une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
résoudre	lösen	résoudre	lösen	V;NFIN	V;NFIN
résoudre	auflösen	résoudre	auflösen	V;NFIN	V;NFIN
résoudre	lösen	résoudre	lösen	V;NFIN	V;NFIN
résoudre	beheben	résoudre	beheben	V;NFIN	V;NFIN
résoudre	lösen	résoudre	lösen	V;NFIN	V;NFIN
sculptures	skulpturen	sculpture	skulptur	N;FEM;PL	N;NOM;PL
sculptures	skulpturen	sculpture	skulptur	N;FEM;PL	N;NOM;PL
absolument	absolut	absolument	absolut	ADV	ADV
absolument	unbedingt	absolument	unbedingt	ADV	ADV
transformé	verwandelt	transformer	verwandeln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
transformé	verwandelte	transformer	verwandeln	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
transformé	gewandelt	transformer	wandeln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
transformé	umgewandelt	transformer	umwandeln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
adversaires	gegnern	adversaire	gegnern	N;MASC;PL	N;PL
privés	privatleben	priver	privatleben	V;MASC;PL;PST;V.PTCP	V
chroniques	chroniken	chronique	chronik	N;FEM;PL	N;NOM;PL
tue	tötet	tuer	töten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tue	tötet	tuer	töten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tue	töten	tuer	töten	V;IND;SG;3;PRS;FIN	V;NFIN
radical	radikal	radical	radikal	ADJ;MASC;SG	ADJ
radical	radikalen	radical	radikal	ADJ;MASC;SG	ADJ
radical	radikaler	radical	radikal	ADJ;MASC;SG	ADJ
entrées	eingängen	entrée	eingängen	V;FEM;PL;PST;V.PTCP	V;IND;PL;3;FIN
stratégique	strategisch	stratégique	strategisch	ADJ;MASC;SG	ADJ
stratégique	strategisches	stratégique	strategisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
stratégique	strategischen	stratégique	strategisch	ADJ;MASC;SG	ADJ
cache	verbergen	cacher	verbergen	V;IND;SG;3;PRS;FIN	V;NFIN
cache	verstecken	cacher	verstecken	V;IND;SG;3;PRS;FIN	V;NFIN
cache	häuten	cacher	hauten	V;IND;SG;3;PRS;FIN	V;NFIN
cache	verbergen	cacher	verbergen	V;IND;SG;3;PRS;FIN	V;NFIN
blanches	weiße	blanc	weiß	ADJ;FEM;PL	ADJ;NOM;FEM;PL
blanches	weißen	blanc	weiß	ADJ;FEM;PL	ADJ
demandes	applikationen	demande	applikationen	N;FEM;PL	N;NOM;FEM;PL
demandes	anwendungen	demande	anwendung	N;FEM;PL	N;NOM;FEM;PL
distinguer	unterscheiden	distinguer	unterscheiden	V;NFIN	V;NFIN
distinguer	unterscheidet	distinguer	unterscheiden	V;NFIN	V;IND;SG;3;PRS;FIN
distinguer	unterschied	distinguer	unterscheiden	V;NFIN	V;IND;SG;3;PST;FIN
distinguer	unterscheiden	distinguer	unterscheiden	V;NFIN	V;NFIN
doublé	verdoppeln	doubler	verdoppeln	V;MASC;SG;PST;V.PTCP	V;NFIN
doublé	verdoppelt	doubler	verdoppeln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
doublé	verdoppelte	doubler	verdoppeln	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
industriels	industrielle	industriel	industriell	ADJ;MASC;PL	ADJ;NOM;FEM;PL
industriels	industriellen	industriel	industriell	ADJ;MASC;PL	ADJ;PL
industriels	industriell	industriel	industriell	ADJ;MASC;PL	ADJ
chimiques	chemische	chimique	chemisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
chimiques	chemisch	chimique	chemisch	ADJ;MASC;PL	ADJ
chimiques	chemische	chimique	chemisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
noires	schwarzer	noir	schwarz	ADJ;FEM;PL	ADJ
noires	schwarze	noir	schwarz	ADJ;FEM;PL	ADJ;NOM;FEM;PL
noires	schwarz	noir	schwarz	ADJ;FEM;PL	ADJ
noires	schwarzen	noir	schwarz	ADJ;FEM;PL	ADJ
individuelle	individuell	individuel	individuell	ADJ;FEM;SG	ADJ
individuelle	freistehendes	individuel	freistehend	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
individuelle	einfamilienhaus	individuel	einfamilienhaus	ADJ;FEM;SG	ADJ
individuelle	losgelöst	individuel	loslösen	ADJ;FEM;SG	ADJ
individuelle	einzelnen	individuel	einzeln	ADJ;FEM;SG	ADJ
individuelle	einzelperson	individuel	einzelperson	ADJ;FEM;SG	ADJ
individuelle	individuell	individuel	individuell	ADJ;FEM;SG	ADJ
métropolitaine	metropolen	métropolitain	Metropole	ADJ;FEM;SG	ADJ
métropolitaine	metropolregion	métropolitain	metropolregion	ADJ;FEM;SG	ADJ
invite	einladung	invite	einladung	N;FEM;SG	N;FEM;SG
rencontrer	treffen	rencontrer	treffen	V;NFIN	V;NFIN
rencontrer	kennenlernen	rencontrer	kennenlernen	V;NFIN	V;NFIN
rencontrer	erfüllen	rencontrer	erfüllen	V;NFIN	V;NFIN
rencontrer	begegnen	rencontrer	begegnen	V;NFIN	V;NFIN
rassemble	sammelt	rassembler	sammeln	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
vols	flugverbindungen	vol	flugverbindungen	N;MASC;PL	N;NOM;FEM;PL
méridionale	südliches	méridional	südlich	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
méridionale	südlichen	méridional	südlich	ADJ;FEM;SG	ADJ;ACC;MASC;SG
accueilli	begrüßt	accueillir	begrüßen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	begrüßte	accueillir	begrüßen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
accueilli	moderiert	accueillir	moderieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	veranstaltet	accueillir	veranstalten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
accueilli	moderierte	accueillir	moderieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
accueilli	gehostet	accueillir	gehostet	V;MASC;SG;PST;V.PTCP	V;V.PTCP
fréquente	häufig	fréquent	häufig	ADJ;FEM;SG	ADJ
fréquente	häufiger	fréquent	häufig	ADJ;FEM;SG	ADJ
équipé	angebaut	équiper	anbauen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	ausgerüstet	équiper	ausrüsten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	ausgestattet	équiper	ausstatten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	eingebaut	équiper	einbauen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	ausgerüstet	équiper	ausrüsten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
équipé	ausgestattet	équiper	ausstatten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
feux	brände	feu	brinden	N;MASC;PL	N;NOM;PL
feux	waldbrände	feu	waldbrände	N;MASC;PL	N;NOM;FEM;PL
feux	glühlampen	feu	glühlampen	N;MASC;PL	N;NOM;FEM;PL
feux	lampen	feu	lampen	N;MASC;PL	N;PL
parfait	perfekt	parfait	perfekt	ADJ;MASC;SG	ADJ
parfait	perfekte	parfait	perfekt	ADJ;MASC;SG	ADJ;NOM;SG
parfait	perfekten	parfait	perfekt	ADJ;MASC;SG	ADJ
parfait	perfekter	parfait	perfekt	ADJ;MASC;SG	ADJ
roumain	rumänischen	roumain	rumänisch	ADJ;MASC;SG	ADJ
roumain	rumänischer	roumain	rumänisch	ADJ;MASC;SG	ADJ
roumain	rumänisch	roumain	rumänisch	ADJ;MASC;SG	ADJ
évolué	entwickelte	évoluer	entwickeln	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
évolué	entwickelt	évoluer	entwickeln	V;MASC;SG;PST;V.PTCP	V;V.PTCP
romane	romanischen	roman	romanisch	ADJ;FEM;SG	ADJ
circulaire	runden	circulaire	rund	ADJ;MASC;SG	ADJ
assistance	hilfeleistung	assistance	hilfeleistung	N;FEM;SG	N;NOM;FEM;SG
assistance	hilfe	assistance	helfen	N;FEM;SG	N;NOM;FEM;SG
assistance	betreuung	assistance	betreuung	N;FEM;SG	N;SG
esthétique	ästhetisch	esthétique	ästhetisch	ADJ;MASC;SG	ADJ
esthétique	ästhetischen	esthétique	ästhetisch	ADJ;MASC;SG	ADJ;ACC;SG
esthétique	ästhetischen	esthétique	ästhetisch	ADJ;MASC;SG	ADJ;ACC;SG
esthétique	ästhetisch	esthétique	ästhetisch	ADJ;MASC;SG	ADJ
permanente	permanente	permanent	permanent	ADJ;FEM;SG	ADJ;NOM;FEM;SG
permanente	dauerhaft	permanent	dauerhaft	ADJ;FEM;SG	ADJ
permanente	permanent	permanent	permanent	ADJ;FEM;SG	ADJ
permanente	ständigen	permanent	ständig	ADJ;FEM;SG	ADJ
spéciaux	angebote	spécial	angebit	ADJ;MASC;PL	ADJ;NOM;PL
spéciaux	spezielle	spécial	speziell	ADJ;MASC;PL	ADJ;NOM;FEM;PL
spéciaux	besondere	spécial	besonder	ADJ;MASC;PL	ADJ;NOM;FEM;PL
citation	angebot	citation	anpieten	N;FEM;SG	N;NOM;NEUT;SG
citation	angebot	citation	anpieten	N;FEM;SG	N;NOM;NEUT;SG
citation	notierung	citation	notierung	N;FEM;SG	N;NOM;FEM;SG
républicains	republikaner	républicain	republikaner	ADJ;MASC;PL	ADJ
républicains	republikanischen	républicain	republikanisch	ADJ;MASC;PL	ADJ;NOM;MASC;PL
républicains	republikanische	républicain	republikanisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
républicains	republikaner	républicain	republikaner	ADJ;MASC;PL	ADJ
indiens	indischen	indien	indisch	ADJ;MASC;PL	ADJ;MASC
indiens	indischer	indien	indisch	ADJ;MASC;PL	ADJ
indiens	indische	indien	indisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
appliquer	beantragen	appliquer	beantragen	V;NFIN	V;NFIN
appliquer	anwenden	appliquer	anwenden	V;NFIN	V;NFIN
appliquer	bewerben	appliquer	bewerben	V;NFIN	V;NFIN
appliquer	gelten	appliquer	gelten	V;NFIN	V;NFIN
appliquer	erzwingen	appliquer	erzwingen	V;NFIN	V;NFIN
appliquer	durchsetzen	appliquer	durchsetzen	V;NFIN	V;NFIN
appliquer	durchzusetzen	appliquer	durchsetzen	V;NFIN	V;NFIN
tournant	drehen	tourner	drehen	V;PRS;V.PTCP	V;NFIN
tournant	verwandeln	tourner	verwandeln	V;PRS;V.PTCP	V;NFIN
tournant	drehen	tourner	drehen	V;PRS;V.PTCP	V;NFIN
âges	altersgruppen	âge	altersgruppen	N;MASC;PL	N;NOM;FEM;PL
offrir	bieten	offrir	bieten	V;NFIN	V;NFIN
offrir	anbieten	offrir	anbieten	V;NFIN	V;NFIN
offrir	bieten	offrir	bieten	V;NFIN	V;NFIN
offrir	biete	offrir	bieten	V;NFIN	V;SG;FIN
offrir	anbieten	offrir	anbieten	V;NFIN	V;NFIN
crédité	angerechnet	créditer	anrechnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
crédité	gutgeschrieben	créditer	gutgeschrieben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
crédité	zugeschrieben	créditer	zuschreiben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
tests	tests	test	tests	N;MASC;PL	N
tests	test	test	test	N;MASC;PL	N
tests	tests	test	tests	N;MASC;PL	N
sépare	trennt	séparer	trennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
faibles	schwache	faible	schwach	ADJ;MASC;PL	ADJ;NOM;FEM;PL
faibles	schwachen	faible	schwachen	ADJ;MASC;PL	ADJ
faibles	schwach	faible	schwach	ADJ;MASC;PL	ADJ
faibles	schwacher	faible	schwach	ADJ;MASC;PL	ADJ
faibles	niedrige	faible	niedrig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
faibles	niedrig	faible	niedrig	ADJ;MASC;PL	ADJ
faibles	niedrigen	faible	niedrig	ADJ;MASC;PL	ADJ
élue	gewählt	élire	wählen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
industries	industrien	industrie	industrienen	N;FEM;PL	N;PL
industries	branchen	industrie	branchen	N;FEM;PL	N;PL
destin	bestimmung	destin	bestimmung	N;MASC;SG	N;NOM;FEM;SG
précédentes	frühere	précédent	früh	ADJ;FEM;PL	ADJ;NOM;FEM;PL
précédentes	vorherige	précédent	vorherig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
précédentes	vorhergehende	précédent	vorhergehend	ADJ;FEM;PL	ADJ;NOM;FEM;PL
précédentes	früheren	précédent	früh	ADJ;FEM;PL	ADJ
précédentes	vorheriger	précédent	vorherig	ADJ;FEM;PL	ADJ
archéologiques	archäologischen	archéologique	archäologisch	ADJ;MASC;PL	ADJ;NOM;MASC;PL
archéologiques	archäologische	archéologique	archäologisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
archéologiques	archäologischen	archéologique	archäologisch	ADJ;MASC;PL	ADJ;NOM;MASC;PL
archéologiques	archäologische	archéologique	archäologisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
invention	erfindung	invention	erfindung	N;FEM;SG	N;FEM;SG
professeurs	professoren	professeur	professor	N;MASC;PL	N;NOM;PL
professeurs	lehrerinnen	professeur	lehrerinnen	N;MASC;PL	N;NOM;PL
professeurs	dozenten	professeur	dozent	N;MASC;PL	N;NOM;PL
professeurs	fakultäten	professeur	fakultät	N;MASC;PL	N;PL
professeurs	fakultät	professeur	fakultät	N;MASC;PL	N
professeurs	dozenten	professeur	dozent	N;MASC;PL	N;NOM;PL
occupée	beschäftigt	occuper	beschäftigen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	besetzt	occuper	besetzen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	besetzte	occuper	besetzen	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
occupée	beschäftigt	occuper	beschäftigen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	bewohnt	occuper	bewohnen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
occupée	besetzt	occuper	besetzen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
spécialement	besonders	spécialement	besonders	ADV	ADV
spécialement	besonders	spécialement	besonders	ADV	ADV
spécialement	vorallem	spécialement	vorallem	ADV	ADV
spécialement	insbesondere	spécialement	insbesondere	ADV	ADV
étrange	merkwürdig	étrange	merkwürdig	ADJ;MASC;SG	ADJ
étrange	seltsam	étrange	seltsam	ADJ;MASC;SG	ADJ
étrange	komisch	étrange	komisch	ADJ;MASC;SG	ADJ
étrange	merkwürdig	étrange	merkwürdig	ADJ;MASC;SG	ADJ
étrange	komisch	étrange	komisch	ADJ;MASC;SG	ADJ
étrange	seltsam	étrange	seltsam	ADJ;MASC;SG	ADJ
étrange	schräg	étrange	schräg	ADJ;MASC;SG	ADJ
étrange	sonderbar	étrange	sonderbar	ADJ;MASC;SG	ADJ
étrange	ungerade	étrange	ungerade	ADJ;MASC;SG	ADJ
étrange	merkwürdig	étrange	merkwürdig	ADJ;MASC;SG	ADJ
étrange	seltsam	étrange	seltsam	ADJ;MASC;SG	ADJ
étrange	komisch	étrange	komisch	ADJ;MASC;SG	ADJ
éteint	erloschen	éteindre	erlöschen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	ausgelöscht	éteindre	auslöschen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	ausgerottet	éteindre	ausrotten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	aussterben	éteindre	aussterben	V;MASC;SG;PST;V.PTCP	V;NFIN
éteint	ausgestorben	éteindre	aussterben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
éteint	erloschen	éteindre	erlöschen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
autrichienne	österreichisch	autrichien	österreichisch	ADJ;FEM;SG	ADJ
autrichienne	österreicher	autrichien	österreicher	ADJ;FEM;SG	ADJ
autrichienne	österreichisches	autrichien	österreichisch	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
nobles	edel	noble	edel	ADJ;MASC;PL	ADJ
nobles	adligen	noble	adlig	ADJ;MASC;PL	ADJ;PL
exprimer	ausdrücken	exprimer	ausdrücken	V;NFIN	V;NFIN
vendre	verkaufe	vendre	verkaufen	V;NFIN	V;SG;FIN
vendre	verkaufen	vendre	verkaufen	V;NFIN	V;NFIN
vendre	verkaufe	vendre	verkaufen	V;NFIN	V;SG;FIN
vendre	verkaufen	vendre	verkaufen	V;NFIN	V;NFIN
maintenance	wartung	maintenance	wartung	N;FEM;SG	N;NOM;SG
session	sitzung	session	sitzung	N;FEM;SG	N;SG
session	tagung	session	tagung	N;FEM;SG	N;NOM;FEM;SG
marshall	marschall	marshall	marschall	ADJ;MASC;SG	ADJ
indienne	indischen	indien	indisch	ADJ;FEM;SG	ADJ;MASC
indienne	indischer	indien	indisch	ADJ;FEM;SG	ADJ
suites	suiten	suite	suiten	N;FEM;PL	N;NOM;PL
inauguration	inbetriebnahme	inauguration	inbetriebnahme	N;FEM;SG	N;NOM;FEM;SG
inauguration	einweihung	inauguration	einweihung	N;FEM;SG	N
contrôler	steuern	contrôler	steuern	V;NFIN	V;NFIN
contrôler	kontrollieren	contrôler	kontrollieren	V;NFIN	V;NFIN
colons	kolonisten	colon	kolonist	N;MASC;PL	N;NOM;PL
brésilienne	brasilianischer	brésilien	brasilianisch	ADJ;FEM;SG	ADJ
brésilienne	brasilianer	brésilien	brasilianer	ADJ;FEM;SG	ADJ
spéciales	angebote	spécial	angebit	ADJ;FEM;PL	ADJ;NOM;PL
spéciales	spezielle	spécial	speziell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
spéciales	besondere	spécial	besonder	ADJ;FEM;PL	ADJ;NOM;FEM;PL
récentes	neueste	récent	neu	ADJ;FEM;PL	ADJ;NOM;FEM;PL
récentes	jüngsten	récent	jung	ADJ;FEM;PL	ADJ;PL
récentes	aktuelle	récent	aktuell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
policiers	polizisten	policier	polizist	N;MASC;PL	N;PL
policiers	polizisten	policier	polizist	N;MASC;PL	N;PL
armement	aufrüstung	armement	aufrüstung	N;MASC;SG	N;SG
armement	rüstung	armement	rüstung	N;MASC;SG	N;NOM;FEM;SG
armement	rüstung	armement	rüstung	N;MASC;SG	N;NOM;FEM;SG
exprime	ausdrückt	exprimer	ausdrücken	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
exprime	bekundet	exprimer	bekunden	V;IND;SG;3;PRS;FIN	V;V.PTCP
exprime	äußert	exprimer	äußern	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
exprime	drückt	exprimer	drücken	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
robe	kleidung	robe	kleidung	N;FEM;SG	N;NOM;FEM;SG
robe	kleid	robe	kleid	N;FEM;SG	N;NOM;SG
normalement	normalerweise	normalement	normalerweise	ADV	ADV
mystère	geheimnis	mystère	geheimnis	N;MASC;SG	N;NOM;NEUT;SG
similaires	vergleichbar	similaire	vergleichbar	ADJ;MASC;PL	ADJ
similaires	ähnliche	similaire	ähnlich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
similaires	ähnlich	similaire	ähnlich	ADJ;MASC;PL	ADJ
similaires	ähnlichen	similaire	ähnlich	ADJ;MASC;PL	ADJ
sage	weise	sage	weis	ADJ;MASC;SG	ADJ
sage	weiser	sage	weiser	ADJ;MASC;SG	ADJ
vaisseaux	schiffe	vaisseau	schiff	N;MASC;PL	N;NOM;NEUT;PL
vaisseaux	schiffe	vaisseau	schiff	N;MASC;PL	N;NOM;NEUT;PL
idéal	idealen	idéal	ideal	ADJ;MASC;SG	ADJ
idéal	ideal	idéal	ideal	ADJ;MASC;SG	ADJ
idéal	idealer	idéal	idealer	ADJ;MASC;SG	ADJ
idéal	ideale	idéal	ideal	ADJ;MASC;SG	ADJ;NOM;FEM;SG
shakespeare	shakespeare	shakespear	shakespeare	N;MASC;SG	N;NOM;MASC;SG
refusé	verweigert	refuser	verweigern	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	versagt	refuser	versagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	verneint	refuser	verneinen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	abgelehnt	refuser	ablehnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	zurückgewiesen	refuser	zurückweisen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	abgewiesen	refuser	abweisen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	abgelehnt	refuser	ablehnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	lehnte	refuser	lehnen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
refusé	zurückgegangen	refuser	zurückgehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	abgelehnt	refuser	ablehnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	verweigert	refuser	verweigern	V;MASC;SG;PST;V.PTCP	V;V.PTCP
refusé	abgelehnt	refuser	ablehnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
extraits	extrahieren	extraire	extrahieren	V;MASC;PL;PST;V.PTCP	V;NFIN
extraits	entpacken	extraire	entpacken	V;MASC;PL;PST;V.PTCP	V;NFIN
rencontré	getroffen	rencontrer	treffen|triefen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	traf	rencontrer	treffen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
rencontré	erfüllt	rencontrer	erfüllen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	begegnet	rencontrer	begegnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	angetroffen	rencontrer	antreffen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
rencontré	aufgetreten	rencontrer	auftreten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reconnaît	erkennt	reconnaître	erkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reconnaît	anerkennt	reconnaître	anerkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reconnaît	erkennt	reconnaître	erkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reconnaît	anerkennt	reconnaître	anerkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reconnaît	erkennt	reconnaître	erkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
reconnaît	anerkennt	reconnaître	anerkennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
commis	verpflichtet	commettre	verpflichten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
commis	gebunden	commettre	binden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
commis	begangen	commettre	begehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
faciliter	erleichtern	faciliter	erleichtern	V;NFIN	V;NFIN
faciliter	erleichtert	faciliter	erleichtern	V;NFIN	V;V.PTCP
faciliter	erleichtern	faciliter	erleichtern	V;NFIN	V;NFIN
montrant	zeigen	montrer	zeigen	V;PRS;V.PTCP	V;NFIN
physicien	arzt	physicien	arzen	N;MASC;SG	N;SG
physicien	ärztin	physicien	ärztin	N;MASC;SG	N;SG
immense	immensen	immense	immensen	ADJ;MASC;SG	ADJ
immense	enorm	immense	enorm	ADJ;MASC;SG	ADJ
immense	gewaltig	immense	gewaltig	ADJ;MASC;SG	ADJ
immense	riesig	immense	riesig	ADJ;MASC;SG	ADJ
immense	riesigen	immense	riesig	ADJ;MASC;SG	ADJ
dangereux	gefährlicher	dangereux	gefährlich	ADJ;MASC;SG	ADJ
dangereux	gefährlich	dangereux	gefährlich	ADJ;MASC;SG	ADJ
dangereux	gefährlichen	dangereux	gefährlich	ADJ;MASC;SG	ADJ
dangereux	gefährlich	dangereux	gefährlich	ADJ;MASC;SG	ADJ
dangereux	riskant	dangereux	riskant	ADJ;MASC;SG	ADJ
dangereux	gefährlichen	dangereux	gefährlich	ADJ;MASC;SG	ADJ
dangereux	unsicher	dangereux	unsich	ADJ;MASC;SG	ADJ
dangereux	unsicherer	dangereux	unsicher	ADJ;MASC;SG	ADJ
utilité	nützlichkeit	utilité	nützlichkeit	N;FEM;SG	N;NOM;FEM;SG
utilité	nützlichkeit	utilité	nützlichkeit	N;FEM;SG	N;NOM;FEM;SG
utilité	werkzeug	utilité	werkzeug	N;FEM;SG	N;NOM;SG
adoption	verabschiedung	adoption	verabschiedung	N;FEM;SG	N;SG
lignée	linie	lignée	linie	N;FEM;SG	N
usines	betriebe	usine	betreiben	N;FEM;PL	N;NOM;MASC;PL
usines	werke	usine	werk	N;FEM;PL	N;NOM;NEUT;PL
panneau	plakat	panneau	plakat	N;MASC;SG	N;NOM;NEUT;SG
panneau	verkleidung	panneau	verkleidung	N;MASC;SG	N;NOM;FEM;SG
inscriptions	inschriften	inscription	inschrift	N;FEM;PL	N;PL
inscriptions	registrierungen	inscription	registrierung	N;FEM;PL	N;NOM;FEM;PL
messieurs	gentlemen	messieur	gentlemen	N;MASC;PL	N;NOM;PL
messieurs	herrschaften	messieur	herrschaften	N;MASC;PL	N;NOM;PL
messieurs	herren	messieur	herr	N;MASC;PL	N;NOM;PL
reconnaître	bestätige	reconnaître	bestätige	V;NFIN	V;IND;SG;3;PST;FIN
reconnaître	erkennen	reconnaître	erkennen	V;NFIN	V;NFIN
reconnaître	bestätigen	reconnaître	bestätigen	V;NFIN	V;NFIN
reconnaître	anerkennen	reconnaître	anerkennen	V;NFIN	V;NFIN
reconnaître	erkenne	reconnaître	erkennen	V;NFIN	V;IND;SG;3;PRS;FIN
reconnaître	erkennen	reconnaître	erkennen	V;NFIN	V;NFIN
reconnaître	anerkennen	reconnaître	anerkennen	V;NFIN	V;NFIN
reconnaître	erkennen	reconnaître	erkennen	V;NFIN	V;NFIN
reconnaître	anerkennen	reconnaître	anerkennen	V;NFIN	V;NFIN
reconnaître	erkenne	reconnaître	erkennen	V;NFIN	V;IND;SG;3;PRS;FIN
reconnaître	erkennen	reconnaître	erkennen	V;NFIN	V;NFIN
reconnaître	anerkennen	reconnaître	anerkennen	V;NFIN	V;NFIN
reconnaître	anerkennen	reconnaître	anerkennen	V;NFIN	V;NFIN
principauté	fürstentums	principauté	fürstentums	N;FEM;SG	N;NOM;NEUT;SG
australienne	australischen	australien	australisch	ADJ;FEM;SG	ADJ;NOM;MASC;SG
richesse	reichtums	richesse	reichtums	N;FEM;SG	N;NOM;NEUT
richesse	reichtums	richesse	reichtums	N;FEM;SG	N;NOM;NEUT
richesse	reichtums	richesse	reichtums	N;FEM;SG	N;NOM;NEUT
acquiert	erwirbt	acquérir	erwerben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ports	häfen	port	häfen	N;MASC;PL	N;NOM;PL
ports	häfen	port	häfen	N;MASC;PL	N;NOM;PL
ports	seehäfen	port	seehäfen	N;MASC;PL	N;NOM;PL
travaillant	arbeiten	travailler	arbeiten	V;PRS;V.PTCP	V;NFIN
cerveau	gehirn	cerveau	gehern	N;MASC;SG	N;NOM;SG
cerveau	gehirn	cerveau	gehern	N;MASC;SG	N;NOM;SG
fabrique	hersteller	fabrique	hersteller	ADJ;FEM;SG	ADJ
voter	abstimmen	voter	abstimmen	V;NFIN	V;NFIN
voter	stimmen	voter	stimmen	V;NFIN	V;NFIN
voter	stimme	voter	stimmen	V;NFIN	V;IND;SG;3;PRS;FIN
