γενιές	generácie	γενιά	generácia	N;NOM;FEM;PL	N;NOM;FEM;PL
ορίσει	určiť	ορίζω	určiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
δασκάλους	učiteľov	δάσκαλος	učiteľ	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
απαγορεύει	zakazuje	απαγορεύω	zakazovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
απαγορεύει	zakazuje	απαγορεύω	zakazovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ευτυχία	štastie	ευτυχία	štastie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ευτυχία	šťastie	ευτυχία	šťastie	N;NOM;FEM;SG	N;NOM;NEUT;SG
συνδεδεμένο	pripojený	συνδεδεμένος	pripojený	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
συνδεδεμένο	pripojené	συνδεδεμένος	pripojený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
συνδεδεμένο	prepojená	συνδεδεμένος	prepojený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
συνδεδεμένο	prepojený	συνδεδεμένος	prepojený	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
συνδεδεμένο	prepojené	συνδεδεμένος	prepojený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
κρεβάτι	posteľ	κρεβάτι	posteľ	N;NOM;NEUT;SG	N;NOM;FEM;SG
κρεβάτι	postel	κρεβάτι	posteľ	N;NOM;NEUT;SG	N;NOM;MASC;SG
μειονέκτημα	hendikep	μειονέκτημα	hendikep	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
βέλος	šíp	βέλος	šíp	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
βέλος	šípka	βέλος	šípka	N;NOM;NEUT;SG	N;NOM;FEM;SG
εστιάζει	zameriava	εστιάζω	zameriavať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
θερμά	srdečne	θερμά	srdečne	ADV	ADV
επιχειρησιακή	prevádzkové	επιχειρησιακός	prevádzkový	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
επιχειρησιακή	prevádzková	επιχειρησιακός	prevádzkový	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
επιχειρησιακή	operačný	επιχειρησιακός	operačný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
ικανή	schopný	ικανός	schopný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ικανή	schopná	ικανός	schopný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ικανή	schopné	ικανός	schopný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
απομνημονεύματα	memoáre	απομνημόνευμα	memoár	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
απομνημονεύματα	pamäte	απομνημόνευμα	pamäť	N;NOM;NEUT;PL	N;NOM;FEM;PL
βίκι	vicky	βίκι	vicky	N;NOM;FEM;SG	N;NOM;FEM;SG
μήνας	mesiac	μήνας	mesiac	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ανεπίσημα	neoficiálne	ανεπίσημα	neoficiálne	ADV	ADV
ανεπίσημα	neoficiálne	ανεπίσημα	neoficiálne	ADV	ADV
φυσιολογικά	bežne	φυσιολογικά	bežne	ADV	ADV
φυσιολογικά	normálne	φυσιολογικά	normálne	ADV	ADV
φυσιολογικά	normalne	φυσιολογικά	normalne	ADV	ADV
απότομα	ostro	απότομα	ostro	ADV	ADV
απότομα	prudko	απότομα	prudko	ADV	ADV
ρουμανική	rumunský	ρουμανικός	rumunský	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ρουμανική	rumunská	ρουμανικός	rumunský	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ρουμανική	rumunské	ρουμανικός	rumunský	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
δικηγόροι	právnici	δικηγόρος	právnica	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
δικηγόροι	advokáti	δικηγόρος	advokát	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
δικηγόροι	právnici	δικηγόρος	právnica	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
δικηγόροι	advokáti	δικηγόρος	advokát	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
κατάλοιπα	zvyšky	κατάλοιπος	zvyšok	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
κατάλοιπα	zvyšky	κατάλοιπος	zvyšok	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
κατάλοιπα	rezíduá	κατάλοιπος	rezíduz	N;NOM;NEUT;PL	N;NOM;FEM;PL
σπουδαστές	študenti	σπουδαστής	študent	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
σπουδαστές	žiaci	σπουδαστής	žiak	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
σπουδαστές	študentky	σπουδαστής	študentka	N;NOM;MASC;PL	N;NOM;FEM;PL
αργίες	sviatky	αργία	sviatok	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
αργίες	dovolenky	αργία	dovolenka	N;NOM;FEM;PL	N;NOM;FEM;PL
εισαγγελέας	žalobca	εισαγγελέας	žalobec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
εισαγγελέας	prokurátor	εισαγγελέας	prokurátor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
περιστάσεις	okolnosti	περίσταση	okolnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
χωρισμένη	rozviedla	χωρίζω	rozviesť	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
συμβολική	symbolický	συμβολικός	symbolický	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
συμβολική	symbolické	συμβολικός	symbolický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ρύζι	ryža	ρύζι	ryža	N;NOM;NEUT;SG	N;NOM;FEM;SG
κόμβος	uzol	κόμβος	uzol	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
κόμβος	huba	κόμβος	huba	N;NOM;MASC;SG	N;NOM;FEM;SG
κόμβος	náboj	κόμβος	náboj	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
επιθυμητό	žiadaný	επιθυμητός	žiadaný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
επιθυμητό	žiadané	επιθυμητός	žiadaný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
επιθυμητό	požadované	επιθυμητός	požadovaný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
επιθυμητό	žiaduce	επιθυμητός	žiaduci	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
πρίγκηπας	princ	πρίγκηπας	princ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
υποδομές	infraštruktúry	υποδομή	infraštruktúra	N;NOM;FEM;PL	N;NOM;FEM;PL
καθοριστικό	rozhodujúci	καθοριστικός	rozhodujúci	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
καθοριστικό	rozhodný	καθοριστικός	rozhodný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
καθοριστικό	rozhodujúce	καθοριστικός	rozhodujúci	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
καθοριστικό	rozhodné	καθοριστικός	rozhodný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
καθοριστικό	rozhodujúca	καθοριστικός	rozhodujúci	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
εβδομαδιαία	týždenné	εβδομαδιαίος	týždenný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
εβδομαδιαία	týždenný	εβδομαδιαίος	týždenný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
καθορίζουν	definovať	καθορίζω	definovať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
πλούσιος	bohaté	πλούσιος	bohatý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
πλούσιος	bohatá	πλούσιος	bohatý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
πλούσιος	bohatý	πλούσιος	bohatý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ευημερία	prosperita	ευημερία	prosperita	N;NOM;FEM;SG	N;NOM;FEM;SG
ευημερία	blahobyt	ευημερία	blahobyt	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
φυματίωση	tuberkulóza	φυματίωση	tuberkulóz	N;NOM;FEM;SG	N;NOM;FEM;SG
αυστραλός	austrálsky	αυστραλός	austrálsky	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
υποκατηγορίες	podkategórie	υποκατηγορία	podkategória	N;NOM;FEM;PL	N;NOM;FEM;PL
κληρονόμησε	zdedil	κληρονομώ	zdediť	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
κληρονόμησε	zdedila	κληρονομώ	zdediť	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
συντηρητικό	konzervačné	συντηρητικός	konzervačný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
συντηρητικό	konzervatívne	συντηρητικός	konzervatívne	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
συντηρητικό	konzervatívny	συντηρητικός	konzervatívny	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
διαχειρίζεται	riadi	διαχειρίζω	riadiť	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
διαχειρίζεται	spravuje	διαχειρίζω	spravovať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
περιορισμός	obmedzenie	περιορισμός	obmedzenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
περιορισμός	obmedzovanie	περιορισμός	obmedzovanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
περιορισμός	obmedzenie	περιορισμός	obmedzenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
αψίδα	oblúk	αψίδα	oblúk	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
πανεπιστημίων	univerzít	πανεπιστήμιο	univerzit	N;GEN;NEUT;PL	N;GEN;FEM;PL
μνεία	citácia	μνείο	citácia	N;NOM;FEM;SG	N;NOM;FEM;SG
γάτες	mačky	γάτη	mačka	N;NOM;FEM;PL	N;NOM;FEM;PL
νόμιμη	oprávnený	νόμιμος	oprávnený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
νόμιμη	legálny	νόμιμος	legálny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
νόμιμη	legitímny	νόμιμος	legitímny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
νόμιμη	zákonné	νόμιμος	zákonný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
νόμιμη	právna	νόμιμος	právny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
νόμιμη	právny	νόμιμος	právny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
νόμιμη	zákonné	νόμιμος	zákonný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
νόμιμη	zákonná	νόμιμος	zákonný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
νόμιμη	zákonný	νόμιμος	zákonný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
λιμένες	prístavy	λιμένος	prístava	N;NOM;MASC;PL	N;NOM;FEM;PL
δεξαμενές	nádrže	δεξαμενή	nádrža	N;NOM;FEM;PL	N;NOM;FEM;PL
δεξαμενές	zásobníky	δεξαμενή	zásobník	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
δεξαμενές	cisterny	δεξαμενή	cisterny	N;NOM;FEM;PL	N;NOM;FEM;PL
δεξαμενές	nádrže	δεξαμενή	nádrža	N;NOM;FEM;PL	N;NOM;FEM;PL
δεξαμενές	tanky	δεξαμενή	tanka	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
δεξαμενές	cisterny	δεξαμενή	cisterny	N;NOM;FEM;PL	N;NOM;FEM;PL
εγκρίνει	schvaľuje	εγκρίνω	schvaľovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
εγκρίνει	schvaľovať	εγκρίνω	schvaľovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
οσμή	vôňa	οσμή	vôňa	N;NOM;FEM;SG	N;NOM;FEM;SG
οσμή	zápach	οσμή	zápach	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
οσμή	zápach	οσμή	zápach	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
οσμή	čuch	οσμή	čuch	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
οσμή	vôňa	οσμή	vôňa	N;NOM;FEM;SG	N;NOM;FEM;SG
οσμή	zápach	οσμή	zápach	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
εμποδίζει	bráni	εμποδίζω	brániť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
εμποδίζει	zabraňuje	εμποδίζω	zabraňovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
στίχος	verš	στίχος	verš	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
κυβερνήτες	kapitáni	κυβερνώ	kapitáň	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
κυβερνήτες	vládcovia	κυβερνώ	vládca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
επισκέψεις	návštevy	επίσκεψη	návšteva	N;NOM;FEM;PL	N;NOM;FEM;PL
επέζησε	prežiť	επιζώ	prežiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;POS;NFIN
επέζησε	prežilo	επιζώ	prežiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
επέζησε	prežila	επιζώ	prežiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
επέζησε	prežil	επιζώ	prežiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
επέζησε	neprežil	επιζώ	prežiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;NEG;PST;V.PTCP
σοσιαλιστικής	socialistickej	σοσιαλιστικός	socialistický	ADJ;GEN;FEM;SG	ADJ;GEN;FEM;SG
θύρα	brána	θύρα	brána	N;NOM;FEM;SG	N;NOM;FEM;SG
θύρα	prístav	θύρα	prístava	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
θύρα	port	θύρα	port	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
λίρα	líra	λίρο	lír	N;NOM;FEM;SG	N;NOM;FEM;SG
λίρα	libra	λίρο	libra	N;NOM;FEM;SG	N;NOM;FEM;SG
λεωφορεία	autobusy	λεωφορείο	autobus	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πλούτωνα	pluto	πλούτωνα	pluto	N;NOM;NEUT;SG	N;NOM;NEUT;SG
αμοιβαία	vzájomný	αμοιβαίος	vzájomný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
αμοιβαία	vzájomná	αμοιβαίος	vzájomný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
αμοιβαία	vzájomné	αμοιβαίος	vzájomný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
καταιγίδα	búrka	καταιγίδα	búrka	N;NOM;FEM;SG	N;NOM;FEM;SG
λιβάδια	lúky	λιβάδιο	lúka	N;NOM;NEUT;PL	N;NOM;FEM;PL
αλγεβρική	algebrická	αλγεβρικός	algebrický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
βυθίστηκε	potopil	βυθίζω	potopiť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
βυθίστηκε	potopila	βυθίζω	potopiť	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
βυθίστηκε	potopil	βυθίζω	potopiť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ενδιαφέρουσα	zaujímavá	ενδιαφέρων	zaujímavý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ενδιαφέρουσα	zaujímavé	ενδιαφέρων	zaujímavý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ενδιαφέρουσα	zaujímavý	ενδιαφέρων	zaujímavý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
διαφάνεια	transparentnosť	διαφάνεια	transparentnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
αντιρρήσεις	námietky	αντίρρηση	námietok	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
δημιουργοί	tvorcovia	δημιουργός	tvorca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
δημιουργοί	tvorcovia	δημιουργός	tvorca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
δημιουργοί	autori	δημιουργός	autori	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ανακατασκευή	rekonštrukcia	ανακατασκευή	rekonštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
ανακατασκευή	rekonštrukcia	ανακατασκευή	rekonštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
αξιωματούχοι	úradníci	αξιωματούχος	úradník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
νύφη	nevesta	νύφη	nevesto	N;NOM;FEM;SG	N;NOM;FEM;SG
κρατούμενοι	väzni	κρατούμενος	väzeň	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
κρατούμενοι	väzni	κρατούμενος	väzeň	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
σύνθετο	zložený	σύνθετος	zložený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
σύνθετο	kompozitné	σύνθετος	kompozitný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
σύνθετο	zložená	σύνθετος	zložený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
σύνθετο	zložené	σύνθετος	zložený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
σύνθετο	zložitá	σύνθετος	zložitý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
σύνθετο	komplexný	σύνθετος	komplexný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
σύνθετο	zložité	σύνθετος	zložitý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
σύνθετο	komplexné	σύνθετος	komplexný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
μειονότητα	menšinu	μειονότητα	menšina	N;ACC;FEM;SG	N;ACC;FEM;SG
ήπια	mierny	ήπιος	mierny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
ήπια	mierna	ήπιος	mierny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
προσωρινός	priebežné	προσωρινός	priebežný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
προσωρινός	priebežná	προσωρινός	priebežný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
προσωρινός	dočasné	προσωρινός	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
προσωρινός	dočasný	προσωρινός	dočasný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
προσωρινός	dočasná	προσωρινός	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
προσωρινός	dočasné	προσωρινός	dočasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
προσωρινός	predbežné	προσωρινός	predbežný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
προσωρινός	predbežná	προσωρινός	predbežný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
προσωρινός	predbežný	προσωρινός	predbežný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
χειμώνας	zima	χειμώνας	zima	N;NOM;MASC;SG	N;NOM;FEM;SG
ανέβασε	nahral	αναβάζω	nahrať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
κυριαρχούν	dominovať	κυριαρχώ	dominovať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
κυριαρχούν	prevládajú	κυριαρχώ	prevládať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
όνειρα	sny	όνειρα	sen	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
βασικού	základného	βασικός	základný	ADJ;GEN;NEUT;SG	ADJ;GEN;NEUT;SG
κρατουμένων	väzňov	κρατούμενος	väzeň	N;GEN;MASC;PL	N;ANIM;GEN;MASC;PL
απορρόφηση	absorpciu	απορρόφηση	absorpcia	N;ACC;FEM;SG	N;ACC;FEM;SG
οχυρώσεις	opevnenia	οχύρωση	opevnenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
χωριστά	oddelene	χωριστώ	oddelene	ADV	ADV
χωριστά	samostatne	χωριστώ	samostatne	ADV	ADV
κοινωνιολογία	sociológia	κοινωνιολογία	sociológia	N;NOM;FEM;SG	N;NOM;FEM;SG
φτώχεια	chudoba	φτώχεια	chudoba	N;NOM;FEM;SG	N;NOM;FEM;SG
νύμφη	nymfa	νύμφη	nymfa	N;NOM;FEM;SG	N;NOM;FEM;SG
κάμερα	fotoaparát	κάμερα	fotoaparát	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
κάμερα	kamera	κάμερα	kamera	N;NOM;FEM;SG	N;NOM;FEM;SG
τραγικό	tragický	τραγικός	tragický	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
τραγικό	tragická	τραγικός	tragický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
τραγικό	tragické	τραγικός	tragický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
αντιπρόσωποι	predstavitelia	αντιπρόσωπος	predstaviteľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
αντιπρόσωποι	zástupcovia	αντιπρόσωπος	zástupca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ναυάγιο	vrak	ναυάγιος	vrak	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
παράγωγο	derivát	παράγωγος	derivát	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
στέψη	korunováciu	στέψη	korunovácia	N;ACC;FEM;SG	N;ACC;FEM;SG
λουκ	lukáš	λουκ	lukať	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
τρένα	vlaky	τρένος	vlak	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
φωλιές	hniezda	φωλιά	hniezdo	N;NOM;FEM;PL	N;NOM;NEUT;PL
κυκλικό	cyklické	κυκλικός	cyklický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
κυκλικό	kruhové	κυκλικός	kruhový	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
παπούτσια	topánky	παπούτσι	topánka	N;NOM;NEUT;PL	N;NOM;FEM;PL
προσεκτικά	opatrne	προσεκτικά	opatrne	ADV	ADV
προσεκτικά	starostlivo	προσεκτικά	starostlivo	ADV	ADV
προσεκτικά	pozorne	προσεκτικά	pozorne	ADV	ADV
προσεκτικά	dôkladne	προσεκτικά	dôkladne	ADV	ADV
βατικανό	vatikán	βατικανός	vatikán	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
παρουσιάζοντας	prezentovať	παρουσιάζω	prezentovať	V;IPFV;V.CVB;ACT	V;IPFV;POS;NFIN
επαρκώς	primerane	επαρκώς	primerane	ADV	ADV
επαρκώς	vhodne	επαρκώς	vhodnúť	ADV	ADV
επαρκώς	adekvátne	επαρκώς	adekvátny	ADV	ADV
πολύτιμα	vzácne	πολύτιμα	vzácne	ADV	ADV
πράκτορες	činidlá	πράκτορας	činidlo	N;NOM;MASC;PL	N;NOM;NEUT;PL
πράκτορες	zástupcovia	πράκτορας	zástupca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
πράκτορες	agenti	πράκτορας	agent	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
διαφημίσεις	inzeráty	διάφημιση	inzerát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
διαφημίσεις	reklamy	διάφημιση	reklama	N;NOM;FEM;PL	N;NOM;FEM;PL
φυσιολογική	normálna	φυσιολογικός	normálny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
φυσιολογική	normálny	φυσιολογικός	normálny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
φυσιολογική	bežný	φυσιολογικός	bežný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
άνετα	pohodlne	άνετα	pohodlne	ADV	ADV
άνετα	pohodlne	άνετα	pohodlne	ADV	ADV
τζούλια	giulia	τζούλιο	giulia	N;NOM;FEM;SG	N;NOM;FEM;SG
τζούλια	julia	τζούλιο	julia	N;NOM;FEM;SG	N;NOM;FEM;SG
τζούλια	júlia	τζούλιο	júlia	N;NOM;FEM;SG	N;NOM;FEM;SG
απορρίπτει	odmieta	απορρίπτω	odmietať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσωρινό	dočasné	προσωρινός	dočasný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
προσωρινό	dočasný	προσωρινός	dočasný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
προσωρινό	dočasná	προσωρινός	dočasný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
προσωρινό	dočasné	προσωρινός	dočasný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
προσωρινό	predbežné	προσωρινός	predbežný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
προσωρινό	predbežná	προσωρινός	predbežný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
προσωρινό	predbežný	προσωρινός	predbežný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
πληροί	stretáva	πληρώ	stretávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
