geograficzna	جغرافیائی	geograficzny	جغرافیائی	ADJ;NOM;FEM;SG	ADJ;NOM
mądry	تیزی	mądry	تیزی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
mądry	وضعدار	mądry	وضعدار	N;NOM;MASC;SG	N
bezwzględna	آخری	bezwzględny	آخری	ADJ;NOM;FEM;SG	ADJ
bezwzględna	مکمل	bezwzględny	مکمل	ADJ;NOM;FEM;SG	ADJ
bezwzględna	ناطق.	bezwzględny	ناطق.	ADJ;NOM;FEM;SG	ADJ
dydaktyczny	ناصحانہ	dydaktyczny	ناصحانہ	ADJ;NOM;MASC;SG	ADJ
dydaktyczny	علمی	dydaktyczny	علمی	ADJ;NOM;MASC;SG	ADJ
dydaktyczny	معلمانہ	dydaktyczny	معلمانہ	ADJ;NOM;MASC;SG	ADJ
chudy	چھوٹا	chudy	چھوٹا	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
chudy	تیز	chudy	تیز	ADJ;NOM;MASC;SG	ADJ
chudy	مختصر	chudy	مختصر	ADJ;NOM;MASC;SG	ADJ
chudy	کمزور	chudy	کمزور	ADJ;NOM;MASC;SG	ADJ
chudy	ہلکے	chudy	ہلکا	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
chudy	کمزور	chudy	کمزور	ADJ;NOM;MASC;SG	ADJ
chudy	ہلکے	chudy	ہلکا	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
ante	دائو	anto	دائو		
ante	(	anto	(		
swobodny	عارضی	swobodny	عارضی	ADJ;NOM;MASC;SG	ADJ
swobodny	معمولی	swobodny	معمولی	ADJ;NOM;MASC;SG	ADJ
swobodny	اتفاقی	swobodny	اتفاقی	ADJ;NOM;MASC;SG	ADJ
powiedz	بتانا	powiedzieć	بتا	V;PFV;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
powiedz	بولنا	powiedzieć	بول	V;PFV;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
chwila	اہمیت	chwila	اہمیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
chwila	اہمیت	chwila	اہمیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
chwila	لمحہ	chwila	لمحہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
przetrwanie	شے	przetrwanie	شے	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
przetrwanie	عمل	przetrwanie	عمل	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
zbiorowego	متفقہ	zbiorowy	متفقہ	ADJ;ACC;MASC;SG	ADJ
zbiorowego	مشترک	zbiorowy	مشترک	ADJ;ACC;MASC;SG	ADJ
zbiorowego	عمومی	zbiorowy	عمومی	ADJ;ACC;MASC;SG	ADJ
zbiorowego	اجتماعی	zbiorowy	اجتماعی	ADJ;ACC;MASC;SG	ADJ
zbiorowego	مجموعی	zbiorowy	مجموعی	ADJ;ACC;MASC;SG	ADJ
zbiorowego	متفقہ	zbiorowy	متفقہ	ADJ;ACC;MASC;SG	ADJ
zbiorowego	مشترک	zbiorowy	مشترک	ADJ;ACC;MASC;SG	ADJ
zbiorowego	عمومی	zbiorowy	عمومی	ADJ;ACC;MASC;SG	ADJ
zbiorowego	اجتماعی	zbiorowy	اجتماعی	ADJ;ACC;MASC;SG	ADJ
arbiter	حکم	arbiter	حکم	N;NOM;MASC;SG	N;NOM;MASC;SG;3
żywa	بھرپور	żywy	بھرپور	ADJ;NOM;FEM;SG	ADJ
żywa	خطرناک	żywy	خطرناک	ADJ;NOM;FEM;SG	ADJ
żywa	زوردار	żywy	زوردار	ADJ;NOM;FEM;SG	ADJ
żywa	تیز	żywy	تیز	ADJ;NOM;FEM;SG	ADJ
żywa	موجود	żywy	موجود	ADJ;NOM;FEM;SG	ADJ
żywa	خبردار	żywy	خبردار	ADJ;NOM;FEM;SG	ADJ
dok	گھاٹ.	dok	گھاٹ.		
najgorsze	بدترین	zły	بدترین	ADJ;NOM;CMPR;MASC;SG	ADJ
sekwencja	سلسلہ	sekwencja	سلسلہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
sekwencja	تسلسل	sekwencja	تسلسل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
łaska	انداز	łaska	انداز	N;NOM;FEM;SG	N;NOM;MASC;SG;3
łaska	رعایت	łaska	رعایت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
łaska	استعداد	łaska	استعداد	N;NOM;FEM;SG	N;NOM;MASC;SG;3
płytka	رکابی	płytki	رکابی	ADJ;NOM;FEM;SG	ADJ
płytka	معمولی	płytki	معمولی	ADJ;NOM;FEM;SG	ADJ
płytka	اوپری	płytki	اوپری	ADJ;NOM;FEM;SG	ADJ
płytka	معمولی	płytki	معمولی	ADJ;NOM;FEM;SG	ADJ
płytka	سطحی	płytki	سطحی	ADJ;NOM;FEM;SG	ADJ
płytka	اوپری	płytki	اوپری	ADJ;NOM;FEM;SG	ADJ
ziemniaki	چھید	ziemniak	چھید		
zachęty	مدّعا	zachęta	مدّعا		
dalekie	مبہم	daleki	مبہم	ADJ;NOM;NEUT;SG	ADJ
dalekie	متفاوت	daleki	متفاوت	ADJ;NOM;NEUT;SG	ADJ
dalekie	مبہم	daleki	مبہم	ADJ;NOM;NEUT;SG	ADJ
dalekie	متفاوت	daleki	متفاوت	ADJ;NOM;NEUT;SG	ADJ
gospodyni	مکان	gospodyni	مکان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
niepokój	فکر	niepokój	فکر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
przekraczającej	ممتاز.	przekraczający	ممتاز.	ADJ;GEN;FEM;SG;POS;V.PTCP	ADJ
harmonia	آہنگ	harmonia	آہنگ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
interesujący	دلچسپ	interesujący	دلچسپ	ADJ;NOM;MASC;SG	ADJ
duff	کھوٹا.	duff	کھوٹا.		
ciasta	انڈا	ciasto	انڈا	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
groove	کھانچا	groć	کھانچا		
przestrzeganie	تعمیل	przestrzeganie	تعمیل	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
przestrzeganie	قانون	przestrzeganie	قانون	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
przestrzeganie	فرض	przestrzeganie	فرض	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
przestrzeganie	حکم	przestrzeganie	حکم	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
chłop	کسان	chłop	کسان	N;NOM;MASC;SG	N;NOM;MASC;SG;3
chłop	کاشتکار	chłop	کاشتکار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
cienka	کمزور	cienki	کمزور	ADJ;NOM;FEM;SG	ADJ
cienka	ہلکے	cienki	ہلکا	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
cienka	کمزور	cienki	کمزور	ADJ;NOM;FEM;SG	ADJ
cienka	ہلکے	cienki	ہلکا	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
unikanie	گریز	unikać	گریز	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
unikanie	احتراز	unikać	احتراز	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
nieregularne	مستقل	nieregularny	مستقل	ADJ;NOM;NEUT;SG	ADJ
gorący	مشتاقانہ.	gorący	مشتاقانہ.	ADJ;NOM;MASC;SG	ADJ
gorący	برانگیختہ	gorący	برانگیختہ	ADJ;NOM;MASC;SG	ADJ
gorący	سرگرم	gorący	سرگرم	ADJ;NOM;MASC;SG	ADJ
ucho	سماعت	ucho	سماعت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
celowe	دانستہ	celowy	دانستہ	ADJ;NOM;NEUT;SG	ADJ
celowe	محتاط	celowy	محتاط	ADJ;NOM;NEUT;SG	ADJ
przydatna	مفید	przydatny	مفید	ADJ;NOM;FEM;SG	ADJ
okrągła	اسطوانی	okrągnąć	اسطوانی	ADJ;NOM;FEM;SG	ADJ;NOM
okrągła	اسطوانی	okrągnąć	اسطوانی	ADJ;NOM;FEM;SG	ADJ;NOM
cisza	خاموشی	cisza	خاموشی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	ساکن	cisza	ساکن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	خاموشی	cisza	خاموشی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	ساکن	cisza	ساکن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	رازداری	cisza	رازداری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	رازداری	cisza	رازداری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
cisza	خاموشی	cisza	خاموشی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
wodór	ہائڈروجن	wodór	ہائڈروجن	N;NOM;MASC;SG	N;NOM;MASC;SG;3
niekorzystne	دشمنانہ.	niekorzystny	دشمنانہ.	ADJ;NOM;NEUT;SG	ADJ
niekorzystne	مخاصمانہ	niekorzystny	مخاصمانہ	ADJ;NOM;NEUT;SG	ADJ
niekorzystne	مخالفانہ.	niekorzystny	مخالفانہ.	ADJ;NOM;NEUT;SG	ADJ
niekorzystne	ناموافق	niekorzystny	ناموافق	ADJ;NOM;NEUT;SG	ADJ
umieszczanie	درجہ	umieśczanin	درجہ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
skarbiec	جست	skarbiec	جست	N;NOM;MASC;SG	N;NOM;MASC;SG;3
skarbiec	ریاست	skarbiec	ریاست	N;NOM;MASC;SG	N;NOM;FEM;SG;3
prezentacje	اشیا	prezentacja	شےء	N;NOM;FEM;PL	N;NOM;MASC;PL;3
prezentacje	اطلاعات	prezentacja	اطلاع	N;NOM;FEM;PL	N;NOM;MASC;PL;3
robienie	ڈانٹ	robić	ڈانٹ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
robienie	جہد	robić	جہد	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
robienie	کام	robić	کام	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wypełnić	بھرنا	wypełnić	بھر	V;PFV;NFIN;ACT	V;SG;NFIN;ACT
przywództwo	قیادت	przywództwo	قیادت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieskończenie	لاتعداد.	nieskończenie	لاتعداد.	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieskończenie	لاتعداد.	nieskończenie	لاتعداد.	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
gleba	داغ	gleba	داغ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
gleba	فضلہ	gleba	فضلہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
gleba	گندگی	gleba	گندگی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
fajne	پُرلطف	fajny	پُرلطف	ADJ;NOM;NEUT;SG	ADJ
fajne	پُرلطف	fajny	پُرلطف	ADJ;NOM;NEUT;SG	ADJ
fajne	برا	fajny	برا	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
fajne	پسندیدہ	fajny	پسندیدہ	ADJ;NOM;NEUT;SG	ADJ
fajne	پُرسکون	fajny	پُرسکون	ADJ;NOM;NEUT;SG	ADJ
fajne	بیگانہ	fajny	بیگانہ	ADJ;NOM;NEUT;SG	ADJ
fajne	نامانوس	fajny	نامانوس	ADJ;NOM;NEUT;SG	ADJ
beau	آشنا.	bea	آشنا.		
straszny	شرمندہ.	straszny	شرمندہ.	ADJ;NOM;MASC;SG	ADJ
straszny	جھرجھری	straszny	جھرجھری	ADJ;NOM;MASC;SG	ADJ
dotyk	ذرا	dotyk	ذرا		
dotyk	ذرا	dotyk	ذرا		
tętnica	شریان	tętnica	شریان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
strzelać	دھکیلنا	strzelać	دھکیل	V;IPFV;NFIN;ACT	V;NFIN;ACT
strzelać	چمکنا.	strzelać	چمکنا.	V;IPFV;NFIN;ACT	V;MASC;PL;FIN;ACT
przypadkowe	غیرمتوقع.	przypadkowy	غیرمتوقع.	ADJ;NOM;NEUT;SG	ADJ
przypadkowe	حادثاتی	przypadkowy	حادثاتی	ADJ;NOM;NEUT;SG	ADJ
przypadkowe	عارضی	przypadkowy	عارضی	ADJ;NOM;NEUT;SG	ADJ
przypadkowe	غیرارادی	przypadkowy	غیرارادی	ADJ;NOM;NEUT;SG	ADJ
przypadkowe	اتفاقی	przypadkowy	اتفاقی	ADJ;NOM;NEUT;SG	ADJ
stawka	درجہ	stawka	درجہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
stawka	شرح	stawka	شرح	N;NOM;FEM;SG	N;NOM;FEM;SG;3
stawka	درجہ	stawka	درجہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
latające	مختصر	latać	مختصر	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
stracić	ہارنا	stracić	ہار	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
sigma	c.	sigma	c.		
sigma	σ	sigma	σ		
rezygnacja	استعفا	rezygnacja	استعفا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
surowy	اصلی	surowy	اصلی	ADJ;NOM;MASC;SG	ADJ
surowy	اصلی	surowy	اصلی	ADJ;NOM;MASC;SG	ADJ
ząb	اثر	ząb	اثر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ząb	اثر	ząb	اثر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ząb	دانت	ząb	دانت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
direct	to	direct	to		
chmura	ابہام	chmura	ابہام	N;NOM;FEM;SG	N;NOM;MASC;SG;3
chmura	ابہام	chmura	ابہام	N;NOM;FEM;SG	N;NOM;MASC;SG;3
chmura	بادل	chmura	بادل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
twarda	ظالم	twarda	ظالم	N;NOM;FEM;SG	N;NOM;MASC;SG;3
twarda	ظالم	twarda	ظالم	N;NOM;FEM;SG	N;NOM;MASC;SG;3
wartościowy	قیمتی	wartościowy	قیمتی	ADJ;NOM;MASC;SG	ADJ;NOM
systematyczne	عادی	systematyczny	عادی	ADJ;NOM;NEUT;SG	ADJ
systematyczne	باقاعدہ	systematyczny	باقاعدہ	ADJ;NOM;NEUT;SG	ADJ
stado	in	stado	in		
stado	out	stado	out		
stado	غول	stado	غول		
okrąg	مدّت	okrąg	مدّت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
okrąg	عرصہ	okrąg	عرصہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
okrąg	مدّت	okrąg	مدّت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
okrąg	حلقہ	okrąg	حلقہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
okrąg	عرصہ	okrąg	عرصہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
bity	(	bit	(		
nienawiść	بیزاری	nienawiść	بیزاری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nienawiść	نفرت	nienawiść	نفرت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nienawiść	بیزاری	nienawiść	بیزاری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nienawiść	نفرت	nienawiść	نفرت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dziewiąta	نواں.	dziewiąta	نواں.		
cyfra	عدد	cyfra	عدد	N;NOM;FEM;SG	N;NOM;MASC;SG;3
latać	اڑنا	latać	اڑنا	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
latać	اڑنا	latać	اڑنا	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
zachęta	ترغیب	zachąć	ترغیب	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zakładać	سنبھالنا	zakładać	سنبھال	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
kolonialnej	مستعمراتی	kolonialny	مستعمراتی	ADJ;GEN;FEM;SG	ADJ
jastrząb	جنگجو	jastrząć	جنگجو	N;NOM;MASC;SG	N;NOM;MASC;SG;3
rozbite	ناہموار	rozbić	ناہموار	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
rude	رکیک	rudy	رکیک	V;IPFV;IND;SG;FIN;ACT	V;SG;V.PTCP;ACT
rude	چالو	rudy	چالو	V;IPFV;IND;SG;FIN;ACT	V;ACT
uśmiech	مسکراہٹ	uśmiech	مسکراہٹ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
uśmiech	خوشنودی	uśmiech	خوشنودی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
psychologiczny	ذہنی	psychologiczny	ذہنی	ADJ;NOM;MASC;SG	ADJ
jadalne	خوردنی	jadalny	خوردنی	ADJ;NOM;NEUT;SG	ADJ
cierpienie	مصیبت	cierpienie	مصیبت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
cierpienie	کوشش	cierpienie	کوشش	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
dziwna	طلسماتی	dziwny	طلسماتی	ADJ;NOM;FEM;SG	ADJ
dziwna	طلسماتی	dziwny	طلسماتی	ADJ;NOM;FEM;SG	ADJ
dziwna	عجیب	dziwny	عجیب	ADJ;NOM;FEM;SG	ADJ
dziwna	غیر	dziwny	غیر	ADJ;NOM;FEM;SG	ADJ
dziwna	نامانوس	dziwny	نامانوس	ADJ;NOM;FEM;SG	ADJ
dziwna	غیر	dziwny	غیر	ADJ;NOM;FEM;SG	ADJ
dziwna	نامانوس	dziwny	نامانوس	ADJ;NOM;FEM;SG	ADJ
dziwna	عجیب	dziwny	عجیب	ADJ;NOM;FEM;SG	ADJ
dziwna	ضمنی	dziwny	ضمنی	ADJ;NOM;FEM;SG	ADJ
dziwna	ہنگامی	dziwny	ہنگامی	ADJ;NOM;FEM;SG	ADJ
dziwna	انوکھا	dziwny	انوکھا	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
dziwna	زائد	dziwny	زائد	ADJ;NOM;FEM;SG	ADJ
dziwna	اتفاقی	dziwny	اتفاقی	ADJ;NOM;FEM;SG	ADJ
dziwna	ضمنی	dziwny	ضمنی	ADJ;NOM;FEM;SG	ADJ
dziwna	ہنگامی	dziwny	ہنگامی	ADJ;NOM;FEM;SG	ADJ
dziwna	انوکھا	dziwny	انوکھا	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
dziwna	زائد	dziwny	زائد	ADJ;NOM;FEM;SG	ADJ
dziwna	اتفاقی	dziwny	اتفاقی	ADJ;NOM;FEM;SG	ADJ
dziwna	عجیب	dziwny	عجیب	ADJ;NOM;FEM;SG	ADJ
przynieść	دلانا	przynieść	دلانا	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
ostrzeżenia	انتباہ	ostrzeżenie	انتباہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
mak	کُوکنار	mak	کُوکنار		
widzenie	نظر	widzenie	نظر	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
stack	خرمن	stack	خرمن		
grzebień	اون	grzebienie	اون	N;NOM;MASC;SG	N;NOM;MASC;SG;3
grzebień	شانہ	grzebienie	شانہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
grzebień	اون	grzebienie	اون	N;NOM;MASC;SG	N;NOM;MASC;SG;3
cewki	کنڈل	cewka	کنڈل		
cewki	کنڈلی	cewka	کنڈلی		
nan	نان	nan	نان		
rosy	اوس	ros	اوس		
sans	بدون.	sans	بدون.		
sans	بلا	sans	بلا		
niewystarczające	ناکافی	niewystarczający	ناکافی	ADJ;NOM;NEUT;SG	ADJ
popyt	ہنر	popyt	ہنر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
popyt	مطالبہ	popyt	مطالبہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
faktyczny	صحیح	faktyczny	صحیح	ADJ;NOM;MASC;SG	ADJ
faktyczny	موجود	faktyczny	موجود	ADJ;NOM;MASC;SG	ADJ
faktyczny	اصلی	faktyczny	اصلی	ADJ;NOM;MASC;SG	ADJ
faktyczny	حاضر	faktyczny	حاضر	ADJ;NOM;MASC;SG	ADJ
faktyczny	موجود	faktyczny	موجود	ADJ;NOM;MASC;SG	ADJ
faktyczny	حقیقی	faktyczny	حقیقی	ADJ;NOM;MASC;SG	ADJ
faktyczny	اصلی	faktyczny	اصلی	ADJ;NOM;MASC;SG	ADJ
faktyczny	حاضر	faktyczny	حاضر	ADJ;NOM;MASC;SG	ADJ
intensywność	چمک	intensywność	چمک	N;NOM;FEM;SG	N;NOM;MASC;SG;3
intensywność	شدّت	intensywność	شدّت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
edukacyjny	تعلیمی	edukacyjny	تعلیمی	ADJ;NOM;MASC;SG	ADJ
edukacyjny	تعلیماتی	edukacyjny	تعلیماتی	ADJ;NOM;MASC;SG	ADJ;NOM
spokojne	پُرسکون.	spokojny	پُرسکون.	ADJ;NOM;NEUT;SG	ADJ
liberalne	فیاضانہ	liberalny	فیاضانہ	ADJ;NOM;NEUT;SG	ADJ
liberalne	بھرپور	liberalny	بھرپور	ADJ;NOM;NEUT;SG	ADJ
sekret	خفیہ	sekret	خفیہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sekret	خفیہ	sekret	خفیہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
sekret	راز	sekret	راز	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dostosować	سنوارنا	dostosować	سنوار	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
marzenie	غفلت	marzenie	غفلت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
humor	بیزاری	humor	بیزاری	N;NOM;MASC;SG	N;NOM;MASC;SG;3
obiektyw	تال	obiektyw	تال	N;NOM;MASC;SG	N;NOM;MASC;SG;3
obiektyw	روشنی	obiektyw	روشنی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
obiektyw	تال	obiektyw	تال	N;NOM;MASC;SG	N;NOM;MASC;SG;3
obiektyw	روشنی	obiektyw	روشنی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
złożoność	الجھن	złożoność	الجھن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
złożoność	پیچیدگی	złożoność	پیچیدگی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
złożoność	الجھن	złożoność	الجھن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
złożoność	الجھن	złożoność	الجھن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
złożoność	پیچیدگی	złożoność	پیچیدگی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zaraza	وبال	zarazać	وبال	N;NOM;FEM;SG	N;NOM;MASC;SG;3
demona	دیو.	demon	دیو.		
snoop	ٹوہ.	snoop	ٹوہ.		
potwierdzające	توثیقی	potwierdzać	توثیقی	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ
zdolna	قابل	zdolny	قابل	ADJ;NOM;FEM;SG	ADJ
zdolna	قابل	zdolny	قابل	ADJ;NOM;FEM;SG	ADJ
zdolna	لائق	zdolny	لائق	ADJ;NOM;FEM;SG	ADJ
zdolna	سازگار	zdolny	سازگار	ADJ;NOM;FEM;SG	ADJ
zdolna	باصلاحیت.	zdolny	باصلاحیت.	ADJ;NOM;FEM;SG	ADJ
zdolna	لائق	zdolny	لائق	ADJ;NOM;FEM;SG	ADJ
zdolna	سازگار	zdolny	سازگار	ADJ;NOM;FEM;SG	ADJ
zdolna	باصلاحیت.	zdolny	باصلاحیت.	ADJ;NOM;FEM;SG	ADJ
tajemnicza	مخفی	tajemniczy	مخفی	ADJ;NOM;FEM;SG	ADJ
tajemnicza	پوشیدہ	tajemniczy	پوشیدہ	ADJ;NOM;FEM;SG	ADJ
tajemnicza	نامعلوم	tajemniczy	نامعلوم	ADJ;NOM;FEM;SG	ADJ
tajemnicza	پوشیدہ	tajemniczy	پوشیدہ	ADJ;NOM;FEM;SG	ADJ
tajemnicza	نامعلوم	tajemniczy	نامعلوم	ADJ;NOM;FEM;SG	ADJ
wyświetlacz	مظاہرہ.	wyświetlacz	مظاہرہ.	N;NOM;MASC;SG	N;NOM;MASC;SG;3
wyświetlacz	نمائش	wyświetlacz	نمائش	N;NOM;MASC;SG	N;NOM;MASC;SG;3
zaprzestanie	روکنا	zaprzestać	روک	V;PFV;IND;SG;PST;FIN;ACT	V;NFIN
oskarżenie	الزام	oskarżyć	الزام	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
oskarżenie	مواخذہ	oskarżyć	مواخذہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
oskarżenie	کارروائی	oskarżyć	کارروائی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
psie	گرفت	pić	گرفت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
wiążące	لازمی	wiązać	لازمی	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
wiążące	ناگزیر	wiązać	ناگزیر	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
zwycięski	فاتح	zwycięski	فاتح	ADJ;NOM;MASC;SG	ADJ
ciepły	مخلصانہ-	ciepły	مخلصانہ-	ADJ;NOM;MASC;SG	ADJ
ciepły	عاشقانہ	ciepły	عاشقانہ	ADJ;NOM;MASC;SG	ADJ
ciepły	گلابی	ciepły	گلابی	ADJ;NOM;MASC;SG	ADJ;NOM
ciepły	دوستانہ	ciepły	دوستانہ	ADJ;NOM;MASC;SG	ADJ
ciepły	دشوار	ciepły	دشوار	ADJ;NOM;MASC;SG	ADJ
ciepły	گرم	ciepły	گرم	ADJ;NOM;MASC;SG	ADJ
ciepły	مخلصانہ-	ciepły	مخلصانہ-	ADJ;NOM;MASC;SG	ADJ
ciepły	عاشقانہ	ciepły	عاشقانہ	ADJ;NOM;MASC;SG	ADJ
ciepły	گلابی	ciepły	گلابی	ADJ;NOM;MASC;SG	ADJ;NOM
ciepły	دوستانہ	ciepły	دوستانہ	ADJ;NOM;MASC;SG	ADJ
ciepły	دشوار	ciepły	دشوار	ADJ;NOM;MASC;SG	ADJ
przybrzeżne	ساحلی	przybrzeżny	ساحلی	ADJ;NOM;NEUT;SG	ADJ
szermierka	احاطہ	szermierka	احاطہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
horyzont	تجربے	horyzont	تجربہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ogrodzenia	احاطہ	ogrodzić	احاطہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
palenie	دھواں	palen	دھواں	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
wejściowe	انداختہ.	wejściowy	انداختہ.	ADJ;NOM;NEUT;SG	ADJ
rekreacyjne	تفریحی	rekreacyjny	تفریحی	ADJ;NOM;NEUT;SG	ADJ
rosnąć	بڑھنا	rosnąć	بڑھ	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
właściwość	عملداری.	właściwość	عملداریؤ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
właściwość	وصف	właściwość	وصف	N;NOM;FEM;SG	N;NOM;MASC;SG;3
właściwość	خصوصیت	właściwość	خصوصیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
właściwość	مکان	właściwość	مکان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
właściwość	ملکیت	właściwość	ملکیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
grad	برسنا.	grada	برسنا.		
grad	ژالہ.	grada	ژالہ.		
