dan	és	dan	és	CONJ	CONJ
pisau	kés	pisau	kés	N;SG	N;NOM;SG
pisau	kés	pisau	kés	N;SG	N;NOM;SG
pisau	kést	pisau	kést	N;SG	N;ACC;SG
pisau	késsel	pisau	kés	N;SG	N;NOM;SG
seluler	porózus	seluler	porózus	N;SG	N;NOM;SG
seluler	sejt	seluler	sejt	N;SG	N;NOM;SG
tabung	tubus	tabung	tubus	N;SG	N;NOM;SG
tabung	cső	tabung	cső	N;SG	N;NOM;SG
ulasan	felülvizsgálat	ulasan	felülvizsgálat	N;SG	N;NOM;SG
ulasan	kritika	ulasan	kritika	N;SG	N;NOM;SG
virtual	virtuális	virtual	virtuális	N	N;NOM;SG
koordinat	koordináta	koordinat	koordináta	N;SG	N;NOM;SG
koordinat	koordináta	koordinat	koordináta	N;SG	N;NOM;SG
sisik	mérleg	sisik	mérleg	N	N;NOM;SG
subjek	alany	subjek	alany	N;SG	N;NOM;SG
subjek	figyelemmel	subjek	figyelem	N;SG	N;INS;SG
subjek	tárgy	subjek	tárgy	N;SG	N;NOM;SG
diesel	dízel	diesel	dízel	N	N;NOM;SG
diesel	diesel	diesel	diesel	N	N;NOM;SG
diesel	gázolaj	diesel	gázolaj	N	N;NOM;SG
menandakan	jelzi	mentandakan	jelz	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
elang	héja	elang	héja	N	N;NOM;SG
elang	sasok	elang	sasok	N	N;NOM;PL
linux	linux	linux	linux	N	N;NOM;SG
bertentangan	ellentmond	bertentangan	ellentmond	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
papirus	papirusz	papirus	papirusz	N	N;NOM;SG
asrama	kollégium	asrama	kollégium	N;SG	N;NOM;SG
asrama	kollégium	asrama	kollégium	N;SG	N;NOM;SG
asrama	szálló	asrama	szálló	N;SG	N;NOM;SG
asrama	panzió	asrama	panzió	N;SG	N;NOM;SG
ekspor	export	ekspor	export	N;SG	N;NOM;SG
ekspor	kivitel	ekspor	kivitel	N;SG	N;NOM;SG
ekspor	export	ekspor	export	N;SG	N;NOM;SG
ekspor	kivitel	ekspor	kivitel	N;SG	N;NOM;SG
ekspor	kiviteli	ekspor	kiviteli	N;SG	N;NOM;SG
host	házigazda	host	házigazda	N	N;NOM;SG
host	műsorvezető	host	műsorvezető	N	N;NOM;SG
host	házigazdák	host	házigazda	N	N;NOM;PL
host	szervezők	host	szervező	N	N;NOM;PL
pastor	lelkész	pastor	lelkész	N	N;NOM;SG
kemanusiaan	emberség	kemanusiaan	emberség	N;SG	N;NOM;SG
kemanusiaan	emberiség	kemanusiaan	emberiség	N;SG	N;NOM;SG
kristal	kristályos	kristal	kristályos	N;SG	N;NOM;SG
jeruk	narancs	jeruk	narancs	N;SG	N;NOM;SG
jeruk	citrus	jeruk	citrus	N;SG	N;NOM;SG
jeruk	grapefruit	jeruk	grapefrui	N;SG	N;NOM;SG
jeruk	narancsot	jeruk	narancsot	N;SG	N;ACC;SG
jeruk	narancs	jeruk	narancs	N;SG	N;NOM;SG
ejaan	helyesírás	ejaan	helyesírás	N	N;NOM;SG
gudang	raktár	gudang	raktár	N;SG	N;NOM;SG
gudang	raktárban	gudang	raktár	N;SG	N;IN+ESS;SG
gudang	pajta	gudang	pajta	N;SG	N;NOM;SG
gudang	istálló	gudang	istálló	N;SG	N;NOM;SG
palang	kereszt	palang	kereszt	N;SG;ACT	N;NOM;SG
transaksi	tranzakció	transaksi	tranzakció	N	N;NOM;SG
transaksi	ügylet	transaksi	ügylet	N	N;NOM;SG
transaksi	tranzakció	transaksi	tranzakció	N	N;NOM;SG
transaksi	ügyletek	transaksi	ügylet	N	N;NOM;PL
transaksi	tranzakciók	transaksi	tranzakció	N	N;NOM;PL
komposer	zeneszerző	komposer	zeneszerző	N;SG	N;NOM;SG
kanal	csatorna	kanal	csator	N	N;NOM;SG
kanal	csatornák	kanal	csator	N	N;NOM;PL
kanal	csatornák	kanal	csator	N	N;NOM;PL
kanal	csatorna	kanal	csator	N	N;NOM;SG
rutin	rutin	rutin	rutin		
prasarana	infrastruktúra	prasarana	infrastruktúra	N;SG	N;NOM;SG
menyunting	szerkesztés	menyunting	szerkesztés	V	V;INDF;IND;SG;3;PRS;FIN;ACT
ucapan	beszéde	ucapan	beszéd	N;SG	N;NOM;SG
ucapan	beszéd	ucapan	beszéd	N;SG	N;NOM;SG
samurai	szamurájok	samurai	szamura	N	N;NOM;PL
samurai	szamuráj	samurai	szamuráj	N	N;NOM;SG
kerusuhan	nyugtalanság	kerusuhan	nyugtalanság	N;SG	N;NOM;SG
kerusuhan	lázadás	kerusuhan	lázadás	N;SG	N;NOM;SG
tsunami	szökőár	tsunami	szökőár	N	N;NOM;SG
tsunami	cunami	tsunami	cunami	N	N;NOM;SG
kru	legénység	kru	legénység	N;SG	N;NOM;SG
kru	személyzet	kru	személyzet	N;SG	N;NOM;SG
jalanan	utca	jalanan	utca	N;SG	N;NOM;SG
menaklukkan	uralkodj	mentaklukkan	uralkodj	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
angkat	emelés	angkat	emelés	N;SG;ACT	N;NOM;SG
angkat	emelés	angkat	emelés	N;SG;ACT	N;NOM;SG
mutiara	gyöngy	mutiara	gyöngy	N;SG	N;NOM;SG
mutiara	gyöngy	mutiara	gyöngy	N;SG	N;NOM;SG
prosedur	eljárás	prosedur	eljárás	N;SG	N;NOM;SG
prosedur	eljárás	prosedur	eljárás	N;SG	N;NOM;SG
nasib	végzet	nasib	végzet	N;SG	N;NOM;SG
nasib	sors	nasib	sors	N;SG	N;NOM;SG
juventus	juventus	juventus	juventus	N	N;NOM;SG
airbus	airbus	airbus	airbus	N;SG	N;NOM;SG
irama	ritmus	irama	ritmus	N;SG	N;NOM;SG
busana	ruházat	busana	ruházat	N;SG	N;NOM;SG
busana	divat	busana	divat	N;SG	N;NOM;SG
busana	viselet	busana	viselet	N;SG	N;NOM;SG
css	css	css	css	N	N;NOM;SG
pendaratan	landolás	pendaratan	landolás	N;SG	N;NOM;SG
pendaratan	leszállás	pendaratan	leszállás	N;SG	N;NOM;SG
topeng	maszk	topeng	maszk	N;SG	N;NOM;SG
topeng	maszkot	topeng	maszk	N;SG	N;ACC;SG
topeng	maszk	topeng	maszk	N;SG	N;NOM;SG
topeng	maszkot	topeng	maszk	N;SG	N;ACC;SG
kekristenan	kereszténység	kekristenan	kereszténység	N;SG	N;NOM;SG
pacar	barátnőm	pacar	barát	N;SG	N;NOM;SG
pacar	barátnő	pacar	barátnő	N;SG	N;NOM;SG
pacar	barátnője	pacar	barát	N;SG	N;NOM;SG
pacar	barátja	pacar	barát	N;SG	N;NOM;SG
pacar	barát	pacar	bara	N;SG	N;NOM;SG
kanon	canon	kanon	canon	N	N;NOM;SG
konsumsi	fogyasztása	konsumsi	fogyasztás	N;SG	N;NOM;SG
konsumsi	fogyasztás	konsumsi	fogyasztás	N;SG	N;NOM;SG
konsumsi	fogyasztásra	konsumsi	fogyasztás	N;SG	N;ON+ALL;SG
konsumsi	felhasználás	konsumsi	felhasználás	N;SG	N;NOM;SG
silsilah	származás	silsilah	származás	N	N;NOM;SG
silsilah	családtörténet	silsilah	családtörténet	N	N;NOM;SG
kediaman	tartózkodási	kediaman	tartózkodási	N;SG	N;NOM;SG
perempat	kabinjába	perempat	kabin	N	N;IN+ALL;SG
optik	optikai	optik	optikai	N;SG	N;NOM;SG
optik	optika	optik	optika	N;SG	N;NOM;SG
sepasang	páros	sepasang	páros		
pelayan	pincér	penlayan	pincér	N;SG	N;NOM;SG
keindahan	szépség	keindahan	szépség	N;SG	N;NOM;SG
keindahan	gyönyörűség	keindahan	gyönyörűség	N;SG	N;NOM;SG
seksi	szexi	seksi	szexi	N;SG	N;NOM;SG
seksi	részleg	seksi	részleg	N;SG	N;NOM;SG
seksi	szakasz	seksi	szakasz	N;SG	N;NOM;SG
seksi	szekció	seksi	szekció	N;SG	N;NOM;SG
editing	vágás	editing	vágás	N	N;NOM;SG
euro	euró	euro	euró	N	N;NOM;SG
euro	euró	euro	euró	N	N;NOM;SG
euro	euróban	euro	euró	N	N;IN+ESS;SG
etika	erkölcs	etika	erkölcs	N;SG	N;NOM;SG
etika	etika	etika	etika	N;SG	N;NOM;SG
ketat	szűk	ketat	szűk	ADJ;SG	ADJ;NOM;SG
ketat	szorosan	ketat	szoros	ADJ;SG	ADJ;FRML;SG
ketat	szigorúan	ketat	szigorú	ADJ;SG	ADJ;FRML;SG
jendral	tábornokok	jendral	tábornok	N	N;NOM;PL
jendral	tábornok	jendral	tábornok	N	N;NOM;SG
menembak	lőni	mentembak	lő	V;SG;ACT	V;NFIN;ACT
menembak	lő	mentembak	lő	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menembak	lő	mentembak	lő	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
truk	teherautó	truk	teherautó	N;SG	N;NOM;SG
truk	kamion	truk	kamion	N;SG	N;NOM;SG
truk	teherautó	truk	teherautó	N;SG	N;NOM;SG
truk	kamion	truk	kamion	N;SG	N;NOM;SG
truk	teherautó	truk	teherautó	N;SG	N;NOM;SG
berapi	vulkán	berrapi	vulkán	N;SG;ACT	N;NOM;SG
alkohol	likőr	alkohol	likőr	N;SG	N;NOM;SG
alkohol	alkoholos	alkohol	alkoholos	N;SG	N;NOM;SG
alkohol	alkoholt	alkohol	alkoholt	N;SG	N;ACC;SG
alkohol	alkohol	alkohol	alkohol	N;SG	N;NOM;SG
alkohol	alkoholos	alkohol	alkoholos	N;SG	N;NOM;SG
sempit	szűk	sempit	szűk	ADJ;SG	ADJ;NOM;SG
misionaris	misszionáriusok	misionaris	misszionárius	N	N;NOM;PL
misionaris	misszionárius	misionaris	misszionárius	N	N;NOM;SG
kerugian	veszteség	kerugian	veszteség	N;SG	N;NOM;SG
kerugian	veszteség	kerugian	veszteség	N;SG	N;NOM;SG
kerugian	hátrány	kerugian	hátrány	N;SG	N;NOM;SG
seputar	környező	seputar	környező		
panen	aratás	panen	aratás	N;SG	N;NOM;SG
panen	termés	panen	termés	N;SG	N;NOM;SG
panen	betakarítás	panen	betakarítás	N;SG	N;NOM;SG
panen	betakarítás	panen	betakarítás	N;SG	N;NOM;SG
publikasi	kiadás	publikasi	kiadás	N	N;NOM;SG
publikasi	kiadó	publikasi	kiadó	N	N;NOM;SG
publikasi	közzététel	publikasi	közzététel	N	N;NOM;SG
publikasi	nyilvánosság	publikasi	nyilvánosság	N	N;NOM;SG
publikasi	kiadvány	publikasi	kiadvány	N	N;NOM;SG
publikasi	közzététel	publikasi	közzététel	N	N;NOM;SG
publikasi	kiadványok	publikasi	kiadvány	N	N;NOM;PL
seminar	szeminárium	seminar	szeminárium	N	N;NOM;SG
seminar	előadások	seminar	előadás	N	N;NOM;PL
seminar	szemináriumok	seminar	szeminárium	N	N;NOM;PL
seminar	szemináriumon	seminar	szeminárium	N	N;ON+ESS;SG
seminar	szeminárium	seminar	szeminárium	N	N;NOM;SG
tembakan	lövés	tembakan	lövés	N;SG	N;NOM;SG
tembakan	lövés	tembakan	lövés	N;SG	N;NOM;SG
rombongan	kíséret	rombongan	kísér	N;SG	N;NOM;SG
rombongan	kísérete	rombongan	kísér	N;SG	N;NOM;SG
rombongan	társulat	rombongan	társulat	N;SG	N;NOM;SG
mingguan	hetente	mingguan	hetenik	N;SG	N;NOM;SG
plastik	műanyag	plastik	műanyag	N	N;NOM;SG
plastik	műanyag	plastik	műanyag	N	N;NOM;SG
nyanyian	kántálás	nyanyian	kántálás	N;SG	N;NOM;SG
berlebihan	túlzott	berlebihan	túlzott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
kontemporer	kortárs	kontemporer	kortárs	N	N;NOM;SG
mitos	mítoszok	mitos	mítosz	N	N;NOM;PL
mitos	mítosz	mitos	mítosz	N	N;NOM;SG
penyelenggara	hosting	penselenggara	hosting	N;SG	N;NOM;SG
penyelenggara	házigazda	penselenggara	házigazda	N;SG	N;NOM;SG
penyelenggara	műsorvezető	penselenggara	műsorvezető	N;SG	N;NOM;SG
potensial	potenciál	potensial	potenciál	N;SG	N;NOM;SG
potensial	lehetőség	potensial	lehetőség	N;SG	N;NOM;SG
segmen	szegmens	segmen	szegmens	N;SG	N;NOM;SG
menghilang	eltűnik	menhilang	el+tűnik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menghilang	eltűnni	menhilang	eltűni	V;SG;ACT	V;NFIN;ACT
menghilang	eltűnik	menhilang	el+tűnik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menghilang	eltűnt	menhilang	el+tűnik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghilang	eltünt	menhilang	el+tűnik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengancam	fenyeget	menancam	fenyeget	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengancam	fenyegetett	menancam	fenyeget	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengancam	fenyeget	menancam	fenyeget	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengancam	fenyegeti	menancam	fenyegeti	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
residence	tartózkodási	residence	tartózkodási	N	N;NOM;SG
pewaris	öröksége	penwaris	örökség	N;SG	N;NOM;SG
pewaris	örökség	penwaris	örökség	N;SG	N;NOM;SG
base	bázisok	base	bázis	N	N;NOM;PL
base	bázis	base	bázis	N	N;NOM;SG
pembayaran	kifizetés	penbayaran	kifizetés	N;SG	N;NOM;SG
pembayaran	kifizetés	penbayaran	kifizetés	N;SG	N;NOM;SG
pembayaran	fizetés	penbayaran	fizetés	N;SG	N;NOM;SG
pembayaran	fizetés	penbayaran	fizetés	N;SG	N;NOM;SG
peduli	gondoskodó	peduli	gondoskodó	ADJ;SG	ADJ;NOM;SG
sayur	zöldség	sayur	zöldség	N;SG	N;NOM;SG
sayur	növényi	sayur	növényi	N;SG	N;NOM;SG
sayur	zöldség	sayur	zöldség	N;SG	N;NOM;SG
sayur	zöldségfélék	sayur	zöldségfélék	N;SG	N;NOM;SG
memecahkan	megoldott	menpecahkan	megoldott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
memecahkan	megoldotta	menpecahkan	megold	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
memecahkan	megoldani	menpecahkan	meg+old	V;SG;ACT	V;NFIN;ACT
memicu	kiváltott	menpicu	kivált	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
fotografi	fotózás	fotografi	fotózás	N;SG	N;NOM;SG
fotografi	fényképészeti	fotografi	fényképészeti	N;SG	N;NOM;SG
respon	reagálás	respon	reagálás	N;SG	N;NOM;SG
respon	reakció	respon	reakció	N;SG	N;NOM;SG
respon	válasz	respon	válasz	N;SG	N;NOM;SG
display	kijelző	display	kijelző	N	N;NOM;SG
display	megjelenítés	display	megjelenítés	N	N;NOM;SG
display	megjelenítési	display	megjelenítési	N	N;NOM;SG
berkualitas	minősített	berkualitas	minősít	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
berkualitas	képzett	berkualitas	képzett	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
berkualitas	képesített	berkualitas	képesít	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
vitamin	vitaminok	vitamin	vitamin	N	N;NOM;PL
vitamin	vitamin	vitamin	vitami	N	N;NOM;SG
vitamin	vitaminok	vitamin	vitamin	N	N;NOM;PL
vitamin	vitamin	vitamin	vitami	N	N;NOM;SG
string	szálat	string	szálat	N	N;ACC;SG
string	string	string	string	N	N;NOM;SG
pembantaian	mészárlás	penbantaian	mészárlás	N;SG	N;NOM;SG
pembantaian	vérfürdő	penbantaian	vérfürdő	N;SG	N;NOM;SG
pembantaian	mészárlás	penbantaian	mészárlás	N;SG	N;NOM;SG
pembantaian	vágás	penbantaian	vágás	N;SG	N;NOM;SG
pembantaian	vérontás	penbantaian	vérontás	N;SG	N;NOM;SG
pembantaian	mészárlás	penbantaian	mészárlás	N;SG	N;NOM;SG
pembantaian	vérfürdő	penbantaian	vérfürdő	N;SG	N;NOM;SG
waduk	gátat	waduk	gátat	N;SG	N;ACC;SG
waduk	gát	waduk	gá	N;SG	N;NOM;SG
campur	keverék	campur	kevér	N;SG;ACT	N;NOM;SG
campur	remix	campur	remix	N;SG;ACT	N;NOM;SG
campur	keverék	campur	kevér	N;SG;ACT	N;NOM;SG
silinder	henger	silinder	henger	N;SG	N;NOM;SG
silinder	henger	silinder	henger	N;SG	N;NOM;SG
ninja	nindzsa	ninja	nindzsa	N	N;NOM;SG
ninja	nindzsák	ninja	nindzsák	N	N;NOM;PL
sarang	fészket	sarang	fészket	N;SG	N;ACC;SG
sarang	fészek	sarang	fész	N;SG	N;NOM;SG
sarang	kaptár	sarang	kaptár	N;SG	N;NOM;SG
personal	személyes	personal	személyes	ADJ;SG	ADJ;NOM;SG
personal	személyi	personal	személyi	ADJ;SG	ADJ;NOM;SG
terowongan	alagút	terowongan	alagút	N;SG	N;NOM;SG
terowongan	alagút	terowongan	alagút	N;SG	N;NOM;SG
konsonan	mássalhangzó	konsonan	mássalhangzó	N	N;NOM;SG
waktunya	ideje	waktu	idő	N;SG	N;NOM;SG
leher	nyakát	leher	nyaka	N;SG	N;ACC;SG
leher	nyaka	leher	nyaka	N;SG	N;NOM;SG
leher	nyak	leher	nyak	N;SG	N;NOM;SG
kedaulatan	szuverenitás	kedaulatan	szuverenitás	N;SG	N;NOM;SG
kedaulatan	szuverén	kedaulatan	szuver	N;SG	N;NOM;SG
kenapa	miért	kenapa	miért	ADV	ADV
ekspresi	kifejezés	ekspresi	kifejezés	N;SG	N;NOM;SG
rumit	trükkös	rumit	trükkös	ADJ;SG	ADJ;NOM;SG
penerapan	végrehajtás	penterapan	végrehajtás	N;SG	N;NOM;SG
penerapan	végrehajtására	penterapan	végrehajtás	N;SG	N;ON+ALL;SG
penerapan	megvalósítás	penterapan	megvalósítás	N;SG	N;NOM;SG
praktis	gyakorlati	praktis	gyakorlati	ADJ;SG	ADJ;NOM;SG
praktis	praktikus	praktis	praktikus	ADJ;SG	ADJ;NOM;SG
praktis	gyakorlatilag	praktis	gyakorlati	ADJ;SG	ADJ;FRML;SG
mal	pláza	mal	pláza	N	N;NOM;SG
mal	bevásárlóközpont	mal	bevásárlóközpon	N	N;NOM;PL
pertukaran	csere	pertukaran	csere	N;SG	N;NOM;SG
sen	cent	sen	cesz		
sen	sen	sen	sen		
pemakaian	használat	penpakaian	használat	N;SG	N;NOM;SG
penangkapan	letartóztatás	pentangkapan	letartóztatás	N;SG	N;NOM;SG
penangkapan	letartóztatás	pentangkapan	letartóztatás	N;SG	N;NOM;SG
poster	plakát	poster	plakát	N;SG	N;NOM;SG
poster	poszter	poster	poszter	N;SG	N;NOM;SG
intelektual	intellektuálisan	intelektual	intellektuális	ADJ;SG	ADJ;FRML;SG
sekretariat	titkárság	sekretariat	titkárság	N;SG	N;NOM;SG
abjad	ábécé	abjad	ábéc	N;SG	N;NOM;SG
unggul	felsőbbrendű	unggul	felsőbbrendű	ADJ;SG	ADJ;NOM;SG
oposisi	ellenzék	oposisi	ellenzék	N;SG	N;NOM;SG
norma	norm	norma	norm	N;SG	N;NOM;SG
seks	szex	seks	szex	N;SG	N;NOM;SG
seks	sex	seks	sex	N;SG	N;NOM;SG
pipa	cső	pipa	cső	N;SG	N;NOM;SG
pipa	vízvezeték	pipa	vízvezeték	N;SG	N;NOM;SG
gravitasi	gravitáció	gravitasi	gravitáció	N	N;NOM;SG
genetik	genetikai	genetik	genetikai	N;SG	N;NOM;SG
genetik	genetikus	genetik	genetikus	N;SG	N;NOM;SG
genetik	genetika	genetik	genetika	N;SG	N;NOM;SG
rumus	képlet	rumus	képlet	N;SG	N;NOM;SG
kepribadian	személyiség	kepribadian	személyiség	N;SG	N;NOM;SG
kepribadian	személyisége	kepribadian	személyiség	N;SG	N;NOM;SG
kepribadian	egyéniség	kepribadian	egyéniség	N;SG	N;NOM;SG
aspal	járdán	aspal	járda	N;SG	N;ON+ESS;SG
aspal	járda	aspal	járda	N;SG	N;NOM;SG
aspal	aszfalt	aspal	aszfalt	N;SG	N;NOM;SG
grafis	grafikai	grafis	grafikai	N	N;NOM;SG
grafis	grafikus	grafis	grafikus	N	N;NOM;SG
grafis	grafika	grafis	grafika	N	N;NOM;SG
grafis	grafikus	grafis	grafikus	N	N;NOM;SG
pemeliharaan	fenntartása	penpeliharaan	fenntartás	N;SG	N;NOM;SG
pemeliharaan	karbantartó	penpeliharaan	karbantartó	N;SG	N;NOM;SG
pemeliharaan	karbantartás	penpeliharaan	karbantartás	N;SG	N;NOM;SG
afganistan	afganisztán	afganistan	afganiszta	N;SG	N;NOM;SG
afganistan	afganisztáni	afganistan	afganisztáni	N;SG	N;NOM;SG
pembuangan	megsemmisítés	penbuangan	megsemmisítés	N;SG	N;NOM;SG
pembuangan	száműzetés	penbuangan	száműzetés	N;SG	N;NOM;SG
artileri	tüzérség	artileri	tüzérség	N;SG	N;NOM;SG
lempeng	tányér	lempeng	tányér	N	N;NOM;SG
lempeng	lemez	lempeng	lemez	N	N;NOM;SG
lempeng	tányért	lempeng	tány	N	N;ACC;SG
persaingan	rivalizálás	persaingan	rivalizálás	N;SG	N;NOM;SG
persaingan	rivalizálás	persaingan	rivalizálás	N;SG	N;NOM;SG
persaingan	versengés	persaingan	versengés	N;SG	N;NOM;SG
persaingan	konkurencia	persaingan	konkurencia	N;SG	N;NOM;SG
persaingan	verseny	persaingan	verseny	N;SG	N;NOM;SG
menekan	elnyomni	mentekan	elnyom	V;SG;ACT	V;NFIN;ACT
tawaran	ajánlat	tawaran	ajánlat	N;SG	N;NOM;SG
tawaran	licit	tawaran	lici	N;SG	N;NOM;SG
tawaran	ajánlat	tawaran	ajánlat	N;SG	N;NOM;SG
tawaran	ajánlat	tawaran	ajánlat	N;SG	N;NOM;SG
tawaran	ajánlatot	tawaran	ajánlat	N;SG	N;ACC;SG
brothers	testvérek	brothers	testvér	N	N;NOM;PL
mencuri	ellopta	mencuri	ellop	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
mencuri	lop	mencuri	lop	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mencuri	lopni	mencuri	lop	V;SG;ACT	V;NFIN;ACT
mencuri	ellopni	mencuri	ellop	V;SG;ACT	V;NFIN;ACT
membran	membrán	membran	membrán	N;SG	N;NOM;SG
berkomunikasi	kommunikálni	berkomunikasi	kommunikál	V;SG;ACT	V;NFIN;ACT
berkomunikasi	kommunikál	berkomunikasi	kommunikál	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
intelijen	értelem	intelijen	értel	N;SG	N;NOM;SG
intelijen	hírszerzés	intelijen	hírszerzés	N;SG	N;NOM;SG
intelijen	intelligencia	intelijen	intelligencia	N;SG	N;NOM;SG
bernyanyi	énekelni	bernyanyi	énekel	V;SG;ACT	V;NFIN;ACT
bernyanyi	énekel	bernyanyi	én	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
bernyanyi	dalol	bernyanyi	dalol	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
bernyanyi	énekel	bernyanyi	én	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
bernyanyi	énekli	bernyanyi	énekel	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
pembunuh	gyilkos	penbunuh	gyilkos	N;SG	N;NOM;SG
pembunuh	gyilkos	penbunuh	gyilkos	N;SG	N;NOM;SG
pembunuh	bérgyilkos	penbunuh	bérgyilkos	N;SG	N;NOM;SG
pembunuh	merénylő	penbunuh	merénylő	N;SG	N;NOM;SG
pakai	használni	pakai	használ	V;SG;ACT	V;NFIN;ACT
pakai	viselni	pakai	visel	V;SG;ACT	V;NFIN;ACT
tegangan	feszültség	tegangan	feszültség	N;SG	N;NOM;SG
resimen	ezred	resimen	ezred	N	N;NOM;SG
mengusir	száműzni	menusir	száműzik	V;SG;ACT	V;NFIN;ACT
pupuk	trágya	pupuk	trágya	N	N;NOM;SG
pupuk	műtrágya	pupuk	műtrágy	N	N;NOM;SG
pupuk	trágyát	pupuk	trágya	N	N;ACC;SG
pupuk	trágya	pupuk	trágya	N	N;NOM;SG
pupuk	trágya	pupuk	trágya	N	N;NOM;SG
pupuk	műtrágya	pupuk	műtrágy	N	N;NOM;SG
pupuk	műtrágyák	pupuk	műtrágy	N	N;NOM;PL
pupuk	műtrágya	pupuk	műtrágy	N	N;NOM;SG
chapter	fejezet	chapter	fejezet	N	N;NOM;SG
penciptaan	létrehozása	penciptaan	létrehozás	N;SG	N;NOM;SG
penciptaan	alkotás	penciptaan	alkotás	N;SG	N;NOM;SG
penciptaan	teremtés	penciptaan	teremtés	N;SG	N;NOM;SG
duri	tüske	duri	tüske	N;SG	N;NOM;SG
duri	tüske	duri	tüske	N;SG	N;NOM;SG
permata	ékszer	permata	ékszer	N;SG	N;NOM;SG
penyelidikan	nyomozás	penselidikan	nyomozás	N;SG	N;NOM;SG
penyelidikan	vizsgálat	penselidikan	vizsgálat	N;SG	N;NOM;SG
penyelidikan	nyomozás	penselidikan	nyomozás	N;SG	N;NOM;SG
penyelidikan	kivizsgálás	penselidikan	kivizsgálás	N;SG	N;NOM;SG
transisi	átállás	transisi	átállás	N;SG	N;NOM;SG
transisi	áttérés	transisi	áttérés	N;SG	N;NOM;SG
gram	gramm	gram	gramm	N;SG	N;NOM;SG
gram	gramm	gram	gramm	N;SG	N;NOM;SG
gram	nagyi	gram	nagyi	N;SG	N;NOM;SG
sutra	selyem	sutra	sely	N	N;NOM;SG
pidana	bűntett	pidana	bűntett	N	N;NOM;SG
pidana	bűncselekmény	pidana	bűncselekmény	N	N;NOM;SG
pidana	bűnöző	pidana	bűnöző	N	N;NOM;SG
pidana	bűnözői	pidana	bűnöző	N	N;NOM;PL
pidana	bűnözés	pidana	bűnözés	N	N;NOM;SG
pidana	bűn	pidana	bűn	N	N;NOM;SG
pidana	bűntény	pidana	bűntény	N	N;NOM;SG
pidana	bűncselekmény	pidana	bűncselekmény	N	N;NOM;SG
pidana	bűncselekmények	pidana	bűncselekmény	N	N;NOM;PL
harun	harun	harun	harun		
harun	aaron	harun	aaron		
letusan	kitörés	letusan	kitörés	N;SG	N;NOM;SG
bendungan	gátat	bendungan	gátat	N;SG	N;ACC;SG
bendungan	gát	bendungan	gá	N;SG	N;NOM;SG
berputar	forog	berputar	forog	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menguntungkan	nyereséges	menguntungkan	nyereséges	ADJ;SG	ADJ;NOM;SG
menguntungkan	kedvező	menguntungkan	kedvező	ADJ;SG	ADJ;NOM;SG
tembaga	réz	tembaga	réz	N;SG	N;NOM;SG
pengeboman	robbantások	pengeboman	robbantás	N	N;NOM;PL
pengeboman	bombázás	pengeboman	bombázás	N	N;NOM;SG
pengeboman	bombázás	pengeboman	bombázás	N	N;NOM;SG
pengeboman	robbantás	pengeboman	robbantás	N	N;NOM;SG
pengeboman	bombázás	pengeboman	bombázás	N	N;NOM;SG
mengadopsi	elfogadott	menadopsi	el+fogadott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
kastil	kastélyok	kastil	kastély	N	N;NOM;PL
kastil	várban	kastil	vár	N	N;IN+ESS;SG
kastil	kastély	kastil	kastély	N	N;NOM;SG
sinema	mozi	sinema	mozi	N;SG	N;NOM;SG
gulungan	tekercs	gulungan	tekercs	N;SG	N;NOM;SG
