csak	ちょうど	csak	ちょうど	ADV	ADV
besorolás	格付	besorolás	格付	N;NOM;SG	N
parancs	コマンド	parancs	コマンド	N;NOM;SG	N
parancs	オーダー	parancs	オーダー	N;NOM;SG	N
parancs	オーダー	parancs	オーダー	N;NOM;SG	N
előállított	製造	előállított	製造	V;INDF;IND;SG;3;PST;FIN;ACT	V
félelem	恐怖	félelem	恐怖	N;NOM;SG	N
jellemzők	特性	jellemző	特性	N;NOM;PL	N
jellemzők	特色	jellemző	特色	N;NOM;PL	N
jellemzők	特徴	jellemző	特徴	N;NOM;PL	N
jellemzők	機能	jellemző	機能	N;NOM;PL	N
jellemzők	特徴	jellemző	特徴	N;NOM;PL	N
labdát	ボール	labda	ボール	N;ACC;SG	N
kancellár	宰相	kancellár	宰相	N;NOM;SG	N
szék	椅子	szék	椅子	N;NOM;SG	N
szék	いす	szék	いす	N;NOM;SG	N
szék	チェア	szék	チェア	N;NOM;SG	N
szék	椅子	szék	椅子	N;NOM;SG	N
sugár	ビーム	sugár	ビーム	N;NOM;SG	N
sugár	半径	sugár	半径	N;NOM;SG	N
elfogadni	受け入れ	el+fogad	受け入れる	V;NFIN;ACT	V
elfogadni	受け入れる	el+fogad	受け入れる	V;NFIN;ACT	V
elfogadni	承認	el+fogad	承認	V;NFIN;ACT	V
filmzene	サウンドトラック	filmzen	サウンドトラック	N;NOM;SG	N
sebesült	負傷	sebesül	負傷	V;INDF;IND;SG;3;PST;FIN;ACT	V
konyha	キッチン	konyha	キッチン	N;NOM;SG	N
konyha	台所	konyha	台所	N;NOM;SG	N
menedzser	店長	menedzser	店長	N;NOM;SG	N
menedzser	支配	menedzser	支配	N;NOM;SG	N
menedzser	マネージャー	menedzser	マネージャー	N;NOM;SG	N
menedzser	マネージャ	menedzser	マネージャ	N;NOM;SG	N
írással	筆記	írás	筆記	N;INS;SG	N
parasztok	農民	paraszt	農民	N;NOM;PL	N
szoftverek	ソフトウエア	szoftver	ソフトウエア	N;NOM;PL	N
szoftverek	ソフトウェア	szoftver	ソフトウェア	N;NOM;PL	N
főnév	名詞	főnév	名詞	N;NOM;SG	N
rák	カニ	rák	カニ	N;NOM;SG	N
múzeumi	美術館	múzeumi	美術館	N;NOM;SG	N
múzeumi	博物館	múzeumi	博物館	N;NOM;SG	N
koponya	髑髏	kopony	髑髏	N;NOM;SG	N
koponya	頭蓋	kopony	頭蓋	N;NOM;SG	N
minősége	品質	minőség	品質	N;NOM;SG	N
minősége	クオリティ	minőség	クオリティ	N;NOM;SG	N
minősége	画質	minőség	画質	N;NOM;SG	N
rájátszás	プレーオフ	rájátszás	プレーオフ	N;NOM;SG	N
rájátszás	プレーオフ	rájátszás	プレーオフ	N;NOM;SG	N
rájátszás	プレイオフ	rájátszás	プレイオフ	N;NOM;SG	N
alkalmazások	アプリケーション	alkalmazás	アプリケーション	N;NOM;PL	N
alkalmazások	アプリ	alkalmazás	アプリ	N;NOM;PL	N
dombon	ヒル	dombon	ヒル	N;ON+ESS;SG	N
képesség	能力	képesség	能力	N;NOM;SG	N
képesség	スキル	képesség	スキル	N;NOM;SG	N
trón	玉座	trón	玉座	N;NOM;SG	N
gyémánt	ダイヤモンド	gyémánt	ダイヤモンド	N;NOM;SG	N
gyémánt	ダイアモンド	gyémánt	ダイアモンド	N;NOM;SG	N
gyémánt	ダイヤモンド	gyémánt	ダイヤモンド	N;NOM;SG	N
titkár	秘書	titkár	秘書	N;NOM;SG	N
opcionális	オプション	opcionális	オプション	N;NOM;SG	N
látnivalók	アトラクション	látnivaló	アトラクション	N;NOM;PL	N
látnivalók	光景	látnivaló	光景	N;NOM;PL	N
gyógyszerész	薬剤師	gyógyszerész	薬剤師	N;NOM;SG	N
osztályok	学科	osztály	学科	N;NOM;PL	N
osztályok	クラス	osztály	クラス	N;NOM;PL	N
visszatérés	リターン	visszatérés	リターン	N;NOM;SG	N
figura	フィギュア	figura	フィギュア	N;NOM;SG	N
figura	フィギュア	figura	フィギュア	N;NOM;SG	N
lelet	遺物	lelet	遺物	N;NOM;SG	N
arca	フェイス	az	フェイス	N;NOM;SG	N
angyalok	天使	angyal	天使	N;NOM;PL	N
prefektúra	都道府県	prefektúra	都道府県	N;NOM;SG	N
üzlet	ショップ	üzlet	ショップ	N;NOM;SG	N
üzlet	クーポン	üzlet	クーポン	N;NOM;SG	N
üzlet	店舗	üzlet	店舗	N;NOM;SG	N
üzlet	ストア	üzlet	ストア	N;NOM;SG	N
üzlet	営業	üzlet	営業	N;NOM;SG	N
üzlet	事業	üzlet	事業	N;NOM;SG	N
üzlet	ビジネス	üzlet	ビジネス	N;NOM;SG	N
pontszám	スコア	pontszám	スコア	N;NOM;SG	N
pontszám	得点	pontszám	得点	N;NOM;SG	N
pontszám	スコア	pontszám	スコア	N;NOM;SG	N
gondolatok	思考	gondolat	思考	N;NOM;PL	N
gondolatok	反射	gondolat	反射	N;NOM;PL	N
kiadványok	出版物	kiadvány	出版物	N;NOM;PL	N
ram	ラム	ram	ラム	N;NOM;SG	N
járőrök	斥候	járőr	斥候	N;NOM;PL	N
járőrök	パトロール	járőr	パトロール	N;NOM;PL	N
szakaszok	舞台	szakasz	舞台	N;NOM;PL	N
szakaszok	ステージ	szakasz	ステージ	N;NOM;PL	N
szakaszok	セクション	szakasz	セクション	N;NOM;PL	N
tea	お茶	tea	お茶	N;NOM;SG	N
tea	紅茶	tea	紅茶	N;NOM;SG	N
komikus	コミック	komikus	コミック	N;NOM;SG	N
komikus	コメディアン	komikus	コメディアン	N;NOM;SG	N
fennsík	台地	fennsík	台地	N;NOM;SG	N
lépést	ペース	lépés	ペース	N;ACC;SG	N
nyerni	勝利	nyer	勝利	V;NFIN;ACT	V
nyerni	勝ち	nyer	勝つ	V;NFIN;ACT	V
nyerni	勝つ	nyer	勝つ	V;NFIN;ACT	V
összeesküvés	陰謀	összeesküvés	陰謀	N;NOM;SG	N
gomb	ボタン	gomb	ボタン	N;NOM;SG	N
gomb	ボタン	gomb	ボタン	N;NOM;SG	N
nagysága	等級	nagyság	等級	N;NOM;SG	N
jelentést	レポート	jelentés	レポート	N;ACC;SG	N
megközelítés	参道	megközelítés	参道	N;NOM;SG	N
fizetni	支払う	fizet	支払う	V;NFIN;ACT	V
fizetni	支払い	fizet	支払う	V;NFIN;ACT	V
pontokat	ドット	pont	ドット	N;ACC;PL	N
labda	ボール	labda	ボール	N;NOM;SG	N
fénykép	フォト	fénykép	フォト	N;NOM;SG	N
fénykép	写真	fénykép	写真	N;NOM;SG	N
fénykép	写真	fénykép	写真	N;NOM;SG	N
fénykép	画像	fénykép	画像	N;NOM;SG	N
fénykép	写真	fénykép	写真	N;NOM;SG	N
rivális	ライバル	rivális	ライバル		
rivális	ライバル	rivális	ライバル		
minták	パターン	minta	パターン	N;NOM;PL	N
minták	サンプル	minta	サンプル	N;NOM;PL	N
katonaság	軍事	katonaság	軍事	N;NOM;SG	N
katonaság	軍隊	katonaság	軍隊	N;NOM;SG	N
naplója	日記	napló	日記	N;NOM;SG	N
járni	歩き	jár	歩く	V;NFIN;ACT	V
járni	歩く	jár	歩く	V;NFIN;ACT	V
nemzedék	世代	nemzedék	世代	N;NOM;SG	N
meghatározni	定義	meg+határoz	定義	V;NFIN;ACT	V
tapasztalatok	エクスペリエンス	tapasztalat	エクスペリエンス	N;NOM;PL	N
tapasztalatok	エクスペリエンス	tapasztalat	エクスペリエンス	N;NOM;PL	N
császárok	皇帝	császár	皇帝	N;NOM;PL	N
volvo	ボルボ	volvo	ボルボ	N;NOM;SG	N
formátum	フォーマット	formátum	フォーマット	N;NOM;SG	N
formátum	書式	formátum	書式	N;NOM;SG	N
innsbruck	インス	innsbruck	インス	N;NOM;SG	N
fájdalom	痛み	fájdalom	痛み	N;NOM;SG	N
fehérek	白目	fehér	白目	N;NOM;PL	N
alakulat	軍団	alakulat	軍団	N;NOM;SG	N
csaták	合戦	csaták	合戦	N;NOM;PL	N
fender	フェンダー	fender	フェンダー	N;NOM;SG	N
geometria	ジオメトリ	geometria	ジオメトリ	N;NOM;SG	N
geometria	図形	geometria	図形	N;NOM;SG	N
költségek	費用	költség	費用	N;NOM;PL	N
költségek	コスト	költség	コスト	N;NOM;PL	N
költségek	費用	költség	費用	N;NOM;PL	N
költségek	原価	költség	原価	N;NOM;PL	N
költségek	コスト	költség	コスト	N;NOM;PL	N
költségek	費用	költség	費用	N;NOM;PL	N
költségek	経費	költség	経費	N;NOM;PL	N
elhagyott	放棄	el+hagyott	放棄	V;INDF;IND;SG;3;PST;FIN;ACT	V
szikla	ロック	szikla	ロック	N;NOM;SG	N
láthatatlan	不可視	láthatatlan	不可視	ADJ;NOM;SG	ADJ
birkózás	レスリング	birkózás	レスリング	N;NOM;SG	N
férj	主人	férj	主人	N;NOM;SG	N
infravörös	赤外線	infravörös	赤外線	N;NOM;SG	N
minőség	品質	minőség	品質	N;NOM;SG	N
minőség	クオリティ	minőség	クオリティ	N;NOM;SG	N
minőség	画質	minőség	画質	N;NOM;SG	N
szalon	サロン	szalon	サロン	N;NOM;SG	N
szalon	パーラー	szalon	パーラー	N;NOM;SG	N
szalon	サルーン	szalon	サルーン	N;NOM;SG	N
szalon	パーラー	szalon	パーラー	N;NOM;SG	N
számítógépek	コンピューター	számítógép	コンピューター	N;NOM;PL	N
számítógépek	コンピュータ	számítógép	コンピュータ	N;NOM;PL	N
egyedek	標本	egyed	標本	N;NOM;PL	N
megnyitás	オープニング	megnyitás	オープニング	N;NOM;SG	N
támad	攻撃	támad	攻撃	V;INDF;IND;SG;3;PRS;FIN;ACT	V
nyíl	矢印	nyíl	矢印	N;NOM;SG	N
nyíl	アロー	nyíl	アロー	N;NOM;SG	N
törekvés	野心	törekvés	野心	N;NOM;SG	N
törekvés	野望	törekvés	野望	N;NOM;SG	N
füst	スモーク	füst	スモーク	N;NOM;SG	N
hibákat	エラー	hiba	エラー	N;ACC;PL	N
hibákat	間違い	hiba	間違い	N;ACC;PL	N
szokások	習慣	szokás	習慣	N;NOM;PL	N
beszéde	音声	beszéd	音声	N;NOM;SG	N
beszéde	スピーチ	beszéd	スピーチ	N;NOM;SG	N
kérés	リクエスト	kérés	リクエスト	N;NOM;SG	N
narancs	オレンジ	narancs	オレンジ	N;NOM;SG	N
narancs	オレンジ	narancs	オレンジ	N;NOM;SG	N
irányítás	マネジメント	irányítás	マネジメント	N;NOM;SG	N
irányítás	マネージメント	irányítás	マネージメント	N;NOM;SG	N
kígyó	ヘビ	kígyó	ヘビ	N;NOM;SG	N
ásványi	鉱物	ásványi	鉱物	N;NOM;SG	N
doboz	ボックス	doboz	ボックス	N;NOM;SG	N
formáció	フォーメーション	formáció	フォーメーション	N;NOM;SG	N
önkormányzatok	市町村	önkormányzat	市町村	N;NOM;PL	N
önkormányzatok	自治体	önkormányzat	自治体	N;NOM;PL	N
mátrix	行列	mátrix	行列	N;NOM;SG	N
könyvtári	図書館	könyvtári	図書館	N;NOM;SG	N
könyvtári	ライブラリ	könyvtári	ライブラリ	N;NOM;SG	N
békák	カエル	béka	カエル	N;NOM;PL	N
urak	諸	úr	諸	N;NOM;PL	N
koncertek	コンサート	koncer	コンサート	N;NOM;PL	N
statisztikák	統計	statisztika	統計	N;NOM;PL	N
statisztikák	統計	statisztika	統計	N;NOM;PL	N
barlangok	洞窟	barlangok	洞窟	N;NOM;PL	N
utazik	旅行	utazik	旅行	V;INDF;IND;SG;3;PRS;FIN;ACT	V
leszármazottai	子孫	le+származott	子孫	N;NOM;PL	N
leszármazottai	子孫	le+származott	子孫	N;NOM;PL	N
leszármazottai	後裔	le+származott	後裔	N;NOM;PL	N
leszármazottai	末裔	le+származott	末裔	N;NOM;PL	N
adatlap	プロフィール	adatlap	プロフィール	N;NOM;SG	N
adatlap	プロファイル	adatlap	プロファイル	N;NOM;SG	N
tevékenységek	アクティビティ	tevékenység	アクティビティ	N;NOM;PL	N
tevékenységek	アクティビティ	tevékenység	アクティビティ	N;NOM;PL	N
harcosok	戦士	harcos	戦士	N;NOM;PL	N
szintetizátor	シンセサイザー	szintetizátor	シンセサイザー	N;NOM;SG	N
orvostudomány	医学	orvostudomány	医学	N;NOM;SG	N
szárnya	ウイング	szárny	ウイング	N;NOM;SG	N
növekedés	増分	növekedés	増分	N;NOM;SG	N
növekedés	インクリメント	növekedés	インクリメント	N;NOM;SG	N
tanulás	ラーニング	tanulás	ラーニング	N;NOM;SG	N
tanulás	学問	tanulás	学問	N;NOM;SG	N
egyenlet	方程式	egyenlet	方程式	N;NOM;SG	N
támogatója	サポーター	támogató	サポーター	N;NOM;SG	N
börtön	刑務所	börtön	刑務所	N;NOM;SG	N
börtön	監獄	börtön	監獄	N;NOM;SG	N
mélység	深度	mélység	深度	N;NOM;SG	N
mélység	奥行き	mélység	奥行き	N;NOM;SG	N
grafika	グラフィック	grafika	グラフィック	N;NOM;SG	N
grafika	グラフィックス	grafika	グラフィックス	N;NOM;SG	N
divízió	師団	divízió	師団	N;NOM;SG	N
személyisége	個性	személyiség	個性	N;NOM;SG	N
személyisége	人柄	személyiség	人柄	N;NOM;SG	N
személyisége	性格	személyiség	性格	N;NOM;SG	N
személyisége	人格	személyiség	人格	N;NOM;SG	N
személyisége	パーソナリティ	személyiség	パーソナリティ	N;NOM;SG	N
kalózok	海賊	kalóz	海賊	N;NOM;PL	N
spirituális	スピリチュアル	spirituális	スピリチュアル	N;NOM;SG	N
kulcs	キー	kulcs	キー	N;NOM;SG	N
kulcs	キー	kulcs	キー	N;NOM;SG	N
ajánlatot	オファー	ajánlat	オファー	N;ACC;SG	N
ajánlatot	クーポン	ajánlat	クーポン	N;ACC;SG	N
humoros	ユーモア	humoros	ユーモア	N;NOM;SG	N
asszonyok	女性	asszony	女性	N;NOM;PL	N
jogszabályok	法律	jogszabály	法律	N;NOM;PL	N
jogszabályok	法学	jogszabály	法学	N;NOM;PL	N
jogszabályok	立法	jogszabály	立法	N;NOM;PL	N
jogszabályok	法律	jogszabály	法律	N;NOM;PL	N
legendája	伝説	legenda	伝説	N;NOM;SG	N
műveletek	演算	művelet	演算	N;NOM;PL	N
műveletek	オペレーション	művelet	オペレーション	N;NOM;PL	N
műveletek	アクション	művelet	アクション	N;NOM;PL	N
rendezvények	イベント	rendezvény	イベント	N;NOM;PL	N
rendezvények	行事	rendezvény	行事	N;NOM;PL	N
filmeket	映画	film	映画	N;ACC;PL	N
mesterek	マスターズ	mester	マスターズ	N;NOM;PL	N
készülék	デバイス	készülék	デバイス	N;NOM;SG	N
készülék	機器	készülék	機器	N;NOM;SG	N
hétvégén	週末	hétvég	週末	N;ON+ESS;SG	N
hétvégén	週末	hétvég	週末	N;ON+ESS;SG	N
márka	ブランド	márka	ブランド	N;NOM;SG	N
márka	銘柄	márka	銘柄	N;NOM;SG	N
birkózó	レスリング	birkózó	レスリング	N;NOM;SG	N
birkózó	レスラー	birkózó	レスラー	N;NOM;SG	N
atom	原子	atom	原子	N;NOM;SG	N
atom	原子	atom	原子	N;NOM;SG	N
basszusgitáros	ベーシスト	basszusgitáros	ベーシスト	N;NOM;SG	N
szabványos	基準	szabványos	基準	N;NOM;SG	N
szabványos	スタンダード	szabványos	スタンダード	N;NOM;SG	N
szabványos	標準	szabványos	標準	N;NOM;SG	N
milliméter	ミリメートル	milliméter	ミリメートル	N;NOM;SG	N
kábel	電線	kábel	電線	N;NOM;SG	N
kábel	ケーブル	kábel	ケーブル	N;NOM;SG	N
nyak	ネック	nyak	ネック	N;NOM;SG	N
univerzum	宇宙	univerzum	宇宙	N;NOM;SG	N
cső	パイプ	cső	パイプ	N;NOM;SG	N
cső	チューブ	cső	チューブ	N;NOM;SG	N
gyümölcs	フルーツ	gyümölcs	フルーツ	N;NOM;SG	N
gyümölcs	果実	gyümölcs	果実	N;NOM;SG	N
gyümölcs	果物	gyümölcs	果物	N;NOM;SG	N
gyümölcs	フルーツ	gyümölcs	フルーツ	N;NOM;SG	N
gyümölcs	果実	gyümölcs	果実	N;NOM;SG	N
gyümölcs	果物	gyümölcs	果物	N;NOM;SG	N
természettudós	博物学	természettudós	博物学	N;NOM;SG	N
projektek	プロジェクト	projek	プロジェクト	N;NOM;PL	N
viselkedése	挙動	viselkedés	挙動	N;NOM;SG	N
csillagkép	星座	csillagkép	星座	N;NOM;SG	N
holló	カラス	holló	カラス	N;NOM;SG	N
hírességek	有名人	híresség	有名人	N;NOM;PL	N
hírességek	有名人	híresség	有名人	N;NOM;PL	N
hetente	毎週	hetenik	毎週	N;NOM;SG	N
hetente	週間	hetenik	週間	N;NOM;SG	N
hetente	週刊	hetenik	週刊	N;NOM;SG	N
mostanában	最近	mostanában	最近	N;IN+ESS;SG	N
mostanában	最近	mostanában	最近	N;IN+ESS;SG	N
ajánlom	すすめる	ajánlom	すすめる	V;DEF;IND;SG;1;PRS;FIN;ACT	V
ajánlom	薦める	ajánlom	薦める	V;DEF;IND;SG;1;PRS;FIN;ACT	V
figyelmeztetés	アラート	figyelmeztetés	アラート	N;NOM;SG	N
boldogság	幸福	boldogság	幸福	N;NOM;SG	N
boldogság	ハッピー	boldogság	ハッピー	N;NOM;SG	N
szög	ネイル	szög	ネイル	N;NOM;SG	N
szög	角度	szög	角度	N;NOM;SG	N
szög	アングル	szög	アングル	N;NOM;SG	N
poroszország	プロイセン	poroszország	プロイセン	N;NOM;SG	N
korrekt	正解	korrekt	正解		
kalauz	ガイド	kalauz	ガイド	N;NOM;SG	N
kalauz	車	kalauz	車	N;NOM;SG	N
vasutak	鉄道	vasú	鉄道	N;NOM;PL	N
tojás	エッグ	tojás	エッグ	N;NOM;SG	N
tojás	エッグ	tojás	エッグ	N;NOM;SG	N
létesítmény	インストール	létesítmény	インストール	N;NOM;SG	N
létesítmény	施設	létesítmény	施設	N;NOM;SG	N
homok	砂塵	hom	砂塵	N;NOM;SG	N
homok	サンズ	hom	サンズ	N;NOM;SG	N
csók	接吻	csók	接吻	N;NOM;SG	N
csók	接吻	csók	接吻	N;NOM;SG	N
veszteségeket	損失	veszteség	損失	N;ACC;PL	N
szurkolók	ファン	szurkoló	ファン	N;NOM;PL	N
bizonyítani	証明	bizonyít	証明	V;NFIN;ACT	V
főnök	ボス	főnök	ボス	N;NOM;SG	N
áruház	店舗	áruház	店舗	N;NOM;SG	N
áruház	ストア	áruház	ストア	N;NOM;SG	N
koordináta	座標	koordináta	座標	N;NOM;SG	N
koordináta	座標	koordináta	座標	N;NOM;SG	N
horror	ホラー	horror	ホラー	N;NOM;SG	N
utasok	乗客	utas	乗客	N;NOM;PL	N
teológia	神学	teológia	神学	N;NOM;SG	N
diszkográfia	作品	diszkográfia	作品	N;NOM;SG	N
diszkográfia	ディスコグラフィ	diszkográfia	ディスコグラフィ	N;NOM;SG	N
hamburger	バーガー	hamburger	バーガー	N;NOM;SG	N
hamburger	ハンバーガー	hamburger	ハンバーガー	N;NOM;SG	N
hamburger	ハンバーガー	hamburger	ハンバーガー	N;NOM;SG	N
hamburger	ハンバーガー	hamburger	ハンバーガー	N;NOM;SG	N
hamburger	ハンバーガー	hamburger	ハンバーガー	N;NOM;SG	N
szál	繊維	szál	繊維	N;NOM;SG	N
szál	スレッド	szál	スレッド	N;NOM;SG	N
szál	スレッド	szál	スレッド	N;NOM;SG	N
centrum	中央	centrum	中央	N;NOM;SG	N
centrum	センター	centrum	センター	N;NOM;SG	N
centrum	中心	centrum	中心	N;NOM;SG	N
fát	木材	fát	木材	N;ACC;SG	N
fát	木製	fát	木製	N;ACC;SG	N
fát	ウッド	fát	ウッド	N;ACC;SG	N
hatásai	エフェクト	hatás	エフェクト	N;NOM;PL	N
hatásai	効果	hatás	効果	N;NOM;PL	N
bűncselekmény	重罪	bűncselekmény	重罪	N;NOM;SG	N
bűncselekmény	犯罪	bűncselekmény	犯罪	N;NOM;SG	N
kutatói	研究者	kutató	研究者	N;NOM;PL	N
kutatói	研究員	kutató	研究員	N;NOM;PL	N
kutatói	研究者	kutató	研究者	N;NOM;PL	N
diploma	ディプロマ	diploma	ディプロマ	N;NOM;SG	N
belseje	内部	belső	内部	N;NOM;SG	N
belseje	内装	belső	内装	N;NOM;SG	N
belseje	内面	belső	内面	N;NOM;SG	N
belseje	インテリア	belső	インテリア	N;NOM;SG	N
megoldások	ソリューション	megoldás	ソリューション	N;NOM;PL	N
boszorkány	魔女	boszorkány	魔女	N;NOM;SG	N
botrány	スキャンダル	botrány	スキャンダル	N;NOM;SG	N
botrány	不祥事	botrány	不祥事	N;NOM;SG	N
csarnok	ホール	csarnok	ホール	N;NOM;SG	N
sex	性別	sex	性別	N;NOM;SG	N
sex	セックス	sex	セックス	N;NOM;SG	N
autóval	自動車	autó	自動車	N;INS;SG	N
autóval	クルマ	autó	クルマ	N;INS;SG	N
szépség	美容	szépség	美容	N;NOM;SG	N
csomag	パック	csomag	パック	N;NOM;SG	N
csomag	パッケージ	csomag	パッケージ	N;NOM;SG	N
búza	小麦	búza	小麦	N;NOM;SG	N
búza	コムギ	búza	コムギ	N;NOM;SG	N
hónapja	月間	hónap	月間	N;NOM;SG	N
sör	ビール	sör	ビール	N;NOM;SG	N
sorba	キュー	sor	キュー	N;IN+ALL;SG	N
szemét	ゴミ	szem	ゴミ	N;ACC;SG	N
szemét	ごみ	szem	ごみ	N;ACC;SG	N
szemét	ごみ	szem	ごみ	N;ACC;SG	N
szemét	ごみ箱	szem	ごみ箱	N;ACC;SG	N
szemét	ゴミ	szem	ゴミ	N;ACC;SG	N
lakás	フラット	lakás	フラット	N;NOM;SG	N
lakás	アパート	lakás	アパート	N;NOM;SG	N
lakás	住居	lakás	住居	N;NOM;SG	N
lakás	住居	lakás	住居	N;NOM;SG	N
lakás	住宅	lakás	住宅	N;NOM;SG	N
szombaton	土曜日	szombat	土曜日	N;ON+ESS;SG	N
átalakított	改宗	átalakított	改宗	V;INDF;IND;SG;3;PST;FIN;ACT	V
átalakított	適応	átalakított	適応	V;INDF;IND;SG;3;PST;FIN;ACT	V
bizonyítékok	証拠	bizonyítékok	証拠	N;NOM;PL	N
élőlény	生物	élőlény	生物	N;NOM;SG	N
gombák	キノコ	gomba	キノコ	N;NOM;PL	N
gombák	菌類	gomba	菌類	N;NOM;PL	N
ablakok	windows	ablak	windows	N;NOM;PL	N
évszázad	世紀	évszázad	世紀	N;NOM;SG	N
évszázad	センチュリー	évszázad	センチュリー	N;NOM;SG	N
csomópont	ノード	csomópont	ノード	N;NOM;SG	N
bezárt	閉店	bezárt	閉店	V;INDF;IND;SG;3;PST;FIN;ACT	V
esküvő	ウェディング	esküvő	ウェディング	N;NOM;SG	N
esküvő	結婚式	esküvő	結婚式	N;NOM;SG	N
utcák	ストリート	utca	ストリート	N;NOM;PL	N
recept	処方	recept	処方	N;NOM;SG	N
recept	レシピ	recept	レシピ	N;NOM;SG	N
társaságok	会社	társaság	会社	N;NOM;PL	N
megszüntetése	終端	megszüntetés	終端	N;NOM;SG	N
kiadások	出費	kiadás	出費	N;NOM;PL	N
kiadások	費用	kiadás	費用	N;NOM;PL	N
kiadások	経費	kiadás	経費	N;NOM;PL	N
divat	ファッション	divat	ファッション	N;NOM;SG	N
összeg	金額	összeg	金額	N;NOM;SG	N
összeg	合計	összeg	合計	N;NOM;SG	N
összeg	総和	összeg	総和	N;NOM;SG	N
kocsik	カーズ	kocsik	カーズ	N;NOM;PL	N
felújítás	リフォーム	felújítás	リフォーム	N;NOM;SG	N
felújítás	リニューアル	felújítás	リニューアル	N;NOM;SG	N
felújítás	リフォーム	felújítás	リフォーム	N;NOM;SG	N
működés	作戦	működés	作戦	N;NOM;SG	N
működés	オペレーション	működés	オペレーション	N;NOM;SG	N
istennő	女神	istennő	女神	N;NOM;SG	N
vívás	フェンシング	vívás	フェンシング	N;NOM;SG	N
vívás	剣術	vívás	剣術	N;NOM;SG	N
kolostorban	修道	kolostor	修道	N;IN+ESS;SG	N
kolostorban	僧院	kolostor	僧院	N;IN+ESS;SG	N
kerék	ホイール	kerék	ホイール	N;NOM;SG	N
kerék	車輪	kerék	車輪	N;NOM;SG	N
kerék	ホイール	kerék	ホイール	N;NOM;SG	N
kerék	車輪	kerék	車輪	N;NOM;SG	N
emelet	フロア	emelet	フロア	N;NOM;SG	N
kártya	カード	kártya	カード	N;NOM;SG	N
kártya	カード	kártya	カード	N;NOM;SG	N
tankönyv	教科	tankönyv	教科	N;NOM;SG	N
kötés	編み物	kötés	編み物	N;NOM;SG	N
kötés	包帯	kötés	包帯	N;NOM;SG	N
kötés	結合	kötés	結合	N;NOM;SG	N
tulajdonság	プロパティ	tulajdonság	プロパティ	N;NOM;SG	N
tulajdonság	財産	tulajdonság	財産	N;NOM;SG	N
tulajdonság	プロパティ	tulajdonság	プロパティ	N;NOM;SG	N
tulajdonság	属性	tulajdonság	属性	N;NOM;SG	N
légkör	大気	légkör	大気	N;NOM;SG	N
légkör	大気圏	légkör	大気圏	N;NOM;SG	N
légkör	雰囲気	légkör	雰囲気	N;NOM;SG	N
terveket	デザイン	terv	デザイン	N;ACC;PL	N
varázsló	魔法	varázsló	魔法	N;NOM;SG	N
producerek	プロデューサー	producer	プロデューサー	N;NOM;PL	N
nyelveket	言語	nyelv	言語	N;ACC;PL	N
felmérés	アンケート	felmérés	アンケート	N;NOM;SG	N
felmérés	アンケート	felmérés	アンケート	N;NOM;SG	N
felmérés	アンケート	felmérés	アンケート	N;NOM;SG	N
henger	円柱	henger	円柱	N;NOM;SG	N
henger	シリンダー	henger	シリンダー	N;NOM;SG	N
henger	シリンダー	henger	シリンダー	N;NOM;SG	N
vágy	欲望	vágy	欲望	N;NOM;SG	N
vágy	欲望	vágy	欲望	N;NOM;SG	N
vágy	性欲	vágy	性欲	N;NOM;SG	N
ugrás	ジャンプ	ugrás	ジャンプ	N;NOM;SG	N
cukor	キャンディ	cukor	キャンディ	N;NOM;SG	N
cukor	キャンディー	cukor	キャンディー	N;NOM;SG	N
cukor	砂糖	cukor	砂糖	N;NOM;SG	N
érvek	論証	érv	論証	N;NOM;PL	N
érvek	引数	érv	引数	N;NOM;PL	N
városokat	都市	város	都市	N;ACC;PL	N
komédia	喜劇	komédia	喜劇	N;NOM;SG	N
komédia	コメディ	komédia	コメディ	N;NOM;SG	N
komédia	コメディー	komédia	コメディー	N;NOM;SG	N
komédia	茶番	komédia	茶番	N;NOM;SG	N
csőre	くちばし	csőre	くちばし	N;NOM;SG	N
egyezik	一致	egyezik	一致	V;INDF;IND;SG;3;PRS;FIN;ACT	V
egyezik	一致	egyezik	一致	V;INDF;IND;SG;3;PRS;FIN;ACT	V
kínaiak	中国語	kínai	中国語	N;NOM;PL	N
kínaiak	中国人	kínai	中国人	N;NOM;PL	N
igazgatóság	総局	igazgatóság	総局	N;NOM;SG	N
megosztott	共有	megosztott	共有	V;INDF;IND;SG;3;PST;FIN;ACT	V
követői	フォロワー	követő	フォロワー	N;NOM;PL	N
napokban	日数	nap	日数	N;IN+ESS;PL	N
munkahelyek	ジョブ	munkahely	ジョブ	N;NOM;PL	N
munkahelyek	求人	munkahely	求人	N;NOM;PL	N
csatornák	チャネル	csator	チャネル	N;NOM;PL	N
csatornák	チャンネル	csator	チャンネル	N;NOM;PL	N
csatornák	運河	csator	運河	N;NOM;PL	N
csatornák	下水道	csator	下水道	N;NOM;PL	N
hírhedt	汚名	hír	汚名		
költség	費用	költség	費用	N;NOM;SG	N
költség	原価	költség	原価	N;NOM;SG	N
költség	コスト	költség	コスト	N;NOM;SG	N
költség	費用	költség	費用	N;NOM;SG	N
költség	コスト	költség	コスト	N;NOM;SG	N
részleteket	詳細	részlet	詳細	N;ACC;PL	N
macskák	ネコ	macska	ネコ	N;NOM;PL	N
elpusztította	破壊	elpusztít	破壊	V;DEF;IND;SG;3;PST;FIN;ACT	V
