que	že	que	že	CONJ	CONJ
rayos	blesky	rayo	blesk	N;MASC;PL	N;INAN;NOM;MASC;PL
aficionados	amatéri	aficionado	amatér	N;MASC;PL	N;ANIM;NOM;MASC;PL
aficionados	ventilátory	aficionado	ventilátor	N;MASC;PL	N;INAN;NOM;MASC;PL
aficionados	fanúšikov	aficionado	fanúšik	N;MASC;PL	N;ANIM;ACC;MASC;PL
aficionados	fanúšikovia	aficionado	fanúšik	N;MASC;PL	N;ANIM;NOM;MASC;PL
representada	zastúpené	representado	zastúpený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
representada	zastúpená	representado	zastúpený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
representada	zastúpený	representado	zastúpený	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
condados	okresoch	condado	okres	N;MASC;PL	N;INAN;GEN;MASC;PL
multitud	dav	multitud	dav	N;FEM;SG	N;INAN;NOM;MASC;SG
multitud	zástup	multitud	zástup	N;FEM;SG	N;INAN;NOM;MASC;SG
multitud	davu	multitud	dav	N;FEM;SG	N;INAN;GEN;MASC;SG
heredero	dediča	heredero	dediča	N;MASC;SG	N;ANIM;ACC;MASC;SG
heredero	dedič	heredero	dedič	N;MASC;SG	N;ANIM;NOM;MASC;SG
generar	generovať	generar	generovať	V;NFIN	V;IPFV;POS;NFIN
orilla	brehu	orilla	breh	N;FEM;SG	N;INAN;GEN;MASC;SG
orilla	pobrežie	orilla	pobrežie	N;FEM;SG	N;NOM;NEUT;SG
orilla	breh	orilla	breh	N;FEM;SG	N;INAN;NOM;MASC;SG
finalista	finalistka	finalista	finalistko	N;SG	N;NOM;FEM;SG
cátedra	prednáška	cátedra	prednáška	N;FEM;SG	N;NOM;FEM;SG
cátedra	prednášku	cátedra	prednáška	N;FEM;SG	N;ACC;FEM;SG
cátedra	lekcia	cátedra	lekcia	N;FEM;SG	N;NOM;FEM;SG
cátedra	kreslo	cátedra	kreslo	N;FEM;SG	N;NOM;NEUT;SG
cátedra	predseda	cátedra	predseda	N;FEM;SG	N;ANIM;NOM;MASC;SG
cátedra	stolička	cátedra	stolička	N;FEM;SG	N;NOM;FEM;SG
cátedra	profesúra	cátedra	profesúr	N;FEM;SG	N;INAN;NOM;MASC;SG
licenciado	absolvent	licenciado	absolvent	N;MASC;SG	N;ANIM;NOM;MASC;SG
licenciado	licenciu	licenciado	licencia	N;MASC;SG	N;ACC;FEM;SG
espiritual	duchovný	espiritual	duchovný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
espiritual	duchovného	espiritual	duchovný	ADJ;SG	ADJ;ANIM;GEN;MASC;SG
espiritual	duchovné	espiritual	duchovný	ADJ;SG	ADJ;NOM;NEUT;SG
page	stránke	pager	stránka	N	N;DAT;FEM;SG
page	strana	pager	strana	N	N;NOM;FEM;SG
page	stránka	pager	stránka	N	N;NOM;FEM;SG
page	stránku	pager	stránka	N	N;ACC;FEM;SG
carnaval	karneval	carnaval	karnevať	N;MASC;SG	N;INAN;NOM;MASC;SG
seno	prsníka	seno	prsník	N;MASC;SG	N;INAN;GEN;MASC;SG
seno	splav	seno	splav	N;MASC;SG	N;INAN;NOM;MASC;SG
fort	pevnosť	fort	pevnosť	N;MASC	N;NOM;FEM;SG
playas	pláže	playa	pláž	N;FEM;PL	N;NOM;FEM;PL
playas	pláže	playa	pláž	N;FEM;PL	N;NOM;FEM;PL
síntesis	súhrn	síntesis	súhrn	N;FEM	N;INAN;NOM;MASC;SG
síntesis	zhrnutie	síntesis	zhrnutie	N;FEM	N;NOM;NEUT;SG
síntesis	syntézu	síntesis	syntéza	N;FEM	N;ACC;FEM;SG
síntesis	syntézy	síntesis	syntéza	N;FEM	N;NOM;FEM;PL
docente	učiteľ	docente	učiteľ	N;SG	N;ANIM;NOM;MASC;SG
docente	učiteľka	docente	učiteľka	N;SG	N;NOM;FEM;SG
docente	učiteľa	docente	učiteľ	N;SG	N;ANIM;ACC;MASC;SG
way	spôsob	way	spôsob	N	N;INAN;NOM;MASC;SG
way	cesta	way	cesta	N	N;NOM;FEM;SG
piragüismo	kanoistika	piragüismo	kanoistika	N;MASC;SG	N;NOM;FEM;SG
clark	clarka	clark	clarka	N;MASC;SG	N;ANIM;ACC;MASC;SG
sacerdotes	kňazi	sacerdote	kňaz	N;MASC;PL	N;ANIM;NOM;MASC;PL
sacerdotes	kňazov	sacerdote	kňaz	N;MASC;PL	N;ANIM;ACC;MASC;PL
dirigentes	predstavitelia	dirigente	predstaviteľ	N;PL	N;ANIM;NOM;MASC;PL
dirigentes	lídri	dirigente	lídri	N;PL	N;ANIM;NOM;MASC;PL
dirigentes	vodcovia	dirigente	vodca	N;PL	N;ANIM;NOM;MASC;PL
dirigentes	vodcov	dirigente	vodca	N;PL	N;ANIM;ACC;MASC;PL
evaluación	posudzovanie	evaluación	posudzovanie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	zhodnotenie	evaluación	zhodnotenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	vyhodnotenie	evaluación	vyhodnotenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	hodnotenie	evaluación	hodnotenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	posúdenie	evaluación	posúdenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	vyhodnotenie	evaluación	vyhodnotenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	hodnotenie	evaluación	hodnotenie	N;FEM;SG	N;NOM;NEUT;SG
evaluación	vyhodnocovanie	evaluación	vyhodnocovanie	N;FEM;SG	N;NOM;NEUT;SG
modos	spôsoby	modos	spôsob	N;MASC;PL	N;INAN;NOM;MASC;PL
modos	spôsobov	modos	spôsob	N;MASC;PL	N;INAN;GEN;MASC;PL
modos	režimy	modos	režim	N;MASC;PL	N;INAN;NOM;MASC;PL
modos	módy	modos	móda	N;MASC;PL	N;NOM;FEM;PL
inscripción	nápis	inscripción	nápis	N;FEM;SG	N;INAN;NOM;MASC;SG
inscripción	nápisom	inscripción	nápis	N;FEM;SG	N;INAN;INS;MASC;SG
inscripción	registrácia	inscripción	registrácia	N;FEM;SG	N;NOM;FEM;SG
inscripción	registráciu	inscripción	registrácia	N;FEM;SG	N;ACC;FEM;SG
homónimo	rovnomennej	homónimo	rovnomenný	ADJ;MASC;SG	ADJ;GEN;FEM;SG
descubrir	objavovať	descubrir	objavovať	V;NFIN	V;IPFV;POS;NFIN
descubrir	objaviť	descubrir	objaviť	V;NFIN	V;PFV;POS;NFIN
enfoque	priblíženie	enfoque	priblíženie	N;MASC;SG	N;NOM;NEUT;SG
enfoque	prístup	enfoque	prístup	N;MASC;SG	N;INAN;NOM;MASC;SG
enfoque	zameranie	enfoque	zameranie	N;MASC;SG	N;NOM;NEUT;SG
enfoque	sústredenie	enfoque	sústredenie	N;MASC;SG	N;NOM;NEUT;SG
anne	anny	anne	anny	N;FEM;SG	N;NOM;FEM;SG
industrias	odvetvia	industria	odvetvie	N;FEM;PL	N;NOM;NEUT;PL
mejoras	vylepšenia	mejora	vylepšenie	N;FEM;PL	N;NOM;NEUT;PL
mejoras	zlepšenia	mejora	zlepšenie	N;FEM;PL	N;NOM;NEUT;PL
mejoras	zlepšenia	mejora	zlepšenie	N;FEM;PL	N;NOM;NEUT;PL
mejoras	vylepšenia	mejora	vylepšenie	N;FEM;PL	N;NOM;NEUT;PL
publicar	publikovať	publicar	publikovať	V;NFIN	V;IPFV;POS;NFIN
publicar	zverejniť	publicar	zverejniť	V;NFIN	V;PFV;POS;NFIN
publicar	uverejniť	publicar	uverejniť	V;NFIN	V;PFV;POS;NFIN
publicar	zverejňovať	publicar	zverejňovať	V;NFIN	V;IPFV;POS;NFIN
publicar	uverejniť	publicar	uverejniť	V;NFIN	V;PFV;POS;NFIN
publicar	uverejňuje	publicar	uverejňovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
judío	žid	judío	žid	N;MASC;SG	N;ANIM;NOM;MASC;SG
judío	žid	judío	žid	N;MASC;SG	N;ANIM;NOM;MASC;SG
abadía	kláštor	abadía	kláštor	N;FEM;SG	N;INAN;NOM;MASC;SG
vándalo	vandal	vándalo	vandať	N;MASC;SG	N;ANIM;NOM;MASC;SG
crédito	credit	crédito	credit	N;MASC;SG	N;INAN;NOM;MASC;SG
crédito	kredit	crédito	kredit	N;MASC;SG	N;INAN;NOM;MASC;SG
crédito	úver	crédito	úver	N;MASC;SG	N;INAN;NOM;MASC;SG
irak	irak	irak	irak	N;FEM;SG	N;INAN;NOM;MASC;SG
irak	iraku	irak	irak	N;FEM;SG	N;INAN;GEN;MASC;SG
queen	kráľovna	quear	kráľovna	N;SG	N;NOM;FEM;SG
queen	kráľovná	quear	kráľovná	N;SG	N;NOM;FEM;SG
queen	kráľovnej	quear	kráľovná	N;SG	N;DAT;FEM;SG
visitante	návštevník	visitante	návštevník	N;SG	N;ANIM;NOM;MASC;SG
institucional	inštitucionálne	institucional	inštitucionálny	ADJ;SG	ADJ;NOM;NEUT;SG
institucional	inštitucionálny	institucional	inštitucionálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
institucional	inštitucionálna	institucional	inštitucionálny	ADJ;SG	ADJ;NOM;FEM;SG
operador	operátor	operador	operátor	N;MASC;SG	N;INAN;NOM;MASC;SG
operador	prevádzkovateľa	operador	prevádzkovateľ	N;MASC;SG	N;ANIM;ACC;MASC;SG
operador	prevádzkovateľ	operador	prevádzkovateľ	N;MASC;SG	N;NOM;FEM;SG
investigador	výskumník	investigador	výskumník	N;MASC;SG	N;ANIM;NOM;MASC;SG
investigador	vyšetrovateľ	investigador	vyšetrovateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
negociaciones	rokovania	negociación	rokovanie	N;FEM;PL	N;NOM;NEUT;PL
negociaciones	rokovania	negociación	rokovanie	N;FEM;PL	N;NOM;NEUT;PL
negociaciones	vyjednávania	negociación	vyjednávanie	N;FEM;PL	N;NOM;NEUT;PL
negociaciones	rokovania	negociación	rokovanie	N;FEM;PL	N;NOM;NEUT;PL
serrano	serrano	serrano	serrano	N;MASC;SG	N;ANIM;NOM;MASC;SG
inclinación	sklonu	inclinación	sklon	N;FEM;SG	N;INAN;GEN;MASC;SG
inclinación	sklon	inclinación	sklon	N;FEM;SG	N;INAN;NOM;MASC;SG
judía	židovské	judío	židovský	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
judía	židovský	judío	židovský	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
amante	milenka	amante	milenka	N;SG	N;NOM;FEM;SG
amante	milenec	amante	milenec	N;SG	N;ANIM;NOM;MASC;SG
stadium	štadión	stadium	štadión	N;MASC;SG	N;INAN;NOM;MASC;SG
arroz	ryžu	arroz	ryža	N;MASC;SG	N;ACC;FEM;SG
arroz	ryža	arroz	ryža	N;MASC;SG	N;NOM;FEM;SG
dificultad	náročnosť	dificultad	náročnosť	N;FEM;SG	N;NOM;FEM;SG
sicilia	sicília	sicilia	sicília	N;FEM;SG	N;NOM;FEM;SG
sustituido	nahradený	sustituir	nahradený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sustituido	nahradené	sustituir	nahradený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sustituido	nahradený	sustituir	nahradený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sustituido	nahradená	sustituir	nahradený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sustituido	vymenené	sustituir	vymenený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sustituido	nahradené	sustituir	nahradený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
secundario	sekundárne	secundario	sekundárne	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
secundario	sekundárna	secundario	sekundárny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
secundario	sekundárny	secundario	sekundárny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
secundario	druhotné	secundario	druhotný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
hilo	priadza	hilo	priadzať	N;MASC;SG	N;NOM;FEM;SG
hilo	vlákno	hilo	vlákno	N;MASC;SG	N;NOM;NEUT;SG
hilo	niť	hilo	niť	N;MASC;SG	N;NOM;FEM;SG
operativo	prevádzkové	operativo	prevádzkový	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
operativo	prevádzková	operativo	prevádzkový	ADJ;MASC;SG	ADJ;NOM;FEM;SG
operativo	operačný	operativo	operačný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
operativo	prevádzkové	operativo	prevádzkový	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
operativo	prevádzková	operativo	prevádzkový	ADJ;MASC;SG	ADJ;NOM;FEM;SG
épocas	krát	época	krát	N;FEM;PL	N;NOM;MASC;PL
épocas	časy	época	čas	N;FEM;PL	N;INAN;NOM;MASC;PL
terminado	dokončená	terminar	dokončený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
terminado	ukončené	terminar	ukončený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
terminado	vyplnený	terminar	vyplnený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
terminado	dokončené	terminar	dokončený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
terminado	vyplnené	terminar	vyplnený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
terminado	hotové	terminar	hotový	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
terminado	ukončené	terminar	ukončený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
terminado	dokončené	terminar	dokončený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
propone	navrhuje	proponer	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
propone	navrhovať	proponer	navrhovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
propone	navrhnúť	proponer	navrhnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
extensa	rozsiahly	extenso	rozsiahly	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
dragón	draka	dragón	drak	N;MASC;SG	N;ANIM;ACC;MASC;SG
dragón	dračí	dragón	dračiť	N;MASC;SG	N;ANIM;NOM;MASC;SG
organizada	organizovanému	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;DAT;MASC;SG;POS;V.PTCP;PASS
organizada	organizovaný	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
organizada	organizovaná	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
organizada	organizované	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
organizada	organizovaná	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
organizada	organizovaný	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
organizada	organizované	organizado	organizovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
armamento	výzbroj	armamento	výzbroj	N;MASC;SG	N;NOM;FEM;SG
armamento	zbrojenie	armamento	zbrojenie	N;MASC;SG	N;NOM;NEUT;SG
armamento	výzbroje	armamento	výzbroj	N;MASC;SG	N;GEN;FEM;SG
armamento	výzbroj	armamento	výzbroj	N;MASC;SG	N;NOM;FEM;SG
armamento	výzbroj	armamento	výzbroj	N;MASC;SG	N;NOM;FEM;SG
profunda	hlboké	profundo	hlboký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
link	spojenie	link	spojenie	N;MASC;SG	N;NOM;NEUT;SG
link	súvislosť	link	súvislosť	N;MASC;SG	N;NOM;FEM;SG
link	odkaz	link	odkaz	N;MASC;SG	N;INAN;NOM;MASC;SG
link	link	link	link	N;MASC;SG	N;INAN;NOM;MASC;SG
recepción	príjem	recepción	príjem	N;FEM;SG	N;INAN;NOM;MASC;SG
recepción	prijatie	recepción	prijatie	N;FEM;SG	N;NOM;NEUT;SG
recepción	prijímanie	recepción	prijímanie	N;FEM;SG	N;NOM;NEUT;SG
recepción	recepcia	recepción	recepcia	N;FEM;SG	N;NOM;FEM;SG
recepción	príjem	recepción	príjem	N;FEM;SG	N;INAN;NOM;MASC;SG
parroquias	farností	parroquia	farnosť	N;FEM;PL	N;GEN;FEM;PL
destacada	vybrané	destacado	vybraný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
igualdad	rovnosť	igualdad	rovnosť	N;FEM;SG	N;NOM;FEM;SG
conductor	vodič	conductor	vodič	N;MASC;SG	N;ANIM;NOM;MASC;SG
conductor	vodiča	conductor	vodiča	N;MASC;SG	N;ANIM;ACC;MASC;SG
conductor	šoféra	conductor	šofér	N;MASC;SG	N;ANIM;ACC;MASC;SG
conductor	ovládač	conductor	ovládač	N;MASC;SG	N;INAN;NOM;MASC;SG
conductor	šofér	conductor	šofér	N;MASC;SG	N;ANIM;NOM;MASC;SG
conductor	sprievodcu	conductor	sprievodca	N;MASC;SG	N;INAN;GEN;MASC;SG
conductor	dirigent	conductor	dirigent	N;MASC;SG	N;ANIM;NOM;MASC;SG
krasnodar	krasnodar	krasnodar	krasnodar	N;MASC;SG	N;INAN;NOM;MASC;SG
sabor	chut	sabor	chut	N;MASC;SG	N;NOM;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	chuti	sabor	chuť	N;MASC;SG	N;GEN;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	príchuť	sabor	príchuť	N;MASC;SG	N;NOM;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	aróma	sabor	aróma	N;MASC;SG	N;NOM;FEM;SG
sabor	príchuť	sabor	príchuť	N;MASC;SG	N;NOM;FEM;SG
síntomas	príznaky	síntoma	príznak	N;MASC;PL	N;INAN;NOM;MASC;PL
síntomas	symptómy	síntoma	symptóm	N;MASC;PL	N;INAN;NOM;MASC;PL
detenido	zadržaný	detenido	zadržaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
detenido	zatknutá	detenido	zatknutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
detenido	zatknutý	detenido	zatknutý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
detenido	zadržaný	detenido	zadržaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
detenido	zadržané	detenido	zadržaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
legión	légia	legión	légia	N;FEM;SG	N;NOM;FEM;SG
nominado	menovaný	nominar	menovaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
nominado	nominovaný	nominar	nominovaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
alcanzado	dosiahnutý	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
alcanzado	dosiahnutá	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
alcanzado	dosiahnuté	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
alcanzado	dosiahnutý	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
alcanzado	dosiahnutá	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
alcanzado	dosiahnuté	alcanzado	dosiahnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
licenciatura	bachelor	licenciatura	bachelor	N;FEM;SG	N;NOM;NEUT;SG
licenciatura	mládenec	licenciatura	mládenec	N;FEM;SG	N;ANIM;NOM;MASC;SG
licenciatura	stupeň	licenciatura	stupeň	N;FEM;SG	N;INAN;NOM;MASC;SG
festivales	slávnosti	festival	slávnosť	N;MASC;PL	N;NOM;FEM;PL
festivales	festivalov	festival	festival	N;MASC;PL	N;INAN;GEN;MASC;PL
elegidos	zvolených	elegido	zvolený	ADJ;MASC;PL;V.PTCP	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
pabellón	pavilón	pabellón	pavilón	N;MASC;SG	N;INAN;NOM;MASC;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;ANIM;NOM;MASC;SG
túnel	tunela	túnel	tunieť	N;MASC;SG	N;NOM;FEM;SG
túnel	tunel	túnel	tunel	N;MASC;SG	N;INAN;NOM;MASC;SG
missouri	missouri	missouri	missouri	N;MASC;SG	N;NOM;FEM;SG
surge	vystupuje	surgir	vystupovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
surge	vzniká	surgir	vznikať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
soberanía	zvrchovanosť	soberanía	zvrchovanosť	N;FEM;SG	N;NOM;FEM;SG
soberanía	suverenitu	soberanía	suverenita	N;FEM;SG	N;ACC;FEM;SG
expertos	odborníci	experto	odborník	N;MASC;PL	N;ANIM;NOM;MASC;PL
expertos	odborníkov	experto	odborník	N;MASC;PL	N;ANIM;ACC;MASC;PL
expertos	expertov	experto	expert	N;MASC;PL	N;INAN;GEN;MASC;PL
expertos	experti	experto	expert	N;MASC;PL	N;ANIM;NOM;MASC;PL
alaska	aljašku	alaska	aljaška	N;FEM;SG	N;INAN;GEN;MASC;SG
asesino	vraha	asesino	vraha	N;MASC;SG	N;ANIM;ACC;MASC;SG
asesino	zabijak	asesino	zabijak	N;MASC;SG	N;ANIM;NOM;MASC;SG
asesino	vrahyňa	asesino	vrahyňa	N;MASC;SG	N;NOM;FEM;SG
asesino	vrah	asesino	vrah	N;MASC;SG	N;ANIM;NOM;MASC;SG
asesino	vrahom	asesino	vrah	N;MASC;SG	N;ANIM;INS;MASC;SG
asesino	vraha	asesino	vraha	N;MASC;SG	N;ANIM;ACC;MASC;SG
asesino	vrahyňa	asesino	vrahyňa	N;MASC;SG	N;NOM;FEM;SG
asesino	vrah	asesino	vrah	N;MASC;SG	N;ANIM;NOM;MASC;SG
asesino	zabijak	asesino	zabijak	N;MASC;SG	N;ANIM;NOM;MASC;SG
permanece	zotrvať	permanecer	zotrvať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
tecnológico	technologické	tecnológico	technologický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
prima	prémia	prima	prémia	N;FEM;SG	N;NOM;FEM;SG
prima	príplatok	prima	príplatok	N;FEM;SG	N;INAN;NOM;MASC;SG
prima	sesternica	prima	sesternica	N;FEM;SG	N;NOM;FEM;SG
prima	bratranec	prima	bratranec	N;FEM;SG	N;ANIM;NOM;MASC;SG
manifestaciones	demonštrácií	manifestación	demonštrácia	N;FEM;PL	N;GEN;FEM;PL
manifestaciones	demonštrácie	manifestación	demonštrácia	N;FEM;PL	N;NOM;FEM;PL
manifestaciones	ukážky	manifestación	ukážka	N;FEM;PL	N;NOM;FEM;PL
manifestaciones	prejavy	manifestación	prejav	N;FEM;PL	N;INAN;NOM;MASC;PL
manifestaciones	zhromaždenia	manifestación	zhromaždenie	N;FEM;PL	N;NOM;NEUT;PL
bolsa	vak	bolsa	vak	N;FEM;SG	N;INAN;NOM;MASC;SG
bolsa	tašku	bolsa	taška	N;FEM;SG	N;ACC;FEM;SG
bolsa	vrecko	bolsa	vrecko	N;FEM;SG	N;NOM;NEUT;SG
bolsa	vrece	bolsa	vrece	N;FEM;SG	N;NOM;NEUT;SG
bolsa	taška	bolsa	taška	N;FEM;SG	N;NOM;FEM;SG
bolsa	kabelka	bolsa	kabelka	N;FEM;SG	N;NOM;FEM;SG
dedica	venuje	dedicar	venovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
elegida	zvolené	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elegida	vybratý	elegido	vybratý	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
elegida	zvolená	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
elegida	vybraný	elegido	vybraný	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
elegida	vybraté	elegido	vybratý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elegida	zvolený	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
elegida	zvolené	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
elegida	zvolená	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
elegida	zvolený	elegido	zvolený	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
masas	hmotností	masa	hmotnosť	N;FEM;PL	N;NOM;FEM;PL
masas	hmotnosti	masa	hmotnosť	N;FEM;PL	N;NOM;FEM;PL
masas	masy	masa	masy	N;FEM;PL	N;NOM;FEM;PL
paralelo	paralelné	paralelo	paralelný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
paralelo	paralelný	paralelo	paralelný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
paralelo	súbežné	paralelo	súbežný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
empezar	začať	empezar	začať	V;NFIN	V;PFV;POS;NFIN
empezar	začnite	empezar	začať	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
empezar	spustiť	empezar	spustiť	V;NFIN	V;PFV;POS;NFIN
empezar	začať	empezar	začať	V;NFIN	V;PFV;POS;NFIN
empezar	začínať	empezar	začínať	V;NFIN	V;IPFV;POS;NFIN
empezar	začnite	empezar	začať	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
demostrar	dokázať	demostrar	dokázať	V;NFIN	V;PFV;POS;NFIN
demostrar	demonštrovať	demostrar	demonštrovať	V;NFIN	V;IPFV;POS;NFIN
demostrar	dokázať	demostrar	dokázať	V;NFIN	V;PFV;POS;NFIN
demostrar	preukázať	demostrar	preukázať	V;NFIN	V;PFV;POS;NFIN
