egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
hétköznapi	casual	hétköznapi	casual	ADJ;NOM;SG	ADJ;SG
hétköznapi	ordinario	hétköznapi	ordinario	ADJ;NOM;SG	ADJ;MASC;SG
hétköznapi	ordinaria	hétköznapi	ordinario	ADJ;NOM;SG	ADJ;FEM;SG
szavazatok	votos	szavazat	voto	N;NOM;PL	N;MASC;PL
szavazatok	votaciones	szavazat	votación	N;NOM;PL	N;FEM;PL
szerkesztése	edición	szerkesztés	edición	N;NOM;SG	N;FEM;SG
réz	cobre	réz	cobre	N;NOM;SG	N;MASC;SG
zürich	zürich	zürich	zürich	N;NOM;SG	N;FEM;SG
zürich	zúrich	zürich	zúrich	N;NOM;SG	N;MASC;SG
zürich	zúrich	zürich	zúrich	N;NOM;SG	N;MASC;SG
zürich	zurich	zürich	zurich	N;NOM;SG	N;MASC;SG
turisták	turistas	turista	turista	N;NOM;PL	N;PL
turisták	turistas	turista	turista	N;NOM;PL	N;PL
ügyek	estuches	ügy	estuche	N;NOM;PL	N;MASC;PL
ügyek	cases	ügy	case	N;NOM;PL	N
ügyek	casos	ügy	caso	N;NOM;PL	N;MASC;PL
folyadék	líquido	folyadék	líquido	N;NOM;SG	N;MASC;SG
folyadék	líquido	folyadék	líquido	N;NOM;SG	N;MASC;SG
chilei	chilena	chilei	chileno	ADJ;NOM;SG	ADJ;FEM;SG
reformáció	reforma	reformáció	reforma	N;NOM;SG	N;FEM;SG
szeretet	amor	szeretet	amor	N;NOM;SG	N;MASC;SG
szeretet	love	szeretet	love	N;NOM;SG	N
jelölést	candidatura	jelölés	candidatura	N;ACC;SG	N;FEM;SG
jelölést	nominación	jelölés	nominación	N;ACC;SG	N;FEM;SG
jelölést	nombramiento	jelölés	nombramiento	N;ACC;SG	N;MASC;SG
tél	invierno	tél	invierno	N;NOM;SG	N;MASC;SG
minnesota	minnesota	minnesota	minnesota	N;NOM;SG	N;MASC;SG
büntetés	sanción	büntetés	sanción	N;NOM;SG	N;FEM;SG
büntetés	pena	büntetés	pena	N;NOM;SG	N;FEM;SG
büntetés	penalización	büntetés	penalización	N;NOM;SG	N;FEM;SG
büntetés	castigo	büntetés	castigo	N;NOM;SG	N;MASC;SG
büntetés	detención	büntetés	detención	N;NOM;SG	N;FEM;SG
konföderációs	confederado	konföderációs	confederado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
kívánta	deseó	kíván	desear	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
románok	rumanos	roma	rumano	N;NOM;PL	N;MASC;PL
honda	honda	honda	honda	N;NOM;SG	N;FEM;SG
ünnep	celebración	ünnep	celebración	N;NOM;SG	N;FEM;SG
ünnep	festejo	ünnep	festejo	N;NOM;SG	N;MASC;SG
indiánok	indios	indián	indio	N;NOM;PL	N;MASC;PL
kiadók	editoriales	kiadó	editorial	N;NOM;PL	N;FEM;PL
kiadók	editores	kiadó	editor	N;NOM;PL	N;MASC;PL
irak	irak	irak	irak	N;NOM;SG	N;FEM;SG
irak	iraq	irak	iraq	N;NOM;SG	N;FEM;SG
adattár	repositorio	adattár	repositorio	N;NOM;SG	N;MASC;SG
színpadon	etapa	színpad	etapa	N;ON+ESS;SG	N;FEM;SG
színpadon	escenario	színpad	escenario	N;ON+ESS;SG	N;MASC;SG
színpadon	stage	színpad	stage	N;ON+ESS;SG	N
hálózati	network	hálózat	network	N;NOM;SG	N;SG
hálózati	red	hálózat	red	N;NOM;SG	N;FEM;SG
buszok	ómnibus	busz	ómnibus	N;NOM;PL	N;MASC
buszok	autobuses	busz	autobús	N;NOM;PL	N;MASC;PL
buszok	buses	busz	bus	N;NOM;PL	N;MASC;PL
zászlóalj	batallón	zászlóalj	batallón	N;NOM;SG	N;MASC;SG
megtámadta	atacó	meg+támad	atacar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
zsinagóga	sinagoga	zsinagóga	sinagogo	N;NOM;SG	N;FEM;SG
közösségek	comunidades	közösség	comunidad	N;NOM;PL	N;FEM;PL
kezelni	manejar	kezel	manejar	V;NFIN;ACT	V;NFIN
kezelni	tratar	kezel	tratar	V;NFIN;ACT	V;NFIN
csinál	haciendo	csinál	hacer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
szórványos	esporádica	szórványos	esporádico	ADJ;NOM;SG	ADJ;FEM;SG
váltó	relevo	váltó	relevo	N;NOM;SG	N;MASC;SG
váltó	relé	váltó	relé	N;NOM;SG	N;MASC;SG
váltó	retransmisión	váltó	retransmisión	N;NOM;SG	N;FEM;SG
kiállítások	exposiciones	kiállítás	exposición	N;NOM;PL	N;FEM;PL
kiállítások	exhibiciones	kiállítás	exhibición	N;NOM;PL	N;FEM;PL
utalás	referencia	utalás	referencia	N;NOM;SG	N;FEM;SG
kerülni	evitando	kerül	evitar	V;NFIN;ACT	V;V.MSDR
kerülni	evitar	kerül	evitar	V;NFIN;ACT	V;NFIN
kerülni	evitó	kerül	evitar	V;NFIN;ACT	V;IND;SG;3;PST;FIN
kerülni	evitarse	kerül	evitar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
mozog	moviendo	mozog	mover	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
megérkezik	llega	megérkezik	llegar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hatóság	autoridad	hatóság	autoridad	N;NOM;SG	N;FEM;SG
nézd	miren	nézd	mirar	V;DEF;IMP;PL;3;PRS;FIN;ACT	V;IMP;PL;3;FIN
ügynök	agente	ügynök	agente	N;NOM;SG	N;SG
ügynök	mandatario	ügynök	mandatario	N;NOM;SG	N;MASC;SG
ügynök	agent	ügynök	agent	N;NOM;SG	N
körök	círculos	körök	círculo	N;NOM;PL	N;MASC;PL
gnome	gnome	gnom	gnome	N;NOM;SG	N;MASC;SG
gnome	gnomo	gnom	gnomo	N;NOM;SG	N;MASC;SG
gondolkodás	pensamiento	gondolkodás	pensamiento	N;NOM;SG	N;MASC;SG
szállított	entregó	szállított	entregar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
érdeklődés	interes	érdeklődés	inter	N;NOM;SG	N;MASC;SG
érdeklődés	interés	érdeklődés	interés	N;NOM;SG	N;MASC;SG
autók	coches	autó	coche	N;NOM;PL	N;MASC;PL
autók	automóviles	autó	automóvil	N;NOM;PL	N;MASC;PL
autók	carros	autó	carro	N;NOM;PL	N;MASC;PL
autók	autos	autó	auto	N;NOM;PL	N;MASC;PL
észtország	estonia	észtország	estonia	N;NOM;SG	N;FEM;SG
barátnője	novia	barát	novia	N;NOM;SG	N;FEM;SG
varsó	varsovia	varsó	varsovia	N;NOM;SG	N;FEM;SG
útmutató	orientación	útmutató	orientación	N;NOM;SG	N;FEM;SG
útmutató	guía	útmutató	guía	N;NOM;SG	N;FEM;SG
útmutató	guia	útmutató	guia	N;NOM;SG	N;FEM;SG
hullám	oleaje	hullám	oleaje	N;NOM;SG	N;MASC;SG
hullám	oleada	hullám	oleada	N;NOM;SG	N;FEM;SG
hullám	ola	hullám	ola	N;NOM;SG	N;FEM;SG
hullám	onda	hullám	onda	N;NOM;SG	N;FEM;SG
hullám	wave	hullám	wave	N;NOM;SG	N
tünetek	síntomas	tűnet	síntoma	N;NOM;PL	N;MASC;PL
váratlan	inesperada	váratlan	inesperado	ADJ;NOM;SG	ADJ;FEM;SG
váratlan	inesperado	váratlan	inesperado	ADJ;NOM;SG	ADJ;MASC;SG
irányelvek	pautas	irányelvek	pauta	N;NOM;PL	N;FEM;PL
irányelvek	orientaciones	irányelvek	orientación	N;NOM;PL	N;FEM;PL
irányelvek	directrices	irányelvek	directriz	N;NOM;PL	N;FEM;PL
irányelvek	directivas	irányelvek	directiva	N;NOM;PL	N;FEM;PL
raziel	raziel	raziel	raziel	N;NOM;SG	N;SG
oxigén	oxigeno	orige	oxigeno	N;NOM;SG	N;MASC;SG
oxigén	oxígeno	orige	oxígeno	N;NOM;SG	N;MASC;SG
nemrég	recientemente	nemrég	recientemente	ADV	ADV
tényezők	factores	tényező	factor	N;NOM;PL	N;MASC;PL
szudán	sudán	szuda	sudán	N;NOM;SG	N;MASC;SG
szudán	sudán	szuda	sudán	N;NOM;SG	N;MASC;SG
szudán	sudanés	szuda	sudanés	N;NOM;SG	N;MASC;SG
vegyületek	compuestos	vegyület	compuesto	N;NOM;PL	N;MASC;PL
futball	soccer	futball	soccer	N;NOM;SG	N;SG
futball	fútbol	futball	fútbol	N;NOM;SG	N;MASC;SG
futball	futbol	futball	futbol	N;NOM;SG	N;MASC;SG
futball	fútbol	futball	fútbol	N;NOM;SG	N;MASC;SG
futball	futbol	futball	futbol	N;NOM;SG	N;MASC;SG
tervezés	planificación	tervezés	planificación	N;NOM;SG	N;FEM;SG
tervezés	planeación	tervezés	planeación	N;NOM;SG	N;FEM;SG
tervezés	planeamiento	tervezés	planeamiento	N;NOM;SG	N;MASC;SG
tervezés	concepción	tervezés	concepción	N;NOM;SG	N;FEM;SG
tervezés	diseño	tervezés	diseño	N;NOM;SG	N;MASC;SG
ajánlotta	recomendó	ajánl	recomendar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nemesség	nobleza	nemesség	nobleza	N;NOM;SG	N;FEM;SG
ügyvezető	executive	ügyvezető	executive	N;NOM;SG	N;SG
ügyvezető	ejecutiva	ügyvezető	ejecutiva	N;NOM;SG	N;FEM;SG
ügyvezető	ejecutivo	ügyvezető	ejecutivo	N;NOM;SG	N;MASC;SG
ügyvezető	administrador	ügyvezető	administrador	N;NOM;SG	N;MASC;SG
kifejezések	frases	kifejezés	frase	N;NOM;PL	N;FEM;PL
kifejezések	expresiones	kifejezés	expresión	N;NOM;PL	N;FEM;PL
kifejezések	términos	kifejezés	término	N;NOM;PL	N;MASC;PL
kifejezések	terminos	kifejezés	termino	N;NOM;PL	N;MASC;PL
kifejezések	condiciones	kifejezés	condición	N;NOM;PL	N;FEM;PL
emelkedő	ascendente	emelkedő	ascendente	ADJ;NOM;SG	ADJ;SG
emelkedő	ascendente	emelkedő	ascendente	ADJ;NOM;SG	ADJ;SG
boeing	boeing	boeing	boeing	N;NOM;SG	N;MASC;SG
jég	hielo	jég	hielo	N;NOM;SG	N;MASC;SG
novella	novella	novel	novella	N;NOM;SG	N;FEM;SG
röplabda	voleibol	röplabda	voleibol	N;NOM;SG	N;MASC;SG
áldozat	sacrificio	áldozat	sacrificio	N;NOM;SG	N;MASC;SG
áldozat	víctima	áldozat	víctima	N;NOM;SG	N;FEM;SG
áldozat	victima	áldozat	victima	N;NOM;SG	N;FEM;SG
bundesliga	bundesliga	bundesliga	bundesligar	N;NOM;SG	N;FEM;SG
szempont	aspecto	szempont	aspecto	N;NOM;SG	N;MASC;SG
szovjetek	soviéticos	szovjet	soviético	N;NOM;PL	N;MASC;PL
szovjetek	soviéticos	szovjet	soviético	N;NOM;PL	N;MASC;PL
ragadozó	destripador	ragadozó	destripador	N;NOM;SG	N;MASC;SG
fordító	traductor	fordító	traductor	N;NOM;SG	N;MASC;SG
fordító	traductora	fordító	traductor	N;NOM;SG	N;FEM;SG
fordító	compilador	fordító	compilador	N;NOM;SG	N;MASC;SG
lazio	lazio	lazio	lazio	N;NOM;SG	N;MASC;SG
szándékosan	intencional	szándékos	intencional	ADJ;FRML;SG	ADJ;SG
szándékosan	intencionada	szándékos	intencionado	ADJ;FRML;SG	ADJ;FEM;SG;V.PTCP
szándékosan	intencionado	szándékos	intencionado	ADJ;FRML;SG	ADJ;MASC;SG;V.PTCP
spanyolok	españoles	spanyol	español	N;NOM;PL	N;MASC;PL
belgrád	belgrado	belgrád	belgrado	N;NOM;SG	N;MASC;SG
mészkő	caliza	mészkő	caliza	N;NOM;SG	N;FEM;SG
ism	ism	ism	ism	N;NOM;SG	N;SG
mennyiség	volumen	mennyiség	volumen	N;NOM;SG	N;MASC;SG
mennyiség	cantidad	mennyiség	cantidad	N;NOM;SG	N;FEM;SG
piraeus	pireo	piraeus	pireo	N;NOM;SG	N;MASC;SG
teológus	teólogo	teológus	teólogo	N;NOM;SG	N;MASC;SG
biztonságos	seguro	biztonságos	seguro	ADJ;NOM;SG	ADJ;MASC;SG
biztonságos	segura	biztonságos	seguro	ADJ;NOM;SG	ADJ;FEM;SG
biztonságos	seguro	biztonságos	seguro	ADJ;NOM;SG	ADJ;MASC;SG
biztonságos	asegurado	biztonságos	asegurado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
biztonságos	segura	biztonságos	seguro	ADJ;NOM;SG	ADJ;FEM;SG
börtönben	cárcel	börtönben	cárcel	N;IN+ESS;SG	N;FEM;SG
börtönben	carcel	börtönben	carcel	N;IN+ESS;SG	N;FEM;SG
börtönben	prisión	börtönben	prisión	N;IN+ESS;SG	N;FEM;SG
költ	gasta	költ	gastar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
küzdött	luchó	küzdött	luchar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
küzdött	luchó	küzdött	luchar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
pozíció	posicion	pozíció	posicion	N;NOM;SG	N;FEM;SG
pozíció	posición	pozíció	posición	N;NOM;SG	N;FEM;SG
corporation	corporación	corporation	corporación	N;NOM;SG	N;FEM;SG
corporation	corporation	corporation	corporation	N;NOM;SG	N;FEM;SG
kezdeni	empezar	kezd	empezar	V;NFIN;ACT	V;NFIN
záró	cierre	záró	cierre	N;NOM;SG	N;MASC;SG
záró	clausura	záró	clausura	N;NOM;SG	N;FEM;SG
záró	final	záró	final	N;NOM;SG	N;MASC;SG
unokaöccse	sobrino	unokaöccs	sobrino	N;NOM;SG	N;MASC;SG
felek	fiestas	fél	fiesta	N;NOM;PL	N;FEM;PL
illik	encaja	illik	encajar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
illik	cabe	illik	caber	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
darabja	pieza	darab	pieza	N;NOM;SG	N;FEM;SG
évszázadok	siglos	évszázad	siglo	N;NOM;PL	N;MASC;PL
könyvtárban	directorio	könyvtár	directorio	N;IN+ESS;SG	N;MASC;SG
könyvtárban	biblioteca	könyvtár	biblioteca	N;IN+ESS;SG	N;FEM;SG
emi	ime	emi	ime		
erőszak	violencia	erősz	violencia	N;NOM;SG	N;FEM;SG
erőszak	violación	erősz	violación	N;NOM;SG	N;FEM;SG
megjegyzések	observaciones	megjegyzés	observación	N;NOM;PL	N;FEM;PL
megjegyzések	apuntes	megjegyzés	apunte	N;NOM;PL	N;MASC;PL
megjegyzések	notas	megjegyzés	nota	N;NOM;PL	N;FEM;PL
megjegyzések	notes	megjegyzés	note	N;NOM;PL	N
megjegyzések	observaciones	megjegyzés	observación	N;NOM;PL	N;FEM;PL
megjegyzések	comentarios	megjegyzés	comentario	N;NOM;PL	N;MASC;PL
szakemberek	profesionales	szakember	profesional	N;NOM;PL	N;PL
szakemberek	practicantes	szakember	practicante	N;NOM;PL	N;PL
szakemberek	especialistas	szakember	especialista	N;NOM;PL	N;PL
becsült	estimar	becsül	estimar	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
melbourne	melbourne	melbour	melbourne	N;NOM;SG	N;MASC;SG
hatások	efectos	hatás	efecto	N;NOM;PL	N;MASC;PL
hatások	impactos	hatás	impacto	N;NOM;PL	N;MASC;PL
hatások	repercusiones	hatás	repercusión	N;NOM;PL	N;FEM;PL
vállalkozó	emprendedor	vállalkozó	emprendedor	N;NOM;SG	N;MASC;SG
vállalkozó	empresaria	vállalkozó	empresaria	N;NOM;SG	N;FEM;SG
vállalkozó	empresario	vállalkozó	empresario	N;NOM;SG	N;MASC;SG
vállalkozó	contratista	vállalkozó	contratista	N;NOM;SG	N;SG
fejlődő	desarrollándose	fejlődő	desarrollándose	ADJ;NOM;SG	ADJ;MASC;SG
maxi	maxi	maxi	maxi		
veszteségek	pérdidas	veszteség	pérdida	N;NOM;PL	N;FEM;PL
veszteségek	pérdidas	veszteség	pérdida	N;NOM;PL	N;FEM;PL
nintendo	nintendo	nintendo	nintendo	N;NOM;SG	N;MASC;SG
ellenzék	oposición	ellenzék	oposición	N;NOM;SG	N;FEM;SG
befolyása	influencia	befolyás	influencia	N;NOM;SG	N;FEM;SG
járőr	patrulla	járőr	patrulla	N;NOM;SG	N;FEM;SG
járőr	patrullaje	járőr	patrullaje	N;NOM;SG	N;MASC;SG
járőr	patrullero	járőr	patrullero	N;NOM;SG	N;MASC;SG
domb	colina	domb	colina	N;NOM;SG	N;FEM;SG
domb	cerro	domb	cerro	N;NOM;SG	N;MASC;SG
megyék	condados	megyék	condado	N;NOM;PL	N;MASC;PL
megyék	comarcas	megyék	comarca	N;NOM;PL	N;FEM;PL
szórakoztató	artista	szórakoztató	artista	N;NOM;SG	N;SG
szórakoztató	animador	szórakoztató	animador	N;NOM;SG	N;MASC;SG
szórakoztató	entretenimiento	szórakoztató	entretenimiento	N;NOM;SG	N;MASC;SG
acta	acta	ac	acta	N;NOM;SG	N;FEM;SG
páncélos	armadura	páncélos	armadura	N;NOM;SG	N;FEM;SG
páncélos	blindaje	páncélos	blindaje	N;NOM;SG	N;MASC;SG
menetrend	temario	menetrend	temario	N;NOM;SG	N;MASC;SG
menetrend	agenda	menetrend	agenda	N;NOM;SG	N;FEM;SG
menetrend	programación	menetrend	programación	N;NOM;SG	N;FEM;SG
menetrend	horario	menetrend	horario	N;NOM;SG	N;MASC;SG
menetrend	calendario	menetrend	calendario	N;NOM;SG	N;MASC;SG
menetrend	calendario	menetrend	calendario	N;NOM;SG	N;MASC;SG
menetrend	horario	menetrend	horario	N;NOM;SG	N;MASC;SG
tükör	espejo	tükör	espejo	N;NOM;SG	N;MASC;SG
tükör	mirror	tükör	mirror	N;NOM;SG	N;MASC;SG
dinamikus	dinámico	dinamikus	dinámico	ADJ;NOM;SG	ADJ;MASC;SG
rabbi	rabino	rabbi	rabino	N;NOM;SG	N;MASC;SG
megtalálni	encontrar	meg+talál	encontrar	V;NFIN;ACT	V;NFIN
megtalálni	encontrar	meg+talál	encontrar	V;NFIN;ACT	V;NFIN
megtalálni	encuentra	meg+talál	encontrar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
megtalálni	encuentre	meg+talál	encontrar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
geológiai	geológico	geológiai	geológico	ADJ;NOM;SG	ADJ;MASC;SG
geológiai	geológica	geológiai	geológico	ADJ;NOM;SG	ADJ;FEM;SG
gyógyszer	medicina	gyógyszer	medicina	N;NOM;SG	N;FEM;SG
gyógyszer	medicamento	gyógyszer	medicamento	N;NOM;SG	N;MASC;SG
gyógyszer	fármaco	gyógyszer	fármaco	N;NOM;SG	N;MASC;SG
gyógyszer	droga	gyógyszer	droga	N;NOM;SG	N;FEM;SG
gyógyszer	medicamento	gyógyszer	medicamento	N;NOM;SG	N;MASC;SG
pszichológus	psicólogo	pszichológus	psicólogo	N;NOM;SG	N;MASC;SG
pszichológus	psicóloga	pszichológus	psicóloga	N;NOM;SG	N;FEM;SG
sír	tumba	sír	tumba	N;NOM;SG	N;FEM;SG
sír	sepulcro	sír	sepulcro	N;NOM;SG	N;MASC;SG
sír	grito	sír	grito	N;NOM;SG	N;MASC;SG
sír	cry	sír	cry	N;NOM;SG	N
sír	llanto	sír	llanto	N;NOM;SG	N;MASC;SG
sír	tumba	sír	tumba	N;NOM;SG	N;FEM;SG
sír	llanto	sír	llanto	N;NOM;SG	N;MASC;SG
érv	argumento	érv	argumento	N;NOM;SG	N;MASC;SG
érv	argumentación	érv	argumentación	N;NOM;SG	N;FEM;SG
megérkezett	llegado	meg+érkezik	llegar	V;INDF;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
megérkezett	llegó	meg+érkezik	llegar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
eszperantó	esperanto	eszperantó	esperanto	N;NOM;SG	N;MASC;SG
franco	franco	franco	franco		
lét	existencia	lét	existencia	N;NOM;SG	N;FEM;SG
műholdak	satélites	műhold	satélite	N;NOM;PL	N;MASC;PL
spartacus	spartacus	spartacus	spartacus	N;NOM;SG	N
spartacus	espartaco	spartacus	espartaco	N;NOM;SG	N;MASC;SG
bevezetés	introducción	bevezetés	introducción	N;NOM;SG	N;FEM;SG
bevezetés	intro	bevezetés	intro	N;NOM;SG	N;FEM;SG
bevezetés	introducción	bevezetés	introducción	N;NOM;SG	N;FEM;SG
győztesek	vencedores	győztes	vencedor	N;NOM;PL	N;MASC;PL
győztesek	ganadores	győztes	ganador	N;NOM;PL	N;MASC;PL
győztesek	vencedores	győztes	vencedor	N;NOM;PL	N;MASC;PL
koronát	corona	korona	corona	N;ACC;SG	N;FEM;SG
megnyílt	abrió	megnyílt	abrir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
őrnagy	comandante	őrnagy	comandante	N;NOM;SG	N;SG
őrnagy	major	őrnagy	major	N;NOM;SG	N
nőstények	hembras	nőstény	hembra	N;NOM;PL	N;FEM;PL
tartományok	gamas	tartomány	gama	N;NOM;PL	N;FEM;PL
tartományok	rangos	tartomány	rango	N;NOM;PL	N;MASC;PL
tartományok	intervalos	tartomány	intervalo	N;NOM;PL	N;MASC;PL
tartományok	dominios	tartomány	dominio	N;NOM;PL	N;MASC;PL
tartományok	provincias	tartomány	provincia	N;NOM;PL	N;FEM;PL
szolgálta	sirvió	szolgál	servir	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lettország	letonia	lettország	letoniar	N;NOM;SG	N;FEM;SG
vállalkozás	emprendimiento	vállalkozás	emprendimiento	N;NOM;SG	N;MASC;SG
vállalkozás	empresa	vállalkozás	empresa	N;NOM;SG	N;FEM;SG
vállalkozás	enterprise	vállalkozás	enterprir	N;NOM;SG	N;SG
teréz	teresa	teréz	teresa	N;NOM;SG	N;FEM;SG
táncos	bailarina	táncos	bailarino	N;NOM;SG	N;FEM;SG
táncos	bailarín	táncos	bailarín	N;NOM;SG	N;SG
gyártás	manufactura	gyártás	manufactura	N;NOM;SG	N;FEM;SG
gyártás	fabricación	gyártás	fabricación	N;NOM;SG	N;FEM;SG
gyártás	produccion	gyártás	produccion	N;NOM;SG	N;FEM;SG
gyártás	producción	gyártás	producción	N;NOM;SG	N;FEM;SG
gyártás	manufactura	gyártás	manufactura	N;NOM;SG	N;FEM;SG
gyártás	fabricación	gyártás	fabricación	N;NOM;SG	N;FEM;SG
ellenfele	oponente	ellenfele	oponente	N;NOM;SG	N;SG
ellenfele	adversario	ellenfele	adversario	N;NOM;SG	N;MASC;SG
özvegye	viuda	özvegy	viuda	N;NOM;SG	N;FEM;SG
földrajz	geografía	földrajz	geografía	N;NOM;SG	N;FEM;SG
tanulók	alumnos	tanuló	alumno	N;NOM;PL	N;MASC;PL
tanulók	estudiantes	tanuló	estudiante	N;NOM;PL	N;PL
tanulók	alumnos	tanuló	alumno	N;NOM;PL	N;MASC;PL
tanulók	pupilas	tanuló	pupila	N;NOM;PL	N;FEM;PL
side	side	side	sedir		
szíria	sirio	szíria	sirio	N;NOM;SG	N;MASC;SG
szőlő	vid	szőlő	vid	N;NOM;SG	N;FEM;SG
szőlő	uva	szőlő	uvar	N;NOM;SG	N;FEM;SG
szőlő	uva	szőlő	uvar	N;NOM;SG	N;FEM;SG
építészek	arquitectos	építész	arquitecto	N;NOM;PL	N;MASC;PL
kislány	chica	kislány	chica	N;NOM;SG	N;FEM;SG
kislány	niña	kislány	niña	N;NOM;SG	N;FEM;SG
kislány	muchacha	kislány	muchacha	N;NOM;SG	N;FEM;SG
sós	sal	sós	sal	N;NOM;SG	N;FEM;SG
videók	vídeos	videó	vídeo	N;NOM;PL	N;MASC;PL
videók	videos	videó	video	N;NOM;PL	N;MASC;PL
fája	árbol	fája	árbol	N;NOM;SG	N;MASC;SG
fája	arbol	fája	arbol	N;NOM;SG	N;MASC;SG
szeret	ama	szeret	amar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ellenőrizni	verificar	ellenőriz	verificar	V;NFIN;ACT	V;NFIN
ellenőrizni	verifica	ellenőriz	verificar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
ellenőrizni	verifique	ellenőriz	verificar	V;NFIN;ACT	V;IMP;SG;3;FIN
lovagok	knights	lovag	knights	N;NOM;PL	N;MASC
lovagok	caballeros	lovag	caballero	N;NOM;PL	N;MASC;PL
pilóták	pilotos	piló	piloto	N;NOM;PL	N;PL
fogságban	cautiva	fogság	cautivar	N;IN+ESS;SG	N;FEM;SG
fogságban	cautiverio	fogság	cautiverio	N;IN+ESS;SG	N;MASC;SG
fogságban	cautividad	fogság	cautividad	N;IN+ESS;SG	N;FEM;SG
feltaláló	inventor	feltaláló	inventor	N;NOM;SG	N;MASC;SG
demokrácia	democracia	demokrácia	democracia	N;NOM;SG	N;FEM;SG
kolumbiai	colombiana	kolumbiai	colombiano	ADJ;NOM;SG	ADJ;FEM;SG
kolumbiai	colombiana	kolumbiai	colombiano	ADJ;NOM;SG	ADJ;FEM;SG
belvárosi	downtown	belvárosi	downtown	N;NOM;SG	N;MASC;SG
belvárosi	centro	belvárosi	centro	N;NOM;SG	N;MASC;SG
basszus	bass	basszus	bas	N;NOM;SG	N
forgatás	filmación	forgatás	filmación	N;NOM;SG	N;FEM;SG
forgatás	rodaje	forgatás	rodaje	N;NOM;SG	N;MASC;SG
forgatás	conjunto	forgatás	conjunto	N;NOM;SG	N;MASC;SG
forgatás	set	forgatás	set	N;NOM;SG	N;MASC;SG
forgatás	plató	forgatás	plató	N;NOM;SG	N;MASC;SG
forgatás	disparo	forgatás	disparo	N;NOM;SG	N;MASC;SG
forgatás	tiroteo	forgatás	tiroteo	N;NOM;SG	N;MASC;SG
forgatás	tiro	forgatás	tiro	N;NOM;SG	N;MASC;SG
forgatás	rodaje	forgatás	rodaje	N;NOM;SG	N;MASC;SG
generáció	generación	generáció	generación	N;NOM;SG	N;FEM;SG
festmény	cuadro	festmény	cuadro	N;NOM;SG	N;MASC;SG
festmény	pintura	festmény	pintura	N;NOM;SG	N;FEM;SG
vízesés	catarata	vízesés	catarata	N;NOM;SG	N;FEM;SG
tudat	consciencia	tudat	consciencia	N;NOM;SG	N;FEM;SG
tudat	conciencia	tudat	conciencia	N;NOM;SG	N;FEM;SG
utas	pasajero	utas	pasajero	N;NOM;SG	N;MASC;SG
utas	viajero	utas	viajero	N;NOM;SG	N;MASC;SG
ingyen	gratis	ingyen	gratis		
széria	racha	széria	racha	N;NOM;SG	N;FEM;SG
feltételezett	asumió	feltételezett	asumir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
építmény	estructura	építmény	estructura	N;NOM;SG	N;FEM;SG
galaxis	galaxy	galaxis	galaxy	N;NOM;SG	N;MASC;SG
galaxis	galaxia	galaxis	galaxia	N;NOM;SG	N;FEM;SG
üzemanyag	combustible	üzemanyag	combustible	N;NOM;SG	N;MASC;SG
üzemanyag	carburante	üzemanyag	carburante	N;NOM;SG	N;MASC;SG
aréna	arena	aréna	arena	N;NOM;SG	N;FEM;SG
aréna	estadio	aréna	estadio	N;NOM;SG	N;MASC;SG
idézet	cita	idézet	cita	N;NOM;SG	N;FEM;SG
idézet	cotización	idézet	cotización	N;NOM;SG	N;FEM;SG
idézet	cita	idézet	cita	N;NOM;SG	N;FEM;SG
idézet	cotización	idézet	cotización	N;NOM;SG	N;FEM;SG
