και	og	και	og	CONJ	CONJ
μάρτιος	marsj	μάρτιος	marsj	N;NOM;MASC;SG	N;INDF;MASC;SG
μάρτιος	mars	μάρτιος	mars	N;NOM;MASC;SG	N;INDF;MASC;SG
μολδαβίας	moldovas	μολδαβία	moldov	N;GEN;FEM;SG	N;GEN;DEF;FEM;SG
μολδαβίας	moldova	μολδαβία	moldov	N;GEN;FEM;SG	N;DEF;FEM;SG
ατρόμητος	uredd	ατρόμητος	uredd	N;NOM;MASC;SG	N;INDF;MASC;SG
ατρόμητος	fryktløs	ατρόμητος	fryktløs	N;NOM;MASC;SG	N;INDF;MASC;SG
ατρόμητος	fryktløse	ατρόμητος	fryktløse	N;NOM;MASC;SG	N;INDF;FEM;SG
ατρόμητος	uredd	ατρόμητος	uredd	N;NOM;MASC;SG	N;INDF;MASC;SG
πλανήτες	planetene	πλανήτης	planet	N;NOM;MASC;PL	N;DEF;FEM;PL
πλανήτες	planeter	πλανήτης	planet	N;NOM;MASC;PL	N;INDF;MASC;PL
φέρνει	bringer	φέρω	bringe	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
σενάρια	scenarier	σενάριο	scenarium	N;NOM;NEUT;PL	N;INDF;MASC;PL
τέμενος	moské	τέμενος	moské	N;NOM;NEUT;SG	N;INDF;MASC;SG
τέμενος	moskeen	τέμενος	moské	N;NOM;NEUT;SG	N;DEF;MASC;SG
μιλάει	snakker	μιλώ	snakke	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
μιλάει	taler	μιλώ	tale	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ήχος	lyd	ήχος	lyd	N;NOM;MASC;SG	N;INDF;MASC;SG
ήχος	sound	ήχος	sound	N;NOM;MASC;SG	N;INDF;NEUT;SG
ήχος	lyden	ήχος	lyd	N;NOM;MASC;SG	N;DEF;MASC;SG
ήχος	lyd	ήχος	lyd	N;NOM;MASC;SG	N;INDF;MASC;SG
σημαίες	flaggene	σημαία	flagg	N;NOM;FEM;PL	N;DEF;FEM;PL
φόβο	frykt	φόβος	frykt	N;ACC;MASC;SG	N;INDF;FEM;SG
φόβο	fear	φόβος	fear	N;ACC;MASC;SG	N;INDF;NEUT;SG
φόβο	redsel	φόβος	redsel	N;ACC;MASC;SG	N;INDF;FEM;SG
αγωγή	søksmål	αγωγή	søksmål	N;ACC;FEM;SG	N;INDF;NEUT;SG
έντεκα	elleve	έντεκα	elleve	NUM;NOM;NEUT;PL	NUM;PL
τηλεσκόπιο	teleskopet	τηλεσκόπιο	teleskop	N;NOM;NEUT;SG	N;DEF;NEUT;SG
τηλεσκόπιο	teleskop	τηλεσκόπιο	teleskop	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κριτικός	anmelderen	κριτικός	anmelder	N;NOM;MASC;SG	N;DEF;MASC;SG
κριτικός	kritiker	κριτικός	kritiker	N;NOM;MASC;SG	N;INDF;MASC;SG
οδηγούσε	kjørte	οδηγώ	kjøre	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
σκληρό	ondskapsfullt	σκληρός	ondskapsfull	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	grusom	σκληρός	grusom	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
σκληρό	slemt	σκληρός	slemme	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	ondskapsfull	σκληρός	ondskapsfull	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	grusomt	σκληρός	grusomt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	hard	σκληρός	hard	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
σκληρό	vanskeleg	σκληρός	vanskeleg	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	hardt	σκληρός	hard	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	vanskelig	σκληρός	vanskelig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σκληρό	tøff	σκληρός	tøff	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
εκτελεί	utfører	εκτελώ	utføre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
περιορισμό	begrensning	περιορισμός	begrensning	N;ACC;MASC;SG	N;INDF;FEM;SG
διακυβέρνηση	styring	διακυβέρνηση	styring	N;ACC;FEM;SG	N;INDF;FEM;SG
συγκεκριμένος	spesifikt	συγκεκριμένος	spesifikk	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
ερμηνείες	tolkninger	ερμηνεία	tolkninger	N;NOM;FEM;PL	N;INDF;FEM;PL
αστεροειδή	asteroide	αστεροειδής	asteroid	N;NOM;MASC;SG	N;INDF;MASC;SG
σεπτέμβριος	september	σεπτέμβριος	september	N;NOM;MASC;SG	N;INDF;MASC;SG
φιλία	vennskap	φιλία	vennskap	N;NOM;FEM;SG	N;INDF;NEUT;SG
θερμότητας	varmekabler	θερμότητα	varmekaber	N;GEN;FEM;SG	N;INDF;MASC;SG
θερμότητας	heat	θερμότητα	heat	N;GEN;FEM;SG	N;INDF;NEUT;SG
θερμότητας	heten	θερμότητα	hete	N;GEN;FEM;SG	N;INDF;MASC;SG
θερμότητας	varme	θερμότητα	varme	N;GEN;FEM;SG	N;INDF;MASC;SG
χάνοντας	taper	χάνω	tape	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
χάνοντας	mister	χάνω	miste	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
συμφέροντα	interesser	συμφέρον	interesse	N;NOM;NEUT;PL	N;INDF;FEM;PL
συμφέροντα	interessene	συμφέρον	interesse	N;NOM;NEUT;PL	N;DEF;FEM;PL
εκστρατείες	kampanjer	εκστρατεία	kampanjer	N;NOM;FEM;PL	N;INDF;MASC;PL
εκστρατείες	kampanjene	εκστρατεία	kampanje	N;NOM;FEM;PL	N;DEF;MASC;PL
ωδείο	konservatoriet	ωδείο	konservatorium	N;NOM;NEUT;SG	N;DEF;NEUT;SG
ωδείο	vinterhagen	ωδείο	vinterhage	N;NOM;NEUT;SG	N;DEF;MASC;SG
ωδείο	odeon	ωδείο	odeon	N;NOM;NEUT;SG	N;INDF;MASC;SG
ευθεία	straight	ευθεία	straight	N;NOM;FEM;SG	N;INDF;MASC;SG
ωκεανού	hav	ωκεανός	hav	N;GEN;NEUT;SG	N;INDF;NEUT;SG
ωκεανού	ocean	ωκεανός	ocean	N;GEN;NEUT;SG	N
καίσαρα	caesar	καίσαρος	caese	N;ACC;MASC;SG	N;INDF;MASC;SG
άρνηση	avslag	άρνηση	avslag	N;ACC;FEM;SG	N;INDF;NEUT;SG
άρνηση	benektelse	άρνηση	benektelse	N;ACC;FEM;SG	N;INDF;MASC;SG
άρνηση	fornektelse	άρνηση	fornektelse	N;ACC;FEM;SG	N;INDF;MASC;SG
μόδας	mote	μόδος	mote	N;GEN;FEM;SG	N;INDF;MASC;SG
τρίγωνο	trekant	τρίγωνο	trekant	N;NOM;NEUT;SG	N;INDF;MASC;SG
σαφές	klart	σαφής	klar	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
μίγμα	mix	μίγμα	mix	N;NOM;NEUT;SG	N;INDF;MASC;SG
μίγμα	blanding	μίγμα	blanding	N;NOM;NEUT;SG	N;INDF;FEM;SG
μίγμα	miks	μίγμα	miks	N;NOM;NEUT;SG	N;INDF;MASC;SG
μετάβαση	overgangen	μετάβαση	overgang	N;ACC;FEM;SG	N;DEF;MASC;SG
μετάβαση	overgang	μετάβαση	overgang	N;ACC;FEM;SG	N;INDF;MASC;SG
αριθμητική	numerisk	αριθμητικός	numerisk	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
περιστατικό	hendelsen	περιστατικό	hendels	N;NOM;NEUT;SG	N;DEF;MASC;SG
τοποθεσίες	stader	τοποθεσία	stad	N;NOM;FEM;PL	N;INDF;MASC;PL
τοποθεσίες	steder	τοποθεσία	stede	N;NOM;FEM;PL	N;INDF;MASC;PL
τοποθεσίες	plasseringer	τοποθεσία	plasseringe	N;NOM;FEM;PL	N;INDF;FEM;PL
τοποθεσίες	steder	τοποθεσία	stede	N;NOM;FEM;PL	N;INDF;MASC;PL
νομικό	juridisk	νομικός	juridisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
νομικό	lovlig	νομικός	lovlig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
διακόσμηση	innredningen	διακόσμηση	innredning	N;NOM;FEM;SG	N;DEF;MASC;SG
διακόσμηση	innredning	διακόσμηση	innredning	N;NOM;FEM;SG	N;INDF;FEM;SG
διακόσμηση	dekorasjon	διακόσμηση	dekorasjon	N;NOM;FEM;SG	N;INDF;MASC;SG
διακόσμηση	dekorasjoner	διακόσμηση	dekorasjon	N;NOM;FEM;SG	N;INDF;MASC;SG
καθολικό	katolsk	καθολικός	katolsk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
πρόοδο	fremskritt	πρόοδος	fremskritt	N;ACC;FEM;SG	N;INDF;MASC;SG
πρόοδο	framgang	πρόοδος	framgang	N;ACC;FEM;SG	N;INDF;MASC;SG
πρόοδο	framskritt	πρόοδος	framskritt	N;ACC;FEM;SG	N;INDF;NEUT;SG
πρόοδο	fremdrift	πρόοδος	fremdrift	N;ACC;FEM;SG	N;INDF;FEM;SG
πρόοδο	fremgang	πρόοδος	fremgang	N;ACC;FEM;SG	N;INDF;MASC;SG
απομάκρυνση	fjerningen	απομάκρυνση	fjerning	N;ACC;FEM;SG	N;DEF;MASC;SG
απομάκρυνση	fjerning	απομάκρυνση	fjerning	N;ACC;FEM;SG	N;INDF;FEM;SG
άρματα	stridsvogner	άρμα	stridsvogn	N;NOM;NEUT;PL	N;INDF;FEM;PL
άρματα	vogner	άρμα	vogn	N;NOM;NEUT;PL	N;INDF;FEM;PL
πλειονότητα	flertall	πλειονότητα	flertall	N;NOM;FEM;SG	N;INDF;NEUT;SG
πλειονότητα	majoritet	πλειονότητα	majoritet	N;NOM;FEM;SG	N;INDF;MASC;SG
πλειονότητα	flertallet	πλειονότητα	flertall	N;NOM;FEM;SG	N;DEF;NEUT;SG
μπλοκ	blokkering	μπλοκ	blokkering	N;NOM;NEUT;SG	N;INDF;FEM;SG
μπλοκ	blokk	μπλοκ	blokk	N;NOM;NEUT;SG	N;INDF;FEM;SG
φροντίδα	omsorg	φροντίδα	omsorg	N;NOM;FEM;SG	N;INDF;FEM;SG
φροντίδα	pleie	φροντίδα	pleie	N;NOM;FEM;SG	N;INDF;FEM;SG
φροντίδα	omsorg	φροντίδα	omsorg	N;NOM;FEM;SG	N;INDF;FEM;SG
φροντίδα	stell	φροντίδα	stell	N;NOM;FEM;SG	N;INDF;MASC;SG
φροντίδα	care	φροντίδα	care	N;NOM;FEM;SG	N
πενήντα	femti	πενήντα	femti	NUM;NOM;NEUT;PL	NUM;PL
σύνδεσης	forening	σύνδεση	forening	N;GEN;FEM;SG	N;INDF;FEM;SG
σύνδεσης	association	σύνδεση	association	N;GEN;FEM;SG	N
διάλεκτο	østlandet	διάλεκτος	østland	N;NOM;FEM;SG	N;DEF;NEUT;SG
διάλεκτο	dialekt	διάλεκτος	dialekt	N;NOM;FEM;SG	N;INDF;MASC;SG
δευτέρα	mandag	δευτέρα	mandag	N;ACC;FEM;SG	N;INDF;MASC;SG
τιμωρία	straff	τιμωρία	straff	N;ACC;FEM;SG	N;INDF;FEM;SG
συνοδεία	følget	συνοδείο	følgje	N;ACC;FEM;SG	N;DEF;NEUT;SG
συνοδεία	eskortere	συνοδείο	eskortere	N;ACC;FEM;SG	N;INDF;FEM;SG
χρονολογία	kronologi	χρονολογία	kronologi	N;NOM;FEM;SG	N;INDF;MASC;SG
συριζα	syriza	συριζα	syrize	N	N;INDF;MASC;SG
όχημα	kjøretøy	όχημα	kjøretøy	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σωματίδια	partikler	σωματίδιο	partikkle	N;NOM;NEUT;PL	N;INDF;FEM;PL
ανόδου	anode	άνοδος	anyd	N;GEN;FEM;SG	N;INDF;MASC;SG
σχεδίαση	draw	σχεδίαση	draw	N;ACC;FEM;SG	N
σχεδίαση	trekk	σχεδίαση	trekk	N;ACC;FEM;SG	N;INDF;NEUT;SG
σχεδίαση	tegne	σχεδίαση	ta	N;ACC;FEM;SG	N;INDF;FEM;SG
σχεδίαση	design	σχεδίαση	design	N;ACC;FEM;SG	N;INDF;MASC;SG
κίνδυνοι	risikoer	κίνδυνος	risikoer	N;NOM;MASC;PL	N;INDF;FEM;PL
κίνδυνοι	sjanser	κίνδυνος	sjanse	N;NOM;MASC;PL	N;INDF;MASC;PL
κίνδυνοι	farer	κίνδυνος	fare	N;NOM;MASC;PL	N;INDF;FEM;PL
δικαιοδοσία	jurisdiksjon	δικαιοδοσία	jurisdiksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
μηνύματα	beskjeder	μήνυμα	beskjed	N;NOM;NEUT;PL	N;INDF;MASC;PL
μηνύματα	meldinger	μήνυμα	melding	N;NOM;NEUT;PL	N;INDF;FEM;PL
απόγευμα	kveld	απόγευμα	kveld	N;NOM;NEUT;SG	N;INDF;MASC;SG
απόγευμα	aften	απόγευμα	aft	N;NOM;NEUT;SG	N;DEF;MASC;SG
απόγευμα	ettermiddag	απόγευμα	ettermiddag	N;NOM;NEUT;SG	N;INDF;MASC;SG
απόγευμα	ettermiddagen	απόγευμα	ettermiddag	N;NOM;NEUT;SG	N;DEF;MASC;SG
επίτευξη	prestasjon	επίτευξη	prestasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
παράταξη	lineup	παράταξη	lineup	N;ACC;FEM;SG	N;INDF;MASC;SG
νου	sinn	νου	sinn	N;NOM;NEUT;SG	N;INDF;NEUT;SG
νου	mind	νου	mind	N;NOM;NEUT;SG	N;INDF;SG
φωλιά	reir	φωλιός	reir	N;NOM;FEM;SG	N;INDF;NEUT;SG
φωλιά	rede	φωλιός	rede	N;NOM;FEM;SG	N;INDF;MASC;SG
επιθετικοί	aggressive	επιθετικός	aggressiv	ADJ;NOM;MASC;PL	ADJ;PL
φορέας	organisasjon	φορέας	organisasjon	N;NOM;MASC;SG	N;INDF;MASC;SG
φορέας	organisasjonen	φορέας	organisasjon	N;NOM;MASC;SG	N;DEF;MASC;SG
φορέας	operatør	φορέας	operatør	N;NOM;MASC;SG	N;INDF;MASC;SG
φορέας	institusjon	φορέας	institusjon	N;NOM;MASC;SG	N;INDF;MASC;SG
διαβάσει	lese	διαβάζω	lese	V;PFV;NFIN;ACT	V;V.PTCP
διαβάσει	les	διαβάζω	lese	V;PFV;NFIN;ACT	V;IMP;FIN
μιούζικαλ	musical	μιούζικαλ	musical	N;NOM;NEUT;SG	N
μιούζικαλ	musikal	μιούζικαλ	musikal	N;NOM;NEUT;SG	N;INDF;MASC;SG
μιούζικαλ	musikaler	μιούζικαλ	musikale	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πνευματικό	spirituell	πνευματικός	spirituell	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
πνευματικό	åndelig	πνευματικός	åndelig	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
ηφαίστειο	vulkan	ηφαίστειο	vulkan	N;NOM;NEUT;SG	N;INDF;MASC;SG
πλάκες	tallerkener	πλάκη	tallerken	N;NOM;FEM;PL	N;INDF;MASC;PL
επηρεάζει	påvirker	επηρεάζω	påvirke	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
τριάδα	triaden	τριάδα	triad	N;NOM;FEM;SG	N;DEF;MASC;SG
τριάδα	trinity	τριάδα	trinity	N;NOM;FEM;SG	N;INDF;MASC;SG
τριάδα	treenighet	τριάδα	treenighet	N;NOM;FEM;SG	N;INDF;FEM;SG
νομάρχης	prefekt	νομάρχης	prefekt	N;NOM;MASC;SG	N;INDF;MASC;SG
θεούς	gudene	θεός	gud	N;ACC;MASC;PL	N;DEF;FEM;PL
θεούς	guder	θεός	gud	N;ACC;MASC;PL	N;INDF;FEM;PL
υποδηλώνει	indikerer	υποδηλώνω	indikere	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
υποδηλώνει	tyder	υποδηλώνω	tyde	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
υποδηλώνει	foreslår	υποδηλώνω	foreslå	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
υποδηλώνει	antyder	υποδηλώνω	antyder	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
μαύρος	sort	μαύρος	sort	N;NOM;MASC;SG	N;INDF;MASC;SG
μαύρος	black	μαύρος	black	N;NOM;MASC;SG	N
μηχανικό	mekanisk	μηχανικός	mekanisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
ισχύουν	gjelder	ισχύω	gjelde	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PRS;FIN
νικητή	vinner	νικητής	vinne	N;ACC;MASC;SG	N;INDF;MASC;SG
εκθέματα	utstillinger	έκθεμα	utstilling	N;NOM;NEUT;PL	N;INDF;FEM;PL
δικαστήρια	domstolene	δικαστήρι	domstol	N;NOM;NEUT;PL	N;DEF;FEM;PL
τόξο	arc	τόξο	arc	N;NOM;NEUT;SG	N;INDF;MASC;SG
τόξο	bukk	τόξο	bukk	N;NOM;NEUT;SG	N;INDF;MASC;SG
τόξο	baug	τόξο	baug	N;NOM;NEUT;SG	N;INDF;MASC;SG
τόξο	bow	τόξο	bow	N;NOM;NEUT;SG	N;INDF;NEUT;SG
τόξο	bue	τόξο	bue	N;NOM;NEUT;SG	N;INDF;MASC;SG
ρύθμιση	oppsett	ρύθμιση	oppsetje	N;ACC;FEM;SG	N;INDF;MASC;SG
ρύθμιση	konfigurasjon	ρύθμιση	konfigurasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
ρύθμιση	konfigurering	ρύθμιση	konfigurering	N;ACC;FEM;SG	N;INDF;FEM;SG
πόνο	pain	πόνο	pain	N;ACC;MASC;SG	N;INDF;SG
πόνο	smerte	πόνο	smerte	N;ACC;MASC;SG	N;INDF;FEM;SG
εκπροσώπους	representanter	εκπρόσωπος	representanter	N;NOM;MASC;PL	N;INDF;FEM;PL
εκπροσώπους	representantene	εκπρόσωπος	representante	N;NOM;MASC;PL	N;DEF;FEM;PL
έξοδα	utgifter	έξοδο	utgift	N;NOM;NEUT;PL	N;INDF;FEM;PL
έξοδα	kostnader	έξοδο	kostnad	N;NOM;NEUT;PL	N;INDF;MASC;PL
ζευγάρια	parene	ζευγάριο	pare	N;NOM;NEUT;PL	N;DEF;FEM;PL
σουλεϊμάν	suleiman	σουλεϊμάν	suleiman	N;NOM;MASC;SG	N;INDF;MASC;SG
διεργασία	prosess	διεργασία	prosess	N;NOM;FEM;SG	N;INDF;MASC;SG
διεργασία	prosessen	διεργασία	prosess	N;NOM;FEM;SG	N;DEF;MASC;SG
διάσκεψη	konferanse	διάσκεψη	konferanse	N;NOM;FEM;SG	N;INDF;MASC;SG
διάσκεψη	konferansen	διάσκεψη	konferanse	N;NOM;FEM;SG	N;DEF;MASC;SG
αδελφοί	brødrene	αδελφός	brødre	N;NOM;MASC;PL	N;DEF;FEM;PL
οικουμενικό	økumenisk	οικουμενικός	økumenisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
άλογα	hester	άλογος	hester	N;NOM;NEUT;PL	N;INDF;FEM;PL
όφελος	benefit	όφελος	benefit	N;ACC;NEUT;SG	N;INDF;MASC;SG
σπάνιο	sjelden	σπάνιος	sjelden	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
μάνος	manos	μάνος	manos	N;NOM;MASC;SG	N;INDF;MASC;SG
ιππικό	kavaleri	ιππικός	kavaleri	N;ACC;MASC;SG	N;INDF;NEUT;SG
μακρύ	lengter	μακρύς	lengt	N;NOM;NEUT;SG	N;INDF;MASC;SG
μακρύ	long	μακρύς	long	N;NOM;NEUT;SG	N;INDF;NEUT;SG
αετός	eagle	αετός	eigel	N;NOM;MASC;SG	N;INDF;SG
αετός	ørn	αετός	ørn	N;NOM;MASC;SG	N;INDF;FEM;SG
πείραμα	eksperiment	πείραμα	eksperiment	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κρέας	kjøtt	κρέος	kjøtt	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κρέας	meat	κρέος	meat	N;NOM;NEUT;SG	N;INDF;MASC;SG
επιφάνειες	overflater	επιφάνεια	overflate	N;NOM;FEM;PL	N;INDF;FEM;PL
καθαρή	reint	καθερός	rein	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αποδεκτό	akseptabel	αποδεκτός	akseptabel	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
αποδεκτό	akseptabelt	αποδεκτός	akseptabel	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
κοπέλα	kjæresten	κοπέλα	kjæreste	N;NOM;FEM;SG	N;DEF;MASC;SG
κοπέλα	kjæreste	κοπέλα	kjæreste	N;NOM;FEM;SG	N;INDF;MASC;SG
κοπέλα	venninne	κοπέλα	venninne	N;NOM;FEM;SG	N;INDF;FEM;SG
κοπέλα	jente	κοπέλα	jente	N;NOM;FEM;SG	N;INDF;FEM;SG
κοπέλα	jenta	κοπέλα	jente	N;NOM;FEM;SG	N;DEF;FEM;SG
κλασικό	klassisk	κλασικός	klassisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
αιγίδα	mesén	αιγίδα	mesén	N;ACC;FEM;SG	N;INDF;MASC;SG
αιγίδα	aegis	αιγίδα	aegis	N;ACC;FEM;SG	N
αξιοσημείωτη	merkverdig	αξιοσημείωτος	merkverdig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αξιοσημείωτη	bemerkelsesverdig	αξιοσημείωτος	bemerkelsesverdig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
ανζού	anjou	ανζού	anjou	N;NOM;MASC;SG	N;INDF;NEUT;SG
παππούς	farfar	παππούς	farf	N;NOM;MASC;SG	N;INDF;MASC;SG
παππούς	bestefar	παππούς	bestefar	N;NOM;MASC;SG	N;INDF;MASC;SG
παππούς	farfar	παππούς	farf	N;NOM;MASC;SG	N;INDF;MASC;SG
παππούς	farfaren	παππούς	farfar	N;NOM;MASC;SG	N;DEF;MASC;SG
παππούς	bestefar	παππούς	bestefar	N;NOM;MASC;SG	N;INDF;MASC;SG
γωνίες	hjørner	γωνία	hjørner	N;NOM;FEM;PL	N;INDF;MASC;PL
γωνίες	hjørnene	γωνία	hjørne	N;NOM;FEM;PL	N;DEF;FEM;PL
γωνίες	vinkler	γωνία	vinkle	N;NOM;FEM;PL	N;INDF;FEM;PL
αγόρι	gutt	αγόρι	gu	N;NOM;NEUT;SG	N;INDF;MASC;SG
αγόρι	gutten	αγόρι	gutt	N;NOM;NEUT;SG	N;DEF;MASC;SG
γνωστούς	bekjente	γνωστός	bekjent	ADJ;NOM;MASC;PL	ADJ;PL;V.PTCP
τρόμου	redsel	τρόμος	redsel	N;GEN;MASC;SG	N;INDF;FEM;SG
τρόμου	horror	τρόμος	horror	N;GEN;MASC;SG	N;INDF;MASC;SG
τρόμου	skrekk	τρόμος	skrekk	N;GEN;MASC;SG	N;INDF;MASC;SG
θεολόγος	teolog	θεολόγος	teolog	N;NOM;MASC;SG	N;INDF;MASC;SG
αναγκαία	nødvendig	αναγκαίος	nødvendig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
στήθος	brystkasse	στήθος	brystkasse	N;NOM;NEUT;SG	N;INDF;FEM;SG
στήθος	brystet	στήθος	bryst	N;NOM;NEUT;SG	N;DEF;NEUT;SG
στήθος	bryst	στήθος	bryste	N;NOM;NEUT;SG	N;INDF;FEM;SG
στήθος	bryst	στήθος	bryste	N;NOM;NEUT;SG	N;INDF;FEM;SG
υποτροφία	stipend	υποτροφία	stipend	N;NOM;FEM;SG	N;INDF;NEUT;SG
ιεχωβά	jehova	ιεχωβά	jehov	N;NOM;MASC;SG	N;DEF;FEM;SG
ναύαρχος	admiral	ναύαρχος	admiral	N;NOM;MASC;SG	N;INDF;MASC;SG
ναύαρχος	admiralen	ναύαρχος	admirale	N;NOM;MASC;SG	N;DEF;MASC;SG
δουλειές	jobber	δουλειή	jobbe	N;NOM;FEM;PL	N;INDF;FEM;PL
αποτελεσματική	effektiv	αποτελεσματικός	effektiv	ADJ;NOM;FEM;SG	ADJ;INDF;SG
αποτελεσματική	effektivt	αποτελεσματικός	effektiv	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αποτελεσματική	effektiv	αποτελεσματικός	effektiv	ADJ;NOM;FEM;SG	ADJ;INDF;SG
αποτελεσματική	effektivt	αποτελεσματικός	effektiv	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αποφασίσει	bestemme	αποφασίζω	bestemme	V;PFV;NFIN;ACT	V;NFIN
δελτίο	bulletin	δελτίο	bulletin	N;NOM;NEUT;SG	N;INDF;MASC;SG
διαφωνία	uenighet	διαφωνία	uenighet	N;NOM;FEM;SG	N;INDF;MASC;SG
διαφωνία	strides	διαφωνία	strides	N;NOM;FEM;SG	N;INDF;MASC;SG
διαφωνία	tvist	διαφωνία	tvist	N;NOM;FEM;SG	N;INDF;MASC;SG
διαφωνία	tvisten	διαφωνία	tvist	N;NOM;FEM;SG	N;DEF;MASC;SG
εξοπλισμού	utstyr	εξοπλισμός	utstyr	N;GEN;MASC;SG	N;INDF;NEUT;SG
επαναφορά	tilbakestilling	επαναφορά	tilbakestilling	N;NOM;FEM;SG	N;INDF;FEM;SG
επαναφορά	tilbakestille	επαναφορά	tilbakestille	N;NOM;FEM;SG	N;INDF;FEM;SG
επαναφορά	tilbakestill	επαναφορά	tilbakestill	N;NOM;FEM;SG	N;INDF;NEUT;SG
επαναφορά	gjenoppretting	επαναφορά	gjenoppretting	N;NOM;FEM;SG	N;INDF;FEM;SG
επαναφορά	gjenopprett	επαναφορά	gjenopprett	N;NOM;FEM;SG	N;INDF;MASC;SG
επαναφορά	gjenopprettet	επαναφορά	gjenopprett	N;NOM;FEM;SG	N;DEF;NEUT;SG
πούλησε	solgte	πουλώ	solgje	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
στήλες	kolonnene	στήλη	kolonne	N;NOM;FEM;PL	N;DEF;MASC;PL
στήλες	kolonner	στήλη	kolonner	N;NOM;FEM;PL	N;INDF;MASC;PL
αποκάλυψη	åpenbaring	αποκάλυψη	åpenbaring	N;ACC;FEM;SG	N;INDF;FEM;SG
αποκάλυψη	apokalypse	αποκάλυψη	apokalypse	N;ACC;FEM;SG	N;INDF;MASC;SG
αποκάλυψη	apokalypsen	αποκάλυψη	apokalyps	N;ACC;FEM;SG	N;DEF;MASC;SG
αποκάλυψη	åpenbaringen	αποκάλυψη	åpenbaring	N;ACC;FEM;SG	N;DEF;MASC;SG
μεταβλητές	variablene	μεταβλητής	variabel	N;NOM;FEM;PL	N;DEF;MASC;PL
αποκαλύπτει	avslører	αποκαλύπτω	avsløre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
λεωφόρο	boulevard	λεωφόρο	boulevard	N;ACC;FEM;SG	N;INDF;MASC;SG
λεωφόρο	avenue	λεωφόρο	avenue	N;ACC;FEM;SG	N;INDF;MASC;SG
σάββατο	lørdag	σάββατος	lørdag	N;ACC;NEUT;SG	N;INDF;MASC;SG
σάββατο	lørdagen	σάββατος	lørdag	N;ACC;NEUT;SG	N;DEF;MASC;SG
