sloučit	合併	sloučit	合併	V;PFV;POS;NFIN	V
následovat	跟	následovat	跟	V;IPFV;POS;NFIN	V
ekologie	生態	ekologie	生態	N;NOM;FEM;SG;POS	N
ekologie	生態	ekologie	生態	N;NOM;FEM;SG;POS	N
kružnice	圓形	kružnice	圓形	N;NOM;FEM;SG;POS	N
kružnice	圓圈	kružnice	圓圈	N;NOM;FEM;SG;POS	N
kružnice	迴圈	kružnice	迴圈	N;NOM;FEM;SG;POS	N
kružnice	圈	kružnice	圈	N;NOM;FEM;SG;POS	N
privilegia	特權	privilegium	特權	N;NOM;NEUT;PL;POS	N
pěšky	步行	pěšky	步行	N;INAN;NOM;MASC;PL;POS	N
díry	洞口	díra	洞口	N;NOM;FEM;PL;POS	N
zbrojnice	軍械	zbrojnice	軍械	N;NOM;FEM;SG;POS	N
zbrojnice	軍械	zbrojnice	軍械	N;NOM;FEM;SG;POS	N
zbrojnice	軍械	zbrojnice	軍械	N;NOM;FEM;SG;POS	N
seskupení	集群	seskupení	集群	N;NOM;NEUT;SG;POS	N
seskupení	集群	seskupení	集群	N;NOM;NEUT;SG;POS	N
zrcadlo	鏡	zrcadlo	鏡	N;NOM;NEUT;SG;POS	N
zrcadlo	鏡子	zrcadlo	鏡子	N;NOM;NEUT;SG;POS	N
procento	百分	procento	百分	N;NOM;NEUT;SG;POS	N
procento	百分	procento	百分	N;NOM;NEUT;SG;POS	N
synonyma	同義	synonymum	同義	N;NOM;NEUT;PL;POS	N
mrakodrap	摩天	mrakodrap	摩天	N;INAN;NOM;MASC;SG;POS	N
duší	靈魂	duše	靈魂	N;INS;FEM;SG;POS	N
duší	靈魂	duše	靈魂	N;INS;FEM;SG;POS	N
potvrdit	確認	potvrdit	確認	V;PFV;POS;NFIN	V
potvrdit	證實	potvrdit	證實	V;PFV;POS;NFIN	V
bílkovin	蛋白質	bílkovina	蛋白質	N;GEN;FEM;PL;POS	N
bílkovin	蛋白	bílkovina	蛋白	N;GEN;FEM;PL;POS	N
bílkovin	蛋白質	bílkovina	蛋白質	N;GEN;FEM;PL;POS	N
bílkovin	蛋白	bílkovina	蛋白	N;GEN;FEM;PL;POS	N
shoda	共識	shoda	共識	N;NOM;FEM;SG;POS	N
zkuste	嘗試	zkusit	嘗試	V;PFV;IMP;PL;2;POS;FIN	V
zkuste	試試	zkusit	試試	V;PFV;IMP;PL;2;POS;FIN	V
palubu	甲板	paluba	甲板	N;ACC;FEM;SG;POS	N
údržba	維護	údržba	維護	N;NOM;FEM;SG;POS	N
ztrát	虧損	ztráta	虧損	N;GEN;FEM;PL;POS	N
ztrát	損失	ztráta	損失	N;GEN;FEM;PL;POS	N
nehoda	意外	nehoda	意外	N;NOM;FEM;SG;POS	N
nehoda	事故	nehoda	事故	N;NOM;FEM;SG;POS	N
doplňují	補充	doplňovat	補充	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V
publikovat	刊登	publikovat	刊登	V;POS;NFIN	V
publikovat	發表	publikovat	發表	V;POS;NFIN	V
judo	柔道	judo	柔道	N;NOM;NEUT;SG;POS	N
ráje	天堂	ráj	天堂	N;INAN;NOM;MASC;SG;POS	N
ráje	樂園	ráj	樂園	N;INAN;NOM;MASC;SG;POS	N
obřad	儀式	obřad	儀式	N;INAN;NOM;MASC;SG;POS	N
obřad	儀式	obřad	儀式	N;INAN;NOM;MASC;SG;POS	N
obřad	禮	obřad	禮	N;INAN;NOM;MASC;SG;POS	N
kameraman	攝影	kameraman	攝影	N;ANIM;NOM;MASC;SG;POS	N
deště	雨	déšť	雨	N;INAN;NOM;MASC;SG;POS	N
deště	下雨	déšť	下雨	N;INAN;NOM;MASC;SG;POS	N
deště	雨水	déšť	雨水	N;INAN;NOM;MASC;SG;POS	N
nápoj	飲料	nápoj	飲料	N;INAN;NOM;MASC;SG;POS	N
chrámy	廟宇	chrám	廟宇	N;INAN;NOM;MASC;PL;POS	N
chrámy	寺廟	chrám	寺廟	N;INAN;NOM;MASC;PL;POS	N
ledvin	腎	ledvina	腎	N;NOM;FEM;PL;POS	N
ledvin	腎	ledvina	腎	N;NOM;FEM;PL;POS	N
ledvin	腎	ledvina	腎	N;NOM;FEM;PL;POS	N
ledvin	腎	ledvina	腎	N;NOM;FEM;PL;POS	N
ledvin	腎	ledvina	腎	N;NOM;FEM;PL;POS	N
genů	基因	gen	基因	N;INAN;GEN;MASC;PL;POS	N
médium	靈	médium	靈	N;NOM;NEUT;SG;POS	N
médium	通靈	médium	通靈	N;NOM;NEUT;SG;POS	N
médium	介質	médium	介質	N;NOM;NEUT;SG;POS	N
médium	中型	médium	中型	N;NOM;NEUT;SG;POS	N
médium	中	médium	中	N;NOM;NEUT;SG;POS	N
médium	媒介	médium	媒介	N;NOM;NEUT;SG;POS	N
komunikovat	互動	komunikovat	互動	V;POS;NFIN	V
komunikovat	溝通	komunikovat	溝通	V;POS;NFIN	V
mutace	變異	mutace	變異	N;NOM;FEM;SG;POS	N
tání	熔化	tání	熔化	N;NOM;NEUT;SG;POS	N
mučedník	烈士	mučedník	烈士	N;ANIM;NOM;MASC;SG;POS	N
vyřešení	決斷	vyřešení	決斷	N;NOM;NEUT;SG;POS	N
vyřešení	決心	vyřešení	決心	N;NOM;NEUT;SG;POS	N
tag	標記	tag	標記	N;INAN;NOM;MASC;SG;POS	N
tag	標籤	tag	標籤	N;INAN;NOM;MASC;SG;POS	N
hodina	時辰	hodina	時辰	N;NOM;FEM;SG;POS	N
hodina	小時	hodina	小時	N;NOM;FEM;SG;POS	N
smyčka	環	smyčka	環	N;NOM;FEM;SG;POS	N
smyčka	迴圈	smyčka	迴圈	N;NOM;FEM;SG;POS	N
kdykoliv	每	kdykoliv	每	ADV	ADV
kdykoliv	隨時	kdykoliv	隨時	ADV	ADV
kdykoliv	隨時	kdykoliv	隨時	ADV	ADV
plodu	胎兒	plod	胎兒	N;INAN;GEN;MASC;SG;POS	N
plodu	胎兒	plod	胎兒	N;INAN;GEN;MASC;SG;POS	N
zásobník	雜誌	zásobník	雜誌	N;INAN;NOM;MASC;SG;POS	N
zásobník	容器	zásobník	容器	N;INAN;NOM;MASC;SG;POS	N
zásobník	貨櫃	zásobník	貨櫃	N;INAN;NOM;MASC;SG;POS	N
zásobník	片段	zásobník	片段	N;INAN;NOM;MASC;SG;POS	N
zásobník	剪輯	zásobník	剪輯	N;INAN;NOM;MASC;SG;POS	N
zásobník	夾	zásobník	夾	N;INAN;NOM;MASC;SG;POS	N
jednotu	團	jednota	團	N;ACC;FEM;SG;POS	N
odpůrci	對手	odpůrce	對手	N;ANIM;NOM;MASC;PL;POS	N
sweet	甜蜜	sweet	甜蜜	N;NOM;MASC;SG;POS	N
sweet	甜	sweet	甜	N;NOM;MASC;SG;POS	N
výrobek	商品	výrobek	商品	N;INAN;NOM;MASC;SG;POS	N
výrobek	產品	výrobek	產品	N;INAN;NOM;MASC;SG;POS	N
výrobek	產物	výrobek	產物	N;INAN;NOM;MASC;SG;POS	N
křivka	曲線	křivka	曲線	N;NOM;FEM;SG;POS	N
kamarád	朋友	kamarád	朋友	N;ANIM;NOM;MASC;SG;POS	N
kamarád	好友	kamarád	好友	N;ANIM;NOM;MASC;SG;POS	N
vyloučit	排除	vyloučit	排除	V;PFV;POS;NFIN	V
publikum	觀眾	publikum	觀眾	N;NOM;NEUT;SG;POS	N
rýže	大米	rýže	大米	N;NOM;FEM;SG;POS	N
rýže	米	rýže	米	N;NOM;FEM;SG;POS	N
rýže	米飯	rýže	米飯	N;NOM;FEM;SG;POS	N
rýže	飯	rýže	飯	N;NOM;FEM;SG;POS	N
konfigurace	配置	konfigurace	配置	N;NOM;FEM;SG;POS	N
oživení	復興	oživení	復興	N;NOM;NEUT;SG;POS	N
oživení	振興	oživení	振興	N;NOM;NEUT;SG;POS	N
respektovat	尊敬	respektovat	尊敬	V;IPFV;POS;NFIN	V
doplňky	飾品	doplněk	飾品	N;INAN;NOM;MASC;PL;POS	N
doplňky	配件	doplněk	配件	N;INAN;NOM;MASC;PL;POS	N
krystaly	水晶	krystat	水晶	N;INAN;NOM;MASC;PL;POS	N
krystaly	晶體	krystat	晶體	N;INAN;NOM;MASC;PL;POS	N
radní	議員	radní	議員	N;ANIM;NOM;MASC;PL;POS	N
zlo	惡	zlo	惡	N;NOM;NEUT;SG;POS	N
zlo	邪惡	zlo	邪惡	N;NOM;NEUT;SG;POS	N
buddhismus	佛教	buddhismus	佛教	N;INAN;NOM;MASC;SG;POS	N
zachytit	擷取	zachytit	擷取	V;PFV;POS;NFIN	V
zachytit	捕捉	zachytit	捕捉	V;PFV;POS;NFIN	V
zachytit	捕獲	zachytit	捕獲	V;PFV;POS;NFIN	V
zachytit	攔截	zachytit	攔截	V;PFV;POS;NFIN	V
galaxii	星系	galaxie	星系	N;ACC;FEM;SG;POS	N
integraci	整合	integrace	整合	N;ACC;FEM;SG;POS	N
domácností	住戶	domácnost	住戶	N;GEN;FEM;PL;POS	N
domácností	家用	domácnost	家用	N;GEN;FEM;PL;POS	N
domácností	住戶	domácnost	住戶	N;GEN;FEM;PL;POS	N
třídění	分流	třídění	分流	N;NOM;NEUT;SG;POS	N
třídění	分類	třídění	分類	N;NOM;NEUT;SG;POS	N
třídění	分級	třídění	分級	N;NOM;NEUT;SG;POS	N
směrnice	指令	směrnice	指令	N;NOM;FEM;SG;POS	N
směrnice	指令	směrnice	指令	N;NOM;FEM;SG;POS	N
zaměstnanec	僱員	zaměstnanec	僱員	N;ANIM;NOM;MASC;SG;POS	N
zaměstnanec	員工	zaměstnanec	員工	N;ANIM;NOM;MASC;SG;POS	N
zaměstnanec	職工	zaměstnanec	職工	N;ANIM;NOM;MASC;SG;POS	N
živin	養分	živina	養分	N;GEN;FEM;PL;POS	N
živin	營養	živina	營養	N;GEN;FEM;PL;POS	N
živin	養分	živina	養分	N;GEN;FEM;PL;POS	N
drog	藥物	droga	藥物	N;GEN;FEM;PL;POS	N
poloměr	半徑	poloměr	半徑	N;INAN;NOM;MASC;SG;POS	N
králík	野兔	králík	野兔	N;ANIM;NOM;MASC;SG;POS	N
králík	兔	králík	兔	N;ANIM;NOM;MASC;SG;POS	N
králík	兔子	králík	兔子	N;ANIM;NOM;MASC;SG;POS	N
fanoušci	粉絲	fanoušek	粉絲	N;ANIM;NOM;MASC;PL;POS	N
ekvivalent	等	ekvivalent	等	N;INAN;NOM;MASC;SG;POS	N
vyhlídka	前景	vyhlídka	前景	N;NOM;FEM;SG;POS	N
slavná	著名	slavný	著名	ADJ;NOM;FEM;SG;POS	ADJ
golf	高爾夫	golf	高爾夫	N;INAN;NOM;MASC;SG;POS	N
pianista	鋼琴	pianista	鋼琴	N;ANIM;NOM;MASC;SG;POS	N
hrany	邊緣	hrana	邊緣	N;NOM;FEM;PL;POS	N
alkohol	酒類	alkohol	酒類	N;INAN;NOM;MASC;SG;POS	N
alkohol	白酒	alkohol	白酒	N;INAN;NOM;MASC;SG;POS	N
alkohol	醇	alkohol	醇	N;INAN;NOM;MASC;SG;POS	N
alkohol	酒精	alkohol	酒精	N;INAN;NOM;MASC;SG;POS	N
alkohol	酒	alkohol	酒	N;INAN;NOM;MASC;SG;POS	N
alkohol	酒類	alkohol	酒類	N;INAN;NOM;MASC;SG;POS	N
zasáhnout	干預	zasáhnout	干預	V;POS;NFIN	V
zasáhnout	干涉	zasáhnout	干涉	V;POS;NFIN	V
zasáhnout	介入	zasáhnout	介入	V;POS;NFIN	V
náhrady	補償	náhrada	補償	N;NOM;FEM;PL;POS	N
náhrady	賠償	náhrada	賠償	N;NOM;FEM;PL;POS	N
květiny	花	květina	花	N;NOM;FEM;PL;POS	N
květiny	鮮花	květina	鮮花	N;NOM;FEM;PL;POS	N
květiny	花卉	květina	花卉	N;NOM;FEM;PL;POS	N
květiny	花兒	květina	花兒	N;NOM;FEM;PL;POS	N
květiny	花朵	květina	花朵	N;NOM;FEM;PL;POS	N
přítoků	支流	přítok	支流	N;INAN;GEN;MASC;PL;POS	N
strojírenství	工程	strojírenství	工程	N;NOM;NEUT;SG;POS	N
strojírenství	工程	strojírenství	工程	N;NOM;NEUT;SG;POS	N
viry	病毒	vir	病毒	N;INAN;NOM;MASC;PL;POS	N
viry	病毒	vir	病毒	N;INAN;NOM;MASC;PL;POS	N
atom	原子	atom	原子	N;INAN;NOM;MASC;SG;POS	N
jeřáb	吊車	jeřáb	吊車	N;INAN;NOM;MASC;SG;POS	N
průsmyk	傳球	průsmyk	傳球	N;INAN;NOM;MASC;SG;POS	N
pití	飲料	pití	飲料	N;NOM;NEUT;SG;POS	N
revolver	左輪	revolver	左輪	N;INAN;NOM;MASC;SG;POS	N
pořádal	主辦	pořádat	主辦	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V
konsenzus	共識	konsens	共識	N;INAN;NOM;MASC;SG;POS	N
smyčky	環	smyčka	環	N;NOM;FEM;PL;POS	N
smyčky	迴圈	smyčka	迴圈	N;NOM;FEM;PL;POS	N
argumentace	論證	argumentace	論證	N;NOM;FEM;SG;POS	N
argumentace	參數	argumentace	參數	N;NOM;FEM;SG;POS	N
argumentace	論點	argumentace	論點	N;NOM;FEM;SG;POS	N
argumentace	論證	argumentace	論證	N;NOM;FEM;SG;POS	N
argumentace	論據	argumentace	論據	N;NOM;FEM;SG;POS	N
argumentace	論點	argumentace	論點	N;NOM;FEM;SG;POS	N
půlnoci	半夜	půlnoc	半夜	N;DAT;FEM;SG;POS	N
půlnoci	午夜	půlnoc	午夜	N;DAT;FEM;SG;POS	N
nejkratší	最短	krátký	最短	ADJ;NOM;RL;MASC;SG;POS	ADJ
spolupracovník	同事	spolupracovník	同事	N;ANIM;NOM;MASC;SG;POS	N
draka	風箏	drak	風箏	N;ANIM;ACC;MASC;SG;POS	N
dav	暴徒	dav	暴徒	N;INAN;NOM;MASC;SG;POS	N
dav	暴民	dav	暴民	N;INAN;NOM;MASC;SG;POS	N
dav	人群	dav	人群	N;INAN;NOM;MASC;SG;POS	N
dav	人群	dav	人群	N;INAN;NOM;MASC;SG;POS	N
dav	群眾	dav	群眾	N;INAN;NOM;MASC;SG;POS	N
mate	隊友	mate	隊友	N;NOM;MASC;SG;POS	N
tropech	熱帶	trop	熱帶	N;INAN;GEN;MASC;PL;POS	N
flotila	艦隊	flotit	艦隊	N;NOM;FEM;SG;POS	N
flotila	船隊	flotit	船隊	N;NOM;FEM;SG;POS	N
flotila	車隊	flotit	車隊	N;NOM;FEM;SG;POS	N
falcon	獵鷹	falcon	獵鷹	N;INAN;NOM;MASC;SG;POS	N
úloha	任務	úloha	任務	N;NOM;FEM;SG;POS	N
úloha	作用	úloha	作用	N;NOM;FEM;SG;POS	N
úloha	角色	úloha	角色	N;NOM;FEM;SG;POS	N
koryta	槽	koryto	槽	N;NOM;NEUT;PL;POS	N
nátlak	壓力	nátlak	壓力	N;INAN;NOM;MASC;SG;POS	N
nátlak	氣壓	nátlak	氣壓	N;INAN;NOM;MASC;SG;POS	N
nátlak	脅	nátlak	脅	N;INAN;NOM;MASC;SG;POS	N
číslování	編號	číslování	編號	N;NOM;NEUT;SG;POS	N
pískovec	砂岩	pískovec	砂岩	N;INAN;NOM;MASC;SG;POS	N
formování	成型	formování	成型	N;NOM;NEUT;SG;POS	N
nábytek	家	nábytek	家	N;INAN;NOM;MASC;SG;POS	N
nábytek	傢具	nábytek	傢具	N;INAN;NOM;MASC;SG;POS	N
nábytek	傢俱	nábytek	傢俱	N;INAN;NOM;MASC;SG;POS	N
dobytek	牛	dobytek	牛	N;INAN;NOM;MASC;SG;POS	N
zakázky	合約	zakázka	合約	N;NOM;FEM;PL;POS	N
zakázky	合同	zakázka	合同	N;NOM;FEM;PL;POS	N
zakázky	採購	zakázka	採購	N;NOM;FEM;PL;POS	N
partnery	夥伴	partner	夥伴	N;ANIM;ACC;MASC;PL;POS	N
betonu	水泥	beton	水泥	N;INAN;GEN;MASC;SG;POS	N
vědce	科學	vědec	科學	N;ANIM;ACC;MASC;PL;POS	N
vědce	科學	vědec	科學	N;ANIM;ACC;MASC;PL;POS	N
pěkný	很好	pěkný	很好	ADJ;INAN;NOM;MASC;SG;POS	ADJ
pokrytí	封面	pokrytí	封面	N;NOM;NEUT;SG;POS	N
pokrytí	掩護	pokrytí	掩護	N;NOM;NEUT;SG;POS	N
whisky	威士忌	whisky	威士忌	N;NOM;FEM;SG;POS	N
whisky	威士忌	whisky	威士忌	N;NOM;FEM;SG;POS	N
otáčení	輪值	otáčení	輪值	N;NOM;NEUT;SG;POS	N
svalů	肌肉	sval	肌肉	N;INAN;GEN;MASC;PL;POS	N
spider	蜘蛛	spider	蜘蛛	N;INAN;NOM;MASC;SG;POS	N
rušení	干擾	rušení	干擾	N;NOM;NEUT;SG;POS	N
souhlasit	同意	souhlasit	同意	V;IPFV;POS;NFIN	V
pušky	步槍	puška	步槍	N;NOM;FEM;PL;POS	N
pastviny	牧場	pastvina	牧場	N;NOM;FEM;PL;POS	N
pastviny	牧草	pastvina	牧草	N;NOM;FEM;PL;POS	N
vůně	氣味	vůně	氣味	N;NOM;FEM;SG;POS	N
vůně	香味	vůně	香味	N;NOM;FEM;SG;POS	N
vůně	芳香	vůně	芳香	N;NOM;FEM;SG;POS	N
vůně	香氣	vůně	香氣	N;NOM;FEM;SG;POS	N
vůně	芳香	vůně	芳香	N;NOM;FEM;SG;POS	N
vůně	香氣	vůně	香氣	N;NOM;FEM;SG;POS	N
vůně	芬芳	vůně	芬芳	N;NOM;FEM;SG;POS	N
vůně	香味	vůně	香味	N;NOM;FEM;SG;POS	N
vůně	香水	vůně	香水	N;NOM;FEM;SG;POS	N
vůně	味道	vůně	味道	N;NOM;FEM;SG;POS	N
mnichů	僧侶	mnich	僧侶	N;ANIM;GEN;MASC;PL;POS	N
vlakem	火車	vlak	火車	N;INAN;INS;MASC;SG;POS	N
vlakem	列車	vlak	列車	N;INAN;INS;MASC;SG;POS	N
esej	作文	esej	作文	N;NOM;FEM;SG;POS	N
esej	論文	esej	論文	N;NOM;FEM;SG;POS	N
sliby	諾言	slib	諾言	N;INAN;NOM;MASC;PL;POS	N
sliby	誓言	slib	誓言	N;INAN;NOM;MASC;PL;POS	N
sliby	誓詞	slib	誓詞	N;INAN;NOM;MASC;PL;POS	N
sezona	季	sezóna	季	N;NOM;FEM;SG;POS	N
sezona	季節	sezóna	季節	N;NOM;FEM;SG;POS	N
zmizí	消失	zmizet	消失	V;IND;SG;3;POS;PRS;FIN;ACT	V
racek	海鷗	racek	海鷗	N;ANIM;NOM;MASC;SG;POS	N
kodex	法典	kodex	法典	N;INAN;NOM;MASC;SG;POS	N
oděv	成衣	oděv	成衣	N;INAN;NOM;MASC;SG;POS	N
oděv	裝束	oděv	裝束	N;INAN;NOM;MASC;SG;POS	N
oděv	服飾	oděv	服飾	N;INAN;NOM;MASC;SG;POS	N
oděv	衣	oděv	衣	N;INAN;NOM;MASC;SG;POS	N
oděv	服裝	oděv	服裝	N;INAN;NOM;MASC;SG;POS	N
oděv	衣物	oděv	衣物	N;INAN;NOM;MASC;SG;POS	N
oděv	衣服	oděv	衣服	N;INAN;NOM;MASC;SG;POS	N
oděv	服裝	oděv	服裝	N;INAN;NOM;MASC;SG;POS	N
oděv	衣物	oděv	衣物	N;INAN;NOM;MASC;SG;POS	N
oděv	衣服	oděv	衣服	N;INAN;NOM;MASC;SG;POS	N
podmínkami	術語	podmínka	術語	N;INS;FEM;PL;POS	N
podmínkami	條款	podmínka	條款	N;INS;FEM;PL;POS	N
podmínkami	條件	podmínka	條件	N;INS;FEM;PL;POS	N
kruhy	圈	kruh	圈	N;INAN;NOM;MASC;PL;POS	N
kruhy	圈子	kruh	圈子	N;INAN;NOM;MASC;PL;POS	N
kruhy	圓圈	kruh	圓圈	N;INAN;NOM;MASC;PL;POS	N
kruhy	環	kruh	環	N;INAN;NOM;MASC;PL;POS	N
kruhy	戒指	kruh	戒指	N;INAN;NOM;MASC;PL;POS	N
rukojmí	人質	rukojmí	人質	N;NOM;NEUT;SG;POS	N
rukojmí	人質	rukojmí	人質	N;NOM;NEUT;SG;POS	N
padá	墜落	padat	墜落	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V
novináři	記者	novinář	記者	N;ANIM;NOM;MASC;PL;POS	N
letky	中隊	letka	中隊	N;NOM;FEM;PL;POS	N
dopady	特效	dopad	特效	N;INAN;NOM;MASC;PL;POS	N
dopady	效應	dopad	效應	N;INAN;NOM;MASC;PL;POS	N
dopady	效果	dopad	效果	N;INAN;NOM;MASC;PL;POS	N
modliteb	禱告	modlitba	禱告	N;NOM;FEM;PL;POS	N
tempo	節奏	tempo	節奏	N;NOM;NEUT;SG;POS	N
tempo	拍子	tempo	拍子	N;NOM;NEUT;SG;POS	N
příležitostí	機遇	příležitost	機遇	N;INS;FEM;SG;POS	N
příležitostí	機會	příležitost	機會	N;INS;FEM;SG;POS	N
triumf	勝利	triumf	勝利	N;INAN;NOM;MASC;SG;POS	N
kina	電影	kino	電影	N;NOM;NEUT;PL;POS	N
kina	電影	kino	電影	N;NOM;NEUT;PL;POS	N
kina	電影	kino	電影	N;NOM;NEUT;PL;POS	N
kina	電影	kino	電影	N;NOM;NEUT;PL;POS	N
kina	戲院	kino	戲院	N;NOM;NEUT;PL;POS	N
ples	舞會	ples	舞會	N;INAN;NOM;MASC;SG;POS	N
ples	球	ples	球	N;INAN;NOM;MASC;SG;POS	N
náhodné	隨機	náhodný	隨機	ADJ;NOM;NEUT;SG;POS	ADJ
vlhkosti	水分	vlhkost	水分	N;NOM;FEM;SG;POS	N
vlhkosti	濕度	vlhkost	濕度	N;NOM;FEM;SG;POS	N
vlhkosti	潮濕	vlhkost	潮濕	N;NOM;FEM;SG;POS	N
vlhkosti	濕度	vlhkost	濕度	N;NOM;FEM;SG;POS	N
předky	祖先	předek	祖先	N;ANIM;NOM;MASC;PL;POS	N
diplom	文	diplom	文	N;INAN;NOM;MASC;SG;POS	N
průliv	海峽	průliv	海峽	N;INAN;NOM;MASC;SG;POS	N
přirozená	天然	přirozený	天然	ADJ;NOM;FEM;SG;POS	ADJ
kořisti	獵物	kořist	獵物	N;NOM;FEM;PL;POS	N
přeživší	生	přeživší	生	N;ANIM;NOM;MASC;PL;POS	N
přeživší	生	přeživší	生	N;ANIM;NOM;MASC;PL;POS	N
evangelium	福音	evangelium	福音	N;NOM;NEUT;SG;POS	N
vzorků	樣品	vzorek	樣品	N;INAN;GEN;MASC;PL;POS	N
vzorků	樣本	vzorek	樣本	N;INAN;GEN;MASC;PL;POS	N
čaje	茶葉	čaj	茶葉	N;INAN;NOM;MASC;PL;POS	N
čaje	茶	čaj	茶	N;INAN;NOM;MASC;PL;POS	N
uctívání	禮拜	uctívání	禮拜	N;NOM;NEUT;SG;POS	N
zahradník	園丁	zahradník	園丁	N;ANIM;NOM;MASC;SG;POS	N
dorazí	抵達	dorazit	抵達	V;PFV;IND;SG;3;POS;PRS;FIN;ACT	V
dorazí	到	dorazit	到	V;PFV;IND;SG;3;POS;PRS;FIN;ACT	V
brouk	臭蟲	brouk	臭蟲	N;ANIM;NOM;MASC;SG;POS	N
brouk	甲蟲	brouk	甲蟲	N;ANIM;NOM;MASC;SG;POS	N
asistencí	助攻	asistence	助攻	N;INS;FEM;SG;POS	N
ruiny	廢墟	ruina	廢墟	N;NOM;FEM;PL;POS	N
ruiny	遺址	ruina	遺址	N;NOM;FEM;PL;POS	N
ruiny	遺跡	ruina	遺跡	N;NOM;FEM;PL;POS	N
slavní	著名	slavný	著名	ADJ;ANIM;NOM;MASC;PL;POS	ADJ
kabinetu	內閣	kabinet	內閣	N;INAN;GEN;MASC;SG;POS	N
rakoviny	癌症	rakovina	癌症	N;NOM;FEM;PL;POS	N
rakoviny	癌	rakovina	癌	N;NOM;FEM;PL;POS	N
pokroku	進步	pokrok	進步	N;INAN;GEN;MASC;SG;POS	N
pokroku	進度	pokrok	進度	N;INAN;GEN;MASC;SG;POS	N
bomba	炸彈	bomba	炸彈	N;NOM;FEM;SG;POS	N
stability	穩定	stabilita	穩定	N;NOM;FEM;SG;POS	N
stopa	軌跡	stopa	軌跡	N;NOM;FEM;SG;POS	N
stopa	小徑	stopa	小徑	N;NOM;FEM;SG;POS	N
stopa	足跡	stopa	足跡	N;NOM;FEM;SG;POS	N
stopa	腳	stopa	腳	N;NOM;FEM;SG;POS	N
měna	貨幣	měna	貨幣	N;NOM;FEM;SG;POS	N
měna	幣值	měna	幣值	N;NOM;FEM;SG;POS	N
jakoukoliv	任何	jakýkoliv	任何	DET;ACC;FEM;SG	DET
jiskra	閃亮	jiskra	閃亮	N;NOM;FEM;SG;POS	N
jiskra	火花	jiskra	火花	N;NOM;FEM;SG;POS	N
jiskra	火種	jiskra	火種	N;NOM;FEM;SG;POS	N
stabilitu	穩定	stabilita	穩定	N;ACC;FEM;SG;POS	N
zavraždění	暗殺	zavraždění	暗殺	N;NOM;NEUT;SG;POS	N
poradenství	咨詢	poradenství	咨詢	N;NOM;NEUT;SG;POS	N
poradenství	咨詢	poradenství	咨詢	N;NOM;NEUT;SG;POS	N
poradenství	咨詢	poradenství	咨詢	N;NOM;NEUT;SG;POS	N
poradenství	咨詢	poradenství	咨詢	N;NOM;NEUT;SG;POS	N
zásada	原則	zásada	原則	N;NOM;FEM;SG;POS	N
zásada	原理	zásada	原理	N;NOM;FEM;SG;POS	N
panel	小組	panel	小組	N;INAN;NOM;MASC;SG;POS	N
panel	面板	panel	面板	N;INAN;NOM;MASC;SG;POS	N
membrány	膜	membrána	膜	N;NOM;FEM;PL;POS	N
teta	姑姑	teta	姑姑	N;NOM;FEM;SG;POS	N
teta	姨媽	teta	姨媽	N;NOM;FEM;SG;POS	N
teta	姑姑	teta	姑姑	N;NOM;FEM;SG;POS	N
teta	姨媽	teta	姨媽	N;NOM;FEM;SG;POS	N
export	出口	export	出口	N;INAN;NOM;MASC;SG;POS	N
export	出口	export	出口	N;INAN;NOM;MASC;SG;POS	N
výnos	法令	výnos	法令	N;INAN;NOM;MASC;SG;POS	N
výnos	政令	výnos	政令	N;INAN;NOM;MASC;SG;POS	N
výnos	當量	výnos	當量	N;INAN;NOM;MASC;SG;POS	N
výnos	產量	výnos	產量	N;INAN;NOM;MASC;SG;POS	N
čepel	刀鋒	čeplo	刀鋒	N;NOM;FEM;SG;POS	N
čepel	刀片	čeplo	刀片	N;NOM;FEM;SG;POS	N
noha	腳	noha	腳	N;NOM;FEM;SG;POS	N
noha	英尺	noha	英尺	N;NOM;FEM;SG;POS	N
noha	腿	noha	腿	N;NOM;FEM;SG;POS	N
odboj	阻力	odboj	阻力	N;INAN;NOM;MASC;SG;POS	N
odboj	電阻	odboj	電阻	N;INAN;NOM;MASC;SG;POS	N
francouzština	法文	francouzština	法文	N;NOM;FEM;SG;POS	N
docent	講師	docent	講師	N;ANIM;NOM;MASC;SG;POS	N
modelování	模特	modelování	模特	N;NOM;NEUT;SG;POS	N
kurzů	課程	kurs	課程	N;INAN;GEN;MASC;PL;POS	N
poplatky	收費	poplatek	收費	N;INAN;NOM;MASC;PL;POS	N
poplatky	費用	poplatek	費用	N;INAN;NOM;MASC;PL;POS	N
poplatky	收費	poplatek	收費	N;INAN;NOM;MASC;PL;POS	N
shadow	影	shadow	影	N;NOM;MASC;SG;POS	N
shadow	影子	shadow	影子	N;NOM;MASC;SG;POS	N
shadow	陰影	shadow	陰影	N;NOM;MASC;SG;POS	N
shadow	暗影	shadow	暗影	N;NOM;MASC;SG;POS	N
harmonie	和睦	harmonie	和睦	N;NOM;FEM;SG;POS	N
výtah	電梯	výtah	電梯	N;INAN;NOM;MASC;SG;POS	N
výtah	電梯	výtah	電梯	N;INAN;NOM;MASC;SG;POS	N
převést	轉帳	převést	轉帳	V;POS;NFIN	V
