que	co	que	co	PRO	PRO;INAN;NOM
química	chemik	químico	chemik	N	N;ANIM;NOM;MASC;SG;POS
química	chemii	químico	chemie	N	N;ACC;FEM;SG;POS
química	chemie	químico	chemie	N	N;NOM;FEM;SG;POS
deseño	návrh	deseño	návrh	N	N;INAN;NOM;MASC;SG;POS
deseño	design	deseño	design	N	N;INAN;NOM;MASC;SG;POS
deseño	projektování	deseño	projektování	N	N;NOM;NEUT;SG;POS
deseño	konstrukce	deseño	konstrukce	N	N;NOM;FEM;SG;POS
deseño	kreslení	deseño	kreslení	N	N;NOM;NEUT;SG;POS
deseño	kresba	deseño	kresba	N	N;NOM;FEM;SG;POS
deseño	losování	deseño	losování	N	N;NOM;NEUT;SG;POS
deseño	návrhář	deseño	návrhář	N	N;ANIM;NOM;MASC;SG;POS
cristal	krystal	cristal	krystat	N	N;INAN;NOM;MASC;SG;POS
cristal	sklenice	cristal	sklenice	N	N;NOM;FEM;SG;POS
cristal	skla	cristal	sklo	N	N;NOM;NEUT;PL;POS
cristal	sklo	cristal	sklo	N	N;NOM;NEUT;SG;POS
criminais	zločinci	criminal	zločinec	N	N;ANIM;NOM;MASC;PL;POS
criminais	kriminálník	criminal	kriminálník	N	N;ANIM;NOM;MASC;SG;POS
criminais	zločinec	criminal	zločinec	N	N;ANIM;NOM;MASC;SG;POS
comemos	jedla	comer	jíst	V	V;POS;PST;V.PTCP;ACT
comemos	snědl	comer	sníst	V	V;MASC;SG;POS;PST;V.PTCP;ACT
comemos	jedli	comer	jíst	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
comemos	jedl	comer	jedl	V	V;MASC;SG;POS;PST;V.PTCP;ACT
comemos	sníst	comer	sníst	V	V;POS;NFIN
comemos	jíst	comer	jíst	V	V;POS;NFIN
parou	zastavil	parar	zastavit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
parou	přestalo	parar	přestat	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
parou	přestal	parar	přestat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
respiración	dýchání	respiración	dýchání	N	N;NOM;NEUT;SG;POS
respiración	nádech	respiración	nádech	N	N;INAN;NOM;MASC;SG;POS
respiración	dech	respiración	dech	N	N;INAN;NOM;MASC;SG;POS
respiración	dýchání	respiración	dýchání	N	N;NOM;NEUT;SG;POS
carbón	uhlí	carbón	uhlí	N	N;NOM;NEUT;SG;POS
alimentos	jídlo	alimento	jídlo	N	N;NOM;NEUT;SG;POS
alimentos	jídla	alimento	jídlo	N	N;NOM;NEUT;PL;POS
alimentos	potrava	alimento	potrava	N	N;NOM;FEM;SG;POS
alimentos	potraviny	alimento	potravina	N	N;NOM;FEM;PL;POS
alimentos	potraviny	alimento	potravina	N	N;NOM;FEM;PL;POS
alimentos	prémie	alimento	prémie	N	N;NOM;FEM;PL;POS
alimentos	premium	alimento	premium	N	N;NOM;MASC;SG;POS
esforzos	snahy	esforzo	snaha	N	N;NOM;FEM;PL;POS
esforzos	úsilí	esforzo	úsilí	N	N;NOM;NEUT;SG;POS
esforzos	snaha	esforzo	snaha	N	N;NOM;FEM;SG;POS
esforzos	úsilí	esforzo	úsilí	N	N;NOM;NEUT;SG;POS
atopas	najděte	atopa	najít	V	V;IMP;PL;2;POS;FIN
atopas	najdi	atopa	najdi	V	V;IMP;SG;2;POS;FIN
atopas	najít	atopa	najít	V	V;POS;NFIN
púxose	mám	púxose	mít	V	V;IND;SG;1;POS;PRS;FIN;ACT
púxose	dostal	púxose	dostat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
definitivamente	definitivně	definitivamente	definitivně	ADV	ADV;POS
definitivamente	určitě	definitivamente	určitě	ADV	ADV;POS
definitivamente	rozhodně	definitivamente	rozhodně	ADV	ADV;POS
obxectivos	cíle	obxectivo	cíl	N	N;INAN;NOM;MASC;PL;POS
obxectivos	cíle	obxectivo	cíl	N	N;INAN;NOM;MASC;PL;POS
obxectivos	branky	obxectivo	branka	N	N;NOM;FEM;PL;POS
obxectivos	góly	obxectivo	gól	N	N;INAN;NOM;MASC;PL;POS
obxectivos	cíle	obxectivo	cíl	N	N;INAN;NOM;MASC;PL;POS
obxectivos	cíl	obxectivo	cíl	N	N;INAN;NOM;MASC;SG;POS
obxectivos	účel	obxectivo	účel	N	N;INAN;NOM;MASC;SG;POS
consegues	získat	conseguir	získat	V	V;PFV;POS;NFIN
consegues	dostat	conseguir	dostat	V	V;POS;NFIN
consegues	může	conseguir	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
consegues	mohou	conseguir	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
efectivamente	vskutku	efectivamente	vskutku	ADV	ADV
efectivamente	skutečně	efectivamente	skutečně	ADV	ADV;POS
efectivamente	dost	efectivamente	dost	ADV	ADV;POS
efectivamente	účinně	efectivamente	účinně	ADV	ADV;POS
efectivamente	efektivně	efectivamente	efektivně	ADV	ADV;POS
efectivamente	vlastně	efectivamente	vlastně	ADV	ADV
saian	získat	saiar	získat	V	V;PFV;POS;NFIN
saian	dostat	saiar	dostat	V	V;POS;NFIN
saian	opustit	saiar	opustit	V	V;PFV;POS;NFIN
saian	odejít	saiar	odejít	V	V;POS;NFIN
convidado	pozval	convidar	pozvat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
exposición	představení	exposición	představení	N	N;NOM;NEUT;SG;POS
exposición	show	exposición	show	N	N;FEM;POS
exposición	vystavení	exposición	vystavení	N	N;NOM;NEUT;SG;POS
exposición	expozici	exposición	expozice	N	N;ACC;FEM;SG;POS
exposición	ozáření	exposición	ozáření	N	N;NOM;NEUT;SG;POS
exposición	expozice	exposición	expozice	N	N;NOM;FEM;SG;POS
exposición	výstavy	exposición	výstava	N	N;NOM;FEM;PL;POS
exposición	výstava	exposición	výstava	N	N;NOM;FEM;SG;POS
exposición	zobrazení	exposición	zobrazení	N	N;NOM;NEUT;SG;POS
exposición	displej	exposición	displej	N	N;INAN;NOM;MASC;SG;POS
exposición	expozice	exposición	expozice	N	N;NOM;FEM;SG;POS
respira	dýchá	respirar	dýchat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
respira	dýchá	respirar	dýchat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
respira	dýchat	respirar	dýchat	V	V;IPFV;POS;NFIN
volvan	získat	volver	získat	V	V;PFV;POS;NFIN
volvan	dostat	volver	dostat	V	V;POS;NFIN
volvan	pojď	volver	pojď	V	V;IMP;SG;2;POS;FIN
entendemos	pochopit	entender	pochopit	V	V;PFV;POS;NFIN
entendemos	může	entender	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
entendemos	mohou	entender	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
molesta	obtěžovat	molesta	obtěžovat	V	V;IPFV;POS;NFIN
molesta	obtěžuje	molesta	obtěžovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
molesta	trápí	molesta	trápit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
molesta	vadí	molesta	vadit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
dirixe	vede	dirixe	vést	V	V;IND;SG;3;POS;PRS;FIN;ACT
dirixe	běží	dirixe	běžet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
dirixe	řídí	dirixe	řídit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
dirixe	jezdí	dirixe	jezdit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
dirixe	vede	dirixe	vést	V	V;IND;SG;3;POS;PRS;FIN;ACT
guinea	guinea	guinea	guinea	N	N;NOM;FEM;SG;POS
públicos	veřejné	público	veřejný	ADJ	ADJ;NOM;NEUT;SG;POS
públicos	veřejný	público	veřejný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
públicos	veřejná	público	veřejný	ADJ	ADJ;NOM;FEM;SG;POS
xigantes	obří	xigante	obří	ADJ	ADJ;NOM;MASC;SG;POS
rematado	udělal	rematar	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
rematado	skončil	rematar	skončit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
orixinais	originální	orixinal	originální	ADJ	ADJ;NOM;MASC;SG;POS
orixinais	původní	orixinal	původní	ADJ	ADJ;NOM;MASC;SG;POS
test	test	test	test	N	N;INAN;NOM;MASC;SG;POS
test	zkouška	test	zkouška	N	N;NOM;FEM;SG;POS
test	turing	test	turing	N	N;INAN;NOM;MASC;SG;POS
drogas	léky	droga	lék	N	N;INAN;NOM;MASC;PL;POS
drogas	drogy	droga	droga	N	N;NOM;FEM;PL;POS
drogas	hovno	droga	hovno	N	N;NOM;MASC;SG;POS
drogas	drog	droga	droga	N	N;GEN;FEM;PL;POS
drogas	drogy	droga	droga	N	N;NOM;FEM;PL;POS
drogas	droga	droga	droga	N	N;NOM;FEM;SG;POS
respirar	dýchá	respirar	dýchat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
respirar	dýchat	respirar	dýchat	V	V;IPFV;POS;NFIN
traballou	fungovalo	traballar	fungovat	V	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT
traballou	pracoval	traballar	pracovat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
traballou	pracovala	traballar	pracovat	V	V;IPFV;POS;PST;V.PTCP;ACT
traballou	pracovat	traballar	pracovat	V	V;IPFV;POS;NFIN
obras	díla	obra	dílo	N	N;NOM;NEUT;PL;POS
obras	dílo	obra	dílo	N	N;NOM;NEUT;SG;POS
dás	dej	das	dej	V	V;PFV;IMP;PL;2;POS;FIN
dás	dejte	das	dát	V	V;PFV;IMP;PL;2;POS;FIN
dás	může	das	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
dás	mohou	das	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
suicidio	sebevražda	suicidio	sebevražda	N	N;NOM;FEM;SG;POS
suicidio	sebevraždu	suicidio	sebevražda	N	N;ACC;FEM;SG;POS
suicidio	sebevraždy	suicidio	sebevražda	N	N;NOM;FEM;PL;POS
goliat	goliáš	goliat	goliáš	N	N;ANIM;NOM;MASC;SG;POS
atmosfera	atmosféru	atmosfera	atmosféra	N	N;ACC;FEM;SG;POS
atmosfera	ovzduší	atmosfera	ovzduší	N	N;NOM;NEUT;SG;POS
atmosfera	atmosféry	atmosfera	atmosféra	N	N;NOM;FEM;PL;POS
atmosfera	atmosféra	atmosfera	atmosféra	N	N;NOM;FEM;SG;POS
abriu	otevřel	abriu	otevřít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
abriu	má	abriu	mít	V	V;IND;SG;3;POS;PRS;FIN;ACT
carácter	znak	carácter	znak	N	N;INAN;NOM;MASC;SG;POS
carácter	postava	carácter	postava	N	N;NOM;FEM;SG;POS
carácter	charakter	carácter	charakter	N	N;INAN;NOM;MASC;SG;POS
carácter	more	carácter	more	N	N;MASC;SG;POS
carácter	povaha	carácter	povaha	N	N;NOM;FEM;SG;POS
carácter	příroda	carácter	příroda	N	N;NOM;FEM;SG;POS
carácter	přírodě	carácter	příroda	N	N;DAT;FEM;SG;POS
carácter	přirozenost	carácter	přirozenost	N	N;NOM;FEM;SG;POS
famosa	slavná	famor	slavný	ADJ	ADJ;NOM;FEM;SG;POS
famosa	slavní	famor	slavný	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
famosa	slavný	famor	slavný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
famosa	slavné	famor	slavný	ADJ	ADJ;NOM;NEUT;SG;POS
reciclaxe	recyklace	reciclaxe	recyklace	N	N;NOM;FEM;SG;POS
reciclaxe	vykreslování	reciclaxe	vykreslování	N	N;NOM;NEUT;SG;POS
reciclaxe	společnosti	reciclaxe	společnost	N	N;NOM;FEM;PL;POS
reciclaxe	firma	reciclaxe	firma	N	N;NOM;FEM;SG;POS
reciclaxe	společnost	reciclaxe	společnost	N	N;NOM;FEM;SG;POS
deille	dal	deillar	dát	V	V;MASC;SG;POS;PST;V.PTCP;ACT
deille	dala	deillar	dát	V	V;POS;PST;V.PTCP;ACT
capitalismo	kapitalismus	capitalismo	kapitalizmus	N	N;INAN;NOM;MASC;SG;POS
arde	popáleniny	arde	popálenina	N	N;NOM;FEM;PL;POS
domingos	neděli	domingo	neděle	N	N;ACC;FEM;SG;POS
domingos	neděle	domingo	neděle	N	N;NOM;FEM;SG;POS
domingos	neděle	domingo	neděle	N	N;NOM;FEM;SG;POS
domingos	dní	domingo	den	N	N;INAN;GEN;MASC;PL;POS
domingos	dnů	domingo	den	N	N;INAN;GEN;MASC;PL;POS
domingos	dny	domingo	den	N	N;INAN;NOM;MASC;PL;POS
medias	punčochy	media	punčocha	N	N;NOM;FEM;PL;POS
medias	ponožky	media	ponožka	N	N;NOM;FEM;PL;POS
medias	ponožek	media	ponožka	N	N;GEN;FEM;PL;POS
medias	polovina	media	polovina	N	N;NOM;FEM;SG;POS
medias	půlka	media	půlka	N	N;NOM;FEM;SG;POS
medias	půl	media	půl	N	N;NOM;FEM;SG;POS
medias	polovinu	media	polovina	N	N;ACC;FEM;SG;POS
roubou	má	roubar	mít	V	V;IND;SG;3;POS;PRS;FIN;ACT
roubou	ukradl	roubar	ukrást	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
roubou	ukradla	roubar	ukrást	V	V;PFV;POS;PST;V.PTCP;ACT
roubou	ukradl	roubar	ukrást	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
roubou	ukradli	roubar	ukrást	V	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
aninovo	novinka	aninovo	novinka	N	N;NOM;FEM;SG;POS
aninovo	roku	aninovo	rok	N	N;INAN;GEN;MASC;SG;POS
aninovo	rok	aninovo	rok	N	N;INAN;NOM;MASC;SG;POS
aninovo	ročník	aninovo	ročník	N	N;INAN;NOM;MASC;SG;POS
aninovo	roce	aninovo	rok	N	N;INAN;GEN;MASC;SG;POS
aninovo	předvečer	aninovo	předvečer	N	N;INAN;NOM;MASC;SG;POS
cóntame	vypráví	cóntame	vyprávět	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cheque	šek	cheque	šek	N	N;INAN;NOM;MASC;SG;POS
cheque	kontrola	cheque	kontrola	N	N;NOM;FEM;SG;POS
cheque	šek	cheque	šek	N	N;INAN;NOM;MASC;SG;POS
soubese	věděl	souber	vědět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
soubese	věděla	souber	vědět	V	V;POS;PST;V.PTCP;ACT
soubese	vědět	souber	vědět	V	V;POS;NFIN
chapeu	klobouček	chapar	klobouček	N	N;INAN;NOM;MASC;SG;POS
chapeu	čepice	chapar	čepice	N	N;NOM;FEM;SG;POS
chapeu	klobouk	chapar	klobouk	N	N;INAN;NOM;MASC;SG;POS
baixe	pojď	baixe	pojď	V	V;IMP;SG;2;POS;FIN
cociñeira	kuchař	cociñeiro	kuchař	N	N;ANIM;NOM;MASC;SG;POS
cociñeira	kuchařka	cociñeiro	kuchařka	N	N;NOM;FEM;SG;POS
patria	vlasti	patria	vlast	N	N;NOM;FEM;SG;POS
patria	vlast	patria	vlast	N	N;NOM;FEM;SG;POS
patria	zemi	patria	země	N	N;ACC;FEM;SG;POS
patria	země	patria	země	N	N;NOM;FEM;SG;POS
patria	národ	patria	národ	N	N;INAN;NOM;MASC;SG;POS
madame	madam	madame	madam	N	N;NOM;FEM;SG;POS
madame	thibault	madame	thibault	N	N;INAN;NOM;MASC;SG;POS
dóeme	bolí	dóeme	bolet	V	V;IND;SG;3;POS;PRS;FIN;ACT
dóeme	mít	dóeme	mít	V	V;POS;NFIN
tráeme	získat	tráeme	získat	V	V;PFV;POS;NFIN
tráeme	dostat	tráeme	dostat	V	V;POS;NFIN
tráeme	přinést	tráeme	přinést	V	V;POS;NFIN
tráeme	přivést	tráeme	přivést	V	V;POS;NFIN
besta	šelmy	besta	šelm	N	N;NOM;FEM;PL;POS
besta	zvíře	besta	zvíře	N	N;NOM;NEUT;SG;POS
besta	bestie	besta	bestie	N	N;NOM;FEM;SG;POS
gastos	náklady	gasto	náklad	N	N;INAN;NOM;MASC;PL;POS
gastos	výdaje	gasto	výdaj	N	N;INAN;NOM;MASC;PL;POS
gastos	uspořádání	gasto	uspořádání	N	N;NOM;NEUT;SG;POS
gastos	ujednání	gasto	ujednání	N	N;NOM;NEUT;SG;POS
gastos	nákladů	gasto	náklad	N	N;INAN;GEN;MASC;PL;POS
gastos	náklady	gasto	náklad	N	N;INAN;NOM;MASC;PL;POS
rata	krysa	rata	krysa	N	N;NOM;FEM;SG;POS
lago	jezero	lago	jezero	N	N;NOM;NEUT;SG;POS
lago	jezera	lago	jezero	N	N;NOM;NEUT;PL;POS
limpeza	čistota	limpeza	čistota	N	N;NOM;FEM;SG;POS
limpeza	úklid	limpeza	úklid	N	N;INAN;NOM;MASC;SG;POS
limpeza	čištění	limpeza	čištění	N	N;NOM;NEUT;SG;POS
limpeza	komín	limpeza	komín	N	N;INAN;NOM;MASC;SG;POS
fusís	zbraně	fuso	zbraň	N	N;NOM;FEM;PL;POS
fusís	pušky	fuso	puška	N	N;NOM;FEM;PL;POS
salario	plat	salario	plat	N	N;INAN;NOM;MASC;SG;POS
salario	mzda	salario	mzda	N	N;NOM;FEM;SG;POS
salario	plat	salario	plat	N	N;INAN;NOM;MASC;SG;POS
salario	příjmy	salario	příjem	N	N;INAN;NOM;MASC;PL;POS
salario	výnosy	salario	výnos	N	N;INAN;NOM;MASC;PL;POS
salario	příjem	salario	příjem	N	N;INAN;NOM;MASC;SG;POS
saúdo	barva	saúdo	barva	N	N;NOM;FEM;SG;POS
saúdo	pozdrav	saúdo	pozdrav	N	N;INAN;NOM;MASC;SG;POS
roubaron	ukradla	roubar	ukrást	V	V;PFV;POS;PST;V.PTCP;ACT
roubaron	ukradl	roubar	ukrást	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
roubaron	ukradli	roubar	ukrást	V	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
roubaron	krást	roubar	krást	V	V;POS;NFIN
roubaron	kradou	roubar	krást	V	V;IND;PL;3;POS;PRS;FIN;ACT
roubaron	ukrást	roubar	ukrást	V	V;POS;NFIN
roubaron	ukradnout	roubar	ukradnout	V	V;PFV;POS;NFIN
roubaron	okradl	roubar	okrást	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
propaganda	propaganda	propaganda	propaganda	N	N;NOM;FEM;SG;POS
perdiches	ztratil	perdiches	ztratit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
perdiches	mít	perdiches	mít	V	V;POS;NFIN
saias	out	saio	out	N	N;INAN;NOM;MASC;SG;POS
saias	sukně	saio	sukně	N	N;NOM;FEM;SG;POS
contratos	zakázky	contrato	zakázka	N	N;NOM;FEM;PL;POS
contratos	kontrakty	contrato	kontrakt	N	N;INAN;NOM;MASC;PL;POS
contratos	smlouvy	contrato	smlouva	N	N;NOM;FEM;PL;POS
lava	mytí	lavar	mytí	N	N;NOM;NEUT;SG;POS
lava	láva	lavar	láva	N	N;NOM;FEM;SG;POS
arresto	zatčení	arresto	zatčení	N	N;NOM;NEUT;SG;POS
arresto	zadržování	arresto	zadržování	N	N;NOM;NEUT;SG;POS
arresto	zadržení	arresto	zadržení	N	N;NOM;NEUT;SG;POS
bendito	bůh	bendito	bůh	N	N;ANIM;NOM;MASC;SG;POS
bendito	nebe	bendito	nebe	N	N;NOM;NEUT;SG;POS
bendito	nebesa	bendito	besa	N	N;NOM;FEM;SG;POS
derrota	porážka	derrota	porážka	N	N;NOM;FEM;SG;POS
cersei	cersei	cersii	cerse	N	N;NOM;FEM;SG;POS
árabe	jazyk	árabar	jazyk	N	N;INAN;NOM;MASC;SG;POS
árabe	arab	árabar	arab	N	N;INAN;NOM;MASC;SG;POS
séntese	cítí	séntese	cítit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
séntese	mít	séntese	mít	V	V;POS;NFIN
fixérono	udělal	fixérono	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixérono	udělal	fixérono	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixérono	mám	fixérono	mít	V	V;IND;SG;1;POS;PRS;FIN;ACT
fixérono	dostal	fixérono	dostat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
profundamente	hluboce	profundamente	hluboce	ADV	ADV;POS
profunda	hlubší	profundo	hluboký	ADJ	ADJ;NOM;CMPR;MASC;SG;POS
profunda	hluboká	profundo	hluboký	ADJ	ADJ;NOM;FEM;SG;POS
profunda	hluboké	profundo	hluboký	ADJ	ADJ;NOM;NEUT;SG;POS
profunda	hluboký	profundo	hluboký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
profunda	nejhlubší	profundo	hluboký	ADJ	ADJ;NOM;RL;MASC;SG;POS
levaban	nesl	levar	nést	V	V;MASC;SG;POS;PST;V.PTCP;ACT
levaban	nesla	levar	nést	V	V;POS;PST;V.PTCP;ACT
levaban	nesli	levar	nést	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
levaban	byli	levar	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
levaban	byly	levar	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
provoca	způsobuje	provocar	způsobovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
provoca	provokuje	provocar	provokovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
aprendemos	naučit	aprender	naučit	V	V;PFV;POS;NFIN
aprendemos	naučil	aprender	naučit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
patas	nohy	pata	noha	N	N;NOM;FEM;PL;POS
patas	nožičky	pata	nožička	N	N;NOM;FEM;PL;POS
patas	nožky	pata	nožka	N	N;NOM;FEM;PL;POS
xace	lhát	xacir	lhát	V	V;POS;NFIN
perdida	minul	perdida	minout	V	V;MASC;SG;POS;PST;V.PTCP;ACT
perdida	zmeškal	perdida	zmeškat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
perdida	minula	perdida	minout	V	V;POS;PST;V.PTCP;ACT
perdida	ztratil	perdida	ztratit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dicirvos	řekněme	dicirvo	říci	V	V;PFV;IMP;PL;2;POS;FIN
dicirvos	řekněte	dicirvo	říci	V	V;PFV;IMP;PL;2;POS;FIN
dicirvos	řekni	dicirvo	říci	V	V;IMP;SG;1;POS;FIN
contestar	odpovězte	contestar	odpovězit	V	V;PFV;IMP;PL;2;POS;FIN
contestar	odpovědět	contestar	odpovědět	V	V;POS;NFIN
contestar	odpovědět	contestar	odpovědět	V	V;POS;NFIN
dixital	digitální	dixital	digitální	ADJ	ADJ;NOM;MASC;SG;POS
bicicleta	kolo	bicicleta	kolo	N	N;NOM;NEUT;SG;POS
bicicleta	motorka	bicicleta	motorka	N	N;NOM;FEM;SG;POS
bicicleta	kolo	bicicleta	kolo	N	N;NOM;NEUT;SG;POS
bicicleta	motocykl	bicicleta	motocykl	N	N;INAN;NOM;MASC;SG;POS
endexamais	nikdy	endexamais	nikdy	ADV	ADV
comezando	začíná	comezar	začínat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
comezando	začínám	comezar	začínat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
comezando	začínáme	comezar	začínat	V	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
escravitude	otroctví	escravitude	otroctví	N	N;NOM;NEUT;SG;POS
forman	učinit	formar	učinit	V	V;PFV;POS;NFIN
forman	udělat	formar	udělat	V	V;PFV;POS;NFIN
forman	vyrobit	formar	vyrobit	V	V;PFV;POS;NFIN
forman	jsou	formar	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
perigosos	nebezpečné	perigoso	bezpečný	ADJ	ADJ;NOM;NEUT;SG;NEG
perigosos	nebezpečný	perigoso	bezpečný	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
perigosos	nebezpečná	perigoso	bezpečný	ADJ	ADJ;NOM;FEM;SG;NEG
ferramenta	nástroj	ferramenta	nástroj	N	N;INAN;NOM;MASC;SG;POS
ferramenta	nářadí	ferramenta	nářadí	N	N;NOM;NEUT;SG;POS
ferramenta	vyprávění	ferramenta	vyprávění	N	N;NOM;NEUT;SG;POS
oración	věta	oración	věta	N	N;NOM;FEM;SG;POS
oración	trest	oración	trest	N	N;INAN;NOM;MASC;SG;POS
oración	rozsudek	oración	rozsudek	N	N;INAN;NOM;MASC;SG;POS
oración	modlitbu	oración	modlitba	N	N;ACC;FEM;SG;POS
oración	modlitba	oración	modlitba	N	N;NOM;FEM;SG;POS
negativo	záporné	negativo	záporný	ADJ	ADJ;NOM;NEUT;SG;POS
negativo	negativní	negativo	negativní	ADJ	ADJ;NOM;MASC;SG;POS
existir	existují	existir	existovat	V	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
dominación	dominanci	dominación	dominanec	N	N;ACC;FEM;SG;POS
dominación	nadvládu	dominación	nadvláda	N	N;ACC;FEM;SG;POS
falarlle	mluvící	falarlar	mluvící	ADJ	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
listas	seznamy	lista	seznam	N	N;INAN;NOM;MASC;PL;POS
listas	seznamů	lista	seznam	N	N;INAN;GEN;MASC;PL;POS
listas	seznam	lista	seznam	N	N;INAN;NOM;MASC;SG;POS
listas	proužky	lista	proužek	N	N;INAN;NOM;MASC;PL;POS
listas	pruhy	lista	pruh	N	N;INAN;NOM;MASC;PL;POS
cativa	malý	cativa	malý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
cativa	malá	cativa	malý	ADJ	ADJ;NOM;FEM;SG;POS
malaria	malárie	malaria	malárie	N	N;NOM;FEM;SG;POS
malaria	malárii	malaria	malárie	N	N;ACC;FEM;SG;POS
únicos	jedinečný	único	jedinečný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
únicos	unikátní	único	unikátní	ADJ	ADJ;NOM;MASC;SG;POS
únicos	jedinečná	único	jedinečný	ADJ	ADJ;NOM;FEM;SG;POS
únicos	jedinečné	único	jedinečný	ADJ	ADJ;NOM;NEUT;SG;POS
suceder	děje	suceder	dít	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
aprende	naučit	aprender	naučit	V	V;PFV;POS;NFIN
aprende	naučil	aprender	naučit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
abertos	otevřít	aberto	otevřít	V	V;POS;NFIN
comúns	časté	común	častý	ADJ	ADJ;NOM;NEUT;SG;POS
comúns	společná	común	společný	ADJ	ADJ;NOM;FEM;SG;POS
comúns	společné	común	společný	ADJ	ADJ;NOM;NEUT;SG;POS
bolsas	pytle	bolsa	pytel	N	N;INAN;NOM;MASC;PL;POS
bolsas	tašky	bolsa	taška	N	N;NOM;FEM;PL;POS
bolsas	stipendia	bolsa	stipendium	N	N;NOM;NEUT;PL;POS
compras	kup	compra	kup	N	N;FEM;SG;POS
compras	nákup	compra	nákup	N	N;INAN;NOM;MASC;SG;POS
compras	nákupy	compra	nákup	N	N;INAN;NOM;MASC;PL;POS
compras	nakupování	compra	nakupování	N	N;NOM;NEUT;SG;POS
compras	nákup	compra	nákup	N	N;INAN;NOM;MASC;SG;POS
compras	nákupy	compra	nákup	N	N;INAN;NOM;MASC;PL;POS
escolle	vyberte	escoller	vybrat	V	V;IMP;PL;2;POS;FIN
escolle	vybrat	escoller	vybrat	V	V;POS;NFIN
escolle	vybere	escoller	vybrat	V	V;IND;SG;3;POS;PRS;FIN;ACT
escolle	vybírá	escoller	vybírat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
