que	это	que	это	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
massacre	бойню	massacre	бойня	N;MASC;SG	N;INAN;ACC;FEM;SG
massacre	бойня	massacre	бойня	N;MASC;SG	N;INAN;NOM;FEM;SG
romances	романы	romance	роман	N;MASC;PL	N;INAN;NOM;MASC;PL
romances	романов	romance	роман	N;MASC;PL	N;INAN;GEN;MASC;PL
romances	романы	romance	роман	N;MASC;PL	N;INAN;NOM;MASC;PL
atlanta	атланте	atlantar	атлант	N;MASC;SG	N;INAN;ESS;MASC;SG
bond	бонд	bond	бонд	N;MASC;SG	N;ANIM;NOM;MASC;SG
afirmação	ведомость	afirmação	ведомость	N;FEM;SG	N;INAN;NOM;FEM;SG
afirmação	заявление	afirmação	заявление	N;FEM;SG	N;INAN;NOM;NEUT;SG
apple	яблоко	applar	яблоко	N;FEM;SG	N;INAN;NOM;NEUT;SG
guerreiro	воин	guerreiro	воин	N;MASC;SG	N;ANIM;NOM;MASC;SG
fortuna	фортуна	fortuna	фортуна	N;FEM;SG	N;INAN;NOM;FEM;SG
heroísmo	героизм	heroísmo	героизм	N;MASC;SG	N;INAN;NOM;MASC;SG
heroísmo	героизма	heroísmo	героизм	N;MASC;SG	N;INAN;GEN;MASC;SG
janela	окно	janela	окно	N;FEM;SG	N;INAN;NOM;NEUT;SG
janela	диалог	janela	диалог	N;FEM;SG	N;INAN;NOM;MASC;SG
profunda	глубокую	profundo	глубокий	ADJ;FEM;SG	ADJ;ACC;FEM;SG
profunda	глубокое	profundo	глубокий	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
profunda	глубокая	profundo	глубокий	ADJ;FEM;SG	ADJ;NOM;FEM;SG
profunda	глубокий	profundo	глубокий	ADJ;FEM;SG	ADJ;NOM;MASC;SG
profunda	глубокую	profundo	глубокий	ADJ;FEM;SG	ADJ;ACC;FEM;SG
caracteres	символов	caracter	символ	N;MASC;PL	N;INAN;GEN;MASC;PL
caracteres	персонажей	caracter	персонаж	N;MASC;PL	N;ANIM;GEN;MASC;PL
caracteres	символы	caracter	символ	N;MASC;PL	N;INAN;NOM;MASC;PL
caracteres	персонажи	caracter	персонаж	N;MASC;PL	N;ANIM;NOM;MASC;PL
fornece	обеспечивает	fornecer	обеспечивать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
fornece	предоставляет	fornecer	предоставлять	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
blood	кровь	blood	кровь	N;MASC;SG	N;INAN;NOM;FEM;SG
blood	крови	blood	кровь	N;MASC;SG	N;INAN;NOM;FEM;SG
virou	повернул	virar	повернуть	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
virou	обратился	virar	обратиться	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;MID
virou	повернулся	virar	повернуться	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;MID
captura	улов	captura	улов	N;FEM;SG	N;INAN;NOM;MASC;SG
captura	захват	captura	захват	N;FEM;SG	N;INAN;NOM;MASC;SG
captura	захвата	captura	захват	N;FEM;SG	N;INAN;GEN;MASC;SG
divide	разделяет	dividir	разделять	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
divide	разделить	dividir	разделить	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
sonhos	сны	sonho	сон	N;MASC;PL	N;INAN;NOM;MASC;PL
sonhos	мечты	sonho	мечта	N;MASC;PL	N;INAN;NOM;FEM;PL
academy	академия	academy	академия	N;MASC;SG	N;INAN;NOM;FEM;SG
russos	русские	russo	русский	N;MASC;PL	N;ANIM;NOM;MASC;PL
russos	русские	russo	русский	N;MASC;PL	N;ANIM;NOM;MASC;PL
esboço	скетч	esboço	скетч	N;MASC;SG	N;INAN;NOM;MASC;SG
esboço	набросок	esboço	набросок	N;MASC;SG	N;INAN;NOM;MASC;SG
corrigir	исправить	corrigir	исправить	V;NFIN	V;PFV;NFIN;ACT
corrigir	починить	corrigir	починить	V;NFIN	V;PFV;NFIN;ACT
corrigir	исправить	corrigir	исправить	V;NFIN	V;PFV;NFIN;ACT
sound	звук	sound	звук	N;MASC;SG	N;INAN;NOM;MASC;SG
rodas	колеса	roda	колесо	N;FEM;PL	N;INAN;NOM;NEUT;PL
rodas	колёса	roda	колесо	N;FEM;PL	N;INAN;NOM;NEUT;PL
novelas	романов	novela	роман	N;FEM;PL	N;INAN;GEN;MASC;PL
novelas	романы	novela	роман	N;FEM;PL	N;INAN;NOM;MASC;PL
reservas	оговорки	reserva	оговорка	N;FEM;PL	N;INAN;NOM;FEM;PL
reservas	оговорок	reserva	оговорка	N;FEM;PL	N;INAN;GEN;FEM;PL
reservas	резервы	reserva	резерв	N;FEM;PL	N;INAN;NOM;MASC;PL
reservas	резервов	reserva	резерв	N;FEM;PL	N;INAN;GEN;MASC;PL
reservas	запасы	reserva	запас	N;FEM;PL	N;INAN;NOM;MASC;PL
reservas	оговорки	reserva	оговорка	N;FEM;PL	N;INAN;NOM;FEM;PL
substâncias	вещества	substância	вещество	N;FEM;PL	N;INAN;NOM;NEUT;PL
cães	собак	cão	собака	N;MASC;PL	N;ANIM;GEN;FEM;PL
cães	собаки	cão	собака	N;MASC;PL	N;ANIM;NOM;FEM;PL
cães	псы	cão	пса	N;MASC;PL	N;ANIM;NOM;MASC;PL
coral	хор	coral	хор	N;MASC;SG	N;INAN;NOM;MASC;SG
sente	чувствовать	sentir	чувствовать	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
sente	чувствует	sentir	чувствовать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
sente	чувствуется	sentir	чувствоваться	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
juntas	суставов	juntas	сустав	N;FEM;PL	N;INAN;GEN;MASC;PL
juntas	прокладки	juntas	прокладка	N;FEM;PL	N;INAN;NOM;FEM;PL
isaac	айзек	isaac	айзек	N;MASC;SG	N;ANIM;NOM;MASC;SG
isaac	исаак	isaac	исаак	N;MASC;SG	N;ANIM;NOM;MASC;SG
herança	наследие	herança	наследие	N;FEM;SG	N;INAN;NOM;NEUT;SG
herança	наследия	herança	наследие	N;FEM;SG	N;INAN;NOM;NEUT;SG
herança	наследие	herança	наследие	N;FEM;SG	N;INAN;NOM;NEUT;SG
herança	наследство	herança	наследство	N;FEM;SG	N;INAN;NOM;NEUT;SG
herança	наследование	herança	наследование	N;FEM;SG	N;INAN;NOM;NEUT;SG
herança	наследство	herança	наследство	N;FEM;SG	N;INAN;NOM;NEUT;SG
compositores	композиторов	compositor	композитор	N;MASC;PL	N;ANIM;GEN;MASC;PL
mauro	мауро	mauro	мауро	N;MASC;SG	N;INAN;NOM;MASC;SG
metropolitano	метрополитен	metropolitano	метрополитный	N;MASC;SG	N;INAN;NOM;MASC;SG
metropolitano	метро	metropolitano	метро	N;MASC;SG	N;INAN;NOM;NEUT;SG
metropolitano	метрополитен	metropolitano	метрополитный	N;MASC;SG	N;INAN;NOM;MASC;SG
guarani	гуарани	guarani	гуарань	N;MASC;SG	N;INAN;NOM;MASC;SG
regina	реджина	regina	реджин	N;FEM;SG	N;ANIM;NOM;FEM;SG
regina	регина	regina	регин	N;FEM;SG	N;ANIM;NOM;FEM;SG
fiel	верный	fiel	верный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
fiel	верная	fiel	верный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
fiel	верная	fiel	верный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
observações	замечания	observação	замечание	N;FEM;PL	N;INAN;NOM;NEUT;PL
observações	замечания	observação	замечание	N;FEM;PL	N;INAN;NOM;NEUT;PL
observações	наблюдения	observação	наблюдение	N;FEM;PL	N;INAN;NOM;NEUT;PL
observações	замечания	observação	замечание	N;FEM;PL	N;INAN;NOM;NEUT;PL
observações	комментарии	observação	комментарий	N;FEM;PL	N;INAN;NOM;MASC;PL
lazer	досуг	lazer	досуг	N;MASC;SG	N;INAN;NOM;MASC;SG
verificação	проверка	verificação	проверка	N;FEM;SG	N;INAN;NOM;FEM;SG
verificação	проверка	verificação	проверка	N;FEM;SG	N;INAN;NOM;FEM;SG
verificação	чек	verificação	чек	N;FEM;SG	N;INAN;NOM;MASC;SG
verificação	проверка	verificação	проверка	N;FEM;SG	N;INAN;NOM;FEM;SG
bay	бэй	bay	бэй	N;FEM;SG	N;INAN;NOM;MASC;SG
bay	залив	bay	залив	N;FEM;SG	N;INAN;NOM;MASC;SG
resgate	выкуп	resgate	выкуп	N;MASC;SG	N;INAN;NOM;MASC;SG
resgate	спасение	resgate	спасение	N;MASC;SG	N;INAN;NOM;NEUT;SG
fátima	фатима	fátima	фатим	N;FEM;SG	N;ANIM;NOM;FEM;SG
jacob	иакова	jacob	иаков	N;MASC;SG	N;ANIM;ACC;MASC;SG
jacob	якоб	jacob	якоб	N;MASC;SG	N;ANIM;NOM;MASC;SG
jacob	джейкоб	jacob	джейкоб	N;MASC;SG	N;ANIM;NOM;MASC;SG
jacob	яков	jacob	яков	N;MASC;SG	N;ANIM;NOM;MASC;SG
hectares	гектаров	hectare	гектар	N;MASC;PL	N;INAN;GEN;MASC;PL
hectares	акров	hectare	акр	N;MASC;PL	N;INAN;GEN;MASC;PL
redação	эссе	redação	эссе	N;FEM;SG	N;INAN;NOM;NEUT;SG
redação	сочинение	redação	сочинение	N;FEM;SG	N;INAN;NOM;NEUT;SG
configuração	настройка	configuração	настройка	N;FEM;SG	N;INAN;NOM;FEM;SG
configuração	настройка	configuração	настройка	N;FEM;SG	N;INAN;NOM;FEM;SG
configuração	конфигурация	configuração	конфигурация	N;FEM;SG	N;INAN;NOM;FEM;SG
configuração	настройка	configuração	настройка	N;FEM;SG	N;INAN;NOM;FEM;SG
atendimento	посещаемости	atendimento	посещаемость	N;MASC;SG	N;INAN;GEN;FEM;SG
atendimento	посещаемость	atendimento	посещаемость	N;MASC;SG	N;INAN;NOM;FEM;SG
atendimento	присутствие	atendimento	присутствие	N;MASC;SG	N;INAN;NOM;NEUT;SG
sueca	швеции	suecar	швеция	N;FEM;SG	N;INAN;NOM;FEM;SG
adriano	адриано	adriano	адриано	N;MASC;SG	N;INAN;NOM;MASC;SG
adriano	эдриан	adriano	эдриан	N;MASC;SG	N;ANIM;NOM;MASC;SG
adriano	адриан	adriano	адриан	N;MASC;SG	N;ANIM;NOM;MASC;SG
rob	роб	rob	роб	N;MASC;SG	N;ANIM;NOM;MASC;SG
oportunidades	возможности	oportunidade	возможность	N;FEM;PL	N;INAN;NOM;FEM;PL
oportunidades	возможности	oportunidade	возможность	N;FEM;PL	N;INAN;NOM;FEM;PL
tecidos	ткани	tecido	ткань	N;MASC;PL	N;INAN;NOM;FEM;PL
tecidos	ткани	tecido	ткань	N;MASC;PL	N;INAN;NOM;FEM;PL
tecidos	ткани	tecido	ткань	N;MASC;PL	N;INAN;NOM;FEM;PL
tecidos	ткани	tecido	ткань	N;MASC;PL	N;INAN;NOM;FEM;PL
diretoria	доска	diretoria	доска	N;FEM;SG	N;INAN;NOM;FEM;SG
diretoria	правление	diretoria	правление	N;FEM;SG	N;INAN;NOM;NEUT;SG
elevação	снятие	elevação	снятие	N;FEM;SG	N;INAN;NOM;NEUT;SG
elevação	отмены	elevação	отмена	N;FEM;SG	N;INAN;NOM;FEM;SG
automóveis	автомобили	automóvel	автомобиль	N;MASC;PL	N;INAN;NOM;MASC;PL
automóveis	машины	automóvel	машина	N;MASC;PL	N;INAN;NOM;FEM;PL
automóveis	автомобили	automóvel	автомобиль	N;MASC;PL	N;INAN;NOM;MASC;PL
atingido	достигнуто	atingir	достичь	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
atingido	достигнут	atingir	достичь	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
atingido	достиг	atingir	достичь	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
atingido	ударил	atingir	ударить	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
conversão	преобразование	conversão	преобразование	N;FEM;SG	N;INAN;NOM;NEUT;SG
case	случае	case	случай	N;MASC;SG	N;INAN;ESS;MASC;SG
case	случай	case	случай	N;MASC;SG	N;INAN;NOM;MASC;SG
case	дело	case	дело	N;MASC;SG	N;INAN;NOM;NEUT;SG
case	кейс	case	кейс	N;MASC;SG	N;INAN;NOM;MASC;SG
longos	длинные	longo	длинный	ADJ;MASC;PL	ADJ;NOM;PL
colônias	колоний	colônia	колония	N;FEM;PL	N;INAN;GEN;FEM;PL
colônias	колонии	colônia	колония	N;FEM;PL	N;INAN;NOM;FEM;PL
consequências	последствия	consequência	последствие	N;FEM;PL	N;INAN;NOM;NEUT;PL
múltiplas	множественные	múltiplo	множественный	ADJ;FEM;PL	ADJ;NOM;PL
selvagens	дикари	selvagem	дикарь	N;MASC;PL	N;ANIM;NOM;MASC;PL
convocado	созвана	convocar	созванный	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
convocado	вызвал	convocar	вызвать	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
divididos	разделились	dividir	разделиться	V;MASC;PL;V.PTCP	V;PFV;IND;PL;PST;FIN;MID
empréstimo	заем	empréstimo	заем	N;MASC;SG	N;INAN;NOM;MASC;SG
empréstimo	кредит	empréstimo	кредит	N;MASC;SG	N;INAN;NOM;MASC;SG
empréstimo	кредита	empréstimo	кредит	N;MASC;SG	N;INAN;GEN;MASC;SG
adams	адамс	adar	адамс	N;MASC;SG	N;ANIM;NOM;MASC;SG
distinção	разграничение	distinção	разграничение	N;FEM;SG	N;INAN;NOM;NEUT;SG
distinção	различие	distinção	различие	N;FEM;SG	N;INAN;NOM;NEUT;SG
nevada	невада	nevar	невада	N;FEM;SG	N;INAN;NOM;MASC;SG
álcool	алкоголь	álcool	алкоголь	N;MASC;SG	N;INAN;NOM;MASC;SG
álcool	спирт	álcool	спирт	N;MASC;SG	N;INAN;NOM;MASC;SG
prince	принц	prince	принц	N;MASC;SG	N;ANIM;NOM;MASC;SG
prince	принс	prince	принс	N;MASC;SG	N;INAN;NOM;MASC;SG
prince	князь	prince	князь	N;MASC;SG	N;ANIM;NOM;MASC;SG
arranjos	договоренности	arranjo	договоренность	N;MASC;PL	N;INAN;NOM;FEM;PL
missa	массе	missa	масса	N;FEM;SG	N;INAN;DAT;FEM;SG
missa	масса	missa	масса	N;FEM;SG	N;INAN;NOM;FEM;SG
panamá	панаме	panamá	панам	N;MASC;SG	N;INAN;NOM;MASC;SG
panamá	панама	panamá	панама	N;MASC;SG	N;INAN;NOM;FEM;SG
seguidores	подписчики	seguidor	подписчик	N;MASC;PL	N;ANIM;NOM;MASC;PL
seguidores	последователи	seguidor	последователь	N;MASC;PL	N;ANIM;NOM;MASC;PL
seguidores	подписчиков	seguidor	подписчик	N;MASC;PL	N;ANIM;GEN;MASC;PL
tipicamente	обычно	tipicamente	обычно	ADV	ADV
crença	вера	crença	вера	N;FEM;SG	N;INAN;NOM;FEM;SG
franca	франка	franca	франк	N;FEM;SG	N;ANIM;GEN;MASC;SG
franca	франс	franca	франс	N;FEM;SG	N;INAN;NOM;MASC;SG
franca	франция	franca	франция	N;FEM;SG	N;INAN;NOM;FEM;SG
tailândia	таиланд	tailândia	таиланд	N;FEM;SG	N;INAN;NOM;MASC;SG
tailândia	таиланда	tailândia	таиланд	N;FEM;SG	N;INAN;GEN;MASC;SG
praias	пляжи	praia	пляж	N;FEM;PL	N;INAN;NOM;MASC;PL
praias	пляжей	praia	пляж	N;FEM;PL	N;INAN;GEN;MASC;PL
literalmente	буквально	literalmente	буквально	ADV	ADV
instalada	установлено	instalar	установить	V;FEM;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
instalada	установлен	instalar	установить	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
instalada	установлена	instalar	установить	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
processamento	обработки	processamento	обработка	N;MASC;SG	N;INAN;GEN;FEM;SG
processamento	переработка	processamento	переработка	N;MASC;SG	N;INAN;NOM;FEM;SG
processamento	обработка	processamento	обработка	N;MASC;SG	N;INAN;NOM;FEM;SG
gerou	породил	gerar	породить	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
esfera	сфера	esfera	сфера	N;FEM;SG	N;INAN;NOM;FEM;SG
cabeças	головы	cabeça	голова	N;FEM;PL	N;INAN;NOM;FEM;PL
jornalistas	журналисты	jornalista	журналист	N;MASC;PL	N;ANIM;NOM;MASC;PL
jornalistas	журналистов	jornalista	журналист	N;MASC;PL	N;ANIM;ACC;MASC;PL
justin	джастин	justin	джастин	N;MASC;SG	N;ANIM;NOM;MASC;SG
modificações	модификации	modificação	модификация	N;FEM;PL	N;INAN;NOM;FEM;PL
modificações	модификации	modificação	модификация	N;FEM;PL	N;INAN;NOM;FEM;PL
modificações	изменения	modificação	изменение	N;FEM;PL	N;INAN;NOM;NEUT;PL
modificações	изменения	modificação	изменение	N;FEM;PL	N;INAN;NOM;NEUT;PL
flash	флеш	flash	флеш	N;MASC;SG	N;INAN;NOM;MASC;SG
flash	вспышка	flash	вспышка	N;MASC;SG	N;INAN;NOM;FEM;SG
flash	флэш	flash	флэш	N;MASC;SG	N;INAN;NOM;MASC;SG
florença	кингстон	florença	кингстон	N;MASC;SG	N;INAN;NOM;MASC;SG
florença	флоренс	florença	флоренс	N;MASC;SG	N;ANIM;NOM;FEM;SG
florença	флоренция	florença	флоренция	N;MASC;SG	N;INAN;NOM;FEM;SG
precisão	точность	precisão	точность	N;FEM;SG	N;INAN;NOM;FEM;SG
precisão	точность	precisão	точность	N;FEM;SG	N;INAN;NOM;FEM;SG
destacar	выделить	destacar	выделить	V;NFIN	V;PFV;NFIN;ACT
destacar	подчеркнуть	destacar	подчеркнуть	V;NFIN	V;PFV;NFIN;ACT
evidência	доказательство	evidência	доказательство	N;FEM;SG	N;INAN;NOM;NEUT;SG
evidência	улика	evidência	улик	N;FEM;SG	N;INAN;NOM;FEM;SG
nomeada	назвал	nomear	назвать	V;FEM;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
nomeada	названа	nomear	назвать	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
michigan	мичиган	michigan	мичиган	N;MASC;SG	N;INAN;NOM;MASC;SG
nigéria	нигерию	nigéria	нигерие	N;FEM;SG	N;INAN;ACC;FEM;SG
nigéria	нигерия	nigéria	нигерий	N;FEM;SG	N;INAN;NOM;FEM;SG
danny	дэнни	danny	дэнный	N;MASC;SG	N;ANIM;NOM;MASC;SG
danny	денни	danny	деннь	N;MASC;SG	N;ANIM;NOM;MASC;SG
foundation	фонд	foundation	фонд	N;MASC;SG	N;INAN;NOM;MASC;SG
foundation	основа	foundation	основа	N;MASC;SG	N;INAN;NOM;FEM;SG
foundation	основание	foundation	основание	N;MASC;SG	N;INAN;NOM;NEUT;SG
foundation	фундамент	foundation	фундамент	N;MASC;SG	N;INAN;NOM;MASC;SG
mora	живёт	morar	жить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
mora	живет	morar	жить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gen	ген	gen	ген	N;MASC;SG	N;INAN;NOM;MASC;SG
aplicar	применяются	aplicar	применять	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;PASS
aplicar	применить	aplicar	применить	V;NFIN	V;PFV;NFIN;ACT
aplicar	применять	aplicar	применять	V;NFIN	V;IPFV;NFIN;ACT
algoritmo	алгоритм	algoritmo	алгоритм	N;MASC;SG	N;INAN;NOM;MASC;SG
josh	джош	josh	джош	N;MASC;SG	N;ANIM;NOM;MASC;SG
josh	джоша	josh	джоша	N;MASC;SG	N;ANIM;ACC;MASC;SG
legião	легион	legião	легион	N;FEM;SG	N;INAN;NOM;MASC;SG
independentemente	самостоятельно	independentemente	самостоятельно	ADV	ADV
independentemente	независимо	independentemente	независимо	ADV	ADV
escuro	тёмный	escuro	тёмный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
escuro	темно	escuro	темный	ADJ;MASC;SG	ADJ;NEUT;SG
escuro	темная	escuro	темный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
escuro	тёмная	escuro	темный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
falso	ложный	falso	ложный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
falso	ложное	falso	ложный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
falso	фальшивый	falso	фальшивый	ADJ;MASC;SG	ADJ;NOM;MASC;SG
envolvimento	вовлечение	envolvimento	вовлечение	N;MASC;SG	N;INAN;NOM;NEUT;SG
envolvimento	вовлечение	envolvimento	вовлечение	N;MASC;SG	N;INAN;NOM;NEUT;SG
envolvimento	участие	envolvimento	участие	N;MASC;SG	N;INAN;NOM;NEUT;SG
afeganistão	афганистана	afeganistão	афганистан	N;MASC;SG	N;INAN;GEN;MASC;SG
afeganistão	афганистан	afeganistão	афганистан	N;MASC;SG	N;INAN;NOM;MASC;SG
afeganistão	афганистане	afeganistão	афганистан	N;MASC;SG	N;INAN;ESS;MASC;SG
sociedades	общества	sociedade	общество	N;FEM;PL	N;INAN;NOM;NEUT;PL
assassino	убийца	assassino	убийца	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	киллер	assassino	киллер	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	убийца	assassino	убийца	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	убийца	assassino	убийца	N;MASC;SG	N;ANIM;NOM;MASC;SG
entretenimento	развлечение	entretenimento	развлечение	N;MASC;SG	N;INAN;NOM;NEUT;SG
senhores	господа	senhor	господин	N;MASC;PL	N;ANIM;NOM;MASC;PL
senhores	джентльмены	senhor	джентльмен	N;MASC;PL	N;ANIM;NOM;MASC;PL
senhores	лордов	senhor	лорд	N;MASC;PL	N;ANIM;GEN;MASC;PL
garcía	гарсия	garcía	гарсия	N;FEM;SG	N;INAN;NOM;FEM;SG
garcía	гарсиа	garcía	гарсиа	N;FEM;SG	N;INAN;NOM;FEM;SG
twitter	твиттер	twitter	твиттер	N;MASC;SG	N;INAN;NOM;MASC;SG
evangelho	евангелие	evangelho	евангелие	N;MASC;SG	N;INAN;NOM;NEUT;SG
iguaçu	игуасу	iguaçar	игуас	N;MASC;SG	N;INAN;NOM;MASC;SG
lincoln	линкольн	lincoln	линкольн	N;MASC;SG	N;ANIM;NOM;MASC;SG
considerou	рассмотрел	considerar	рассмотреть	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
mestres	мастера	mestre	мастер	N;MASC;PL	N;ANIM;NOM;MASC;PL
mestres	хозяева	mestre	хозяин	N;MASC;PL	N;ANIM;NOM;MASC;PL
gay	гей	gay	гей	N;MASC;SG	N;ANIM;NOM;MASC;SG
operador	оператор	operador	оператор	N;MASC;SG	N;ANIM;NOM;MASC;SG
bits	кусочки	bit	кусочек	N;MASC;PL	N;INAN;NOM;MASC;PL
galiza	галисия	galiza	галисия	N;FEM;SG	N;INAN;NOM;FEM;SG
marshall	маршалл	marshall	маршалл	N;MASC;SG	N;ANIM;NOM;MASC;SG
marshall	маршал	marshall	маршал	N;MASC;SG	N;ANIM;NOM;MASC;SG
reinos	миры	reino	мир	N;MASC;PL	N;INAN;NOM;MASC;PL
reinos	королевства	reino	королевство	N;MASC;PL	N;INAN;NOM;NEUT;PL
reinos	королевств	reino	королевство	N;MASC;PL	N;INAN;GEN;NEUT;PL
brigada	бригада	brigado	бригада	N;FEM;SG	N;INAN;NOM;FEM;SG
turco	турок	turco	турок	N;MASC;SG	N;ANIM;NOM;MASC;SG
turco	турции	turco	турция	N;MASC;SG	N;INAN;NOM;FEM;SG
sobrenome	фамилия	sobrenome	фамилия	N;MASC;SG	N;INAN;NOM;FEM;SG
meninas	девчонки	menina	девчонка	N;FEM;PL	N;ANIM;NOM;FEM;PL
meninas	девушки	menina	девушка	N;FEM;PL	N;ANIM;NOM;FEM;PL
meninas	девочки	menina	девочка	N;FEM;PL	N;ANIM;NOM;FEM;PL
meninas	девочек	menina	девочка	N;FEM;PL	N;ANIM;GEN;FEM;PL
tocando	играю	tocar	играть	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
tocando	играет	tocar	играть	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
leopoldo	леопольд	leopolder	леопольд	N;MASC;SG	N;ANIM;NOM;MASC;SG
leopoldo	леопольдо	leopolder	леопольдо	N;MASC;SG	N;INAN;NOM;MASC;SG
caracteriza	характеризует	caracterizar	характеризовать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
peito	груди	peito	грудь	N;MASC;SG	N;INAN;NOM;FEM;SG
peito	сундук	peito	сундук	N;MASC;SG	N;INAN;NOM;MASC;SG
peito	грудь	peito	грудь	N;MASC;SG	N;INAN;NOM;FEM;SG
peito	груди	peito	грудь	N;MASC;SG	N;INAN;NOM;FEM;SG
peito	грудь	peito	грудь	N;MASC;SG	N;INAN;NOM;FEM;SG
abrange	охватывает	abranger	охватывать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
abrange	покрывает	abranger	покрывать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
kansas	канзас	kansa	канзас	N;MASC;SG	N;INAN;NOM;MASC;SG
frutos	фрукты	fruto	фрукт	N;MASC;PL	N;INAN;NOM;MASC;PL
frutos	плоды	fruto	плод	N;MASC;PL	N;INAN;NOM;MASC;PL
frutos	фрукты	fruto	фрукт	N;MASC;PL	N;INAN;NOM;MASC;PL
frutos	плоды	fruto	плод	N;MASC;PL	N;INAN;NOM;MASC;PL
formalmente	официально	formalmente	официально	ADV	ADV
formalmente	формально	formalmente	формально	ADV	ADV
matthew	мэттью	matthew	мэтт	N;MASC;SG	N;ANIM;NOM;FEM;SG
matthew	мэтью	matthew	мэть	N;MASC;SG	N;ANIM;NOM;MASC;SG
selecção	выбор	selecção	выбор	N;FEM;SG	N;INAN;NOM;MASC;SG
selecção	подбор	selecção	подбор	N;FEM;SG	N;INAN;NOM;MASC;SG
selecção	выделение	selecção	выделение	N;FEM;SG	N;INAN;NOM;NEUT;SG
selecção	отбора	selecção	отбор	N;FEM;SG	N;INAN;GEN;MASC;SG
selecção	отбор	selecção	отбор	N;FEM;SG	N;INAN;NOM;MASC;SG
selecção	подборка	selecção	подборка	N;FEM;SG	N;INAN;NOM;FEM;SG
barbara	барбара	barbara	барбар	N;FEM;SG	N;ANIM;NOM;FEM;SG
studio	студия	studio	студия	N;MASC;SG	N;INAN;NOM;FEM;SG
rebelião	бунт	rebelião	бунт	N;FEM;SG	N;INAN;NOM;MASC;SG
rebelião	восстание	rebelião	восстание	N;FEM;SG	N;INAN;NOM;NEUT;SG
rebelião	мятеж	rebelião	мятеж	N;FEM;SG	N;INAN;NOM;MASC;SG
adolescentes	подросткам	adolescente	подросток	N;MASC;PL	N;ANIM;DAT;MASC;PL
adolescentes	подростки	adolescente	подросток	N;MASC;PL	N;ANIM;NOM;MASC;PL
adolescentes	подростков	adolescente	подросток	N;MASC;PL	N;ANIM;GEN;MASC;PL
