szkła	glas	szkło	glas	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zbrodnie	brott	zbrodnie	brott	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
zbrodnie	crime	zbrodnie	crime	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dar	dar	dar	dar	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
dar	present	dar	present	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dar	gåva	dar	gåva	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
wewnętrzna	intern	wewnętrzny	intern	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
umieszczenie	placering	umieszczenie	placering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
umieszczenie	placeringen	umieszczenie	placering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;MASC+FEM;SG
kapłan	präst	kapłan	präst	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
twierdzenia	påståenden	twierdzić	påstående	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
twierdzenia	fordringar	twierdzić	fordran	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
twierdzenia	påståenden	twierdzić	påstående	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
artystyczna	konstnärlig	artystyczny	konstnärlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
artystyczna	konstnärligt	artystyczny	konstnärlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
opinia	yttrande	opinia	yttra	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
opinia	yttrandet	opinia	yttrande	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
opinia	opinion	opinia	opinion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
opinia	gensvar	opinia	gensvar	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
opinia	återkoppling	opinia	återkoppling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
opinia	feedback	opinia	feedback	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
opinia	respons	opinia	respons	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
studenci	studenter	student	student	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
studenci	elever	student	elev	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zęby	tänder	ząb	tand	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
obywatel	medborgaren	obywatel	medborgare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
irlandia	ireland	irlandia	ireland	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skała	klippan	skała	klippa	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
skała	sten	skała	sten	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skała	rock	skała	rock	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wykorzystane	utnyttjad	wykorzystać	utnyttjad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
wykorzystane	begagnad	wykorzystać	begagnad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
wykorzystane	utnyttjad	wykorzystać	utnyttjad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
wykorzystane	utnyttjat	wykorzystać	utnyttjad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
wykorzystane	utnyttjat	wykorzystać	utnyttjad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
wykorzystane	utnyttjad	wykorzystać	utnyttjad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
parametr	parametern	parametr	parameter	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
parametr	parameter	parametr	paramet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
narciarstwo	skidåkning	narciarstwo	skidåkning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
otoczone	omgiven	otoczyć	omgiv	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
otoczone	omringad	otoczyć	omringa	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
otoczone	omringat	otoczyć	omringa	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uruchomienie	lansering	uruchomienie	lansering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uruchomienie	avfyrning	uruchomienie	avfyrning	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uruchomienie	uppskjutning	uruchomienie	uppskjutning	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uruchomienie	mobilisering	uruchomienie	mobilisering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uruchomienie	lansering	uruchomienie	lansering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uruchomienie	sjösättning	uruchomienie	sjösättning	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
zaproszenie	inbjudan	zaprosić	inbjuda	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
zaproszenie	inbjudan	zaprosić	inbjuda	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
podwozie	chassi	podwóź	chassi	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
blog	blog	blog	blog	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
blog	bloggen	blog	blogg	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
blog	blogg	blog	blogg	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fikcyjna	påhittad	fikcyjny	påhittad	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fikcyjna	fiktiv	fikcyjny	fiktiv	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
kosmiczny	kosmisk	kosmiczny	kosmisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
korzyść	nytta	korzyść	nytta	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
korzyść	övertag	korzyść	övertag	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
korzyść	fördel	korzyść	fördel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
szybciej	fortare	szybko	fort	ADV;CMPR	ADV;CMPR
gospodarcza	ekonomiskt	gospodarczy	ekonomisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
gospodarcza	ekonomisk	gospodarczy	ekonomisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
przełom	genombrottet	przełom	genombrott	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
przełom	genombrott	przełom	genombrott	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rysunki	ritningar	rysunek	ritning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
rysunki	teckningar	rysunek	teckning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
historycy	historiker	historyk	historik	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
terytoria	territorier	terytoria	territorium	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
terytoria	territorier	terytoria	territorium	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
wróć	retur	wróć	retur	V;PFV;IMP;SG;2;FIN;ACT	V;IMP;FIN;ACT
wróć	återvända	wróć	återvända	V;PFV;IMP;SG;2;FIN;ACT	V;IMP;FIN;ACT
wróć	returnera	wróć	returnera	V;PFV;IMP;SG;2;FIN;ACT	V;IMP;FIN;ACT
kamienie	stenar	kamień	sten	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kamienie	rockar	kamień	rocka	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kamienie	klippor	kamień	klippa	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
kamienie	stenar	kamień	sten	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
konkretnie	specifikt	konkretnie	specifikt	ADV	ADV
umiera	avlider	umierać	avlida	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
przemysłowe	industriellt	przemysłowy	industriell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
tunel	tunnel	tunel	tunnel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tunel	tunneln	tunel	tunnel	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
niewątpliwie	otvivelaktigt	niewątpliwie	otvivelaktig	ADV	ADV
niewątpliwie	tveklöst	niewątpliwie	tveklös	ADV	ADV
zbiorniki	reservoarer	zbiornik	reservoar	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zbiorniki	dammar	zbiornik	damm	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zbiorniki	stridsvagnar	zbiornik	stridsvagen	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zbiorniki	tankar	zbiornik	tanka	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sprzedano	såld	sprzedać	såld	V;PFV;IND;0;PST;FIN;ACT	V;NOM;SG;PST;V.PTCP
sprzedano	sålt	sprzedać	sålt	V;PFV;IND;0;PST;FIN;ACT	V;V.CVB;ACT
konkursy	tävlingar	konkurs	tävling	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
konkursy	tävlingar	konkurs	tävling	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wymiar	dimensionen	wymiar	dimension	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
wymiar	dimension	wymiar	dimension	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
wymiar	mått	wymiar	mått	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
bonus	bonus	bonus	bonus	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rolnictwo	odling	rolnictwo	odling	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rolnictwo	jordbruk	rolnictwo	jordbruk	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
rolnictwo	lantbruk	rolnictwo	lantbruk	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
rolnictwo	jordbruket	rolnictwo	jordbruk	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
rolnictwo	jordbruk	rolnictwo	jordbruk	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
rolnictwo	lantbruk	rolnictwo	lantbruk	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zmieniona	förändrad	zmienić	förändra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zmieniona	ändrat	zmienić	ändra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zmieniona	ändrad	zmienić	ändra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zmieniona	ändrad	zmienić	ändra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zmieniona	ändrat	zmienić	ändra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sprzeciw	invändning	sprzeciw	invändning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sprzeciw	invändningen	sprzeciw	invändning	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sprzeciw	motstånd	sprzeciw	motstånd	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sprzeciw	oppositionen	sprzeciw	opposition	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sprzeciw	invändning	sprzeciw	invändning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sprzeciw	opposition	sprzeciw	opposition	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
traktować	behandla	traktować	behandla	V;IPFV;NFIN;ACT	V;IMP;FIN;ACT
odchodzi	lämnar	odchodzić	lämna	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
usuwanie	borttagning	usuwać	borttagning	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
usuwanie	omhändertagande	usuwać	omhändertagande	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
usuwanie	borttagning	usuwać	borttagning	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
usuwanie	radering	usuwać	radering	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
usuwanie	strykning	usuwać	strykning	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
usuwanie	borttagning	usuwać	borttagning	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
odzyskał	återfick	odzyskać	återfick	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
poczucie	förnuft	poczucie	förnuft	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
poczucie	vett	poczucie	vett	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
substancje	ämnen	substancja	ämne	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
substancje	substanser	substancja	substans	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ziemski	jordisk	ziemski	jordisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
publikowane	utgiven	publikować	utge	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publikowane	publicerat	publikować	publicerad	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
publikowane	offentliggjord	publikować	offentliggjord	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publikowane	publicerad	publikować	publicera	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ogromny	jättestor	ogromny	jättestor	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ogromny	enorm	ogromny	enorm	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ogromny	massiv	ogromny	massiv	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ogromny	massivt	ogromny	massiv	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ogromny	enorm	ogromny	enorm	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
nagrodzony	belönad	nagrodzić	belöna	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
schemat	diagram	schemat	diagram	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
schemat	schema	schemat	schema	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
fotografia	photo	fotografia	photo	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fotografia	foto	fotografia	foto	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
fotografia	fotografering	fotografia	fotografering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fotografia	fotografi	fotografia	fotografi	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
fotografia	foto	fotografia	foto	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
fotografia	fotografi	fotografia	fotografi	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
teoretycznie	teoretiskt	teoretycznie	teoretisk	ADV	ADV
przekierowanie	omdirigering	przekierować	omdirigering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
przekierowanie	omdirigering	przekierować	omdirigering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
przekierowanie	omdirigering	przekierować	omdirigering	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
krajobraz	landskap	krajobraz	landskap	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
tramwaj	spårvagn	tramwa	spårvagn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tramwaj	spårvagn	tramwa	spårvagn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zdecydowała	bestämde	zdecydować	bestämde	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
zdecydowała	beslutade	zdecydować	besluta	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
zdecydowała	beslöt	zdecydować	besluta	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
przekonać	övertyga	przekonać	övertyga	V;PFV;NFIN;ACT	V;IMP;NFIN;ACT
przekonać	övertygar	przekonać	övertyga	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
przekonać	övertyga	przekonać	övertyga	V;PFV;NFIN;ACT	V;IMP;NFIN;ACT
przekonać	övertala	przekonać	övertala	V;PFV;NFIN;ACT	V;IMP;NFIN;ACT
skuteczność	föreställning	skuteczność	föreställning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	performance	skuteczność	performance	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	resultat	skuteczność	resultat	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
skuteczność	prestanda	skuteczność	prestanda	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	effektiviteten	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
skuteczność	effektivitet	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	effekt	skuteczność	effekt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	effektivitet	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	effektiviteten	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
skuteczność	effektiviteten	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
skuteczność	verkningsgrad	skuteczność	verkningsgrad	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
skuteczność	effektivitet	skuteczność	effektivitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
przypadkowo	oavsiktligt	przypadkowo	oavsiktlig	ADV	ADV
tryby	lägen	tryb	läge	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
przyjęte	godkänt	przyjąć	godkänna	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
przyjęte	accepterat	przyjąć	acceptera	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
przyjęte	accepterad	przyjąć	acceptera	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przyjęte	godkänd	przyjąć	godkänd	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przyjęte	antaget	przyjąć	antagen	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
przyjęte	antagen	przyjąć	antagen	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przyjęte	adopterad	przyjąć	adoptera	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bloki	kvarter	blok	kvarter	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
bloki	blockeringar	blok	blockering	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
podobieństwo	likhet	podobieństwo	likhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
podobieństwo	likheten	podobieństwo	likhet	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
podobieństwo	likhet	podobieństwo	likhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zatrudnienie	sysselsättning	zatrudnienie	sysselsättning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zatrudnienie	anställning	zatrudnienie	anställning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zatrudnienie	sysselsättningen	zatrudnienie	sysselsättning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
zatrudnienie	uthyrning	zatrudnienie	uthyrning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
horror	skräck	horror	skräck	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
technologia	technology	technologia	technology	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
technologia	tekniken	technologia	teknik	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
technologia	teknik	technologia	teknik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
technologia	teknologi	technologia	teknologi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
konkretne	specifik	konkretny	specifik	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
konkretne	konkret	konkretny	konkret	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
konflikty	konflikterna	konflikt	konflikt	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
konflikty	konflikter	konflikt	konflikt	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
konflikty	konflikter	konflikt	konflikt	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wezwanie	kallelse	wezwanie	kallelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
dokładne	noggrann	dokładny	noggrann	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
dokładne	korrekt	dokładny	korrekt	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
zapobiec	förebygga	zapobiec	förebygga	V;PFV;NFIN;ACT	V;IMP;NFIN;ACT
zapobiec	förebygger	zapobiec	förebygga	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
zapobiec	förhindrar	zapobiec	förhindra	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
zapobiec	förhindra	zapobiec	förhindra	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
skrzyżowanie	korsning	skrzyżowanie	korsning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
skrzyżowanie	korsningen	skrzyżowanie	korsning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
skrzyżowanie	junction	skrzyżowanie	junction	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
skrzyżowanie	korsning	skrzyżowanie	korsning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
czytać	läs	czytać	läsa	V;IPFV;NFIN;ACT	V;IMP;FIN;ACT
czytać	läser	czytać	läsa	V;IPFV;NFIN;ACT	V;IND;PRS;FIN;ACT
czytać	läsa	czytać	läsa	V;IPFV;NFIN;ACT	V;IMP;FIN;ACT
czytać	läste	czytać	läsa	V;IPFV;NFIN;ACT	V;IMP;FIN;ACT
dopuszczalna	godtagbart	dopuścizalny	godtagbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
dopuszczalna	godtagbar	dopuścizalny	godtagbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
dopuszczalna	acceptabel	dopuścizalny	acceptabel	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
dopuszczalna	acceptabelt	dopuścizalny	acceptabel	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
dopuszczalna	tillåten	dopuścizalny	tillåten	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
spada	sjunker	spadać	sjunka	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
spada	faller	spadać	falla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
dramatyczny	dramatisk	dramatyczny	dramatisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
zapasy	förnödenheter	zapas	förnödenhet	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zapasy	leveranser	zapas	leverans	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zapasy	lager	zapas	lag	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zapasy	stockar	zapas	stocka	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zapasy	lager	zapas	lag	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
organiczny	organiskt	organiczny	organisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
organiczny	ekologiskt	organiczny	ekologisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
organiczny	ekologisk	organiczny	ekologisk	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
chrześcijaństwo	kristendomen	chrześcijaństwo	kristendom	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
chrześcijaństwo	kristendom	chrześcijaństwo	kristendom	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zgoda	samtycke	zgoda	samtycke	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
zgoda	samtycke	zgoda	samtycke	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
zgoda	bifall	zgoda	bifall	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
