분류	categoría	분류	categoría	N	N
키는	altura	키+는	altura	N	N
결의	resolución	결의	resolución	N	N
보호하기	protexe	보호+하+기	protexer	V	V
보호하기	protexer	보호+하+기	protexer	V	V
보호하기	protexen	보호+하+기	protexer	V	V
보호하기	protexerse	보호+하+기	protexerse	V	V
순서	atención	순서	atención	N	N
순서	orde	순서	orde	N	N
순서	xiro	순서	xiro	N	N
순서	postal	순서	postal	N	N
순서	secuencia	순서	secuencia	N	N
미사	foxas	미사	foxa	N	N
미사	masa	미사	masa	N	N
미사	masas	미사	masa	N	N
미사	misa	미사	misa	N	N
대리	indicador	대리	indicador	N	N
대리	representante	대리	representante	N	N
비타민	vitaminas	비타민	vitamina	N	N
비타민	vitamina	비타민	vitamina	N	N
광산	minería	광산	minería	N	N
광산	minas	광산	mina	N	N
기기	aparello	기기	aparello	N	N
기기	dispositivo	기기	dispositivo	N	N
기기	historias	기기	historia	N	N
기기	mecanismo	기기	mecanismo	N	N
기기	mecanismos	기기	mecanismo	N	N
기기	dispositivos	기기	dispositivo	N	N
기기	aparellos	기기	aparello	N	N
기기	utensilios	기기	utensilio	N	N
파괴	seguros	파괴	seguro	N	N
파괴	destrución	파괴	destrución	N	N
파괴	destrucción	파괴	destrucción	N	N
정말로	realmente	정말로	real	ADV	ADV
정말로	moi	정말로	moi	ADV	ADV
판결	veredicto	판결	veredicto	N	N
판결	xuízo	판결	xuízo	N	N
친구들	amigos	친구+들	amigo	N	N
대비	contraste	대비	contraste	N	N
부정	negación	부정	negación	N	N
이웃	veciños	이웃	veciño	N	N
수술	cirurxía	수술	cirurxía	N	N
문명	civilización	문명	civilización	N	N
앉아	senta	앉+아	sentar	V	V
앉아	sente	앉+아	sente	V	V
앉아	sentar	앉+아	sentar	V	V
생물학	bioloxía	생물학	bioloxía	N	N
허가	permiso	허+가	permiso	N	N
허가	permiso	허+가	permiso	N	N
가솔린	gasolina	가솔린	gasolina	N	N
복사	copia	복사	copia	N	N
법정	suprema	법정	suprema	N	N
법정	tribunal	법정	tribunal	N	N
법정	xulgado	법정	xulgado	N	N
법정	corte	법정	corte	N	N
정치학	política	정치학	política	N	N
정치학	políticas	정치학	política	N	N
수도원	mosteiro	수도원	mosteiro	N	N
승객	pasaxeiros	승객	pasaxeiro	N	N
혼인	casamento	혼인	casamento	N	N
혼인	matrimonio	혼인	matrimonio	N	N
액체	líquido	액체	líquido	N	N
행정학	administración	행정학	administración	N	N
알고리즘	algoritmos	알고리즘	algoritmo	N	N
알고리즘	algoritmo	알고리즘	algoritmo	N	N
소총	rifles	소총	rifle	N	N
소총	fusís	소총	fuso	N	N
소총	rifle	소총	rifle	N	N
심리학	psicoloxía	심리학	psicoloxía	N	N
민간인	civís	민간인	civir	N	N
민간인	xente	민간인	xente	N	N
아이템	obxectos	아이템	obxecto	N	N
아이템	puntos	아이템	punto	N	N
아이템	artigos	아이템	artigo	N	N
아이템	das	아이템	das	N	N
부드러운	suave	부드럽+ㄴ	suave	ADJ	ADJ
파티	festa	파티	festa	N	N
파티	partido	파티	partido	N	N
파티	festas	파티	festa	N	N
파티	partidos	파티	partido	N	N
느낌이	sensación	느끼+ㅁ+이	sensación	N	N
느낌이	sentimento	느끼+ㅁ+이	sentimento	N	N
화장실	baño	화장실	baño	N	N
화장실	baño	화장실	baño	N	N
관심	interesados	관심	interesado	N	N
관심	interesado	관심	interesado	N	N
관심	interese	관심	interese	N	N
관심	interesada	관심	interesado	N	N
관심	atención	관심	atención	N	N
관심	interese	관심	interese	N	N
출구	saída	출구	saída	N	N
산소	osíxeno	산소	osíxeno	N	N
인쇄	imprenta	인쇄	imprentar	N	N
인쇄	impreso	인쇄	impreso	N	N
탈출	fuxida	탈출	fuxida	N	N
탈출	fugarse	탈출	fugarsir	N	N
탈출	fuga	탈출	fugar	N	N
곤충	insectos	곤충	insecto	N	N
곤충	bugs	곤충	bugs	N	N
협상	negociación	협상	negociación	N	N
입장	posicións	입장	posición	N	N
향상	vexas	향상	vexa	N	N
상세	detalles	상세	detalle	N	N
음료	bebe	음료	beber	N	N
음료	copa	음료	copa	N	N
음료	copas	음료	copa	N	N
가능성	posibilidade	가능성	posibilidade	N	N
가능성	posibilidades	가능성	posibilidade	N	N
가능성	risco	가능성	risco	N	N
솔직히	honestamente	솔직+히	honestamente	ADV	ADV
조치	medidas	조치	medida	N	N
택시	taxi	택시	taxi	N	N
택시	taxi	택시	taxi	N	N
망원경	telescopio	망원경	telescopio	N	N
망원경	telescopios	망원경	telescopio	N	N
프로세스	proceso	프로세스	proceso	N	N
프로세스	procesos	프로세스	proceso	N	N
심장	corazón	심장	corazón	N	N
심장	cardíacas	심장	cardíaco	N	N
심장	cardíaca	심장	cardíaco	N	N
렌즈	lentes	렌즈	lente	N	N
렌즈	lente	렌즈	lente	N	N
렌즈	lentes	렌즈	lente	N	N
산악	montaña	산악	montaña	N	N
재산	propiedade	재산	propiedade	N	N
재산	riqueza	재산	riqueza	N	N
재산	riquezas	재산	riqueza	N	N
변신	transformación	변신	transformación	N	N
반복	acople	반복	acoplar	N	N
반복	volta	반복	volta	N	N
포로	preso	포로	preso	N	N
포로	prisioneira	포로	prisioneira	N	N
포로	prisioneiro	포로	prisioneiro	N	N
포로	prisioneiros	포로	prisioneiro	N	N
완성	total	완성	total	N	N
재능	talento	재능	talento	N	N
재능	talento	재능	talento	N	N
부품	parte	부품	parte	N	N
부품	partes	부품	parte	N	N
통제	control	통제	control	N	N
죽는다	morren	죽+는다	morrer	V	V
죽는다	morre	죽+는다	morre	V	V
죽는다	morrer	죽+는다	morrer	V	V
천천히	lentamente	천천히	lentamente	ADV	ADV
천천히	despacio	천천히	despacio	ADV	ADV
천천히	pouco	천천히	pouco	ADV	ADV
담배	cigarros	담배	cigarro	N	N
담배	cigarro	담배	cigarro	N	N
담배	pitillo	담배	pitillo	N	N
담배	pito	담배	pito	N	N
담배	fume	담배	fumir	N	N
담배	fumo	담배	fumo	N	N
담배	tabaco	담배	tabaco	N	N
담배	tabaco	담배	tabaco	N	N
담배	cigarros	담배	cigarro	N	N
상원의원	senado	상원의원	senado	N	N
부부	par	부부	par	N	N
부부	dous	부부	dous	N	N
부부	parella	부부	parella	N	N
복지	benestar	복지	benestar	N	N
복지	asistencia	복지	asistencia	N	N
간호사	enfermeiros	간호사	enfermeiro	N	N
간호사	enfermeiras	간호사	enfermeiro	N	N
체포	arresto	체포	arresto	N	N
고쳐	amañar	고치+어	amañar	V	V
고쳐	establecer	고치+어	establecer	V	V
고쳐	arranxar	고치+어	arranxar	V	V
적용된다	aplica	적용+되+ㄴ다	aplicar	V	V
좌석	asentos	좌석	asento	N	N
좌석	asento	좌석	asento	N	N
좌석	sitio	좌석	sitio	N	N
밀도	densidade	밀도	densidade	N	N
당신은	que	당신+은	que	PRO	PRO
구름	nube	구름	nubir	N	N
맥주	cervexa	맥주	cervexa	N	N
맥주	cervexas	맥주	cervexa	N	N
방지	prevención	방지	prevención	N	N
저항	resistencia	저항	resistencia	N	N
사무실	oficinas	사무실	oficina	N	N
사무실	oficina	사무실	oficinar	N	N
사무실	despacho	사무실	despacho	N	N
사무실	correo	사무실	correo	N	N
경제학자	economistas	경제학자	economista	N	N
일상	cotiá	일상	cotián	N	N
일상	día	일상	día	N	N
일상	cotiá	일상	cotián	N	N
일상	diario	일상	diario	N	N
비서	secretaria	비서	secretaria	N	N
비서	secretario	비서	secretario	N	N
비서	estado	비서	estado	N	N
갈등	conflito	갈등	conflito	N	N
명백히	claramente	명백+히	claramente	ADV	ADV
명백히	obviamente	명백+히	obviamente	ADV	ADV
속성	atributo	속성	atributo	N	N
속성	propiedade	속성	propiedade	N	N
속성	propiedades	속성	propiedade	N	N
속성	atributos	속성	atributo	N	N
보드	xunta	보드	xunta	N	N
보드	reunión	보드	reunión	N	N
보드	bordo	보드	bordo	N	N
보드	comida	보드	comida	N	N
조합	combinación	조합	combinación	N	N
여배우	actriz	여배우	actriz	N	N
동굴	das	동굴	das	N	N
동굴	cavernas	동굴	caverna	N	N
동굴	cova	동굴	cova	N	N
동굴	cavernas	동굴	caverna	N	N
동굴	covas	동굴	cova	N	N
지붕	teitos	지붕	teito	N	N
지붕	teito	지붕	teito	N	N
풍경	paisaxe	풍경	paisaxe	N	N
감시	vixilancia	감시	vixilancia	N	N
느린	lento	느리+ㄴ	lento	ADJ	ADJ
느린	lenta	느리+ㄴ	lento	ADJ	ADJ
느린	lentos	느리+ㄴ	lento	ADJ	ADJ
느린	tranquilo	느리+ㄴ	tranquilo	ADJ	ADJ
연쇄	cadea	연쇄	cadea	N	N
연쇄	subministración	연쇄	subministración	N	N
연쇄	traballos	연쇄	traballo	N	N
기숙사	dormitorio	기숙사	dormitorio	N	N
기숙사	inspección	기숙사	inspección	N	N
이해하기	entender	이해+하+기	entender	V	V
이해하기	comprender	이해+하+기	comprender	V	V
이해하기	entendo	이해+하+기	enter	V	V
이해하기	entender	이해+하+기	entender	V	V
이해하기	comprender	이해+하+기	comprender	V	V
머신	máquina	머신	máquina	N	N
머신	lavadora	머신	lavador	N	N
머신	maquinaria	머신	maquinaria	N	N
머신	metralladoras	머신	metrallador	N	N
머신	máquinas	머신	máquina	N	N
머신	lavadoras	머신	lavador	N	N
의류	roupa	의류	roupa	N	N
꼬리	cola	꼬리	cola	N	N
화폐	moeda	화폐	moeda	N	N
갈등이	conflito	갈등+이	conflito	N	N
간신히	apenas	간신+히	apenas	ADV	ADV
소비자	consumidores	소비자	consumidor	N	N
명령어	orde	명령+어	orde	N	N
명령어	motoras	명령+어	motora	N	N
명령어	ordes	명령+어	orde	N	N
명령어	mando	명령+어	mando	N	N
기병	cabalaría	기병	cabalaría	N	N
위험	riscos	위험	risco	N	N
위험	riscos	위험	risco	N	N
위험	risco	위험	risco	N	N
위험	perigo	위험	perigo	N	N
위험	perigo	위험	perigo	N	N
얼음	xeo	얼+음	xeo	N	N
보험	seguro	보험	seguro	N	N
보험	seguros	보험	seguro	N	N
터치	tacto	터치	tacto	N	N
터치	toque	터치	toque	N	N
터치	contacto	터치	contacto	N	N
터치	toques	터치	toque	N	N
임신	preñado	임신	preñar	N	N
집중	foco	집중	foco	N	N
도착했다	cheguei	도착+하+었+다	chegar	V	V
도착했다	chegou	도착+하+었+다	chegar	V	V
도착했다	chegamos	도착+하+었+다	chegar	V	V
도착했다	chegaron	도착+하+었+다	chegar	V	V
도착했다	chegar	도착+하+었+다	chegar	V	V
추적	pista	추적	pistar	N	N
추적	camiño	추적	camiño	N	N
추적	rastro	추적	rastro	N	N
추적	cambios	추적	cambio	N	N
추적	hipódromo	추적	hipódromo	N	N
추적	persecución	추적	persecución	N	N
추적	rastro	추적	rastro	N	N
차별	discriminación	차별	discriminación	N	N
인류	humanidade	인류	humanidade	N	N
수업	clases	수업	clase	N	N
수업	lección	수업	lección	N	N
수업	clase	수업	clase	N	N
생존	á	생존	á	N	N
생존	sobreviva	생존	sobrevivo	N	N
생존	supervivencia	생존	supervivencia	N	N
생존	mortandade	생존	mortandade	N	N
생존	supervivintes	생존	supervivinte	N	N
식량	comida	식량	comida	N	N
식량	alimentos	식량	alimento	N	N
확률	probabilidades	확률	probabilidade	N	N
확률	probabilidade	확률	probabilidade	N	N
유령	pantasma	유령	pantasma	N	N
유령	espírito	유령	espírito	N	N
기갑	armadura	기갑	armadura	N	N
밖에서	fóra	밖+에서	fóra	ADV	ADV
합의	acordo	합의	acordo	N	N
합의	acordo	합의	acordo	N	N
공개적으로	publicamente	공개+적+으로	publicamente	ADV	ADV
교향악단	orquestra	교향+생단	orquestra	N	N
아이폰	iphone	아이폰	iphone	N	N
감소	diminución	감소	diminución	N	N
자금	financiamento	자금	financiamento	N	N
멸종	extinción	멸종	extinción	N	N
치즈	queixo	치즈	queixo	N	N
승자	gañadores	승자	gañador	N	N
발발	pé	발발	pé	N	N
발발	infantaría	발발	infantar	N	N
발발	metros	발발	metro	N	N
발발	pés	발발	pés	N	N
발발	pé	발발	pé	N	N
아저씨	tío	아저씨	tío	N	N
프레임	foto	프레임	foto	N	N
인형	boneca	인형	bonecar	N	N
재생	xogo	재생	xogo	N	N
얼굴이	cara	얼굴+이	cara	N	N
얼굴이	rostro	얼굴+이	rostro	N	N
희망	esperanza	희망	esperanza	N	N
희망	esperanzas	희망	esperanza	N	N
희망	esperanza	희망	esperanza	N	N
공휴일	vacacións	공휴+이+ㄹ	vacación	N	N
극도로	moi	극도+로	moi	ADV	ADV
극도로	extremadamente	극도+로	extremadamente	ADV	ADV
극도로	tremendamente	극도+로	tremendamente	ADV	ADV
경험	experiencia	경험	experiencia	N	N
경험	experiencias	경험	experiencia	N	N
경험	experiencia	경험	experiencia	N	N
재난	desastre	재난	desastre	N	N
악마	demo	악마	demo	N	N
악마	diaño	악마	diar	N	N
공산주의자	comunistas	공산주의자	comunista	N	N
공산주의자	comunista	공산주의자	comunista	N	N
공산주의자	partido	공산주의자	partido	N	N
공산주의자	comunistas	공산주의자	comunista	N	N
전개	expansión	전개	expansión	N	N
업체	negocios	업체	negocio	N	N
업체	negocio	업체	negocio	N	N
업체	asunto	업체	asunto	N	N
업체	traballo	업체	traballo	N	N
행렬	desfile	행렬	desfile	N	N
석탄	carbón	석탄	carbón	N	N
준주	territorio	준주	territorio	N	N
센서	sensor	세+어서	sensor	N	N
아이디	identidade	아이디	identidade	N	N
제재	sancións	제재	sanción	N	N
스트라이크	¡	스트라이크	¡		
연습	práctica	연습	práctica	N	N
다양체	variedade	다양체	variedade	N	N
방위	defensa	방위	defensa	N	N
방위	defensa	방위	defensa	N	N
위안부	felicidade	위안부	felicidade	N	N
거래	negocio	거래	negocio	N	N
거래	trato	거래	trato	N	N
레스토랑	restaurante	레스토랑	restaurante	N	N
약물	medicamentos	약물	medicamento	N	N
약물	fármacos	약물	fármaco	N	N
약물	drogas	약물	droga	N	N
약물	medicamentos	약물	medicamento	N	N
약물	medicamento	약물	medicamento	N	N
약물	medicación	약물	medicación	N	N
약물	menciña	약물	menciña	N	N
약물	fármaco	약물	fármaco	N	N
약물	medicamento	약물	medicamento	N	N
약물	droga	약물	droga	N	N
약물	medicamentos	약물	medicamento	N	N
청색	azul	청색	azul	N	N
청색	azuis	청색	azuis	N	N
후원	apoio	후원	apoio	N	N
철수	evacuación	철수	evacuación	N	N
벌써	xa	벌써	xa	ADV	ADV
동작	accións	동작	acción	N	N
동작	comportamento	동작	comportamento	N	N
동작	conducta	동작	conducta	N	N
동작	comportamentos	동작	comportamento	N	N
동작	conduta	동작	conduta	N	N
동작	acción	동작	acción	N	N
러시아인	ruso	러시아인	ruso	N	N
러시아인	rusos	러시아인	ruso	N	N
만남	xunta	만남	xunta	N	N
만남	reunión	만남	reunión	N	N
만남	encontro	만남	encontro	N	N
만남	cita	만남	cita	N	N
만남	encontro	만남	encontro	N	N
학교는	instituto	학교+는	instituto	N	N
학교는	escola	학교+는	escola	N	N
학교는	colexio	학교+는	colexio	N	N
환자	pacientes	환자	paciente	N	N
환자	doentes	환자	doente	N	N
환자	paciente	환자	paciente	N	N
환자	doente	환자	doente	N	N
환자	pacientes	환자	paciente	N	N
발달	desenvolvemento	발달	desenvolvemento	N	N
발달	proxecto	발달	proxecto	N	N
발달	desenvolvemento	발달	desenvolvemento	N	N
발달	trastorno	발달	trastorno	N	N
가이드	guía	가이드	guía	N	N
표시된	amosado	표시+되+ㄴ	amosar	V	V
표시된	demostrado	표시+되+ㄴ	demostrar	V	V
직경	diámetro	직경	diámetro	N	N
복수	vinganza	복수	vinganza	N	N
끝내기	deixa	끝내+기	deixar	V	V
끝내기	deixar	끝내+기	deixar	V	V
끝내기	deixaches	끝내+기	deixaches	V	V
끝내기	deixe	끝내+기	deixar	V	V
끝내기	deixou	끝내+기	deixar	V	V
끝내기	terminar	끝내+기	terminar	V	V
끝내기	rematar	끝내+기	rematar	V	V
끝내기	acabar	끝내+기	acabar	V	V
재료	ingrediente	재료	ingrediente	N	N
재료	materiais	재료	material	N	N
재료	material	재료	material	N	N
재료	prima	재료	prima	N	N
재료	ingredientes	재료	ingrediente	N	N
재료	materiais	재료	material	N	N
전술	táctica	전술	táctica	N	N
구조물	estruturas	구조물	estrutura	N	N
구조물	estrutura	구조물	estrutura	N	N
구조물	rede	구조물	rede	N	N
스승	profesor	스승	profesor	N	N
스승	mestra	스승	mestra	N	N
스승	mestre	스승	mestre	N	N
성직자	cura	성직자	curo	N	N
초상화	retrato	초상화	retrato	N	N
초상화	retratos	초상화	retrato	N	N
상사	sarxento	상사	sarxento	N	N
가설	hipótese	가설	hipótese	N	N
자선	caridade	자선	caridade	N	N
신앙	fe	신앙	fe	N	N
신앙	crenza	신앙	crenza	N	N
정복	conquista	정복	conquista	N	N
돈이	cartos	돈+이	carto	N	N
돈이	diñeiro	돈+이	diñeiro	N	N
돈이	xiro	돈+이	xiro	N	N
패턴	padrón	패턴	padrón	N	N
패턴	patrón	패턴	patrón	N	N
패턴	pauta	패턴	pauta	N	N
패턴	patróns	패턴	patrón	N	N
듣기	escoitar	듣+기	escoitar	V	V
듣기	oír	듣+기	oír	V	V
듣기	oio	듣+기	oio	V	V
듣기	escoitan	듣+기	escoitar	V	V
듣기	escoiten	듣+기	escoitar	V	V
듣기	escoitar	듣+기	escoitar	V	V
듣기	escoitando	듣+기	escoitar	V	V
듣기	escoitamos	듣+기	escoitar	V	V
듣기	escoitar	듣+기	escoitar	V	V
듣기	escoita	듣+기	escoita	V	V
듣기	escoite	듣+기	escoitar	V	V
유대교	xudeu	유대교	xudar	N	N
유대교	bebé	유대교	bebé	N	N
유대교	xudeo	유대교	xudeo	N	N
것들	cousas	것+들	cousa	N	N
보이즈	rapaces	보이즈	rapaz	N	N
보이즈	nenos	보이즈	neno	N	N
보이즈	mozos	보이즈	mozo	N	N
스캔들	escándalo	스캔들	escándalo	N	N
주위	redor	주위	redor	N	N
요원	axente	요원	axente	N	N
고기	carne	고기	carne	N	N
연령	anos	연령	ano	N	N
연령	idade	연령	idade	N	N
증명	demostralo	증명	demostralo	N	N
증명	identificación	증명	identificación	N	N
증명	documento	증명	documento	N	N
증명	identidade	증명	identidade	N	N
증명	proba	증명	proba	N	N
증명	probas	증명	proba	N	N
탱크	tanque	탱크	tanque	N	N
탱크	depósito	탱크	depósito	N	N
탱크	tanques	탱크	tanque	N	N
스틸	aceiro	스틸	aceiro	N	N
스틸	ferro	스틸	ferro	N	N
스틸	raís	스틸	raes	N	N
구경	xira	구경	xira	N	N
현금	diñeiro	현금	diñeiro	N	N
현금	cartos	현금	carto	N	N
현금	cobro	현금	cobro	N	N
배포	distribución	배포	distribución	N	N
실종	desaparición	실종	desaparición	N	N
실종	falta	실종	falta	N	N
조류	paxaro	조류	paxaro	N	N
조류	aves	조류	ave	N	N
조류	ave	조류	ave	N	N
항복	rendédevos	항복	rendédevo	N	N
정류장	paradas	정류장	parado	N	N
비싼	caros	비싸+ㄴ	caro	ADJ	ADJ
도착	chegada	도착	chegada	N	N
줄기	células	줄기	célula	N	N
줄기	nai	줄기	nai	N	N
피부	pel	피부	pel	N	N
피부	ósos	피부	óso	N	N
드레스	traxes	드레스	traxe	N	N
드레스	roupa	드레스	roupa	N	N
지폐	billetes	지폐	billete	N	N
지폐	contas	지폐	conta	N	N
지폐	facturas	지폐	factura	N	N
객체	obxectos	객체	obxecto	N	N
객체	obxecto	객체	obxecto	N	N
한계	límites	한계	límite	N	N
한계	límites	한계	límite	N	N
한계	límite	한계	límite	N	N
질환	enfermidade	질환	enfermidade	N	N
질환	doenza	질환	doenza	N	N
질환	enfermidades	질환	enfermidade	N	N
질환	enfermidade	질환	enfermidade	N	N
질환	cardíacas	질환	cardíaco	N	N
커뮤니케이션	comunicación	커뮤니케이션	comunicación	N	N
본토	continente	본토	continente	N	N
기법	técnica	기법	técnica	N	N
기법	técnicas	기법	técnica	N	N
세금	impostos	세금	imposto	N	N
세금	impostos	세금	imposto	N	N
신전	templo	신전	templo	N	N
미식축구	fútbol	미식+축구	fútbol	N	N
방사능	radiación	방사능	radiación	N	N
마약	medicamentos	마약	medicamento	N	N
마약	fármacos	마약	fármaco	N	N
마약	drogas	마약	droga	N	N
마약	fármaco	마약	fármaco	N	N
마약	medicamento	마약	medicamento	N	N
마약	droga	마약	droga	N	N
마약	medicamentos	마약	medicamento	N	N
줄이기	diminúe	줄이+기	diminuír	V	V
토론하기	falar	토론+하+기	falar	V	V
토론하기	discutir	토론+하+기	discutir	V	V
삼촌	tío	삼촌	tío	N	N
생리학	fisioloxía	생리학	fisioloxía	N	N
우편	correo	우편	correo	N	N
예방	prevención	예방	prevención	N	N
체험	experiencias	체험	experiencia	N	N
체험	experiencia	체험	experiencia	N	N
데이트	cita	데이트	cita	N	N
데이트	día	데이트	día	N	N
데이트	data	데이트	data	N	N
데이트	datas	데이트	data	N	N
연구원	investigadores	연구원	investigador	N	N
설명하기	explicar	설명+하+기	explicar	V	V
설명하기	describir	설명+하+기	describir	V	V
샘플	mostra	샘플	mostra	N	N
샘플	mostras	샘플	mostra	N	N
노력	esforzo	노력	esforzo	N	N
노력	esforzos	노력	esforzo	N	N
암호	contrasinal	암호	contrasinal	N	N
예시	exemplo	예시	exemplo	N	N
예시	exemplos	예시	exemplo	N	N
동적	dinámica	동적	dinámica	N	N
동물원	ángeles	동물원	ángele	N	N
동물원	zoo	동물원	zoo	N	N
납치	secuestro	납치	secuestro	N	N
쓰레기	lixo	쓰레+기	lixo	N	N
쓰레기	lixo	쓰레+기	lixo	N	N
깃발	bandeira	깃발	bandeira	N	N
서식지	hábitat	서식지	hábitat	N	N
날씨	tempo	날씨	tempo	N	N
함정	trampa	함정	trampa	N	N
함정	boca	함정	boca	N	N
권총	pistola	권총	pistola	N	N
권총	arma	권총	arma	N	N
권총	revólver	권총	revólver	N	N
지대	zona	지대	zona	N	N
상용	anuncio	상용	anuncio	N	N
감염	infeccións	감염	infección	N	N
감염	infección	감염	infección	N	N
크루즈	levádeme	크루즈	levádeme	N	N
축소	fixarnos	축소	fixarno	N	N
해상도	resolución	해상+도	resolución	N	N
아이디얼	ideais	아이디얼	ideal	N	N
귀환	cambio	귀환	cambio	N	N
귀환	retorno	귀환	retorno	N	N
입법	lexislación	입법	lexislación	N	N
입법	lei	입법	lei	N	N
옥수수	millo	옥수수	millo	N	N
옥수수	trigo	옥수수	trigo	N	N
관찰	observación	관찰	observación	N	N
십자가	cruz	십자가	cruz	N	N
감각	sentidos	감각	sentir	N	N
감각	sentido	감각	sentido	N	N
감각	sentido	감각	sentido	N	N
수직	verticais	수직	vertical	N	N
수직	vertical	수직	vertical	N	N
여권	pasaporte	여권	pasaporte	N	N
무용	baile	무용	baile	N	N
무용	danza	무용	danza	N	N
해변	costa	해변	costa	N	N
해변	praia	해변	praia	N	N
야생	salvaxe	야생	salvaxe	N	N
야생	salvaxes	야생	salvaxe	N	N
추억	lembranzas	추억	lembranza	N	N
추억	recordos	추억	recordo	N	N
추억	memoria	추억	memoria	N	N
질소	nitróxeno	질소	nitróxeno	N	N
근본적으로	fundamentalmente	근본+적+으로	fundamental	ADV	ADV
우정	amizade	우정	amizade	N	N
자켓	chaqueta	자켓	chaqueta	N	N
장난감	xoguete	장난감	xoguete	N	N
장난감	xoguetes	장난감	xoguete	N	N
구멍이	buraco	구멍+이	buraco	N	N
구멍이	burato	구멍+이	burato	N	N
구멍이	furado	구멍+이	furar	N	N
구멍이	buratos	구멍+이	burato	N	N
구멍이	buracos	구멍+이	buraco	N	N
달걀	ovos	달걀	ovo	N	N
달걀	ovo	달걀	ovo	N	N
선교	misión	선교	misión	N	N
침략	invasión	침략	invasión	N	N
투쟁	loita	투쟁	loita	N	N
이념	ideais	이념	ideal	N	N
휴가	vacacións	휴가	vacación	N	N
휴가	vacacións	휴가	vacación	N	N
비공개	pechado	비공개	pechado	N	N
비공개	sondaxes	비공개	sondaxe	N	N
비공개	raso	비공개	raso	N	N
농장	granxa	농장	granxa	N	N
농장	campo	농장	campo	N	N
농장	leira	농장	leira	N	N
농장	casa	농장	casa	N	N
농장	reserva	농장	reserva	N	N
농장	granxas	농장	granxa	N	N
처벌	castigo	처벌	castigo	N	N
실업	paro	실업	paro	N	N
실업	parados	실업	parado	N	N
실업	aumento	실업	aumento	N	N
실업	paro	실업	paro	N	N
고려해	considerar	고려+하+어	considerar	V	V
고려해	consideren	고려+하+어	considerar	V	V
고려해	consideraría	고려+하+어	considerar	V	V
예술가	artistas	예술가	artista	N	N
예술가	artista	예술가	artista	N	N
예술가	artistas	예술가	artista	N	N
허블	espacial	허블	espacial	N	N
계절	tempada	계절	tempada	N	N
계절	estacións	계절	estación	N	N
국방	defensa	국방	defensa	N	N
국방	defensa	국방	defensa	N	N
오락	entretemento	오락	entretemento	N	N
폭풍	treboada	폭풍	treboar	N	N
비극	traxedia	비극	traxedia	N	N
비극	desgraza	비극	desgraza	N	N
혈액	sangue	혈액	sangue	N	N
사냥	caza	사냥	caza	N	N
총기	armas	총기	arma	N	N
총기	fusís	총기	fuso	N	N
총기	armados	총기	armar	N	N
총기	metralladoras	총기	metrallador	N	N
행복	felicidade	행복	felicidade	N	N
행복	benestar	행복	benestar	N	N
행복	ledicia	행복	ledicia	N	N
행복	feliz	행복	feliz	N	N
행복	felices	행복	felice	N	N
특허	patentes	특허	patente	N	N
특허	zapatos	특허	zapato	N	N
특허	patentes	특허	patente	N	N
힌두교	hindús	힌두교	hindús	N	N
소통	comunicación	소통	comunicación	N	N
소통	forma	소통	forma	N	N
소통	comunicarnos	소통	comunicarno	N	N
소통	comunicación	소통	comunicación	N	N
수중	auga	수중	auga	N	N
애인	cariño	애인	cariño	N	N
바퀴	roda	바퀴	roda	N	N
바퀴	rodas	바퀴	roda	N	N
바퀴	raís	바퀴	raes	N	N
선장	capitán	선장	capitán	N	N
대책	medidas	대책	medida	N	N
면허	licencia	면허	licencia	N	N
소비	consumo	소비	consumo	N	N
고백	confesión	고백	confesión	N	N
고백	confesións	고백	confesión	N	N
경찰관	policía	경찰관	policía	N	N
경찰관	policía	경찰관	policía	N	N
경찰관	axente	경찰관	axente	N	N
경찰관	policía	경찰관	policía	N	N
전압	voltaxe	전압	voltaxe	N	N
조종사	piloto	조종사	piloto	N	N
확산	brote	확산	brote	N	N
저널	revista	저널	revista	N	N
깨끗한	limpa	깨끗하+ㄴ	limpo	ADJ	ADJ
깨끗한	limpo	깨끗하+ㄴ	limpo	ADJ	ADJ
후보자	candidatos	후보자	candidato	N	N
스크립트	guións	스크립트	guión	N	N
스크립트	guión	스크립트	guión	N	N
자본	capital	자본	capital	N	N
자본	capitais	자본	capital	N	N
올리기	erguen	올리+기	erguir	V	V
올리기	subir	올리+기	subir	V	V
숨기기	ocultar	숨기+기	ocultar	V	V
숨기기	agochar	숨기+기	agochar	V	V
민속	folk	민속	folk	N	N
거룩한	sagrada	거룩+하+ㄴ	sagrar	V	V
황색	amarelos	황색	amarelo	N	N
황색	amarelas	황색	amarela	N	N
황색	amarela	황색	amarelar	N	N
황색	marelo	황색	marelo	N	N
황색	taxi	황색	taxi	N	N
회담	conferencia	회담	conferencia	N	N
회담	conferencias	회담	conferencia	N	N
회담	rolda	회담	rolda	N	N
회담	charlas	회담	charla	N	N
운명	destino	운명	destino	N	N
운명	destino	운명	destino	N	N
머물러	quedar	머무르+어	quedar	V	V
머물러	ficar	머무르+어	ficar	V	V
머물러	queda	머무르+어	quedar	V	V
압력	presión	압력	presión	N	N
직장	traballo	직장	traballo	N	N
직장	traballo	직장	traballo	N	N
작동	operación	작동	operación	N	N
박람회	exposición	박람회	exposición	N	N
박람회	feira	박람회	feira	N	N
박람회	exposicións	박람회	exposición	N	N
먼지	po	먼지	po	N	N
먼지	pó	먼지	pó	N	N
먼지	das	먼지	das	N	N
