com	med	com	med	ADP	ADP
goiânia	goiânia	goiânia	goisni	N;FEM;SG	N;INDF;MASC;SG
integrar	integrere	integrar	integrere	V;NFIN	V;NFIN
sério	alvorlig	sério	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sério	seriøs	sério	seriøs	ADJ;MASC;SG	ADJ;INDF;SG
sério	alvorlig	sério	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sério	seriøst	sério	seriøs	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
angel	engelen	angel	engel	N;MASC;SG	N;DEF;MASC;SG
angel	engel	angel	engel	N;MASC;SG	N;INDF;MASC;SG
angel	angel	angel	angel	N;MASC;SG	N;INDF;MASC;SG
eva	eva	eva	eva	N;FEM;SG	N;INDF;FEM;SG
eva	eva	eva	eva	N;FEM;SG	N;INDF;FEM;SG
eva	eve	eva	eve	N;FEM;SG	N;INDF;NEUT;SG
provar	smake	provar	smake	V;NFIN	V;IMP;NFIN
provar	bevise	provar	bevise	V;NFIN	V;NFIN
provar	bevise	provar	bevise	V;NFIN	V;NFIN
exércitos	hærer	exército	hære	N;MASC;PL	N;INDF;MASC;PL
exércitos	arrangører	exército	arrangøre	N;MASC;PL	N;INDF;FEM;PL
exércitos	verter	exército	verte	N;MASC;PL	N;INDF;FEM;PL
escultura	skulptur	escultura	skulptur	N;FEM;SG	N;INDF;MASC;SG
escultura	skulpturen	escultura	skulptur	N;FEM;SG	N;DEF;MASC;SG
escultura	skulpturer	escultura	skulpture	N;FEM;SG	N;INDF;MASC;SG
áudio	lyd	áudio	lyd	N;MASC;SG	N;INDF;MASC;SG
shift	skift	shift	skift	N;MASC;SG	N;INDF;NEUT;SG
shift	skiftet	shift	skift	N;MASC;SG	N;DEF;NEUT;SG
pio	pius	pio	pius	N;MASC;SG	N;INDF;MASC;SG
pio	pio	pio	pio	N;MASC;SG	N;INDF;MASC;SG
amazônia	amazon	amazônia	amazon	N;FEM;SG	N;INDF;MASC;SG
fechado	låste	fechar	låse	V;MASC;SG;V.PTCP	V;IND;PST;FIN
repórter	reporteren	repórter	reporter	N;MASC;SG	N;DEF;MASC;SG
repórter	reporter	repórter	reporter	N;MASC;SG	N;INDF;MASC;SG
mesquita	moské	mesquita	moské	N;FEM;SG	N;INDF;MASC;SG
mesquita	moskeen	mesquita	moské	N;FEM;SG	N;DEF;MASC;SG
barco	båt	barco	båt	N;MASC;SG	N;INDF;MASC;SG
russell	russell	russell	russell	N;MASC;SG	N;INDF;MASC;SG
roupa	antrekket	roupa	antrekk	N;FEM;SG	N;DEF;NEUT;SG
roupa	antrekk	roupa	antrekk	N;FEM;SG	N;INDF;NEUT;SG
roupa	klær	roupa	klær	N;FEM;SG	N;INDF;NEUT;SG
roupa	klær	roupa	klær	N;FEM;SG	N;INDF;NEUT;SG
roupa	tøy	roupa	tøy	N;FEM;SG	N;INDF;NEUT;SG
bolsa	veske	bolsa	veske	N;FEM;SG	N;INDF;FEM;SG
bolsa	pose	bolsa	pose	N;FEM;SG	N;INDF;MASC;SG
bolsa	veske	bolsa	veske	N;FEM;SG	N;INDF;FEM;SG
bolsa	bag	bolsa	bag	N;FEM;SG	N
bolsa	sekk	bolsa	sekk	N;FEM;SG	N;INDF;MASC;SG
bolsa	veske	bolsa	veske	N;FEM;SG	N;INDF;FEM;SG
bolsa	stipend	bolsa	stipend	N;FEM;SG	N;INDF;NEUT;SG
literário	litterær	literário	litterær	ADJ;MASC;SG	ADJ;INDF;SG
rossi	rossi	rossi	rossi	N;MASC;SG	N;INDF;MASC;SG
financeiro	økonomisk	financeiro	økonomisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
objectivo	målsetting	objectivo	målsetting	N;MASC;SG	N;INDF;FEM;SG
objectivo	målsettingen	objectivo	målsetting	N;MASC;SG	N;DEF;MASC;SG
objectivo	formål	objectivo	formål	N;MASC;SG	N;INDF;NEUT;SG
explicação	forklaring	explicação	forklaring	N;FEM;SG	N;INDF;FEM;SG
infinito	infinity	infinito	infinity	N;MASC;SG	N;INDF;NEUT;SG
infinito	endeløs	infinito	endeløs	N;MASC;SG	N;INDF;MASC;SG
infinito	endeløse	infinito	endeløs	N;MASC;SG	N;INDF;FEM;SG
privado	privat	privado	privat	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
carmo	carmo	carmo	carmo	N;MASC;SG	N;INDF;MASC;SG
seminário	seminar	seminário	seminar	N;MASC;SG	N;INDF;NEUT;SG
seminário	seminaret	seminário	seminar	N;MASC;SG	N;DEF;NEUT;SG
marrocos	marokko	marroco	marokko	N;MASC;SG	N;INDF;MASC;SG
leitor	leser	leitor	lese	N;MASC;SG	N;INDF;MASC;SG
harris	harris	harri	harris	N;MASC;SG	N;INDF;MASC;SG
crédito	credit	crédito	credit	N;MASC;SG	N
crédito	kreditt	crédito	kreditt	N;MASC;SG	N;INDF;MASC;SG
luísa	louisa	luísa	louis	N;FEM;SG	N;INDF;MASC;SG
luísa	luisa	luísa	luise	N;FEM;SG	N;INDF;FEM;SG
luísa	louise	luísa	louis	N;FEM;SG	N;INDF;FEM;SG
bancos	banker	banco	bank	N;MASC;PL	N;INDF;FEM;PL
bancos	plasser	banco	plasse	N;MASC;PL	N;INDF;FEM;PL
eds	eds	eds	ed	N;MASC;SG	N
gado	buskap	gado	buskap	N;MASC;SG	N;INDF;NEUT;SG
gado	kveg	gado	kveg	N;MASC;SG	N;INDF;NEUT;SG
gado	storfe	gado	storfe	N;MASC;SG	N;INDF;MASC;SG
gado	kyr	gado	ku	N;MASC;SG	N;INDF;NEUT;SG
thiago	thiago	thiago	thiago	N;MASC;SG	N;INDF;MASC;SG
opcional	valgfritt	opcional	valgfri	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
filtro	filter	filtro	filter	N;MASC;SG	N;INDF;NEUT;SG
filtro	filteret	filtro	filter	N;MASC;SG	N;DEF;NEUT;SG
carneiro	lamb	carneiro	lamb	N;MASC;SG	N;INDF;MASC;SG
carneiro	lam	carneiro	lam	N;MASC;SG	N;INDF;NEUT;SG
carneiro	ram	carneiro	ram	N;MASC;SG	N
carneiro	carneiro	carneiro	carneiro	N;MASC;SG	N;INDF;MASC;SG
carneiro	væren	carneiro	vær	N;MASC;SG	N;DEF;MASC;SG
duquesa	hertuginne	duquesa	hertuginne	N;FEM;SG	N;INDF;FEM;SG
jornada	reise	jornada	reise	N;FEM;SG	N;INDF;FEM;SG
jornada	reisen	jornada	reis	N;FEM;SG	N;DEF;MASC;SG
row	rad	row	rad	N;MASC;SG	N;INDF;FEM;SG
guy	kar	guy	kar	N;MASC;SG	N;INDF;MASC;SG
guy	guy	guy	guy	N;MASC;SG	N;INDF;MASC;SG
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
organizar	organiserer	organizar	organisere	V;NFIN	V;IND;PRS;FIN
organizar	organisere	organizar	organisere	V;NFIN	V;NFIN
organizar	arrangere	organizar	arrangere	V;NFIN	V;NFIN
marinho	marinesoldat	marinho	marinesoldat	N;MASC;SG	N;INDF;MASC;SG
marinho	marine	marinho	marin	N;MASC;SG	N;INDF;MASC;SG
marinho	marinho	marinho	marinho	N;MASC;SG	N;INDF;MASC;SG
biologia	biologien	biologia	biologi	N;FEM;SG	N;DEF;MASC;SG
biologia	biologi	biologia	biologi	N;FEM;SG	N;INDF;MASC;SG
linux	linux	linux	linux	N;MASC;SG	N;INDF;MASC;SG
colunas	kolonnene	coluna	kolonne	N;FEM;PL	N;DEF;MASC;PL
colunas	kolonner	coluna	kolonner	N;FEM;PL	N;INDF;MASC;PL
diálogo	dialog	diálogo	dialog	N;MASC;SG	N;INDF;MASC;SG
intelectual	intellektuell	intelectual	intellektuell	ADJ;MASC;SG	ADJ;INDF;SG
toledo	toledo	toledo	toledo	N;MASC;SG	N;INDF;MASC;SG
nasa	nasa	nasa	nase	N;FEM;SG	N;DEF;FEM;SG
brito	brito	brito	brito	N;MASC;SG	N;INDF;MASC;SG
artur	arthur	artur	arthur	N;MASC;SG	N;INDF;MASC;SG
artur	artur	artur	artur	N;MASC;SG	N;INDF;MASC;SG
party	parti	party	parti	N;MASC;SG	N;INDF;NEUT;SG
party	fest	party	fest	N;MASC;SG	N;INDF;MASC;SG
party	feste	party	feste	N;MASC;SG	N;INDF;NEUT;SG
party	party	party	party	N;MASC;SG	N;INDF;NEUT;SG
legend	legende	legend	legende	N;MASC;SG	N;INDF;FEM;SG
legend	legend	legend	legend	N;MASC;SG	N;INDF;NEUT;SG
cai	faller	cair	falle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
compilação	compilation	compilação	compilation	N;FEM;SG	N;INDF;MASC;SG
pensilvânia	pennsylvania	pensilvânia	pennsylvania	N;FEM;SG	N;DEF;FEM;SG
cooperação	samarbeid	cooperação	samarbeid	N;FEM;SG	N;INDF;NEUT;SG
variáveis	variablene	variável	variabel	N;MASC;PL	N;DEF;MASC;PL
cérebro	brain	cérebro	brain	N;MASC;SG	N;INDF;NEUT;SG
cérebro	hjernens	cérebro	hjernens	N;MASC;SG	N;GEN;DEF;MASC;SG
cérebro	hjerne	cérebro	hjerne	N;MASC;SG	N;INDF;MASC;SG
cérebro	hjernen	cérebro	hjern	N;MASC;SG	N;DEF;MASC;SG
cérebro	hjerner	cérebro	hjerne	N;MASC;SG	N;INDF;NEUT;SG
cérebro	hjerne	cérebro	hjerne	N;MASC;SG	N;INDF;MASC;SG
cérebro	hjernen	cérebro	hjern	N;MASC;SG	N;DEF;MASC;SG
clipe	klipp	clipe	klipp	N;MASC;SG	N;INDF;MASC;SG
amante	elskerinne	amante	elskerinne	N;MASC;SG	N;INDF;FEM;SG
amante	herskerinne	amante	herskerinne	N;MASC;SG	N;INDF;FEM;SG
amante	elskerinnen	amante	elskerinn	N;MASC;SG	N;DEF;MASC;SG
amante	elskeren	amante	elsker	N;MASC;SG	N;DEF;MASC;SG
paciente	pasient	paciente	pasient	N;MASC;SG	N;INDF;MASC;SG
avaliar	vurdere	avaliar	vurdere	V;NFIN	V;NFIN
avaliar	evaluere	avaliar	evaluere	V;NFIN	V;NFIN
benfica	benfica	benfica	benfice	N;MASC;SG	N;INDF;MASC;SG
stanley	stanley	stanley	stanley	N;MASC;SG	N;INDF;MASC;SG
exílio	eksil	exílio	eksil	N;MASC;SG	N;INDF;MASC;SG
químico	kjemisk	químico	kjemisk	N;MASC;SG	N;INDF;MASC;SG
químico	kjemiker	químico	kjemike	N;MASC;SG	N;INDF;MASC;SG
conexão	forbindelse	conexão	forbindelse	N;FEM;SG	N;INDF;MASC;SG
conexão	tilkobling	conexão	tilkobling	N;FEM;SG	N;INDF;FEM;SG
conexão	tilkobling	conexão	tilkobling	N;FEM;SG	N;INDF;FEM;SG
conexão	kobler	conexão	koble	N;FEM;SG	N;INDF;MASC;SG
conexão	tilkobling	conexão	tilkobling	N;FEM;SG	N;INDF;FEM;SG
conexão	connect	conexão	connect	N;FEM;SG	N
documentação	dokumentasjon	documentação	dokumentasjon	N;FEM;SG	N;INDF;MASC;SG
documentação	dokumentasjonen	documentação	dokumentasjon	N;FEM;SG	N;DEF;MASC;SG
síndrome	syndromet	síndrome	syndrom	N;FEM;SG	N;DEF;NEUT;SG
síndrome	syndrom	síndrome	syndrom	N;FEM;SG	N;INDF;MASC;SG
gene	gene	gene	gene	N;MASC;SG	N
gene	gen	gene	gen	N;MASC;SG	N;INDF;NEUT;SG
luciano	luciano	luciano	luciano	N;MASC;SG	N;INDF;SG
luciano	lucien	luciano	lucie	N;MASC;SG	N;INDF;MASC;SG
radiação	stråling	radiação	stråling	N;FEM;SG	N;INDF;FEM;SG
fórum	forum	fórum	forum	N;MASC;SG	N;INDF;NEUT;SG
fórum	forumet	fórum	forum	N;MASC;SG	N;DEF;NEUT;SG
ultimate	ypperste	ultimate	ypperrje	N;MASC;SG	N;INDF;MASC;SG
precisamente	nettopp	precisamente	nettopp	ADV	ADV
anjo	engelen	anjo	engel	N;MASC;SG	N;DEF;MASC;SG
anjo	engel	anjo	engel	N;MASC;SG	N;INDF;MASC;SG
anjo	angel	anjo	angel	N;MASC;SG	N;INDF;MASC;SG
afro	afro	afro	afro	N;MASC;SG	N;INDF;SG
positivo	positivt	positivo	positiv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
positivo	positiv	positivo	positiv	ADJ;MASC;SG	ADJ;INDF;SG
holandês	nederlandsk	holandês	nederlandsk	N;MASC;SG	N;INDF;MASC;SG
furacão	orkanen	furacão	orkan	N;MASC;SG	N;DEF;MASC;SG
furacão	orkan	furacão	orkan	N;MASC;SG	N;INDF;MASC;SG
furacão	hurricane	furacão	hurrice	N;MASC;SG	N;DEF;MASC;SG
jun	jun	jun	jun	N;MASC;SG	N;INDF;MASC;SG
nba	nba	nba	nba	N;FEM;SG	N;INDF;MASC;SG
compreensão	forståelse	compreensão	forståelse	N;FEM;SG	N;INDF;MASC;SG
compreensão	forståelsesfull	compreensão	forståelsesfull	N;FEM;SG	N;INDF;MASC;SG
carlo	carlo	carlo	carlo	N;MASC;SG	N;INDF;MASC;SG
milton	milton	milton	milton	N;MASC;SG	N;INDF;NEUT;SG
item	elementet	item	element	N;MASC;SG	N;DEF;NEUT;SG
item	gjenstand	item	gjenstand	N;MASC;SG	N;INDF;MASC;SG
item	element	item	element	N;MASC;SG	N;INDF;NEUT;SG
eddie	eddie	eddie	eddi	N;MASC;SG	N;INDF;MASC;SG
lula	lula	lula	lule	N;MASC;SG	N;DEF;MASC;SG
mínima	minimum	pequeno	minimum	N;FEM;SG	N;INDF;NEUT;SG
toma	tar	tomar	ta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
cineasta	filmskaper	cineasta	filmskap	N;MASC;SG	N;INDF;MASC;SG
impostos	skatter	imposto	skatter	N;MASC;PL	N;INDF;FEM;PL
fabricação	produksjon	fabricação	produksjon	N;FEM;SG	N;INDF;MASC;SG
fabricação	produksjon	fabricação	produksjon	N;FEM;SG	N;INDF;MASC;SG
never	never	never	never	N;MASC;SG	N;INDF;SG
inferno	helvete	inferno	helvete	N;MASC;SG	N;INDF;NEUT;SG
inferno	inferno	inferno	inferno	N;MASC;SG	N;INDF;MASC;SG
sugestão	forslag	sugestão	forslag	N;FEM;SG	N;INDF;NEUT;SG
sugestão	snev	sugestão	snev	N;FEM;SG	N;INDF;NEUT;SG
sugestão	hint	sugestão	hint	N;FEM;SG	N;INDF;NEUT;SG
abre	åpner	abrir	åpne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
preferência	preferanse	preferência	preferanse	N;FEM;SG	N;INDF;MASC;SG
preferência	foretrukket	preferência	foretrukk	N;FEM;SG	N;DEF;NEUT;SG
preferência	foretrukne	preferência	foretrukne	N;FEM;SG	N;INDF;FEM;SG
preferência	foretrakk	preferência	foretrakk	N;FEM;SG	N;INDF;NEUT;SG
distante	fjernt	distante	fjern	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
distante	fjern	distante	fjern	ADJ;MASC;SG	ADJ;INDF;SG
investimentos	investeringer	investimento	investering	N;MASC;PL	N;INDF;FEM;PL
golden	golden	golden	gold	N;MASC;SG	N;DEF;MASC;SG
golden	gyllen	golden	gyll	N;MASC;SG	N;INDF;MASC;SG
golden	gyllent	golden	gyllent	N;MASC;SG	N;INDF;NEUT;SG
dario	dario	dario	dario	N;MASC;SG	N;INDF;MASC;SG
dario	darius	dario	darius	N;MASC;SG	N;INDF;MASC;SG
dario	dareios	dario	dareios	N;MASC;SG	N;INDF;MASC;SG
previsto	spådde	prever	spå	V;MASC;SG;V.PTCP	V;IND;PST;FIN
pronto	klar	pronto	klar	ADJ;MASC;SG	ADJ;INDF;SG
oferta	tilbudet	oferta	tilbud	N;FEM;SG	N;DEF;NEUT;SG
oferta	tilbud	oferta	tilbud	N;FEM;SG	N;INDF;NEUT;SG
paisagem	landskapet	paisagem	landskap	N;FEM;SG	N;DEF;NEUT;SG
paisagem	landskap	paisagem	landskap	N;FEM;SG	N;INDF;NEUT;SG
paisagem	liggende	paisagem	liggende	N;FEM;SG	N;INDF;MASC;SG
comprar	kjøpe	comprar	kjøpe	V;NFIN	V;IMP;NFIN
comprar	kjøper	comprar	kjøpe	V;NFIN	V;IND;PRS;FIN
comprar	kjøpe	comprar	kjøpe	V;NFIN	V;IMP;NFIN
esquema	svindel	esquema	svindel	N;MASC;SG	N;INDF;MASC;SG
silent	lydløs	silent	lydløs	N;MASC;SG	N;INDF;MASC;SG
silent	silent	silent	silent	N;MASC;SG	N;INDF;MASC;SG
silent	tause	silent	tause	N;MASC;SG	N;INDF;NEUT;SG
correntes	kjettinger	corrente	kjetting	N;MASC;PL	N;INDF;FEM;PL
correntes	lenker	corrente	lank	N;MASC;PL	N;INDF;FEM;PL
gerar	genererer	gerar	generere	V;NFIN	V;IND;PRS;FIN
gerar	generere	gerar	generere	V;NFIN	V;IND;PRS;FIN
gerar	genererer	gerar	generere	V;NFIN	V;IND;PRS;FIN
gerar	generere	gerar	generere	V;NFIN	V;IND;PRS;FIN
gerar	generer	gerar	genere	V;NFIN	V;IND;PRS;FIN
apresentadora	programleder	apresentador	programlede	N;FEM;SG	N;INDF;MASC;SG
apresentadora	foredragsholder	apresentador	foredragsholde	N;FEM;SG	N;INDF;NEUT;SG
nogueira	nogueira	nogueiro	nogueir	N;FEM;SG	N;INDF;MASC;SG
nogueira	hickory	nogueiro	hickory	N;FEM;SG	N;INDF;NEUT;SG
nogueira	valnøtt	nogueiro	valnøtt	N;FEM;SG	N;INDF;FEM;SG
prússia	preussen	prússia	preusse	N;FEM;SG	N;DEF;MASC;SG
wilhelm	wilhelm	wilhelm	wilhelm	N;MASC;SG	N;INDF;MASC;SG
cálculo	beregning	cálculo	beregning	N;MASC;SG	N;INDF;FEM;SG
pobre	stakkars	pobre	stakkars	ADJ;MASC;SG	ADJ;INDF;SG
pobre	fattig	pobre	fattig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sábado	lørdag	sábado	lørdag	N;MASC;SG	N;INDF;MASC;SG
sábado	lørdagen	sábado	lørdag	N;MASC;SG	N;DEF;MASC;SG
donald	donald	donald	donald	N;MASC;SG	N;INDF;MASC;SG
barreto	barreto	barreto	barreto	N;MASC;SG	N;INDF;NEUT;SG
normandia	normandie	normandia	normandie	N;FEM;SG	N;INDF;MASC;SG
rebeldes	rebeller	rebelde	rebeller	N;MASC;PL	N;INDF;FEM;PL
rebeldes	opprører	rebelde	opprøre	N;MASC;PL	N;INDF;FEM;PL
subespécie	underart	subespécie	underar	N;FEM;SG	N;INDF;MASC;SG
sócio	partner	sócio	partner	N;MASC;SG	N;INDF;MASC;SG
sócio	partneren	sócio	partner	N;MASC;SG	N;DEF;MASC;SG
sócio	kompanjong	sócio	kompanjong	N;MASC;SG	N;INDF;MASC;SG
permanecer	forblir	permanecer	forblir	V;NFIN	V;IND;PRS;FIN
disposição	underhold	disposição	underhold	N;FEM;SG	N;INDF;NEUT;SG
disposição	utdeling	disposição	utdeling	N;FEM;SG	N;INDF;FEM;SG
disposição	layout	disposição	layout	N;FEM;SG	N;INDF;MASC;SG
disposição	utforming	disposição	utforming	N;FEM;SG	N;INDF;FEM;SG
disposição	layouten	disposição	layout	N;FEM;SG	N;DEF;MASC;SG
disposição	humøret	disposição	humør	N;FEM;SG	N;DEF;NEUT;SG
disposição	mood	disposição	mood	N;FEM;SG	N;INDF;SG
disposição	humør	disposição	humør	N;FEM;SG	N;INDF;MASC;SG
explosão	blast	explosão	blast	N;FEM;SG	N;INDF;NEUT;SG
explosão	eksplosjon	explosão	eksplosjon	N;FEM;SG	N;INDF;MASC;SG
atlas	atlas	atlas	atlas	N;MASC;SG	N;INDF;NEUT;SG
parecer	oppfatning	parecer	oppfatning	N;MASC;SG	N;INDF;FEM;SG
parecer	mening	parecer	mening	N;MASC;SG	N;INDF;FEM;SG
laranja	orange	laranja	orang	N;FEM;SG	N;INDF;MASC;SG
laranja	appelsin	laranja	appelsin	N;FEM;SG	N;INDF;MASC;SG
quarenta	førti	quarenta	førti	NUM	NUM;PL
organismo	organisme	organismo	organisme	N;MASC;SG	N;INDF;MASC;SG
otto	otto	otto	otto	N;MASC;SG	N;INDF;MASC;SG
demonstra	demonstrerer	demonstrar	demonstrere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
seguro	forsikret	seguro	forsikre	N;MASC;SG	N;DEF;NEUT;SG
seguro	safe	seguro	safe	N;MASC;SG	N;INDF;NEUT;SG
seguro	forsikring	seguro	forsikring	N;MASC;SG	N;INDF;FEM;SG
seguro	sikre	seguro	sikre	N;MASC;SG	N;INDF;FEM;SG
seguro	sikret	seguro	sikre	N;MASC;SG	N;DEF;NEUT;SG
investimento	investering	investimento	investering	N;MASC;SG	N;INDF;FEM;SG
investimento	investere	investimento	investere	N;MASC;SG	N;INDF;NEUT;SG
investimento	investering	investimento	investering	N;MASC;SG	N;INDF;FEM;SG
investimento	investeringen	investimento	investering	N;MASC;SG	N;DEF;MASC;SG
preços	priser	preço	prise	N;MASC;PL	N;INDF;FEM;PL
preços	prisene	preço	prise	N;MASC;PL	N;DEF;FEM;PL
procedimento	prosedyre	procedimento	prosedyre	N;MASC;SG	N;INDF;MASC;SG
procedimento	prosedyren	procedimento	prosedyr	N;MASC;SG	N;DEF;MASC;SG
oferecer	tilby	oferecer	tilby	V;NFIN	V;IMP;NFIN
descrever	beskriver	descrever	beskrive	V;NFIN	V;IND;PRS;FIN
descrever	beskrive	descrever	beskrive	V;NFIN	V;NFIN
descrever	beskriv	descrever	beskriv	V;NFIN	V;IND;PRS;FIN
comida	mat	comida	mat	N;FEM;SG	N;INDF;MASC;SG
marcando	markerer	marcar	markere	V;V.MSDR	V;IND;PRS;FIN
instrução	instruksjon	instrução	instruksjon	N;FEM;SG	N;INDF;MASC;SG
mai	mai	mai	mai	N;MASC;SG	N;INDF;MASC;SG
kennedy	kennedy	kennedy	kennedy	N;MASC;SG	N;INDF;MASC;SG
adição	tilskudd	adição	tilskudd	N;FEM;SG	N;INDF;FEM;SG
adição	tillegg	adição	tillegg	N;FEM;SG	N;INDF;NEUT;SG
figueiredo	figueiredo	figueiredo	figueiredo	N;MASC;SG	N;INDF;MASC;SG
sagrado	hellig	sagrado	hellig	N;MASC;SG	N;INDF;MASC;SG
amador	amador	amador	amador	N;MASC;SG	N;INDF;MASC;SG
amador	amatør	amador	amatør	N;MASC;SG	N;INDF;MASC;SG
songs	sanger	song	sanger	N;MASC;SG	N;INDF;MASC;SG
songs	songs	song	song	N;MASC;SG	N;INDF;NEUT;SG
raiz	root	raiz	root	N;FEM;SG	N;INDF;MASC;SG
raiz	rot	raiz	rot	N;FEM;SG	N;INDF;NEUT;SG
linda	vakker	linda	vakker	ADJ;FEM;SG	ADJ;INDF;SG
linda	vakkert	linda	vakker	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
vencendo	vinne	vencer	vinne	V;V.MSDR	V;NFIN
camponotus	camponotus	camponotu	camponotus	N;MASC;SG	N;INDF;MASC;SG
braços	arms	braço	arm	N;MASC;PL	N
braços	armene	braço	arm	N;MASC;PL	N;DEF;FEM;PL
tecido	duken	tecido	duken	N;MASC;SG	N;DEF;MASC;SG
tecido	klede	tecido	klede	N;MASC;SG	N;INDF;NEUT;SG
tecido	klut	tecido	klut	N;MASC;SG	N;INDF;MASC;SG
tecido	tøy	tecido	tøy	N;MASC;SG	N;INDF;NEUT;SG
célula	celle	célula	celle	N;FEM;SG	N;INDF;FEM;SG
marcus	marcus	marcus	marcus	N;MASC;SG	N;INDF;MASC;SG
substância	substans	substância	substans	N;FEM;SG	N;INDF;MASC;SG
bárbara	bárbara	bárbara	bnrbar	N;FEM;SG	N;INDF;NEUT;SG
bárbara	barbara	bárbara	barbar	N;FEM;SG	N;INDF;FEM;SG
espetáculo	skue	espetáculo	skue	N;MASC;SG	N;INDF;NEUT;SG
espetáculo	vis	espetáculo	vis	N;MASC;SG	N;INDF;NEUT;SG
espetáculo	show	espetáculo	show	N;MASC;SG	N;INDF;NEUT;SG
filmagens	filmer	filmagem	film	N;FEM;PL	N;INDF;FEM;PL
asa	asa	asa	ase	N;FEM;SG	N;INDF;NEUT;SG
asa	fløyen	asa	fløy	N;FEM;SG	N;DEF;MASC;SG
asa	ving	asa	ving	N;FEM;SG	N;INDF;MASC;SG
asa	vinge	asa	vinge	N;FEM;SG	N;INDF;MASC;SG
associações	foreninger	associação	foreninger	N;FEM;PL	N;INDF;FEM;PL
centenário	centenary	centenário	centen	N;MASC;SG	N;INDF;NEUT;SG
centenário	centennial	centenário	centennial	N;MASC;SG	N;INDF;MASC;SG
domínios	domener	domínio	domen	N;MASC;PL	N;INDF;MASC;PL
aplicado	søkte	aplicar	søkje	V;MASC;SG;V.PTCP	V;IND;PST;FIN
segmento	segment	segmento	segment	N;MASC;SG	N;INDF;NEUT;SG
segmento	innslag	segmento	innslag	N;MASC;SG	N;INDF;NEUT;SG
henri	henri	henri	henri	N;MASC;SG	N;INDF;MASC;SG
continuidade	kontinuitet	continuidade	kontinuitet	N;FEM;SG	N;INDF;MASC;SG
newton	newtons	newton	newtons	N;MASC;SG	N;INDF;FEM;SG
newton	newton	newton	newton	N;MASC;SG	N;INDF;MASC;SG
meta	meta	meta	mette	N;FEM;SG	N;INDF;MASC;SG
atp	atp	atp	atp	N;MASC;SG	N;INDF;NEUT;SG
sigla	forkortelse	sigla	forkortelse	N;FEM;SG	N;INDF;MASC;SG
coutinho	coutinho	coutinho	coutinho	N;MASC;SG	N
corrupção	korrupsjon	corrupção	korrupsjon	N;FEM;SG	N;INDF;MASC;SG
teorema	teorem	teorema	teorem	N;MASC;SG	N;INDF;NEUT;SG
autorização	autorisasjon	autorização	autorisasjon	N;FEM;SG	N;INDF;MASC;SG
autorização	autorisasjon	autorização	autorisasjon	N;FEM;SG	N;INDF;MASC;SG
autorização	godkjennelse	autorização	godkjennelse	N;FEM;SG	N;INDF;MASC;SG
praga	praha	praga	prahe	N;FEM;SG	N;INDF;MASC;SG
inácio	ignatius	inácio	ignatius	N;MASC;SG	N;INDF;MASC;SG
monarca	monark	monarca	monark	N;MASC;SG	N;INDF;MASC;SG
triângulo	trekant	triângulo	trekant	N;MASC;SG	N;INDF;MASC;SG
embaixador	ambassadør	embaixador	ambassadør	N;MASC;SG	N;INDF;MASC;SG
blocos	blokkeringer	bloco	blokkeringe	N;MASC;PL	N;INDF;FEM;PL
blocos	kvartaler	bloco	kvartale	N;MASC;PL	N;INDF;MASC;PL
acção	action	acção	action	N;FEM;SG	N
acção	aksjon	acção	aksjon	N;FEM;SG	N;INDF;MASC;SG
acção	handling	acção	handling	N;FEM;SG	N;INDF;FEM;SG
porção	porsjon	porção	porsjon	N;FEM;SG	N;INDF;MASC;SG
resumo	oppsummering	resumo	oppsummering	N;MASC;SG	N;INDF;FEM;SG
resumo	sammendrag	resumo	sammendrag	N;MASC;SG	N;INDF;NEUT;SG
negociações	forhandlinger	negociação	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociações	forhandler	negociação	forhandle	N;FEM;PL	N;INDF;FEM;PL
negociações	forhandlinger	negociação	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociações	forhandlinger	negociação	forhandlinger	N;FEM;PL	N;INDF;FEM;PL
negociações	forhandlingene	negociação	forhandling	N;FEM;PL	N;DEF;FEM;PL
pão	brød	pão	brød	N;MASC;SG	N;INDF;NEUT;SG
roll	rulle	roll	rulle	N;MASC;SG	N;INDF;FEM;SG
roll	roll	roll	roll	N;MASC;SG	N;INDF;MASC;SG
roll	rull	roll	rull	N;MASC;SG	N;INDF;MASC;SG
marcação	merking	marcação	merking	N;FEM;SG	N;INDF;FEM;SG
