структурні	estructurales	структурний	estructural	ADJ;NOM;PL	ADJ;PL
феномен	fenómeno	феномен	fenómeno	N;INAN;NOM;MASC;SG	N;MASC;SG
турецький	otomana	турецький	otomana	ADJ;NOM;MASC;SG	ADJ;FEM;SG
турецький	turca	турецький	turco	ADJ;NOM;MASC;SG	ADJ;FEM;SG
союзники	aliados	союзник	aliado	N;ANIM;NOM;MASC;PL	N;MASC;PL
сіра	grey	сіра	grey	N;INAN;NOM;FEM;SG	N
симптоми	síntomas	симптом	síntoma	N;INAN;NOM;MASC;PL	N;MASC;PL
індіанці	indios	індіанець	indio	N;ANIM;NOM;MASC;PL	N;MASC;PL
присвоєння	asignación	присвоєння	asignación	N;INAN;NOM;NEUT;SG	N;FEM;SG
присвоєння	cesión	присвоєння	cesión	N;INAN;NOM;NEUT;SG	N;FEM;SG
необхідне	exigido	необхідне	exigido	ADJ;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
необхідне	requerido	необхідне	requerir	ADJ;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
необхідне	requerida	необхідне	requerido	ADJ;NOM;NEUT;SG	ADJ;FEM;SG;V.PTCP
галактик	galaxias	галактика	galaxias	N;INAN;GEN;FEM;PL	N;FEM;PL
вінніпег	winnipeg	вінніпег	winnipeg	N;INAN;NOM;MASC;SG	N;MASC;SG
вікон	windows	вікно	windows	N;INAN;GEN;NEUT;PL	N;MASC
вікон	ventanas	вікно	ventana	N;INAN;GEN;NEUT;PL	N;FEM;PL
вікон	ventanillas	вікно	ventanilla	N;INAN;GEN;NEUT;PL	N;FEM;PL
стани	estados	стан	estado	N;INAN;NOM;MASC;PL	N;MASC;PL
казав	dijo	казати	decir	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
фестивалів	fiestas	фестивал	fiesta	N;INAN;GEN;MASC;PL	N;FEM;PL
фестивалів	festivales	фестивал	festival	N;INAN;GEN;MASC;PL	N;MASC;PL
шари	capas	шар	capa	N;INAN;NOM;MASC;PL	N;FEM;PL
кадри	bastidores	кадр	bastidor	N;INAN;NOM;MASC;PL	N;MASC;PL
кадри	marcos	кадр	marco	N;INAN;NOM;MASC;PL	N;MASC;PL
цех	gremio	цех	gremio	N;INAN;NOM;MASC;SG	N;MASC;SG
максимальний	máximo	максимальний	máximo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
максимальний	máxima	максимальний	máximo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
нижніх	subyacentes	нижній	subyacente	ADJ;GEN;PL	ADJ;PL
площ	minoristas	площа	minorista	N;INAN;GEN;FEM;PL	N;PL
нахил	inclinación	нахила	inclinación	N;INAN;NOM;MASC;SG	N;FEM;SG
трупи	cadáveres	труп	cadáver	N;INAN;NOM;MASC;PL	N;MASC;PL
діалект	dialecto	діалект	dialecto	N;INAN;NOM;MASC;SG	N;MASC;SG
блог	blog	блог	blog	N;INAN;NOM;MASC;SG	N;MASC;SG
блог	bitácora	блог	bitácora	N;INAN;NOM;MASC;SG	N;FEM;SG
інструкції	instrucciones	інструкція	instrucción	N;INAN;NOM;FEM;PL	N;FEM;PL
атлетика	atletismo	атлетика	atletismo	N;ANIM;NOM;FEM;SG	N;MASC;SG
фантастика	ficción	фантастика	ficción	N;INAN;NOM;FEM;SG	N;FEM;SG
процесорів	cpus	процесор	cpus	N;INAN;GEN;MASC;PL	N;MASC;PL
зникла	ido	зникнути	ir	V;PFV;FEM;IND;SG;PST;FIN	V;MASC;SG;PST;V.PTCP
виконавці	recursos	виконавець	recurso	N;ANIM;NOM;MASC;PL	N;MASC;PL
виконавці	artistas	виконавець	artista	N;ANIM;NOM;MASC;PL	N;PL
бульвар	rosewood	бульвар	rosewood	N;INAN;NOM;MASC;SG	N;MASC;SG
бульвар	boulevard	бульвар	boulevard	N;INAN;NOM;MASC;SG	N;MASC;SG
бульвар	bulevar	бульвар	bulevar	N;INAN;NOM;MASC;SG	N;MASC;SG
борець	luchador	борець	luchador	N;ANIM;NOM;MASC;SG	N;MASC;SG
самиць	hembras	самиця	hembra	N;ANIM;ACC;FEM;PL	N;FEM;PL
величин	cantidades	величина	cantidad	N;INAN;GEN;FEM;PL	N;FEM;PL
величин	magnitudes	величина	magnitudes	N;INAN;GEN;FEM;PL	N;FEM;PL
профспілок	uniones	профспілка	unión	N;INAN;GEN;FEM;PL	N;FEM;PL
профспілок	sindicatos	профспілка	sindicato	N;INAN;GEN;FEM;PL	N;MASC;PL
польську	polaca	польський	polaco	ADJ;ACC;FEM;SG	ADJ;FEM;SG
спадкоємець	heredera	спадкоємець	heredera	N;ANIM;NOM;MASC;SG	N;FEM;SG
спадкоємець	heredero	спадкоємець	heredero	N;ANIM;NOM;MASC;SG	N;MASC;SG
негативні	negativas	негативний	negativo	ADJ;NOM;PL	ADJ;FEM;PL
негативні	negativos	негативний	negativo	ADJ;NOM;PL	ADJ;MASC;PL
заряд	cargo	заряд	cargo	N;INAN;NOM;MASC;SG	N;MASC;SG
заряд	carga	заряд	carga	N;INAN;NOM;MASC;SG	N;FEM;SG
загроза	amenaza	загроза	amenaza	N;INAN;NOM;FEM;SG	N;FEM;SG
загроза	amenaza	загроза	amenaza	N;INAN;NOM;FEM;SG	N;FEM;SG
духовна	litúrgico	духовний	litúrgico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
духовна	teológica	духовний	teológico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
перегони	race	перегона	race	N;INAN;NOM;MASC;PL	N
перегони	carreras	перегона	carrera	N;INAN;NOM;MASC;PL	N;FEM;PL
перегони	regatas	перегона	regata	N;INAN;NOM;MASC;PL	N;FEM;PL
молодим	jóven	молодий	jóven	ADJ;INS;NEUT;SG	ADJ;SG
демонструє	demuestra	демонструвати	demostrar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ходи	movimientos	хода	movimiento	N;INAN;NOM;FEM;PL	N;MASC;PL
ходи	mudanzas	хода	mudanza	N;INAN;NOM;FEM;PL	N;FEM;PL
монету	moneda	монет	moneda	N;INAN;ACC;FEM;SG	N;FEM;SG
кімната	sala	кімната	sala	N;INAN;NOM;FEM;SG	N;FEM;SG
кімната	habitación	кімната	habitación	N;INAN;NOM;FEM;SG	N;FEM;SG
альянс	alliance	альянс	alliance	N;INAN;NOM;MASC;SG	N;SG
альянс	alianza	альянс	alianza	N;INAN;NOM;MASC;SG	N;FEM;SG
корпорація	corporación	корпорація	corporación	N;INAN;NOM;FEM;SG	N;FEM;SG
корпорація	corporation	корпорація	corporation	N;INAN;NOM;FEM;SG	N;FEM;SG
кінь	caballo	кінь	caballo	N;ANIM;NOM;MASC;SG	N;MASC;SG
сенат	senado	сенат	senado	N;INAN;NOM;MASC;SG	N;MASC;SG
батьківщина	patria	батьківщина	patria	N;INAN;NOM;FEM;SG	N;FEM;SG
батьківщина	patria	батьківщина	patria	N;INAN;NOM;FEM;SG	N;FEM;SG
коробка	box	коробка	box	N;INAN;NOM;FEM;SG	N
коробка	caja	коробка	caja	N;INAN;NOM;FEM;SG	N;FEM;SG
коробка	recuadro	коробка	recuadro	N;INAN;NOM;FEM;SG	N;MASC;SG
коробка	casilla	коробка	casilla	N;INAN;NOM;FEM;SG	N;FEM;SG
твердість	dureza	твердість	dureza	N;INAN;NOM;FEM;SG	N;FEM;SG
ланка	lanka	ланка	lanka	N;INAN;NOM;FEM;SG	N;FEM;SG
запалення	inflamación	запалення	inflamación	N;INAN;NOM;NEUT;SG	N;FEM;SG
гази	gases	газ	gas	N;INAN;NOM;MASC;PL	N;MASC;PL
оцінювання	puntuación	оцінювання	puntuación	N;INAN;NOM;NEUT;SG	N;FEM;SG
оцінювання	evaluación	оцінювання	evaluación	N;INAN;NOM;NEUT;SG	N;FEM;SG
важливість	importancia	важливість	importancia	N;INAN;NOM;FEM;SG	N;FEM;SG
важливість	severidad	важливість	severidad	N;INAN;NOM;FEM;SG	N;FEM;SG
важливість	gravedad	важливість	gravedad	N;INAN;NOM;FEM;SG	N;FEM;SG
важливість	urgencia	важливість	urgencia	N;INAN;NOM;FEM;SG	N;FEM;SG
виживання	supervivencia	виживання	supervivencia	N;INAN;NOM;NEUT;SG	N;FEM;SG
виживання	sobrevivencia	виживання	sobrevivencia	N;INAN;NOM;NEUT;SG	N;FEM;SG
дизель	diésel	дизель	diésel	N;INAN;NOM;MASC;SG	N;MASC;SG
дизель	diesel	дизель	diesel	N;INAN;NOM;MASC;SG	N;MASC;SG
дизель	gasóleo	дизель	gasóleo	N;INAN;NOM;MASC;SG	N;MASC;SG
недоліків	defectos	недолік	defecto	N;INAN;GEN;MASC;PL	N;MASC;PL
недоліків	fallos	недолік	fallo	N;INAN;GEN;MASC;PL	N;MASC;PL
недоліків	fallas	недолік	falla	N;INAN;GEN;MASC;PL	N;FEM;PL
недоліків	faltas	недолік	falta	N;INAN;GEN;MASC;PL	N;FEM;PL
написала	escribí	написати	escribir	V;PFV;FEM;IND;SG;PST;FIN	V;IND;SG;1;PST;FIN
написала	escribió	написати	escribir	V;PFV;FEM;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
багатство	riqueza	багатство	riqueza	N;INAN;NOM;NEUT;SG	N;FEM;SG
багатство	riqueza	багатство	riqueza	N;INAN;NOM;NEUT;SG	N;FEM;SG
винограду	uva	виноград	uvar	N;INAN;GEN;MASC;SG	N;FEM;SG
винограду	uva	виноград	uvar	N;INAN;GEN;MASC;SG	N;FEM;SG
персонал	staff	персонал	staff	N;INAN;NOM;MASC;SG	N;MASC;SG
обмежені	limitados	обмежений	limitado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
обмежені	limitadas	обмежений	limitado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
мухаммед	mohammad	мухаммед	mohammad	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mahoma	мухаммед	mahomo	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mahoma	мухаммед	mahomo	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mohammed	мухаммед	mohammed	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mahoma	мухаммед	mahomo	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mohamed	мухаммед	mohamed	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	muhammed	мухаммед	muhammed	N;ANIM;NOM;MASC;SG	N;MASC;SG
мухаммед	mahoma	мухаммед	mahomo	N;ANIM;NOM;MASC;SG	N;MASC;SG
нафта	aceite	нафта	aceite	N;INAN;NOM;FEM;SG	N;MASC;SG
нафта	petroleo	нафта	petroleo	N;INAN;NOM;FEM;SG	N;MASC;SG
нафта	óleo	нафта	óleo	N;INAN;NOM;FEM;SG	N;MASC;SG
нафта	petróleo	нафта	petróleo	N;INAN;NOM;FEM;SG	N;MASC;SG
нафта	petroleo	нафта	petroleo	N;INAN;NOM;FEM;SG	N;MASC;SG
нафта	petróleo	нафта	petróleo	N;INAN;NOM;FEM;SG	N;MASC;SG
сигнали	señales	сигнал	señal	N;INAN;NOM;MASC;PL	N;FEM;PL
розділити	dividir	розділити	dividir	V;PFV;NFIN	V;NFIN
безумовно	definitivamente	безумовно	definitivamente	ADV	ADV
арсенал	arsenal	арсенал	arsenal	N;INAN;NOM;MASC;SG	N;MASC;SG
абсолютна	absoluta	абсолютний	absoluto	ADJ;NOM;FEM;SG	ADJ;FEM;SG
абсолютна	absoluto	абсолютний	absoluto	ADJ;NOM;FEM;SG	ADJ;MASC;SG
технічно	técnicamente	технічно	técnicamente	ADV	ADV
попередня	anterior	попередній	anterior	ADJ;NOM;FEM;SG	ADJ;SG
попередня	previo	попередній	previo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
провулки	callejones	провулка	callejón	N;INAN;NOM;MASC;PL	N;MASC;PL
створюючи	asegurando	створювати	asegurar	V;IPFV;PRS;V.CVB	V;V.MSDR
кандидатуру	candidatura	кандидатура	candidatura	N;INAN;ACC;FEM;SG	N;FEM;SG
знаючи	sabiendo	знати	saber	V;IPFV;PRS;V.CVB	V;V.MSDR
знаючи	conociendo	знати	conocer	V;IPFV;PRS;V.CVB	V;V.MSDR
поховали	enterrar	поховати	enterrar	V;PFV;IND;PL;PST;FIN	V;NFIN
суцвіття	inflorescencia	суцвіття	inflorescencia	N;INAN;NOM;NEUT;SG	N;FEM;SG
подолати	superar	подолати	superar	V;PFV;NFIN	V;NFIN
пілотів	pilotos	пілотіти	piloto	N;INAN;GEN;MASC;PL	N;PL
ратуша	vestíbulo	ратуша	vestíbulo	N;INAN;NOM;FEM;SG	N;MASC;SG
ратуша	pasillo	ратуша	pasillo	N;INAN;NOM;FEM;SG	N;MASC;SG
ратуша	hall	ратуша	hall	N;INAN;NOM;FEM;SG	N;MASC;SG
ратуша	salón	ратуша	salón	N;INAN;NOM;FEM;SG	N;MASC;SG
військах	fuerzas	військо	fuerza	N;INAN;ESS;NEUT;PL	N;FEM;PL
військах	forces	військо	force	N;INAN;ESS;NEUT;PL	N;FEM
спокою	serenidad	спокій	serenidad	N;INAN;GEN;MASC;SG	N;FEM;SG
виробляють	producen	виробляти	producir	V;IPFV;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
виробляють	producir	виробляти	producir	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
мережах	redes	мережа	red	N;INAN;ESS;FEM;PL	N;FEM;PL
впевнений	seguro	впевнений	seguro	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG
числення	cálculo	числення	cálculo	N;INAN;NOM;NEUT;SG	N;MASC;SG
залишатися	quédate	залишатися	quédate	V;IPFV;NFIN	V;IND;SG;2;PRS;FIN
залишатися	quedo	залишатися	quedar	V;IPFV;NFIN	V;IND;SG;1;PRS;FIN
залишатися	quedate	залишатися	quedate	V;IPFV;NFIN	V;IND;SG;2;PRS;FIN
броні	armaduras	брон	armadura	N;INAN;NOM;FEM;PL	N;FEM;PL
запитів	peticiones	запит	petición	N;INAN;GEN;MASC;PL	N;FEM;PL
запитів	solicitudes	запит	solicitud	N;INAN;GEN;MASC;PL	N;FEM;PL
зник	ido	зник	ir	V;PFV;MASC;IND;SG;PST;FIN	V;MASC;SG;PST;V.PTCP
зник	desapareció	зник	desaparecer	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
зник	desapareció	зник	desaparecer	V;PFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
відповідними	respectivas	відповідний	respectivo	ADJ;INS;PL	ADJ;FEM;PL
відповідними	respectivos	відповідний	respectivo	ADJ;INS;PL	ADJ;MASC;PL
механічний	mecánico	механічний	mecánico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
механічний	mecánica	механічний	mecánico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
кераміка	cerámica	кераміка	cerámica	N;INAN;NOM;FEM;SG	N;FEM;SG
кераміка	ware	кераміка	ware	N;INAN;NOM;FEM;SG	N
кераміка	cerámica	кераміка	cerámica	N;INAN;NOM;FEM;SG	N;FEM;SG
кераміка	cerámica	кераміка	cerámica	N;INAN;NOM;FEM;SG	N;FEM;SG
астрономи	astrónomos	астронама	astrónomo	N;ANIM;NOM;MASC;PL	N;MASC;PL
прапором	flag	прапір	flag	N;INAN;INS;MASC;SG	N;SG
прапором	bandera	прапір	bandera	N;INAN;INS;MASC;SG	N;FEM;SG
зерно	grano	зерно	grano	N;INAN;NOM;NEUT;SG	N;MASC;SG
студій	estudios	студія	estudio	N;INAN;GEN;FEM;PL	N;MASC;PL
ставка	tasa	ставка	tasa	N;INAN;NOM;FEM;SG	N;FEM;SG
всюди	mundialmente	всюди	mundialmente	ADV	ADV
всюди	globalmente	всюди	globalmente	ADV	ADV
всюди	dondequiera	всюди	dondequir	ADV	ADV
всюди	dondequiera	всюди	dondequir	ADV	ADV
гідності	dignidad	гідність	dignidad	N;INAN;GEN;FEM;SG	N;FEM;SG
відповідну	apropiada	відповідний	apropiado	ADJ;ACC;FEM;SG	ADJ;FEM;SG;V.PTCP
відповідну	adecuado	відповідний	adecuado	ADJ;ACC;FEM;SG	ADJ;MASC;SG;V.PTCP
відповідну	apropiado	відповідний	apropiado	ADJ;ACC;FEM;SG	ADJ;MASC;SG;V.PTCP
реалізацію	implementación	реалізація	implementación	N;INAN;ACC;FEM;SG	N;FEM;SG
реалізацію	aplicación	реалізація	aplicación	N;INAN;ACC;FEM;SG	N;FEM;SG
проза	prosa	проза	prosa	N;INAN;NOM;FEM;SG	N;FEM;SG
путівник	guía	путівник	guía	N;INAN;NOM;MASC;SG	N;FEM;SG
путівник	guia	путівник	guia	N;INAN;NOM;MASC;SG	N;FEM;SG
матриця	matriz	матриця	matriz	N;INAN;NOM;FEM;SG	N;FEM;SG
філолог	lingüista	філолог	lingüista	N;ANIM;NOM;MASC;SG	N;SG
розчин	mortero	розчин	mortero	N;INAN;NOM;MASC;SG	N;MASC;SG
розчин	solución	розчин	solución	N;INAN;NOM;MASC;SG	N;FEM;SG
розчин	solucion	розчин	solucion	N;INAN;NOM;MASC;SG	N;FEM;SG
розчин	disolución	розчин	disolución	N;INAN;NOM;MASC;SG	N;FEM;SG
баланс	balanza	баланс	balanza	N;INAN;NOM;MASC;SG	N;FEM;SG
баланс	balance	баланс	balance	N;INAN;NOM;MASC;SG	N;MASC;SG
баланс	saldo	баланс	saldo	N;INAN;NOM;MASC;SG	N;MASC;SG
баланс	equilibrio	баланс	equilibrio	N;INAN;NOM;MASC;SG	N;MASC;SG
тунель	túnel	тунель	túnel	N;INAN;NOM;MASC;SG	N;MASC;SG
тунель	tunel	тунель	tunel	N;INAN;NOM;MASC;SG	N;MASC;SG
визначена	definida	визначений	definido	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
визначена	definido	визначений	definido	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
визначена	identificado	визначений	identificado	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
визначена	identificada	визначений	identificado	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
розгортання	ampliación	розгортання	ampliación	N;INAN;NOM;NEUT;SG	N;FEM;SG
розгортання	expansión	розгортання	expansión	N;INAN;NOM;NEUT;SG	N;FEM;SG
випускник	postgrado	випускник	postgrado	N;ANIM;NOM;MASC;SG	N;MASC;SG
випускник	licenciado	випускник	licenciado	N;ANIM;NOM;MASC;SG	N;MASC;SG
доходи	productos	дохід	producto	N;INAN;NOM;MASC;PL	N;MASC;PL
доходи	mercancías	дохід	mercancía	N;INAN;NOM;MASC;PL	N;FEM;PL
мат	mate	мат	mate	N;INAN;NOM;MASC;SG	N;SG
мат	mate	мат	mate	N;INAN;NOM;MASC;SG	N;SG
мат	checkmate	мат	checkmate	N;INAN;NOM;MASC;SG	N;SG
ветеран	veterano	ветеран	veterano	N;ANIM;NOM;MASC;SG	N;MASC;SG
вірогідно	supuestamente	вірогідно	supuestamente	ADV	ADV
похідні	derivados	похідний	derivado	ADJ;NOM;PL	ADJ;MASC;PL;V.PTCP
похідні	derivadas	похідний	derivado	ADJ;NOM;PL	ADJ;FEM;PL;V.PTCP
змусили	forzar	змусити	forzar	V;PFV;IND;PL;PST;FIN	V;NFIN
вирощують	crecen	вирощувати	crecer	V;IPFV;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
вирощують	crecer	вирощувати	crecer	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
художниця	artista	художниця	artista	N;ANIM;NOM;FEM;SG	N;SG
корінь	root	корінь	root	N;INAN;NOM;MASC;SG	N
корінь	raíz	корінь	raíz	N;INAN;NOM;MASC;SG	N;FEM;SG
алкоголю	licor	алкоголь	licor	N;INAN;GEN;MASC;SG	N;MASC;SG
алкоголю	alcohol	алкоголь	alcohol	N;INAN;GEN;MASC;SG	N;MASC;SG
відзначення	kos	відзначення	kos	N;INAN;NOM;NEUT;SG	N;MASC;SG
занепад	ruina	занепад	ruina	N;INAN;NOM;MASC;SG	N;FEM;SG
занепад	doom	занепад	doom	N;INAN;NOM;MASC;SG	N
занепад	fatalidad	занепад	fatalidad	N;INAN;NOM;MASC;SG	N;FEM;SG
занепад	condenación	занепад	condenación	N;INAN;NOM;MASC;SG	N;FEM;SG
занепад	perdición	занепад	perdición	N;INAN;NOM;MASC;SG	N;FEM;SG
процесора	gpu	процесор	gpu	N;INAN;GEN;MASC;SG	N;FEM;SG
процесора	cpu	процесор	cpu	N;INAN;GEN;MASC;SG	N;MASC;SG
мартин	gaviota	мартина	gaviota	N;ANIM;NOM;MASC;SG	N;FEM;SG
метали	metales	метати	metal	N;INAN;NOM;MASC;PL	N;MASC;PL
метали	metales	метати	metal	N;INAN;NOM;MASC;PL	N;MASC;PL
модулі	módulos	модула	módulo	N;INAN;NOM;MASC;PL	N;MASC;PL
дозволити	activar	дозволити	activar	V;PFV;NFIN	V;NFIN
дозволити	habilitar	дозволити	habilitar	V;PFV;NFIN	V;NFIN
дозволити	permitir	дозволити	permitir	V;PFV;NFIN	V;NFIN
фірм	firmas	фірма	firma	N;INAN;GEN;FEM;PL	N;FEM;PL
співдружності	mancomunidad	співдружність	mancomunidad	N;INAN;GEN;FEM;SG	N;FEM;SG
незалежний	independiente	незалежний	independiente	ADJ;NOM;MASC;SG	ADJ;SG
величезна	inmensa	величезний	inmenso	ADJ;NOM;FEM;SG	ADJ;FEM;SG
величезна	inmenso	величезний	inmenso	ADJ;NOM;FEM;SG	ADJ;MASC;SG
величезна	enorme	величезний	enorme	ADJ;NOM;FEM;SG	ADJ;SG
штучний	artificial	штучний	artificial	ADJ;NOM;MASC;SG	ADJ;SG
двадцяти	veinte	двадцять	veinte	NUM;GEN	NUM;PL
підтверджує	confirma	підтверджувати	confirmar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
підтверджує	afirma	підтверджувати	afirmar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
подією	acontecimiento	подія	acontecimiento	N;INAN;INS;FEM;SG	N;MASC;SG
подією	evento	подія	evento	N;INAN;INS;FEM;SG	N;MASC;SG
вершину	vértice	вершина	vértice	N;INAN;ACC;FEM;SG	N;MASC;SG
рука	brazo	рука	brazo	N;INAN;NOM;FEM;SG	N;MASC;SG
рука	arm	рука	arm	N;INAN;NOM;FEM;SG	N
рука	hand	рука	hand	N;INAN;NOM;FEM;SG	N
рука	mano	рука	mano	N;INAN;NOM;FEM;SG	N;FEM;SG
стиснення	compresión	стиснення	compresión	N;INAN;NOM;NEUT;SG	N;FEM;SG
реальність	realidad	реальність	realidad	N;INAN;NOM;FEM;SG	N;FEM;SG
реальність	reality	реальність	reality	N;INAN;NOM;FEM;SG	N;MASC;SG
школярів	escolares	школяр	escolar	N;ANIM;ACC;MASC;PL	N;MASC;PL
тридцять	treinta	тридцять	treinta	NUM;NOM	NUM;PL
подію	acontecimiento	подія	acontecimiento	N;INAN;ACC;FEM;SG	N;MASC;SG
подію	evento	подія	evento	N;INAN;ACC;FEM;SG	N;MASC;SG
покриті	agotados	покритий	agotado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
неправильно	mal	неправильно	mal	ADV	ADV
аналогічний	análoga	аналогічний	análogo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
диски	discos	диск	disco	N;INAN;NOM;MASC;PL	N;MASC;PL
диски	discos	диск	disco	N;INAN;NOM;MASC;PL	N;MASC;PL
диски	cds	диск	cds	N;INAN;NOM;MASC;PL	N;MASC;PL
улюблений	favorito	улюблений	favorito	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG
улюблений	favorito	улюблений	favorito	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG
іспанською	española	іспанський	español	ADJ;INS;FEM;SG	ADJ;FEM;SG
жанрів	géneros	жанр	género	N;INAN;GEN;MASC;PL	N;MASC;PL
суперників	rivales	суперник	rival	N;ANIM;ACC;MASC;PL	N;PL
суперників	adversarios	суперник	adversario	N;ANIM;ACC;MASC;PL	N;MASC;PL
суперників	oponentes	суперник	oponente	N;ANIM;ACC;MASC;PL	N;PL
суперників	opositores	суперник	opositor	N;ANIM;ACC;MASC;PL	N;MASC;PL
цвітіння	flor	цвітіння	flor	N;INAN;NOM;NEUT;SG	N;FEM;SG
трикутник	triángulo	трикутник	triángulo	N;INAN;NOM;MASC;SG	N;MASC;SG
крива	curva	криво	curva	N;INAN;NOM;FEM;SG	N;FEM;SG
радника	consejera	радник	consejera	N;ANIM;ACC;MASC;SG	N;FEM;SG
радника	asesora	радник	asesora	N;ANIM;ACC;MASC;SG	N;FEM;SG
радника	asesor	радник	asesor	N;ANIM;ACC;MASC;SG	N;MASC;SG
радника	consejero	радник	consejero	N;ANIM;ACC;MASC;SG	N;MASC;SG
самець	macho	самець	macho	N;ANIM;NOM;MASC;SG	N;MASC;SG
самець	varón	самець	varón	N;ANIM;NOM;MASC;SG	N;MASC;SG
кримська	crimea	кримський	crimea	ADJ;NOM;FEM;SG	ADJ;SG
голокосту	holocausto	голокост	holocausto	N;INAN;GEN;MASC;SG	N;MASC;SG
різновидів	sabores	різновид	sabor	N;INAN;GEN;MASC;PL	N;MASC;PL
тяжіння	gravitación	тяжіння	gravitación	N;INAN;NOM;NEUT;SG	N;FEM;SG
тяжіння	gravedad	тяжіння	gravedad	N;INAN;NOM;NEUT;SG	N;FEM;SG
індонезія	indonesia	індонезія	indonesio	N;INAN;NOM;FEM;SG	N;FEM;SG
індонезія	indonesio	індонезія	indonesio	N;INAN;NOM;FEM;SG	N;MASC;SG
вимова	pronunciación	вимовий	pronunciación	N;INAN;NOM;FEM;SG	N;FEM;SG
наступником	sucesora	наступник	sucesora	N;ANIM;INS;MASC;SG	N;FEM;SG
наступником	sucesor	наступник	sucesor	N;ANIM;INS;MASC;SG	N;MASC;SG
серійний	serial	серійний	serial	ADJ;NOM;MASC;SG	ADJ;SG
францію	france	франція	france	N;INAN;ACC;FEM;SG	N;FEM;SG
автономний	autónomo	автономний	autónomo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
автономний	autónoma	автономний	autónomo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
автономний	desconectado	автономний	desconectar	ADJ;NOM;MASC;SG	ADJ;MASC;SG;V.PTCP
автономний	desconectada	автономний	desconectado	ADJ;NOM;MASC;SG	ADJ;FEM;SG;V.PTCP
включати	incluye	включати	incluir	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
включати	incluyen	включати	incluir	V;IPFV;NFIN	V;IND;PL;3;PRS;FIN
включати	incluya	включати	incluir	V;IPFV;NFIN	V;SBJV;SG;3;FIN
включати	incluyan	включати	incluir	V;IPFV;NFIN	V;IMP;PL;3;FIN
включати	incluir	включати	incluir	V;IPFV;NFIN	V;NFIN
митці	artistas	митка	artista	N;ANIM;NOM;MASC;PL	N;PL
підлітків	teen	підліток	tener	N;ANIM;ACC;MASC;PL	N
підлітків	adolescentes	підліток	adolescente	N;ANIM;ACC;MASC;PL	N;PL
підлітків	adolescentes	підліток	adolescente	N;ANIM;ACC;MASC;PL	N;PL
закриті	cerrados	закритий	cerrado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
мідь	cobre	мідь	cobre	N;INAN;NOM;MASC;SG	N;MASC;SG
