team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
raziskava	έρευνα	raziskava	έρευνα	N;NOM;FEM;SG	N;NOM;FEM;SG
raziskava	ερευνα	raziskava	ερευνα	N;NOM;FEM;SG	N;NOM;FEM;SG
raziskava	έρευνα	raziskava	έρευνα	N;NOM;FEM;SG	N;NOM;FEM;SG
raziskava	έρευνα	raziskava	έρευνα	N;NOM;FEM;SG	N;NOM;FEM;SG
raziskava	ερευνα	raziskava	ερευνα	N;NOM;FEM;SG	N;NOM;FEM;SG
raziskava	δημοσκόπηση	raziskava	δημοσκόπηση	N;NOM;FEM;SG	N;NOM;FEM;SG
genov	γονιδίων	gen	γονίδιο	N;GEN;MASC;PL	N;GEN;NEUT;PL
ravnine	πεδιάδες	ravnina	πεδιάδα	N;NOM;FEM;PL	N;NOM;FEM;PL
vnos	εισαγωγη	vnos	εισαγωγή	N;NOM;MASC;SG	N;NOM;FEM;SG
vnos	εισαγωγή	vnos	εισαγωγή	N;NOM;MASC;SG	N;NOM;FEM;SG
vnos	είσοδος	vnos	είσοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
vnos	είσοδος	vnos	είσοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
plen	θήραμα	plen	θήραμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
plen	λεία	plen	λέγω	N;NOM;MASC;SG	N;NOM;FEM;SG
plen	λεία	plen	λέγω	N;NOM;MASC;SG	N;NOM;FEM;SG
stališče	στίγμα	stališče	στίγμα	N;NOM;NEUT;SG	N;NOM;NEUT;SG
sistematično	συστηματικά	sistematično	συστηματικά	ADV	ADV
sistematično	συστηματικά	sistematično	συστηματικά	ADV	ADV
stroški	έξοδα	strošek	έξοδο	N;NOM;MASC;PL	N;NOM;NEUT;PL
stroški	έξοδα	strošek	έξοδο	N;NOM;MASC;PL	N;NOM;NEUT;PL
narodi	λαοί	narod	λαός	N;NOM;MASC;PL	N;NOM;MASC;PL
narodi	έθνη	narod	έθνος	N;NOM;MASC;PL	N;NOM;NEUT;PL
ponedeljek	δευτέρα	ponedeljek	δευτέρα	N;INAN;ACC;MASC;SG	N;ACC;FEM;SG
bolnišnice	νοσοκομεία	bolnišnica	νοσοκομείο	N;NOM;FEM;PL	N;NOM;NEUT;PL
resnice	αλήθειες	resnica	αλήθεια	N;NOM;FEM;PL	N;NOM;FEM;PL
določanje	προσδιορισμός	določanje	προσδιορισμός	N;NOM;NEUT;SG	N;NOM;MASC;SG
določanje	καθορισμός	določanje	καθορισμός	N;NOM;NEUT;SG	N;NOM;MASC;SG
žuželke	έντομα	žuželka	έντομα	N;NOM;FEM;PL	N;NOM;NEUT;PL
žuželke	σφάλματα	žuželka	σφάλμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
žuželke	ζωύφια	žuželka	ζωύφιος	N;NOM;FEM;PL	N;NOM;NEUT;PL
žuželke	ζουζούνια	žuželka	ζουζούνιος	N;NOM;FEM;PL	N;NOM;NEUT;PL
žuželke	έντομα	žuželka	έντομα	N;NOM;FEM;PL	N;NOM;NEUT;PL
skupščina	συναρμολόγηση	skupščina	συναρμολόγηση	N;NOM;FEM;SG	N;NOM;FEM;SG
skupščina	συνέλευση	skupščina	συνέλευση	N;NOM;FEM;SG	N;NOM;FEM;SG
narava	φύση	narava	φύση	N;NOM;FEM;SG	N;NOM;FEM;SG
narava	φυση	narava	φυση	N;NOM;FEM;SG	N;NOM;FEM;SG
rojstvo	γέννα	rojstvo	γέννα	N;NOM;NEUT;SG	N;NOM;FEM;SG
stalna	μόνιμο	stalen	μόνιμο	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
stalna	μόνιμος	stalen	μόνιμος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
stalna	μόνιμη	stalen	μόνιμος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
mreža	πλέγμα	mreža	πλέγμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
mreža	δίκτυο	mreža	δίκτυο	N;NOM;FEM;SG	N;NOM;NEUT;SG
tek	τρέξιμο	tek	τρέξιμο	N;NOM;MASC;SG	N;NOM;NEUT;SG
bolgarski	βουλγαρική	bolgarski	βουλγάρικος	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
encim	ένζυμο	enci	ένζυμο	N;NOM;MASC;SG	N;NOM;NEUT;SG
dolžnost	δασμός	dolžnost	δασμός	N;NOM;FEM;SG	N;NOM;MASC;SG
dolžnost	καθήκον	dolžnost	καθήκον	N;NOM;FEM;SG	N;NOM;NEUT;SG
znamke	μάρκες	znamka	μάρκα	N;NOM;FEM;PL	N;NOM;FEM;PL
znamke	γραμματόσημα	znamka	γραμματόσημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
znamke	σφραγίδες	znamka	σφραγίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
potomci	απόγονοι	potomec	απόγονος	N;NOM;MASC;PL	N;NOM;MASC;PL
potomci	απόγονοι	potomec	απόγονος	N;NOM;MASC;PL	N;NOM;MASC;PL
potomci	απόγονοι	potomec	απόγονος	N;NOM;MASC;PL	N;NOM;MASC;PL
prostornina	όγκος	prostornina	όγκος	N;NOM;FEM;SG	N;NOM;MASC;SG
prostornina	τόμος	prostornina	τόμος	N;NOM;FEM;SG	N;NOM;MASC;SG
glasovi	ψηφοφορίες	glas	ψηφοφορία	N;NOM;MASC;PL	N;NOM;FEM;PL
glasovi	ψήφους	glas	ψήφος	N;NOM;MASC;PL	N;NOM;FEM;PL
glasovi	φωνές	glas	φωνή	N;NOM;MASC;PL	N;NOM;FEM;PL
znanstvenik	επιστήμων	znanstvenik	επίστημα	N;NOM;MASC;SG	N;NOM;MASC;SG
znanstvenik	επιστήμονας	znanstvenik	επιστήμονας	N;NOM;MASC;SG	N;NOM;MASC;SG
boginja	θεά	boginja	θεά	N;NOM;FEM;SG	N;NOM;FEM;SG
boginja	θεα	boginja	θεα	N;NOM;FEM;SG	N;NOM;FEM;SG
jaguar	τζάγκουαρ	jaguar	τζάγκουαρ	N;NOM;MASC;SG	N;SG
bogat	πλούσιος	bogat	πλούσιος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
bogat	πλούσιο	bogat	πλούσιο	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bogat	πλούσια	bogat	πλούσιος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
bogat	πλούσιος	bogat	πλούσιος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
cel	ολόκληρη	cel	ολόκληρος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
cel	ολόκληρο	cel	ολόκληρος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
krone	κορώνες	krona	κορώνας	N;NOM;FEM;PL	N;NOM;FEM;PL
cesarski	αυτοκρατορικό	cesarski	αυτοκρατορικό	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
cesarski	αυτοκρατορική	cesarski	αυτοκρατορικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
vratar	θυρωρός	vratar	θυρωρός	N;NOM;MASC;SG	N;NOM;MASC;SG
vratar	τερματοφύλακας	vratar	τερματοφύλακας	N;NOM;MASC;SG	N;NOM;MASC;SG
vratar	τερματοφύλακας	vratar	τερματοφύλακας	N;NOM;MASC;SG	N;NOM;MASC;SG
generacija	γενεά	generacija	γενος	N;NOM;FEM;SG	N;NOM;FEM;SG
generacija	γενιά	generacija	γενιά	N;NOM;FEM;SG	N;NOM;FEM;SG
veleposlaništvo	πρεσβεία	veleposlaništvo	πρεσβεία	N;NOM;NEUT;SG	N;NOM;FEM;SG
nakazuje	υποδηλώνει	nakazovati	υποδηλώνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
kolesar	ποδηλάτης	kolosar	ποδηλάτης	N;NOM;MASC;SG	N;NOM;MASC;SG
hokej	χόκεϋ	hokej	χόκει	N;NOM;MASC;SG	N;NOM;FEM;SG
novejše	νεότερη	nov	νέος	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
novejše	νεότερο	nov	νέος	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;NEUT;SG
full	πλήρες	full	πλήρης	N;NOM;MASC;SG	N;NOM;NEUT;SG
poudarja	επισημαίνει	poudarjati	επισημαίνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
katoliško	καθολική	katoliški	καθολικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
katoliško	καθολικό	katoliški	καθολικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
katoliško	καθολικός	katoliški	καθολικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
učenjak	λόγιος	učenjak	λόγιος	N;NOM;MASC;SG	N;NOM;MASC;SG
želje	επιθυμίες	želja	επιθυμία	N;NOM;FEM;PL	N;NOM;FEM;PL
želje	επιθυμίες	želja	επιθυμία	N;NOM;FEM;PL	N;NOM;FEM;PL
želje	ευχές	želja	ευχή	N;NOM;FEM;PL	N;NOM;FEM;PL
kitare	κιθάρες	kitara	κιθάρα	N;NOM;FEM;PL	N;NOM;FEM;PL
rokopis	χειρόγραφο	rokopis	χειρόγραφο	N;NOM;MASC;SG	N;NOM;NEUT;SG
prispevki	δωρεές	prispevek	δωρεός	N;NOM;MASC;PL	N;NOM;FEM;PL
prispevki	εισφορές	prispevek	εισφορά	N;NOM;MASC;PL	N;NOM;FEM;PL
prispevki	συνεισφορές	prispevek	συνεισφορά	N;NOM;MASC;PL	N;NOM;FEM;PL
primarno	πρωτίστως	primaren	πρωτίστως	ADV	ADV
banke	τράπεζες	banka	τράπεζα	N;NOM;FEM;PL	N;NOM;FEM;PL
prodaja	πώληση	prodaja	πώληση	N;NOM;FEM;SG	N;NOM;FEM;SG
prodaja	πώληση	prodaja	πώληση	N;NOM;FEM;SG	N;NOM;FEM;SG
priprava	παρασκεύασμα	priprava	παρασκεύασμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
dokumenti	έγγραφα	dokument	έγγραφο	N;NOM;MASC;PL	N;NOM;NEUT;PL
gotska	γοτθικό	gotska	γοτθικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
plus	συν	plus	συν	N;NOM;MASC;SG	N
trenutna	τρέχουσα	trenuten	τρέχων	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
trenutna	τρέχον	trenuten	τρέχον	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
žarki	ακτίνες	žarek	ακτίνα	N;NOM;MASC;PL	N;NOM;FEM;PL
žarki	δέσμες	žarek	δέσμα	N;NOM;MASC;PL	N;NOM;FEM;PL
žarki	δοκάρια	žarek	δοκάριο	N;NOM;MASC;PL	N;NOM;NEUT;PL
žarki	ακτίνες	žarek	ακτίνα	N;NOM;MASC;PL	N;NOM;FEM;PL
zanesljivo	αξιόπιστα	zanesljivo	αξιόπιστα	ADV	ADV
zanesljivo	αξιόπιστα	zanesljivo	αξιόπιστα	ADV	ADV
vodika	υδρογόνου	vodika	υδρογόνος	N;GEN;MASC;SG	N;GEN;NEUT;SG
vodnjak	σιντριβάνι	vodnjak	σιντριβάνι	N;NOM;MASC;SG	N;NOM;NEUT;SG
vodnjak	συντριβάνι	vodnjak	συντριβάνι	N;NOM;MASC;SG	N;NOM;NEUT;SG
dance	χορός	danca	χορός	N;NOM;MASC;SG	N;NOM;MASC;SG
prepreči	αποτρέψει	preprečiti	αποτρέπω	V;PFV;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FIN;ACT
pisava	γραμματοσειρά	pisava	γραμματοσειρά	N;NOM;FEM;SG	N;NOM;FEM;SG
pripovedovalec	παραμυθάς	pripovedovalec	παραμυθάς	N;NOM;MASC;SG	N;NOM;MASC;SG
hunter	κυνηγός	hunter	κυνηγός	N;NOM;MASC;SG	N;NOM;MASC;SG
plan	πλάνο	plan	πλάνο	N;NOM;MASC;SG	N;NOM;NEUT;SG
plan	σχέδιο	plan	σχέδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
volk	λύκος	volk	λύκος	N;NOM;MASC;SG	N;NOM;MASC;SG
kriza	κρίση	kriza	κρίση	N;NOM;FEM;SG	N;NOM;FEM;SG
kriza	κριση	kriza	κριση	N;NOM;FEM;SG	N;NOM;FEM;SG
čoln	σκάφος	čoln	σκάφος	N;NOM;MASC;SG	N;NOM;NEUT;SG
čoln	πλοίο	čoln	πλοίο	N;NOM;MASC;SG	N;NOM;NEUT;SG
čoln	καράβι	čoln	καράβι	N;NOM;MASC;SG	N;NOM;NEUT;SG
soncu	σουν	sonce	σε	N;DAT;NEUT;SG	N
vile	νεράιδες	vila	νεράιδα	N;NOM;FEM;PL	N;NOM;FEM;PL
vile	βίλες	vila	βίλος	N;NOM;FEM;PL	N;NOM;FEM;PL
plovilo	σκάφος	plovilo	σκάφος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
plovilo	σκάφος	plovilo	σκάφος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
plovilo	αγγείο	plovilo	αγγείο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
plovilo	πλοίο	plovilo	πλοίο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
plovilo	δοχείο	plovilo	δοχείο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
psiholog	ψυχολόγος	psiholog	ψυχολόγος	N;NOM;MASC;SG	N;NOM;MASC;SG
jugoslovansko	γιουγκοσλαβική	jugoslovanski	γιουγκοσλαβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
jugoslovansko	γιουγκοσλαβική	jugoslovanski	γιουγκοσλαβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ureja	ρυθμίζει	urejati	ρυθμίζω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
živa	ζωντανός	živ	ζωντανός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
živa	ζωντανό	živ	ζωντανός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
živa	ζωντανή	živ	ζωντανός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ključ	κλειδί	ključ	κλειδί	N;NOM;MASC;SG	N;NOM;NEUT;SG
ključ	πλήκτρο	ključ	πλήκτρο	N;NOM;MASC;SG	N;NOM;NEUT;SG
ključ	κλείδα	ključ	κλείδα	N;NOM;MASC;SG	N;NOM;FEM;SG
verska	θρησκευτική	verski	θρησκευτικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
verska	θρησκευτικό	verski	θρησκευτικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
mongoli	μογγόλοι	mongoli	μογγόλος	N;NOM;MASC;PL	N;NOM;MASC;PL
ustava	σύνταγμα	ustava	σύνταγμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
dviga	ανεβαίνει	dvigati	ανεβαίνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
razpravo	συζητηση	razprava	συζητηση	N;ACC;FEM;SG	N;ACC;FEM;SG
razpravo	συζήτηση	razprava	συζήτηση	N;ACC;FEM;SG	N;ACC;FEM;SG
sprožil	ενεργοποιήθηκε	sprožiti	ενεργοποιώ	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
raztopine	λύσεις	raztopina	λύση	N;NOM;FEM;PL	N;NOM;FEM;PL
raztopine	διαλύματα	raztopina	διάλυμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
načini	τρόποι	način	τρόπος	N;NOM;MASC;PL	N;NOM;MASC;PL
načini	τρόποι	način	τρόπος	N;NOM;MASC;PL	N;NOM;MASC;PL
hit	χτύπημα	hit	χτύπημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
petje	τραγούδι	petje	τραγούδι	N;NOM;NEUT;SG	N;NOM;NEUT;SG
vonj	μυρωδιά	vonj	μυρωδιό	N;NOM;MASC;SG	N;NOM;FEM;SG
vonj	άρωμα	vonj	άρωμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
vonj	οσμή	vonj	οσμή	N;NOM;MASC;SG	N;NOM;FEM;SG
vonj	όσφρηση	vonj	όσφρηση	N;NOM;MASC;SG	N;NOM;FEM;SG
vonj	μυρωδιά	vonj	μυρωδιό	N;NOM;MASC;SG	N;NOM;FEM;SG
vonj	οσμή	vonj	οσμή	N;NOM;MASC;SG	N;NOM;FEM;SG
poje	τραγουδάει	peti	τραγούδαι	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
poje	τραγουδά	peti	τραγουδά	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
poje	τραγουδάει	peti	τραγούδαι	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
poje	τραγουδώντας	peti	τραγουδώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;V.CVB;ACT
naklon	πλαγιά	naklon	πλαγιά	N;NOM;MASC;SG	N;NOM;FEM;SG
naklon	κλίση	naklon	κλίση	N;NOM;MASC;SG	N;NOM;FEM;SG
naklon	κλίση	naklon	κλίση	N;NOM;MASC;SG	N;NOM;FEM;SG
naklon	κλίση	naklon	κλίση	N;NOM;MASC;SG	N;NOM;FEM;SG
poglavja	κεφάλαια	poglavje	κεφάλαιο	N;NOM;NEUT;PL	N;NOM;NEUT;PL
trikotnik	τρίγωνο	trikotnik	τρίγωνο	N;NOM;MASC;SG	N;NOM;NEUT;SG
trgovec	έμπορος	trgovec	έμπορος	N;NOM;MASC;SG	N;NOM;MASC;SG
trgovec	έμπορος	trgovec	έμπορος	N;NOM;MASC;SG	N;NOM;MASC;SG
trgovec	έμπορος	trgovec	έμπορος	N;NOM;MASC;SG	N;NOM;MASC;SG
trgovec	ντίλερ	trgovec	ντίλερ	N;NOM;MASC;SG	N;NOM;MASC;SG
študenti	σπουδαστές	študent	σπουδαστής	N;NOM;MASC;PL	N;NOM;MASC;PL
študenti	μαθητές	študent	μαθητής	N;NOM;MASC;PL	N;NOM;MASC;PL
študenti	φοιτητές	študent	φοιτητής	N;NOM;MASC;PL	N;NOM;MASC;PL
potuje	ταξιδεύει	potovati	ταξιδεύω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
potuje	ταξιδεύει	potovati	ταξιδεύω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
potuje	ταξιδεύοντας	potovati	ταξιδεύω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;V.CVB;ACT
moy	moy	moy	moy		
srečno	ευτυχής	srečno	ευτυχής	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
srečno	χαρούμενος	srečno	χαρούμενος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
srečno	χαρούμενη	srečno	χαρούμενος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
povzetek	περίληψη	povzetek	περίληψη	N;NOM;MASC;SG	N;NOM;FEM;SG
povzetek	σύνοψη	povzetek	σύνοψη	N;NOM;MASC;SG	N;NOM;FEM;SG
asteroidi	αστεροειδείς	asteroid	αστεροειδής	N;NOM;MASC;PL	N;NOM;MASC;PL
sociolog	κοινωνιολόγος	sociolog	κοινωνιολόγος	N;NOM;MASC;SG	N;NOM;MASC;SG
zaporedja	ακολουθίες	zaporedjati	ακολουθία	N;NOM;NEUT;PL	N;NOM;FEM;PL
predsednikov	προέδρων	predsednik	πρόεδρος	N;GEN;MASC;PL	N;GEN;MASC;PL
minerali	ορυκτά	minerati	ορυκτά	N;NOM;MASC;PL	N;NOM;NEUT;PL
nevarno	επικίνδυνος	nevaren	επικίνδυνος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
nevarno	επικίνδυνο	nevaren	επικίνδυνος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nevarno	επικίνδυνη	nevaren	επικίνδυνος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
milijarde	δισ	milijarda	δίν	N;NOM;FEM;PL	N
milijarde	δισεκατομμύρια	milijarda	δισεκατομμύριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
milijarde	δισεκατομμύρια	milijarda	δισεκατομμύριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
spekter	φάσμα	spekter	φάσμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
pomladi	ελατήριο	pomlad	ελατήριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
pomladi	άνοιξη	pomlad	άνοιξη	N;NOM;FEM;SG	N;NOM;FEM;SG
pomladi	ανοιξη	pomlad	ανοιξη	N;NOM;FEM;SG	N;NOM;FEM;SG
končalo	έληξε	končati	λήγω	V;PFV;NEUT;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
močnejši	ισχυρότερη	močen	ισχύρος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
močnejši	δυνατότερος	močen	δύνα	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
redki	σπάνιες	redek	σπάνιος	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
centralni	κεντρικό	centralen	κεντρικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
centralni	κεντρική	centralen	κεντρικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
centralni	κεντρικός	centralen	κεντρικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
odličen	εξαιρετικό	odličen	εξαιρετικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
odličen	εξαιρετική	odličen	εξαιρετικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
vlak	τρένο	vlak	τρένο	N;NOM;MASC;SG	N;NOM;NEUT;SG
vlak	τραίνο	vlak	τραίνος	N;NOM;MASC;SG	N;NOM;NEUT;SG
fotografijo	φώτο	fotografija	φώτος	N;ACC;FEM;SG	N;ACC;FEM;SG
fotografijo	φωτογραφία	fotografija	φωτογραφία	N;ACC;FEM;SG	N;ACC;FEM;SG
fotografijo	φωτό	fotografija	φωτός	N;ACC;FEM;SG	N;ACC;FEM;SG
fotografijo	φωτογραφία	fotografija	φωτογραφία	N;ACC;FEM;SG	N;ACC;FEM;SG
fotografijo	φωτογραφία	fotografija	φωτογραφία	N;ACC;FEM;SG	N;ACC;FEM;SG
mateja	ματέια	mati	ματέια	N;NOM;MASC;SG	N
krize	κρίσεις	kriza	κρίση	N;NOM;FEM;PL	N;NOM;FEM;PL
utrdba	οχυρό	utrdba	οχυρός	N;NOM;FEM;SG	N;NOM;NEUT;SG
utrdba	φρούριο	utrdba	φρούριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
utrdba	οχυρό	utrdba	οχυρός	N;NOM;FEM;SG	N;NOM;NEUT;SG
utrdba	φρούριο	utrdba	φρούριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
opomba	νότα	opomba	νότος	N;NOM;FEM;SG	N;NOM;FEM;SG
opomba	σημείωμα	opomba	σημείωμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
opomba	σημείωση	opomba	σημείωση	N;NOM;FEM;SG	N;NOM;FEM;SG
pomlad	ελατήριο	pomlad	ελατήριο	N;NOM;FEM;SG	N;NOM;NEUT;SG
pomlad	άνοιξη	pomlad	άνοιξη	N;NOM;FEM;SG	N;NOM;FEM;SG
pomlad	ανοιξη	pomlad	ανοιξη	N;NOM;FEM;SG	N;NOM;FEM;SG
pomlad	ανοιξη	pomlad	ανοιξη	N;NOM;FEM;SG	N;NOM;FEM;SG
učinkovit	αποτελεσματική	učinkovit	αποτελεσματικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
učinkovit	αποτελεσματικό	učinkovit	αποτελεσματικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
učinkovit	αποδοτικό	učinkovit	αποδοτικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
učinkovit	αποδοτική	učinkovit	αποδοτικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
učinkovit	αποτελεσματική	učinkovit	αποτελεσματικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
učinkovit	αποτελεσματικός	učinkovit	αποτελεσματικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
učinkovit	αποτελεσματικό	učinkovit	αποτελεσματικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
odrasli	ενήλικοι	odrasel	ενήλικος	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL
odrasli	ενήλικες	odrasel	ενήλικος	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;FEM;PL
odrasli	ενήλικες	odrasel	ενήλικος	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;FEM;PL
slabše	χειρότερη	slab	κακός	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
slabše	χειρότερο	slab	κακός	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;NEUT;SG
slabše	χειρότερος	slab	κακός	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;MASC;SG
močni	δυνατοί	močen	δυνατός	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
časi	φορές	čas	φορά	N;NOM;MASC;PL	N;NOM;FEM;PL
časi	χρόνοι	čas	χρόνος	N;NOM;MASC;PL	N;NOM;MASC;PL
gama	γάμμα	gam	γάμμα	N;NOM;FEM;SG	N;NOM;SG
litija	λίθιο	litija	λίθιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
tisočletja	χιλιετίες	tisočletje	χιλιετία	N;NOM;NEUT;PL	N;NOM;FEM;PL
virusa	ιό	virus	ιό	N;ACC;MASC;SG	N;ACC;MASC;SG
mcnaught	μακνότ	mcnaught	μακνότ	N;NOM;MASC;SG	N
koče	καλύβες	koča	καλύβας	N;NOM;FEM;PL	N;NOM;FEM;PL
koče	καμπίνες	koča	καμπίνα	N;NOM;FEM;PL	N;NOM;FEM;PL
koče	καλύβες	koča	καλύβας	N;NOM;FEM;PL	N;NOM;FEM;PL
koče	αγροικίες	koča	αγροικία	N;NOM;FEM;PL	N;NOM;FEM;PL
davidson	ντέιβιντσον	davidson	ντέιβιντσον	N;NOM;MASC;SG	N
govorice	φήμες	govorica	φήμη	N;NOM;FEM;PL	N;NOM;FEM;PL
govorice	φήμες	govorica	φήμη	N;NOM;FEM;PL	N;NOM;FEM;PL
govorice	κουτσομπολιά	govorica	κουτσομπολιά	N;NOM;FEM;PL	N;NOM;NEUT;PL
prstan	δακτύλιο	prstan	δακτύλιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
prstan	δακτύλιος	prstan	δακτύλιος	N;NOM;MASC;SG	N;NOM;MASC;SG
prstan	δαχτυλίδι	prstan	δαχτυλίδι	N;NOM;MASC;SG	N;NOM;NEUT;SG
modul	ενότητα	modul	ενότητα	N;NOM;MASC;SG	N;NOM;FEM;SG
objave	θέσεις	objava	θέση	N;NOM;FEM;PL	N;NOM;FEM;PL
