dan	og	dan	og	CONJ	CONJ
pembayaran	betaling	penbayaran	betaling	N;SG	N;INDF;FEM;SG
didefinisikan	defineres	didefinisikan	defineres	V;SG;PASS	V;IND;FIN
peduli	omsorgsfull	peduli	omsorgsfull	ADJ;SG	ADJ;INDF;NEUT;SG
peduli	brydd	peduli	bry	ADJ;SG	ADJ;INDF;NEUT;SG;V.PTCP
peduli	urolig	peduli	urolig	ADJ;SG	ADJ;INDF;NEUT;SG
sayur	grønnsak	sayur	grønnsak	N;SG	N;INDF;FEM;SG
memecahkan	løse	menpecahkan	løse	V;SG;ACT	V;NFIN
syariah	sharia	syariah	sharia	N	N
ditahan	held	ditahan	halde	V;SG;PASS	V;IND;PRS;FIN
segar	friskt	segar	frisk	ADJ;SG	ADJ;INDF;NEUT;SG
segar	ferskt	segar	fersk	ADJ;SG	ADJ;INDF;NEUT;SG
segar	uthvilt	segar	uthvile	ADJ;SG	ADJ;INDF;NEUT;SG;V.PTCP
liang	liang	liang	liang	N	N;INDF;MASC;SG
langka	skjelden	langka	skjeld	N;SG	N;DEF;MASC;SG
langka	sjeldent	langka	sjeldent	N;SG	N;INDF;MASC;SG
fotografi	fotografering	fotografi	fotografering	N;SG	N;INDF;FEM;SG
fotografi	fotografi	fotografi	fotografi	N;SG	N;INDF;MASC;SG
fotografi	photography	fotografi	photography	N;SG	N
respon	respons	respon	respons	N;SG	N;INDF;MASC;SG
display	skjerm	display	skjerm	N	N;INDF;MASC;SG
display	vis	display	vis	N	N;INDF;NEUT;SG
display	display	display	display	N	N;INDF;NEUT;SG
vitamin	vitamin	vitamin	vitamin	N	N;INDF;MASC;SG
vitamin	vitaminer	vitamin	vitamin	N	N;INDF;FEM;PL
string	strenger	string	streng	N	N;INDF;MASC;PL
string	strengene	string	streng	N	N;DEF;FEM;PL
belahan	halvkule	belahan	halvkule	N;SG	N;INDF;MASC;SG
belahan	kløv	belahan	kløv	N;SG	N;INDF;MASC;SG
pembantaian	massakre	penbantaian	massakre	N;SG	N;INDF;MASC;SG
pembantaian	massakren	penbantaian	massakre	N;SG	N;DEF;MASC;SG
pembantaian	slakting	penbantaian	slakting	N;SG	N;INDF;FEM;SG
pembantaian	slakt	penbantaian	slakt	N;SG	N;INDF;MASC;SG
pembantaian	slakter	penbantaian	slakter	N;SG	N;INDF;MASC;SG
pembantaian	slakte	penbantaian	slakke	N;SG	N;INDF;MASC;SG
pembantaian	blodbadet	penbantaian	blodbad	N;SG	N;DEF;NEUT;SG
pembantaian	blodbad	penbantaian	blodbad	N;SG	N;INDF;NEUT;SG
pinggir	kanter	pinggir	kante	N;SG	N;INDF;NEUT;SG
akurat	presis	akurat	presis	ADJ;SG	ADJ;INDF;SG
akurat	nøyaktig	akurat	nøyaktig	ADJ;SG	ADJ;INDF;NEUT;SG
akurat	saklig	akurat	saklig	ADJ;SG	ADJ;INDF;NEUT;SG
akurat	korrekt	akurat	korrekt	ADJ;SG	ADJ;INDF;NEUT;SG
waduk	dam	waduk	dam	N;SG	N;INDF;MASC;SG
waduk	demning	waduk	demning	N;SG	N;INDF;FEM;SG
waduk	demningen	waduk	demning	N;SG	N;DEF;MASC;SG
waduk	reservoaret	waduk	reservoar	N;SG	N;DEF;NEUT;SG
campur	blandet	campur	bland	N;SG;ACT	N;DEF;NEUT;SG
campur	mix	campur	mix	N;SG;ACT	N;INDF;MASC;SG
campur	blanding	campur	blanding	N;SG;ACT	N;INDF;FEM;SG
campur	miks	campur	miks	N;SG;ACT	N;INDF;MASC;SG
campur	remix	campur	remix	N;SG;ACT	N
pterolophia	pterolophia	pterolophia	pterolophi	N	N
silinder	sylindere	silinder	sylindere	N;SG	N;INDF;MASC;SG
ninja	ninja	ninja	ninje	N	N;INDF;MASC;SG
ninja	ninjaer	ninja	ninja	N	N;INDF;MASC;PL
katanya	said	kata	said	N;SG	N
sarang	reir	sarang	reir	N;SG	N;INDF;NEUT;SG
sarang	rede	sarang	rede	N;SG	N;INDF;MASC;SG
personal	personlig	personal	personlig	ADJ;SG	ADJ;INDF;NEUT;SG
terowongan	tunnel	terowongan	tunnel	N;SG	N;INDF;MASC;SG
subur	fruktbar	subur	fruktbar	ADJ;SG	ADJ;INDF;SG
subur	fyldig	subur	fyldig	ADJ;SG	ADJ;INDF;NEUT;SG
subur	frodig	subur	frodig	ADJ;SG	ADJ;INDF;SG
konsonan	konsonant	konsonan	konsonant	N	N;INDF;MASC;SG
waktunya	tid	waktu	tid	N;SG	N;INDF;FEM;SG
waktunya	klokkeslett	waktu	klokkeslett	N;SG	N;INDF;FEM;SG
waktunya	gang	waktu	gang	N;SG	N;INDF;MASC;SG
kehutanan	skogbruk	kehutanan	skogbruk	N;SG	N;INDF;MASC;SG
leher	hals	leher	hals	N;SG	N;INDF;MASC;SG
leher	neck	leher	neck	N;SG	N
leher	nakken	leher	nakke	N;SG	N;DEF;MASC;SG
leher	nakke	leher	nakke	N;SG	N;INDF;MASC;SG
kedaulatan	suverenitet	kedaulatan	suverenitet	N;SG	N;INDF;MASC;SG
konservatif	konservativ	konservatif	konservativ	ADJ;SG	ADJ;INDF;SG
konservatif	konservativt	konservatif	konservativ	ADJ;SG	ADJ;INDF;NEUT;SG
kenapa	kvifor	kenapa	kvifor	ADV	ADV
ekspresi	uttrykk	ekspresi	uttrykk	N;SG	N;INDF;NEUT;SG
ekspresi	uttrykk	ekspresi	uttrykk	N;SG	N;INDF;NEUT;SG
rumit	kompleks	rumit	kompleks	ADJ;SG	ADJ;INDF;NEUT;SG
rumit	komplisert	rumit	komplisere	ADJ;SG	ADJ;INDF;NEUT;SG;V.PTCP
penerapan	implementering	penterapan	implementering	N;SG	N;INDF;FEM;SG
penerapan	gjennomføringen	penterapan	gjennomføring	N;SG	N;DEF;MASC;SG
praktis	praktisk	praktis	praktisk	ADJ;SG	ADJ;INDF;NEUT;SG
mal	kjøpesentre	mal	kjøpesentre	N	N;INDF;NEUT;SG
mal	mal	mal	mal	N	N;INDF;MASC;SG
pertukaran	utveksling	pertukaran	utveksling	N;SG	N;INDF;FEM;SG
pertukaran	exchange	pertukaran	exchange	N;SG	N
benjamin	benjamin	benjamin	benjamin	N	N;INDF;MASC;SG
rupiah	rupiah	rupiah	rupiah	N;SG	N;INDF;NEUT;SG
pemakaian	bruken	penpakaian	bruk	N;SG	N;DEF;MASC;SG
penangkapan	arrest	pentangkapan	arrest	N;SG	N;INDF;MASC;SG
penangkapan	arrestasjon	pentangkapan	arrestasjon	N;SG	N;INDF;MASC;SG
penangkapan	arrestasjoner	pentangkapan	arrestasjon	N;SG	N;INDF;MASC;SG
penangkapan	fang	pentangkapan	fang	N;SG	N;INDF;NEUT;SG
penangkapan	fange	pentangkapan	fange	N;SG	N;INDF;MASC;SG
poster	plakaten	poster	plakat	N;SG	N;DEF;MASC;SG
poster	plakat	poster	plakat	N;SG	N;INDF;MASC;SG
poster	plakater	poster	plakater	N;SG	N;INDF;NEUT;SG
intelektual	intellektuelt	intelektual	intellektuell	ADJ;SG	ADJ;INDF;NEUT;SG
intelektual	intellektuell	intelektual	intellektuell	ADJ;SG	ADJ;INDF;SG
sekretariat	sekretariat	sekretariat	sekretariat	N;SG	N;INDF;NEUT;SG
sekretariat	sekretariatet	sekretariat	sekretariat	N;SG	N;DEF;NEUT;SG
abjad	alfabet	abjad	alfab	N;SG	N;INDF;NEUT;SG
abjad	alfabetet	abjad	alfabetet	N;SG	N;INDF;MASC;SG
oposisi	opposisjon	oposisi	opposisjon	N;SG	N;INDF;MASC;SG
norma	norma	norma	norme	N;SG	N;DEF;FEM;SG
norma	norm	norma	norm	N;SG	N;INDF;MASC;SG
seks	sex	seks	sex	N;SG	N;INDF;MASC;SG
pentingnya	viktighet	penting	viktighet	N;SG	N;INDF;FEM;SG
pentingnya	betydning	penting	betydning	N;SG	N;INDF;FEM;SG
pipa	pipes	pipa	pipes	N;SG	N;INDF;MASC;SG
pipa	rør	pipa	rør	N;SG	N;INDF;NEUT;SG
pipa	pipe	pipa	pipe	N;SG	N;INDF;MASC;SG
pipa	rør	pipa	rør	N;SG	N;INDF;NEUT;SG
pipa	vvs	pipa	vvs	N;SG	N;INDF;SG
gravitasi	gravitasjonslov	gravitasi	gravitasjonslov	N	N;INDF;MASC;SG
gravitasi	tyngdekraften	gravitasi	tyngdekraft	N	N;DEF;MASC;SG
gravitasi	tyngdekraft	gravitasi	tyngdekraft	N	N;INDF;FEM;SG
gravitasi	tyngde	gravitasi	tyngd	N	N;INDF;FEM;SG
gravitasi	gravitasjon	gravitasi	gravitasjon	N	N;INDF;MASC;SG
gravitasi	gravity	gravitasi	gravity	N	N;INDF;MASC;SG
genetik	genetikk	genetik	genetikk	N;SG	N;INDF;MASC;SG
rumus	formula	rumus	formule	N;SG	N;INDF;MASC;SG
rumus	formel	rumus	formel	N;SG	N;INDF;MASC;SG
akrab	velkjent	akrab	velkjent	ADJ;SG	ADJ;INDF;NEUT;SG
akrab	kjent	akrab	kjent	ADJ;SG	ADJ;INDF;NEUT;SG
uruguay	uruguays	uruguay	uruguays	N	N;INDF;MASC;SG
uruguay	uruguay	uruguay	uruguay	N	N;INDF;MASC;SG
feat	feat	feat	feat	N	N
kepribadian	personlighet	kepribadian	personlighet	N;SG	N;INDF;FEM;SG
aspal	fortau	aspal	fortau	N;SG	N;INDF;NEUT;SG
aspal	asfalt	aspal	asfalt	N;SG	N;INDF;MASC;SG
asalnya	proveniens	asal	proveni	N;SG	N;GEN;DEF;MASC;SG
grafis	grafikk	grafis	grafikk	N	N;INDF;MASC;SG
bahagia	lykkelig	bahagia	lykkelig	ADJ;SG	ADJ;INDF;NEUT;SG
bahagia	fornøyd	bahagia	fornøyd	ADJ;SG	ADJ;INDF;SG
bahagia	glad	bahagia	glad	ADJ;SG	ADJ;INDF;SG
pemeliharaan	opprettholde	penpeliharaan	opprettholde	N;SG	N;INDF;NEUT;SG
pemeliharaan	vedlikeholde	penpeliharaan	vedlikeholde	N;SG	N;INDF;NEUT;SG
pemeliharaan	opprettholder	penpeliharaan	opprettholder	N;SG	N;INDF;NEUT;SG
pemeliharaan	vedlikehold	penpeliharaan	vedlikehold	N;SG	N;INDF;NEUT;SG
afganistan	afghanistan	afganistan	afghanistan	N;SG	N;INDF;MASC;SG
afganistan	afghansk	afganistan	afghansk	N;SG	N;INDF;MASC;SG
afganistan	afghansk	afganistan	afghansk	N;SG	N;INDF;MASC;SG
misterius	mystisk	misterius	mystisk	ADJ;SG	ADJ;INDF;NEUT;SG
pembuangan	disposisjon	penbuangan	disposisjon	N;SG	N;INDF;MASC;SG
pembuangan	forvisning	penbuangan	forvisning	N;SG	N;INDF;FEM;SG
pintar	snedig	pintar	snedig	ADJ;SG	ADJ;INDF;NEUT;SG
artileri	artilleri	artileri	artilleri	N;SG	N;INDF;NEUT;SG
artileri	artilleriet	artileri	artillerium	N;SG	N;DEF;NEUT;SG
lempeng	tallerken	lempeng	tallerk	N	N;DEF;MASC;SG
persaingan	rivalisering	persaingan	rivalisering	N;SG	N;INDF;FEM;SG
persaingan	konkurranse	persaingan	konkurranse	N;SG	N;INDF;MASC;SG
menekan	trykker	mentekan	trykke	V;SG;ACT	V;IND;PRS;FIN
terkini	nyeste	terkini	ny	N;SG	N;INDF;MASC;SG
terkini	seneste	terkini	senaste	N;SG	N;INDF;SG
tawaran	budrunde	tawaran	budrunde	N;SG	N;INDF;MASC;SG
tawaran	bid	tawaran	bid	N;SG	N;INDF;SG
tawaran	bud	tawaran	bud	N;SG	N;INDF;NEUT;SG
tawaran	budet	tawaran	bud	N;SG	N;DEF;NEUT;SG
tawaran	tilbud	tawaran	tilbud	N;SG	N;INDF;NEUT;SG
tawaran	tilbudet	tawaran	tilbud	N;SG	N;DEF;NEUT;SG
tawaran	tilbud	tawaran	tilbud	N;SG	N;INDF;NEUT;SG
brothers	brødrene	brothers	brødre	N	N;DEF;FEM;PL
brothers	brødre	brothers	bror	N	N;INDF;NEUT;SG
brothers	brothers	brothers	brothers	N	N;INDF;MASC;SG
mencuri	stjeler	mencuri	stjele	V;SG;ACT	V;IND;PRS;FIN
membran	membran	membran	membran	N;SG	N;INDF;MASC;SG
membran	membran	membran	membran	N;SG	N;INDF;MASC;SG
mewah	luksus	mewah	luksus	N;SG	N;INDF;MASC;SG
mewah	fancy	mewah	fancy	N;SG	N;INDF
perkara	things	perkara	things	N;SG	N
kekasih	elskeren	kekasih	elsker	N;SG	N;DEF;MASC;SG
berkomunikasi	kommunisere	berkomunikasi	kommunisere	V;SG;ACT	V;NFIN
berkomunikasi	kommunisere	berkomunikasi	kommunisere	V;SG;ACT	V;NFIN
berkomunikasi	kommuniserer	berkomunikasi	kommunisere	V;SG;ACT	V;IND;PRS;FIN
intelijen	intelligence	intelijen	intelligence	N;SG	N
intelijen	intelligens	intelijen	intelligens	N;SG	N;INDF;MASC;SG
intelijen	etterretning	intelijen	etterretning	N;SG	N;INDF;FEM;SG
penghuni	beboere	penhuni	beboere	N;SG	N;INDF;MASC;SG
penghuni	beboere	penhuni	beboere	N;SG	N;INDF;MASC;SG
pembunuh	snikmordere	penbunuh	snikmordere	N;SG	N;INDF;NEUT;SG
pembunuh	morder	penbunuh	morde	N;SG	N;INDF;MASC;SG
pembunuh	killer	penbunuh	killer	N;SG	N;INDF;MASC;SG
pembunuh	drapsmann	penbunuh	drapsmann	N;SG	N;INDF;MASC;SG
pembunuh	morder	penbunuh	morde	N;SG	N;INDF;MASC;SG
pembunuh	mordere	penbunuh	mordere	N;SG	N;INDF;FEM;SG
pembunuh	snikmorder	penbunuh	snikmorder	N;SG	N;INDF;NEUT;SG
pembunuh	mordere	penbunuh	mordere	N;SG	N;INDF;FEM;SG
pakai	bruke	pakai	bruke	V;SG;ACT	V;NFIN
basah	våt	basah	våt	ADJ;SG	ADJ;INDF;SG
basah	vått	basah	våt	ADJ;SG	ADJ;INDF;NEUT;SG
tegangan	voltage	tegangan	voltag	N;SG	N;INDF;MASC;SG
resimen	regimentet	resimen	regiment	N	N;DEF;NEUT;SG
resimen	regiment	resimen	regiment	N	N;INDF;NEUT;SG
resimen	regimenter	resimen	regiment	N	N;INDF;FEM;PL
pupuk	gjødsel	pupuk	gjødsel	N	N;INDF;FEM;SG
pupuk	gjødsel	pupuk	gjødsel	N	N;INDF;FEM;SG
pupuk	gjødsel	pupuk	gjødsel	N	N;INDF;FEM;SG
chapter	kapittel	chapter	kapittel	N	N;INDF;NEUT;SG
penciptaan	skapelsen	penciptaan	skapelse	N;SG	N;DEF;MASC;SG
penciptaan	oppretting	penciptaan	oppretting	N;SG	N;INDF;FEM;SG
penciptaan	skapning	penciptaan	skapning	N;SG	N;INDF;MASC;SG
penciptaan	skaperverk	penciptaan	skaperverk	N;SG	N;INDF;NEUT;SG
penciptaan	skapelse	penciptaan	skapelse	N;SG	N;INDF;MASC;SG
penciptaan	opprettelse	penciptaan	opprettelse	N;SG	N;INDF;MASC;SG
duri	thorn	duri	thorn	N;SG	N;INDF;SG
permata	juvel	permata	juvel	N;SG	N;INDF;MASC;SG
permata	jewel	permata	jewel	N;SG	N
permata	juveler	permata	juvele	N;SG	N;INDF;MASC;SG
penyelidikan	utredning	penselidikan	utredning	N;SG	N;INDF;FEM;SG
penyelidikan	etterforskning	penselidikan	etterforskning	N;SG	N;INDF;FEM;SG
transisi	overgangen	transisi	overgang	N;SG	N;DEF;MASC;SG
transisi	overgang	transisi	overgang	N;SG	N;INDF;MASC;SG
gram	gram	gram	gram	N;SG	N;INDF;NEUT;SG
sutra	sutra	sutra	sutre	N	N;INDF;MASC;SG
sutra	silk	sutra	silk	N	N;INDF;MASC;SG
sutra	silke	sutra	silk	N	N;INDF;NEUT;SG
pidana	forbryter	pidana	forbryte	N	N;INDF;FEM;PL
pidana	kriminalitet	pidana	kriminalitet	N	N;INDF;MASC;SG
pidana	forbrytelse	pidana	forbrytelse	N	N;INDF;MASC;SG
penjual	selgere	penjual	selgere	N;SG	N;INDF;MASC;SG
penjual	selger	penjual	selger	N;SG	N;INDF;MASC;SG
penjual	selgeren	penjual	selger	N;SG	N;DEF;MASC;SG
pedalaman	villmark	pedalaman	villmark	N	N;INDF;NEUT;SG
bendungan	dam	bendungan	dam	N;SG	N;INDF;MASC;SG
bendungan	demning	bendungan	demning	N;SG	N;INDF;FEM;SG
bendungan	demningen	bendungan	demning	N;SG	N;DEF;MASC;SG
berputar	roterer	berputar	rotere	V;SG;ACT	V;IND;PRS;FIN
menguntungkan	lønnsomt	menguntungkan	lønnsom	ADJ;SG	ADJ;INDF;NEUT;SG
menguntungkan	fordelaktig	menguntungkan	fordelaktig	ADJ;SG	ADJ;INDF;NEUT;SG
menguntungkan	fordelaktig	menguntungkan	fordelaktig	ADJ;SG	ADJ;INDF;NEUT;SG
menguntungkan	gunstig	menguntungkan	gunstig	ADJ;SG	ADJ;INDF;NEUT;SG
tembaga	kobber	tembaga	kobbe	N;SG	N;INDF;MASC;SG
tembaga	copper	tembaga	coppe	N;SG	N;INDF;NEUT;SG
pengeboman	bombardementet	pengeboman	bombardement	N	N;DEF;NEUT;SG
pengeboman	bombingen	pengeboman	bombing	N	N;DEF;MASC;SG
pengeboman	bombeangrep	pengeboman	bombeangrep	N	N;INDF;NEUT;SG
pengeboman	bombing	pengeboman	bombing	N	N;INDF;FEM;SG
seterusnya	fremover	seterusnya	fremover	ADV	ADV
mengadopsi	adoptere	menadopsi	adoptere	V;SG;ACT	V;NFIN
mengadopsi	adoptere	menadopsi	adoptere	V;SG;ACT	V;NFIN
mengadopsi	adopterer	menadopsi	adoptere	V;SG;ACT	V;IND;PRS;FIN
kastil	slott	kastil	slott	N	N;INDF;NEUT;SG
kastil	castle	kastil	castle	N	N
kastil	slott	kastil	slott	N	N;INDF;NEUT;SG
sinema	kino	sinema	kino	N;SG	N;INDF;MASC;SG
sinema	cinema	sinema	cinema	N;SG	N
lintasan	bane	lintasan	bane	N;SG	N;INDF;FEM;SG
gulungan	rundstykker	gulungan	rundstykke	N;SG	N;INDF;MASC;SG
gulungan	rolls	gulungan	rolls	N;SG	N;INDF;MASC;SG
gulungan	rulle	gulungan	rulle	N;SG	N;INDF;FEM;SG
gulungan	blar	gulungan	bla	N;SG	N;INDF;MASC;SG
gulungan	rull	gulungan	rull	N;SG	N;INDF;MASC;SG
disukai	likte	disukai	like	V;SG;PASS	V;IND;PST;FIN
pelayaran	seiling	penlayaran	seiling	N;SG	N;INDF;FEM;SG
pelayaran	seiltur	penlayaran	seiltur	N;SG	N;INDF;MASC;SG
pelayaran	cruises	penlayaran	cruises	N;SG	N
pelayaran	cruise	penlayaran	cruise	N;SG	N;INDF;SG
fashion	mote	fashion	mote	N	N;INDF;MASC;SG
matang	moden	matang	moden	ADJ;SG	ADJ;INDF;SG
matang	modent	matang	modent	ADJ;SG	ADJ;INDF;NEUT;SG
matang	moden	matang	moden	ADJ;SG	ADJ;INDF;SG
permulaan	begynnelsen	permulaan	begynnels	N;SG	N;DEF;MASC;SG
permulaan	begynnelse	permulaan	begynnelse	N;SG	N;INDF;MASC;SG
panah	pil	panah	pil	N;SG	N;INDF;MASC;SG
panah	arrow	panah	arrow	N;SG	N
menyajikan	presenterer	mensajikan	presentere	V;SG;ACT	V;IND;PRS;FIN
arsenal	arsenal	arsenal	arsenal	N	N;INDF;NEUT;SG
menghitung	telle	menhitung	telle	N;SG;ACT	N;INDF;NEUT;SG
menghitung	greve	menhitung	grave	N;SG;ACT	N;INDF;MASC;SG
menghitung	tell	menhitung	tell	N;SG;ACT	N;INDF
menghitung	beregne	menhitung	beregne	N;SG;ACT	N;INDF;FEM;SG
menghitung	teller	menhitung	teller	N;SG;ACT	N;INDF;MASC;SG
menghitung	telling	menhitung	telling	N;SG;ACT	N;INDF;FEM;SG
menghitung	nedtelling	menhitung	nedtelling	N;SG;ACT	N;INDF;FEM;SG
menghitung	telle	menhitung	telle	N;SG;ACT	N;INDF;NEUT;SG
menghitung	teller	menhitung	teller	N;SG;ACT	N;INDF;MASC;SG
perolehan	anskaffelse	perolehan	anskaffelse	N;SG	N;INDF;MASC;SG
kawah	krater	kawah	krat	N;SG	N;INDF;NEUT;SG
keterampilan	skills	keterampilan	skills	N;SG	N;INDF;MASC;SG
keterampilan	ferdighet	keterampilan	ferdighet	N;SG	N;INDF;FEM;SG
patah	knust	patah	knuse	ADJ;SG	ADJ;INDF;NEUT;SG;V.PTCP
beredar	sirkulere	beredar	sirkulere	V;SG;ACT	V;NFIN
ksatria	knight	ksatria	knigh	N;SG	N;INDF;MASC;SG
ksatria	ridder	ksatria	ridder	N;SG	N;INDF;MASC;SG
ksatria	knights	ksatria	knights	N;SG	N;INDF;MASC;SG
ksatria	riddere	ksatria	riddere	N;SG	N;INDF;MASC;SG
koordinasi	koordinasjon	koordinasi	koordinasjon	N;SG	N;INDF;MASC;SG
nyaman	beleilig	nyaman	beleilig	ADJ;SG	ADJ;INDF;SG
nyaman	praktisk	nyaman	praktisk	ADJ;SG	ADJ;INDF;NEUT;SG
nyaman	koselig	nyaman	koselig	ADJ;SG	ADJ;INDF;SG
nyaman	komfortabel	nyaman	komfortabel	ADJ;SG	ADJ;INDF;SG
nyaman	komfortabelt	nyaman	komfortabel	ADJ;SG	ADJ;INDF;NEUT;SG
nyaman	behagelig	nyaman	behagelig	ADJ;SG	ADJ;INDF;NEUT;SG
nyaman	komfortabelt	nyaman	komfortabel	ADJ;SG	ADJ;INDF;NEUT;SG
nyaman	behagelig	nyaman	behagelig	ADJ;SG	ADJ;INDF;NEUT;SG
nyaman	komfortabel	nyaman	komfortabel	ADJ;SG	ADJ;INDF;SG
tama	tama	tama	tame	N;SG	N;DEF;NEUT;SG
efisien	effektiv	efisien	effektiv	ADJ;SG	ADJ;INDF;SG
efisien	effektivt	efisien	effektiv	ADJ;SG	ADJ;INDF;NEUT;SG
efisien	effektivt	efisien	effektiv	ADJ;SG	ADJ;INDF;NEUT;SG
pagar	gjerde	pagar	gjerde	N;SG	N;INDF;NEUT;SG
memadai	tilstrekkelig	memadai	tilstrekkelig	ADJ;SG	ADJ;INDF;NEUT;SG
koordinator	koordinator	koordinator	koordinator	N;SG	N;INDF;MASC;SG
renault	renault	renault	renaul	N	N;INDF;MASC;SG
perluasan	utvidet	perluasan	utvid	N;SG	N;DEF;NEUT;SG
perluasan	ekspansjon	perluasan	ekspansjon	N;SG	N;INDF;MASC;SG
lingkup	sfære	lingkup	sfære	N;SG	N;INDF;MASC;SG
mayat	kadaver	mayat	kadav	N;SG	N;INDF;NEUT;SG
kecantikan	skjønnheten	kecantikan	skjønnhete	N;SG	N;DEF;MASC;SG
kecantikan	skjønnhet	kecantikan	skjønnh	N;SG	N;INDF;NEUT;SG
kecantikan	beauty	kecantikan	beauty	N;SG	N;INDF;MASC;SG
pusaka	relikvier	pusaka	relikvie	N;SG	N;INDF;MASC;SG
darussalam	darussalam	darussalam	darussalam	N	N;INDF;MASC;SG
libur	holiday	libur	holiday	N;SG	N;INDF;MASC;SG
libur	ferie	libur	ferie	N;SG	N;INDF;MASC;SG
libur	helligdag	libur	helligdag	N;SG	N;INDF;MASC;SG
libur	helligdager	libur	helligdag	N;SG	N;INDF;MASC;SG
libur	skolefri	libur	skolefri	N;SG	N;INDF;MASC;SG
pengembang	utviklerne	penkembang	utviklerne	N;SG	N;INDF;NEUT;SG
miliknya	hennes	milik	hennes	N;SG;ACT	N;INDF;MASC;SG
amal	amal	amal	amal	N;SG	N;INDF;MASC;SG
amal	veldedighet	amal	veldedighet	N;SG	N;INDF;MASC;SG
amal	nestekjærlighet	amal	nestekjærlighet	N;SG	N;INDF;FEM;SG
amal	charity	amal	charity	N;SG	N
arondisemen	arrondissement	arondisemen	arrondissement	N	N;INDF;NEUT;SG
modifikasi	modifikasjoner	modifikasi	modifikasjon	N;SG	N;INDF;MASC;SG
modifikasi	mods	modifikasi	mods	N;SG	N;INDF;MASC;SG
modifikasi	endret	modifikasi	endre	N;SG	N;INDF;NEUT;SG
modifikasi	modifisering	modifikasi	modifisering	N;SG	N;INDF;FEM;SG
inovasi	innovasjon	inovasi	innovasjon	N;SG	N;INDF;MASC;SG
otomotif	auto	otomotif	auto	N;SG	N;INDF;MASC;SG
otomotif	bilmerke	otomotif	bilmerke	N;SG	N;INDF;NEUT;SG
sumbangan	donasjon	sumbangan	donasjon	N;SG	N;INDF;MASC;SG
sumbangan	donasjonen	sumbangan	donasjon	N;SG	N;DEF;MASC;SG
sumbangan	bidraget	sumbangan	bidrag	N;SG	N;DEF;NEUT;SG
sumbangan	bidrag	sumbangan	bidrag	N;SG	N;INDF;NEUT;SG
sumbangan	donasjoner	sumbangan	donasjon	N;SG	N;INDF;MASC;SG
sumbangan	bidrag	sumbangan	bidrag	N;SG	N;INDF;NEUT;SG
perlengkapan	utstyr	perlengkapan	utstyr	N;SG	N;INDF;NEUT;SG
perlengkapan	inventar	perlengkapan	inventar	N;SG	N;INDF;NEUT;SG
spesifikasi	spesifikasjoner	spesifikasi	spesifikasjon	N	N;INDF;MASC;SG
spesifikasi	spesifikasjon	spesifikasi	spesifikasjon	N	N;INDF;MASC;SG
spesifikasi	spesifikasjoner	spesifikasi	spesifikasjon	N	N;INDF;MASC;SG
spesifikasi	specs	spesifikasi	specs	N	N
spesifikasi	spesifikasjon	spesifikasi	spesifikasjon	N	N;INDF;MASC;SG
spesifikasi	brille	spesifikasi	brille	N	N;INDF;FEM;SG
keunggulan	excellence	keunggulan	excellence	N;SG	N
keunggulan	eksellense	keunggulan	eksellense	N;SG	N;INDF;FEM;SG
keunggulan	fortrinn	keunggulan	fortrinn	N;SG	N;INDF;NEUT;SG
keunggulan	fordel	keunggulan	fordel	N;SG	N;INDF;MASC;SG
keunggulan	overlegenhet	keunggulan	overlegenhet	N;SG	N;INDF;MASC;SG
penghubung	connector	penhubung	connector	N;SG	N
penyelesaian	fullføring	penselesaian	fullføring	N;SG	N;INDF;FEM;SG
penyelesaian	bosetning	penselesaian	bosetning	N;SG	N;INDF;FEM;SG
perintis	pacer	penrintis	pacer	N;SG	N;INDF;MASC;SG
varietas	variasjon	varietas	variasjon	N;SG	N;INDF;MASC;SG
pengepungan	beleiring	penkepungan	beleiring	N;SG	N;INDF;FEM;SG
pengepungan	beleiringen	penkepungan	beleiring	N;SG	N;DEF;MASC;SG
gila	sprøtt	gila	sprøte	ADJ;SG	ADJ;INDF;NEUT;SG;V.PTCP
gila	sprø	gila	sprø	ADJ;SG	ADJ;INDF;SG
gila	gale	gila	galen	ADJ;SG	ADJ;INDF;NEUT;SG
gila	sint	gila	sint	ADJ;SG	ADJ;INDF;SG
jambu	guava	jambu	guav	N;SG	N;INDF;NEUT;SG
jambu	jerusalem	jambu	jerusalem	N;SG	N;INDF;MASC;SG
jambu	syzygium	jambu	syzygium	N;SG	N;INDF;NEUT;SG
akal	oppfinnsom	akal	oppfinnsom	N;SG	N;INDF;MASC;SG
akal	forstand	akal	forstand	N;SG	N;INDF;MASC;SG
akal	vett	akal	vete	N;SG	N;INDF;MASC;SG
akal	fornuft	akal	fornuft	N;SG	N;INDF;FEM;SG
teritori	territoriet	teritori	territorium	N;SG	N;DEF;NEUT;SG
teritori	territorium	teritori	territorium	N;SG	N;INDF;NEUT;SG
jangkauan	range	jangkauan	rang	N;SG	N;INDF;FEM;SG
jangkauan	rekkevidde	jangkauan	rekkevidd	N;SG	N;INDF;FEM;SG
jangkauan	spekter	jangkauan	spekter	N;SG	N;INDF;NEUT;SG
jangkauan	reach	jangkauan	reach	N;SG	N
jangkauan	rekkevidde	jangkauan	rekkevidd	N;SG	N;INDF;FEM;SG
jangkauan	rekkevidden	jangkauan	rekkevidde	N;SG	N;DEF;MASC;SG
ideologi	ideologi	ideologi	ideologi	N	N;INDF;MASC;SG
