una	egy	uno	egy	DET;INDF;FEM;SG	DET;INDF
escuadra	brigád	escuadra	brigád	N;FEM;SG	N;NOM;SG
escuadra	osztag	escuadra	osztag	N;FEM;SG	N;NOM;SG
profesora	professzor	profesora	professzor	N;FEM;SG	N;NOM;SG
profesora	tanárnő	profesora	tanárnő	N;FEM;SG	N;NOM;SG
profesora	tanár	profesora	tanár	N;FEM;SG	N;NOM;SG
enfrentamiento	leszámolás	enfrentamiento	leszámolás	N;MASC;SG	N;NOM;SG
enfrentamiento	konfrontáció	enfrentamiento	konfrontáció	N;MASC;SG	N;NOM;SG
enfrentamiento	összecsapás	enfrentamiento	összecsapás	N;MASC;SG	N;NOM;SG
enfrentamiento	összecsapás	enfrentamiento	összecsapás	N;MASC;SG	N;NOM;SG
enfrentamiento	patthelyzet	enfrentamiento	patthelyzet	N;MASC;SG	N;NOM;SG
certamen	szépségverseny	certamen	szépségverseny	N;MASC;SG	N;NOM;SG
certamen	pályázat	certamen	pályázat	N;MASC;SG	N;NOM;SG
certamen	verseny	certamen	verseny	N;MASC;SG	N;NOM;SG
gobernación	kormányzás	gobernación	kormányzás	N;FEM;SG	N;NOM;SG
gobernación	irányítás	gobernación	irányítás	N;FEM;SG	N;NOM;SG
detalle	részlet	detalle	részlet	N;MASC;SG	N;NOM;SG
desaparecido	hiányzó	desaparecido	hiányzó	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
sucede	előfordul	suceder	előfordul	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
sucede	megtörténik	suceder	meg+történik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
yugoslavia	jugoszlávia	yugoslavia	jugoszlávia	N;FEM;SG	N;NOM;SG
meta	gól	meta	gól	N;FEM;SG	N;NOM;SG
meta	cél	meta	cél	N;FEM;SG	N;NOM;SG
ampliación	terjeszkedés	ampliación	terjeszkedés	N;FEM;SG	N;NOM;SG
ampliación	bővítés	ampliación	bővítés	N;FEM;SG	N;NOM;SG
ampliación	bővítés	ampliación	bővítés	N;FEM;SG	N;NOM;SG
ampliación	bővítése	ampliación	bővítés	N;FEM;SG	N;NOM;SG
ampliación	meghosszabbítás	ampliación	meghosszabbítás	N;FEM;SG	N;NOM;SG
ampliación	kiterjesztés	ampliación	kiterjesztés	N;FEM;SG	N;NOM;SG
ampliación	kiterjesztése	ampliación	kiterjesztés	N;FEM;SG	N;NOM;SG
ampliación	bővítés	ampliación	bővítés	N;FEM;SG	N;NOM;SG
doctrina	doktrína	doctrina	doktrín	N;FEM;SG	N;NOM;SG
dead	halottak	dead	halott	N	N;NOM;PL
cobre	réz	cobre	réz	N;MASC;SG	N;NOM;SG
créditos	hitelek	crédito	hitel	N;MASC;PL	N;NOM;PL
posibilidades	lehetőségek	posibilidad	lehetőség	N;FEM;PL	N;NOM;PL
line	line	line	line		
line	sor	line	sor		
paciente	páciens	paciente	páciens	N;SG	N;NOM;SG
paciente	beteg	paciente	beteg	N;SG	N;NOM;SG
memorias	emlékek	memoria	emlék	N;FEM;PL	N;NOM;PL
memorias	emlékiratait	memoria	emlékirat	N;FEM;PL	N;ACC;PL
tailandia	bangkok	tailandia	bangk	N;FEM;SG	N;NOM;SG
calcio	kalcium	calcio	kalcium	N;MASC;SG	N;NOM;SG
precios	árak	precio	ár	N;MASC;PL	N;NOM;PL
precios	árak	precio	ár	N;MASC;PL	N;NOM;PL
talento	tehetségét	talento	tehetség	N;MASC;SG	N;ACC;SG
virrey	helytartó	virrey	helytartó	N;MASC;SG	N;NOM;SG
captura	fogás	captura	fogás	N;FEM;SG	N;NOM;SG
antena	antenna	antena	ant	N;FEM;SG	N;NOM;SG
antena	antenna	antena	ant	N;FEM;SG	N;NOM;SG
dientes	fogak	diente	fog	N;MASC;PL	N;NOM;PL
marvel	marvel	marvel	marvel	N;MASC;SG	N;NOM;SG
heart	szív	heart	szív	N	N;NOM;SG
temática	téma	temática	téma	N;FEM;SG	N;NOM;SG
puentes	hidak	puente	híd	N;MASC;PL	N;NOM;PL
puentes	hidakat	puente	híd	N;MASC;PL	N;ACC;PL
previo	korábbi	previo	korábbi	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
volcán	vulkán	volcán	vulkán	N;MASC;SG	N;NOM;SG
mora	mora	mora	mora		
beneficios	juttatások	beneficio	juttatás	N;MASC;PL	N;NOM;PL
beneficios	előnyök	beneficio	előnyök	N;MASC;PL	N;NOM;PL
beneficios	ellátások	beneficio	ellátás	N;MASC;PL	N;NOM;PL
reproducción	tenyésztés	reproducción	tenyésztés	N;FEM;SG	N;NOM;SG
reproducción	lejátszás	reproducción	lejátszás	N;FEM;SG	N;NOM;SG
reproducción	reprodukciós	reproducción	reprodukciós	N;FEM;SG	N;NOM;SG
field	mező	field	mező	N	N;NOM;SG
gala	gála	gala	gála	N;FEM;SG	N;NOM;SG
hockey	jégkorong	hockey	jégkorong	N;MASC;SG	N;NOM;SG
fósiles	kövületek	fósil	kövület	N;MASC;PL	N;NOM;PL
presentaciones	előadások	presentación	előadás	N;FEM;PL	N;NOM;PL
tablas	táblák	tabla	táblák	N;FEM;PL	N;NOM;PL
tablas	táblázatok	tabla	táblázat	N;FEM;PL	N;NOM;PL
tablas	asztalok	tabla	asztal	N;FEM;PL	N;NOM;PL
tablas	tanácsok	tabla	tanács	N;FEM;PL	N;NOM;PL
tablas	táblák	tabla	táblák	N;FEM;PL	N;NOM;PL
representaciones	ábrázolások	representación	ábrázolás	N;FEM;PL	N;NOM;PL
representaciones	előadások	representación	előadás	N;FEM;PL	N;NOM;PL
coches	autókat	coche	autó	N;MASC;PL	N;ACC;PL
coches	autók	coche	autó	N;MASC;PL	N;NOM;PL
coches	kocsik	coche	kocsik	N;MASC;PL	N;NOM;PL
designación	kinevezés	designación	kinevezés	N;FEM;SG	N;NOM;SG
designación	időpont	designación	időpont	N;FEM;SG	N;NOM;SG
designación	megnevezés	designación	megnevezés	N;FEM;SG	N;NOM;SG
designación	kijelölés	designación	kijelölés	N;FEM;SG	N;NOM;SG
incidente	incidens	incidente	incidens	N;SG	N;NOM;SG
abogados	ügyvédek	abogado	ügyvéd	N;MASC;PL	N;NOM;PL
abogados	ügyvédek	abogado	ügyvéd	N;MASC;PL	N;NOM;PL
funcionarios	hivatalnokok	funcionario	hivatalnok	N;MASC;PL	N;NOM;PL
funcionarios	tisztviselők	funcionario	tisztviselő	N;MASC;PL	N;NOM;PL
funcionarios	tisztviselői	funcionario	tisztviselői	N;MASC;PL	N;NOM;PL
esperar	vár	esperar	vár	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
esperar	várunk	esperar	vár	V;NFIN	V;INDF;IND;PL;1;PRS;FIN;ACT
esperar	várok	esperar	vár	V;NFIN	V;INDF;IND;SG;1;PRS;FIN;ACT
rumbo	irány	rumbo	irány	N;MASC;SG	N;NOM;SG
rumania	románia	rumania	románia	N;FEM;SG	N;NOM;SG
magazine	magazin	magazine	magazin	N;SG	N;NOM;SG
magazine	tár	magazine	tár	N;SG	N;NOM;SG
magazine	újság	magazine	újság	N;SG	N;NOM;SG
opciones	opciók	opción	opció	N;FEM;PL	N;NOM;PL
opciones	beállítások	opción	beállítás	N;FEM;PL	N;NOM;PL
opciones	lehetőségek	opción	lehetőség	N;FEM;PL	N;NOM;PL
legislativo	jogalkotási	legislativo	jogalkotási	ADJ;MASC;SG	ADJ;NOM;SG
fortuna	vagyon	fortuna	vagyon	N;FEM;SG	N;NOM;SG
fortuna	vagyont	fortuna	vagyont	N;FEM;SG	N;ACC;SG
localizada	található	localizado	található	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
legislación	jogalkotás	legislación	jogalkotás	N;FEM;SG	N;NOM;SG
legislación	jog	legislación	jog	N;FEM;SG	N;NOM;SG
legislación	törvény	legislación	törvény	N;FEM;SG	N;NOM;SG
warner	warner	warner	warner	N;SG	N;NOM;SG
ramal	ág	ramal	ág	N;MASC;SG	N;NOM;SG
instrucción	utasítás	instrucción	utasítás	N;FEM;SG	N;NOM;SG
modalidad	mód	modalidad	mód	N;FEM;SG	N;NOM;SG
modalidad	üzemmód	modalidad	üzemmód	N;FEM;SG	N;NOM;SG
accidentes	véletlenek	accidente	véletlen	N;MASC;PL	N;NOM;PL
accidentes	balesetek	accidente	baleset	N;MASC;PL	N;NOM;PL
adecuado	helyénvaló	adecuado	helyénvaló	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
adecuado	alkalmas	adecuado	alkalmas	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
venezolana	venezuelai	venezolano	venezuelai	ADJ;FEM;SG	ADJ;NOM;SG
delegación	felhatalmazás	delegación	felhatalmazás	N;FEM;SG	N;NOM;SG
delegación	küldöttség	delegación	küldöttség	N;FEM;SG	N;NOM;SG
conforme	megfelelő	conforme	megfelelő		
misa	tömege	misa	tömeg	N;FEM;SG	N;NOM;SG
misa	mise	misa	mise	N;FEM;SG	N;NOM;SG
misa	tömeg	misa	tömeg	N;FEM;SG	N;NOM;SG
misa	misa	misa	misa	N;FEM;SG	N;NOM;SG
reconoce	felismeri	reconocer	felismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
reconoce	elismeri	reconocer	elismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
reconoce	felismeri	reconocer	felismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
reconoce	felismerni	reconocer	felismer	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
reconoce	felismeri	reconocer	felismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
reconoce	elismeri	reconocer	elismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
causó	előidézett	causar	előidézett	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
causó	okozta	causar	okoz	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
causó	okozott	causar	okoz	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
value	érték	valar	ők	N	N;NOM;SG
value	értéke	valar	érték	N	N;NOM;SG
relevantes	relevánsak	relevante	releváns	ADJ;PL	ADJ;NOM;PL
magia	varázs	magia	varázs	N;FEM;SG	N;NOM;SG
magia	varázslat	magia	varázslat	N;FEM;SG	N;NOM;SG
magia	mágia	magia	mágia	N;FEM;SG	N;NOM;SG
vender	eladni	vender	elad	V;NFIN	V;NFIN;ACT
houston	houstonban	houston	houstonban	N;MASC;SG	N;IN+ESS;SG
part	rész	part	rész	N	N;NOM;SG
part	része	part	rész	N	N;NOM;SG
manejo	kezelése	manejo	kezelés	N;MASC;SG	N;NOM;SG
manejo	kezelési	manejo	kezelési	N;MASC;SG	N;NOM;SG
campamento	tábor	campamento	tábor	N;MASC;SG	N;NOM;SG
diarios	naplók	diario	napló	N;MASC;PL	N;NOM;PL
diarios	lapok	diario	lap	N;MASC;PL	N;NOM;PL
diarios	újságok	diario	újság	N;MASC;PL	N;NOM;PL
diarios	naplók	diario	napló	N;MASC;PL	N;NOM;PL
pisos	lakások	piso	lakás	N;MASC;PL	N;NOM;PL
pisos	apartmanok	piso	apartman	N;MASC;PL	N;NOM;PL
pisos	lakások	piso	lakás	N;MASC;PL	N;NOM;PL
directiva	irányelv	directiva	irányelv	N;FEM;SG	N;NOM;SG
mina	enyém	mina	enyém	N;FEM;SG	N;NOM;SG
amateur	amatőr	amateur	amatőr	N;FEM;SG	N;NOM;SG
gracia	kegyelem	gracia	kegyél	N;FEM;SG	N;NOM;SG
viuda	özvegye	viuda	özvegy	N;FEM;SG	N;NOM;SG
pirineos	pireneusok	pirineo	pireneus	N;MASC;PL	N;NOM;PL
acta	acta	acta	ac	N;FEM;SG	N;NOM;SG
acta	aktus	acta	aktus	N;FEM;SG	N;NOM;SG
acta	felvonás	acta	felvonás	N;FEM;SG	N;NOM;SG
rescate	váltságdíjat	rescate	váltságdíj	N;MASC;SG	N;ACC;SG
rescate	váltságdíj	rescate	váltságdíj	N;MASC;SG	N;NOM;SG
rescate	mentés	rescate	mentés	N;MASC;SG	N;NOM;SG
aceptar	elfogadni	aceptar	el+fogad	V;NFIN	V;NFIN;ACT
aceptar	elfogadni	aceptar	el+fogad	V;NFIN	V;NFIN;ACT
relieve	kiemelés	relieve	kiemelés	N;MASC;SG	N;NOM;SG
organizar	szervezni	organizar	szervez	V;NFIN	V;NFIN;ACT
organizar	szervez	organizar	szervez	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
infante	csecsemő	infante	csecsemő	N;MASC;SG	N;NOM;SG
sobrino	unoka	sobrino	unok	N;MASC;SG	N;NOM;SG
sobrino	unokaöccse	sobrino	unokaöccs	N;MASC;SG	N;NOM;SG
come	egyél	come	egyél	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
come	eszik	come	esz	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
guayaquil	guayaquil	guayaquil	guaya+tuil	N;FEM;SG	N;NOM;SG
perros	kutyák	perro	kutya	N;MASC;PL	N;NOM;PL
perros	kutyáknak	perro	kutya	N;MASC;PL	N;DAT;PL
cliente	vendég	cliente	vendég	N;SG	N;NOM;SG
cliente	kliens	cliente	kliens	N;SG	N;NOM;SG
ruedas	kerekek	rueda	kerek	N;FEM;PL	N;NOM;PL
modificaciones	módosítások	modificación	módosítás	N;FEM;PL	N;NOM;PL
modificaciones	módosítások	modificación	módosítás	N;FEM;PL	N;NOM;PL
modificaciones	módosításai	modificación	módosítás	N;FEM;PL	N;NOM;PL
modificaciones	módosítások	modificación	módosítás	N;FEM;PL	N;NOM;PL
modificaciones	változtatások	modificación	változtatás	N;FEM;PL	N;NOM;PL
modificaciones	változások	modificación	változás	N;FEM;PL	N;NOM;PL
inmigración	bevándorlás	inmigración	bevándorlás	N;FEM;SG	N;NOM;SG
channel	csatorna	channel	csator	N;SG	N;NOM;SG
mariscal	marsall	mariscal	marsall	N;MASC;SG	N;NOM;SG
mariscal	hátvéd	mariscal	hátvéd	N;MASC;SG	N;NOM;SG
naranja	narancs	naranja	narancs	N;FEM;SG	N;NOM;SG
naranja	narancsot	naranja	narancsot	N;FEM;SG	N;ACC;SG
naranja	narancs	naranja	narancs	N;FEM;SG	N;NOM;SG
autobuses	buszok	autobús	busz	N;MASC;PL	N;NOM;PL
embalse	gátat	embalse	gátat	N;MASC;SG	N;ACC;SG
embalse	gát	embalse	gá	N;MASC;SG	N;NOM;SG
americanos	amerikaiak	americano	amerikai	N;MASC;PL	N;NOM;PL
rayos	sugarak	rayo	sugar	N;MASC;PL	N;NOM;PL
aficionados	amatőrök	aficionado	amatőr	N;MASC;PL	N;NOM;PL
aficionados	amatőrök	aficionado	amatőr	N;MASC;PL	N;NOM;PL
aficionados	rajongók	aficionado	rajongó	N;MASC;PL	N;NOM;PL
aficionados	rajongói	aficionado	rajongói	N;MASC;PL	N;NOM;PL
aficionados	szurkolók	aficionado	szurkoló	N;MASC;PL	N;NOM;PL
condados	megyék	condado	megyék	N;MASC;PL	N;NOM;PL
multitud	tömeg	multitud	tömeg	N;FEM;SG	N;NOM;SG
generar	generálni	generar	generál	V;NFIN	V;NFIN;ACT
orilla	partra	orilla	partra	N;FEM;SG	N;ON+ALL;SG
finalista	döntős	finalista	döntős	N;SG	N;NOM;SG
cátedra	előadás	cátedra	előadás	N;FEM;SG	N;NOM;SG
cátedra	széket	cátedra	szék	N;FEM;SG	N;ACC;SG
cátedra	szék	cátedra	szék	N;FEM;SG	N;NOM;SG
licenciado	diplomás	licenciado	diplomás	N;MASC;SG	N;NOM;SG
licenciado	végzős	licenciado	végzős	N;MASC;SG	N;NOM;SG
licenciado	engedéllyel	licenciado	engedély	N;MASC;SG	N;INS;SG
page	oldalt	pager	oldal	N	N;ACC;SG
page	oldal	pager	oldal	N	N;NOM;SG
violín	hegedű	violín	hegedű	N;MASC;SG	N;NOM;SG
violín	hegedű	violín	hegedű	N;MASC;SG	N;NOM;SG
carnaval	majális	carnaval	majális	N;MASC;SG	N;NOM;SG
carnaval	karnevál	carnaval	karnevál	N;MASC;SG	N;NOM;SG
seno	melle	seno	melle	N;MASC;SG	N;NOM;SG
seno	mell	seno	mell	N;MASC;SG	N;NOM;SG
fort	erőd	fort	erőd	N;MASC	N;NOM;SG
playas	strandok	playa	strand	N;FEM;PL	N;NOM;PL
síntesis	szintézis	síntesis	szintézis	N;FEM	N;NOM;SG
docente	tanárnő	docente	tanárnő	N;SG	N;NOM;SG
docente	tanár	docente	tanár	N;SG	N;NOM;SG
sacerdotes	papok	sacerdote	pap	N;MASC;PL	N;NOM;PL
dirigentes	vezetői	dirigente	vezető	N;PL	N;NOM;PL
dirigentes	vezetők	dirigente	vezető	N;PL	N;NOM;PL
evaluación	értékelés	evaluación	értékelés	N;FEM;SG	N;NOM;SG
evaluación	elbírálás	evaluación	elbírálás	N;FEM;SG	N;NOM;SG
evaluación	értékelés	evaluación	értékelés	N;FEM;SG	N;NOM;SG
modos	módok	modos	mód	N;MASC;PL	N;NOM;PL
modos	módok	modos	mód	N;MASC;PL	N;NOM;PL
inscripción	nyilvántartásba	inscripción	nyilvántartás	N;FEM;SG	N;IN+ALL;SG
inscripción	regisztráció	inscripción	regisztráció	N;FEM;SG	N;NOM;SG
descubrir	felfedezni	descubrir	felfedez	V;NFIN	V;NFIN;ACT
descubrir	felfedezni	descubrir	felfedez	V;NFIN	V;NFIN;ACT
enfoque	megközelítése	enfoque	megközelítés	N;MASC;SG	N;NOM;SG
enfoque	megközelítés	enfoque	megközelítés	N;MASC;SG	N;NOM;SG
industrias	ágazatok	industria	ágazat	N;FEM;PL	N;NOM;PL
industrias	iparágak	industria	iparág	N;FEM;PL	N;NOM;PL
mejoras	fejlesztések	mejora	fejlesztés	N;FEM;PL	N;NOM;PL
mejoras	javítások	mejora	javítás	N;FEM;PL	N;NOM;PL
mejoras	fejlesztések	mejora	fejlesztés	N;FEM;PL	N;NOM;PL
mejoras	fejlesztések	mejora	fejlesztés	N;FEM;PL	N;NOM;PL
publicar	kihirdetik	publicar	ki+hirdet	V;NFIN	V;DEF;IND;PL;3;PRS;FIN;ACT
crédito	kredit	crédito	kredi	N;MASC;SG	N;NOM;SG
irak	irak	irak	irak	N;FEM;SG	N;NOM;SG
irak	iraki	irak	iraki	N;FEM;SG	N;NOM;SG
queen	királynő	quear	királynő	N;SG	N;NOM;SG
queen	királyné	quear	király	N;SG	N;NOM;SG
operador	operátor	operador	operátor	N;MASC;SG	N;NOM;SG
investigador	kutató	investigador	kutató	N;MASC;SG	N;NOM;SG
investigador	nyomozó	investigador	nyomozó	N;MASC;SG	N;NOM;SG
negociaciones	tárgyalások	negociación	tárgyalás	N;FEM;PL	N;NOM;PL
negociaciones	tárgyalások	negociación	tárgyalás	N;FEM;PL	N;NOM;PL
inclinación	lejtő	inclinación	lejtő	N;FEM;SG	N;NOM;SG
inclinación	dőlés	inclinación	dőlés	N;FEM;SG	N;NOM;SG
stadium	stadion	stadium	stadion	N;MASC;SG	N;NOM;SG
stadium	stadionban	stadium	stadion	N;MASC;SG	N;IN+ESS;SG
arroz	rizs	arroz	rizs	N;MASC;SG	N;NOM;SG
dificultad	nehézséget	dificultad	nehézség	N;FEM;SG	N;ACC;SG
dificultad	nehézség	dificultad	nehézség	N;FEM;SG	N;NOM;SG
dificultad	nehézség	dificultad	nehézség	N;FEM;SG	N;NOM;SG
sicilia	szicília	sicilia	szicília	N;FEM;SG	N;NOM;SG
secundario	másodlagos	secundario	másodlagos	ADJ;MASC;SG	ADJ;NOM;SG
hilo	fonalat	hilo	fonalat	N;MASC;SG	N;ACC;SG
hilo	fonal	hilo	fonal	N;MASC;SG	N;NOM;SG
hilo	szál	hilo	szál	N;MASC;SG	N;NOM;SG
operativo	operatív	operativo	operatív	ADJ;MASC;SG	ADJ;NOM;SG
épocas	időpontok	época	időpont	N;FEM;PL	N;NOM;PL
dragón	sárkány	dragón	sárkány	N;MASC;SG	N;NOM;SG
armamento	fegyverzet	armamento	fegyverzet	N;MASC;SG	N;NOM;SG
armamento	fegyverkezés	armamento	fegyverkezés	N;MASC;SG	N;NOM;SG
armamento	fegyver	armamento	fegyver	N;MASC;SG	N;NOM;SG
armamento	fegyverzet	armamento	fegyverzet	N;MASC;SG	N;NOM;SG
link	hivatkozás	link	hivatkozás	N;MASC;SG	N;NOM;SG
link	kapcsolat	link	kapcsolat	N;MASC;SG	N;NOM;SG
link	hivatkozást	link	hivatkozás	N;MASC;SG	N;ACC;SG
recepción	nyugta	recepción	nyug	N;FEM;SG	N;NOM;SG
recepción	átvétel	recepción	átvétel	N;FEM;SG	N;NOM;SG
recepción	fogadás	recepción	fogadás	N;FEM;SG	N;NOM;SG
recepción	befogadás	recepción	befogadás	N;FEM;SG	N;NOM;SG
recepción	vétel	recepción	vétel	N;FEM;SG	N;NOM;SG
igualdad	egyenlőséget	igualdad	egyenlőség	N;FEM;SG	N;ACC;SG
igualdad	egyenlőség	igualdad	egyenlőség	N;FEM;SG	N;NOM;SG
conductor	sofőr	conductor	sofőr	N;MASC;SG	N;NOM;SG
conductor	meghajtó	conductor	meghajtó	N;MASC;SG	N;NOM;SG
conductor	járművezető	conductor	járművezető	N;MASC;SG	N;NOM;SG
conductor	kalauz	conductor	kalauz	N;MASC;SG	N;NOM;SG
krasnodar	krasznodar	krasnodar	krasznodar	N;MASC;SG	N;NOM;SG
sabor	íze	sabor	íze	N;MASC;SG	N;NOM;SG
sabor	íz	sabor	íz	N;MASC;SG	N;NOM;SG
sabor	aroma	sabor	arom	N;MASC;SG	N;NOM;SG
sabor	íz	sabor	íz	N;MASC;SG	N;NOM;SG
síntomas	tünetei	síntoma	tünet	N;MASC;PL	N;NOM;PL
síntomas	tünetek	síntoma	tűnet	N;MASC;PL	N;NOM;PL
legión	légió	legión	légió	N;FEM;SG	N;NOM;SG
licenciatura	fokozat	licenciatura	fokozat	N;FEM;SG	N;NOM;SG
licenciatura	diploma	licenciatura	diploma	N;FEM;SG	N;NOM;SG
licenciatura	fok	licenciatura	fok	N;FEM;SG	N;NOM;SG
festivales	fesztiválok	festival	fesztivál	N;MASC;PL	N;NOM;PL
pabellón	pavilon	pabellón	pavil	N;MASC;SG	N;NOM;SG
springer	springer	springer	springer	N	N;NOM;SG
túnel	alagút	túnel	alagút	N;MASC;SG	N;NOM;SG
surge	felmerül	surgir	félmerül	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
baviera	bajorország	baver	bajorország	N;FEM;SG	N;NOM;SG
soberanía	szuverenitás	soberanía	szuverenitás	N;FEM;SG	N;NOM;SG
expertos	szakértők	experto	szakértő	N;MASC;PL	N;NOM;PL
necesarios	szükségesek	necesario	szükséges	ADJ;MASC;PL	ADJ;NOM;PL
alaska	alaszkában	alaska	alaszka	N;FEM;SG	N;IN+ESS;SG
alaska	alaszka	alaska	alasz	N;FEM;SG	N;NOM;SG
asesino	gyilkos	asesino	gyilkos	N;MASC;SG	N;NOM;SG
asesino	gyilkos	asesino	gyilkos	N;MASC;SG	N;NOM;SG
asesino	bérgyilkos	asesino	bérgyilkos	N;MASC;SG	N;NOM;SG
asesino	merénylő	asesino	merénylő	N;MASC;SG	N;NOM;SG
manifestaciones	tüntetések	manifestación	tüntetés	N;FEM;PL	N;NOM;PL
manifestaciones	megnyilvánulásai	manifestación	megnyilvánulás	N;FEM;PL	N;NOM;PL
manifestaciones	gyűlések	manifestación	gyűlés	N;FEM;PL	N;NOM;PL
bolsa	táska	bolsa	tás	N;FEM;SG	N;NOM;SG
bolsa	zacskó	bolsa	zacskó	N;FEM;SG	N;NOM;SG
bolsa	táskát	bolsa	táska	N;FEM;SG	N;ACC;SG
bolsa	zsák	bolsa	zsák	N;FEM;SG	N;NOM;SG
bolsa	táska	bolsa	tás	N;FEM;SG	N;NOM;SG
masas	tömegek	masa	tömeg	N;FEM;PL	N;NOM;PL
paralelo	párhuzamosan	paralelo	párhuzamos	ADJ;MASC;SG	ADJ;FRML;SG
empezar	kezdeni	empezar	kezd	V;NFIN	V;NFIN;ACT
demostrar	bizonyítani	demostrar	bizonyít	V;NFIN	V;NFIN;ACT
demostrado	bizonyítottan	demostrado	bizonyított	ADJ;MASC;SG;V.PTCP	ADJ;FRML;SG
fragmentos	töredékek	fragmento	töredék	N;MASC;PL	N;NOM;PL
acuerdos	megállapodások	acuerdo	megállapodás	N;MASC;PL	N;NOM;PL
acuerdos	egyezmények	acuerdo	egyezmény	N;MASC;PL	N;NOM;PL
ballet	balett	ballet	balett	N;MASC;SG	N;NOM;SG
moon	holdat	moon	holdat	N	N;ACC;SG
viajar	utazni	viajar	utazik	V;NFIN	V;NFIN;ACT
viajar	utazik	viajar	utazik	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
toros	bikák	toro	bika	N;MASC;PL	N;NOM;PL
escenarios	forgatókönyvek	escenario	forgatókönyv	N;MASC;PL	N;NOM;PL
crece	növekszik	crecer	növekszik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
diálogo	párbeszédre	diálogo	párbeszéd	N;MASC;SG	N;ON+ALL;SG
diálogo	párbeszéd	diálogo	párbeszéd	N;MASC;SG	N;NOM;SG
lema	mottója	lema	mottó	N;MASC;SG	N;NOM;SG
observa	megfigyelni	observar	megfigyel	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
informó	jelentett	informar	jelent	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
informó	bejelentett	informar	bejelent	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
diplomático	diplomata	diplomático	diplomata	N;MASC;SG	N;NOM;SG
diplomático	diplomata	diplomático	diplomata	N;MASC;SG	N;NOM;SG
marinos	tengerészek	marino	tengerész	N;MASC;PL	N;NOM;PL
marinos	tengerészek	marino	tengerész	N;MASC;PL	N;NOM;PL
socio	társ	socio	társ	N;MASC;SG	N;NOM;SG
socio	partner	socio	partner	N;MASC;SG	N;NOM;SG
socio	társa	socio	társ	N;MASC;SG	N;NOM;SG
socio	társam	socio	társ	N;MASC;SG	N;NOM;SG
condesa	grófnő	condesar	grófnő	N;FEM;SG	N;NOM;SG
condesa	grófné	condesar	gróf	N;FEM;SG	N;NOM;SG
version	verzió	version	verzió	N;FEM;SG	N;NOM;SG
version	változat	version	változat	N;FEM;SG	N;NOM;SG
identificación	azonosítás	identificación	azonosítás	N;FEM;SG	N;NOM;SG
electricidad	elektromosság	electricidad	elektromosság	N;FEM;SG	N;NOM;SG
electricidad	villamosenergia	electricidad	villamosenergia	N;FEM;SG	N;NOM;SG
electricidad	villamos	electricidad	villamos	N;FEM;SG	N;NOM;SG
electricidad	villany	electricidad	villany	N;FEM;SG	N;NOM;SG
sesiones	ülések	sesión	ülés	N;FEM;PL	N;NOM;PL
tránsito	közlekedés	tránsito	közlekedés	N;MASC;SG	N;NOM;SG
tránsito	forgalom	tránsito	forgalom	N;MASC;SG	N;NOM;SG
tránsito	dugó	tránsito	dugó	N;MASC;SG	N;NOM;SG
típica	jellemző	típico	jellemző	ADJ;FEM;SG	ADJ;NOM;SG
filial	leányvállalat	filial	leányvállalat	N;SG	N;NOM;SG
filial	leányvállalata	filial	leányvállalat	N;SG	N;NOM;SG
atmósfera	légkör	atmósfera	légkör	N;FEM;SG	N;NOM;SG
atmósfera	atmoszféra	atmósfera	atmoszfér	N;FEM;SG	N;NOM;SG
