kategória	類別	kategória	類別	N;NOM;FEM;SG	N
motív	功能	motív	功能	N;INAN;NOM;MASC;SG	N
motív	特色	motív	特色	N;INAN;NOM;MASC;SG	N
motív	特徵	motív	特徵	N;INAN;NOM;MASC;SG	N
rozlíšenie	決議	rozlíšenie	決議	N;NOM;NEUT;SG	N
čítanie	閱讀	čítanie	閱讀	N;NOM;NEUT;SG	N
čítanie	閱讀	čítanie	閱讀	N;NOM;NEUT;SG	N
čítanie	讀書	čítanie	讀書	N;NOM;NEUT;SG	N
prípady	案例	prípad	案例	N;INAN;NOM;MASC;PL	N
gitaru	吉他	gitara	吉他	N;ACC;FEM;SG	N
odmeny	獎勵	odmena	獎勵	N;NOM;FEM;PL	N
odmeny	報酬	odmena	報酬	N;NOM;FEM;PL	N
kongres	國會	kongres	國會	N;INAN;NOM;MASC;SG	N
kvalita	素質	kvalita	素質	N;NOM;FEM;SG	N
kvalita	品質	kvalita	品質	N;NOM;FEM;SG	N
kvalita	優質	kvalita	優質	N;NOM;FEM;SG	N
kvalita	質量	kvalita	質量	N;NOM;FEM;SG	N
duša	靈魂	duša	靈魂	N;NOM;FEM;SG	N
duša	精神	duša	精神	N;NOM;FEM;SG	N
kombinácia	組合	kombinácia	組合	N;NOM;FEM;SG	N
hity	命中	hity	命中	N;INAN;NOM;MASC;PL	N
strach	恐懼	strach	恐懼	N;INAN;NOM;MASC;SG	N
pozorovanie	觀測	pozorovanie	觀測	N;NOM;NEUT;SG	N
pozorovanie	觀測	pozorovanie	觀測	N;NOM;NEUT;SG	N
nízka	低低	nízko	低低	N;NOM;FEM;SG	N
paláci	皇宮	palác	皇宮	N;INAN;ESS;MASC;SG	N
paláci	宮殿	palác	宮殿	N;INAN;ESS;MASC;SG	N
paláci	王宮	palác	王宮	N;INAN;ESS;MASC;SG	N
paláci	宮廷	palác	宮廷	N;INAN;ESS;MASC;SG	N
paláci	宮	palác	宮	N;INAN;ESS;MASC;SG	N
rudy	礦石	ruda	礦石	N;NOM;FEM;PL	N
rudy	礦石	ruda	礦石	N;NOM;FEM;PL	N
výchova	教養	výchova	教養	N;NOM;FEM;SG	N
výchova	撫育	výchova	撫育	N;NOM;FEM;SG	N
výchova	教育	výchova	教育	N;NOM;FEM;SG	N
výchova	學歷	výchova	學歷	N;NOM;FEM;SG	N
zásady	原則	zásada	原則	N;NOM;FEM;PL	N
deviatich	九	devať	九	NUM;GEN;MASC;PL	NUM
snímka	快照	snímka	快照	N;NOM;FEM;SG	N
pôdu	泥土	pôda	泥土	N;ACC;FEM;SG	N
pôdu	土壤	pôda	土壤	N;ACC;FEM;SG	N
pôdu	土	pôda	土	N;ACC;FEM;SG	N
rovnica	方程	rovnica	方程	N;NOM;FEM;SG	N
rovnica	方程	rovnica	方程	N;NOM;FEM;SG	N
spotreba	消費	spotreb	消費	N;NOM;FEM;SG	N
sex	性別	sex	性別	N;INAN;NOM;MASC;SG	N
sex	性	sex	性	N;INAN;NOM;MASC;SG	N
sex	性	sex	性	N;INAN;NOM;MASC;SG	N
sex	性	sex	性	N;INAN;NOM;MASC;SG	N
vystúpenie	績效	vystúpenie	績效	N;NOM;NEUT;SG	N
vystúpenie	業績	vystúpenie	業績	N;NOM;NEUT;SG	N
vystúpenie	講話	vystúpenie	講話	N;NOM;NEUT;SG	N
vystúpenie	演講	vystúpenie	演講	N;NOM;NEUT;SG	N
vystúpenie	語音	vystúpenie	語音	N;NOM;NEUT;SG	N
turistika	旅遊	turistika	旅遊	N;NOM;FEM;SG	N
turistika	遠足	turistika	遠足	N;NOM;FEM;SG	N
turistika	登山	turistika	登山	N;NOM;FEM;SG	N
severovýchod	東北	severovýchod	東北	N;INAN;NOM;MASC;SG	N
vetra	風	vetra	風	N;INAN;NOM;MASC;SG	N
médií	媒體	médieť	媒體	N;GEN;FEM;PL	N
médií	媒介	médieť	媒介	N;GEN;FEM;PL	N
akcia	動作	akcia	動作	N;NOM;FEM;SG	N
akcia	行動	akcia	行動	N;NOM;FEM;SG	N
ruchu	旅遊	rucho	旅遊	N;NOM;NEUT;SG	N
soli	鹽類	soli	鹽類	N;NOM;FEM;PL	N
križovatka	路口	križovatko	路口	N;NOM;FEM;SG	N
výmena	交流	výmena	交流	N;NOM;FEM;SG	N
vstupe	灣	vstup	灣	N;INAN;NOM;MASC;SG	N
zachovanie	保全	zachovanie	保全	N;NOM;NEUT;SG	N
zachovanie	養護	zachovanie	養護	N;NOM;NEUT;SG	N
zachovanie	保育	zachovanie	保育	N;NOM;NEUT;SG	N
zachovanie	維護	zachovanie	維護	N;NOM;NEUT;SG	N
hudobníkov	樂手	hudobník	樂手	N;ANIM;ACC;MASC;PL	N
oka	眼	oko	眼	N;GEN;NEUT;SG	N
oka	眼睛	oko	眼睛	N;GEN;NEUT;SG	N
študent	學生	študent	學生	N;ANIM;NOM;MASC;SG	N
duch	鬼	duch	鬼	N;ANIM;NOM;MASC;SG	N
duch	鬼	duch	鬼	N;ANIM;NOM;MASC;SG	N
duch	幽靈	duch	幽靈	N;ANIM;NOM;MASC;SG	N
duch	精神	duch	精神	N;ANIM;NOM;MASC;SG	N
pľúc	肺	pľúca	肺	N;GEN;NEUT;PL	N
pľúc	龍	pľúca	龍	N;GEN;NEUT;PL	N
pľúc	肺	pľúca	肺	N;GEN;NEUT;PL	N
pľúc	肺部	pľúca	肺部	N;GEN;NEUT;PL	N
ulicu	街頭	ulica	街頭	N;ACC;FEM;SG	N
ulicu	街道	ulica	街道	N;ACC;FEM;SG	N
ulicu	街	ulica	街	N;ACC;FEM;SG	N
stupne	等級	stupeň	等級	N;INAN;NOM;MASC;PL	N
stupne	成績	stupeň	成績	N;INAN;NOM;MASC;PL	N
stupne	學位	stupeň	學位	N;INAN;NOM;MASC;PL	N
stupne	度	stupeň	度	N;INAN;NOM;MASC;PL	N
prepravu	馬車	preprav	馬車	N;ACC;FEM;SG	N
hit	命中	hit	命中	N;INAN;NOM;MASC;SG	N
zobraziť	檢視	zobraziť	檢視	V;PFV;POS;NFIN	V
zobraziť	瀏覽	zobraziť	瀏覽	V;PFV;POS;NFIN	V
zobraziť	顯示	zobraziť	顯示	V;PFV;POS;NFIN	V
zobraziť	顯示	zobraziť	顯示	V;PFV;POS;NFIN	V
zobraziť	展示	zobraziť	展示	V;PFV;POS;NFIN	V
zobraziť	展示	zobraziť	展示	V;PFV;POS;NFIN	V
zobraziť	顯示	zobraziť	顯示	V;PFV;POS;NFIN	V
vietor	風	vietor	風	N;INAN;NOM;MASC;SG	N
obyčajná	普通	obyčajný	普通	ADJ;NOM;FEM;SG	ADJ
trvanie	期限	trvanie	期限	N;NOM;NEUT;SG	N
zlom	惡	zlom	惡	N;INS;NEUT;SG	N
zlom	邪惡	zlom	邪惡	N;INS;NEUT;SG	N
trance	恍惚	trianec	恍惚	N;INAN;NOM;MASC;SG	N
sezón	季	sezón	季	N;GEN;FEM;PL	N
sezón	季節	sezón	季節	N;GEN;FEM;PL	N
sekundy	秒	sekunda	秒	N;NOM;FEM;PL	N
sekundy	秒數	sekunda	秒數	N;NOM;FEM;PL	N
výhra	勝利	výhra	勝利	N;NOM;FEM;SG	N
koncepcia	構想	koncepcia	構想	N;NOM;FEM;SG	N
koncepcia	概念	koncepcia	概念	N;NOM;FEM;SG	N
koncepcia	理念	koncepcia	理念	N;NOM;FEM;SG	N
prijať	接收	prijať	接收	V;PFV;POS;NFIN	V
prijať	領養	prijať	領養	V;PFV;POS;NFIN	V
prijať	收養	prijať	收養	V;PFV;POS;NFIN	V
prijať	接受	prijať	接受	V;PFV;POS;NFIN	V
stavovce	脊椎	stavovec	脊椎	N;INAN;NOM;MASC;PL	N
sólo	獨唱	sólo	獨唱	N;NOM;NEUT;SG	N
právomoci	權力	právomoc	權力	N;NOM;FEM;PL	N
papier	紙	papier	紙	N;INAN;NOM;MASC;SG	N
papier	紙張	papier	紙張	N;INAN;NOM;MASC;SG	N
papier	論文	papier	論文	N;INAN;NOM;MASC;SG	N
pôda	泥土	pôda	泥土	N;NOM;FEM;SG	N
pôda	土壤	pôda	土壤	N;NOM;FEM;SG	N
pôda	土	pôda	土	N;NOM;FEM;SG	N
pôda	陸地	pôda	陸地	N;NOM;FEM;SG	N
pôda	土地	pôda	土地	N;NOM;FEM;SG	N
pôda	土壤	pôda	土壤	N;NOM;FEM;SG	N
zuby	牙	zub	牙	N;INAN;NOM;MASC;PL	N
zuby	牙齒	zub	牙齒	N;INAN;NOM;MASC;PL	N
nebo	天國	nebo	天國	N;NOM;NEUT;SG	N
nebo	天堂	nebo	天堂	N;NOM;NEUT;SG	N
nebo	天空	nebo	天空	N;NOM;NEUT;SG	N
experiment	試驗	experiment	試驗	N;INAN;NOM;MASC;SG	N
experiment	實驗	experiment	實驗	N;INAN;NOM;MASC;SG	N
učiteľa	老師	učiteľ	老師	N;ANIM;ACC;MASC;SG	N
učiteľa	教師	učiteľ	教師	N;ANIM;ACC;MASC;SG	N
šancu	機會	šanca	機會	N;ACC;FEM;SG	N
kamene	岩	kameň	岩	N;INAN;NOM;MASC;PL	N
kamene	岩石	kameň	岩石	N;INAN;NOM;MASC;PL	N
kontrola	支票	kontrola	支票	N;NOM;FEM;SG	N
tradíciu	傳統	tradícia	傳統	N;ACC;FEM;SG	N
testy	測試	test	測試	N;INAN;NOM;MASC;PL	N
testy	測驗	test	測驗	N;INAN;NOM;MASC;PL	N
šťastie	幸運	šťastie	幸運	N;NOM;NEUT;SG	N
šťastie	幸福	šťastie	幸福	N;NOM;NEUT;SG	N
šťastie	運氣	šťastie	運氣	N;NOM;NEUT;SG	N
továreň	廠	továreň	廠	N;NOM;FEM;SG	N
továreň	工廠	továreň	工廠	N;NOM;FEM;SG	N
ruku	手臂	ruka	手臂	N;ACC;FEM;SG	N
ruku	臂	ruka	臂	N;ACC;FEM;SG	N
ruku	胳膊	ruka	胳膊	N;ACC;FEM;SG	N
ruku	手	ruka	手	N;ACC;FEM;SG	N
had	蛇	had	蛇	N;ANIM;NOM;MASC;SG	N
mechanika	力學	mechanika	力學	N;NOM;FEM;SG	N
mechanika	技工	mechanika	技工	N;NOM;FEM;SG	N
prachu	塵土	prach	塵土	N;INAN;GEN;MASC;SG	N
prachu	塵	prach	塵	N;INAN;GEN;MASC;SG	N
prachu	塵埃	prach	塵埃	N;INAN;GEN;MASC;SG	N
prachu	灰塵	prach	灰塵	N;INAN;GEN;MASC;SG	N
vlákna	纖維	vlákno	纖維	N;NOM;NEUT;PL	N
vlákna	纖維	vlákno	纖維	N;NOM;NEUT;PL	N
umožnilo	啟用	umožniť	啟用	V;PFV;NEUT;SG;POS;PST;V.PTCP	V
znalosti	知識	znalosť	知識	N;NOM;FEM;PL	N
pozadia	背景	pozadie	背景	N;NOM;NEUT;PL	N
vysvetliť	解釋	vysvetliť	解釋	V;PFV;POS;NFIN	V
vína	酒	víno	酒	N;NOM;NEUT;PL	N
vína	葡萄	víno	葡萄	N;NOM;NEUT;PL	N
zápal	炎症	zápal	炎症	N;INAN;NOM;MASC;SG	N
hodinu	時辰	hodina	時辰	N;ACC;FEM;SG	N
hodinu	小時	hodina	小時	N;ACC;FEM;SG	N
ústie	河口	ústie	河口	N;NOM;NEUT;SG	N
úsilie	努力	úsilie	努力	N;NOM;NEUT;SG	N
kontrakt	合同	kontrakt	合同	N;INAN;NOM;MASC;SG	N
kontrakt	合約	kontrakt	合約	N;INAN;NOM;MASC;SG	N
demokracie	民主	demokracia	民主	N;NOM;FEM;PL	N
vedomie	知覺	vedomie	知覺	N;NOM;NEUT;SG	N
vedomie	意識	vedomie	意識	N;NOM;NEUT;SG	N
nariadil	訂購	nariadiť	訂購	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
mierou	適度	miera	適度	N;INS;FEM;SG	N
mierou	節制	miera	節制	N;INS;FEM;SG	N
spolupracuje	合作	spolupracovať	合作	V;IPFV;IND;SG;3;POS;PRS;FIN	V
zvýšiť	增加	zvýšiť	增加	V;PFV;POS;NFIN	V
zvýšiť	提高	zvýšiť	提高	V;PFV;POS;NFIN	V
zvýšiť	加註	zvýšiť	加註	V;PFV;POS;NFIN	V
autobusy	公車	autobus	公車	N;INAN;NOM;MASC;PL	N
autobusy	巴士	autobus	巴士	N;INAN;NOM;MASC;PL	N
vieru	信仰	viera	信仰	N;ACC;FEM;SG	N
vieru	信心	viera	信心	N;ACC;FEM;SG	N
vieru	信念	viera	信念	N;ACC;FEM;SG	N
detail	細節	detail	細節	N;INAN;NOM;MASC;SG	N
detail	詳細	detail	詳細	N;INAN;NOM;MASC;SG	N
detail	詳情	detail	詳情	N;INAN;NOM;MASC;SG	N
podmienkou	條件	podmienka	條件	N;INS;FEM;SG	N
podmienkou	狀況	podmienka	狀況	N;INS;FEM;SG	N
účet	帳號	účet	帳號	N;INAN;NOM;MASC;SG	N
účet	帳戶	účet	帳戶	N;INAN;NOM;MASC;SG	N
matematiku	數學	matematika	數學	N;ACC;FEM;SG	N
matematiku	數學	matematika	數學	N;ACC;FEM;SG	N
matematiku	數學	matematika	數學	N;ACC;FEM;SG	N
maľba	畫	maľba	畫	N;NOM;FEM;SG	N
maľba	油畫	maľba	油畫	N;NOM;FEM;SG	N
maľba	繪畫	maľba	繪畫	N;NOM;FEM;SG	N
doplniť	補充	doplniť	補充	V;PFV;POS;NFIN	V
doplniť	補充	doplniť	補充	V;PFV;POS;NFIN	V
menu	選單	menu	選單	N;NOM;NEUT;SG	N
menu	選單	menu	選單	N;NOM;NEUT;SG	N
upraviť	調整	upraviť	調整	V;PFV;POS;NFIN	V
upraviť	變更	upraviť	變更	V;PFV;POS;NFIN	V
upraviť	修改	upraviť	修改	V;PFV;POS;NFIN	V
párov	夫妻	pár	夫妻	N;INAN;GEN;MASC;PL	N
párov	情侶	pár	情侶	N;INAN;GEN;MASC;PL	N
párov	夫婦	pár	夫婦	N;INAN;GEN;MASC;PL	N
povinnosť	職責	povinnosť	職責	N;NOM;FEM;SG	N
povinnosť	義務	povinnosť	義務	N;NOM;FEM;SG	N
mail	郵件	maiť	郵件	N;INAN;NOM;MASC;SG	N
mail	郵寄	maiť	郵寄	N;INAN;NOM;MASC;SG	N
mail	信件	maiť	信件	N;INAN;NOM;MASC;SG	N
daň	稅務	da_	稅務	N;NOM;FEM;SG	N
daň	稅	da_	稅	N;NOM;FEM;SG	N
daň	稅	da_	稅	N;NOM;FEM;SG	N
daň	稅金	da_	稅金	N;NOM;FEM;SG	N
ťahu	推力	ťaha	推力	N;INAN;GEN;MASC;SG	N
ťahu	主旨	ťaha	主旨	N;INAN;GEN;MASC;SG	N
víťaza	勝者	víťaz	勝者	N;ANIM;ACC;MASC;SG	N
víťaza	贏家	víťaz	贏家	N;ANIM;ACC;MASC;SG	N
voľba	選項	voľba	選項	N;NOM;FEM;SG	N
leva	獅	lev	獅	N;ANIM;ACC;MASC;SG	N
leva	獅子	lev	獅子	N;ANIM;ACC;MASC;SG	N
položka	項目	položka	項目	N;NOM;FEM;SG	N
kone	馬	kono	馬	N;NOM;FEM;PL	N
kone	馬匹	kono	馬匹	N;NOM;FEM;PL	N
sprievodca	巫師	sprievodca	巫師	N;INAN;NOM;MASC;SG	N
sprievodca	魔法	sprievodca	魔法	N;INAN;NOM;MASC;SG	N
sprievodca	指南	sprievodca	指南	N;INAN;NOM;MASC;SG	N
sprievodca	指引	sprievodca	指引	N;INAN;NOM;MASC;SG	N
sprievodca	嚮導	sprievodca	嚮導	N;INAN;NOM;MASC;SG	N
podnet	申訴	podnet	申訴	N;INAN;NOM;MASC;SG	N
podnet	激勵	podnet	激勵	N;INAN;NOM;MASC;SG	N
dedín	鄉村	dedina	鄉村	N;GEN;FEM;PL	N
dedín	村	dedina	村	N;GEN;FEM;PL	N
bane	地雷	baňa	地雷	N;NOM;FEM;PL	N
centier	中心	centrum	中心	N;GEN;NEUT;PL	N
páry	夫妻	pára	夫妻	N;INAN;NOM;MASC;PL	N
páry	情侶	pára	情侶	N;INAN;NOM;MASC;PL	N
páry	夫婦	pára	夫婦	N;INAN;NOM;MASC;PL	N
vplyvy	特效	vplyv	特效	N;INAN;NOM;MASC;PL	N
vplyvy	效應	vplyv	效應	N;INAN;NOM;MASC;PL	N
vplyvy	效果	vplyv	效果	N;INAN;NOM;MASC;PL	N
prekážky	壁壘	prekážka	壁壘	N;NOM;FEM;PL	N
prekážky	屏障	prekážka	屏障	N;NOM;FEM;PL	N
prekážky	障礙	prekážka	障礙	N;NOM;FEM;PL	N
prekážky	障礙	prekážka	障礙	N;NOM;FEM;PL	N
dobytka	牛	dobytok	牛	N;INAN;GEN;MASC;SG	N
nárast	崛起	nárast	崛起	N;INAN;NOM;MASC;SG	N
sporu	爭端	spor	爭端	N;INAN;GEN;MASC;SG	N
sporu	糾紛	spor	糾紛	N;INAN;GEN;MASC;SG	N
sporu	爭議	spor	爭議	N;INAN;GEN;MASC;SG	N
časy	時代	čas	時代	N;INAN;NOM;MASC;PL	N
časy	時報	čas	時報	N;INAN;NOM;MASC;PL	N
experimenty	試驗	experiment	試驗	N;INAN;NOM;MASC;PL	N
experimenty	實驗	experiment	實驗	N;INAN;NOM;MASC;PL	N
zástupcov	代表	zástupca	代表	N;ANIM;ACC;MASC;PL	N
triede	等級	trieda	等級	N;DAT;FEM;SG	N
triede	年級	trieda	年級	N;DAT;FEM;SG	N
oddiely	部隊	oddiel	部隊	N;INAN;NOM;MASC;PL	N
kosť	骨	kosť	骨	N;NOM;FEM;SG	N
kosť	骨骼	kosť	骨骼	N;NOM;FEM;SG	N
kosť	骨頭	kosť	骨頭	N;NOM;FEM;SG	N
kosť	骨	kosť	骨	N;NOM;FEM;SG	N
kosť	骨骼	kosť	骨骼	N;NOM;FEM;SG	N
kosť	骨頭	kosť	骨頭	N;NOM;FEM;SG	N
transport	運輸	transport	運輸	N;INAN;NOM;MASC;SG	N
transport	交通	transport	交通	N;INAN;NOM;MASC;SG	N
predstavy	想法	predstava	想法	N;NOM;FEM;PL	N
svadba	婚禮	svadba	婚禮	N;NOM;FEM;SG	N
sochu	雕像	socha	雕像	N;ACC;FEM;SG	N
sochu	雕塑	socha	雕塑	N;ACC;FEM;SG	N
sochu	塑像	socha	塑像	N;ACC;FEM;SG	N
prístavu	埠	prístava	埠	N;INAN;GEN;MASC;SG	N
prístavu	港口	prístava	港口	N;INAN;GEN;MASC;SG	N
prístavu	海港	prístava	海港	N;INAN;GEN;MASC;SG	N
prístavu	港口	prístava	港口	N;INAN;GEN;MASC;SG	N
sudca	法官	sudca	法官	N;ANIM;NOM;MASC;SG	N
roll	捲	roll	捲	N;INAN;NOM;MASC;SG	N
roll	卷	roll	卷	N;INAN;NOM;MASC;SG	N
nízky	低低	nízky	低低	N;INAN;NOM;MASC;SG	N
fontána	噴泉	fontán	噴泉	N;NOM;FEM;SG	N
peugeot	標緻	peugeot	標緻	N;INAN;NOM;MASC;SG	N
populácia	股票	populácia	股票	N;NOM;FEM;SG	N
populácia	存貨	populácia	存貨	N;NOM;FEM;SG	N
populácia	庫存	populácia	庫存	N;NOM;FEM;SG	N
populácia	人口	populácia	人口	N;NOM;FEM;SG	N
databáza	資料	databáz	資料	N;NOM;FEM;SG	N
minúty	分鐘	minúta	分鐘	N;NOM;FEM;PL	N
zvýšil	增加	zvýšiť	增加	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
ihrisko	操場	ihrisko	操場	N;NOM;NEUT;SG	N
delá	槍支	delo	槍支	N;NOM;NEUT;PL	N
delá	槍械	delo	槍械	N;NOM;NEUT;PL	N
delá	大炮	delo	大炮	N;NOM;NEUT;PL	N
delá	砲	delo	砲	N;NOM;NEUT;PL	N
delá	炮	delo	炮	N;NOM;NEUT;PL	N
libier	磅	libier	磅	N;NOM;FEM;SG	N
boulevard	大道	boulevard	大道	N;INAN;NOM;MASC;SG	N
tovar	商品	tovar	商品	N;INAN;NOM;MASC;SG	N
tovar	貨物	tovar	貨物	N;INAN;NOM;MASC;SG	N
tovar	商品	tovar	商品	N;INAN;NOM;MASC;SG	N
légie	軍團	légia	軍團	N;NOM;FEM;PL	N
légie	軍團	légia	軍團	N;NOM;FEM;PL	N
ľadu	冰塊	ľad	冰塊	N;INAN;GEN;MASC;SG	N
ľadu	冰	ľad	冰	N;INAN;GEN;MASC;SG	N
listina	地契	listina	地契	N;NOM;FEM;SG	N
listina	契約	listina	契約	N;NOM;FEM;SG	N
mačka	貓咪	mačka	貓咪	N;NOM;FEM;SG	N
mačka	貓	mačka	貓	N;NOM;FEM;SG	N
médiá	媒體	médiať	媒體	N;NOM;NEUT;PL	N
médiá	媒介	médiať	媒介	N;NOM;NEUT;PL	N
chrámy	廟宇	chrám	廟宇	N;INAN;NOM;MASC;PL	N
chrámy	寺廟	chrám	寺廟	N;INAN;NOM;MASC;PL	N
pridať	加上	pridať	加上	V;PFV;POS;NFIN	V
programovanie	程式	programovanie	程式	N;NOM;NEUT;SG	N
väzňov	囚犯	väzeň	囚犯	N;ANIM;GEN;MASC;PL	N
väzňov	犯人	väzeň	犯人	N;ANIM;GEN;MASC;PL	N
väzňov	囚徒	väzeň	囚徒	N;ANIM;GEN;MASC;PL	N
bojovníkov	勇士	bojovník	勇士	N;ANIM;ACC;MASC;PL	N
bojovníkov	鬥士	bojovník	鬥士	N;ANIM;ACC;MASC;PL	N
kruh	圓形	kruh	圓形	N;INAN;NOM;MASC;SG	N
kruh	圓圈	kruh	圓圈	N;INAN;NOM;MASC;SG	N
kruh	迴圈	kruh	迴圈	N;INAN;NOM;MASC;SG	N
kruh	圈	kruh	圈	N;INAN;NOM;MASC;SG	N
písanie	寫作	písanie	寫作	N;NOM;NEUT;SG	N
koňa	馬	kôň	馬	N;ANIM;ACC;MASC;SG	N
koňa	馬匹	kôň	馬匹	N;ANIM;ACC;MASC;SG	N
rozšíriť	延伸	rozšíriť	延伸	V;PFV;POS;NFIN	V
rozšíriť	擴展	rozšíriť	擴展	V;PFV;POS;NFIN	V
rozšíriť	延長	rozšíriť	延長	V;PFV;POS;NFIN	V
rozšíriť	擴張	rozšíriť	擴張	V;PFV;POS;NFIN	V
rozšíriť	擴展	rozšíriť	擴展	V;PFV;POS;NFIN	V
rozšíriť	拓展	rozšíriť	拓展	V;PFV;POS;NFIN	V
rozšíriť	擴大	rozšíriť	擴大	V;PFV;POS;NFIN	V
square	平方	squar	平方	N;NOM;MASC;SG	N
square	方塊	squar	方塊	N;NOM;MASC;SG	N
square	方形	squar	方形	N;NOM;MASC;SG	N
square	廣場	squar	廣場	N;NOM;MASC;SG	N
bunka	細胞	bunka	細胞	N;NOM;FEM;SG	N
bunka	牢房	bunka	牢房	N;NOM;FEM;SG	N
mäso	肉	mäso	肉	N;NOM;NEUT;SG	N
mäso	肉類	mäso	肉類	N;NOM;NEUT;SG	N
mäso	血肉	mäso	血肉	N;NOM;NEUT;SG	N
mäso	肉體	mäso	肉體	N;NOM;NEUT;SG	N
zastaviť	停止	zastaviť	停止	V;PFV;POS;NFIN	V
domácnosti	住戶	domácnosť	住戶	N;NOM;FEM;PL	N
domácnosti	家用	domácnosť	家用	N;NOM;FEM;PL	N
domácnosti	住戶	domácnosť	住戶	N;NOM;FEM;PL	N
zabiť	殺	zabiť	殺	V;PFV;POS;NFIN	V
zabiť	殺死	zabiť	殺死	V;PFV;POS;NFIN	V
zabiť	殺	zabiť	殺	V;PFV;POS;NFIN	V
vyvinula	進化	vyvinúť	進化	V;PFV;FEM;SG;POS;PST;V.PTCP	V
jazier	湖泊	jazier	湖泊	N;GEN;NEUT;PL	N
zviera	野獸	zviera	野獸	N;NOM;NEUT;SG	N
zviera	獸	zviera	獸	N;NOM;NEUT;SG	N
zviera	動物	zviera	動物	N;NOM;NEUT;SG	N
strata	虧損	strata	虧損	N;NOM;FEM;SG	N
strata	損失	strata	損失	N;NOM;FEM;SG	N
predchodcu	前身	predchodca	前身	N;ANIM;ACC;MASC;SG	N
hale	大廳	hala	大廳	N;DAT;FEM;SG	N
hale	大堂	hala	大堂	N;DAT;FEM;SG	N
dar	禮物	dar	禮物	N;INAN;NOM;MASC;SG	N
dar	禮品	dar	禮品	N;INAN;NOM;MASC;SG	N
dar	天賦	dar	天賦	N;INAN;NOM;MASC;SG	N
satelit	衛星	satelit	衛星	N;INAN;NOM;MASC;SG	N
dispozícia	處	dispozícia	處	N;NOM;FEM;SG	N
stĺp	柱	stĺp	柱	N;INAN;NOM;MASC;SG	N
stĺp	支柱	stĺp	支柱	N;INAN;NOM;MASC;SG	N
doska	板	doska	板	N;NOM;FEM;SG	N
doska	木板	doska	木板	N;NOM;FEM;SG	N
doska	董事	doska	董事	N;NOM;FEM;SG	N
akýkoľvek	任何	akýkoľvek	任何	DET;ANIM;NOM;MASC;SG	DET
dinosaurov	恐龍	dinosaur	恐龍	N;INAN;GEN;MASC;SG	N
stavy	國家	stav	國家	N;NOM;FEM;PL	N
stavy	股票	stav	股票	N;NOM;FEM;PL	N
stavy	庫存	stav	庫存	N;NOM;FEM;PL	N
kompletne	完全	kompletne	完全	ADV	ADV
štyria	四	štyri	四	NUM;ANIM;NOM;MASC;PL	NUM
štyria	四	štyri	四	NUM;ANIM;NOM;MASC;PL	NUM
štyria	四	štyri	四	NUM;ANIM;NOM;MASC;PL	NUM
ľudstva	人性	ľudstvo	人性	N;NOM;NEUT;SG	N
ľudstva	人道	ľudstvo	人道	N;NOM;NEUT;SG	N
nároky	債權	nárok	債權	N;INAN;NOM;MASC;PL	N
chlapec	男孩	chlapec	男孩	N;ANIM;NOM;MASC;SG	N
platiť	付費	platiť	付費	V;IPFV;POS;NFIN	V
platiť	付款	platiť	付款	V;IPFV;POS;NFIN	V
platiť	支付	platiť	支付	V;IPFV;POS;NFIN	V
povolania	職業	povolanie	職業	N;NOM;NEUT;PL	N
okno	窗戶	okno	窗戶	N;NOM;NEUT;SG	N
okno	窗	okno	窗	N;NOM;NEUT;SG	N
roviny	平原	rovina	平原	N;NOM;FEM;PL	N
master	主人	master	主人	N;INAN;NOM;MASC;SG	N
master	大師	master	大師	N;INAN;NOM;MASC;SG	N
master	師父	master	師父	N;INAN;NOM;MASC;SG	N
master	師傅	master	師傅	N;INAN;NOM;MASC;SG	N
odborníkov	專業	odborník	專業	N;ANIM;ACC;MASC;PL	N
odborníkov	專家	odborník	專家	N;ANIM;ACC;MASC;PL	N
maximálny	最多	maximálny	最多	ADJ;INAN;NOM;MASC;SG	ADJ
maximálny	最大	maximálny	最大	ADJ;INAN;NOM;MASC;SG	ADJ
maximálny	最大	maximálny	最大	ADJ;INAN;NOM;MASC;SG	ADJ
maximálny	最大	maximálny	最大	ADJ;INAN;NOM;MASC;SG	ADJ
subjekt	實體	subjekt	實體	N;INAN;NOM;MASC;SG	N
subjekt	主題	subjekt	主題	N;INAN;NOM;MASC;SG	N
chov	農耕	chov	農耕	N;INAN;NOM;MASC;SG	N
chov	耕作	chov	耕作	N;INAN;NOM;MASC;SG	N
chov	務	chov	務	N;INAN;NOM;MASC;SG	N
chov	農業	chov	農業	N;INAN;NOM;MASC;SG	N
prehra	虧損	prehra	虧損	N;NOM;FEM;SG	N
prehra	損失	prehra	損失	N;NOM;FEM;SG	N
prehra	挫折	prehra	挫折	N;NOM;FEM;SG	N
prehra	敗	prehra	敗	N;NOM;FEM;SG	N
tvrdia	爭論	tvrdia	爭論	V;IPFV;IND;PL;3;POS;PRS;FIN	V
produkciu	產量	produkcia	產量	N;ACC;FEM;SG	N
budúcnosť	今後	budúcnosť	今後	N;NOM;FEM;SG	N
budúcnosť	將來	budúcnosť	將來	N;NOM;FEM;SG	N
budúcnosť	未來	budúcnosť	未來	N;NOM;FEM;SG	N
vzorec	公式	vzorec	公式	N;INAN;NOM;MASC;SG	N
