категория	類別	категория	類別	N;INDF;FEM;SG	N
същността	實質	същност	實質	N;DEF;FEM;SG	N
същността	本質	същност	本質	N;DEF;FEM;SG	N
дискове	磁碟	диск	磁碟	N;INDF;MASC;PL	N
дискове	cd	диск	cd	N;INDF;MASC;PL	N
прогрес	進步	прогрес	進步	N;INDF;MASC;SG	N
прогрес	進度	прогрес	進度	N;INDF;MASC;SG	N
галерии	畫廊	галерия	畫廊	N;INDF;FEM;PL	N
леля	姑姑	леля	姑姑	N;INDF;FEM;SG	N
леля	姨媽	леля	姨媽	N;INDF;FEM;SG	N
леля	姑姑	леля	姑姑	N;INDF;FEM;SG	N
леля	姨媽	леля	姨媽	N;INDF;FEM;SG	N
контузия	損傷	контузия	損傷	N;INDF;FEM;SG	N
скок	躍	скок	躍	N;INDF;MASC;SG	N
скок	飛躍	скок	飛躍	N;INDF;MASC;SG	N
скок	閏	скок	閏	N;INDF;MASC;SG	N
цикъла	週期	цикъл	週期	N;DEF;MASC;SG	N
цикъла	迴圈	цикъл	迴圈	N;DEF;MASC;SG	N
съпротивление	阻力	съпротивление	阻力	N;INDF;NEUT;SG	N
съпротивление	電阻	съпротивление	電阻	N;INDF;NEUT;SG	N
ресторант	飯店	ресторант	飯店	N;INDF;MASC;SG	N
ресторант	餐廳	ресторант	餐廳	N;INDF;MASC;SG	N
ресторант	餐館	ресторант	餐館	N;INDF;MASC;SG	N
дева	處	дева	處	N;INDF;FEM;SG	N
истинска	真實	истински	真實	ADJ;INDF;FEM;SG	ADJ
формиране	編隊	формиране	編隊	N;INDF;NEUT;SG	N
агенцията	機構	агенция	機構	N;DEF;FEM;SG	N
добави	加上	добавя	加上	V;PFV;IND;SG;3;PST;FIN;ACT	V
сфери	球體	сфера	球體	N;INDF;FEM;PL	N
календара	日曆	календар	日曆	N;DEF;MASC;SG	N
календара	曆	календар	曆	N;DEF;MASC;SG	N
костите	骨	кост	骨	N;DEF;FEM;PL	N
костите	骨骼	кост	骨骼	N;DEF;FEM;PL	N
костите	骨頭	кост	骨頭	N;DEF;FEM;PL	N
слиза	遞減	слизам	遞減	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
пръст	指頭	пръст	指頭	N;INDF;MASC;SG	N
пръст	手指	пръст	手指	N;INDF;MASC;SG	N
пръст	腳趾	пръст	腳趾	N;INDF;MASC;SG	N
пръст	趾	пръст	趾	N;INDF;MASC;SG	N
параметър	參數	параметър	參數	N;INDF;MASC;SG	N
астрономия	天文	астрономия	天文	N;INDF;FEM;SG	N
сокол	獵鷹	сокол	獵鷹	N;INDF;MASC;SG	N
пациенти	病患	пациент	病患	N;INDF;MASC;PL	N
пациенти	患者	пациент	患者	N;INDF;MASC;PL	N
пациенти	病人	пациент	病人	N;INDF;MASC;PL	N
построено	建	построя-(се)	建	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V
стихотворение	詩	стихотворение	詩	N;INDF;NEUT;SG	N
руините	廢墟	руина	廢墟	N;DEF;FEM;PL	N
руините	遺址	руина	遺址	N;DEF;FEM;PL	N
руините	遺跡	руина	遺跡	N;DEF;FEM;PL	N
пирамида	金字	пирамида	金字	N;INDF;FEM;SG	N
психологията	心理	психология	心理	N;DEF;FEM;SG	N
психологията	心理	психология	心理	N;DEF;FEM;SG	N
тясна	狹窄	тесен	狹窄	ADJ;INDF;FEM;SG	ADJ
бонус	獎金	бонус	獎金	N;INDF;MASC;SG	N
бонус	紅利	бонус	紅利	N;INDF;MASC;SG	N
бонус	獎勵	бонус	獎勵	N;INDF;MASC;SG	N
аргумент	論證	аргумент	論證	N;INDF;MASC;SG	N
аргумент	論據	аргумент	論據	N;INDF;MASC;SG	N
аргумент	論點	аргумент	論點	N;INDF;MASC;SG	N
спиране	制動	спиране	制動	N;INDF;NEUT;SG	N
синтез	合成	синтез	合成	N;INDF;MASC;SG	N
мускули	肌肉	мускул	肌肉	N;INDF;MASC;PL	N
мускули	肌	мускул	肌	N;INDF;MASC;PL	N
мускули	肌肉	мускул	肌肉	N;INDF;MASC;PL	N
етапи	階段	етапя	階段	N;INDF;MASC;PL	N
етапи	階段	етапя	階段	N;INDF;MASC;PL	N
етапи	里程	етапя	里程	N;INDF;MASC;PL	N
вулкана	火山	вулкан	火山	N;DEF;MASC;SG	N
ръкопис	手稿	ръкопис	手稿	N;INDF;MASC;SG	N
ръкопис	稿子	ръкопис	稿子	N;INDF;MASC;SG	N
чиновник	書記	чиновник	書記	N;INDF;MASC;SG	N
чиновник	職員	чиновник	職員	N;INDF;MASC;SG	N
сняг	下雪	сняг	下雪	N;INDF;MASC;SG	N
реалност	現實	реалност	現實	N;INDF;FEM;SG	N
интервюта	面試	интервю	面試	N;INDF;NEUT;PL	N
масиви	陣列	масив	陣列	N;INDF;MASC;PL	N
курорти	度	курорт	度	N;INDF;MASC;PL	N
курорти	勝地	курорт	勝地	N;INDF;MASC;PL	N
убеден	深信	убедя-(се)	深信	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
свидетелство	憑證	свидетелство	憑證	N;INDF;NEUT;SG	N
свидетелство	證書	свидетелство	證書	N;INDF;NEUT;SG	N
художниците	畫家	художник	畫家	N;DEF;MASC;PL	N
мероприятия	事件	мероприятие	事件	N;INDF;NEUT;PL	N
мероприятия	活動	мероприятие	活動	N;INDF;NEUT;PL	N
охлаждане	冷卻	охлаждане	冷卻	N;INDF;NEUT;SG	N
охлаждане	制冷	охлаждане	制冷	N;INDF;NEUT;SG	N
окото	眼	око	眼	N;DEF;NEUT;SG	N
окото	眼睛	око	眼睛	N;DEF;NEUT;SG	N
костенурки	烏龜	костенурка	烏龜	N;INDF;FEM;PL	N
костенурки	海龜	костенурка	海龜	N;INDF;FEM;PL	N
заменена	取代	заменя	取代	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
храсти	灌木	храст	灌木	N;INDF;MASC;PL	N
платна	畫布	платно	畫布	N;INDF;NEUT;PL	N
платна	帆布	платно	帆布	N;INDF;NEUT;PL	N
износ	出口	износ	出口	N;INDF;MASC;SG	N
износ	出口	износ	出口	N;INDF;MASC;SG	N
рицарите	騎士	рицар	騎士	N;DEF;MASC;PL	N
индекс	索引	индекс	索引	N;INDF;MASC;SG	N
индекс	指數	индекс	指數	N;INDF;MASC;SG	N
лодка	船	лодка	船	N;INDF;FEM;SG	N
лодка	船隻	лодка	船隻	N;INDF;FEM;SG	N
лодка	艇	лодка	艇	N;INDF;FEM;SG	N
йога	瑜伽	йога	瑜伽	N;INDF;FEM;SG	N
йога	瑜珈	йога	瑜珈	N;INDF;FEM;SG	N
платно	畫布	платно	畫布	N;INDF;NEUT;SG	N
платно	帆布	платно	帆布	N;INDF;NEUT;SG	N
родина	祖國	родина	祖國	N;INDF;FEM;SG	N
родина	故鄉	родина	故鄉	N;INDF;FEM;SG	N
родина	家園	родина	家園	N;INDF;FEM;SG	N
родина	祖國	родина	祖國	N;INDF;FEM;SG	N
родина	國土	родина	國土	N;INDF;FEM;SG	N
родина	祖國	родина	祖國	N;INDF;FEM;SG	N
гласът	語音	глас	語音	N;DEF;MASC;SG	N
гласът	嗓子	глас	嗓子	N;DEF;MASC;SG	N
гласът	聲音	глас	聲音	N;DEF;MASC;SG	N
подчертава	突顯	подчертавам	突顯	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
баланс	平衡	баланс	平衡	N;INDF;MASC;SG	N
баланс	結餘	баланс	結餘	N;INDF;MASC;SG	N
баланс	均衡	баланс	均衡	N;INDF;MASC;SG	N
баланс	餘額	баланс	餘額	N;INDF;MASC;SG	N
кучето	犬	куче	犬	N;DEF;NEUT;SG	N
кучето	狗	куче	狗	N;DEF;NEUT;SG	N
свидетел	證人	свидетел	證人	N;INDF;MASC;SG	N
орбитата	軌道	орбита	軌道	N;DEF;FEM;SG	N
организъм	機體	организъм	機體	N;INDF;MASC;SG	N
отпадъци	廢物	отпадък	廢物	N;INDF;MASC;PL	N
отпадъци	廢物	отпадък	廢物	N;INDF;MASC;PL	N
централа	中央	централа	中央	N;INDF;FEM;SG	N
централа	總部	централа	總部	N;INDF;FEM;SG	N
сватба	婚姻	сватба	婚姻	N;INDF;FEM;SG	N
сватба	婚禮	сватба	婚禮	N;INDF;FEM;SG	N
резерв	儲備	резерв	儲備	N;INDF;MASC;SG	N
резерв	儲備	резерв	儲備	N;INDF;MASC;SG	N
лицата	臉	лице	臉	N;DEF;NEUT;PL	N
лицата	面孔	лице	面孔	N;DEF;NEUT;PL	N
мъченици	烈士	мъченик	烈士	N;INDF;MASC;PL	N
конен	馬術	конен	馬術	N;INDF;MASC;SG	N
гледам	觀看	гледам	觀看	V;IPFV;IND;SG;1;PRS;FIN;ACT	V
диапазон	山脈	диапазон	山脈	N;INDF;MASC;SG	N
диапазон	範圍	диапазон	範圍	N;INDF;MASC;SG	N
диапазон	射程	диапазон	射程	N;INDF;MASC;SG	N
убеди	說服	убедя-(се)	說服	V;PFV;IMP;SG;2;FIN	V
последици	後果	последица	後果	N;INDF;FEM;PL	N
последици	特效	последица	特效	N;INDF;FEM;PL	N
последици	效應	последица	效應	N;INDF;FEM;PL	N
последици	效果	последица	效果	N;INDF;FEM;PL	N
последици	後果	последица	後果	N;INDF;FEM;PL	N
пътека	路徑	пътека	路徑	N;INDF;FEM;SG	N
пътека	軌跡	пътека	軌跡	N;INDF;FEM;SG	N
пътека	小徑	пътека	小徑	N;INDF;FEM;SG	N
учителите	教師	учител	教師	N;DEF;MASC;PL	N
колела	輪	колело	輪	N;INDF;NEUT;PL	N
колела	車輪	колело	車輪	N;INDF;NEUT;PL	N
правомощия	權力	правомощие	權力	N;INDF;NEUT;PL	N
правомощия	權威	правомощие	權威	N;INDF;NEUT;PL	N
вълк	狼	вълк	狼	N;INDF;MASC;SG	N
слаб	虛弱	слаб	虛弱	ADJ;INDF;MASC;SG	ADJ
слаб	軟弱	слаб	軟弱	ADJ;INDF;MASC;SG	ADJ
слаб	薄弱	слаб	薄弱	ADJ;INDF;MASC;SG	ADJ
екшън	動作	екшън	動作	N;INDF;MASC;SG	N
екшън	行動	екшън	行動	N;INDF;MASC;SG	N
отдих	娛樂	отдих	娛樂	N;INDF;MASC;SG	N
отдих	休閒	отдих	休閒	N;INDF;MASC;SG	N
отдих	休閒	отдих	休閒	N;INDF;MASC;SG	N
гнездото	窩	гнездо	窩	N;DEF;NEUT;SG	N
гнездото	巢穴	гнездо	巢穴	N;DEF;NEUT;SG	N
гнездото	巢	гнездо	巢	N;DEF;NEUT;SG	N
яйцата	蛋	яйце	蛋	N;DEF;NEUT;PL	N
яйцата	雞蛋	яйце	雞蛋	N;DEF;NEUT;PL	N
яйцата	卵	яйце	卵	N;DEF;NEUT;PL	N
тухли	磚頭	тухля-(се)	磚頭	N;INDF;MASC;PL	N
тухли	磚	тухля-(се)	磚	N;INDF;MASC;PL	N
тухли	磚塊	тухля-(се)	磚塊	N;INDF;MASC;PL	N
финалите	決賽	финал	決賽	N;DEF;MASC;PL	N
затворници	囚犯	затворник	囚犯	N;INDF;MASC;PL	N
затворници	犯人	затворник	犯人	N;INDF;MASC;PL	N
затворници	囚徒	затворник	囚徒	N;INDF;MASC;PL	N
правителствата	政府	правителство	政府	N;DEF;NEUT;PL	N
математици	數學	математица	數學	N;INDF;MASC;PL	N
ушите	耳	ухо	耳	N;DEF;NEUT;PL	N
ушите	耳朵	ухо	耳朵	N;DEF;NEUT;PL	N
продуктите	商品	продукт	商品	N;DEF;MASC;PL	N
продуктите	產品	продукт	產品	N;DEF;MASC;PL	N
афера	外遇	афера	外遇	N;INDF;FEM;SG	N
рая	天國	рай	天國	N;INDF;MASC;SG	N
рая	天堂	рай	天堂	N;INDF;MASC;SG	N
рая	天堂	рай	天堂	N;INDF;MASC;SG	N
рая	樂園	рай	樂園	N;INDF;MASC;SG	N
политбюро	政治	политбюро	政治	N;INDF;NEUT;SG	N
съотношение	比例	съотношение	比例	N;INDF;NEUT;SG	N
съотношение	比率	съотношение	比率	N;INDF;NEUT;SG	N
съотношение	比值	съотношение	比值	N;INDF;NEUT;SG	N
съотношение	比例	съотношение	比例	N;INDF;NEUT;SG	N
съчетание	組合	съчетание	組合	N;INDF;NEUT;SG	N
блато	沼澤	блато	沼澤	N;INDF;NEUT;SG	N
блато	沼澤	блато	沼澤	N;INDF;NEUT;SG	N
блато	沼澤	блато	沼澤	N;INDF;NEUT;SG	N
блато	沼澤	блато	沼澤	N;INDF;NEUT;SG	N
илюстрации	插圖	илюстрация	插圖	N;INDF;FEM;PL	N
укрепления	工事	укрепление	工事	N;INDF;NEUT;PL	N
дворецът	皇宮	дворец	皇宮	N;DEF;MASC;SG	N
дворецът	宮殿	дворец	宮殿	N;DEF;MASC;SG	N
дворецът	王宮	дворец	王宮	N;DEF;MASC;SG	N
дворецът	宮廷	дворец	宮廷	N;DEF;MASC;SG	N
дворецът	宮	дворец	宮	N;DEF;MASC;SG	N
дъска	董事	дъска	董事	N;INDF;FEM;SG	N
дъска	木板	дъска	木板	N;INDF;FEM;SG	N
излъчването	廣播	излъчване	廣播	N;DEF;NEUT;SG	N
учебници	課本	учебник	課本	N;INDF;MASC;PL	N
учебници	教科	учебник	教科	N;INDF;MASC;PL	N
остра	急性	остър	急性	N;INDF;FEM;SG	N
остра	鋒利	остър	鋒利	N;INDF;FEM;SG	N
остра	銳利	остър	銳利	N;INDF;FEM;SG	N
балет	芭蕾	балет	芭蕾	N;INDF;MASC;SG	N
балет	芭蕾	балет	芭蕾	N;INDF;MASC;SG	N
последователност	序列	последователност	序列	N;INDF;FEM;SG	N
последователност	數列	последователност	數列	N;INDF;FEM;SG	N
последователност	順序	последователност	順序	N;INDF;FEM;SG	N
мъртъв	死	мъртъв	死	N;INDF;MASC;SG	N
заряд	電荷	заряд	電荷	N;INDF;MASC;SG	N
заряд	收費	заряд	收費	N;INDF;MASC;SG	N
подправки	調味	подправка	調味	N;INDF;FEM;PL	N
подправки	香料	подправка	香料	N;INDF;FEM;PL	N
подправки	香料	подправка	香料	N;INDF;FEM;PL	N
разтвор	溶液	разтвор	溶液	N;INDF;MASC;SG	N
ума	頭腦	ум	頭腦	N;DEF;MASC;SG	N
ума	心靈	ум	心靈	N;DEF;MASC;SG	N
черво	腸	черво	腸	N;INDF;NEUT;SG	N
черво	腸子	черво	腸子	N;INDF;NEUT;SG	N
черво	大腸	черво	大腸	N;INDF;NEUT;SG	N
черво	腸	черво	腸	N;INDF;NEUT;SG	N
черво	結腸	черво	結腸	N;INDF;NEUT;SG	N
черво	冒號	черво	冒號	N;INDF;NEUT;SG	N
хумор	幽默	хумор	幽默	N;INDF;MASC;SG	N
хумор	幽默	хумор	幽默	N;INDF;MASC;SG	N
популация	人口	популация	人口	N;INDF;FEM;SG	N
поеми	詩	поемя	詩	N;INDF;FEM;PL	N
поеми	詩歌	поемя	詩歌	N;INDF;FEM;PL	N
злото	惡	зло	惡	N;DEF;NEUT;SG	N
злото	邪惡	зло	邪惡	N;DEF;NEUT;SG	N
култ	邪教	култ	邪教	N;INDF;MASC;SG	N
трафик	交通	трафик	交通	N;INDF;MASC;SG	N
погребението	葬禮	погребение	葬禮	N;DEF;NEUT;SG	N
монахиня	尼姑	монахиня	尼姑	N;INDF;FEM;SG	N
остатъци	殘渣	остатък	殘渣	N;INDF;MASC;PL	N
остатъци	剩菜	остатък	剩菜	N;INDF;MASC;PL	N
остатъци	殘渣	остатък	殘渣	N;INDF;MASC;PL	N
робство	奴隸	робство	奴隸	N;INDF;NEUT;SG	N
робство	奴役	робство	奴役	N;INDF;NEUT;SG	N
робство	束縛	робство	束縛	N;INDF;NEUT;SG	N
робство	奴役	робство	奴役	N;INDF;NEUT;SG	N
остър	鋒利	остър	鋒利	N;INDF;MASC;SG	N
остър	銳利	остър	銳利	N;INDF;MASC;SG	N
остър	急性	остър	急性	N;INDF;MASC;SG	N
долини	山谷	долина	山谷	N;INDF;FEM;PL	N
детство	童年	детство	童年	N;INDF;NEUT;SG	N
стаята	房間	стая	房間	N;DEF;FEM;SG	N
стаята	房	стая	房	N;DEF;FEM;SG	N
битките	戰役	битка	戰役	N;DEF;FEM;PL	N
възпитание	教育	възпитание	教育	N;INDF;NEUT;SG	N
възпитание	學歷	възпитание	學歷	N;INDF;NEUT;SG	N
възпитание	教養	възпитание	教養	N;INDF;NEUT;SG	N
възпитание	撫育	възпитание	撫育	N;INDF;NEUT;SG	N
устойчивост	穩定	устойчивост	穩定	N;INDF;FEM;SG	N
устойчивост	阻力	устойчивост	阻力	N;INDF;FEM;SG	N
устойчивост	電阻	устойчивост	電阻	N;INDF;FEM;SG	N
устойчивост	韌性	устойчивост	韌性	N;INDF;FEM;SG	N
камери	相機	камер	相機	N;INDF;FEM;PL	N
експерти	專家	експерт	專家	N;INDF;MASC;PL	N
изключен	斷線	изключа	斷線	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
затруднения	困難	затруднение	困難	N;INDF;NEUT;PL	N
затруднения	難度	затруднение	難度	N;INDF;NEUT;PL	N
затруднения	困難	затруднение	困難	N;INDF;NEUT;PL	N
приказка	動態	приказка	動態	N;INDF;FEM;SG	N
приказка	故事	приказка	故事	N;INDF;FEM;SG	N
метър	公尺	метър	公尺	N;INDF;MASC;SG	N
сок	汁	сок	汁	N;INDF;MASC;SG	N
сок	果汁	сок	果汁	N;INDF;MASC;SG	N
сок	襪子	сок	襪子	N;INDF;MASC;SG	N
пейзаж	風景	пейзаж	風景	N;INDF;MASC;SG	N
пейзаж	風景	пейзаж	風景	N;INDF;MASC;SG	N
пейзаж	景觀	пейзаж	景觀	N;INDF;MASC;SG	N
ивици	花臉	ивик	花臉	N;INDF;FEM;PL	N
ивици	條紋	ивик	條紋	N;INDF;FEM;PL	N
клетва	誓	клетва	誓	N;INDF;FEM;SG	N
клетва	誓言	клетва	誓言	N;INDF;FEM;SG	N
клетва	誓詞	клетва	誓詞	N;INDF;FEM;SG	N
клетва	誓	клетва	誓	N;INDF;FEM;SG	N
клетва	誓言	клетва	誓言	N;INDF;FEM;SG	N
клетва	誓詞	клетва	誓詞	N;INDF;FEM;SG	N
сблъсъци	衝突	сблъсък	衝突	N;INDF;MASC;PL	N
показател	基準	показател	基準	N;INDF;MASC;SG	N
показател	索引	показател	索引	N;INDF;MASC;SG	N
показател	指數	показател	指數	N;INDF;MASC;SG	N
показател	指標	показател	指標	N;INDF;MASC;SG	N
пробив	違約	пробив	違約	N;INDF;MASC;SG	N
комунизма	共產	комунизъм	共產	N;DEF;MASC;SG	N
църквите	教會	църква	教會	N;DEF;FEM;PL	N
църквите	教堂	църква	教堂	N;DEF;FEM;PL	N
построи	建	построя-(се)	建	V;PFV;IMP;SG;2;FIN	V
построи	建立	построя-(се)	建立	V;PFV;IMP;SG;2;FIN	V
конкурси	競賽	конкурс	競賽	N;INDF;MASC;PL	N
компютъра	電腦	компютър	電腦	N;DEF;MASC;SG	N
реализъм	現實	реализъм	現實	N;INDF;MASC;SG	N
гуам	關島	гуам	關島	N;INDF;MASC;SG	N
повреда	損傷	повреда	損傷	N;INDF;FEM;SG	N
повреда	損壞	повреда	損壞	N;INDF;FEM;SG	N
повреда	損害	повреда	損害	N;INDF;FEM;SG	N
дива	狂	дивам-(се)	狂	N;INDF;FEM;SG	N
дива	野性	дивам-(се)	野性	N;INDF;FEM;SG	N
дива	野生	дивам-(се)	野生	N;INDF;FEM;SG	N
ескадрила	中隊	ескадрал	中隊	N;INDF;FEM;SG	N
шум	噪聲	шум	噪聲	N;INDF;MASC;SG	N
шум	噪音	шум	噪音	N;INDF;MASC;SG	N
опитът	體驗	опит	體驗	N;DEF;MASC;SG	N
опитът	經驗	опит	經驗	N;DEF;MASC;SG	N
стълб	柱	стълб	柱	N;INDF;MASC;SG	N
стълб	支柱	стълб	支柱	N;INDF;MASC;SG	N
стълб	竿	стълб	竿	N;INDF;MASC;SG	N
стълб	鋼管	стълб	鋼管	N;INDF;MASC;SG	N
опери	歌劇	оперя	歌劇	N;INDF;FEM;PL	N
сух	乾燥	сух	乾燥	ADJ;INDF;MASC;SG	ADJ
кристали	水晶	кристал	水晶	N;INDF;MASC;PL	N
кристали	晶體	кристал	晶體	N;INDF;MASC;PL	N
училищата	學校	училище	學校	N;DEF;NEUT;PL	N
фотограф	攝影	фотограф	攝影	N;INDF;MASC;SG	N
лого	標誌	лого	標誌	N;INDF;NEUT;SG	N
лого	標識	лого	標識	N;INDF;NEUT;SG	N
материалите	物料	материал	物料	N;DEF;MASC;PL	N
материалите	材料	материал	材料	N;DEF;MASC;PL	N
атлетика	田徑	атлетика	田徑	N;INDF;FEM;SG	N
съдът	法庭	съд	法庭	N;DEF;MASC;SG	N
съдът	法院	съд	法院	N;DEF;MASC;SG	N
хирургия	手術	хирургия	手術	N;INDF;FEM;SG	N
хирургия	外科	хирургия	外科	N;INDF;FEM;SG	N
отражение	思考	отражение	思考	N;INDF;NEUT;SG	N
вегас	賭城	вегас	賭城	N;INDF;FEM;SG	N
влакна	纖維	влакно	纖維	N;INDF;NEUT;PL	N
влакна	纖維	влакно	纖維	N;INDF;NEUT;PL	N
влакна	纖維	влакно	纖維	N;INDF;NEUT;PL	N
поделение	股	поделение	股	N;INDF;NEUT;SG	N
поделение	單元	поделение	單元	N;INDF;NEUT;SG	N
поделение	單位	поделение	單位	N;INDF;NEUT;SG	N
романс	浪漫	романс	浪漫	N;INDF;MASC;SG	N
дъно	下方	дъно	下方	N;INDF;NEUT;SG	N
дъно	底	дъно	底	N;INDF;NEUT;SG	N
дъно	底部	дъно	底部	N;INDF;NEUT;SG	N
дъно	底下	дъно	底下	N;INDF;NEUT;SG	N
интерпретация	口譯	интерпретация	口譯	N;INDF;FEM;SG	N
изтрита	刪除	изтрия	刪除	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
кухина	腔	кухина	腔	N;INDF;FEM;SG	N
анонимен	匿名	анонимен	匿名	N;INDF;MASC;SG	N
предупреждение	警告	предупреждение	警告	N;INDF;NEUT;SG	N
имущество	地產	имущество	地產	N;INDF;NEUT;SG	N
имущество	屬性	имущество	屬性	N;INDF;NEUT;SG	N
имущество	財產	имущество	財產	N;INDF;NEUT;SG	N
имущество	物業	имущество	物業	N;INDF;NEUT;SG	N
приключения	冒險	приключение	冒險	N;INDF;NEUT;PL	N
приключения	冒險	приключение	冒險	N;INDF;NEUT;PL	N
доклади	報告	доклад	報告	N;INDF;MASC;PL	N
домове	住家	дом	住家	N;INDF;MASC;PL	N
белене	剝皮	белене	剝皮	N;INDF;NEUT;SG	N
белене	剝	белене	剝	N;INDF;NEUT;SG	N
олтара	祭壇	олтар	祭壇	N;DEF;MASC;SG	N
олтара	壇	олтар	壇	N;DEF;MASC;SG	N
изключителна	傑出	изключителен	傑出	ADJ;INDF;FEM;SG	ADJ
шапка	帽	шапка	帽	N;INDF;FEM;SG	N
шапка	帽子	шапка	帽子	N;INDF;FEM;SG	N
сянка	影	сянка	影	N;INDF;FEM;SG	N
сянка	影子	сянка	影子	N;INDF;FEM;SG	N
сянка	陰影	сянка	陰影	N;INDF;FEM;SG	N
сянка	暗影	сянка	暗影	N;INDF;FEM;SG	N
сянка	陰影	сянка	陰影	N;INDF;FEM;SG	N
сребърна	銀色	сребърна-(се)	銀色	N;INDF;FEM;SG	N
сребърна	銀	сребърна-(се)	銀	N;INDF;FEM;SG	N
честта	名譽	чест	名譽	N;DEF;FEM;SG	N
честта	榮譽	чест	榮譽	N;DEF;FEM;SG	N
честта	名譽	чест	名譽	N;DEF;FEM;SG	N
честта	榮譽	чест	榮譽	N;DEF;FEM;SG	N
героиня	女	героиня	女	N;INDF;FEM;SG	N
лисица	狐	лисица	狐	N;INDF;FEM;SG	N
лисица	狐狸	лисица	狐狸	N;INDF;FEM;SG	N
хребет	山脊	хребет	山脊	N;INDF;MASC;SG	N
хребет	嶺	хребет	嶺	N;INDF;MASC;SG	N
кръгла	輪	кръгъл	輪	N;INDF;FEM;SG	N
паунда	磅	паунда	磅	N;DEF;MASC;SG	N
титан	鈦	титан	鈦	N;INDF;MASC;SG	N
вдовицата	遺孀	вдовица	遺孀	N;DEF;FEM;SG	N
вдовицата	寡婦	вдовица	寡婦	N;DEF;FEM;SG	N
магия	魔神	магия	魔神	N;INDF;FEM;SG	N
магия	魔法	магия	魔法	N;INDF;FEM;SG	N
магия	魔術	магия	魔術	N;INDF;FEM;SG	N
магия	魔力	магия	魔力	N;INDF;FEM;SG	N
палуба	甲板	палуб	甲板	N;INDF;FEM;SG	N
уравнение	方程	уравнение	方程	N;INDF;NEUT;SG	N
уравнение	方程	уравнение	方程	N;INDF;NEUT;SG	N
включване	包容	включване	包容	N;INDF;NEUT;SG	N
остри	尖	остър	尖	ADJ;INDF;PL	ADJ
експерт	專家	експерт	專家	N;INDF;MASC;SG	N
влакове	火車	влак	火車	N;INDF;MASC;PL	N
влакове	列車	влак	列車	N;INDF;MASC;PL	N
продаден	賣	продам	賣	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
продаден	售出	продам	售出	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
равновесие	平衡	равновесие	平衡	N;INDF;NEUT;SG	N
равновесие	結餘	равновесие	結餘	N;INDF;NEUT;SG	N
равновесие	均衡	равновесие	均衡	N;INDF;NEUT;SG	N
равновесие	餘額	равновесие	餘額	N;INDF;NEUT;SG	N
равновесие	平衡	равновесие	平衡	N;INDF;NEUT;SG	N
равновесие	均衡	равновесие	均衡	N;INDF;NEUT;SG	N
служителите	僱員	служител	僱員	N;DEF;MASC;PL	N
служителите	員工	служител	員工	N;DEF;MASC;PL	N
съюзи	工會	съюз	工會	N;INDF;MASC;PL	N
съюзи	聯盟	съюз	聯盟	N;INDF;MASC;PL	N
съюзи	同盟	съюз	同盟	N;INDF;MASC;PL	N
възли	節點	възел	節點	N;INDF;MASC;PL	N
възли	結核	възел	結核	N;INDF;MASC;PL	N
трън	荊棘	трън	荊棘	N;INDF;MASC;SG	N
зрителите	觀眾	зрител	觀眾	N;DEF;MASC;PL	N
барабанист	鼓手	барабанист	鼓手	N;INDF;MASC;SG	N
червеи	蚯蚓	червей	蚯蚓	N;INDF;FEM;PL	N
буквите	信	буква	信	N;DEF;FEM;PL	N
буквите	字母	буква	字母	N;DEF;FEM;PL	N
буквите	信件	буква	信件	N;DEF;FEM;PL	N
баница	餡	баница	餡	N;INDF;FEM;SG	N
атентат	暗殺	атентат	暗殺	N;INDF;MASC;SG	N
пейзажи	風景	пейзаж	風景	N;INDF;MASC;PL	N
пейзажи	景觀	пейзаж	景觀	N;INDF;MASC;PL	N
соли	鹽類	сола	鹽類	N;INDF;FEM;PL	N
водачи	指南	водач	指南	N;INDF;MASC;PL	N
водачи	嚮導	водач	嚮導	N;INDF;MASC;PL	N
бягане	慢跑	бягане	慢跑	N;INDF;NEUT;SG	N
комунист	共產	комунист	共產	N;INDF;MASC;SG	N
шампиона	冠軍	шампион	冠軍	N;DEF;MASC;SG	N
мине	通行	мина-(се)	通行	V;PFV;IND;SG;3;PST;FIN;ACT	V
крилото	翼	крило	翼	N;DEF;NEUT;SG	N
молитва	禱告	молитва	禱告	N;INDF;FEM;SG	N
молитва	禱告	молитва	禱告	N;INDF;FEM;SG	N
небе	天空	небе	天空	N;INDF;NEUT;SG	N
небе	天空	небе	天空	N;INDF;NEUT;SG	N
случаят	案例	случай	案例	N;DEF;MASC;SG	N
случаят	個案	случай	個案	N;DEF;MASC;SG	N
случаят	案件	случай	案件	N;DEF;MASC;SG	N
домейн	網域	домейн	網域	N;INDF;MASC;SG	N
домейн	域	домейн	域	N;INDF;MASC;SG	N
плат	布料	плат	布料	N;INDF;MASC;SG	N
плат	纖維	плат	纖維	N;INDF;MASC;SG	N
плат	織物	плат	織物	N;INDF;MASC;SG	N
