táborů	obozach	tábor	obóz	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
léčení	leczenie	léčení	leczenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
léčení	traktowanie	léčení	traktować	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
léčení	leczenie	léčení	leczenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
léčení	kuracja	léčení	kuracja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
písničky	utwory	písnička	utwór	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
vyžadují	wymagają	vyžadovat	wymagać	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
vyžadují	wymagać	vyžadovat	wymagać	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V;IPFV;NFIN;ACT
bolest	ból	bolest	ból	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
bolest	cierpienie	bolest	cierpienie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
opakování	nawrót	opakování	nawrót	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
opakování	powtarzanie	opakování	powtarzać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
opakování	powtórzenia	opakování	powtórzyć	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
opakování	powtórzenia	opakování	powtórzyć	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
opakování	powtarzanie	opakování	powtarzać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
opakování	powtórka	opakování	powtórka	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
roviny	samoloty	rovina	samolot	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
rozvíjí	rozwija	rozvíjet	rozwijać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bloků	bloków	blok	blok	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
doporučená	zalecany	doporučený	zalecany	ADJ;NOM;FEM;SG;POS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
doporučená	zalecana	doporučený	zalecać	ADJ;NOM;FEM;SG;POS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
doporučená	zalecane	doporučený	zalecać	ADJ;NOM;FEM;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
doporučená	polecane	doporučený	polecać	ADJ;NOM;FEM;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sněhu	śniegu	sníh	śnieg	N;INAN;GEN;MASC;SG;POS	N;GEN;MASC;SG
leonard	leonard	leonard	leonard	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
stupnice	skala	stupnice	skala	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
přehrada	zbiornik	přehrada	zbiornik	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
sebastian	sebastian	sebastian	sebastianin	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
odráží	odzwierciedla	odrážet	odzwierciedla	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
usnesení	rezolucja	usnesení	rezolucja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
stěna	ściana	stěna	ściana	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
stěna	mur	stěna	mur	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
stěna	tablica	stěna	tablica	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tendence	skłonność	tendence	skłonność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tendence	tendencja	tendence	tendencja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tma	ciemność	tma	ciemność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tma	mrok	tma	mrok	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
prsten	obrączka	prsten	obrączka	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
prsten	pierścień	prsten	pierścienie	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
prsten	pierścionek	prsten	pierścionek	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
kořist	łup	kořist	łup	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
kořist	łup	kořist	łup	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
kořist	zdobycz	kořist	zdobyczyć	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
skladatelů	kompozytorów	skladatel	kompozytor	N;ANIM;GEN;MASC;PL;POS	N;GEN;MASC;PL
účastníky	uczestników	účastník	uczestnik	N;ANIM;ACC;MASC;PL;POS	N;ACC;MASC;PL
demonstrace	wykazanie	demonstrace	wykazać	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
demonstrace	demonstracja	demonstrace	demonstracja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
posílení	umocnienie	posílení	umocnienie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
posílení	wzmocnienie	posílení	wzmocnić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
posílení	wzmacnianie	posílení	wzmacniać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
posílení	wzmocnienie	posílení	wzmocnić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
posílení	wzmacnianie	posílení	wzmacniać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
způsobilo	spowodował	způsobit	spowodować	V;PFV;NEUT;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
způsobilo	spowodowało	způsobit	spowodować	V;PFV;NEUT;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
způsobilo	spowodowała	způsobit	spowodować	V;PFV;NEUT;SG;POS;PST;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
interní	wewnętrzny	interní	wewnętrzny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
interní	wewnętrzne	interní	wewnętrzny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
interní	wewnętrzna	interní	wewnętrzny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
rohy	rogi	roh	róg	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
rohy	rogi	roh	róg	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
spuštění	uruchamianie	spuštění	uruchamiać	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
spuštění	starcie	spuštění	starcie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
spuštění	uruchomienie	spuštění	uruchomienie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
spuštění	uruchomienie	spuštění	uruchomienie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
dodává	dodaje	dodávat	dodawać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dodává	dostarcza	dodávat	dostarczać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
váhy	ciężary	váha	ciężar	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
závislá	zależny	závislý	zależny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
závislá	zależne	závislý	zależny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
závislá	uzależniony	závislý	uzależnić	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
závislá	uzależniona	závislý	uzależnić	ADJ;NOM;FEM;SG;POS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bibliografie	bibliografia	bibliografie	bibliografia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
hnědá	brązowa	hnědý	brązowy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
hnědá	brązowe	hnědý	brązowy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
hnědá	brązowy	hnědý	brązowy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
vlajku	bandery	vlajka	bander	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
vlajku	flagi	vlajka	flaga	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
vlajku	flagę	vlajka	flaga	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
těsné	ciasne	těsný	ciasny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
náboje	wkłady	náboj	wkład	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
náboje	naboje	náboj	nabój	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
náboje	kule	náboj	kula	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
náboje	naboje	náboj	nabój	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
náboje	pociski	náboj	pocisk	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
náboje	muszle	náboj	muszla	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
náhradní	zapasowe	náhradní	zapasowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
sportovec	lekkoatleta	sportovec	lekkoatleta	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
sportovec	sportowiec	sportovec	sportowiec	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
vykonává	wykonuje	vykonávat	wykonywać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
krk	kark	krk	karka	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
rameno	ramię	rameno	ramię	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
udělení	przyznawanie	udělení	przyznawać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
udělení	przyznanie	udělení	przyznać	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
udělení	udzielanie	udělení	udzielać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
automatické	automatyczne	automatický	automatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
automatické	automatyczne	automatický	automatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
automatické	automatyczny	automatický	automatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
automatické	automatyczna	automatický	automatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
živá	żywa	živý	żywy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
živá	żywa	živý	żywy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
integrace	integracja	integrace	integracja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
upozornit	powiadomić	upozornit	powiadomić	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
pečlivě	ostrożnie	pečlivě	ostrożnie	ADV;POS	ADV
pečlivě	skrupulatnie	pečlivě	skrupulatnie	ADV;POS	ADV
robinson	robinson	robinson	robinson	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
duo	duet	duo	duet	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
lékařská	medyczna	lékařský	medyczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
lékařská	medyczny	lékařský	medyczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
lékařská	medyczne	lékařský	medyczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
otevřeně	jawnie	otevřeně	jawnie	ADV;POS	ADV
vražda	zabójstwo	vražda	zabójstwo	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
vražda	morderstwa	vražda	morderstwo	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
vražda	zabójstwo	vražda	zabójstwo	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
vražda	morderstwo	vražda	morderstwo	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
příjmy	przychody	příjem	przychody	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	dochody	příjem	dochód	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	przychody	příjem	przychody	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	dochody	příjem	dochód	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	dochody	příjem	dochód	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	przychody	příjem	przychody	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	wpływy	příjem	wpływ	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
příjmy	rachunki	příjem	rachunek	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
hnízdo	gniazdo	hnízdo	gniazdo	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
rozlišuje	wyróżnia	rozlišovat	wyróżniać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rozlišuje	odróżnia	rozlišovat	odróżniać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rozlišuje	rozróżnia	rozlišovat	rozróżnia	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
knihovnu	bibliotekę	knihovna	biblioteka	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
rozvod	rozwód	rozvod	rozwód	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
spotřeba	konsumpcja	spotřeba	konsumpcja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
spotřeba	spożycie	spotřeba	spożyć	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
fyzicky	fizycznie	fyzicky	fizycznie	ADV;POS	ADV
ponechání	zatrzymanie	ponechání	zatrzymać	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
bohatý	bogata	bohatý	bogat	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
bohatý	bogate	bohatý	bogaty	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
bohatý	bogaty	bohatý	bogat	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
bohatý	bogata	bohatý	bogat	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
bohatý	bogaty	bohatý	bogat	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
výchova	wychowanie	výchova	wychować	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
výchova	wychowanie	výchova	wychować	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
konflikty	konflikty	konflikt	konflikt	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
konflikty	konflikty	konflikt	konflikt	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
růžové	różowa	růžový	różowy	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
růžové	różowe	růžový	różowy	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
růžové	różowe	růžový	różowy	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
creek	creek	creek	creek	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
malba	obraz	malba	obraz	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
malba	malarstwo	malba	malarstwo	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
malba	malowanie	malba	malować	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
šedé	szara	šedý	szara	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
šedé	szare	šedý	szary	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
šedé	szara	šedý	szara	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
šedé	szare	šedý	szary	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
atmosféru	atmosferę	atmosféra	atmosfera	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
byliny	zioła	býlina	zioło	N;NOM;FEM;PL;POS	N;NOM;NEUT;PL
dánské	duńskie	dánský	duński	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
dánské	duński	dánský	duński	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
kvartet	kwartet	kvartet	kwartet	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pořádání	hosting	pořádání	hosting	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
sériové	seryjny	sériový	seryjny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
sériové	seryjne	sériový	seryjny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
plavání	pływania	plavání	pływać	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
plavání	pływanie	plavání	pływać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
výrazy	warunki	výraz	warunki	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
výrazy	terminy	výraz	termin	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
popsat	opisz	popsat	opić	V;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
popsat	opisać	popsat	opisać	V;POS;NFIN	V;PFV;NFIN;ACT
těžká	ciężkie	těžký	ciężki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
těžká	ciężki	těžký	ciężki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
těžká	ciężka	těžký	ciężka	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
zdánlivě	pozornie	zdánlivě	pozornie	ADV;POS	ADV
zdánlivě	pozornie	zdánlivě	pozornie	ADV;POS	ADV
mostů	mostów	most	most	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
stoupá	rośnie	stoupat	rosnąć	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kódování	kodowanie	kódování	kodować	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kódování	kodowanie	kódování	kodować	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
výměna	giełda	výměna	giełda	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
výměna	wymiana	výměna	wymianać	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
vyjednávání	rokowania	vyjednávání	rokować	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
smetana	krem	smetana	krem	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
smetana	śmietanka	smetana	śmietanka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
zachovat	zachować	zachovat	zachować	V;POS;NFIN	V;PFV;NFIN;ACT
zachovat	zachowaj	zachovat	zachować	V;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
zachovat	utrzymać	zachovat	utrzymać	V;POS;NFIN	V;PFV;NFIN;ACT
zachovat	utrzymywać	zachovat	utrzymywać	V;POS;NFIN	V;IPFV;NFIN;ACT
zachovat	zachowaj	zachovat	zachować	V;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
zaměstnance	pracowników	zaměstnanec	pracownik	N;ANIM;ACC;MASC;PL;POS	N;ACC;MASC;PL
slovesa	czasowniki	sloveso	czasownik	N;NOM;NEUT;PL;POS	N;NOM;MASC;PL
příroda	charakter	příroda	charakter	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
příroda	przyroda	příroda	przyroda	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
maďarská	węgierskie	maďarský	węgierski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
maďarská	węgierski	maďarský	węgierski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
maďarská	węgierska	maďarský	węgierski	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
zubů	zębów	zub	ząb	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
formulace	sformułowanie	formulace	sformułować	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
formulace	brzmienie	formulace	brzmienie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
experimenty	eksperymenty	experiment	eksperyment	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
experimenty	eksperymenty	experiment	eksperyment	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
odpovídají	odpowiadają	odpovídat	odpowiadać	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
kosmonautů	kosmonautów	kosmonaut	kosmonauta	N;ANIM;GEN;MASC;PL;POS	N;GEN;MASC;PL
lidský	ludzkie	lidský	ludzki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
lidský	ludzka	lidský	ludzki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
lidský	ludzki	lidský	ludzki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
svatyně	schronienie	svatyně	schronienie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
svatyně	świątynia	svatyně	świątynia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
svatyně	temple	svatyně	temple	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
subjektivní	subiektywne	subjektivní	subiektywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
omezit	ograniczyć	omezit	ograniczyć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
omezit	zmniejszyć	omezit	zmniejszyć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
omezit	zredukować	omezit	zredukować	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
nehody	wypadki	nehoda	wypaść	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
hrobky	groby	hrobka	grób	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
hrobky	grobowce	hrobka	grobowiec	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
referendum	referendum	referendum	referendum	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
slabší	słabszy	slabý	słaby	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;NOM;CMPR;MASC;SG
slabší	słabsze	slabý	słaby	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;NOM;CMPR;NEUT;SG
určeno	zamierzone	určený	zamierzyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
určeno	przeznaczona	určený	przeznaczyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
určeno	przeznaczony	určený	przeznaczyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
určeno	przeznaczone	určený	przeznaczyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyhnout	uniknąć	vyhnout	uniknąć	V;POS;NFIN	V;PFV;NFIN;ACT
vyhnout	unikać	vyhnout	unikać	V;POS;NFIN	V;IPFV;NFIN;ACT
vyhnout	unikaj	vyhnout	unikać	V;POS;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
emigroval	wyemigrował	emigrovat	wyemigrować	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
tenis	tenis	tenis	tenis	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
léčby	traktowanie	léčba	traktować	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
léčby	leczenie	léčba	leczenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
léčby	kuracja	léčba	kuracja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
obranné	obronne	obranný	obronny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
návštěva	odwiedziny	návštěva	odwiedzina	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
návštěva	odwiedziny	návštěva	odwiedzina	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
návštěva	wizyta	návštěva	wizyta	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
návštěva	zwiedzanie	návštěva	zwiedzać	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
návštěva	odwiedziny	návštěva	odwiedzina	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
limit	granica	limit	granica	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
limit	ograniczenie	limit	ograniczenie	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
limit	limit	limit	limit	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pevný	solidne	pevný	solidny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
pevný	solidna	pevný	solidny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
pevný	solidny	pevný	solidny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
přítomen	obecny	přítomný	obecny	ADJ;MASC;SG;POS	ADJ;NOM;MASC;SG
přítomen	obecna	přítomný	obecny	ADJ;MASC;SG;POS	ADJ;NOM;FEM;SG
přítomen	obecne	přítomný	obecny	ADJ;MASC;SG;POS	ADJ;NOM;NEUT;SG
specifický	szczególne	specifický	szczególny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
specifický	konkretne	specifický	konkretny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
specifický	specyficzne	specifický	specyficzny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
stáhnout	pobrać	stáhnout	pobrać	V;POS;NFIN	V;PFV;NFIN;ACT
stáhnout	pobierz	stáhnout	pobrać	V;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
kolegové	współpracownicy	kolega	współpracownik	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
hluboká	głęboka	hluboký	głęboki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
hluboká	głęboki	hluboký	głęboki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
hluboká	głębokie	hluboký	głęboki	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
očekávání	oczekiwanie	očekávání	oczekiwać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
