показания	zeznania	показание	zeznanie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
цветной	barwione	цветной	barwić	ADJ;NOM;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разрушение	zniszczenia	разрушение	zniszczyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
разрушение	zniszczenie	разрушение	zniszczyć	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
разрушение	niszczenie	разрушение	niszczenie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
дина	dinah	дина	dinah	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
обновления	aktualizacje	обновление	aktualizacja	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL
колонна	kolumna	колонна	kolumna	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
колонна	konwój	колонна	konwój	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
живет	mieszka	жить	mieszkać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
живет	żyje	жить	żyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
спасает	oszczędza	спасать	oszczędzać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
спасает	ratuje	спасать	ratować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
спасает	zapisuje	спасать	zapisywać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
забыл	zapomniał	забыть	zapomnieć	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
забыл	zapomniał	забыть	zapomnieć	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
тропических	tropikalnych	тропический	tropikalny	ADJ;GEN;PL	ADJ;GEN;MASC;PL
долг	obowiązek	долг	obowiązek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
долг	dług	долг	dług	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
долг	zadłużenie	долг	zadłużenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
беременности	ciąża	беременность	ciąża	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
совместное	wspólny	совместный	wspólny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
совместное	wspólna	совместный	wspólny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
лонг	długi	лонг	długi		
лонг	long	лонг	long		
полезно	użyteczny	полезный	użyteczny	ADJ;NEUT;SG	ADJ;NOM;MASC;SG;POS;V.PTCP;PASS
полезно	przydatne	полезный	przydatny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
полезно	użyteczne	полезный	użyteczny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
полезно	przydatny	полезный	przydatny	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
полезно	przydatna	полезный	przydatny	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
полезно	przydatna	полезный	przydatny	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
полезно	pomocny	полезный	pomocny	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
полезно	pomocna	полезный	pomocny	ADJ;NEUT;SG	ADJ;NOM;FEM;SG
полезно	pomocne	полезный	pomocny	ADJ;NEUT;SG	ADJ;NOM;NEUT;SG
инфраструктура	infrastruktura	инфраструктура	infrastruktura	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
металл	metal	металл	metal	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
уход	troska	уход	troski	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
ребята	faceci	ребята	facet	N;ANIM;NOM;NEUT;PL	N;NOM;MASC;PL
ребята	chłopaki	ребята	chłopak	N;ANIM;NOM;NEUT;PL	N;NOM;MASC;PL
шире	szersze	широкий	szeroko	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
шире	szerszy	широкий	szeroki	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
шире	szersze	широкий	szeroko	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
шире	szerszy	широкий	szeroki	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
неизвестен	nieznany	неизвестный	nieznany	ADJ;MASC;SG	ADJ;NOM;MASC;SG
неизвестен	nieznana	неизвестный	nieznany	ADJ;MASC;SG	ADJ;NOM;FEM;SG
скалы	klify	скала	klif	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
скалы	kamienie	скала	kamień	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
домашний	domowy	домашний	domowy	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
лунный	księżycowy	лунный	księżycowy	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
расти	rosną	расти	rosnąć	V;IPFV;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
расти	rosnąć	расти	rosnąć	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
моды	modyfikacje	мода	modyfikacja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
применить	zastosować	применить	zastosować	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
сервера	serwer	сервер	serwer	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
единое	zjednoczone	единый	zjednoczyć	ADJ;NOM;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
единое	zjednoczona	единый	zjednoczyć	ADJ;NOM;NEUT;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
рекомендую	polecam	рекомендая	polecać	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
указатель	indeks	указатель	indeks	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
указатель	spis	указатель	spis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
указатель	wskaźnik	указатель	wskaźnik	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
указатель	wskaźnik	указатель	wskaźnik	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
рог	róg	рог	róg	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
поместье	dwór	поместье	dwór	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
поместье	osiedle	поместье	osiedle	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
различие	rozróżnienie	различие	rozróżnienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
различие	wyróżnienie	различие	wyróżnienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
различие	różnica	различие	różnica	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
окружение	środowiska	окружение	środowisko	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
окружение	środowisko	окружение	środowisko	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
окружение	otoczenie	окружение	otoczyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
окружение	otoczenie	окружение	otoczyć	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
окружение	okolica	окружение	okolica	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
порода	rasa	порода	rasa	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
хранение	posiadanie	хранение	posiadać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
хранение	składowanie	хранение	składowanie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
хранение	magazyn	хранение	magazyn	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
хранение	przechowywanie	хранение	przechowywać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
хранение	magazynowanie	хранение	magazynowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
возможен	możliwy	возможный	możliwy	ADJ;MASC;SG	ADJ;NOM;MASC;SG
возможен	możliwa	возможный	możliwy	ADJ;MASC;SG	ADJ;NOM;FEM;SG
возможен	możliwe	возможный	możliwy	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
правильное	poprawna	правильный	poprawny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
правильное	poprawny	правильный	poprawny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
правильное	poprawne	правильный	poprawny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
пропаганда	propaganda	пропаганда	propaganda	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
зубы	zęby	зуб	ząb	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
треки	utwory	трек	utwór	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
треки	tory	трек	tor	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
треки	szlaki	трек	szlak	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
треки	ślady	трек	ślad	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
ущелье	wąwóz	ущелье	wąwóz	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
доминик	dominika	доминик	dominika	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
будапешт	budapeszt	будапешт	budapeszt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
животное	zwierzak	животное	zwierzak	N;ANIM;NOM;NEUT;SG	N;NOM;MASC;SG
животное	zwierzę	животное	zwierzę	N;ANIM;NOM;NEUT;SG	N;NOM;NEUT;SG
дракона	smoka	дракон	smoka	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
экспозиция	ekspozycja	экспозиция	ekspozycja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
кпм	pcf	кпм	piec		
преодолеть	pokonać	преодолеть	pokonać	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
усиление	umocnienie	усиление	umocnienie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
усиление	wzmocnienie	усиление	wzmocnić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
усиление	wzmacnianie	усиление	wzmacniać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
усиление	wzmocnienie	усиление	wzmocnić	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
усиление	wzmacnianie	усиление	wzmacniać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
легион	legion	легион	legion	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
дискография	dyskografia	дискография	dyskografia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
взвод	oddział	взвод	oddział	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
взвод	pluton	взвод	pluton	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
точная	dokładne	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
точная	precyzyjne	точный	precyzyjny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
точная	dokładny	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
точная	dokładna	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
точная	dokładne	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
точная	dokładna	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
точная	dokładny	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
точная	dokładne	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
точная	dokładny	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
точная	dokładna	точный	dokładny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
исключить	wykluczyć	исключить	wykluczyć	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
исключить	usuń	исключить	usiń	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
исключить	usunąć	исключить	usunąć	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
монахи	mnisi	монах	małić	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
временный	tymczasowy	временный	tymczasowy	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
временный	tymczasowa	временный	tymczasowy	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
временный	tymczasowe	временный	tymczasowy	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
временный	czasowe	временный	czasowy	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
временный	tymczasowa	временный	tymczasowy	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
консульство	konsulat	консульство	konsulat	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
упадок	spadek	упадок	spadka	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
ранний	wczesny	ранний	wczesny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
исчезновения	zaginięcia	исчезновение	zaginąć	N;INAN;GEN;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
исчезновения	zniknięcia	исчезновение	zniknąć	N;INAN;GEN;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
исчезновения	zaginięcia	исчезновение	zaginąć	N;INAN;GEN;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
исчезновения	zniknięcia	исчезновение	zniknąć	N;INAN;GEN;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
знакомство	znajomość	знакомство	znajomość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
знакомство	znajomość	знакомство	znajomość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
иисус	jezus	иисус	jezus	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
компонент	element	компонент	element	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
компонент	komponent	компонент	komponent	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
компонент	składnik	компонент	składnik	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
объяснил	wyjaśnił	объяснить	wyjaśnić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
объяснил	wyjaśniono	объяснить	wyjaśnić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
искренне	autentycznie	искренне	autentycznie	ADV	ADV
удобства	udogodnienia	удобство	udogodnienie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
наблюдение	monitoring	наблюдение	monitoring	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
наблюдение	monitorowanie	наблюдение	monitorowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
наблюдение	obserwacja	наблюдение	obserwacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
наблюдение	obserwacja	наблюдение	obserwacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
наблюдение	nadzór	наблюдение	nadzór	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
наблюдение	obserwowanie	наблюдение	obserwować	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
якоб	jacob	якоб	jacob	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
словакия	słowacja	словакия	słowacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
актер	aktor	актер	aktor	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
сделки	transakcje	сделка	transakcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
девиз	slogan	девиз	slogan	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
салон	salon	салон	salon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
греческая	grecka	греческий	grecki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
греческая	grecki	греческий	grecki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
греческая	grecka	греческий	grecki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
греческая	greckie	греческий	grecki	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
серийный	seryjny	серийный	seryjny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
серийный	seryjne	серийный	seryjny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
частное	prywatne	частный	prywatny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
частное	szeregowy	частный	szeregowy	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
частное	prywatna	частный	prywatny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
частное	prywatny	частный	prywatny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
зеркало	lustro	зеркало	lustro	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
зеркало	lusterko	зеркало	lusterko	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
беседы	wywiady	беседа	wywiad	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
пересадка	przeszczep	пересадка	przeszczep	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
пересадка	przeszczep	пересадка	przeszczep	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
регулярный	zwykły	регулярный	zwykły	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
регулярный	regularne	регулярный	regularny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
регулярный	regularny	регулярный	regularny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
грей	siwy	грей	siwa	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вертолёт	helikopter	вертолет	helikopter	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вертолёт	śmigłowiec	вертолет	śmigłowiec	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
независимая	niezależny	независимый	niezależny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
независимая	niezależna	независимый	niezależny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
независимая	niezależne	независимый	niezależny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
украшения	dekoracje	украшение	dekoracja	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL
украшения	ozdoby	украшение	ozdoba	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL
уровни	poziomy	уровень	poziom	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
организатором	organizatorem	организатор	organizator	N;ANIM;INS;MASC;SG	N;INS;MASC;SG
священники	kapłani	священник	kapłan	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
священники	księża	священник	ksiądz	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
влиятельных	wpływowych	влиятельный	wpływowy	ADJ;GEN;PL	ADJ;GEN;MASC;PL
разнообразие	zróżnicowanie	разнообразие	zróżnicowanie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
разнообразие	różnorodność	разнообразие	różnorodność	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
разнообразие	odmiana	разнообразие	odmiana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
разнообразие	różnorodność	разнообразие	różnorodność	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
хирург	chirurg	хирург	chirurg	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
брони	zbroja	броня	zbrój	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
брони	pancerz	броня	pancerz	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
патрон	nabój	патрон	nabój	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
патрон	wkład	патрон	wkład	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
патрон	patron	патрон	patron	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
поворот	obrót	поворот	obrót	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
поворот	obrót	поворот	obrót	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
царей	carów	царь	car	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
ботанический	botaniczny	ботанический	botaniczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
декан	dziekan	декан	dziekany	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
повсеместно	wszędzie	повсеместно	wszędzie	ADV	ADV
феномен	fenomen	феномен	fenomen	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
феномен	zjawisko	феномен	zjawisko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
феномен	fenomen	феномен	fenomen	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
феномен	zjawisko	феномен	zjawisko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
джеффри	geoffrey	джеффри	geoffrea	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
нефть	olej	нефть	olej	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
нефть	naftowa	нефть	naftowy	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
существенное	znaczny	существенный	znaczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
снег	śnieg	снег	śnieg	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
снег	śnieżka	снег	śnieżkać	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
воля	willa	воля	willa	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
шар	balon	шар	balon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
шар	piłka	шар	piłka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
подарок	teraźniejszość	подарок	teraźniejszość	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
подарок	prezent	подарок	prezent	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
подарок	prezent	подарок	prezent	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
подарок	dar	подарок	dar	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
очко	wynik	очко	wynik	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
очко	punkt	очко	punkt	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
группировка	frakcja	группировка	frakcja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
группировка	ugrupowania	группировка	ugrupowanie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
стрелка	strzelec	стрелка	strzelec	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
жидкость	ciecz	жидкость	ciecz	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
жидкость	płyn	жидкость	płyn	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
жидкость	ciecz	жидкость	ciecz	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
жидкость	płyn	жидкость	płyn	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
свойство	właściwość	свойство	właściwość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
свойство	nieruchomość	свойство	nieruchomość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
этаж	piętro	этаж	piętro	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
этаж	podłoga	этаж	podłoga	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
сербов	serbów	серб	serb	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
контекста	kontekście	контекст	kontekst	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
контекста	kontekstu	контекст	kontekst	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
люксембурга	luksemburgu	люксембург	luksemburg	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
люксембурга	luksemburga	люксембург	luksemburga	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
фантастический	fantastyczny	фантастический	fantastyczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
фантастический	fantastyczne	фантастический	fantastyczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
фантастический	fantastyczna	фантастический	fantastyczny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
закончить	skończyć	закончить	skończyć	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
мирное	pokojowe	мирный	pokojowy	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
мирное	spokojne	мирный	spokojny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
мирное	spokojna	мирный	spokojny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
присоединение	przystąpienie	присоединение	przystąpienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
присоединение	dołączenie	присоединение	dołączenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;V.MSDR
барабанщик	perkusista	барабанщик	perkusista	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
нож	nóż	нож	nóż	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
тянет	wyciąga	тянуть	wyciągać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
тянет	ciągnie	тянуть	ciągnąć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
акция	działania	акция	działanie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
акция	czynność	акция	czynność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
акция	działanie	акция	działać	N;INAN;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
акция	akcja	акция	akcja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
уменьшение	obniżka	уменьшение	obniżka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
уменьшение	redukcja	уменьшение	redukcja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
уменьшение	zmniejszenie	уменьшение	zmniejszenie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
уменьшение	zmniejszanie	уменьшение	zmniejszanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
уменьшение	redukcja	уменьшение	redukcja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
уменьшение	ograniczanie	уменьшение	ograniczać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
уменьшение	spadek	уменьшение	spadka	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
уменьшение	zmniejszenie	уменьшение	zmniejszenie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
санкции	sankcje	санкция	sankcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
санкции	sankcje	санкция	sankcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
физическая	fizyczne	физический	fizyczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
физическая	fizyczna	физический	fizyczny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
физическая	fizyczny	физический	fizyczny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
рей	rei	рей	reić		
спасение	uratowanie	спасение	uratować	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
спасение	oszczędność	спасение	oszczędność	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
