και	そして	και	そして	CONJ	CONJ
σημείωμα	ノート	σημείωμα	ノート	N;NOM;NEUT;SG	N
φίλη	友人	φίλος	友人	N;NOM;FEM;SG	N
φίλη	友だち	φίλος	友だち	N;NOM;FEM;SG	N
φίλη	友達	φίλος	友達	N;NOM;FEM;SG	N
φρούτα	フルーツ	φρούτα	フルーツ	N;NOM;NEUT;PL	N
φρούτα	果実	φρούτα	果実	N;NOM;NEUT;PL	N
φρούτα	果物	φρούτα	果物	N;NOM;NEUT;PL	N
φρούτα	フルーツ	φρούτα	フルーツ	N;NOM;NEUT;PL	N
φρούτα	果実	φρούτα	果実	N;NOM;NEUT;PL	N
φρούτα	果物	φρούτα	果物	N;NOM;NEUT;PL	N
περιβάλλοντα	周辺	περιβάλλον	周辺	N;NOM;NEUT;PL	N
περιβάλλοντα	環境	περιβάλλον	環境	N;NOM;NEUT;PL	N
ορατό	可視	ορατός	可視	N;ACC;MASC;SG	N
γιορτές	祝日	γιορτής	祝日	N;NOM;FEM;PL	N
γιορτές	休日	γιορτής	休日	N;NOM;FEM;PL	N
αυτόματο	自動	αύτομα	自動	N;NOM;NEUT;SG	N
αυτόματο	自動	αύτομα	自動	N;NOM;NEUT;SG	N
αυτόματο	オートマチック	αύτομα	オートマチック	N;NOM;NEUT;SG	N
αυτοκράτειρα	女帝	αυτοκράτειρα	女帝	N;NOM;FEM;SG	N
ημισφαίριο	半球	ημισφαίριο	半球	N;NOM;NEUT;SG	N
ειδήσεις	ニュース	είδηση	ニュース	N;NOM;FEM;PL	N
αργή	遅い	αργή	遅い	ADJ;NOM;FEM;SG	ADJ
καυσίμων	燃料	καύσιμος	燃料	N;GEN;NEUT;PL	N
χάνουν	失う	χάνω	失う	V;IPFV;IND;PL;3;PRS;FIN;ACT	V
αρνητικό	ネガティブ	αρνητικός	ネガティブ	ADJ;NOM;NEUT;SG	ADJ
άρμα	フロート	άρμα	フロート	N;NOM;NEUT;SG	N
νομούς	都道府県	νομός	都道府県	N;ACC;MASC;PL	N
νομούς	府県	νομός	府県	N;ACC;MASC;PL	N
στερεό	固体	στερεό	固体	N;NOM;NEUT;SG	N
περιπέτεια	アドベンチャー	περιπέτεια	アドベンチャー	N;NOM;FEM;SG	N
ναρκωτικών	薬物	ναρκωτικός	薬物	N;GEN;NEUT;PL	N
τεράστιες	巨大	τεράστιος	巨大	ADJ;NOM;FEM;PL	ADJ
εγκαίνια	オープニング	εγκαίνιος	オープニング	N;NOM;NEUT;PL	N
διάνυσμα	ベクトル	διάνυσμα	ベクトル	N;NOM;NEUT;SG	N
θίασο	劇団	θίασο	劇団	N;ACC;NEUT;SG	N
τομή	交差点	τομή	交差点	N;NOM;FEM;SG	N
τομή	切開	τομή	切開	N;NOM;FEM;SG	N
δημοφιλείς	ポピュラー	δημοφιλέας	ポピュラー	ADJ;NOM;FEM;PL	ADJ
λεία	スムース	λέγω	スムース	N;NOM;FEM;SG	N
ενδιάμεσο	中間	ενδιάμεσος	中間	N;NOM;NEUT;SG	N
ενδιάμεσο	中級	ενδιάμεσος	中級	N;NOM;NEUT;SG	N
κατευθύνσεις	方向	κατεύθυνση	方向	N;NOM;FEM;PL	N
κατευθύνσεις	道	κατεύθυνση	道	N;NOM;FEM;PL	N
πρωταγωνιστή	主人	πρωταγωνιστής	主人	N;ACC;MASC;SG	N
λωρίδες	車線	λωρίδα	車線	N;NOM;FEM;PL	N
λωρίδες	ストライプ	λωρίδα	ストライプ	N;NOM;FEM;PL	N
επιτάχυνση	加速	επιτάχυνση	加速	N;ACC;FEM;SG	N
καλεί	招待	καλώ	招待	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
καλεί	通話	καλώ	通話	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
πελάτες	クライアント	πελάτης	クライアント	N;NOM;MASC;PL	N
δημοσιεύσεις	出版物	δημοσίευση	出版物	N;NOM;FEM;PL	N
αντοχή	体力	αντοχή	体力	N;ACC;FEM;SG	N
αντοχή	強度	αντοχή	強度	N;ACC;FEM;SG	N
αντοχή	耐久	αντοχή	耐久	N;ACC;FEM;SG	N
αντοχή	持久力	αντοχή	持久力	N;ACC;FEM;SG	N
αντοχή	スタミナ	αντοχή	スタミナ	N;ACC;FEM;SG	N
αγόρια	男	αγόρι	男	N;NOM;NEUT;PL	N
επεξεργαστή	プロセッサ	επεξεργαστής	プロセッサ	N;ACC;MASC;SG	N
θρίλερ	スリラー	θρίλερ	スリラー	N;NOM;NEUT;SG	N
θύελλα	ストーム	θύελλα	ストーム	N;NOM;FEM;SG	N
ξεπεράσει	克服	ξεπερνώ	克服	V;PFV;NFIN;ACT	V
προσκήνιο	前景	προσκήνιο	前景	N;NOM;NEUT;SG	N
περίμενε	待つ	περίμενο	待つ	V;IPFV;IND;SG;3;PST;FIN;ACT	V
περίμενε	待ち	περίμενο	待つ	V;IPFV;IND;SG;3;PST;FIN;ACT	V
θέρμανση	ヒート	θέρμανση	ヒート	N;NOM;FEM;SG	N
θέρμανση	暖房	θέρμανση	暖房	N;NOM;FEM;SG	N
πρόληψη	予防	πρόληψη	予防	N;ACC;FEM;SG	N
πρόληψη	防止	πρόληψη	防止	N;ACC;FEM;SG	N
αναθεώρηση	レビュー	αναθεώρηση	レビュー	N;NOM;FEM;SG	N
αναθεώρηση	審査	αναθεώρηση	審査	N;NOM;FEM;SG	N
καταλόγου	ディレクトリ	κατάλογος	ディレクトリ	N;GEN;MASC;SG	N
σκιά	シャドー	σκιά	シャドー	N;NOM;FEM;SG	N
σκιά	日陰	σκιά	日陰	N;NOM;FEM;SG	N
σκιά	シェード	σκιά	シェード	N;NOM;FEM;SG	N
εξαγωγή	エクスポート	εξαγωγή	エクスポート	N;NOM;FEM;SG	N
εξαγωγή	エクスポート	εξαγωγή	エクスポート	N;NOM;FEM;SG	N
καθυστέρηση	ディレイ	καθυστέρηση	ディレイ	N;ACC;FEM;SG	N
συνομοσπονδία	連盟	συνομοσπονδία	連盟	N;NOM;FEM;SG	N
διαφωνίες	紛争	διαφωνία	紛争	N;NOM;FEM;PL	N
επιβατών	乗客	επιβάτης	乗客	N;GEN;MASC;PL	N
επιβατών	乗客	επιβάτης	乗客	N;GEN;MASC;PL	N
επιβατών	旅客	επιβάτης	旅客	N;GEN;MASC;PL	N
προστάτης	プロテクター	προστάτης	プロテクター	N;NOM;MASC;SG	N
προστάτης	前立	προστάτης	前立	N;NOM;MASC;SG	N
προστάτης	パトロン	προστάτης	パトロン	N;NOM;MASC;SG	N
κατάστημα	ショップ	κατάστημα	ショップ	N;NOM;NEUT;SG	N
κατάστημα	店舗	κατάστημα	店舗	N;NOM;NEUT;SG	N
κατάστημα	ストア	κατάστημα	ストア	N;NOM;NEUT;SG	N
συντονισμού	コーディネート	συντονισμός	コーディネート	N;GEN;MASC;SG	N
απεικονίσεις	挿絵	απεικόνιση	挿絵	N;NOM;FEM;PL	N
απεικονίσεις	イラスト	απεικόνιση	イラスト	N;NOM;FEM;PL	N
παραγγελία	オーダー	παραγγελία	オーダー	N;NOM;FEM;SG	N
αγαθά	商品	αγαθό	商品	N;NOM;NEUT;PL	N
αγαθά	貨物	αγαθό	貨物	N;NOM;NEUT;PL	N
αγαθά	物品	αγαθό	物品	N;NOM;NEUT;PL	N
απειλές	脅威	απειλή	脅威	N;NOM;FEM;PL	N
περίοδοι	ピリオド	περίοδος	ピリオド	N;NOM;FEM;PL	N
φιλοξένησε	主催	φιλοξενώ	主催	V;PFV;IND;SG;3;PST;FIN;ACT	V
πόρτες	ドア	πόρτης	ドア	N;NOM;FEM;PL	N
αυτοβιογραφία	自伝	αυτοβιογραφία	自伝	N;NOM;FEM;SG	N
ανάμνηση	メモリ	ανάμνηση	メモリ	N;ACC;FEM;SG	N
ανάμνηση	メモリー	ανάμνηση	メモリー	N;ACC;FEM;SG	N
υπολογιστής	電卓	υπολογιστής	電卓	N;NOM;MASC;SG	N
υπολογιστής	計算機	υπολογιστής	計算機	N;NOM;MASC;SG	N
υπολογιστής	コンピューター	υπολογιστής	コンピューター	N;NOM;MASC;SG	N
υπολογιστής	コンピュータ	υπολογιστής	コンピュータ	N;NOM;MASC;SG	N
εγγραφή	レコーディング	εγγραφή	レコーディング	N;NOM;FEM;SG	N
εγγραφή	登記	εγγραφή	登記	N;NOM;FEM;SG	N
απέδειξε	証明	αποδεικνύω	証明	V;PFV;IND;SG;3;PST;FIN;ACT	V
ανώνυμος	匿名	ανώνυμος	匿名	N;NOM;MASC;SG	N
αντιπρόσωπος	代理人	αντιπρόσωπος	代理人	N;NOM;MASC;SG	N
αναγνωρίσει	識別	αναγνωρίζω	識別	V;PFV;NFIN;ACT	V
βακτήρια	細菌	βακτήριο	細菌	N;NOM;NEUT;PL	N
βακτήρια	バクテリア	βακτήριο	バクテリア	N;NOM;NEUT;PL	N
επιτροπές	コミッション	επιτροπή	コミッション	N;NOM;FEM;PL	N
διαβάζει	読み込み	διαβάζω	読み込み	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
πλοκή	プロット	πλοκή	プロット	N;NOM;FEM;SG	N
πιλότος	パイロット	πιλότος	パイロット	N;NOM;MASC;SG	N
στόχοι	目的	στόχος	目的	N;NOM;MASC;PL	N
στόχοι	目的	στόχος	目的	N;NOM;MASC;PL	N
στόχοι	ゴール	στόχος	ゴール	N;NOM;MASC;PL	N
στόχοι	目標	στόχος	目標	N;NOM;MASC;PL	N
στόχοι	ターゲット	στόχος	ターゲット	N;NOM;MASC;PL	N
ισχύς	体力	ισχύς	体力	N;NOM;FEM;SG	N
ισχύς	強度	ισχύς	強度	N;NOM;FEM;SG	N
ισχύς	権力	ισχύς	権力	N;NOM;FEM;SG	N
ισχύς	パワー	ισχύς	パワー	N;NOM;FEM;SG	N
χωρίζει	分ける	χωρίζω	分ける	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
οροπέδιο	台地	οροπέδιο	台地	N;NOM;NEUT;SG	N
αποθήκευσης	ストレージ	αποθήκευση	ストレージ	N;GEN;FEM;SG	N
ταξιδεύει	旅行	ταξιδεύω	旅行	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
ετυμολογία	語源	ετυμολογία	語源	N;NOM;FEM;SG	N
μάθημα	教訓	μάθημα	教訓	N;NOM;NEUT;SG	N
μάθημα	レッスン	μάθημα	レッスン	N;NOM;NEUT;SG	N
μάθημα	授業	μάθημα	授業	N;NOM;NEUT;SG	N
μάθημα	階級	μάθημα	階級	N;NOM;NEUT;SG	N
μάθημα	クラス	μάθημα	クラス	N;NOM;NEUT;SG	N
παράθυρο	ウィンドウ	παράθυρος	ウィンドウ	N;NOM;NEUT;SG	N
γυμνό	ヌード	γυμνό	ヌード	N;NOM;NEUT;SG	N
γυμνό	ヌード	γυμνό	ヌード	N;NOM;NEUT;SG	N
δημιουργού	クリエーター	δημιουργός	クリエーター	N;GEN;MASC;SG	N
ορίζοντα	水平線	ορίζω	水平線	N;ACC;NEUT;SG	N
κινηματογράφος	映画	κινηματογράφος	映画	N;NOM;MASC;SG	N
αδελφές	姉妹	αδελφή	姉妹	N;NOM;FEM;PL	N
απλός	シンプル	απλός	シンプル	ADJ;NOM;MASC;SG	ADJ
απλός	簡単	απλός	簡単	ADJ;NOM;MASC;SG	ADJ
απλός	単純	απλός	単純	ADJ;NOM;MASC;SG	ADJ
πουλί	コック	πουλί	コック	N;NOM;NEUT;SG	N
πουλί	鳥類	πουλί	鳥類	N;NOM;NEUT;SG	N
πουλί	バード	πουλί	バード	N;NOM;NEUT;SG	N
πάγκο	カウンタ	πάγκο	カウンタ	N;ACC;MASC;SG	N
πάγκο	カウンター	πάγκο	カウンター	N;ACC;MASC;SG	N
πάγκο	ベンチ	πάγκο	ベンチ	N;ACC;MASC;SG	N
μορίων	分子	μορίο	分子	N;GEN;NEUT;PL	N
δωμάτια	部屋	δωμάτι	部屋	N;NOM;NEUT;PL	N
δωμάτια	ルーム	δωμάτι	ルーム	N;NOM;NEUT;PL	N
προστάτη	プロテクター	προστάτης	プロテクター	N;ACC;MASC;SG	N
προστάτη	前立	προστάτης	前立	N;ACC;MASC;SG	N
ζήτηση	需要	ζήτηση	需要	N;ACC;FEM;SG	N
προτεινόμενη	推奨	προτεινόμενος	推奨	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V
δοκίμιο	随筆	δοκίμιο	随筆	N;NOM;NEUT;SG	N
δοκίμιο	エッセイ	δοκίμιο	エッセイ	N;NOM;NEUT;SG	N
οδηγοί	ドライバ	οδηγός	ドライバ	N;NOM;MASC;PL	N
οδηγοί	ドライバー	οδηγός	ドライバー	N;NOM;MASC;PL	N
οδηγοί	ガイド	οδηγός	ガイド	N;NOM;MASC;PL	N
μισή	半分	μισός	半分	N;ACC;FEM;SG	N
μισή	ハーフ	μισός	ハーフ	N;ACC;FEM;SG	N
πάρκα	公園	πάρκα	公園	N;NOM;NEUT;PL	N
σταθερότητα	安定	σταθερότητα	安定	N;ACC;FEM;SG	N
ευαγγέλιο	ゴスペル	ευαγγέλιο	ゴスペル	N;NOM;NEUT;SG	N
ευαγγέλιο	福音書	ευαγγέλιο	福音書	N;NOM;NEUT;SG	N
γραμμάρια	グラム	γραμμάριο	グラム	N;NOM;NEUT;PL	N
υποστηρικτής	サポーター	υποστηρικτής	サポーター	N;NOM;MASC;SG	N
λεωφόρος	大通り	λεωφόρος	大通り	N;NOM;FEM;SG	N
λεωφόρος	アベニュー	λεωφόρος	アベニュー	N;NOM;FEM;SG	N
λεωφόρος	ハイウェイ	λεωφόρος	ハイウェイ	N;NOM;FEM;SG	N
λεωφόρος	公道	λεωφόρος	公道	N;NOM;FEM;SG	N
βίο	バイオ	βίο	バイオ	N;ACC;MASC;SG	N
άπειρο	無限	άπειρο	無限	N;NOM;NEUT;SG	N
λευκός	白い	λευκός	白い	ADJ;NOM;MASC;SG	ADJ
καταστραφεί	破壊	καταστρέφω	破壊	V;PFV;NFIN;PASS	V
παππού	おじい	παππού	おじい	N;ACC;MASC;SG	N
παππού	おじいさん	παππού	おじいさん	N;ACC;MASC;SG	N
παππού	祖父	παππού	祖父	N;ACC;MASC;SG	N
κοσμήματα	宝石	κόσμημα	宝石	N;NOM;NEUT;PL	N
κοσμήματα	ジュエリー	κόσμημα	ジュエリー	N;NOM;NEUT;PL	N
κοσμήματα	宝石	κόσμημα	宝石	N;NOM;NEUT;PL	N
κοσμήματα	ジュエリー	κόσμημα	ジュエリー	N;NOM;NEUT;PL	N
συντριπτική	圧倒的	συντριπτικός	圧倒的	ADJ;NOM;FEM;SG	ADJ
στολή	コスチューム	στολή	コスチューム	N;NOM;FEM;SG	N
στολή	仮装	στολή	仮装	N;NOM;FEM;SG	N
στολή	衣装	στολή	衣装	N;NOM;FEM;SG	N
στολή	装束	στολή	装束	N;NOM;FEM;SG	N
στολή	服飾	στολή	服飾	N;NOM;FEM;SG	N
στολή	服装	στολή	服装	N;NOM;FEM;SG	N
στολή	衣装	στολή	衣装	N;NOM;FEM;SG	N
στολή	ユニフォーム	στολή	ユニフォーム	N;NOM;FEM;SG	N
στολή	制服	στολή	制服	N;NOM;FEM;SG	N
ενισχύσεις	扶助	ενίσχυση	扶助	N;NOM;FEM;PL	N
έντυπα	形態	έντυπο	形態	N;NOM;NEUT;PL	N
διπλά	二	διπλός	二	NUM;NOM;NEUT;PL	NUM
περιορισμένο	限定	περιορίζω	限定	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
περιορισμένο	制限	περιορίζω	制限	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
πεποιθήσεις	信念	πεποίθηση	信念	N;NOM;FEM;PL	N
μορφολογία	形態	μορφολογία	形態	N;NOM;FEM;SG	N
περιθώριο	余白	περιθώριο	余白	N;NOM;NEUT;SG	N
περιθώριο	マージン	περιθώριο	マージン	N;NOM;NEUT;SG	N
περιθώριο	余白	περιθώριο	余白	N;NOM;NEUT;SG	N
κατασκευάζονται	製造	κατασκευάζω	製造	V;IPFV;IND;PL;3;PRS;FIN;PASS	V
σήμανση	マーキング	σήμανση	マーキング	N;NOM;FEM;SG	N
σήμανση	レッテル	σήμανση	レッテル	N;NOM;FEM;SG	N
γειτονιά	近所	γειτονιά	近所	N;NOM;FEM;SG	N
γειτονιά	近隣	γειτονιά	近隣	N;NOM;FEM;SG	N
φοιτητής	生徒	φοιτητής	生徒	N;NOM;MASC;SG	N
φοιτητής	学生	φοιτητής	学生	N;NOM;MASC;SG	N
προσανατολισμό	方向	προσανατολισμός	方向	N;ACC;MASC;SG	N
προσανατολισμό	向き	προσανατολισμός	向き	N;ACC;MASC;SG	N
προσανατολισμό	オリエンテーション	προσανατολισμός	オリエンテーション	N;ACC;MASC;SG	N
ρόλων	役割	ρόλος	役割	N;GEN;MASC;PL	N
περιστέρι	ハト	περιστέρι	ハト	N;NOM;NEUT;SG	N
γκρι	灰色	γκρι	灰色	N;NOM;SG	N
γκρι	グレー	γκρι	グレー	N;NOM;SG	N
γκρι	灰色	γκρι	灰色	N;NOM;SG	N
γκρι	グレー	γκρι	グレー	N;NOM;SG	N
φαινομένων	現象	φαινόμενο	現象	N;GEN;NEUT;PL	N
συναισθήματα	感情	συναίσθημα	感情	N;NOM;NEUT;PL	N
συναισθήματα	気持ち	συναίσθημα	気持ち	N;NOM;NEUT;PL	N
συναισθήματα	感情	συναίσθημα	感情	N;NOM;NEUT;PL	N
ναυπηγεία	造船	ναυπηγείο	造船	N;NOM;NEUT;PL	N
πρέσβης	大使	πρέσβης	大使	N;NOM;MASC;SG	N
λίστες	プレイリスト	λίστας	プレイリスト	N;NOM;FEM;PL	N
διαιτητής	審判	διαιτητής	審判	N;NOM;MASC;SG	N
λάμψη	フラッシュ	λάμψη	フラッシュ	N;ACC;FEM;SG	N
προσθέτει	追加	προσθέτω	追加	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
έκπληξη	サプライズ	έκπληξη	サプライズ	N;ACC;FEM;SG	N
βρέφος	幼児	βρέφος	幼児	N;NOM;NEUT;SG	N
βρέφος	乳児	βρέφος	乳児	N;NOM;NEUT;SG	N
παραμέτρους	パラメータ	παράμετρος	パラメータ	N;NOM;FEM;PL	N
παραμέτρους	パラメーター	παράμετρος	パラメーター	N;NOM;FEM;PL	N
κύτταρο	セル	κύτταρο	セル	N;NOM;NEUT;SG	N
απόγονος	子孫	απόγονος	子孫	N;NOM;MASC;SG	N
απόγονος	子孫	απόγονος	子孫	N;NOM;MASC;SG	N
αεροδρόμια	空港	αεροδρόμιο	空港	N;NOM;NEUT;PL	N
ιδιοκτήτες	オーナー	ιδιοκτήτης	オーナー	N;NOM;MASC;PL	N
ιδιοκτήτες	所有者	ιδιοκτήτης	所有者	N;NOM;MASC;PL	N
συνεντεύξεις	インタビュー	σύνεντευξη	インタビュー	N;NOM;FEM;PL	N
δωρεά	募金	δωραός	募金	N;NOM;FEM;SG	N
δωρεά	募金	δωραός	募金	N;NOM;FEM;SG	N
αλυσίδες	チェーン	αλυσίδα	チェーン	N;NOM;FEM;PL	N
πιστός	忠実	πιστός	忠実	ADJ;NOM;MASC;SG	ADJ
έξοδος	出力	έξοδος	出力	N;NOM;FEM;SG	N
έξοδος	出口	έξοδος	出口	N;NOM;FEM;SG	N
δούκισσα	公爵夫人	δούκισσα	公爵夫人	N;NOM;FEM;SG	N
εξοπλισμός	道具	εξοπλισμός	道具	N;NOM;MASC;SG	N
εξοπλισμός	機器	εξοπλισμός	機器	N;NOM;MASC;SG	N
εξοπλισμός	機材	εξοπλισμός	機材	N;NOM;MASC;SG	N
χαρτονομίσματα	紙幣	χαρτονόμισμα	紙幣	N;NOM;NEUT;PL	N
χαρτονομίσματα	紙幣	χαρτονόμισμα	紙幣	N;NOM;NEUT;PL	N
προδιαγραφές	仕様	προδιαγραφή	仕様	N;NOM;FEM;PL	N
προδιαγραφές	仕様	προδιαγραφή	仕様	N;NOM;FEM;PL	N
πεποίθηση	信仰	πεποίθηση	信仰	N;ACC;FEM;SG	N
πεποίθηση	信念	πεποίθηση	信念	N;ACC;FEM;SG	N
τζιν	ジーンズ	τζεν	ジーンズ	N;NOM;NEUT;SG	N
τζιν	遺伝子	τζεν	遺伝子	N;NOM;NEUT;SG	N
απόφοιτοι	卒業生	απόφοιτος	卒業生	N;NOM;MASC;PL	N
ταιριάζει	合う	ταιριάζω	合う	V;IPFV;IND;SG;1;PRS;FIN;ACT	V
εμπλοκή	婚約	εμπλοκή	婚約	N;ACC;FEM;SG	N
πυραμίδα	ピラミッド	πυραμίδα	ピラミッド	N;NOM;FEM;SG	N
δεξαμενή	容器	δεξαμενή	容器	N;NOM;FEM;SG	N
δεξαμενή	コンテナ	δεξαμενή	コンテナ	N;NOM;FEM;SG	N
δεξαμενή	戦車	δεξαμενή	戦車	N;NOM;FEM;SG	N
δεξαμενή	タンク	δεξαμενή	タンク	N;NOM;FEM;SG	N
δεξαμενή	貯水池	δεξαμενή	貯水池	N;NOM;FEM;SG	N
καιρός	天気	καιρός	天気	N;NOM;MASC;SG	N
καιρός	気象	καιρός	気象	N;NOM;MASC;SG	N
βόμβα	爆弾	βόμβα	爆弾	N;NOM;FEM;SG	N
μοντέρνα	モダン	μοντέρνα	モダン	N;NOM;FEM;PL	N
νεολαία	青年	νεολαία	青年	N;NOM;FEM;SG	N
νεολαία	若者	νεολαία	若者	N;NOM;FEM;SG	N
νεολαία	ユース	νεολαία	ユース	N;NOM;FEM;SG	N
νεολαία	青春	νεολαία	青春	N;NOM;FEM;SG	N
οντότητα	エンティティ	οντότητα	エンティティ	N;NOM;FEM;SG	N
οντότητα	実体	οντότητα	実体	N;NOM;FEM;SG	N
πλαγιά	スロープ	πλαγιά	スロープ	N;NOM;FEM;SG	N
πλαγιά	斜面	πλαγιά	斜面	N;NOM;FEM;SG	N
εξαιρέσεις	例外	εξαίρεση	例外	N;NOM;FEM;PL	N
επικίνδυνη	危険	επικίνδυνος	危険	ADJ;NOM;FEM;SG	ADJ
υπο	サブ	υπο	サブ	N	N
ανταπόκριση	レスポンス	ανταπόκριση	レスポンス	N;ACC;FEM;SG	N
ράμφος	くちばし	ράμφος	くちばし	N;NOM;NEUT;SG	N
παράνομη	違法	παράνομος	違法	ADJ;NOM;FEM;SG	ADJ
σωλήνα	パイプ	σωλήνα	パイプ	N;NOM;MASC;SG	N
σωλήνα	チューブ	σωλήνα	チューブ	N;NOM;MASC;SG	N
έμπνευση	インス	έμπνευση	インス	N;NOM;FEM;SG	N
συμμετρία	対称	συμμετρία	対称	N;NOM;FEM;SG	N
υποκριτική	演技	υποκριτικός	演技	N;NOM;FEM;SG	N
αυτο	これ	αυτός	これ	PRO;NOM;NEUT;SG;3	PRO
λίρες	ポンド	λίρος	ポンド	N;NOM;FEM;PL	N
σπηλιά	洞窟	σπηλία	洞窟	N;NOM;FEM;SG	N
απεργία	ストライキ	απεργία	ストライキ	N;NOM;FEM;SG	N
απεργία	ストライク	απεργία	ストライク	N;NOM;FEM;SG	N
σκεπτικό	論拠	σκεπτικός	論拠	N;NOM;NEUT;SG	N
κεφαλής	ヘッド	κεφαλής	ヘッド	N;GEN;FEM;SG	N
κεφαλής	頭部	κεφαλής	頭部	N;GEN;FEM;SG	N
επιτρέψει	認可	επιτρέπω	認可	V;PFV;IND;SG;3;FIN;ACT	V
επιτρέψει	許可	επιτρέπω	許可	V;PFV;IND;SG;3;FIN;ACT	V
υποβρύχια	水中	υποβρύχιο	水中	N;NOM;NEUT;PL	N
υποβρύχια	潜水艦	υποβρύχιο	潜水艦	N;NOM;NEUT;PL	N
πιστοί	忠実	πιστός	忠実	ADJ;NOM;MASC;PL	ADJ
πόνος	痛み	πόνος	痛み	N;NOM;MASC;SG	N
ρολόι	時計	ρολός	時計	N;NOM;NEUT;SG	N
ρολόι	腕時	ρολός	腕時	N;NOM;NEUT;SG	N
ρολόι	クロック	ρολός	クロック	N;NOM;NEUT;SG	N
ρολόι	時計	ρολός	時計	N;NOM;NEUT;SG	N
διάλογο	台詞	διάλογος	台詞	N;ACC;MASC;SG	N
διανομής	配当	διανομή	配当	N;GEN;FEM;SG	N
τεχνολογίες	テクノロジー	τεχνολογία	テクノロジー	N;NOM;FEM;PL	N
κύκλωμα	サーキット	κύκλωμα	サーキット	N;NOM;NEUT;SG	N
κύκλωμα	回路	κύκλωμα	回路	N;NOM;NEUT;SG	N
εκδότη	パブリッシャー	εκδότης	パブリッシャー	N;VOC;MASC;SG	N
εκδότη	出版社	εκδότης	出版社	N;VOC;MASC;SG	N
εκδότη	エディタ	εκδότης	エディタ	N;VOC;MASC;SG	N
δημοτικότητα	人気	δημοτικότητα	人気	N;ACC;FEM;SG	N
ελαφρύ	ライト	ελαφρύ	ライト	N;NOM;NEUT;SG	N
ελαφρύ	ライトウェイト	ελαφρύ	ライトウェイト	N;NOM;NEUT;SG	N
γιαγιά	おば	γιαγιά	おば	N;NOM;FEM;SG	N
γιαγιά	祖母	γιαγιά	祖母	N;NOM;FEM;SG	N
γιαγιά	おば	γιαγιά	おば	N;NOM;FEM;SG	N
πτυχές	側面	πτυχή	側面	N;NOM;FEM;PL	N
γλυπτό	彫刻	γλυπτό	彫刻	N;NOM;NEUT;SG	N
ερευνητής	研究者	ερευνητής	研究者	N;NOM;MASC;SG	N
ερευνητής	研究員	ερευνητής	研究員	N;NOM;MASC;SG	N
τουρισμός	観光	τουρισμός	観光	N;NOM;MASC;SG	N
ιδιοκτήτη	オーナー	ιδιοκτήτης	オーナー	N;ACC;MASC;SG	N
ιδιοκτήτη	所有者	ιδιοκτήτης	所有者	N;ACC;MASC;SG	N
όροφο	フロア	όροφος	フロア	N;ACC;MASC;SG	N
αίσθημα	気分	αίσθημα	気分	N;NOM;NEUT;SG	N
αίσθημα	フィーリング	αίσθημα	フィーリング	N;NOM;NEUT;SG	N
ήχους	サウンド	ήχος	サウンド	N;ACC;MASC;PL	N
κατασκευασμένο	製造	κατασκευασμένος	製造	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
συνομιλίες	スレッド	συνομιλία	スレッド	N;NOM;FEM;PL	N
χειρότερη	最悪	κακός	最悪	ADJ;NOM;CMPR;FEM;SG	ADJ
έμποροι	商人	έμπορος	商人	N;NOM;MASC;PL	N
χάλυβα	スチール	χάλυβα	スチール	N	N
χάλυβα	鋼鉄	χάλυβα	鋼鉄	N	N
χιλιόμετρο	キロメートル	χιλιόμετρο	キロメートル	N;NOM;NEUT;SG	N
χιλιόμετρο	キロメートル	χιλιόμετρο	キロメートル	N;NOM;NEUT;SG	N
αρχηγία	リーダーシップ	αρχηγία	リーダーシップ	N;ACC;FEM;SG	N
ισχυρός	パワフル	ισχυρός	パワフル	ADJ;NOM;MASC;SG	ADJ
ιόντα	イオン	ιόντα	イオン	N;NOM;NEUT;PL	N
ιόντα	イオン	ιόντα	イオン	N;NOM;NEUT;PL	N
άκρες	エッジ	άκρα	エッジ	N;NOM;FEM;PL	N
σφραγίδα	切手	σφραγίδα	切手	N;NOM;FEM;SG	N
σφραγίδα	スタンプ	σφραγίδα	スタンプ	N;NOM;FEM;SG	N
σφραγίδα	アザラシ	σφραγίδα	アザラシ	N;NOM;FEM;SG	N
σφραγίδα	印章	σφραγίδα	印章	N;NOM;FEM;SG	N
σφραγίδα	シール	σφραγίδα	シール	N;NOM;FEM;SG	N
μερίδα	レーション	μερίδα	レーション	N;NOM;FEM;SG	N
μερίδα	配給	μερίδα	配給	N;NOM;FEM;SG	N
ολοκληρωμένη	統合	ολοκληρώνω	統合	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V
ρέει	流れる	ρέγω	流れる	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
πετρέλαιο	ガソリン	πετρέλαιο	ガソリン	N;NOM;NEUT;SG	N
