甲殼	äyriäiset	甲殼	äyriäinen	N	N;NOM;PL
階梯	tikkaita	階梯	tikas	N	N;PRT;PL
階梯	tikkaat	階梯	tikas	N	N;NOM;PL
階梯	portaita	階梯	portaat	N	N;PRT;PL
階梯	portaat	階梯	portaat	N	N;NOM;PL
黃蜂	ampiainen	黃蜂	ampiainen	N	N;NOM;SG
煙火	ilotulitus	煙火	ilo#tulitus	N	N;NOM;SG
屏障	esteitä	屏障	este	N	N;PRT;PL
屏障	esteet	屏障	este	N	N;NOM;PL
屏障	este	屏障	este	N	N;NOM;SG
屏障	esteen	屏障	este	N	N;GEN;SG
節點	solmu	節點	solmua	N	N;NOM;SG
節點	solmukohdat	節點	solmu#kohta	N	N;NOM;PL
姿勢	asentoa	姿勢	asento	N	N;PRT;SG
姿勢	asennon	姿勢	asento	N	N;GEN;SG
姿勢	asento	姿勢	asento	N	N;NOM;SG
姿勢	ryhti	姿勢	ryhti	N	N;NOM;SG
孤兒	orpoja	孤兒	orpo	N	N;PRT;PL
孤兒	orpo	孤兒	orpo	N	N;NOM;SG
週	torstai	週	torstai	N	N;NOM;SG
週	torstaina	週	torstai	N	N;FRML;SG
船塢	laituri	船塢	laituri	N	N;NOM;SG
船塢	telakka	船塢	telakka	N	N;NOM;SG
碉堡	bunkkeri	碉堡	bunkkeri	N	N;NOM;SG
碉堡	bunkkereita	碉堡	bunkkeri	N	N;PRT;PL
魔術	taikureita	魔術	taikuri	N	N;PRT;PL
魔術	taikuri	魔術	taikuri	N	N;NOM;SG
最深	syvimmät	最深	syvä	ADJ	ADJ;NOM;RL;PL
葬禮	hautajaiset	葬禮	hautajaiset	N	N;NOM;PL
葬禮	hautajaisia	葬禮	hautajaiset	N	N;PRT;PL
葬禮	hautajaisiin	葬禮	hautajaiset	N	N;IN+ALL;PL
寶座	valtaistuimen	寶座	valta#istuin	N	N;GEN;SG
電子	sähköpostiosoite	電子	sähkö#posti#osoite	N	N;NOM;SG
電子	sähköposti	電子	sähkö#posti	N	N;NOM;SG
跡象	merkkejä	跡象	merkki	N	N;PRT;PL
跡象	merkit	跡象	merkki	N	N;NOM;PL
喇叭	torvi	喇叭	torvi	N	N;NOM;SG
喇叭	horn	喇叭	horn	N	N;NOM;SG
晶體	crystal	晶體	crystal	N	N;NOM;SG
晶體	kristalli	晶體	kristalli	N	N;NOM;SG
晶體	kristallin	晶體	kristalli	N	N;GEN;SG
晶體	kiteitä	晶體	kiteä	N	N;PRT;PL
熵	entropia	熵	entrop	N	N;NOM;SG
空心	ontto	空心	ontto	N	N;NOM;SG
收養	adoptoi	收養	adoptoida	V	V;IND;SG;3;PST;FIN;ACT
收養	adoptoida	收養	adoptoida	V	V;SG;NFIN;ACT
音訊	ääntä	音訊	ääni	N	N;PRT;SG
音訊	ääni	音訊	ääni	N	N;NOM;SG
叛逆	kapina	叛逆	kapina	N	N;NOM;SG
叛逆	kapinan	叛逆	kapina	N	N;GEN;SG
叛逆	kapinaa	叛逆	kapina	N	N;PRT;SG
外甥	veljenpoika	外甥	veljen#poika	N	N;NOM;SG
密封	sinetti	密封	sinetti	N	N;NOM;SG
密封	sinetin	密封	sinettää	N	N;GEN;SG
快車	ilmaista	快車	ilmaista	N	N;PRT;SG
快車	express	快車	express	N	N;NOM;SG
警衛	vartija	警衛	vartija	N	N;NOM;SG
警衛	vahti	警衛	vahti	N	N;NOM;SG
信賴	luottaa	信賴	luottaa	V	V;IND;SG;PRS;FIN;ACT
信賴	luotti	信賴	luottaa	V	V;IND;SG;3;PST;FIN;ACT
信賴	luottanut	信賴	luottaa	V	V;NOM;SG;V.PTCP;ACT
彌撒	massaa	彌撒	massa	N	N;PRT;SG
彌撒	massa	彌撒	massa	N	N;NOM;SG
古物	antiikin	古物	antiikki	N	N;GEN;SG
撞球	biljardi	撞球	biljardi	N	N;NOM;SG
撞球	biljardia	撞球	biljardi	N	N;PRT;SG
撞球	allas	撞球	allas	N	N;NOM;SG
鼓舞	kannustaminen	鼓舞	kannustaminen	N	N;NOM;SG
鼓舞	kannustusta	鼓舞	kannustus	N	N;PRT;SG
關稅	tulli	關稅	tulli	N	N;NOM;SG
讀取	luettu	讀取	lukea	V	V;NOM;SG;V.PTCP;PASS
讀取	lukea	讀取	lukea	V	V;SG;NFIN;ACT
讀取	lue	讀取	lukea	V	V;IMP;SG;2;FIN;ACT
紙幣	setelit	紙幣	setellä	N	N;NOM;PL
紙幣	seteleitä	紙幣	setellä	N	N;PRT;PL
紙幣	seteli	紙幣	setellä	N	N;NOM;SG
獨唱	solistina	獨唱	solisti	N	N;FRML;SG
獨唱	solo	獨唱	solo	N	N;NOM;SG
十字	ristiretki	十字	risti#retki	N	N;NOM;SG
十字	ristiretkiä	十字	risti#retki	N	N;PRT;PL
十字	ristiretkeläisiä	十字	risti#retkeläinen	N	N;PRT;PL
體力	voima	體力	voima	N	N;NOM;SG
體力	voimia	體力	voima	N	N;PRT;PL
體力	vahvuus	體力	vahvuus	N	N;NOM;SG
體力	voimaa	體力	voima	N	N;PRT;SG
平均	keskimääräinen	平均	keski#määräinen	ADJ	ADJ;NOM;SG
興奮	jännitys	興奮	jännitys	N	N;NOM;SG
興奮	jännitystä	興奮	jännitys	N	N;PRT;SG
神龍	lohikäärme	神龍	lohi#käärme	N	N;NOM;SG
神龍	lohikäärmeen	神龍	lohi#käärme	N	N;GEN;SG
紫外	ultravioletti	紫外	ultra#violetti	N	N;NOM;SG
申報	julistaa	申報	julistaa	V	V;IND;SG;3;PRS;FIN;ACT
鯊魚	haita	鯊魚	haita	N	N;PRT;SG
鯊魚	hait	鯊魚	hait	N	N;NOM;PL
鯊魚	hai	鯊魚	hai	N	N;NOM;SG
鯊魚	haita	鯊魚	haita	N	N;PRT;SG
鯊魚	hait	鯊魚	hait	N	N;NOM;PL
大腦	aivoja	大腦	aivot	N	N;PRT;PL
大腦	aivo	大腦	aivo	N	N;NOM;SG
大腦	aivot	大腦	aivot	N	N;NOM;PL
大腦	aivoja	大腦	aivot	N	N;PRT;PL
大腦	aivot	大腦	aivot	N	N;NOM;PL
孤獨	yksinäisyys	孤獨	yksinäisyys	N	N;NOM;SG
孤獨	yksinäisyyttä	孤獨	yksinäisyys	N	N;PRT;SG
單字	sanan	單字	sana	N	N;GEN;SG
單字	sana	單字	sana	N	N;NOM;SG
套房	sviitti	套房	sviitti	N	N;NOM;SG
更低	alempi	更低	alempi	ADJ	ADJ;NOM;SG
更低	alhaisempi	更低	alhainen	ADJ	ADJ;NOM;CMPR;SG
更低	pienempi	更低	pieni	ADJ	ADJ;NOM;CMPR;SG
心態	ajattelutapa	心態	ajattelu#tapa	N	N;NOM;SG
過濾	suodattimen	過濾	suodatin	N	N;GEN;SG
過濾	suodatin	過濾	suodattaa	N	N;NOM;SG
過濾	suodatus	過濾	suodatus	N	N;NOM;SG
過濾	suodatus	過濾	suodatus	N	N;NOM;SG
過濾	suodattimet	過濾	suodatin	N	N;NOM;PL
過濾	suodattimia	過濾	suodatin	N	N;PRT;PL
蒸氣	höyryä	蒸氣	höyry	N	N;PRT;SG
蒸氣	höyry	蒸氣	höyry	N	N;NOM;SG
天命	kohtalon	天命	kohtalo	N	N;GEN;SG
天命	kohtalo	天命	kohtalo	N	N;NOM;SG
天命	destiny	天命	destiny	N	N;NOM;SG
斜坡	rinne	斜坡	rinne	N	N;NOM;SG
斜坡	rinteet	斜坡	rinteet	N	N;NOM;PL
斜坡	ramppi	斜坡	ramppi	N	N;NOM;SG
輪椅	pyörätuolin	輪椅	pyörä#tuoli	N	N;GEN;SG
輪椅	pyörätuoli	輪椅	pyörä#tuoli	N	N;NOM;SG
袋鼠	kenguru	袋鼠	kenguru	N	N;NOM;SG
袋鼠	kengurut	袋鼠	kenguru	N	N;NOM;PL
服從	totella	服從	totella	V	V;SG;NFIN;ACT
服從	tottele	服從	totella	V	V;IMP;SG;2;FIN;ACT
水力	hydro	水力	hydro	N	N;NOM;SG
水力	hydrauliikka	水力	hydrauliikka	N	N;NOM;SG
水力	vesivoima	水力	vesi#voima	N	N;NOM;SG
援軍	vahvistuksia	援軍	vahvistus	N	N;PRT;PL
轉讓	siirrä	轉讓	siirtä	V	V;IMP;SG;2;FIN;ACT
轉讓	siirrettävä	轉讓	siirtää	V	V;NOM;SG;V.PTCP;PASS
駐軍	garrison	駐軍	garrison	N	N;NOM;SG
博愛	veljeskunta	博愛	veljes#kunta	N	N;NOM;SG
冒犯	loukkaava	冒犯	loukkata	V	V;NOM;SG;V.PTCP;ACT
冒犯	loukkaavaa	冒犯	loukkaava	V	V;PRT;SG;V.PTCP;ACT
早餐	aamiainen	早餐	aamiainen	N	N;NOM;SG
早餐	aamiaista	早餐	aamiainen	N	N;PRT;SG
肉體	liha	肉體	liha	N	N;NOM;SG
肉體	lihaa	肉體	liha	N	N;PRT;SG
動力	dynamiikka	動力	dynamiikka	N	N;NOM;SG
動力	dynamiikkaa	動力	dynamiikka	N	N;PRT;SG
緯度	leveys	緯度	leveys	N	N;NOM;SG
緯度	leveysaste	緯度	leveys#aste	N	N;NOM;SG
緯度	leveyttä	緯度	leveys	N	N;PRT;SG
緯度	lat	緯度	lat	N	N;NOM;SG
靈活	joustavat	靈活	joustaa	ADJ	ADJ;NOM;PL
靈活	joustava	靈活	joustava	ADJ	ADJ;NOM;SG
凍結	jäädytetty	凍結	jäädyttää	V	V;NOM;SG;V.PTCP;PASS
凍結	jäätynyt	凍結	jäätyä	V	V;NOM;SG;V.PTCP;ACT
凍結	jäädytetyt	凍結	jäädyttää	V	V;NOM;PL;V.PTCP;PASS
凍結	jäätävä	凍結	jäädä	V	V;NOM;SG;V.PTCP;PASS
凍結	liikkumatta	凍結	liikkua	V	V;PRIV;SG;NFIN;ACT
粥	puuroa	粥	puuro	N	N;PRT;SG
橫向	vaakatasossa	橫向	vaaka#taso	N	N;IN+ESS;SG
橫向	vaaka	橫向	vaaka	N	N;NOM;SG
橫向	sivusuunnassa	橫向	sivu#suunta	N	N;IN+ESS;SG
水壩	pato	水壩	pato	N	N;NOM;SG
水壩	patojen	水壩	pata	N	N;GEN;PL
隆起	pullistuma	隆起	pullistuma	N	N;NOM;SG
雄心	kunnianhimo	雄心	kunnian#himo	N	N;NOM;SG
雄心	kunnianhimoa	雄心	kunnian#himo	N	N;PRT;SG
雄心	kunnianhimo	雄心	kunnian#himo	N	N;NOM;SG
幼蟲	toukkia	幼蟲	toukkia	N	N;PRT;PL
幼蟲	toukka	幼蟲	toukka	N	N;NOM;SG
癱瘓	halvaus	癱瘓	halvaus	N	N;NOM;SG
航運	toimitus	航運	toimitus	N	N;NOM;SG
航運	shipping	航運	shipping	N	N;NOM;SG
開關	vaihtaa	開關	vaihtaa	V	V;SG;NFIN;ACT
開關	vaihda	開關	vaihda	V	V;IMP;SG;2;FIN;ACT
邦聯	konfederaation	邦聯	konfederaatio	N	N;GEN;SG
主婦	kotirouva	主婦	koti#rouva	N	N;NOM;SG
填寫	täytä	填寫	täyttää	V	V;IMP;SG;2;FIN;ACT
填寫	täyttää	填寫	täyttää	V	V;SG;NFIN;ACT
陸戰	merijalkaväki	陸戰	meri#jalka#väki	N	N;NOM;SG
扣除	vähennetty	扣除	vähentää	V	V;NOM;SG;V.PTCP;PASS
扔	heittää	扔	heittää	V	V;SG;NFIN;ACT
影射	vihjailuja	影射	vihjailu	N	N;PRT;PL
母音	vokaali	母音	vokaali	N	N;NOM;SG
進食	syömässä	進食	syödä	V	V;IN+ESS;SG;NFIN;ACT
進食	syö	進食	syödä	V	V;IND;SG;2;PRS;FIN;ACT
涅槃	nirvana	涅槃	nirva	N	N;NOM;SG
老年	seniorit	老年	seniori	N	N;NOM;PL
老年	vanhusten	老年	vanhus	N	N;GEN;PL
老年	vanhukset	老年	vanhus	N	N;NOM;PL
幸存	eloonjääneet	幸存	eloonjäänen	V	V;NOM;PL;V.PTCP;ACT
幸存	eloonjääneitä	幸存	eloon#jääny	V	V;PRT;PL;V.PTCP;ACT
幸存	selviytyneet	幸存	selviytyä	V	V;NOM;PL;V.PTCP;ACT
水災	tulvat	水災	tulva	N	N;NOM;PL
水災	tulvia	水災	tulva	N	N;PRT;PL
水災	tulvat	水災	tulva	N	N;NOM;PL
水災	tulva	水災	tulva	N	N;NOM;SG
水災	tulvien	水災	tulva	N	N;GEN;PL
水災	tulvia	水災	tulva	N	N;PRT;PL
水災	tulvat	水災	tulva	N	N;NOM;PL
水災	tulva	水災	tulva	N	N;NOM;SG
水災	tulvien	水災	tulva	N	N;GEN;PL
水災	tulvia	水災	tulva	N	N;PRT;PL
石	granaattiomena	石	granaatti#omena	N	N;NOM;SG
美學	estetiikka	美學	estetiikka	N	N;NOM;SG
堅強	vahvat	堅強	vahva	ADJ	ADJ;NOM;PL
堅強	vahva	堅強	vahva	ADJ	ADJ;NOM;SG
堅強	vahvaa	堅強	vahva	ADJ	ADJ;PRT;SG
堅強	voimakas	堅強	voimakas	ADJ	ADJ;NOM;SG
政客	poliitikkoja	政客	poliitikko	N	N;PRT;PL
政客	poliitikot	政客	poliitikko	N	N;NOM;PL
政客	poliitikko	政客	poliitikko	N	N;NOM;SG
水母	meduusa	水母	meduusa	N	N;NOM;SG
電阻	kestävyys	電阻	kestävyys	N	N;NOM;SG
電阻	vastustus	電阻	vastustus	N	N;NOM;SG
電阻	vastarinta	電阻	vasta#rinta	N	N;NOM;SG
電阻	vastarinnan	電阻	vasta#rinta	N	N;GEN;SG
電阻	vastarintaa	電阻	vastarinta	N	N;PRT;SG
上級	superior	上級	superior	N	N;NOM;SG
病理	patologian	病理	patologia	N	N;GEN;SG
煞車	jarrut	煞車	jarru	N	N;NOM;PL
煞車	jarru	煞車	jarru	N	N;NOM;SG
煞車	jarruja	煞車	jarru	N	N;PRT;PL
煞車	jarrut	煞車	jarru	N	N;NOM;PL
必要	välttämättömyys	必要	välttämättömyys	N	N;NOM;SG
堅決	päättäväisesti	堅決	päättäväisesti	ADV	ADV
薪水	palkan	薪水	palkka	N	N;GEN;SG
薪水	palkat	薪水	palkka	N	N;NOM;PL
薪水	palkka	薪水	palkka	N	N;NOM;SG
釀酒	rankki	釀酒	rankki	N	N;NOM;SG
發聲	kuultavissa	發聲	kuulla	V	V;IN+ESS;PL;V.PTCP;PASS
後果	seuraus	後果	seuraus	N	N;NOM;SG
後果	seuraukset	後果	seuraus	N	N;NOM;PL
後果	seuraamukset	後果	seuraamus	N	N;NOM;PL
後果	seurauksia	後果	seuraus	N	N;PRT;PL
薪資	palkan	薪資	palkka	N	N;GEN;SG
薪資	palkat	薪資	palkka	N	N;NOM;PL
薪資	palkka	薪資	palkka	N	N;NOM;SG
薪資	palkat	薪資	palkka	N	N;NOM;PL
大	antelias	大	antelias	ADJ	ADJ;NOM;SG
元老	senaatti	元老	senaatti	N	N;NOM;SG
元老	senaatin	元老	senaatti	N	N;GEN;SG
天真	naiivi	天真	naiivi	ADJ	ADJ;NOM;SG
配方	formula	配方	formula	N	N;NOM;SG
配方	kaavan	配方	kaata	N	N;GEN;SG
配方	kaava	配方	kaava	N	N;NOM;SG
配方	kaavaa	配方	kaavata	N	N;PRT;SG
許可	sallii	許可	sallia	V	V;IND;SG;3;PRS;FIN;ACT
許可	salli	許可	salli	V	V;IMP;SG;2;FIN;ACT
許可	sallia	許可	sallia	V	V;SG;NFIN;ACT
硬度	kovuus	硬度	kovuus	N	N;NOM;SG
合法	laillistettu	合法	laillistaa	V	V;NOM;SG;V.PTCP;PASS
極少	harvemmin	極少	harvemmin	ADV	ADV
極少	harvoin	極少	harvoin	ADV	ADV
流體	nestettä	流體	neste	N	N;PRT;SG
流體	nesteen	流體	neste	N	N;GEN;SG
流體	nesteiden	流體	nesti	N	N;GEN;PL
流體	nesteet	流體	neste	N	N;NOM;PL
流體	nesteitä	流體	neste	N	N;PRT;PL
素質	laatu	素質	laatu	N	N;NOM;SG
素質	laatua	素質	laatu	N	N;PRT;SG
伯父	setä	伯父	setä	N	N;NOM;SG
伯父	eno	伯父	eno	N	N;NOM;SG
突變	mutatoitunut	突變	mutatoitua	V	V;NOM;SG;V.PTCP;ACT
模具	hometta	模具	home	N	N;PRT;SG
模具	muotit	模具	muotti	N	N;NOM;PL
模具	home	模具	home	N	N;NOM;SG
模具	hometta	模具	home	N	N;PRT;SG
椅子	tuolit	椅子	tuoli	N	N;NOM;PL
椅子	puheenjohtajat	椅子	puheen#johtaja	N	N;NOM;PL
椅子	tuoleja	椅子	tuoli	N	N;PRT;PL
椅子	tuolin	椅子	tuoli	N	N;GEN;SG
椅子	tuoli	椅子	tuoli	N	N;NOM;SG
慾望	halun	慾望	halu	N	N;GEN;SG
慾望	halut	慾望	halu	N	N;NOM;PL
慾望	halu	慾望	halu	N	N;NOM;SG
慾望	himo	慾望	himo	N	N;NOM;SG
慾望	halut	慾望	halu	N	N;NOM;PL
慾望	haluja	慾望	halu	N	N;PRT;PL
聖徒	pyhimyksiä	聖徒	pyhimys	N	N;PRT;PL
愛好	harrastus	愛好	harrastus	N	N;NOM;SG
愛好	harrastuksia	愛好	harrastus	N	N;PRT;PL
墜落	kaatuu	墜落	kaatua	V	V;IND;SG;3;PRS;FIN;ACT
墜落	putoaa	墜落	pudota	V	V;IND;SG;3;PRS;FIN;ACT
菊花	daisyn	菊花	daisy	N	N;GEN;SG
駭客	hakkeri	駭客	hakkeri	N	N;NOM;SG
駭客	hakkerit	駭客	hakkeri	N	N;NOM;PL
漂	tuuliajolla	漂	tuuli#ajo	N	N;AT+ESS
;SG
病房	osastolla	病房	osasto	N	N;AT+ESS
;SG
病房	osastot	病房	osasto	N	N;NOM;PL
劇作家	näytelmäkirjailija	劇作家	näytelmä#kirjailija	N	N;NOM;SG
熊貓	panda	熊貓	panda	N	N;NOM;SG
頭條	otsikko	頭條	otsikko	N	N;NOM;SG
族裔	etnistä	族裔	etninen	N	N;PRT;SG
寫信	kirjoittaa	寫信	kirjoittaa	V	V;IND;SG;3;PRS;FIN;ACT
寫信	kirjoita	寫信	kirja	V	V;IMP;SG;2;FIN;ACT
寫信	kirjoitetaan	寫信	kirjoittaa	V	V;IND;PRS;FIN;PASS
彈珠	marmoria	彈珠	marmori	N	N;PRT;SG
乙烯	vinyyli	乙烯	vinyyli	N	N;NOM;SG
鈉	natriumia	鈉	natriumi	N	N;PRT;SG
鈉	natrium	鈉	natrium	N	N;NOM;SG
硒	seleeni	硒	seleeni	N	N;NOM;SG
衣物	vaatteet	衣物	vaate	N	N;NOM;PL
衣物	vaatetus	衣物	vaatetus	N	N;NOM;SG
衣物	vaate	衣物	vaate	N	N;NOM;SG
衣物	vaatteita	衣物	vaate	N	N;PRT;PL
衣物	vaatteet	衣物	vaate	N	N;NOM;PL
衣物	vaatteita	衣物	vaate	N	N;PRT;PL
扶手	kaide	扶手	kaide	N	N;NOM;SG
扶手	kaiteet	扶手	kaide	N	N;NOM;PL
甘露	mettä	甘露	mesi	N	N;PRT;SG
敦促	kehottaa	敦促	kehottaa	V	V;IND;SG;3;PRS;FIN;ACT
敦促	kehottaa	敦促	kehottaa	V	V;IND;SG;3;PRS;FIN;ACT
鴉片	oopiumia	鴉片	oopiumi	N	N;PRT;SG
延誤	viivyttää	延誤	viivyttää	V	V;SG;NFIN;ACT
延誤	viivästynyt	延誤	viivästyä	V	V;NOM;SG;V.PTCP;ACT
界	rajojen	界	raja	N	N;GEN;PL
界	rajoja	界	raja	N	N;PRT;PL
界	rajat	界	raja	N	N;NOM;PL
螺旋	potkurin	螺旋	potkuri	N	N;GEN;SG
螺旋	potkurit	螺旋	potkuri	N	N;NOM;PL
領事	konsuli	領事	konsuli	N	N;NOM;SG
圍城	piiritys	圍城	piiritys	N	N;NOM;SG
愛滋	aids	愛滋	aids	N	N;NOM;SG
愛滋	tuet	愛滋	tuki	N	N;NOM;PL
愛滋	aidsin	愛滋	aitsi	N	N;GEN;SG
國度	kuningaskunta	國度	kuningas#kunta	N	N;NOM;SG
國度	valtakunta	國度	valta#kunta	N	N;NOM;SG
無窮	ääretön	無窮	ääretön	ADJ	ADJ;NOM;SG
無窮	loputon	無窮	loputon	ADJ	ADJ;NOM;SG
無窮	ääretön	無窮	ääretön	ADJ	ADJ;NOM;SG
頻寬	kaistanleveys	頻寬	kaistan#leveys	N	N;NOM;SG
藻類	levää	藻類	levätä	N	N;PRT;SG
打字	kirjoittaa	打字	kirjoittaa	V	V;IND;SG;3;PRS;FIN;ACT
巫師	velho	巫師	velho	N	N;NOM;SG
巫師	velhot	巫師	velho	N	N;NOM;PL
玩偶	nuket	玩偶	nukke	N	N;NOM;PL
玩偶	nukkeja	玩偶	nukki	N	N;PRT;PL
玩偶	nukke	玩偶	nukke	N	N;NOM;SG
玩偶	nukkea	玩偶	nukkea	N	N;PRT;SG
玩偶	nuken	玩偶	nukke	N	N;GEN;SG
寫入	kirjoittaa	寫入	kirjoittaa	V	V;IND;SG;3;PRS;FIN;ACT
寫入	kirjoita	寫入	kirja	V	V;IMP;SG;2;FIN;ACT
寫入	kirjoitetaan	寫入	kirjoittaa	V	V;IND;PRS;FIN;PASS
寫入	kirjoittaa	寫入	kirjoittaa	V	V;IND;SG;3;PRS;FIN;ACT
鈔	setelit	鈔	setellä	N	N;NOM;PL
鈔	seteleitä	鈔	setellä	N	N;PRT;PL
貧困	köyhyyden	貧困	köyhyys	N	N;GEN;SG
貧困	köyhyyteen	貧困	köyhyys	N	N;IN+ALL;SG
貧困	köyhyys	貧困	köyhyys	N	N;NOM;SG
貧困	köyhyyttä	貧困	köyhyys	N	N;PRT;SG
黑社	gangsteri	黑社	gangsteri	N	N;NOM;SG
荒野	erämaa	荒野	erä#maa	N	N;NOM;SG
粉末	jauhe	粉末	jauhe	N	N;NOM;SG
義工	vapaaehtoistyö	義工	vapaa#ehtois#työ	N	N;NOM;SG
矩形	suorakulmion	矩形	suora#kulmio	N	N;GEN;SG
矩形	suorakaiteen	矩形	suora#kaide	N	N;GEN;SG
貪	ahneus	貪	ahneus	N	N;NOM;SG
火腿	kinkkua	火腿	kinkku	N	N;PRT;SG
火腿	kinkku	火腿	kinkku	N	N;NOM;SG
暴徒	roisto	暴徒	roisto	N	N;NOM;SG
暴徒	mafian	暴徒	mafia	N	N;GEN;SG
暴徒	mafia	暴徒	mafi	N	N;NOM;SG
暴徒	roistoja	暴徒	roisto	N	N;PRT;PL
壁畫	fresco	壁畫	fresco	N	N;NOM;SG
壁畫	seinämaalauksen	壁畫	seinä#maalaus	N	N;GEN;SG
士氣	moraali	士氣	moraali	N	N;NOM;SG
傳言	huhu	傳言	huhu	N	N;NOM;SG
職能	funktio	職能	funktio	N	N;NOM;SG
職能	toiminto	職能	toiminto	N	N;NOM;SG
爵士	jazzia	爵士	jazzi	N	N;PRT;SG
爵士	jazz	爵士	jazz	N	N;NOM;SG
女	tyttöjä	女	tyttö	N	N;PRT;PL
女	tytöt	女	tyttö	N	N;NOM;PL
暴行	julmuuksia	暴行	julmuus	N	N;PRT;PL
援引	vedota	援引	vedota	V	V;SG;NFIN;ACT
蘑菇	sienet	蘑菇	sieni	N	N;NOM;PL
蘑菇	sieniä	蘑菇	sieni	N	N;PRT;PL
蘑菇	sienet	蘑菇	sieni	N	N;NOM;PL
蘑菇	sieniä	蘑菇	sieni	N	N;PRT;PL
蘑菇	sieni	蘑菇	sieni	N	N;NOM;SG
牲畜	karjaa	牲畜	karja	N	N;PRT;SG
牲畜	karja	牲畜	karja	N	N;NOM;SG
牲畜	karjan	牲畜	karja	N	N;GEN;SG
氧氣	hapen	氧氣	happi	N	N;GEN;SG
氧氣	happea	氧氣	happea	N	N;PRT;SG
氧氣	happi	氧氣	happi	N	N;NOM;SG
獲釋	julkaistu	獲釋	julkaista	V	V;NOM;SG;V.PTCP;PASS
獲釋	vapautuu	獲釋	vapautua	V	V;IND;SG;3;PRS;FIN;ACT
獲釋	luovutettu	獲釋	luovuttaa	V	V;NOM;SG;V.PTCP;PASS
獲釋	vapautettu	獲釋	vapauttaa	V	V;NOM;SG;V.PTCP;PASS
石墨	grafiitti	石墨	grafiitti	N	N;NOM;SG
頰	posket	頰	poski	N	N;NOM;PL
原告	kantaja	原告	kantaja	N	N;NOM;SG
原告	kantajien	原告	kantaja	N	N;GEN;PL
原告	kantajat	原告	kantaja	N	N;NOM;PL
弱點	heikkous	弱點	heikkous	N	N;NOM;SG
弱點	heikkoutta	弱點	heikkous	N	N;PRT;SG
弱點	heikkoudet	弱點	heikkous	N	N;NOM;PL
弱點	puutteet	弱點	puute	N	N;NOM;PL
弱點	puutteita	弱點	puute	N	N;PRT;PL
弱點	heikkoudet	弱點	heikkous	N	N;NOM;PL
弱點	heikkouksia	弱點	heikkous	N	N;PRT;PL
弱點	haavoittuvuutta	弱點	haavoittuvuus	N	N;PRT;SG
午	lounas	午	lounas	N	N;NOM;SG
午	eväät	午	eväs	N	N;NOM;PL
午	lounasta	午	lounas	N	N;PRT;SG
午	lounaalla	午	lounas	N	N;AT+ESS
;SG
增益	voitot	增益	voitto	N	N;NOM;PL
匙	lusikka	匙	lusikka	N	N;NOM;SG
可樂	kokaiinia	可樂	kokaiini	N	N;PRT;SG
可樂	kokaiini	可樂	kokaini	N	N;NOM;SG
摺疊	taitto	摺疊	taitto	N	N;NOM;SG
蝸牛	etanoita	蝸牛	etana	N	N;PRT;PL
蝸牛	etana	蝸牛	eta	N	N;NOM;SG
奮鬥	kamppailu	奮鬥	kamppailu	N	N;NOM;SG
奮鬥	kamppailua	奮鬥	kamppailu	N	N;PRT;SG
軍閥	sotaherra	軍閥	sota#herra	N	N;NOM;SG
蜂蜜	kulta	蜂蜜	kulta	N	N;NOM;SG
蜂蜜	hunajaa	蜂蜜	hunaja	N	N;PRT;SG
蜂蜜	hunaja	蜂蜜	hunaja	N	N;NOM;SG
油畫	maalaus	油畫	maalaus	N	N;NOM;SG
油畫	maalausta	油畫	maalaus	N	N;PRT;SG
油畫	taulua	油畫	taulu	N	N;PRT;SG
油畫	taulu	油畫	taulu	N	N;NOM;SG
油畫	taulut	油畫	taulu	N	N;NOM;PL
油畫	maalaukset	油畫	maalaus	N	N;NOM;PL
油畫	maalauksia	油畫	maalaus	N	N;PRT;PL
油畫	tauluja	油畫	taulu	N	N;PRT;PL
瑕疵	vikoja	瑕疵	vika	N	N;PRT;PL
瑕疵	viat	瑕疵	vias	N	N;NOM;PL
燈籠	lyhdyt	燈籠	lyhtyä	N	N;NOM;PL
燈籠	lyhty	燈籠	lyhtyä	N	N;NOM;SG
受益	hyötyy	受益	hyötyä	V	V;IND;SG;3;PRS;FIN;ACT
異性	hetero	異性	hetero	N	N;NOM;SG
親近	läheisyyttä	親近	läheisyys	N	N;PRT;SG
親近	läheisyys	親近	läheisyys	N	N;NOM;SG
俯衝	sukellus	俯衝	sukellus	N	N;NOM;SG
活著	elävänä	活著	elävä	V	V;FRML;SG;V.PTCP;ACT
檸檬	sitruunaa	檸檬	sitruuna	N	N;PRT;SG
檸檬	sitruuna	檸檬	sitruun	N	N;NOM;SG
檸檬	lemon	檸檬	lemo	N	N;NOM;SG
裝修	remontti	裝修	remontti	N	N;NOM;SG
裝修	kunnostus	裝修	kunnostus	N	N;NOM;SG
旅途	matkaa	旅途	matka	N	N;PRT;SG
旅途	matkan	旅途	matka	N	N;GEN;SG
旅途	matka	旅途	matka	N	N;NOM;SG
叛徒	petturi	叛徒	petturi	N	N;NOM;SG
群組	konserni	群組	konserni	N	N;NOM;SG
群組	ryhmän	群組	ryhmä	N	N;GEN;SG
群組	ryhmä	群組	ryhmä	N	N;NOM;SG
群組	ryhmien	群組	ryhmä	N	N;GEN;PL
群組	ryhmät	群組	ryhmä	N	N;NOM;PL
群組	ryhmiä	群組	ryhmä	N	N;PRT;PL
