mai	bolj	mai	bolj	ADV	ADV;CMPR
fair	sejem	fair	sejem	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	ogenj	incendiu	ogenj	N;INDF;MASC;SG	N;NOM;MASC;SG
incendiu	požar	incendiu	požar	N;INDF;MASC;SG	N;NOM;MASC;SG
canale	kanali	canal	kanal	N;INDF;FEM;PL	N;NOM;MASC;PL
occident	zahod	occident	zahod	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	ekran	ecran	ekran	N;INDF;MASC;SG	N;NOM;MASC;SG
ecran	zaslon	ecran	zaslon	N;INDF;MASC;SG	N;NOM;MASC;SG
astronom	astronom	astronom	astronom	N;INDF;MASC;SG	N;NOM;MASC;SG
supus	podrejena	supus	podrejen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
supus	podrejen	supus	podrejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
dovedește	dokazuje	dovedi	dokazovati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
voluntari	prostovoljci	voluntar	prostovoljec	N;INDF;MASC;PL	N;NOM;MASC;PL
beton	beton	beton	beton	N;INDF;MASC;SG	N;NOM;MASC;SG
friuli	furlanija	friu	furlanija	N;INDF;MASC;SG	N;NOM;FEM;SG
mănăstiri	samostanov	mănăstire	samostan	N;INDF;FEM;PL	N;GEN;MASC;PL
scoate	odstrani	scoate	odstran	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
pronunțat	izrazita	pronunțat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pronunțat	izrazit	pronunțat	izrazit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
sudic	južna	sudic	južen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	južni	sudic	južen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
auzit	slišal	auzi	slišati	V;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
auzit	slišala	auzi	slišati	V;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prince	princa	prince	princ	N;INDF;MASC;SG	N;ACC;MASC;SG
prince	knez	prince	knez	N;INDF;MASC;SG	N;NOM;MASC;SG
prince	princ	prince	princ	N;INDF;MASC;SG	N;NOM;MASC;SG
strat	plast	strat	plast	N;INDF;MASC;SG	N;NOM;FEM;SG
strat	sloj	strat	sloj	N;INDF;MASC;SG	N;NOM;MASC;SG
interesat	zainteresirana	interesat	zainteresiran	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
plastic	plastika	plastic	plastika	N;INDF;MASC;SG	N;NOM;FEM;SG
plastic	plastiko	plastic	plastika	N;INDF;MASC;SG	N;ACC;FEM;SG
plastic	plastika	plastic	plastika	N;INDF;MASC;SG	N;NOM;FEM;SG
eseist	esejist	eseist	esejist	N;INDF;MASC;SG	N;NOM;MASC;SG
arnold	arnold	arnold	arnold	N;INDF;MASC;SG	N;NOM;MASC;SG
probe	vzorce	probă	vzorec	N;INDF;FEM;PL	N;ACC;MASC;PL
probe	vzorcev	probă	vzorec	N;INDF;FEM;PL	N;GEN;MASC;PL
probe	vzorci	probă	vzorec	N;INDF;FEM;PL	N;NOM;MASC;PL
probe	dokazila	probă	dokazilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
probe	dokazi	probă	dokaz	N;INDF;FEM;PL	N;NOM;MASC;PL
limitat	omejena	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
limitat	omejen	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
limitat	omejeno	limita	omejen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
expus	izpostavljen	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
expus	izpostavljena	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
expus	izpostavljeno	expune	izpostavljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
operațiuni	operacije	operațiune	operacija	N;INDF;FEM;PL	N;NOM;FEM;PL
operațiuni	transakcije	operațiune	transakcija	N;INDF;FEM;PL	N;NOM;FEM;PL
mile	mile	milă	mila		
soții	možje	soție	mož	N;INDF;FEM;PL	N;NOM;MASC;PL
soții	zakoncev	soție	zakonec	N;INDF;FEM;PL	N;GEN;MASC;PL
kent	kent	kent	kent	N;INDF;MASC;SG	N;NOM;MASC;SG
israelian	izraelsko	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
israelian	izraelska	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
israelian	izraelski	israelian	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
declanșat	sprožilo	declanșa	sprožiti	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;V.PTCP
declanșat	sprožil	declanșa	sprožiti	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
declanșat	spotaknil	declanșa	spotakniti	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP
grupe	skupine	grupă	skupina	N;INDF;FEM;PL	N;NOM;FEM;PL
grupe	skupin	grupă	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupe	skupinami	grupă	skupina	N;INDF;FEM;PL	N;DAT;FEM;PL
institut	inštitut	institut	inštitut	N;INDF;MASC;SG	N;NOM;MASC;SG
institut	zavod	institut	zavod	N;INDF;MASC;SG	N;NOM;MASC;SG
fructe	sadeži	fruct	sadež	N;INDF;FEM;PL	N;NOM;MASC;PL
fructe	plodovi	fruct	plodov	N;INDF;FEM;PL	N;NOM;MASC;PL
rezolvat	rešen	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
rezolvat	rešeno	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
rezolvat	rešena	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
rezolvat	rešen	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
rezolvat	rešeno	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
rezolvat	rešena	rezolva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
conferințe	konference	conferință	konferenca	N;INDF;FEM;PL	N;NOM;FEM;PL
conferințe	konferenc	conferință	konferenca	N;INDF;FEM;PL	N;GEN;FEM;PL
temperaturi	temperature	temperatură	temperatura	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	rakete	rachet	raketa	N;INDF;FEM;PL	N;NOM;FEM;PL
rachete	izstrelki	rachet	izstrelek	N;INDF;FEM;PL	N;NOM;MASC;PL
rachete	rakete	rachet	raketa	N;INDF;FEM;PL	N;NOM;FEM;PL
distruge	uničiti	distruge	uničiti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
distruge	uniči	distruge	uničiti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
chimic	kemična	chimic	kemičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
chimic	kemijsko	chimic	kemijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemično	chimic	kemično	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemično	chimic	kemično	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chimic	kemijsko	chimic	kemijski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
înaintat	posredovana	înainta	posredovan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
particule	delce	particulă	delce	N;INDF;FEM;PL	N;ACC;MASC;PL
particule	delci	particulă	delec	N;INDF;FEM;PL	N;NOM;MASC;PL
particule	delci	particulă	delec	N;INDF;FEM;PL	N;NOM;MASC;PL
râuri	reke	râu	reka	N;INDF;FEM;PL	N;NOM;FEM;PL
înconjurat	obkrožen	înconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
înconjurat	obkrožena	înconjura	obkrožen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
înconjurat	obkoljena	înconjura	obkoljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
marcus	marcus	marcus	marcus	N;INDF;MASC;SG	N;NOM;MASC;SG
durează	traja	dura	trajati	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
forum	forum	forum	forum	N;INDF;MASC;SG	N;NOM;MASC;SG
combustibil	gorivo	combustibil	gorivo	N;INDF;MASC;SG	N;NOM;NEUT;SG
combustibil	goriva	combustibil	gorivo	N;INDF;MASC;SG	N;GEN;NEUT;SG
rugby	ragbi	rugby	ragba	N;INDF;MASC;SG	N;NOM;MASC;SG
rugby	rugby	rugby	rugby	N;INDF;MASC;SG	N;NOM;MASC;SG
firme	podjetja	firmă	podjetje	N;INDF;FEM;PL	N;NOM;NEUT;PL
distins	ugleden	distins	ugleden	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
unelte	orodja	unealtă	orodje	N;INDF;FEM;PL	N;NOM;NEUT;PL
ucide	ubil	ucide	ubiti	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
csm	svm	csm	svm	N	N;NOM;MASC;SG
dispozitiv	naprava	dispozitiv	naprava	N;INDF;MASC;SG	N;NOM;FEM;SG
dispozitiv	pripomoček	dispozitiv	pripomoček	N;INDF;MASC;SG	N;NOM;MASC;SG
zei	bogovi	zeu	bog	N;INDF;MASC;PL	N;NOM;MASC;PL
zei	bogov	zeu	bog	N;INDF;MASC;PL	N;GEN;MASC;PL
încercând	poskušam	încerca	poskušati	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN
însemnat	mišljeno	însemna	mišljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
cade	pade	cădea	pasti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
luterani	luteranci	luteran	luteranec	N;INDF;MASC;PL	N;NOM;MASC;PL
chinez	kitajski	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
chinez	kitajsko	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
chinez	kitajska	chinez	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mini	mini	min	mini		
angel	angelček	angel	angelček	N;INDF;MASC;SG	N;NOM;MASC;SG
angel	angel	angel	angel	N;INDF;MASC;SG	N;NOM;MASC;SG
mixt	mešani	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP
mixt	mešana	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
mixt	mešano	mixt	mešan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
marchează	označi	marca	označiti	V;IND;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
janeiro	janeiru	janeiro	janeir	N;INDF;MASC;SG	N;DAT;MASC;SG
corporation	korporacija	corporation	korporacija	N;INDF;MASC;SG	N;NOM;FEM;SG
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	N;NOM;MASC;SG
corporation	korporacijo	corporation	korporacija	N;INDF;MASC;SG	N;ACC;FEM;SG
serios	resno	serios	resno	ADV	ADV
serios	resno	serios	resno	ADV	ADV
dramatic	dramatična	dramatic	dramatičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
dramatic	dramatičen	dramatic	dramatičen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
alla	alla	alla	alla	N;INDF;MASC;SG	N;NOM;MASC;SG
corespunzător	primerno	corespunzător	primeren	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
corespunzător	ustrezna	corespunzător	ustrezen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzător	primerna	corespunzător	primeren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
corespunzător	ustrezen	corespunzător	ustrezen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
girls	punci	girls	punca	N;INDF;MASC;SG	N;NOM;FEM;SG
african	afriški	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
african	afriška	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
african	afriško	african	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
cunoștințe	znanja	cunoștință	znanje	N;INDF;FEM;PL	N;NOM;NEUT;PL
turnuri	stolpi	turn	stolp	N;INDF;FEM;PL	N;NOM;MASC;PL
desert	sladica	desert	sladica	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	puščava	desert	puščava	N;INDF;MASC;SG	N;NOM;FEM;SG
desert	puščavi	desert	puščava	N;INDF;MASC;SG	N;DAT;FEM;SG
afectat	prizadeta	afecta	prizadet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
afectat	prizadet	afecta	prizadet	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
afectat	prizadeto	afecta	prizadeto	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prime	premije	primă	premija	N;INDF;FEM;PL	N;NOM;FEM;PL
harvard	harvardu	harvard	harvard	N;INDF;MASC;SG	N;DAT;MASC;SG
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	N;NOM;MASC;SG
roci	skale	rocă	skala	N;INDF;FEM;PL	N;NOM;FEM;PL
roci	kamenje	rocă	kamenje	N;INDF;FEM;PL	N;ACC;MASC;PL
roci	kamni	rocă	kamen	N;INDF;FEM;PL	N;NOM;MASC;PL
plasat	postavljen	plasa	postavljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	N;NOM;MASC;SG
definește	opredeli	defini	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
definește	opredeliti	defini	opredeliti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
definește	definira	defini	definira	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
definește	opredeljuje	defini	opredeljevati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
intens	intenzivno	intens	intenzivno	ADV	ADV
încercări	sojenja	încercare	sojenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
încercări	preizkušnje	încercare	preizkušnja	N;INDF;FEM;PL	N;NOM;FEM;PL
încercări	testi	încercare	testi	N;INDF;FEM;PL	N;NOM;MASC;PL
încercări	preskusi	încercare	preskusiti	N;INDF;FEM;PL	N;NOM;MASC;PL
sexual	spolna	sexual	spolen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sexual	seksualno	sexual	seksualen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diplomatice	diplomatskih	diplomatic	diplomatski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
decizii	odločitve	decizie	odločitev	N;INDF;FEM;PL	N;NOM;FEM;PL
decizii	odločbe	decizie	odločba	N;INDF;FEM;PL	N;NOM;FEM;PL
decizii	sklepi	decizie	sklep	N;INDF;FEM;PL	N;NOM;MASC;PL
chimist	kemik	chimist	kemik	N;INDF;MASC;SG	N;NOM;MASC;SG
sky	nebo	sky	nebo	N;INDF;MASC;SG	N;NOM;NEUT;SG
preț	cena	preț	cena	N;INDF;MASC;SG	N;NOM;FEM;SG
islam	islam	islam	islam	N;INDF;MASC;SG	N;NOM;MASC;SG
voci	glasov	voce	glas	N;INDF;FEM;PL	N;GEN;MASC;PL
voci	glasove	voce	glas	N;INDF;FEM;PL	N;ACC;MASC;PL
voci	glasovi	voce	glas	N;INDF;FEM;PL	N;NOM;MASC;PL
cauzat	povzročena	cauzat	povzročen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cauzat	povzročeno	cauzat	povzročen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
aparate	naprave	apara	naprava	N;INDF;FEM;PL	N;NOM;FEM;PL
aparate	naprav	apara	naprava	N;INDF;FEM;PL	N;GEN;FEM;PL
aparate	pripomočki	apara	pripomoček	N;INDF;FEM;PL	N;NOM;MASC;PL
aparate	aparati	apara	aparat	N;INDF;FEM;PL	N;NOM;MASC;PL
eliminat	odstranjen	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
eliminat	izločena	elimina	izločen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
eliminat	odstranjena	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
eliminat	odstranjen	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
eliminat	odstranjeno	elimina	odstranjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
oferite	ponujenih	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL;V.PTCP
oferite	ponujene	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
oferite	ponujeni	oferit	ponujen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
statistici	statistike	statistică	statistika	N;INDF;FEM;PL	N;NOM;FEM;PL
arabi	arabci	arab	arabec	N;INDF;MASC;PL	N;NOM;MASC;PL
saturn	saturn	saturn	saturn	N;INDF;MASC;SG	N;NOM;MASC;SG
citate	citatov	citat	citat	N;INDF;FEM;PL	N;GEN;MASC;PL
bulgar	bolgarski	bulgar	bolgarski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sugerat	predlagan	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
sugerat	predlagano	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
sugerat	predlagana	sugera	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
bunuri	dobrine	bun	dobrina	N;INDF;FEM;PL	N;NOM;FEM;PL
comportament	vedenje	comportament	vedenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	obnašanje	comportament	obnašanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	vedenje	comportament	vedenje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comportament	obnašanje	comportament	obnašanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
laborator	laboratorij	laborator	laboratorij	N;INDF;MASC;SG	N;NOM;MASC;SG
laborator	laboratorij	laborator	laboratorij	N;INDF;MASC;SG	N;NOM;MASC;SG
htm	htm	htm	htm	N;INDF;MASC;SG	N;NOM;MASC;SG
precis	natančno	precis	natančno	ADV	ADV
operator	operator	operator	operator	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	upravljavec	operator	upravljavec	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	izvajalec	operator	izvajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
operator	operater	operator	operater	N;INDF;MASC;SG	N;NOM;MASC;SG
vremuri	časi	vreme	čas	N;INDF;FEM;PL	N;NOM;MASC;PL
consum	potrošnja	consum	potrošnja	N;INDF;MASC;SG	N;NOM;FEM;SG
consum	poraba	consum	poraba	N;INDF;MASC;SG	N;NOM;FEM;SG
perechi	pari	pereche	par	N;INDF;FEM;PL	N;NOM;MASC;PL
perechi	parov	pereche	par	N;INDF;FEM;PL	N;GEN;MASC;PL
obligatoriu	obvezno	obligatoriu	obvezno	ADV	ADV
obligatoriu	obvezno	obligatoriu	obvezno	ADV	ADV
endate	endate	enda	endati		
amintiri	spomine	amintire	spomin	N;INDF;FEM;PL	N;ACC;MASC;PL
amintiri	spominov	amintire	spomin	N;INDF;FEM;PL	N;GEN;MASC;PL
amintiri	spomini	amintire	spomin	N;INDF;FEM;PL	N;NOM;MASC;PL
hidrogen	vodika	hidrogen	vodika	N;INDF;MASC;SG	N;GEN;MASC;SG
hidrogen	vodik	hidrogen	vodik	N;INDF;MASC;SG	N;NOM;MASC;SG
depășit	presežena	depăși	presežen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
depășit	presežen	depăși	presežen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ferestre	okna	fereastră	okno	N;INDF;FEM;PL	N;NOM;NEUT;PL
uitat	pozabljen	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
uitat	pozabljena	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
uitat	pozabljeno	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
însemna	pomenilo	însemna	pomeniti	V;IND;SG;3;IPFV;FIN	V;NEUT;SG;V.PTCP
nuclear	jedrska	nuclear	jedrski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nuclear	jedrski	nuclear	jedrski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
economist	ekonomist	economist	ekonomist	N;INDF;MASC;SG	N;NOM;MASC;SG
aragon	aragon	aragon	aragon	N;INDF;MASC;SG	N;NOM;MASC;SG
mtv	mtv	mtv	mtv	N	N;NOM;MASC;SG
profesionale	poklicne	profesional	poklicen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
blues	blues	blues	blues	N;INDF;MASC;SG	N;NOM;MASC;SG
mamifere	sesalce	mamifer	sesalec	N;INDF;FEM;PL	N;ACC;MASC;PL
mamifere	sesalci	mamifer	sesalec	N;INDF;FEM;PL	N;NOM;MASC;PL
generații	generacije	generație	generacija	N;INDF;FEM;PL	N;NOM;FEM;PL
generații	generacij	generație	generacija	N;INDF;FEM;PL	N;GEN;FEM;PL
frecvente	pogosti	frecvent	pogost	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
comandat	urejen	comanda	urejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
comandat	naročeno	comanda	naročen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
mountain	gora	mountain	gora	N;INDF;MASC;SG	N;NOM;FEM;SG
mountain	planina	mountain	planina	N;INDF;MASC;SG	N;NOM;FEM;SG
mountain	goro	mountain	gora	N;INDF;MASC;SG	N;ACC;FEM;SG
zilnic	dnevno	zilnic	dnevno	ADV	ADV
aux	aux	aux	aux	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	napora	efort	napor	N;INDF;MASC;SG	N;GEN;MASC;SG
efort	napor	efort	napor	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	trud	efort	trud	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	prizadevanje	efort	prizadevanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
antoine	antoine	antoină	antoin	N;INDF;MASC;SG	N;NOM;MASC;SG
academy	akademija	academy	akademij	N;INDF;MASC;SG	N;NOM;FEM;SG
academy	akademijo	academy	akademija	N;INDF;MASC;SG	N;ACC;FEM;SG
eroi	heroji	erou	hero	N;INDF;MASC;PL	N;NOM;MASC;PL
eroi	junaki	erou	junak	N;INDF;MASC;PL	N;NOM;MASC;PL
eroi	heroje	erou	heroja	N;INDF;MASC;PL	N;ACC;MASC;PL
eroi	junake	erou	junak	N;INDF;MASC;PL	N;ACC;MASC;PL
eroi	junakov	erou	junak	N;INDF;MASC;PL	N;GEN;MASC;PL
match	ujemanje	match	ujemanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
cross	križec	cross	križec	N;INDF;MASC;SG	N;NOM;MASC;SG
cross	križ	cross	križ	N;INDF;MASC;SG	N;NOM;MASC;SG
cross	cross	cross	cross	N;INDF;MASC;SG	N;NOM;MASC;SG
înregistrează	registrira	înregistra	registrirati	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
colonii	kolonije	colonie	kolonija	N;INDF;FEM;PL	N;NOM;FEM;PL
tren	vlak	tren	vlak	N;INDF;MASC;SG	N;NOM;MASC;SG
alimente	živila	aliment	živilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
alimente	živila	aliment	živilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
ucrainean	ukrajinski	ucrainean	ukrajinski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
străzi	ulice	stradă	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
străzi	ceste	stradă	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratarja	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratarja	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	N;NOM;MASC;SG
simboluri	simboli	simbol	simbol	N;INDF;FEM;PL	N;NOM;MASC;PL
simboluri	simbole	simbol	simbol	N;INDF;FEM;PL	N;ACC;MASC;PL
margaret	margaret	margaret	margaret	N;INDF;MASC;SG	N;NOM;FEM;SG
solist	solist	solist	solist	N;INDF;MASC;SG	N;NOM;MASC;SG
observa	opazovati	observa	opazovati	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN
rosetti	rosetti	rosetti	rosett	N;INDF;MASC;SG	N;NOM;MASC;SG
ziduri	stene	zid	stena	N;INDF;FEM;PL	N;NOM;FEM;PL
ziduri	zidovi	zid	zid	N;INDF;FEM;PL	N;NOM;MASC;PL
ziduri	sten	zid	sten	N;INDF;FEM;PL	N;GEN;FEM;PL
ziduri	zidov	zid	zid	N;INDF;FEM;PL	N;GEN;MASC;PL
suflet	duša	suflet	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
suflet	soul	suflet	soul	N;INDF;MASC;SG	N;NOM;MASC;SG
suflet	dušo	suflet	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
călători	popotniki	călător	popotnik	N;INDF;MASC;PL	N;NOM;MASC;PL
folk	folk	folk	folk	N;INDF;MASC;SG	N;NOM;MASC;SG
legale	pravne	legal	praven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
organism	truplo	organism	truplo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	body	organism	body	N;INDF;MASC;SG	N;NOM;MASC;SG
organism	telo	organism	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	organizem	organism	organizem	N;INDF;MASC;SG	N;NOM;MASC;SG
deces	smrt	deces	smrt	N;INDF;MASC;SG	N;NOM;FEM;SG
hit	zadetek	hit	zadetek	N;INDF;MASC;SG	N;NOM;MASC;SG
hit	hit	hit	hit	N;INDF;MASC;SG	N;NOM;MASC;SG
dedicate	namenske	dedica	namenski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
capete	glav	cap	glav	N;INDF;FEM;PL	N;GEN;FEM;PL
sărat	slana	sărat	slan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
