comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
television	televiziunea	television	televiziune	N;FEM;SG	N;DEF;FEM;SG
teatros	teatre	teatro	teatră	N;MASC;PL	N;INDF;FEM;PL
teatros	cinematografe	teatro	cinematograf	N;MASC;PL	N;INDF;FEM;PL
teatros	teatre	teatro	teatră	N;MASC;PL	N;INDF;FEM;PL
añadido	adăugată	añadido	adăugat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
añadido	adaugat	añadido	adauga	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
añadido	adăugat	añadido	adăuga	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
fabricantes	producători	fabricante	producător	N;PL	N;INDF;MASC;PL
fabricantes	producătorii	fabricante	producător	N;PL	N;DEF;MASC;PL
finca	ferma	finca	fermă	N;FEM;SG	N;DEF;FEM;SG
finca	fermă	finca	fermă	N;FEM;SG	N;INDF;FEM;SG
pilares	stâlpi	pilar	stâlp	N;MASC;PL	N;INDF;MASC;PL
pilares	piloni	pilar	pilon	N;MASC;PL	N;INDF;MASC;PL
guarnición	garnitură	guarnición	garnitură	N;FEM;SG	N;INDF;FEM;SG
guarnición	garnitura	guarnición	garnitură	N;FEM;SG	N;DEF;FEM;SG
guarnición	garnizoana	guarnición	garnizoană	N;FEM;SG	N;DEF;FEM;SG
guarnición	garnizoană	guarnición	garnizoană	N;FEM;SG	N;INDF;FEM;SG
fábricas	fabricile	fábrica	fabrică	N;FEM;PL	N;DEF;FEM;PL
fábricas	uzine	fábrica	uzină	N;FEM;PL	N;INDF;FEM;PL
fábricas	fabrici	fábrica	fabrică	N;FEM;PL	N;INDF;FEM;PL
roman	roman	romar	roman	N	N;INDF;MASC;SG
oliva	olive	oliva	oliv	N;FEM;SG	N;INDF;MASC;SG
oliva	oliva	oliva	olivă	N;FEM;SG	N;DEF;FEM;SG
conservadores	conservatori	conservador	conservator	N;MASC;PL	N;INDF;MASC;PL
conservadores	conservatori	conservador	conservator	N;MASC;PL	N;INDF;MASC;PL
conservadores	conservatorii	conservador	conservatoriu	N;MASC;PL	N;DEF;MASC;PL
contener	contin	contener	contin	V;NFIN	V;IND;PL;3;PRS;FIN
contener	conțin	contener	conține	V;NFIN	V;IND;3;PRS;FIN
secos	uscate	seco	uscat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
secos	uscate	seco	uscat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
escape	evacuare	escape	evacuare	N;MASC;SG	N;INDF;FEM;SG
escape	evadarea	escape	evadare	N;MASC;SG	N;DEF;FEM;SG
escape	evadare	escape	evadare	N;MASC;SG	N;INDF;FEM;SG
shakespeare	shakespeare	shakespeare	shakespere	N	N;INDF;MASC;SG
marín	marin	marín	marin	N;MASC;SG	N;INDF;MASC;SG
eugenia	eugenia	eugenia	eugenie	N;FEM;SG	N;DEF;FEM;SG
cap	pac	cap	pac		
desarrollados	dezvoltate	desarrollado	dezvoltat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
baños	toaletele	baño	toaletă	N;MASC;PL	N;DEF;FEM;PL
baños	toalete	baño	toaletă	N;MASC;PL	N;INDF;FEM;PL
baños	băile	baño	baie	N;MASC;PL	N;DEF;FEM;PL
baños	băi	baño	baie	N;MASC;PL	N;INDF;FEM;PL
baños	băile	baño	baie	N;MASC;PL	N;DEF;FEM;PL
baños	băi	baño	baie	N;MASC;PL	N;INDF;FEM;PL
alternativas	alternativele	alternativa	alternativă	N;FEM;PL	N;DEF;FEM;PL
logro	realizare	logro	realizare	N;MASC;SG	N;INDF;FEM;SG
entiende	înțelege	entender	înțelege	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
entiende	intelege	entender	intelege	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
extracción	extragerea	extracción	extragere	N;FEM;SG	N;DEF;FEM;SG
extracción	extracție	extracción	extracție	N;FEM;SG	N;INDF;FEM;SG
extracción	extragere	extracción	extragere	N;FEM;SG	N;INDF;FEM;SG
extracción	extracția	extracción	extracție	N;FEM;SG	N;DEF;FEM;SG
profundamente	profund	profundamente	profund	ADV	ADV
fresco	proaspătă	fresco	proaspăt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
adulto	adultă	adulto	adult	ADJ;MASC;SG	ADJ;INDF;FEM;SG
disciplinas	discipline	disciplina	disciplină	N;FEM;PL	N;INDF;FEM;PL
geográficas	geografice	geográfico	geografic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
geográficas	geografice	geográfico	geografic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
responder	răspunde	responder	răspunde	V;NFIN	V;IND;SG;3;PRS;FIN
responder	răspund	responder	răspunde	V;NFIN	V;IND;PL;3;PRS;FIN
responder	răspunzând	responder	răspunde	V;NFIN	V;V.MSDR
responder	răspunde	responder	răspunde	V;NFIN	V;IND;SG;3;PRS;FIN
responder	răspunde	responder	răspunde	V;NFIN	V;IND;SG;3;PRS;FIN
hermosa	frumoasă	hermoso	frumos	ADJ;FEM;SG	ADJ;INDF;FEM;SG
hermosa	frumos	hermoso	frumos	ADJ;FEM;SG	ADJ;INDF;MASC;SG
hermosa	frumoasa	hermoso	frumos	ADJ;FEM;SG	ADJ;DEF;FEM;SG
hermosa	superb	hermoso	superb	ADJ;FEM;SG	ADJ;INDF;MASC;SG
hermosa	superbă	hermoso	superb	ADJ;FEM;SG	ADJ;INDF;FEM;SG
electrónicos	electronice	electrónico	electronic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
electrónicos	electronice	electrónico	electronic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
galaxia	galaxie	galaxia	galaxie	N;FEM;SG	N;INDF;FEM;SG
galaxia	galaxia	galaxia	galaxia	N;FEM;SG	N;DEF;FEM;SG
galaxia	galaxy	galaxia	galaxy	N;FEM;SG	N;INDF;MASC;SG
age	varsta	age	varsta	N	N;DEF;FEM;SG
age	vârstă	age	vârstă	N	N;INDF;FEM;SG
age	vârsta	age	vârstă	N	N;DEF;FEM;SG
cubiertas	acoperite	cubierto	acoperit	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
existió	existat	existir	exista	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
dependencias	dependențe	dependencia	dependență	N;FEM;PL	N;INDF;FEM;PL
bola	minge	bola	minge	N;FEM;SG	N;INDF;FEM;SG
bola	mingea	bola	minge	N;FEM;SG	N;DEF;FEM;SG
bola	bilă	bola	bilă	N;FEM;SG	N;INDF;FEM;SG
bola	bila	bola	bilă	N;FEM;SG	N;DEF;FEM;SG
lázaro	lazarus	lázaro	lazarus	N;MASC;SG	N;INDF;MASC;SG
wolf	lup	wolf	lup	N	N;INDF;MASC;SG
wolf	lupul	wolf	lup	N	N;DEF;MASC;SG
certificado	certificată	certificado	certificat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
vigor	vigoare	vigor	vigoare	N;MASC;SG	N;INDF;FEM;SG
vigor	vigoarea	vigor	vigoare	N;MASC;SG	N;DEF;FEM;SG
rita	rita	rita	rita	N;FEM;SG	N;DEF;FEM;SG
escándalo	scandalul	escándalo	scandal	N;MASC;SG	N;DEF;MASC;SG
escándalo	scandal	escándalo	scandal	N;MASC;SG	N;INDF;MASC;SG
tanque	tank	tanque	tank	N;MASC;SG	N;INDF;MASC;SG
tanque	rezervor	tanque	rezervor	N;MASC;SG	N;INDF;MASC;SG
tanque	tanc	tanque	tanc	N;MASC;SG	N;INDF;MASC;SG
sólido	solid	sólido	solid	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sólido	solidă	sólido	solid	ADJ;MASC;SG	ADJ;INDF;FEM;SG
serpiente	sarpele	serpiente	sarpea	N;FEM;SG	N;DEF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	șarpe	serpiente	șarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	snake	serpiente	snak	N;FEM;SG	N;INDF;MASC;SG
serpiente	sarpe	serpiente	sarpe	N;FEM;SG	N;INDF;MASC;SG
serpiente	șarpe	serpiente	șarpe	N;FEM;SG	N;INDF;MASC;SG
testigos	martorii	testigo	martor	N;MASC;PL	N;DEF;MASC;PL
testigos	martori	testigo	martor	N;MASC;PL	N;INDF;MASC;PL
testigos	martori	testigo	martor	N;MASC;PL	N;INDF;MASC;PL
economista	economist	economista	economist	N;SG	N;INDF;MASC;SG
submarino	submarinul	submarino	submarin	N;MASC;SG	N;DEF;MASC;SG
submarino	submarin	submarino	submarin	N;MASC;SG	N;INDF;MASC;SG
submarino	submarin	submarino	submarin	N;MASC;SG	N;INDF;MASC;SG
códigos	coduri	código	cod	N;MASC;PL	N;INDF;FEM;PL
códigos	codurile	código	cod	N;MASC;PL	N;DEF;FEM;PL
prevención	preventivă	prevención	preventiv	N;FEM;SG	N;INDF;FEM;SG
prevención	preventiv	prevención	preventiv	N;FEM;SG	N;INDF;MASC;SG
prevención	prevenire	prevención	prevenire	N;FEM;SG	N;INDF;FEM;SG
prevención	prevenirea	prevención	prevenire	N;FEM;SG	N;DEF;FEM;SG
descubierta	descoperită	descubrir	descoperi	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
descubierta	descoperit	descubrir	descoperit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	reperat	descubrir	repera	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	zărit	descubrir	zări	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
descubierta	descoperit	descubrir	descoperit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
solares	parcele	solar	parce	N;MASC;PL	N;INDF;FEM;PL
solares	solare	solar	solar	N;MASC;PL	N;INDF;FEM;PL
progresivo	progresivă	progresivo	progresiv	ADJ;MASC;SG	ADJ;INDF;FEM;SG
estudia	studiază	estudiar	studia	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
paloma	porumbel	paloma	porumbel	N;FEM;SG	N;INDF;MASC;SG
paloma	porumbel	paloma	porumbel	N;FEM;SG	N;INDF;MASC;SG
paloma	porumbelul	paloma	porumbel	N;FEM;SG	N;DEF;MASC;SG
folk	folk	folk	folk	N;SG	N;INDF;MASC;SG
ira	mânia	ira	mânia	N;FEM;SG	N;DEF;FEM;SG
ira	mânie	ira	mânie	N;FEM;SG	N;INDF;FEM;SG
ira	furia	ira	furie	N;FEM;SG	N;DEF;FEM;SG
ira	mânia	ira	mânia	N;FEM;SG	N;DEF;FEM;SG
ira	furie	ira	furie	N;FEM;SG	N;INDF;FEM;SG
ira	mânie	ira	mânie	N;FEM;SG	N;INDF;FEM;SG
atractivo	atrăgătoare	atractivo	atrăgător	ADJ;MASC;SG	ADJ;INDF;FEM
atractivo	atrăgător	atractivo	atrăgător	ADJ;MASC;SG	ADJ;INDF;MASC;SG
atractivo	atrăgătoare	atractivo	atrăgător	ADJ;MASC;SG	ADJ;INDF;FEM
atractivo	atractivă	atractivo	atractivă	ADJ;MASC;SG	ADJ;INDF;FEM;SG
atractivo	atrăgător	atractivo	atrăgător	ADJ;MASC;SG	ADJ;INDF;MASC;SG
volar	zboara	volar	zboară	V;NFIN	V;IND;SG;3;IPFV;FIN
volar	zboară	volar	zbura	V;NFIN	V;IND;3;PRS;FIN
volar	zburând	volar	zbura	V;NFIN	V;V.MSDR
entregado	livrată	entregado	livra	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
entregado	livrat	entregado	livra	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
entregado	predat	entregado	preda	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
etiopía	etiopia	etiopía	etiopia	N;FEM;SG	N;DEF;FEM;SG
asientos	scaune	asiento	scaun	N;MASC;PL	N;INDF;FEM;PL
asientos	locuri	asiento	loc	N;MASC;PL	N;INDF;FEM;PL
dominios	domenii	dominio	domeniu	N;MASC;PL	N;INDF;FEM;PL
falsa	fals	falso	fals	ADJ;FEM;SG	ADJ;INDF;MASC;SG
falsa	falsa	falso	fals	ADJ;FEM;SG	ADJ;DEF;FEM;SG
falsa	falsă	falso	fals	ADJ;FEM;SG	ADJ;INDF;FEM;SG
falsa	fals	falso	fals	ADJ;FEM;SG	ADJ;INDF;MASC;SG
falsa	falsă	falso	fals	ADJ;FEM;SG	ADJ;INDF;FEM;SG
tribunales	instanțe	tribunal	instanță	N;MASC;PL	N;INDF;FEM;PL
tribunales	instanțele	tribunal	instanță	N;MASC;PL	N;DEF;FEM;PL
tribunales	tribunalele	tribunal	tribunal	N;MASC;PL	N;DEF;FEM;PL
tribunales	tribunale	tribunal	tribunal	N;MASC;PL	N;INDF;FEM;PL
bond	bond	bond	bond	N;SG	N;INDF;MASC;SG
cerdo	porc	cerdo	porc	N;MASC;SG	N;INDF;MASC;SG
cerdo	purcel	cerdo	purcel	N;MASC;SG	N;INDF;MASC;SG
cerdo	porc	cerdo	porc	N;MASC;SG	N;INDF;MASC;SG
dorsal	dorsală	dorsal	dorsal	ADJ;SG	ADJ;INDF;FEM;SG
blood	blood	blood	blood	N	N;INDF;MASC;SG
blood	sângele	blood	sânge	N	N;DEF;MASC;SG
blood	sânge	blood	sânge	N	N;INDF;MASC;SG
cajas	cutiile	caja	cută	N;FEM;PL	N;DEF;FEM;PL
cajas	cutii	caja	cutie	N;FEM;PL	N;INDF;FEM;PL
ring	ring	ring	ring	N;MASC;SG	N;INDF;MASC;SG
ring	inelul	ring	inel	N;MASC;SG	N;DEF;MASC;SG
ring	inel	ring	inel	N;MASC;SG	N;INDF;MASC;SG
fiebre	febra	fiebre	febră	N;FEM;SG	N;DEF;FEM;SG
fiebre	febră	fiebre	febră	N;FEM;SG	N;INDF;FEM;SG
geometría	geometria	geometría	geometrie	N;FEM;SG	N;DEF;FEM;SG
geometría	geometrie	geometría	geometrie	N;FEM;SG	N;INDF;FEM;SG
pink	pink	pink	pink	N;SG	N;INDF;MASC;SG
hoteles	hoteluri	hotel	hotel	N;MASC;PL	N;INDF;FEM;PL
bull	taur	bull	taur	N;SG	N;INDF;MASC;SG
bull	taurul	bull	taur	N;SG	N;DEF;MASC;SG
bull	bull	bull	bull	N;SG	N;INDF;MASC;SG
ayala	ayala	ayalar	ayala	N;SG	N;DEF;FEM;SG
derrotas	înfrângeri	derrota	înfrângere	N;FEM;PL	N;INDF;FEM;PL
macizo	masivul	macizo	masiv	N;MASC;SG	N;DEF;MASC;SG
sacramento	sacramento	sacramento	sacramento	N;MASC;SG	N;INDF;MASC;SG
sacramento	sacrament	sacramento	sacrament	N;MASC;SG	N;INDF;MASC;SG
documentales	documentare	documental	documentare	N;MASC;PL	N;INDF;FEM;PL
documentales	documentare	documental	documentare	N;MASC;PL	N;INDF;FEM;PL
libia	libian	libia	libian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
canciller	cancelarul	canciller	cancelar	N;SG	N;DEF;MASC;SG
canciller	cancelar	canciller	cancelar	N;SG	N;INDF;MASC;SG
aldeas	sate	aldea	sat	N;FEM;PL	N;INDF;FEM;PL
aldeas	satele	aldea	sat	N;FEM;PL	N;DEF;FEM;PL
silvia	sylvia	silvia	sylvia	N;FEM;SG	N;DEF;FEM;SG
silvia	silvia	silvia	silvie	N;FEM;SG	N;DEF;FEM;SG
silvia	silvia	silvia	silvie	N;FEM;SG	N;DEF;FEM;SG
inmaculada	imaculată	inmaculado	imacula	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
inmaculada	imaculat	inmaculado	imacula	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
potente	puternica	potente	puternic	ADJ;SG	ADJ;DEF;FEM;SG
potente	puternic	potente	puternic	ADJ;SG	ADJ;INDF;MASC;SG
desafío	provocare	desafío	provocare	N;MASC;SG	N;INDF;FEM;SG
desafío	provocarea	desafío	provocare	N;MASC;SG	N;DEF;FEM;SG
desafío	sfidare	desafío	sfidare	N;MASC;SG	N;INDF;FEM;SG
desafío	sfidarea	desafío	sfidare	N;MASC;SG	N;DEF;FEM;SG
desafío	defiance	desafío	defianc	N;MASC;SG	N;INDF;MASC;SG
cerebral	cerebral	cerebral	cerebral	ADJ;SG	ADJ;INDF;MASC;SG
cerebral	cerebrală	cerebral	cerebral	ADJ;SG	ADJ;INDF;FEM;SG
soberano	suveran	soberano	suveran	N;MASC;SG	N;INDF;MASC;SG
temporalmente	temporar	temporalmente	temporar	ADV	ADV
temporalmente	temporar	temporalmente	temporar	ADV	ADV
ánimo	dispozitie	ánimo	dispozitie	N;MASC;SG	N;INDF;FEM;SG
divina	divina	divino	divina	ADJ;FEM;SG	ADJ;DEF;FEM;SG
divina	divin	divino	divin	ADJ;FEM;SG	ADJ;INDF;MASC;SG
divina	divină	divino	divin	ADJ;FEM;SG	ADJ;INDF;FEM;SG
acusaciones	acuzatii	acusación	acuzat	N;FEM;PL	N;INDF;FEM;PL
acusaciones	acuzatii	acusación	acuzat	N;FEM;PL	N;INDF;FEM;PL
acusaciones	acuzații	acusación	acuzație	N;FEM;PL	N;INDF;FEM;PL
oso	ursul	oso	urs	N;MASC;SG	N;DEF;MASC;SG
oso	bear	oso	bear	N;MASC;SG	N;INDF;MASC;SG
oso	urs	oso	urs	N;MASC;SG	N;INDF;MASC;SG
nat	nat	nat	nat	N	N;INDF;MASC;SG
mostrado	arătat	mostrar	arăta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
mostrado	afișată	mostrar	afișa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
mostrado	afișat	mostrar	afișa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
via	via	via	via		
excentricidad	excentricitate	excentricidad	excentricitate	N;FEM;SG	N;INDF;FEM;SG
camp	tabără	camp	tabără	N;MASC;SG	N;INDF;FEM;SG
camp	camp	camp	camp	N;MASC;SG	N;INDF;MASC;SG
camp	tabăra	camp	tabără	N;MASC;SG	N;DEF;FEM;SG
camp	lagăr	camp	lagăr	N;MASC;SG	N;INDF;MASC;SG
camp	tabara	camp	tabară	N;MASC;SG	N;DEF;FEM;SG
levante	levant	levantar	levant	N;SG	N;INDF;MASC;SG
reunir	aduna	reunir	aduna	V;NFIN	V;IND;SG;3;IPFV;FIN
reunir	reuni	reunir	reuni	V;NFIN	V;IND;SG;3;PRS;FIN
aproximación	aproximare	aproximación	aproximare	N;FEM;SG	N;INDF;FEM;SG
aproximación	abordarea	aproximación	abordare	N;FEM;SG	N;DEF;FEM;SG
aproximación	abordare	aproximación	abordare	N;FEM;SG	N;INDF;FEM;SG
sri	sri	sri	sru	N;SG	N
plumas	stilouri	pluma	stilou	N;FEM;PL	N;INDF;FEM;PL
plumas	pixuri	pluma	pix	N;FEM;PL	N;INDF;FEM;PL
plumas	penele	pluma	penă	N;FEM;PL	N;DEF;FEM;PL
plumas	pene	pluma	pană	N;FEM;PL	N;INDF;FEM;PL
consideración	considerare	consideración	considerare	N;FEM;SG	N;INDF;FEM;SG
cerrar	închide	cerrar	închide	V;NFIN	V;IND;SG;3;PRS;FIN
cerrar	inchide	cerrar	inchide	V;NFIN	V;IND;SG;3;PRS;FIN
molino	mill	molino	mill	N;MASC;SG	N;INDF;MASC;SG
molino	moara	molino	moară	N;MASC;SG	N;DEF;FEM;SG
tronco	log	tronco	log	N;MASC;SG	N;INDF;MASC;SG
tronco	jurnal	tronco	jurnal	N;MASC;SG	N;INDF;MASC;SG
tronco	trunchi	tronco	trunchi	N;MASC;SG	N;INDF;MASC;SG
tronco	portbagaj	tronco	portbagaj	N;MASC;SG	N;INDF;MASC;SG
cuarteto	cvartet	cuarteto	cvartet	N;MASC;SG	N;INDF;MASC;SG
nativo	nativă	nativo	nativă	ADJ;MASC;SG	ADJ;INDF;FEM;SG
marquesa	marchiză	marquesa	marcaiză	N;FEM;SG	N;INDF;FEM;SG
reducida	redus	reducido	redus	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
reducida	redusă	reducido	redus	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
anatomía	anatomie	anatomía	anatomie	N;FEM;SG	N;INDF;FEM;SG
anatomía	anatomia	anatomía	anatomie	N;FEM;SG	N;DEF;FEM;SG
monstruo	monstrul	monstruo	monstru	N;MASC;SG	N;DEF;MASC;SG
monstruo	monster	monstruo	monster	N;MASC;SG	N;INDF;MASC;SG
monstruo	monstru	monstruo	monstru	N;MASC;SG	N;INDF;MASC;SG
escribiendo	scriind	escribir	scrie	V;V.MSDR	V;V.MSDR
escribiendo	scriu	escribir	scrie	V;V.MSDR	V;IND;PL;3;PRS;FIN
dedos	degetele	dedo	deget	N;MASC;PL	N;DEF;FEM;PL
dedos	degete	dedo	deget	N;MASC;PL	N;INDF;FEM;PL
pasaje	tichet	pasaje	tichet	N;MASC;SG	N;INDF;MASC;SG
pasaje	bilet	pasaje	bilet	N;MASC;SG	N;INDF;MASC;SG
pasaje	biletul	pasaje	bilet	N;MASC;SG	N;DEF;MASC;SG
pasaje	pasajul	pasaje	pasaj	N;MASC;SG	N;DEF;MASC;SG
pasaje	pasaj	pasaje	pasaj	N;MASC;SG	N;INDF;MASC;SG
anunciado	anunțat	anunciado	anunța	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
anunciado	anuntat	anunciado	anunta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
futbol	fotbal	futbol	fotbal	N;MASC;SG	N;INDF;MASC;SG
futbol	fotbal	futbol	fotbal	N;MASC;SG	N;INDF;MASC;SG
futbol	football	futbol	football	N;MASC;SG	N;INDF;MASC;SG
futbol	fotbalul	futbol	fotbal	N;MASC;SG	N;DEF;MASC;SG
vitoria	vitoria	vitoria	vitorie	N;MASC;SG	N;DEF;FEM;SG
estonia	estonă	estonia	estonă	N;FEM;SG	N;INDF;FEM;SG
bacterias	bacterii	bacteria	bacterie	N;FEM;PL	N;INDF;FEM;PL
bacterias	bacteriile	bacteria	bacterie	N;FEM;PL	N;DEF;FEM;PL
ortodoxa	ortodoxă	ortodoxo	ortodox	ADJ;FEM;SG	ADJ;INDF;FEM;SG
extendido	prelungită	extendido	prelungit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
extendido	prelungit	extendido	prelungi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
extendido	extins	extendido	extins	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
extendido	extinsă	extendido	extins	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
arácnidos	arahnide	arácnido	arahnid	N;MASC;PL	N;INDF;FEM;PL
ilegal	ilegală	ilegal	ilegal	ADJ;SG	ADJ;INDF;FEM;SG
ejecutado	executată	ejecutado	executa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
ejecutado	executat	ejecutado	executa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
intentando	încerc	intentar	încerca	V;V.MSDR	V;IND;SG;1;PRS;FIN
intentando	încercând	intentar	încerca	V;V.MSDR	V;V.MSDR
escocés	scotch	escocés	scotch	N;MASC;SG	N;INDF;MASC;SG
crecer	creste	crecer	creste	V;NFIN	V;IND;SG;3;PRS;FIN
crecer	crească	crecer	crește	V;NFIN	V;SBJV;3;PRS;FIN
crecer	crește	crecer	crește	V;NFIN	V;IND;SG;3;PRS;FIN
crecer	cresc	crecer	crește	V;NFIN	V;IND;PL;3;PRS;FIN
crecer	creşte	crecer	creşte	V;NFIN	V;IND;SG;3;PRS;FIN
sismo	cutremur	sismo	cutremur	N;MASC;SG	N;INDF;MASC;SG
sismo	cutremurul	sismo	cutremur	N;MASC;SG	N;DEF;MASC;SG
luchas	bătăi	lucha	bătăi	N;FEM;PL	N;INDF;FEM;PL
luchas	certuri	lucha	cert	N;FEM;PL	N;INDF;FEM;PL
helena	helena	heleno	helenă	N;FEM;SG	N;DEF;FEM;SG
apreciar	apreciind	apreciar	aprecia	V;NFIN	V;V.MSDR
apreciar	apreciez	apreciar	aprecia	V;NFIN	V;IND;SG;1;PRS;FIN
apreciar	aprecia	apreciar	aprecia	V;NFIN	V;IND;SG;3;IPFV;FIN
apreciar	apreciază	apreciar	aprecia	V;NFIN	V;IND;3;PRS;FIN
apreciar	apreciem	apreciar	aprecie	V;NFIN	V;IND;PL;1;PRS;FIN
discutir	discută	discutir	discuta	V;NFIN	V;IND;SG;3;PST;FIN
conducido	condus	conducir	conduce	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
gabriela	gabriella	gabriela	gabriella	N;FEM;SG	N;DEF;FEM;SG
gabriela	gabriela	gabriela	gabrielă	N;FEM;SG	N;DEF;FEM;SG
radios	radiouri	radio	radio	N;FEM;PL	N;INDF;FEM;PL
coordinador	coordonator	coordinador	coordonator	N;MASC;SG	N;INDF;MASC;SG
miércoles	miercurea	miércoles	miercure	N	N;DEF;FEM;SG
miércoles	miercurea	miércoles	miercure	N	N;DEF;FEM;SG
poseer	poseda	poseer	poseda	V;NFIN	V;IND;SG;3;IPFV;FIN
poseer	posedă	poseer	poseda	V;NFIN	V;IND;SG;3;PST;FIN
terrorismo	teroare	terrorismo	teroare	N;MASC;SG	N;INDF;FEM;SG
terrorismo	teroarea	terrorismo	teroare	N;MASC;SG	N;DEF;FEM;SG
terrorismo	terorismul	terrorismo	terorism	N;MASC;SG	N;DEF;MASC;SG
terrorismo	terorism	terrorismo	terorism	N;MASC;SG	N;INDF;MASC;SG
terrorismo	teroristă	terrorismo	terorist	N;MASC;SG	N;INDF;FEM;SG
terrorismo	teroristul	terrorismo	terorist	N;MASC;SG	N;DEF;MASC;SG
side	side	sedir	side		
poderosa	puternica	poderoso	puternic	ADJ;FEM;SG	ADJ;DEF;FEM;SG
poderosa	puternic	poderoso	puternic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
capturar	capturează	capturar	captura	V;NFIN	V;IND;3;PRS;FIN
adquiere	dobândi	adquirir	dobândi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
adquiere	dobândește	adquirir	dobândi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
niega	neagă	negar	nega	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
defecto	defect	defecto	defect	N;MASC;SG	N;INDF;MASC;SG
defecto	defect	defecto	defect	N;MASC;SG	N;INDF;MASC;SG
marcada	marcată	marcado	marca	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
marcada	marcat	marcado	marca	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
sud	lds	sud	lds		
viajeros	călători	viajero	călător	N;MASC;PL	N;INDF;MASC;PL
viajeros	călătorii	viajero	călătorie	N;MASC;PL	N;INDF;FEM;PL
viajeros	călătorilor	viajero	călător	N;MASC;PL	N;DEF;MASC;PL
experimento	experimentul	experimento	experiment	N;MASC;SG	N;DEF;MASC;SG
experimento	experiment	experimento	experiment	N;MASC;SG	N;INDF;MASC;SG
consideradas	considerate	considerar	considerat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
adolescentes	adolescenti	adolescente	adolescenti	N;PL	N;INDF;MASC;PL
adolescentes	adolescenti	adolescente	adolescenti	N;PL	N;INDF;MASC;PL
callao	callao	callao	callao	N;MASC;SG	N;INDF;MASC;SG
confirmado	confirmată	confirmado	confirma	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
confirmado	confirmat	confirmado	confirma	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
