uma	एक	um	एक	NUM	NUM
parecia	लगा	parecer	लगा	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;SG;V.PTCP;ACT
escrevendo	लिखकर	escrever	लिख	V;V.MSDR	V;V.CVB
escrevendo	लिखना	escrever	लिख	V;V.MSDR	V;MASC;NFIN;ACT
escrevendo	लिखने	escrever	लिख	V;V.MSDR	V;NFIN;ACT
regulares	नियमित	regular	नियमित	ADJ;MASC;PL	ADJ;NOM
cantou	गाया	cantar	गा	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
perguntas	सवाल	pergunta	सवाल	N;FEM;PL	N;NOM;MASC;PL;3
fighter	लड़ाकू	fighter	लड़ाकू	N;MASC;SG	N;NOM;MASC;SG;3
fighter	फाइटर	fighter	फाइटर	N;MASC;SG	N;NOM;MASC;SG;3
fighter	सेनानी	fighter	सेनानी	N;MASC;SG	N;NOM;MASC;SG;3
vereadores	पार्षदों	vereador	पार्षद	N;MASC;PL	N;ACC;MASC;PL;3
diagnóstico	निदान	diagnóstico	निदान	N;MASC;SG	N;NOM;MASC;SG;3
diagnóstico	नैदानिक	diagnóstico	नैदानिक	N;MASC;SG	N;NOM;MASC;SG;3
diagnóstico	निदान	diagnóstico	निदान	N;MASC;SG	N;NOM;MASC;SG;3
diagnóstico	निदान	diagnóstico	निदान	N;MASC;SG	N;NOM;MASC;SG;3
curva	वक्र	curvo	वक्र	N;FEM;SG	N;NOM;MASC;SG;3
tesouro	खजाना	tesouro	खजाना	N;MASC;SG	N;NOM;MASC;SG;3
tesouro	राजकोष	tesouro	राजकोष	N;MASC;SG	N;NOM;MASC;SG;3
harmonia	समरसता	harmonia	समरसता	N;FEM;SG	N;NOM;FEM;SG;3
harmonia	सामंजस्य	harmonia	सामंजस्य	N;FEM;SG	N;NOM;MASC;SG;3
síntese	संश्लेषण	síntese	संश्लेषण	N;FEM;SG	N;NOM;MASC;SG;3
versos	आयतें	verso	आयत	N;MASC;PL	N;NOM;FEM;PL;3
taxas	दरें	taxa	दर	N;FEM;PL	N;NOM;FEM;PL;3
taxas	दरों	taxa	दर	N;FEM;PL	N;ACC;FEM;PL;3
externo	बाहरी	externo	बाहरी	ADJ;MASC;SG	ADJ;NOM
outono	पतझड़	outono	पतझड़	N;MASC;SG	N;NOM;MASC;SG;3
outono	पतझड़	outono	पतझड़	N;MASC;SG	N;NOM;MASC;SG;3
outono	पतन	outono	पतन	N;MASC;SG	N;NOM;MASC;SG;3
oração	प्रार्थना	oração	प्रार्थना	N;FEM;SG	N;NOM;FEM;SG;3
oração	प्रार्थना	oração	प्रार्थना	N;FEM;SG	N;NOM;FEM;SG;3
oração	नमाज़	oração	नमाज	N;FEM;SG	N;NOM;FEM;SG;3
oração	प्रार्थना	oração	प्रार्थना	N;FEM;SG	N;NOM;FEM;SG;3
oração	दुआ	oração	दुआ	N;FEM;SG	N;NOM;FEM;SG;3
fita	टेप	fita	टेप	N;FEM;SG	N;NOM;MASC;SG;3
fita	फीता	fita	फुत	N;FEM;SG	N;NOM;MASC;SG;3
fita	रिबन	fita	रिबन	N;FEM;SG	N;NOM;MASC;SG;3
componente	अवयव	componente	अवयव	N;MASC;SG	N;NOM;MASC;SG;3
componente	घटक	componente	घटक	N;MASC;SG	N;NOM;MASC;SG;3
fotografias	तस्वीरें	fotografia	तस्वीर	N;FEM;PL	N;NOM;FEM;PL;3
fotografias	छवियाँ	fotografia	छवी	N;FEM;PL	N;NOM;FEM;PL;3
fotografias	पिक्चर्स	fotografia	पिक्चर	N;FEM;PL	N;NOM;MASC;PL;3
fotografias	तस्वीरें	fotografia	तस्वीर	N;FEM;PL	N;NOM;FEM;PL;3
cronologia	कालक्रम	cronologia	कालक्रम	N;FEM;SG	N;NOM;MASC;SG;3
cronologia	टाइमलाइन	cronologia	टाइमलाइन	N;FEM;SG	N;NOM;MASC;SG;3
cronologia	समयरेखा	cronologia	समयरेखा	N;FEM;SG	N;NOM;MASC;SG;3
reputação	प्रतिष्ठा	reputação	प्रतिष्ठा	N;FEM;SG	N;NOM;FEM;SG;3
férias	छुट्टियों	férias	छुट्टी	N;FEM;PL	N;ACC;FEM;PL;3
férias	छुट्टियां	férias	छुट्टी	N;FEM;PL	N;NOM;FEM;PL;3
férias	छुट्टियाँ	férias	छुट्टी	N;FEM;PL	N;NOM;FEM;PL;3
isótopo	समस्थानिक	isótopo	समस्थानिक	N;MASC;SG	N;NOM;MASC;SG;3
acadêmicos	विद्वानों	acadêmico	विद्वान	N;MASC;PL	N;ACC;MASC;PL;3
emissão	उत्सर्जन	emissão	उत्सर्जन	N;FEM;SG	N;NOM;MASC;SG;3
emissão	प्रसारण	emissão	प्रसारण	N;FEM;SG	N;NOM;MASC;SG;3
emissão	ब्रॉडकास्ट	emissão	ब्रॉडकास्ट	N;FEM;SG	N;NOM;MASC;SG;3
paquistão	पाकिस्तानी	paquistão	पाकिस्तानी	N;MASC;SG	N;NOM;MASC;SG;3
suicídio	आत्महत्या	suicídio	आत्महत्या	N;MASC;SG	N;NOM;FEM;SG;3
lutadores	पहलवानों	lutador	पहलवान	N;MASC;PL	N;ACC;MASC;PL;3
lutadores	सेनानियों	lutador	सेनानी	N;MASC;PL	N;ACC;MASC;PL;3
pioneiro	अग्रगामी	pioneiro	अग्रगामी	N;MASC;SG	N;NOM;MASC;SG;3
bottom	तल	bottom	तल	N;MASC;SG	N;NOM;MASC;SG;3
diminuição	कटौती	diminuição	कटौती	N;FEM;SG	N;NOM;FEM;SG;3
compromisso	समझौता	compromisso	समझौता	N;MASC;SG	N;NOM;MASC;SG;3
compromisso	सुलह	compromisso	सुलह	N;MASC;SG	N;NOM;FEM;SG;3
compromisso	प्रतिबद्धता	compromisso	प्रतिबद्धता	N;MASC;SG	N;NOM;FEM;SG;3
complexidade	जटिलता	complexidade	जटिलता	N;FEM;SG	N;NOM;FEM;SG;3
turistas	पर्यटक	turista	पर्यटक	N;MASC;PL	N;NOM;MASC;PL;3
turistas	पर्यटकों	turista	पर्यटक	N;MASC;PL	N;ACC;MASC;PL;3
turistas	पर्यटक	turista	पर्यटक	N;MASC;PL	N;NOM;MASC;PL;3
comprou	खरीदी	comprar	खरीद	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
comprou	ख़रीदा	comprar	ख़रीदा	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
comprou	खरीदा	comprar	खरीद	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
comprou	खरीदी	comprar	खरीद	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
comprou	खरीदा	comprar	खरीद	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
brothers	ब्रदर्स	brother	ब्रदर्स	N;MASC;PL	N;NOM;MASC;PL;3
brothers	भाइयों	brother	भाई	N;MASC;PL	N;ACC;MASC;PL;3
condessa	countess	condessar	countess	N;FEM;SG	N;NOM;MASC;SG;3
pcupdate	pcupdate	pcupdate	pcupdate	N;MASC;SG	N;NOM;MASC;SG;3
mercados	बाज़ारों	mercado	बाज़ार	N;MASC;PL	N;ACC;MASC;PL;3
mercados	बाजारों	mercado	बाजार	N;MASC;PL	N;ACC;MASC;PL;3
tia	आंटी	tia	आँटी	N;FEM;SG	N;NOM;FEM;SG;3
tia	चाची	tia	चाची	N;FEM;SG	N;NOM;FEM;SG;3
tia	मौसी	tia	मौसा	N;FEM;SG	N;NOM;FEM;SG;3
falantes	अध्यक्षों	falante	अध्यक्ष	N;MASC;PL	N;ACC;MASC;PL;3
prix	प्रिक्स	prix	प्रिक्स	N;MASC;SG	N;NOM;MASC;SG;3
arquitectura	आर्किटेक्चर	arquitectura	आर्किटेक्चर	N;FEM;SG	N;NOM;MASC;SG;3
arquitectura	वास्तु	arquitectura	वास्तु	N;FEM;SG	N;NOM;MASC;SG;3
arquitectura	वास्तुकला	arquitectura	वास्तुकला	N;FEM;SG	N;NOM;FEM;SG;3
foguete	रॉकेट	foguete	रॉकेट	N;MASC;SG	N;NOM;MASC;SG;3
foguete	प्रक्षेपास्त्र	foguete	प्रक्षेपास्त्र	N;MASC;SG	N;NOM;MASC;SG;3
infraestrutura	अवसंरचना	infraestrutura	अवसंरचना	N;FEM;SG	N;NOM;FEM;SG;3
corre	चला	correr	चल	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
cantão	कैण्टन	cantão	कैण्टन	N;MASC;SG	N;NOM;MASC;SG;3
cinemas	थिएटर	cinema	थिएटर	N;MASC;SG	N;NOM;MASC;SG;3
cinemas	थिएटर	cinema	थिएटर	N;MASC;SG	N;NOM;MASC;SG;3
cinemas	सिनेमा	cinema	सिनेमा	N;MASC;SG	N;NOM;MASC;SG;3
cinemas	cinemas	cinema	cinemas	N;MASC;SG	N;NOM;MASC;SG;3
jurídico	कानूनी	jurídico	कानूनी	ADJ;MASC;SG	ADJ;NOM
ortodoxa	सनातनी	ortodoxa	सनातनी	N;FEM;SG	N;NOM;FEM;SG;3
gravidade	गंभीरता	gravidade	गंभीरता	N;FEM;SG	N;NOM;FEM;SG;3
gravidade	गुरुत्वाकर्षण	gravidade	गुरुत्वाकर्षण	N;FEM;SG	N;NOM;MASC;SG;3
gravidade	गम्भीरता	gravidade	गम्भीरता	N;FEM;SG	N;NOM;FEM;SG;3
gravidade	गंभीरता	gravidade	गंभीरता	N;FEM;SG	N;NOM;FEM;SG;3
pobreza	निर्धनता	pobreza	निर्धनता	N;FEM;SG	N;NOM;FEM;SG;3
pobreza	गरीबी	pobreza	गरीबी	N;FEM;SG	N;NOM;FEM;SG;3
aprendizagem	शिक्षुता	aprendizagem	शिक्षुता	N;FEM;SG	N;NOM;FEM;SG;3
anúncio	घोषणा	anúncio	घोषणा	N;MASC;SG	N;NOM;FEM;SG;3
anúncio	विज्ञापन	anúncio	विज्ञापन	N;MASC;SG	N;NOM;MASC;SG;3
reconstrução	पुनर्निर्माण	reconstrução	पुनर्निर्माण	N;FEM;SG	N;NOM;MASC;SG;3
reconstrução	पुनर्निर्माण	reconstrução	पुनर्निर्माण	N;FEM;SG	N;NOM;MASC;SG;3
aproximação	सन्निकटन	aproximação	सन्निकटन	N;FEM;SG	N;NOM;MASC;SG;3
aproximação	दृष्टिकोण	aproximação	दृष्टिकोण	N;FEM;SG	N;NOM;MASC;SG;3
educacional	शैक्षणिक	educacional	शैक्षणिक	ADJ;MASC;SG	ADJ;NOM
pink	गुलाबी	pink	गुलाबी	N;MASC;SG	N;NOM;FEM;SG;3
benefícios	फायदे	benefício	फायदा	N;MASC;PL	N;NOM;MASC;PL;3
janelas	खिड़कियाँ	janela	खिड़की	N;FEM;PL	N;NOM;FEM;PL;3
alterado	बदला	alterar	बदल	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
vietnã	विएतनाम	vietnã	विएतनाम	N;MASC;SG	N;NOM;MASC;SG;3
head	दिमाग़	head	दिमाग़	N;MASC;SG	N;NOM;MASC;SG;3
head	सिर	head	सिर	N;MASC;SG	N;NOM;MASC;SG;3
tomando	लेने	tomar	ले	V;V.MSDR	V;MASC;NFIN;ACT
cheio	पूरा	cheio	पूरा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
trindade	ट्रिनिटी	trindade	ट्रिनिटी	N;FEM;SG	N;NOM;FEM;SG;3
probabilidade	संभावना	probabilidade	संभावना	N;FEM;SG	N;NOM;FEM;SG;3
probabilidade	संभाव्यता	probabilidade	संभाव्यता	N;FEM;SG	N;NOM;FEM;SG;3
volante	पहिया	volante	पहिया	N;MASC;SG	N;NOM;MASC;SG;3
volante	चक्र	volante	चक्र	N;MASC;SG	N;NOM;MASC;SG;3
volante	व्हील	volante	व्हील	N;MASC;SG	N;NOM;MASC;SG;3
engenheiros	इंजीनियरों	engenheiro	इंजीनियर	N;MASC;PL	N;ACC;MASC;PL;3
engenheiros	इंजीनियर्स	engenheiro	इंजीनियर	N;MASC;PL	N;NOM;MASC;PL;3
contraste	विरोध	contraste	विरोध	N;MASC;SG	N;NOM;MASC;SG;3
contraste	कंट्रास्ट	contraste	कंट्रास्ट	N;MASC;SG	N;NOM;MASC;SG;3
natação	स्विमिंग	natação	स्विमिंग	N;FEM;SG	N;NOM;MASC;SG;3
natação	तैराकी	natação	तैराकी	N;FEM;SG	N;NOM;MASC;SG;3
cheia	पूरा	cheio	पूरा	ADJ;FEM;SG	ADJ;NOM;MASC;SG
desporto	खेल	desporto	खेल	N;MASC;SG	N;NOM;MASC;SG;3
desporto	क्रीड़ा	desporto	क्रीड़ा	N;MASC;SG	N;NOM;MASC;SG;3
desporto	खेलकूद	desporto	खेलकूद	N;MASC;SG	N;NOM;MASC;SG;3
desporto	खेल	desporto	खेल	N;MASC;SG	N;NOM;MASC;SG;3
minissérie	miniseries	minissérie	miniseries	N;FEM;SG	N;NOM;MASC;SG;3
utilidade	उपयोगिता	utilidade	उपयोगिता	N;FEM;SG	N;NOM;FEM;SG;3
utilidade	सुविधा	utilidade	सुविधा	N;FEM;SG	N;NOM;FEM;SG;3
utilidade	उपयोगिता	utilidade	उपयोगिता	N;FEM;SG	N;NOM;FEM;SG;3
utilidade	यूटिलिटी	utilidade	यूटिलिटी	N;FEM;SG	N;NOM;FEM;SG;3
sessões	एक्सटेंशन्स	sessão	एक्सटेंशन्स	N;FEM;PL	N;NOM;MASC;PL;3
templos	मंदिरों	templo	मंदिर	N;MASC;PL	N;ACC;MASC;PL;3
polonês	पॉलिश	polonês	पॉलिश	N;MASC;SG	N;NOM;MASC;SG;3
oitavo	आठवां	oitavo	आठवां	ADJ;MASC;SG	ADJ;NOM;MASC;SG
oitavo	आठवीं	oitavo	आठवां	ADJ;MASC;SG	ADJ;NOM;FEM;SG
years	वर्ष	years	वर्ष	N;MASC;SG	N;NOM;MASC;SG;3
years	साल	years	साल	N;MASC;SG	N;NOM;MASC;SG;3
fair	मेले	fair	मेला	N;MASC;SG	N;NOM;MASC;SG;3
fair	मेला	fair	मेला	N;MASC;SG	N;NOM;MASC;SG;3
point	बिंदु	point	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
point	बिन्दु	point	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
point	पॉइंट	point	पॉइंट	N;MASC;SG	N;NOM;MASC;SG;3
knight	नाईट	knight	नाईट	N;MASC;SG	N;NOM;FEM;SG;3
vendo	बेचें	ver	बेच	V;V.MSDR	V;SBJV;PL;FIN;ACT
vendo	देखकर	ver	देख	V;V.MSDR	V;V.CVB
chase	पीछा	chase	पीछा	N;MASC;SG	N;NOM;MASC;SG;3
true	सच	true	सच	N;MASC;SG	N;NOM;MASC;SG;3
clínica	क्लीनिक	clínica	क्लीनिक	N;FEM;SG	N;NOM;MASC;SG;3
clínica	क्लिनिक	clínica	क्लिनिक	N;FEM;SG	N;NOM;MASC;SG;3
clínica	नैदानिक	clínica	नैदानिक	N;FEM;SG	N;NOM;MASC;SG;3
ossos	अस्थियों	osso	अस्थी	N;MASC;PL	N;ACC;FEM;PL;3
ossos	हड्डियाँ	osso	हड्डी	N;MASC;PL	N;NOM;FEM;PL;3
ossos	हड्डियां	osso	हड्डी	N;MASC;PL	N;NOM;FEM;PL;3
ossos	हड्डियों	osso	हड्डी	N;MASC;PL	N;ACC;FEM;PL;3
vincent	विन्सेंट	vincent	विन्सेंट	N;MASC;SG	N;NOM;MASC;SG;3
gonzález	gonzález	gonzález	gonzález	N;MASC;SG	N;NOM;MASC;SG;3
judaica	यहूदी	judaica	यहूदी	N;FEM;SG	N;NOM;MASC;SG;3
guerreiros	वारियर्स	guerreiro	वारियर्स	N;MASC;PL	N;NOM;MASC;PL;3
guerreiros	योद्धाओं	guerreiro	योद्धा	N;MASC;PL	N;ACC;MASC;PL;3
mistério	रहस्य	mistério	रहस्य	N;MASC;SG	N;NOM;MASC;SG;3
legado	विरासत	legado	विरासत	N;MASC;SG	N;NOM;FEM;SG;3
entradas	प्रविष्टियाँ	entrada	प्रविष्टी	N;FEM;PL	N;NOM;FEM;PL;3
entradas	प्रविष्टियां	entrada	प्रविष्टी	N;FEM;PL	N;NOM;FEM;PL;3
ruim	खराब	ruim	खराब	ADJ;MASC;SG	ADJ
variantes	विसंगतियाँ	variante	विसंगति	N;FEM;PL	N;NOM;FEM;PL;3
judicial	न्यायिक	judicial	न्यायिक	ADJ;MASC;SG	ADJ;NOM
amy	एमी	amy	एमी	N;FEM;SG	N;NOM;MASC;SG;3
hierarquia	पदानुक्रम	hierarquia	पदानुक्रम	N;FEM;SG	N;NOM;MASC;SG;3
premiação	पुरस्कार	premiação	पुरस्कार	N;FEM;SG	N;NOM;MASC;SG;3
encontraram	पाये	encontrar	पा	V;IND;PL;3;FIN	V;PFV;MASC;PL;V.PTCP;ACT
complexos	जटिल	complexo	जटिल	ADJ;MASC;PL	ADJ
spencer	स्पेंसर	spencer	स्पेंसर	N;MASC;SG	N;NOM;MASC;SG;3
polêmica	विवाद	polêmica	विवाद	N;FEM;SG	N;NOM;MASC;SG;3
secreto	गोपनीय	secreto	गोपनीय	N;MASC;SG	N;NOM;MASC;SG;3
secreto	भेद	secreto	भेद	N;MASC;SG	N;NOM;MASC;SG;3
secreto	रहस्य	secreto	रहस्य	N;MASC;SG	N;NOM;MASC;SG;3
mágico	विज़ार्ड	mágico	विज़ार्ड	N;MASC;SG	N;NOM;MASC;SG;3
mágico	जादूगर	mágico	जादूगर	N;MASC;SG	N;NOM;MASC;SG;3
mágico	जादूगर	mágico	जादूगर	N;MASC;SG	N;NOM;MASC;SG;3
mágico	मैजिक	mágico	मैजिक	N;MASC;SG	N;NOM;MASC;SG;3
protocolo	प्रोटोकाल	protocolo	प्रोटोकाल	N;MASC;SG	N;NOM;MASC;SG;3
protocolo	प्रोटोकॉल	protocolo	प्रोटोकॉल	N;MASC;SG	N;NOM;MASC;SG;3
stars	तारे	star	तारा	N;MASC;SG	N;NOM;MASC;SG;3
stars	सितारे	star	सितारा	N;MASC;SG	N;NOM;MASC;SG;3
son	बेटा	son	बेटा	N;MASC;SG	N;NOM;MASC;SG;3
son	पुत्र	son	पुत्र	N;MASC;SG	N;NOM;MASC;SG;3
son	बेटे	son	बेटा	N;MASC;SG	N;NOM;MASC;SG;3
ângulo	कोण	ângulo	कोण	N;MASC;SG	N;NOM;MASC;SG;3
procedimentos	प्रक्रियाओं	procedimento	प्रक्रिया	N;MASC;PL	N;ACC;FEM;PL;3
noção	ख़्याल	noção	ख़्याल	N;FEM;SG	N;NOM;MASC;SG;3
vivendo	जीना	viver	जी	V;V.MSDR	V;MASC;SG;NFIN;ACT
famosas	मशहूर	famoso	मशहूर	ADJ;FEM;PL	ADJ
famosas	प्रसिद्ध	famoso	प्रसिद्ध	ADJ;FEM;PL	ADJ
fantasy	काल्पनिक	fantasy	काल्पनिक	N;MASC;SG	N;NOM;MASC;SG;3
tommy	टॉमी	tommy	टॉमी	N;MASC;SG	N;NOM;MASC;SG;3
metais	धातुओं	metal	धातुा	N;MASC;PL	N;ACC;MASC;PL;3
broadway	ब्रॉडवे	broadway	ब्रॉडवे	N;FEM;SG	N;NOM;MASC;SG;3
dick	लंड	dick	लंड	N;MASC;SG	N;NOM;MASC;SG;3
testemunhas	गवाहों	testemunha	गवाह	N;FEM;PL	N;ACC;MASC;PL;3
minerais	मिनरल्स	mineral	मिनरल	N;MASC;PL	N;NOM;MASC;PL;3
decoração	सजावट	decoração	सजावट	N;FEM;SG	N;NOM;FEM;SG;3
secret	गोपनीय	secret	गोपनीय	N;MASC;SG	N;NOM;MASC;SG;3
secret	भेद	secret	भेद	N;MASC;SG	N;NOM;MASC;SG;3
secret	रहस्य	secret	रहस्य	N;MASC;SG	N;NOM;MASC;SG;3
nucleares	नाभिकीय	nuclear	नाभिकीय	N;MASC;PL	N;NOM;MASC
diretora	निर्देशक	diretora	निर्देशक	N;FEM;SG	N;NOM;MASC;SG;3
diretora	निदेशक	diretora	निदेशक	N;FEM;SG	N;NOM;MASC;SG;3
moléculas	अणुओं	molécula	अणु	N;FEM;PL	N;ACC;MASC;PL;3
previsão	पूर्वानुमान	previsão	पूर्वानुमान	N;FEM;SG	N;NOM;MASC;SG;3
previsão	भविष्यवाणी	previsão	भविष्यवाणी	N;FEM;SG	N;NOM;FEM;SG;3
previsão	पूर्वानुमान	previsão	पूर्वानुमान	N;FEM;SG	N;NOM;MASC;SG;3
previsão	भविष्यवाणी	previsão	भविष्यवाणी	N;FEM;SG	N;NOM;FEM;SG;3
acre	एकड़	acrir	एकड	N;MASC;SG	N;NOM;MASC;SG;3
melhoria	सुधार	melhoria	सुधार	N;FEM;SG	N;NOM;MASC;SG;3
vilas	कस्बों	vila	कस्बा	N;FEM;PL	N;ACC;MASC;PL;3
vilas	गावों	vila	गाव	N;FEM;PL	N;ACC;MASC;PL;3
vilas	गांवों	vila	गांव	N;FEM;PL	N;NOM;MASC;PL;3
censura	निन्दा	censura	निन्दा	N;FEM;SG	N;NOM;FEM;SG;3
censura	निंदा	censura	निंदा	N;FEM;SG	N;NOM;FEM;SG;3
censura	सेंसरशिप	censura	सेंसरशिप	N;FEM;SG	N;NOM;MASC;SG;3
assembléia	असेम्बली	assembléia	असेम्बली	N;FEM;SG	N;NOM;FEM;SG;3
assembléia	विधानसभा	assembléia	विधानसभा	N;FEM;SG	N;NOM;FEM;SG;3
assembléia	सभा	assembléia	सभा	N;FEM;SG	N;NOM;FEM;SG;3
supervisor	निरीक्षक	supervisor	निरीक्षक	N;MASC;SG	N;NOM;MASC;SG;3
renascimento	पुनर्जागरण	renascimento	पुनर्जागरण	N;MASC;SG	N;NOM;MASC;SG;3
renascimento	पुनरुद्धार	renascimento	पुनरुद्धार	N;MASC;SG	N;NOM;MASC;SG;3
galo	मुर्गा	galo	मुर्गा	N;MASC;SG	N;NOM;MASC;SG;3
galo	मुर्गा	galo	मुर्गा	N;MASC;SG	N;NOM;MASC;SG;3
reuniões	मुलाकातें	reunião	मुलाकात	N;FEM;PL	N;NOM;FEM;PL;3
reuniões	बैठकों	reunião	बैठक	N;FEM;PL	N;ACC;FEM;PL;3
gerações	पीढियां	geração	पीढी	N;FEM;PL	N;NOM;FEM;PL;3
capitais	शीर्षों	capital	शीर्ष	N;MASC;PL	N;ACC;MASC;PL;3
piso	फर्श	piso	फर्श	N;MASC;SG	N;NOM;MASC;SG;3
piso	तल	piso	तल	N;MASC;SG	N;NOM;MASC;SG;3
piso	मंजिल	piso	मंजिल	N;MASC;SG	N;NOM;FEM;SG;3
pagina	पृष्ठ	pagina	पृष्ठ	N;FEM;SG	N;NOM;MASC;SG;3
pagina	पेज	pagina	पेज	N;FEM;SG	N;NOM;MASC;SG;3
liberais	उदारवादियों	liberal	उदारवादी	N;MASC;PL	N;ACC;MASC;PL;3
aceitação	स्वीकृति	aceitação	स्वीकृति	N;FEM;SG	N;NOM;FEM;SG;3
sítios	साइटें	sítio	साइट	N;MASC;PL	N;NOM;FEM;PL;3
sítios	साइट्स	sítio	साइट	N;MASC;PL	N;NOM;MASC;PL;3
túmulo	मज़ार	túmulo	मज़ार	N;MASC;SG	N;NOM;FEM;SG;3
túmulo	कब्र	túmulo	कब्र	N;MASC;SG	N;NOM;FEM;SG;3
acampamento	कैम्प	acampamento	कैम्प	N;MASC;SG	N;NOM;MASC;SG;3
acampamento	कैंप	acampamento	कैंप	N;MASC;SG	N;NOM;MASC;SG;3
acampamento	शिविर	acampamento	शिविर	N;MASC;SG	N;NOM;MASC;SG;3
acampamento	कैम्पिंग	acampamento	कैम्पिंग	N;MASC;SG	N;NOM;MASC;SG;3
acampamento	कैंप	acampamento	कैंप	N;MASC;SG	N;NOM;MASC;SG;3
vencido	हारा	vencer	हार	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
vencido	पीटा	vencer	पीटा	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
vencido	पिटे	vencer	पिटा	V;MASC;SG;V.PTCP	V;MASC;SG;FIN;ACT
pedindo	पूछे	pedir	पूछ	V;V.MSDR	V;PFV;MASC;PL;V.PTCP;ACT
imigração	आव्रजन	imigração	आव्रजन	N;FEM;SG	N;NOM;MASC;SG;3
controvérsia	विवाद	controvérsia	विवाद	N;FEM;SG	N;NOM;MASC;SG;3
semelhança	समानता	semelhança	समानता	N;FEM;SG	N;NOM;FEM;SG;3
semelhança	समानता	semelhança	समानता	N;FEM;SG	N;NOM;FEM;SG;3
semelhança	प्रतिरूप	semelhança	प्रतिरूप	N;FEM;SG	N;NOM;MASC;SG;3
expressa	एक्स्प्रेस	esprimir	एक्स्प्रेस	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
proprietários	मालिकों	proprietário	मालिक	N;MASC;PL	N;ACC;MASC;PL;3
actividades	गतिविधियाँ	actividade	गतिविधि	N;FEM;PL	N;NOM;FEM;PL;3
actividades	क्रियाएँ	actividade	क्रिया	N;FEM;PL	N;NOM;FEM;PL;3
polaco	पॉलिश	polaco	पॉलिश	N;MASC;SG	N;NOM;MASC;SG;3
rapaz	लड़का	rapaz	लड़का	N;MASC;SG	N;NOM;MASC;SG;3
divisa	मुद्रा	divisa	मुद्रा	N;FEM;SG	N;NOM;FEM;SG;3
divisa	करेंसी	divisa	करेंसी	N;FEM;SG	N;NOM;FEM;SG;3
sonda	जांच	sondar	जांच	N;FEM;SG	N;NOM;FEM;SG;3
pleno	पूरा	pleno	पूरा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
mamíferos	स्तनधारियों	mamífero	स्तनधारी	N;MASC;PL	N;ACC;MASC;PL;3
mamíferos	स्तनधारी	mamífero	स्तनधारी	N;MASC;PL	N;NOM;MASC;PL;3
fracasso	फेल	fracasso	फेल	N;MASC;SG	N;NOM;MASC;SG;3
fracasso	नाकामी	fracasso	नाकामी	N;MASC;SG	N;NOM;FEM;SG;3
fracasso	असफलता	fracasso	असफलता	N;MASC;SG	N;NOM;FEM;SG;3
fracasso	विफलता	fracasso	विफलता	N;MASC;SG	N;NOM;FEM;SG;3
armazenamento	भंडारण	armazenamento	भंडारण	N;MASC;SG	N;NOM;MASC;SG;3
armazenamento	स्टोरेज	armazenamento	स्टोरेज	N;MASC;SG	N;NOM;MASC;SG;3
armazenamento	संग्रहण	armazenamento	संग्रहण	N;MASC;SG	N;NOM;MASC;SG;3
armazenamento	भंडार	armazenamento	भंडार	N;MASC;SG	N;NOM;MASC;SG;3
cidadania	नागरिकता	cidadania	नागरिकता	N;FEM;SG	N;NOM;FEM;SG;3
plena	पूरा	pleno	पूरा	ADJ;FEM;SG	ADJ;NOM;MASC;SG
wolf	भेड़िया	wolf	भेड़िया	N;MASC;SG	N;NOM;MASC;SG;3
tópicos	विषयों	tópico	विषय	N;MASC;PL	N;ACC;MASC;PL;3
tópicos	लड़ियाँ	tópico	लड़ी	N;MASC;PL	N;NOM;FEM;PL;3
colaboradores	योगदानकर्ता	colaborador	योगदानकर्ता	N;MASC;PL	N;NOM;MASC;PL;3
rotação	घूर्णन	rotação	घूर्णन	N;FEM;SG	N;NOM;MASC;SG;3
rotação	परिक्रमण	rotação	परिक्रमण	N;FEM;SG	N;NOM;MASC;SG;3
rotação	घुमाव	rotação	घुमाव	N;FEM;SG	N;NOM;MASC;SG;3
rotação	घूर्णन	rotação	घूर्णन	N;FEM;SG	N;NOM;MASC;SG;3
rotação	रोटेशन	rotação	रोटेशन	N;FEM;SG	N;NOM;MASC;SG;3
catolicismo	कैथोलिक	catolicismo	कैथोलिक	N;MASC;SG	N;NOM;MASC;SG;3
exclusiva	विशेष	exclusivo	विशेष	ADJ;FEM;SG	ADJ;NOM
