まで	tot	まで	tot	ADP	ADP
バブル	bubbel	バブル	bubbel	N	N;MASC+FEM;SG
明るい	lichte	明るい	licht	ADJ	ADJ
明るい	helder	明るい	helder	ADJ	ADJ
明るい	fel	明るい	fel	ADJ	ADJ
サスペンション	vering	サスペンション	vering	N	N;MASC+FEM;SG
サスペンション	suspensie	サスペンション	suspensie	N	N;MASC+FEM;SG
サスペンション	schorsing	サスペンション	schorsing	N	N;MASC+FEM;SG
サスペンション	opschorting	サスペンション	opschorting	N	N;MASC+FEM;SG
埋葬	begraven	埋葬	begraven	V	V;V.PTCP
埋葬	bedolven	埋葬	bedelven	V	V;V.PTCP
爵位	adelstand	爵位	adelstand	N	N;MASC+FEM;SG
トレイン	trein	トレイン	trein	N	N;MASC+FEM;SG
家老	karo	家老	karo	N	N;MASC+FEM;SG
本質	essentie	本質	essentie	N	N;MASC+FEM;SG
大都市	metropolis	大都市	metropolis	N	N;MASC+FEM;SG
大都市	metropool	大都市	metropool	N	N;MASC+FEM;SG
芸術家	kunstenaars	芸術家	kunstenaar	N	N;PL
芸術家	artiesten	芸術家	artiest	N	N;PL
芸術家	kunstenares	芸術家	kunstenares	N	N;MASC+FEM;SG
芸術家	artiest	芸術家	artiest	N	N;MASC+FEM;SG
芸術家	kunstenaar	芸術家	kunstenaar	N	N;MASC+FEM;SG
芸術家	artist	芸術家	artist	N	N;MASC+FEM;SG
セレクション	selectie	セレクション	selectie	N	N;MASC+FEM;SG
ボランティア	vrijwilligerswerk	ボランティア	vrijwilligerswerk	N	N;NEUT;SG
ボランティア	vrijwilliger	ボランティア	vrijwillig	N	N;MASC+FEM;SG
ボランティア	vrijwilligers	ボランティア	vrijwilliger	N	N;PL
ファイブ	five	ファイブ	five	N	N;MASC+FEM;SG
熱帯	tropen	熱帯	troop	N	N;PL
半径	straal	半径	straal	N	N;MASC+FEM;SG
半径	radius	半径	radius	N	N;MASC+FEM;SG
ノミネート	voordrachten	ノミネート	voordracht	N	N;PL
ノミネート	nominaties	ノミネート	nominatie	N	N;PL
元帥	maarschalk	元帥	maarschalk	N	N;MASC+FEM;SG
元帥	marshal	元帥	marshal	N	N;MASC+FEM;SG
コック	kok	コック	kok	N	N;MASC+FEM;SG
コック	cook	コック	cook	N	N;MASC+FEM;SG
コック	lul	コック	lul	N	N;MASC+FEM;SG
コック	pik	コック	pik	N	N;MASC+FEM;SG
コック	haan	コック	haan	N	N;MASC+FEM;SG
消費者	consument	消費者	consument	N	N;MASC+FEM;SG
消費者	consumenten	消費者	consument	N	N;PL
消費者	consument	消費者	consument	N	N;MASC+FEM;SG
消費者	consumenten	消費者	consument	N	N;PL
消費者	verbruikers	消費者	verbruiker	N	N;PL
損失	verlies	損失	verlies	N	N;NEUT;SG
損失	verlies	損失	verlies	N	N;NEUT;SG
ストック	voorraad	ストック	voorraad	N	N;MASC+FEM;SG
声明	statement	声明	statement	N	N;NEUT;SG
声明	verklaring	声明	verklaring	N	N;MASC+FEM;SG
妄想	wanen	妄想	wanen	V	V;NFIN
貧困	armoede	貧困	armoede	N	N;MASC+FEM;SG
ワゴン	wagon	ワゴン	wagon	N	N;MASC+FEM;SG
ワゴン	wagen	ワゴン	wagen	N	N;MASC+FEM;SG
力学	mechanica	力学	mechanica	N	N;MASC+FEM;SG
力学	monteurs	力学	monteur	N	N;PL
付録	bijlage	付録	bijlage	N	N;MASC+FEM;SG
付録	aanhangsel	付録	aanhangsel	N	N;NEUT;SG
付録	appendix	付録	appendix	N	N;MASC+FEM;SG
素数	prime	素数	prime	N	N;MASC+FEM;SG
素数	priemgetal	素数	priemgetal	N	N;NEUT;SG
楕円	ellips	楕円	ellips	N	N;MASC+FEM;SG
ソリ	slede	ソリ	slede	N	N;MASC+FEM;SG
ソリ	slee	ソリ	slee	N	N;MASC+FEM;SG
遺伝	erfelijkheid	遺伝	erfelijkheid	N	N;MASC+FEM;SG
飲料	drankje	飲料	drank	N	N;NEUT;SG
飲料	drank	飲料	drank	N	N;MASC+FEM;SG
飲料	dranken	飲料	drank	N	N;PL
違法	onwettig	違法	onwettig	ADJ	ADJ
違法	illegaal	違法	illegaal	ADJ	ADJ
違法	illegale	違法	illegaal	ADJ	ADJ
公衆	publiek	公衆	publiek	N	N;NEUT;SG
染色	kleuring	染色	kleuring	N	N;MASC+FEM;SG
農場	kwekerij	農場	kwekerij	N	N;MASC+FEM;SG
農場	boerderij	農場	boerderij	N	N;MASC+FEM;SG
農場	boerderijen	農場	boerderij	N	N;PL
強度	sterkte	強度	sterkte	N	N;MASC+FEM;SG
強度	kracht	強度	kracht	N	N;MASC+FEM;SG
源	genji	源	genji	N	N;NEUT;SG
勇気	moed	勇気	moed	N	N;MASC+FEM;SG
勇気	dapperheid	勇気	dapperheid	N	N;MASC+FEM;SG
勇気	moed	勇気	moed	N	N;MASC+FEM;SG
勇気	moed	勇気	moed	N	N;MASC+FEM;SG
セキュリティ	veiligheid	セキュリティ	veiligheid	N	N;MASC+FEM;SG
セキュリティ	beveiliging	セキュリティ	beveiliging	N	N;MASC+FEM;SG
債権	claim	債権	claim	N	N;NEUT;SG
債権	claims	債権	claim	N	N;PL
債権	vorderingen	債権	vordering	N	N;PL
債権	beweringen	債権	bewering	N	N;PL
祖母	grootmoeder	祖母	grootmoeder	N	N;MASC+FEM;SG
祖母	oma	祖母	oma	N	N;MASC+FEM;SG
フロア	vloer	フロア	vloer	N	N;MASC+FEM;SG
フロア	verdieping	フロア	verdieping	N	N;MASC+FEM;SG
フロア	floor	フロア	floor	N	N;MASC+FEM;SG
位相	fase	位相	fase	N	N;MASC+FEM;SG
手続	procedures	手続	procedure	N	N;PL
クラフト	kraft	クラフト	krafpen	N	N;MASC+FEM;SG
クラフト	ambacht	クラフト	ambacht	N	N;NEUT;SG
ドキュメント	document	ドキュメント	document	N	N;NEUT;SG
ドキュメント	documenten	ドキュメント	document	N	N;PL
ドキュメント	documentatie	ドキュメント	documentatie	N	N;MASC+FEM;SG
思考	gedachten	思考	gedacht	N	N;PL
思考	gedachtes	思考	dachtel	N	N;PL
講習	training	講習	training	N	N;MASC+FEM;SG
講習	opleiding	講習	opleiding	N	N;MASC+FEM;SG
ホップ	hop	ホップ	hop	N	N;MASC+FEM;SG
ホップ	hop	ホップ	hop	N	N;MASC+FEM;SG
コンピューター	computer	コンピューター	computer	N	N;MASC+FEM;SG
コンピューター	computers	コンピューター	computer	N	N;PL
マネー	geld	マネー	geld	N	N;NEUT;SG
ウォール	prikbord	ウォール	prikbord	N	N;NEUT;SG
ウォール	wand	ウォール	wand	N	N;MASC+FEM;SG
ウォール	muur	ウォール	muur	N	N;MASC+FEM;SG
レート	tarief	レート	tarief	N	N;NEUT;SG
クラウン	kroon	クラウン	kroon	N	N;MASC+FEM;SG
貨幣	geld	貨幣	geld	N	N;NEUT;SG
当事	partijen	当事	partij	N	N;PL
当事	feestjes	当事	feest	N	N;PL
迷宮	doolhof	迷宮	doolhof	N	N;NEUT;SG
迷宮	labyrint	迷宮	labyrint	N	N;NEUT;SG
イニング	innings	イニング	inning	N	N;PL
朗読	voordragen	朗読	voordragen	V	V;NFIN
夜明け	dawn	夜明け	dawn	N	N;MASC+FEM;SG
夜明け	dageraad	夜明け	dageraad	N	N;MASC+FEM;SG
ポンプ	pomp	ポンプ	pomp	N	N;MASC+FEM;SG
ハイブリッド	kruisingen	ハイブリッド	kruising	N	N;PL
ハイブリッド	hybriden	ハイブリッド	hybrid	N	N;PL
ハイブリッド	hybride	ハイブリッド	hybride	N	N;MASC+FEM;SG
マウス	muizen	マウス	muis	N	N;PL
マウス	muizen	マウス	muis	N	N;PL
マウス	muis	マウス	muis	N	N;MASC+FEM;SG
鳥居	torii	鳥居	torii	N	N;MASC+FEM;SG
レインボー	regenboog	レインボー	regenboog	N	N;MASC+FEM;SG
レインボー	rainbow	レインボー	rainbow	N	N;MASC+FEM;SG
失う	verliezen	失う	verliezen	V	V;NFIN
ベンチ	bench	ベンチ	bench	N	N;MASC+FEM;SG
ベンチ	bankje	ベンチ	bank	N	N;NEUT;SG
蜂起	opstand	蜂起	opstand	N	N;MASC+FEM;SG
スタブ	strookje	スタブ	strookje	N	N;NEUT;SG
感じる	voelen	感じる	voelen	V	V;NFIN
感じる	voel	感じる	voelen	V	V;SG;PRS;FIN
脅威	dreigingen	脅威	dreiging	N	N;PL
脅威	bedreiging	脅威	bedreiging	N	N;MASC+FEM;SG
脅威	dreigementen	脅威	dreigement	N	N;MASC+FEM;SG
脅威	bedreigingen	脅威	bedreiging	N	N;PL
脅威	dreigement	脅威	dreigement	N	N;NEUT;SG
脅威	bedreiging	脅威	bedreiging	N	N;MASC+FEM;SG
脅威	dreiging	脅威	dreiging	N	N;MASC+FEM;SG
触媒	katalysator	触媒	katalysator	N	N;MASC+FEM;SG
触媒	katalysatoren	触媒	katalysator	N	N;PL
車輪	rad	車輪	rad	N	N;NEUT;SG
車輪	wiel	車輪	wiel	N	N;NEUT;SG
車輪	wielen	車輪	wiel	N	N;PL
車輪	wheels	車輪	wheels	N	N;MASC+FEM;SG
車輪	velgen	車輪	velgen	N	N;PL
シャツ	overhemd	シャツ	overhemd	N	N;NEUT;SG
シャツ	shirt	シャツ	shirt	N	N;NEUT;SG
シャツ	hemd	シャツ	hemden	N	N;NEUT;SG
シャツ	hemden	シャツ	hemden	N	N;PL
シャツ	overhemden	シャツ	overhemden	N	N;PL
シャツ	shirts	シャツ	shirt	N	N;PL
主人	echtgenoot	主人	echtgenoot	N	N;MASC+FEM;SG
結婚式	trouwfeest	結婚式	trouwfeest	N	N;NEUT;SG
結婚式	bruiloft	結婚式	bruiloft	N	N;MASC+FEM;SG
結婚式	huwelijk	結婚式	huwelijk	N	N;NEUT;SG
アルミ	aluminium	アルミ	aluminium	N	N;NEUT;SG
香り	geur	香り	geur	N	N;MASC+FEM;SG
香り	geur	香り	geur	N	N;MASC+FEM;SG
シールド	schilden	シールド	schilden	N	N;PL
シールド	afscherming	シールド	afscherming	N	N;MASC+FEM;SG
シールド	schild	シールド	schild	N	N;NEUT;SG
シールド	schermen	シールド	scherm	N	N;PL
シールド	schilden	シールド	schilden	N	N;PL
オブジェクト	voorwerp	オブジェクト	voorwerp	N	N;NEUT;SG
オブジェクト	object	オブジェクト	object	N	N;NEUT;SG
オブジェクト	objecten	オブジェクト	object	N	N;PL
オブジェクト	voorwerpen	オブジェクト	voorwerp	N	N;PL
代理店	bureau	代理店	bureau	N	N;NEUT;SG
代理店	agentschap	代理店	agentschap	N	N;NEUT;SG
代理店	agentschappen	代理店	agentschap	N	N;PL
代理店	bureaus	代理店	bureau	N	N;PL
オイル	olieverf	オイル	olieverf	N	N;MASC+FEM;SG
オイル	aardolie	オイル	aardolie	N	N;MASC+FEM;SG
オイル	olie	オイル	olie	N	N;MASC+FEM;SG
注釈	annotatie	注釈	annotatie	N	N;NEUT;SG
注釈	annotaties	注釈	annotatie	N	N;PL
トライアル	beproeving	トライアル	beproeving	N	N;MASC+FEM;SG
トライアル	proces	トライアル	proces	N	N;NEUT;SG
トライアル	rechtzaak	トライアル	rechtzaak	N	N;MASC+FEM;SG
トライアル	rechtszaak	トライアル	rechtszaak	N	N;MASC+FEM;SG
トライアル	proef	トライアル	proef	N	N;MASC+FEM;SG
トライアル	beproevingen	トライアル	beproeving	N	N;PL
頭文字	initialen	頭文字	initiaal	N	N;PL
皮膚	huid	皮膚	huid	N	N;MASC+FEM;SG
皮膚	skin	皮膚	skin	N	N;MASC+FEM;SG
スプリント	sprint	スプリント	sprint	N	N;MASC+FEM;SG
切断	loskoppelen	切断	loskoppel	V	V;NFIN
切断	verbreken	切断	verbreken	V	V;NFIN
宝石	juweel	宝石	juweel	N	N;NEUT;SG
宝石	juwelen	宝石	juwelen	N	N;PL
宝石	sieraden	宝石	sieraad	N	N;PL
宝石	juwelen	宝石	juwelen	N	N;PL
宝石	sieraden	宝石	sieraad	N	N;PL
座標	coördinaat	座標	coördinaat	N	N;MASC+FEM;SG
座標	coördinaten	座標	coprdinaat	N	N;PL
シャトル	shuttle	シャトル	shuttle	N	N;MASC+FEM;SG
複製	dupliceren	複製	dupliceren	V	V;NFIN
標本	specimens	標本	specimens	N	N;PL
レーン	laan	レーン	laan	N	N;MASC+FEM;SG
レーン	lane	レーン	laan	N	N;MASC+FEM;SG
写本	manuscripten	写本	manuscrip	N	N;PL
写本	handschriften	写本	handschrift	N	N;PL
写本	handschrift	写本	handschrift	N	N;NEUT;SG
写本	manuscript	写本	manuscript	N	N;NEUT;SG
笑顔	lach	笑顔	lach	N	N;MASC+FEM;SG
笑顔	smile	笑顔	smile	N	N;MASC+FEM;SG
両側	zijden	両側	zijden	N	N;PL
両側	zijkanten	両側	zijkant	N	N;PL
両側	kanten	両側	kant	N	N;PL
紀元	tijdperk	紀元	tijdperk	N	N;NEUT;SG
頻度	frequentie	頻度	frequentie	N	N;MASC+FEM;SG
ギャル	gal	ギャル	gal	N	N;MASC+FEM;SG
ルーキー	beginneling	ルーキー	beginneling	N	N;MASC+FEM;SG
ルーキー	nieuweling	ルーキー	nieuweling	N	N;MASC+FEM;SG
ルーキー	groentje	ルーキー	groen	N	N;NEUT;SG
ルーキー	rookie	ルーキー	rookie	N	N;MASC+FEM;SG
ラック	rek	ラック	rek	N	N;MASC+FEM;SG
ラック	rack	ラック	rack	N	N;MASC+FEM;SG
優しい	zachtaardig	優しい	zachtaardig	ADJ	ADJ
優しい	zacht	優しい	zacht	ADJ	ADJ
プチ	petit	プチ	petit	N	N;MASC+FEM;SG
ウォン	wong	ウォン	weggen	N	N;MASC+FEM;SG
赤字	deficit	赤字	deficit	N	N;NEUT;SG
赤字	tekort	赤字	tekort	N	N;NEUT;SG
語源	herkomst	語源	herkomst	N	N;MASC+FEM;SG
語源	oorsprong	語源	oorsprong	N	N;MASC+FEM;SG
語源	etymologie	語源	etymologie	N	N;MASC+FEM;SG
オルガン	orgel	オルガン	orgel	N	N;NEUT;SG
オルガン	orgaan	オルガン	orgaan	N	N;NEUT;SG
阻害	belemmeren	阻害	belemmeren	V	V;NFIN
帽子	hoedjes	帽子	hoed	N	N;PL
帽子	hoeden	帽子	hoed	N	N;PL
帽子	mutsen	帽子	mutsen	N	N;PL
帽子	petten	帽子	pet	N	N;PL
帽子	hoed	帽子	hoed	N	N;MASC+FEM;SG
帽子	pet	帽子	pet	N	N;MASC+FEM;SG
帽子	hat	帽子	hat	N	N;MASC+FEM;SG
帽子	muts	帽子	muts	N	N;MASC+FEM;SG
洞窟	grot	洞窟	grot	N	N;MASC+FEM;SG
洞窟	grotten	洞窟	grot	N	N;PL
ウイング	vleugel	ウイング	vleugel	N	N;MASC+FEM;SG
ウイング	wing	ウイング	wingen	N	N;MASC+FEM;SG
精度	nauwkeurigheid	精度	nauwkeurigheid	N	N;MASC+FEM;SG
精度	precisie	精度	precisie	N	N;MASC+FEM;SG
精度	nauwkeurigheid	精度	nauwkeurigheid	N	N;MASC+FEM;SG
精度	juistheid	精度	juistheid	N	N;MASC+FEM;SG
裁判官	rechter	裁判官	rechter	N	N;MASC+FEM;SG
裁判官	judge	裁判官	judg	N	N;MASC+FEM;SG
裁判官	magistraten	裁判官	magistraat	N	N;PL
裁判官	rechters	裁判官	rechter	N	N;PL
ペース	pace	ペース	pace	N	N;MASC+FEM;SG
ペース	tempo	ペース	tempo	N	N;NEUT;SG
グルメ	gourmet	グルメ	gourmet	N	N;MASC+FEM;SG
系図	genealogie	系図	genealogie	N	N;MASC+FEM;SG
チーム	teamgenoot	チーム	teamgenoot	N	N;MASC+FEM;SG
チーム	teamgenoten	チーム	teamgenoot	N	N;PL
ベッド	bedden	ベッド	bed	N	N;PL
ベッド	bed	ベッド	bed	N	N;NEUT;SG
本堂	hondo	本堂	hondo	N	N;MASC+FEM;SG
ブリス	bliss	ブリス	blissen	N	N;MASC+FEM;SG
ブリス	gelukzaligheid	ブリス	gelukzaligheid	N	N;MASC+FEM;SG
参考	bibliografie	参考	bibliografie	N	N;MASC+FEM;SG
参考	verwijzingen	参考	verwijzing	N	N;PL
参考	referenties	参考	referentie	N	N;PL
魔法	tovenaar	魔法	tovenaar	N	N;MASC+FEM;SG
魔法	wizard	魔法	wizard	N	N;MASC+FEM;SG
錬金術	alchemist	錬金術	alchemist	N	N;MASC+FEM;SG
錬金術	alchemie	錬金術	alchemie	N	N;MASC+FEM;SG
風俗	zeden	風俗	zede	N	N;PL
風俗	mores	風俗	mores	N	N;PL
忠実	trouwe	忠実	trouw	ADJ	ADJ
忠実	trouw	忠実	trouw	ADJ	ADJ
地面	grond	地面	grond	N	N;MASC+FEM;SG
ビタミン	vitamine	ビタミン	vitamine	N	N;MASC+FEM;SG
ビタミン	vitaminen	ビタミン	vitamin	N	N;PL
ビタミン	vitamines	ビタミン	vitamine	N	N;PL
ビタミン	vitaminen	ビタミン	vitamin	N	N;PL
公布	afgekondigd	公布	afkondigen	V	V;V.PTCP
最適	optimaal	最適	optimaal	ADJ	ADJ
最適	optimale	最適	optimaal	ADJ	ADJ
放射	straling	放射	straling	N	N;MASC+FEM;SG
放射	bestraling	放射	bestraling	N	N;MASC+FEM;SG
助言	adviseren	助言	adviseren	V	V;NFIN
索引	index	索引	index	N	N;MASC+FEM;SG
索引	indexcijfer	索引	indexcijfer	N	N;NEUT;SG
索引	indexen	索引	index	N	N;PL
索引	registers	索引	register	N	N;PL
タイミング	timing	タイミング	timing	N	N;MASC+FEM;SG
速報	breken	速報	breken	V	V;NFIN
シーク	sjeik	シーク	sjeik	N	N;MASC+FEM;SG
葬儀	begrafenis	葬儀	begrafenis	N	N;MASC+FEM;SG
葬儀	uitvaart	葬儀	uitvaart	N	N;MASC+FEM;SG
葬儀	begrafenissen	葬儀	begrafenis	N	N;PL
見事	prachtig	見事	prachtig	ADJ	ADJ
見事	prachtige	見事	prachtig	ADJ	ADJ
ターゲット	doelgroep	ターゲット	doelgroep	N	N;MASC+FEM;SG
ターゲット	doelgroepen	ターゲット	doelgroep	N	N;PL
ターゲット	doel	ターゲット	doel	N	N;NEUT;SG
ターゲット	doelwit	ターゲット	doelwit	N	N;NEUT;SG
ターゲット	doelwitten	ターゲット	doelwit	N	N;PL
ターゲット	doelstellingen	ターゲット	doelstelling	N	N;PL
ターゲット	doelen	ターゲット	doel	N	N;PL
テクノ	techno	テクノ	techno	N	N;MASC+FEM;SG
ヒップ	heup	ヒップ	heup	N	N;MASC+FEM;SG
ヒップ	hiep	ヒップ	hoep	N	N;MASC+FEM;SG
セリフ	serif	セリフ	serif	N	N;MASC+FEM;SG
筋肉	spieren	筋肉	spier	N	N;PL
筋肉	spieren	筋肉	spier	N	N;PL
筋肉	spier	筋肉	spier	N	N;MASC+FEM;SG
グッズ	verzamelobjecten	グッズ	verzamelobject	N	N;PL
バッテリー	accu	バッテリー	accu	N	N;MASC+FEM;SG
バッテリー	batterij	バッテリー	batterij	N	N;MASC+FEM;SG
楽園	paradijs	楽園	paradijs	N	N;NEUT;SG
楽園	paradise	楽園	paradise	N	N;MASC+FEM;SG
カンファレンス	conferentie	カンファレンス	conferentie	N	N;MASC+FEM;SG
対称	symmetrie	対称	symmetrie	N	N;MASC+FEM;SG
パイプ	pipe	パイプ	pipe	N	N;MASC+FEM;SG
パイプ	pijp	パイプ	pijp	N	N;MASC+FEM;SG
パイプ	buizen	パイプ	buis	N	N;PL
パイプ	leidingen	パイプ	leiding	N	N;PL
因子	factor	因子	factor	N	N;MASC+FEM;SG
菩薩	bodhisattva	菩薩	bodhisattva	N	N;MASC+FEM;SG
クラッシュ	verliefdheid	クラッシュ	verliefdheid	N	N;MASC+FEM;SG
クラッシュ	crash	クラッシュ	crash	N	N;MASC+FEM;SG
トレーナー	trainer	トレーナー	trainer	N	N;MASC+FEM;SG
トレーナー	opleider	トレーナー	opleider	N	N;MASC+FEM;SG
トレーナー	trui	トレーナー	trui	N	N;MASC+FEM;SG
トレーナー	sweater	トレーナー	sweater	N	N;MASC+FEM;SG
停車	haltes	停車	halte	N	N;PL
写像	mapping	写像	mapping	N	N;MASC+FEM;SG
引き分け	tekenen	引き分け	tekenen	V	V;NFIN
引き分け	trekken	引き分け	trekken	V	V;NFIN
シャープ	sharp	シャープ	sharp	N	N;MASC+FEM;SG
仮名	kana	仮名	kana	N	N;MASC+FEM;SG
祈り	bidden	祈り	bidden	V	V;NFIN
祈り	bid	祈り	bid	V	V;SG;PRS;FIN
祈り	bidden	祈り	bidden	V	V;NFIN
祈り	bidden	祈り	bidden	V	V;NFIN
ドラマー	drummer	ドラマー	drummer	N	N;MASC+FEM;SG
ドラマー	drummers	ドラマー	drummer	N	N;PL
十五	vijftien	十五	vijftien	NUM	NUM
ガソリン	benzine	ガソリン	benzine	N	N;MASC+FEM;SG
ガソリン	benzine	ガソリン	benzine	N	N;MASC+FEM;SG
みき	miki	みく	miki	N	N;MASC+FEM;SG
マスターズ	meesters	マスターズ	meester	N	N;PL
マスターズ	masters	マスターズ	master	N	N;PL
係数	coëfficiënt	係数	coëfficiënt	N	N;MASC+FEM;SG
係数	coëfficiënten	係数	covfficiënt	N	N;PL
係数	factor	係数	factor	N	N;MASC+FEM;SG
読書	lezen	読書	lezen	V	V;NFIN
トランペット	trompetten	トランペット	trompet	N	N;PL
トランペット	trompet	トランペット	trompet	N	N;MASC+FEM;SG
いじめ	pesten	いじめ	pesten	V	V;NFIN
いじめ	gepest	いじめ	pessen	V	V;V.PTCP
テクノロジー	technologieën	テクノロジー	technologieën	N	N;PL
テクノロジー	technologie	テクノロジー	technologie	N	N;MASC+FEM;SG
パズル	puzzel	パズル	puzzel	N	N;MASC+FEM;SG
怪物	monster	怪物	monster	N	N;NEUT;SG
延期	uitstellen	延期	uitstellen	V	V;NFIN
延期	uitgesteld	延期	uitstellen	V	V;V.PTCP
文法	grammatica	文法	grammatica	N	N;MASC+FEM;SG
医者	dokters	医者	dokter	N	N;PL
医者	artsen	医者	arts	N	N;PL
医者	arts	医者	arts	N	N;MASC+FEM;SG
医者	doktor	医者	doktor	N	N;MASC+FEM;SG
医者	dokter	医者	dokter	N	N;MASC+FEM;SG
医者	doctor	医者	doctor	N	N;MASC+FEM;SG
辞書	woordenboeken	辞書	woordenboek	N	N;PL
辞書	woordenboek	辞書	woordenboek	N	N;NEUT;SG
木材	hout	木材	hout	N	N;NEUT;SG
木材	hout	木材	hout	N	N;NEUT;SG
個性	individualiteit	個性	individualiteit	N	N;MASC+FEM;SG
個性	persoonlijkheid	個性	persoonlijkheid	N	N;MASC+FEM;SG
家屋	huizen	家屋	huis	N	N;PL
ルビー	ruby	ルビー	ruby	N	N;MASC+FEM;SG
ルビー	robijn	ルビー	robijn	N	N;MASC+FEM;SG
ストローク	slag	ストローク	slag	N	N;MASC+FEM;SG
ストローク	beroerte	ストローク	beroerte	N	N;MASC+FEM;SG
アプローチ	nadert	アプローチ	naderen	V	V;SG;PRS;FIN
アプローチ	benaderen	アプローチ	benaderen	V	V;NFIN
アプローチ	naderen	アプローチ	naderen	V	V;NFIN
農家	landbouwers	農家	landbouwer	N	N;PL
農家	boeren	農家	boer	N	N;PL
農家	boer	農家	boer	N	N;MASC+FEM;SG
農家	landbouwer	農家	landbouwer	N	N;MASC+FEM;SG
セダン	sedan	セダン	sedan	N	N;MASC+FEM;SG
ナトリウム	natrium	ナトリウム	natrium	N	N;NEUT;SG
持株	holding	持株	holding	N	N;MASC+FEM;SG
バリエーション	variaties	バリエーション	variatie	N	N;PL
バリエーション	varianten	バリエーション	variant	N	N;PL
バリエーション	variatie	バリエーション	variatie	N	N;MASC+FEM;SG
バリエーション	variatie	バリエーション	variatie	N	N;MASC+FEM;SG
親族	verwanten	親族	verwant	N	N;PL
親族	familieleden	親族	familielid	N	N;PL
親族	verwantschap	親族	verwantschap	N	N;MASC+FEM;SG
本物	real	本物	real	N	N;MASC+FEM;SG
届け	leveren	届ける	leveren	V	V;NFIN
届け	afleveren	届ける	afleveren	V	V;NFIN
届け	bezorgen	届ける	bezorgen	V	V;NFIN
補強	versterken	補強	versterken	V	V;NFIN
情勢	situaties	情勢	situatie	N	N;PL
加算	optellen	加算	optellen	V	V;NFIN
加算	toevoegen	加算	toevoegen	V	V;NFIN
加算	voeg	加算	voegen	V	V;SG;PRS;FIN
ケータイ	keitai	ケータイ	keitai	N	N;MASC+FEM;SG
名目	nominaal	名目	nominaal	N	N;NEUT;SG
神道	shinto	神道	shinto	N	N;NEUT;SG
プライベート	prive	プライベート	prive	N	N;MASC+FEM;SG
引く	aftrekken	引く	aftrekken	V	V;NFIN
人質	gijzelaar	人質	gijzelaar	N	N;MASC+FEM;SG
人質	gijzelaars	人質	gijzelaar	N	N;PL
ロッド	hengel	ロッド	hengel	N	N;MASC+FEM;SG
ロッド	rod	ロッド	rod	N	N;MASC+FEM;SG
楽しむ	genieten	楽しむ	genieten	V	V;NFIN
楽しむ	geniet	楽しむ	genieten	V	V;SG;PRS;FIN
水力	waterkracht	水力	waterkracht	N	N;MASC+FEM;SG
焦点	focus	焦点	focus	N	N;MASC+FEM;SG
歩く	wandelen	歩く	wandelen	V	V;NFIN
歩く	lopen	歩く	lopen	V	V;NFIN
歩く	lopend	歩く	lopen	V	V;V.PTCP
歩く	lopen	歩く	lopen	V	V;NFIN
ダッシュ	dash	ダッシュ	dash	N	N;MASC+FEM;SG
ガム	gom	ガム	gom	N	N;NEUT;SG
ガム	kauwgum	ガム	kauwgum	N	N;NEUT;SG
ガム	kauwgom	ガム	kauwgom	N	N;MASC+FEM;SG
ガム	gum	ガム	gum	N	N;NEUT;SG
魔術	tovenarij	魔術	tovenarij	N	N;MASC+FEM;SG
ピッチ	worp	ピッチ	worp	N	N;MASC+FEM;SG
ピッチ	pek	ピッチ	pek	N	N;MASC+FEM;SG
ピッチ	pitch	ピッチ	pitch	N	N;MASC+FEM;SG
サーバー	servers	サーバー	server	N	N;PL
サーバー	server	サーバー	server	N	N;MASC+FEM;SG
ユニフォーム	uniformen	ユニフォーム	uniform	N	N;PL
ユニフォーム	tenue	ユニフォーム	tenue	N	N;NEUT;SG
ユニフォーム	uniform	ユニフォーム	uniform	N	N;NEUT;SG
ユニフォーム	tenue	ユニフォーム	tenue	N	N;NEUT;SG
ユニフォーム	uniform	ユニフォーム	uniform	N	N;NEUT;SG
短歌	tanka	短歌	tanka	N	N;MASC+FEM;SG
ファーム	kwekerij	ファーム	kwekerij	N	N;MASC+FEM;SG
ファーム	boerderij	ファーム	boerderij	N	N;MASC+FEM;SG
ファーム	boerderijen	ファーム	boerderij	N	N;PL
沿革	chronologie	沿革	chronologie	N	N;MASC+FEM;SG
沿革	geschiedenis	沿革	geschiedenis	N	N;MASC+FEM;SG
呪い	vervloeken	呪う	vervloeken	V	V;NFIN
呪い	vloeken	呪う	vloeken	V	V;NFIN
合う	past	合う	passen	V	V;SG;PRS;FIN
野党	tegenstand	野党	tegenstand	N	N;MASC+FEM;SG
野党	oppositie	野党	oppositie	N	N;MASC+FEM;SG
引き上げ	hijsen	引き上げる	hijsen	V	V;NFIN
注文	bestellen	注文	bestellen	V	V;NFIN
注文	bevelen	注文	bevelen	V	V;NFIN
気分	gevoel	気分	gevoel	N	N;NEUT;SG
気分	humeur	気分	humeur	N	N;NEUT;SG
気分	stemming	気分	stemming	N	N;MASC+FEM;SG
一揆	ikki	一揆	ikki	N	N;MASC+FEM;SG
シンガー	zanger	シンガー	zanger	N	N;MASC+FEM;SG
シンガー	singer	シンガー	singer	N	N;MASC+FEM;SG
シンガー	zangeres	シンガー	zangeres	N	N;MASC+FEM;SG
立法	wetgeving	立法	wetgeving	N	N;MASC+FEM;SG
水着	badpak	水着	badpak	N	N;NEUT;SG
モニター	monitor	モニター	monitor	N	N;MASC+FEM;SG
