ennuste	پیشگوئی	ennuste	پیشگوئی	N;NOM;SG	N;NOM;FEM;SG;3
vakavat	سادہ	vakava	سادہ	ADJ;NOM;PL	ADJ
vakavat	زبردست	vakava	زبردست	ADJ;NOM;PL	ADJ
vakavat	متشدد	vakava	متشدد	ADJ;NOM;PL	ADJ
vakavat	شدید	vakava	شدید	ADJ;NOM;PL	ADJ
vakavat	سادہ	vakava	سادہ	ADJ;NOM;PL	ADJ
vakavat	زبردست	vakava	زبردست	ADJ;NOM;PL	ADJ
vakavat	سخت	vakava	سخت	ADJ;NOM;PL	ADJ
kivaa	پُرلطف	kiva	پُرلطف	ADJ;PRT;SG	ADJ
kivaa	پُرلطف	kiva	پُرلطف	ADJ;PRT;SG	ADJ
sulkeminen	خاتمہ	sulkeminen	خاتمہ	N;NOM;SG	N;NOM;MASC;SG;3
sulkeminen	اختتام	sulkeminen	اختتام	N;NOM;SG	N;NOM;MASC;SG;3
linssi	تال	linssi	تال	N;NOM;SG	N;NOM;MASC;SG;3
linssi	روشنی	linssi	روشنی	N;NOM;SG	N;NOM;MASC;SG;3
linssi	تال	linssi	تال	N;NOM;SG	N;NOM;MASC;SG;3
linssi	روشنی	linssi	روشنی	N;NOM;SG	N;NOM;MASC;SG;3
allium	پیاز	allium	پیاز	N;NOM;SG	N;NOM;MASC;SG;3
yksinoikeus	اختصاص	yksinoikeus	اختصاص	N;NOM;SG	N;NOM;MASC;SG;3
yksinoikeus	امتیاز	yksinoikeus	امتیاز	N;NOM;SG	N;NOM;MASC;SG;3
yksinoikeus	استثنا	yksinoikeus	استثنا	N;NOM;SG	N;NOM;MASC;SG;3
yksinoikeus	احتکار	yksinoikeus	احتکار	N;NOM;SG	N;NOM;MASC;SG;3
vetovoima	ثقاہت	veto#voima	ثقاہت	N;NOM;SG	N;NOM;MASC;SG;3
vetovoima	ثقاہت	veto#voima	ثقاہت	N;NOM;SG	N;NOM;MASC;SG;3
vetovoima	سنجیدگی	veto#voima	سنجیدگی	N;NOM;SG	N;NOM;MASC;SG;3
remontti	تجدید	remontti	تجدید	N;NOM;SG	N;NOM;MASC;SG;3
remontti	بحالی	remontti	بحالی	N;NOM;SG	N;NOM;MASC;SG;3
aula	ہوٹل	aula	ہوٹل	N;NOM;SG	N;NOM;FEM;SG;3
aula	ڈیوڑھی	aula	ڈیوڑھی	N;NOM;SG	N;NOM;FEM;SG;3
maantieteelliset	جغرافیائی	maan#tieteellinen	جغرافیائی	ADJ;NOM;PL	ADJ;NOM
instrumentti	اوزار	instrumentti	اوزار	N;NOM;SG	N;NOM;MASC;SG;3
ylitys	مصارف	ylitys	مصارف	N;NOM;SG	N;NOM;MASC;SG;3
normi	وضع	normi	وضع	N;NOM;SG	N;NOM;MASC;SG;3
normi	خوبی	normi	خوبی	N;NOM;SG	N;NOM;MASC;SG;3
normi	معیار	normi	معیار	N;NOM;SG	N;NOM;MASC;SG;3
resort	مدد	resort	مدد	N;NOM;SG	N;NOM;MASC;SG;3
uskottava	معتبر	uskottava	معتبر	ADJ;NOM;SG	ADJ
suullinen	زبانی	suullinen	زبانی	ADJ;NOM;SG	ADJ
suullinen	فعلی	suullinen	فعلی	ADJ;NOM;SG	ADJ
varastot	ترکاریاں	varasto	ترکاری	N;NOM;PL	N;NOM;MASC;PL;3
yleissopimus	ریت	yleis#sopimus	ریت	N;NOM;SG	N;NOM;MASC;SG;3
lihava	روغنی	lihava	روغنی	ADJ;NOM;SG	ADJ
lihava	زرخیز	lihava	زرخیز	ADJ;NOM;SG	ADJ
lihava	مقتدر	lihava	مقتدر	ADJ;NOM;SG	ADJ
lihava	موٹا	lihava	موٹا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
lihava	روغنی	lihava	روغنی	ADJ;NOM;SG	ADJ
lihava	زرخیز	lihava	زرخیز	ADJ;NOM;SG	ADJ
lihava	مقتدر	lihava	مقتدر	ADJ;NOM;SG	ADJ
stressi	اصرار	stressi	اصرار	N;NOM;SG	N;NOM;MASC;SG;3
stressi	بل	stressi	بل	N;NOM;SG	N;NOM;MASC;SG;3
paljasta	دکھانا	paljas	دکھا	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
paljasta	کھلا	paljas	کھل	V;IMP;SG;2;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
poistuminen	برآمدگی	poistuminen	برآمدگی	N;NOM;SG	N;NOM;MASC;SG;3
poistuminen	اخراج	poistuminen	اخراج	N;NOM;SG	N;NOM;MASC;SG;3
tonttu	حکمت	tonttu	حکمت	N;NOM;SG	N;NOM;MASC;SG;3
ruuhka	تعلق	ruuhka	تعلق	N;NOM;SG	N;NOM;MASC;SG;3
ruuhka	مقدار	ruuhka	مقدار	N;NOM;SG	N;NOM;MASC;SG;3
maha	تکرار	maha	تکرار	N;NOM;SG	N;NOM;MASC;SG;3
maha	خطرے	maha	خطرہ	N;NOM;SG	N;NOM;MASC;SG;3
alttiita	موافق	altis	موافق	ADJ;PRT;PL	ADJ
polttaminen	احتراق	polttaminen	احتراق	N;NOM;SG	N;NOM;MASC;SG;3
tyranni	ظالم	tyrata	ظالم	N;NOM;SG	N;NOM;MASC;SG;3
majoitus	موافقت	majoitus	موافقت	N;NOM;SG	N;NOM;MASC;SG;3
kohtelu	برتاؤ	kohtelu	برتاؤ	N;NOM;SG	N;NOM;MASC;SG;3
kohtelu	سلوک	kohtelu	سلوک	N;NOM;SG	N;NOM;MASC;SG;3
tuotos	نتیجہ	tuotos	نتیجہ	N;NOM;SG	N;NOM;MASC;SG;3
tuotos	طاقت	tuotos	طاقت	N;NOM;SG	N;NOM;FEM;SG;3
tuotos	حاصل	tuotos	حاصل	N;NOM;SG	N;NOM;MASC;SG;3
tuotos	پیداوار	tuotos	پیداوار	N;NOM;SG	N;NOM;MASC;SG;3
ripuli	اسہال	ripuli	اسہال	N;NOM;SG	N;NOM;MASC;SG;3
tarkistaminen	اعادہ	tarkistaminen	اعادہ	N;NOM;SG	N;NOM;MASC;SG;3
tarkistaminen	کتاب	tarkistaminen	کتاب	N;NOM;SG	N;NOM;MASC;SG;3
tarkistaminen	اعادہ	tarkistaminen	اعادہ	N;NOM;SG	N;NOM;MASC;SG;3
kypsä	پختہ	kypsä	پختہ	ADJ;NOM;SG	ADJ
kypsä	فہمیدہ	kypsä	فہمیدہ	ADJ;NOM;SG	ADJ
kypsä	سنجیدہ	kypsä	سنجیدہ	ADJ;NOM;SG	ADJ
kypsä	پختہ	kypsä	پختہ	ADJ;NOM;SG	ADJ
kypsä	فہمیدہ	kypsä	فہمیدہ	ADJ;NOM;SG	ADJ
kypsä	سنجیدہ	kypsä	سنجیدہ	ADJ;NOM;SG	ADJ
kypsä	بالغ	kypsä	بالغ	ADJ;NOM;SG	ADJ
kypsä	سرخ	kypsä	سرخ	ADJ;NOM;SG	ADJ
kypsä	بالغ	kypsä	بالغ	ADJ;NOM;SG	ADJ
vertauskuva	استعارہ	vertaus#kuva	استعارہ	N;NOM;SG	N;NOM;MASC;SG;3
epätavallista	غیرمعمولی	epä#tavallinen	غیرمعمولی	ADJ;PRT;SG	ADJ
virheelliset	غلط	virheellinen	غلط	ADJ;NOM;PL	ADJ
virheelliset	معذور	virheellinen	معذور	ADJ;NOM;PL	ADJ
virheelliset	ناقص	virheellinen	ناقص	ADJ;NOM;PL	ADJ
virheelliset	نامعتبر	virheellinen	نامعتبر	ADJ;NOM;PL	ADJ
reilua	صاف	reilu	صاف	ADJ;PRT;SG	ADJ
reilua	منصفانہ	reilu	منصفانہ	ADJ;PRT;SG	ADJ
reilua	ٹھیک	reilu	ٹھیک	ADJ;PRT;SG	ADJ
reilua	واضح	reilu	واضح	ADJ;PRT;SG	ADJ
reilua	تعریفی	reilu	تعریفی	ADJ;PRT;SG	ADJ
reilua	عمدہ	reilu	عمدہ	ADJ;PRT;SG	ADJ
reilua	مکمل	reilu	مکمل	ADJ;PRT;SG	ADJ
hillitä	گھیرا	hillitä	گھیرا	V;SG;NFIN;ACT	V;SG;V.PTCP;ACT
hillitä	روکنا	hillitä	روک	V;SG;NFIN;ACT	V;NFIN
hillitä	دبانا	hillitä	دبانا	V;SG;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
suihkulähde	تیل	suihku#lähte	تیل	N;NOM;SG	N;NOM;MASC;SG;3
suihkulähde	منبع	suihku#lähte	منبع	N;NOM;SG	N;NOM;MASC;SG;3
suihkulähde	تیل	suihku#lähte	تیل	N;NOM;SG	N;NOM;MASC;SG;3
kiiltävä	صاف	kiiltävä	صاف	ADJ;NOM;SG	ADJ
pysähtynyt	ٹھپ	pysähtyä	ٹھپ	V;NOM;SG;V.PTCP;ACT	V;ACT
sattuma	خدشہ	sattuma	خدشہ	N;NOM;SG	N;NOM;MASC;SG;3
sattuma	موقع	sattuma	موقع	N;NOM;SG	N;NOM;MASC;SG;3
sattuma	مہلت	sattuma	مہلت	N;NOM;SG	N;NOM;FEM;SG;3
sattuma	قسمت	sattuma	قسمت	N;NOM;SG	N;NOM;FEM;SG;3
sattuma	توقع	sattuma	توقع	N;NOM;SG	N;NOM;MASC;SG;3
sattuma	تقدیر	sattuma	تقدیر	N;NOM;SG	N;NOM;FEM;SG;3
konkreettista	اصلی	konkreettinen	اصلی	ADJ;PRT;SG	ADJ
konkreettista	واضح	konkreettinen	واضح	ADJ;PRT;SG	ADJ
konkreettista	واضح	konkreettinen	واضح	ADJ;PRT;SG	ADJ
fossiilisten	متحجر	fossiilinen	متحجر	ADJ;GEN;PL	ADJ
toimivalta	عملداری.	toimi#valta	عملداریؤ	N;NOM;SG	N;NOM;MASC;SG;3
toimivalta	صلاحیت	toimi#valta	صلاحیت	N;NOM;SG	N;NOM;MASC;SG;3
toimivalta	اہلیت	toimi#valta	اہلیت	N;NOM;SG	N;NOM;MASC;SG;3
toimivalta	استعداد.	toimi#valta	استعداد.	N;NOM;SG	N;NOM;MASC;SG;3
char	چائے	char	چائے	N;NOM;SG	N;NOM;MASC;SG;3
viive	رکاوٹ.	viive	رکاوٹ	N;NOM;SG	N;NOM;MASC;SG;3
viive	دیر	viive	دیر	N;NOM;SG	N;NOM;FEM;SG;3
viive	رکاوٹ.	viive	رکاوٹ	N;NOM;SG	N;NOM;MASC;SG;3
viive	تاخیر	viive	تاخیر	N;NOM;SG	N;NOM;MASC;SG;3
vajaatoiminta	تخریب	vajaatoiminta	تخریب	N;NOM;SG	N;NOM;MASC;SG;3
notkea	نرم	notkea	نرم	ADJ;NOM;SG	ADJ
notkea	نرم	notkea	نرم	ADJ;NOM;SG	ADJ
sitovia	لازمی	sitova	لازمی	ADJ;PRT;PL	ADJ
sitovia	ناگزیر	sitova	ناگزیر	ADJ;PRT;PL	ADJ
utelias	فحش	utelias	فحش	N;NOM;SG	N;NOM;MASC;SG;3
utelias	فحش	utelias	فحش	N;NOM;SG	N;NOM;MASC;SG;3
vankeus	قید	vankeus	قید	N;NOM;SG	N;NOM;MASC;SG;3
vankeus	قید	vankeus	قید	N;NOM;SG	N;NOM;MASC;SG;3
kansakunta	قوم	kansa#kunta	قوم	N;NOM;SG	N;NOM;MASC;SG;3
epidemia	جنگ	epidemia	جنگ	N;NOM;SG	N;NOM;FEM;SG;3
epidemia	وبا	epidemia	وبا	N;NOM;SG	N;NOM;MASC;SG;3
zip	قوت	zip	قوت	N;NOM;SG	N;NOM;FEM;SG;3
zip	توانائی	zip	توانائی	N;NOM;SG	N;NOM;FEM;SG;3
astiat	رکابیاں	astia	رکابی	N;NOM;PL	N;NOM;MASC;PL;3
retro	لباس	retro	لباس	N;NOM;SG	N;NOM;MASC;SG;3
retro	مذاق	retro	مذاق	N;NOM;SG	N;NOM;MASC;SG;3
samanaikainen	متفق	samanaikainen	متفق	ADJ;NOM;SG	ADJ
samanaikainen	متوارد	samanaikainen	متوارد	ADJ;NOM;SG	ADJ
samanaikainen	متوازی	samanaikainen	متوازی	ADJ;NOM;SG	ADJ;NOM
monimuotoisuus	تنوع	monimuotoisuus	تنوع	N;NOM;SG	N;NOM;MASC;SG;3
läpinäkyvä	منشا	läpi#näkyvä	منشا	N;NOM;SG	N;NOM;MASC;SG;3
läpinäkyvä	غرض	läpi#näkyvä	غرض	N;NOM;SG	N;NOM;MASC;SG;3
läpinäkyvä	منشا	läpi#näkyvä	منشا	N;NOM;SG	N;NOM;MASC;SG;3
läpinäkyvä	غرض	läpi#näkyvä	غرض	N;NOM;SG	N;NOM;MASC;SG;3
muodollista	ظاہری	muodollinen	ظاہری	ADJ;PRT;SG	ADJ
muodollista	واضح	muodollinen	واضح	ADJ;PRT;SG	ADJ
muodollista	اصولی	muodollinen	اصولی	ADJ;PRT;SG	ADJ
muodollista	رسمی	muodollinen	رسمی	ADJ;PRT;SG	ADJ
muodollista	ظاہری	muodollinen	ظاہری	ADJ;PRT;SG	ADJ
muodollista	واضح	muodollinen	واضح	ADJ;PRT;SG	ADJ
muodollista	اصولی	muodollinen	اصولی	ADJ;PRT;SG	ADJ
todennäköinen	موزوں	toden#näköinen	موزوں	ADJ;NOM;SG	ADJ
todennäköinen	مناسب	toden#näköinen	مناسب	ADJ;NOM;SG	ADJ
erehdys	چوک	erehdys	چوک	N;NOM;SG	N;NOM;MASC;SG;3
erehdys	چوک	erehdys	چوک	N;NOM;SG	N;NOM;MASC;SG;3
riittämätön	خراب	riittämätön	خراب	ADJ;NOM;SG	ADJ
riittämätön	ناکافی	riittämätön	ناکافی	ADJ;NOM;SG	ADJ
torvi	شاخ	torvi	شاخ	N;NOM;SG	N;NOM;MASC;SG;3
ainutlaatuista	نادر	ainutlaatu	نادر	ADJ;PRT;SG	ADJ
ainutlaatuista	نادر	ainutlaatu	نادر	ADJ;PRT;SG	ADJ
täsmällinen	مماثل	täsmällinen	مماثل	ADJ;NOM;SG	ADJ
tabu	ممانعت	tabu	ممانعت	N;NOM;SG	N;NOM;MASC;SG;3
tabu	تحدید	tabu	تحدید	N;NOM;SG	N;NOM;MASC;SG;3
tabu	ممانعت	tabu	ممانعت	N;NOM;SG	N;NOM;MASC;SG;3
tabu	تحدید	tabu	تحدید	N;NOM;SG	N;NOM;MASC;SG;3
säädös	حرکت	säädös	حرکت	N;NOM;SG	N;NOM;MASC;SG;3
säädös	اقدام	säädös	اقدام	N;NOM;SG	N;NOM;MASC;SG;3
säädös	حرکت	säädös	حرکت	N;NOM;SG	N;NOM;MASC;SG;3
säädös	اقدام	säädös	اقدام	N;NOM;SG	N;NOM;MASC;SG;3
säädös	عمل	säädös	عمل	N;NOM;SG	N;NOM;MASC;SG;3
lievää	کمزور	lievä	کمزور	ADJ;PRT;SG	ADJ
lievää	کمزور	lievä	کمزور	ADJ;PRT;SG	ADJ
harvinaiset	طُرفہ.	harvinainen	طُرفہ.	ADJ;NOM;PL	ADJ
harvinaiset	غیرمعمولی	harvinainen	غیرمعمولی	ADJ;NOM;PL	ADJ
harvinaiset	طُرفہ.	harvinainen	طُرفہ.	ADJ;NOM;PL	ADJ
harvinaiset	نایاب	harvinainen	نایاب	ADJ;NOM;PL	ADJ
harvinaiset	غیرمعمولی	harvinainen	غیرمعمولی	ADJ;NOM;PL	ADJ
leppä	حوررُومی.	leppä	حوررُومی.	N;NOM;SG	N;NOM;MASC;SG;3
veltto	ریشہ	veltto	ریشہ	N;NOM;SG	N;NOM;MASC;SG;3
interaktiivinen	متعامل	interaktiivinen	متعامل	ADJ;NOM;SG	ADJ
jaosto	جنس	jaosto	جنس	N;NOM;SG	N;NOM;MASC;SG;3
jaosto	اختلاف	jaosto	اختلاف	N;NOM;SG	N;NOM;MASC;SG;3
jaosto	خانہ	jaosto	خانہ	N;NOM;SG	N;NOM;MASC;SG;3
upea	شاندار	upea	شاندار	ADJ;NOM;SG	ADJ
konkreettisia	اصلی	konkreettinen	اصلی	ADJ;PRT;PL	ADJ
konkreettisia	واضح	konkreettinen	واضح	ADJ;PRT;PL	ADJ
konkreettisia	واضح	konkreettinen	واضح	ADJ;PRT;PL	ADJ
hienot	پسندیدہ	hieno	پسندیدہ	ADJ;NOM;PL	ADJ
sitkeä	قابض	sitkeä	قابض	ADJ;NOM;SG	ADJ
kokoaminen	مجموعہ	kokoaminen	مجموعہ	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	دفتر	kokoaminen	دفتر	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	کتاب	kokoaminen	کتاب	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	مجموعہ	kokoaminen	مجموعہ	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	دفتر	kokoaminen	دفتر	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	ترتیب	kokoaminen	ترتیب	N;NOM;SG	N;NOM;FEM;SG;3
kokoaminen	کتاب	kokoaminen	کتاب	N;NOM;SG	N;NOM;MASC;SG;3
kokoaminen	تالیف	kokoaminen	تالیف	N;NOM;SG	N;NOM;MASC;SG;3
orgaanista	منظم	orgaani	منظم	ADJ;PRT;SG	ADJ
orgaanista	موروثی	orgaani	موروثی	ADJ;PRT;SG	ADJ
orgaanista	آئینی	orgaani	آئینی	ADJ;PRT;SG	ADJ
orgaanista	مربوط	orgaani	مربوط	ADJ;PRT;SG	ADJ
kuilu	کلک	kuilu	کلک	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	ذکر	kuilu	ذکر	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	ستون	kuilu	ستون	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	گھاٹی	kuilu	گھاٹی	N;NOM;SG	N;NOM;FEM;SG;3
kuilu	خلا	kuilu	خلا	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	مذاق	kuilu	مذاق	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	گھاٹی	kuilu	گھاٹی	N;NOM;SG	N;NOM;FEM;SG;3
kuilu	فصل	kuilu	فصل	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	خلا	kuilu	خلا	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	رخنہ	kuilu	رخنہ	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	مذاق	kuilu	مذاق	N;NOM;SG	N;NOM;MASC;SG;3
kuilu	گھاٹی	kuilu	گھاٹی	N;NOM;SG	N;NOM;FEM;SG;3
kuilu	فصل	kuilu	فصل	N;NOM;SG	N;NOM;MASC;SG;3
hävittäminen	تنظیم	hävittäminen	تنظیم	N;NOM;SG	N;NOM;FEM;SG;3
hävittäminen	ترتیب	hävittäminen	ترتیب	N;NOM;SG	N;NOM;FEM;SG;3
hävittäminen	استیصال	hävittäminen	استیصال	N;NOM;SG	N;NOM;MASC;SG;3
vuosipäivä	برسی	vuosi#päivä	برسی	N;NOM;SG	N;NOM;FEM;SG;3
vuosipäivä	سالگرہ	vuosi#päivä	سالگرہ	N;NOM;SG	N;NOM;FEM;SG;3
noutaa	بہانا	noutaa	بہا	V;SG;NFIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
noutaa	ٹکانا	noutaa	ٹکانا	V;SG;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
noutaa	چوٹ	noutaa	چوٹ	V;SG;NFIN;ACT	V;ACT
noutaa	بھڑکانا	noutaa	بھڑکانا	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
noutaa	لانے	noutaa	لا	V;SG;NFIN;ACT	V;NFIN
kaksintaistelu	مقابلہ	kaksintaistelu	مقابلہ	N;NOM;SG	N;NOM;MASC;SG;3
kaksintaistelu	مناظرہ	kaksintaistelu	مناظرہ	N;NOM;SG	N;NOM;MASC;SG;3
tavanomaisesti	رواجاً	tavan#omaisesti	رواجاً	ADV	ADV
työvoima	مشقت	työ#voima	مشقت	N;NOM;SG	N;NOM;MASC;SG;3
tili	بیان	tili	بیان	N;NOM;SG	N;NOM;MASC;SG;3
anto	انتظام	anto	انتظام	N;NOM;SG	N;NOM;MASC;SG;3
anto	حکومت	anto	حکومت	N;NOM;SG	N;NOM;FEM;SG;3
anto	انتظام	anto	انتظام	N;NOM;SG	N;NOM;MASC;SG;3
anto	بندوبست	anto	بندوبست	N;NOM;SG	N;NOM;MASC;SG;3
anto	حکومت	anto	حکومت	N;NOM;SG	N;NOM;FEM;SG;3
plasma	خون	plasma	خون	N;NOM;SG	N;NOM;MASC;SG;3
toisto	نقل	toisto	نقل	N;NOM;SG	N;NOM;MASC;SG;3
kommunismi	اشتراکیت	kommunismi	اشتراکیت	N;NOM;SG	N;NOM;MASC;SG;3
hyönteinen	کرم	hyönteinen	کرم	N;NOM;SG	N;NOM;MASC;SG;3
hyönteinen	کیڑا	hyönteinen	کیڑا	N;NOM;SG	N;NOM;MASC;SG;3
miekkailu	احاطہ	miekkailu	احاطہ	N;NOM;SG	N;NOM;MASC;SG;3
hylkääminen	تیاگ	hylkääminen	تیاگ	N;NOM;SG	N;NOM;MASC;SG;3
hylkääminen	تیاگ	hylkääminen	تیاگ	N;NOM;SG	N;NOM;MASC;SG;3
hallitse	روکنا	hallita	روک	V;IMP;SG;2;FIN;ACT	V;NFIN
energinen	سرگرم	energinen	سرگرم	ADJ;NOM;SG	ADJ
energinen	مستعد	energinen	مستعد	ADJ;NOM;SG	ADJ
pahuus	برائی	pahuus	برائی	N;NOM;SG	N;NOM;FEM;SG;3
pahuus	منحوس	pahuus	منحوس	N;NOM;SG	N;SG
pahuus	برائی	pahuus	برائی	N;NOM;SG	N;NOM;FEM;SG;3
pahuus	منحوس	pahuus	منحوس	N;NOM;SG	N;SG
häviö	شکست	häviö	شکست	N;NOM;SG	N;NOM;FEM;SG;3
häviö	شکست	häviö	شکست	N;NOM;SG	N;NOM;FEM;SG;3
neitsyen	بھولا	neitsyä	بھولا	V;INS;SG;NFIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
neitsyen	بھولا	neitsyä	بھولا	V;INS;SG;NFIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
juoksevat	چالو	juosta	چالو	V;IND;PL;3;PRS;FIN;ACT	V;ACT
kiitollinen	ممنون	kiitollinen	ممنون	ADJ;NOM;SG	ADJ
kiitollinen	خوشگوار	kiitollinen	خوشگوار	ADJ;NOM;SG	ADJ
kiitollinen	متشکر	kiitollinen	متشکر	ADJ;NOM;SG	ADJ
kiitollinen	خوشگوار	kiitollinen	خوشگوار	ADJ;NOM;SG	ADJ
kiitollinen	ممنون	kiitollinen	ممنون	ADJ;NOM;SG	ADJ
kiitollinen	متشکر	kiitollinen	متشکر	ADJ;NOM;SG	ADJ
vaatimatonta	معتدل	vaatimaton	معتدل	ADJ;PRT;SG	ADJ
vaatimatonta	معتدل	vaatimaton	معتدل	ADJ;PRT;SG	ADJ
lämpimät	مخلصانہ-	lämmin	مخلصانہ-	ADJ;NOM;PL	ADJ
lämpimät	عاشقانہ	lämmin	عاشقانہ	ADJ;NOM;PL	ADJ
lämpimät	گلابی	lämmin	گلابی	ADJ;NOM;PL	ADJ;NOM
lämpimät	دوستانہ	lämmin	دوستانہ	ADJ;NOM;PL	ADJ
lämpimät	دشوار	lämmin	دشوار	ADJ;NOM;PL	ADJ
lämpimät	گرم	lämmin	گرم	ADJ;NOM;PL	ADJ
lämpimät	مخلصانہ-	lämmin	مخلصانہ-	ADJ;NOM;PL	ADJ
lämpimät	عاشقانہ	lämmin	عاشقانہ	ADJ;NOM;PL	ADJ
lämpimät	گلابی	lämmin	گلابی	ADJ;NOM;PL	ADJ;NOM
lämpimät	دوستانہ	lämmin	دوستانہ	ADJ;NOM;PL	ADJ
lämpimät	دشوار	lämmin	دشوار	ADJ;NOM;PL	ADJ
seulonta	تفتیش	seulonta	تفتیش	N;NOM;SG	N;NOM;FEM;SG;3
hakemus	توجہ	hakemus	توجہ	N;NOM;SG	N;NOM;MASC;SG;3
hakemus	محنت	hakemus	محنت	N;NOM;SG	N;NOM;FEM;SG;3
hakemus	توجہ	hakemus	توجہ	N;NOM;SG	N;NOM;MASC;SG;3
hakemus	درخواست	hakemus	درخواست	N;NOM;SG	N;NOM;FEM;SG;3
hakemus	محنت	hakemus	محنت	N;NOM;SG	N;NOM;FEM;SG;3
hassua	دلچسپ	hassu	دلچسپ	ADJ;PRT;SG	ADJ
hassua	پُرلطف	hassu	پُرلطف	ADJ;PRT;SG	ADJ
hassua	عجیب	hassu	عجیب	ADJ;PRT;SG	ADJ
kiellä	ماننے	kieltää	مان	V;IMP;SG;2;FIN;ACT	V;ACC;NFIN
valoisa	روشن	valoisa	روشن	ADJ;NOM;SG	ADJ
valoisa	ذہین	valoisa	ذہین	ADJ;NOM;SG	ADJ
soihtu	حرارت	soihtua	حرارت	N;NOM;SG	N;NOM;MASC;SG;3
soihtu	روشنی	soihtua	روشنی	N;NOM;SG	N;NOM;MASC;SG;3
roisto	موڑ	roisto	موڑ	N;NOM;SG	N;NOM;MASC;SG;3
roisto	موڑ	roisto	موڑ	N;NOM;SG	N;NOM;MASC;SG;3
roisto	بل	roisto	بل	N;NOM;SG	N;NOM;MASC;SG;3
väittely	بحث	väittely	بحث	N;NOM;SG	N;NOM;MASC;SG;3
visio	نظر	visio	نظر	N;NOM;SG	N;NOM;MASC;SG;3
halpaa	معمولی	halpaa	معمولی	ADJ;PRT;SG	ADJ
halpaa	کمتر	halpaa	کمتر	ADJ;PRT;SG	ADJ
halpaa	معمولی	halpaa	معمولی	ADJ;PRT;SG	ADJ
halpaa	کمتر	halpaa	کمتر	ADJ;PRT;SG	ADJ
halpaa	گھٹیا	halpaa	گھٹیا	ADJ;PRT;SG	ADJ
tietämätön	جاہل	tietämätön	جاہل	ADJ;NOM;SG	ADJ
loistaa	چمکنا	loistaa	چمک	V;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;NFIN;ACT
melu	صوت	melu	صوت	N;NOM;SG	N;NOM;MASC;SG;3
melu	آواز	melu	آواز	N;NOM;SG	N;NOM;FEM;SG;3
melu	صوت	melu	صوت	N;NOM;SG	N;NOM;MASC;SG;3
melu	شور	melu	شور	N;NOM;SG	N;NOM;MASC;SG;3
array	لباس	array	لباس	N;NOM;SG	N;NOM;MASC;SG;3
array	قطار	array	قطار	N;NOM;SG	N;NOM;MASC;SG;3
sormi	انگشت	sormi	انگشت	N;NOM;SG	N;NOM;MASC;SG;3
sormi	انگلی	sormi	انگلی	N;NOM;SG	N;NOM;FEM;SG;3
lodge	اعتراض	lodge	اعتراض	N;NOM;SG	N;NOM;MASC;SG;3
synnytys	زچگی	synnytys	زچگی	N;NOM;SG	N;NOM;FEM;SG;3
synnytys	ولادت	synnytys	ولادت	N;NOM;SG	N;NOM;MASC;SG;3
kivihiili	کوئلہ	kivi#hiili	کوئلہ	N;NOM;SG	N;NOM;MASC;SG;3
lelu	شبیہہ	lelu	شبیہہ	N;NOM;SG	N;NOM;MASC;SG;3
rankka	طوفانی	rankka	طوفانی	ADJ;NOM;SG	ADJ
rankka	سخت	rankka	سخت	ADJ;NOM;SG	ADJ
kysely	معائنہ	kysely	معائنہ	N;NOM;SG	N;NOM;MASC;SG;3
kysely	تحقیق	kysely	تحقیق	N;NOM;SG	N;NOM;MASC;SG;3
nestemäinen	شفاف	nestemäinen	شفاف	ADJ;NOM;SG	ADJ
nestemäinen	ُسریلی	nestemäinen	ُسریلی	ADJ;NOM;SG	ADJ
nestemäinen	شفاف	nestemäinen	شفاف	ADJ;NOM;SG	ADJ
nestemäinen	ُسریلی	nestemäinen	ُسریلی	ADJ;NOM;SG	ADJ
infektio	چھوت	infektio	چھوت	N;NOM;SG	N;NOM;MASC;SG;3
hengittää	رکنا	hengittää	رکن	V;IND;SG;PRS;FIN;ACT	V;SG;NFIN;ACT
uuni	تنور	uuni	تنور	N;NOM;SG	N;NOM;MASC;SG;3
