starania	snahy	starać	snaha	N;NOM;NEUT;PL	N;NOM;FEM;PL
tymczasowy	predbežný	tymczasowy	predbežný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
satelita	satelit	satelita	satelit	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przykładów	príkladov	przykład	príklad	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
królowie	králi	król	kráľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
pomógł	pomohlo	pomóc	pomôcť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
pomógł	pomohol	pomóc	pomôcť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pomógł	pomohla	pomóc	pomôcť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
dyskografia	diskografia	dyskografia	diskografia	N;NOM;FEM;SG	N;NOM;FEM;SG
koń	kona	koń	kona	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
koń	kôň	koń	kôň	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pacjenta	pacienta	pacjent	paciento	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
potrzebna	potrebné	potrzebny	potrebný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
potrzebna	potrebný	potrzebny	potrebný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
potrzebna	potrebné	potrzebny	potrebný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
potrzebna	potrebná	potrzebny	potrebný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
proponuje	navrhuje	proponować	navrhovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
uderzenie	dosah	uderzenie	dosah	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
uderzenie	vplyv	uderzenie	vplyv	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
uderzenie	náraz	uderzenie	náraz	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
uderzenie	hit	uderzenie	hit	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
uderzenie	úder	uderzenie	úder	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
popełnił	zaviazala	popełnić	zaviazať	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
popełnił	spáchal	popełnić	spáchať	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
zmniejsza	zmenšuje	zmniejszać	zmenšovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
zmniejsza	znižuje	zmniejszać	znižovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
polecenia	veliteľstvo	polecenie	veliteľstvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
polecenia	príkaz	polecenie	príkaz	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
polecenia	velenie	polecenie	velenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
praktyka	stáž	praktyka	stáž	N;NOM;FEM;SG	N;NOM;FEM;SG
praktyka	prax	praktyka	prax	N;NOM;FEM;SG	N;NOM;FEM;SG
praktyka	prax	praktyka	prax	N;NOM;FEM;SG	N;NOM;FEM;SG
zaangażowany	zúčastnené	zaangażować	zúčastnený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zaangażowany	zapojené	zaangażować	zapojený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zaangażowany	zapojená	zaangażować	zapojený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zaangażowany	spáchané	zaangażować	spáchaný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zakończony	ukončené	zakończyć	ukončený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zakończony	ukončená	zakończyć	ukončený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zakończony	ukončený	zakończyć	ukončený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
zdrowie	zdraví	zdrowie	zdravie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zdrowie	zdravie	zdrowie	zdravie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zdrowie	zdravotníctvo	zdrowie	zdravotníctvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
rolnicze	poľnohospodárska	rolniczy	poľnohospodársky	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
rolnicze	poľnohospodárske	rolniczy	poľnohospodársky	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rolnicze	poľnohospodársky	rolniczy	poľnohospodársky	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
charakteryzują	charakterizovať	charakteryzować	charakterizovať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
odrębne	oddelený	odrębny	oddelený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
odrębne	samostatné	odrębny	samostatný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
odrębne	oddelené	odrębny	oddelený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
odrębne	samostatný	odrębny	samostatný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
odrębne	samostatná	odrębny	samostatný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
publiczny	verejný	publiczny	verejný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
publiczny	verejné	publiczny	verejný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
publiczny	verejná	publiczny	verejný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
nieznacznie	mierne	nieznacznie	mierne	ADV	ADV
nieznacznie	nepatrne	nieznacznie	nepatrne	ADV	ADV
francuz	francúz	francuz	francúz	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rozkładu	rozkladu	rozkład	rozklad	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
śniegu	snehu	śnieg	sneh	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
funkcjonował	fungoval	funkcjonować	fungovať	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
funkcjonował	fungovala	funkcjonować	fungovať	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
policjant	cop	policjant	cop	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
policjant	policajt	policjant	policajt	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
policjant	policajt	policjant	policajt	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
informacyjny	informačné	informacyjny	informačný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
informacyjny	informatívne	informacyjny	informatívne	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
gospodarstwo	farma	gospodarstwo	farma	N;NOM;NEUT;SG	N;NOM;FEM;SG
gospodarstwo	držanie	gospodarstwo	držanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
gospodarstwo	chov	gospodarstwo	chov	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
wiosce	dedine	wioska	dedina	N;DAT;FEM;SG	N;DAT;FEM;SG
ograniczona	obmedzený	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczona	limitované	ograniczony	limitovaný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczona	obmedzené	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczona	limitovaná	ograniczony	limitovaný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczona	obmedzená	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczona	obmedzený	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczona	obmedzená	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczona	obmedzené	ograniczony	obmedzený	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
kontynuować	pokračovať	kontynuować	pokračovať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
kontynuować	pokračujte	kontynuować	pokračovať	V;IPFV;NFIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
kontynuować	pokračovať	kontynuować	pokračovať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
kontynuować	postupovať	kontynuować	postupovať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
kontynuować	postupujte	kontynuować	postupovať	V;IPFV;NFIN;ACT	V;IPFV;IMP;PL;2;POS;FIN
potwierdzenie	potvrdenie	potwierdzenie	potvrdenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
potwierdzenie	potvrdenie	potwierdzenie	potvrdenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
przeżył	prežilo	przeżyć	prežiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
przeżył	prežila	przeżyć	prežiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
przeżył	prežil	przeżyć	prežiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
przeżył	neprežil	przeżyć	prežiť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;NEG;PST;V.PTCP
bunt	vzbura	bunt	vzbura	N;NOM;MASC;SG	N;NOM;FEM;SG
bunt	vzbura	bunt	vzbura	N;NOM;MASC;SG	N;NOM;FEM;SG
bunt	povstanie	bunt	povstanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
bunt	vzbura	bunt	vzbura	N;NOM;MASC;SG	N;NOM;FEM;SG
owłosione	chlpatý	owłosić	chlpatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG
owłosione	chlpaté	owłosić	chlpatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
promieniowanie	radiácia	promieniować	radiácia	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
promieniowanie	žiarenie	promieniować	žiarenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
skierowane	cielený	skierować	cielený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
skierowane	namierené	skierować	namierený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rycerz	rytier	rycerz	rytier	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rycerz	jazdec	rycerz	jazdec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wyraża	vyjadruje	wyrażać	vyjadrovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
wprowadzona	zavedená	wprowadzić	zavedený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
wprowadzona	zavedené	wprowadzić	zavedený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wprowadzona	zavedený	wprowadzić	zavedený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
zwrot	náhrada	zwrot	náhrada	N;NOM;MASC;SG	N;NOM;FEM;SG
zwrot	vrátenie	zwrot	vrátenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zwrot	vrátenie	zwrot	vrátenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zwrot	návratnosť	zwrot	návratnosť	N;NOM;MASC;SG	N;NOM;FEM;SG
zwrot	návrat	zwrot	návrat	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zwrot	splácanie	zwrot	splácanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zwrot	splatenie	zwrot	splatenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zwrot	vrátenie	zwrot	vrátenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
przypisuje	prideľuje	przypisywać	prideľovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
funkcjonowanie	fungovanie	funkcjonowanie	fungovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
funkcjonowanie	operácia	funkcjonowanie	operácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
funkcjonowanie	prevádzka	funkcjonowanie	prevádzka	N;NOM;NEUT;SG	N;NOM;FEM;SG
funkcjonowanie	fungovanie	funkcjonowanie	fungovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
socjalistyczna	socialistická	socjalistyczny	socialistický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
egzemplarze	kópie	egzemplarz	kópia	N;NOM;MASC;PL	N;NOM;FEM;PL
słowackiej	slovenskej	słowacki	slovenský	ADJ;GEN;FEM;SG	ADJ;GEN;FEM;SG
widział	videla	widzieć	vidieť	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
widział	videl	widzieć	vidieť	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
połączona	zlúčené	połączyć	zlúčený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
połączona	zlúčený	połączyć	zlúčený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
patrol	hliadka	patrol	hliadka	N;NOM;MASC;SG	N;NOM;FEM;SG
litera	dopis	liter	dopis	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
litera	písmeno	liter	písmeno	N;NOM;FEM;SG	N;NOM;NEUT;SG
litera	list	liter	list	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
oznaczony	označené	oznaczyć	označený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oznaczony	označená	oznaczyć	označený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
oznaczony	označený	oznaczyć	označený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
oznaczony	označené	oznaczyć	označený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oznaczony	označená	oznaczyć	označený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
odpowiedni	primerané	odpowiedni	primeraný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
odpowiedni	vhodná	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
odpowiedni	primeraná	odpowiedni	primeraný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
odpowiedni	vhodné	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
odpowiedni	primeraný	odpowiedni	primeraný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
odpowiedni	vhodný	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
odpowiedni	vhodný	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
odpowiedni	vhodné	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
odpowiedni	vhodná	odpowiedni	vhodný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
śledztwo	prešetrenie	śledztwo	prešetrenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
śledztwo	zisťovanie	śledztwo	zisťovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
śledztwo	skúmanie	śledztwo	skúmanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
śledztwo	vyšetrovanie	śledztwo	vyšetrovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
praktyczny	praktické	praktyczny	praktický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
praktyczny	praktický	praktyczny	praktický	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
praktyczny	praktická	praktyczny	praktický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ograniczony	obmedzený	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczony	limitované	ograniczyć	limitovaný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczony	obmedzené	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ograniczony	limitovaná	ograniczyć	limitovaný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczony	obmedzená	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczony	obmedzený	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ograniczony	obmedzená	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ograniczony	obmedzené	ograniczyć	obmedzený	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
arabskie	arabské	arabski	arabský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
arabskie	arabské	arabski	arabský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
arabskie	arabské	arabski	arabský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
wyścigi	preteky	wyścig	preteky	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wyścigi	závody	wyścig	závod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wyścigi	rasy	wyścig	rasa	N;NOM;MASC;PL	N;NOM;FEM;PL
wyścigi	preteky	wyścig	preteky	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
gracze	aktéri	gracz	aktér	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
gracze	hráči	gracz	hráčiť	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
gracze	prehrávače	gracz	prehrávač	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
dotarły	prišli	dotrzeć	prísť	V;PFV;FEM;IND;PL;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
dotarły	dorazili	dotrzeć	doraziť	V;PFV;FEM;IND;PL;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
tajemnica	tajomstvo	tajemnica	tajomstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
tajemnica	záhada	tajemnica	záhada	N;NOM;FEM;SG	N;NOM;FEM;SG
tajemnica	secret	tajemnica	secret	N;NOM;FEM;SG	N;NOM;FEM;SG
tajemnica	tajomstvo	tajemnica	tajomstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
targ	trh	targa	trh	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
targ	market	targa	market	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
połączony	pripojený	połączyć	pripojený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
połączony	pripojené	połączyć	pripojený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
kraina	pozemok	kraina	pozemok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kraina	pôda	kraina	pôda	N;NOM;FEM;SG	N;NOM;FEM;SG
szeregi	sériu	szereg	séria	N;ACC;MASC;SG	N;ACC;FEM;SG
potrzebny	potrebné	potrzebny	potrebný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
potrzebny	potrebný	potrzebny	potrebný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
potrzebny	potrebné	potrzebny	potrebný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
potrzebny	potrebná	potrzebny	potrebný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
oryginalna	originálny	oryginalny	originálny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
oryginalna	pôvodný	oryginalny	pôvodný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
oryginalna	originálne	oryginalny	originálne	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
oryginalna	pôvodné	oryginalny	pôvodný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
kanały	kanály	kanał	kanál	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
boczny	bočné	boczny	bočný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
boczny	bočný	boczny	bočný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
pokryta	zakryté	pokryć	zakrytý	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pokryta	pokryté	pokryć	pokrytý	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pokryta	pokrytý	pokryć	pokrytý	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
partner	partner	partner	partner	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
partner	partnerka	partner	partnerka	N;NOM;MASC;SG	N;NOM;FEM;SG
partner	spoločník	partner	spoločník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
właściciele	vlastníci	właściciel	vlastník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
właściciele	majitelia	właściciel	majiteľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
wygrana	výhra	wygrać	výhra	N;NOM;FEM;SG	N;NOM;FEM;SG
wygrana	výhra	wygrać	výhra	N;NOM;FEM;SG	N;NOM;FEM;SG
lekkie	ľahká	lekki	ľahký	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
wenecja	venice	wenecja	venica	N;NOM;FEM;SG	N;NOM;FEM;SG
idee	nápady	idee	nápad	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
idee	myšlienky	idee	myšlienka	N;NOM;MASC;PL	N;NOM;FEM;PL
idee	predstavy	idee	predstava	N;NOM;MASC;PL	N;NOM;FEM;PL
sierżant	seržant	sierżant	seržant	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sierżant	seržant	sierżant	seržant	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wynalazca	vynálezca	wynalazca	vynálezca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ogrody	záhrady	ogród	záhrada	N;NOM;MASC;PL	N;NOM;FEM;PL
prokurator	žalobca	prokurator	žalobec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
prokurator	prokurátor	prokurator	prokurátor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
potwierdza	potvrdzuje	potwierdzać	potvrdzovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
prawdopodobne	pravdepodobné	prawdopodobny	pravdepodobný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
prawdopodobne	pravdepodobný	prawdopodobny	pravdepodobný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
prawdopodobne	pravdepodobný	prawdopodobny	pravdepodobný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
prawdopodobne	pravdepodobná	prawdopodobny	pravdepodobný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
prawdopodobne	pravdepodobné	prawdopodobny	pravdepodobný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
dostaje	dostáva	dostawać	dostávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
prawny	zákonné	prawny	zákonný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
prawny	právna	prawny	právny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
prawny	právny	prawny	právny	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
cząsteczki	čiastočky	cząsteczka	čiastoček	N;NOM;FEM;PL	N;NOM;FEM;PL
cząsteczki	častice	cząsteczka	častica	N;NOM;FEM;PL	N;NOM;FEM;PL
cząsteczki	častice	cząsteczka	častica	N;NOM;FEM;PL	N;NOM;FEM;PL
cząsteczki	molekuly	cząsteczka	molekul	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
cząsteczki	častice	cząsteczka	častica	N;NOM;FEM;PL	N;NOM;FEM;PL
wstawić	vložiť	wstawić	vložiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
urzędy	úrady	urząd	úrad	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
urzędy	kancelárie	urząd	kancelária	N;NOM;MASC;PL	N;NOM;FEM;PL
objęcia	objatie	objęcie	objatie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
nadzwyczajny	výnimočná	nadzwyczajny	výnimočný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
nadzwyczajny	výnimočné	nadzwyczajny	výnimočný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
nadzwyczajny	mimoriadna	nadzwyczajny	mimoriadny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
nadzwyczajny	mimoriadny	nadzwyczajny	mimoriadny	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
musical	muzikál	musical	muzikál	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
