hän	彼女	hän	彼女	PRO;NOM;SG;3	PRO
camp	キャンプ	camp	キャンプ	N;NOM;SG	N
aasia	アジア	aasia	アジア	N;NOM;SG	N
kohtalo	運命	kohtalo	運命	N;NOM;SG	N
kohtalo	運命	kohtalo	運命	N;NOM;SG	N
kamera	カメラ	kamera	カメラ	N;NOM;SG	N
hiukset	ヘアー	hius	ヘアー	N;NOM;PL	N
hiukset	髪	hius	髪	N;NOM;PL	N
hiukset	ヘア	hius	ヘア	N;NOM;PL	N
hiukset	毛髪	hius	毛髪	N;NOM;PL	N
perusta	財団	perusta	財団	N;NOM;SG	N
perusta	ファンデーション	perusta	ファンデーション	N;NOM;SG	N
perusta	ファウンデーション	perusta	ファウンデーション	N;NOM;SG	N
perusta	塩基	perusta	塩基	N;NOM;SG	N
perusta	ベース	perusta	ベース	N;NOM;SG	N
perusta	基底	perusta	基底	N;NOM;SG	N
lentokonetta	飛行機	lento#kone	飛行機	N;PRT;SG	N
suunnitelmien	計画	suunnitelma	計画	N;GEN;PL	N
suunnitelmien	プラン	suunnitelma	プラン	N;GEN;PL	N
ketjun	チェーン	ketju	チェーン	N;GEN;SG	N
hoitoa	トリートメント	hoito	トリートメント	N;PRT;SG	N
hoitoa	待遇	hoito	待遇	N;PRT;SG	N
hoitoa	治療	hoito	治療	N;PRT;SG	N
vhs	vhs	vhs	vhs	N;NOM;SG	N
kukkia	お	kukka	お	N;PRT;PL	N
kangas	キャンバス	kangas	キャンバス	N;NOM;SG	N
kangas	布地	kangas	布地	N;NOM;SG	N
kangas	生地	kangas	生地	N;NOM;SG	N
kangas	織物	kangas	織物	N;NOM;SG	N
string	ストリング	string	ストリング	N;NOM;SG	N
yliopistojen	大学	yli#opisto	大学	N;GEN;PL	N
enkeli	エンジェル	enkeli	エンジェル	N;NOM;SG	N
enkeli	天使	enkeli	天使	N;NOM;SG	N
laitteet	道具	laite	道具	N;NOM;PL	N
laitteet	機器	laite	機器	N;NOM;PL	N
laitteet	機材	laite	機材	N;NOM;PL	N
laitteet	デバイス	laite	デバイス	N;NOM;PL	N
laitteet	機器	laite	機器	N;NOM;PL	N
mielenkiintoinen	おもしろい	mielenkiintoinen	おもしろい	ADJ;NOM;SG	ADJ
mielenkiintoinen	面白い	mielenkiintoinen	面白い	ADJ;NOM;SG	ADJ
öljyä	石油	öljy	石油	N;PRT;SG	N
öljyä	オイル	öljy	オイル	N;PRT;SG	N
yksilöitä	個人	yksilö	個人	N;PRT;PL	N
suunta	方向	suunta	方向	N;NOM;SG	N
suunta	方向	suunta	方向	N;NOM;SG	N
suunta	向き	suunta	向き	N;NOM;SG	N
suunta	オリエンテーション	suunta	オリエンテーション	N;NOM;SG	N
uni	睡眠	uni	睡眠	N;NOM;SG	N
uni	スリープ	uni	スリープ	N;NOM;SG	N
uni	ドリーム	uni	ドリーム	N;NOM;SG	N
trumpetti	トランペット	trumpetti	トランペット	N;NOM;SG	N
johdettu	派生	johtaa	派生	V;NOM;SG;V.PTCP;PASS	V
pintaan	表面	pinta	表面	N;IN+ALL;SG	N
pintaan	曲面	pinta	曲面	N;IN+ALL;SG	N
luonnollinen	自然	luonnollinen	自然	ADJ;NOM;SG	ADJ
keisarinna	女帝	keisarinta	女帝	N;NOM;SG	N
taito	スキル	taito	スキル	N;NOM;SG	N
hankala	トリッキー	hankala	トリッキー	ADJ;NOM;SG	ADJ
hankala	難しい	hankala	難しい	ADJ;NOM;SG	ADJ
federaation	連邦	federaatio	連邦	N;GEN;SG	N
ratkaisua	ソリューション	ratkaisu	ソリューション	N;PRT;SG	N
ratkaisua	溶液	ratkaisu	溶液	N;PRT;SG	N
kommentit	コメント	kommentti	コメント	N;NOM;PL	N
olympialaiset	オリンピック	olympialainen	オリンピック	N;NOM;PL	N
vaatimuksia	要件	vaatimus	要件	N;PRT;PL	N
maanjäristys	地震	maan#järistys	地震	N;NOM;SG	N
manageri	店長	manageri	店長	N;NOM;SG	N
manageri	支配	manageri	支配	N;NOM;SG	N
manageri	マネージャー	manageri	マネージャー	N;NOM;SG	N
manageri	マネージャ	manageri	マネージャ	N;NOM;SG	N
suosittua	ポピュラー	suosittu	ポピュラー	ADJ;PRT;SG	ADJ
opposition	野党	oppositio	野党	N;GEN;SG	N
syyskuu	九月	syyskuu	九月	N;NOM;SG	N
suuntaa	方向	suunta	方向	N;PRT;SG	N
madonna	マドンナ	madontaa	マドンナ	N;NOM;SG	N
järjestys	オーダー	järjestys	オーダー	N;NOM;SG	N
iho	スキン	iho	スキン	N;NOM;SG	N
iho	皮膚	iho	皮膚	N;NOM;SG	N
siemenet	種子	siemen	種子	N;NOM;PL	N
siemenet	シード	siemen	シード	N;NOM;PL	N
siemenet	種子	siemen	種子	N;NOM;PL	N
siemenet	シード	siemen	シード	N;NOM;PL	N
asuntoja	アパート	asunto	アパート	N;PRT;PL	N
lentäjä	パイロット	lentäjä	パイロット	N;NOM;SG	N
huonoin	最悪	huono	最悪	ADJ;NOM;RL;SG	ADJ
standardin	基準	standardi	基準	N;GEN;SG	N
standardin	スタンダード	standardi	スタンダード	N;GEN;SG	N
standardin	標準	standardi	標準	N;GEN;SG	N
kuolla	死ぬ	kuolla	死ぬ	V;SG;NFIN;ACT	V
kuolla	瀕死	kuolla	瀕死	V;SG;NFIN;ACT	V
nuoremman	若い	nuori	若い	ADJ;GEN;CMPR;SG	ADJ
etuja	利点	etu	利点	N;PRT;PL	N
etuja	長所	etu	長所	N;PRT;PL	N
etuja	福利	etu	福利	N;PRT;PL	N
volvo	ボルボ	volvo	ボルボ	N;NOM;SG	N
mitattuna	測定	mitata	測定	V;FRML;SG;V.PTCP;PASS	V
kokoelmat	コレクション	kokoelma	コレクション	N;NOM;PL	N
kukka	フラワー	kukka	フラワー	N;NOM;SG	N
maalauksia	絵画	maalaus	絵画	N;PRT;PL	N
kopio	重	kopio	重	N;NOM;SG	N
kopio	レプリカ	kopio	レプリカ	N;NOM;SG	N
huilu	フルート	huilu	フルート	N;NOM;SG	N
tukholmaan	ストック	tukholma	ストック	N;IN+ALL;SG	N
korvaa	差し替え	korva	差し替える	V;IMP;SG;2;FIN;ACT	V
poliisit	警察官	poliisi	警察官	N;NOM;PL	N
poliisit	警察	poliisi	警察	N;NOM;PL	N
kokoa	サイズ	koko	サイズ	N;PRT;SG	N
festivaali	フェスティバル	festi#vaali	フェスティバル	N;NOM;SG	N
festivaali	祭事	festi#vaali	祭事	N;NOM;SG	N
festivaali	祭り	festi#vaali	祭り	N;NOM;SG	N
festivaali	お	festi#vaali	お	N;NOM;SG	N
forum	フォーラム	forum	フォーラム	N;NOM;SG	N
osake	株式	osake	株式	N;NOM;SG	N
osake	ストック	osake	ストック	N;NOM;SG	N
katoaa	消える	kadota	消える	V;IND;SG;3;PRS;FIN;ACT	V
laatua	品質	laatu	品質	N;PRT;SG	N
laatua	クオリティ	laatu	クオリティ	N;PRT;SG	N
laatua	画質	laatu	画質	N;PRT;SG	N
puhelin	電話	puhelin	電話	N;NOM;SG	N
puhelin	電話	puhelin	電話	N;NOM;SG	N
puhelin	電話	puhelin	電話	N;NOM;SG	N
senttiä	センチメートル	sentti	センチメートル	N;PRT;SG	N
periaate	原理	periaate	原理	N;NOM;SG	N
henkilöstö	人材	henkilöstö	人材	N;NOM;SG	N
henkilöstö	職員	henkilöstö	職員	N;NOM;SG	N
henkilöstö	スタッフ	henkilöstö	スタッフ	N;NOM;SG	N
standardi	基準	standardi	基準	N;NOM;SG	N
standardi	スタンダード	standardi	スタンダード	N;NOM;SG	N
standardi	標準	standardi	標準	N;NOM;SG	N
suunnan	方向	suunta	方向	N;GEN;SG	N
koordinaatit	座標	koordinaatti	座標	N;NOM;PL	N
pastori	牧師	pastori	牧師	N;NOM;SG	N
väliä	物質	väli	物質	N;PRT;SG	N
väliä	事柄	väli	事柄	N;PRT;SG	N
ilmoituksen	お	ilmoitus	お	N;GEN;SG	N
järvet	湖沼	järvi	湖沼	N;NOM;PL	N
sääntö	ルール	sääntö	ルール	N;NOM;SG	N
lyhyet	短い	lyhyt	短い	ADJ;NOM;PL	ADJ
kapasiteetti	定員	kapasiteetti	定員	N;NOM;SG	N
kapasiteetti	容量	kapasiteetti	容量	N;NOM;SG	N
metroasema	ステーション	metro#asema	ステーション	N;NOM;SG	N
metroasema	地下鉄	metro#asema	地下鉄	N;NOM;SG	N
vaatteita	被服	vaate	被服	N;PRT;PL	N
vaatteita	被服	vaate	被服	N;PRT;PL	N
vaatteita	洋服	vaate	洋服	N;PRT;PL	N
asfaltti	アスファルト	asfaltti	アスファルト	N;NOM;SG	N
työntekijöitä	社員	työ#tekijä	社員	N;PRT;PL	N
kaupunginjohtaja	町長	kaupungin#johtaja	町長	N;NOM;SG	N
kaupunginjohtaja	市長	kaupungin#johtaja	市長	N;NOM;SG	N
pintaa	表面	pinta	表面	N;PRT;SG	N
pintaa	曲面	pinta	曲面	N;PRT;SG	N
rauniot	廃墟	raunio	廃墟	N;NOM;PL	N
rauniot	遺跡	raunio	遺跡	N;NOM;PL	N
konsertti	コンサート	konsertti	コンサート	N;NOM;SG	N
ratkaisuja	ソリューション	ratkaisu	ソリューション	N;PRT;PL	N
juristi	弁護士	juristaa	弁護士	N;NOM;SG	N
kriisin	危機	kriisi	危機	N;GEN;SG	N
jäänteitä	残党	jäänne	残党	N;PRT;PL	N
aikuiset	大人	aikuinen	大人	N;NOM;PL	N
aikuiset	成人	aikuinen	成人	N;NOM;PL	N
aikuiset	大人	aikuinen	大人	N;NOM;PL	N
rumpuja	ドラム	rumpu	ドラム	N;PRT;PL	N
rumpuja	太鼓	rumpu	太鼓	N;PRT;PL	N
finaali	最終	finaali	最終	N;NOM;SG	N
finaali	決勝	finaali	決勝	N;NOM;SG	N
epävirallinen	略式	epä#virallinen	略式	ADJ;NOM;SG	ADJ
mielipide	意見	mieli#pide	意見	N;NOM;SG	N
potilas	患者	potilas	患者	N;NOM;SG	N
vero	租税	vero	租税	N;NOM;SG	N
vero	税金	vero	税金	N;NOM;SG	N
hiekka	砂塵	hiekka	砂塵	N;NOM;SG	N
hiekka	サンズ	hiekka	サンズ	N;NOM;SG	N
konsertissa	コンサート	konsertti	コンサート	N;IN+ESS;SG	N
mainittiin	言及	mainita	言及	V;IND;PST;FIN;PASS	V
tykki	大砲	tykki	大砲	N;NOM;SG	N
tykki	ガン	tykki	ガン	N;NOM;SG	N
crystal	結晶	crystal	結晶	N;NOM;SG	N
crystal	クリスタル	crystal	クリスタル	N;NOM;SG	N
lämmin	あったかい	lämmin	あったかい	ADJ;NOM;SG	ADJ
lämmin	暖かい	lämmin	暖かい	ADJ;NOM;SG	ADJ
lämmin	温かい	lämmin	温かい	ADJ;NOM;SG	ADJ
rauhaa	ピース	rauha	ピース	N;PRT;SG	N
polttoaineen	燃料	poltto#aine	燃料	N;GEN;SG	N
omistajan	オーナー	omistaja	オーナー	N;GEN;SG	N
omistajan	所有者	omistaja	所有者	N;GEN;SG	N
laivat	ボート	laiva	ボート	N;NOM;PL	N
laivat	艦船	laiva	艦船	N;NOM;PL	N
laivat	船舶	laiva	船舶	N;NOM;PL	N
leski	未亡	leski	未亡	N;NOM;SG	N
leski	未亡	leski	未亡	N;NOM;SG	N
muisti	メモリ	muistaa	メモリ	N;NOM;SG	N
muisti	メモリー	muistaa	メモリー	N;NOM;SG	N
lasti	貨物	lasti	貨物	N;NOM;SG	N
musikaali	ミュージカル	musikaali	ミュージカル	N;NOM;SG	N
neuvottelut	ネゴシエーション	neuvottelu	ネゴシエーション	N;NOM;PL	N
vähentynyt	減らす	vähentyä	減らす	V;NOM;SG;V.PTCP;ACT	V
suurlähettiläs	大使	suur#lähettiläs	大使	N;NOM;SG	N
tavoitteet	ゴール	tavoite	ゴール	N;NOM;PL	N
tavoitteet	目標	tavoite	目標	N;NOM;PL	N
hankalaa	トリッキー	hankala	トリッキー	ADJ;PRT;SG	ADJ
hankalaa	難しい	hankala	難しい	ADJ;PRT;SG	ADJ
salmen	海峡	salmen	海峡	N;GEN;SG	N
pahaa	悪い	paha	悪い	ADJ;PRT;SG	ADJ
liikkeet	店舗	liike	店舗	N;NOM;PL	N
liikkeet	動き	liike	動き	N;NOM;PL	N
veturi	機関	veturi	機関	N;NOM;SG	N
hiihto	スキー	hiihto	スキー	N;NOM;SG	N
hiihto	スキー	hiihto	スキー	N;NOM;SG	N
aseistus	軍需	aseistus	軍需	N;NOM;SG	N
tilastoja	統計	tilasto	統計	N;PRT;PL	N
tilastoja	統計	tilasto	統計	N;PRT;PL	N
palautetta	フィードバック	palaute	フィードバック	N;PRT;SG	N
järjestöjen	団体	järjestö	団体	N;GEN;PL	N
merkkiä	文字	merkki	文字	N;PRT;SG	N
merkkiä	キャラクター	merkki	キャラクター	N;PRT;SG	N
brownin	褐色	brown	褐色	N;GEN;SG	N
brownin	茶色	brown	茶色	N;GEN;SG	N
brownin	ブラウン	brown	ブラウン	N;GEN;SG	N
solistina	ソリスト	solisti	ソリスト	N;FRML;SG	N
teologi	神学	teologi	神学	N;NOM;SG	N
poistuu	去る	poistua	去る	V;IND;SG;3;PRS;FIN;ACT	V
oranssi	オレンジ	oranssi	オレンジ	N;NOM;SG	N
amerikkalaiset	アメリカン	amerikkalainen	アメリカン	N;NOM;PL	N
kortti	カード	kortti	カード	N;NOM;SG	N
raskasta	重い	raskas	重い	ADJ;PRT;SG	ADJ
rajojen	境界	raja	境界	N;GEN;PL	N
bella	ベラ	bella	ベラ	N;NOM;SG	N
martinin	マティーニ	martin	マティーニ	N;GEN;SG	N
rugby	ラグビー	rugby	ラグビー	N;NOM;SG	N
menetelmän	方法	menetelmä	方法	N;GEN;SG	N
raita	トラック	raita	トラック	N;NOM;SG	N
raita	ストライプ	raita	ストライプ	N;NOM;SG	N
tutkinto	ディプロマ	tutkinto	ディプロマ	N;NOM;SG	N
arviointi	評定	arviointi	評定	N;NOM;SG	N
ohut	薄い	ohut	薄い	ADJ;NOM;SG	ADJ
ohut	細い	ohut	細い	ADJ;NOM;SG	ADJ
lakeja	法律	laki	法律	N;PRT;PL	N
solun	セル	solu	セル	N;GEN;SG	N
onnettomuudet	事故	onnettomuus	事故	N;NOM;PL	N
perinne	伝統	perinne	伝統	N;NOM;SG	N
junan	電車	juna	電車	N;GEN;SG	N
junan	列車	juna	列車	N;GEN;SG	N
junan	トレイン	juna	トレイン	N;GEN;SG	N
pimeyden	暗闇	pimeys	暗闇	N;GEN;SG	N
piirre	機能	piirre	機能	N;NOM;SG	N
piirre	特徴	piirre	特徴	N;NOM;SG	N
palveluja	サービス	palvelu	サービス	N;PRT;PL	N
leen	リー	lehrä	リー	N;GEN;SG	N
erikoinen	珍しい	erikoinen	珍しい	ADJ;NOM;SG	ADJ
apu	扶助	apu	扶助	N;NOM;SG	N
haluttu	求む	haluta	求む	V;NOM;SG;V.PTCP;PASS	V
päiviä	日数	päivä	日数	N;PRT;PL	N
matkailu	観光	matkailu	観光	N;NOM;SG	N
matkailu	ツーリスト	matkailu	ツーリスト	N;NOM;SG	N
matkailu	観光	matkailu	観光	N;NOM;SG	N
galleria	ギャラリー	galleri	ギャラリー	N;PRT;SG	N
pitäjä	キーパー	pitäjä	キーパー	N;NOM;SG	N
jälkeläisiä	子孫	jälkeläinen	子孫	N;PRT;PL	N
jälkeläisiä	子孫	jälkeläinen	子孫	N;PRT;PL	N
jälkeläisiä	後裔	jälkeläinen	後裔	N;PRT;PL	N
jälkeläisiä	末裔	jälkeläinen	末裔	N;PRT;PL	N
avaa	開館	avata	開館	V;IMP;SG;2;FIN;ACT	V
avaa	開く	avata	開く	V;IMP;SG;2;FIN;ACT	V
majakka	灯台	majakka	灯台	N;NOM;SG	N
majakka	ビーコン	majakka	ビーコン	N;NOM;SG	N
majakka	灯台	majakka	灯台	N;NOM;SG	N
ruutu	ボックス	ruutua	ボックス	N;NOM;SG	N
ruutu	フレーム	ruutua	フレーム	N;NOM;SG	N
ruutu	画面	ruutua	画面	N;NOM;SG	N
ruutu	スクリーン	ruutua	スクリーン	N;NOM;SG	N
negatiivinen	ネガティブ	negatiivinen	ネガティブ	ADJ;NOM;SG	ADJ
mieli	マインド	mieli	マインド	N;NOM;SG	N
varjo	シャドー	varjo	シャドー	N;NOM;SG	N
varjo	日陰	varjo	日陰	N;NOM;SG	N
varjo	シェード	varjo	シェード	N;NOM;SG	N
mission	ミッション	missio	ミッション	N;NOM;SG	N
puhetta	トーキング	puhe	トーキング	N;PRT;SG	N
puhetta	音声	puhe	音声	N;PRT;SG	N
puhetta	スピーチ	puhe	スピーチ	N;PRT;SG	N
puhetta	トーク	puhe	トーク	N;PRT;SG	N
hidas	遅い	hidas	遅い	ADJ;NOM;SG	ADJ
joulun	クリスマス	joulu	クリスマス	N;GEN;SG	N
onnen	幸福	onni	幸福	N;GEN;SG	N
kilpi	プレート	kilpi	プレート	N;NOM;SG	N
kilpi	シールド	kilpi	シールド	N;NOM;SG	N
kuvio	パターン	kuvio	パターン	N;NOM;SG	N
kuvio	チャート	kuvio	チャート	N;NOM;SG	N
kuvio	グラフ	kuvio	グラフ	N;NOM;SG	N
pyynnön	リクエスト	pyyntö	リクエスト	N;GEN;SG	N
asianajaja	弁護士	asian#ajaja	弁護士	N;NOM;SG	N
vaiheita	舞台	vaihe	舞台	N;PRT;PL	N
vaiheita	ステージ	vaihe	ステージ	N;PRT;PL	N
vaiheita	歩数	vaihe	歩数	N;PRT;PL	N
vaiheita	手順	vaihe	手順	N;PRT;PL	N
vaiheita	ステップ	vaihe	ステップ	N;PRT;PL	N
mainos	広告	mainos	広告	N;NOM;SG	N
mainos	広告	mainos	広告	N;NOM;SG	N
mestarit	マスターズ	mestari	マスターズ	N;NOM;PL	N
mestarit	チャンピオン	mestari	チャンピオン	N;NOM;PL	N
nopeaa	速い	nopea	速い	ADJ;PRT;SG	ADJ
nopeaa	高速	nopea	高速	ADJ;PRT;SG	ADJ
luonnosta	ドラフト	luonnos	ドラフト	N;IN+ABL;SG	N
luonnosta	下書き	luonnos	下書き	N;IN+ABL;SG	N
luonnosta	ネイチャー	luonnos	ネイチャー	N;IN+ABL;SG	N
korkeat	高い	korkea	高い	ADJ;NOM;PL	ADJ
käsialaa	筆跡	käsi#ala	筆跡	N;PRT;SG	N
käsialaa	手書き	käsi#ala	手書き	N;PRT;SG	N
kehon	本文	keho	本文	N;GEN;SG	N
kehon	身体	keho	身体	N;GEN;SG	N
kehon	本体	keho	本体	N;GEN;SG	N
kehon	ボディ	keho	ボディ	N;GEN;SG	N
näyttelijöitä	俳優	näyttelijä	俳優	N;PRT;PL	N
tunnukset	シンボル	tunnus	シンボル	N;NOM;PL	N
tunnukset	記号	tunnus	記号	N;NOM;PL	N
vangit	囚人	vanki	囚人	N;NOM;PL	N
massan	パルプ	massa	パルプ	N;GEN;SG	N
rintama	フロント	rintama	フロント	N;NOM;SG	N
rintama	表側	rintama	表側	N;NOM;SG	N
rintama	前面	rintama	前面	N;NOM;SG	N
metallia	メタル	metalli	メタル	N;PRT;SG	N
metallia	金属	metalli	金属	N;PRT;SG	N
hallinta	マネジメント	hallinta	マネジメント	N;NOM;SG	N
hallinta	マネージメント	hallinta	マネージメント	N;NOM;SG	N
pysynyt	滞在	pysyä	滞在	V;NOM;SG;V.PTCP;ACT	V
kärsii	苦しむ	kärsiä	苦しむ	V;IND;SG;3;PRS;FIN;ACT	V
maisema	横長	maisema	横長	N;NOM;SG	N
maisema	風景	maisema	風景	N;NOM;SG	N
maisema	横向き	maisema	横向き	N;NOM;SG	N
lisääntyminen	生殖	lisääntyminen	生殖	N;NOM;SG	N
päiväntasaajan	赤道	päivän#tasaaja	赤道	N;GEN;SG	N
key	キー	keydä	キー	N;NOM;SG	N
korkeakoulu	大学	korkea#koulu	大学	N;NOM;SG	N
korkeakoulu	カレッジ	korkea#koulu	カレッジ	N;NOM;SG	N
korkeakoulu	大学	korkea#koulu	大学	N;NOM;SG	N
huuliharppu	ハーモニカ	huuli#harppu	ハーモニカ	N;NOM;SG	N
kiva	素敵	kiva	素敵	ADJ;NOM;SG	ADJ
hoidon	治療	hoito	治療	N;GEN;SG	N
hoidon	セラピー	hoito	セラピー	N;GEN;SG	N
hoidon	トリートメント	hoito	トリートメント	N;GEN;SG	N
hoidon	待遇	hoito	待遇	N;GEN;SG	N
hoidon	治療	hoito	治療	N;GEN;SG	N
käsikirja	ハンドブック	käsi#kirja	ハンドブック	N;NOM;SG	N
käsikirja	手動	käsi#kirja	手動	N;NOM;SG	N
käsikirja	マニュアル	käsi#kirja	マニュアル	N;NOM;SG	N
järkeä	センス	järki	センス	N;PRT;SG	N
järkeä	感覚	järki	感覚	N;PRT;SG	N
etsivä	刑事	etsivä	刑事	N;NOM;SG	N
maineen	メイン	maine	メイン	N;GEN;SG	N
ohittaa	上書き	ohittaa	上書き	V;IND;SG;PRS;FIN;ACT	V
etäisyydet	距離	etäisyys	距離	N;NOM;PL	N
aamuna	モーニング	aamu	モーニング	N;FRML;SG	N
rakenteita	構造	rakenne	構造	N;PRT;PL	N
pääasiallisesti	主に	pää#asiallisesti	主に	ADV	ADV
pääasiallisesti	主に	pää#asiallisesti	主に	ADV	ADV
beta	ベータ	beta	ベータ	N;NOM;SG	N
kristus	キリスト	kristus	キリスト	N;NOM;SG	N
koota	集まる	koota	集まる	V;SG;NFIN;ACT	V
koota	組み立て	koota	組み立てる	V;SG;NFIN;ACT	V
kohtalon	運命	kohtalo	運命	N;GEN;SG	N
kohtalon	運命	kohtalo	運命	N;GEN;SG	N
katkesi	壊れ	katketa	壊れる	V;IND;SG;3;PST;FIN;ACT	V
galaxy	銀河	galaxy	銀河	N;NOM;SG	N
galaxy	銀河	galaxy	銀河	N;NOM;SG	N
koripallo	バスケット	kori#pallo	バスケット	N;NOM;SG	N
omaisuutta	プロパティ	omaisuus	プロパティ	N;PRT;SG	N
omaisuutta	財産	omaisuus	財産	N;PRT;SG	N
kannet	デッキ	kannet	デッキ	N;NOM;PL	N
hapen	酸素	happi	酸素	N;GEN;SG	N
kiinasta	チャイナ	kiina	チャイナ	N;IN+ABL;SG	N
kohdat	アイテム	kohta	アイテム	N;NOM;PL	N
kohdat	品物	kohta	品物	N;NOM;PL	N
kohdat	ポイント	kohta	ポイント	N;NOM;PL	N
loma	祝日	loma	祝日	N;NOM;SG	N
loma	休日	loma	休日	N;NOM;SG	N
loma	休暇	loma	休暇	N;NOM;SG	N
loma	バカンス	loma	バカンス	N;NOM;SG	N
loma	バケーション	loma	バケーション	N;NOM;SG	N
loma	祝日	loma	祝日	N;NOM;SG	N
loma	休日	loma	休日	N;NOM;SG	N
raportin	レポート	raportti	レポート	N;GEN;SG	N
vahinkoa	外傷	vahinko	外傷	N;PRT;SG	N
vahinkoa	被害	vahinko	被害	N;PRT;SG	N
vahinkoa	ダメージ	vahinko	ダメージ	N;PRT;SG	N
vahinkoa	損害	vahinko	損害	N;PRT;SG	N
touko	五月	touko	五月	N;NOM;SG	N
kristityt	キリスト	kristityt	キリスト	N;NOM;PL	N
kristityt	キリスト教徒	kristityt	キリスト教徒	N;NOM;PL	N
kristityt	キリスト教徒	kristityt	キリスト教徒	N;NOM;PL	N
kerää	徴収	kerätä	徴収	V;IMP;SG;2;FIN;ACT	V
kerää	集める	kerätä	集める	V;IMP;SG;2;FIN;ACT	V
kerää	収集	kerätä	収集	V;IMP;SG;2;FIN;ACT	V
kerää	集める	kerätä	集める	V;IMP;SG;2;FIN;ACT	V
halli	ホール	halli	ホール	N;NOM;SG	N
promo	プロモ	promo	プロモ	N;NOM;SG	N
aikakausi	時代	aika#kausi	時代	N;NOM;SG	N
aikakausi	紀元	aika#kausi	紀元	N;NOM;SG	N
vaunut	ワゴン	vaunu	ワゴン	N;NOM;PL	N
kuukausia	ヶ月	kuu#kausi	ヶ月	N;PRT;PL	N
marina	マリーナ	marina	マリーナ	N;NOM;SG	N
mainitsi	言及	mainita	言及	V;IND;SG;3;PST;FIN;ACT	V
hotellin	ホテル	hotelli	ホテル	N;GEN;SG	N
laitteiden	デバイス	laite	デバイス	N;GEN;PL	N
laitteiden	機器	laite	機器	N;GEN;PL	N
highway	ハイウェイ	highway	ハイウェイ	N;NOM;SG	N
highway	公道	highway	公道	N;NOM;SG	N
taloja	家屋	talo	家屋	N;PRT;PL	N
kokko	焚き	kokko	焚き	N;NOM;SG	N
säde	ビーム	säde	ビーム	N;NOM;SG	N
säde	半径	säde	半径	N;NOM;SG	N
vieras	ビジター	vieras	ビジター	N;NOM;SG	N
vieras	よそ	vieras	よそ	N;NOM;SG	N
tulosten	結果	tulos	結果	N;GEN;PL	N
lämpöä	ヒート	lämpö	ヒート	N;PRT;SG	N
tulipalo	火事	tuli#palo	火事	N;NOM;SG	N
tulipalo	ファイア	tuli#palo	ファイア	N;NOM;SG	N
tulipalo	火災	tuli#palo	火災	N;NOM;SG	N
teemoja	テーマ	teemo	テーマ	N;PRT;PL	N
isoisä	おじい	iso#isä	おじい	N;NOM;SG	N
isoisä	おじいさん	iso#isä	おじいさん	N;NOM;SG	N
isoisä	祖父	iso#isä	祖父	N;NOM;SG	N
rannikkoa	海岸	rannikko	海岸	N;PRT;SG	N
solujen	セル	solu	セル	N;GEN;PL	N
jet	ジェット	jetä	ジェット	N;NOM;SG	N
jet	ジェット	jetä	ジェット	N;NOM;SG	N
ralli	ラリー	ralli	ラリー	N;NOM;SG	N
myynnin	売り上げ	myynti	売り上げ	N;GEN;SG	N
myynnin	セールス	myynti	セールス	N;GEN;SG	N
myynnin	売上	myynti	売上	N;GEN;SG	N
verkkoon	グリッド	verkko	グリッド	N;IN+ALL;SG	N
ehdokkuutta	立候補	ehdokkuus	立候補	N;PRT;SG	N
kristinusko	キリスト	kristinus	キリスト	N;NOM;SG	N
yksilöiden	個人	yksilö	個人	N;GEN;PL	N
yksilöiden	標本	yksilö	標本	N;GEN;PL	N
työntekijät	社員	työn#tekijä	社員	N;NOM;PL	N
kuljettajan	運転	kuljettaja	運転	N;GEN;SG	N
kuljettajan	ドライバ	kuljettaja	ドライバ	N;GEN;SG	N
kuljettajan	ドライバー	kuljettaja	ドライバー	N;GEN;SG	N
järjestöt	組合	järjestö	組合	N;NOM;PL	N
järjestöt	団体	järjestö	団体	N;NOM;PL	N
aukio	正方	aukio	正方	N;NOM;SG	N
aukio	広場	aukio	広場	N;NOM;SG	N
kannattajia	サポーター	kannattaja	サポーター	N;PRT;PL	N
väkivaltaa	暴力	väki#valta	暴力	N;PRT;SG	N
laajempaa	広い	laaja	広い	ADJ;PRT;CMPR;SG	ADJ
sauna	サウナ	sauna	サウナ	N;NOM;SG	N
legenda	伝説	legenda	伝説	N;NOM;SG	N
tapahtumaan	イベント	tapahtuma	イベント	N;IN+ALL;SG	N
tapahtumaan	行事	tapahtuma	行事	N;IN+ALL;SG	N
toimintoja	機能	toiminto	機能	N;PRT;PL	N
isot	大きな	iso	大きな	ADJ;NOM;PL	ADJ
isot	大きい	iso	大きい	ADJ;NOM;PL	ADJ
puhemies	大統領	puhe#mies	大統領	N;NOM;SG	N
puhemies	社長	puhe#mies	社長	N;NOM;SG	N
puhemies	スピーカー	puhe#mies	スピーカー	N;NOM;SG	N
puhemies	議長	puhe#mies	議長	N;NOM;SG	N
kahvila	カフェテリア	kahvila	カフェテリア	N;NOM;SG	N
kahvila	カフェ	kahvila	カフェ	N;NOM;SG	N
kahvila	カフェ	kahvila	カフェ	N;NOM;SG	N
aamu	モーニング	aamu	モーニング	N;NOM;SG	N
viestinnän	通信	viestintä	通信	N;GEN;SG	N
viestinnän	コミュニケーション	viestintä	コミュニケーション	N;GEN;SG	N
aviomies	主人	avio#mies	主人	N;NOM;SG	N
rajoja	境界	raja	境界	N;PRT;PL	N
