que	că	que	că	CONJ	CONJ;POS
lesión	prejudiciu	lesión	prejudiciu	N;FEM;SG	N;INDF;MASC;SG
lesión	vătămare	lesión	vătămare	N;FEM;SG	N;INDF;FEM;SG
lesión	leziune	lesión	leziune	N;FEM;SG	N;INDF;FEM;SG
sonidos	sunetele	sonido	sunet	N;MASC;PL	N;DEF;FEM;PL
sonidos	sunete	sonido	sunet	N;MASC;PL	N;INDF;FEM;PL
sonidos	zgomote	sonido	zgomot	N;MASC;PL	N;INDF;FEM;PL
salvar	salveaza	salvar	salvează	V;NFIN	V;IND;SG;3;IPFV;FIN
salvar	salvați	salvar	salva	V;NFIN	V;IND;PL;2;IPFV;FIN
salvar	salvează	salvar	salva	V;NFIN	V;IND;3;PRS;FIN
nobel	nobel	nobel	nobel	N;MASC;SG	N;INDF;MASC;SG
composiciones	compoziții	composición	compoziție	N;FEM;PL	N;INDF;FEM;PL
individuo	individ	individuo	individ	N;MASC;SG	N;INDF;MASC;SG
siente	simte	sentir	simți	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dividido	împărțit	dividido	împărți	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
dividido	divizat	dividido	diviza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
dividido	divizată	dividido	diviza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
giro	twist	giro	twist	N;MASC;SG	N;INDF;MASC;SG
giro	răsucire	giro	răsucire	N;MASC;SG	N;INDF;FEM;SG
giro	giro	giro	giro	N;MASC;SG	N;INDF;MASC;SG
men	barbatii	men	barbat	N	N;DEF;MASC;PL
men	bărbați	men	bărbat	N	N;INDF;MASC;PL
trece	treisprezece	trece	treisprezece	NUM;PL	NUM;PL
crimen	crimă	crimen	crimă	N;MASC;SG	N;INDF;FEM;SG
crimen	crima	crimen	crimă	N;MASC;SG	N;DEF;FEM;SG
crimen	criminalitate	crimen	criminalitate	N;MASC;SG	N;INDF;FEM;SG
correcto	corectă	correcto	corect	ADJ;MASC;SG	ADJ;INDF;FEM;SG
correcto	corecta	correcto	corecta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
esclavos	sclave	esclavo	sclavă	N;MASC;PL	N;INDF;FEM;PL
esclavos	sclavii	esclavo	sclavie	N;MASC;PL	N;DEF;MASC;PL
esclavos	sclavi	esclavo	sclav	N;MASC;PL	N;INDF;MASC;PL
vuelos	zborurile	vuelo	zbor	N;MASC;PL	N;DEF;FEM;PL
vuelos	zboruri	vuelo	zbor	N;MASC;PL	N;INDF;FEM;PL
abrir	deschide	abrir	deschide	V;NFIN	V;IND;SG;3;PRS;FIN
abrir	deschid	abrir	deschide	V;NFIN	V;IND;PL;3;PRS;FIN
inmediato	imediată	inmediato	imediat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
interpreta	interpretează	interpretar	interpreta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
band	trupă	band	trupă	N;SG	N;INDF;FEM;SG
band	trupa	band	trupă	N;SG	N;DEF;FEM;SG
band	formație	band	formație	N;SG	N;INDF;FEM;SG
band	formatie	band	formatie	N;SG	N;INDF;FEM;SG
procedimiento	procedură	procedimiento	procedură	N;MASC;SG	N;INDF;FEM;SG
procedimiento	procedura	procedimiento	procedură	N;MASC;SG	N;DEF;FEM;SG
album	album	album	album	N;MASC;SG	N;INDF;MASC;SG
album	albumul	album	album	N;MASC;SG	N;DEF;MASC;SG
automóviles	maşini	automóvil	masină	N;MASC;PL	N;INDF;FEM;PL
automóviles	mașini	automóvil	mașină	N;MASC;PL	N;INDF;FEM;PL
automóviles	masini	automóvil	masină	N;MASC;PL	N;INDF;FEM;PL
automóviles	automobile	automóvil	automobil	N;MASC;PL	N;INDF;FEM;PL
automóviles	automobile	automóvil	automobil	N;MASC;PL	N;INDF;FEM;PL
periodismo	jurnalismul	periodismo	jurnalism	N;MASC;SG	N;DEF;MASC;SG
periodismo	jurnalism	periodismo	jurnalism	N;MASC;SG	N;INDF;MASC;SG
sábado	sâmbătă	sábado	sâmbătă	N	N;INDF;FEM;SG
sábado	sâmbăta	sábado	sâmbăta	N	N;DEF;FEM;SG
sábado	sambata	sábado	sambata	N	N;DEF;FEM;SG
sábado	sâmbata	sábado	sâmbata	N	N;DEF;FEM;SG
cuartel	cazarmă	cuartel	cazarmă	N;MASC;SG	N;INDF;FEM;SG
cuartel	cazarma	cuartel	cazarma	N;MASC;SG	N;DEF;FEM;SG
cuartel	sediu	cuartel	sediu	N;MASC;SG	N;INDF;MASC;SG
héroes	eroilor	héroe	erou	N;MASC;PL	N;DEF;MASC;PL
héroes	eroi	héroe	erou	N;MASC;PL	N;INDF;MASC;PL
héroes	eroii	héroe	erou	N;MASC;PL	N;DEF;MASC;PL
network	reţeaua	network	regea	N;SG	N;DEF;FEM;SG
network	retea	network	retea	N;SG	N;DEF;FEM;SG
network	rețea	network	rețea	N;SG	N;INDF;FEM;SG
network	network	network	network	N;SG	N;INDF;MASC;SG
elizabeth	elisabeta	elizabeth	elisabetă	N;FEM;SG	N;DEF;FEM;SG
perspectiva	perspectiva	perspectiva	perspectivă	N;FEM;SG	N;DEF;FEM;SG
perspectiva	perspectivă	perspectiva	perspectivă	N;FEM;SG	N;INDF;FEM;SG
cuevas	pesteri	cueva	pester	N;FEM;PL	N;INDF;FEM;PL
correspondientes	corespunzătoare	correspondiente	corespunzător	ADJ;PL	ADJ;INDF;FEM
decoración	decor	decoración	decor	N;FEM;SG	N;INDF;MASC;SG
decoración	decor	decoración	decor	N;FEM;SG	N;INDF;MASC;SG
decoración	decorarea	decoración	decorare	N;FEM;SG	N;DEF;FEM;SG
hijas	fiice	hija	fi	N;FEM;PL	N;INDF;FEM;PL
hijas	fiicele	hija	fiice	N;FEM;PL	N;DEF;FEM;PL
gama	interval	gama	interval	N;FEM;SG	N;INDF;MASC;SG
gama	intervalul	gama	interval	N;FEM;SG	N;DEF;MASC;SG
gama	gama	gama	gamă	N;FEM;SG	N;DEF;FEM;SG
inc	inc	inc	inc	N	N;INDF;MASC;SG
foro	forum	foro	forum	N;MASC;SG	N;INDF;MASC;SG
foro	forumul	foro	forum	N;MASC;SG	N;DEF;MASC;SG
copia	copia	copia	copie	N;FEM;SG	N;DEF;FEM;SG
copia	copiere	copia	copiere	N;FEM;SG	N;INDF;FEM;SG
copia	copie	copia	copie	N;FEM;SG	N;INDF;FEM;SG
copia	copierea	copia	copiere	N;FEM;SG	N;DEF;FEM;SG
copia	copiere	copia	copiere	N;FEM;SG	N;INDF;FEM;SG
muros	pereți	muro	perete	N;MASC;PL	N;INDF;MASC;PL
muros	pereti	muro	pereti	N;MASC;PL	N;INDF;MASC;PL
muros	ziduri	muro	zid	N;MASC;PL	N;INDF;FEM;PL
articulo	articolul	articulo	articol	N;MASC;SG	N;DEF;MASC;SG
articulo	articol	articulo	articol	N;MASC;SG	N;INDF;MASC;SG
retorno	retur	retorno	retur	N;MASC;SG	N;INDF;MASC;SG
retorno	întoarcere	retorno	întoarcere	N;MASC;SG	N;INDF;FEM;SG
sands	sands	sands	sands	N;MASC	N;INDF;MASC;SG
sands	nisipuri	sands	nisip	N;MASC	N;INDF;FEM;PL
sands	nisipurile	sands	nisip	N;MASC	N;DEF;FEM;PL
europeas	europene	europeo	european	ADJ;FEM;PL	ADJ;INDF;FEM;PL
europeas	europeni	europeo	european	ADJ;FEM;PL	ADJ;INDF;MASC;PL
segura	securizată	seguro	securiza	ADJ;FEM;SG	ADJ;INDF;FEM;SG
costo	costul	costo	cost	N;MASC;SG	N;DEF;MASC;SG
costo	cost	costo	cost	N;MASC;SG	N;INDF;MASC;SG
nativos	nativi	nativo	nativ	N;MASC;PL	N;INDF;MASC;PL
nativos	nativii	nativo	nativ	N;MASC;PL	N;DEF;MASC;PL
nativos	nativi	nativo	nativ	N;MASC;PL	N;INDF;MASC;PL
conferencias	prelegeri	conferencia	prelegere	N;FEM;PL	N;INDF;FEM;PL
conferencias	conferințe	conferencia	conferință	N;FEM;PL	N;INDF;FEM;PL
conferencias	conferinte	conferencia	conferinte	N;FEM;PL	N;INDF;FEM;PL
ajedrez	şah	ajedrez	şah	N;MASC;SG	N;INDF;MASC;SG
habitación	cameră	habitación	cameră	N;FEM;SG	N;INDF;FEM;SG
habitación	camera	habitación	cameră	N;FEM;SG	N;DEF;FEM;SG
señales	semnale	señal	semnal	N;FEM;PL	N;INDF;FEM;PL
señales	semnalele	señal	semnal	N;FEM;PL	N;DEF;FEM;PL
señales	semnele	señal	semn	N;FEM;PL	N;DEF;FEM;PL
señales	semne	señal	semn	N;FEM;PL	N;INDF;FEM;PL
tensión	tensiune	tensión	tensiune	N;FEM;SG	N;INDF;FEM;SG
tensión	tensiunea	tensión	tensiune	N;FEM;SG	N;DEF;FEM;SG
tensión	tensiune	tensión	tensiune	N;FEM;SG	N;INDF;FEM;SG
tensión	tensiunea	tensión	tensiune	N;FEM;SG	N;DEF;FEM;SG
conciencia	constiinta	conciencia	constiinta	N;FEM;SG	N;DEF;FEM;SG
conciencia	constiinta	conciencia	constiinta	N;FEM;SG	N;DEF;FEM;SG
conciencia	sensibilizare	conciencia	sensibilizare	N;FEM;SG	N;INDF;FEM;SG
seminario	seminar	seminario	seminar	N;MASC;SG	N;INDF;MASC;SG
seminario	seminarul	seminario	seminar	N;MASC;SG	N;DEF;MASC;SG
técnicos	tehnicienii	técnico	tehnicienie	N;MASC;PL	N;DEF;MASC;PL
técnicos	tehnicienii	técnico	tehnicienie	N;MASC;PL	N;DEF;MASC;PL
técnicos	tehnicieni	técnico	tehnician	N;MASC;PL	N;INDF;MASC;PL
palmas	palme	palma	palmă	N;FEM;PL	N;INDF;FEM;PL
palmas	palmele	palma	palmă	N;FEM;PL	N;DEF;FEM;PL
vidas	vieți	vida	viață	N;FEM;PL	N;INDF;FEM;PL
órganos	organe	órgano	organ	N;MASC;PL	N;INDF;FEM;PL
órganos	organele	órgano	organ	N;MASC;PL	N;DEF;FEM;PL
órganos	organisme	órgano	organism	N;MASC;PL	N;INDF;FEM;PL
órganos	corpuri	órgano	corp	N;MASC;PL	N;INDF;FEM;PL
órganos	trupuri	órgano	trup	N;MASC;PL	N;INDF;FEM;PL
órganos	cadavre	órgano	cadavre	N;MASC;PL	N;INDF;FEM;PL
órganos	organe	órgano	organ	N;MASC;PL	N;INDF;FEM;PL
cobertura	acoperire	cobertura	acoperire	N;FEM;SG	N;INDF;FEM;SG
cobertura	acoperirea	cobertura	acoperire	N;FEM;SG	N;DEF;FEM;SG
jefes	sefi	jefe	sef	N;MASC;PL	N;INDF;MASC;PL
entradas	bilete	entrada	bilet	N;FEM;PL	N;INDF;FEM;PL
entradas	biletele	entrada	bilet	N;FEM;PL	N;DEF;FEM;PL
entradas	intrări	entrada	intrare	N;FEM;PL	N;INDF;FEM;PL
entradas	mențiuni	entrada	mențiune	N;FEM;PL	N;INDF;FEM;PL
pelo	păr	pelo	păr	N;MASC;SG	N;INDF;MASC;SG
pelo	parul	pelo	par	N;MASC;SG	N;DEF;MASC;SG
pelo	părul	pelo	păr	N;MASC;SG	N;DEF;MASC;SG
estatus	stare	estatus	stare	N;MASC	N;INDF;FEM;SG
estatus	starea	estatus	stare	N;MASC	N;DEF;FEM;SG
estatus	status	estatus	status	N;MASC	N;INDF;MASC;SG
estatus	statutul	estatus	statut	N;MASC	N;DEF;MASC;SG
estatus	statut	estatus	statut	N;MASC	N;INDF;MASC;SG
contemporáneo	contemporană	contemporáneo	contemporan	ADJ;MASC;SG	ADJ;INDF;FEM;SG
contemporáneo	contemporan	contemporáneo	contemporan	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seco	uscat	seco	uscat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seco	uscată	seco	uscat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
seco	uscat	seco	uscat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seco	uscată	seco	uscat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
lisa	lisa	lisa	lisa	N;FEM;SG	N;DEF;FEM;SG
huracán	uragan	huracán	uragan	N;MASC;SG	N;INDF;MASC;SG
huracán	uraganul	huracán	uragan	N;MASC;SG	N;DEF;MASC;SG
cumbre	summitul	cumbre	summit	N;FEM;SG	N;DEF;MASC;SG
cumbre	summit	cumbre	summit	N;FEM;SG	N;INDF;MASC;SG
mexicanos	mexicani	mexicano	mexican	N;MASC;PL	N;INDF;MASC;PL
mexicanos	mexicanii	mexicano	mexican	N;MASC;PL	N;DEF;MASC;PL
mexicanos	mexicani	mexicano	mexican	N;MASC;PL	N;INDF;MASC;PL
residentes	locuitori	residente	locuitor	N;PL	N;INDF;MASC;PL
residentes	locuitorii	residente	locuitor	N;PL	N;DEF;MASC;PL
residentes	rezidenți	residente	rezident	N;PL	N;INDF;MASC;PL
conservador	conservatoare	conservador	conservator	ADJ;MASC;SG	ADJ;INDF;FEM
conservador	conservator	conservador	conservator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rueda	roată	rueda	roată	N;FEM;SG	N;INDF;FEM;SG
rueda	roata	rueda	roată	N;FEM;SG	N;DEF;FEM;SG
valles	văi	valle	vrea	N;MASC;PL	N;INDF;FEM;PL
valles	văile	valle	vale	N;MASC;PL	N;DEF;FEM;PL
pacto	legământ	pacto	legământ	N;MASC;SG	N;INDF;MASC;SG
pacto	pact	pacto	pact	N;MASC;SG	N;INDF;MASC;SG
pacto	pactul	pacto	pact	N;MASC;SG	N;DEF;MASC;SG
pacto	pactului	pacto	pact	N;MASC;SG	N;DEF;MASC;SG
llamar	sună	llamar	suna	V;NFIN	V;IND;SG;3;PST;FIN
llamar	suna	llamar	suna	V;NFIN	V;IND;SG;3;IPFV;FIN
contribuciones	contribuții	contribución	contribuție	N;FEM;PL	N;INDF;FEM;PL
contribuciones	contribuțiile	contribución	contribuție	N;FEM;PL	N;DEF;FEM;PL
opiniones	recenzii	opinión	recenzie	N;FEM;PL	N;INDF;FEM;PL
opiniones	opinii	opinión	opinie	N;FEM;PL	N;INDF;FEM;PL
opiniones	avize	opinión	aviz	N;FEM;PL	N;INDF;FEM;PL
opiniones	opiniile	opinión	opinie	N;FEM;PL	N;DEF;FEM;PL
opiniones	păreri	opinión	părere	N;FEM;PL	N;INDF;FEM;PL
segovia	segovia	segovia	segovie	N;FEM;SG	N;DEF;FEM;SG
brazos	bratele	brazo	brate	N;MASC;PL	N;DEF;FEM;PL
brazos	brațe	brazo	braț	N;MASC;PL	N;INDF;FEM;PL
consejero	consilier	consejero	consilier	N;MASC;SG	N;INDF;MASC;SG
consejero	consilier	consejero	consilier	N;MASC;SG	N;INDF;MASC;SG
consejero	consilier	consejero	consilier	N;MASC;SG	N;INDF;MASC;SG
consejero	consilier	consejero	consilier	N;MASC;SG	N;INDF;MASC;SG
interpretar	interpretează	interpretar	interpreta	V;NFIN	V;IND;3;PRS;FIN
interpretar	interpreta	interpretar	interpreta	V;NFIN	V;IND;SG;3;IPFV;FIN
isidro	isidro	isidro	isidro	N;MASC;SG	N;INDF;MASC;SG
documentación	documentație	documentación	documentație	N;FEM;SG	N;INDF;FEM;SG
documentación	documentația	documentación	documentație	N;FEM;SG	N;DEF;FEM;SG
autopista	autostrada	autopista	autostradă	N;FEM;SG	N;DEF;FEM;SG
autopista	autostradă	autopista	autostradă	N;FEM;SG	N;INDF;FEM;SG
autopista	autostradă	autopista	autostradă	N;FEM;SG	N;INDF;FEM;SG
autopista	autostrada	autopista	autostradă	N;FEM;SG	N;DEF;FEM;SG
autopista	autostradă	autopista	autostradă	N;FEM;SG	N;INDF;FEM;SG
arts	arte	arts	artă	N	N;INDF;FEM;PL
circunstancias	împrejurări	circunstancia	împrejurare	N;FEM;PL	N;INDF;FEM;PL
circunstancias	circumstanțele	circunstancia	circumstanță	N;FEM;PL	N;DEF;FEM;PL
circunstancias	circumstanțe	circunstancia	circumstanță	N;FEM;PL	N;INDF;FEM;PL
parcial	părtinitoare	parcial	părtinitor	ADJ;SG	ADJ;INDF;FEM
parcial	parțială	parcial	parțial	ADJ;SG	ADJ;INDF;FEM;SG
parcial	parţială	parcial	pargial	ADJ;SG	ADJ;INDF;FEM;SG
originaria	originar	originario	originar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
clan	clan	clan	clan	N;MASC;SG	N;INDF;MASC;SG
clan	clanul	clan	clan	N;MASC;SG	N;DEF;MASC;SG
incluidos	incluse	incluido	inclus	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
historial	istoricul	historial	istoric	N;MASC;SG	N;DEF;MASC;SG
historial	istorie	historial	istorie	N;MASC;SG	N;INDF;FEM;SG
historial	istoria	historial	istorie	N;MASC;SG	N;DEF;FEM;SG
impuestos	impozite	impuesto	impozit	N;MASC;PL	N;INDF;FEM;PL
impuestos	impozitele	impuesto	impozit	N;MASC;PL	N;DEF;FEM;PL
impuestos	impozite	impuesto	impozit	N;MASC;PL	N;INDF;FEM;PL
impuestos	taxe	impuesto	taxă	N;MASC;PL	N;INDF;FEM;PL
impuestos	taxele	impuesto	taxă	N;MASC;PL	N;DEF;FEM;PL
reloj	ceas	reloj	ceas	N;MASC;SG	N;INDF;MASC;SG
reloj	ceas	reloj	ceas	N;MASC;SG	N;INDF;MASC;SG
delta	delta	delta	deltă	N;MASC;SG	N;DEF;FEM;SG
intensidad	intensitate	intensidad	intensitate	N;FEM;SG	N;INDF;FEM;SG
intensidad	intensitatea	intensidad	intensitate	N;FEM;SG	N;DEF;FEM;SG
definir	defineste	definir	definest	V;NFIN	V;IND;SG;3;PRS;FIN
definir	definește	definir	defini	V;NFIN	V;IND;SG;3;PRS;FIN
definir	defini	definir	defini	V;NFIN	V;IND;SG;3;PRS;FIN
definir	definesc	definir	defini	V;NFIN	V;IND;PL;3;PRS;FIN
liberales	liberalii	liberal	liberal	N;PL	N;DEF;MASC;PL
liberales	liberali	liberal	liberal	N;PL	N;INDF;MASC;PL
liberales	liberalilor	liberal	liberal	N;PL	N;DEF;MASC;PL
liberales	liberali	liberal	liberal	N;PL	N;INDF;MASC;PL
gabinete	dulap	gabinete	dulap	N;MASC;SG	N;INDF;MASC;SG
gabinete	cabinetul	gabinete	cabinet	N;MASC;SG	N;DEF;MASC;SG
gabinete	cabinet	gabinete	cabinet	N;MASC;SG	N;INDF;MASC;SG
villas	vile	villa	vilă	N;FEM;PL	N;INDF;FEM;PL
equilibrio	echilibru	equilibrio	echilibru	N;MASC;SG	N;INDF;MASC;SG
equilibrio	balanta	equilibrio	balantă	N;MASC;SG	N;DEF;FEM;SG
equilibrio	balans	equilibrio	balans	N;MASC;SG	N;INDF;MASC;SG
equilibrio	sold	equilibrio	sold	N;MASC;SG	N;INDF;MASC;SG
equilibrio	soldul	equilibrio	sold	N;MASC;SG	N;DEF;MASC;SG
equilibrio	echilibrare	equilibrio	echilibrare	N;MASC;SG	N;INDF;FEM;SG
esquina	colțul	esquina	colț	N;FEM;SG	N;DEF;MASC;SG
esquina	corner	esquina	corner	N;FEM;SG	N;INDF;MASC;SG
esquina	colt	esquina	colt	N;FEM;SG	N;INDF;MASC;SG
esquina	colț	esquina	colț	N;FEM;SG	N;INDF;MASC;SG
japoneses	japonezi	japonés	japonez	N;MASC;PL	N;INDF;MASC;PL
inmigrantes	migranți	inmigrante	migrant	N;PL	N;INDF;MASC;PL
inmigrantes	imigranți	inmigrante	imigrant	N;PL	N;INDF;MASC;PL
pared	peretele	pared	perete	N;FEM;SG	N;DEF;MASC;SG
pared	zid	pared	zid	N;FEM;SG	N;INDF;MASC;SG
pared	zidul	pared	zid	N;FEM;SG	N;DEF;MASC;SG
pared	perete	pared	perete	N;FEM;SG	N;INDF;MASC;SG
órbita	orbită	órbita	orbită	N;FEM;SG	N;INDF;FEM;SG
órbita	orbita	órbita	orbită	N;FEM;SG	N;DEF;FEM;SG
aceptado	acceptat	aceptado	acceptat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
aceptado	acceptata	aceptado	acceptată	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
aceptado	acceptată	aceptado	accepta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
tropicales	tropicale	tropical	tropical	ADJ;PL	ADJ;INDF;FEM;PL
designados	desemnate	designado	desemna	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
gótico	goth	gótico	goth	ADJ;MASC;SG	ADJ
cima	top	cima	top	N;FEM;SG	N;INDF;MASC;SG
cima	topul	cima	top	N;FEM;SG	N;DEF;MASC;SG
cima	summitul	cima	summit	N;FEM;SG	N;DEF;MASC;SG
cima	summit	cima	summit	N;FEM;SG	N;INDF;MASC;SG
perdiendo	pierzând	perder	pierde	V;V.MSDR	V;V.MSDR
soviético	sovietică	soviético	sovietic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
soviético	sovietic	soviético	sovietic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
goleador	marcator	goleador	marcator	N;MASC;SG	N;INDF;MASC;SG
atletismo	pista	atletismo	pistă	N;MASC;SG	N;DEF;FEM;SG
atletismo	pistă	atletismo	pistă	N;MASC;SG	N;INDF;FEM;SG
atletismo	atletism	atletismo	atletism	N;MASC;SG	N;INDF;MASC;SG
heavy	heavy	heavy	heavy	N;MASC;SG	N;INDF;MASC;SG
silencio	liniște	silencio	liniște	N;MASC;SG	N;INDF;FEM;SG
silencio	tăcere	silencio	tăcere	N;MASC;SG	N;INDF;FEM;SG
trofeo	trofeu	trofeo	trofeu	N;MASC;SG	N;INDF;MASC;SG
trofeo	trofeul	trofeo	trofeu	N;MASC;SG	N;DEF;MASC;SG
ocupado	ocupat	ocupado	ocupa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
ocupado	ocupata	ocupado	ocupata	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
ocupado	ocupată	ocupado	ocupa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
ocupado	ocupat	ocupado	ocupa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
ocupado	ocupată	ocupado	ocupa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
reconstrucción	reconstruirea	reconstrucción	reconstruire	N;FEM;SG	N;DEF;FEM;SG
reconstrucción	reconstrucţie	reconstrucción	reconstrucţie	N;FEM;SG	N;INDF;FEM;SG
tratados	tratate	tratado	tratat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
óperas	opere	ópera	operă	N;FEM;PL	N;INDF;FEM;PL
presa	baraj	presa	baraj	N;FEM;SG	N;INDF;MASC;SG
presa	barajul	presa	baraj	N;FEM;SG	N;DEF;MASC;SG
presa	pradă	presa	pradă	N;FEM;SG	N;INDF;FEM;SG
presa	prada	presa	pradă	N;FEM;SG	N;DEF;FEM;SG
oportunidades	oportunități	oportunidad	oportunitate	N;FEM;PL	N;INDF;FEM;PL
nevada	ninsoare	nevada	ninsoare	N;FEM;SG	N;INDF;FEM;SG
usados	utilizate	usado	utilizat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
usados	folosite	usado	folosit	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
monarquía	monarhiei	monarquía	monarhie	N;FEM;SG	N;DEF;FEM;SG
monarquía	monarhie	monarquía	monarhie	N;FEM;SG	N;INDF;FEM;SG
monarquía	monarhia	monarquía	monarhie	N;FEM;SG	N;DEF;FEM;SG
percusión	percuție	percusión	percuție	N;FEM;SG	N;INDF;FEM;SG
lobo	lup	lobo	lup	N;MASC;SG	N;INDF;MASC;SG
lobo	lupul	lobo	lup	N;MASC;SG	N;DEF;MASC;SG
biología	biologie	biología	biologie	N;FEM;SG	N;INDF;FEM;SG
biología	biologia	biología	biologie	N;FEM;SG	N;DEF;FEM;SG
móvil	mobil	móvil	mobil	N;SG	N;INDF;MASC;SG
móvil	mobilă	móvil	mobilă	N;SG	N;INDF;FEM;SG
dividida	împărțit	dividido	împărți	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
dividida	divizat	dividido	diviza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
dividida	divizată	dividido	diviza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
dividida	împărțit	dividido	împărți	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
dividida	divizat	dividido	diviza	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
víctima	vic	víctima	vic	N;FEM;SG	N;INDF;MASC;SG
víctima	victimă	víctima	victimă	N;FEM;SG	N;INDF;FEM;SG
víctima	victima	víctima	victimă	N;FEM;SG	N;DEF;FEM;SG
incremento	creștere	incremento	creștere	N;MASC;SG	N;INDF;FEM;SG
teología	teologie	teología	teologie	N;FEM;SG	N;INDF;FEM;SG
nobleza	nobilimea	nobleza	nobilime	N;FEM;SG	N;DEF;FEM;SG
cultivos	recolte	cultivo	recolta	N;MASC;PL	N;INDF;FEM;PL
cultivos	culturile	cultivo	cultură	N;MASC;PL	N;DEF;FEM;PL
cultivos	culturi	cultivo	cultură	N;MASC;PL	N;INDF;FEM;PL
cultivos	culturile	cultivo	cultură	N;MASC;PL	N;DEF;FEM;PL
cultivos	culturi	cultivo	cultură	N;MASC;PL	N;INDF;FEM;PL
considerados	considerate	considerado	considerat	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
escultores	sculptori	escultor	sculptor	N;MASC;PL	N;INDF;MASC;PL
gusto	gust	gusto	gust	N;MASC;SG	N;INDF;MASC;SG
gusto	gustul	gusto	gust	N;MASC;SG	N;DEF;MASC;SG
gusto	gusto	gusto	gusto	N;MASC;SG	N;INDF;MASC;SG
corporación	corporation	corporación	corporation	N;FEM;SG	N;INDF;MASC;SG
gimnasia	sala	gimnasia	sală	N;FEM;SG	N;DEF;FEM;SG
gimnasia	sală	gimnasia	sală	N;FEM;SG	N;INDF;FEM;SG
gimnasia	gimnastică	gimnasia	gimnastică	N;FEM;SG	N;INDF;FEM;SG
gimnasia	gimnastica	gimnasia	gimnastică	N;FEM;SG	N;DEF;FEM;SG
refugio	adăpost	refugio	adăpost	N;MASC;SG	N;INDF;MASC;SG
refugio	adapost	refugio	adapost	N;MASC;SG	N;INDF;MASC;SG
refugio	adăpostul	refugio	adăpost	N;MASC;SG	N;DEF;MASC;SG
refugio	refugiu	refugio	refugiu	N;MASC;SG	N;INDF;MASC;SG
refugio	refugiul	refugio	refugiu	N;MASC;SG	N;DEF;MASC;SG
automóvil	maşină	automóvil	maşină	N;MASC;SG	N;INDF;FEM;SG
automóvil	mașină	automóvil	mașină	N;MASC;SG	N;INDF;FEM;SG
automóvil	maşina	automóvil	mașină	N;MASC;SG	N;DEF;FEM;SG
automóvil	mașina	automóvil	mașină	N;MASC;SG	N;DEF;FEM;SG
automóvil	masina	automóvil	masină	N;MASC;SG	N;DEF;FEM;SG
automóvil	automobil	automóvil	automobil	N;MASC;SG	N;INDF;MASC;SG
automóvil	automobilul	automóvil	automobil	N;MASC;SG	N;DEF;MASC;SG
renuncia	demisia	renuncia	demisie	N;FEM;SG	N;DEF;FEM;SG
renuncia	demisie	renuncia	demisie	N;FEM;SG	N;INDF;FEM;SG
renuncia	disclaimer	renuncia	disclaimer	N;FEM;SG	N;INDF;MASC;SG
borbón	bourbon	borbón	bourbon	N;MASC;SG	N;INDF;MASC;SG
jugado	jucat	jugado	juca	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
filósofo	filozof	filósofo	filozof	N;MASC;SG	N;INDF;MASC;SG
filósofo	filosof	filósofo	filosof	N;MASC;SG	N;INDF;MASC;SG
