もの	lietas	もの	lieta	N	N;NOM;FEM;PL
重い	smago	重い	smags	ADJ	ADJ;ACC;MASC;SG
木製	koksne	木製	koksne	N	N;NOM;FEM;SG
木製	koks	木製	koks	N	N;NOM;MASC;SG
木製	koka	木製	koks	N	N;GEN;MASC;SG
木製	kokmateriāli	木製	kokmateriāli	N	N;NOM;MASC;PL
喫煙	smēķēšana	喫煙	smēķēšana	N	N;NOM;FEM;SG
タバコ	cigarešu	タバコ	cigarese	N	N;GEN;MASC;PL
タバコ	tabaku	タバコ	tabaks	N	N;ACC;MASC;SG
タバコ	tabaka	タバコ	taba	N	N;NOM;FEM;SG
タバコ	cigaretes	タバコ	cigarete	N	N;NOM;FEM;PL
主権	suverenitāte	主権	suverenitāte	N	N;NOM;FEM;SG
寿司	suši	寿司	susis	N	N;NOM;MASC;SG
取り消し	atsaukt	取り消し	atsaukt	V	V;POS;NFIN
取り消し	atcelt	取り消し	atcelt	V	V;POS;NFIN
取り消し	anulēt	取り消し	anulēt	V	V;POS;NFIN
推力	vilces	推力	vilce	N	N;NOM;FEM;PL
宣教	misionāri	宣教	misionārs	N	N;NOM;MASC;PL
宣教	misionāru	宣教	misionārs	N	N;ACC;MASC;SG
頂上	samitā	頂上	samita	N	N;ESS;FEM;SG
頂上	samits	頂上	samits	N	N;NOM;MASC;SG
判例	precedents	判例	precedents	N	N;NOM;MASC;SG
通話	saukt	通話	saukt	V	V;POS;NFIN
ハードウェア	aparatūras	ハードウェア	aparatūra	N	N;NOM;FEM;PL
ハードウェア	aparatūra	ハードウェア	aparatūra	N	N;NOM;FEM;SG
指標	metrika	指標	metrika	N	N;NOM;FEM;SG
レモン	citronu	レモン	citrons	N	N;ACC;MASC;SG
服装	ekipējums	服装	ekipējums	N	N;NOM;MASC;SG
服装	tērps	服装	tērps	N	N;NOM;MASC;SG
工廠	arsenāls	工廠	arsenāls	N	N;NOM;MASC;SG
ヒント	uzgaļi	ヒント	uzgaļš	N	N;NOM;MASC;PL
ヒント	padomi	ヒント	padome	N	N;ACC;FEM;SG
ヒント	ieteikumi	ヒント	ieteikums	N	N;NOM;MASC;PL
ヒント	padoms	ヒント	padoms	N	N;NOM;MASC;SG
ヒント	gals	ヒント	gals	N	N;NOM;MASC;SG
ヒント	padoms	ヒント	padoms	N	N;NOM;MASC;SG
ヒント	ieteikums	ヒント	ieteikums	N	N;NOM;MASC;SG
ヒント	ieteikuma	ヒント	ieteikums	N	N;GEN;MASC;SG
硬貨	monētas	硬貨	monēta	N	N;NOM;FEM;PL
硬貨	monētas	硬貨	monēta	N	N;NOM;FEM;PL
硬貨	monēta	硬貨	monēta	N	N;NOM;FEM;SG
硬貨	monētu	硬貨	monēta	N	N;ACC;FEM;SG
時々	dažkārt	時々	dažkārt	ADV	ADV
時々	dažreiz	時々	dažreiz	ADV	ADV
歩道	ietves	歩道	ietve	N	N;NOM;FEM;PL
僧侶	mūki	僧侶	mūki	N	N;NOM;MASC;PL
静か	kluss	静か	kluss	ADJ	ADJ;NOM;MASC;SG
静か	klusa	静か	klusa	ADJ	ADJ;NOM;FEM;SG
急性	akūts	急性	akūts	N	N;NOM;MASC;SG
急性	akūti	急性	akūts	N	N;NOM;MASC;PL
急性	akūta	急性	akūta	N	N;NOM;FEM;SG
急性	akūtas	急性	akūta	N	N;NOM;FEM;PL
急性	akūtu	急性	akūta	N	N;ACC;MASC;SG
種子	sēklu	種子	sēkla	N	N;ACC;MASC;SG
種子	sēklas	種子	sēkla	N	N;NOM;FEM;PL
種子	sēklas	種子	sēkla	N	N;NOM;FEM;PL
劇作家	dramaturgs	劇作家	dramaturgs	N	N;NOM;MASC;SG
コンプレックス	komplekss	コンプレックス	komplekss	N	N;NOM;MASC;SG
コンプレックス	kompleksā	コンプレックス	komplekss	N	N;ESS;MASC;SG
キーワード	atslēgvārds	キーワード	atslēgvārds	N	N;NOM;MASC;SG
シンプル	vienkāršs	シンプル	vienkāršs	ADJ	ADJ;NOM;MASC;SG
シンプル	vienkārša	シンプル	vienkārša	ADJ	ADJ;NOM;FEM;SG
シンプル	vienkāršas	シンプル	vienkārša	ADJ	ADJ;NOM;FEM;PL
シンプル	vienkāršā	シンプル	vienkārša	ADJ	ADJ;NOM;FEM;SG
宗派	sektas	宗派	sekta	N	N;NOM;FEM;PL
サポーター	atbalstītājiem	サポーター	atbalstītājs	N	N;DAT;MASC;PL
サポーター	atbalstītāji	サポーター	atbalstītājs	N	N;NOM;MASC;PL
サポーター	atbalstītājs	サポーター	atbalstītājs	N	N;NOM;MASC;SG
サポーター	atbalstītāja	サポーター	atbalstītāja	N	N;NOM;MASC;SG
ビー	bite	ビー	bite	N	N;NOM;FEM;SG
ビー	bišu	ビー	bite	N	N;ACC;FEM;PL
サーカス	cirks	サーカス	cirks	N	N;NOM;MASC;SG
サーカス	cirka	サーカス	cirks	N	N;GEN;MASC;SG
クマ	lāči	クマ	lācis	N	N;NOM;MASC;PL
クマ	lāčiem	クマ	lāčiem	N	N;DAT;MASC;PL
クマ	lāča	クマ	lācis	N	N;GEN;MASC;SG
クマ	lāci	クマ	lāce	N	N;ACC;FEM;SG
クライマックス	kulminācijas	クライマックス	kulminācija	N	N;NOM;FEM;PL
準拠	atbilstošs	準拠	atbilst	V	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
巡礼	svētceļojums	巡礼	svētceļojums	N	N;NOM;MASC;SG
セミナー	seminārus	セミナー	seminārs	N	N;ACC;MASC;PL
セミナー	semināri	セミナー	seminārs	N	N;NOM;MASC;PL
セミナー	seminārs	セミナー	seminārs	N	N;NOM;MASC;SG
最悪	sliktākajā	最悪	slikta	ADJ	ADJ;ESS;CMPR;FEM;SG
最悪	sliktākā	最悪	slikta	ADJ	ADJ;NOM;CMPR;FEM;SG
最悪	sliktākais	最悪	slikts	ADJ	ADJ;NOM;CMPR;MASC;SG
キューブ	kubs	キューブ	kubs	N	N;NOM;MASC;SG
キューブ	kuba	キューブ	kuba	N	N;NOM;MASC;SG
キューブ	kubi	キューブ	kubs	N	N;NOM;MASC;PL
エリート	elite	エリート	elite	N	N;NOM;FEM;SG
エリート	elites	エリート	elite	N	N;NOM;FEM;PL
エリート	elite	エリート	elite	N	N;NOM;FEM;SG
エリート	elites	エリート	elite	N	N;NOM;FEM;PL
棄権	atturēšanos	棄権	atturēšanās	N	N;ACC;FEM;SG
棄権	atturēšanās	棄権	atturēšanās	N	N;NOM;FEM;SG
ストライク	streiks	ストライク	streiks	N	N;NOM;MASC;SG
ガラ	zīlīte	ガラ	zīlīte	N	N;NOM;FEM;SG
クリック	klikšķis	クリック	klikšķis	N	N;NOM;MASC;SG
クリック	klikšķi	クリック	klikšķis	N	N;ACC;MASC;SG
バーナー	degļa	バーナー	degļa	N	N;NOM;FEM;SG
初心	iesācējiem	初心	iesācējs	N	N;DAT;MASC;PL
初心	iesācēja	初心	iesācēt	N	N;NOM;FEM;SG
交互	mainīgas	交互	mainīga	ADJ	ADJ;NOM;FEM;PL
交互	mainīgs	交互	mainīgs	ADJ	ADJ;NOM;MASC;SG
トリック	triks	トリック	triks	N	N;NOM;MASC;SG
トリック	trikus	トリック	triks	N	N;ACC;MASC;PL
物流	loģistika	物流	loģistika	N	N;NOM;FEM;SG
アンケート	anketa	アンケート	ankets	N	N;NOM;FEM;SG
アンケート	anketu	アンケート	ankets	N	N;ACC;FEM;SG
アンケート	aptauja	アンケート	aptauja	N	N;NOM;FEM;SG
アンケート	apskate	アンケート	apskate	N	N;NOM;FEM;SG
アンケート	aptauja	アンケート	aptauja	N	N;NOM;FEM;SG
アンケート	aptaujas	アンケート	aptauja	N	N;NOM;FEM;PL
アンケート	aptaujas	アンケート	aptauja	N	N;NOM;FEM;PL
玄関	ieeja	玄関	ieeja	N	N;NOM;FEM;SG
随筆	eseju	随筆	būt	N	N;ACC;MASC;SG
随筆	eseju	随筆	būt	N	N;ACC;MASC;SG
ハンマー	āmurs	ハンマー	āmurs	N	N;NOM;MASC;SG
キャンディ	konfektes	キャンディ	konfekte	N	N;NOM;FEM;PL
キャンディ	saldumu	キャンディ	saldums	N	N;ACC;MASC;SG
栄え	uzplaukusi	栄える	uzplaukt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
栄え	pārtikusi	栄える	pārtikt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
フライト	lidojumiem	フライト	lidojums	N	N;DAT;MASC;PL
フライト	lidojumi	フライト	lidojums	N	N;NOM;MASC;PL
フライト	lidojuma	フライト	lidojums	N	N;GEN;MASC;SG
フライト	lidojums	フライト	lidojums	N	N;NOM;MASC;SG
テンポ	temps	テンポ	temps	N	N;NOM;MASC;SG
テンポ	tempu	テンポ	temps	N	N;ACC;MASC;SG
フック	āķis	フック	āķis	N	N;NOM;MASC;SG
フック	āķi	フック	āķis	N	N;ACC;MASC;SG
フック	āķa	フック	āķa	N	N;NOM;MASC;SG
フック	āķi	フック	āķis	N	N;ACC;MASC;SG
置換	nomaiņa	置換	nomaiņa	N	N;NOM;FEM;SG
置換	aizvietošana	置換	aizvietošana	N	N;NOM;FEM;SG
置換	aizstāšana	置換	aizstāšana	N	N;NOM;FEM;SG
置換	aizvietošana	置換	aizvietošana	N	N;NOM;FEM;SG
置換	aizstāšana	置換	aizstāšana	N	N;NOM;FEM;SG
マクドナルド	mcdonald	マクドナルド	mcdonald	N	N;NOM;FEM;SG
実体	vienība	実体	vienība	N	N;NOM;FEM;SG
実体	subjekts	実体	subjekts	N	N;NOM;MASC;SG
アーキテクチャ	arhitektūra	アーキテクチャ	arhitektūra	N	N;NOM;FEM;SG
アーキテクチャ	arhitektūras	アーキテクチャ	arhitektūra	N	N;NOM;FEM;PL
チーズ	siers	チーズ	siers	N	N;NOM;MASC;SG
チーズ	sieri	チーズ	siers	N	N;NOM;MASC;PL
チーズ	siers	チーズ	siers	N	N;NOM;MASC;SG
チーズ	sieri	チーズ	siers	N	N;NOM;MASC;PL
伴奏	pavadījums	伴奏	pavadījums	N	N;NOM;MASC;SG
リフト	lifts	リフト	lifts	N	N;NOM;MASC;SG
ホーン	rags	ホーン	rags	N	N;NOM;MASC;SG
ホーン	ragu	ホーン	rags	N	N;ACC;MASC;SG
プラチナ	platīna	プラチナ	platīns	N	N;NOM;FEM;SG
愛情	pieķeršanās	愛情	pieķeršana	N	N;ESS;FEM;PL
メロディー	melodija	メロディー	melodija	N	N;NOM;FEM;SG
スペクトル	spektrs	スペクトル	spektrs	N	N;NOM;MASC;SG
スペクトル	spektra	スペクトル	spektrs	N	N;NOM;MASC;SG
代謝	metabolismu	代謝	metabolisms	N	N;ACC;MASC;SG
代謝	metabolisms	代謝	metabolisms	N	N;NOM;MASC;SG
代謝	metabolisma	代謝	metabolisms	N	N;NOM;MASC;SG
切手	zīmogs	切手	zīmogs	N	N;NOM;MASC;SG
賃金	alga	賃金	alga	N	N;NOM;FEM;SG
賃金	algu	賃金	alga	N	N;ACC;FEM;SG
賃金	algas	賃金	alga	N	N;NOM;FEM;PL
賃金	alga	賃金	alga	N	N;NOM;FEM;SG
大砲	lielgabalu	大砲	lielgabals	N	N;ACC;MASC;SG
大砲	artilērijas	大砲	artilērija	N	N;NOM;FEM;PL
話者	runātāja	話者	runātāja	N	N;NOM;MASC;SG
ライブラリ	bibliotēkas	ライブラリ	bibliotēka	N	N;NOM;FEM;PL
ライブラリ	bibliotēka	ライブラリ	bibliotēka	N	N;NOM;FEM;SG
ライブラリ	bibliotēkā	ライブラリ	bibliotēka	N	N;ESS;FEM;SG
ライブラリ	bibliotēku	ライブラリ	bibliotēka	N	N;ACC;FEM;SG
ライブラリ	bibliotēkas	ライブラリ	bibliotēka	N	N;NOM;FEM;PL
スーパー	lielveikalos	スーパー	lielveikals	N	N;ESS;MASC;PL
スーパー	lielveikali	スーパー	lielveikals	N	N;NOM;MASC;PL
スーパー	lielveikalu	スーパー	lielveikals	N	N;ACC;MASC;SG
弾圧	apspiešanu	弾圧	apspiešana	N	N;ACC;FEM;SG
弾圧	apspiešana	弾圧	apspiešana	N	N;NOM;FEM;SG
転生	reinkarnāciju	転生	reinkarnācija	N	N;ACC;FEM;SG
シャイ	kautrīgs	シャイ	kautrīgs	ADJ	ADJ;NOM;MASC;SG
コメンテーター	komentētāji	コメンテーター	komentētājs	N	N;NOM;MASC;PL
円盤	diska	円盤	disks	N	N;GEN;MASC;SG
円盤	disks	円盤	disks	N	N;NOM;MASC;SG
円盤	disku	円盤	disks	N	N;ACC;MASC;SG
ウェブ	web	ウェブ	web	N	N
ウェブ	tīmekļa	ウェブ	tīmeklis	N	N;NOM;MASC;SG
激怒	sašutuši	激怒	sašust	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
寸法	dimensija	寸法	dimensija	N	N;NOM;FEM;SG
寸法	dimensijas	寸法	dimensija	N	N;NOM;FEM;PL
寸法	izmēri	寸法	izmēre	N	N;NOM;MASC;PL
寸法	gabarīti	寸法	gabarīte	N	N;NOM;MASC;PL
テナント	tenants	テナント	tenants	N	N;NOM;MASC;SG
リットル	litru	リットル	litrs	N	N;ACC;MASC;SG
リットル	litrs	リットル	litrs	N	N;NOM;MASC;SG
リットル	litru	リットル	litrs	N	N;ACC;MASC;SG
リットル	litri	リットル	litri	N	N;NOM;MASC;PL
お	naudu	お	nauda	N	N;ACC;FEM;SG
お	nauda	お	nauda	N	N;NOM;FEM;SG
お	naudas	お	nauda	N	N;NOM;FEM;PL
条項	noteikums	条項	noteikums	N	N;NOM;MASC;SG
食べ物	pārtika	食べ物	pārtika	N	N;NOM;FEM;SG
食べ物	ēdiens	食べ物	ēdiens	N	N;NOM;MASC;SG
ログイン	pieteikšanās	ログイン	pieteikšanās	N	N;NOM;FEM;SG
習慣	paradumus	習慣	paradums	N	N;ACC;MASC;PL
習慣	paradumi	習慣	paradums	N	N;NOM;MASC;PL
習慣	ieradumi	習慣	ieradums	N	N;NOM;MASC;PL
習慣	ieradumu	習慣	ieradums	N	N;ACC;MASC;SG
習慣	ieradums	習慣	ieradums	N	N;NOM;MASC;SG
ズーム	mērogs	ズーム	mērogs	N	N;NOM;MASC;SG
プラント	rūpnīca	プラント	rūpnīca	N	N;NOM;FEM;SG
プラント	iekārta	プラント	iekārta	N	N;NOM;FEM;SG
プラント	augs	プラント	augt	N	N;NOM;MASC;SG
プラント	augu	プラント	augs	N	N;ACC;MASC;SG
書物	grāmatas	書物	grāmata	N	N;NOM;FEM;PL
書物	grāmata	書物	grāmata	N	N;NOM;FEM;SG
書物	grāmatiņa	書物	grāmatiņš	N	N;NOM;FEM;SG
書物	grāmatu	書物	grāmata	N	N;ACC;FEM;SG
甘い	saldais	甘い	salds	ADJ	ADJ;NOM;MASC;SG
甘い	salds	甘い	salds	ADJ	ADJ;NOM;MASC;SG
甘い	saldā	甘い	salda	ADJ	ADJ;NOM;FEM;SG
サミット	samitā	サミット	samita	N	N;ESS;FEM;SG
サミット	samits	サミット	samits	N	N;NOM;MASC;SG
仲介	starpniecību	仲介	starpniecība	N	N;ACC;FEM;SG
レシピ	receptes	レシピ	recepte	N	N;NOM;FEM;PL
レシピ	recepte	レシピ	recepte	N	N;NOM;FEM;SG
決闘	duelis	決闘	duelis	N	N;NOM;MASC;SG
バグ	kļūdu	バグ	kļūda	N	N;ACC;FEM;SG
分ける	dalīt	分ける	dalīt	V	V;POS;NFIN
分ける	sadalīt	分ける	sadalīt	V	V;POS;NFIN
分ける	šķir	分ける	šķirt	V	V;FH;IND;3;POS;PRS;FIN;ACT
徴収	vāc	徴収	vākt	V	V;IMP;SG;2;POS;FIN;ACT
徴収	savākt	徴収	savākt	V	V;POS;NFIN
徴収	vākt	徴収	vākt	V	V;POS;NFIN
徴収	savāc	徴収	savākt	V	V;IMP;SG;2;POS;FIN;ACT
スケジュール	plānošanas	スケジュール	plānošana	N	N;NOM;FEM;PL
スケジュール	grafiki	スケジュール	grafiks	N	N;NOM;MASC;PL
スケジュール	grafiks	スケジュール	grafiks	N	N;NOM;MASC;SG
フレーズ	frāze	フレーズ	frāze	N	N;NOM;FEM;SG
フレーズ	frāzes	フレーズ	frāze	N	N;NOM;FEM;PL
集まる	salikt	集まる	salikt	V	V;POS;NFIN
弱点	trūkumi	弱点	trūkums	N	N;NOM;MASC;PL
弱点	nepilnības	弱点	nepilnība	N	N;NOM;FEM;PL
メガネ	brilles	メガネ	brilee	N	N;NOM;FEM;PL
メガネ	stikli	メガネ	stikli	N	N;NOM;MASC;PL
メガネ	glāzes	メガネ	glāze	N	N;NOM;FEM;PL
呼吸	elpo	呼吸	elpot	V	V;FH;IND;2;POS;PRS;FIN;ACT
呼吸	elpot	呼吸	elpot	V	V;POS;NFIN
貸切	harta	貸切	harta	N	N;NOM;FEM;SG
貸切	hartu	貸切	harts	N	N;ACC;FEM;SG
貸切	hartas	貸切	harta	N	N;NOM;FEM;PL
斜面	nogāzes	斜面	nogāze	N	N;NOM;FEM;PL
斜面	slīpums	斜面	slīpums	N	N;NOM;MASC;SG
インパクト	trieciens	インパクト	trieciens	N	N;NOM;MASC;SG
インパクト	ietekme	インパクト	ietekme	N	N;NOM;FEM;SG
先祖	priekštecis	先祖	priekštecis	N	N;NOM;MASC;SG
先祖	senči	先祖	sencis	N	N;NOM;MASC;PL
量子	kvantu	量子	kvants	N	N;ACC;FEM;SG
ヒューマン	cilvēks	ヒューマン	cilvēks	N	N;NOM;MASC;SG
ヒューマン	cilvēka	ヒューマン	cilvēks	N	N;GEN;MASC;SG
ヒューマン	cilvēku	ヒューマン	cilvēks	N	N;ACC;MASC;SG
レスラー	cīkstonis	レスラー	cīkstonis	N	N;NOM;MASC;SG
オーダー	pasūtījums	オーダー	pasūtījums	N	N;NOM;MASC;SG
オーダー	kārtība	オーダー	kārtība	N	N;NOM;FEM;SG
オーダー	rīkojums	オーダー	rīkojums	N	N;NOM;MASC;SG
オーダー	secība	オーダー	secība	N	N;NOM;FEM;SG
オーダー	rīkojumi	オーダー	rīkojums	N	N;NOM;MASC;PL
オーダー	pasūtījumu	オーダー	pasūtījums	N	N;ACC;MASC;SG
オーダー	pavēle	オーダー	pavēle	N	N;NOM;FEM;SG
オーダー	pasūtījumi	オーダー	pasūtījums	N	N;NOM;MASC;PL
オーダー	pasūtījumus	オーダー	pasūtījums	N	N;ACC;MASC;PL
ツリー	koku	ツリー	koks	N	N;ACC;MASC;SG
ツリー	koks	ツリー	koks	N	N;NOM;MASC;SG
ツリー	kokā	ツリー	koks	N	N;ESS;MASC;SG
使徒	matejs	使徒	matejs	N	N;NOM;MASC;SG
使徒	apustuļiem	使徒	apustulis	N	N;DAT;MASC;PL
小銃	šautenes	小銃	šautene	N	N;NOM;FEM;PL
小銃	šautene	小銃	šautene	N	N;NOM;FEM;SG
集計	apkopotā	集計	apkopot	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
貯金	ietaupījumus	貯金	ietaupījums	N	N;ACC;MASC;PL
貯金	uzkrājumi	貯金	uzkrājums	N	N;NOM;MASC;PL
貯金	ietaupījums	貯金	ietaupījums	N	N;NOM;MASC;SG
プロトコル	protokolā	プロトコル	protokols	N	N;ESS;MASC;SG
プロトコル	protokols	プロトコル	protokols	N	N;NOM;MASC;SG
プロトコル	protokoliem	プロトコル	protokols	N	N;DAT;MASC;PL
プロトコル	protokoli	プロトコル	protokolis	N	N;NOM;MASC;PL
家畜	lopkopības	家畜	lopkopība	N	N;NOM;FEM;PL
家畜	lopi	家畜	lopi	N	N;NOM;MASC;PL
洗礼	kristības	洗礼	kristība	N	N;NOM;FEM;PL
振る	spiest	振る	spiest	V	V;POS;NFIN
コンサルタント	konsultants	コンサルタント	konsultants	N	N;NOM;MASC;SG
コンサルタント	konsultācijas	コンサルタント	konsultācija	N	N;NOM;FEM;PL
コンサルタント	konsultāciju	コンサルタント	konsultācija	N	N;ACC;FEM;SG
コンサルタント	konsultanti	コンサルタント	konsultanti	N	N;NOM;MASC;PL
シャッター	slēģi	シャッター	slēģis	N	N;NOM;MASC;PL
美容	skaistule	美容	skaistule	N	N;NOM;FEM;SG
美容	skaistums	美容	skaistums	N	N;NOM;MASC;SG
カレンダー	kalendārs	カレンダー	kalendārs	N	N;NOM;MASC;SG
カレンダー	kalendāra	カレンダー	kalendārs	N	N;GEN;MASC;SG
カレンダー	kalendārā	カレンダー	kalendārs	N	N;ESS;MASC;SG
カレンダー	kalendāri	カレンダー	kalendārs	N	N;NOM;MASC;PL
傭兵	algotnis	傭兵	algotnis	N	N;NOM;MASC;SG
傭兵	algotņi	傭兵	algotne	N	N;NOM;MASC;PL
補正	kompensēt	補正	kompensēt	V	V;POS;NFIN
遅い	lēna	遅い	lēna	ADJ	ADJ;NOM;FEM;SG
遅い	lēns	遅い	lēns	ADJ	ADJ;NOM;MASC;SG
テクニック	tehnika	テクニック	tehnika	N	N;NOM;FEM;SG
テクニック	paņēmiens	テクニック	paņēmiens	N	N;NOM;MASC;SG
テクニック	paņēmieni	テクニック	paņēmiens	N	N;NOM;MASC;PL
土器	fajansa	土器	fajanss	N	N;NOM;FEM;SG
続行	turpina	続行	turpināt	V	V;FH;IND;3;POS;PRS;FIN;ACT
続行	turpināt	続行	turpināt	V	V;POS;NFIN
続行	turpināt	続行	turpināt	V	V;POS;NFIN
勝つ	laimē	勝つ	laime	V	V;IMP;SG;2;POS;PRS;FIN;ACT
勝つ	uzvarēt	勝つ	uzvarēt	V	V;POS;NFIN
ボイラー	katlu	ボイラー	katls	N	N;ACC;MASC;SG
ボイラー	katls	ボイラー	katls	N	N;NOM;MASC;SG
ボイラー	katli	ボイラー	katle	N	N;NOM;MASC;PL
メリット	merita	メリット	merits	N	N;NOM;MASC;SG
メリット	nopelni	メリット	nopelne	N	N;NOM;MASC;PL
メリット	nopelniem	メリット	nopelns	N	N;DAT;MASC;PL
ハット	cepure	ハット	cepure	N	N;NOM;FEM;SG
ハット	cepuri	ハット	cepure	N	N;ACC;FEM;SG
エンジニアリング	inženierijas	エンジニアリング	inženierija	N	N;NOM;FEM;PL
カメラマン	fotogrāfi	カメラマン	fotogrāfi	N	N;NOM;MASC;PL
半導体	pusvadītāju	半導体	pusvadītājs	N	N;ACC;MASC;SG
半導体	pusvadītāju	半導体	pusvadītājs	N	N;ACC;MASC;SG
絶対	absolūti	絶対	absolūti	ADV	ADV
絶対	pilnīgi	絶対	pilnīgi	ADV	ADV
ライス	rīsi	ライス	rīss	N	N;NOM;MASC;PL
互換性	savienojamība	互換性	savienojamība	N	N;NOM;FEM;SG
互換性	savietojamība	互換性	savietojamība	N	N;NOM;FEM;SG
拡散	difūzijas	拡散	difūzija	N	N;NOM;FEM;PL
拡散	izplatību	拡散	izplatība	N	N;ACC;FEM;SG
拡散	izplatīšanās	拡散	izplatīšanās	N	N;NOM;FEM;SG
メモ	piezīmes	メモ	piezīme	N	N;NOM;FEM;PL
モダン	mūsdienu	モダン	mūsdienas	N	N;GEN;FEM
お	paziņojumi	お	paziņojums	N	N;NOM;MASC;PL
お	paziņojumus	お	paziņojums	N	N;ACC;MASC;PL
お	atgādinājums	お	atgādinājums	N	N;NOM;MASC;SG
お	paziņojums	お	paziņojums	N	N;NOM;MASC;SG
お	paziņošana	お	paziņošana	N	N;NOM;FEM;SG
お	paziņojumu	お	paziņojums	N	N;ACC;MASC;SG
お	paziņojums	お	paziņojums	N	N;NOM;MASC;SG
木星	jupiters	木星	jupiters	N	N;NOM;MASC;SG
椅子	priekšsēdētāji	椅子	priekšsēdētājs	N	N;NOM;MASC;PL
椅子	krēsli	椅子	krēsls	N	N;NOM;MASC;PL
椅子	krēslu	椅子	krēsls	N	N;ACC;MASC;SG
椅子	krēsls	椅子	krēsls	N	N;NOM;MASC;SG
椅子	krēsla	椅子	krēsls	N	N;GEN;MASC;SG
車	diriģents	車	diriģents	N	N;NOM;MASC;SG
リール	ruļļa	リール	rullis	N	N;GEN;MASC;SG
リール	spoles	リール	spole	N	N;NOM;FEM;PL
宰相	kanclere	宰相	kanclere	N	N;NOM;FEM;SG
ダスト	putekļu	ダスト	puteklis	N	N;GEN;MASC;PL
ダスト	putekļi	ダスト	puteklis	N	N;NOM;MASC;PL
ダスト	putekļiem	ダスト	puteklis	N	N;DAT;MASC;PL
喜び	baudu	喜び	bauda	V	V;FH;IND;SG;1;POS;PRS;FIN;ACT
歌曲	dziesma	歌曲	dziesma	N	N;NOM;FEM;SG
補充	atjaunotu	補充	atjaunot	V	V;COND;POS;FIN;ACT
摂政	reģenta	摂政	reģenta	N	N;NOM;MASC;SG
ストレス	stress	ストレス	stress	N	N;NOM;MASC;SG
カクテル	kokteilis	カクテル	kokteilis	N	N;NOM;MASC;SG
遅延	aizkavēta	遅延	aizkavēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
遅延	kavēta	遅延	kavēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
遅延	kavējas	遅延	kavēties	V	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
遅延	atliktā	遅延	atlikt	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
講堂	auditorijā	講堂	auditorija	N	N;ESS;FEM;SG
モザイク	mozaīkas	モザイク	mozaīka	N	N;NOM;FEM;PL
店長	pārvaldnieks	店長	pārvaldnieks	N	N;NOM;MASC;SG
店長	vadītājs	店長	vadītājs	N	N;NOM;MASC;SG
スープ	zupas	スープ	zupa	N	N;NOM;FEM;PL
スープ	zupa	スープ	zupa	N	N;NOM;FEM;SG
スープ	zupas	スープ	zupa	N	N;NOM;FEM;PL
便利	ērts	便利	ērts	ADJ	ADJ;NOM;MASC;SG
便利	ērta	便利	ērta	ADJ	ADJ;NOM;FEM;SG
創始	dibinātāja	創始	dibinātāja	N	N;NOM;FEM;SG
創始	dibinātājs	創始	dibinātājs	N	N;NOM;MASC;SG
ティッシュ	audus	ティッシュ	auds	N	N;ACC;MASC;PL
ティッシュ	audiem	ティッシュ	auds	N	N;DAT;MASC;PL
ティッシュ	audi	ティッシュ	auds	N	N
ティッシュ	audus	ティッシュ	auds	N	N;ACC;MASC;PL
ティッシュ	audu	ティッシュ	auds	N	N;ACC;MASC;SG
ティッシュ	audos	ティッシュ	auds	N	N;ESS;MASC;PL
ティッシュ	audi	ティッシュ	auds	N	N
泥棒	zaglis	泥棒	zaglis	N	N;NOM;MASC;SG
カセット	kasešu	カセット	kasesa	N	N;GEN;MASC;PL
ブドウ	vīnogu	ブドウ	vīnogs	N	N;ACC;MASC;SG
ブドウ	vīnogas	ブドウ	vīnoga	N	N;NOM;FEM;PL
マスコット	talismans	マスコット	talismans	N	N;NOM;MASC;SG
支払う	maksāt	支払う	maksāt	V	V;POS;NFIN
支払う	maksā	支払う	maksāt	V	V;FH;IND;3;POS;PRS;FIN;ACT
支払う	samaksāt	支払う	samaksāt	V	V;POS;NFIN
支払う	atmaksāt	支払う	atmaksāt	V	V;POS;NFIN
相互	mijiedarbība	相互	mijiedarbība	N	N;NOM;FEM;SG
相互	mijiedarbības	相互	mijiedarbība	N	N;NOM;FEM;PL
相互	mijiedarbība	相互	mijiedarbība	N	N;NOM;FEM;SG
相互	mijiedarbības	相互	mijiedarbība	N	N;NOM;FEM;PL
ペーパー	papīrs	ペーパー	papīrs	N	N;NOM;MASC;SG
ペーパー	papīra	ペーパー	papīrs	N	N;GEN;MASC;SG
カニ	krabji	カニ	krabji	N	N;NOM;MASC;PL
カニ	krabju	カニ	krabju	N	N;ACC;FEM;SG
狩猟	medību	狩猟	medības	N	N;GEN;FEM
狩猟	medībās	狩猟	medības	N	N;ESS;FEM
狩猟	medības	狩猟	medības	N	N;NOM;FEM
家具	mēbeles	家具	mēbele	N	N;NOM;FEM;PL
ジャム	konservi	ジャム	konservis	N	N;NOM;MASC;PL
