kategória	kategorija	kategória	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
existovali	pastāvēja	existovať	pastāvēt	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
nižšia	zemākā	nízky	zema	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
nižšia	zemāka	nízky	zema	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
nižšia	zemāks	nízky	zems	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;MASC;SG
výrobcovia	ražotāji	výrobec	ražotājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
výrobcovia	ražotāji	výrobec	ražotājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
výrobcovia	izgatavotāji	výrobec	izgatavotājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
vystúpenia	runas	vystúpenie	runa	N;NOM;NEUT;PL	N;NOM;FEM;PL
vystúpenia	izrādes	vystúpenie	izrāde	N;NOM;NEUT;PL	N;NOM;FEM;PL
vystúpenia	koncerti	vystúpenie	koncerts	N;NOM;NEUT;PL	N;NOM;MASC;PL
administratívna	administratīvā	administratívny	administratīva	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
administratívna	administratīvais	administratívny	administratīvs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
administratívna	administratīva	administratívny	administratīva	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
christopher	kristofers	christopher	kristofers	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
psov	suņi	pes	suns	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dojem	iespaids	dojem	iespaids	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
chrbát	mugura	chrbát	mugura	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zdravie	veselība	zdravie	veselība	N;NOM;NEUT;SG	N;NOM;FEM;SG
corporation	korporācija	corporation	korporācija	N;NOM;FEM;SG	N;NOM;FEM;SG
corporation	corporation	corporation	corporation	N;NOM;FEM;SG	N;NOM;MASC
prístroj	ierīce	prístroj	ierīce	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
prístroj	mašīna	prístroj	mašīna	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
prístroj	aparatūra	prístroj	aparatūra	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
prístroj	aparāts	prístroj	aparāt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
malina	malina	malina	malināt	N;NOM;FEM;SG	N;NOM;FEM;SG
tlač	prese	tlač	prese	N;NOM;FEM;SG	N;NOM;FEM;SG
tlač	iespiešanas	tlač	iespiešana	N;NOM;FEM;SG	N;NOM;FEM;SG
tlač	iespiešana	tlač	iespiešana	N;NOM;FEM;SG	N;NOM;FEM;SG
tlač	drukāšana	tlač	drukāšana	N;NOM;FEM;SG	N;NOM;FEM;SG
zaslúžil	pelnījis	zaslúžiť	pelnīt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
majiteľ	īpašniece	majiteľ	īpašniece	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
majiteľ	īpašnieks	majiteľ	īpašnieks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
gabriela	gabriela	gabrieť	gabrielis	N;NOM;FEM;SG	N;NOM;FEM;SG
zodpovedný	atbildīgais	zodpovedný	atbildīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
zodpovedný	atbildīgs	zodpovedný	atbildīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
zodpovedný	atbildīga	zodpovedný	atbildīga	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
zodpovedný	atbildīgā	zodpovedný	atbildīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
hodnotenie	novērtējums	hodnotenie	novērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	vērtējums	hodnotenie	vērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	reitings	hodnotenie	reitings	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	vērtēšana	hodnotenie	vērtēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
hodnotenie	izvērtēšana	hodnotenie	izvērtēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
hodnotenie	novērtējums	hodnotenie	novērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	izvērtējums	hodnotenie	izvērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	novērtēšana	hodnotenie	novērtēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
hodnotenie	vērtējums	hodnotenie	vērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	novērtējums	hodnotenie	novērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
hodnotenie	novērtēšana	hodnotenie	novērtēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
hodnotenie	izvērtējums	hodnotenie	izvērtējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
diery	caurumi	diera	caurums	N;NOM;FEM;PL	N;NOM;MASC;PL
tlače	preses	tlič	prese	N;NOM;FEM;PL	N;NOM;FEM;PL
snina	snina	snina	snināt	N;NOM;FEM;SG	N;NOM;MASC;SG
úradník	amatpersona	úradník	amatpersons	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
úradník	ierēdnis	úradník	ierēdnis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
úradník	amatpersona	úradník	amatpersons	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
úradník	virsnieks	úradník	virsnieks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
epizóda	epizode	epizóda	epizode	N;NOM;FEM;SG	N;NOM;FEM;SG
potrebuje	vajag	potrebovať	vajadzēt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
digitálne	digitālā	digitálne	digitāls	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
digitálne	digitālais	digitálne	digitāls	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zistiť	konstatēt	zistiť	konstatēt	V;PFV;POS;NFIN	V;POS;NFIN
sad	vad	sad	vad	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
legenda	leģenda	legenda	leģenda	N;NOM;FEM;SG	N;NOM;FEM;SG
detstva	bērnības	detstvo	bērnība	N;NOM;NEUT;PL	N;NOM;FEM;PL
prijali	pieņemti	prijať	pieņemt	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
sledovať	skatīties	sledovať	skatīties	V;IPFV;POS;NFIN	V;POS;REFL;NFIN
sledovať	skaties	sledovať	skatīties	V;IPFV;POS;NFIN	V;IMP;SG;2;POS;REFL;FIN;ACT
sledovať	seko	sledovať	sekot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
sledovať	sekot	sledovať	sekot	V;IPFV;POS;NFIN	V;POS;NFIN
editor	redaktors	editor	redaktors	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
organizátor	organizators	organizátor	organizators	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
organizátor	organizētājs	organizátor	organizētājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
organizátor	organizators	organizátor	organizators	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
agentúry	aģentūras	agentúra	aģentūra	N;NOM;FEM;PL	N;NOM;FEM;PL
predná	priekšējais	predný	priekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
audio	audio	audio	audio	N;INAN;NOM;MASC;SG	N
nezávislý	neatkarīgais	nezávislý	neatkarīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
nezávislý	neatkarīga	nezávislý	neatkarīga	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
nezávislý	neatkarīgs	nezávislý	neatkarīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
odísť	atstāt	odísť	atstāt	V;PFV;POS;NFIN	V;POS;NFIN
princípy	principi	princíp	princips	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
súhlasím	vienoties	súhlasiť	vienoties	V;IPFV;IND;SG;1;POS;PRS;FIN	V;POS;REFL;NFIN
súhlasím	piekrist	súhlasiť	piekrist	V;IPFV;IND;SG;1;POS;PRS;FIN	V;POS;NFIN
zúčastniť	piedalās	zúčastniť	piedalīties	V;PFV;POS;NFIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
zúčastniť	piedalīties	zúčastniť	piedalīties	V;PFV;POS;NFIN	V;POS;REFL;NFIN
okraj	starpība	okraj	starpība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
okraj	rezerve	okraj	rezerve	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
okraj	mala	okraj	mala	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
okná	windows	okno	windows	N;NOM;NEUT;PL	N
okná	logi	okno	logs	N;NOM;NEUT;PL	N;NOM;MASC;PL
čiary	līnijas	čiara	līnija	N;NOM;FEM;PL	N;NOM;FEM;PL
čiary	rindas	čiara	rinda	N;NOM;FEM;PL	N;NOM;FEM;PL
expedícia	nosūtīšana	expedícia	nosūtīšana	N;NOM;FEM;SG	N;NOM;FEM;SG
expedícia	ekspedīcija	expedícia	ekspedīcija	N;NOM;FEM;SG	N;NOM;FEM;SG
expedícia	sks	expedícia	sks	N;NOM;FEM;SG	N
komora	kamera	komora	kamers	N;NOM;FEM;SG	N;NOM;FEM;SG
komora	palāta	komora	palātīt	N;NOM;FEM;SG	N;NOM;FEM;SG
chcem	gribu	chcieť	gribēt	V;IPFV;IND;SG;1;POS;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
zvláštne	dīvaina	zvláštny	dīvaina	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zvláštne	dīvaina	zvláštny	dīvaina	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
technológia	tehnoloģija	technológia	tehnoloģija	N;NOM;FEM;SG	N;NOM;FEM;SG
platne	plates	platňa	plate	N;NOM;FEM;PL	N;NOM;FEM;PL
platne	plātnes	platňa	plātne	N;NOM;FEM;PL	N;NOM;FEM;PL
platne	plāksnes	platňa	plāksne	N;NOM;FEM;PL	N;NOM;FEM;PL
platne	plāksnes	platňa	plāksne	N;NOM;FEM;PL	N;NOM;FEM;PL
platne	ieraksti	platňa	ierakste	N;NOM;FEM;PL	N;NOM;MASC;PL
platne	pieraksti	platňa	pieraksts	N;NOM;FEM;PL	N;NOM;MASC;PL
hlasy	balsis	hlas	balss	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
hlasy	balsis	hlas	balss	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
javy	parādības	jav	parādība	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
vytvorí	rada	vytvoriť	radīt	V;PFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
starosta	mērs	starosta	mērs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
suchý	sausa	suchý	sausa	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
suchý	sausā	suchý	sausa	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
suchý	sauss	suchý	sauss	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
suchý	sausais	suchý	sauss	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
prináša	nes	prinášať	nest	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
prináša	dāvina	prinášať	dāvināt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
príjem	uzņemšana	príjem	uzņemšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príjem	saņemšana	príjem	saņemšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príjem	saņemšana	príjem	saņemšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príjem	pieņemšana	príjem	pieņemšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príjem	uzņemšana	príjem	uzņemšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
príjem	ienākums	príjem	ienākums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
mláďatá	kucēni	mláďatý	kucēns	N;NOM;NEUT;PL	N;NOM;MASC;PL
mláďatá	mazuļi	mláďatý	mazulis	N;NOM;NEUT;PL	N;NOM;MASC;PL
kniežatstvo	firstiste	kniežatstvo	firstiste	N;NOM;NEUT;SG	N;NOM;FEM;SG
ochorenia	slimības	ochorenie	slimība	N;NOM;NEUT;PL	N;NOM;FEM;PL
ochorenia	slimības	ochorenie	slimība	N;NOM;NEUT;PL	N;NOM;FEM;PL
zavedenie	ievešana	zavedenie	ievešana	N;NOM;NEUT;SG	N;NOM;FEM;SG
zavedenie	ievads	zavedenie	ievads	N;NOM;NEUT;SG	N;NOM;MASC;SG
obal	iepakojums	obať	iepakojums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
slávnostne	svinīgi	slávnostne	svinīgi	ADV	ADV
krízy	krīzes	kríza	krīze	N;NOM;FEM;PL	N;NOM;FEM;PL
krízy	krīzes	kríza	krīze	N;NOM;FEM;PL	N;NOM;FEM;PL
dôkazy	pierādījumi	dôkaz	pierādījums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dôkazy	apliecinājumi	dôkaz	apliecinājums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dôkazy	pierādījumi	dôkaz	pierādījums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
daroval	ziedoja	darovať	ziedot	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
cyklista	riteņbraucējs	cyklista	riteņbraucējs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
vyzerá	izskatās	vyzerať	izskatīties	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
karta	tab	karta	tab	N;NOM;FEM;SG	N
stena	sienas	stena	siena	N;NOM;FEM;SG	N;NOM;FEM;SG
stena	mūris	stena	mūris	N;NOM;FEM;SG	N;NOM;MASC;SG
stena	siena	stena	siena	N;NOM;FEM;SG	N;NOM;FEM;SG
chlorid	hlorīds	chlorid	hlorīds	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
rozprávky	multfilmas	rozprávka	multfilma	N;NOM;FEM;PL	N;NOM;FEM;PL
miliardy	miljardi	miliarda	miljards	N;NOM;FEM;PL	N;NOM;MASC;PL
miliardy	miljardi	miliarda	miljards	N;NOM;FEM;PL	N;NOM;MASC;PL
oddelené	atsevišķs	oddelený	atsevišķs	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;SG
oddelené	atsevišķa	oddelený	atsevišķa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
konať	rīkoties	konať	rīkoties	V;IPFV;POS;NFIN	V;POS;REFL;NFIN
povinnosti	pienākumi	povinnosť	pienākums	N;NOM;FEM;PL	N;NOM;MASC;PL
povinnosti	saistības	povinnosť	saistība	N;NOM;FEM;PL	N;NOM;FEM;PL
povinnosti	pienākumi	povinnosť	pienākums	N;NOM;FEM;PL	N;NOM;MASC;PL
povinnosti	atbildības	povinnosť	atbildība	N;NOM;FEM;PL	N;NOM;FEM;PL
povinnosti	nodokļi	povinnosť	nodoklis	N;NOM;FEM;PL	N;NOM;MASC;PL
povinnosti	nodevas	povinnosť	nodeva	N;NOM;FEM;PL	N;NOM;FEM;PL
povinnosti	pienākumi	povinnosť	pienākums	N;NOM;FEM;PL	N;NOM;MASC;PL
štvrtá	ceturtais	štvrť	ceturtais	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
štvrtá	ceturtā	štvrť	ceturtais	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
opakovane	atkārtoti	opakovane	atkārtoti	ADV	ADV
potvrdenie	apstiprināšana	potvrdenie	apstiprināšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
potvrdenie	apstiprināšana	potvrdenie	apstiprināšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
potvrdenie	apstiprinājums	potvrdenie	apstiprinājums	N;NOM;NEUT;SG	N;NOM;MASC;SG
potvrdenie	apstiprinājums	potvrdenie	apstiprinājums	N;NOM;NEUT;SG	N;NOM;MASC;SG
potvrdenie	sertifikāts	potvrdenie	sertifikāts	N;NOM;NEUT;SG	N;NOM;MASC;SG
potvrdenie	apliecība	potvrdenie	apliecība	N;NOM;NEUT;SG	N;NOM;FEM;SG
napísať	rakstīt	napísať	rakstīt	V;PFV;POS;NFIN	V;POS;NFIN
napísať	rakstiet	napísať	rakstīt	V;PFV;POS;NFIN	V;IMP;PL;2;POS;FIN;ACT
kalendár	kalendārs	kalendár	kalendārs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
tvár	seja	tvár	seja	N;NOM;FEM;SG	N;NOM;FEM;SG
kláštore	klosterī	kláštor	klosteris	N;INAN;ESS;MASC;SG	N;ESS;MASC;SG
kríza	krīze	kríza	krīze	N;NOM;FEM;SG	N;NOM;FEM;SG
protokol	protokols	protoknúť	protokols	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
vnútorný	iekšējā	vnútorný	iekšējs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
vnútorný	iekšējais	vnútorný	iekšējs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
vnútorný	iekšēja	vnútorný	iekšēja	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
vnútorný	iekšējs	vnútorný	iekšējs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
vnútorný	iekšējā	vnútorný	iekšējs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
vnútorný	iekšējais	vnútorný	iekšējs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
vyrábať	ražot	vyrábať	ražot	V;IPFV;POS;NFIN	V;POS;NFIN
klasická	klasiskais	klasický	klasisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
klasická	klasiskā	klasický	klasiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
klasická	klasisks	klasický	klasisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
klasická	klasiska	klasický	klasiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
klasická	klasisks	klasický	klasisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vlak	vilciens	vlak	vilciens	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
jednota	vienotība	jednota	vienotība	N;NOM;FEM;SG	N;NOM;FEM;SG
scéna	skatuve	scéna	skatuve	N;NOM;FEM;SG	N;NOM;FEM;SG
rafael	rafaels	rafael	rafaels	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
kladie	noliek	kladie	nolikt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
leto	vasara	leto	vasara	N;NOM;NEUT;SG	N;NOM;FEM;SG
silver	sudrabs	silver	sudrabs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
silver	sudraba	silver	sudrabs	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
viem	zinu	vedieť	zināt	V;IPFV;IND;SG;1;POS;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
viem	zināt	vedieť	zināt	V;IPFV;IND;SG;1;POS;PRS;FIN	V;POS;NFIN
typicky	tipiski	typicky	tipiski	ADV	ADV
typicky	parasti	typicky	parasti	ADV	ADV
typicky	raksturīgi	typicky	raksturīgi	ADV	ADV
typicky	tipiski	typicky	tipiski	ADV	ADV
zamerané	mērķtiecīga	zameraný	mērķtiecīga	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
hdp	ikp	hdp	ikp	N;INAN;NOM;MASC;SG	N
pevné	cietais	pevný	ciets	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
pevné	cietā	pevný	cieta	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pevné	ciets	pevný	ciets	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zelené	zaļa	zelený	zaļš	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zelené	zaļā	zelený	zaļš	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zelené	zaļš	zelený	zaļš	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
široká	plašs	široký	plašs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
široká	plaša	široký	plaša	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
široká	plašs	široký	plašs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
široká	plaša	široký	plaša	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zástupcovia	vietnieki	zástupca	vietnieks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
zástupcovia	aģenti	zástupca	aģents	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
zástupcovia	pārstāvji	zástupca	pārstāvis	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
moderný	modernā	moderný	moderna	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
moderný	moderns	moderný	moderns	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
moderný	moderna	moderný	moderna	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
mandát	mandāts	mandát	mandāts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prejavy	runas	prejav	runa	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
prejavy	izpausmes	prejav	izpausme	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
kontroly	kontroles	kontrola	kontrole	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	pārbaudes	kontrola	pārbaude	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	inspekcijas	kontrola	inspekcija	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	apskates	kontrola	apskate	N;NOM;FEM;PL	N;NOM;FEM;PL
kontroly	pārbaudes	kontrola	pārbaude	N;NOM;FEM;PL	N;NOM;FEM;PL
producenti	ražotāji	producent	ražotājs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
set	komplekts	set	komplekts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
set	kopa	set	kopt	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
opevnenia	nocietinājumi	opevnenie	nocietinājums	N;NOM;NEUT;PL	N;NOM;MASC;PL
spôsoby	veidi	spôsob	veids	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
spôsoby	manieres	spôsob	maniere	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
spôsoby	metodes	spôsob	metode	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
dosiahnutie	sasniegums	dosiahnutie	sasniegums	N;NOM;NEUT;SG	N;NOM;MASC;SG
dosiahnutie	sasniegšana	dosiahnutie	sasniegšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
syndróm	sindroms	syndróm	sindroms	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
individuálne	individuāli	individuálne	individuāls	ADV	ADV
individuálne	atsevišķi	individuálne	atsevišķi	ADV	ADV
individuálne	individuāli	individuálne	individuāls	ADV	ADV
písmen	vēstules	písmen	vēstule	N;NOM;NEUT;PL	N;NOM;FEM;PL
písmen	burti	písmen	burte	N;NOM;NEUT;PL	N;NOM;MASC;PL
software	programmatūra	softareň	programmatūra	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
grafické	grafiskā	grafický	grafiska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
grafické	grafiskā	grafický	grafiska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
záliv	līča	záliv	līcis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
záliv	līcis	záliv	līcis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
záliv	līcis	záliv	līcis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
záliv	sekcija	záliv	sekcija	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
spravodlivosti	tieslietas	spravodlivosť	tieslietas	N;NOM;FEM;PL	N;NOM;FEM;PL
regióny	reģioni	región	reģions	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
samovraždu	pašnāvību	samovražda	pašnāvība	N;ACC;FEM;SG	N;ACC;FEM;SG
polície	policijas	polícia	policija	N;NOM;FEM;PL	N;NOM;FEM;PL
výrazné	nozīmīga	výrazný	nozīmīga	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
výrazné	nozīmīgs	výrazný	nozīmīgs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zelený	zaļa	zelený	zaļš	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
zelený	zaļā	zelený	zaļš	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
zelený	zaļš	zelený	zaļš	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
profesionálne	profesionāli	profesionálny	profesionāli	ADV	ADV
ročné	ikgadēja	ročný	ikgadēt	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ročné	ikgadējais	ročný	ikgadēt	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
prísne	stingri	prísne	stingri	ADV	ADV
prísne	stingri	prísne	stingri	ADV	ADV
juhoslávie	dienvidslāvijas	juhoslávie	dienvidslāvija	N;NOM;FEM;PL	N;NOM;FEM;PL
zabrániť	novērš	zabrániť	novērst	V;PFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
zabrániť	novērstu	zabrániť	novērst	V;PFV;POS;NFIN	V;COND;POS;FIN;ACT
zabrániť	novērst	zabrániť	novērst	V;PFV;POS;NFIN	V;POS;NFIN
zabrániť	izvairīties	zabrániť	izvairīties	V;PFV;POS;NFIN	V;POS;REFL;NFIN
typická	tipiska	typický	tipiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
typická	raksturīgs	typický	raksturīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
typická	tipisks	typický	tipisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
erupcie	izvirdumi	erupcia	izvirdums	N;NOM;FEM;PL	N;NOM;MASC;PL
vnútorná	iekšējā	vnútorný	iekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vnútorná	iekšējais	vnútorný	iekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vnútorná	iekšēja	vnútorný	iekšēja	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vnútorná	iekšējs	vnútorný	iekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vnútorná	iekšējā	vnútorný	iekšējs	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
