catégorie	kategori	catégorie	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
retirer	fjern	retirer	fjern	V;NFIN	V;IMP
ateliers	værksteder	atelier	værksted	N;MASC;PL	N;INDF;NEUT;PL
distinction	sondringen	distinction	sondring	N;FEM;SG	N;DEF;MASC+FEM;SG
distinction	skelnen	distinction	skelne	N;FEM;SG	N;DEF;MASC+FEM;SG
distinction	sondring	distinction	sondring	N;FEM;SG	N;INDF;MASC+FEM;SG
xviiie	attende	xviiie	attende	ADJ;MASC;SG	ADJ
xviiie	eighteenth	xviiie	eighteenth	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
four	ovn	four	ovn	N;MASC;SG	N;INDF;MASC+FEM;SG
four	ovnen	four	ovn	N;MASC;SG	N;DEF;MASC+FEM;SG
four	ovn	four	ovn	N;MASC;SG	N;INDF;MASC+FEM;SG
four	ovnen	four	ovn	N;MASC;SG	N;DEF;MASC+FEM;SG
four	ovn	four	ovn	N;MASC;SG	N;INDF;MASC+FEM;SG
garder	bevar	garder	bevare	V;NFIN	V;IMP
triple	tredobbelt	triple	tredobbelt	ADJ;MASC;SG	ADJ;INDF;SG
vécu	boet	vivre	bo	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
vécu	boede	vivre	bo	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
vécu	levede	vivre	leve	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
vécu	levet	vivre	leve	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
autel	alteret	autel	alteret	N;MASC;SG	N;DEF;NEUT;SG
autel	alter	autel	alter	N;MASC;SG	N;INDF;NEUT;SG
autel	alter	autel	alter	N;MASC;SG	N;INDF;NEUT;SG
manoir	palæet	manoir	palæ	N;MASC;SG	N;DEF;NEUT;SG
manoir	palæ	manoir	palæ	N;MASC;SG	N;INDF;NEUT;SG
continuer	fortsæt	continuer	fortsæt	V;NFIN	V;IMP
continuer	fortsætte	continuer	fortsætte	V;NFIN	V;NFIN;ACT
continuer	fortsættes	continuer	fortsætte	V;NFIN	V;IND;PRS;FIN;PASS
continuer	fortsætter	continuer	fortsætte	V;NFIN	V;IND;PRS;FIN;ACT
fournir	give	fournir	give	V;NFIN	V;NFIN;ACT
propriétaires	ejere	propriétaire	ejer	N;MASC;PL	N;INDF;MASC+FEM;PL
propriétaires	ejerne	propriétaire	ejerne	N;MASC;PL	N;DEF;MASC+FEM;PL
propriétaires	husejere	propriétaire	husejere	N;MASC;PL	N;INDF;NEUT;PL
efforts	bestræbelser	effort	bestræbelse	N;MASC;PL	N;INDF;MASC+FEM;PL
efforts	indsatser	effort	indsats	N;MASC;PL	N;INDF;MASC+FEM;PL
créés	oprettede	créer	oprette	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
roussillon	roussillon	roussillon	roussillon	N;MASC;SG	N;INDF;MASC+FEM;SG
influencé	påvirket	influencer	påvirke	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
vacances	helligdage	vacance	helligdage	N;FEM;PL	N;INDF;MASC+FEM;PL
vacances	fridage	vacance	fridag	N;FEM;PL	N;INDF;MASC+FEM;PL
vacances	feriedage	vacance	feriedage	N;FEM;PL	N;INDF;MASC+FEM;PL
vacances	ferier	vacance	ferie	N;FEM;PL	N;INDF;MASC+FEM;PL
treize	tretten	treize	tret	NUM	NUM
exclusivement	udelukkende	exclusivement	udelukkende	ADV	ADV
plat	fad	plat	fad	N;MASC;SG	N;INDF;NEUT;SG
plat	lejlighed	plat	lejlighed	N;MASC;SG	N;INDF;MASC+FEM;SG
azur	azurblå	azur	azurblå	N;MASC;SG	N;INDF;NEUT;SG
reconstruction	genopbygning	reconstruction	genopbygning	N;FEM;SG	N;INDF;MASC+FEM;SG
reconstruction	genopbygning	reconstruction	genopbygning	N;FEM;SG	N;INDF;MASC+FEM;SG
reconstruction	rekonstruktion	reconstruction	rekonstruktion	N;FEM;SG	N;INDF;MASC+FEM;SG
bons	gode	bon	god	ADJ;MASC;PL	ADJ;PL
choisir	vælger	choisir	vælge	V;NFIN	V;IND;PRS;FIN;ACT
choisir	vælge	choisir	vælge	V;NFIN	V;NFIN;ACT
choisir	vælg	choisir	vælg	V;NFIN	V;IMP
choisir	vælger	choisir	vælge	V;NFIN	V;IND;PRS;FIN;ACT
choisir	vælge	choisir	vælge	V;NFIN	V;NFIN;ACT
choisir	vælg	choisir	vælg	V;NFIN	V;IMP
choisir	vælge	choisir	vælge	V;NFIN	V;NFIN;ACT
administrateurs	instruktører	administrateur	instruktør	N;MASC;PL	N;INDF;MASC+FEM;PL
administrateurs	direktører	administrateur	direktør	N;MASC;PL	N;INDF;MASC+FEM;PL
administrateurs	administratorer	administrateur	administrator	N;MASC;PL	N;INDF;MASC+FEM;PL
administrateurs	administratorer	administrateur	administrator	N;MASC;PL	N;INDF;MASC+FEM;PL
rarement	sjældent	rarement	sjældent	ADV	ADV
rarement	sjældent	rarement	sjældent	ADV	ADV
reliant	forbinder	relier	forbinder	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
spécialisée	specialiseret	spécialiser	specialisere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
spécialisée	specialiseret	spécialiser	specialisere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
global	global	global	global	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
consensus	konsensus	consensus	konsensus	N;MASC;SG	N;DEF;MASC+FEM;SG
consensus	enighed	consensus	enighed	N;MASC;SG	N;INDF;MASC+FEM;SG
troupe	truppen	troupe	truppe	N;FEM;SG	N;DEF;MASC+FEM;SG
troupe	trup	troupe	trup	N;FEM;SG	N;INDF;MASC+FEM;SG
sauvage	vildt	sauvage	vildt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sauvage	vildtlevende	sauvage	vildtlevende	ADJ;MASC;SG	ADJ
sauvage	vild	sauvage	vild	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
sauvage	vild	sauvage	vild	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
consulté	konsulteret	consulter	konsultere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
consulté	hørt	consulter	høre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
clip	klippet	clip	klippe	N;MASC;SG	N;DEF;NEUT;SG
clip	klip	clip	klip	N;MASC;SG	N;INDF;NEUT;SG
clip	magasin	clip	magasin	N;MASC;SG	N;INDF;NEUT;SG
optique	optisk	optique	optisk	ADJ;MASC;SG	ADJ;INDF;SG
fantastique	fantastisk	fantastique	fantastisk	ADJ;MASC;SG	ADJ;INDF;SG
occidental	vestlig	occidental	vestlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
occidental	vestligt	occidental	vestligt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
navigation	sejlads	navigation	sejlads	N;FEM;SG	N;INDF;MASC+FEM;SG
navigation	navigation	navigation	navigation	N;FEM;SG	N;INDF;MASC+FEM;SG
augmenter	øge	augmenter	øge	V;NFIN	V;NFIN;ACT
instant	moment	instant	moment	N;MASC;SG	N;INDF;NEUT;SG
instant	øjeblik	instant	øjeblik	N;MASC;SG	N;INDF;NEUT;SG
synthèse	syntese	synthèse	syntese	N;FEM;SG	N;INDF;MASC+FEM;SG
synthèse	sammenfatning	synthèse	sammenfatning	N;FEM;SG	N;INDF;MASC+FEM;SG
voyages	rejser	voyage	rejse	N;MASC;PL	N;INDF;MASC+FEM;PL
voyages	rejser	voyage	rejse	N;MASC;PL	N;INDF;MASC+FEM;PL
surveillance	opfølgning	surveillance	opfølgning	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	monitorering	surveillance	monitorering	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	overvågning	surveillance	overvågning	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	opsyn	surveillance	opsyn	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	tilsyn	surveillance	tilsyn	N;FEM;SG	N;INDF;NEUT;SG
surveillance	overvågning	surveillance	overvågning	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	overvågning	surveillance	overvågning	N;FEM;SG	N;INDF;MASC+FEM;SG
surveillance	overvågningen	surveillance	overvågning	N;FEM;SG	N;DEF;MASC+FEM;SG
déplacement	forskydning	déplacement	forskydning	N;MASC;SG	N;INDF;MASC+FEM;SG
différente	anderledes	différent	anderledes	ADJ;FEM;SG	ADJ
différente	forskellig	différent	forskellig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
prieuré	kloster	prieuré	kloste	N;MASC;SG	N;INDF;NEUT;SG
revenus	indtægter	revenu	indtægte	N;MASC;PL	N;INDF;MASC+FEM;PL
revenus	indtægter	revenu	indtægte	N;MASC;PL	N;INDF;MASC+FEM;PL
revenus	indtægterne	revenu	indtægt	N;MASC;PL	N;DEF;MASC+FEM;PL
revenus	indkomster	revenu	indkomst	N;MASC;PL	N;INDF;MASC+FEM;PL
revenus	indtægter	revenu	indtægte	N;MASC;PL	N;INDF;MASC+FEM;PL
désert	ørken	désert	ørk	N;MASC;SG	N;INDF;MASC+FEM;SG
désert	ørkenen	désert	ørken	N;MASC;SG	N;DEF;MASC+FEM;SG
désert	desert	désert	deser	N;MASC;SG	N;INDF;MASC+FEM;SG
naturels	naturlige	naturel	naturlig	ADJ;MASC;PL	ADJ;PL
enseignant	læreren	enseignant	lærer	N;MASC;SG	N;DEF;MASC+FEM;SG
signes	skilte	signe	skille	N;MASC;PL	N;INDF;MASC+FEM;PL
bourse	stipendiet	bourse	stipendium	N;FEM;SG	N;DEF;NEUT;SG
bourse	legat	bourse	legat	N;FEM;SG	N;INDF;NEUT;SG
bourse	stipendium	bourse	stipendium	N;FEM;SG	N;INDF;NEUT;SG
territoriale	territorialt	territorial	territorialt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
dépôt	depot	dépôt	depot	N;MASC;SG	N;INDF;NEUT;SG
dépôt	deponering	dépôt	deponering	N;MASC;SG	N;INDF;MASC+FEM;SG
dépôt	depositum	dépôt	depositum	N;MASC;SG	N;INDF;NEUT;SG
dépôt	depot	dépôt	depot	N;MASC;SG	N;INDF;NEUT;SG
dépôt	arkivering	dépôt	arkivering	N;MASC;SG	N;INDF;MASC+FEM;SG
exactement	præcis	exactement	præcis	ADV	ADV
exactement	præcis	exactement	præcis	ADV	ADV
exactement	nøjagtigt	exactement	nøjagtigt	ADV	ADV
marquée	markeret	marquer	markere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
marquée	markerede	marquer	markere	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
hollywood	hollywood	hollywood	hollywood	N;MASC;SG	N;INDF;MASC+FEM;SG
prusse	preussen	prusse	preuss	N;FEM;SG	N;INDF;MASC+FEM;SG
théologie	teologi	théologie	teologi	N;FEM;SG	N;INDF;MASC+FEM;SG
intérieure	indendørs	intérieur	indendørs	ADJ;FEM;SG	ADJ
peint	malede	peindre	male	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
peint	malet	peindre	male	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
littéraires	litterære	littéraire	litterære	ADJ;MASC;PL	ADJ;PL
froid	kold	froid	kold	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
froid	koldt	froid	kold	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
réputation	omdømme	réputation	omdømme	N;FEM;SG	N;INDF;NEUT;SG
réputation	renommé	réputation	renommé	N;FEM;SG	N;INDF;NEUT;SG
réputation	anseelse	réputation	anseelse	N;FEM;SG	N;INDF;MASC+FEM;SG
réputation	ry	réputation	ry	N;FEM;SG	N;INDF;NEUT;SG
réputation	rygte	réputation	rygte	N;FEM;SG	N;INDF;NEUT;SG
syrie	syrien	syrie	syrie	N;FEM;SG	N;DEF;MASC+FEM;SG
villeneuve	villeneuve	villeneuve	villeneuve	N;MASC;SG	N;INDF;MASC+FEM;SG
fréquemment	hyppigt	fréquemment	hyppigt	ADV	ADV
fréquemment	tit	fréquemment	tit	ADV	ADV
fréquemment	ofte	fréquemment	ofte	ADV	ADV
playstation	playstation	playstation	playstation	N;FEM;SG	N;INDF;MASC+FEM;SG
ronde	budrunde	ronde	budrunde	N;FEM;SG	N;INDF;MASC+FEM;SG
ronde	runde	ronde	runde	N;FEM;SG	N;INDF;MASC+FEM;SG
ronde	omgang	ronde	omgang	N;FEM;SG	N;INDF;MASC+FEM;SG
colonies	kolonier	colonie	kolonie	N;FEM;PL	N;INDF;MASC+FEM;PL
responsables	ansvarlige	responsable	ansvarlig	ADJ;MASC;PL	ADJ;PL
riches	rige	riche	rig	ADJ;MASC;PL	ADJ;PL
riches	velhavende	riche	velhavende	ADJ;MASC;PL	ADJ
academy	akademiet	academy	akademium	N;SG	N;DEF;NEUT;SG
academy	akademi	academy	akademi	N;SG	N;INDF;NEUT;SG
academy	academy	academy	academy	N;SG	N;INDF;MASC+FEM;SG
apparence	fremmøde	apparence	fremmøde	N;FEM;SG	N;INDF;NEUT;SG
apparence	udseende	apparence	udseende	N;FEM;SG	N;INDF;NEUT;SG
apparence	udseendet	apparence	udseende	N;FEM;SG	N;DEF;NEUT;SG
retrouvé	fundne	retrouver	fundne	V;MASC;SG;PST;V.PTCP	V;NFIN;ACT
retrouvé	fandt	retrouver	finde	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
retrouvé	fundet	retrouver	finde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
retrouvé	genvundet	retrouver	genvund	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
retrouvé	inddrevet	retrouver	inddreve	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
couche	lag	couche	lag	N;FEM;SG	N;INDF;NEUT;SG
couche	laget	couche	lage	N;FEM;SG	N;DEF;NEUT;SG
couche	ble	couche	ble	N;FEM;SG	N;INDF;MASC+FEM;SG
fortune	formue	fortune	formue	N;FEM;SG	N;INDF;MASC+FEM;SG
fortune	formuen	fortune	formue	N;FEM;SG	N;DEF;MASC+FEM;SG
changé	ændret	changer	ændre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
changé	forandret	changer	forandre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
châteaux	slotte	château	slot	N;MASC;PL	N;INDF;MASC+FEM;PL
line	streg	line	strige	N;SG	N;INDF;MASC+FEM;SG
line	linje	line	linje	N;SG	N;INDF;MASC+FEM;SG
line	linie	line	linie	N;SG	N;INDF;MASC+FEM;SG
animateur	ordstyrer	animateur	ordstyre	N;MASC;SG	N;INDF;MASC+FEM;SG
animateur	animator	animateur	animator	N;MASC;SG	N;INDF;MASC+FEM;SG
master	mester	master	mester	N;MASC;SG	N;INDF;MASC+FEM;SG
master	herre	master	herre	N;MASC;SG	N;INDF;MASC+FEM;SG
mathématicien	matematiker	mathématicien	matematiker	N;MASC;SG	N;INDF;MASC+FEM;SG
autonomie	autonomi	autonomie	autonomi	N;FEM;SG	N;INDF;MASC+FEM;SG
autonomie	selvstyre	autonomie	selvstyre	N;FEM;SG	N;INDF;NEUT;SG
autonomie	selvstændighed	autonomie	selvstændighed	N;FEM;SG	N;INDF;MASC+FEM;SG
expansion	udvidelse	expansion	udvidelse	N;FEM;SG	N;INDF;MASC+FEM;SG
expansion	udbygning	expansion	udbygning	N;FEM;SG	N;INDF;MASC+FEM;SG
expansion	ekspansion	expansion	ekspansion	N;FEM;SG	N;INDF;MASC+FEM;SG
dizaine	dusin	dizaine	dusin	N;FEM;SG	N;INDF;NEUT;SG
particuliers	privatpersoner	particulier	privatperson	N;MASC;PL	N;INDF;MASC+FEM;PL
particuliers	enkeltpersoner	particulier	enkeltperson	N;MASC;PL	N;INDF;MASC+FEM;PL
particuliers	individer	particulier	individ	N;MASC;PL	N;INDF;MASC+FEM;PL
partielle	partiel	partiel	partiel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
dragons	dragerne	dragon	drager	N;MASC;PL	N;DEF;MASC+FEM;PL
numéros	tal	numéro	tal	N;MASC;PL	N;INDF;NEUT;PL
numéros	numre	numéro	nummer	N;MASC;PL	N;INDF;NEUT;PL
besançon	besançon	besançon	besançon	N;MASC;SG	N;INDF;MASC+FEM;SG
malheureusement	desværre	malheureusement	desværre	ADV	ADV
malheureusement	uheldigvis	malheureusement	uheldigvis	ADV	ADV
malheureusement	desværre	malheureusement	desværre	ADV	ADV
provisoire	mellemliggende	provisoire	mellemliggende	ADJ;MASC;SG	ADJ
provisoire	midlertidig	provisoire	midlertidig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
classés	klassificerede	classer	klassificere	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
veuve	enke	veuve	enke	N;FEM;SG	N;INDF;MASC+FEM;SG
veuve	enkemand	veuve	enkemand	N;FEM;SG	N;INDF;MASC+FEM;SG
veuve	enke	veuve	enke	N;FEM;SG	N;INDF;MASC+FEM;SG
veuve	enken	veuve	enken	N;FEM;SG	N;INDF;MASC+FEM;SG
apporter	bring	apporter	bring	V;NFIN	V;IMP
apporter	medbring	apporter	medbring	V;NFIN	V;IMP
programmation	programmering	programmation	programmering	N;FEM;SG	N;INDF;MASC+FEM;SG
programmation	programmeringen	programmation	programmering	N;FEM;SG	N;DEF;MASC+FEM;SG
programmation	planlægning	programmation	planlægning	N;FEM;SG	N;INDF;MASC+FEM;SG
soins	behandlingerne	soin	behandling	N;MASC;PL	N;DEF;MASC+FEM;PL
soins	behandlinger	soin	behandling	N;MASC;PL	N;INDF;MASC+FEM;PL
linguistique	sproglig	linguistique	sproglig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
exercice	øvelse	exercice	øvelse	N;MASC;SG	N;INDF;MASC+FEM;SG
exercice	øvelsen	exercice	øvelse	N;MASC;SG	N;DEF;MASC+FEM;SG
exercice	udøvelse	exercice	udøvelse	N;MASC;SG	N;INDF;MASC+FEM;SG
exercice	motion	exercice	motion	N;MASC;SG	N;INDF;MASC+FEM;SG
héritier	arving	héritier	arving	N;MASC;SG	N;INDF;MASC+FEM;SG
bot	bot	bot	bot	N;MASC;SG	N;INDF;MASC+FEM;SG
bot	robot	bot	robot	N;MASC;SG	N;INDF;MASC+FEM;SG
fonctionne	opererer	fonctionner	operere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
connues	kendte	connaître	kende	V;FEM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
amélioration	bedring	amélioration	bedring	N;FEM;SG	N;INDF;MASC+FEM;SG
amélioration	forbedring	amélioration	forbedring	N;FEM;SG	N;INDF;MASC+FEM;SG
successivement	successivt	successivement	successivt	ADV	ADV
spécifiques	specifikke	spécifique	specifikke	ADJ;MASC;PL	ADJ;PL
vouloir	ønsker	vouloir	ønske	V;NFIN	V;IND;PRS;FIN;ACT
vouloir	vil	vouloir	ville	V;NFIN	V;IND;PRS;FIN;ACT
virus	virusen	virus	virus	N;MASC;SG	N;DEF;MASC+FEM;SG
virus	virus	virus	virus	N;MASC;SG	N;INDF;MASC+FEM;SG
virus	virus	virus	virus	N;MASC;SG	N;INDF;MASC+FEM;SG
iso	iso	iso	iso	N;MASC;SG	N;INDF;NEUT;SG
fermeture	afslutning	fermeture	afslutning	N;FEM;SG	N;INDF;MASC+FEM;SG
fermeture	lukning	fermeture	lukning	N;FEM;SG	N;INDF;MASC+FEM;SG
fermeture	lukning	fermeture	lukning	N;FEM;SG	N;INDF;MASC+FEM;SG
fermeture	lynlås	fermeture	lynlås	N;FEM;SG	N;INDF;MASC+FEM;SG
subit	undergår	subir	undergå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
poursuivre	forfølger	poursuivre	forfølge	V;NFIN	V;IND;PRS;FIN;ACT
poursuivre	forfølge	poursuivre	forfølge	V;NFIN	V;NFIN;ACT
poursuivre	fortsæt	poursuivre	fortsæt	V;NFIN	V;IMP
poursuivre	fortsætte	poursuivre	fortsætte	V;NFIN	V;NFIN;ACT
voile	sejl	voile	sejl	N;FEM;SG	N;INDF;NEUT;SG
voile	sejlads	voile	sejlads	N;FEM;SG	N;INDF;MASC+FEM;SG
monarchie	monarki	monarchie	monarki	N;FEM;SG	N;INDF;NEUT;SG
spécialisé	specialiseret	spécialiser	specialisere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
spécialisé	specialiseret	spécialiser	specialisere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soutenu	opretholdt	soutenir	opretholde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soutenu	støttede	soutenir	støtte	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
soutenu	understøttet	soutenir	understøtte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
soutenu	støttet	soutenir	støtte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
décisions	afgørelser	décision	afgørelse	N;FEM;PL	N;INDF;MASC+FEM;PL
décisions	beslutninger	décision	beslutning	N;FEM;PL	N;INDF;MASC+FEM;PL
marchand	merchant	marchand	merchant	N;MASC;SG	N;INDF;MASC+FEM;SG
marchand	købmand	marchand	købmand	N;MASC;SG	N;INDF;MASC+FEM;SG
remarquable	bemærkelsesværdig	remarquable	bemærkelsesværdig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
remarquable	bemærkelsesværdig	remarquable	bemærkelsesværdig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
remarquable	bemærkelsesværdig	remarquable	bemærkelsesværdig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
remarquable	udestående	remarquable	udestående	ADJ;MASC;SG	ADJ
universelle	universelt	universel	universelt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
universelle	universel	universel	universel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
assassinat	mord	assassinat	mord	N;MASC;SG	N;INDF;NEUT;SG
assassinat	attentatet	assassinat	attentat	N;MASC;SG	N;DEF;NEUT;SG
assassinat	mord	assassinat	mord	N;MASC;SG	N;INDF;NEUT;SG
assassinat	attentat	assassinat	attentat	N;MASC;SG	N;INDF;NEUT;SG
restaurant	restaurant	restaurant	restaurant	N;MASC;SG	N;INDF;MASC+FEM;SG
abandonné	opgivet	abandonner	opgive	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
abandonné	efterladt	abandonner	efterlade	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
abandonné	forladt	abandonner	forlade	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
tribu	stamme	tribu	stamme	N;FEM;SG	N;INDF;MASC+FEM;SG
tribu	stammen	tribu	stam	N;FEM;SG	N;DEF;MASC+FEM;SG
belges	belgiere	belge	belgier	N;MASC;PL	N;INDF;MASC+FEM;PL
belges	belgierne	belge	belgi	N;MASC;PL	N;DEF;NEUT;PL
rotation	rotation	rotation	rotation	N;FEM;SG	N;INDF;MASC+FEM;SG
rotation	rotation	rotation	rotation	N;FEM;SG	N;INDF;MASC+FEM;SG
rotation	drejning	rotation	drejning	N;FEM;SG	N;INDF;MASC+FEM;SG
apporte	bringer	apporter	bringe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
attitude	indstilling	attitude	indstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
attitude	holdning	attitude	holdning	N;FEM;SG	N;INDF;MASC+FEM;SG
attitude	attitude	attitude	attitude	N;FEM;SG	N;INDF;MASC+FEM;SG
transféré	overførte	transférer	overføre	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
transféré	overført	transférer	overføre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
transféré	forflyttet	transférer	forflytte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
jugement	bedømmelse	jugement	bedømmelse	N;MASC;SG	N;INDF;MASC+FEM;SG
jugement	dømmekraft	jugement	dømmekraft	N;MASC;SG	N;INDF;MASC+FEM;SG
jugement	bedømmelse	jugement	bedømmelse	N;MASC;SG	N;INDF;MASC+FEM;SG
jugement	retsafgørelse	jugement	retsafgørelse	N;MASC;SG	N;INDF;MASC+FEM;SG
jugement	dom	jugement	dom	N;MASC;SG	N;INDF;MASC+FEM;SG
bible	bibel	bible	bibel	N;FEM;SG	N;INDF;MASC+FEM;SG
bible	biblen	bible	bibl	N;FEM;SG	N;DEF;MASC+FEM;SG
bible	bibelen	bible	bibel	N;FEM;SG	N;DEF;MASC+FEM;SG
cyrillique	kyrillisk	cyrillique	kyrillisk	ADJ;MASC;SG	ADJ;INDF;SG
rayon	bjælke	rayon	bjælke	N;MASC;SG	N;INDF;MASC+FEM;SG
rayon	stråle	rayon	stråle	N;MASC;SG	N;INDF;MASC+FEM;SG
rayon	radius	rayon	radius	N;MASC;SG	N;INDF;MASC+FEM;SG
civils	civile	civil	civil	ADJ;MASC;PL	ADJ;PL
civils	civile	civil	civil	ADJ;MASC;PL	ADJ;PL
nécessité	behov	nécessité	behov	N;FEM;SG	N;INDF;NEUT;SG
nécessité	nødvendighed	nécessité	nødvendighed	N;FEM;SG	N;INDF;MASC+FEM;SG
têtes	hoveder	tête	hoved	N;FEM;PL	N;INDF;NEUT;PL
têtes	hovederne	tête	hoved	N;FEM;PL	N;DEF;NEUT;PL
métal	metal	métal	metal	N;MASC;SG	N;INDF;MASC+FEM;SG
facteur	postbudet	facteur	postbud	N;MASC;SG	N;DEF;NEUT;SG
facteur	postbud	facteur	postbud	N;MASC;SG	N;INDF;NEUT;SG
facteur	postbudet	facteur	postbud	N;MASC;SG	N;DEF;NEUT;SG
facteur	postbud	facteur	postbud	N;MASC;SG	N;INDF;NEUT;SG
facteur	factor	facteur	factor	N;MASC;SG	N;INDF;MASC+FEM;SG
facteur	faktoren	facteur	faktor	N;MASC;SG	N;DEF;MASC+FEM;SG
facteur	faktor	facteur	faktor	N;MASC;SG	N;INDF;MASC+FEM;SG
matches	tændstikker	match	tændstik	N;MASC;PL	N;INDF;MASC+FEM;PL
matches	kampe	match	kamp	N;MASC;PL	N;INDF;MASC+FEM;PL
rangers	rangers	ranger	range	N;MASC;PL	N;GEN;INDF;MASC+FEM;PL
fini	afsluttet	finir	afslutte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fini	afsluttede	finir	afslutte	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
épée	sværd	épée	sværd	N;FEM;SG	N;INDF;NEUT;SG
épée	sværd	épée	sværd	N;FEM;SG	N;INDF;NEUT;SG
épée	sværdet	épée	sværd	N;FEM;SG	N;DEF;NEUT;SG
salut	hejsa	salut	hejsa	N;MASC;SG	N;INDF;MASC+FEM;SG
salut	hej	salut	hej	N;MASC;SG	N;INDF;MASC+FEM;SG
salut	hej	salut	hej	N;MASC;SG	N;INDF;MASC+FEM;SG
salut	halløj	salut	halløj	N;MASC;SG	N;INDF;NEUT;SG
banlieue	udkanten	banlieue	udkant	N;FEM;SG	N;DEF;MASC+FEM;SG
banlieue	forstad	banlieue	forstad	N;FEM;SG	N;INDF;MASC+FEM;SG
banlieue	forstad	banlieue	forstad	N;FEM;SG	N;INDF;MASC+FEM;SG
protégée	beskyttet	protéger	beskytte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
