com	سے	com	سے	ADP	ADP
secundários	ثانوی	secundário	ثانوی	ADJ;MASC;PL	ADJ
meridiano	کمال	meridiano	کمال	N;MASC;SG	N;NOM;MASC;SG;3
meridiano	عروج	meridiano	عروج	N;MASC;SG	N;NOM;MASC;SG;3
meridiano	فروغ	meridiano	فروغ	N;MASC;SG	N;NOM;MASC;SG;3
excelência	اختصاص.	excelência	اختصاص.	N;FEM;SG	N;NOM;MASC;SG;3
excelência	فوقیت	excelência	فوقیت	N;FEM;SG	N;NOM;MASC;SG;3
gazeta	اخبار	gazeta	اخبار	N;MASC;SG	N;NOM;MASC;SG;3
ódio	بیزاری	ódio	بیزاری	N;MASC;SG	N;NOM;MASC;SG;3
ódio	نفرت	ódio	نفرت	N;MASC;SG	N;NOM;MASC;SG;3
ódio	بیزاری	ódio	بیزاری	N;MASC;SG	N;NOM;MASC;SG;3
ódio	نفرت	ódio	نفرت	N;MASC;SG	N;NOM;MASC;SG;3
deslocamento	جرمانہ	deslocamento	جرمانہ	N;MASC;SG	N;NOM;MASC;SG;3
deslocamento	تلافی	deslocamento	تلافی	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	وصف	imóvel	وصف	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	خصوصیت	imóvel	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	مکان	imóvel	مکان	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	ملکیت	imóvel	ملکیت	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	ساکن	imóvel	ساکن	N;MASC;SG	N;NOM;MASC;SG;3
imóvel	ساکت	imóvel	ساکت	N;MASC;SG	N;NOM;MASC;SG;3
medir	بانٹنا.	medir	بانٹنا.	V;NFIN	V;SG;NFIN;ACT
medir	بانٹنا.	medir	بانٹنا.	V;NFIN	V;SG;NFIN;ACT
fechar	تنگ	fechar	تنگ	V;NFIN	V;ACT
fechar	تنگ	fechar	تنگ	V;NFIN	V;ACT
body	مقدار	body	مقدار	N;MASC;SG	N;NOM;MASC;SG;3
body	جسم	body	جسم	N;MASC;SG	N;NOM;MASC;SG;3
body	فرد	body	فرد	N;MASC;SG	N;NOM;MASC;SG;3
body	آدمی	body	آدمی	N;MASC;SG	N;NOM;MASC;SG;3
jurista	وکیل	jurista	وکیل	N;MASC;SG	N;NOM;MASC;SG;3
lunar	رونق	lunar	رونق	N;MASC;SG	N;NOM;MASC;SG;3
afiliada	اپنایا	afiliar	اپنا	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
urso	ریچھ	urso	ریچھ	N;MASC;SG	N;NOM;MASC;SG;3
urso	موجب	urso	موجب	N;MASC;SG	N;NOM;MASC;SG;3
urso	ریچھ	urso	ریچھ	N;MASC;SG	N;NOM;MASC;SG;3
urso	موجب	urso	موجب	N;MASC;SG	N;NOM;MASC;SG;3
curiosidade	فحش	curiosidade	فحش	N;FEM;SG	N;NOM;MASC;SG;3
curiosidade	فحش	curiosidade	فحش	N;FEM;SG	N;NOM;MASC;SG;3
singular	نادر	singular	نادر	ADJ;MASC;SG	ADJ
singular	عجیب	singular	عجیب	ADJ;MASC;SG	ADJ
rara	طُرفہ.	raro	طُرفہ.	ADJ;FEM;SG	ADJ
rara	غیرمعمولی	raro	غیرمعمولی	ADJ;FEM;SG	ADJ
rara	طُرفہ.	raro	طُرفہ.	ADJ;FEM;SG	ADJ
rara	نایاب	raro	نایاب	ADJ;FEM;SG	ADJ
rara	غیرمعمولی	raro	غیرمعمولی	ADJ;FEM;SG	ADJ
doctor	استاد	doctor	استاد	N;MASC;SG	N;NOM;MASC;SG;3
pega	پانا	pegar	پانا	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
pega	کھانا	pegar	کھا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	سمجھنا	pegar	سمجھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	پکڑنا	pegar	پکڑ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	چُننا	pegar	چُن	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	آزمانا	pegar	آزما	V;IND;SG;3;PRS;FIN	V;SG;ACT
pega	ڈالنا	pegar	ڈال	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	کمانا	pegar	کمانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
pega	چاہنا	pegar	چاہ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
punição	سزا	punição	سزا	N;FEM;SG	N;NOM;MASC;SG;3
adulta	فحش	adulta	فحش	N;FEM;SG	N;NOM;MASC;SG;3
adulta	جوان	adulta	جوان	N;FEM;SG	N;NOM;MASC;SG;3
adulta	فحش	adulta	فحش	N;FEM;SG	N;NOM;MASC;SG;3
nomenclatura	فہرست	nomenclatura	فہرست	N;FEM;SG	N;NOM;FEM;SG;3
confirmada	پکا	confirmar	پک	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
parciais	متعصب	parcial	متعصب	ADJ;MASC;PL	ADJ
parciais	نامکمل	parcial	نامکمل	ADJ;MASC;PL	ADJ
parciais	جانبدار	parcial	جانبدار	ADJ;MASC;PL	ADJ
bater	دھڑکنا	bater	دھڑک	V;NFIN	V;SG;NFIN;ACT
bater	ہلانا	bater	ہلا	V;NFIN	V;MASC;SG;NFIN;ACT
bater	پیٹنا	bater	پیٹنا	V;NFIN	V;MASC;SG;ACT
bater	کھڑکنا	bater	کھڑک	V;NFIN	V;SG;NFIN;ACT
bater	چوٹ	bater	چوٹ	V;NFIN	V;ACT
caos	انتشار	caos	انتشار	N;MASC;SG	N;NOM;MASC;SG;3
caos	انتشار	caos	انتشار	N;MASC;SG	N;NOM;MASC;SG;3
colo	لباس	colo	لباس	N;MASC;SG	N;NOM;MASC;SG;3
extração	منبع	extração	منبع	N;FEM;SG	N;NOM;MASC;SG;3
extração	نسل	extração	نسل	N;FEM;SG	N;NOM;MASC;SG;3
extração	ماخذ	extração	ماخذ	N;FEM;SG	N;NOM;MASC;SG;3
extração	اخذ	extração	اخذ	N;FEM;SG	N;NOM;MASC;SG;3
extração	منبع	extração	منبع	N;FEM;SG	N;NOM;MASC;SG;3
extração	نسل	extração	نسل	N;FEM;SG	N;NOM;MASC;SG;3
extração	کشید	extração	کشید	N;FEM;SG	N;NOM;MASC;SG;3
extração	ماخذ	extração	ماخذ	N;FEM;SG	N;NOM;MASC;SG;3
lance	کوشش	lançar	کوشش	N;MASC;SG	N;NOM;FEM;SG;3
script	ڈرامے	script	ڈرامہ	N;MASC;SG	N;NOM;MASC;SG;3
fêmea	پرزہ	fêmea	پرزہ	N;FEM;SG	N;NOM;MASC;SG;3
fêmea	عورت	fêmea	عورت	N;FEM;SG	N;NOM;MASC;SG;3
fêmea	پرزہ	fêmea	پرزہ	N;FEM;SG	N;NOM;MASC;SG;3
fêmea	عورت	fêmea	عورت	N;FEM;SG	N;NOM;MASC;SG;3
correção	تعزیر	correção	تعزیر	N;FEM;SG	N;NOM;MASC;SG;3
correção	اصلاح	correção	اصلاح	N;FEM;SG	N;NOM;MASC;SG;3
correção	سزا	correção	سزا	N;FEM;SG	N;NOM;MASC;SG;3
essenciais	بنیادی	essencial	بنیادی	ADJ;MASC;PL	ADJ
essenciais	لازمی	essencial	لازمی	ADJ;MASC;PL	ADJ
proibição	امتناع	proibição	امتناع	N;FEM;SG	N;NOM;MASC;SG;3
proibição	امتناع	proibição	امتناع	N;FEM;SG	N;NOM;MASC;SG;3
proibição	ممانعت	proibição	ممانعت	N;FEM;SG	N;NOM;MASC;SG;3
key	کلید	key	کلید	N;MASC;SG	N;NOM;MASC;SG;3
residente	فطری	residente	فطری	ADJ;MASC;SG	ADJ
periódico	دوری	periódico	دوری	N;MASC;SG	N;NOM;FEM;SG;3
periódico	اخبار	periódico	اخبار	N;MASC;SG	N;NOM;MASC;SG;3
obrigatório	لازمی	obrigatório	لازمی	ADJ;MASC;SG	ADJ
obrigatório	ضروری	obrigatório	ضروری	ADJ;MASC;SG	ADJ
preservar	گلنے	preservar	گل	V;NFIN	V;ACC;NFIN
entregar	چھڑانا	entregar	چھڑانا	V;NFIN	V;MASC;SG;NFIN;ACT
entregar	سوپننا	entregar	سوپن	V;NFIN	V;SG;NFIN;ACT
entregar	پھینکنا	entregar	پھینکنا	V;NFIN	V;NFIN;ACT
entregar	بانٹنا	entregar	بانٹ	V;NFIN	V;SG;NFIN;ACT
sódio	سوڈا	sódio	سوڈا	N;MASC;SG	N;NOM;MASC;SG;3
contínuo	قواعد	contínuo	قواعد	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	تحفظ	abrigo	تحفظ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	خطرے	abrigo	خطرہ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	آڑ	abrigo	آڑ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	بچاؤ	abrigo	بچاؤ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	پناہ	abrigo	پناہ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	تحفظ	abrigo	تحفظ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	خطرے	abrigo	خطرہ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	آڑ	abrigo	آڑ	N;MASC;SG	N;NOM;MASC;SG;3
abrigo	بچاؤ	abrigo	بچاؤ	N;MASC;SG	N;NOM;MASC;SG;3
impulso	جوش	impulso	جوش	N;MASC;SG	N;NOM;MASC;SG;3
impulso	احساس	impulso	احساس	N;MASC;SG	N;NOM;MASC;SG;3
impulso	جذبہ	impulso	جذبہ	N;MASC;SG	N;NOM;MASC;SG;3
bebida	مشروب	beber	مشروب	N;FEM;SG	N;NOM;MASC;SG;3
máscara	بناوٹ	máscara	بناوٹ	N;FEM;SG	N;NOM;MASC;SG;3
ten	x	ten	x	N;MASC;SG	N;NOM;MASC;SG;3
ten	x	ten	x	N;MASC;SG	N;NOM;MASC;SG;3
reflexão	اشعاع	reflexão	اشعاع	N;FEM;SG	N;NOM;MASC;SG;3
reflexão	پرتو	reflexão	پرتو	N;FEM;SG	N;NOM;MASC;SG;3
fatal	مہلک	fatal	مہلک	ADJ;MASC;SG	ADJ
essência	خلاصہ	essência	خلاصہ	N;FEM;SG	N;NOM;MASC;SG;3
essência	خلاصہ	essência	خلاصہ	N;FEM;SG	N;NOM;MASC;SG;3
tropa	مجمع	tropa	مجمع	N;FEM;SG	N;NOM;MASC;SG;3
tropa	تنظیم	tropa	تنظیم	N;FEM;SG	N;NOM;FEM;SG;3
revolution	گردش	revolution	گردش	N;MASC;SG	N;NOM;MASC;SG;3
revolution	گردش	revolution	گردش	N;MASC;SG	N;NOM;MASC;SG;3
deixe	بچنا.	deixar	بچنا.	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;ACT
deixe	سدھارنا	deixar	سدھار	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
deixe	رخصت.	deixar	رخصت.	V;SBJV;SG;3;PRS;FIN	V;SG;V.PTCP;ACT
deixe	چھوڑنا	deixar	چھوڑ	V;SBJV;SG;3;PRS;FIN	V;NFIN
deixe	بچنا.	deixar	بچنا.	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;ACT
deixe	سدھارنا	deixar	سدھار	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
deixe	رخصت.	deixar	رخصت.	V;SBJV;SG;3;PRS;FIN	V;SG;V.PTCP;ACT
deixe	بٹھانا	deixar	بٹھا	V;SBJV;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
deixe	اتارنا	deixar	اتار	V;SBJV;SG;3;PRS;FIN	V;NFIN;ACT
concorrência	آزمائش	concorrência	آزمائش	N;FEM;SG	N;NOM;MASC;SG;3
lava	دھلائی	lavar	دھلائی	N;FEM;SG	N;NOM;FEM;SG;3
lava	دھلائی	lavar	دھلائی	N;FEM;SG	N;NOM;FEM;SG;3
exclusão	اخراج	exclusão	اخراج	N;FEM;SG	N;NOM;MASC;SG;3
exclusão	استثنا.	exclusão	استثنا.	N;FEM;SG	N;NOM;MASC;SG;3
exclusão	اخراج	exclusão	اخراج	N;FEM;SG	N;NOM;MASC;SG;3
exclusão	حذف	exclusão	حذف	N;FEM;SG	N;NOM;MASC;SG;3
five	v	fiver	v	N;MASC;SG	N;NOM;MASC;SG;3
five	v	fiver	v	N;MASC;SG	N;NOM;MASC;SG;3
feijão	سر	feijão	سر	N;MASC;SG	N;NOM;MASC;SG;3
ira	غصہ	ira	غصہ	N;FEM;SG	N;NOM;MASC;SG;3
ira	قہر	ira	قہر	N;FEM;SG	N;NOM;MASC;SG;3
obrigação	اصول	obrigação	اصول	N;FEM;SG	N;NOM;MASC;SG;3
obrigação	قانون	obrigação	قانون	N;FEM;SG	N;NOM;MASC;SG;3
obrigação	فرض	obrigação	فرض	N;FEM;SG	N;NOM;MASC;SG;3
obrigação	اصول	obrigação	اصول	N;FEM;SG	N;NOM;MASC;SG;3
obrigação	قانون	obrigação	قانون	N;FEM;SG	N;NOM;MASC;SG;3
future	مستقبل	future	مستقبل	N;MASC;SG	N;NOM;MASC;SG;3
future	شخص	future	شخص	N;MASC;SG	N;NOM;MASC;SG;3
vira	پلٹنا	ver	پلٹ	V;IND;SG;3;FUT;FIN	V;MASC;SG;NFIN;ACT
provocar	چھیڑنا	provocar	چھیڑ	V;NFIN	V;NFIN;ACT
abandono	تیاگ	abandono	تیاگ	N;MASC;SG	N;NOM;MASC;SG;3
abandono	تیاگ	abandono	تیاگ	N;MASC;SG	N;NOM;MASC;SG;3
bateu	چوٹ	bater	چوٹ	V;IND;SG;3;PST;FIN	V;ACT
convencer	پُھسلانا	convencer	پُھسلانا	V;NFIN	V;MASC;SG;V.PTCP;ACT
antropologia	انسانیات	antropologia	انسانیات	N;FEM;SG	N;NOM;MASC;SG;3
engenho	ایجاد	engenho	ایجاد	N;MASC;SG	N;NOM;MASC;SG;3
israelense	اسرائیلی.	israelense	اسرائیلی.	ADJ;MASC;SG	ADJ;NOM
estuda	پڑھائی	estudar	پڑھا	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
cresce	بڑھنا	crescer	بڑھ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
correspondência	ربط	correspondência	ربط	N;FEM;SG	N;NOM;MASC;SG;3
need	بحران	need	بحران	N;MASC;SG	N;NOM;MASC;SG;3
need	بحران	need	بحران	N;MASC;SG	N;NOM;MASC;SG;3
need	ضرورت	need	ضرورت	N;MASC;SG	N;NOM;MASC;SG;3
need	حاجت	need	حاجت	N;MASC;SG	N;NOM;FEM;SG;3
cachorro	گرفت	cachorro	گرفت	N;MASC;SG	N;NOM;MASC;SG;3
significativas	اہم	significativo	اہم	ADJ;FEM;PL	ADJ
tubo	دھات	tubo	دھات	N;MASC;SG	N;NOM;MASC;SG;3
tubo	نلکی	tubo	نلکی	N;MASC;SG	N;NOM;FEM;SG;3
tubo	نلکی	tubo	نلکی	N;MASC;SG	N;NOM;FEM;SG;3
tubo	نالی	tubo	نالی	N;MASC;SG	N;NOM;FEM;SG;3
aparecimento	ظہور	aparecimento	ظہور	N;MASC;SG	N;NOM;MASC;SG;3
pólo	بانس	pólo	بانس	N;MASC;SG	N;NOM;MASC;SG;3
contacto	ربط	contacto	ربط	N;MASC;SG	N;NOM;MASC;SG;3
usualmente	عموماً	usualmente	عموماً	ADV	ADV
neutro	نامرد	neutro	نامرد	ADJ;MASC;SG	ADJ
neutro	ہلکا	neutro	ہلکا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
neutro	مبہم	neutro	مبہم	ADJ;MASC;SG	ADJ
neutro	پسماندہ	neutro	پسماندہ	ADJ;MASC;SG	ADJ
stand	خانہ	stand	خانہ	N;MASC;SG	N;NOM;MASC;SG;3
stand	قیام.	stand	قیام.	N;MASC;SG	N;NOM;MASC;SG;3
estimativa	حجم	estimativa	حجم	N;FEM;SG	N;NOM;MASC;SG;3
estimativa	حجم	estimativa	حجم	N;FEM;SG	N;NOM;MASC;SG;3
estimativa	اندازہ	estimativa	اندازہ	N;FEM;SG	N;NOM;MASC;SG;3
estimativa	تخمینہ	estimativa	تخمینہ	N;FEM;SG	N;NOM;MASC;SG;3
estimativa	جانچ	estimativa	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
speed	کامیابی	speed	کامیابی	N;MASC;SG	N;NOM;FEM;SG;3
bowl	گیند	bowl	گیند	N;MASC;SG	N;NOM;MASC;SG;3
dog	گرفت	dog	گرفت	N;MASC;SG	N;NOM;MASC;SG;3
acontecimento	واقعہ	acontecimento	واقعہ	N;MASC;SG	N;NOM;MASC;SG;3
label	کارڈ	label	کارڈ	N;MASC;SG	N;NOM;MASC;SG;3
carregar	چڑھانا	carregar	چڑھا	V;NFIN	V;MASC;SG;NFIN;ACT
rain	بارش	rain	بارش	N;MASC;SG	N;NOM;FEM;SG;3
ghost	روح	ghost	روح	N;MASC;SG	N;NOM;MASC;SG;3
superar	نڈھال	superar	نڈھال	V;NFIN	V;ACT
lento	تدریجی	lento	تدریجی	ADJ;MASC;SG	ADJ
lento	تدریجی	lento	تدریجی	ADJ;MASC;SG	ADJ
salvação	تحفظ	salvação	تحفظ	N;FEM;SG	N;NOM;MASC;SG;3
salvação	بچاؤ	salvação	بچاؤ	N;FEM;SG	N;NOM;MASC;SG;3
salvação	تحفظ	salvação	تحفظ	N;FEM;SG	N;NOM;MASC;SG;3
salvação	نجات	salvação	نجات	N;FEM;SG	N;NOM;MASC;SG;3
salvação	بچاؤ	salvação	بچاؤ	N;FEM;SG	N;NOM;MASC;SG;3
quebrar	بھول	quebrar	بھول	V;NFIN	V;ACT
quebrar	ٹھہرائو	quebrar	ٹھہرائو	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
quebrar	بھول	quebrar	بھول	V;NFIN	V;ACT
quebrar	ٹھہرائو	quebrar	ٹھہرائو	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
primitiva	خام	primitivo	خام	N;FEM;SG	N;NOM;MASC;SG;3
proposição	قول.	proposição	قول.	N;FEM;SG	N;NOM;MASC;SG;3
proposição	بیان	proposição	بیان	N;FEM;SG	N;NOM;MASC;SG;3
proposição	قول.	proposição	قول.	N;FEM;SG	N;NOM;MASC;SG;3
proposição	بیان	proposição	بیان	N;FEM;SG	N;NOM;MASC;SG;3
proposição	مسئلہ	proposição	مسئلہ	N;FEM;SG	N;NOM;MASC;SG;3
hope	اعتبار.	hope	اعتبار.	N;MASC;SG	N;NOM;MASC;SG;3
hope	اعتبار.	hope	اعتبار.	N;MASC;SG	N;NOM;MASC;SG;3
gota	مقدار	gota	مقدار	N;FEM;SG	N;NOM;MASC;SG;3
gota	سمت	gota	سمت	N;FEM;SG	N;NOM;MASC;SG;3
gota	ختم	gota	ختم	N;FEM;SG	N;NOM;MASC;SG;3
gota	حالت	gota	حالت	N;FEM;SG	N;NOM;FEM;SG;3
gota	مجہول	gota	مجہول	N;FEM;SG	N;NOM;MASC;SG;3
retiro	اعتکاف	retiro	اعتکاف	N;MASC;SG	N;NOM;MASC;SG;3
retiro	مراقبہ	retiro	مراقبہ	N;MASC;SG	N;NOM;MASC;SG;3
dissolução	آوارگی	dissolução	آوارگی	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	انجام	dissolução	انجام	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	خاتمہ	dissolução	خاتمہ	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	تقسیم	dissolução	تقسیم	N;FEM;SG	N;NOM;FEM;SG;3
dissolução	آوارگی	dissolução	آوارگی	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	انجام	dissolução	انجام	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	خاتمہ	dissolução	خاتمہ	N;FEM;SG	N;NOM;MASC;SG;3
dissolução	تقسیم	dissolução	تقسیم	N;FEM;SG	N;NOM;FEM;SG;3
dissolução	اتحاد	dissolução	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
duelo	مقابلہ	duelo	مقابلہ	N;MASC;SG	N;NOM;MASC;SG;3
duelo	مناظرہ	duelo	مناظرہ	N;MASC;SG	N;NOM;MASC;SG;3
demissão	برخاستگی	demissão	برخاستگی	N;FEM;SG	N;NOM;MASC;SG;3
demissão	استعفا	demissão	استعفا	N;FEM;SG	N;NOM;MASC;SG;3
pontifícia	حکمی	pontifícia	حکمی	N;FEM;SG	N;NOM;MASC;SG;3
escravidão	غلامی	escravidão	غلامی	N;FEM;SG	N;NOM;MASC;SG;3
escravidão	غلامی	escravidão	غلامی	N;FEM;SG	N;NOM;MASC;SG;3
escravidão	غلامی	escravidão	غلامی	N;FEM;SG	N;NOM;MASC;SG;3
movimentação	حرکت	movimentação	حرکت	N;FEM;SG	N;NOM;MASC;SG;3
orgulho	غرور	orgulho	غرور	N;MASC;SG	N;NOM;MASC;SG;3
orgulho	سبب	orgulho	سبب	N;MASC;SG	N;ACC;MASC;SG;3
orgulho	غرور	orgulho	غرور	N;MASC;SG	N;NOM;MASC;SG;3
orgulho	سبب	orgulho	سبب	N;MASC;SG	N;ACC;MASC;SG;3
jato	پانی	jato	پانی	N;MASC;SG	N;NOM;MASC;SG;3
estranha	طلسماتی	estranho	طلسماتی	ADJ;FEM;SG	ADJ
estranha	طلسماتی	estranho	طلسماتی	ADJ;FEM;SG	ADJ
estranha	عجیب	estranho	عجیب	ADJ;FEM;SG	ADJ
estranha	غیر	estranho	غیر	ADJ;FEM;SG	ADJ
estranha	نامانوس	estranho	نامانوس	ADJ;FEM;SG	ADJ
estranha	غیر	estranho	غیر	ADJ;FEM;SG	ADJ
estranha	نامانوس	estranho	نامانوس	ADJ;FEM;SG	ADJ
estranha	عجیب	estranho	عجیب	ADJ;FEM;SG	ADJ
estranha	غیر	estranho	غیر	ADJ;FEM;SG	ADJ
estranha	غیر	estranho	غیر	ADJ;FEM;SG	ADJ
passeio	میلے	passeio	میلے	N;MASC;SG	N;NOM;MASC;SG;3
desastre	مصیبت	desastre	مصیبت	N;MASC;SG	N;NOM;FEM;SG;3
olha	گھورنا	olhar	گھور	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
olha	گھورنا	olhar	گھور	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
vasto	روشن	vasto	روشن	ADJ;MASC;SG	ADJ
vasto	اہم	vasto	اہم	ADJ;MASC;SG	ADJ
vasto	بڑا	vasto	بڑا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
vasto	کشادہ	vasto	کشادہ	ADJ;MASC;SG	ADJ
vasto	عیاں	vasto	عیاں	ADJ;MASC;SG	ADJ
vasto	وسیع	vasto	وسیع	ADJ;MASC;SG	ADJ
vasto	خاص	vasto	خاص	ADJ;MASC;SG	ADJ
vasto	واضح	vasto	واضح	ADJ;MASC;SG	ADJ
vasto	متحملانہ	vasto	متحملانہ	ADJ;MASC;SG	ADJ
middle	اوسط	middle	اوسط	N;MASC;SG	N;NOM;MASC;SG;3
migração	مہاجرت	migração	مہاجرت	N;FEM;SG	N;NOM;MASC;SG;3
bate	چوٹ	bater	چوٹ	V;IND;SG;3;PRS;FIN	V;ACT
levantar	اٹھنے	levantar	اٹھ	V;NFIN	V;NFIN;ACT
levantar	ابھرنے	levantar	ابھر	V;NFIN	V;NFIN
levantar	ابھرنا	levantar	ابھر	V;NFIN	V;MASC;SG;NFIN;ACT
levantar	جگانا	levantar	جگا	V;NFIN	V;MASC;SG;NFIN;ACT
levantar	اٹھانا	levantar	اٹھا	V;NFIN	V;MASC;SG;NFIN;ACT
mede	بانٹنا.	medir	بانٹنا.	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
mede	بانٹنا.	medir	بانٹنا.	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
grade	بجلی	grade	بجلی	N;FEM;SG	N;NOM;FEM;SG;3
validade	خاتمہ	validade	خاتمہ	N;FEM;SG	N;NOM;MASC;SG;3
validade	معقولیت	validade	معقولیت	N;FEM;SG	N;NOM;MASC;SG;3
raras	طُرفہ.	raro	طُرفہ.	ADJ;FEM;PL	ADJ
raras	غیرمعمولی	raro	غیرمعمولی	ADJ;FEM;PL	ADJ
raras	طُرفہ.	raro	طُرفہ.	ADJ;FEM;PL	ADJ
raras	نایاب	raro	نایاب	ADJ;FEM;PL	ADJ
raras	غیرمعمولی	raro	غیرمعمولی	ADJ;FEM;PL	ADJ
fraca	نازک	fraco	نازک	ADJ;FEM;SG	ADJ
fraca	کمزور	fraco	کمزور	ADJ;FEM;SG	ADJ
fraca	نازک	fraco	نازک	ADJ;FEM;SG	ADJ
fraca	ناتواں	fraco	ناتواں	ADJ;FEM;SG	ADJ
proeminente	اہم	proeminente	اہم	ADJ;MASC;SG	ADJ
proeminente	نمایاں	proeminente	نمایاں	ADJ;MASC;SG	ADJ
envolver	ملانا	envolver	ملا	V;NFIN	V;MASC;SG;NFIN;ACT
envolver	روکنا.	envolver	روکنا.	V;NFIN	V;PL;FIN;ACT
pânico	دہشت	pânico	دہشت	N;MASC;SG	N;NOM;MASC;SG;3
paciência	استقلال	paciência	استقلال	N;FEM;SG	N;NOM;MASC;SG;3
paciência	ہمت	paciência	ہمت	N;FEM;SG	N;NOM;MASC;SG;3
paciência	تکلیف	paciência	تکلیف	N;FEM;SG	N;NOM;FEM;SG;3
paciência	درگزر	paciência	درگزر	N;FEM;SG	N;NOM;MASC;SG;3
paciência	ضبط	paciência	ضبط	N;FEM;SG	N;NOM;MASC;SG;3
paciência	تحمل	paciência	تحمل	N;FEM;SG	N;NOM;MASC;SG;3
paciência	استقلال	paciência	استقلال	N;FEM;SG	N;NOM;MASC;SG;3
paciência	صبر	paciência	صبر	N;FEM;SG	N;NOM;MASC;SG;3
paciência	ہمت	paciência	ہمت	N;FEM;SG	N;NOM;MASC;SG;3
paciência	تکلیف	paciência	تکلیف	N;FEM;SG	N;NOM;FEM;SG;3
paciência	درگزر	paciência	درگزر	N;FEM;SG	N;NOM;MASC;SG;3
paciência	ضبط	paciência	ضبط	N;FEM;SG	N;NOM;MASC;SG;3
paciência	تحمل	paciência	تحمل	N;FEM;SG	N;NOM;MASC;SG;3
supervisão	نگرانی	supervisão	نگرانی	N;FEM;SG	N;NOM;MASC;SG;3
supervisão	فروگزاشت.	supervisão	فروگزاشت.	N;FEM;SG	N;NOM;MASC;SG;3
supervisão	نگرانی	supervisão	نگرانی	N;FEM;SG	N;NOM;MASC;SG;3
supervisão	فروگزاشت.	supervisão	فروگزاشت.	N;FEM;SG	N;NOM;MASC;SG;3
certificação	توثیق	certificação	توثیق	N;FEM;SG	N;NOM;MASC;SG;3
certificação	توثیق	certificação	توثیق	N;FEM;SG	N;NOM;MASC;SG;3
certificação	تصدیق	certificação	تصدیق	N;FEM;SG	N;NOM;MASC;SG;3
sabedoria	دانش	sabedoria	دانش	N;FEM;SG	N;NOM;MASC;SG;3
adotar	اپنانا	adotar	اپنانا	V;NFIN	V;MASC;SG;NFIN;ACT
diferencial	تمیزی	diferencial	تمیزی	N;MASC;SG	N;NOM;MASC;SG;3
race	قبیلہ	race	قبیلہ	N;MASC;SG	N;NOM;MASC;SG;3
race	مشین	race	مشین	N;MASC;SG	N;NOM;MASC;SG;3
race	گروہ	race	گروہ	N;MASC;SG	N;NOM;MASC;SG;3
race	قبیلہ	race	قبیلہ	N;MASC;SG	N;NOM;MASC;SG;3
race	مشین	race	مشین	N;MASC;SG	N;NOM;MASC;SG;3
race	گروہ	race	گروہ	N;MASC;SG	N;NOM;MASC;SG;3
