que	že	que	že	CONJ	CONJ
oscura	obskurní	oscuro	obskurní	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
memorial	pomník	memorial	pomník	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
memorial	památník	memorial	památník	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
estadios	stadiony	estadio	stadión	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
estadios	arény	estadio	aréna	N;MASC;PL	N;NOM;FEM;PL;POS
vigilancia	sledování	vigilancia	sledování	N;FEM;SG	N;NOM;NEUT;SG;POS
vigilancia	monitorování	vigilancia	monitorování	N;FEM;SG	N;NOM;NEUT;SG;POS
vigilancia	sledování	vigilancia	sledování	N;FEM;SG	N;NOM;NEUT;SG;POS
vigilancia	dohled	vigilancia	dohled	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
vigilancia	dozor	vigilancia	dozor	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
planificación	plánování	planificación	plánování	N;FEM;SG	N;NOM;NEUT;SG;POS
bibliotecarios	knihovníci	bibliotecario	knihovník	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
barrera	barrera	barrera	barrera	N;FEM;SG	N;NOM;FEM;SG;POS
barrera	bariéra	barrera	bariéra	N;FEM;SG	N;NOM;FEM;SG;POS
barrera	překážka	barrera	překážka	N;FEM;SG	N;NOM;FEM;SG;POS
barrera	bariéru	barrera	bariéra	N;FEM;SG	N;ACC;FEM;SG;POS
aprender	naučit	aprender	naučit	V;NFIN	V;PFV;POS;NFIN
actualización	upgrade	actualización	upgrade	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
actualización	modernizace	actualización	modernizace	N;FEM;SG	N;NOM;FEM;SG;POS
actualización	aktualizace	actualización	aktualizace	N;FEM;SG	N;NOM;FEM;SG;POS
actualización	aktualizace	actualización	aktualizace	N;FEM;SG	N;NOM;FEM;SG;POS
estatura	výška	estatura	výška	N;FEM;SG	N;NOM;FEM;SG;POS
estatura	výšku	estatura	výška	N;FEM;SG	N;ACC;FEM;SG;POS
tarjetas	karet	tarjeta	karta	N;FEM;PL	N;GEN;FEM;PL;POS
tarjetas	karty	tarjeta	karta	N;FEM;PL	N;NOM;FEM;PL;POS
tarjetas	vizitky	tarjeta	vizitka	N;FEM;PL	N;NOM;FEM;PL;POS
catalunya	catalunya	catalunya	catalunya	N;FEM;SG	N;NOM;FEM;SG;POS
baby	baby	baby	baby	N	N;FEM;SG;POS
baby	zlato	baby	zlato	N	N;NOM;NEUT;SG;POS
baby	dítě	baby	dítě	N	N;NOM;NEUT;SG;POS
baby	miláček	baby	miláček	N	N;ANIM;NOM;MASC;SG;POS
imprenta	tisk	imprenta	tisk	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
tesoro	poklad	tesoro	poklad	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
tesoro	pokladnice	tesoro	pokladnice	N;MASC;SG	N;NOM;FEM;SG;POS
tesoro	pokladna	tesoro	pokladna	N;MASC;SG	N;NOM;FEM;SG;POS
olímpica	olympijský	olímpico	olympijský	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
pianista	pianista	pianista	pianista	N;SG	N;ANIM;NOM;MASC;SG;POS
facilitar	usnadňovat	facilitar	usnadňovat	V;NFIN	V;IPFV;POS;NFIN
facilitar	usnadnit	facilitar	usnadnit	V;NFIN	V;PFV;POS;NFIN
bits	kousky	bit	kousek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
patrona	patrona	patrona	patron	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
patrona	patron	patrona	patron	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
presidenciales	prezidentských	presidencial	prezidentský	ADJ;PL	ADJ;GEN;MASC;PL;POS
presidenciales	prezidentské	presidencial	prezidentský	ADJ;PL	ADJ;NOM;MASC;PL;POS
maestra	učitel	maestro	učitel	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
maestra	učitelka	maestro	učitelka	N;FEM;SG	N;NOM;FEM;SG;POS
continuo	nepřetržité	continuo	nepřetržitý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;NEG
continuo	kontinuální	continuo	kontinuální	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
continuo	nepřetržitý	continuo	přetržitý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;NEG
vecino	sousedka	vecino	sousedka	N;MASC;SG	N;NOM;FEM;SG;POS
vecino	soused	vecino	soused	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vecino	sousedka	vecino	sousedka	N;MASC;SG	N;NOM;FEM;SG;POS
vecino	soused	vecino	soused	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
exploración	skauting	exploración	skauting	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
exploración	zkoumání	exploración	zkoumání	N;FEM;SG	N;NOM;NEUT;SG;POS
exploración	objevování	exploración	objevování	N;FEM;SG	N;NOM;NEUT;SG;POS
exploración	průzkum	exploración	průzkum	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
consejos	tipy	consejo	tip	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
consejos	tipů	consejo	tip	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
consejos	rad	consejo	rada	N;MASC;PL	N;GEN;FEM;PL;POS
consejos	rady	consejo	rada	N;MASC;PL	N;NOM;FEM;PL;POS
parámetros	parametry	parámetro	parametr	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
legado	odkaz	legado	odkaz	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
chicos	kluky	chico	kluk	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
chicos	hoši	chico	hoch	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	kluci	chico	kluk	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	chlapci	chico	chlapec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	borci	chico	borec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	kluci	chico	kluk	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	lidi	chico	člověk	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
chicos	chlapi	chico	chlap	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
guitarras	kytary	guitarra	kytara	N;FEM;PL	N;NOM;FEM;PL;POS
componente	složka	componente	složka	N;MASC;SG	N;NOM;FEM;SG;POS
corrupción	korupce	corrupción	korupce	N;FEM;SG	N;NOM;FEM;SG;POS
corrupción	korupci	corrupción	korupce	N;FEM;SG	N;ACC;FEM;SG;POS
externa	externí	externo	externí	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
externa	vnější	externo	vnější	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
vegetales	zeleniny	vegetal	zelenina	N;MASC;PL	N;NOM;FEM;PL;POS
lawrence	lawrence	lawrence	lawrence	N;SG	N;NOM;FEM;SG;POS
dragon	draku	dragon	drak	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
dragon	drak	dragon	drak	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
séptima	sedmé	séptimo	sedmý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
séptima	sedmá	séptimo	sedmý	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
séptima	sedmý	séptimo	sedmý	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
signo	znak	signo	znak	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
signo	podpis	signo	podpis	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
espejo	zrcátko	espejo	zrcátko	N;MASC;SG	N;NOM;NEUT;SG;POS
espejo	zrcadlo	espejo	zrcadlo	N;MASC;SG	N;NOM;NEUT;SG;POS
finalidad	účelu	finalidad	účel	N;FEM;SG	N;INAN;DAT;MASC;SG;POS
finalidad	účel	finalidad	účel	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
sinfonía	symfonie	sinfonía	symfonie	N;FEM;SG	N;NOM;FEM;SG;POS
teclado	klávesnice	teclado	klávesnice	N;MASC;SG	N;NOM;FEM;SG;POS
teclado	klávesnice	teclado	klávesnice	N;MASC;SG	N;NOM;FEM;SG;POS
teclado	klávesnici	teclado	klávesnice	N;MASC;SG	N;ACC;FEM;SG;POS
matemático	matematické	matemático	matematický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
matemático	matematický	matemático	matematický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
feliz	šťastný	feliz	šťastný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG;POS
feliz	šťastná	feliz	šťastný	ADJ;SG	ADJ;NOM;FEM;SG;POS
recoge	shromažďuje	recoger	shromažďovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
recoge	sbírá	recoger	sbírat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
mapas	map	mapa	mapa	N;MASC;PL	N;GEN;FEM;PL;POS
mapas	mapy	mapa	mapa	N;MASC;PL	N;NOM;FEM;PL;POS
mapas	mapy	mapa	mapa	N;MASC;PL	N;NOM;FEM;PL;POS
molecular	molekulární	molecular	molekulární	ADJ;SG	ADJ;NOM;FEM;SG;POS
cúpula	kupole	cúpula	kupole	N;FEM;SG	N;NOM;FEM;SG;POS
ciudadano	občan	ciudadano	občan	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ciudadano	občana	ciudadano	občan	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
concretamente	konkrétně	concretamente	konkrétně	ADV	ADV;POS
concretamente	specificky	concretamente	specificky	ADV	ADV;POS
concretamente	výslovně	concretamente	výslovně	ADV	ADV;POS
cónsul	konzul	cónsul	konzul	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
existir	existují	existir	existovat	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
protocolo	protokolu	protocolo	protokol	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
protocolo	protokol	protocolo	protokol	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
malvinas	falklandy	malvina	falkland	N;FEM;PL	N;NOM;FEM;PL;POS
capturado	zajat	capturado	zajatý	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
capturado	chycen	capturado	chycený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
cerrada	zamčeno	cerrado	zamčený	ADJ;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
cerrada	zamčené	cerrado	zamčený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
cerrada	uzavřené	cerrado	uzavřený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
cerrada	zavřeno	cerrado	zavřený	ADJ;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
cerrada	uzavřený	cerrado	uzavřený	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
cerrada	zavřené	cerrado	zavřený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
batman	batman	batmar	batman	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
batman	batmana	batmar	batmana	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
continuidad	kontinuitu	continuidad	kontinuita	N;FEM;SG	N;ACC;FEM;SG;POS
asesor	poradce	asesor	poradce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
asesor	konzultant	asesor	konzultant	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
asesor	poradce	asesor	poradce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
asesor	rádce	asesor	rádce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
asesor	poradce	asesor	poradce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
restaurante	restaurace	restaurante	restaurace	N;SG	N;NOM;FEM;SG;POS
tanques	nádrže	tanque	nádrž	N;MASC;PL	N;NOM;FEM;PL;POS
tanques	tanky	tanque	tank	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
tanques	cisterny	tanque	cisterna	N;MASC;PL	N;NOM;FEM;PL;POS
informes	zprávy	informe	zpráva	N;MASC;PL	N;NOM;FEM;PL;POS
misterio	záhada	misterio	záhada	N;MASC;SG	N;NOM;FEM;SG;POS
division	dělení	division	dělení	N;FEM;SG	N;NOM;NEUT;SG;POS
division	divize	division	divize	N;FEM;SG	N;NOM;FEM;SG;POS
expresa	vyjadřuje	expresar	vyjadřovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
expresa	vyjádřit	expresar	vyjádřit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
planetas	planet	planeta	planeta	N;MASC;PL	N;GEN;FEM;PL;POS
planetas	planety	planeta	planeta	N;MASC;PL	N;NOM;FEM;PL;POS
proteína	protein	proteína	protein	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
postal	pohled	postal	pohled	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
postal	pohlednici	postal	pohlednice	N;MASC;SG	N;ACC;FEM;SG;POS
administrador	správce	administrador	správce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
administrador	správce	administrador	správce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
administrador	správce	administrador	správce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
administrador	manažer	administrador	manažer	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
noches	večery	noche	večer	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
estrecha	úzká	estrecho	úzký	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
estrecha	úzké	estrecho	úzký	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
estrecha	úzký	estrecho	úzký	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
extraño	zvláštní	extraño	zvláštní	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
extraño	divné	extraño	divný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
extraño	divný	extraño	divný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
extraño	zvláštní	extraño	zvláštní	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
tratando	zkouší	tratar	zkoušit	V;V.MSDR	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
tratando	zkouším	tratar	zkoušit	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
venus	venuši	venus	venova	N	N;DAT;FEM;SG;POS
venus	venuše	venus	venuše	N	N;NOM;FEM;SG;POS
determinada	odhodlaný	determinado	odhodlaný	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
determinada	odhodlaná	determinado	odhodlaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
escaños	sedadel	escaño	sedadlo	N;MASC;PL	N;NOM;NEUT;PL;POS
escaños	sedadla	escaño	sedadlo	N;MASC;PL	N;NOM;NEUT;PL;POS
escaños	sedačky	escaño	sedačka	N;MASC;PL	N;NOM;FEM;PL;POS
cirugía	chirurgie	cirugía	chirurgie	N;FEM;SG	N;NOM;FEM;SG;POS
cirugía	operace	cirugía	operace	N;FEM;SG	N;NOM;FEM;SG;POS
segmento	segment	segmento	segment	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
segmento	segmentu	segmento	segment	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
destruido	zničeno	destruido	zničený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
destruido	zničen	destruido	zničený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
ayudante	asistent	ayudante	asistent	N;SG	N;ANIM;NOM;MASC;SG;POS
ayudante	asistentka	ayudante	asistentka	N;SG	N;NOM;FEM;SG;POS
ayudante	pobočník	ayudante	pobočník	N;SG	N;ANIM;NOM;MASC;SG;POS
ayudante	pomocník	ayudante	pomocník	N;SG	N;ANIM;NOM;MASC;SG;POS
ayudante	pomocníka	ayudante	pomocník	N;SG	N;ANIM;ACC;MASC;SG;POS
ayudante	zástupce	ayudante	zástupce	N;SG	N;ANIM;NOM;MASC;SG;POS
ayudante	zástupkyně	ayudante	zástupkyně	N;SG	N;NOM;FEM;SG;POS
ayudante	náměstek	ayudante	náměstek	N;SG	N;ANIM;NOM;MASC;SG;POS
servidor	serveru	servidor	server	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
servidor	server	servidor	server	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
portero	brankář	portero	brankář	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
portero	údržbář	portero	údržbář	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
portero	brankář	portero	brankář	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
portero	nosič	portero	nosič	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
característico	charakteristické	característico	charakteristický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
latin	latina	latin	latina	N	N;NOM;FEM;SG;POS
escasa	řídké	escaso	řídký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
aplicar	aplikovat	aplicar	aplikovat	V;NFIN	V;POS;NFIN
aplicar	uplatnit	aplicar	uplatnit	V;NFIN	V;POS;NFIN
perfectamente	perfektně	perfectamente	perfektně	ADV	ADV;POS
perfectamente	dokonale	perfectamente	dokonale	ADV	ADV;POS
diablo	čert	diablo	čert	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
diablo	ďábel	diablo	ďábel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
diablo	diablo	diablo	diablo	N;MASC;SG	N;NOM;NEUT;SG;POS
repertorio	repertoár	repertorio	repertoár	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
java	java	java	java	N;MASC;SG	N;NOM;NEUT;SG;POS
transferencia	transfer	transferencia	transfer	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
transferencia	přesun	transferencia	přesun	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
transferencia	převod	transferencia	převod	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
transferencia	přenos	transferencia	přenos	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
transferencia	přenos	transferencia	přenos	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
quinteto	kvintet	quinteto	kvintet	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
reconocer	uznat	reconocer	uznat	V;NFIN	V;PFV;POS;NFIN
reconocer	rozpoznat	reconocer	rozpoznat	V;NFIN	V;PFV;POS;NFIN
reconocer	rozpoznat	reconocer	rozpoznat	V;NFIN	V;PFV;POS;NFIN
reconocer	uznat	reconocer	uznat	V;NFIN	V;PFV;POS;NFIN
intérpretes	umělci	intérprete	umělec	N;PL	N;ANIM;NOM;MASC;PL;POS
intérpretes	tlumočníků	intérprete	tlumočník	N;PL	N;ANIM;GEN;MASC;PL;POS
llena	plné	lleno	plný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
llena	plný	lleno	plný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
llena	plná	lleno	plný	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
jueces	porotci	juez	porotce	N;PL	N;ANIM;NOM;MASC;PL;POS
jueces	soudců	juez	soudce	N;PL	N;ANIM;GEN;MASC;PL;POS
jueces	soudci	juez	soudce	N;PL	N;ANIM;NOM;MASC;PL;POS
alcohol	alkoholu	alcohol	alkohol	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
alcohol	alkohol	alcohol	alkohol	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
alcohol	alkoholička	alcohol	alkoholička	N;MASC;SG	N;NOM;FEM;SG;POS
alcohol	alkoholik	alcohol	alkoholik	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
rodeado	obklopen	rodeado	obklopený	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
beatriz	beatrice	beatriz	beatrika	N;FEM;SG	N;NOM;FEM;SG;POS
estable	stabilní	estable	stabilní	ADJ;SG	ADJ;NOM;MASC;SG;POS
entera	celý	entero	celý	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
entera	celou	entero	celý	ADJ;FEM;SG	ADJ;ACC;FEM;SG;POS
entera	celá	entero	celý	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
entera	celé	entero	celý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
subir	nahrát	subir	nahrát	V;NFIN	V;POS;NFIN
subir	nahrajte	subir	nahratit	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
subir	vylézt	subir	vylézt	V;NFIN	V;POS;NFIN
subir	šplhat	subir	šplhat	V;NFIN	V;IPFV;POS;NFIN
concesión	udělování	concesión	udělování	N;FEM;SG	N;NOM;NEUT;SG;POS
concesión	poskytnutí	concesión	poskytnutí	N;FEM;SG	N;NOM;NEUT;SG;POS
concesión	udělení	concesión	udělení	N;FEM;SG	N;NOM;NEUT;SG;POS
arqueología	archeologie	arqueología	archeologie	N;FEM;SG	N;NOM;FEM;SG;POS
arqueología	archeologie	arqueología	archeologie	N;FEM;SG	N;NOM;FEM;SG;POS
alimento	jídlo	alimento	jídlo	N;MASC;SG	N;NOM;NEUT;SG;POS
alimento	potrava	alimento	potrava	N;MASC;SG	N;NOM;FEM;SG;POS
alimento	krmení	alimento	krmení	N;MASC;SG	N;NOM;NEUT;SG;POS
alimento	krmivo	alimento	krmivo	N;MASC;SG	N;NOM;NEUT;SG;POS
corre	vede	correr	vést	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
corre	běží	correr	běžet	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
corre	spustit	correr	spustit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
tigre	tygr	tigre	tygr	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
linux	linux	linux	linux	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
light	světle	light	světlo	N	N;NOM;NEUT;SG;POS
light	světlo	light	světlo	N	N;NOM;NEUT;SG;POS
protesta	protest	protesta	protest	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
educativo	vzdělávací	educativo	vzdělávací	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
genética	genetický	genético	genetický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
genética	genetická	genético	genetický	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
monumental	monumentální	monumental	monumentální	ADJ;SG	ADJ;NOM;MASC;SG;POS
responde	odpovědět	responder	odpovědět	V;IND;SG;3;PRS;FIN	V;POS;NFIN
responde	reagovat	responder	reagovat	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
responde	reaguje	responder	reagovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
celebran	slavit	celebrar	slavit	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
celebran	oslavit	celebrar	oslavit	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
palo	klacek	palo	klacek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
cat	kocka	cat	kocka	N	N;NOM;FEM;SG;POS
cat	kočka	cat	kočka	N	N;NOM;FEM;SG;POS
cat	kocour	cat	kocour	N	N;ANIM;NOM;MASC;SG;POS
ondas	vlny	onda	vlna	N;FEM;PL	N;NOM;FEM;PL;POS
ondas	vln	onda	vlna	N;FEM;PL	N;GEN;FEM;PL;POS
protestas	protesty	protesta	protest	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
protestas	protesty	protesta	protest	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
geográficos	geografické	geográfico	geografický	ADJ;MASC;PL	ADJ;NOM;MASC;PL;POS
geográficos	geografické	geográfico	geografický	ADJ;MASC;PL	ADJ;NOM;MASC;PL;POS
altamente	vysoce	altamente	vysoce	ADV	ADV
conservatorio	konzervatoři	conservatorio	konzervatoř	N;MASC;SG	N;DAT;FEM;SG;POS
correcta	správné	correcto	správný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS
correcta	správná	correcto	správný	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
colonización	kolonizaci	colonización	kolonizace	N;FEM;SG	N;ACC;FEM;SG;POS
colonización	kolonizaci	colonización	kolonizace	N;FEM;SG	N;ACC;FEM;SG;POS
islandia	islandském	islandia	islandský	ADJ;FEM;SG	ADJ;ESS;MASC;SG;POS
islandia	islandské	islandia	islandský	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
controversia	spor	controversia	spor	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
controversia	sporu	controversia	spor	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
controversia	kontroverze	controversia	kontroverze	N;FEM;SG	N;NOM;FEM;SG;POS
incorporación	začleňování	incorporación	začleňování	N;FEM;SG	N;NOM;NEUT;SG;POS
incorporación	začlenění	incorporación	začlenění	N;FEM;SG	N;NOM;NEUT;SG;POS
diseñador	návrhář	diseñador	návrhář	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
tarjeta	karta	tarjeta	karta	N;FEM;SG	N;NOM;FEM;SG;POS
tarjeta	vizitka	tarjeta	vizitka	N;FEM;SG	N;NOM;FEM;SG;POS
tarjeta	kartu	tarjeta	karta	N;FEM;SG	N;ACC;FEM;SG;POS
anillos	kroužky	anillo	kroužka	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
anillos	kruhy	anillo	kruh	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
anillos	prstýnky	anillo	prstýnek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
leyendas	popisky	leyenda	popisek	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
leyendas	legend	leyenda	legenda	N;FEM;PL	N;GEN;FEM;PL;POS
leyendas	legendy	leyenda	legenda	N;FEM;PL	N;NOM;FEM;PL;POS
arenas	arény	arena	aréna	N;FEM;PL	N;NOM;FEM;PL;POS
morgan	morgana	morgar	morgana	N;MASC;SG	N;NOM;FEM;SG;POS
contribución	příspěvek	contribución	příspěvek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
banderas	transparenty	bandera	transparent	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
banderas	vlajky	bandera	vlajka	N;FEM;PL	N;NOM;FEM;PL;POS
originario	pocházející	originario	pocházející	ADJ;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
acb	cba	acb	cba	N;FEM;SG	N;NOM;MASC;SG;POS
voluntarios	dobrovolníků	voluntario	dobrovolník	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
voluntarios	dobrovolníky	voluntario	dobrovolník	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
voluntarios	dobrovolníci	voluntario	dobrovolník	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
vegetal	zeleninové	vegetal	zeleninový	ADJ;SG	ADJ;NOM;MASC;SG;POS
versos	verše	verso	verš	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
indicar	uveďte	indicar	uvést	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
transportes	transporty	transporte	transport	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
compró	koupil	comprar	koupit	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
