for	για	for	για	ADP	ADP
voldsomt	βίαια	voldsomt	βίαιο	ADV	ADV
voldsomt	βίαια	voldsomt	βίαιο	ADV	ADV
anmeldelse	ειδοποίηση	anmeldelse	ειδοποίηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anmeldelse	κοινοποίηση	anmeldelse	κοινοποίηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anmeldelse	γνωστοποίηση	anmeldelse	γνωστοποίηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
anmeldelse	επανεξέταση	anmeldelse	επανεξέταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
anmeldelse	αναθεώρηση	anmeldelse	αναθεώρηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anmeldelse	ανασκόπηση	anmeldelse	ανασκόπηση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
himlen	παράδεισος	himmel	παράδεισος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
himlen	παράδεισο	himmel	παράδεισος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
himlen	ουρανού	himmel	ουρανός	N;DEF;MASC+FEM;SG	N;GEN;NEUT;SG
himlen	ουρανό	himmel	ουρανός	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
papir	χαρτί	papir	χαρτί	N;INDF;NEUT;SG	N;NOM;NEUT;SG
objekter	αντικείμενα	objekt	αντικείμενο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
adskilt	χωρισμένος	adskille	χωρισμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
klosteret	μοναστήρι	klostere	μοναστήρι	N;DEF;NEUT;SG	N;NOM;NEUT;SG
klosteret	μονή	klostere	μονή	N;DEF;NEUT;SG	N;NOM;FEM;SG
aksel	φρεάτιο	aksel	φρεάτιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
aksel	άξονας	aksel	άξονας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
aksel	άξονα	aksel	άξονας	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
ånd	πνεύμα	ånd	πνεύμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ånd	πνευμα	ånd	πνευμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
iver	ζήλο	iver	ζήλος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
iver	προθυμία	iver	προθυμία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kunstneriske	καλλιτεχνικές	kunstnerisk	καλλιτεχνικός	ADJ;PL	ADJ;NOM;FEM;PL
glas	γυάλινο	glas	γυάλινος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
glas	γυάλινη	glas	γυάλινος	N;INDF;NEUT;SG	N;NOM;FEM;SG
glas	ποτήρι	glas	ποτήρι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
glas	γυαλί	glas	γυαλί	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stranden	παραλία	strand	παραλία	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
stranden	παραλια	strand	παράλια	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
castle	καστρο	castle	καστρο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udstillinger	εκθέσεις	udstilling	έκθεση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
præsidenten	πρόεδρος	præsident	πρόεδρος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
præsidenten	πρόεδρε	præsident	πρόεδρος	N;DEF;MASC+FEM;SG	N;VOC;MASC;SG
præsidenten	πρόεδρο	præsident	πρόεδρος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
ødelægge	καταστρέψει	ødelægge	καταστρέφω	V;NFIN;ACT	V;PFV;IND;SG;3;FIN;ACT
forkortelse	συντομογραφία	forkortelse	συντομογραφία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forkortelse	ακρωνύμιο	forkortelse	ακρωνύμιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lærere	διδάσκοντες	lærer	διδάσκων	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
lærere	δασκάλους	lærer	δάσκαλος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
lærere	δάσκαλοι	lærer	δάσκαλος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
lærere	καθηγητές	lærer	καθηγητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
kommentar	σχόλιο	kommentar	σχόλιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
generel	γενική	generel	γενικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
generel	γενικό	generel	γενικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
truet	απείλησε	true	απειλώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
dagbladet	εφημερίδα	dagblad	εφημερίδα	N;DEF;NEUT;SG	N;NOM;FEM;SG
dagbladet	εφημεριδα	dagblad	εφημεριδα	N;DEF;NEUT;SG	N;NOM;FEM;SG
kød	κρέας	kød	κρέος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
kød	σάρκα	kød	σάρκα	N;INDF;NEUT;SG	N;NOM;FEM;SG
krise	κρίση	krise	κρίση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
krise	κριση	krise	κριση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
church	τσερτς	church	τσερτς	N;INDF;MASC+FEM;SG	N
church	εκκλησία	church	εκκλησία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
church	εκκλησια	church	εκκλησιος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
distrikter	συνοικίες	distrikt	συνοικία	N;INDF;NEUT;PL	N;NOM;FEM;PL
forestillinger	παραστάσεις	forestilling	παράσταση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forestillinger	ιδέες	forestilling	ιδέα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
hjørne	γωνιά	hjørne	γωνιά	N;INDF;NEUT;SG	N;NOM;FEM;SG
hjørne	γωνία	hjørne	γωνία	N;INDF;NEUT;SG	N;NOM;FEM;SG
arrangementer	ρυθμίσεις	arrangement	ρύθμιση	N;INDF;NEUT;PL	N;NOM;FEM;PL
arrangementer	γεγονότα	arrangement	γεγονός	N;INDF;NEUT;PL	N;NOM;NEUT;PL
arrangementer	γεγονοτα	arrangement	γεγονος	N;INDF;NEUT;PL	N;NOM;NEUT;PL
arrangementer	συμβάντα	arrangement	συμβάντα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
arrangementer	εκδηλώσεις	arrangement	εκδήλωση	N;INDF;NEUT;PL	N;NOM;FEM;PL
rhinen	ρήνου	rhin	ρήνος	N;DEF;MASC+FEM;SG	N;GEN;MASC;SG
regerende	βασιλεύοντας	regerende	βασιλεύω	V;PRS;V.PTCP	V;IPFV;V.CVB;ACT
sporet	τροχιά	spor	τροχιά	N;DEF;NEUT;SG	N;NOM;FEM;SG
sporet	πίστα	spor	πίστα	N;DEF;NEUT;SG	N;ACC;FEM;SG
sporet	μονοπάτι	spor	μονοπάτι	N;DEF;NEUT;SG	N;NOM;NEUT;SG
lørdag	σάββατο	lørdag	σάββατος	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
bevidst	συνειδητή	bevidst	συνειδητής	ADJ;INDF;SG	ADJ;NOM;FEM;SG
bevidst	σκόπιμη	bevidst	σκόπιμος	ADJ;INDF;SG	ADJ;NOM;FEM;SG
præcist	ακριβή	præcist	ακριβός	ADV	ADV
præcist	ακριβές	præcist	ακριβής	ADV	ADV
busser	προπονητές	bus	προπονητής	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
busser	λεωφορεία	bus	λεωφορείο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
tilbud	προσφορές	tilbud	προσφορά	N;INDF;NEUT;PL	N;NOM;FEM;PL
kampagnen	εκστρατεία	kampagne	εκστρατεία	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
kampagnen	καμπάνια	kampagne	καμπάνια	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
bruxelles	βρυξελλών	bruxelles	βρύξελλος	N;INDF;MASC+FEM;PL	N;GEN;MASC;PL
træning	επιμόρφωση	træning	επιμόρφωση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	εκπαίδευση	træning	εκπαίδευση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	κατάρτισης	træning	κατάρτιση	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
træning	κατάρτιση	træning	κατάρτιση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	προπόνηση	træning	προπόνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	ιατρείο	træning	ιατρείο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
træning	εξάσκηση	træning	εξάσκηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	προπόνηση	træning	προπόνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
træning	προπόνηση	træning	προπόνηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
ilt	οξυγόνο	ilt	οξυγόνο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skjult	κρυμμένος	skjult	κρυμμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
skjult	κρύφτηκε	skjult	κρύφτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
skjult	κρυμμένη	skjult	κρύμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gennemsnit	μέσος	gennemsnit	μέσος	N;INDF;NEUT;SG	N;NOM;MASC;SG
gennemsnit	μέση	gennemsnit	μέσο	N;INDF;NEUT;SG	N;NOM;FEM;SG
dybde	βάθος	dybde	βάθος	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
introducerede	εισήγαγε	introducere	εισηγάγω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
argument	επιχείρημα	argument	επιχείρημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
etager	όροφοι	etage	όροφος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
etager	πατώματα	etage	πάτωμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
etager	ορόφους	etage	όροφος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
tilstrækkeligt	επαρκή	tilstrækkeligt	επαρκής	ADV	ADV
vurdering	αξιολόγηση	vurdering	αξιολόγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
vurdering	εκτίμηση	vurdering	εκτίμηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
vurdering	αξιολόγηση	vurdering	αξιολόγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
skak	σκάκι	skak	σκάκι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
opgivet	εγκαταλειμμένο	opgive	εγκαταλείμμενο	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
opgivet	εγκαταλείφθηκε	opgive	εγκαταλείπω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
opgivet	εγκαταλελειμμένο	opgive	εγκαταλείαιμμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
bokser	πυγμάχος	bokse	πυγμάχος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bokser	πυγμάχος	bokse	πυγμάχος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bokser	αγωνιστής	bokse	αγωνιστής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kritiske	κρίσιμα	kritisk	κρίσιμα	ADJ;PL	ADJ;NOM;NEUT;PL
kritiske	κρίσιμες	kritisk	κρίσιμος	ADJ;PL	ADJ;NOM;FEM;PL
australsk	αυστραλός	australsk	αυστραλός	ADJ;INDF;SG	ADJ;NOM;MASC;SG
konsensus	συναίνεση	konsensus	συναίνεση	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
idømt	καταδίκασε	idømme	καταδικάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
idømt	καταδικάστηκε	idømme	καταδικάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
venlig	φιλική	venlig	φιλικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
venlig	φιλικός	venlig	φιλικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
venlig	φιλικό	venlig	φιλικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
datteren	θυγατέρα	datter	θυγατέρα	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
datteren	κόρη	datter	κόρη	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
datteren	κορη	datter	κορη	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
slam	ιλύος	slam	ιλύος	N;INDF;NEUT;SG	N;GEN;FEM;SG
apple	μήλο	apple	μήλος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
licens	δίπλωμα	lic	δίπλωμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
licens	άδεια	lic	άδεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
licens	άδεια	lic	άδεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
licens	αδεια	lic	αδεια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
konstruktion	σχεδιασμό	konstruktion	σχεδιασμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
konstruktion	σχεδίαση	konstruktion	σχεδίαση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
konstruktion	σχέδιο	konstruktion	σχέδιο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
konstruktion	σχεδιασμός	konstruktion	σχεδιασμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
frygt	φόβος	frygt	φόβος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
frygt	φόβο	frygt	φόβος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
landsbyerne	χωριά	landsby	χωριό	N;DEF;MASC+FEM;PL	N;NOM;NEUT;PL
landsbyerne	χωριών	landsby	χώρα	N;DEF;MASC+FEM;PL	N;GEN;FEM;PL
betingelser	προϋποθέσεις	betingelse	προϋπόθεση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
betingelser	συνθήκες	betingelse	συνθήκη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
betingelser	όροι	betingelse	όρος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
formen	σχήμα	formen	σχήμα	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
formen	μορφη	formen	μορφη	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
formen	μορφή	formen	μορφή	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
formen	έντυπο	formen	έντυπο	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
formen	φόρμα	formen	φόρμα	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
noter	νότες	note	νότος	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
noter	σημειώσεις	note	σημείωση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
biblioteket	βιβλιοθήκη	bibliotek	βιβλιοθήκη	N;DEF;NEUT;SG	N;NOM;FEM;SG
bekendt	οικεία	bekendt	οικεία	ADJ;INDF;SG	ADJ;NOM;FEM;SG
bekendt	οικείο	bekendt	οικείο	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
bekendt	γνωστός	bekendt	γνωστός	ADJ;INDF;SG	ADJ;NOM;MASC;SG
vente	περιμένω	vente	περιμένω	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
vente	περιμένοντας	vente	περιμένω	V;NFIN;ACT	V;IPFV;V.CVB;ACT
vente	περιμένει	vente	περιμένω	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ryttere	καβαλάρηδες	ryttere	καβαλάρηδα	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
ryttere	ιππείς	ryttere	ιππές	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
ryttere	καβαλάρηδες	ryttere	καβαλάρηδα	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
ryttere	ιππείς	ryttere	ιππές	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
ryttere	αναβάτες	ryttere	αναβάτης	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
ombygning	μετατροπής	ombygning	μετατροπή	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
ombygning	μετατροπή	ombygning	μετατροπή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
motorvej	αυτοκινητόδρομος	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
motorvej	αυτοκινητόδρομο	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
motorvej	αυτοκινητόδρομος	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
motorvej	αυτοκινητόδρομο	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
motorvej	αυτοκινητόδρομος	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
motorvej	λεωφόρος	motorvej	λεωφόρος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
motorvej	αυτοκινητόδρομο	motorvej	αυτοκινητόδρομος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
afsløret	αποκαλύφθηκε	afsløre	αποκαλύπτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
afsløret	αποκάλυψε	afsløre	αποκαλύπτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
afsløret	αποκάλυψε	afsløre	αποκαλύπτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
afsløret	εκτεθεί	afsløre	εκθέτω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
afsløret	εκτεθειμένη	afsløre	εκτεθειμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
paven	πάπας	pave	πάπας	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
paven	πάπα	pave	πάπα	N;DEF;MASC+FEM;SG	N;VOC;MASC;SG
diplomat	διπλωμάτης	diplomat	διπλωμάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
diplomat	διπλωμάτη	diplomat	διπλώματος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
vejr	καιρός	vejr	καιρός	N;INDF;NEUT;SG	N;NOM;MASC;SG
stiger	ανεβαίνει	stige	ανεβαίνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
stiger	ανατέλλει	stige	ανατέλλω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
fætter	ξαδέρφη	fætter	ξαδέρφος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fætter	ξάδελφος	fætter	ξάδελφος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
karakteristisk	χαρακτηριστική	karakteristisk	χαρακτηριστικός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
myndighed	αρχη	myndighed	αρχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
myndighed	αρχή	myndighed	αρχή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
myndighed	εξουσία	myndighed	εξουσία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kunde	πελάτης	kunde	πελάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kunde	πελάτη	kunde	πελάτης	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
kunde	πελάτης	kunde	πελάτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kunde	πελάτη	kunde	πελάτης	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
læst	διαβάσει	læse	διαβάζω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;ACT
læst	διάβαζε	læse	διαβάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
læst	διάβασε	læse	διαβάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
boet	έζησα	bo	έζησα	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
boet	έζησε	bo	φήνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
boet	ζούσε	bo	ζωύνω	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
valley	κοιλάδα	valley	κοιλάδα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
nettet	δίκτυο	net	δίκτυο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
alderen	ηλικίας	alder	ηλικία	N;DEF;MASC+FEM;SG	N;GEN;FEM;SG
alderen	ηλικία	alder	ηλικία	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
alderen	ηλικια	alder	ηλικια	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
turné	ξενάγηση	turné	ξενάγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
turné	περιήγηση	turné	περιήγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
turné	περιοδεία	turné	περιοδείο	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
sammensætning	σύνθεση	sammensætning	σύνθεση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
minut	λεπτό	minut	λεπτό	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sammenligning	σύγκριση	sammenligning	σύγκριση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
læser	διαβάζει	læse	διαβάζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
konsekvenser	επιπτώσεις	konsekvens	επίπτωση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
konsekvenser	συνέπειες	konsekvens	συνέπεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
konsekvenser	επιπτώσεις	konsekvens	επίπτωση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
konsekvenser	συνέπειες	konsekvens	συνέπεια	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
vinduer	παραθύρων	vindue	παράθυρος	N;INDF;NEUT;PL	N;GEN;NEUT;PL
vinduer	παράθυρα	vindue	παράθυρα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
retninger	κατευθύνσεις	retning	κατεύθυνση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
andré	άντρε	andré	άντρε	N;INDF;MASC+FEM;SG	N
kommandant	διοικητής	kommandant	διοικητής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kommandant	διοικητή	kommandant	διοικητής	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
kommandant	διοικητής	kommandant	διοικητής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kommandant	διοικητή	kommandant	διοικητής	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
management	διοίκηση	management	διοίκηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
management	διαχείρισης	management	διαχείριση	N;INDF;NEUT;SG	N;GEN;FEM;SG
management	διαχείριση	management	διαχείριση	N;INDF;NEUT;SG	N;NOM;FEM;SG
musical	μιούζικαλ	musical	μιούζικαλ	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
erindringer	μνήμες	erindring	μνήμα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
erindringer	αναμνήσεις	erindring	ανάμνηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
erindringer	απομνημονεύματα	erindring	απομνημόνευμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
erindringer	απομνημονεύματα	erindring	απομνημόνευμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
fotograf	φωτογράφος	fotograf	φωτογράφος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
underskrevet	υπογεγραμμένο	underskrive	υπογεγράμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
underskrevet	υπογεγραμμένη	underskrive	υπογεγράμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
underskrevet	υπέγραψε	underskrive	υπογράφω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
underskrevet	υπεγράφη	underskrive	υπεγράφη	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
fødested	γενέτειρα	fødested	γενέτειρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
geografi	γεωγραφία	geografi	γεωγραφία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
uddelt	διανεμηθεί	uddele	διανεμώ	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
fortælling	παραμύθι	fortælling	παραμύθι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fortælling	αφήγηση	fortælling	αφήγηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
skyde	ρίξε	skyde	ρίχνω	V;NFIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
trussel	απειλή	trussel	απειλή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
foredrag	κήρυγμα	foredrag	κήρυγμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
foredrag	διάλεξη	foredrag	διάλεξη	N;INDF;NEUT;SG	N;ACC;FEM;SG
flyve	πετάξει	flyve	πετώ	V;NFIN;ACT	V;PFV;NFIN;ACT
flyve	πέταξε	flyve	πετώ	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
flyve	πετώντας	flyve	πετώ	V;NFIN;ACT	V;IPFV;V.CVB;ACT
præmie	ασφάλιστρο	præmie	ασφάλιστρο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
præmie	έπαθλο	præmie	έπαθλος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
præmie	βραβείο	præmie	βραβείο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fuldstændigt	εντελώς	fuldstændigt	εντελώς	ADV	ADV
chance	ευκαιρία	chance	ευκαιρία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
chance	τσανς	chance	τσανς	N;INDF;MASC+FEM;SG	N
monteret	τοποθετηθεί	monter	τοποθετώ	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
monteret	εγκαταστάθηκε	monter	εγκαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
monteret	εγκατασταθεί	monter	εγκαθιστώ	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
monteret	εγκατεστημένο	monter	εγκατεστημένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
