kategória	categoría	kategória	categoría	N;NOM;FEM;SG	N
deje	acontecer	diať	acontecer	V;IPFV;IND;SG;3;POS;PRS;FIN	V
deje	ocorre	diať	ocorrer	V;IPFV;IND;SG;3;POS;PRS;FIN	V
deje	pasa	diať	pasar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
deje	pasando	diať	pasar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
rozum	cerebro	rozum	cerebro	N;INAN;NOM;MASC;SG	N
rozum	cerebros	rozum	cerebro	N;INAN;NOM;MASC;SG	N
rozum	razón	rozum	razón	N;INAN;NOM;MASC;SG	N
rozum	motivo	rozum	motivo	N;INAN;NOM;MASC;SG	N
rozum	pola	rozum	pola	N;INAN;NOM;MASC;SG	N
rozum	mente	rozum	mente	N;INAN;NOM;MASC;SG	N
rozum	sentido	rozum	sentido	N;INAN;NOM;MASC;SG	N
kopec	outeiro	kopec	outeiro	N;INAN;NOM;MASC;SG	N
kopec	outeiros	kopec	outeiro	N;INAN;NOM;MASC;SG	N
pokúšal	intentei	pokúšať	intenter	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pokúšal	intentou	pokúšať	intentar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pokúšal	tratamos	pokúšať	tratar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pokúšal	tentei	pokúšať	tenter	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pokúšal	tentou	pokúšať	tentar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pozícií	posicións	pozícia	posición	N;GEN;FEM;PL	N
menia	cambiar	meniť	cambiar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
menia	cambiando	meniť	cambiar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
menia	muda	meniť	muda	V;IPFV;IND;PL;3;POS;PRS;FIN	V
menia	mudando	meniť	mudar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
výskumy	investigación	výskum	investigación	N;INAN;NOM;MASC;PL	N
výskumy	investigacións	výskum	investigación	N;INAN;NOM;MASC;PL	N
potenciál	potencial	potenciál	potencial	N;INAN;NOM;MASC;SG	N
nádej	esperanza	nádej	esperanza	N;NOM;FEM;SG	N
telefón	teléfono	telefón	teléfono	N;INAN;NOM;MASC;SG	N
telefón	teléfono	telefón	teléfono	N;INAN;NOM;MASC;SG	N
závislosť	dependencia	závislosť	dependencia	N;NOM;FEM;SG	N
atmosféru	atmosfera	atmosféra	atmosfera	N;ACC;FEM;SG	N
atmosféru	ambiente	atmosféra	ambiente	N;ACC;FEM;SG	N
zvolili	elixín	zvoliť	elixín	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
petrom	pedro	peter	pedro	N;ANIM;INS;MASC;SG	N
slovom	palabra	slovo	palabra	N;INS;NEUT;SG	N
závod	planta	závod	planta	N;INAN;NOM;MASC;SG	N
závod	carreira	závod	carreira	N;INAN;NOM;MASC;SG	N
závod	raza	závod	raza	N;INAN;NOM;MASC;SG	N
tváre	rostros	tvár	rostro	N;NOM;FEM;PL	N
tváre	caras	tvár	cara	N;NOM;FEM;PL	N
žiadosti	aplicacións	žiadosť	aplicación	N;NOM;FEM;PL	N
jaskýň	cavernas	jaskýň	caverna	N;GEN;FEM;PL	N
jaskýň	covas	jaskýň	cova	N;GEN;FEM;PL	N
dokumentu	documento	dokument	documento	N;INAN;GEN;MASC;SG	N
vedomosti	coñecemento	vedomosť	coñecemento	N;NOM;FEM;PL	N
vedomosti	coñecementos	vedomosť	coñecemento	N;NOM;FEM;PL	N
obmedzené	limitado	obmedzený	limitado	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
obmedzené	limitada	obmedzený	limitado	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
faktory	factores	faktor	factor	N;INAN;NOM;MASC;PL	N
členka	membro	členka	membro	N;NOM;FEM;SG	N
členka	membros	členka	membro	N;NOM;FEM;SG	N
súkromná	privadas	súkromný	privado	ADJ;NOM;FEM;SG	ADJ
súkromná	privado	súkromný	privado	ADJ;NOM;FEM;SG	ADJ
súkromná	privada	súkromný	privado	ADJ;NOM;FEM;SG	ADJ
súkromná	privados	súkromný	privado	ADJ;NOM;FEM;SG	ADJ
nástup	entrada	nástup	entrada	N;INAN;NOM;MASC;SG	N
obeť	sacrificio	obeť	sacrificio	N;NOM;FEM;SG	N
obeť	vítima	obeť	vítima	N;NOM;FEM;SG	N
úspešná	exitosos	úspešný	exitoso	ADJ;NOM;FEM;SG	ADJ
označenia	marcos	označenie	marco	N;NOM;NEUT;PL	N
koncerte	concerto	koncert	concerto	N;INAN;NOM;MASC;SG	N
koncerte	balde	koncert	balde	N;INAN;NOM;MASC;SG	N
koncerte	espectáculo	koncert	espectáculo	N;INAN;NOM;MASC;SG	N
pokles	declive	pokles	declivir	N;INAN;NOM;MASC;SG	N
pokles	lanzamento	pokles	lanzamento	N;INAN;NOM;MASC;SG	N
pokles	diminución	pokles	diminución	N;INAN;NOM;MASC;SG	N
daní	impostos	daň	imposto	N;GEN;FEM;PL	N
odbory	sindicatos	odbor	sindicato	N;INAN;NOM;MASC;PL	N
utrpel	sufriron	utrpieť	sufrir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
utrpel	sofre	utrpieť	sofrer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
utrpel	sufrín	utrpieť	sufrín	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
špeciálna	especial	špeciálny	especial	ADJ;NOM;FEM;SG	ADJ
špeciálna	especiais	špeciálny	especial	ADJ;NOM;FEM;SG	ADJ
databázy	base	databáz	base	N;NOM;FEM;PL	N
databázy	datos	databáz	dato	N;NOM;FEM;PL	N
civilizácie	civilización	civilizácia	civilización	N;NOM;FEM;PL	N
pechoty	infantería	pechot	infantería	N;NOM;FEM;PL	N
pechoty	infantaría	pechot	infantar	N;NOM;FEM;PL	N
stien	paredes	stieň	parede	N;GEN;FEM;PL	N
stien	muros	stieň	muro	N;GEN;FEM;PL	N
stien	defensas	stieň	defensa	N;GEN;FEM;PL	N
mobilné	móbil	mobilný	móbil	ADJ;NOM;NEUT;SG	ADJ
jednoduchá	simples	jednoduchý	simple	ADJ;NOM;FEM;SG	ADJ
jednoduchá	simple	jednoduchý	simple	ADJ;NOM;FEM;SG	ADJ
jednoduchá	sinxelo	jednoduchý	sinxelo	ADJ;NOM;FEM;SG	ADJ
jednoduchá	sinxela	jednoduchý	sinxela	ADJ;NOM;FEM;SG	ADJ
hmyz	insectos	hmyz	insecto	N;INAN;NOM;MASC;SG	N
dvadsať	20	dvadsať	20	NUM;NOM;NEUT;SG	NUM
nákladov	custo	náklad	custo	N;INAN;GEN;MASC;PL	N
zmenilo	cambiou	zmeniť	cambiar	V;PFV;NEUT;SG;POS;PST;V.PTCP	V
zmenilo	cambiei	zmeniť	cambiar	V;PFV;NEUT;SG;POS;PST;V.PTCP	V
vysvetľuje	explica	vysvetľovať	explicar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
dozvedel	aprendín	dozvedieť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dozvedel	aprenderon	dozvedieť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dozvedel	aprendemos	dozvedieť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dozvedel	aprendeu	dozvedieť	aprender	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dozvedel	descubrimos	dozvedieť	descubrir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
srsť	pelo	srsť	pelo	N;NOM;FEM;SG	N
srsť	cabelo	srsť	cabelo	N;NOM;FEM;SG	N
vráti	volve	vrátiť	volver	V;PFV;IND;SG;3;POS;PRS;FIN	V
bolesti	dor	bolesť	dor	N;NOM;FEM;PL	N
stanovisko	opinión	stanovisko	opinión	N;NOM;NEUT;SG	N
stanovisko	na	stanovisko	na	N;NOM;NEUT;SG	N
pečať	foca	pečať	foca	N;NOM;FEM;SG	N
pečať	selo	pečať	selo	N;NOM;FEM;SG	N
faktorov	factores	faktor	factor	N;INAN;GEN;MASC;PL	N
ostáva	segue	ostávať	seguir	V;IPFV;IND;SG;3;POS;PRS;FIN	V
ostáva	queda	ostávať	quedar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
ostáva	ser	ostávať	ser	V;IPFV;IND;SG;3;POS;PRS;FIN	V
ostáva	continúa	ostávať	continuar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
ostáva	fica	ostávať	ficar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
nevyhnutné	necesario	nevyhnutný	necesario	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	necesaria	nevyhnutný	necesario	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	necesarios	nevyhnutný	necesario	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	necesarias	nevyhnutný	necesario	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	preciso	nevyhnutný	preciso	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	inevitable	nevyhnutný	inevitable	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	inevitábel	nevyhnutný	inevitábel	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	vital	nevyhnutný	vital	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	esenciais	nevyhnutný	esencial	ADJ;NOM;NEUT;SG	ADJ
nevyhnutné	esencial	nevyhnutný	esencial	ADJ;NOM;NEUT;SG	ADJ
aplikácií	aplicacións	aplikácia	aplicación	N;GEN;FEM;PL	N
molekúl	moléculas	molekúť	molécula	N;GEN;FEM;PL	N
jedine	só	jedine	só	ADV	ADV
nástroja	instrumento	nástroj	instrumento	N;INAN;GEN;MASC;SG	N
nástroja	ferramenta	nástroj	ferramenta	N;INAN;GEN;MASC;SG	N
nástroja	ferramentas	nástroj	ferramenta	N;INAN;GEN;MASC;SG	N
techniku	técnica	technik	técnica	N;ACC;FEM;SG	N
príznaky	síntomas	príznak	síntoma	N;INAN;NOM;MASC;PL	N
príznaky	síntoma	príznak	síntoma	N;INAN;NOM;MASC;PL	N
príznaky	sinais	príznak	sinal	N;INAN;NOM;MASC;PL	N
múr	parede	múr	parede	N;INAN;NOM;MASC;SG	N
múr	muro	múr	muro	N;INAN;NOM;MASC;SG	N
stráže	gardas	stráža	garda	N;NOM;FEM;PL	N
kristus	xesucristo	kristus	xesucristo	N;ANIM;NOM;MASC;SG	N
kristus	cristo	kristus	cristo	N;ANIM;NOM;MASC;SG	N
rozsiahly	amplo	rozsiahly	amplo	ADJ;INAN;NOM;MASC;SG	ADJ
rozsiahly	gran	rozsiahly	gran	ADJ;INAN;NOM;MASC;SG	ADJ
nedeľu	domingo	nedeľa	domingo	N;ACC;FEM;SG	N
nedeľu	domingos	nedeľa	domingo	N;ACC;FEM;SG	N
nedeľu	dominical	nedeľa	dominical	N;ACC;FEM;SG	N
kľúč	clave	kľúč	clave	N;INAN;NOM;MASC;SG	N
kľúč	chave	kľúč	chave	N;INAN;NOM;MASC;SG	N
ochorenie	enfermidade	ochorenie	enfermidade	N;NOM;NEUT;SG	N
ochorenie	doenza	ochorenie	doenza	N;NOM;NEUT;SG	N
ochorenie	enfermidades	ochorenie	enfermidade	N;NOM;NEUT;SG	N
ochorenie	enfermidade	ochorenie	enfermidade	N;NOM;NEUT;SG	N
ochorenie	cardíacas	ochorenie	cardíaco	N;NOM;NEUT;SG	N
kostolov	igrexas	kostol	igrexa	N;INAN;GEN;MASC;PL	N
ťažba	minería	ťažba	minería	N;NOM;FEM;SG	N
centrá	centros	centrá	centro	N;NOM;NEUT;PL	N
rozvíjať	evolucionar	rozvíjať	evolucionar	V;IPFV;POS;NFIN	V
rozvíjať	desenvolver	rozvíjať	desenvolver	V;IPFV;POS;NFIN	V
rozvíjať	desenvolven	rozvíjať	desenvolver	V;IPFV;POS;NFIN	V
populárny	populares	populárny	popular	ADJ;ANIM;NOM;MASC;SG	ADJ
populárny	impopular	populárny	impopular	ADJ;ANIM;NOM;MASC;SG	ADJ
metre	metros	meter	metro	N;INAN;NOM;MASC;PL	N
metre	metro	meter	metro	N;INAN;NOM;MASC;PL	N
metre	pantalóns	meter	pantalón	N;INAN;NOM;MASC;PL	N
minútu	minuto	minúta	minuto	N;ACC;FEM;SG	N
minútu	momento	minúta	momento	N;ACC;FEM;SG	N
minútu	intre	minúta	intre	N;ACC;FEM;SG	N
register	rexistro	register	rexistro	N;INAN;NOM;MASC;SG	N
tvoje	a	tvoj	o	DET;NOM;NEUT;SG;2	DET
tvoje	teu	tvoj	teu	DET;NOM;NEUT;SG;2	DET
tvoje	o	tvoj	o	DET;NOM;NEUT;SG;2	DET
tvoje	seu	tvoj	seu	DET;NOM;NEUT;SG;2	DET
tvoje	súa	tvoj	seu	DET;NOM;NEUT;SG;2	DET
tvoje	teu	tvoj	teu	DET;NOM;NEUT;SG;2	DET
tvoje	seu	tvoj	seu	DET;NOM;NEUT;SG;2	DET
dno	fondo	dno	fondo	N;NOM;NEUT;SG	N
dno	final	dno	final	N;NOM;NEUT;SG	N
voz	carriño	voz	carriño	N;INAN;NOM;MASC;SG	N
dôstojníkov	policías	dôstojník	policía	N;ANIM;ACC;MASC;PL	N
američania	americanos	američan	americano	N;ANIM;NOM;MASC;PL	N
američania	ianquis	američan	ianqui	N;ANIM;NOM;MASC;PL	N
oheň	lume	oheň	lume	N;INAN;NOM;MASC;SG	N
oheň	fogo	oheň	fogo	N;INAN;NOM;MASC;SG	N
kopca	outeiro	kopec	outeiro	N;INAN;GEN;MASC;SG	N
kopca	outeiros	kopec	outeiro	N;INAN;GEN;MASC;SG	N
demokracia	democracia	demokracia	democracia	N;NOM;FEM;SG	N
kus	peza	kus	peza	N;INAN;NOM;MASC;SG	N
kus	anaco	kus	anaco	N;INAN;NOM;MASC;SG	N
možná	posible	možný	posible	ADJ;NOM;FEM;SG	ADJ
možná	posíbel	možný	posíbel	ADJ;NOM;FEM;SG	ADJ
slávny	famoso	slávny	famoso	ADJ;ANIM;NOM;MASC;SG	ADJ
slávny	famosos	slávny	famoso	ADJ;ANIM;NOM;MASC;SG	ADJ
slávny	famosa	slávny	famor	ADJ;ANIM;NOM;MASC;SG	ADJ
brazílie	brasil	brazília	brasil	N;NOM;FEM;PL	N
nezávislých	independente	nezávislý	independente	ADJ;ANIM;GEN;MASC;PL	ADJ
planétu	planeta	planéta	planeta	N;ACC;FEM;SG	N
spoločenský	social	spoločenský	social	ADJ;ANIM;NOM;MASC;SG	ADJ
spoločenský	sociais	spoločenský	social	ADJ;ANIM;NOM;MASC;SG	ADJ
postupnosť	secuencia	postupnosť	secuencia	N;NOM;FEM;SG	N
ľahšie	máis	ľahko	máis	ADV;CMPR	ADV
podporovať	apoiar	podporovať	apoiar	V;IPFV;POS;NFIN	V
akt	acto	akt	acto	N;INAN;NOM;MASC;SG	N
povedomia	conciencia	povedomie	conciencia	N;NOM;NEUT;PL	N
povedomia	cognición	povedomie	cognición	N;NOM;NEUT;PL	N
modelka	modelo	modelka	modelo	N;NOM;FEM;SG	N
sociológ	sociólogo	sociológ	sociólogo	N;ANIM;NOM;MASC;SG	N
sociológ	toma	sociológ	toma	N;ANIM;NOM;MASC;SG	N
chemická	químico	chemický	químico	ADJ;NOM;FEM;SG	ADJ
kongresu	congreso	kongresa	congreso	N;INAN;GEN;MASC;SG	N
robot	robot	robot	robot	N;INAN;NOM;MASC;SG	N
pevný	sólida	pevný	sólida	ADJ;ANIM;NOM;MASC;SG	ADJ
kovy	metal	kova	metal	N;INAN;NOM;MASC;PL	N
kovy	metais	kova	metal	N;INAN;NOM;MASC;PL	N
oslobodenie	liberación	oslobodenie	liberación	N;NOM;NEUT;SG	N
napísali	escrita	napísať	escribir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
napísali	escribín	napísať	escribir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
napísali	escribiron	napísať	escribir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
napísali	escribiu	napísať	escribiu	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
tiger	tigre	tiger	tigre	N;ANIM;NOM;MASC;SG	N
detaily	detalles	detail	detalle	N;INAN;NOM;MASC;PL	N
detaily	crédito	detail	crédito	N;INAN;NOM;MASC;PL	N
kolektív	colectivo	kolektie	colectivo	N;ANIM;NOM;MASC;SG	N
ľad	xeo	ľad	xeo	N;INAN;NOM;MASC;SG	N
lese	bosque	les	bosque	N;INAN;ESS;MASC;SG	N
lese	bosques	les	bosque	N;INAN;ESS;MASC;SG	N
lese	árbores	les	árbor	N;INAN;ESS;MASC;SG	N
lese	monte	les	monte	N;INAN;ESS;MASC;SG	N
mostov	pontes	most	ponte	N;INAN;GEN;MASC;PL	N
odolnosť	resistencia	odolnosť	resistencia	N;NOM;FEM;SG	N
podobnú	similar	podobný	similar	ADJ;ACC;FEM;SG	ADJ
podobnú	similares	podobný	similar	ADJ;ACC;FEM;SG	ADJ
podobnú	semellantes	podobný	semellante	ADJ;ACC;FEM;SG	ADJ
podobnú	semellante	podobný	semellante	ADJ;ACC;FEM;SG	ADJ
podobnú	parecidas	podobný	parecer	ADJ;ACC;FEM;SG	ADJ
súčet	suma	súčet	suma	N;INAN;NOM;MASC;SG	N
umiestnenia	lugares	umiestnenie	lugar	N;NOM;NEUT;PL	N
záhrade	xardín	záhrada	xardír	N;DAT;FEM;SG	N
záhrade	horta	záhrada	horta	N;DAT;FEM;SG	N
záujmov	intereses	záujem	interese	N;INAN;GEN;MASC;PL	N
zubov	dentes	zub	dente	N;INAN;GEN;MASC;PL	N
sierra	serra	sierra	serra	N;NOM;FEM;SG	N
case	caso	cas	caso	N;INAN;NOM;MASC;SG	N
vlakov	trens	vlak	tren	N;INAN;GEN;MASC;PL	N
soľ	sal	soľ	sal	N;NOM;FEM;SG	N
väzba	custodia	väzba	custodia	N;NOM;FEM;SG	N
tradícia	tradición	tradícia	tradición	N;NOM;FEM;SG	N
tradícia	tradicións	tradícia	tradición	N;NOM;FEM;SG	N
aktuálny	actual	aktuálny	actual	ADJ;INAN;NOM;MASC;SG	ADJ
aktuálny	actuais	aktuálny	actual	ADJ;INAN;NOM;MASC;SG	ADJ
aktuálny	corrente	aktuálny	corrente	ADJ;INAN;NOM;MASC;SG	ADJ
katalóg	catálogos	katalóg	catálogos	N;INAN;NOM;MASC;SG	N
katalóg	catálogo	katalóg	catálogo	N;INAN;NOM;MASC;SG	N
rastú	crecen	rastý	crecer	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastú	medrar	rastý	medrar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastú	medran	rastý	medrar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastú	cultivar	rastý	cultivar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
rastú	crecer	rastý	crecer	V;IPFV;IND;PL;3;POS;PRS;FIN	V
výklad	interpretación	výklad	interpretación	N;INAN;NOM;MASC;SG	N
znamenal	dicir	znamenať	dicir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
znamenal	significa	znamenať	significar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
znamenal	quería	znamenať	querer	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pohľady	opinións	pohľad	opinión	N;INAN;NOM;MASC;PL	N
chybu	erro	chyba	erro	N;ACC;FEM;SG	N
komédia	comedia	komédium	comedia	N;NOM;FEM;SG	N
faktor	factor	faktor	factor	N;INAN;NOM;MASC;SG	N
spôsobujú	causaron	spôsobovať	causar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
spôsobujú	provocando	spôsobovať	provocar	V;IPFV;IND;PL;3;POS;PRS;FIN	V
presun	traslado	presun	traslado	N;INAN;NOM;MASC;SG	N
presun	movemento	presun	movemento	N;INAN;NOM;MASC;SG	N
presun	movementos	presun	movemento	N;INAN;NOM;MASC;SG	N
presun	movimento	presun	movimento	N;INAN;NOM;MASC;SG	N
presun	xesto	presun	xesto	N;INAN;NOM;MASC;SG	N
poistenie	seguro	poistenie	seguro	N;NOM;NEUT;SG	N
poistenie	seguros	poistenie	seguro	N;NOM;NEUT;SG	N
kroky	pasos	krok	paso	N;INAN;NOM;MASC;PL	N
bohatý	ricos	bohatý	rico	ADJ;ANIM;NOM;MASC;SG	ADJ
bohatý	rica	bohatý	rico	ADJ;ANIM;NOM;MASC;SG	ADJ
bohatý	rico	bohatý	rico	ADJ;ANIM;NOM;MASC;SG	ADJ
svetom	mundo	svet	mundo	N;INAN;INS;MASC;SG	N
nahrávanie	disco	nahrávanie	disco	N;NOM;NEUT;SG	N
čítať	lin	čítať	lin	V;IPFV;POS;NFIN	V
čítať	ler	čítať	ler	V;IPFV;POS;NFIN	V
záchranu	apoio	záchrana	apoio	N;ACC;FEM;SG	N
schopní	capaz	schopný	capaz	ADJ;ANIM;NOM;MASC;PL	ADJ
schopní	capaces	schopný	capaz	ADJ;ANIM;NOM;MASC;PL	ADJ
organické	orgánico	organický	orgánico	ADJ;NOM;NEUT;SG	ADJ
vyvinuli	evolucionou	vyvinúť	evolucionar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
skutočné	real	skutočný	real	ADJ;NOM;NEUT;SG	ADJ
skutočné	real	skutočný	real	ADJ;NOM;NEUT;SG	ADJ
návštevy	visitantes	návšteva	visitante	N;NOM;FEM;PL	N
návštevy	visita	návšteva	visita	N;NOM;FEM;PL	N
predstaviť	presentar	predstaviť	presentar	V;PFV;POS;NFIN	V
predstaviť	introducir	predstaviť	introducir	V;PFV;POS;NFIN	V
predstaviť	imaxinar	predstaviť	imaxinar	V;PFV;POS;NFIN	V
predstaviť	imaxina	predstaviť	imaxina	V;PFV;POS;NFIN	V
predstaviť	imaxinen	predstaviť	imaxinar	V;PFV;POS;NFIN	V
citát	cita	citát	cita	N;INAN;NOM;MASC;SG	N
odborov	sindicatos	odbor	sindicato	N;INAN;GEN;MASC;PL	N
štvrté	cuarto	štvrť	cuarto	ADJ;NOM;NEUT;SG	ADJ
štvrté	cuarta	štvrť	cuarto	ADJ;NOM;NEUT;SG	ADJ
nákladu	carga	náklad	carga	N;INAN;GEN;MASC;SG	N
nákladu	cargamento	náklad	cargamento	N;INAN;GEN;MASC;SG	N
budovať	construír	budovať	construír	V;IPFV;POS;NFIN	V
budovať	crear	budovať	crear	V;IPFV;POS;NFIN	V
budovať	construir	budovať	construir	V;IPFV;POS;NFIN	V
hlboké	profundo	hlboký	profundo	ADJ;NOM;NEUT;SG	ADJ
odhad	estimouse	odhad	estimouse	N;INAN;NOM;MASC;SG	N
folk	folk	folk	folk	N;INAN;NOM;MASC;SG	N
charakteristiky	características	charakteristika	característica	N;NOM;FEM;PL	N
charakteristiky	características	charakteristika	característica	N;NOM;FEM;PL	N
čínske	chinesas	čínsky	chinés	ADJ;NOM;NEUT;SG	ADJ
čínske	chinesa	čínsky	chinés	ADJ;NOM;NEUT;SG	ADJ
mama	mamá	mama	mamá	N;NOM;FEM;SG	N
mama	nai	mama	nai	N;NOM;FEM;SG	N
mama	nai	mama	nai	N;NOM;FEM;SG	N
mama	mamá	mama	mamá	N;NOM;FEM;SG	N
mama	nai	mama	nai	N;NOM;FEM;SG	N
mama	á	mama	á	N;NOM;FEM;SG	N
mama	mamá	mama	mamá	N;NOM;FEM;SG	N
mama	mamá	mama	mamá	N;NOM;FEM;SG	N
mama	nai	mama	nai	N;NOM;FEM;SG	N
väzení	prisión	väzenie	prisión	N;NOM;NEUT;SG	N
väzení	cadea	väzenie	cadea	N;NOM;NEUT;SG	N
porážku	derrota	porážka	derrota	N;ACC;FEM;SG	N
budúci	lado	budúci	lado	N;ANIM;NOM;MASC;SG	N
reprezentácia	representación	reprezentácia	representación	N;NOM;FEM;SG	N
priatelia	amigos	priateľ	amigo	N;ANIM;NOM;MASC;PL	N
socialistická	socialista	socialistický	socialista	ADJ;NOM;FEM;SG	ADJ
diely	partes	diely	parte	N;NOM;FEM;PL	N
veciach	experiencia	vec	experiencia	N;GEN;FEM;PL	N
počuť	escoitar	počuť	escoitar	V;IPFV;POS;NFIN	V
počuť	oír	počuť	oír	V;IPFV;POS;NFIN	V
počuť	oio	počuť	oio	V;IPFV;POS;NFIN	V
predstavenie	espectáculo	predstavenie	espectáculo	N;NOM;NEUT;SG	N
vraždy	homicidio	vražda	homicidio	N;NOM;FEM;PL	N
vraždy	asasinatos	vražda	asasinato	N;NOM;FEM;PL	N
vraždy	homicidio	vražda	homicidio	N;NOM;FEM;PL	N
vraždy	asasinato	vražda	asasinato	N;NOM;FEM;PL	N
vraždy	asasino	vražda	asasino	N;NOM;FEM;PL	N
vybrať	elixir	vybrať	elixir	V;PFV;POS;NFIN	V
vybrať	escollen	vybrať	escoller	V;PFV;POS;NFIN	V
vybrať	escoller	vybrať	escoller	V;PFV;POS;NFIN	V
vybrať	escolle	vybrať	escoller	V;PFV;POS;NFIN	V
činiteľ	factor	činiteľ	factor	N;ANIM;NOM;MASC;SG	N
planéte	planeta	planéta	planeta	N;DAT;FEM;SG	N
čisté	limpa	čistý	limpo	ADJ;NOM;NEUT;SG	ADJ
čisté	limpo	čistý	limpo	ADJ;NOM;NEUT;SG	ADJ
súkromný	privadas	súkromný	privado	ADJ;ANIM;NOM;MASC;SG	ADJ
súkromný	privado	súkromný	privado	ADJ;ANIM;NOM;MASC;SG	ADJ
súkromný	privada	súkromný	privado	ADJ;ANIM;NOM;MASC;SG	ADJ
súkromný	privados	súkromný	privado	ADJ;ANIM;NOM;MASC;SG	ADJ
plody	froita	plod	froita	N;INAN;NOM;MASC;PL	N
pestovanie	crecemento	pestovanie	crecemento	N;NOM;NEUT;SG	N
pestovanie	medra	pestovanie	medra	N;NOM;NEUT;SG	N
relácia	sesión	relácia	sesión	N;NOM;FEM;SG	N
relácia	relación	relácia	relación	N;NOM;FEM;SG	N
logiky	lóxica	logika	lóxica	N;NOM;FEM;PL	N
pohyby	movementos	pohyb	movemento	N;INAN;NOM;MASC;PL	N
bytosti	seres	bytosť	ser	N;NOM;FEM;PL	N
bytosti	criaturas	bytosť	criatura	N;NOM;FEM;PL	N
senátu	senado	senát	senado	N;INAN;GEN;MASC;SG	N
plukovník	coronel	plukovník	coronel	N;ANIM;NOM;MASC;SG	N
korunu	coroa	koruna	coroa	N;ACC;FEM;SG	N
agent	axente	agent	axente	N;ANIM;NOM;MASC;SG	N
tém	temas	téma	tema	N;GEN;FEM;PL	N
kapitola	capítulo	kapitola	capítulo	N;NOM;FEM;SG	N
železo	ferro	železo	ferro	N;INAN;NOM;MASC;SG	N
konečný	derradeira	konečný	derradeiro	ADJ;ANIM;NOM;MASC;SG	ADJ
konečný	último	konečný	último	ADJ;ANIM;NOM;MASC;SG	ADJ
konečný	definitivo	konečný	definitivo	ADJ;ANIM;NOM;MASC;SG	ADJ
poľnohospodárske	agrícolas	poľnohospodársky	agrícola	ADJ;NOM;NEUT;SG	ADJ
poľnohospodárske	agrícola	poľnohospodársky	agrícola	ADJ;NOM;NEUT;SG	ADJ
modra	azul	modra	azul	N;NOM;FEM;SG	N
modra	azuis	modra	azuis	N;NOM;FEM;SG	N
papiera	papel	papier	papel	N;INAN;GEN;MASC;SG	N
papiera	xornal	papier	xornal	N;INAN;GEN;MASC;SG	N
papiera	artigo	papier	artigo	N;INAN;GEN;MASC;SG	N
hlasovať	votamos	hlasovať	votar	V;IPFV;POS;NFIN	V
hlasovať	votan	hlasovať	votar	V;IPFV;POS;NFIN	V
hlasovať	votar	hlasovať	votar	V;IPFV;POS;NFIN	V
