एक	一	एक	一	NUM	NUM
फेडरेशन	連邦	फेडरेशन	連邦	N;NOM;MASC;SG;3	N
रस्सी	ロープ	रस्सी	ロープ	N;NOM;FEM;SG;3	N
क्रीम	クリーム	क्रीम	クリーム	N;NOM;FEM;SG;3	N
परेड	パレード	परेड	パレード	N;NOM;FEM;SG;3	N
शुद्धता	正確	शुद्धता	正確	N;NOM;FEM;SG;3	N
शुद्धता	精度	शुद्धता	精度	N;NOM;FEM;SG;3	N
रचनाकार	作家	रचनाकार	作家	N;NOM;MASC;SG;3	N
रचनाकार	ライター	रचनाकार	ライター	N;NOM;MASC;SG;3	N
शिशुओं	赤ちゃん	शिशू	赤ちゃん	N;ACC;MASC;PL;3	N
अंगूर	ぶどう	अंगूर	ぶどう	N;NOM;MASC;SG;3	N
अंगूर	ブドウ	अंगूर	ブドウ	N;NOM;MASC;SG;3	N
अंगूर	ブドウ	अंगूर	ブドウ	N;NOM;MASC;SG;3	N
अंगूर	ぶどう	अंगूर	ぶどう	N;NOM;MASC;SG;3	N
युवावस्था	青年	युवावस्था	青年	N;NOM;FEM;SG;3	N
युवावस्था	若者	युवावस्था	若者	N;NOM;FEM;SG;3	N
युवावस्था	ユース	युवावस्था	ユース	N;NOM;FEM;SG;3	N
युवावस्था	青春	युवावस्था	青春	N;NOM;FEM;SG;3	N
स्टाइल	スタイル	स्टाइल	スタイル	N;NOM;MASC;SG;3	N
गुरुकुल	神学校	गुरुकुल	神学校	N;NOM;MASC;SG;3	N
कारखानों	工場	कारखाना	工場	N;ACC;MASC;PL;3	N
ढांचा	フレーム	ढांचा	フレーム	N;NOM;MASC;SG;3	N
ढांचा	フレーム	ढांचा	フレーム	N;NOM;MASC;SG;3	N
ढांचा	構造	ढांचा	構造	N;NOM;MASC;SG;3	N
मजदूरी	賃金	मजदूरी	賃金	N;NOM;FEM;SG;3	N
मजदूरी	賃金	मजदूरी	賃金	N;NOM;FEM;SG;3	N
विस्थापन	変位	विस्थापन	変位	N;NOM;MASC;SG;3	N
प्रतीकों	シンボル	प्रतीक	シンボル	N;ACC;MASC;PL;3	N
प्रतीकों	記号	प्रतीक	記号	N;ACC;MASC;PL;3	N
अभियान्त्रिकी	工学	अभियान्त्रिकी	工学	N;NOM;MASC;SG;3	N
अभियान्त्रिकी	エンジニアリング	अभियान्त्रिकी	エンジニアリング	N;NOM;MASC;SG;3	N
सामंजस्य	ハーモニー	सामंजस्य	ハーモニー	N;NOM;MASC;SG;3	N
पैक	パック	पैक	パック	N;NOM;MASC;SG;3	N
पैक	パック	पैक	パック	N;NOM;MASC;SG;3	N
पिक्चर	画像	पिक्चर	画像	N;NOM;MASC;SG;3	N
पिक्चर	写真	पिक्चर	写真	N;NOM;MASC;SG;3	N
पुजारी	司祭	पुजारी	司祭	N;NOM;MASC;SG;3	N
प्लेस	場所	प्लेस	場所	N;NOM;FEM;SG;3	N
प्लेस	スポット	प्लेस	スポット	N;NOM;FEM;SG;3	N
एनीमेशन	アニメーション	एनीमेशन	アニメーション	N;NOM;MASC;SG;3	N
एनीमेशन	アニメーション	एनीमेशन	アニメーション	N;NOM;MASC;SG;3	N
समस्याएँ	問題	समस्या	問題	N;NOM;FEM;PL;3	N
समस्याएँ	問題	समस्या	問題	N;NOM;FEM;PL;3	N
मित्रता	友情	मित्रता	友情	N;NOM;FEM;SG;3	N
श्रद्धांजलि	朝貢	श्रद्धांजलि	朝貢	N;NOM;FEM;SG;3	N
श्रद्धांजलि	朝貢	श्रद्धांजलि	朝貢	N;NOM;FEM;SG;3	N
कैप्टन	隊長	कैप्टन	隊長	N;NOM;MASC;SG;3	N
वेधशाला	天文台	वेधशाला	天文台	N;NOM;FEM;SG;3	N
कुत्ता	イヌ	कुत्ता	イヌ	N;NOM;MASC;SG;3	N
क्लबों	クラブ	क्लब	クラブ	N;ACC;MASC;PL;3	N
जड़ें	ルーツ	जड़	ルーツ	N;NOM;FEM;PL;3	N
सिस्टम्स	システム	सिस्टम	システム	N;NOM;MASC;PL;3	N
सिस्टम्स	システムズ	सिस्टम	システムズ	N;NOM;MASC;PL;3	N
चलना	歩く	चल	歩く	V;MASC;NFIN;ACT	V
चलना	歩き	चल	歩く	V;MASC;NFIN;ACT	V
चलना	歩く	चल	歩く	V;MASC;NFIN;ACT	V
धुन	メロディ	धुन	メロディ	N;NOM;FEM;SG;3	N
धुन	チューン	धुन	チューン	N;NOM;FEM;SG;3	N
मसाले	スパイス	मसाला	スパイス	N;NOM;MASC;SG;3	N
नौका	ヨット	नौका	ヨット	N;NOM;FEM;SG;3	N
नौका	ボート	नौका	ボート	N;NOM;FEM;SG;3	N
शैवाल	藻類	शैवाल	藻類	N;NOM;MASC;SG;3	N
निपटान	決済	निपटान	決済	N;NOM;MASC;SG;3	N
निपटान	集落	निपटान	集落	N;NOM;MASC;SG;3	N
साईट	サイト	साईट	サイト	N;NOM;FEM;SG;3	N
साईट	敷地	साईट	敷地	N;NOM;FEM;SG;3	N
मंत्रिमंडल	内閣	मंत्रिमंडल	内閣	N;NOM;MASC;SG;3	N
मंत्रिमंडल	キャビネット	मंत्रिमंडल	キャビネット	N;NOM;MASC;SG;3	N
तिल	ゴマ	तिल	ゴマ	N;NOM;MASC;SG;3	N
तिल	胡	तिल	胡	N;NOM;MASC;SG;3	N
पतला	薄い	पतला	薄い	ADJ;NOM;MASC;SG	ADJ
पतला	細い	पतला	細い	ADJ;NOM;MASC;SG	ADJ
न्यूज	ニュース	न्यूज	ニュース	N;NOM;FEM;SG;3	N
कमर	ウエスト	कमर	ウエスト	N;NOM;FEM;SG;3	N
फौज	軍隊	फौज	軍隊	N;NOM;FEM;SG;3	N
फौज	陸軍	फौज	陸軍	N;NOM;FEM;SG;3	N
कैमरे	カメラ	कैमरा	カメラ	N;NOM;MASC;SG;3	N
निकास	出口	निकास	出口	N;NOM;MASC;SG;3	N
मालिश	マッサージ	मालिश	マッサージ	N;NOM;MASC;SG;3	N
मालिश	マッサージ	मालिश	マッサージ	N;NOM;MASC;SG;3	N
आसवन	蒸留	आसवन	蒸留	N;NOM;MASC;SG;3	N
क्वार्टर	クォーター	क्वार्टर	クォーター	N;NOM;MASC;SG;3	N
क्वार्टर	四半期	क्वार्टर	四半期	N;NOM;MASC;SG;3	N
पाषाण	採石	पाषाण	採石	N;NOM;MASC;SG;3	N
कवक	菌類	कवक	菌類	N;NOM;MASC;SG;3	N
क्षतिपूर्ति	報酬	क्षतिपूर्ति	報酬	N;NOM;FEM;SG;3	N
क्षतिपूर्ति	ダメージ	क्षतिपूर्ति	ダメージ	N;NOM;FEM;SG;3	N
क्षतिपूर्ति	損害賠償	क्षतिपूर्ति	損害賠償	N;NOM;FEM;SG;3	N
रजिस्टर	レジスタ	रजिस्टर	レジスタ	N;NOM;MASC;SG;3	N
रजिस्टर	原簿	रजिस्टर	原簿	N;NOM;MASC;SG;3	N
रजिस्टर	レジスタ	रजिस्टर	レジスタ	N;NOM;MASC;SG;3	N
सन्धि	条約	सन्धि	条約	N;NOM;FEM;SG;3	N
चमत्कार	奇跡	चमत्कार	奇跡	N;NOM;MASC;SG;3	N
चमत्कार	奇跡	चमत्कार	奇跡	N;NOM;MASC;SG;3	N
चमत्कार	驚異	चमत्कार	驚異	N;NOM;MASC;SG;3	N
गोला	球体	गोला	球体	N;NOM;MASC;SG;3	N
गोला	球面	गोला	球面	N;NOM;MASC;SG;3	N
गोला	球形	गोला	球形	N;NOM;MASC;SG;3	N
विमानन	航空	विमानन	航空	N;NOM;MASC;SG;3	N
वायरलेस	ワイヤレス	वायरलेस	ワイヤレス	N;NOM;MASC;SG;3	N
टुकड़ा	フラグメント	टुकडा	フラグメント	N;NOM;MASC;SG;3	N
टुकड़ा	ピース	टुकडा	ピース	N;NOM;MASC;SG;3	N
टुकड़ा	スライス	टुकडा	スライス	N;NOM;MASC;SG;3	N
लेफ्टिनेंट	警部	लेफ्टिनेंट	警部	N;NOM;MASC;SG;3	N
लेफ्टिनेंट	中尉	लेफ्टिनेंट	中尉	N;NOM;MASC;SG;3	N
हाइब्रिड	ハイブリッド	हाइब्रिड	ハイブリッド	N;NOM;MASC;SG;3	N
हाइब्रिड	ハイブリッド	हाइब्रिड	ハイブリッド	N;NOM;MASC;SG;3	N
बलात्कार	レイプ	बलात्कार	レイプ	N;NOM;MASC;SG;3	N
सजावट	デコレーション	सजावट	デコレーション	N;NOM;FEM;SG;3	N
सजावट	デコレーション	सजावट	デコレーション	N;NOM;FEM;SG;3	N
हिमनद	氷河	हिमनद	氷河	N;NOM;MASC;SG;3	N
कैफीन	カフェイン	कैफीन	カフェイン	N;NOM;MASC;SG;3	N
पार्टियों	当事	पार्टी	当事	N;ACC;FEM;PL;3	N
पार्टियों	パーティ	पार्टी	パーティ	N;ACC;FEM;PL;3	N
पार्टियों	パーティー	पार्टी	パーティー	N;ACC;FEM;PL;3	N
इन्टरनेट	インターネット	इन्टरनेट	インターネット	N;NOM;MASC;SG;3	N
जीवंत	活気	जीवंत	活気	N;NOM;MASC;SG;3	N
उर्वरक	肥料	उर्वरक	肥料	N;NOM;MASC;SG;3	N
उपसर्ग	プレフィックス	उपसर्ग	プレフィックス	N;NOM;MASC;SG;3	N
दिलचस्प	おもしろい	दिलचस्प	おもしろい	ADJ	ADJ
दिलचस्प	面白い	दिलचस्प	面白い	ADJ	ADJ
घुटने	ひざ	घुटना	ひざ	N;NOM;MASC;SG;3	N
कम्प्यूटिंग	コンピューティング	कम्प्यूटिंग	コンピューティング	N;NOM;FEM;SG;3	N
स्पिन	スピン	स्पिन	スピン	N;NOM;MASC;SG;3	N
स्पिन	パイント	स्पिन	パイント	N;NOM;MASC;SG;3	N
स्टेज	舞台	स्टेज	舞台	N;NOM;MASC;SG;3	N
स्टेज	ステージ	स्टेज	ステージ	N;NOM;MASC;SG;3	N
स्टेज	舞台	स्टेज	舞台	N;NOM;MASC;SG;3	N
स्टेज	ステージ	स्टेज	ステージ	N;NOM;MASC;SG;3	N
निष्ठा	献身	निष्ठा	献身	N;NOM;FEM;SG;3	N
निष्ठा	献身	निष्ठा	献身	N;NOM;FEM;SG;3	N
अंतरण	間隔	अंतरण	間隔	N;NOM;MASC;SG;3	N
इंटरफ़ेस	インターフェース	इंटरफ़ेस	インターフェース	N;NOM;MASC;SG;3	N
इंटरफ़ेस	インタフェース	इंटरफ़ेस	インタフェース	N;NOM;MASC;SG;3	N
ऑप्टिकल	光学	ऑप्टिकल	光学	N;NOM;MASC;SG;3	N
कैल्सियम	カルシウム	कैल्सियम	カルシウム	N;NOM;MASC;SG;3	N
बंधक	人質	बंधक	人質	N;NOM;MASC;SG;3	N
पटल	パネル	पटल	パネル	N;NOM;MASC;SG;3	N
कर्मियों	人材	कर्मी	人材	N;ACC;MASC;PL;3	N
कर्मियों	職員	कर्मी	職員	N;ACC;MASC;PL;3	N
नाइट्रेट	硝酸	नाइट्रेट	硝酸	N;NOM;MASC;SG;3	N
व्यवसायी	ビジネスマン	व्यवसायी	ビジネスマン	N;NOM;MASC;SG;3	N
सीनियर	先輩	सीनियर	先輩	N;NOM;MASC;SG;3	N
नकद	現金	नकद	現金	N;NOM;MASC;SG;3	N
आभूषण	ジュエリー	आभूषण	ジュエリー	N;NOM;MASC;PL;3	N
आभूषण	宝石	आभूषण	宝石	N;NOM;MASC;PL;3	N
आभूषण	ジュエリー	आभूषण	ジュエリー	N;NOM;MASC;PL;3	N
लड़ाकू	ファイター	लड़ाकू	ファイター	N;NOM;MASC;SG;3	N
बेसिन	盆地	बेसिन	盆地	N;NOM;MASC;SG;3	N
चार्टर	チャーター	चार्टर	チャーター	N;NOM;MASC;SG;3	N
चार्टर	憲章	चार्टर	憲章	N;NOM;MASC;SG;3	N
चार्टर	貸切	चार्टर	貸切	N;NOM;MASC;SG;3	N
उत्प्रेरक	触媒	उत्प्रेरक	触媒	N;NOM;MASC;SG;3	N
तीर	矢印	तीर	矢印	N;NOM;MASC;SG;3	N
तीर	矢印	तीर	矢印	N;NOM;MASC;SG;3	N
तीर	アロー	तीर	アロー	N;NOM;MASC;SG;3	N
डेक	甲板	डेक	甲板	N;NOM;MASC;SG;3	N
डेक	デッキ	डेक	デッキ	N;NOM;MASC;SG;3	N
निर्वात	バキューム	निर्वात	バキューム	N;NOM;MASC;SG;3	N
निर्वात	真空	निर्वात	真空	N;NOM;MASC;SG;3	N
खानों	地雷	खाना	地雷	N;ACC;MASC;PL;3	N
कालक्रम	沿革	कालक्रम	沿革	N;NOM;MASC;SG;3	N
कालक्रम	年表	कालक्रम	年表	N;NOM;MASC;SG;3	N
अवधारणाओं	概念	अवधारणा	概念	N;ACC;FEM;PL;3	N
अवधारणाओं	コンセプト	अवधारणा	コンセプト	N;ACC;FEM;PL;3	N
प्रोफ़ाइल	プロフィール	प्रोफ़ाइल	プロフィール	N;NOM;MASC;SG;3	N
प्रोफ़ाइल	プロファイル	प्रोफ़ाइल	プロファイル	N;NOM;MASC;SG;3	N
प्रोफ़ाइल	プロフィール	प्रोफ़ाइल	プロフィール	N;NOM;MASC;SG;3	N
प्रोफ़ाइल	プロファイル	प्रोफ़ाइल	プロファイル	N;NOM;MASC;SG;3	N
मसाला	スパイス	मसाला	スパイス	N;NOM;MASC;SG;3	N
चिकन	鶏肉	चिकन	鶏肉	N;NOM;MASC;SG;3	N
चिकन	ニワトリ	चिकन	ニワトリ	N;NOM;MASC;SG;3	N
चिकन	チキン	चिकन	チキン	N;NOM;MASC;SG;3	N
विशेषाधिकार	特権	विशेषाधिकार	特権	N;NOM;MASC;SG;3	N
विशेषाधिकार	特権	विशेषाधिकार	特権	N;NOM;MASC;SG;3	N
कार्यक्षमता	機能	कार्यक्षमता	機能	N;NOM;FEM;SG;3	N
आखिरकार	ついに	आखिरकार	ついに	ADV	ADV
आखिरकार	やっと	आखिरकार	やっと	ADV	ADV
आखिरकार	遂に	आखिरकार	遂にる	ADV	ADV
पंचांग	カレンダー	पंचांग	カレンダー	N;NOM;MASC;SG;3	N
पंचांग	カレンダー	पंचांग	カレンダー	N;NOM;MASC;SG;3	N
प्रोफ़ेसर	教授	प्रोफ़ेसर	教授	N;NOM;MASC;SG;3	N
नमूनों	標本	नमूना	標本	N;ACC;MASC;PL;3	N
अमीनो	アミノ酸	अमीनो	アミノ酸	N;NOM;MASC;SG;3	N
प्रविष्टि	エントリー	प्रविष्टि	エントリー	N;NOM;FEM;SG;3	N
प्रविष्टि	エントリ	प्रविष्टि	エントリ	N;NOM;FEM;SG;3	N
प्रविष्टि	出品	प्रविष्टि	出品	N;NOM;FEM;SG;3	N
नकदी	現金	नकदी	現金	N;NOM;FEM;SG;3	N
दरवाजा	ドア	दरवाजा	ドア	N;NOM;MASC;SG;3	N
शॉपिंग	ショッピング	शॉपिंग	ショッピング	N;NOM;FEM;SG;3	N
शॉपिंग	買い物	शॉपिंग	買い物	N;NOM;FEM;SG;3	N
शॉपिंग	買物	शॉपिंग	買物	N;NOM;FEM;SG;3	N
धोखाधड़ी	詐欺	धोखाधड़ी	詐欺	N;NOM;FEM;SG;3	N
गली	ストリート	गली	ストリート	N;NOM;FEM;SG;3	N
गली	通り	गली	通り	N;NOM;FEM;SG;3	N
आणविक	分子	आणविक	分子	N;NOM;MASC;SG;3	N
रेशे	繊維	रेशा	繊維	N;NOM;MASC;SG;3	N
रेशे	ファイバ	रेशा	ファイバ	N;NOM;MASC;SG;3	N
रेशे	シルク	रेशा	シルク	N;NOM;MASC;SG;3	N
रेशे	繊維	रेशा	繊維	N;NOM;MASC;SG;3	N
खिड़की	ウィンドウ	खिड़की	ウィンドウ	N;NOM;FEM;SG;3	N
आतंक	テロリズム	आतंक	テロリズム	N;NOM;MASC;SG;3	N
आतंक	テロ	आतंक	テロ	N;NOM;MASC;SG;3	N
नर्तकी	バレリーナ	नर्तकी	バレリーナ	N;NOM;FEM;SG;3	N
नर्तकी	ダンサー	नर्तकी	ダンサー	N;NOM;FEM;SG;3	N
पढ़े	読み	पढ़े	読む	V;PFV;MASC;SG;FIN;ACT	V
पढ़े	読み込み	पढ़े	読み込み	V;PFV;MASC;SG;FIN;ACT	V
पढ़े	読み取り	पढ़े	読み取る	V;PFV;MASC;SG;FIN;ACT	V
पढ़े	読む	पढ़े	読む	V;PFV;MASC;SG;FIN;ACT	V
पढ़े	読み込み	पढ़े	読み込み	V;PFV;MASC;SG;FIN;ACT	V
पियानो	ピアノ	पियानो	ピアノ	N;NOM;MASC;SG;3	N
फॉर्म	形式	फॉर्म	形式	N;NOM;MASC;SG;3	N
मुद्रास्फीति	インフレーション	मुद्रास्फीति	インフレーション	N;NOM;FEM;SG;3	N
सर्जन	外科	सर्जन	外科	N;NOM;MASC;SG;3	N
क्षारीय	アルカリ	क्षारीय	アルカリ	N;NOM	N
टीके	ワクチン	टीका	ワクチン	N;NOM;MASC;SG;3	N
हीमोग्लोबिन	ヘモグロビン	हीमोग्लोबिन	ヘモグロビン	N;NOM;MASC;SG;3	N
डालना	注ぐ	डाल	注ぐ	V;MASC;NFIN;ACT	V
कागज़	用紙	कागज़	用紙	N;NOM;MASC;SG;3	N
कागज़	ペーパー	कागज़	ペーパー	N;NOM;MASC;SG;3	N
सांप	ヘビ	सांप	ヘビ	N;NOM;MASC;SG;3	N
सांप	ヘビ	सांप	ヘビ	N;NOM;MASC;SG;3	N
गंतव्य	目的	गंतव्य	目的	N;NOM;MASC;SG;3	N
गंतव्य	宛先	गंतव्य	宛先	N;NOM;MASC;SG;3	N
उल्टी	嘔吐	उल्टी	嘔吐		
रेलगाड़ी	電車	रेलगाड़ी	電車	N;NOM;FEM;SG;3	N
रेलगाड़ी	列車	रेलगाड़ी	列車	N;NOM;FEM;SG;3	N
रेलगाड़ी	トレイン	रेलगाड़ी	トレイン	N;NOM;FEM;SG;3	N
ट्रेडमार्क	商標	ट्रेडमार्क	商標	N;NOM;MASC;SG;3	N
साँप	ヘビ	साँप	ヘビ	N;NOM;MASC;SG;3	N
सचिवालय	事務局	सचिवालय	事務局	N;NOM;MASC;SG;3	N
सींग	クラクション	सींग	クラクション	N;NOM;MASC;SG;3	N
सींग	ホーン	सींग	ホーン	N;NOM;MASC;SG;3	N
पिरामिड	ピラミッド	पिरामिड	ピラミッド	N;NOM;MASC;SG;3	N
शेयरधारकों	株主	शेयरधारक	株主	N;ACC;MASC;PL;3	N
ऑयल	石油	ऑयल	石油	N;NOM;MASC;SG;3	N
ऑयल	オイル	ऑयल	オイル	N;NOM;MASC;SG;3	N
गेंदों	ボール	गेंद	ボール	N;ACC;FEM;PL;3	N
पिच	ピッチ	पिच	ピッチ	N;NOM;FEM;SG;3	N
सीमांत	ボーダー	सीमांत	ボーダー	N;NOM;MASC;SG;3	N
सीमांत	国境	सीमांत	国境	N;NOM;MASC;SG;3	N
गुणांक	係数	गुणांक	係数	N;NOM;MASC;SG;3	N
लॉग	ログ	लॉग	ログ	N;NOM;MASC;SG;3	N
लॉग	ログ	लॉग	ログ	N;NOM;MASC;SG;3	N
सिलिकॉन	シリコン	सिलिकॉन	シリコン	N;NOM;MASC;SG;3	N
सिलिकॉन	ケイ	सिलिकॉन	ケイ	N;NOM;MASC;SG;3	N
सॉसेज	ソーセージ	सॉसेज	ソーセージ	N;NOM;MASC;SG;3	N
न्यायपालिका	司法	न्यायपालिका	司法	N;NOM;FEM;SG;3	N
मुकुट	クラウン	मुकुट	クラウン	N;NOM;MASC;SG;3	N
करों	税金	कर	税金	N;ACC;MASC;PL;3	N
कक्षाओं	教室	कक्षा	教室	N;ACC;FEM;PL;3	N
मजबूती	体力	मजबूती	体力	N;NOM;FEM;SG;3	N
मजबूती	強度	मजबूती	強度	N;NOM;FEM;SG;3	N
भण्डार	株式	भण्डार	株式	N;NOM;MASC;SG;3	N
भण्डार	ストック	भण्डार	ストック	N;NOM;MASC;SG;3	N
कॉलेजों	カレッジ	कॉलेज	カレッジ	N;ACC;MASC;PL;3	N
कॉलेजों	大学	कॉलेज	大学	N;ACC;MASC;PL;3	N
कंपनियाँ	会社	कंपनी	会社	N;NOM;FEM;PL;3	N
सेंटीमीटर	センチメートル	सेंटीमीटर	センチメートル	N;NOM;MASC;SG;3	N
सेंटीमीटर	センチメートル	सेंटीमीटर	センチメートル	N;NOM;MASC;SG;3	N
सेंटीमीटर	センチメートル	सेंटीमीटर	センチメートル	N;NOM;MASC;SG;3	N
घर्षण	摩擦	घर्षण	摩擦	N;NOM;MASC;SG;3	N
भित्ति	壁画	भित्ति	壁画	N;NOM;FEM;SG;3	N
विचारकों	思想家	विचारक	思想家	N;ACC;MASC;PL;3	N
संतृप्त	飽和	संतृप्त	飽和	N;NOM;MASC;SG;3	N
संतृप्त	彩度	संतृप्त	彩度	N;NOM;MASC;SG;3	N
संतृप्त	飽和	संतृप्त	飽和	N;NOM;MASC;SG;3	N
पड़ोस	近所	पड़ोस	近所	N;NOM;MASC;SG;3	N
पड़ोस	近隣	पड़ोस	近隣	N;NOM;MASC;SG;3	N
न्यास	財団	न्यास	財団	N;NOM;MASC;SG;3	N
न्यास	ファンデーション	न्यास	ファンデーション	N;NOM;MASC;SG;3	N
न्यास	ファウンデーション	न्यास	ファウンデーション	N;NOM;MASC;SG;3	N
फोरम	フォーラム	फोरम	フォーラム	N;NOM;FEM;SG;3	N
पूँछ	尾翼	पूँछ	尾翼	N;NOM;FEM;SG;3	N
धीमा	スロー	धीमा	スロー	N;NOM;MASC;SG;3	N
लड़का	男	लड़का	男	N;NOM;MASC;SG;3	N
लड़का	少年	लड़का	少年	N;NOM;MASC;SG;3	N
लड़का	ボーイ	लड़का	ボーイ	N;NOM;MASC;SG;3	N
बॉडी	本文	बॉडी	本文	N;NOM;FEM;SG;3	N
बॉडी	身体	बॉडी	身体	N;NOM;FEM;SG;3	N
बॉडी	本体	बॉडी	本体	N;NOM;FEM;SG;3	N
बॉडी	ボディ	बॉडी	ボディ	N;NOM;FEM;SG;3	N
पीतल	真鍮	पीतल	真鍮	N;NOM;FEM;SG;3	N
मुक्केबाजी	ボクシング	मुक्केबाजी	ボクシング	N;NOM;FEM;SG;3	N
गुजर	合格	गुजर	合格	V;ACT	V
बोतल	ボトル	बोतल	ボトル	N;NOM;FEM;SG;3	N
पिस्टन	ピストン	पिस्टन	ピストン	N;NOM;MASC;SG;3	N
त्रिज्या	半径	त्रिज्या	半径	N;NOM;FEM;SG;3	N
सस्ता	安い	सस्ता	安い	ADJ;NOM;MASC;SG	ADJ
चेन	チェーン	चेन	チェーン	N;NOM;FEM;SG;3	N
आर्द्रता	湿度	आर्द्रता	湿度	N;NOM;FEM;SG;3	N
संचिका	ファイル	संचिका	ファイル	N;NOM;FEM;SG;3	N
संचिका	ファイル	संचिका	ファイル	N;NOM;FEM;SG;3	N
आंकड़ा	データ	आंकड़ा	データ	N;NOM;MASC;SG;3	N
कारखाना	工場	कारखाना	工場	N;NOM;MASC;SG;3	N
फलक	ボード	फलक	ボード	N;NOM;MASC;SG;3	N
फलक	ボード	फलक	ボード	N;NOM;MASC;SG;3	N
फलक	パネル	फलक	パネル	N;NOM;MASC;SG;3	N
पते	アドレス	पता	アドレス	N;NOM;MASC;SG;3	N
बंदूक	ガン	बंदूक	ガン	N;NOM;FEM;SG;3	N
संवेग	運動量	संवेग	運動量	N;NOM;MASC;SG;3	N
संवेग	勢い	संवेग	勢い	N;NOM;MASC;SG;3	N
वंशावली	系図	वंशावली	系図	N;NOM;FEM;SG;3	N
वंशावली	系譜	वंशावली	系譜	N;NOM;FEM;SG;3	N
निमोनिया	肺	निमोनिया	肺	N;NOM;MASC;SG;3	N
एस्टेट	不動産	एस्टेट	不動産	N;NOM;MASC;SG;3	N
जटिलताओं	合併	जटिलता	合併	N;ACC;FEM;PL;3	N
उत्पीड़न	ハラスメント	उत्पीडन	ハラスメント	N;NOM;MASC;SG;3	N
कोकेन	コカイン	कोकेन	コカイン	N;NOM;MASC;SG;3	N
मानकीकरण	標準化	मानकीकरण	標準化	N;NOM;MASC;SG;3	N
नशे	酔っぱらい	नशा	酔っぱらい	N;NOM;MASC;SG;3	N
झंडा	国旗	झंडा	国旗	N;NOM;MASC;SG;3	N
ग्लास	グラス	ग्लास	グラス	N;NOM;MASC;SG;3	N
ग्लास	ガラス	ग्लास	ガラス	N;NOM;MASC;SG;3	N
फ़ुट	フィート	फोुट	フィート	N;NOM;MASC;SG;3	N
फ़ुट	両足	फोुट	両足	N;NOM;MASC;SG;3	N
सिगार	シガー	सिगार	シガー	N;NOM;MASC;SG;3	N
प्रक्रम	過程	प्रक्रम	過程	N;NOM;MASC;SG;3	N
प्रक्रम	プロセス	प्रक्रम	プロセス	N;NOM;MASC;SG;3	N
गवाह	証人	गवाह	証人	N;NOM;MASC;SG;3	N
गवाह	証人	गवाह	証人	N;NOM;MASC;SG;3	N
पत्रकारों	ジャーナリスト	पत्रकार	ジャーナリスト	N;ACC;MASC;PL;3	N
पत्रकारों	リポーター	पत्रकार	リポーター	N;ACC;MASC;PL;3	N
मजाक	ジョーク	मजाक	ジョーク	N;NOM;MASC;SG;3	N
कांड	スキャンダル	कांड	スキャンダル	N;NOM;MASC;SG;3	N
कांड	不祥事	कांड	不祥事	N;NOM;MASC;SG;3	N
क्लोरीन	塩素	क्लोरीन	塩素	N;NOM;MASC;SG;3	N
संगीतकारों	ミュージシャン	संगीतकार	ミュージシャン	N;ACC;MASC;PL;3	N
मिठाई	スウィート	मिठा	スウィート	N;NOM;FEM;SG;3	N
मिठाई	デザート	मिठा	デザート	N;NOM;FEM;SG;3	N
मिठाई	スイーツ	मिठा	スイーツ	N;NOM;FEM;SG;3	N
मिठाई	お	मिठा	お	N;NOM;FEM;SG;3	N
सड़कें	道路	सड़क	道路	N;NOM;FEM;PL;3	N
सड़कें	ストリート	सड़क	ストリート	N;NOM;FEM;PL;3	N
प्रीमियम	景品	प्रीमियम	景品	N;NOM;MASC;SG;3	N
घेरा	周囲	घेरा	周囲	N;NOM;MASC;SG;3	N
घेरा	サークル	घेरा	サークル	N;NOM;MASC;SG;3	N
वेबसाईट	ウェブ	वेबसाईट	ウェブ	N;NOM;FEM;SG;3	N
सब्जियों	野菜	सब्जी	野菜	N;ACC;FEM;PL;3	N
स्क्रिप्ट	スクリプト	स्क्रिप्ट	スクリプト	N;NOM;FEM;SG;3	N
स्क्रिप्ट	脚本	स्क्रिप्ट	脚本	N;NOM;FEM;SG;3	N
स्क्रिप्ट	スクリプト	स्क्रिप्ट	スクリプト	N;NOM;FEM;SG;3	N
डिजाइनर	デザイナー	डिजाइनर	デザイナー	N;NOM;MASC;SG;3	N
विपक्षी	敵役	विपक्षी	敵役	N;NOM;MASC;SG;3	N
टमाटर	トマト	टमाटर	トマト	N;NOM;MASC;SG;3	N
टमाटर	トマト	टमाटर	トマト	N;NOM;MASC;SG;3	N
खरीदारी	ショッピング	खरीदारी	ショッピング	N;NOM;FEM;SG;3	N
खरीदारी	買い物	खरीदारी	買い物	N;NOM;FEM;SG;3	N
खरीदारी	買物	खरीदारी	買物	N;NOM;FEM;SG;3	N
शंकु	円錐	शंकु	円錐	N;NOM;MASC;SG;3	N
शंकु	コーン	शंकु	コーン	N;NOM;MASC;SG;3	N
सिक्का	硬貨	सिक्का	硬貨	N;NOM;MASC;SG;3	N
सिक्का	コイン	सिक्का	コイン	N;NOM;MASC;SG;3	N
पर्दे	カーテン	पर्दा	カーテン	N;NOM;MASC;SG;3	N
घोटाले	スキャンダル	घोटाला	スキャンダル	N;NOM;MASC;SG;3	N
घोटाले	不祥事	घोटाला	不祥事	N;NOM;MASC;SG;3	N
रनों	ジョギング	रन	ジョギング	N;ACC;MASC;PL;3	N
लाभांश	配当	लाभांश	配当	N;NOM;MASC;SG;3	N
