daha	mais	daha	mais	ADV	ADV
farklılıklar	divergências	farklılık	divergência	N;NOM;PL;3	N;FEM;PL
farklılıklar	diferenças	farklılık	diferença	N;NOM;PL;3	N;FEM;PL
düzenlenmiş	regulamentado	düzenle	regulamentado	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;SG;V.PTCP
düzenlenmiş	regulada	düzenle	regular	V;PFV;NFH;IND;3;POS;PST;PASS	V;FEM;SG;V.PTCP
düzenlenmiş	regulamentados	düzenle	regulamentar	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;PL;V.PTCP
düzenlenmiş	regulado	düzenle	regulado	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;SG;V.PTCP
düzenlenmiş	regulamentada	düzenle	regulamentar	V;PFV;NFH;IND;3;POS;PST;PASS	V;FEM;SG;V.PTCP
reddetti	rejeitado	reddet	rejeitar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
reddetti	rejeitada	reddet	rejeitar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
reddetti	recusou	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
reddetti	recusada	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
reddetti	recusado	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
reddetti	recusou	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
reddetti	recusada	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
reddetti	recusado	reddet	recusar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
haçlılar	cruzados	haçlı	cruzado	N;NOM;PL;3	N;MASC;PL
mesleği	profissão	meslek	profissão	N;NOM;SG;3	N;FEM;SG
mesleği	ocupação	meslek	ocupação	N;NOM;SG;3	N;FEM;SG
mesleği	profissão	meslek	profissão	N;NOM;SG;3	N;FEM;SG
üreticisi	fabricante	üretici	fabricante	N;NOM;SG;3	N;MASC;SG
kaldırılması	removendo	kal	remover	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;V.MSDR
kaldırılması	remover	kal	remover	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
papalık	papal	papalık	papal	N;NOM;SG;3	N;FEM;SG
papalık	papado	papalık	papado	N;NOM;SG;3	N;MASC;SG
sevilen	amados	sev	amado	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
sevilen	amadas	sev	amada	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
sevilen	amados	sev	amado	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
yönlendirme	redireccionar	yönlen	redireccionar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yönlendirme	redirecionar	yönlen	redirecionar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yayınlar	publicações	yayın	publicação	N;NOM;PL;3	N;FEM;PL
danışmanı	consultora	danışman	consultora	N;NOM;SG;3	N;FEM;SG
danışmanı	consultor	danışman	consultor	N;NOM;SG;3	N;MASC;SG
danışmanı	conselheiro	danışman	conselheiro	N;NOM;SG;3	N;MASC;SG
danışmanı	assessor	danışman	assessor	N;NOM;SG;3	N;MASC;SG
danışmanı	consultor	danışman	consultor	N;NOM;SG;3	N;MASC;SG
danışmanı	conselheira	danışman	conselheira	N;NOM;SG;3	N;FEM;SG
danışmanı	conselheiro	danışman	conselheiro	N;NOM;SG;3	N;MASC;SG
danışmanı	assessor	danışman	assessor	N;NOM;SG;3	N;MASC;SG
yorumları	comentários	yorum	comentário	N;ACC;PL;3	N;MASC;PL
yorumları	observações	yorum	observação	N;ACC;PL;3	N;FEM;PL
dizileri	sequências	dizi	sequência	N;ACC;PL;3	N;FEM;PL
dizileri	seqüências	dizi	sequência	N;ACC;PL;3	N;FEM;PL
hatları	linhas	hat	linha	N;ACC;PL;3	N;FEM;PL
bitkiler	plantas	bitki	planta	N;NOM;PL;3	N;FEM;PL
bitkiler	usinas	bitki	usina	N;NOM;PL;3	N;FEM;PL
bitkiler	ervas	bitki	erva	N;NOM;PL;3	N;FEM;PL
konservatuvarı	conservatório	konservatuvarı	conservatório	N;ACC;SG;3	N;MASC;SG
benzerlik	afinidade	benzerlik	afinidade	N;NOM;SG;3	N;FEM;SG
benzerlik	semelhança	benzerlik	semelhança	N;NOM;SG;3	N;FEM;SG
benzerlik	semelhança	benzerlik	semelhança	N;NOM;SG;3	N;FEM;SG
benzerlik	semelhança	benzerlik	semelhança	N;NOM;SG;3	N;FEM;SG
kimliği	identidade	kimlik	identidade	N;NOM;SG;3	N;FEM;SG
suları	sucos	su	suco	N;ACC;PL;3	N;MASC;PL
suları	sumos	su	ser	N;ACC;PL;3	N;MASC;PL
suları	águas	su	água	N;ACC;PL;3	N;FEM;PL
suları	aguas	su	agua	N;ACC;PL;3	N;FEM;PL
hakaret	difamação	hakaret	difamação	N;NOM;SG;3	N;FEM;SG
hakaret	insulto	hakaret	insulto	N;NOM;SG;3	N;MASC;SG
hakaret	insulto	hakaret	insulto	N;NOM;SG;3	N;MASC;SG
kurtlar	lobos	kurt	lobo	N;NOM;PL;3	N;MASC;PL
kurtlar	vermes	kurt	vermes	N;NOM;PL;3	N;MASC;PL
kurtlar	larvas	kurt	larva	N;NOM;PL;3	N;FEM;PL
karşılaştı	encontrado	karşılaş	encontrar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
izledi	assistido	izle	assistir	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
izledi	assistiu	izle	assistir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
özgürlüğü	liberdade	özgürlük	liberdade	N;ACC;SG;3	N;FEM;SG
özgürlüğü	freedom	özgürlük	freedom	N;ACC;SG;3	N;MASC;SG
bilinmiyor	desconhecida	bil	desconhecer	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS	V;FEM;SG;V.PTCP
bilinmiyor	desconhecido	bil	desconhecer	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS	V;MASC;SG;V.PTCP
renault	renault	renault	renault	N;NOM;SG;3	N;FEM;SG
değerler	valores	değer	valor	N;NOM;PL;3	N;MASC;PL
kuzeye	norte	kuze	norte	N;DAT;SG;3	N;MASC;SG
kuzeye	north	kuze	north	N;DAT;SG;3	N;MASC;SG
yeğeni	sobrinho	yeğen	sobrinho	N;NOM;SG;3	N;MASC;SG
yeğeni	sobrinha	yeğen	sobrinha	N;NOM;SG;3	N;FEM;SG
stabilize	estabilizado	stabilize	estabilizar	V;PFV;IND;SG;POS;PRS	V;MASC;SG;V.PTCP
stabilize	estabilizada	stabilize	estabilizar	V;PFV;IND;SG;POS;PRS	V;FEM;SG;V.PTCP
stabilize	estabilizar	stabilize	estabilizar	V;PFV;IND;SG;POS;PRS	V;NFIN
oturan	sentado	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;SG;V.PTCP
oturan	sentada	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;FEM;SG;V.PTCP
oturan	sentados	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;PL;V.PTCP
oturan	sentando	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
oturan	sentado	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;SG;V.PTCP
oturan	sentada	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;FEM;SG;V.PTCP
oturan	sentados	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;PL;V.PTCP
veriyor	dar	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
veriyor	dando	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
veriyor	confere	ver	conferir	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
veriyor	dá	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
burnu	focinho	burun	focinho	N;NOM;SG;3	N;MASC;SG
burnu	cape	burun	cape	N;NOM;SG;3	N;MASC;SG
burnu	cabo	burun	cabo	N;NOM;SG;3	N;MASC;SG
burnu	capa	burun	capa	N;NOM;SG;3	N;FEM;SG
burnu	nariz	burun	nariz	N;NOM;SG;3	N;MASC;SG
manastırı	monastério	manastırı	monastério	N;ACC;SG;3	N;MASC;SG
manastırı	mosteiro	manastırı	mosteiro	N;ACC;SG;3	N;MASC;SG
kaçtı	escapou	kaç	escapar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaçtı	fugiu	kaç	fugir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaçtı	fugiu	kaç	fugir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
renkler	cores	renk	cor	N;NOM;PL;3	N;FEM;PL
renkler	cores	renk	cor	N;NOM;PL;3	N;FEM;PL
ordular	exércitos	ordu	exército	N;NOM;PL;3	N;MASC;PL
kurucuları	fundadores	kurucu	fundador	N;NOM;PL;3	N;MASC;PL
romancı	romancista	romancı	romancista	N;NOM;SG;3	N;MASC;SG
sendromu	síndrome	sendromu	síndrome	N;NOM;SG;3	N;FEM;SG
projeleri	projectos	proje	projecto	N;ACC;PL;3	N;MASC;PL
projeleri	projetos	proje	projeto	N;ACC;PL;3	N;MASC;PL
planlanan	programada	planla	programar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
planlanan	agendada	planla	agendar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
planlanan	programados	planla	programar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
planlanan	agendado	planla	agendar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
planlanan	programado	planla	programar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
planlanan	planeado	planla	planear	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
planlanan	planejado	planla	planejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
planlanan	planejada	planla	planejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
planlanan	planeada	planla	planear	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
geçmek	cruzando	geç	cruzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
bekleyen	esperando	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
bekleyen	aguardando	bekle	aguardar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
yetenekli	talentosa	yetenekli	talentoso	ADJ	ADJ;FEM;SG
yetenekli	talentoso	yetenekli	talentoso	ADJ	ADJ;MASC;SG
yetenekli	talentosa	yetenekli	talentoso	ADJ	ADJ;FEM;SG
yetenekli	talentosas	yetenekli	talentoso	ADJ	ADJ;FEM;PL
yetenekli	talentosos	yetenekli	talentoso	ADJ	ADJ;MASC;PL
yetenekli	talentoso	yetenekli	talentoso	ADJ	ADJ;MASC;SG
yetenekli	habilidoso	yetenekli	habilidoso	ADJ	ADJ;MASC;SG
müslümanlar	muçulmanos	müslüman	muçulmano	N;NOM;PL;3	N;MASC;PL
müslümanlar	muçulmanos	müslüman	muçulmano	N;NOM;PL;3	N;MASC;PL
müslümanlar	muçulmanas	müslüman	muçulmano	N;NOM;PL;3	N;FEM;PL
gözleri	olhos	göz	olho	N;NOM;PL;3	N;MASC;PL
konserler	concertos	konser	concerto	N;NOM;PL;3	N;MASC;PL
konserler	shows	konser	show	N;NOM;PL;3	N;MASC;PL
açısal	angular	açısal	angular	ADJ	ADJ;MASC;SG
binalar	edifícios	bina	edifício	N;NOM;PL;3	N;MASC;PL
binalar	imóveis	bina	imóvel	N;NOM;PL;3	N;MASC;PL
binalar	prédios	bina	prédio	N;NOM;PL;3	N;MASC;PL
namlu	focinho	namlu	focinho	N;NOM;SG;3	N;MASC;SG
namlu	barril	namlu	barril	N;NOM;SG;3	N;MASC;SG
geceleri	noites	gece	noite	N;ACC;PL;3	N;FEM;PL
tarihçiler	historiadores	tarihçi	historiador	N;NOM;PL;3	N;MASC;PL
büyüdü	crescido	büyü	crescer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
büyüdü	crescida	büyü	crescer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
büyüdü	cresceu	büyü	crescer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
simgesi	ícone	simge	ícone	N;NOM;SG;3	N;MASC;SG
avukatlık	jurista	avukatlık	jurista	N;NOM;SG;3	N;MASC;SG
avukatlık	advogada	avukatlık	advogado	N;NOM;SG;3	N;FEM;SG
avukatlık	advogado	avukatlık	advogado	N;NOM;SG;3	N;MASC;SG
sorumlusu	responsável	sorumlu	responsável	ADJ;NOM;SG;3	ADJ;MASC;SG
anlamak	entende	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
anlamak	compreender	anla	compreender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	entender	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	entendendo	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
anlamak	compreender	anla	compreender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	compreendendo	anla	compreender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
cennet	heaven	cennet	heaven	N;NOM;SG;3	N;MASC;SG
cennet	paraíso	cennet	paraíso	N;NOM;SG;3	N;MASC;SG
cennet	céu	cennet	céu	N;NOM;SG;3	N;MASC;SG
cennet	paraiso	cennet	paraiso	N;NOM;SG;3	N;MASC;SG
cennet	paraíso	cennet	paraíso	N;NOM;SG;3	N;MASC;SG
cennet	paradise	cennet	paradise	N;NOM;SG;3	N;MASC;SG
samanyolu	leitosa	samanyolu	leitoso	N;NOM;SG;3	N;FEM;SG
hotel	hotel	hotel	hotel	N;NOM;SG;3	N;MASC;SG
tutmak	mantendo	tut	manter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
tutmak	manter	tut	manter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
teknikleri	técnicas	teknik	técnica	N;NOM;PL;3	N;FEM;PL
yorumu	comentário	yorum	comentário	N;ACC;SG;3	N;MASC;SG
özeti	síntese	özet	síntese	N;ACC;SG;3	N;FEM;SG
özeti	resumo	özet	resumo	N;ACC;SG;3	N;MASC;SG
kavga	fighting	kavga	fighting	N;NOM;SG;3	N;MASC;SG
kavga	luta	kavga	luta	N;NOM;SG;3	N;FEM;SG
kavga	briga	kavga	briga	N;NOM;SG;3	N;FEM;SG
kavga	combate	kavga	combate	N;NOM;SG;3	N;MASC;SG
kavga	fight	kavga	fight	N;NOM;SG;3	N;MASC;SG
komedyen	humorista	komedyen	humorista	N;NOM;SG;3	N;MASC;SG
komedyen	comediante	komedyen	comediante	N;NOM;SG;3	N;MASC;SG
platformu	plataforma	platform	plataforma	N;NOM;SG;3	N;FEM;SG
cerrahi	cirurgia	cerrahi	cirurgia	N;NOM;SG;3	N;FEM;SG
cerrahi	cirúrgica	cerrahi	cirúrgico	N;NOM;SG;3	N;FEM;SG
cerrahi	cirúrgico	cerrahi	cirúrgico	N;NOM;SG;3	N;MASC;SG
gözü	eye	göz	eye	N;NOM;SG;3	N;MASC;SG
gözü	olho	göz	olho	N;NOM;SG;3	N;MASC;SG
sorumluluk	responsabilidade	sorumluluk	responsabilidade	N;NOM;SG;3	N;FEM;SG
sorumluluk	responsabilidade	sorumluluk	responsabilidade	N;NOM;SG;3	N;FEM;SG
aralığı	intervalo	aralık	intervalo	N;NOM;SG;3	N;MASC;SG
konut	residence	konut	residence	N;NOM;SG;3	N;MASC;SG
konut	residência	konut	residência	N;NOM;SG;3	N;FEM;SG
konut	moradia	konut	moradia	N;NOM;SG;3	N;FEM;SG
konut	habitação	konut	habitação	N;NOM;SG;3	N;FEM;SG
konut	residencial	konut	residencial	N;NOM;SG;3	N;MASC;SG
kazanılan	merecido	kazan	merecer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kazanılan	ganhado	kazan	ganhar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kazanılan	adquirida	kazan	adquirir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
kazanılan	adquiridos	kazan	adquirir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
kazanılan	adquiridas	kazan	adquirir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
kazanılan	adquirido	kazan	adquirir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kazanılan	ganhado	kazan	ganhar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
öncülük	pioneiro	öncülük	pioneiro	N;NOM;SG;3	N;MASC;SG
öncülük	pioneira	öncülük	pioneira	N;NOM;SG;3	N;FEM;SG
kelimeler	palavras	kelime	palavra	N;NOM;PL;3	N;FEM;PL
hazine	tesouro	hazin	tesouro	N;NOM;SG;3	N;MASC;SG
hazine	tesouro	hazin	tesouro	N;NOM;SG;3	N;MASC;SG
hazine	tesouraria	hazin	tesouraria	N;NOM;SG;3	N;FEM;SG
güreşçi	lutador	güreşçi	lutador	N;NOM;SG;3	N;MASC;SG
güreşçi	wrestler	güreşçi	wrestler	N;NOM;SG;3	N;MASC;SG
planet	planet	planet	planet	N;NOM;SG;3	N;MASC;SG
planet	planeta	planet	planeta	N;NOM;SG;3	N;MASC;SG
halkları	povos	halk	povo	N;ACC;PL;3	N;MASC;PL
öğretmenlik	ensino	öğretmenlik	ensino	N;NOM;SG;3	N;MASC;SG
denizaltı	submarino	denizaltı	submarino	N;NOM;SG;3	N;MASC;SG
denizaltı	sub	denizaltı	sub	N;NOM;SG;3	N;MASC;SG
operasyonu	funcionamento	operasyon	funcionamento	N;ACC;SG;3	N;MASC;SG
operasyonu	operação	operasyon	operação	N;ACC;SG;3	N;FEM;SG
gösteriyor	mostrando	göster	mostrar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
gösteriyor	indicando	göster	indicar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
gösteriyor	mostra	göster	mostrar	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
çoğunluk	maioria	çoğunluk	maioria	N;NOM;SG;3	N;FEM;SG
çoğunluk	quórum	çoğunluk	quórum	N;NOM;SG;3	N;MASC;SG
yoğunluk	intensidade	yoğunluk	intensidade	N;NOM;SG;3	N;FEM;SG
yoğunluk	densidade	yoğunluk	densidade	N;NOM;SG;3	N;FEM;SG
teoremi	teorema	teorem	teorema	N;ACC;SG;3	N;MASC;SG
beslenme	alimentando	besle	alimentar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
belirlenmiş	designados	belirle	designar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
belirlenmiş	designada	belirle	designar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
belirlenmiş	designado	belirle	designar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
belirlenmiş	designadas	belirle	designar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
teknolojileri	tecnologias	teknoloji	tecnologia	N;ACC;PL;3	N;FEM;PL
kişileri	contactos	kişi	contacto	N;ACC;PL;3	N;MASC;PL
kişileri	contatos	kişi	contato	N;ACC;PL;3	N;MASC;PL
liderleri	lideres	lider	lider	N;ACC;PL;3	N;MASC;PL
liderleri	dirigentes	lider	dirigente	N;ACC;PL;3	N;MASC;PL
liderleri	líderes	lider	líder	N;ACC;PL;3	N;MASC;PL
gelirler	receitas	gel	receita	N;NOM;PL;3	N;FEM;PL
gelirler	rendimentos	gel	rendimento	N;NOM;PL;3	N;MASC;PL
deportivo	deportivo	deportivo	deportivo	N;NOM;SG;3	N;MASC;SG
üretilmiş	fabricados	üre	fabricar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
üretilmiş	fabricado	üre	fabricar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
üretilmiş	fabricada	üre	fabricar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
üretilmiş	fabricadas	üre	fabricar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
üretilmiş	produzidos	üre	produzir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
üretilmiş	produziu	üre	produzir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
üretilmiş	produzida	üre	produzir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
üretilmiş	produzidas	üre	produzir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
üretilmiş	produzido	üre	produzir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
tasarlanan	concebidos	tasarla	conceber	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
tasarlanan	projetado	tasarla	projetar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tasarlanan	desenhado	tasarla	desenhar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tasarlanan	concebido	tasarla	conceber	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tasarlanan	projetada	tasarla	projetar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
yarattı	criada	yarat	criar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
yarattı	criado	yarat	criar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
yarattı	criou	yarat	criar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
etkinlikler	atividades	etkinlik	atividade	N;NOM;PL;3	N;FEM;PL
etkinlikler	actividades	etkinlik	actividade	N;NOM;PL;3	N;FEM;PL
etkinlikler	eventos	etkinlik	evento	N;NOM;PL;3	N;MASC;PL
etkinlikler	acontecimentos	etkinlik	acontecimento	N;NOM;PL;3	N;MASC;PL
ifadeler	reacções	ifade	reacção	N;NOM;PL;3	N;FEM;PL
ifadeler	reações	ifade	reação	N;NOM;PL;3	N;FEM;PL
ifadeler	declarações	ifade	declaração	N;NOM;PL;3	N;FEM;PL
ifadeler	depoimentos	ifade	depoimento	N;NOM;PL;3	N;MASC;PL
ifadeler	frases	ifade	frase	N;NOM;PL;3	N;FEM;PL
ifadeler	depoimentos	ifade	depoimento	N;NOM;PL;3	N;MASC;PL
ifadeler	testemunhos	ifade	testemunho	N;NOM;PL;3	N;MASC;PL
ifadeler	expressões	ifade	expressão	N;NOM;PL;3	N;FEM;PL
hücreleri	células	hücre	célula	N;ACC;PL;3	N;FEM;PL
hücreleri	celas	hücre	cela	N;ACC;PL;3	N;FEM;PL
eksikliği	deficiência	eksiklik	deficiência	N;NOM;SG;3	N;FEM;SG
eksikliği	carência	eksiklik	carência	N;NOM;SG;3	N;FEM;SG
eksikliği	carência	eksiklik	carência	N;NOM;SG;3	N;FEM;SG
eksikliği	falta	eksiklik	falta	N;NOM;SG;3	N;FEM;SG
puanlar	classificações	puan	classificação	N;NOM;PL;3	N;FEM;PL
puanlar	notações	puan	notação	N;NOM;PL;3	N;FEM;PL
puanlar	pontos	puan	ponto	N;NOM;PL;3	N;MASC;PL
puanlar	pontuações	puan	pontuação	N;NOM;PL;3	N;FEM;PL
mekanizması	mecanismo	mekaniz	mecanismo	N;NOM;SG;3	N;MASC;SG
getirilmiş	trouxe	getir	trazer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
getirilmiş	trazido	getir	trazer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
catherine	catherine	cather	catherine	N;DAT;SG;3	N;FEM;SG
catherine	catarina	cather	catarina	N;DAT;SG;3	N;FEM;SG
güzellik	beleza	güzellik	beleza	N;NOM;SG;3	N;FEM;SG
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N;MASC;SG
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N;MASC;SG
ayıran	separa	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
ayıran	separando	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
ayıran	separar	ayır	separar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
imzalandı	assinado	imzala	assinar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
imzalandı	assinou	imzala	assinar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
imzalandı	assinada	imzala	assinar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
ilkesi	princípio	ilke	princípio	N;NOM;SG;3	N;MASC;SG
ilkesi	principio	ilke	principio	N;NOM;SG;3	N;MASC;SG
dostu	amigável	dost	amigável	ADJ;NOM;SG;3	ADJ;MASC;SG
kentsel	urban	kentsel	urban	N;NOM;SG;3	N;MASC;SG
kentsel	urbano	kentsel	urbano	N;NOM;SG;3	N;MASC;SG
kentsel	urbana	kentsel	urbano	N;NOM;SG;3	N;FEM;SG
saldırılar	atentados	sal	atentado	N;NOM;PL;3	N;MASC;PL
saldırılar	ataques	sal	ataque	N;NOM;PL;3	N;MASC;PL
saldırılar	assaltos	sal	assalto	N;NOM;PL;3	N;MASC;PL
saldırılar	agressões	sal	agressão	N;NOM;PL;3	N;FEM;PL
okulları	escolas	okul	escola	N;NOM;PL;3	N;FEM;PL
kolları	alças	kol	alça	N;ACC;PL;3	N;FEM;PL
kolları	antebraços	kol	antebraço	N;ACC;PL;3	N;MASC;PL
kolları	mangas	kol	manga	N;ACC;PL;3	N;FEM;PL
kolları	mangueiras	kol	mangueira	N;ACC;PL;3	N;FEM;PL
kolları	braços	kol	braço	N;ACC;PL;3	N;MASC;PL
fotoğraflar	fotografias	fotoğraf	fotografia	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotografias	fotoğraf	fotografia	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotografias	fotoğraf	fotografia	N;NOM;PL;3	N;FEM;PL
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğraflar	imagens	fotoğraf	imagem	N;NOM;PL;3	N;FEM;PL
kazanmak	ganhar	kazan	ganhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	vencer	kazan	vencer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
