پربت	gebirge	پربت	gebirge	N;NOM;MASC;SG;3	N
تاننا	anheben	تان	anheben	V;SG;NFIN;ACT	V;NFIN
تاننا	erhöhen	تان	erhöhen	V;SG;NFIN;ACT	V;NFIN
تاننا	dehnen	تان	dehnen	V;SG;NFIN;ACT	V;NFIN
تاننا	strecken	تان	strecken	V;SG;NFIN;ACT	V;NFIN
تاننا	provoziert	تان	provozieren	V;SG;NFIN;ACT	V;V.PTCP
تاننا	provozieren	تان	provozieren	V;SG;NFIN;ACT	V;NFIN
تاننا	hervorrufen	تان	hervorrufen	V;SG;NFIN;ACT	V;NFIN
تاوا	round	تاوا	round		
تاوان	todesstrafe	تاوان	todesstraf	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوان	entschädigung	تاوان	Entschädigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوان	entschädigung	تاوان	Entschädigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوان	todesstrafe	تاوان	todesstraf	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوان	entschädigung	تاوان	Entschädigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تاوان	entschädigung	تاوان	Entschädigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائو	wärme	تائو	wärm		
تائو	hitze	تائو	hitze		
تائو	passion	تائو	passion		
تائو	twist	تائو	twesten		
تائو	drehung	تائو	drehung		
تائو	wendung	تائو	wendung		
تائو	fache	تائو	fache		
تائو	zorn	تائو	zorn		
تائو	wut	تائو	wut		
تائو	rage	تائو	ragen		
تائید	bestätigung	تائید	Bestätigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	hilfe	تائید	helfen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	hilfe	تائید	helfen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	betreuung	تائید	betreuung	N;NOM;MASC;SG;3	N;SG
تائید	bestätigung	تائید	Bestätigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	hilfe	تائید	helfen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	hilfe	تائید	helfen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	fürsprache	تائید	fürsprechen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	lobbyarbeit	تائید	lobbyarbeit	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تائید	betreuung	تائید	betreuung	N;NOM;MASC;SG;3	N;SG
تب	wärme	تب	wärm		
تب	hitze	تب	hitze		
تب	fieber	تب	fieber		
تبار	sippe	تبار	sippe		
تبار	nation	تبار	nation		
تبار	dynastie	تبار	dynastie		
تبار	rasse	تبار	rassen		
تبار	race	تبار	race		
تباہ	versaut	تباہ	versauen	ADJ	ADJ
تباہ	vertan	تباہ	vertan	ADJ	ADJ
تباہ	schlecht	تباہ	schlecht	ADJ	ADJ
تباہ	schlimm	تباہ	schlimm	ADJ	ADJ
تباہ	schlechten	تباہ	schlecht	ADJ	ADJ
تباہی	verwüstung	تباہی	verwüstung	N;NOM;MASC;SG;3	N;NOM;SG
تباہی	vernichtung	تباہی	vernichtung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تباہی	ruine	تباہی	ruin	N;NOM;MASC;SG;3	N;NOM;SG
تباہی	ruin	تباہی	ruin	N;NOM;MASC;SG;3	N
تباہی	verwüstung	تباہی	verwüstung	N;NOM;MASC;SG;3	N;NOM;SG
تبخیر	verdunstung	تبخیر	verdunstung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	änderung	تبدیل	änderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	veränderung	تبدیل	veränderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	veränderung	تبدیل	veränderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	änderung	تبدیل	änderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	umwandlung	تبدیل	umwandlung	N;NOM;MASC;SG;3	N;SG
تبدیل	umbau	تبدیل	umbau	N;NOM;MASC;SG;3	N
تبدیل	konvertierung	تبدیل	konvertierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	umstellung	تبدیل	umstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	änderung	تبدیل	änderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	veränderung	تبدیل	veränderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	modifizierung	تبدیل	modifizierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	variation	تبدیل	variation	N;NOM;MASC;SG;3	N;SG
تبدیلی	überweisung	تبدیلی	überweisung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تبدیلی	änderung	تبدیلی	änderung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تبدیلی	veränderung	تبدیلی	veränderung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تبدیلی	überweisung	تبدیلی	überweisung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تبر	beil	تبر	beil		
تبر	beil	تبر	beil		
تبصرہ	überprüfung	تبصرہ	überprüfung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تبصرہ	kritik	تبصرہ	kritik	N;NOM;MASC;SG;3	N
تبلیغ	mitteilung	تبلیغ	mitteilung	N;NOM;MASC;SG;3	N;FEM;SG
تِبن	stroh	تِبن	stroh		
تپ	zorn	تپ	zorn		
تپ	wut	تپ	wut		
تپ	fieber	تپ	fieber		
تپ	tap	تپ	tap		
تپ	zorn	تپ	zorn		
تپ	wut	تپ	wut		
تپ	hingabe	تپ	hingabe		
تپ	verehrung	تپ	verehrung		
تپاس	mühsal	تپاس	mühsal		
تپاس	sonne	تپاس	sonnen		
تُپانا	decken	تُپانا	decken	V;MASC;SG;V.PTCP;ACT	V;NFIN
تپّڑ	tapferkeit	تپّڑ	tapferkeit		
تپّڑ	wunsch	تپّڑ	wunsch		
تپّڑ	begierde	تپّڑ	begierde		
تپّڑ	matte	تپّڑ	maten		
تپّڑ	geist	تپّڑ	geisen		
تپّڑ	fassungsvermögen	تپّڑ	fassungsvermögen		
تپسیا	hingabe	تپسیا	hingabe		
تپسیا	verehrung	تپسیا	verehrung		
تپسیا	gebet	تپسیا	beten		
تپسیا	gebets	تپسیا	gebets		
تپسیا	gebete	تپسیا	geben		
تُپک	muskete	تُپک	musket		
تپکنا	schmerzen	تپک	schmerz	V;SG;ACT	V;NFIN
تپن	wärme	تپن	wärm		
تپن	wärme	تپن	wärm		
تپن	hitze	تپن	hitze		
تت	true	تت	treen		
تت	pure	تت	pur		
تت	essenz	تت	essenz		
تتّا	böse	تتّا	böse		
تتّا	siedet	تتّا	sieden		
تتّا	warmen	تتّا	warm		
تتّا	wärme	تتّا	wärm		
تِتربِتّر	verstreut	تِتربِتّر	verstreut	ADJ	ADJ;V.PTCP
تِتربِتّر	zerstreut	تِتربِتّر	zerstreut	ADJ	ADJ
تِتربِتّر	verstreut	تِتربِتّر	verstreut	ADJ	ADJ;V.PTCP
تِتربِتّر	zerstreut	تِتربِتّر	zerstreut	ADJ	ADJ
تٹ	gefälle	تٹ	gefallen		
تٹ	piste	تٹ	piste		
تثلیث	sohn	تثلیث	sohnen	N;NOM;MASC;SG;3	N;NOM;MASC;SG
تجاذُبی	schwerkraft	تجاذُبی	schwerkraft	ADJ	ADJ
تِجارت	geschäft	تِجارت	schäfen	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تِجارتی	kaufmännische	تِجارتی	kaufmännisch	ADJ;NOM	ADJ;NOM;FEM;PL
تِجارتی	handelsrecht	تِجارتی	handelsrecht	ADJ;NOM	ADJ
تِجارتی	kommerziellen	تِجارتی	kommerziell	ADJ;NOM	ADJ
تِجارتی	kommerzielle	تِجارتی	kommerziell	ADJ;NOM	ADJ;NOM;FEM;PL
تِجارتی	gewerbliche	تِجارتی	gewerblich	ADJ;NOM	ADJ;NOM;FEM;PL
تِجارتی	kommerziell	تِجارتی	kommerziell	ADJ;NOM	ADJ
تِجارتی	geschäfte	تِجارتی	geschäft	ADJ;NOM	ADJ;NOM;PL
تِجارتی	geschäftlich	تِجارتی	geschäftlich	ADJ;NOM	ADJ
تجدید	belebung	تجدید	belebung	N;NOM;MASC;SG;3	N
تجدید	wiederbelebung	تجدید	wiederbelebung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تجدید	aufschwung	تجدید	aufschwang	N;NOM;MASC;SG;3	N
تجدید	stadterneuerung	تجدید	stadterneuerung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تجرباتی	experimenteller	تجرباتی	experimentell	ADJ;NOM	ADJ
تجرباتی	experimentelle	تجرباتی	experimentell	ADJ;NOM	ADJ;NOM;FEM;PL
تجرباتی	experimentell	تجرباتی	experimentell	ADJ;NOM	ADJ
تجرباتی	experimentellen	تجرباتی	experimentell	ADJ;NOM	ADJ
تجربہ	verhandlung	تجربہ	verhandlung	N;NOM;MASC;SG;3	N
تجریدی	imaginäre	تجریدی	imaginär	ADJ	ADJ;NOM;FEM;PL
تجریدی	idealen	تجریدی	ideal	ADJ	ADJ
تجریدی	ideal	تجریدی	ideal	ADJ	ADJ
تجریدی	idealer	تجریدی	idealer	ADJ	ADJ
تجریدی	ideale	تجریدی	ideal	ADJ	ADJ;NOM;FEM;SG
تجریدی	vorstellung	تجریدی	vorstellung	ADJ	ADJ;SG
تجریدی	getrennte	تجریدی	getrennt	ADJ	ADJ;NOM;FEM;PL
تجریدی	obskuren	تجریدی	obskuren	ADJ	ADJ
تجریدی	mystische	تجریدی	mystisch	ADJ	ADJ;NOM;FEM;PL
تجزیاتی	analytischen	تجزیاتی	analytisch	ADJ;NOM	ADJ
تجزیاتی	analytische	تجزیاتی	analytisch	ADJ;NOM	ADJ;NOM;FEM;PL
تجزیہ	auswertung	تجزیہ	auswertung	N;NOM;MASC;SG;3	N;FEM;SG
تجزیہ	analyse	تجزیہ	analyse	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تجسیم	inkarnation	تجسیم	inkarnation	N;NOM;MASC;SG;3	N
تجلجُل	erregung	تجلجُل	erregung		
داب	pomp	داب	pomp		
داب	behörde	داب	behörde		
داب	autorität	داب	autorität		
داب	gewalt	داب	gewalten		
داب	kraft	داب	krafen		
داب	scheck	داب	scheck		
داب	kodex	داب	kodex		
داب	code	داب	code		
داب	kraft	داب	krafen		
داب	energie	داب	energie		
تجویز	stellungnahme	تجویز	stellungnahme	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	meinung	تجویز	meinung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	beschluss	تجویز	beschließen	N;NOM;FEM;SG;3	N
تجویز	entscheidung	تجویز	entscheidung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	urteil	تجویز	urteil	N;NOM;FEM;SG;3	N;SG
تجویز	auflösung	تجویز	auflösung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	entschließung	تجویز	Entschließung	N;NOM;FEM;SG;3	N;FEM;SG
تجویز	stellungnahme	تجویز	stellungnahme	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	meinung	تجویز	meinung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	beschluss	تجویز	beschließen	N;NOM;FEM;SG;3	N
تجویز	entscheidung	تجویز	entscheidung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	empfehlung	تجویز	empfehlung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	urteil	تجویز	urteil	N;NOM;FEM;SG;3	N;SG
تجویز	auflösung	تجویز	auflösung	N;NOM;FEM;SG;3	N;NOM;FEM;SG
تجویز	entschließung	تجویز	Entschließung	N;NOM;FEM;SG;3	N;FEM;SG
تجویز	plan	تجویز	plan	N;NOM;FEM;SG;3	N
تجہیل	unwissenheit	تجہیل	unwissenheit		
تجہیل	ignoranz	تجہیل	ignoranz		
تحاوُر	diskurs	تحاوُر	diskurs	N;NOM;MASC;SG;3	N;SG
تحاوُر	gespräch	تحاوُر	gespräch	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحاوُر	unterhaltung	تحاوُر	unterhaltung	N;NOM;MASC;SG;3	N;NOM;SG
تحائف	schenkungen	تحفہ	schenkehen	N;NOM;MASC;PL;3	N;NOM;FEM;PL
تحت	unter	تحت	unter	ADP	ADP
تحت	unterhalb	تحت	unterhalb	ADP	ADP
تحت	unterhalb	تحت	unterhalb	ADP	ADP
تحتانی	primäre	تحتانی	primär	ADJ;NOM	ADJ;NOM;FEM;PL
تحتانی	primär	تحتانی	primär	ADJ;NOM	ADJ
تحتانی	primären	تحتانی	primär	ADJ;NOM	ADJ
تحتانی	folgenden	تحتانی	folgend	ADJ;NOM	ADJ
تحتانی	folgend	تحتانی	folgend	ADJ;NOM	ADJ
تحتانی	folgende	تحتانی	folgend	ADJ;NOM	ADJ;NOM;FEM;PL
تحتانی	unterlegen	تحتانی	unterliegen	ADJ;NOM	ADJ
تحتانی	unterer	تحتانی	unter	ADJ;NOM	ADJ
تحتانی	unteren	تحتانی	unter	ADJ;NOM	ADJ
تحتانی	niedriger	تحتانی	niedrig	ADJ;NOM	ADJ
تحتانی	tiefer	تحتانی	tief	ADJ;NOM	ADJ
تحدید	verjährung	تحدید	verjährung	N;NOM;MASC;SG;3	N;SG
تحدید	beschränkung	تحدید	beschränkung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحدید	einschränkung	تحدید	einschränkung	N;NOM;MASC;SG;3	N;FEM;SG
تحدید	verjährung	تحدید	verjährung	N;NOM;MASC;SG;3	N;SG
تحدید	beschränkung	تحدید	beschränkung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحدید	einschränkung	تحدید	einschränkung	N;NOM;MASC;SG;3	N;FEM;SG
تحدید	beschränkung	تحدید	beschränkung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحدید	einschränkung	تحدید	einschränkung	N;NOM;MASC;SG;3	N;FEM;SG
تحریر	dokument	تحریر	dokument	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحریر	dokumente	تحریر	dokument	N;NOM;MASC;SG;3	N;NOM;SG
تحریر	manuskript	تحریر	manuskript	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحریر	dokument	تحریر	dokument	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحریر	dokumente	تحریر	dokument	N;NOM;MASC;SG;3	N;NOM;SG
تحریر	manuskript	تحریر	manuskript	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحریری	schriftlich	تحریری	schriftlich	ADJ	ADJ
تحریری	schriftliche	تحریری	schriftlich	ADJ	ADJ;NOM;FEM;PL
تحریری	geschriebene	تحریری	geschrieben	ADJ	ADJ;NOM;FEM;PL
تحریم	ehrung	تحریم	ehrung	N;NOM;MASC;SG;3	N;SG
تحریم	verbote	تحریم	verbieten	N;NOM;MASC;SG;3	N
تحسین	anerkennung	تحسین	anerkennung	ADJ	ADJ
تحسین	wertschätzung	تحسین	wertschätzung	ADJ	ADJ
تحسین	dankbarkeit	تحسین	dankbarkeit	ADJ	ADJ;NOM
تحسین	applaus	تحسین	applaus	ADJ	ADJ
تحصیل	sammlung	تحصیل	sammlung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحصیل	erhebung	تحصیل	Erhebung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحصیل	übernahme	تحصیل	übernehmen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحصیل	erwerb	تحصیل	erwerben	N;NOM;MASC;SG;3	N
تحصیل	akquisition	تحصیل	akquisition	N;NOM;MASC;SG;3	N;SG
تحصیلات	kollektionen	تحصیل	kollektion	N;NOM;MASC;PL;3	N;NOM;FEM;PL
تحصیلات	sammlungen	تحصیل	sammlung	N;NOM;MASC;PL;3	N;NOM;FEM;PL
تحصیلات	ankäufe	تحصیل	ankäufen	N;NOM;MASC;PL;3	N;NOM;FEM;PL
تحصیلات	erwerb	تحصیل	erwerben	N;NOM;MASC;PL;3	N
تحفُّظاتی	konservierungsmittel	تحفُّظاتی	konservierungsmittel	ADJ;NOM	ADJ
تحفُّظاتی	konservativ	تحفُّظاتی	konservativ	ADJ;NOM	ADJ
تحفُّظاتی	konservativen	تحفُّظاتی	konservativ	ADJ;NOM	ADJ;PL
تحفُّظاتی	conservative	تحفُّظاتی	conservativ	ADJ;NOM	ADJ;NOM;FEM;PL
تحفُّظاتی	konservativer	تحفُّظاتی	konservativ	ADJ;NOM	ADJ
تحفُّظاتی	konservative	تحفُّظاتی	konservativ	ADJ;NOM	ADJ;NOM;FEM;PL
تُحفہ	gegenwart	تُحفہ	gegenwart		
تحقیر	demütigung	تحقیر	demütigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحقیرانہ	beleidigung	تحقیرانہ	beleidigung	ADJ	ADJ
تحقیرانہ	beleidigend	تحقیرانہ	beleidigend	ADJ	ADJ
تحقیرانہ	beleidigt	تحقیرانہ	beleidigt	ADJ	ADJ;V.PTCP
تحقیق	forschung	تحقیق	forschung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحقیق	nachprüfung	تحقیق	nachprüfung	N;NOM;MASC;SG;3	N;SG
تحقیق	verifizierung	تحقیق	verifizierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحقیق	überprüfung	تحقیق	überprüfung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحقیقی	klar	تحقیقی	klar	ADJ	ADJ
تحقیقی	sicher	تحقیقی	sicher	ADJ	ADJ
تحقیقی	gewisse	تحقیقی	gewiß	ADJ	ADJ;NOM;FEM;PL
تحقیقی	bestimmte	تحقیقی	bestimmt	ADJ	ADJ;NOM;FEM;PL
تحکُّمانہ	kommandierender	تحکُّمانہ	kommandierend	ADJ	ADJ
تحکیم	schiedsspruch	تحکیم	schiedsspruch		
تحلیلی	analytischen	تحلیلی	analytisch	ADJ	ADJ
تحلیلی	analytische	تحلیلی	analytisch	ADJ	ADJ;NOM;FEM;PL
تحویل	geld	تحویل	geld	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تحویل	anzahlung	تحویل	anzahlung	N;NOM;MASC;SG;3	N
تحویل	einlage	تحویل	einlage	N;NOM;MASC;SG;3	N;SG
تحویل	einzahlung	تحویل	einzahlung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحویل	verwahrung	تحویل	verwahrung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تحویل	betreuung	تحویل	betreuung	N;NOM;MASC;SG;3	N;SG
تخاطُب	adresse	تخاطُب	adresse	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخاطُب	ansprache	تخاطُب	ansprechen	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخالُف	widerspruch	تخالُف	widerspruchen	N;NOM;MASC;SG;3	N
تخالُف	einspruch	تخالُف	einspruch	N;NOM;MASC;SG;3	N
تخالُف	opposition	تخالُف	opposition	N;NOM;MASC;SG;3	N;NOM;SG
تخالُف	ablehnung	تخالُف	ablehnung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تختہ	vorstand	تختہ	vorstehen	N;NOM;MASC;SG;3	N;SG
تختہ	tabelle	تختہ	tabell	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخریب	verwüstung	تخریب	verwüstung	N;NOM;MASC;SG;3	N;NOM;SG
تخریب	vernichtung	تخریب	vernichtung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخریب	verwüstung	تخریب	verwüstung	N;NOM;MASC;SG;3	N;NOM;SG
تخریبی	zerstörerische	تخریبی	zerstörerisch	ADJ	ADJ;NOM;FEM;PL
تخریبی	gewalttätigen	تخریبی	gewalttätig	ADJ	ADJ
تخریبی	gewalttätig	تخریبی	gewalttätig	ADJ	ADJ
تخریبی	gewalttätige	تخریبی	gewalttätig	ADJ	ADJ;NOM;FEM;PL
تخریبی	gewaltsam	تخریبی	gewaltsam	ADJ	ADJ
تخریبی	heftig	تخریبی	heftig	ADJ	ADJ
تخصُّص	spezialisierung	تخصُّص	spezialisierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخصیب	befruchtung	تخصیب	befruchtung		
تخصیص	spezialisierung	تخصیص	spezialisierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخطیط	entwurf	تخطیط	entwerfen	N;NOM;MASC;SG;3	N
تخطیط	gestaltung	تخطیط	gestaltung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخطیط	konstruktion	تخطیط	konstruktion	N;NOM;MASC;SG;3	N;SG
تخطیط	design	تخطیط	design	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تخفیف	erlaß	تخفیف	erließen	N;NOM;MASC;SG;3	N
تخفیف	erlass	تخفیف	erlassen	N;NOM;MASC;SG;3	N;SG
تخفیف	verringerung	تخفیف	verringerung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	ermäßigung	تخفیف	Ermäßigung	N;NOM;MASC;SG;3	N;NOM;SG
تخفیف	reduktion	تخفیف	Reduktion	N;NOM;MASC;SG;3	N;SG
تخفیف	reduzierung	تخفیف	Reduzierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	kürzung	تخفیف	kürzung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	erlaß	تخفیف	erließen	N;NOM;MASC;SG;3	N
تخفیف	erlass	تخفیف	erlassen	N;NOM;MASC;SG;3	N;SG
تخفیف	verminderung	تخفیف	verminderung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	verringerung	تخفیف	verringerung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	ermäßigung	تخفیف	Ermäßigung	N;NOM;MASC;SG;3	N;NOM;SG
تخفیف	reduktion	تخفیف	Reduktion	N;NOM;MASC;SG;3	N;SG
تخفیف	reduzierung	تخفیف	Reduzierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخفیف	kürzung	تخفیف	kürzung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخلیص	freiheit	تخلیص	freiheit		
تخلیص	freizügigkeit	تخلیص	Freizügigkeit		
تخلیق	erfindung	تخلیق	erfindung	N;NOM;MASC;SG;3	N;FEM;SG
تخلیق	fertigung	تخلیق	Fertigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخلیق	herstellung	تخلیق	herstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخلیق	erzeugung	تخلیق	erzeugung	N;NOM;MASC;SG;3	N;SG
تخلیق	erfindung	تخلیق	erfindung	N;NOM;MASC;SG;3	N;FEM;SG
تخلیق	fertigung	تخلیق	Fertigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخلیق	herstellung	تخلیق	herstellung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخلیق	erzeugung	تخلیق	erzeugung	N;NOM;MASC;SG;3	N;SG
تخلیق	schaffung	تخلیق	schaffung	N;NOM;MASC;SG;3	N
تخلیقی	erfinderisch	تخلیقی	erfinderisch	ADJ	ADJ
تخلیقی	kreativ	تخلیقی	kreativ	ADJ	ADJ
تخلیقی	kreatives	تخلیقی	kreativ	ADJ	ADJ;NOM;NEUT;SG
تخلیقی	kreativität	تخلیقی	kreativität	ADJ	ADJ
تخلیقی	kreative	تخلیقی	kreativ	ADJ	ADJ;NOM;FEM;PL
تُخم	eiweiß	تُخم	eiweiß		
تُخم	eier	تُخم	eier		
تُخم	ei	تُخم	ei		
تُخم	eiern	تُخم	eiern		
تُخم	entstehung	تُخم	Entstehung		
تُخم	sperma	تُخم	sperma		
تُخم	seed	تُخم	seed		
تُخم	nachwuchs	تُخم	nachwuchs		
تخمیر	gärung	تخمیر	gärung	N;NOM;MASC;SG;3	N;SG
تخمیناً	ungefähr	تخمیناً	ungefähr	ADV	ADV
تخمیناً	etwa	تخمیناً	etwa	ADV	ADV
تخمیناً	beinahe	تخمیناً	beinahe	ADV	ADV
تخمیناً	nahezu	تخمیناً	nahezu	ADV	ADV
تخمیناً	fast	تخمیناً	fast	ADV	ADV
تخمینہ	evaluierung	تخمینہ	Evaluierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخمینہ	auswertung	تخمینہ	auswertung	N;NOM;MASC;SG;3	N;FEM;SG
تخمینہ	kalkulation	تخمینہ	kalkulation	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخمینہ	schätzung	تخمینہ	schätzung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخمینہ	evaluierung	تخمینہ	Evaluierung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخمینہ	auswertung	تخمینہ	auswertung	N;NOM;MASC;SG;3	N;FEM;SG
تخمینہ	kalkulation	تخمینہ	kalkulation	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تخمینہ	würdigung	تخمینہ	würdigung	N;NOM;MASC;SG;3	N;FEM;SG
تداوی	heilung	تداوی	heilung		
تدبیر	stellungnahme	تدبیر	stellungnahme	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	meinung	تدبیر	meinung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	geschäftsführung	تدبیر	geschäftsführung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	unternehmensführung	تدبیر	unternehmensführung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	plan	تدبیر	plan	N;NOM;MASC;SG;3	N
تدبیر	stellungnahme	تدبیر	stellungnahme	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	meinung	تدبیر	meinung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	geschäftsführung	تدبیر	geschäftsführung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	unternehmensführung	تدبیر	unternehmensführung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدبیر	taktik	تدبیر	taktik	N;NOM;MASC;SG;3	N;SG
تدبیر	plan	تدبیر	plan	N;NOM;MASC;SG;3	N
تدرو	fasan	تدرو	fasan		
تدریجی	progressiv	تدریجی	progressiv	ADJ	ADJ
تدریجی	progressiven	تدریجی	progressiv	ADJ	ADJ
تدریجی	schrittweise	تدریجی	schrittweise	ADJ	ADJ
تدریجی	progressive	تدریجی	progressiv	ADJ	ADJ;NOM;FEM;PL
تدریجی	fortschrittlich	تدریجی	fortschrittlich	ADJ	ADJ
تدریجی	allmähliche	تدریجی	allmählich	ADJ	ADJ;NOM;FEM;PL
تدریجی	progressiv	تدریجی	progressiv	ADJ	ADJ
تدریجی	schrittweise	تدریجی	schrittweise	ADJ	ADJ
تدریجی	allmählich	تدریجی	allmählich	ADJ	ADJ
تدریس	anleitung	تدریس	anleitung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدریس	lehre	تدریس	lehr	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدریس	ausbildung	تدریس	ausbildung	N;NOM;MASC;SG;3	N;FEM;SG
تدریس	erziehung	تدریس	erziehung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدفین	beerdigung	تدفین	beerdigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تدفین	begräbnis	تدفین	begräbnis	N;NOM;MASC;SG;3	N;NOM;NEUT;SG
تذکیر	erwähnung	تذکیر	Erwähnung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تذلیل	demütigung	تذلیل	demütigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
تذلیل	abbau	تذلیل	Abbau	N;NOM;MASC;SG;3	N
تذلیل	demütigung	تذلیل	demütigung	N;NOM;MASC;SG;3	N;NOM;FEM;SG
