رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
مزایای	přednosti	مزایا	přednost	N;PL	N;NOM;FEM;PL;POS
مزایای	požitky	مزایا	požitek	N;PL	N;INAN;NOM;MASC;PL;POS
مزایای	výhody	مزایا	výhoda	N;PL	N;NOM;FEM;PL;POS
علل	příčiny	علت	příčina	N;PL	N;NOM;FEM;PL;POS
کوره	peci	کوره	peci	N;SG	N;DAT;FEM;SG;POS
کوره	pec	کوره	pec	N;SG	N;NOM;FEM;SG;POS
رضایت	uspokojení	رضایت	uspokojení	N;SG	N;NOM;NEUT;SG;POS
رضایت	spokojenost	رضایت	spokojenost	N;SG	N;NOM;FEM;SG;POS
رضایت	souhlas	رضایت	souhlas	N;SG	N;INAN;NOM;MASC;SG;POS
رضایت	obsahu	رضایت	obsah	N;SG	N;INAN;GEN;MASC;SG;POS
رضایت	obsah	رضایت	obsah	N;SG	N;INAN;NOM;MASC;SG;POS
اوباما	obama	اوباما	obama	N;SG	N;ANIM;NOM;MASC;SG;POS
گرانش	gravitace	گرانش	gravitace	N;SG	N;NOM;FEM;SG;POS
گرانش	gravitace	گرانش	gravitace	N;SG	N;NOM;FEM;SG;POS
رساندن	doručování	رساندن	doručování	N;SG	N;NOM;NEUT;SG;POS
چراغ	světlomet	چراغ	světlomet	N;SG	N;INAN;NOM;MASC;SG;POS
چراغ	svítilna	چراغ	svítilna	N;SG	N;NOM;FEM;SG;POS
چراغ	lampa	چراغ	lampa	N;SG	N;NOM;FEM;SG;POS
دومی	druhé	None	druhý	ADJ	ADJ;NOM;NEUT;SG
دومی	druhá	None	druhý	ADJ	ADJ;NOM;FEM;SG
دومی	druhý	None	druhý	ADJ	ADJ;ANIM;NOM;MASC;SG
بسیج	mobilizaci	بسیج	mobilizace	N;SG	N;ACC;FEM;SG;POS
بسیج	mobilizace	بسیج	mobilizace	N;SG	N;NOM;FEM;SG;POS
چربی	tuk	چربی	tuk	N;SG	N;INAN;NOM;MASC;SG;POS
خلیل	khalil	خلیل	khalit	N;SG	N;ANIM;NOM;MASC;SG;POS
ارتقاء	upgrade	ارتقاءء	upgrade	N;SG	N;INAN;NOM;MASC;SG;POS
ارتقاء	modernizace	ارتقاءء	modernizace	N;SG	N;NOM;FEM;SG;POS
ارتقاء	modernizace	ارتقاءء	modernizace	N;SG	N;NOM;FEM;SG;POS
ارتقاء	propagace	ارتقاءء	propagace	N;SG	N;NOM;FEM;SG;POS
ارتقاء	povýšení	ارتقاءء	povýšení	N;SG	N;NOM;NEUT;SG;POS
ارتقاء	propagaci	ارتقاءء	propagace	N;SG	N;ACC;FEM;SG;POS
سندرم	syndromu	سندرم	syndrom	N;SG	N;INAN;GEN;MASC;SG;POS
سندرم	syndrom	سندرم	syndrom	N;SG	N;INAN;NOM;MASC;SG;POS
برهان	argumentace	برهان	argumentace	N;SG	N;NOM;FEM;SG;POS
برهان	argument	برهان	argument	N;SG	N;INAN;NOM;MASC;SG;POS
برهان	důkaz	برهان	důkaz	N;SG	N;INAN;NOM;MASC;SG;POS
رفتاری	chování	رفتار	chování	N;SG	N;NOM;NEUT;SG;POS
رفتاری	chování	رفتار	chování	N;SG	N;NOM;NEUT;SG;POS
سیمون	simona	سیمون	simon	N;SG	N;NOM;FEM;SG;POS
میدهد	dává	داد#ده	dávat	V;SG;3;PRS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
کاپ	čepice	کاپ	čepice	N;SG	N;NOM;FEM;SG;POS
کاپ	víčko	کاپ	víčko	N;SG	N;NOM;NEUT;SG;POS
کاپ	szp	کاپ	szp	N;SG	N;NOM;FEM;SG;POS
کاپ	hrnek	کاپ	hrnek	N;SG	N;INAN;NOM;MASC;SG;POS
کاپ	cup	کاپ	cup	N;SG	N;INAN;NOM;MASC;SG;POS
کاپ	pohár	کاپ	pohár	N;SG	N;INAN;NOM;MASC;SG;POS
کاپ	kelímek	کاپ	kelímek	N;SG	N;INAN;NOM;MASC;SG;POS
کاپ	šálek	کاپ	šálek	N;SG	N;INAN;NOM;MASC;SG;POS
نکات	tipy	نکته	tip	N;PL	N;INAN;NOM;MASC;PL;POS
نکات	tipů	نکته	tip	N;PL	N;INAN;GEN;MASC;PL;POS
ناوهای	dopravci	ناو	dopravce	N;PL	N;ANIM;NOM;MASC;PL;POS
ناوهای	nosiče	ناو	nosič	N;PL	N;INAN;NOM;MASC;PL;POS
جملات	věty	None	věta	N;PL	N;NOM;FEM;PL;POS
جملات	vět	None	věta	N;PL	N;GEN;FEM;PL;POS
جملات	rozsudky	None	rozsudek	N;PL	N;INAN;NOM;MASC;PL;POS
مسافران	cestovatelé	مسافر	cestovatel	N;PL	N;ANIM;NOM;MASC;PL;POS
مسافران	poutníci	مسافر	poutník	N;PL	N;ANIM;NOM;MASC;PL;POS
مسافران	cestovatelé	مسافر	cestovatel	N;PL	N;ANIM;NOM;MASC;PL;POS
مسافران	pasažéři	مسافر	pasažér	N;PL	N;ANIM;NOM;MASC;PL;POS
میلر	millera	None	miller	N;SG	N;ANIM;ACC;MASC;SG;POS
لیلا	lilo	None	lít	N;SG	N;NOM;NEUT;SG;POS
لیلا	lila	None	lila	N;SG	N;NOM;FEM;SG;POS
لیلا	laila	None	laile	N;SG	N;NOM;FEM;SG;POS
کارکرد	funkci	None	funkce	N;SG	N;ACC;FEM;SG;POS
کارکرد	funkcí	None	funkce	N;SG	N;INS;FEM;SG;POS
کارکرد	funkce	None	funkce	N;SG	N;NOM;FEM;SG;POS
حریف	protivník	حریف	protivník	N;SG	N;ANIM;NOM;MASC;SG;POS
حریف	soupeř	حریف	soupeř	N;SG	N;ANIM;NOM;MASC;SG;POS
حریف	protivník	حریف	protivník	N;SG	N;ANIM;NOM;MASC;SG;POS
حریف	soupeře	حریف	soupeř	N;SG	N;ANIM;ACC;MASC;SG;POS
تروریستی	terorista	تروریستی	terorista	N;SG	N;ANIM;NOM;MASC;SG;POS
شخصیتی	osobnost	شخصیت	osobnost	N;SG	N;NOM;FEM;SG;POS
بمباران	bombardování	بمبار	bombardování	N;SG	N;NOM;NEUT;SG;POS
بمباران	bombardování	بمبار	bombardování	N;SG	N;NOM;NEUT;SG;POS
ژانر	žánr	None	žánr	N;SG	N;INAN;NOM;MASC;SG;POS
مشکوک	podezřelé	مشکوک	podezřelý	ADJ	ADJ;NOM;NEUT;PL;POS
مشکوک	podezřelý	مشکوک	podezřelý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
آلت	penis	آلت	penis	N;SG	N;INAN;NOM;MASC;SG;POS
آلت	penisu	آلت	penis	N;SG	N;INAN;GEN;MASC;SG;POS
آلت	alt	آلت	alt	N;SG	N;NOM;MASC;SG;POS
یوونتوس	juventus	یوونتوس	juventus	N;SG	N;INAN;NOM;MASC;SG;POS
سرقت	vloupání	سرقت	vloupání	N;SG	N;NOM;NEUT;SG;POS
سرقت	loupež	سرقت	loupež	N;SG	N;NOM;FEM;SG;POS
سرقت	loupež	سرقت	loupež	N;SG	N;NOM;FEM;SG;POS
سرقت	krádež	سرقت	krádež	N;SG	N;NOM;FEM;SG;POS
سرقت	loupež	سرقت	loupež	N;SG	N;NOM;FEM;SG;POS
انحلال	rozpuštění	None	rozpuštění	N;SG	N;NOM;NEUT;SG;POS
آفرینش	tvorba	آفرینش	tvorba	N;SG	N;NOM;FEM;SG;POS
آفرینش	vznik	آفرینش	vznik	N;SG	N;INAN;NOM;MASC;SG;POS
آفرینش	vytvoření	آفرینش	vytvoření	N;SG	N;NOM;NEUT;SG;POS
آفرینش	vytváření	آفرینش	vytváření	N;SG	N;NOM;NEUT;SG;POS
آفرینش	tvoření	آفرینش	tvoření	N;SG	N;NOM;NEUT;SG;POS
مرمت	obnovení	مرمت	obnovení	N;SG	N;NOM;NEUT;SG;POS
مرمت	obnova	مرمت	obnova	N;SG	N;NOM;FEM;SG;POS
مرمت	renovace	مرمت	renovace	N;SG	N;NOM;FEM;SG;POS
وزیری	ministryně	وزیری	ministryně	N;SG	N;NOM;FEM;SG;POS
وزیری	ministr	وزیری	ministr	N;SG	N;ANIM;NOM;MASC;SG;POS
پوستی	kůži	پوستی	kůže	N;SG	N;ACC;FEM;SG;POS
پوستی	pleť	پوستی	pleť	N;SG	N;NOM;FEM;SG;POS
پوستی	kůže	پوستی	kůže	N;SG	N;NOM;FEM;SG;POS
پوستی	pokožka	پوستی	pokožka	N;SG	N;NOM;FEM;SG;POS
آجر	cihla	آجر	cihla	N;SG	N;NOM;FEM;SG;POS
آجر	brick	آجر	brick	N;SG	N;INAN;NOM;MASC;SG;POS
فانتزی	fantazie	فانتزی	fantazie	N;SG	N;NOM;FEM;SG;POS
فانتزی	fantazii	فانتزی	fantazie	N;SG	N;ACC;FEM;SG;POS
امضاء	znak	امضاء	znak	N;SG	N;INAN;NOM;MASC;SG;POS
امضاء	podpis	امضاء	podpis	N;SG	N;INAN;NOM;MASC;SG;POS
ناوگان	loďstvo	ناوه	loďstvo	N;SG	N;NOM;NEUT;SG;POS
ناوگان	flotila	ناوه	flotit	N;SG	N;NOM;FEM;SG;POS
جبران	odškodnění	جبران	odškodnění	N;SG	N;NOM;NEUT;SG;POS
پیچیدگی	složitosti	پیچیدگی	složitost	N;SG	N;NOM;FEM;SG;POS
پیچیدگی	složitost	پیچیدگی	složitost	N;SG	N;NOM;FEM;SG;POS
له	les	له	les	N;SG	N;INAN;NOM;MASC;SG;POS
تونل	tunel	None	tunel	N;SG	N;INAN;NOM;MASC;SG;POS
افزون	přebytek	افزون	přebytek	N;SG	N;INAN;NOM;MASC;SG;POS
افزون	nadbytek	افزون	nadbytek	N;SG	N;INAN;NOM;MASC;SG;POS
کلسیم	vápník	None	vápník	N;SG	N;INAN;NOM;MASC;SG;POS
کلسیم	vápníku	None	vápník	N;SG	N;INAN;GEN;MASC;SG;POS
مهار	ovládání	مهار	ovládání	N;SG	N;NOM;NEUT;SG;POS
مهار	kontrola	مهار	kontrola	N;SG	N;NOM;FEM;SG;POS
مهار	kontrolu	مهار	kontrola	N;SG	N;ACC;FEM;SG;POS
مهار	zadržování	مهار	zadržování	N;SG	N;NOM;NEUT;SG;POS
مهار	ctrl	مهار	ctrl	N;SG	N;NOM;MASC;SG;POS
نحو	syntaxe	None	syntaxe	N;SG	N;NOM;FEM;SG;POS
لژیون	legie	لژیون	legie	N;SG	N;NOM;FEM;SG;POS
وحشت	horor	وحشت	horor	N;SG	N;INAN;NOM;MASC;SG;POS
وحشت	hrůza	وحشت	hrůza	N;SG	N;NOM;FEM;SG;POS
شادی	radosti	شادی	radost	N;SG	N;NOM;FEM;SG;POS
شادی	radost	شادی	radost	N;SG	N;NOM;FEM;SG;POS
شادی	spokojenost	شادی	spokojenost	N;SG	N;NOM;FEM;SG;POS
شادی	štěstí	شادی	štěstí	N;SG	N;NOM;NEUT;SG;POS
چهارده	čtrnáct	چهارده	čtrnáct	NUM	NUM;NOM;SG
اعتباری	kredit	اعتبار	kredit	N;SG	N;INAN;NOM;MASC;SG;POS
اعتباری	úvěr	اعتبار	úvěr	N;SG	N;INAN;NOM;MASC;SG;POS
ناپلئون	napoleon	ناپلئون	napoleon	N;SG	N;ANIM;NOM;MASC;SG;POS
عسل	zlato	عسل	zlato	N;SG	N;NOM;NEUT;SG;POS
کیلو	kilo	None	kilo	N;SG	N;NOM;NEUT;SG;POS
رفاه	prosperita	رفاه	prosperita	N;SG	N;NOM;FEM;SG;POS
رفاه	prosperitu	رفاه	prosperita	N;SG	N;ACC;FEM;SG;POS
رفاه	blahobyt	رفاه	blahobyt	N;SG	N;INAN;NOM;MASC;SG;POS
رفاه	blahobyt	رفاه	blahobyt	N;SG	N;INAN;NOM;MASC;SG;POS
همکاران	kolegy	همکار	kolega	N;PL	N;ANIM;ACC;MASC;PL;POS
همکاران	kolegové	همکار	kolega	N;PL	N;ANIM;NOM;MASC;PL;POS
همکاران	kolegů	همکار	kolega	N;PL	N;ANIM;GEN;MASC;PL;POS
پناهگاه	přístřeší	پناهگاه	přístřeší	N;SG	N;NOM;NEUT;SG;POS
پناهگاه	útulek	پناهگاه	útulek	N;SG	N;INAN;NOM;MASC;SG;POS
پناهگاه	útulku	پناهگاه	útulek	N;SG	N;INAN;DAT;MASC;SG;POS
پناهگاه	přístřešek	پناهگاه	přístřešek	N;SG	N;INAN;NOM;MASC;SG;POS
پناهگاه	úkryt	پناهگاه	úkryt	N;SG	N;INAN;NOM;MASC;SG;POS
پناهگاه	svatyně	پناهگاه	svatyně	N;SG	N;NOM;FEM;SG;POS
پناهگاه	útočiště	پناهگاه	útočiště	N;SG	N;NOM;NEUT;SG;POS
صفت	atribut	صفت	atribut	N;SG	N;INAN;NOM;MASC;SG;POS
اوستا	avesta	اوستا	avesta	N;SG	N;NOM;FEM;SG;POS
جنین	embryo	جنین	embryo	N;SG	N;NOM;NEUT;SG;POS
جنین	plod	جنین	plod	N;SG	N;INAN;NOM;MASC;SG;POS
جنین	plodu	جنین	plod	N;SG	N;INAN;GEN;MASC;SG;POS
دنیل	daniela	دنیل	daniela	N;SG	N;NOM;FEM;SG;POS
دنیل	daniel	دنیل	daniel	N;SG	N;ANIM;NOM;MASC;SG;POS
بیابان	poušti	بیاب	poušť	N;SG	N;DAT;FEM;SG;POS
بیابان	poušť	بیاب	poušť	N;SG	N;NOM;FEM;SG;POS
حفاری	vrtání	حفاری	vrtánit	N;SG	N;NOM;NEUT;SG;POS
حفاری	vrták	حفاری	vrták	N;SG	N;INAN;NOM;MASC;SG;POS
حفاری	kopání	حفاری	kopání	N;SG	N;NOM;NEUT;SG;POS
ارزشمند	cenný	ارزشمند	cenný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ارزشمند	cenná	ارزشمند	cenný	ADJ	ADJ;NOM;FEM;SG;POS
ارزشمند	cenné	ارزشمند	cenný	ADJ	ADJ;NOM;MASC;PL;POS
ارزشمند	hodnotné	ارزشمند	hodnotný	ADJ	ADJ;NOM;MASC;PL;POS
هدیه	dárek	هدیه	dárek	N;SG	N;INAN;NOM;MASC;SG;POS
هدیه	přítomnost	هدیه	přítomnost	N;SG	N;NOM;FEM;SG;POS
هدیه	dárek	هدیه	dárek	N;SG	N;INAN;NOM;MASC;SG;POS
هدیه	dar	هدیه	dar	N;SG	N;INAN;NOM;MASC;SG;POS
اندروید	android	اندروید	android	N;SG	N;NOM;MASC;SG;POS
ذره	zrnko	ذره	zrnko	N;SG	N;NOM;NEUT;SG;POS
ذره	částice	ذره	částice	N;SG	N;NOM;FEM;SG;POS
شوالیه	rytíř	شوالیه	rytíř	N;SG	N;ANIM;NOM;MASC;SG;POS
رویه	postup	رویه	postup	N;SG	N;INAN;NOM;MASC;SG;POS
کانن	kanón	کانن	kanón	N;SG	N;INAN;NOM;MASC;SG;POS
کانن	děla	کانن	dělo	N;SG	N;NOM;FEM;SG;POS
کانن	kanón	کانن	kanón	N;SG	N;INAN;NOM;MASC;SG;POS
قصه	story	None	story	N;SG	N;FEM;SG;POS
قصه	příběh	None	příběh	N;SG	N;INAN;NOM;MASC;SG;POS
مخاطب	publikum	مخاطب	publikum	N;SG	N;NOM;NEUT;SG;POS
مخاطب	audience	مخاطب	audience	N;SG	N;NOM;FEM;SG;POS
حکایت	přepočet	حکایت	přepočet	N;SG	N;INAN;NOM;MASC;SG;POS
قورباغه	žába	قورباغه	žába	N;SG	N;NOM;FEM;SG;POS
اجسام	objekty	اجسام	objekt	N;PL	N;INAN;NOM;MASC;PL;POS
اجسام	předměty	اجسام	předmět	N;PL	N;INAN;NOM;MASC;PL;POS
اجسام	objektů	اجسام	objekt	N;PL	N;INAN;GEN;MASC;PL;POS
ساوت	jih	ساوت	jih	N;SG	N;INAN;NOM;MASC;SG;POS
صاف	hladká	None	hladký	ADJ	ADJ;NOM;FEM;SG;POS
صاف	hladký	None	hladký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
صاف	hladké	None	hladký	ADJ	ADJ;NOM;NEUT;SG;POS
مرطوب	mokro	مرطوب	mokro	N;SG	N;NOM;NEUT;SG;POS
پردازنده	procesor	پردازنده	procesor	N;SG	N;INAN;NOM;MASC;SG;POS
ادرار	moči	None	moč	N;SG	N;NOM;FEM;SG;POS
ادرار	moč	None	moč	N;SG	N;NOM;FEM;SG;POS
فقر	chudoba	فقر	chudoba	N;SG	N;NOM;FEM;SG;POS
فقر	bída	فقر	bída	N;SG	N;NOM;FEM;SG;POS
رزیدنت	bydliště	رزیدنت	bydliště	N;SG	N;NOM;NEUT;SG;POS
رزیدنت	rezident	رزیدنت	rezident	N;SG	N;ANIM;NOM;MASC;SG;POS
ابهام	nejednoznačnost	ابهام	jednoznačnost	N;SG	N;NOM;FEM;SG;NEG
دری	bránu	دری	brána	N;SG	N;ACC;FEM;SG;POS
دری	gate	دری	gate	N;SG	N;INAN;NOM;MASC;SG;POS
مهمان	návštěva	مهمان	návštěva	N;SG	N;NOM;FEM;SG;POS
مهمان	návštěvník	مهمان	návštěvník	N;SG	N;ANIM;NOM;MASC;SG;POS
مهمان	host	مهمان	host	N;SG	N;ANIM;NOM;MASC;SG;POS
فارست	les	فارست	les	N;SG	N;INAN;NOM;MASC;SG;POS
فارست	lesa	فارست	les	N;SG	N;INAN;GEN;MASC;SG;POS
استعفا	odstoupení	استعفا	odstoupení	N;SG	N;NOM;NEUT;SG;POS
استعفا	rezignaci	استعفا	rezignace	N;SG	N;ACC;FEM;SG;POS
استعفا	rezignace	استعفا	rezignace	N;SG	N;NOM;FEM;SG;POS
شراب	víno	شراب	víno	N;SG	N;NOM;NEUT;SG;POS
مناطقی	důvody	منطقه	důvod	N;PL	N;INAN;NOM;MASC;PL;POS
گفتگوی	konverzaci	گفتگو	konverzace	N;SG	N;ACC;FEM;SG;POS
گفتگوی	rozhovor	گفتگو	rozhovor	N;SG	N;INAN;NOM;MASC;SG;POS
گفتگوی	konverzace	گفتگو	konverzace	N;SG	N;NOM;FEM;SG;POS
کاروان	karavan	کاروان	karavan	N;SG	N;INAN;NOM;MASC;SG;POS
کاروان	karavanu	کاروان	karavana	N;SG	N;INAN;DAT;MASC;SG;POS
کاروان	konvoj	کاروان	konvoj	N;SG	N;INAN;NOM;MASC;SG;POS
تکه	kousek	تکه	kousek	N;SG	N;INAN;NOM;MASC;SG;POS
تکه	kus	تکه	kus	N;SG	N;INAN;NOM;MASC;SG;POS
شهاب	meteor	شهاب	meteor	N;SG	N;INAN;NOM;MASC;SG;POS
شهاب	meteorit	شهاب	meteorit	N;SG	N;INAN;NOM;MASC;SG;POS
امپراطوری	říše	امپراطوری	říše	N;SG	N;NOM;FEM;SG;POS
امپراطوری	impérium	امپراطوری	impérium	N;SG	N;NOM;NEUT;SG;POS
امپراطوری	imperial	امپراطوری	imperial	N;SG	N;INAN;NOM;MASC;SG;POS
شهروند	občan	شهروند	občan	N;SG	N;ANIM;NOM;MASC;SG;POS
شهروند	občana	شهروند	občan	N;SG	N;ANIM;ACC;MASC;SG;POS
تثبیت	stabilizace	تثبیت	stabilizace	N;SG	N;NOM;FEM;SG;POS
تثبیت	stabilizaci	تثبیت	stabilizace	N;SG	N;ACC;FEM;SG;POS
جری	jerryho	جری	jerry	N;SG	N;ANIM;ACC;MASC;SG;POS
پترزبورگ	petersburgu	پترزبورگ	petersburg	N;SG	N;INAN;GEN;MASC;SG;POS
سلمان	salman	سلمان	salman	N;SG	N;ANIM;NOM;MASC;SG;POS
چالش	výzvu	چالش	výzva	N;SG	N;ACC;FEM;SG;POS
چالش	výzva	چالش	výzva	N;SG	N;NOM;FEM;SG;POS
جاوا	java	جاوا	java	N;SG	N;NOM;NEUT;SG;POS
شو	získat	None	získat	V;IMP;SG;2	V;PFV;POS;NFIN
شو	dostat	None	dostat	V;IMP;SG;2	V;POS;NFIN
الیاف	vlákno	الیاف	vlákno	N;SG	N;NOM;NEUT;SG;POS
فضانورد	kosmonaut	فضانورد	kosmonaut	N;SG	N;ANIM;NOM;MASC;SG;POS
فضانورد	astronaut	فضانورد	astronaut	N;SG	N;ANIM;NOM;MASC;SG;POS
جرمی	jeremyho	جرم	jeremy	N;SG	N;ANIM;ACC;MASC;SG;POS
عضوی	členka	عضو	členka	N;SG	N;NOM;FEM;SG;POS
عضوی	člena	عضو	člen	N;SG	N;ANIM;ACC;MASC;SG;POS
عضوی	poslanec	عضو	poslanec	N;SG	N;ANIM;NOM;MASC;SG;POS
عضوی	člen	عضو	člen	N;SG	N;ANIM;NOM;MASC;SG;POS
عاج	slonoviny	عاج	slonovina	N;SG	N;NOM;FEM;SG;POS
عاج	tusk	عاج	tusk	N;SG	N;INAN;NOM;MASC;SG;POS
مرورگر	prohlížeč	مرورگر	prohlížeč	N;SG	N;INAN;NOM;MASC;SG;POS
گرمای	horko	None	horko	N;SG	N;NOM;NEUT;SG;POS
گرمای	žár	None	žár	N;SG	N;INAN;NOM;MASC;SG;POS
گرمای	tepla	None	teplo	N;SG	N;NOM;NEUT;SG;POS
گرمای	teplo	None	teplo	N;SG	N;NOM;NEUT;SG;POS
لوئی	louisi	لوئی	louise	N;SG	N;ANIM;NOM;MASC;SG;POS
لوئی	louie	لوئی	louie	N;SG	N;ANIM;NOM;MASC;SG;POS
کروز	plavba	کروز	plavba	N;SG	N;NOM;FEM;SG;POS
سرب	olovo	سرب	olovo	N;SG	N;NOM;NEUT;SG;POS
تعمیر	oprava	تعمیر	oprava	N;SG	N;NOM;FEM;SG;POS
گنجایش	kapacitu	گنجایش	kapacita	N;SG	N;ACC;FEM;SG;POS
گنجایش	kapacita	گنجایش	kapacita	N;SG	N;NOM;FEM;SG;POS
حدس	hádání	حدس	hádání	N;SG	N;NOM;NEUT;SG;POS
کویر	poušti	کویر	poušť	N;SG	N;DAT;FEM;SG;POS
کویر	poušť	کویر	poušť	N;SG	N;NOM;FEM;SG;POS
تحسین	obdiv	تحسین	obdiv	N;SG	N;INAN;NOM;MASC;SG;POS
رپ	rap	رپ	rap	N;SG	N;INAN;NOM;MASC;SG;POS
اردوگاه	kemp	اردوگاه	kemp	N;SG	N;INAN;NOM;MASC;SG;POS
اردوگاه	camp	اردوگاه	camp	N;SG	N;INAN;NOM;MASC;SG;POS
اردوگاه	tábor	اردوگاه	tábor	N;SG	N;INAN;NOM;MASC;SG;POS
موبایل	mobil	None	mobil	N;SG	N;INAN;NOM;MASC;SG;POS
امان	trezor	امان	trezor	N;SG	N;INAN;NOM;MASC;SG;POS
امان	sejf	امان	sejf	N;SG	N;INAN;NOM;MASC;SG;POS
امان	ammánu	امان	ammán	N;SG	N;INAN;DAT;MASC;SG;POS
دوشنبه	pondělí	دوشنبه	pondělí	N;SG	N;NOM;NEUT;SG;POS
گالری	galerie	گالری	galerie	N;SG	N;NOM;FEM;SG;POS
گالری	fotogalerie	گالری	fotogalerie	N;SG	N;NOM;FEM;SG;POS
گالری	galerii	گالری	galerie	N;SG	N;ACC;FEM;SG;POS
مسلم	muslimské	مسلم	muslimský	ADJ	ADJ;NOM;MASC;PL;POS
داماد	ženich	None	ženi	N;SG	N;ANIM;NOM;MASC;SG;POS
داماد	ženicha	None	ženicha	N;SG	N;ANIM;ACC;MASC;SG;POS
داماد	ženich	None	ženi	N;SG	N;ANIM;NOM;MASC;SG;POS
معده	žaludek	معده	žaludek	N;SG	N;INAN;NOM;MASC;SG;POS
معده	břicho	معده	břicho	N;SG	N;NOM;NEUT;SG;POS
معده	žaludku	معده	žaludek	N;SG	N;INAN;GEN;MASC;SG;POS
زنجیره	řetězu	زنجیره	řetěz	N;SG	N;INAN;GEN;MASC;SG;POS
زنجیره	řetízek	زنجیره	řetízek	N;SG	N;INAN;NOM;MASC;SG;POS
زنجیره	řetěz	زنجیره	řetěz	N;SG	N;INAN;NOM;MASC;SG;POS
زنجیره	řetězec	زنجیره	řetězec	N;SG	N;INAN;NOM;MASC;SG;POS
روحی	duchu	روح	duch	N;SG	N;ANIM;DAT;MASC;SG;POS
روحی	duch	روح	duch	N;SG	N;ANIM;NOM;MASC;SG;POS
دقیقا	přesně	None	přesně	ADV	ADV;POS
اخیراً	nedávno	اخیراً	nedávno	ADV	ADV
خوشنویسی	kaligrafie	خوشنویسی	kaligrafie	N;SG	N;NOM;FEM;SG;POS
تالیف	sestavování	تالیف	sestavování	N;SG	N;NOM;NEUT;SG;POS
تالیف	sestavení	تالیف	sestavení	N;SG	N;NOM;NEUT;SG;POS
جنایت	zločin	جنایت	zločin	N;SG	N;INAN;NOM;MASC;SG;POS
جنایت	kriminalita	جنایت	kriminalita	N;SG	N;NOM;FEM;SG;POS
تشدید	rezonance	تشدید	rezonance	N;SG	N;NOM;FEM;SG;POS
کودتا	převrat	کودتا	převrat	N;SG	N;INAN;NOM;MASC;SG;POS
تلسکوپ	teleskop	تلسکوپ	teleskop	N;SG	N;INAN;NOM;MASC;SG;POS
تلسکوپ	dalekohled	تلسکوپ	dalekohled	N;SG	N;INAN;NOM;MASC;SG;POS
فرمانروایان	impéria	فرمانروا	impérium	N;PL	N;NOM;NEUT;PL;POS
فرمانروایان	vládci	فرمانروا	vládce	N;PL	N;ANIM;NOM;MASC;PL;POS
التهاب	zánětu	التهاب	zánět	N;SG	N;INAN;GEN;MASC;SG;POS
التهاب	zánět	التهاب	zánět	N;SG	N;INAN;NOM;MASC;SG;POS
جنسیت	pohlaví	جنسیت	pohlaví	N;SG	N;NOM;NEUT;SG;POS
جنسیت	pohlaví	جنسیت	pohlaví	N;SG	N;NOM;NEUT;SG;POS
جنسیت	sexu	جنسیت	sex	N;SG	N;INAN;GEN;MASC;SG;POS
جنسیت	sex	جنسیت	sex	N;SG	N;INAN;NOM;MASC;SG;POS
کارمند	zaměstnanec	کارمند	zaměstnanec	N;SG	N;ANIM;NOM;MASC;SG;POS
کارمند	zaměstnankyně	کارمند	zaměstnankyně	N;SG	N;NOM;FEM;SG;POS
کارمند	úředník	کارمند	úředník	N;SG	N;ANIM;NOM;MASC;SG;POS
مدیا	médea	مدیا	médaum	N;SG	N;NOM;FEM;SG;POS
طناب	lano	None	lano	N;SG	N;NOM;NEUT;SG;POS
طناب	provaz	None	provaz	N;SG	N;INAN;NOM;MASC;SG;POS
بتا	beta	None	beta	N;SG	N;NOM;FEM;SG;POS
شانس	šance	شانس	šance	N;SG	N;NOM;FEM;SG;POS
شانس	chance	شانس	chanec	N;SG	N;NOM;FEM;SG;POS
شانس	šanci	شانس	šance	N;SG	N;ACC;FEM;SG;POS
شانس	štěstí	شانس	štěstí	N;SG	N;NOM;NEUT;SG;POS
زغال	uhlí	زغال	uhlí	N;SG	N;NOM;NEUT;SG;POS
زغال	uhlí	زغال	uhlí	N;SG	N;NOM;NEUT;SG;POS
لوک	luka	لوک	luka	N;SG	N;NOM;FEM;SG;POS
لوک	luku	لوک	luk	N;SG	N;INAN;GEN;MASC;SG;POS
نثر	prózu	نثر	próza	N;SG	N;ACC;FEM;SG;POS
کارگری	dělník	کارگر	dělník	N;SG	N;ANIM;NOM;MASC;SG;POS
کارگری	pracovnice	کارگر	pracovnice	N;SG	N;NOM;FEM;SG;POS
کارگری	dělník	کارگر	dělník	N;SG	N;ANIM;NOM;MASC;SG;POS
کارگری	pracovník	کارگر	pracovník	N;SG	N;ANIM;NOM;MASC;SG;POS
کارگری	pracovníka	کارگر	pracovník	N;SG	N;ANIM;ACC;MASC;SG;POS
همشهری	občan	None	občan	N;SG	N;ANIM;NOM;MASC;SG;POS
همشهری	občana	None	občan	N;SG	N;ANIM;ACC;MASC;SG;POS
صدام	saddám	صدام	sadda	N;SG	N;ANIM;INS;MASC;SG;POS
دوستانه	friendly	دوستانه	friendlo	N;SG	N;MASC;SG;POS
نصف	polovina	None	polovina	N;SG	N;NOM;FEM;SG;POS
نصف	půlka	None	půlka	N;SG	N;NOM;FEM;SG;POS
