この	to	この	ta	DET	DET;NOM;NEUT;SG
メロディー	melodija	メロディー	melodija	N	N;NOM;FEM;SG
メロディー	melodijo	メロディー	melodija	N	N;ACC;FEM;SG
スペクトル	spektra	スペクトル	spekter	N	N;NOM;MASC;SG
スペクトル	spekter	スペクトル	spekter	N	N;NOM;MASC;SG
代謝	presnova	代謝	presnova	N	N;NOM;FEM;SG
代謝	metabolizem	代謝	metabolizem	N	N;NOM;MASC;SG
切手	žig	切手	žig	N	N;NOM;MASC;SG
切手	žiga	切手	žiga	N	N;NOM;MASC;SG
切手	znamke	切手	znamka	N	N;NOM;FEM;PL
賃金	plač	賃金	plača	N	N;GEN;FEM;PL
賃金	plače	賃金	plača	N	N;NOM;FEM;PL
大砲	top	大砲	top	N	N;NOM;MASC;SG
大砲	topa	大砲	top	N	N;NOM;MASC;SG
大砲	topništvo	大砲	topništvo	N	N;NOM;NEUT;SG
話者	govorec	話者	govorec	N	N;NOM;MASC;SG
話者	govorcev	話者	govorec	N	N;GEN;MASC;PL
ライブラリ	knjižnice	ライブラリ	knjižnica	N	N;NOM;FEM;PL
ライブラリ	knjižnica	ライブラリ	knjižnica	N	N;NOM;FEM;SG
ライブラリ	knjižnici	ライブラリ	knjižnica	N	N;DAT;FEM;SG
弾圧	zatiranje	弾圧	zatiranje	N	N;NOM;NEUT;SG
転生	reinkarnacijo	転生	reinkarnacija	N	N;ACC;FEM;SG
療養	okreva	療養	okrevati	V	V;IPFV;IND;SG;3;PRS;FIN
シャイ	sramežljiv	シャイ	sramežljiv	ADJ	ADJ;NOM;INDF;MASC;SG
シャイ	sramežljiva	シャイ	sramežljiv	ADJ	ADJ;NOM;FEM;SG
コメンテーター	komentatorji	コメンテーター	komentator	N	N;NOM;MASC;PL
円盤	diska	円盤	disk	N	N;NOM;MASC;SG
円盤	disk	円盤	disk	N	N;NOM;MASC;SG
ウェブ	web	ウェブ	web	N	N;NOM;MASC;SG
寸法	razsežnost	寸法	razsežnost	N	N;NOM;FEM;SG
寸法	dimenzija	寸法	dimenzija	N	N;NOM;FEM;SG
寸法	mere	寸法	mera	N	N;NOM;FEM;PL
寸法	dimenzije	寸法	dimenzija	N	N;NOM;FEM;PL
テナント	tennant	テナント	tennant	N	N;NOM;MASC;SG
テナント	najemnik	テナント	najemnik	N	N;NOM;MASC;SG
きちんと	čedno	きちんと	čeden	ADV	ADV
リットル	liter	リットル	liter	N	N;NOM;MASC;SG
リットル	liter	リットル	liter	N	N;NOM;MASC;SG
リットル	litrov	リットル	liter	N	N;GEN;MASC;PL
お	denar	お	denar	N	N;NOM;MASC;SG
条項	določba	条項	določba	N	N;NOM;FEM;SG
条項	klavzula	条項	klavzul	N	N;NOM;FEM;SG
条項	klavzule	条項	klavzul	N	N;NOM;FEM;PL
条項	določba	条項	določba	N	N;NOM;FEM;SG
条項	zagotavljanje	条項	zagotavljanje	N	N;NOM;NEUT;SG
食べ物	hrano	食べ物	hrana	N	N;ACC;FEM;SG
食べ物	hrana	食べ物	hrana	N	N;NOM;FEM;SG
食べ物	živila	食べ物	živilo	N	N;NOM;NEUT;PL
凍結	zamrznitev	凍結	zamrznitev	N	N;NOM;FEM;SG
寄稿	prispeval	寄稿	prispevati	V	V;MASC;SG;V.PTCP
ログイン	prijava	ログイン	prijava	N	N;NOM;FEM;SG
習慣	navade	習慣	navada	N	N;NOM;FEM;PL
習慣	navad	習慣	navada	N	N;GEN;FEM;PL
習慣	navade	習慣	navada	N	N;NOM;FEM;PL
習慣	navada	習慣	navada	N	N;NOM;FEM;SG
ズーム	zoom	ズーム	zoom	N	N;NOM;MASC;SG
プラント	rastline	プラント	rastlina	N	N;NOM;FEM;PL
プラント	rastlina	プラント	rastlina	N	N;NOM;FEM;SG
プラント	obrat	プラント	obrat	N	N;NOM;MASC;SG
書物	knjige	書物	knjiga	N	N;NOM;FEM;PL
書物	knjig	書物	knjiga	N	N;GEN;FEM;PL
書物	knjigo	書物	knjiga	N	N;ACC;FEM;SG
書物	knjiga	書物	knjiga	N	N;NOM;FEM;SG
甘い	sladkih	甘い	sladek	ADJ	ADJ;GEN;MASC;PL
甘い	sladki	甘い	sladek	ADJ	ADJ;NOM;DEF;MASC;SG
甘い	sladka	甘い	sladka	ADJ	ADJ;NOM;FEM;SG
煙突	dimniki	煙突	dimnik	N	N;NOM;MASC;PL
煙突	dimnik	煙突	dimnik	N	N;NOM;MASC;SG
サミット	vrh	サミット	vrh	N	N;NOM;MASC;SG
レシピ	receptov	レシピ	recept	N	N;GEN;MASC;PL
レシピ	recepti	レシピ	recept	N	N;NOM;MASC;PL
レシピ	recepte	レシピ	reči	N	N;ACC;MASC;PL
レシピ	recept	レシピ	recept	N	N;NOM;MASC;SG
決闘	dvoboj	決闘	dvoboj	N	N;NOM;MASC;SG
決闘	dvoboja	決闘	dvoboj	N	N;NOM;MASC;SG
バグ	žužek	バグ	žužek	N	N;NOM;MASC;SG
バグ	hrošč	バグ	hrošč	N	N;NOM;MASC;SG
バグ	žuželka	バグ	žuželka	N	N;NOM;FEM;SG
バグ	hrošče	バグ	hrošča	N	N;ACC;MASC;PL
バグ	žuželke	バグ	žuželka	N	N;NOM;FEM;PL
バグ	hrošči	バグ	hrošč	N	N;NOM;MASC;PL
分ける	razdeli	分ける	razdeti	V	V;PFV;IND;SG;3;PRS;FIN
分ける	razdeli	分ける	razdeti	V	V;PFV;IND;SG;3;PRS;FIN
徴収	zbirajo	徴収	zbirati	V	V;IPFV;IND;PL;3;PRS;FIN
スケジュール	razporejanje	スケジュール	razporejanje	N	N;NOM;NEUT;SG
スケジュール	razporejanja	スケジュール	razporejanje	N	N;GEN;NEUT;SG
スケジュール	urnike	スケジュール	urnik	N	N;ACC;MASC;PL
スケジュール	urnik	スケジュール	urnik	N	N;NOM;MASC;SG
スケジュール	razpored	スケジュール	razpored	N	N;NOM;MASC;SG
フレーズ	stavek	フレーズ	stavek	N	N;NOM;MASC;SG
フレーズ	fraza	フレーズ	fraza	N	N;NOM;FEM;SG
フレーズ	stavki	フレーズ	stavka	N	N;NOM;FEM;PL
フレーズ	fraze	フレーズ	fraza	N	N;NOM;FEM;PL
フレーズ	fraz	フレーズ	fraz	N	N;GEN;FEM;PL
弱点	slabosti	弱点	slabost	N	N;NOM;FEM;PL
弱点	šibkosti	弱点	šibkost	N	N;GEN;FEM;PL
弱点	pomanjkljivosti	弱点	pomanjkljivost	N	N;GEN;FEM;SG
メガネ	očala	メガネ	očati	N	N;NOM;NEUT;SG
メガネ	kozarci	メガネ	kozarec	N	N;NOM;MASC;PL
貸切	listina	貸切	listina	N	N;NOM;FEM;SG
貸切	listine	貸切	listina	N	N;NOM;FEM;PL
大国	okuni	大国	okuniti	N	N;NOM;MASC;SG
斜面	naklon	斜面	naklon	N	N;NOM;MASC;SG
斜面	nagib	斜面	nagib	N	N;NOM;MASC;SG
愛人	ljubico	愛人	ljubica	N	N;ACC;FEM;SG
愛人	gospodarica	愛人	gospodarica	N	N;NOM;FEM;SG
インパクト	učinek	インパクト	učinek	N	N;NOM;MASC;SG
インパクト	trk	インパクト	trk	N	N;NOM;MASC;SG
インパクト	vpliv	インパクト	vpliv	N	N;NOM;MASC;SG
先祖	prednik	先祖	prednik	N	N;NOM;MASC;SG
先祖	predniki	先祖	prednik	N	N;NOM;MASC;PL
レスラー	rokoborec	レスラー	rokoborec	N	N;NOM;MASC;SG
オーダー	red	オーダー	red	N	N;NOM;MASC;SG
オーダー	naročilo	オーダー	naročiti	N	N;NOM;NEUT;SG
オーダー	ukazi	オーダー	ukaz	N	N;NOM;MASC;PL
オーダー	ukaz	オーダー	ukaz	N	N;NOM;MASC;SG
ツリー	drevo	ツリー	drevo	N	N;NOM;NEUT;SG
使徒	apostolov	使徒	apostol	N	N;GEN;MASC;PL
小銃	puške	小銃	puška	N	N;NOM;FEM;PL
小銃	pušk	小銃	pušk	N	N;GEN;FEM;PL
小銃	puško	小銃	puška	N	N;ACC;FEM;SG
小銃	puška	小銃	puška	N	N;NOM;FEM;SG
長老	starešina	長老	starešina	N	N;NOM;FEM;SG
長老	starešine	長老	starešina	N	N;NOM;FEM;PL
貯金	prihranek	貯金	prihranek	N	N;NOM;MASC;SG
貯金	prihrankov	貯金	prihranek	N	N;GEN;MASC;PL
貯金	varčevanje	貯金	varčevanje	N	N;NOM;NEUT;SG
貯金	prihranki	貯金	prihranek	N	N;NOM;MASC;PL
プロトコル	protokol	プロトコル	protokol	N	N;NOM;MASC;SG
プロトコル	protokoli	プロトコル	protokoli	N	N;NOM;MASC;PL
家畜	živina	家畜	živina	N	N;NOM;FEM;SG
家畜	živine	家畜	živina	N	N;NOM;FEM;PL
家畜	živino	家畜	živina	N	N;ACC;FEM;SG
応答	odziva	応答	odziv	V	V;IPFV;IND;SG;3;PRS;FIN
洗礼	krst	洗礼	krst	N	N;NOM;MASC;SG
ホース	cev	ホース	cev	N	N;NOM;FEM;SG
パーカー	parker	パーカー	parker	N	N;NOM;MASC;SG
コンサルタント	svetovalca	コンサルタント	svetovalec	N	N;ANIM;ACC;MASC;SG
コンサルタント	svetovalec	コンサルタント	svetovalec	N	N;NOM;MASC;SG
コンサルタント	svetovanje	コンサルタント	svetovanje	N	N;NOM;NEUT;SG
コンサルタント	svetovalci	コンサルタント	svetovalec	N	N;NOM;MASC;PL
コンサルタント	svetovalce	コンサルタント	svetovalec	N	N;ACC;MASC;PL
コンサルタント	svetovalca	コンサルタント	svetovalec	N	N;ANIM;ACC;MASC;SG
シャッター	zaklop	シャッター	zaklop	N	N;NOM;MASC;SG
美容	lepote	美容	lepota	N	N;NOM;FEM;PL
美容	lepoto	美容	lepota	N	N;ACC;FEM;SG
美容	lepoti	美容	lepota	N	N;DAT;FEM;SG
美容	lepotica	美容	lepotica	N	N;NOM;FEM;SG
美容	lepota	美容	lepota	N	N;NOM;FEM;SG
ベーシスト	basist	ベーシスト	basist	N	N;NOM;MASC;SG
カレンダー	koledar	カレンダー	koledar	N	N;NOM;MASC;SG
カレンダー	koledarje	カレンダー	koledar	N	N;ACC;MASC;PL
傭兵	plačanec	傭兵	plačanec	N	N;NOM;MASC;SG
傭兵	plačanci	傭兵	plačanec	N	N;NOM;MASC;PL
遅い	pozen	遅い	pozen	ADJ	ADJ;NOM;INDF;MASC;SG
遅い	pozni	遅い	pozen	ADJ	ADJ;NOM;DEF;MASC;SG
遅い	počasno	遅い	počasen	ADJ	ADJ;NOM;NEUT;SG
遅い	počasen	遅い	počasen	ADJ	ADJ;NOM;INDF;MASC;SG
テクニック	tehnika	テクニック	tehnika	N	N;NOM;FEM;SG
テクニック	tehniko	テクニック	tehnika	N	N;ACC;FEM;SG
テクニック	tehnik	テクニック	tehnika	N	N;NOM;MASC;SG
テクニック	tehnikami	テクニック	tehnika	N	N;DAT;FEM;PL
テクニック	tehnike	テクニック	tehnika	N	N;NOM;FEM;PL
勝つ	zmagala	勝つ	zmagati	V	V;PFV;FEM;SG;V.PTCP
勝つ	zmagal	勝つ	zmagati	V	V;PFV;MASC;SG;V.PTCP
ボイラー	kotel	ボイラー	kotel	N	N;NOM;MASC;SG
ボイラー	kotli	ボイラー	kotli	N	N;NOM;MASC;PL
遺言	volja	遺言	volja	N	N;NOM;FEM;SG
メリット	merritt	メリット	merritt	N	N;NOM;MASC;SG
メリット	zaslug	メリット	zasluga	N	N;GEN;FEM;PL
メリット	zasluge	メリット	zasluga	N	N;NOM;FEM;PL
ハット	kapo	ハット	kapa	N	N;ACC;FEM;SG
ハット	klobuk	ハット	klobuk	N	N;NOM;MASC;SG
ハット	kapa	ハット	kapa	N	N;NOM;FEM;SG
尊重	spoštovati	尊重	spoštovati	V	V;IPFV;NFIN
尊重	spoštuj	尊重	spoštuj	V	V;IPFV;IND;SG;3;PRS;FIN
エンジニアリング	inženiring	エンジニアリング	inženiring	N	N;NOM;MASC;SG
エンジニアリング	inženiringa	エンジニアリング	inženiringa	N	N;ACC;MASC;SG
カメラマン	snemalec	カメラマン	snemalec	N	N;NOM;MASC;SG
カメラマン	fotografi	カメラマン	fotograf	N	N;NOM;MASC;PL
体格	postava	体格	postava	N	N;NOM;FEM;SG
体格	postavo	体格	postava	N	N;ACC;FEM;SG
絶対	absolutno	絶対	absolutno	ADV	ADV
ライス	riž	ライス	riža	N	N;NOM;MASC;SG
ライス	riža	ライス	riža	N	N;GEN;MASC;SG
互換性	skladnost	互換性	skladnost	N	N;NOM;FEM;SG
互換性	združljivost	互換性	združljivost	N	N;NOM;FEM;SG
プラグ	čep	プラグ	čep	N	N;NOM;MASC;SG
拡散	razširjanje	拡散	razširjanje	N	N;NOM;NEUT;SG
拡散	difuzije	拡散	difuzija	N	N;NOM;FEM;PL
拡散	širjenje	拡散	širjenje	N	N;NOM;NEUT;SG
メモ	opomba	メモ	opomba	N	N;NOM;FEM;SG
メモ	opombe	メモ	opomba	N	N;NOM;FEM;PL
メモ	opombi	メモ	opomba	N	N;NOM;FEM;SG
メモ	zapiski	メモ	zapisk	N	N;NOM;MASC;PL
メモ	dopis	メモ	dopis	N	N;NOM;MASC;SG
お	opomnik	お	opomnik	N	N;NOM;MASC;SG
お	opomin	お	opomin	N	N;NOM;MASC;SG
お	obvestilo	お	obvestiti	N	N;NOM;NEUT;SG
お	obvestilo	お	obvestiti	N	N;NOM;NEUT;SG
お	obveščanje	お	obveščanje	N	N;NOM;NEUT;SG
木星	jupiter	木星	jupiter	N	N;NOM;MASC;SG
奉納	posvetilo	奉納	posvetiti	V	V;PFV;NEUT;SG;V.PTCP
椅子	stoli	椅子	stoliti	N	N;NOM;MASC;PL
椅子	stolov	椅子	stol	N	N;GEN;MASC;PL
椅子	stole	椅子	stol	N	N;ACC;MASC;PL
椅子	stol	椅子	stol	N	N;NOM;MASC;SG
車	dirigent	車	dirigent	N	N;NOM;MASC;SG
リール	rola	リール	rola	N	N;NOM;FEM;SG
リール	koluti	リール	koluta	N	N;NOM;MASC;PL
逸話	anekdote	逸話	anekdota	N	N;NOM;FEM;PL
逸話	anekdota	逸話	anekdota	N	N;NOM;FEM;SG
宰相	kanclerja	宰相	kancler	N	N;ANIM;ACC;MASC;SG
宰相	kancler	宰相	kancler	N	N;NOM;MASC;SG
ダスト	prah	ダスト	prah	N	N;NOM;MASC;SG
ダスト	praha	ダスト	praha	N	N;GEN;MASC;SG
スライド	slide	スライド	slida	N	N;NOM;MASC;SG
歌曲	pesem	歌曲	pesem	N	N;NOM;FEM;SG
摂政	regency	摂政	regency	N	N;NOM;MASC;SG
摂政	regent	摂政	regent	N	N;NOM;MASC;SG
ストレス	stres	ストレス	stres	N	N;NOM;MASC;SG
ストレス	stresa	ストレス	stres	N	N;GEN;MASC;SG
カクテル	koktajl	カクテル	koktajl	N	N;NOM;MASC;SG
遅延	zamuja	遅延	zamujati	V	V;IPFV;IND;SG;3;PRS;FIN
講堂	avditorij	講堂	avditorij	N	N;NOM;MASC;SG
モザイク	mozaik	モザイク	mozaika	N	N;NOM;MASC;SG
店長	upravnik	店長	upravnik	N	N;NOM;MASC;SG
店長	upravitelj	店長	upravitelj	N	N;NOM;MASC;SG
店長	upravljalnik	店長	upravljalnik	N	N;NOM;MASC;SG
店長	menedžer	店長	menedžer	N	N;NOM;MASC;SG
スープ	juho	スープ	juha	N	N;ACC;FEM;SG
スープ	juhe	スープ	juha	N	N;NOM;FEM;PL
スープ	juha	スープ	juh	N	N;NOM;FEM;SG
スープ	juhe	スープ	juha	N	N;NOM;FEM;PL
便利	priročno	便利	priročen	ADJ	ADJ;NOM;NEUT;SG
便利	priročna	便利	priročen	ADJ	ADJ;NOM;FEM;SG
創始	ustanovitelj	創始	ustanovitelj	N	N;NOM;MASC;SG
ティッシュ	tkiva	ティッシュ	tkivo	N	N;NOM;NEUT;PL
ティッシュ	tkivih	ティッシュ	tkivo	N	N;ESS;NEUT;PL
ティッシュ	tkiv	ティッシュ	tkiv	N	N;GEN;NEUT;PL
ティッシュ	robček	ティッシュ	robček	N	N;NOM;MASC;SG
ティッシュ	tkiva	ティッシュ	tkivo	N	N;NOM;NEUT;PL
ティッシュ	tkivo	ティッシュ	tkivo	N	N;NOM;NEUT;SG
泥棒	tat	泥棒	tat	N	N;NOM;MASC;SG
泥棒	lopov	泥棒	lop	N	N;NOM;MASC;SG
カセット	kaseta	カセット	kaseta	N	N;NOM;FEM;SG
ブドウ	grozdje	ブドウ	grozdje	N	N;NOM;NEUT;SG
ブドウ	grozdja	ブドウ	grozdja	N	N;GEN;NEUT;SG
ブドウ	grozdje	ブドウ	grozdje	N	N;NOM;NEUT;SG
マスコット	maskote	マスコット	maskot	N	N;NOM;FEM;PL
マスコット	maskota	マスコット	masko	N	N;NOM;FEM;SG
放浪	tava	放浪	tav	V	V;IPFV;IND;SG;3;PRS;FIN
支払う	poplačal	支払う	poplačati	V	V;PFV;MASC;SG;V.PTCP
相互	interakcij	相互	interakcija	N	N;GEN;FEM;PL
相互	interakcije	相互	interakcija	N	N;NOM;FEM;PL
相互	interakcije	相互	interakcija	N	N;NOM;FEM;PL
ペーパー	papirja	ペーパー	papir	N	N;GEN;MASC;SG
ペーパー	papir	ペーパー	papir	N	N;NOM;MASC;SG
カニ	rakov	カニ	rak	N	N;GEN;MASC;PL
カニ	raki	カニ	rak	N	N;NOM;MASC;PL
カニ	rakov	カニ	rak	N	N;GEN;MASC;PL
狩猟	lov	狩猟	lov	N	N;NOM;MASC;SG
狩猟	lovljenje	狩猟	lovljenje	N	N;NOM;NEUT;SG
家具	pohištva	家具	pohištvo	N	N;GEN;NEUT;SG
家具	pohištvo	家具	pohištvo	N	N;NOM;NEUT;SG
ジャム	jam	ジャム	jam	N	N;NOM;MASC;SG
ジャム	marmelada	ジャム	marmelad	N	N;NOM;FEM;SG
ジャム	marmelado	ジャム	marmelada	N	N;ACC;FEM;SG
ジャム	marmelade	ジャム	marmelada	N	N;NOM;FEM;PL
チャック	chuck	チャック	chucka	N	N;NOM;MASC;SG
チャック	chucka	チャック	chucka	N	N;NOM;MASC;SG
自由主義	liberalizem	自由主義	liberalizem	N	N;NOM;MASC;SG
完璧	popolna	完璧	popoln	ADJ	ADJ;NOM;FEM;SG
完璧	popoln	完璧	popoln	ADJ	ADJ;NOM;INDF;MASC;SG
完璧	popolno	完璧	popoln	ADJ	ADJ;NOM;NEUT;SG
アイス	hokej	アイス	hokej	N	N;NOM;MASC;SG
アイス	hockey	アイス	hockey	N	N;NOM;MASC;SG
五月	maja	五月	maj	N	N;GEN;MASC;SG
セメント	cement	セメント	cement	N	N;NOM;MASC;SG
クラスメイト	sošolec	クラスメイト	sošolec	N	N;NOM;MASC;SG
クラスメイト	sošolka	クラスメイト	sošolka	N	N;NOM;FEM;SG
ウサギ	zajce	ウサギ	zajce	N	N;ACC;MASC;PL
ウサギ	kuncih	ウサギ	kunec	N	N;ESS;MASC;PL
ウサギ	zajčki	ウサギ	zajček	N	N;NOM;MASC;PL
ウサギ	zajci	ウサギ	zajeca	N	N;NOM;MASC;PL
ウサギ	zajček	ウサギ	zajček	N	N;NOM;MASC;SG
ウサギ	zajec	ウサギ	zajec	N	N;NOM;MASC;SG
クリップ	sponke	クリップ	sponka	N	N;NOM;FEM;PL
クリップ	sponka	クリップ	sponka	N	N;NOM;FEM;SG
クリップ	nabojnik	クリップ	nabojnik	N	N;NOM;MASC;SG
レディース	dame	レディース	dama	N	N;NOM;FEM;PL
砂糖	sladkorja	砂糖	sladkor	N	N;GEN;MASC;SG
砂糖	sladkor	砂糖	sladkor	N	N;NOM;MASC;SG
舗装	pločnik	舗装	pločnik	N	N;NOM;MASC;SG
舗装	pločniku	舗装	pločnik	N	N;DAT;MASC;SG
ケーキ	torta	ケーキ	tort	N	N;NOM;FEM;SG
ケーキ	torto	ケーキ	torta	N	N;ACC;FEM;SG
ケーキ	torte	ケーキ	tort	N	N;NOM;FEM;PL
ケーキ	torte	ケーキ	tort	N	N;NOM;FEM;PL
ベール	bale	ベール	bati	N	N;NOM;FEM;PL
ベール	tančico	ベール	tančica	N	N;ACC;FEM;SG
ベール	tančice	ベール	tančica	N	N;NOM;FEM;PL
センス	čut	センス	čut	N	N;NOM;MASC;SG
魚類	ribi	魚類	riba	N	N;NOM;FEM;SG
魚類	riba	魚類	riba	N	N;NOM;FEM;SG
魚類	ribe	魚類	riba	N	N;NOM;FEM;PL
魚類	ribice	魚類	ribica	N	N;NOM;FEM;PL
魚類	ribo	魚類	riba	N	N;ACC;FEM;SG
知恵	modrosti	知恵	modrost	N	N;GEN;FEM;PL
知恵	modrost	知恵	modrost	N	N;NOM;FEM;SG
プリン	puding	プリン	puding	N	N;NOM;MASC;SG
ロビー	robi	ロビー	roba	N	N;NOM;MASC;SG
ロビー	robby	ロビー	robby	N	N;NOM;MASC;SG
ロビー	robbie	ロビー	robbie	N	N;NOM;MASC;SG
ロビー	preddverje	ロビー	preddver	N	N;NOM;NEUT;SG
ロビー	veži	ロビー	veža	N	N;NOM;FEM;SG
フォース	sila	フォース	sila	N	N;NOM;FEM;SG
フォース	force	フォース	force	N	N;NOM;MASC;SG
フォース	silo	フォース	sila	N	N;ACC;FEM;SG
知能	inteligenca	知能	inteligenca	N	N;NOM;FEM;SG
知能	razum	知能	razum	N	N;NOM;MASC;SG
弾丸	krogle	弾丸	kroči	N	N;NOM;FEM;PL
弾丸	metki	弾丸	metek	N	N;NOM;MASC;SG
弾丸	naboji	弾丸	naboj	N	N;NOM;MASC;PL
弾丸	naboj	弾丸	naboj	N	N;NOM;MASC;SG
弾丸	krogla	弾丸	krogel	N	N;NOM;FEM;SG
クロック	ura	クロック	ura	N	N;NOM;FEM;SG
ドロップ	spuščanje	ドロップ	spuščanje	N	N;NOM;NEUT;SG
ドロップ	spust	ドロップ	spust	N	N;NOM;MASC;SG
ドロップ	kaplje	ドロップ	kaplje	N	N;NOM;FEM;PL
ドロップ	kapljice	ドロップ	kapljica	N	N;NOM;FEM;PL
ドロップ	kapljic	ドロップ	kapljica	N	N;GEN;FEM;PL
サンプル	vzorec	サンプル	vzorec	N	N;NOM;MASC;SG
サンプル	vzorce	サンプル	vzorec	N	N;ACC;MASC;PL
サンプル	vzorcev	サンプル	vzorec	N	N;GEN;MASC;PL
サンプル	vzorci	サンプル	vzorec	N	N;NOM;MASC;PL
サンプル	vzorca	サンプル	vzorec	N	N;NOM;MASC;SG
配達	dostavi	配達	dostava	V	V;PFV;IND;SG;3;PRS;FIN
樹木	dreves	樹木	drevo	N	N;GEN;NEUT;PL
樹木	drevje	樹木	drevje	N	N;NOM;NEUT;SG
樹木	drevesa	樹木	drevo	N	N;NOM;NEUT;PL
シカ	jelenov	シカ	jelen	N	N;GEN;MASC;SG
シカ	jelen	シカ	jelen	N	N;NOM;MASC;SG
サブタイトル	podnaslov	サブタイトル	podnasel	N	N;NOM;MASC;SG
サブタイトル	podnapisi	サブタイトル	podnapis	N	N;NOM;MASC;PL
特権	privilegij	特権	privilegij	N	N;NOM;MASC;SG
特権	privilegije	特権	privilegija	N	N;NOM;FEM;PL
特権	privilegiji	特権	privilegija	N	N;NOM;MASC;PL
脅迫	grozi	脅迫	groziti	V	V;IPFV;IND;SG;3;PRS;FIN
遭難	stiska	遭難	stiska	V	V;IPFV;IND;SG;3;PRS;FIN
オファー	ponudba	オファー	ponudba	N	N;NOM;FEM;SG
オファー	ponudbo	オファー	ponudba	N	N;ACC;FEM;SG
トランス	transformatorji	トランス	transformator	N	N;NOM;MASC;PL
次官	podsekretar	次官	podsekretar	N	N;NOM;MASC;SG
釈放	izpusti	釈放	izpustiti	V	V;PFV;IND;SG;3;PRS;FIN
エッジ	robu	エッジ	rob	N	N;DAT;MASC;SG
エッジ	rob	エッジ	rob	N	N;NOM;MASC;SG
エッジ	ostrino	エッジ	ostrina	N	N;ACC;FEM;SG
エッジ	robovi	エッジ	rob	N	N;NOM;MASC;PL
エッジ	robove	エッジ	rob	N	N;ACC;MASC;PL
高額	drage	高額	drag	ADJ	ADJ;NOM;FEM;PL
高額	drag	高額	drag	ADJ	ADJ;NOM;INDF;MASC;SG
骨格	okostnjak	骨格	okostnjak	N	N;NOM;MASC;SG
骨格	okostje	骨格	okostje	N	N;NOM;NEUT;SG
骨格	okostja	骨格	okostje	N	N;NOM;NEUT;PL
王族	royalty	王族	royalty	N	N;NOM;MASC;SG
不当	krivično	不当	krivičen	ADJ	ADJ;NOM;NEUT;SG
不当	nepravično	不当	nepravično	ADJ	ADJ;NOM;NEUT;SG
執事	steward	執事	steward	N	N;NOM;MASC;SG
大通り	boulevard	大通り	boulevard	N	N;NOM;MASC;SG
フライング	letenje	フライング	letenje	N	N;NOM;NEUT;SG
ブラウザ	brskalnik	ブラウザ	brskalnik	N	N;NOM;MASC;SG
うさぎ	zajček	うさぎ	zajček	N	N;NOM;MASC;SG
うさぎ	bunny	うさぎ	bunny	N	N;NOM;MASC;SG
うさぎ	zajček	うさぎ	zajček	N	N;NOM;MASC;SG
うさぎ	zajec	うさぎ	zajec	N	N;NOM;MASC;SG
特色	lastnosti	特色	lastnost	N	N;NOM;FEM;PL
特色	značilnosti	特色	značilnost	N	N;NOM;FEM;PL
牛乳	mleka	牛乳	mleko	N	N;GEN;NEUT;SG
牛乳	mleko	牛乳	mleko	N	N;NOM;NEUT;SG
多項	polinom	多項	polin	N	N;NOM;MASC;SG
多項	polinomi	多項	polinom	N	N;NOM;MASC;PL
プラズマ	plazma	プラズマ	plazma	N	N;NOM;MASC;SG
プラズマ	plazmo	プラズマ	plazma	N	N;ACC;FEM;SG
長寿	dolgoživost	長寿	dolgoživost	N	N;NOM;FEM;SG
ルーツ	korenine	ルーツ	korenina	N	N;NOM;FEM;PL
育つ	raste	育つ	rasti	V	V;IPFV;IND;SG;3;PRS;FIN
育つ	zraste	育つ	zrasti	V	V;PFV;IND;SG;3;PRS;FIN
チョコ	choco	チョコ	choc	N	N;NOM;MASC;SG
去る	odhaja	去る	odhajati	V	V;IPFV;IND;SG;3;PRS;FIN
独身	single	独身	singla	N	N;NOM;MASC;SG
独身	samec	独身	samec	N	N;NOM;MASC;SG
ラベル	nalepke	ラベル	nalepka	N	N;ACC;MASC;PL
ラベル	oznake	ラベル	oznak	N	N;NOM;FEM;PL
ラベル	etikete	ラベル	etiketa	N	N;NOM;FEM;PL
ラベル	označbe	ラベル	označba	N	N;NOM;FEM;PL
ラベル	nalepka	ラベル	nalepka	N	N;NOM;FEM;SG
ラベル	oznaka	ラベル	oznakati	N	N;NOM;FEM;SG
ファンド	sklad	ファンド	sklad	N	N;NOM;MASC;SG
スピーカー	zvočnik	スピーカー	zvočnik	N	N;NOM;MASC;SG
スピーカー	govorniki	スピーカー	govornik	N	N;NOM;MASC;PL
スピーカー	zvočnike	スピーカー	zvočnik	N	N;ACC;MASC;PL
スピーカー	govornik	スピーカー	govornik	N	N;NOM;MASC;SG
スピーカー	govorec	スピーカー	govorec	N	N;NOM;MASC;SG
スピーカー	zvočnik	スピーカー	zvočnik	N	N;NOM;MASC;SG
ディフェンス	obramba	ディフェンス	obramba	N	N;NOM;FEM;SG
ディフェンス	obramba	ディフェンス	obramba	N	N;NOM;FEM;SG
診療所	klinike	診療所	klinik	N	N;NOM;FEM;PL
診療所	klinika	診療所	klinika	N	N;NOM;FEM;SG
診療所	kliniko	診療所	klinika	N	N;ACC;FEM;SG
診療所	ambulanta	診療所	ambulant	N	N;NOM;FEM;SG
真夜	polnočni	真夜	polnočen	ADJ	ADJ;NOM;DEF;MASC;SG
軍	vodnik	軍	vodnik	N	N;NOM;MASC;SG
ハブ	hub	ハブ	hub	N	N;NOM;MASC;SG
名物	specialnost	名物	specialnost	N	N;NOM;FEM;SG
名物	posebnost	名物	posebnost	N	N;NOM;FEM;SG
