une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
nobel	nobel	nobel	nobel	N;MASC;SG	N;MASC;SG
natale	natale	natal	natale	ADJ;FEM;SG	ADJ;SG
adultes	adultos	adulte	adulto	N;MASC;PL	N;MASC;PL
adultes	adultos	adulte	adulto	N;MASC;PL	N;MASC;PL
spectacles	actuaciones	spectacle	actuación	N;MASC;PL	N;FEM;PL
spectacles	representaciones	spectacle	representación	N;MASC;PL	N;FEM;PL
spectacles	espectáculos	spectacle	espectáculo	N;MASC;PL	N;MASC;PL
spectacles	shows	spectacle	show	N;MASC;PL	N;MASC;PL
voisine	vecina	voisin	vecino	ADJ;FEM;SG	ADJ;FEM;SG
voisine	vecina	voisin	vecino	ADJ;FEM;SG	ADJ;FEM;SG
emblème	emblema	emblème	emblema	N;MASC;SG	N;MASC;SG
alternative	alternativo	alternative	alternativo	ADJ;FEM;SG	ADJ;MASC;SG
littéralement	literalmente	littéralement	literalmente	ADV	ADV
trace	trace	trace	trace	N;FEM;SG	N
trace	rastro	trace	rastro	N;FEM;SG	N;MASC;SG
trace	trazo	trace	trazo	N;FEM;SG	N;MASC;SG
ours	osa	ours	osar	N;MASC;SG	N;FEM;SG
ours	bear	ours	bear	N;MASC;SG	N
ours	oso	ours	oso	N;MASC;SG	N;MASC;SG
ours	osito	ours	osito	N;MASC;SG	N;MASC;SG
portraits	retratos	portrait	retrato	N;MASC;PL	N;MASC;PL
chevaliers	knights	chevalier	knights	N;MASC;PL	N;MASC
chevaliers	caballeros	chevalier	caballero	N;MASC;PL	N;MASC;PL
loir	loir	loir	loir	N;MASC;SG	N;SG
normes	normas	norme	norma	N;FEM;PL	N;FEM;PL
normes	estándares	norme	estándar	N;FEM;PL	N;MASC;PL
navale	naval	naval	naval	ADJ;FEM;SG	ADJ;SG
récits	historias	récit	historia	N;MASC;PL	N;FEM;PL
récits	relatos	récit	relato	N;MASC;PL	N;MASC;PL
récits	cuentos	récit	cuento	N;MASC;PL	N;MASC;PL
refuge	refugio	refuge	refugio	N;MASC;SG	N;MASC;SG
nourriture	alimentación	nourriture	alimentación	N;FEM;SG	N;FEM;SG
nourriture	alimento	nourriture	alimento	N;FEM;SG	N;MASC;SG
nourriture	comida	nourriture	comida	N;FEM;SG	N;FEM;SG
participant	participando	participer	participar	V;PRS;V.PTCP	V;V.MSDR
facteurs	factores	facteur	factor	N;MASC;PL	N;MASC;PL
balle	bola	balle	bola	N;FEM;SG	N;FEM;SG
balle	balón	balle	balón	N;FEM;SG	N;MASC;SG
balle	pelota	balle	pelota	N;FEM;SG	N;FEM;SG
balle	ball	balle	ball	N;FEM;SG	N;MASC;SG
balle	balazo	balle	balazo	N;FEM;SG	N;MASC;SG
balle	bala	balle	bala	N;FEM;SG	N;FEM;SG
dynamique	dinámico	dynamique	dinámico	ADJ;MASC;SG	ADJ;MASC;SG
partenaire	compañero	partenaire	compañero	N;MASC;SG	N;MASC;SG
partenaire	pareja	partenaire	pareja	N;MASC;SG	N;FEM;SG
partenaire	socio	partenaire	socio	N;MASC;SG	N;MASC;SG
partenaire	partner	partenaire	partner	N;MASC;SG	N;MASC;SG
partenaire	socia	partenaire	socia	N;MASC;SG	N;FEM;SG
branches	sucursales	branche	sucursal	N;FEM;PL	N;FEM;PL
branches	ramas	branche	rama	N;FEM;PL	N;FEM;PL
démission	dimisión	démission	dimisión	N;FEM;SG	N;FEM;SG
démission	resignación	démission	resignación	N;FEM;SG	N;FEM;SG
démission	renuncia	démission	renuncia	N;FEM;SG	N;FEM;SG
démission	dimisión	démission	dimisión	N;FEM;SG	N;FEM;SG
démission	renuncia	démission	renuncia	N;FEM;SG	N;FEM;SG
batailles	batallas	bataille	batalla	N;FEM;PL	N;FEM;PL
alpin	alpin	alpin	alpin	N;MASC;SG	N;SG
management	gerencia	management	gerencia	N;MASC;SG	N;FEM;SG
management	gestión	management	gestión	N;MASC;SG	N;FEM;SG
management	dirección	management	dirección	N;MASC;SG	N;FEM;SG
management	administración	management	administración	N;MASC;SG	N;FEM;SG
consulter	consultar	consulter	consultar	V;NFIN	V;NFIN
consulter	consulte	consulter	consultar	V;NFIN	V;IMP;SG;3;FIN
atp	atp	atp	atp	N;MASC;SG	N;MASC;SG
gironde	gironda	girond	gironda	N;FEM;SG	N;MASC;SG
intéressant	interesante	intéressant	interesante	ADJ;MASC;SG	ADJ;SG
biais	parcialidad	biais	parcialidad	N;MASC;SG	N;FEM;SG
biais	sesgo	biais	sesgo	N;MASC;SG	N;MASC;SG
identique	idéntica	identique	idéntico	ADJ;MASC;SG	ADJ;FEM;SG
identique	idéntico	identique	idéntico	ADJ;MASC;SG	ADJ;MASC;SG
identique	mismo	identique	mismo	ADJ;MASC;SG	ADJ;MASC;SG
clôture	cierre	clôture	cierre	N;FEM;SG	N;MASC;SG
clôture	clausura	clôture	clausura	N;FEM;SG	N;FEM;SG
clôture	cierre	clôture	cierre	N;FEM;SG	N;MASC;SG
clôture	clausura	clôture	clausura	N;FEM;SG	N;FEM;SG
clôture	valla	clôture	valla	N;FEM;SG	N;FEM;SG
cheveux	cabellos	cheveu	cabello	N;MASC;PL	N;MASC;PL
varie	varía	varier	variar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
varie	variar	varier	variar	V;IND;SG;3;PRS;FIN	V;NFIN
varie	varia	varier	vario	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
varie	varía	varier	variar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
varie	varia	varier	vario	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fournit	proporciona	fournir	proporcionar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fournit	provee	fournir	proveer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
respecter	respetando	respecter	respetar	V;NFIN	V;V.MSDR
respecter	respetar	respecter	respetar	V;NFIN	V;NFIN
respecter	respeten	respecter	respetar	V;NFIN	V;IMP;PL;3;FIN
respecter	respetar	respecter	respetar	V;NFIN	V;NFIN
respecter	respeta	respecter	respetar	V;NFIN	V;IND;SG;3;PRS;FIN
apparemment	aparentemente	apparemment	aparentemente	ADV	ADV
bbc	bbc	bbc	bbc	N;MASC;SG	N;FEM;SG
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
communistes	comunistas	communiste	comunista	N;MASC;PL	N;PL
communistes	comunistas	communiste	comunista	N;MASC;PL	N;PL
lourd	pesado	lourd	pesado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
lourd	pesada	lourd	pesado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
sérieux	seria	sérieux	serio	ADJ;MASC;SG	ADJ;FEM;SG
sérieux	serio	sérieux	serio	ADJ;MASC;SG	ADJ;MASC;SG
sérieux	grave	sérieux	grave	ADJ;MASC;SG	ADJ;SG
obligatoire	obligatoria	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obligatorio	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;MASC;SG
obligatoire	exigido	obligatoire	exigido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
obligatoire	requerido	obligatoire	requerir	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
obligatoire	requerida	obligatoire	requerido	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
obligatoire	obligatoria	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obligatorio	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;MASC;SG
obligatoire	obligatoria	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;FEM;SG
obligatoire	obligatorio	obligatoire	obligatorio	ADJ;MASC;SG	ADJ;MASC;SG
dordogne	dordoña	dordogne	dordoña	N;FEM;SG	N;FEM;SG
reconnue	reconoció	reconnaître	reconocer	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
explosion	explosión	explosion	explosión	N;FEM;SG	N;FEM;SG
explosion	ráfaga	explosion	ráfaga	N;FEM;SG	N;FEM;SG
explosion	explosión	explosion	explosión	N;FEM;SG	N;FEM;SG
explosion	estallido	explosion	estallido	N;FEM;SG	N;MASC;SG
augmente	aumenta	augmenter	aumentar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
existait	existía	exister	existir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
esclaves	esclavos	esclave	esclavo	N;MASC;PL	N;MASC;PL
esclaves	esclavas	esclave	esclava	N;MASC;PL	N;FEM;PL
esclaves	esclavos	esclave	esclavo	N;MASC;PL	N;MASC;PL
médecins	medicos	médecin	medico	N;MASC;PL	N;MASC;PL
médecins	facultativos	médecin	facultativo	N;MASC;PL	N;MASC;PL
médecins	médicos	médecin	médico	N;MASC;PL	N;MASC;PL
médecins	doctores	médecin	doctor	N;MASC;PL	N;MASC;PL
médecins	medicos	médecin	medico	N;MASC;PL	N;MASC;PL
médecins	médicos	médecin	médico	N;MASC;PL	N;MASC;PL
désir	anhelo	désir	anhelo	N;MASC;SG	N;MASC;SG
désir	nostalgia	désir	nostalgia	N;MASC;SG	N;FEM;SG
désir	lujuria	désir	lujuria	N;MASC;SG	N;FEM;SG
grégoire	gregorio	grégoire	gregorio	N;MASC;SG	N;MASC;SG
grégoire	grégoire	grégoire	grégoir	N;MASC;SG	N;MASC;SG
physiques	físicas	physique	físico	ADJ;MASC;PL	ADJ;FEM;PL
physiques	físicos	physique	físico	ADJ;MASC;PL	ADJ;MASC;PL
culturels	culturales	culturel	cultural	ADJ;MASC;PL	ADJ;PL
sec	seca	sec	seco	ADJ;MASC;SG	ADJ;FEM;SG
sec	seco	sec	seco	ADJ;MASC;SG	ADJ;MASC;SG
indice	index	indice	index	N;MASC;SG	N
indice	indice	indice	indicir	N;MASC;SG	N;MASC;SG
indice	índice	indice	índice	N;MASC;SG	N;MASC;SG
indice	pista	indice	pista	N;MASC;SG	N;FEM;SG
indice	pista	indice	pista	N;MASC;SG	N;FEM;SG
comtesse	condesa	comtesse	condesar	N;FEM;SG	N;FEM;SG
paysans	campesinos	paysan	campesino	N;MASC;PL	N;MASC;PL
parisienne	parisino	parisien	parisino	ADJ;FEM;SG	ADJ;MASC;SG
parisienne	parisina	parisien	parisina	ADJ;FEM;SG	ADJ;FEM;SG
complexes	complejas	complexe	complejo	ADJ;MASC;PL	ADJ;FEM;PL
noyau	kernel	noyau	kernel	N;MASC;SG	N;MASC;SG
noyau	núcleo	noyau	núcleo	N;MASC;SG	N;MASC;SG
noyau	núcleo	noyau	núcleo	N;MASC;SG	N;MASC;SG
noyau	core	noyau	corer	N;MASC;SG	N
noyau	núcleo	noyau	núcleo	N;MASC;SG	N;MASC;SG
germanique	germánico	germanique	germánico	ADJ;MASC;SG	ADJ;MASC;SG
germanique	germánica	germanique	germánico	ADJ;MASC;SG	ADJ;FEM;SG
flux	stream	flux	stream	N;MASC;SG	N
flux	arroyo	flux	arroyo	N;MASC;SG	N;MASC;SG
flux	caudal	flux	caudal	N;MASC;SG	N;MASC;SG
flux	flow	flux	flow	N;MASC;SG	N
flux	flujo	flux	flujo	N;MASC;SG	N;MASC;SG
flux	flujo	flux	flujo	N;MASC;SG	N;MASC;SG
forts	fuertes	fort	fuerte	ADJ;MASC;PL	ADJ;PL
forts	fuertes	fort	fuerte	ADJ;MASC;PL	ADJ;PL
familiale	familiar	familial	familiar	ADJ;FEM;SG	ADJ;SG
motifs	motivos	motif	motivo	N;MASC;PL	N;MASC;PL
lisbonne	lisboa	lisbonne	lisboa	N;MASC;SG	N;MASC;SG
fleur	flor	fleur	flor	N;FEM;SG	N;FEM;SG
fleur	flor	fleur	flor	N;FEM;SG	N;FEM;SG
fleur	fleur	fleur	fleur	N;FEM;SG	N;FEM;SG
dizaines	decenas	dizaine	decena	N;FEM;PL	N;FEM;PL
dizaines	docenas	dizaine	docena	N;FEM;PL	N;FEM;PL
dizaines	decenas	dizaine	decena	N;FEM;PL	N;FEM;PL
dizaines	docenas	dizaine	docena	N;FEM;PL	N;FEM;PL
séance	sesión	séance	sesión	N;FEM;SG	N;FEM;SG
turc	turca	turc	turco	ADJ;MASC;SG	ADJ;FEM;SG
charentes	charentes	charent	charente	N;FEM;PL	N;PL
réserves	reservaciones	réserve	reservación	N;FEM;PL	N;FEM;PL
réserves	reservas	réserve	reserva	N;FEM;PL	N;FEM;PL
réserves	reservas	réserve	reserva	N;FEM;PL	N;FEM;PL
tirer	disparar	tirer	disparar	V;NFIN	V;NFIN
tirer	dispara	tirer	disparar	V;NFIN	V;IND;SG;3;PRS;FIN
tirer	disparen	tirer	disparar	V;NFIN	V;IMP;PL;3;FIN
tirer	tiren	tirer	tirar	V;NFIN	V;IMP;PL;3;FIN
tirer	tira	tirer	tirar	V;NFIN	V;IND;SG;3;PRS;FIN
tirer	tirar	tirer	tirar	V;NFIN	V;NFIN
tirer	tire	tirer	tirar	V;NFIN	V;IMP;SG;3;FIN
tirer	jala	tirer	jala	V;NFIN	V;IND;SG;3;PRS;FIN
envoyer	enviar	envoyer	enviar	V;NFIN	V;NFIN
envoyer	envíe	envoyer	enviar	V;NFIN	V;IMP;SG;3;FIN
envoyer	mandar	envoyer	mandar	V;NFIN	V;NFIN
définir	definiendo	définir	defenir	V;NFIN	V;V.MSDR
définir	definir	définir	definir	V;NFIN	V;NFIN
définir	definir	définir	definir	V;NFIN	V;NFIN
définir	defina	définir	definir	V;NFIN	V;IMP;SG;3;FIN
définir	define	définir	definir	V;NFIN	V;IND;SG;3;PRS;FIN
micro	micrófono	micro	micrófono	N;MASC;SG	N;MASC;SG
oriental	oriental	oriental	oriental	ADJ;MASC;SG	ADJ;SG
oriental	oriental	oriental	oriental	ADJ;MASC;SG	ADJ;SG
géant	gigante	géant	gigante	N;MASC;SG	N;SG
géant	giant	géant	giant	N;MASC;SG	N
consul	cónsul	consul	cónsul	N;MASC;SG	N;MASC;SG
paradis	cielo	paradis	cielo	N;MASC;SG	N;MASC;SG
paradis	heaven	paradis	heaven	N;MASC;SG	N;SG
paradis	paraiso	paradis	paraiso	N;MASC;SG	N;MASC;SG
paradis	paraíso	paradis	paraíso	N;MASC;SG	N;MASC;SG
paradis	paradise	paradis	paradise	N;MASC;SG	N;SG
édifices	edificaciones	édifice	edificación	N;MASC;PL	N;FEM;PL
édifices	construcciones	édifice	construcción	N;MASC;PL	N;FEM;PL
édifices	edificios	édifice	edificio	N;MASC;PL	N;MASC;PL
édifices	inmuebles	édifice	inmueble	N;MASC;PL	N;MASC;PL
entendre	escuche	entendre	escuche	V;NFIN	V;IMP;SG;3;FIN
entendre	escuchar	entendre	escuchar	V;NFIN	V;NFIN
entendre	oír	entendre	oír	V;NFIN	V;NFIN
entendre	oyes	entendre	oír	V;NFIN	V;IND;SG;2;PRS;FIN
tempête	tormenta	tempête	tormenta	N;FEM;SG	N;FEM;SG
tempête	tempestad	tempête	tempestad	N;FEM;SG	N;FEM;SG
tempête	storm	tempête	storm	N;FEM;SG	N
tempête	tempestad	tempête	tempestad	N;FEM;SG	N;FEM;SG
abréviations	abreviaturas	abréviation	abreviatura	N;FEM;PL	N;FEM;PL
abréviations	siglas	abréviation	sigla	N;FEM;PL	N;FEM;PL
embouchure	mouth	embouchure	mouth	N;FEM;SG	N
embouchure	desembocadura	embouchure	desembocadura	N;FEM;SG	N;FEM;SG
embouchure	boca	embouchure	boca	N;FEM;SG	N;FEM;SG
embouchure	boquilla	embouchure	boquilla	N;FEM;SG	N;FEM;SG
embouchure	embocadura	embouchure	embocadura	N;FEM;SG	N;FEM;SG
bonheur	bonheur	bonheur	bonheur	N;MASC;SG	N
bonheur	felicidad	bonheur	felicidad	N;MASC;SG	N;FEM;SG
moine	monje	moine	monje	N;MASC;SG	N;MASC;SG
moine	moine	moine	moine	N;MASC;SG	N;FEM;SG
arm	brazo	arm	brazo	N;MASC;SG	N;MASC;SG
arm	arm	arm	arm	N;MASC;SG	N
négociations	negociaciones	négociation	negociación	N;FEM;PL	N;FEM;PL
négociations	negociaciones	négociation	negociación	N;FEM;PL	N;FEM;PL
négociations	negociaciones	négociation	negociación	N;FEM;PL	N;FEM;PL
bâle	basilea	bâle	basilea	N;MASC;SG	N;FEM;SG
congrégation	congregación	congrégation	congregación	N;FEM;SG	N;FEM;SG
conclusion	conclusión	conclusion	conclusión	N;FEM;SG	N;FEM;SG
accent	acento	accent	acento	N;MASC;SG	N;MASC;SG
efficacité	eficiencia	efficacité	eficiencia	N;FEM;SG	N;FEM;SG
efficacité	eficacia	efficacité	eficacia	N;FEM;SG	N;FEM;SG
efficacité	efectividad	efficacité	efectividad	N;FEM;SG	N;FEM;SG
efficacité	eficacia	efficacité	eficacia	N;FEM;SG	N;FEM;SG
efficacité	eficacia	efficacité	eficacia	N;FEM;SG	N;FEM;SG
cuivre	cobre	cuivre	cobre	N;MASC;SG	N;MASC;SG
cuivre	bronce	cuivre	bronce	N;MASC;SG	N;MASC;SG
cuivre	brass	cuivre	brass	N;MASC;SG	N
cuivre	latón	cuivre	latón	N;MASC;SG	N;MASC;SG
concile	sínodo	concile	sínodo	N;MASC;SG	N;MASC;SG
apostolique	apostólico	apostolique	apostólico	ADJ;MASC;SG	ADJ;MASC;SG
apostolique	apostólica	apostolique	apostólico	ADJ;MASC;SG	ADJ;FEM;SG
grosse	grande	gros	grande	ADJ;FEM;SG	ADJ;SG
grosse	gran	gros	gran	ADJ;FEM;SG	ADJ;SG
viande	carne	viande	carne	N;FEM;SG	N;FEM;SG
indiqué	indicó	indiquer	indicar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
communications	comunicaciones	communication	comunicación	N;FEM;PL	N;FEM;PL
romancier	novelista	romancier	novelista	N;MASC;SG	N;SG
probable	probable	probable	probable	ADJ;MASC;SG	ADJ;SG
probable	probable	probable	probable	ADJ;MASC;SG	ADJ;SG
escalier	escalera	escalier	escalera	N;MASC;SG	N;FEM;SG
escalier	escalera	escalier	escalera	N;MASC;SG	N;FEM;SG
escalier	escalera	escalier	escalera	N;MASC;SG	N;FEM;SG
escalier	escalera	escalier	escalera	N;MASC;SG	N;FEM;SG
diable	diablo	diable	diablo	N;MASC;SG	N;MASC;SG
diable	demonio	diable	demonio	N;MASC;SG	N;MASC;SG
diable	diable	diable	diable	N;MASC;SG	N;SG
argentin	argentina	argentin	argentino	ADJ;MASC;SG	ADJ;FEM;SG
récupérer	recuperar	récupérer	recuperar	V;NFIN	V;NFIN
récupérer	recupera	récupérer	recuperar	V;NFIN	V;IND;SG;3;PRS;FIN
récupérer	recuperar	récupérer	recuperar	V;NFIN	V;NFIN
récupérer	recupera	récupérer	recuperar	V;NFIN	V;IND;SG;3;PRS;FIN
récupérer	recupere	récupérer	recuperar	V;NFIN	V;SBJV;SG;3;FIN
récupérer	recuperarse	récupérer	recuperar	V;NFIN	V;SBJV;SG;3;IPFV;FIN
récupérer	reclamar	récupérer	reclamar	V;NFIN	V;NFIN
récupérer	reclame	récupérer	reclamar	V;NFIN	V;IMP;SG;3;FIN
berne	berna	berne	berna	N;MASC;SG	N;FEM;SG
berne	berna	berne	berna	N;MASC;SG	N;FEM;SG
roberto	roberto	roberto	roberto	N;MASC;SG	N;MASC;SG
chante	canta	chanter	cantar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
chante	cantar	chanter	cantar	V;IND;SG;3;PRS;FIN	V;NFIN
chante	canta	chanter	cantar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
talent	talento	talent	talento	N;MASC;SG	N;MASC;SG
natation	natación	natation	natación	N;FEM;SG	N;FEM;SG
natation	natación	natation	natación	N;FEM;SG	N;FEM;SG
apprendre	aprender	apprendre	aprender	V;NFIN	V;NFIN
apprendre	aprendiendo	apprendre	aprender	V;NFIN	V;V.MSDR
apprendre	aprenda	apprendre	aprender	V;NFIN	V;IMP;SG;3;FIN
apprendre	aprendan	apprendre	aprender	V;NFIN	V;IMP;PL;3;FIN
apprendre	aprender	apprendre	aprender	V;NFIN	V;NFIN
apprendre	aprende	apprendre	aprender	V;NFIN	V;IND;SG;3;PRS;FIN
sols	suelos	sol	suelo	N;MASC;PL	N;MASC;PL
sols	pisos	sol	piso	N;MASC;PL	N;MASC;PL
sols	suelos	sol	suelo	N;MASC;PL	N;MASC;PL
sols	suelos	sol	suelo	N;MASC;PL	N;MASC;PL
sols	suelos	sol	suelo	N;MASC;PL	N;MASC;PL
détruire	destruyendo	détruire	destruir	V;NFIN	V;V.MSDR
détruire	destruir	détruire	destruir	V;NFIN	V;NFIN
détruire	destruyan	détruire	destruir	V;NFIN	V;IMP;PL;3;FIN
détruire	destruye	détruire	destruir	V;NFIN	V;IND;SG;3;PRS;FIN
détruire	destruyen	détruire	destruir	V;NFIN	V;IND;PL;3;PRS;FIN
détruire	destruir	détruire	destruir	V;NFIN	V;NFIN
castille	castilla	castille	castilla	N;FEM;SG	N;FEM;SG
castille	castilla	castille	castilla	N;FEM;SG	N;FEM;SG
castille	castilla	castille	castilla	N;FEM;SG	N;FEM;SG
client	clienta	client	clienta	N;MASC;SG	N;FEM;SG
client	cliente	client	cliente	N;MASC;SG	N;SG
client	clienta	client	clienta	N;MASC;SG	N;FEM;SG
client	cliente	client	cliente	N;MASC;SG	N;SG
syndrome	síndrome	syndrome	síndrome	N;MASC;SG	N;MASC;SG
restes	restos	reste	resto	N;MASC;PL	N;MASC;PL
restes	sobras	reste	sobras	N;MASC;PL	N;FEM;PL
prêtres	sacerdotes	prêtre	sacerdote	N;MASC;PL	N;MASC;PL
prêtres	curas	prêtre	cura	N;MASC;PL	N;MASC;PL
alcool	alcohol	alcool	alcohol	N;MASC;SG	N;MASC;SG
passages	cruces	passage	cruce	N;MASC;PL	N;MASC;PL
passages	pasajes	passage	pasaje	N;MASC;PL	N;MASC;PL
passages	pasillos	passage	pasillo	N;MASC;PL	N;MASC;PL
passages	pasadizos	passage	pasadizo	N;MASC;PL	N;MASC;PL
centaine	centenar	centaine	centenar	N;FEM;SG	N;MASC;SG
centaine	hundred	centaine	hundred	N;FEM;SG	N
inspiration	inspiración	inspiration	inspiración	N;FEM;SG	N;FEM;SG
sombre	oscuro	sombre	oscuro	ADJ;MASC;SG	ADJ;MASC;SG
sombre	oscura	sombre	oscuro	ADJ;MASC;SG	ADJ;FEM;SG
lourds	pesadas	lourd	pesado	ADJ;MASC;PL	ADJ;FEM;PL;V.PTCP
lourds	pesados	lourd	pesado	ADJ;MASC;PL	ADJ;MASC;PL;V.PTCP
habituellement	habitualmente	habituellement	habitualmente	ADV	ADV
habituellement	normalmente	habituellement	normalmente	ADV	ADV
habituellement	generalmente	habituellement	generalmente	ADV	ADV
habituellement	usualmente	habituellement	usualmente	ADV	ADV
habituellement	normalmente	habituellement	normalmente	ADV	ADV
habituellement	típicamente	habituellement	típicamente	ADV	ADV
vainqueurs	vencedores	vainqueur	vencedor	N;MASC;PL	N;MASC;PL
vainqueurs	ganadores	vainqueur	ganador	N;MASC;PL	N;MASC;PL
vainqueurs	vencedores	vainqueur	vencedor	N;MASC;PL	N;MASC;PL
nécessite	requiere	nécessiter	requerir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nécessite	requiere	nécessiter	requerir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nécessite	exigir	nécessiter	exigir	V;IND;SG;3;PRS;FIN	V;NFIN
nécessite	requerir	nécessiter	requerir	V;IND;SG;3;PRS;FIN	V;NFIN
dead	dead	dead	dead	N;MASC;SG	N
racine	root	racine	root	N;FEM;SG	N
racine	raíz	racine	raíz	N;FEM;SG	N;FEM;SG
fidèle	fiel	fidèle	fiel	ADJ;MASC;SG	ADJ;SG
fidèle	leal	fidèle	leal	ADJ;MASC;SG	ADJ;SG
lecteurs	lectores	lecteur	lector	N;MASC;PL	N;MASC;PL
roux	pelirrojo	roux	pelirrojo	ADJ;MASC;SG	ADJ;MASC;SG
roux	rojizo	roux	rojizo	ADJ;MASC;SG	ADJ;MASC;SG
roux	roja	roux	rojo	ADJ;MASC;SG	ADJ;FEM;SG
roux	pelirrojo	roux	pelirrojo	ADJ;MASC;SG	ADJ;MASC;SG
illustration	ilustración	illustration	ilustración	N;FEM;SG	N;FEM;SG
intégrer	integrarse	intégrer	integrar	V;NFIN	V;SBJV;SG;3;PRS;FIN
intégrer	integrar	intégrer	integrar	V;NFIN	V;NFIN
intégrer	integre	intégrer	integrar	V;NFIN	V;SBJV;SG;3;PRS;FIN
intégrer	insertar	intégrer	insertar	V;NFIN	V;NFIN
intégrer	integrar	intégrer	integrar	V;NFIN	V;NFIN
intégrer	integrando	intégrer	integrar	V;NFIN	V;V.MSDR
écologie	ecología	écologie	ecología	N;FEM;SG	N;FEM;SG
forcément	necesariamente	forcément	necesariamente	ADV	ADV
spécialistes	especialistas	spécialiste	especialista	N;MASC;PL	N;PL
ajouté	añadió	ajouter	añadir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
ajouté	agregó	ajouter	agregar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
pseudo	apodo	pseudo	apodo	N;MASC;SG	N;MASC;SG
pseudo	mote	pseudo	mote	N;MASC;SG	N;MASC;SG
pseudo	sobrenombre	pseudo	sobrenombre	N;MASC;SG	N;MASC;SG
constructions	construcciones	construction	construcción	N;FEM;PL	N;FEM;PL
accompagne	acompaña	accompagner	acompañar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
variations	variaciones	variation	variación	N;FEM;PL	N;FEM;PL
variations	variantes	variation	variante	N;FEM;PL	N;FEM;PL
descente	descenso	descente	descenso	N;FEM;SG	N;MASC;SG
descente	ascendencia	descente	ascendencia	N;FEM;SG	N;FEM;SG
descente	descendencia	descente	descendencia	N;FEM;SG	N;FEM;SG
remplacée	sustituyó	remplacer	sustituir	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
magasin	tienda	magasin	tienda	N;MASC;SG	N;FEM;SG
magasin	almacén	magasin	almacén	N;MASC;SG	N;MASC;SG
magasin	tienda	magasin	tienda	N;MASC;SG	N;FEM;SG
magasin	store	magasin	store	N;MASC;SG	N
landes	landes	lande	lande	N;FEM;PL	N;MASC
punk	punk	punk	punk	N;MASC;SG	N;SG
sucre	sucre	sucre	sucre	N;MASC;SG	N;MASC;SG
sucre	azucar	sucre	azucar	N;MASC;SG	N;MASC;SG
sucre	azúcar	sucre	azúcar	N;MASC;SG	N;MASC;SG
manifestation	protesta	manifestation	protesta	N;FEM;SG	N;FEM;SG
manifestation	demostración	manifestation	demostración	N;FEM;SG	N;FEM;SG
manifestation	manifestación	manifestation	manifestación	N;FEM;SG	N;FEM;SG
manifestation	manifestación	manifestation	manifestación	N;FEM;SG	N;FEM;SG
cite	citar	citer	citar	V;IND;SG;3;PRS;FIN	V;NFIN
cite	citar	citer	citar	V;IND;SG;3;PRS;FIN	V;NFIN
cite	cotizar	citer	cotizar	V;IND;SG;3;PRS;FIN	V;NFIN
symphonie	sinfonía	symphonie	sinfonía	N;FEM;SG	N;FEM;SG
symphonie	symphony	symphonie	symphony	N;FEM;SG	N;FEM;SG
vêtements	ropas	vêtement	ropa	N;MASC;PL	N;FEM;PL
adulte	adulto	adulte	adulto	ADJ;MASC;SG	ADJ;MASC;SG
adulte	adulta	adulte	adultar	ADJ;MASC;SG	ADJ;FEM;SG
explication	explicación	explication	explicación	N;FEM;SG	N;FEM;SG
différences	diferencias	différence	diferencia	N;FEM;PL	N;FEM;PL
