dari	từ	dari	từ	ADP	ADP
gurun	mạc	gurun	mạc	N;SG	N
sesi	phiên	sesi	phiên	N;SG	N
sesi	phiên	sesi	phiên	N;SG	N
ganti	đổi	ganti	đổi	V;SG;ACT	V
ganti	thay	ganti	thay	V;SG;ACT	V
pita	băng	pita	băng	N;SG	N
pita	ribbon	pita	ribbon	N;SG	N
astronomi	astronomy	astronomi	astronomy	N;SG	N
memori	ức	memori	ức	N;SG	N
rohani	linh	rohani	linh	N;SG	N
tambang	mỏ	tambang	mỏ	N;SG	N
tambang	mìn	tambang	mìn	N;SG	N
berkumpul	thu	berkumpul	thu	V;SG;ACT	V
ledakan	blast	ledakan	blast	N;SG	N
utsmaniyah	ottoman	utsmaniyah	ottoman	N	N
playstation	playstation	playstation	playstation	N	N
cokelat	sôcôla	cokelat	sôcôla	N;SG	N
cokelat	chocolate	cokelat	chocolate	N;SG	N
mimpi	mơ	mimpi	mơ	N;SG	N
mimpi	dream	mimpi	dream	N;SG	N
mimpi	mơ	mimpi	mơ	N;SG	N
mimpi	dreams	mimpi	dreams	N;SG	N
lautan	biển	lautan	biển	N;SG	N
kesadaran	consciousness	kesadaran	consciousness	N;SG	N
gunakan	dùng	gunakan	dùng	V;SG;ACT	V
mengundang	mời	menundang	mời	V;SG;ACT	V
mengundang	mời	menundang	mời	V;SG;ACT	V
galeri	gallery	galeri	gallery	N;SG	N
pisang	chuối	pisang	chuối	N;SG	N
pisang	banana	pisang	banana	N;SG	N
pisang	chuối	pisang	chuối	N;SG	N
audisi	audition	audisi	audition	N	N
kirim	đăng	kirim	đăng	V;SG;ACT	V
kirim	gửi	kirim	gửi	V;SG;ACT	V
kirim	nộp	kirim	nộp	V;SG;ACT	V
kirim	submit	kirim	submit	V;SG;ACT	V
kirim	gửi	kirim	gửi	V;SG;ACT	V
kirim	gởi	kirim	gởi	V;SG;ACT	V
sayuran	rau	sayuran	rau	N;SG	N
sayuran	rau	sayuran	rau	N;SG	N
sayuran	rau	sayuran	rau	N;SG	N
seragam	uniform	seragam	uniform	N;SG	N
radiasi	xạ	radiasi	xạ	N;SG	N
konfederasi	confederate	konfederasi	confederate	N	N
sumur	wells	sumur	wells	N;SG	N
sumur	giếng	sumur	giếng	N;SG	N
beralih	chuyển	beralih	chuyển	V;SG;ACT	V
mar	mar	mar	mar		
berharap	mong	berharap	mong	V;SG;ACT	V
tenis	tennis	tenis	tennis	N;SG	N
atlet	vđv	atlet	vđv	N;SG	N
kamus	điển	kamus	điển	N	N
jurnalis	khmer	jurnalis	khmer	N;SG	N
kolom	khe	kolom	khe	N;SG	N
kolom	cột	kolom	cột	N;SG	N
kolom	trường	kolom	trường	N;SG	N
kolom	cột	kolom	cột	N;SG	N
kolom	fields	kolom	fields	N;SG	N
kolom	trường	kolom	trường	N;SG	N
indeks	index	indeks	index	N;SG	N
mengajarkan	dạy	menajarkan	dạy	V;SG;ACT	V
mengajarkan	dạy	menajarkan	dạy	V;SG;ACT	V
tipis	mỏng	tipis	mỏng	ADJ;SG	ADJ
tipis	gầy	tipis	gầy	ADJ;SG	ADJ
doktrin	doctrines	doktrin	doctrines	N;SG	N
suzuki	suzuki	suzuki	suzuki	N	N
sampah	phế	sampah	phế	N;SG	N
sampah	chấy	sampah	chấy	N;SG	N
sampah	rác	sampah	rác	N;SG	N
sampah	rác	sampah	rác	N;SG	N
tali	dây	tali	dây	N;SG	N
tali	dây	tali	dây	N;SG	N
pecah	tách	pecah	tách	V;SG;ACT	V
pecah	chia	pecah	chia	V;SG;ACT	V
dihitung	đếm	dihitung	đếm	V;SG;PASS	V
finalis	finalist	finalis	finalist	N;SG	N
sore	tối	sore	tối	N;SG	N
sore	chiều	sore	chiều	N;SG	N
boneka	dolls	boneka	dolls	N;SG	N
keluaran	xuất	keluaran	xuất	N;SG	N
ladang	farm	ladang	farm	N;SG	N
jejak	vết	jejak	vết	N;SG	N
jejak	vết	jejak	vết	N;SG	N
peternakan	farm	peternakan	farm	N;SG	N
peternakan	nông	peternakan	nông	N;SG	N
menyanyi	hát	mennyanyi	hát	V;SG;ACT	V
temperatur	nhiệt	temperatur	nhiệt	N	N
membagi	chia	menbagi	chia	V;SG;ACT	V
sihir	thuật	sihir	thuật	N;SG	N
sihir	magic	sihir	magic	N;SG	N
tingkatan	mức	tingkatan	mức	N;SG	N
tingkatan	tầng	tingkatan	tầng	N;SG	N
tingkatan	cấp	tingkatan	cấp	N;SG	N
tingkatan	cấp	tingkatan	cấp	N;SG	N
tikus	chuột	tikus	chuột	N;SG	N
tikus	chuột	tikus	chuột	N;SG	N
tikus	chuột	tikus	chuột	N;SG	N
tikus	chuột	tikus	chuột	N;SG	N
hidangan	món	hidangan	món	N;SG	N
kakek	nội	kakek	nội	N;SG	N
kakek	nội	kakek	nội	N;SG	N
paku	nail	paku	nail		
paku	paku	paku	paku		
paku	nails	paku	nails		
paku	spikes	paku	spikes		
kabur	thoát	kabur	thoát	V;SG	V
magister	magister	magister	magister	N	N
pemasaran	marketing	penpasaran	marketing	N;SG	N
insinyur	hoạ	insinyur	hoạ	N;SG	N
harimau	tiger	harimau	tiger	N	N
harimau	cọp	harimau	cọp	N	N
harimau	hổ	harimau	hổ	N	N
harimau	hổ	harimau	hổ	N	N
mengganggu	ngắt	menganggu	ngắt	V;SG;ACT	V
engine	tơ	engine	tơ	N	N
memperluas	bung	menperluas	bung	V;SG;ACT	V
tebing	canyon	tebing	canyon	N	N
tebing	hẻm	tebing	hẻm	N	N
tebing	cliff	tebing	cliff	N	N
guitar	guitar	guitar	guitar	N	N
guitar	ghita	guitar	ghita	N	N
sampul	che	sampul	che	N;SG	N
sepatu	giày	sepatu	giày	N;SG	N
sepatu	giày	sepatu	giày	N;SG	N
sepatu	giầy	sepatu	giầy	N;SG	N
sepatu	móng	sepatu	móng	N;SG	N
wadah	container	wadah	container	N;SG	N
blogspot	blogspot	blogspot	blogspot	N	N
libya	libya	libya	libya	N;SG	N
pedesaan	quê	pedesaan	quê	N;SG	N
klip	clip	klip	clip	N;SG	N
klip	clip	klip	clip	N;SG	N
lengan	tay	lengan	tay	N;SG	N
lengan	tay	lengan	tay	N;SG	N
musikal	musical	musikal	musical	N	N
musikal	musicals	musikal	musicals	N	N
goreng	rán	goreng	rán	N;SG	N
goreng	chiên	goreng	chiên	N;SG	N
cerdas	khôn	cerdas	khôn	ADJ;SG	ADJ
minat	vốn	minat	vốn	N;SG	N
minat	lãi	minat	lãi	N;SG	N
manfaat	lợi	manfaat	lợi	N;SG	N
menghapus	bỏ	menhapus	bỏ	V;SG;ACT	V
menghapus	xóa	menhapus	xóa	V;SG;ACT	V
yan	nhan	yan	nhan		
rentang	tầm	rentang	tầm	N;SG	N
rentang	span	rentang	span	N;SG	N
alur	groove	alur	groove	N;SG	N
alur	màng	alur	màng	N;SG	N
alur	flow	alur	flow	N;SG	N
kerangka	framework	kerangka	framework	N;SG	N
membentang	duỗi	menbentang	duỗi	V;SG;ACT	V
spiritual	linh	spiritual	linh	N	N
bahaya	hazard	bahaya	hazard	N;SG	N
motif	motif	motif	motif	N;SG	N
khalifah	khalip	khalifah	khalip	N	N
kudeta	coup	kudeta	coup	N;SG	N
kursus	hải	kursus	hải	N;SG	N
dibeli	mua	dibeli	mua	V;SG;PASS	V
basa	basa	basa	basa	N	N
dialog	thoại	dialog	thoại	N;SG	N
dialog	thoại	dialog	thoại	N;SG	N
pertambangan	mỏ	pertambangan	mỏ	N;SG	N
terbakar	đốt	terbakar	đốt	V;SG;PASS	V
terbakar	cháy	terbakar	cháy	V;SG;PASS	V
terbakar	cháy	terbakar	cháy	V;SG;PASS	V
tombol	nút	tombol	nút	N;SG	N
tombol	nút	tombol	nút	N;SG	N
aljazair	algérie	aljazair	algérie	N	N
aljazair	algeria	aljazair	algeria	N	N
aljazair	algérie	aljazair	algérie	N	N
salinan	copy	salinan	copy	N;SG	N
penjelajah	explorer	penjelajah	explorer	N;SG	N
minta	bảo	minta	bảo	V;SG;ACT	V
minta	hỏi	minta	hỏi	V;SG;ACT	V
dini	sớm	dini	sớm	ADJ;SG	ADJ
dendam	thù	dendam	thù	N;SG	N
cair	liquid	cair	liquid	N;SG	N
tongkat	gậy	tongkat	gậy	N;SG	N
tongkat	que	tongkat	que	N;SG	N
tongkat	dùi	tongkat	dùi	N;SG	N
tongkat	đũa	tongkat	đũa	N;SG	N
tongkat	stick	tongkat	stick	N;SG	N
pembakaran	mạo	penbakaran	mạo	N;SG	N
jendela	windows	jendela	windows	N;SG	N
jendela	sổ	jendela	sổ	N;SG	N
perisai	shield	perisai	shield	N;SG	N
perisai	khiên	perisai	khiên	N;SG	N
perisai	khiên	perisai	khiên	N;SG	N
pisau	dao	pisau	dao	N;SG	N
pisau	đao	pisau	đao	N;SG	N
pisau	dao	pisau	dao	N;SG	N
pisau	blades	pisau	blades	N;SG	N
seluler	mobile	seluler	mobile	N;SG	N
seluler	mobil	seluler	mobil	N;SG	N
seluler	cellular	seluler	cellular	N;SG	N
tabung	ống	tabung	ống	N;SG	N
virtual	ảo	virtual	ảo	N	N
sisik	vảy	sisik	vảy	N	N
diesel	diesel	diesel	diesel	N	N
elang	eagle	elang	eagle	N	N
elang	bàng	elang	bàng	N	N
elang	hawk	elang	hawk	N	N
elang	eagles	elang	eagles	N	N
elang	hawks	elang	hawks	N	N
elang	falcon	elang	falcon	N	N
linux	linux	linux	linux	N	N
terancam	endangered	terancam	endangered	V;SG;PASS	V
papirus	papyrus	papirus	papyrus	N	N
asrama	hostel	asrama	hostel	N;SG	N
hangat	ấm	hangat	ấm	N;SG	N
tepung	bột	tepung	bột	N;SG	N
ekspor	xuất	ekspor	xuất	N;SG	N
host	máy	host	máy	N	N
host	máy	host	máy	N	N
unesco	unesco	unesco	unesco	N	N
kristal	crystal	kristal	crystal	N;SG	N
jeruk	cam	jeruk	cam	N;SG	N
jeruk	citrus	jeruk	citrus	N;SG	N
jeruk	bưởi	jeruk	bưởi	N;SG	N
jeruk	quýt	jeruk	quýt	N;SG	N
jeruk	cam	jeruk	cam	N;SG	N
gudang	kho	gudang	kho	N;SG	N
gudang	thóc	gudang	thóc	N;SG	N
kanal	kênh	kanal	kênh	N	N
kanal	kênh	kanal	kênh	N	N
kerusuhan	riot	kerusuhan	riot	N;SG	N
napoleon	minuet	napoleon	minuet	N	N
jalanan	phố	jalanan	phố	N;SG	N
angkat	nhôm	angkat	nhôm	N;SG;ACT	N
kenal	biết	kenal	biết	V;SG;ACT	V
mutiara	trân	mutiara	trân	N;SG	N
nasib	phạn	nasib	phạn	N;SG	N
juventus	juventus	juventus	juventus	N	N
airbus	airbus	airbus	airbus	N;SG	N
irama	hê	irama	hê	N;SG	N
irama	sọc	irama	sọc	N;SG	N
vatikan	vatican	vatikan	vatican	N;SG	N
css	css	css	css	N	N
komplek	complex	komplek	complex	N;SG	N
topeng	nạ	topeng	nạ	N;SG	N
pacar	bồ	pacar	bồ	N;SG	N
pacar	boyfriend	pacar	boyfriend	N;SG	N
kanon	canon	kanon	canon	N	N
silsilah	phả	silsilah	phả	N	N
seksi	sexy	seksi	sexy	N;SG	N
seksi	phần	seksi	phần	N;SG	N
pancasila	pancasila	pancasila	pancasila	N	N
ketat	chật	ketat	chật	ADJ;SG	ADJ
jendral	tướng	jendral	tướng	N	N
menembak	bắn	mentembak	bắn	V;SG;ACT	V
menembak	bắn	mentembak	bắn	V;SG;ACT	V
menembak	bắn	mentembak	bắn	V;SG;ACT	V
alkohol	rượu	alkohol	rượu	N;SG	N
alkohol	cồn	alkohol	cồn	N;SG	N
sempit	hẹp	sempit	hẹp	ADJ;SG	ADJ
berkontribusi	góp	berkontribusi	góp	V;SG;ACT	V
plastik	nhựa	plastik	nhựa	N	N
plastik	nhựa	plastik	nhựa	N	N
plastik	plastic	plastik	plastic	N	N
mitos	myths	mitos	myths	N	N
mitos	mythical	mitos	mythical	N	N
penyelenggara	máy	penselenggara	máy	N;SG	N
penyelenggara	máy	penselenggara	máy	N;SG	N
segmen	đoạn	segmen	đoạn	N;SG	N
mengancam	đe	menancam	đe	V;SG;ACT	V
mengancam	đe	menancam	đe	V;SG;ACT	V
mengukur	đo	menukur	đo	V;SG;ACT	V
pewaris	ngai	penwaris	ngai	N;SG	N
sayur	rau	sayur	rau	N;SG	N
sayur	rau	sayur	rau	N;SG	N
memecahkan	giải	menpecahkan	giải	V;SG;ACT	V
liang	lương	liang	lương	N	N
liang	liang	liang	liang	N	N
tanya	tanya	tanya	tanya		
vitamin	vitamin	vitamin	vitamin	N	N
vitamin	vitamin	vitamin	vitamin	N	N
ditandatangani	ký	ditandatangani	ký	V;SG;PASS	V
string	chuỗi	string	chuỗi	N	N
string	strings	string	strings	N	N
string	chuỗi	string	chuỗi	N	N
pinggir	mép	pinggir	mép	N;SG	N
pinggir	biên	pinggir	biên	N;SG	N
waduk	dam	waduk	dam	N;SG	N
campur	võ	campur	võ	N;SG;ACT	N
pterolophia	pterolophia	pterolophia	pterolophia	N	N
silinder	trụ	silinder	trụ	N;SG	N
silinder	xylanh	silinder	xylanh	N;SG	N
ninja	ninja	ninja	ninja	N	N
ninja	ninja	ninja	ninja	N	N
sarang	tổ	sarang	tổ	N;SG	N
waktunya	gian	waktu	gian	N;SG	N
waktunya	thời	waktu	thời	N;SG	N
leher	họng	leher	họng	N;SG	N
leher	cổ	leher	cổ	N;SG	N
mal	mall	mal	mall	N	N
mal	mẫu	mal	mẫu	N	N
benjamin	benjamin	benjamin	benjamin	N	N
benjamin	benjamins	benjamin	benjamins	N	N
seks	sex	seks	sex	N;SG	N
pipa	ống	pipa	ống	N;SG	N
genetik	di	genetik	di	N;SG	N
uruguay	uruguay	uruguay	uruguay	N	N
feat	feat	feat	feat	N	N
aspal	nhựa	aspal	nhựa	N;SG	N
afganistan	afghan	afganistan	afghan	N;SG	N
afganistan	afghani	afganistan	afghani	N;SG	N
pintar	khôn	pintar	khôn	ADJ;SG	ADJ
artileri	pháo	artileri	pháo	N;SG	N
berlawanan	ngược	berlawanan	ngược	V;SG;ACT	V
lempeng	dĩa	lempeng	dĩa	N	N
tawaran	thầu	tawaran	thầu	N;SG	N
bertempat	nằm	bertempat	nằm	V;SG;ACT	V
mencuri	bóc	mencuri	bóc	V;SG;ACT	V
mewah	fancy	mewah	fancy	N;SG	N
perkara	điều	perkara	điều	N;SG	N
intelijen	pet	intelijen	pet	N;SG	N
bernyanyi	hát	bernyanyi	hát	V;SG;ACT	V
pembunuh	assassin	penbunuh	assassin	N;SG	N
pakai	dùng	pakai	dùng	V;SG;ACT	V
pakai	mặc	pakai	mặc	V;SG;ACT	V
pakai	đeo	pakai	đeo	V;SG;ACT	V
pupuk	phân	pupuk	phân	N	N
pupuk	phân	pupuk	phân	N	N
chapter	chương	chapter	chương	N	N
duri	gai	duri	gai	N;SG	N
duri	thorn	duri	thorn	N;SG	N
permata	ngọc	permata	ngọc	N;SG	N
permata	jewel	permata	jewel	N;SG	N
transisi	dốc	transisi	dốc	N;SG	N
gram	gam	gram	gam	N;SG	N
gram	gram	gram	gram	N;SG	N
gram	gam	gram	gam	N;SG	N
gram	gram	gram	gram	N;SG	N
sutra	lụa	sutra	lụa	N	N
pidana	phạm	pidana	phạm	N	N
pedalaman	outback	pedalaman	outback	N	N
harun	harun	harun	harun		
harun	aaron	harun	aaron		
bendungan	dam	bendungan	dam	N;SG	N
berputar	spinning	berputar	spinning	V;SG;ACT	V
berputar	quay	berputar	quay	V;SG;ACT	V
tembaga	đồng	tembaga	đồng	N;SG	N
mengadopsi	nuôi	menadopsi	nuôi	V;SG;ACT	V
kastil	castle	kastil	castle	N	N
kastil	đài	kastil	đài	N	N
gulungan	cuộn	gulungan	cuộn	N;SG	N
gulungan	scrolls	gulungan	scrolls	N;SG	N
gulungan	cuộn	gulungan	cuộn	N;SG	N
disukai	thích	disukai	thích	V;SG;PASS	V
pelayaran	voyage	penlayaran	voyage	N;SG	N
pelayaran	buồm	penlayaran	buồm	N;SG	N
pelayaran	cruise	penlayaran	cruise	N;SG	N
matang	chín	matang	chín	ADJ;SG	ADJ
mencintai	yêu	mencintai	yêu	V;SG;ACT	V
panah	arrow	panah	arrow	N;SG	N
arsenal	arsenal	arsenal	arsenal	N	N
menghitung	lit	menhitung	lit	N;SG;ACT	N
kawah	hố	kawah	hố	N;SG	N
patah	hư	patah	hư	ADJ;SG	ADJ
dimuat	nạp	dimuat	nạp	V;SG;PASS	V
dimuat	tải	dimuat	tải	V;SG;PASS	V
tama	tama	tama	tama	N;SG	N
pagar	rào	pagar	rào	N;SG	N
dibatalkan	hủy	dibatalkan	hủy	V;SG;PASS	V
dibatalkan	hủy	dibatalkan	hủy	V;SG;PASS	V
memotong	cắt	menpotong	cắt	V;SG;ACT	V
lingkup	cầu	lingkup	cầu	N;SG	N
darussalam	darussalam	darussalam	darussalam	N	N
paman	bác	paman	bác		
modifikasi	mods	modifikasi	mods	N;SG	N
berpasangan	ghép	berpasangan	ghép	V;SG;ACT	V
otomotif	auto	otomotif	auto	N;SG	N
sia	sia	sia	sia		
gundam	gundam	gundam	gundam	N	N
jambu	ổi	jambu	ổi	N;SG	N
jambu	jerusalem	jambu	jerusalem	N;SG	N
jambu	syzygium	jambu	syzygium	N;SG	N
jangkauan	tầm	jangkauan	tầm	N;SG	N
rangers	kích	rangers	kích	N	N
penglihatan	vision	penlihatan	vision	N;SG	N
penyerangan	công	penserangan	công	N;SG	N
penyerangan	assault	penserangan	assault	N;SG	N
inspirasi	inspiration	inspirasi	inspiration	N	N
memasak	nấu	menpasak	nấu	V;SG;ACT	V
menu	menu	menu	menu	N;SG	N
menu	menu	menu	menu	N;SG	N
blackberry	blackberry	blackberry	blackberry	N	N
afghanistan	afghani	afghanistan	afghani	N;SG	N
diadopsi	nuôi	diadopsi	nuôi	V;SG;PASS	V
madu	thuế	madu	thuế	N;SG	N
madu	mead	madu	mead	N;SG	N
berjanji	hứa	berjanji	hứa	V;SG;ACT	V
hidung	mũi	hidung	mũi	N;SG	N
pelawak	comedian	penlawak	comedian	N	N
sabuk	đai	sabuk	đai	N;SG	N
lapis	lớp	lapis	lớp	N;SG;ACT	N
lapis	lớp	lapis	lớp	N;SG;ACT	N
lapis	lapis	lapis	lapis	N;SG;ACT	N
sirip	fin	sirip	fin	N;SG	N
dian	dian	dian	dian		
lembaran	mẩu	lembaran	mẩu	N;SG	N
lembaran	mẩu	lembaran	mẩu	N;SG	N
penerbang	flyer	penterbang	flyer	N;SG	N
konvensional	conventional	konvensional	conventional	ADJ;SG	ADJ
ikon	icon	ikon	icon	N	N
deskripsi	tả	deskripsi	tả	N;SG	N
kerbau	trâu	kerbau	trâu	N	N
kerbau	buffalo	kerbau	buffalo	N	N
pistol	súng	pistol	súng	N	N
pengawal	gác	penawal	gác	N;SG	N
pengawal	canh	penawal	canh	N;SG	N
mendengarkan	nghe	mendengarkan	nghe	V;SG;ACT	V
cari	tìm	cari	tìm	V;SG;ACT	V
cari	tìm	cari	tìm	V;SG;ACT	V
sampel	mẫu	sampel	mẫu	N;SG	N
entri	entry	entri	entry	N;SG	N
entri	mục	entri	mục	N;SG	N
entri	mục	entri	mục	N;SG	N
dapur	bếp	dapur	bếp	N	N
dapur	bếp	dapur	bếp	N	N
meledak	nổ	menledak	nổ	V;SG;ACT	V
kubah	dome	kubah	dome	N	N
kubah	vòm	kubah	vòm	N	N
kubah	hầm	kubah	hầm	N	N
diundang	mời	diundang	mời	V;SG;PASS	V
berdoa	rủ	berdoa	rủ	V;SG;ACT	V
panel	bảng	panel	bảng	N;SG	N
panel	tấm	panel	tấm	N;SG	N
jaksa	tố	jaksa	tố	N;SG	N
asin	muối	asin	muối	N;SG	N
farmasi	dược	farmasi	dược	N;SG	N
kriminal	phạm	kriminal	phạm	N;SG	N
kriminal	phạm	kriminal	phạm	N;SG	N
seratus	trăm	seratus	trăm	NUM	NUM
penggerak	xế	pengerak	xế	N;SG	N
lereng	dốc	lereng	dốc	N;SG	N
lereng	dốc	lereng	dốc	N;SG	N
terlahir	sinh	terlahir	sinh	V;SG;PASS	V
tokugawa	tokugawa	tokugawa	tokugawa	N	N
eurovision	eurovision	eurovision	eurovision	N	N
kapur	phấn	kapur	phấn	N	N
kapur	vôi	kapur	vôi	N	N
kapur	chanh	kapur	chanh	N	N
kapur	lime	kapur	lime	N	N
vertikal	dọc	vertikal	dọc	N;SG	N
vertikal	dọc	vertikal	dọc	N;SG	N
genggam	handheld	genggam	handheld	N;SG;ACT	N
orbital	orbital	orbital	orbital	N	N
bensin	xăng	bensin	xăng	N;SG	N
bensin	xăng	bensin	xăng	N;SG	N
udang	tôm	udang	tôm	N;SG	N
udang	tôm	udang	tôm	N;SG	N
bantu	bantu	bantu	bantu	N;SG;ACT	N
peluang	hội	peluang	hội	N;SG	N
beton	tông	beton	tông	N;SG	N
kolaborasi	collaborations	kolaborasi	collaborations	N;SG	N
kostum	costume	kostum	costume	N;SG	N
medium	trung	medium	trung	N	N
anthrax	anthrax	anthrax	anthrax	N;SG	N
koin	xu	koin	xu	N;SG	N
koin	xu	koin	xu	N;SG	N
laser	laser	laser	laser	N	N
laser	laze	laser	laze	N	N
laser	laser	laser	laser	N	N
layang	diều	layang	diều	N;SG;ACT	N
layang	diều	layang	diều	N;SG;ACT	N
slogan	slogan	slogan	slogan	N;SG	N
berlatih	luyện	berlatih	luyện	V;SG;ACT	V
suaranya	voice	suara	voice	N;SG	N
suaranya	giọng	suara	giọng	N;SG	N
gang	đảng	gang	đảng	N	N
gang	đám	gang	đám	N	N
gang	lũ	gang	lũ	N	N
gang	ngõ	gang	ngõ	N	N
gang	hẻm	gang	hẻm	N	N
cermin	gương	cermin	gương	N;SG	N
cermin	gương	cermin	gương	N;SG	N
ambil	lấy	ambil	lấy	V;SG;ACT	V
ambil	bắt	ambil	bắt	V;SG;ACT	V
ambil	chụp	ambil	chụp	V;SG;ACT	V
pelopor	pioneer	pelopor	pioneer	N;SG	N
mari	mari	mari	mari		
intel	intel	intel	intel	N	N
janda	góa	janda	góa	N;SG	N
futsal	futsal	futsal	futsal	N	N
astronom	astronomers	astronom	astronomers	N;SG	N
memeluk	ôm	menpeluk	ôm	V;SG;ACT	V
memeluk	siết	menpeluk	siết	V;SG;ACT	V
memeluk	ôm	menpeluk	ôm	V;SG;ACT	V
selir	thiếp	selir	thiếp	N	N
grafik	thị	grafik	thị	N	N
logika	luận	logika	luận	N;SG	N
logika	logic	logika	logic	N;SG	N
ratus	trăm	ratus	trăm	NUM	NUM
biola	violin	biola	violin	N;SG	N
rabu	wed	rabu	wed	N;SG	N
membakar	cháy	menbakar	cháy	V;SG;ACT	V
membakar	đốt	menbakar	đốt	V;SG;ACT	V
membakar	cháy	menbakar	cháy	V;SG;ACT	V
membakar	cháy	menbakar	cháy	V;SG;ACT	V
monyet	macaca	monyet	macaca	N;SG	N
monyet	khỉ	monyet	khỉ	N;SG	N
monyet	khỉ	monyet	khỉ	N;SG	N
malu	shy	malu	shy		
spesialis	chuyên	spesialis	chuyên	ADJ;SG	ADJ
spesialis	chuyên	spesialis	chuyên	ADJ;SG	ADJ
asap	khói	asap	khói	N;SG	N
masukan	entry	masukan	entry	N;SG	N
masukan	mục	masukan	mục	N;SG	N
masukan	mục	masukan	mục	N;SG	N
punk	punk	punk	punk	N	N
nitrogen	nitơ	nitrogen	nitơ	N	N
nitrogen	nitrogen	nitrogen	nitrogen	N	N
adu	adu	adu	adu	N;SG;ACT	N
pilar	pilar	pilar	pilar	N;SG	N
diajarkan	dạy	diajarkan	dạy	V;SG;PASS	V
aula	lang	aula	lang	N;SG	N
aula	sảnh	aula	sảnh	N;SG	N
magnet	magnet	magnet	magnet	N	N
perancang	designer	penrancang	designer	N;SG	N
tombak	xiên	tombak	xiên	N;SG	N
tombak	giáo	tombak	giáo	N;SG	N
tombak	spear	tombak	spear	N;SG	N
apartemen	hộ	apartemen	hộ	N;SG	N
apartemen	gác	apartemen	gác	N;SG	N
menonton	xem	mentonton	xem	V;SG;ACT	V
voli	mỡ	voli	mỡ	N;SG	N
flash	flash	flash	flash	N	N
menangis	khóc	mentangis	khóc	V;SG;ACT	V
menangis	khóc	mentangis	khóc	V;SG;ACT	V
menangis	khóc	mentangis	khóc	V;SG;ACT	V
menangis	khóc	mentangis	khóc	V;SG;ACT	V
bajak	rover	bajak	rover	N	N
bajak	điếm	bajak	điếm	N	N
persimpangan	junction	persimpangan	junction	N;SG	N
persimpangan	lô	persimpangan	lô	N;SG	N
penyihir	thuỷ	pensihir	thuỷ	N;SG	N
penyihir	mage	pensihir	mage	N;SG	N
peri	fee	penri	fee	N;SG	N
peri	tiên	penri	tiên	N;SG	N
dipahami	hiểu	dipahami	hiểu	V;SG;PASS	V
keponakan	cháu	keponakan	cháu	N;SG	N
kelenjar	tuyến	kelenjar	tuyến	N;SG	N
perbukitan	đèo	perbukitan	đèo	N;SG	N
perbukitan	đồi	perbukitan	đồi	N;SG	N
tablet	tablet	tablet	tablet	N;SG	N
belanja	shop	belanja	shop	N;SG	N
partisipasi	tooltip	partisipasi	tooltip	N;SG	N
memeriksa	tra	menperiksa	tra	V;SG;ACT	V
paraguay	paraguay	paraguay	paraguay	N	N
delegasi	delegate	delegasi	delegate	N;SG	N
lipat	folding	lipat	folding	N;SG;ACT	N
lipat	bọc	lipat	bọc	N;SG;ACT	N
ara	ara	ara	ara		
diputar	xoay	diputar	xoay	V;SG;PASS	V
diputar	thấm	diputar	thấm	V;SG;PASS	V
diputar	chơi	diputar	chơi	V;SG;PASS	V
benang	chuỗi	benang	chuỗi	N;SG	N
benang	thread	benang	thread	N;SG	N
batasan	constraint	batasan	constraint	N;SG	N
stack	stack	stack	stack	N	N
nyaris	hầu	nyaris	hầu		
vektor	vector	vektor	vector	N;SG	N
lingkar	lượn	lingkar	lượn	N;SG;ACT	N
rahmat	ân	rahmat	ân	N;SG	N
camera	camera	camera	camera	N	N
aka	aka	aka	aka		
hormon	hormone	hormon	hormone	N;SG	N
hormon	hormon	hormon	hormon	N;SG	N
hormon	hormone	hormon	hormone	N;SG	N
hormon	hormon	hormon	hormon	N;SG	N
hormon	hormones	hormon	hormones	N;SG	N
dalem	dalem	dalem	dalem	N	N
keramik	gốm	keramik	gốm	N;SG	N
keramik	sứ	keramik	sứ	N;SG	N
keramik	gốm	keramik	gốm	N;SG	N
keramik	ceramic	keramik	ceramic	N;SG	N
keramik	gốm	keramik	gốm	N;SG	N
nov	nov	nov	nov		
khatulistiwa	equatorial	khatulistiwa	equatorial	N	N
bawahan	đáy	bawahan	đáy	N;SG	N
transformers	transformers	transformers	transformers	N	N
liter	lít	liter	lít	N;SG	N
liter	lít	liter	lít	N;SG	N
liter	ga	liter	ga	N;SG	N
liter	lít	liter	lít	N;SG	N
liter	lít	liter	lít	N;SG	N
semak	bush	semak	bush	N;SG	N
usus	ruột	usus	ruột	N;SG	N
usus	ruột	usus	ruột	N;SG	N
usus	ruột	usus	ruột	N;SG	N
usus	gut	usus	gut	N;SG	N
memuji	khen	menpuji	khen	V;SG;ACT	V
buka	download	buka	download	V;SG;ACT	V
buka	mở	buka	mở	V;SG;ACT	V
spektrum	spectrum	spektrum	spectrum	N;SG	N
dikirimkan	nộp	dikirimkan	nộp	V;SG;PASS	V
dikirimkan	đăng	dikirimkan	đăng	V;SG;PASS	V
mikro	micro	mikro	micro	N;SG	N
penjahat	phạm	penjahat	phạm	N;SG	N
penjahat	phạm	penjahat	phạm	N;SG	N
inci	inch	inci	inch	N;SG	N
inci	cm	inci	cm	N;SG	N
rincian	tiết	rincian	tiết	N;SG	N
miring	xiên	miring	xiên	N;SG	N
memukul	trúng	menpukul	trúng	V;SG;ACT	V
memukul	đánh	menpukul	đánh	V;SG;ACT	V
