ve	e	ve	e	CONJ	CONJ
makine	maquinaria	makine	maquinaria	N;NOM;SG;3	N
makine	máquinas	makine	máquina	N;NOM;SG;3	N
makine	máquinas	makine	máquina	N;NOM;SG;3	N
makine	lavadoras	makine	lavador	N;NOM;SG;3	N
görmek	ver	gör	ver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
görmek	vendo	gör	ver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
görmek	ver	gör	ver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
görmek	vexo	gör	vexo	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
evde	fogar	ev	fogar	N;ESS;SG;3	N
evde	casa	ev	casa	N;ESS;SG;3	N
evde	á	ev	á	N;ESS;SG;3	N
evde	na	ev	na	N;ESS;SG;3	N
batıda	oeste	batı	oeste	N;ESS;SG;3	N
batıda	occidente	batı	occidente	N;ESS;SG;3	N
eğlence	entretemento	eğlence	entretemento	N;NOM;SG;3	N
miktarı	cantidade	miktar	cantidade	N;NOM;SG;3	N
miktarı	cantidade	miktar	cantidade	N;NOM;SG;3	N
maçlar	mistos	maç	misto	N;NOM;PL;3	N
maçlar	partidos	maç	partido	N;NOM;PL;3	N
maçlar	xogos	maç	xogo	N;NOM;PL;3	N
maçlar	videoxogos	maç	videoxogos	N;NOM;PL;3	N
parçalar	partes	parça	parte	N;NOM;PL;3	N
yoğunluğu	densidade	yoğunluk	densidade	N;ACC;SG;3	N
görüldü	ver	gör	ver	V;PFV;IND;SG;3;POS;PST;PASS	V
görüldü	viron	gör	ver	V;PFV;IND;SG;3;POS;PST;PASS	V
görüldü	visto	gör	ver	V;PFV;IND;SG;3;POS;PST;PASS	V
görüldü	vin	gör	ver	V;PFV;IND;SG;3;POS;PST;PASS	V
görüldü	vira	gör	vir	V;PFV;IND;SG;3;POS;PST;PASS	V
görüldü	viches	gör	viche	V;PFV;IND;SG;3;POS;PST;PASS	V
hıristiyan	cristiáns	hıristiyan	cristián	N;NOM;SG;3	N
yapılar	estruturas	yap	estrutura	N;NOM;PL;3	N
doğuda	leste	doğu	leste	N;ESS;SG;3	N
doğuda	oriente	doğu	oriente	N;ESS;SG;3	N
günleri	días	gün	día	N;ACC;PL;3	N
mükemmel	perfecto	mükemmel	perfecto	ADJ	ADJ
mükemmel	perfecta	mükemmel	perfecto	ADJ	ADJ
mükemmel	excelentes	mükemmel	excelente	ADJ	ADJ
mükemmel	excelente	mükemmel	excelente	ADJ	ADJ
felsefesi	filosofía	felsefe	filosofía	N;NOM;SG;3	N
görünümü	vista	görün	vista	N;NOM;SG;3	N
görünümü	opinión	görün	opinión	N;NOM;SG;3	N
görünümü	punto	görün	punto	N;NOM;SG;3	N
görünümü	visión	görün	visión	N;NOM;SG;3	N
trafik	tráfico	trafik	tráfico	N;NOM;SG;3	N
günler	días	gün	día	N;NOM;PL;3	N
bölgeler	rexións	bölge	rexión	N;NOM;PL;3	N
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N
bölgeler	zonas	bölge	zona	N;NOM;PL;3	N
bölgeler	áreas	bölge	área	N;NOM;PL;3	N
muharebe	batalla	muharebe	batalla	N;NOM;SG;3	N
muharebe	combate	muharebe	combate	N;NOM;SG;3	N
muharebe	combates	muharebe	combate	N;NOM;SG;3	N
muharebe	postos	muharebe	posto	N;NOM;SG;3	N
rahatsız	incómoda	rahatsız	incómodo	ADJ	ADJ
yıldızlar	estrelas	yıl	estrela	N;NOM;PL;3	N
yıldızlar	das	yıl	das	N;NOM;PL;3	N
taarruz	asalto	taarruz	asalto	N;NOM;SG;3	N
yazılar	artigos	yazı	artigo	N;NOM;PL;3	N
hürriyet	liberdade	hürriyet	liberdade	N;NOM;SG;3	N
hürriyet	liberdade	hürriyet	liberdade	N;NOM;SG;3	N
hürriyet	libertade	hürriyet	libertade	N;NOM;SG;3	N
görevlisi	enfermeiro	görevli	enfermeiro	ADJ;NOM;SG;3	ADJ
uygulamaları	aplicacións	uygulama	aplicación	N;NOM;PL;3	N
uygulamaları	prácticas	uygulama	práctica	N;NOM;PL;3	N
ürünler	obxectos	ürün	obxecto	N;NOM;PL;3	N
ürünler	puntos	ürün	punto	N;NOM;PL;3	N
ürünler	artigos	ürün	artigo	N;NOM;PL;3	N
ürünler	das	ürün	das	N;NOM;PL;3	N
ürünler	bens	ürün	ben	N;NOM;PL;3	N
ürünler	luxo	ürün	luxo	N;NOM;PL;3	N
ürünler	produtos	ürün	produto	N;NOM;PL;3	N
ürünler	orixe	ürün	orixe	N;NOM;PL;3	N
olağanüstü	extraordinario	olağanüstü	extraordinario	ADJ	ADJ
olağanüstü	extraordinarias	olağanüstü	extraordinario	ADJ	ADJ
olağanüstü	extraordinarios	olağanüstü	extraordinario	ADJ	ADJ
olağanüstü	extraodinarios	olağanüstü	extraodinario	ADJ	ADJ
olağanüstü	extraordinaria	olağanüstü	extraordinario	ADJ	ADJ
gene	máis	gene	máis	ADV	ADV
geliştirilmiş	mellorou	geliş	mellorar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
geliştirilmiş	desenvolveu	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
geliştirilmiş	desenvolvido	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
geliştirilmiş	desenvolvidos	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
geliştirilmiş	desenvolvemos	geliş	desenvolver	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kardeşler	irmás	kardeş	irmás	N;NOM;PL;3	N
kardeşler	irmáns	kardeş	irmán	N;NOM;PL;3	N
ücretsiz	libre	ücretsiz	libre	ADJ	ADJ
ücretsiz	libres	ücretsiz	libre	ADJ	ADJ
oluşturmak	crear	oluş	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
oluşturmak	creamos	oluş	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
oluşturmak	crean	oluş	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N
bisiklet	bicicleta	bisiklet	bicicleta	N;NOM;SG;3	N
faaliyetleri	actividades	faaliyet	actividade	N;NOM;PL;3	N
değiştirme	cambiar	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	cambiando	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	muda	değiş	muda	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	mudando	değiş	mudar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	cambiar	değiş	cambiar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	mudar	değiş	mudar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
değiştirme	substituír	değiş	substituír	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V
kuramı	teoría	kuram	teoría	N;NOM;SG;3	N
sözleşmesi	contrato	sözleşme	contrato	N;NOM;SG;3	N
yararlı	útil	yararlı	útil	ADJ	ADJ
yararlı	útiles	yararlı	útil	ADJ	ADJ
yararlı	útil	yararlı	útil	ADJ	ADJ
gönderdi	enviou	gönder	enviar	V;PFV;IND;SG;3;POS;PST	V
gönderdi	mandou	gönder	mandar	V;PFV;IND;SG;3;POS;PST	V
değişir	depende	değiş	depender	V;IPFV;IND;SG;3;POS	V
değişir	da	değiş	da	V;IPFV;IND;SG;3;POS	V
cezası	castigo	ceza	castigo	N;NOM;SG;3	N
sayfaları	páxinas	sayfa	páxina	N;ACC;PL;3	N
konum	posición	konum	posición	N;NOM;SG;3	N
örnekler	exemplos	örnek	exemplo	N;NOM;PL;3	N
örnekler	mostras	örnek	mostra	N;NOM;PL;3	N
görünüm	vista	görün	vista	N;NOM;SG;3	N
görünüm	opinión	görün	opinión	N;NOM;SG;3	N
görünüm	punto	görün	punto	N;NOM;SG;3	N
görünüm	visión	görün	visión	N;NOM;SG;3	N
ahşap	madeira	ahşap	madeira	N;NOM;SG;3	N
ahşap	madeira	ahşap	madeira	N;NOM;SG;3	N
motoru	máquina	motor	máquina	N;ACC;SG;3	N
motoru	motor	motor	motor	N;ACC;SG;3	N
oğulları	fillos	oğul	fillo	N;ACC;PL;3	N
oğulları	mozos	oğul	mozo	N;ACC;PL;3	N
emniyet	seguridade	emniyet	seguridade	N;NOM;SG;3	N
resimler	imaxes	resim	imaxe	N;NOM;PL;3	N
resimler	fotos	resim	foto	N;NOM;PL;3	N
resimler	imaxes	resim	imaxe	N;NOM;PL;3	N
resimler	fotografías	resim	fotografía	N;NOM;PL;3	N
resimler	pinturas	resim	pintura	N;NOM;PL;3	N
resimler	cadros	resim	cadro	N;NOM;PL;3	N
resimler	fotos	resim	foto	N;NOM;PL;3	N
resimler	fotografías	resim	fotografía	N;NOM;PL;3	N
resimler	foto	resim	foto	N;NOM;PL;3	N
çekilmiş	afogado	çek	afogado	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yüzü	cara	yüz	cara	N;ACC;SG;3	N
yüzü	rostro	yüz	rostro	N;ACC;SG;3	N
kimlik	identificación	kimlik	identificación	N;NOM;SG;3	N
kimlik	documento	kimlik	documento	N;NOM;SG;3	N
kimlik	identidade	kimlik	identidade	N;NOM;SG;3	N
kimlik	identidade	kimlik	identidade	N;NOM;SG;3	N
kimlik	identidade	kimlik	identidade	N;NOM;SG;3	N
eleştiriler	críticas	eleştiri	crítica	N;NOM;PL;3	N
eleştiriler	crítica	eleştiri	crítica	N;NOM;PL;3	N
sayılar	figuras	say	figura	N;NOM;PL;3	N
sayılar	números	say	número	N;NOM;PL;3	N
sayılar	das	say	das	N;NOM;PL;3	N
sayılar	número	say	número	N;NOM;PL;3	N
kullanılmış	adoitaba	kullan	adoitar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kuvvetler	forzas	kuvvet	forza	N;NOM;PL;3	N
gönderilen	enviou	gönder	enviar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
gönderilen	mandou	gönder	mandar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
değerleri	valores	değer	valor	N;NOM;PL;3	N
mektup	cartas	mektup	carta	N;NOM;SG;3	N
mektup	letras	mektup	letra	N;NOM;SG;3	N
mektup	carta	mektup	carta	N;NOM;SG;3	N
mektup	letra	mektup	letra	N;NOM;SG;3	N
senin	túa	sen	teu	PRO;GEN;SG;2	PRO
senin	túa	sen	teu	PRO;GEN;SG;2	PRO
kamera	cámaras	kamera	cámara	N;NOM;SG;3	N
kamera	cámara	kamera	cámara	N;NOM;SG;3	N
değişiklikleri	cambios	değişiklik	cambio	N;ACC;PL;3	N
konuşulan	falei	konuş	falel	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
ayakta	pé	ayak	pé	N;ESS;SG;3	N
ayakta	parados	ayak	parado	N;ESS;SG;3	N
örnekleri	exemplos	örnek	exemplo	N;ACC;PL;3	N
örnekleri	mostras	örnek	mostra	N;ACC;PL;3	N
ifadesi	expresión	ifade	expresión	N;NOM;SG;3	N
ifadesi	testemuña	ifade	testemuña	N;NOM;SG;3	N
parlamentosu	parlamento	parlamentosu	parlamento	N;NOM;SG;3	N
tahmini	estimouse	tahmin	estimouse	N;NOM;SG;3	N
analiz	análise	analiz	análise	N;NOM;SG;3	N
ekran	pantalla	ekran	pantalla	N;NOM;SG;3	N
ekran	monitor	ekran	monitor	N;NOM;SG;3	N
parçacık	partículas	parçacık	partícula	N;NOM;SG;3	N
parçacık	partícula	parçacık	partícula	N;NOM;SG;3	N
sanatçılar	artistas	sanatçı	artista	N;NOM;PL;3	N
sözlük	vocabulario	sözlük	vocabulario	N;NOM;SG;3	N
yolculuk	cara	yolculuk	cara	N;NOM;SG;3	N
yolculuk	viaxe	yolculuk	viaxe	N;NOM;SG;3	N
yolculuk	pantalóns	yolculuk	pantalón	N;NOM;SG;3	N
yolculuk	volta	yolculuk	volta	N;NOM;SG;3	N
yolculuk	viaxe	yolculuk	viaxe	N;NOM;SG;3	N
havaalanı	aeroporto	havaalanı	aeroporto	N;NOM;SG;3	N
psikolojik	psicolóxica	psikolojik	psicolóxico	ADJ	ADJ
psikolojik	psicolóxicas	psikolojik	psicolóxico	ADJ	ADJ
alayı	desfile	alay	desfile	N;ACC;SG;3	N
ilgisi	relevancia	ilgi	relevancia	N;NOM;SG;3	N
sayısal	dixital	sayısal	dixital	ADJ	ADJ
teklifi	proposta	teklif	proposta	N;ACC;SG;3	N
teklifi	proposición	teklif	proposición	N;ACC;SG;3	N
teklifi	oferta	teklif	oferta	N;ACC;SG;3	N
kapasitesi	capacidade	kapasite	capacidade	N;NOM;SG;3	N
kalıntıları	restos	kalıntı	resto	N;NOM;PL;3	N
şehirleri	cidades	şehir	cidade	N;NOM;PL;3	N
konuları	temas	konu	tema	N;ACC;PL;3	N
orkestrası	orquestra	orkestra	orquestra	N;NOM;SG;3	N
arkadaşlar	amigos	arkadaş	amigo	N;NOM;PL;3	N
rahat	cómodo	rahat	cómodo	ADJ	ADJ
ah	ah	ah	o		
değiştirildi	cambiou	değiş	cambiar	V;PFV;IND;SG;3;POS;PST;PASS	V
değiştirildi	cambiei	değiş	cambiar	V;PFV;IND;SG;3;POS;PST;PASS	V
anahtar	chaves	anahtar	chave	N;NOM;SG;3	N
anahtar	clave	anahtar	clave	N;NOM;SG;3	N
anahtar	chave	anahtar	chave	N;NOM;SG;3	N
bayanlar	señoras	bayan	señor	N;NOM;PL;3	N
bayanlar	damas	bayan	dar	N;NOM;PL;3	N
bayanlar	mozas	bayan	mozo	N;NOM;PL;3	N
bayanlar	señores	bayan	señor	N;NOM;PL;3	N
bayanlar	donas	bayan	dono	N;NOM;PL;3	N
açılmış	abrimos	aç	abrimo	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
açılmış	abriu	aç	abriu	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yollar	formas	yol	forma	N;NOM;PL;3	N
yollar	xeitos	yol	xeito	N;NOM;PL;3	N
yollar	xeito	yol	xeito	N;NOM;PL;3	N
yollar	maneiras	yol	maneira	N;NOM;PL;3	N
yollar	forma	yol	forma	N;NOM;PL;3	N
yollar	estradas	yol	estrada	N;NOM;PL;3	N
yollar	camiños	yol	camiño	N;NOM;PL;3	N
firma	empresa	firma	empresa	N;NOM;SG;3	N
firma	compañía	firma	compañía	N;NOM;SG;3	N
maliyeti	custo	maliyet	custo	N;NOM;SG;3	N
maliyeti	costa	maliyet	costa	N;NOM;SG;3	N
maliyeti	custos	maliyet	custo	N;NOM;SG;3	N
sayfalar	páxinas	sayfa	páxina	N;NOM;PL;3	N
yorumlar	comentarios	yorum	comentario	N;NOM;PL;3	N
izleyen	vendo	izle	ver	V;PFV;IND;POS;PRS;V.PTCP	V
izleyen	ver	izle	ver	V;PFV;IND;POS;PRS;V.PTCP	V
izleyen	mirando	izle	mirar	V;PFV;IND;POS;PRS;V.PTCP	V
izleyen	mirar	izle	mirar	V;PFV;IND;POS;PRS;V.PTCP	V
izleyen	observando	izle	observar	V;PFV;IND;POS;PRS;V.PTCP	V
kayıtları	discos	kayıt	disco	N;ACC;PL;3	N
komuta	orde	komut	orde	N;NOM;SG;3	N
komuta	motoras	komut	motora	N;NOM;SG;3	N
komuta	ordes	komut	orde	N;NOM;SG;3	N
komuta	mando	komut	mando	N;NOM;SG;3	N
kuşlar	aves	kuş	ave	N;NOM;PL;3	N
kuşlar	paxaros	kuş	paxar	N;NOM;PL;3	N
önlemek	previr	önle	previr	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
önlemek	evitando	önle	evitar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
önlemek	evitar	önle	evitar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
önlemek	previr	önle	previr	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
önlemek	prever	önle	prever	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
getirmek	traendo	getir	traer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
notlar	notas	not	nota	N;NOM;PL;3	N
nerede	onde	nere	onde	PRO;ESS;SG;3	PRO
kişiliği	personalidade	kişilik	personalidade	N;NOM;SG;3	N
çalışmak	estudando	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çalışmak	estudar	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çalışmak	traballar	çalış	traballar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çalışmak	traballando	çalış	traballar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çalışmak	traballar	çalış	traballar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	vou	git	var	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	vai	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	imos	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	vas	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	deixar	git	deixar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	marcho	git	marcho	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
gitmek	marchar	git	marchar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
köylüler	labregos	köylü	labrego	ADJ;NOM;PL;3	ADJ
ruslar	rusos	rus	ruso	N;NOM;PL;3	N
tapınağı	templo	tapınak	templo	N;NOM;SG;3	N
töreni	cerimonia	tören	cerimonia	N;NOM;SG;3	N
türler	especie	tür	especie	N;NOM;PL;3	N
türler	especies	tür	especie	N;NOM;PL;3	N
türler	tipos	tür	tipo	N;NOM;PL;3	N
başarılar	éxito	başarı	éxito	N;NOM;PL;3	N
politikaları	políticas	politika	política	N;NOM;PL;3	N
yönetilen	puido	yönet	poder	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
yönetilen	conseguimos	yönet	conseguir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
şeytan	satán	şeytan	satán		
başarıyla	éxito	başarı	éxito	N;INS;SG;3	N
tesisleri	instalacións	tesis	instalación	N;ACC;PL;3	N
katliamı	masacre	katlia	masacre	N;ACC;SG;3	N
corporation	corporación	corporation	corporación	N;NOM;SG;3	N
araçlar	ferramentas	araç	ferramenta	N;NOM;PL;3	N
tanımı	definición	tanım	definición	N;NOM;SG;3	N
askerlik	exército	askerlik	exército	N;NOM;SG;3	N
dağlar	montañas	dağ	montaña	N;NOM;PL;3	N
dağlar	das	dağ	das	N;NOM;PL;3	N
dağlar	andes	dağ	ande	N;NOM;PL;3	N
dağlar	montes	dağ	monte	N;NOM;PL;3	N
dağlar	montaña	dağ	montaña	N;NOM;PL;3	N
dağlar	monte	dağ	monte	N;NOM;PL;3	N
dağlar	outeiros	dağ	outeiro	N;NOM;PL;3	N
davranış	actitude	davranış	actitude	N;NOM;SG;3	N
davranış	atrancos	davranış	atranco	N;NOM;SG;3	N
davranış	comportamento	davranış	comportamento	N;NOM;SG;3	N
davranış	conducta	davranış	conducta	N;NOM;SG;3	N
davranış	comportamentos	davranış	comportamento	N;NOM;SG;3	N
davranış	conduta	davranış	conduta	N;NOM;SG;3	N
davranış	comportamento	davranış	comportamento	N;NOM;SG;3	N
davranış	comportamental	davranış	comportamental	N;NOM;SG;3	N
kazanır	gaña	kazan	gaña	V;IPFV;IND;SG;3;POS	V
akımı	río	akım	río	N;NOM;SG;3	N
akımı	regato	akım	regato	N;NOM;SG;3	N
kütüphane	biblioteca	kütüphane	biblioteca	N;NOM;SG;3	N
hastalıkları	enfermidades	hastalık	enfermidade	N;NOM;PL;3	N
hastalıkları	enfermedades	hastalık	enfermedade	N;NOM;PL;3	N
hastalıkları	doenzas	hastalık	doenza	N;NOM;PL;3	N
karakterleri	idiogramas	karakter	idiograma	N;NOM;PL;3	N
karakterleri	personaxes	karakter	personaxe	N;NOM;PL;3	N
hazırlanmış	preparada	hazırla	preparada	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
tutuklandı	arrestados	tutukla	arrestar	V;PFV;IND;SG;3;POS;PST;PASS	V
tutuklandı	arrestaron	tutukla	arrestar	V;PFV;IND;SG;3;POS;PST;PASS	V
tutuklandı	deteñan	tutukla	deter	V;PFV;IND;SG;3;POS;PST;PASS	V
organizasyon	organizacións	organizasyon	organización	N;NOM;SG;3	N
organizasyon	organización	organizasyon	organización	N;NOM;SG;3	N
organizasyon	sindicato	organizasyon	sindicato	N;NOM;SG;3	N
yükseklik	altura	yükseklik	altura	N;NOM;SG;3	N
okula	instituto	okul	instituto	N;DAT;SG;3	N
okula	escola	okul	escola	N;DAT;SG;3	N
okula	colexio	okul	colexio	N;DAT;SG;3	N
geçirmek	gastar	geçir	gastar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
geçirmek	pasar	geçir	pasar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
moleküler	molecular	molekü	molecular	N;NOM;PL;3	N
moleküler	moleculares	molekü	molecular	N;NOM;PL;3	N
etkinlik	actividade	etkinlik	actividade	N;NOM;SG;3	N
etkinlik	acontecemento	etkinlik	acontecemento	N;NOM;SG;3	N
etkinlik	eventos	etkinlik	evento	N;NOM;SG;3	N
etkinlik	evento	etkinlik	evento	N;NOM;SG;3	N
etkinlik	suceso	etkinlik	suceso	N;NOM;SG;3	N
etkinlik	eventos	etkinlik	evento	N;NOM;SG;3	N
etkinlik	sucesos	etkinlik	suceso	N;NOM;SG;3	N
etkinlik	feitos	etkinlik	feito	N;NOM;SG;3	N
etkinlik	adversos	etkinlik	adverso	N;NOM;SG;3	N
etkinlik	xuntanzas	etkinlik	xuntanza	N;NOM;SG;3	N
etkinlik	acontecementos	etkinlik	acontecemento	N;NOM;SG;3	N
merak	curiosidade	merak	curiosidade	N;NOM;SG;3	N
devriye	patrulla	devri	patrulla	N;NOM;SG;3	N
açısı	ángulo	açı	ángulo	N;NOM;SG;3	N
saldırıları	ataques	saldırı	ataque	N;ACC;PL;3	N
endüstriyel	industrial	endüstriyel	industrial	N;NOM;SG;3	N
alışveriş	tenda	alışveriş	tenda	N;NOM;SG;3	N
alışveriş	delegados	alışveriş	delegado	N;NOM;SG;3	N
alışveriş	compras	alışveriş	compra	N;NOM;SG;3	N
uygulamalar	aplicacións	uygulama	aplicación	N;NOM;PL;3	N
sistemler	sistemas	sistem	sistema	N;NOM;PL;3	N
güvenliği	seguridade	güvenlik	seguridade	N;NOM;SG;3	N
tapınak	templo	tapınak	templo	N;NOM;SG;3	N
umarım	espero	um	espero	V;IPFV;IND;SG;1;POS	V
romantik	romance	romantik	romance	N;NOM;SG;3	N
bahçesi	xardín	bahçe	xardír	N;NOM;SG;3	N
bahçesi	horta	bahçe	horta	N;NOM;SG;3	N
merkezleri	centros	merkez	centro	N;ACC;PL;3	N
otobüs	autobús	otobüs	autobús	N;NOM;SG;3	N
otobüs	parada	otobüs	parado	N;NOM;SG;3	N
otobüs	autocarro	otobüs	autocarro	N;NOM;SG;3	N
otobüs	autobuses	otobüs	autobús	N;NOM;SG;3	N
oluşturulmuş	xerado	oluş	xerar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yeteneği	capacidade	yetenek	capacidade	N;NOM;SG;3	N
yeteneği	habilidade	yetenek	habilidade	N;NOM;SG;3	N
yatırım	investimento	yatırım	investimento	N;NOM;SG;3	N
kurallar	regras	kural	regra	N;NOM;PL;3	N
kurallar	normas	kural	norma	N;NOM;PL;3	N
tekniği	técnica	teknik	técnica	N;ACC;SG;3	N
duygusal	emocionais	duygusal	emocional	ADJ	ADJ
duygusal	emotivo	duygusal	emotivo	ADJ	ADJ
duygusal	sentimentais	duygusal	sentimental	ADJ	ADJ
duygusal	sentimental	duygusal	sentimental	ADJ	ADJ
haberleri	noticias	haber	noticia	N;NOM;PL;3	N
haberleri	noticia	haber	noticia	N;NOM;PL;3	N
girişimi	intento	girişim	intento	N;NOM;SG;3	N
dostluk	amizade	dostluk	amizade	N;NOM;SG;3	N
yapıları	estruturas	yap	estrutura	N;ACC;PL;3	N
moon	lúa	moon	lúa	N;NOM;SG;3	N
beklenen	esperaba	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
teori	teoría	teori	teoría	N;NOM;SG;3	N
direniş	resistencia	direniş	resistencia	N;NOM;SG;3	N
filosu	negro	filo	negro	N;NOM;SG;3	N
filosu	frota	filo	frota	N;NOM;SG;3	N
fotoğrafları	fotos	fotoğraf	foto	N;NOM;PL;3	N
fotoğrafları	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N
fotoğrafları	foto	fotoğraf	foto	N;NOM;PL;3	N
sahnesi	escena	sahne	escenar	N;NOM;SG;3	N
sahnesi	escea	sahne	escear	N;NOM;SG;3	N
bahçe	xardín	bahçe	xardír	N;NOM;SG;3	N
bahçe	horta	bahçe	horta	N;NOM;SG;3	N
çeşitleri	variedades	çeşit	variedade	N;ACC;PL;3	N
çeşitleri	tipos	çeşit	tipo	N;ACC;PL;3	N
başlangıcı	comezo	başlangıç	comezo	N;ACC;SG;3	N
başlangıcı	principio	başlangıç	principio	N;ACC;SG;3	N
oluşturuldu	creamos	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V
oluşturuldu	creou	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V
oluşturuldu	creado	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V
oluşturuldu	creei	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V
oluşturuldu	creados	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V
oluşturuldu	xerado	oluş	xerar	V;PFV;IND;SG;3;POS;PST;PASS	V
sözler	palabras	söz	palabra	N;NOM;PL;3	N
sözler	verbas	söz	verba	N;NOM;PL;3	N
finansal	financeira	finansal	financeiro	ADJ	ADJ
çocukluk	infancia	çocukluk	infancia	N;NOM;SG;3	N
çocukluk	infantís	çocukluk	infantil	N;NOM;SG;3	N
çocukluk	nenez	çocukluk	nenez	N;NOM;SG;3	N
veriler	datos	veri	dato	N;NOM;PL;3	N
veriler	puntos	veri	punto	N;NOM;PL;3	N
veriler	información	veri	información	N;NOM;PL;3	N
aileler	pais	aile	pai	N;NOM;PL;3	N
aileler	familias	aile	familia	N;NOM;PL;3	N
yöntemleri	métodos	yöntem	método	N;NOM;PL;3	N
salon	corredor	salon	corredor	N;NOM;SG;3	N
salon	concello	salon	concello	N;NOM;SG;3	N
salon	sede	salon	sede	N;NOM;SG;3	N
ülkelere	países	ülke	país	N;DAT;PL;3	N
ülkelere	paises	ülke	país	N;DAT;PL;3	N
bellek	memoria	bellek	memoria	N;NOM;SG;3	N
olasılık	posibilidades	olasılık	posibilidade	N;NOM;SG;3	N
olasılık	probabilidade	olasılık	probabilidade	N;NOM;SG;3	N
olasılık	posibilidade	olasılık	posibilidade	N;NOM;SG;3	N
bağlantıları	enlaces	bağlantı	enlace	N;NOM;PL;3	N
bağlantıları	ligazóns	bağlantı	ligazón	N;NOM;PL;3	N
bağlantıları	conexións	bağlantı	conexión	N;NOM;PL;3	N
tehlike	perigo	tehlike	perigo	N;NOM;SG;3	N
dersler	cursos	ders	curso	N;NOM;PL;3	N
dersler	clases	ders	clase	N;NOM;PL;3	N
güneye	sur	güne	sur	N;DAT;SG;3	N
şirketleri	empresas	şirket	empresa	N;ACC;PL;3	N
şirketleri	compañías	şirket	compañía	N;ACC;PL;3	N
yapıyor	fai	yap	facer	V;PROG;IND;SG;3;POS;INFM;PRS	V
yapıyor	facer	yap	facer	V;PROG;IND;SG;3;POS;INFM;PRS	V
yapıyor	facendo	yap	facer	V;PROG;IND;SG;3;POS;INFM;PRS	V
