que	että	que	että	CONJ	CONJ
rellevant	merkityksellinen	rellevant	merkityksellinen	ADJ;SG	ADJ;NOM;SG
agències	toimistot	agència	toimisto	N;FEM;PL	N;NOM;PL
agències	virastot	agència	virasto	N;FEM;PL	N;NOM;PL
agències	virastojen	agència	virasto	N;FEM;PL	N;GEN;PL
delegació	valtuuskunnan	delegació	valtuus#kunta	N;FEM;SG	N;GEN;SG
delegació	lähetystö	delegació	lähetystö	N;FEM;SG	N;NOM;SG
delegació	valtuuskunta	delegació	valtuus#kunta	N;FEM;SG	N;NOM;SG
delegació	valtuuskuntaa	delegació	valtuus#kunta	N;FEM;SG	N;PRT;SG
solucions	ratkaisuista	solució	ratkaisu	N;FEM;PL	N;IN+ABL;PL
solucions	ratkaisut	solució	ratkaisu	N;FEM;PL	N;NOM;PL
solucions	ratkaisuja	solució	ratkaisu	N;FEM;PL	N;PRT;PL
inspiració	inspiraatiota	inspiració	inspiraatio	N;FEM;SG	N;PRT;SG
inspiració	inspiraation	inspiració	inspiraatio	N;FEM;SG	N;GEN;SG
integral	olennainen	integral	olennainen	ADJ;SG	ADJ;NOM;SG
rutes	reittejä	ruta	reitti	N;FEM;PL	N;PRT;PL
rutes	reitit	ruta	reitti	N;FEM;PL	N;NOM;PL
beneficis	hyödyt	benefici	hyöty	N;MASC;PL	N;NOM;PL
beneficis	etuudet	benefici	etuus	N;MASC;PL	N;NOM;PL
beneficis	edut	benefici	etu	N;MASC;PL	N;NOM;PL
beneficis	etuja	benefici	etu	N;MASC;PL	N;PRT;PL
essencial	välttämätöntä	essencial	välttämätön	ADJ;SG	ADJ;PRT;SG
essencial	oleellinen	essencial	oleellinen	ADJ;SG	ADJ;NOM;SG
essencial	olennainen	essencial	olennainen	ADJ;SG	ADJ;NOM;SG
colorado	colorado	colorado	colorado	N;MASC;SG	N;NOM;SG
colorado	coloradossa	colorado	colorato	N;MASC;SG	N;IN+ESS;SG
bestiar	karjaa	bestiar	karja	N;MASC;SG	N;PRT;SG
bestiar	karja	bestiar	karja	N;MASC;SG	N;NOM;SG
bestiar	nauta	bestiar	nauta	N;MASC;SG	N;NOM;SG
dramàtica	dramaattinen	dramàtic	dramaattinen	ADJ;FEM;SG	ADJ;NOM;SG
dramàtica	dramaattista	dramàtic	dramaattinen	ADJ;FEM;SG	ADJ;PRT;SG
compra	ostaa	comprar	ostaa	V;IND;SG;3;PRS;FIN	V;SG;FIN;ACT
compra	ostetaan	comprar	ostaa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
compra	ostaa	comprar	ostaa	V;IND;SG;3;PRS;FIN	V;SG;FIN;ACT
dialecte	murretta	dialecte	murre	N;MASC;SG	N;PRT;SG
gat	kissa	gat	kissa	N;MASC;SG	N;NOM;SG
gat	kissaa	gat	kissaa	N;MASC;SG	N;PRT;SG
gat	kissan	gat	kissa	N;MASC;SG	N;GEN;SG
professors	opettajat	professor	opettaja	N;MASC;PL	N;NOM;PL
professors	opettajille	professor	opettaja	N;MASC;PL	N;AT+ALL;PL
professors	opettajia	professor	opettaja	N;MASC;PL	N;PRT;PL
vents	tuulia	vent	tuuli	N;MASC;PL	N;PRT;PL
vents	tuulet	vent	tuuli	N;MASC;PL	N;NOM;PL
governació	kuvernementti	governació	kuvernementti	N;FEM;SG	N;NOM;SG
rugbi	rugby	rugbi	rugby	N;MASC;SG	N;NOM;SG
classificacions	luokitukset	classificació	luokitus	N;FEM;PL	N;NOM;PL
típica	tyypillistä	típic	tyypillinen	ADJ;FEM;SG	ADJ;PRT;SG
típica	tyypillinen	típic	tyypillinen	ADJ;FEM;SG	ADJ;NOM;SG
convèncer	vakuuta	convèncer	vakuu	V;NFIN	V;IMP;SG;2;FIN;ACT
convèncer	vakuuttaa	convèncer	vakuuttaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
bacteris	bakteerit	bacteri	bakteeri	N;MASC;PL	N;NOM;PL
adaptar	mukautua	adaptar	mukautua	V;NFIN	V;SG;NFIN;ACT
adaptar	mukauttaa	adaptar	mukauttaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
adaptar	sopeutua	adaptar	sopeutua	V;NFIN	V;SG;NFIN;ACT
fiscal	syyttäjä	fiscal	syyttäjä	N;SG	N;NOM;SG
tub	putken	tub	putki	N;MASC;SG	N;GEN;SG
tub	putki	tub	putki	N;MASC;SG	N;NOM;SG
tub	letku	tub	letku	N;MASC;SG	N;NOM;SG
identificació	tunnistaminen	identificació	tunnistaminen	N;FEM;SG	N;NOM;SG
identificació	tunniste	identificació	tunniste	N;FEM;SG	N;NOM;SG
identificació	tunnistus	identificació	tunnistus	N;FEM;SG	N;NOM;SG
tombes	hautoja	tomba	hauta	N;FEM;PL	N;PRT;PL
cervell	aivo	cervell	aivo	N;MASC;SG	N;NOM;SG
àtoms	atomit	àtom	atomi	N;MASC;PL	N;NOM;PL
múscul	lihas	múscul	lihas	N;MASC;SG	N;NOM;SG
múscul	lihaksen	múscul	lihas	N;MASC;SG	N;GEN;SG
múscul	lihasta	múscul	liha	N;MASC;SG	N;IN+ABL;SG
múscul	lihakseen	múscul	lihas	N;MASC;SG	N;IN+ALL;SG
radi	säde	radi	säde	N;MASC;SG	N;NOM;SG
mobles	huonekalut	moble	huone#kalu	N;MASC;PL	N;NOM;PL
mobles	huonekaluja	moble	huone#kalu	N;MASC;PL	N;PRT;PL
mobles	kalusteet	moble	kaluste	N;MASC;PL	N;NOM;PL
organitza	järjestää	organitzar	järjestää	V;IND;SG;3;PRS;FIN	V;IND;SG;PRS;FIN;ACT
nil	niilin	nil	se	N;MASC;SG	N;GEN;SG
interacció	yhteisvaikutus	interacció	yhteis#vaikutus	N;FEM;SG	N;NOM;SG
interacció	vuorovaikutusta	interacció	vuoro#vaikutus	N;FEM;SG	N;PRT;SG
interacció	vuorovaikutus	interacció	vuoro#vaikutus	N;FEM;SG	N;NOM;SG
directors	johtajat	director	johtaja	N;MASC;PL	N;NOM;PL
arizona	arizonassa	arizonar	arizona	N;FEM;SG	N;IN+ESS;SG
arizona	arizonan	arizonar	arizona	N;FEM;SG	N;GEN;SG
anualment	vuosittain	anualment	vuosittain	ADV	ADV
arquitectes	arkkitehdit	arquitecte	arkkitehti	N;MASC;PL	N;NOM;PL
entrades	liput	entrada	lippu	N;FEM;PL	N;NOM;PL
entrades	lippuja	entrada	lippu	N;FEM;PL	N;PRT;PL
entrades	lippujen	entrada	lippu	N;FEM;PL	N;GEN;PL
ciutadella	linnake	ciutadella	linnake	N;FEM;SG	N;NOM;SG
ciutadella	linnoitus	ciutadella	linnoitus	N;FEM;SG	N;NOM;SG
ciutadella	citadel	ciutadella	citadel	N;FEM;SG	N;NOM;SG
propaganda	propagandaa	propaganda	propaganda	N;FEM;SG	N;PRT;SG
formalment	virallisesti	formalment	virallisesti	ADV	ADV
formalment	muodollisesti	formalment	muodollisesti	ADV	ADV
abundant	runsasta	abundar	runsas	ADJ;SG	ADJ;PRT;SG
abundant	runsas	abundar	runsas	ADJ;SG	ADJ;NOM;SG
enfrontament	välienselvittely	enfrontament	väli#enselvittely	N;MASC;SG	N;NOM;SG
irregular	epäsäännöllinen	irregular	epä#säännöllinen	ADJ;SG	ADJ;NOM;SG
localitats	paikkakunnat	localitat	paikka#kunta	N;FEM;PL	N;NOM;PL
pressupost	talousarvio	pressupost	talous#arvio	N;MASC;SG	N;NOM;SG
pressupost	talousarvion	pressupost	talous#arvio	N;MASC;SG	N;GEN;SG
pressupost	budjetti	pressupost	budjetti	N;MASC;SG	N;NOM;SG
observacions	kommentit	observació	kommentti	N;FEM;PL	N;NOM;PL
observacions	kommentteja	observació	kommentti	N;FEM;PL	N;PRT;PL
observacions	huomautuksia	observació	huomautus	N;FEM;PL	N;PRT;PL
observacions	huomautukset	observació	huomautus	N;FEM;PL	N;NOM;PL
tancament	sulkemisen	tancament	sulkeminen	N;MASC;SG	N;GEN;SG
tancament	sulkeminen	tancament	sulkeminen	N;MASC;SG	N;NOM;SG
tancament	päättäminen	tancament	päättäminen	N;MASC;SG	N;NOM;SG
aviació	lentoliikenne	aviació	lento#liikenne	N;FEM;SG	N;NOM;SG
aviació	ilmailu	aviació	ilmailu	N;FEM;SG	N;NOM;SG
aviació	ilmailun	aviació	ilma#ilu	N;FEM;SG	N;GEN;SG
intern	sisäistä	intern	sisäinen	ADJ;MASC;SG	ADJ;PRT;SG
intern	sisäisen	intern	sisäinen	ADJ;MASC;SG	ADJ;GEN;SG
intern	sisäinen	intern	sisäinen	ADJ;MASC;SG	ADJ;NOM;SG
forat	reikä	forat	reikä	N;MASC;SG	N;NOM;SG
forat	aukko	forat	aukko	N;MASC;SG	N;NOM;SG
forat	kuoppa	forat	kuoppa	N;MASC;SG	N;NOM;SG
forat	reiän	forat	reikä	N;MASC;SG	N;GEN;SG
batalló	pataljoona	batalló	pataljo	N;MASC;SG	N;NOM;SG
natació	uinti	natació	uinti	N;FEM;SG	N;NOM;SG
impuls	impulssi	impuls	impultsi	N;MASC;SG	N;NOM;SG
patrons	kuviot	patró	kuvio	N;MASC;PL	N;NOM;PL
patrons	kuvioita	patró	kuvio	N;MASC;PL	N;PRT;PL
caire	kairossa	caire	kairto	N;MASC;SG	N;IN+ESS;SG
caire	kairon	caire	kairo	N;MASC;SG	N;GEN;SG
militant	militantti	militant	militantti	N;SG	N;NOM;SG
rànquing	ranking	rànquing	ranking	N;MASC;SG	N;NOM;SG
captura	vangita	captura	vangita	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
extern	ulkoisen	extern	ulkoinen	ADJ;MASC;SG	ADJ;GEN;SG
extern	ulkoinen	extern	ulkoinen	ADJ;MASC;SG	ADJ;NOM;SG
extern	ulkopuolinen	extern	ulko#puolinen	ADJ;MASC;SG	ADJ;NOM;SG
compartir	jakaa	compartir	jakaa	V;NFIN	V;SG;NFIN;ACT
compartir	jaa	compartir	jaa	V;NFIN	V;IMP;SG;2;FIN;ACT
progrés	edistystä	progrés	edistys	N;MASC;SG	N;PRT;SG
progrés	edistyminen	progrés	edistyminen	N;MASC;SG	N;NOM;SG
progrés	edistys	progrés	edistys	N;MASC;SG	N;NOM;SG
progrés	progress	progrés	progress	N;MASC;SG	N;NOM;SG
tempesta	myrsky	tempesta	myrsky	N;FEM;SG	N;NOM;SG
tempesta	myrskyn	tempesta	myrsky	N;FEM;SG	N;GEN;SG
tempesta	myrskyä	tempesta	myrsky	N;FEM;SG	N;PRT;SG
video	videon	video	video	N;MASC;SG	N;GEN;SG
video	videossa	video	video	N;MASC;SG	N;IN+ESS;SG
video	videota	video	video	N;MASC;SG	N;PRT;SG
video	video	video	video	N;MASC;SG	N;NOM;SG
dimensió	ulottuvuus	dimensió	ulottuvuus	N;FEM;SG	N;NOM;SG
dimensió	ulottuvuutta	dimensió	ulottuvuus	N;FEM;SG	N;PRT;SG
plaques	laatat	placa	laattaa	N;FEM;PL	N;NOM;PL
plaques	lautaset	placa	lautanen	N;FEM;PL	N;NOM;PL
plaques	lautasia	placa	lautanen	N;FEM;PL	N;PRT;PL
plaques	levyt	placa	levy	N;FEM;PL	N;NOM;PL
plaques	kilvet	placa	kilvi	N;FEM;PL	N;NOM;PL
anells	renkaat	anell	rengas	N;MASC;PL	N;NOM;PL
anells	sormukset	anell	sormus	N;MASC;PL	N;NOM;PL
civilització	sivilisaatio	civilització	sivilisaatio	N;FEM;SG	N;NOM;SG
resistir	vastustaa	resistir	vastustaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
esquema	järjestelmän	esquema	järjestelmä	N;MASC;SG	N;GEN;SG
esquema	järjestelmä	esquema	järjestelmä	N;MASC;SG	N;NOM;SG
esquema	skeema	esquema	skeema	N;MASC;SG	N;NOM;SG
protocol	pöytäkirjan	protocol	pöytä#kirja	N;MASC;SG	N;GEN;SG
protocol	protokolla	protocol	protoko	N;MASC;SG	N;NOM;SG
protocol	pöytäkirja	protocol	pöytä#kirja	N;MASC;SG	N;NOM;SG
deessa	jumalatar	deessa	jumalatar	N;FEM;SG	N;NOM;SG
proximitat	läheisyys	proximitat	läheisyys	N;FEM;SG	N;NOM;SG
organista	urkuri	organista	urkuri	N;SG	N;NOM;SG
fragment	sirpale	fragment	sirpale	N;MASC;SG	N;NOM;SG
humor	tuulella	humor	tuuli	N;MASC;SG	N;AT+ESS
;SG
humor	mielialan	humor	mieli#ala	N;MASC;SG	N;GEN;SG
humor	tunnelmaan	humor	tunnelma	N;MASC;SG	N;IN+ALL;SG
humor	tunnelmaa	humor	tunnelma	N;MASC;SG	N;PRT;SG
humor	tunnelman	humor	tunnelma	N;MASC;SG	N;GEN;SG
humor	tunnelma	humor	tunnelma	N;MASC;SG	N;NOM;SG
humor	huumoria	humor	huumori	N;MASC;SG	N;PRT;SG
humor	huumori	humor	huumori	N;MASC;SG	N;NOM;SG
humor	huumorintaju	humor	huumorintaja	N;MASC;SG	N;NOM;SG
rellevància	merkitys	rellevància	merkitys	N;FEM;SG	N;NOM;SG
rellevància	tärkeys	rellevància	tärkeys	N;FEM;SG	N;NOM;SG
rellevància	merkitystä	rellevància	merkitys	N;FEM;SG	N;PRT;SG
ballet	balettia	ballet	baletti	N;MASC;SG	N;PRT;SG
instruccions	ohjeet	instrucció	ohje	N;FEM;PL	N;NOM;PL
instruccions	ohjeita	instrucció	ohje	N;FEM;PL	N;PRT;PL
igualtat	tasa	igualtat	tasa	N;FEM;SG	N;NOM;SG
manifestacions	mielenosoitukset	manifestació	mielen#osoitus	N;FEM;PL	N;NOM;PL
manifestacions	mielenosoituksia	manifestació	mielen#osoitus	N;FEM;PL	N;PRT;PL
progressivament	asteittain	progressivament	asteittain	ADV	ADV
progressivament	vähitellen	progressivament	vähitellen	ADV	ADV
limitat	rajallinen	limitat	rajallinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
rotació	kierto	rotació	kierto	N;FEM;SG	N;NOM;SG
gossos	koirat	gos	koira	N;MASC;PL	N;NOM;PL
gossos	koiria	gos	koira	N;MASC;PL	N;PRT;PL
jugant	pelaamassa	jugar	pelata	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
jugant	pelaa	jugar	pelata	V;V.MSDR	V;IMP;SG;2;FIN;ACT
jugant	leikkii	jugar	leikkiä	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
contribucions	osuudet	contribució	osuus	N;FEM;PL	N;NOM;PL
films	elokuvat	film	elo#kuva	N;MASC;PL	N;NOM;PL
films	elokuvia	film	elo#kuva	N;MASC;PL	N;PRT;PL
operatiu	operatiivinen	operatiu	operatiivinen	ADJ;MASC;SG	ADJ;NOM;SG
operatiu	toiminnallinen	operatiu	toiminnallinen	ADJ;MASC;SG	ADJ;NOM;SG
proposa	ehdottaa	proposar	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
uefa	uefa	uefa	uefa	N;FEM;SG	N;NOM;SG
gravetat	vakavuus	gravetat	vakavuus	N;FEM;SG	N;NOM;SG
gravetat	vetovoima	gravetat	veto#voima	N;FEM;SG	N;NOM;SG
gravetat	painovoiman	gravetat	paino#voima	N;FEM;SG	N;GEN;SG
gravetat	painovoima	gravetat	paino#voima	N;FEM;SG	N;NOM;SG
lema	motto	lema	motto	N;MASC;SG	N;NOM;SG
horitzontal	horisontaalinen	horitzontal	horisontaalinen	ADJ;SG	ADJ;NOM;SG
campament	leiri	campament	leiri	N;MASC;SG	N;NOM;SG
campament	leirin	campament	leiri	N;MASC;SG	N;GEN;SG
campament	camp	campament	camp	N;MASC;SG	N;NOM;SG
campament	leirillä	campament	leiri	N;MASC;SG	N;AT+ESS
;SG
noi	poika	noi	poika	N;MASC;SG	N;NOM;SG
legislació	lainsäädäntöä	legislació	lain#säädäntö	N;FEM;SG	N;PRT;SG
legislació	lainsäädännön	legislació	lain#säädäntö	N;FEM;SG	N;GEN;SG
legislació	lainsäädäntö	legislació	lain#säädäntö	N;FEM;SG	N;NOM;SG
austríac	itävaltalainen	austríac	itä#valtalainen	ADJ;MASC;SG	ADJ;NOM;SG
fortuna	omaisuuden	fortuna	omaisuus	N;FEM;SG	N;GEN;SG
sòlid	kiinteää	sòlid	kiinteä	ADJ;MASC;SG	ADJ;PRT;SG
sòlid	kiinteä	sòlid	kiinteä	ADJ;MASC;SG	ADJ;NOM;SG
guatemala	guatemalan	guatemala	guatemala	N;SG	N;GEN;SG
arqueologia	arkeologia	arqueologia	arkeologi	N;FEM;SG	N;NOM;SG
calcular	laskea	calcular	laskea	V;NFIN	V;SG;NFIN;ACT
calcular	laske	calcular	laskea	V;NFIN	V;IMP;SG;2;FIN;ACT
calcular	lasketaan	calcular	laskea	V;NFIN	V;IND;PRS;FIN;PASS
coves	luolia	cova	luola	N;FEM;PL	N;PRT;PL
mesquita	moskeija	mesquita	moskeija	N;FEM;SG	N;NOM;SG
equacions	yhtälöitä	equació	yhtälö	N;FEM;PL	N;PRT;PL
electricitat	sähkö	electricitat	sähkö	N;FEM;SG	N;NOM;SG
electricitat	sähkön	electricitat	sähkö	N;FEM;SG	N;GEN;SG
electricitat	sähköä	electricitat	sähkö	N;FEM;SG	N;PRT;SG
vaga	lakko	vaga	lakko	N;FEM;SG	N;NOM;SG
egipci	egyptiläinen	egipcar	egyptiläinen	ADJ;MASC;SG	ADJ;NOM;SG
experiments	kokeita	experiment	kokea	N;MASC;PL	N;PRT;PL
experiments	kokeiluja	experiment	kokeilu	N;MASC;PL	N;PRT;PL
experiments	kokeet	experiment	koe	N;MASC;PL	N;NOM;PL
entrenament	koulutus	entrenament	koulutus	N;MASC;SG	N;NOM;SG
seguiment	seuranta	seguiment	seuranta	N;MASC;SG	N;NOM;SG
periodisme	journalismia	periodisme	journalismi	N;MASC;SG	N;PRT;SG
vaticà	vatikaani	vaticà	vatika	N;MASC;SG	N;NOM;SG
vaticà	vatikaanin	vaticà	vatikaani	N;MASC;SG	N;GEN;SG
tenor	tenori	tenor	tenori	N;MASC;SG	N;NOM;SG
fòrum	foorumin	fòrum	foorumi	N;MASC;SG	N;GEN;SG
fòrum	foorumi	fòrum	foorumi	N;MASC;SG	N;NOM;SG
fòrum	forum	fòrum	forum	N;MASC;SG	N;NOM;SG
escales	portaita	escala	portaat	N;FEM;PL	N;PRT;PL
escales	portaat	escala	portaat	N;FEM;PL	N;NOM;PL
quartet	kvartetin	quartet	kvartetti	N;MASC;SG	N;GEN;SG
mecanismes	mekanismit	mecanisme	mekanismi	N;MASC;PL	N;NOM;PL
mecanismes	mekanismeja	mecanisme	mekanismi	N;MASC;PL	N;PRT;PL
comentari	kommentti	comentari	kommentti	N;MASC;SG	N;NOM;SG
comentari	kommenttia	comentari	kommentti	N;MASC;SG	N;PRT;SG
comentari	kommentin	comentari	kommentti	N;MASC;SG	N;GEN;SG
infància	lapsuuden	infància	lapsuus	N;FEM;SG	N;GEN;SG
infància	lapsuus	infància	lapsuus	N;FEM;SG	N;NOM;SG
infància	lapsuudesta	infància	lapsuus	N;FEM;SG	N;IN+ABL;SG
triangle	kolmion	triangle	kolmio	N;MASC;SG	N;GEN;SG
triangle	kolmio	triangle	kolmio	N;MASC;SG	N;NOM;SG
reserves	varauksia	reserva	varaus	N;FEM;PL	N;PRT;PL
reserves	varaukset	reserva	varaus	N;FEM;PL	N;NOM;PL
insecte	hyönteinen	insecte	hyönteinen	N;MASC;SG	N;NOM;SG
projecció	projektio	projecció	projektio	N;FEM;SG	N;NOM;SG
suís	sveitsiläinen	suís	sveitsiläinen	ADJ;MASC;SG	ADJ;NOM;SG
determinats	tiettyjen	determinat	tietty	ADJ;MASC;PL;V.PTCP	ADJ;GEN;PL
determinats	tietyt	determinat	tietty	ADJ;MASC;PL;V.PTCP	ADJ;NOM;PL
dirigents	johtajia	dirigent	johtaja	N;PL	N;PRT;PL
dirigents	johtajat	dirigent	johtaja	N;PL	N;NOM;PL
gabinet	hallitus	gabinet	hallitus	N;MASC;SG	N;NOM;SG
gabinet	kaappi	gabinet	kaappi	N;MASC;SG	N;NOM;SG
cobertura	kattavuutta	cobertura	kattavuus	N;FEM;SG	N;PRT;SG
cobertura	kattavuus	cobertura	kattavuus	N;FEM;SG	N;NOM;SG
cobertura	kattavuuden	cobertura	kattavuus	N;FEM;SG	N;GEN;SG
fusionar	yhdistä	fusionar	yhdistää	V;NFIN	V;IMP;SG;2;FIN;ACT
fusionar	yhdistää	fusionar	yhdistää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
conversió	muuntaminen	conversió	muuntaminen	N;FEM;SG	N;NOM;SG
conversió	konversio	conversió	konversio	N;FEM;SG	N;NOM;SG
conversió	muunnos	conversió	muunnos	N;FEM;SG	N;NOM;SG
concessió	toimiluvan	concessió	toimi#lupa	N;FEM;SG	N;GEN;SG
concessió	toimilupa	concessió	toimi#lupa	N;FEM;SG	N;NOM;SG
experts	asiantuntijat	expert	asian#tuntija	N;MASC;PL	N;NOM;PL
experts	asiantuntijoiden	expert	asian#tuntija	N;MASC;PL	N;GEN;PL
extensa	laaja	extens	laaja	ADJ;FEM;SG	ADJ;NOM;SG
duquessa	herttuatar	duquessa	herttuatar	N;FEM;SG	N;NOM;SG
variació	vaihtelu	variació	vaihtelu	N;FEM;SG	N;NOM;SG
variació	vaihtelua	variació	vaihtelu	N;FEM;SG	N;PRT;SG
jurat	valamiehistö	jurat	vala#miestö	N;MASC;SG	N;NOM;SG
àcids	hapot	àcid	happo	N;MASC;PL	N;NOM;PL
barrera	este	barrera	este	N;FEM;SG	N;NOM;SG
barrera	esteen	barrera	este	N;FEM;SG	N;GEN;SG
columbia	kolumbia	columbia	kolumbi	N;FEM;SG	N;NOM;SG
columbia	columbia	columbia	columb	N;FEM;SG	N;NOM;SG
aparells	laitteet	aparell	laite	N;MASC;PL	N;NOM;PL
pensa	luulee	pensar	luulla	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
tarda	iltapäivä	tarda	ilta#päivä	N;FEM;SG	N;NOM;SG
tarda	iltapäivällä	tarda	ilta#päivä	N;FEM;SG	N;AT+ESS
;SG
tarda	iltapäivän	tarda	ilta#päivä	N;FEM;SG	N;GEN;SG
poetes	runoilijat	poeta	runoilija	N;PL	N;NOM;PL
passatgers	matkustajia	passatger	matkustaja	N;MASC;PL	N;PRT;PL
passatgers	matkustajien	passatger	matkustaja	N;MASC;PL	N;GEN;PL
passatgers	matkustajat	passatger	matkustaja	N;MASC;PL	N;NOM;PL
plat	lautanen	plat	lautanen	N;MASC;SG	N;NOM;SG
plat	lautasen	plat	lautanen	N;MASC;SG	N;GEN;SG
plat	astia	plat	asti	N;MASC;SG	N;NOM;SG
rambla	rambla	rambla	rambla	N;FEM;SG	N;NOM;SG
alcohol	alkoholiin	alcohol	alkoholi	N;MASC;SG	N;IN+ALL;SG
alcohol	alkoholin	alcohol	alkoholi	N;MASC;SG	N;GEN;SG
alcohol	alkoholia	alcohol	alkoholi	N;MASC;SG	N;PRT;SG
alcohol	alkoholi	alcohol	alkoholi	N;MASC;SG	N;NOM;SG
classificat	salaista	classificat	salainen	ADJ;MASC;SG;V.PTCP	ADJ;PRT;SG
classificat	salainen	classificat	salainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
raigs	säteet	raig	säde	N;MASC;PL	N;NOM;PL
olympic	olympia	olympic	olympi	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
configuració	kokoonpano	configuració	kokoonpano	N;FEM;SG	N;NOM;SG
danès	tanskalainen	danès	tanskalainen	ADJ;MASC;SG	ADJ;NOM;SG
evidència	näyttö	evidència	näyttö	N;FEM;SG	N;NOM;SG
evidència	todistusaineisto	evidència	todistus#aineisto	N;FEM;SG	N;NOM;SG
sydney	sydneyn	sydney	syddä	N;MASC;SG	N;GEN;SG
sydney	sydney	sydney	sydneyt	N;MASC;SG	N;NOM;SG
versos	jakeet	vers	jae	N;MASC;PL	N;NOM;PL
versos	säkeitä	vers	säkeä	N;MASC;PL	N;PRT;PL
explicació	selitys	explicació	selitys	N;FEM;SG	N;NOM;SG
derivat	johdannainen	derivar	johdannainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
lent	hidas	lent	hidas	ADJ;MASC;SG	ADJ;NOM;SG
lent	hidasta	lent	hidas	ADJ;MASC;SG	ADJ;PRT;SG
adult	aikuinen	adult	aikuinen	ADJ;MASC;SG	ADJ;NOM;SG
sisè	kuudennen	sisè	kuudes	ADJ;MASC;SG	ADJ;GEN;SG
sisè	kuudes	sisè	kuudes	ADJ;MASC;SG	ADJ;NOM;SG
directora	johtaja	directora	johtaja	N;FEM;SG	N;NOM;SG
directora	ohjaaja	directora	ohjaaja	N;FEM;SG	N;NOM;SG
manuscrit	käsikirjoitus	manuscrit	käsi#kirjoitus	N;MASC;SG	N;NOM;SG
desconeguda	tuntematon	desconegut	tuntematon	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
estabilitat	vakautta	estabilitat	vakaus	N;FEM;SG	N;PRT;SG
estabilitat	pysyvyys	estabilitat	pysyvyys	N;FEM;SG	N;NOM;SG
estabilitat	vakaus	estabilitat	vakaus	N;FEM;SG	N;NOM;SG
testimonis	todistajien	testimoni	todistaja	N;PL	N;GEN;PL
testimonis	todistajia	testimoni	todistaja	N;PL	N;PRT;PL
testimonis	todistajat	testimoni	todistaja	N;PL	N;NOM;PL
expressa	ilmaisee	expressar	ilmaista	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
expressa	ilmaistaan	expressar	ilmaista	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
víctima	uhri	víctima	uhri	N;FEM;SG	N;NOM;SG
víctima	uhrin	víctima	uhri	N;FEM;SG	N;GEN;SG
correspondència	kirjeenvaihto	correspondència	kirje#vaihto	N;FEM;SG	N;NOM;SG
experimental	kokeellinen	experimental	kokeellinen	ADJ;SG	ADJ;NOM;SG
espines	piikkejä	espina	piikki	N;FEM;PL	N;PRT;PL
dependències	yksiköt	dependència	yksikkö	N;FEM;PL	N;NOM;PL
dependències	riippuvuudet	dependència	riippuvuus	N;FEM;PL	N;NOM;PL
broadway	broadway	broadway	broadway	N;FEM;SG	N;NOM;SG
broadway	broadwayn	broadway	broatway	N;FEM;SG	N;GEN;SG
immigrants	maahanmuuttajia	immigrant	maahanmuuttaja	N;PL	N;PRT;PL
immigrants	maahanmuuttajien	immigrant	maahanmuuttaja	N;PL	N;GEN;PL
immigrants	maahanmuuttajat	immigrant	maahanmuuttaja	N;PL	N;NOM;PL
verds	vihreät	verd	vihreä	ADJ;MASC;PL	ADJ;NOM;PL
verds	vihreitä	verd	vihreä	ADJ;MASC;PL	ADJ;PRT;PL
típicament	tyypillisesti	típicament	tyypillisesti	ADV	ADV
típicament	tavallisesti	típicament	tavallisesti	ADV	ADV
jornada	päivä	jornada	päivä	N;FEM;SG	N;NOM;SG
jornada	päivän	jornada	päivä	N;FEM;SG	N;GEN;SG
especialista	asiantuntija	especialista	asian#tuntija	N;SG	N;NOM;SG
circulació	liikkeeseen	circulació	liike	N;FEM;SG	N;IN+ALL;SG
cronologia	aikajanalla	cronologia	aika#jana	N;FEM;SG	N;AT+ESS
;SG
cronologia	aikajanan	cronologia	aika#jana	N;FEM;SG	N;GEN;SG
cronologia	aikajana	cronologia	aikaja	N;FEM;SG	N;FRML;SG
croada	ristiretki	croada	risti#retki	N;FEM;SG	N;NOM;SG
impressió	vaikutelman	impressió	vaikutelma	N;FEM;SG	N;GEN;SG
impressió	vaikutelma	impressió	vaikutelma	N;FEM;SG	N;NOM;SG
impressió	painatus	impressió	painatus	N;FEM;SG	N;NOM;SG
pagesos	talonpojat	pagès	talon#poika	N;MASC;PL	N;NOM;PL
