табори	kampen	табір	kamp	N;INAN;NOM;MASC;PL	N;PL
важливість	ernst	важливість	ernst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
важливість	strengheid	важливість	strengheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
важливість	urgentie	важливість	urgentie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
виживання	survival	виживання	survival	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
виживання	overleving	виживання	overleving	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
дизель	dieselolie	дизель	dieselolie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дизель	diesel	дизель	diesel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
написала	schreef	написати	schrijven	V;PFV;FEM;IND;SG;PST;FIN	V;SG;PST;FIN
багатство	rijkdom	багатство	rijkdom	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
багатство	rijkdom	багатство	rijkdom	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
винограду	druif	виноград	druif	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
сидить	zit	сидіти	zitten	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
сидить	zittend	сидіти	zittend	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
сидить	zittende	сидіти	zitten	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
персонал	personeel	персонал	personeel	N;INAN;NOM;MASC;SG	N;NEUT;SG
мухаммед	mohammad	мухаммед	mohammad	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мухаммед	mohammed	мухаммед	mohammed	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мухаммед	mohammed	мухаммед	mohammed	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мухаммед	mohammed	мухаммед	mohammed	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мухаммед	muhammed	мухаммед	muhammed	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
нафта	olieverf	нафта	olieverf	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
нафта	aardolie	нафта	aardolie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
нафта	olie	нафта	olie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
нафта	aardolie	нафта	aardolie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
нафта	petroleum	нафта	petroleum	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
сигнали	seinen	сигнал	sein	N;INAN;NOM;MASC;PL	N;PL
сигнали	signalen	сигнал	signaal	N;INAN;NOM;MASC;PL	N;PL
розділити	splitsen	розділити	splitsen	V;PFV;NFIN	V;NFIN
арсенал	arsenaal	арсенал	arsenaal	N;INAN;NOM;MASC;SG	N;NEUT;SG
арсенал	arsenal	арсенал	arsenal	N;INAN;NOM;MASC;SG	N;NEUT;SG
абсолютна	absolute	абсолютний	absoluut	ADJ;NOM;FEM;SG	ADJ
попередня	vorig	попередній	vorig	ADJ;NOM;FEM;SG	ADJ
попередня	vorige	попередній	vorig	ADJ;NOM;FEM;SG	ADJ
провулки	steegjes	провулка	steeg	N;INAN;NOM;MASC;PL	N;PL
розбив	gesloopt	розбити	slopen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
кандидатуру	kandidatuur	кандидатура	kandidatuur	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
знаючи	wetende	знати	weten	V;IPFV;PRS;V.CVB	V;V.PTCP
поховали	begraven	поховати	begraven	V;PFV;IND;PL;PST;FIN	V;V.PTCP
суцвіття	bloeiwijze	суцвіття	bloeiwijze	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
подолати	overwinnen	подолати	overwinnen	V;PFV;NFIN	V;NFIN
подолати	overwonnen	подолати	overwinnen	V;PFV;NFIN	V;V.PTCP
пілотів	piloten	пілотіти	piloot	N;INAN;GEN;MASC;PL	N;PL
ратуша	hal	ратуша	hal	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ратуша	zaal	ратуша	zaal	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ратуша	hall	ратуша	hall	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
військах	krachten	військо	kracht	N;INAN;ESS;NEUT;PL	N;PL
спокою	sereniteit	спокій	sereniteit	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
виробляють	produceren	виробляти	produceren	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
мережах	netwerken	мережа	netwerken	N;INAN;ESS;FEM;PL	N;PL
впевнений	zeker	впевнений	zeker	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ
математичні	wiskundige	математичний	wiskundig	ADJ;NOM;PL	ADJ
математичні	wiskundig	математичний	wiskundig	ADJ;NOM;PL	ADJ
математичні	mathematische	математичний	mathematisch	ADJ;NOM;PL	ADJ
залишатися	blijven	залишатися	blijven	V;IPFV;NFIN	V;PL;PRS;FIN
залишатися	blijf	залишатися	blijven	V;IPFV;NFIN	V;SG;PRS;FIN
найвищих	langste	найвищий	lang	ADJ;GEN;RL;PL	ADJ;RL
найвищих	hoogste	найвищий	hoog	ADJ;GEN;RL;PL	ADJ;RL
запитів	verzoeken	запит	verzoek	N;INAN;GEN;MASC;PL	N;PL
зник	verdwenen	зник	verdwijnen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
зник	verdween	зник	verdwijnen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
зник	verdwenen	зник	verdwijnen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
зник	verdween	зник	verdwijnen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
відповідними	respectieve	відповідний	respectief	ADJ;INS;PL	ADJ
відповідними	respectievelijke	відповідний	respectievelijk	ADJ;INS;PL	ADJ
механічний	mechanisch	механічний	mechanisch	ADJ;NOM;MASC;SG	ADJ
механічний	mechanische	механічний	mechanisch	ADJ;NOM;MASC;SG	ADJ
кераміка	aardewerk	кераміка	aardewerk	N;INAN;NOM;FEM;SG	N;NEUT;SG
кераміка	keramiek	кераміка	keramiek	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
кераміка	keramiek	кераміка	keramiek	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
астрономи	astronomen	астронама	astronoom	N;ANIM;NOM;MASC;PL	N;PL
прапором	vlag	прапір	vlag	N;INAN;INS;MASC;SG	N;MASC+FEM;SG
зерно	graan	зерно	graan	N;INAN;NOM;NEUT;SG	N;NEUT;SG
студій	studies	студія	studie	N;INAN;GEN;FEM;PL	N;PL
ставка	tarief	ставка	tarief	N;INAN;NOM;FEM;SG	N;NEUT;SG
всюди	overal	всюди	overal	ADV	ADV
всюди	overal	всюди	overal	ADV	ADV
гідності	waardigheid	гідність	waardigheid	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
відповідну	toepasselijk	відповідний	toepasselijk	ADJ;ACC;FEM;SG	ADJ
відповідну	geschikt	відповідний	geschikt	ADJ;ACC;FEM;SG	ADJ
реалізацію	uitvoering	реалізація	uitvoering	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
реалізацію	tenuitvoerlegging	реалізація	tenuitvoerlegging	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
реалізацію	implementatie	реалізація	implementatie	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
проза	proza	проза	proza	N;INAN;NOM;FEM;SG	N;NEUT;SG
виграли	gewonnen	виграти	winnen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
путівник	handleiding	путівник	handleiding	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
путівник	gids	путівник	gids	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
матриця	matrix	матриця	matrix	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
формує	gevormd	формувати	vormen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
розчин	mortier	розчин	mortier	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
розчин	oplossing	розчин	oplossing	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
баланс	saldo	баланс	saldo	N;INAN;NOM;MASC;SG	N;NEUT;SG
баланс	balans	баланс	balans	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
баланс	evenwicht	баланс	evenwicht	N;INAN;NOM;MASC;SG	N;NEUT;SG
тунель	tunnel	тунель	tunnel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
розгортання	expansie	розгортання	expansie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
розгортання	uitbreiding	розгортання	uitbreiding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
доходи	grondstoffen	дохід	grondstof	N;INAN;NOM;MASC;PL	N;PL
мат	maat	мат	maat	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
мат	schaakmat	мат	schaakmat	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
ветеран	veteraan	ветеран	veteraan	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
змусили	geforceerde	змусити	forceren	V;PFV;IND;PL;PST;FIN	V;V.PTCP
змусили	gedwongen	змусити	dwingen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
змусили	afgedwongen	змусити	afdwingen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
змусили	geforceerd	змусити	forceren	V;PFV;IND;PL;PST;FIN	V;V.PTCP
вирощують	groeien	вирощувати	groeien	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
художниця	kunstenares	художниця	kunstenares	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
художниця	artiest	художниця	artiest	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
художниця	kunstenaar	художниця	kunstenaar	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
художниця	artist	художниця	artist	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
корінь	root	корінь	root	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
корінь	wortel	корінь	wortel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
алкоголю	likeur	алкоголь	likeur	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
алкоголю	alcohol	алкоголь	alcohol	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
відзначення	kos	відзначення	kos	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
звільнили	ontslagen	звільнити	ontslaan	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
звільнили	geloosd	звільнити	loozen	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
звільнили	ontslagen	звільнити	ontslaan	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
бурятія	boerjatië	бурятий	boerjatië	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
занепад	ruïne	занепад	ruïne	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
занепад	bestraffing	занепад	bestraffing	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
занепад	onheil	занепад	onheil	N;INAN;NOM;MASC;SG	N;NEUT;SG
занепад	doom	занепад	doom	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
арабська	arabische	арабський	arabisch	ADJ;NOM;FEM;SG	ADJ
арабська	arabisch	арабський	arabisch	ADJ;NOM;FEM;SG	ADJ
процесора	gpu	процесор	gpu	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
процесора	cpu	процесор	cpu	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
процесора	processor	процесор	processor	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
мартин	marcin	мартина	marcin	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мартин	gull	мартина	gull	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
метали	metalen	метати	metalen	N;INAN;NOM;MASC;PL	N;PL
метали	metalen	метати	metalen	N;INAN;NOM;MASC;PL	N;PL
модулі	modules	модула	module	N;INAN;NOM;MASC;PL	N;PL
дозволити	activeren	дозволити	activeren	V;PFV;NFIN	V;NFIN
дозволити	inschakelen	дозволити	inschakelen	V;PFV;NFIN	V;NFIN
дозволити	toestaan	дозволити	toestaan	V;PFV;NFIN	V;NFIN
співдружності	commonwealth	співдружність	commonwealth	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
співдружності	gemenebest	співдружність	gemenebest	N;INAN;GEN;FEM;SG	N;NEUT;SG
незалежний	zelfstandig	незалежний	zelfstandig	ADJ;NOM;MASC;SG	ADJ
незалежний	onafhankelijke	незалежний	onafhankelijk	ADJ;NOM;MASC;SG	ADJ
незалежний	onafhankelijk	незалежний	onafhankelijk	ADJ;NOM;MASC;SG	ADJ
величезна	reusachtig	величезний	reusachtig	ADJ;NOM;FEM;SG	ADJ
величезна	enorm	величезний	enorm	ADJ;NOM;FEM;SG	ADJ
величезна	enorme	величезний	enorm	ADJ;NOM;FEM;SG	ADJ
величезна	gigantisch	величезний	gigantisch	ADJ;NOM;FEM;SG	ADJ
штучний	kunstmatige	штучний	kunstmatig	ADJ;NOM;MASC;SG	ADJ
штучний	kunstmatig	штучний	kunstmatig	ADJ;NOM;MASC;SG	ADJ
двадцяти	twintig	двадцять	twintig	NUM;GEN	NUM
підтверджує	bevestigt	підтверджувати	bevestigen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
подією	gebeurtenis	подія	gebeurtenis	N;INAN;INS;FEM;SG	N;MASC+FEM;SG
подією	evenement	подія	evenement	N;INAN;INS;FEM;SG	N;NEUT;SG
подією	event	подія	event	N;INAN;INS;FEM;SG	N;NEUT;SG
вершину	hoekpunt	вершина	hoekpunt	N;INAN;ACC;FEM;SG	N;NEUT;SG
рука	hand	рука	hand	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
стиснення	compressie	стиснення	compressie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
реальність	werkelijkheid	реальність	werkelijkheid	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
реальність	realiteit	реальність	realiteit	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
школярів	scholieren	школяр	scholier	N;ANIM;ACC;MASC;PL	N;PL
школярів	schoolkinderen	школяр	schoolkind	N;ANIM;ACC;MASC;PL	N;PL
тридцять	dertig	тридцять	dertig	NUM;NOM	NUM
подію	gebeurtenis	подія	gebeurtenis	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
подію	evenement	подія	evenement	N;INAN;ACC;FEM;SG	N;NEUT;SG
подію	event	подія	event	N;INAN;ACC;FEM;SG	N;NEUT;SG
диски	schijven	диск	schijven	N;INAN;NOM;MASC;PL	N;PL
диски	schijven	диск	schijven	N;INAN;NOM;MASC;PL	N;PL
диски	cds	диск	cds	N;INAN;NOM;MASC;PL	N;PL
улюблений	favoriete	улюблений	favoriet	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ
улюблений	favoriete	улюблений	favoriet	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ
іспанською	spaanse	іспанський	Spaans	ADJ;INS;FEM;SG	ADJ
іспанською	spaans	іспанський	spaans	ADJ;INS;FEM;SG	ADJ
доведено	bewezen	довести	bewijzen	V;PFV;IND;0;FIN	V;V.PTCP
доведено	bewees	довести	bewijzen	V;PFV;IND;0;FIN	V;SG;PST;FIN
доведено	bewezen	довести	bewijzen	V;PFV;IND;0;FIN	V;V.PTCP
доведено	aangetoonde	довести	aantonen	V;PFV;IND;0;FIN	V;V.PTCP
ззаду	terug	ззаду	terug	ADV	ADV
жанрів	genres	жанр	genres	N;INAN;GEN;MASC;PL	N;PL
суперників	rivalen	суперник	rivaal	N;ANIM;ACC;MASC;PL	N;PL
суперників	tegenstanders	суперник	tegenstander	N;ANIM;ACC;MASC;PL	N;PL
статистичні	statistisch	статистичний	statistisch	ADJ;NOM;PL	ADJ
статистичні	statistische	статистичний	statistisch	ADJ;NOM;PL	ADJ
цвітіння	bloesem	цвітіння	bloesem	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
трикутник	driehoek	трикутник	driehoek	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
крива	kromme	криво	krom	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
крива	curve	криво	curve	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
радника	adviseur	радник	adviseur	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
самець	male	самець	maal	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
самець	mannetje	самець	mannetje	N;ANIM;NOM;MASC;SG	N;NEUT;SG
голокосту	holocaust	голокост	holocaust	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
різновидів	smaken	різновид	smaken	N;INAN;GEN;MASC;PL	N;PL
актуальні	populair	актуальний	populair	ADJ;NOM;PL	ADJ
тяжіння	zwaarte	тяжіння	zwaart	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
тяжіння	zwaartekracht	тяжіння	zwaartekracht	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
індонезія	indonesië	індонезія	indonesië	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
вимова	uitspraak	вимовий	uitspraak	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
наступником	opvolger	наступник	opvolger	N;ANIM;INS;MASC;SG	N;MASC+FEM;SG
серійний	seriële	серійний	seriel	ADJ;NOM;MASC;SG	ADJ
автономний	autonoom	автономний	autonoom	ADJ;NOM;MASC;SG	ADJ
автономний	autonome	автономний	autonome	ADJ;NOM;MASC;SG	ADJ
автономний	offline	автономний	offline	ADJ;NOM;MASC;SG	ADJ
тонкі	mager	тонкий	maag	ADJ;NOM;PL	ADJ
тонкі	dun	тонкий	dun	ADJ;NOM;PL	ADJ
митці	kunstenaars	митка	kunstenaar	N;ANIM;NOM;MASC;PL	N;PL
митці	artiesten	митка	artiest	N;ANIM;NOM;MASC;PL	N;PL
підлітків	adolescenten	підліток	adolescent	N;ANIM;ACC;MASC;PL	N;PL
підлітків	pubers	підліток	puber	N;ANIM;ACC;MASC;PL	N;PL
мідь	koper	мідь	koper	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
воїн	strijder	воїн	strijder	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
воїн	krijger	воїн	krijger	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
хата	boomhut	хата	boomhut	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
духовні	geestelijke	духовний	geestelijke	ADJ;NOM;PL	ADJ
духовні	spirituele	духовний	spiritueel	ADJ;NOM;PL	ADJ
духовні	spiritueel	духовний	spiritueel	ADJ;NOM;PL	ADJ
духовні	geestelijk	духовний	geestelijk	ADJ;NOM;PL	ADJ
розробник	ontwikkelaar	розробник	ontwikkelaar	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
шостий	zesde	шостий	zes	ADJ;NOM;MASC;SG	ADJ
єврейська	joodse	єврейський	joods	ADJ;NOM;FEM;SG	ADJ
єврейська	joods	єврейський	joods	ADJ;NOM;FEM;SG	ADJ
єврейська	hebreeuws	єврейський	hebreeuws	ADJ;NOM;FEM;SG	ADJ
податок	belasting	податок	belasting	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
прокурора	advocaat	прокурор	advocaat	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
прокурора	procureur	прокурор	procureur	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
прокурора	aanklager	прокурор	aanklager	N;ANIM;ACC;MASC;SG	N;MASC+FEM;SG
рядка	line	рядок	lin	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
рядка	lijn	рядок	lijn	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
сталін	stalin	сталін	stalin	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
дует	duet	дует	duet	N;INAN;NOM;MASC;SG	N;NEUT;SG
секція	afdeling	секція	afdeling	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
секція	sectie	секція	sectie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
латинська	latijnse	латинський	Latijns	ADJ;NOM;FEM;SG	ADJ
латинська	latijns	латинський	latijn	ADJ;NOM;FEM;SG	ADJ
шахтар	sjachtar	шахтар	sjachtar	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
шахтар	mijnwerker	шахтар	mijnwerker	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
колеги	collegae	колега	collegae	N;ANIM;NOM;MASC;PL	N;PL
підтримати	ondersteunen	підтримати	ondersteunen	V;PFV;NFIN	V;NFIN
штучні	kunstmatige	штучний	kunstmatig	ADJ;NOM;PL	ADJ
штучні	kunstmatig	штучний	kunstmatig	ADJ;NOM;PL	ADJ
публікація	verhaal	публікація	verhaal	N;INAN;NOM;FEM;SG	N;NEUT;SG
публікація	story	публікація	story	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	publicatie	публікація	publicatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	publikatie	публікація	publikatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	bekendmaking	публікація	bekendmaking	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	detachering	публікація	detachering	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	publicatie	публікація	publicatie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
публікація	uitgeverij	публікація	uitgeverij	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
здійснюються	geopereerd	здійснюватися	opereren	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
здійснюються	geëxploiteerd	здійснюватися	exploiteren	V;IPFV;IND;PL;3;PRS;FIN	V;V.PTCP
башкири	basjkieren	башкира	basjkier	N;ANIM;NOM;MASC;PL	N;PL
кора	korst	кора	korst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
кора	aardkorst	кора	aardkorst	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
кора	kora	кора	kora	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
кора	cora	кора	cora	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
спалили	afgebrand	спалити	afbranden	V;PFV;IND;PL;PST;FIN	V;V.PTCP
спалили	verbrand	спалити	verbranden	V;PFV;IND;PL;PST;FIN	V;V.PTCP
звіти	rapporten	звіт	rapport	N;INAN;NOM;MASC;PL	N;PL
звіти	verslagen	звіт	verslag	N;INAN;NOM;MASC;PL	N;PL
надгробок	grafsteen	надгробок	grafsteen	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
правосуддя	gerechtigheid	правосуддя	gerechtigheid	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
правосуддя	justitie	правосуддя	justitie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
правосуддя	rechtvaardigheid	правосуддя	rechtvaardigheid	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
сміття	vuilnis	сміття	vuilnis	N;INAN;NOM;NEUT;SG	N;NEUT;SG
сміття	afval	сміття	afval	N;INAN;NOM;NEUT;SG	N;NEUT;SG
сміття	vuilnis	сміття	vuilnis	N;INAN;NOM;NEUT;SG	N;NEUT;SG
літом	zomertijd	літо	zomertijd	N;INAN;INS;NEUT;SG	N;MASC+FEM;SG
колесо	rad	колесо	rad	N;INAN;NOM;NEUT;SG	N;NEUT;SG
колесо	wiel	колесо	wiel	N;INAN;NOM;NEUT;SG	N;NEUT;SG
приток	zijrivieren	приток	zijrivier	N;INAN;GEN;FEM;PL	N;PL
череп	schedel	череп	schedel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
коричневі	bruine	коричнівий	bruin	ADJ;NOM;PL	ADJ
коричневі	bruin	коричнівий	bruin	ADJ;NOM;PL	ADJ
колона	column	колоно	column	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
колона	zuil	колоно	zuil	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
колона	kolom	колоно	kolom	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
колона	colonna	колоно	colonna	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
рідкісний	zeldzame	рідкісний	zeldzaam	ADJ;NOM;MASC;SG	ADJ
рідкісний	zeldzaam	рідкісний	zeldzaam	ADJ;NOM;MASC;SG	ADJ
піднімається	klimt	підніматися	klimmen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
піднімається	stijgt	підніматися	stijgen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
піднімається	stijgend	підніматися	stijgen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
піднімається	stijgende	підніматися	stijgen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
піднімається	rijzende	підніматися	rijzen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
купол	koepel	купол	koepel	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
купол	dome	купол	dome	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
передбачав	voorspeld	передбачати	voorspellen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
передбачав	voorspelde	передбачати	voorspellen	V;IPFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
почути	horen	почути	horen	V;PFV;NFIN	V;NFIN
мандрівник	reiziger	мандрівник	reiziger	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мандрівник	reiziger	мандрівник	reiziger	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мандрівник	zwerver	мандрівник	zwerver	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
мандрівник	wandelaar	мандрівник	wandelaar	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
грані	facetten	граний	facet	N;INAN;NOM;MASC;PL	N;PL
багатства	rijkdom	багатство	rijkdom	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
тренування	training	тренування	training	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
тренування	opleiding	тренування	opleiding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
малювання	schilderkunst	малювання	schilderkunst	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
малювання	schilderij	малювання	schilderij	N;INAN;NOM;NEUT;SG	N;NEUT;SG
малювання	tekening	малювання	tekening	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
сімейство	familie	сімейство	familie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
сімейство	gezin	сімейство	gezin	N;INAN;NOM;NEUT;SG	N;NEUT;SG
прийоми	kunstjes	прийом	kunst	N;INAN;NOM;MASC;PL	N;PL
прийоми	trucjes	прийом	truc	N;INAN;NOM;MASC;PL	N;PL
прийоми	trucs	прийом	trucs	N;INAN;NOM;MASC;PL	N;PL
аполлон	apollo	аполлон	apollo	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
рафаель	raphael	рафаель	raphael	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
рафаель	raphaël	рафаель	raphaël	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
рафаель	rafael	рафаель	rafael	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
урану	uranium	уран	uranium	N;INAN;GEN;MASC;SG	N;NEUT;SG
дума	doema	дума	doema	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
перевагою	voordeel	перевага	voordeel	N;INAN;INS;FEM;SG	N;NEUT;SG
судова	forensische	судовий	forensisch	ADJ;NOM;FEM;SG	ADJ
судова	forensisch	судовий	forensisch	ADJ;NOM;FEM;SG	ADJ
