המשלוח	expediere	המשלוח	expediere	N;MASC;SG	N;INDF;FEM;SG
קניין	cumpărător	קניין	cumpărător	N;MASC;SG	N;INDF;MASC;SG
קניין	cumpărătorul	קניין	cumpărător	N;MASC;SG	N;DEF;MASC;SG
סוציולוגיה	sociologie	סוציולוגיה	sociologie	N	N;INDF;FEM;SG
מנות	vase	מנה	vas	N;FEM;PL	N;INDF;FEM;PL
מנות	doze	מנה	doză	N;FEM;PL	N;INDF;FEM;PL
מנות	dozele	מנה	doză	N;FEM;PL	N;DEF;FEM;PL
קירוב	aproximare	קירוב	aproximare	N;MASC;SG	N;INDF;FEM;SG
משמעותיות	semnificative	משמעותי	semnificativ	ADJ;FEM;PL	ADJ;INDF;FEM;PL
מקלדת	tastatură	קילד	tastatură	N;FEM;SG	N;INDF;FEM;SG
מקלדת	tastatura	קילד	tastatură	N;FEM;SG	N;DEF;FEM;SG
מיומנויות	aptitudini	מיומנות	aptitudine	N;FEM;PL	N;INDF;FEM;PL
מיומנויות	competențe	מיומנות	competență	N;FEM;PL	N;INDF;FEM;PL
מפתחות	taste	מפתח	tast	N;MASC;PL	N;INDF;FEM;PL
מפתחות	cheile	מפתח	chel	N;MASC;PL	N;DEF;FEM;PL
מפתחות	chei	מפתח	chei	N;MASC;PL	N;INDF;FEM;PL
מסוקים	elicopterele	מסוק	elicoptere	N;MASC;PL	N;DEF;FEM;PL
מסוקים	elicoptere	מסוק	elicoptere	N;MASC;PL	N;INDF;FEM;PL
קומנדו	comando	קומנדו	comando	N;MASC;SG	N;INDF;MASC;SG
קומנדו	comando	קומנדו	comando	N;MASC;SG	N;INDF;MASC;SG
מודעת	conștient	מודעה	conștient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מודעת	constient	מודעה	constient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מודעת	conștient	מודעה	conștient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
נוצות	penele	נוצה	penă	N;FEM;PL	N;DEF;FEM;PL
נוצות	pene	נוצה	pană	N;FEM;PL	N;INDF;FEM;PL
מתנות	daruri	מתנה	dar	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadouri	מתנה	cadou	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadouri	מתנה	cadou	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadourile	מתנה	cadou	N;FEM;PL	N;DEF;FEM;PL
המלצה	recomandare	המלצה	recomandare	N;FEM;SG	N;INDF;FEM;SG
המלצה	recomandarea	המלצה	recomandare	N;FEM;SG	N;DEF;FEM;SG
מילולי	literal	מילולי	literal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מילולי	verbală	מילולי	verbal	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מילולי	verbal	מילולי	verbal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לקות	handicap	None	handicap	N;FEM;SG	N;INDF;MASC;SG
לקות	invaliditate	None	invaliditate	N;FEM;SG	N;INDF;FEM;SG
לקות	incapacitate	None	incapacitate	N;FEM;SG	N;INDF;FEM;SG
בלוטת	glanda	בלוטת	glandă	N;FEM;SG	N;DEF;FEM;SG
אצילים	nobililor	אציל	nobil	N;MASC;PL	N;DEF;MASC;PL
אצילים	nobili	אציל	nobil	N;MASC;PL	N;INDF;MASC;PL
אצילים	nobilii	אציל	nobil	N;MASC;PL	N;DEF;MASC;PL
מטענים	încărcătoare	מטען	încărcătoare	N;MASC;PL	N;INDF;FEM;PL
סצנות	scene	סצנות	scenă	N;FEM;PL	N;INDF;FEM;PL
סצנות	scenele	סצנות	scenă	N;FEM;PL	N;DEF;FEM;PL
לסבול	suferă	סבל	suferi	V;NFIN;ACT	V;IND;3;PRS;FIN
לסבול	sufera	סבל	suferi	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסבול	tolera	סבל	toleră	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסבול	tolerează	סבל	tolera	V;NFIN;ACT	V;IND;3;PRS;FIN
נחשים	serpi	נחשה	serp	N;MASC;PL	N;INDF;MASC;PL
מועמדויות	nominalizări	מועמדות	nominalizare	N;FEM;PL	N;INDF;FEM;PL
להקדיש	dedică	הקדיש	dedica	V;NFIN;ACT	V;IND;SG;3;PST;FIN
להקדיש	dedica	הקדיש	dedica	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להקדיש	dedic	הקדיש	dedic	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
רגיש	sensibila	רגיש	sensibilă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
רגיש	sensibilă	רגיש	sensibil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
רגיש	sensibil	רגיש	sensibil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
משמעויות	sensuri	משמעות	sens	N;FEM;PL	N;INDF;FEM;PL
בחולון	holon	בחולון	holon		
נזירים	călugări	נזיר	călugare	N;MASC;PL	N;INDF;MASC;PL
פיצול	split	פיצול	split	N;MASC;SG	N;INDF;MASC;SG
פיצול	divizare	פיצול	divizare	N;MASC;SG	N;INDF;FEM;SG
פיצול	divizarea	פיצול	divizare	N;MASC;SG	N;DEF;FEM;SG
להודות	admite	הודה	admite	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
האשמות	acuzatii	האשמה	acuzat	N;FEM;PL	N;INDF;FEM;PL
האשמות	acuzații	האשמה	acuzație	N;FEM;PL	N;INDF;FEM;PL
לאם	lam	לאם	lam		
המארחת	gazda	המארחה	gazdă	N;FEM;SG	N;DEF;FEM;SG
משקעים	reziduuri	משקע	reziduu	N;MASC;PL	N;INDF;FEM;PL
יהלום	diamond	הלם	diamond	N;MASC;SG	N;INDF;MASC;SG
יהלום	diamantul	הלם	diamant	N;MASC;SG	N;DEF;MASC;SG
יהלום	diamant	הלם	diamant	N;MASC;SG	N;INDF;MASC;SG
גמישות	flexibilitate	גמישה	flexibilitate	N;FEM;SG	N;INDF;FEM;SG
גמישות	flexibilitatea	גמישה	flexibilitate	N;FEM;SG	N;DEF;FEM;SG
גמישות	elasticitatea	גמישה	elasticitate	N;FEM;SG	N;DEF;FEM;SG
קירור	răcirea	קירור	răcire	N;MASC;SG	N;DEF;FEM;SG
קירור	răcire	קירור	răcire	N;MASC;SG	N;INDF;FEM;SG
קירור	refrigerare	קירור	refrigerare	N;MASC;SG	N;INDF;FEM;SG
מרוצה	mulțumit	מרוצה	mulțumi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מרוצה	satisfăcut	מרוצה	satisfăcut	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מרוצה	satisfăcută	מרוצה	satisfăcut	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מרוצה	fericita	מרוצה	fericita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מרוצה	fericită	מרוצה	fericit	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מרוצה	fericit	מרוצה	fericit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
פאי	pie	פאי	pie		
בריטניקה	britannica	בריטניקה	britannic	N;FEM;SG	N;DEF;FEM;SG
צלעות	coastele	צלעות	coastă	N;FEM;PL	N;DEF;FEM;PL
צלעות	coaste	צלעות	coastă	N;FEM;PL	N;INDF;FEM;PL
הליבה	nucleul	הליבה	nucleu	N;FEM;SG	N;DEF;MASC;SG
הליבה	core	הליבה	core	N;FEM;SG	N;INDF;MASC;SG
הליבה	miezul	הליבה	miez	N;FEM;SG	N;DEF;MASC;SG
הליבה	miez	הליבה	miez	N;FEM;SG	N;INDF;MASC;SG
הליבה	nucleu	הליבה	nucleu	N;FEM;SG	N;INDF;MASC;SG
התגובות	comentarii	התגובות	comentariu	N;FEM;PL	N;INDF;FEM;PL
התגובות	comentariile	התגובות	comentariu	N;FEM;PL	N;DEF;FEM;PL
התגובות	observații	התגובות	observație	N;FEM;PL	N;INDF;FEM;PL
טיולים	excursii	טיול	excursie	N;MASC;PL	N;INDF;FEM;PL
התמוטטות	detaliere	התמוטטות	detaliere	N;FEM;SG	N;INDF;FEM;SG
התמוטטות	colapsul	התמוטטות	colaps	N;FEM;SG	N;DEF;MASC;SG
התמוטטות	colaps	התמוטטות	colaps	N;FEM;SG	N;INDF;MASC;SG
שליטים	conducători	שליט	conducător	N;MASC;PL	N;INDF;MASC;PL
שליטים	conducătorii	שליט	conducător	N;MASC;PL	N;DEF;MASC;PL
שנתית	anual	שנתי	anual	ADV	ADV
שנתית	anual	שנתי	anual	ADV	ADV
עליונות	superioritatea	עליונות	superioritate	N;FEM;SG	N;DEF;FEM;SG
שחיתות	coruptie	שחיתות	coruptie	N;FEM;SG	N;INDF;FEM;SG
הומוסקסואלים	homosexualii	הומוסקסואלים	homosexual	N;MASC;PL	N;DEF;MASC;PL
ידיד	prieten	ידיד	prieten	N;MASC;SG	N;INDF;MASC;SG
ידיד	prietenă	ידיד	prietenă	N;MASC;SG	N;INDF;FEM;SG
לגיטימי	legitima	לגיטימי	legitimă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
לגיטימי	legitim	לגיטימי	legitim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לגיטימי	legitimă	לגיטימי	legitim	ADJ;MASC;SG	ADJ;INDF;FEM;SG
לגיטימי	legitim	לגיטימי	legitim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לנטוש	abandonează	נטש	abandona	V;NFIN;ACT	V;IND;3;PRS;FIN
תיאום	coordonare	תיאום	coordonare	N;MASC;SG	N;INDF;FEM;SG
תיאום	coordonarea	תיאום	coordonare	N;MASC;SG	N;DEF;FEM;SG
הוספה	adăugare	הוספה	adăugare	N;FEM;SG	N;INDF;FEM;SG
מטבח	bucătărie	מטבח	bucătărie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucătărie	מטבח	bucătărie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucataria	מטבח	bucatarie	N;MASC;SG	N;DEF;FEM;SG
מטבח	bucatarie	מטבח	bucatarie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucătăria	מטבח	bucătărie	N;MASC;SG	N;DEF;FEM;SG
אתלטיקה	atletism	אתלטיקה	atletism	N;FEM;SG	N;INDF;MASC;SG
החלקה	patinaj	החלקה	patinaj	N;FEM;SG	N;INDF;MASC;SG
החלקה	uniformizare	החלקה	uniformizare	N;FEM;SG	N;INDF;FEM;SG
מוכיח	dovedind	הוכיח	dovedi	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
חכמה	smart	חכמה	smart	N;FEM;SG	N;INDF;MASC;SG
חכמה	înțelepciune	חכמה	înțelepciune	N;FEM;SG	N;INDF;FEM;SG
חכמה	intelepciune	חכמה	intelepciune	N;FEM;SG	N;INDF;FEM;SG
חתולים	pisicile	חתולים	pisică	N;MASC;PL	N;DEF;FEM;PL
חתולים	pisici	חתולים	pisică	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptile	זחל	reptă	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptile	זחל	reptă	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptilele	זחל	reptilă	N;MASC;PL	N;DEF;FEM;PL
הפצה	distributie	הפצה	distributie	N;FEM;SG	N;INDF;FEM;SG
הפצה	distribuţia	הפצה	distribugie	N;FEM;SG	N;DEF;FEM;SG
הפצה	distribuția	הפצה	distribuție	N;FEM;SG	N;DEF;FEM;SG
הפצה	distribuire	הפצה	distribuire	N;FEM;SG	N;INDF;FEM;SG
הפצה	distribuție	הפצה	distribuție	N;FEM;SG	N;INDF;FEM;SG
הפצה	difuzarea	הפצה	difuzare	N;FEM;SG	N;DEF;FEM;SG
הפצה	difuzare	הפצה	difuzare	N;FEM;SG	N;INDF;FEM;SG
הפצה	diseminarea	הפצה	diseminare	N;FEM;SG	N;DEF;FEM;SG
מכובד	respectat	מכובד	respecta	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	respectată	מכובד	respectat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מכובד	onorabilă	מכובד	onorabil	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מכובד	onorabil	מכובד	onorabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	distins	מכובד	distins	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	distinsă	מכובד	distinge	ADJ;MASC;SG	ADJ;INDF;FEM;SG
מכובד	demn	מכובד	demn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	demnă	מכובד	demn	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אינסופי	infinită	אינסופי	infinit	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אלופה	champ	אלופה	champ	N;FEM;SG	N;INDF;MASC;SG
אלופה	campion	אלופה	campion	N;FEM;SG	N;INDF;MASC;SG
אלופה	campioană	אלופה	campioană	N;FEM;SG	N;INDF;FEM;SG
אלופה	campioana	אלופה	campioană	N;FEM;SG	N;DEF;FEM;SG
אלופה	campionul	אלופה	campion	N;FEM;SG	N;DEF;MASC;SG
מתוכננת	plănuit	מתוכנן	plănui	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מתוכננת	planificat	מתוכנן	planificat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מתוכננת	planificată	מתוכנן	planifica	ADJ;FEM;SG	ADJ;INDF;FEM;SG
אונייה	nava	אונייה	navă	N;FEM;SG	N;DEF;FEM;SG
אונייה	navă	אונייה	navă	N;FEM;SG	N;INDF;FEM;SG
אונייה	vapor	אונייה	vapor	N;FEM;SG	N;INDF;MASC;SG
אונייה	corabie	אונייה	corabie	N;FEM;SG	N;INDF;FEM;SG
סיפרה	spus	סיפר	spune	V;FEM;SG;3;PST;ACT	V;MASC;SG;V.PTCP
מולי	mollie	מולי	mollie		
ניקוי	curățenie	ניקוי	curățenie	N;MASC;SG	N;INDF;FEM;SG
ניקוי	curățarea	ניקוי	curățare	N;MASC;SG	N;DEF;FEM;SG
ניקוי	curățare	ניקוי	curățare	N;MASC;SG	N;INDF;FEM;SG
ניקוי	curatenie	ניקוי	curatenie	N;MASC;SG	N;INDF;FEM;SG
ניקוי	purificare	ניקוי	purificare	N;MASC;SG	N;INDF;FEM;SG
חלומות	visele	חלום	vise	N;MASC;PL	N;DEF;FEM;PL
חלומות	visuri	חלום	vis	N;MASC;PL	N;INDF;FEM;PL
חלומות	vise	חלום	vis	N;MASC;PL	N;INDF;FEM;PL
פסול	descalificat	פסול	descalifica	ADJ;MASC;SG	ADJ;INDF;MASC;SG
אגודות	asociații	אגודה	asociație	N;FEM;PL	N;INDF;FEM;PL
אגודות	asocieri	אגודה	asociere	N;FEM;PL	N;INDF;FEM;PL
אגודות	asociatii	אגודה	asociat	N;FEM;PL	N;INDF;FEM;PL
משוואה	ecuatie	משוואה	ecuatie	N;FEM;SG	N;INDF;FEM;SG
הרך	moale	הרך	moale		
סופו	sfarsit	סופה	sfarsi		
בנקים	bancile	בנק	bancă	N;MASC;PL	N;DEF;FEM;PL
בנקים	banci	בנק	bancă	N;MASC;PL	N;INDF;FEM;PL
בנקים	bănci	בנק	bancă	N;MASC;PL	N;INDF;FEM;PL
בנקים	băncile	בנק	bancă	N;MASC;PL	N;DEF;FEM;PL
תאורטית	teoretic	תאורטית	teoretic	ADV	ADV
תאורטית	teoretic	תאורטית	teoretic	ADV	ADV
קתולים	catolici	קתולי	catolic	N;MASC;PL	N;INDF;MASC;PL
קתולים	catolicii	קתולי	catolic	N;MASC;PL	N;DEF;MASC;PL
מוכשר	talentat	מוכשר	talentat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	dotat	מוכשר	dota	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	înzestrat	מוכשר	înzestra	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	talentat	מוכשר	talentat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	talentata	מוכשר	talentat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מוכשר	talentată	מוכשר	talentat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
חומרה	hardware	חומרה	hardware	N;FEM;SG	N;INDF;MASC
פסיכולוגית	psiholog	פסיכולוג	psiholog	N	N;INDF;MASC;SG
מפגינים	protestatarii	מפגין	protestatar	N;MASC;PL	N;DEF;MASC;PL
מפגינים	protestatari	מפגין	protestatar	N;MASC;PL	N;INDF;MASC;PL
מפגינים	protestatarii	מפגין	protestatar	N;MASC;PL	N;DEF;MASC;PL
מפגינים	protestatari	מפגין	protestatar	N;MASC;PL	N;INDF;MASC;PL
חללים	spatii	חלל	spate	N;MASC;PL	N;INDF;FEM;PL
חללים	spațiile	חלל	spațiu	N;MASC;PL	N;DEF;FEM;PL
חללים	spații	חלל	spațiu	N;MASC;PL	N;INDF;FEM;PL
חללים	victime	חלל	victimă	N;MASC;PL	N;INDF;FEM;PL
חללים	pierderi	חלל	pierdere	N;MASC;PL	N;INDF;FEM;PL
תהילים	psalmi	תהיל	psalmă	N;MASC;PL	N;INDF;MASC;PL
ללכוד	capturează	ללכוד	captura	V;NFIN;ACT	V;IND;3;PRS;FIN
האצילים	nobililor	האצילים	nobil	N;MASC;PL	N;DEF;MASC;PL
האצילים	nobili	האצילים	nobil	N;MASC;PL	N;INDF;MASC;PL
האצילים	nobilii	האצילים	nobil	N;MASC;PL	N;DEF;MASC;PL
הצהרה	declarație	הצהרה	declarație	N;FEM;SG	N;INDF;FEM;SG
הצהרה	declarația	הצהרה	declarație	N;FEM;SG	N;DEF;FEM;SG
תביעות	pretenții	תביעה	pretent	N;FEM;PL	N;INDF;FEM;PL
תביעות	creanțe	תביעה	creanță	N;FEM;PL	N;INDF;FEM;PL
תביעות	procese	תביעה	proces	N;FEM;PL	N;INDF;FEM;PL
לוחמת	warrior	לוחם	warrior	N;FEM;SG	N;INDF;MASC;SG
לוחמת	războinicul	לוחם	războinic	N;FEM;SG	N;DEF;MASC;SG
לוחמת	luptator	לוחם	luptator	N;FEM;SG	N;INDF;MASC;SG
לוחמת	luptătorul	לוחם	luptător	N;FEM;SG	N;DEF;MASC;SG
לוחמת	luptător	לוחם	luptător	N;FEM;SG	N;INDF;MASC;SG
פיזיקאים	fizicieni	פיזיקאי	fizician	N;MASC;PL	N;INDF;MASC;PL
פיזיקאים	fizicienii	פיזיקאי	fizician	N;MASC;PL	N;DEF;MASC;PL
סכין	cutit	סכין	cuti	N;SG	N;INDF;MASC;SG
סכין	cuțit	סכין	cuțit	N;SG	N;INDF;MASC;SG
כפל	multiplicare	כפל	multiplicare	N;MASC;SG	N;INDF;FEM;SG
פג	peg	פג	peg		
חוויה	experiență	חוויה	experiență	N;FEM;SG	N;INDF;FEM;SG
חוויה	experiența	חוויה	experiență	N;FEM;SG	N;DEF;FEM;SG
חוויה	experienta	חוויה	experient	N;FEM;SG	N;DEF;FEM;SG
ריבית	interes	ריבית	interes	N;FEM;SG	N;INDF;MASC;SG
ריבית	dobânda	ריבית	dobândă	N;FEM;SG	N;DEF;FEM;SG
ריבית	dobândă	ריבית	dobândă	N;FEM;SG	N;INDF;FEM;SG
ריבית	interesul	ריבית	interes	N;FEM;SG	N;DEF;MASC;SG
מלכותי	majestic	מלכותי	majestic	N;MASC;SG	N;INDF;MASC;SG
מלכותי	royal	מלכותי	royal	N;MASC;SG	N;INDF;MASC;SG
אובייקטים	obiectele	אובייקט	obiect	N;MASC;PL	N;DEF;FEM;PL
אובייקטים	obiecte	אובייקט	obiect	N;MASC;PL	N;INDF;FEM;PL
רשומות	discuri	רשם	disc	N;FEM;PL	N;INDF;FEM;PL
רשומות	înregistrări	רשם	înregistrare	N;FEM;PL	N;INDF;FEM;PL
רשומות	recorduri	רשם	record	N;FEM;PL	N;INDF;FEM;PL
רשומות	intrări	רשם	intrare	N;FEM;PL	N;INDF;FEM;PL
רשומות	mențiuni	רשם	mențiune	N;FEM;PL	N;INDF;FEM;PL
הלוואות	împrumuturile	הלוואה	împrumut	N;FEM;PL	N;DEF;FEM;PL
הלוואות	împrumuturi	הלוואה	împrumut	N;FEM;PL	N;INDF;FEM;PL
רלוונטית	relevant	רלוונטי	relevant	ADJ;FEM;SG	ADJ;INDF;MASC;SG
רלוונטית	relevantă	רלוונטי	relevant	ADJ;FEM;SG	ADJ;INDF;FEM;SG
זכאים	eligibili	זכאי	eligibil	ADJ;MASC;PL	ADJ;INDF;MASC;PL
זכאים	eligibile	זכאי	eligibil	ADJ;MASC;PL	ADJ;INDF;FEM;PL
נהיגה	conducere	נהיגה	conducere	N;FEM;SG	N;INDF;FEM;SG
אויבים	dusmani	אויב	dusman	N;MASC;PL	N;INDF;MASC;PL
אויבים	inamici	אויב	inamic	N;MASC;PL	N;INDF;MASC;PL
אויבים	dușmani	אויב	dușman	N;MASC;PL	N;INDF;MASC;PL
אויבים	inamicii	אויב	inamic	N;MASC;PL	N;DEF;MASC;PL
עיצורים	consoane	עיצורים	consoană	N;MASC;PL	N;INDF;FEM;PL
פציעות	leziuni	פציעה	leziune	N;FEM;PL	N;INDF;FEM;PL
פציעות	răni	פציעה	rană	N;FEM;PL	N;INDF;FEM;PL
מלחים	marinari	מלח	marinar	N;MASC;PL	N;INDF;MASC;PL
מלחים	marinarii	מלח	marinar	N;MASC;PL	N;DEF;MASC;PL
סדנה	atelier	סדנה	atelier	N;FEM;SG	N;INDF;MASC;SG
סדנה	atelierul	סדנה	atelier	N;FEM;SG	N;DEF;MASC;SG
שיטתי	sistematică	שיטתי	sistematic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
לילות	nopți	לילה	noapte	N;MASC;PL	N;INDF;FEM;PL
מחזאים	dramaturgi	מחזאים	dramaturg	N;MASC;PL	N;INDF;MASC;PL
חמישיית	cvintet	חמישייה	cvintet	N;FEM;SG	N;INDF;MASC;SG
בובה	iubire	בובה	iubire	N;FEM;SG	N;INDF;FEM;SG
בובה	copil	בובה	copil	N;FEM;SG	N;INDF;MASC;SG
בובה	iubito	בובה	iubito	N;FEM;SG	N;INDF;MASC;SG
בובה	marionetă	בובה	marionetă	N;FEM;SG	N;INDF;FEM;SG
בובה	marioneta	בובה	marionetă	N;FEM;SG	N;DEF;FEM;SG
בובה	papusa	בובה	papusă	N;FEM;SG	N;DEF;FEM;SG
בובה	păpușă	בובה	păpușă	N;FEM;SG	N;INDF;FEM;SG
דיאלוג	dialogul	דיאלוג	dialog	N;MASC;SG	N;DEF;MASC;SG
דיאלוג	dialog	דיאלוג	dialog	N;MASC;SG	N;INDF;MASC;SG
דיאלוג	dialog	דיאלוג	dialog	N;MASC;SG	N;INDF;MASC;SG
אינטרס	interes	אינטרס	interes	N;MASC;SG	N;INDF;MASC;SG
אינטרס	dobânda	אינטרס	dobândă	N;MASC;SG	N;DEF;FEM;SG
אינטרס	dobândă	אינטרס	dobândă	N;MASC;SG	N;INDF;FEM;SG
אינטרס	interesul	אינטרס	interes	N;MASC;SG	N;DEF;MASC;SG
חריגה	excepție	חריגה	excepție	N;FEM;SG	N;INDF;FEM;SG
חריגה	exceptie	חריגה	exceptie	N;FEM;SG	N;INDF;FEM;SG
קוצ	kucha	קוצ	kucha		
העשרה	îmbogățire	העשרה	îmbogățire	N;FEM;SG	N;INDF;FEM;SG
שריפת	ardere	שריפה	ardere	N;FEM;SG	N;INDF;FEM;SG
השמדה	anihilare	השמדה	anihilare	N;FEM;SG	N;INDF;FEM;SG
השמדה	anihilarea	השמדה	anihilare	N;FEM;SG	N;DEF;FEM;SG
השמדה	exterminare	השמדה	exterminare	N;FEM;SG	N;INDF;FEM;SG
השמדה	exterminarea	השמדה	exterminare	N;FEM;SG	N;DEF;FEM;SG
הלורדים	lorzilor	הלורדים	lorză	N;MASC;PL	N;DEF;FEM;PL
הלורדים	lorzi	הלורדים	lorz	N;MASC;PL	N;INDF;MASC;PL
הלורדים	lorzii	הלורדים	lorzie	N;MASC;PL	N;DEF;MASC;PL
אנדרטאות	monumente	אנדרטאות	monument	N;FEM;PL	N;INDF;FEM;PL
אנדרטאות	monumentele	אנדרטאות	monument	N;FEM;PL	N;DEF;FEM;PL
שתייה	băut	שתייה	băut	N;FEM;SG	N;INDF;MASC;SG
שתייה	băutură	שתייה	băutură	N;FEM;SG	N;INDF;FEM;SG
נעליים	pantofi	נעל	pantof	N;FEM;PL	N;INDF;MASC;PL
פשעים	infractiuni	פשע	infractiune	N;MASC;PL	N;INDF;FEM;PL
פשעים	delicte	פשע	delict	N;MASC;PL	N;INDF;FEM;PL
פשעים	infracțiuni	פשע	infracțiune	N;MASC;PL	N;INDF;FEM;PL
פשעים	crime	פשע	crimă	N;MASC;PL	N;INDF;FEM;PL
וריאציות	variații	וריאצי	variaț	N;FEM;PL	N;INDF;FEM;PL
פלא	minunea	פלא	minunie	N;MASC;SG	N;DEF;FEM;SG
פלא	mirare	פלא	mirare	N;MASC;SG	N;INDF;FEM;SG
מתוק	dulce	מתוק	dulce		
נחוץ	necesara	נחוץ	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
נחוץ	necesară	נחוץ	necesar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
נספח	completare	נספח	completare	N;MASC;SG	N;INDF;FEM;SG
נספח	anexă	נספח	anexă	N;MASC;SG	N;INDF;FEM;SG
נספח	apendicele	נספח	apendice	N;MASC;SG	N;DEF;MASC;SG
נספח	apendice	נספח	apendic	N;MASC;SG	N;INDF;MASC;SG
מעטות	putini	מעט	putin		
עימותים	ciocniri	עימות	ciocnire	N;FEM;PL	N;INDF;FEM;PL
עימותים	conflictele	עימות	conflict	N;FEM;PL	N;DEF;FEM;PL
עימותים	conflicte	עימות	conflict	N;FEM;PL	N;INDF;FEM;PL
עימותים	confruntări	עימות	confruntare	N;FEM;PL	N;INDF;FEM;PL
צריח	tură	צריח	tură	N;MASC;SG	N;INDF;FEM;SG
צריח	tura	צריח	tură	N;MASC;SG	N;DEF;FEM;SG
צריח	turla	צריח	turlă	N;MASC;SG	N;DEF;FEM;SG
הארכה	extensie	הארכה	extensie	N;FEM;SG	N;INDF;FEM;SG
הארכה	prelungirea	הארכה	prelungire	N;FEM;SG	N;DEF;FEM;SG
הארכה	extindere	הארכה	extindere	N;FEM;SG	N;INDF;FEM;SG
הארכה	prelungire	הארכה	prelungire	N;FEM;SG	N;INDF;FEM;SG
הארכה	extensia	הארכה	extensie	N;FEM;SG	N;DEF;FEM;SG
חמורות	severe	חמור	sever	ADJ;FEM;PL	ADJ;INDF;FEM;PL
יריות	focuri	ירייה	foc	N;FEM;PL	N;INDF;FEM;PL
מדידות	măsurători	מדידה	măsurător	N;FEM;PL	N;INDF;MASC;PL
מדידות	măsurătorile	מדידה	măsurătoare	N;FEM;PL	N;DEF;FEM;PL
עיגול	cercul	עיגול	cerc	N;MASC;SG	N;DEF;MASC;SG
עיגול	circle	עיגול	circlu	N;MASC;SG	N;INDF;MASC;SG
עיגול	cerc	עיגול	cerc	N;MASC;SG	N;INDF;MASC;SG
