ve	και	ve	και	CONJ	CONJ
seçilmiş	επιλεγμένη	seç	επιλέγω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
seçilmiş	επιλεγμένο	seç	επιλέγω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
seçilmiş	επιλέχθηκε	seç	επιλέχομαι	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
finali	φινάλε	finali	φινάλλω	N;NOM;SG;3	N;NOM;NEUT;SG
kütüphanesi	βιβλιοθήκη	kütüphane	βιβλιοθήκη	N;NOM;SG;3	N;NOM;FEM;SG
barajı	φράγμα	barajı	φράγμα	N;NOM;SG;3	N;NOM;NEUT;SG
air	αέρας	air	αέρας	N;NOM;SG;3	N;NOM;MASC;SG
sözleri	στίχοι	söz	στίχος	N;NOM;PL;3	N;NOM;MASC;PL
kapağı	καπάκι	kapak	καπάκι	N;NOM;SG;3	N;NOM;NEUT;SG
şehristanı	κομητεία	şehristan	κομητείο	N;NOM;SG;3	N;NOM;FEM;SG
sanatsal	καλλιτεχνική	sanatsal	καλλιτεχνικός	ADJ	ADJ;NOM;FEM;SG
sanatsal	καλλιτεχνικό	sanatsal	καλλιτεχνικός	ADJ	ADJ;NOM;NEUT;SG
sanatsal	καλλιτεχνικές	sanatsal	καλλιτεχνικός	ADJ	ADJ;NOM;FEM;PL
sesi	ήχος	ses	ήχος	N;NOM;SG;3	N;NOM;MASC;SG
sesi	όγκος	ses	όγκος	N;NOM;SG;3	N;NOM;MASC;SG
sesi	τόμος	ses	τόμος	N;NOM;SG;3	N;NOM;MASC;SG
sesi	φωνη	ses	φωνη	N;NOM;SG;3	N;NOM;FEM;SG
yerler	τοποθεσίες	yer	τοποθεσία	N;NOM;PL;3	N;NOM;FEM;PL
yerler	τόποι	yer	τόπος	N;NOM;PL;3	N;NOM;MASC;PL
yerler	μέρη	yer	μέρος	N;NOM;PL;3	N;NOM;NEUT;PL
yerler	τοποθεσίες	yer	τοποθεσία	N;NOM;PL;3	N;NOM;FEM;PL
yerler	όροφοι	yer	όροφος	N;NOM;PL;3	N;NOM;MASC;PL
yerler	πατώματα	yer	πάτωμα	N;NOM;PL;3	N;NOM;NEUT;PL
yerler	ορόφους	yer	όροφος	N;NOM;PL;3	N;NOM;MASC;PL
yerler	προορισμοί	yer	προορισμός	N;NOM;PL;3	N;NOM;MASC;PL
sürümü	έκδοση	sürü	έκδοση	N;ACC;SG;3	N;ACC;FEM;SG
sürümü	εκδοχή	sürü	εκδοχή	N;ACC;SG;3	N;ACC;FEM;SG
hristiyan	χριστιανός	hristiyan	χριστιανός	N;NOM;SG;3	N;NOM;MASC;SG
teklif	πρόταση	teklif	πρόταση	N;NOM;SG;3	N;NOM;FEM;SG
ayak	πόδι	ayak	πόδι	N;NOM;SG;3	N;NOM;NEUT;SG
siz	εσείς	siz	εγώ	PRO;NOM;PL;2	PRO;NOM;MASC;PL;2
bağımsızlık	ανεξαρτησία	bağımsızlık	ανεξαρτησία	N;NOM;SG;3	N;NOM;FEM;SG
gençler	νέοι	genç	νέος	ADJ;NOM;PL;3	ADJ;NOM;MASC;PL
kulesi	πύργος	kule	πύργος	N;NOM;SG;3	N;NOM;MASC;SG
şampiyonluk	πρωτάθλημα	şampiyonluk	πρωτάθλημα	N;NOM;SG;3	N;NOM;NEUT;SG
istasyonu	σταθμό	ista	σταθμός	N;ACC;SG;3	N;ACC;MASC;SG
dağlık	ναγκόρνο	dağlık	ναγκόρνο	N;NOM;SG;3	N
mühendislik	μηχανοστάσιο	mühendislik	μηχανοστάσιο	N;NOM;SG;3	N;NOM;NEUT;SG
oyunlar	παιχνίδια	oyun	παιχνίδιο	N;NOM;PL;3	N;NOM;NEUT;PL
oyunlar	αγωνες	oyun	αγωνας	N;NOM;PL;3	N;NOM;MASC;PL
oyunlar	αγώνες	oyun	αγώνας	N;NOM;PL;3	N;NOM;MASC;PL
dedi	είπε	de	λέγω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
çocuklar	αγόρια	çocuk	αγόρι	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδιά	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδια	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδιά	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδια	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδιά	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδια	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	τέκνα	çocuk	τέκνα	N;NOM;PL;3	N;NOM;NEUT;PL
çocuklar	παιδιά	çocuk	παιδί	N;NOM;PL;3	N;NOM;NEUT;PL
paralel	παράλληλη	paralel	παράλληλος	ADJ	ADJ;NOM;FEM;SG
paralel	παράλληλο	paralel	παράλληλος	ADJ	ADJ;NOM;NEUT;SG
paralel	παράλληλες	paralel	παράλληλος	ADJ	ADJ;NOM;FEM;PL
yaşamış	έζησε	yaşa	φήνω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
kelimesi	λεξη	kelime	λεξη	N;NOM;SG;3	N;NOM;FEM;SG
istedi	ρώτησε	iste	ρωτώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
istedi	ζήτησε	iste	ζητώ	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
vergi	φορολογία	vergi	φορολογία	N;NOM;SG;3	N;NOM;FEM;SG
vergi	φόρος	vergi	φόρος	N;NOM;SG;3	N;NOM;MASC;SG
hastalık	αρρώστια	hastalık	αρρώστια	N;NOM;SG;3	N;NOM;FEM;SG
hastalık	ασθένεια	hastalık	ασθένεια	N;NOM;SG;3	N;NOM;FEM;SG
hastalık	ασθένεια	hastalık	ασθένεια	N;NOM;SG;3	N;NOM;FEM;SG
hastalık	νόσος	hastalık	νόσος	N;NOM;SG;3	N;NOM;MASC;SG
hastalık	ασθένεια	hastalık	ασθένεια	N;NOM;SG;3	N;NOM;FEM;SG
hastalık	αρρώστια	hastalık	αρρώστια	N;NOM;SG;3	N;NOM;FEM;SG
içeriği	περιεκτικότητα	içerik	περιεκτικότητα	N;NOM;SG;3	N;NOM;FEM;SG
içeriği	περιεχόμενο	içerik	περιεχόμενο	N;NOM;SG;3	N;NOM;NEUT;SG
içeriği	περιεχόμενο	içerik	περιεχόμενο	N;NOM;SG;3	N;NOM;NEUT;SG
dolar	δολλάριο	dolar	δολλάριο	N;NOM;SG;3	N;NOM;NEUT;SG
dolar	δολάριο	dolar	δολάριο	N;NOM;SG;3	N;NOM;NEUT;SG
akşam	απόγευμα	akşam	απόγευμα	N;NOM;SG;3	N;NOM;NEUT;SG
eklendi	προστέθηκε	ekle	προσθέτω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
bayrağı	σημαία	bayrak	σημαία	N;NOM;SG;3	N;NOM;FEM;SG
yolları	μονοπάτια	yol	μονοπάτι	N;NOM;PL;3	N;NOM;NEUT;PL
yolları	διαδρομές	yol	διαδρομή	N;NOM;PL;3	N;NOM;FEM;PL
yolları	τρόποι	yol	τρόπος	N;NOM;PL;3	N;NOM;MASC;PL
yolları	δρομολόγια	yol	δρομολόγιο	N;NOM;PL;3	N;NOM;NEUT;PL
yolları	διαδρομές	yol	διαδρομή	N;NOM;PL;3	N;NOM;FEM;PL
vermiş	έδωσε	ver	δίνω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
temsilcisi	αντιπρόσωπος	temsilci	αντιπρόσωπος	N;NOM;SG;3	N;NOM;MASC;SG
temsilcisi	εκπρόσωπος	temsilci	εκπρόσωπος	N;NOM;SG;3	N;NOM;MASC;SG
anti	αντι	anti	αντι		
özellikler	χαρακτηριστικά	özellik	χαρακτηριστικός	N;NOM;PL;3	N;NOM;NEUT;PL
özellikler	προδιαγραφές	özellik	προδιαγραφή	N;NOM;PL;3	N;NOM;FEM;PL
özellikler	χαρακτηριστικά	özellik	χαρακτηριστικός	N;NOM;PL;3	N;NOM;NEUT;PL
özellikler	χαρακτηριστικά	özellik	χαρακτηριστικός	N;NOM;PL;3	N;NOM;NEUT;PL
özellikler	ιδιότητες	özellik	ιδιότητα	N;NOM;PL;3	N;NOM;FEM;PL
özellikler	ιδιότητες	özellik	ιδιότητα	N;NOM;PL;3	N;NOM;FEM;PL
özellikler	ακίνητα	özellik	ακίνητος	N;NOM;PL;3	N;NOM;NEUT;PL
taşındı	μεταφέρθηκε	taşı	μεταφέρω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
taşındı	κινήθηκε	taşı	κινώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
taşındı	μετακινήθηκε	taşı	μετακινώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
taşındı	συγκινημένος	taşı	συγκινημένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
başlığı	κεφαλίδα	başlık	κεφαλίδα	N;NOM;SG;3	N;NOM;FEM;SG
kulüpler	λέσχες	kulüp	λέσχω	N;NOM;PL;3	N;NOM;FEM;PL
dersleri	μαθήματα	ders	μάθημα	N;NOM;PL;3	N;NOM;NEUT;PL
dersleri	τάξεις	ders	τάξη	N;NOM;PL;3	N;NOM;FEM;PL
dersleri	μαθήματα	ders	μάθημα	N;NOM;PL;3	N;NOM;NEUT;PL
dersleri	κλάσεις	ders	κλάση	N;NOM;PL;3	N;NOM;FEM;PL
italyanca	ιταλικά	italyanca	ιταλικά	ADV	ADV
kolordu	σώμα	kolor	σώμα	N;NOM;SG;3	N;NOM;NEUT;SG
isimler	ονοματα	isim	όνομα	N;NOM;PL;3	N;NOM;NEUT;PL
isimler	ονόματα	isim	όνομα	N;NOM;PL;3	N;NOM;NEUT;PL
isimler	ονομασίες	isim	ονομασία	N;NOM;PL;3	N;NOM;FEM;PL
elizabeth	ελισάβετ	elizabeth	ελισάβετ	N;NOM;SG;3	N
madalyası	μετάλλιο	madalya	μετάλλιο	N;NOM;SG;3	N;NOM;NEUT;SG
gönderildi	υποβλήθηκε	gönder	υποβάλλω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
gönderildi	στάλθηκε	gönder	στέλνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
gönderildi	εστάλη	gönder	εστάλλω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
gönderildi	δημοσιεύτηκε	gönder	δημοσιεύω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
gönderildi	καταχωρήθηκε	gönder	καταχωρώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
gönderildi	δημοσιεύθηκε	gönder	δημοσιεύω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
mutlu	ευτυχής	mutlu	ευτυχής	ADJ	ADJ;NOM;MASC;SG
mutlu	χαρούμενος	mutlu	χαρούμενος	ADJ	ADJ;NOM;MASC;SG
mutlu	χαρούμενη	mutlu	χαρούμενος	ADJ	ADJ;NOM;FEM;SG
varlığını	παρουσια	varlık	παρουσιος	N;ACC;SG;3	N;ACC;FEM;SG
bölümler	επεισόδια	bölüm	επεισόδιο	N;NOM;PL;3	N;NOM;NEUT;PL
bölümler	τμήματα	bölüm	τμήμα	N;NOM;PL;3	N;NOM;NEUT;PL
bölümler	ενότητες	bölüm	ενότητα	N;NOM;PL;3	N;NOM;FEM;PL
bölümler	κεφάλαια	bölüm	κεφάλαιο	N;NOM;PL;3	N;NOM;NEUT;PL
bölümler	τμήματα	bölüm	τμήμα	N;NOM;PL;3	N;NOM;NEUT;PL
varlığı	παρουσία	varlık	παρουσία	N;NOM;SG;3	N;NOM;FEM;SG
oda	θάλαμος	oda	θάλαμος	N;NOM;SG;3	N;NOM;MASC;SG
oda	δωμάτιο	oda	δωμάτιο	N;NOM;SG;3	N;NOM;NEUT;SG
alınmış	τραβήχτηκε	al	τραβήχω	V;PFV;NFH;IND;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
okuma	διαβάσει	oku	διαβάζω	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;NFIN;ACT
museum	μουσείο	museum	μουσείο	N;NOM;SG;3	N;NOM;NEUT;SG
karakterler	χαρακτήρες	karak	χαρακτήρας	N;NOM;PL;3	N;NOM;FEM;PL
alanlar	χωράφια	alan	χωράφιο	N;NOM;PL;3	N;NOM;NEUT;PL
alanlar	πεδία	alan	πεδίο	N;NOM;PL;3	N;NOM;NEUT;PL
alanlar	περιοχές	alan	περιοχή	N;NOM;PL;3	N;NOM;FEM;PL
oyunculuk	ηθοποιία	oyunculuk	ηθοποιία	N;NOM;SG;3	N;NOM;FEM;SG
oyunculuk	υποκριτική	oyunculuk	υποκριτικός	N;NOM;SG;3	N;NOM;FEM;SG
eve	ηβ	ev	ηβ	N;DAT;SG;3	N
seyahat	ταξίδι	seyahat	ταξίδι	N;NOM;SG;3	N;NOM;NEUT;SG
seyahat	ταξιδι	seyahat	ταξιδι	N;NOM;SG;3	N;NOM;FEM;SG
seyahat	ταξίδι	seyahat	ταξίδι	N;NOM;SG;3	N;NOM;NEUT;SG
özgürlük	ελευθερια	özgürlük	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
özgürlük	ελευθερία	özgürlük	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
özgürlük	ελευθερία	özgürlük	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
hizmetleri	υπηρεσίες	hizmet	υπηρεσία	N;NOM;PL;3	N;NOM;FEM;PL
kapısı	θύρα	kapı	θύρα	N;NOM;SG;3	N;NOM;FEM;SG
kapısı	πύλη	kapı	πύλη	N;NOM;SG;3	N;NOM;FEM;SG
ton	ton	ton	ton		
şikayet	αναφορά	şikayet	αναφορά	N;NOM;SG;3	N;NOM;FEM;SG
şikayet	παράπονο	şikayet	παράπονο	N;NOM;SG;3	N;NOM;NEUT;SG
şikayet	καταγγελία	şikayet	καταγγελία	N;NOM;SG;3	N;NOM;FEM;SG
öğrenciler	σπουδαστές	öğrenci	σπουδαστής	N;NOM;PL;3	N;NOM;MASC;PL
öğrenciler	μαθητές	öğrenci	μαθητής	N;NOM;PL;3	N;NOM;MASC;PL
öğrenciler	φοιτητές	öğrenci	φοιτητής	N;NOM;PL;3	N;NOM;MASC;PL
kaydetti	σημειώθηκε	kaydet	σημειώνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
kaydetti	σημείωσε	kaydet	σημειώνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
caddesi	λεωφόρος	cadde	λεωφόρος	N;NOM;SG;3	N;NOM;FEM;SG
kökeni	προέλευση	köken	προέλευση	N;ACC;SG;3	N;ACC;FEM;SG
kökeni	προέλευση	köken	προέλευση	N;ACC;SG;3	N;ACC;FEM;SG
fabrikası	εργοστάσιο	fabrikası	εργοστάσιο	N;NOM;SG;3	N;NOM;NEUT;SG
yazarlar	συγγραφείς	yazar	σύγγραφη	N;NOM;PL;3	N;NOM;MASC;PL
yazarlar	δημιουργοί	yazar	δημιουργός	N;NOM;PL;3	N;NOM;MASC;PL
yazarlar	συντάκτες	yazar	συντάκτης	N;NOM;PL;3	N;NOM;MASC;PL
yazarlar	συγγραφείς	yazar	σύγγραφη	N;NOM;PL;3	N;NOM;MASC;PL
açılış	άνοιγμα	açılış	άνοιγμα	N;NOM;SG;3	N;NOM;NEUT;SG
numarası	αριθμός	numara	αριθμός	N;NOM;SG;3	N;NOM;MASC;SG
numarası	νούμερο	numara	νούμερος	N;NOM;SG;3	N
kalabalık	πλήθος	kalabalık	πλήθος	N;NOM;SG;3	N;NOM;NEUT;SG
kalabalık	πλήθος	kalabalık	πλήθος	N;NOM;SG;3	N;NOM;NEUT;SG
korumak	προστατέψω	koru	προστατέψω	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;IND;SG;1;FIN;ACT
makale	αρθρο	makale	αρθρο	N;NOM;SG;3	N;NOM;NEUT;SG
makale	άρθρο	makale	άρθρο	N;NOM;SG;3	N;NOM;NEUT;SG
politikası	πολιτική	politikası	πολιτική	N;NOM;SG;3	N;NOM;FEM;SG
örneği	παράδειγμα	örnek	παράδειγμα	N;NOM;SG;3	N;NOM;NEUT;SG
örneği	παραδειγμα	örnek	παραδειγμα	N;NOM;SG;3	N;NOM;NEUT;SG
yöntem	μεθοδολογία	yöntem	μεθοδολογία	N;NOM;SG;3	N;NOM;FEM;SG
yöntem	τροπος	yöntem	τροπος	N;NOM;SG;3	N;NOM;MASC;SG
yöntem	μέθοδος	yöntem	μέθοδος	N;NOM;SG;3	N;NOM;FEM;SG
bulunmuş	βρεθηκε	bul	βρίσκω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
bulunmuş	βρέθηκε	bul	βρίσκω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
tarafsız	αμερόληπτη	tarafsız	αμερόληπτος	ADJ	ADJ;NOM;FEM;SG
tarafsız	ουδέτερη	tarafsız	ούδετερος	ADJ	ADJ;NOM;FEM;SG
tarafsız	αμερόληπτο	tarafsız	αμερόληπτος	ADJ	ADJ;NOM;NEUT;SG
tarafsız	αμερόληπτη	tarafsız	αμερόληπτος	ADJ	ADJ;NOM;FEM;SG
belirtilen	καθορισμένη	belir	καθορίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
belirtilen	καθορισμένο	belir	καθορίζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
mezarlığı	νεκροταφείο	mezarlık	νεκροταφείο	N;NOM;SG;3	N;NOM;NEUT;SG
mezarlığı	κοιμητήριο	mezarlık	κοιμητήριο	N;NOM;SG;3	N;NOM;NEUT;SG
mezarlığı	νεκροταφείο	mezarlık	νεκροταφείο	N;NOM;SG;3	N;NOM;NEUT;SG
köpek	σκυλάκι	köpek	σκυλάκι	N;NOM;SG;3	N;NOM;NEUT;SG
köpek	σκύλος	köpek	σκύλος	N;NOM;SG;3	N;NOM;MASC;SG
köpek	σκυλί	köpek	σκυλί	N;NOM;SG;3	N;NOM;NEUT;SG
kredi	δάνειο	kredi	δάνειο	N;NOM;SG;3	N;NOM;NEUT;SG
kapı	θύρα	kapı	θύρα	N;NOM;SG;3	N;NOM;FEM;SG
kapı	πύλη	kapı	πύλη	N;NOM;SG;3	N;NOM;FEM;SG
kapı	πορτα	kapı	πορτα	N;NOM;SG;3	N;NOM;FEM;SG
ikincisi	δεύτερο	ikinci	δεύτερος	NUM;NOM;SG;3	NUM;NOM;NEUT;SG
ikincisi	δεύτερος	ikinci	δεύτερος	NUM;NOM;SG;3	NUM;NOM;MASC;SG
ikincisi	δεύτερη	ikinci	δεύτερος	NUM;NOM;SG;3	NUM;NOM;FEM;SG
kuralları	προσανατολισμούς	kural	προσανατολισμός	N;ACC;PL;3	N;ACC;MASC;PL
diller	γλώσσες	dil	γλώσσα	N;NOM;PL;3	N;NOM;FEM;PL
önemi	σημασία	önem	σημασία	N;NOM;SG;3	N;NOM;FEM;SG
önemi	σημασία	önem	σημασία	N;NOM;SG;3	N;NOM;FEM;SG
düzenlendi	επεξεργάστηκε	düzenle	επεξεργώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
sandalye	πολυθρόνα	sandalye	πολυθρόνω	N;NOM;SG;3	N;NOM;FEM;SG
sandalye	καρέκλα	sandalye	καρέκλος	N;NOM;SG;3	N;NOM;FEM;SG
sun	κυρ	sun	κυρ		
sokak	οδός	sokak	οδός	N;NOM;SG;3	N;NOM;FEM;SG
sokak	δρόμος	sokak	δρόμος	N;NOM;SG;3	N;NOM;MASC;SG
sokak	δρομάκι	sokak	δρομάκι	N;NOM;SG;3	N;NOM;NEUT;SG
sokak	σοκάκι	sokak	σοκάκι	N;NOM;SG;3	N;NOM;NEUT;SG
karayolu	οδός	karayolu	οδός	N;NOM;SG;3	N;NOM;FEM;SG
karayolu	δρόμος	karayolu	δρόμος	N;NOM;SG;3	N;NOM;MASC;SG
karayolu	αυτοκινητόδρομος	karayolu	αυτοκινητόδρομος	N;NOM;SG;3	N;NOM;MASC;SG
karayolu	λεωφόρος	karayolu	λεωφόρος	N;NOM;SG;3	N;NOM;FEM;SG
karayolu	αυτοκινητόδρομο	karayolu	αυτοκινητόδρομος	N;NOM;SG;3	N;NOM;MASC;SG
kraliçe	βασιλισσα	kraliçe	βασιλισσα	N;NOM;SG;3	N;NOM;FEM;SG
kraliçe	βασίλισσα	kraliçe	βασίλισσα	N;NOM;SG;3	N;NOM;FEM;SG
yetersiz	ανεπαρκείς	yetersiz	ανεπαρκής	ADJ	ADJ;NOM;FEM;PL
yetersiz	ανεπαρκής	yetersiz	ανεπαρκής	ADJ	ADJ;NOM;MASC;SG
yetersiz	ανίκανη	yetersiz	ανίκανος	ADJ	ADJ;NOM;FEM;SG
yetersiz	ανίκανος	yetersiz	ανίκανος	ADJ	ADJ;NOM;MASC;SG
yetersiz	ανίκανοι	yetersiz	ανίκανος	ADJ	ADJ;NOM;MASC;PL
yetersiz	ανεπαρκείς	yetersiz	ανεπαρκής	ADJ	ADJ;NOM;FEM;PL
yetersiz	ανεπαρκής	yetersiz	ανεπαρκής	ADJ	ADJ;NOM;MASC;SG
konular	θεματα	konu	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
konular	θέματα	konu	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
konular	υπήκοοι	konu	υπήκοοι	N;NOM;PL;3	N;NOM;MASC;PL
konular	θεματα	konu	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
konular	νήματα	konu	νήμα	N;NOM;PL;3	N;NOM;NEUT;PL
matematiksel	μαθηματική	matematiksel	μαθηματικός	ADJ	ADJ;NOM;FEM;SG
matematiksel	μαθηματικό	matematiksel	μαθηματικός	ADJ	ADJ;NOM;NEUT;SG
fikri	ιδέα	fikir	ιδέα	N;NOM;SG;3	N;NOM;FEM;SG
fikri	ιδεα	fikir	ιδεα	N;NOM;SG;3	N;NOM;FEM;SG
sorunlar	ιδιαιτερότητες	sorun	ιδιαιτερότητα	N;NOM;PL;3	N;NOM;FEM;PL
sorunlar	προβληματα	sorun	πρόβλημα	N;NOM;PL;3	N;NOM;NEUT;PL
sorunlar	προβλήματα	sorun	πρόβλημα	N;NOM;PL;3	N;NOM;NEUT;PL
sorunlar	θέματα	sorun	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
sorunlar	θεματα	sorun	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
programları	προγράμματα	program	πρόγραμμα	N;NOM;PL;3	N;NOM;NEUT;PL
programları	προγράμματα	program	πρόγραμμα	N;NOM;PL;3	N;NOM;NEUT;PL
kitaplar	βιβλία	kitap	βιβλία	N;NOM;PL;3	N;NOM;NEUT;PL
kitaplar	βιβλια	kitap	βιβλια	N;NOM;PL;3	N;NOM;NEUT;PL
askerler	στρατεύματα	asker	στράτευμα	N;NOM;PL;3	N;NOM;NEUT;PL
askerler	στρατιώτες	asker	στρατιώτης	N;NOM;PL;3	N;NOM;MASC;PL
askerler	στρατιώτες	asker	στρατιώτης	N;NOM;PL;3	N;NOM;MASC;PL
daire	διαμέρισμα	daire	διαμέρισμα	N;NOM;SG;3	N;NOM;NEUT;SG
daire	κύκλος	daire	κύκλος	N;NOM;SG;3	N;NOM;MASC;SG
daire	διαμέρισμα	daire	διαμέρισμα	N;NOM;SG;3	N;NOM;NEUT;SG
haritası	χάρτης	harita	χάρτης	N;NOM;SG;3	N;NOM;MASC;SG
makine	μηχανή	makine	μηχανή	N;NOM;SG;3	N;NOM;FEM;SG
makine	μηχάνημα	makine	μηχάνημα	N;NOM;SG;3	N;NOM;NEUT;SG
sessiz	σιωπηλό	sessiz	σιωπηλός	ADJ	ADJ;NOM;NEUT;SG
sessiz	σιωπηλή	sessiz	σιωπηλός	ADJ	ADJ;NOM;FEM;SG
sessiz	σιωπηλός	sessiz	σιωπηλός	ADJ	ADJ;NOM;MASC;SG
antrenör	εκπαιδευτής	antrenör	εκπαιδευτής	N;NOM;SG;3	N;NOM;MASC;SG
antrenör	γυμναστής	antrenör	γυμναστής	N;NOM;SG;3	N;NOM;MASC;SG
antrenör	προπονητής	antrenör	προπονητής	N;NOM;SG;3	N;NOM;MASC;SG
antrenör	κόουτς	antrenör	κόουτς	N;NOM;SG;3	N;NOM;MASC;SG
eğlence	πλάκα	eğlence	πλάκα	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	διασκέδαση	eğlence	διασκέδαση	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	ψυχαγωγία	eğlence	ψυχαγωγία	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	αναψυχή	eğlence	αναψυχή	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	διασκέδαση	eğlence	διασκέδαση	N;NOM;SG;3	N;NOM;FEM;SG
eğlence	ψυχαγωγία	eğlence	ψυχαγωγία	N;NOM;SG;3	N;NOM;FEM;SG
miktarı	ποσό	miktar	ποσό	N;NOM;SG;3	N;NOM;NEUT;SG
miktarı	ποσότητα	miktar	ποσότητα	N;NOM;SG;3	N;NOM;FEM;SG
maçlar	αγώνες	maç	αγώνας	N;NOM;PL;3	N;NOM;MASC;PL
maçlar	σπίρτα	maç	σπίρτα	N;NOM;PL;3	N;NOM;NEUT;PL
maçlar	παιχνίδια	maç	παιχνίδιο	N;NOM;PL;3	N;NOM;NEUT;PL
maçlar	αγωνες	maç	αγωνας	N;NOM;PL;3	N;NOM;MASC;PL
maçlar	αγώνες	maç	αγώνας	N;NOM;PL;3	N;NOM;MASC;PL
parçalar	μέρη	parça	μέρος	N;NOM;PL;3	N;NOM;NEUT;PL
parçalar	συστατικά	parça	συστατικά	N;NOM;PL;3	N;NOM;NEUT;PL
parçalar	εξαρτήματα	parça	εξαρτήμα	N;NOM;PL;3	N;NOM;NEUT;PL
yoğunluğu	ένταση	yoğunluk	ένταση	N;ACC;SG;3	N;ACC;FEM;SG
yoğunluğu	πυκνότητα	yoğunluk	πυκνότητα	N;ACC;SG;3	N;ACC;FEM;SG
görüldü	εντοπίστηκε	gör	εντοπίζω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
görüldü	εθεάθη	gör	εθεάθω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
hıristiyan	χριστιανός	hıristiyan	χριστιανός	N;NOM;SG;3	N;NOM;MASC;SG
yapılar	δομές	yap	δομή	N;NOM;PL;3	N;NOM;FEM;PL
yapılar	κατασκευές	yap	κατασκευή	N;NOM;PL;3	N;NOM;FEM;PL
