com	mit	com	mit	ADP	ADP
experimental	experimenteller	experimental	experimentell	ADJ;MASC;SG	ADJ
experimental	experimentell	experimental	experimentell	ADJ;MASC;SG	ADJ
experimental	experimentellen	experimental	experimentell	ADJ;MASC;SG	ADJ
etapas	bühnen	etapa	bühnen	N;FEM;PL	N;NOM;PL
entrega	auslieferung	entrega	auslieferung	N;FEM;SG	N;NOM;FEM;SG
classificados	eingestuft	classificar	einstufen	V;MASC;PL;V.PTCP	V;V.PTCP
classificados	bewertet	classificar	bewerten	V;MASC;PL;V.PTCP	V;V.PTCP
classificados	kleinanzeigen	classificar	kleinanzeigen	V;MASC;PL;V.PTCP	V;V.PTCP
classificados	anzeigen	classificar	anzeigen	V;MASC;PL;V.PTCP	V;NFIN
ocasiões	anlässe	ocasião	anlassen	N;FEM;PL	N;NOM;FEM;PL
observar	beobachte	observar	beobachte	V;NFIN	V;IND;SG;3;PRS;FIN
observar	beachten	observar	beichen	V;NFIN	V;NFIN
observar	beobachten	observar	beobachten	V;NFIN	V;NFIN
atração	sehenswürdigkeit	atração	sehenswürdigkeit	N;FEM;SG	N;NOM;FEM;SG
riqueza	reichtums	riqueza	reichtums	N;FEM;SG	N;NOM;NEUT
riqueza	reichtums	riqueza	reichtums	N;FEM;SG	N;NOM;NEUT
escapar	fliehen	escapar	fliehen	V;NFIN	V;NFIN
escapar	entkommen	escapar	entkommen	V;NFIN	V;NFIN
escapar	fliehen	escapar	fliehen	V;NFIN	V;NFIN
escapar	entkommen	escapar	entkommen	V;NFIN	V;NFIN
escapar	entfliehen	escapar	entfliehen	V;NFIN	V;NFIN
rendimento	erträge	rendimento	erträg	N;MASC;SG	N
históricas	historische	histórico	historisch	ADJ;FEM;PL	ADJ;NOM;FEM;PL
históricas	altstadt	histórico	altstadt	ADJ;FEM;PL	ADJ
históricas	historische	histórico	historisch	ADJ;FEM;PL	ADJ;NOM;FEM;PL
resolveu	geklärt	resolver	klären	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	entschlossen	resolver	entschlossen	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	behoben	resolver	beheben	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	gelöst	resolver	lösen	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	aufgelöst	resolver	auflösen	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	aufgeklärt	resolver	auflären	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	behoben	resolver	beheben	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	gelöst	resolver	lösen	V;IND;SG;3;PST;FIN	V;V.PTCP
resolveu	beseitigt	resolver	beseitigen	V;IND;SG;3;PST;FIN	V;V.PTCP
adequado	geeignet	adequado	geeignet	ADJ;MASC;SG	ADJ
adequado	angemessen	adequado	angemessen	ADJ;MASC;SG	ADJ
adequado	angemessener	adequado	angemessen	ADJ;MASC;SG	ADJ
adequado	passend	adequado	passend	ADJ;MASC;SG	ADJ
adequado	geeignet	adequado	geeignet	ADJ;MASC;SG	ADJ
adequado	angemessener	adequado	angemessen	ADJ;MASC;SG	ADJ
adequado	angemessen	adequado	angemessen	ADJ;MASC;SG	ADJ
remover	entfernen	remover	entfernen	V;NFIN	V;NFIN
remover	entfernen	remover	entfernen	V;NFIN	V;NFIN
remover	entferne	remover	entfernen	V;NFIN	V;SG;FIN
aprender	erlernen	aprender	erlernen	V;NFIN	V;NFIN
aprender	lernen	aprender	lernen	V;NFIN	V;NFIN
aprender	erfahren	aprender	erfahren	V;NFIN	V;V.PTCP
aprender	erfahre	aprender	erfahren	V;NFIN	V;SG;FIN
aprender	erlernen	aprender	erlernen	V;NFIN	V;NFIN
aprender	lernen	aprender	lernen	V;NFIN	V;NFIN
aprender	lerne	aprender	lernen	V;NFIN	V;IND;SG;3;FIN
integrar	integrieren	integrar	integrieren	V;NFIN	V;NFIN
integrar	integrieren	integrar	integrieren	V;NFIN	V;NFIN
sério	schwerwiegend	sério	schwerwiegend	ADJ;MASC;SG	ADJ
sério	ernsthaft	sério	ernsthaft	ADJ;MASC;SG	ADJ
sério	ernste	sério	ernst	ADJ;MASC;SG	ADJ;NOM;SG
sério	ernsthaft	sério	ernsthaft	ADJ;MASC;SG	ADJ
sério	ernstlich	sério	ernstlich	ADJ;MASC;SG	ADJ
provar	probieren	provar	probieren	V;NFIN	V;NFIN
provar	schmecken	provar	schmecken	V;NFIN	V;NFIN
provar	beweist	provar	beweisen	V;NFIN	V;IND;SG;3;PRS;FIN
provar	beweisen	provar	beweisen	V;NFIN	V;NFIN
provar	beweisen	provar	beweisen	V;NFIN	V;NFIN
exércitos	armeen	exército	armeen	N;MASC;PL	N;NOM;PL
exércitos	wirte	exército	wird	N;MASC;PL	N;NOM;MASC;PL
quadrados	plätze	quadrados	platz	N;MASC;PL	N;NOM;MASC;PL
shift	verschiebung	shift	verschiebung	N;MASC;SG	N;SG
construídos	aufgebaut	construir	aufbauen	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	gebaut	construir	bauen	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	errichtet	construir	errichten	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	erbaut	construir	erbauen	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	aufgebaut	construir	aufbauen	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	gebaut	construir	bauen	V;MASC;PL;V.PTCP	V;V.PTCP
construídos	konstruiert	construir	konstruieren	V;MASC;PL;V.PTCP	V;V.PTCP
condenado	überführt	condenar	überführen	V;MASC;SG;V.PTCP	V;V.PTCP
condenado	verurteilt	condenar	verurteilen	V;MASC;SG;V.PTCP	V;V.PTCP
condenado	verurteilte	condenar	verurteilen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
condenado	verurteilt	condenar	verurteilen	V;MASC;SG;V.PTCP	V;V.PTCP
condenado	verurteilte	condenar	verurteilen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
condenado	verurteilt	condenar	verurteilen	V;MASC;SG;V.PTCP	V;V.PTCP
condenado	verurteilte	condenar	verurteilen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
condenado	verurteilte	condenar	verurteilen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
fechado	abgeschlossen	fechar	abschließen	V;MASC;SG;V.PTCP	V;V.PTCP
fechado	gesperrt	fechar	sperren	V;MASC;SG;V.PTCP	V;V.PTCP
fechado	verschlossen	fechar	verschlossen	V;MASC;SG;V.PTCP	V;V.PTCP
fechado	verriegelt	fechar	verriegeln	V;MASC;SG;V.PTCP	V;V.PTCP
fechado	abgeschlossen	fechar	abschließen	V;MASC;SG;V.PTCP	V;V.PTCP
fechado	geschlossen	fechar	schließen	V;MASC;SG;V.PTCP	V;V.PTCP
simultaneamente	zugleich	simultaneamente	zugleich	ADV	ADV
roupa	outfit	roupa	outfit	N;FEM;SG	N;SG
roupa	kleidung	roupa	kleidung	N;FEM;SG	N;NOM;FEM;SG
roupa	kleidung	roupa	kleidung	N;FEM;SG	N;NOM;FEM;SG
bolsa	handtasche	bolsa	handtasch	N;FEM;SG	N;NOM;FEM;SG
bolsa	handtasche	bolsa	handtasch	N;FEM;SG	N;NOM;FEM;SG
bolsa	handtasche	bolsa	handtasch	N;FEM;SG	N;NOM;FEM;SG
literário	literatur	literário	literatur	ADJ;MASC;SG	ADJ
transformou	verwandelt	transformar	verwandeln	V;IND;SG;3;PST;FIN	V;V.PTCP
transformou	verwandelte	transformar	verwandeln	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
transformou	gewandelt	transformar	wandeln	V;IND;SG;3;PST;FIN	V;V.PTCP
transformou	umgewandelt	transformar	umwandeln	V;IND;SG;3;PST;FIN	V;V.PTCP
financeiro	finanziell	financeiro	finanziell	ADJ;MASC;SG	ADJ
financeiro	finanziellen	financeiro	finanziell	ADJ;MASC;SG	ADJ
objectivo	ziel	objectivo	ziel	N;MASC;SG	N;NOM;NEUT;SG
explicação	erklärung	explicação	erklärung	N;FEM;SG	N;NOM;FEM;SG
mostrado	gezeigt	mostrar	zeigen	V;MASC;SG;V.PTCP	V;V.PTCP
mostrado	angezeigt	mostrar	anzeigen	V;MASC;SG;V.PTCP	V;V.PTCP
mostrado	ausgestellt	mostrar	ausstellen	V;MASC;SG;V.PTCP	V;V.PTCP
privado	privater	privado	privat	ADJ;MASC;SG	ADJ
privado	privat	privado	privat	ADJ;MASC;SG	ADJ
fornecer	liefern	fornecer	liefern	V;NFIN	V;NFIN
fornecer	bereitstellen	fornecer	bereitstellen	V;NFIN	V;NFIN
bancos	banken	banco	banken	N;MASC;PL	N;PL
bancos	plätze	banco	platz	N;MASC;PL	N;NOM;MASC;PL
opcional	fakultativ	opcional	fakultativ	ADJ;MASC;SG	ADJ
opcional	optional	opcional	optional	ADJ;MASC;SG	ADJ
opcional	freiwillig	opcional	freiwillig	ADJ;MASC;SG	ADJ
abandonou	aufgegeben	abandonar	aufgeben	V;IND;SG;3;PST;FIN	V;V.PTCP
abandonou	verlassen	abandonar	verlassen	V;IND;SG;3;PST;FIN	V;NFIN
abandonou	stillgelegt	abandonar	stilllegen	V;IND;SG;3;PST;FIN	V;V.PTCP
abandonou	zurückgelassen	abandonar	zurücklassen	V;IND;SG;3;PST;FIN	V;V.PTCP
dura	hält	durar	halten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dura	währt	durar	währen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dura	dauert	durar	dauern	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
organizar	organisieren	organizar	organisieren	V;NFIN	V;NFIN
organizar	ordnen	organizar	ordnen	V;NFIN	V;NFIN
organizar	organisieren	organizar	organisieren	V;NFIN	V;NFIN
organizar	organisieren	organizar	organisieren	V;NFIN	V;NFIN
organizar	veranlassen	organizar	veranlassen	V;NFIN	V;NFIN
organizar	ordnen	organizar	ordnen	V;NFIN	V;NFIN
organizar	arrangieren	organizar	arrangieren	V;NFIN	V;NFIN
teclados	tastaturen	teclado	tastatur	N;MASC;PL	N;NOM;PL
marinho	marine	marinho	marin	N;MASC;SG	N;NOM;FEM;SG
assassinado	umgebracht	assassinar	umbringen	V;MASC;SG;V.PTCP	V;V.PTCP
assassinado	getötet	assassinar	töten	V;MASC;SG;V.PTCP	V;V.PTCP
assassinado	ermordet	assassinar	ermorden	V;MASC;SG;V.PTCP	V;V.PTCP
assassinado	ermordet	assassinar	ermorden	V;MASC;SG;V.PTCP	V;V.PTCP
creditado	angerechnet	creditar	anrechnen	V;MASC;SG;V.PTCP	V;V.PTCP
creditado	gutgeschrieben	creditar	gutgeschrieben	V;MASC;SG;V.PTCP	V;V.PTCP
creditado	zugeschrieben	creditar	zuschreiben	V;MASC;SG;V.PTCP	V;V.PTCP
intelectual	intellektueller	intelectual	intellektuell	ADJ;MASC;SG	ADJ
intelectual	intellektuell	intelectual	intellektuell	ADJ;MASC;SG	ADJ
intelectual	intellektuellen	intelectual	intellektuell	ADJ;MASC;SG	ADJ
intelectual	geistiges	intelectual	geistig	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sofre	erleiden	sofrer	erleiden	V;IND;SG;3;PRS;FIN	V;NFIN
sofre	leidet	sofrer	leiden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sofre	leide	sofrer	leide	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sofre	erleidet	sofrer	erleiden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sofre	leidet	sofrer	leiden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cai	fällt	cair	fallen|fällen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cai	wasserfällen	cair	wasserfallen	V;IND;SG;3;PRS;FIN	V;NFIN
compilação	sammlung	compilação	sammlung	N;FEM;SG	N;NOM;FEM;SG
compilação	zusammenstellung	compilação	zusammenstellung	N;FEM;SG	N;NOM;FEM;SG
compilação	erstellung	compilação	Erstellung	N;FEM;SG	N;NOM;FEM;SG
cooperação	mitarbeit	cooperação	mitarbeit	N;FEM;SG	N;NOM;SG
cooperação	kooperation	cooperação	kooperation	N;FEM;SG	N;SG
cérebro	gehirn	cérebro	gehern	N;MASC;SG	N;NOM;SG
cérebro	gehirn	cérebro	gehern	N;MASC;SG	N;NOM;SG
arquidiocese	erzdiözese	arquidiocese	erzdiözese	N;FEM;SG	N;NOM;NEUT;SG
consequentemente	demzufolge	consequentemente	demzufolge	ADV	ADV
consequentemente	infolgedessen	consequentemente	infolgedessen	ADV	ADV
aliado	alliierte	aliar	alliieren	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
aliado	verbündete	aliar	verbünden	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
aliado	verbündete	aliar	verbünden	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
desenvolve	entwickelt	desenvolver	entwickeln	V;IND;SG;3;PRS;FIN	V;V.PTCP
amante	meisterin	amante	meisterin	N;MASC;SG	N;NOM;FEM;SG
avaliar	beurteilen	avaliar	beurteilen	V;NFIN	V;NFIN
avaliar	bewerten	avaliar	bewerten	V;NFIN	V;NFIN
avaliar	bewerten	avaliar	bewerten	V;NFIN	V;NFIN
avaliar	evaluieren	avaliar	evaluieren	V;NFIN	V;NFIN
avaliar	auswerten	avaliar	auswerten	V;NFIN	V;NFIN
goleada	niederlage	goleada	niederlage	N;FEM;SG	N;NOM;FEM;SG
exílio	exil	exílio	exil	N;MASC;SG	N;NOM;MASC;SG
químico	chemie	químico	chemie	N;MASC;SG	N;NOM;FEM
aumenta	vergrößern	aumentar	vergrößern	V;IND;SG;3;PRS;FIN	V;NFIN
aumenta	erhöhen	aumentar	erhöhen	V;IND;SG;3;PRS;FIN	V;NFIN
aumenta	erhöht	aumentar	erhöhen	V;IND;SG;3;PRS;FIN	V;V.PTCP
documentação	dokumentation	documentação	dokumentation	N;FEM;SG	N;NOM;FEM;SG
orientais	ost	oriental	ost	N;MASC;PL	N;NOM;NEUT
precisamente	genau	precisamente	genau	ADV	ADV
une	vereint	unir	vereinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;FIN
une	vereinigt	unir	vereinigen	V;IND;SG;3;PRS;FIN	V;V.PTCP
positivo	positiver	positivo	positiv	ADJ;MASC;SG	ADJ
positivo	positiv	positivo	positiv	ADJ;MASC;SG	ADJ
positivo	positiven	positivo	positiv	ADJ;MASC;SG	ADJ
positivo	positives	positivo	positiv	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
compreensão	verständnis	compreensão	verständnis	N;FEM;SG	N;NOM;NEUT;SG
compreensão	verständnis	compreensão	verständnis	N;FEM;SG	N;NOM;NEUT;SG
organismos	organismen	organismo	organismen	N;MASC;PL	N;PL
toma	nehmen	tomar	nehmen	V;IND;SG;3;PRS;FIN	V;NFIN
toma	übernehmen	tomar	übernehmen	V;IND;SG;3;PRS;FIN	V;NFIN
toma	nehme	tomar	nehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fabricação	fertigung	fabricação	Fertigung	N;FEM;SG	N;NOM;FEM;SG
fabricação	herstellung	fabricação	herstellung	N;FEM;SG	N;NOM;FEM;SG
fabricação	fertigung	fabricação	Fertigung	N;FEM;SG	N;NOM;FEM;SG
fabricação	herstellung	fabricação	herstellung	N;FEM;SG	N;NOM;FEM;SG
sugestão	empfehlung	sugestão	empfehlung	N;FEM;SG	N;NOM;FEM;SG
abre	geöffnet	abrir	öffnen	V;IND;SG;3;PRS;FIN	V;V.PTCP
abre	öffnen	abrir	öffnen	V;IND;SG;3;PRS;FIN	V;NFIN
abre	eröffnet	abrir	eröffnen	V;IND;SG;3;PRS;FIN	V;V.PTCP
abre	geöffnet	abrir	öffnen	V;IND;SG;3;PRS;FIN	V;V.PTCP
abre	öffnet	abrir	öffnen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
alterar	abändern	alterar	abändern	V;NFIN	V;NFIN
investimentos	kapitalanlagen	investimento	kapitalanlagen	N;MASC;PL	N;NOM;FEM;PL
investimentos	kapitalanlagen	investimento	kapitalanlagen	N;MASC;PL	N;NOM;FEM;PL
investimentos	investitionskosten	investimento	investitionskosten	N;MASC;PL	N;NOM;PL
aprovada	genehmigte	aprovar	genehmigt	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
aprovada	genehmigt	aprovar	hehmigen	V;FEM;SG;V.PTCP	V;V.PTCP
aprovada	zugelassen	aprovar	zulassen	V;FEM;SG;V.PTCP	V;V.PTCP
previsto	vorgesehen	prever	vorsehen	V;MASC;SG;V.PTCP	V;V.PTCP
previsto	vorhergesehen	prever	vorhersehen	V;MASC;SG;V.PTCP	V;V.PTCP
previsto	vorhergesehen	prever	vorhersehen	V;MASC;SG;V.PTCP	V;V.PTCP
previsto	vorhergesagt	prever	vorhersagen	V;MASC;SG;V.PTCP	V;V.PTCP
previsto	vorausgesagt	prever	voraussagen	V;MASC;SG;V.PTCP	V;V.PTCP
pronto	bereit	pronto	bereit	ADJ;MASC;SG	ADJ
pronto	fertig	pronto	fertig	ADJ;MASC;SG	ADJ
oferta	angebot	oferta	anpieten	N;FEM;SG	N;NOM;NEUT;SG
confirmou	bestätigte	confirmar	bestätigen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
confirmou	bestätigt	confirmar	bestätigen	V;IND;SG;3;PST;FIN	V;V.PTCP
comprar	kaufen	comprar	kaufen	V;NFIN	V;NFIN
comprar	kaufen	comprar	kaufen	V;NFIN	V;NFIN
comprar	kaufen	comprar	kaufen	V;NFIN	V;NFIN
forçado	zwang	forçar	zwingen	V;MASC;SG;V.PTCP	V;SG;FIN
forçado	gezwungen	forçar	zwingen	V;MASC;SG;V.PTCP	V;V.PTCP
forçado	erzwungen	forçar	erzwingen	V;MASC;SG;V.PTCP	V;V.PTCP
correntes	strömungen	corrente	strömung	N;MASC;PL	N;NOM;FEM;PL
gerar	erzeugen	gerar	erzeugen	V;NFIN	V;NFIN
gerar	generieren	gerar	generieren	V;NFIN	V;NFIN
gerar	erzeugen	gerar	erzeugen	V;NFIN	V;NFIN
gerar	generieren	gerar	generieren	V;NFIN	V;NFIN
cálculo	kalkulation	cálculo	kalkulation	N;MASC;SG	N;NOM;FEM;SG
cálculo	kalkül	cálculo	kalkül	N;MASC;SG	N;SG
pobre	schlecht	pobre	schlecht	ADJ;MASC;SG	ADJ
pobre	arme	pobre	arm	ADJ;MASC;SG	ADJ;NOM
pobre	arm	pobre	arm	ADJ;MASC;SG	ADJ
pobre	armen	pobre	arm	ADJ;MASC;SG	ADJ
pobre	armer	pobre	armer	ADJ;MASC;SG	ADJ
créditos	kredite	crédito	kredit	N;MASC;PL	N;NOM;FEM;PL
permanecer	bleiben	permanecer	bleiben	V;NFIN	V;NFIN
permanecer	verbleiben	permanecer	verbleiben	V;NFIN	V;NFIN
permanecer	bleibt	permanecer	bleiben	V;NFIN	V;IND;SG;3;PRS;FIN
disposição	bestimmung	disposição	bestimmung	N;FEM;SG	N;NOM;FEM;SG
disposição	gliederung	disposição	gliederung	N;FEM;SG	N;NOM;FEM;SG
disposição	stimmung	disposição	stimmung	N;FEM;SG	N
explosão	explosion	explosão	explosion	N;FEM;SG	N;NOM;FEM;SG
explosão	explosion	explosão	explosion	N;FEM;SG	N;NOM;FEM;SG
parecer	stellungnahme	parecer	stellungnahme	N;MASC;SG	N;NOM;FEM;SG
parecer	meinung	parecer	meinung	N;MASC;SG	N;NOM;FEM;SG
iguais	gleiche	igual	gleich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
iguais	gleichen	igual	gleich	ADJ;MASC;PL	ADJ;NOM;MASC;PL
registrado	eingetragene	registrar	eingetragen	V;MASC;SG;V.PTCP	V;V.PTCP
registrado	registriert	registrar	registrieren	V;MASC;SG;V.PTCP	V;V.PTCP
registrado	eingetragen	registrar	eintragen	V;MASC;SG;V.PTCP	V;V.PTCP
registrado	einschreiben	registrar	einschreiben	V;MASC;SG;V.PTCP	V;NFIN
registrado	erfasst	registrar	erfassen	V;MASC;SG;V.PTCP	V;V.PTCP
registrado	aufgezeichnet	registrar	aufzeichnen	V;MASC;SG;V.PTCP	V;V.PTCP
registrado	aufgenommen	registrar	aufnehmen	V;MASC;SG;V.PTCP	V;V.PTCP
quarenta	vierzig	quarenta	vierzig	NUM	NUM
organismo	organismus	organismo	organismus	N;MASC;SG	N;NOM;MASC;SG
demonstra	demonstriert	demonstrar	demonstrieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
demonstra	beweist	demonstrar	beweisen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
seguro	versicherung	seguro	versicherung	N;MASC;SG	N;NOM;FEM;SG
seguro	sicherung	seguro	sicherung	N;MASC;SG	N;FEM;SG
oferecer	bieten	oferecer	bieten	V;NFIN	V;NFIN
oferecer	biete	oferecer	bieten	V;NFIN	V;SG;FIN
oferecer	anbieten	oferecer	anbieten	V;NFIN	V;NFIN
descrever	beschreiben	descrever	beschreiben	V;NFIN	V;NFIN
descrever	beschreibe	descrever	beschreiben	V;NFIN	V;IND;SG;3;PRS;FIN
constantes	beständig	constante	beständig	ADJ;MASC;PL	ADJ
constantes	konstant	constante	konstant	ADJ;MASC;PL	ADJ
constantes	ständige	constante	ständig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
mantida	behielt	manter	behalten	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
mantida	gehalten	manter	halten	V;FEM;SG;V.PTCP	V;V.PTCP
mantida	gewartet	manter	warten	V;FEM;SG;V.PTCP	V;V.PTCP
mantida	beibehalten	manter	beibehalten	V;FEM;SG;V.PTCP	V;V.PTCP
comida	nahrung	comida	nahrung	N;FEM;SG	N;NOM;FEM;SG
destinado	bestimmt	destinar	bestimmen	V;MASC;SG;V.PTCP	V;V.PTCP
marcando	markieren	marcar	markieren	V;V.MSDR	V;NFIN
instrução	anleitung	instrução	anleitung	N;FEM;SG	N;NOM;FEM;SG
adição	zugabe	adição	zugabe	N;FEM;SG	N;SG
linda	wunderschön	linda	wunderschön	ADJ;FEM;SG	ADJ
linda	schöner	linda	schön	ADJ;FEM;SG	ADJ
linda	schönste	linda	schön	ADJ;FEM;SG	ADJ;NOM;FEM;SG
linda	schön	linda	schön	ADJ;FEM;SG	ADJ
vencendo	gewinnen	vencer	gewinnen	V;V.MSDR	V;NFIN
concessão	konzession	concessão	konzession	N;FEM;SG	N;NOM;FEM;SG
concessão	gewährung	concessão	gewährung	N;FEM;SG	N;SG
sétima	siebte	sétimo	siebt	ADJ;FEM;SG	ADJ;NOM;SG
sétima	siebenten	sétimo	siebent	ADJ;FEM;SG	ADJ
sétima	siebten	sétimo	siebt	ADJ;FEM;SG	ADJ;NOM;MASC;SG
sétima	siebter	sétimo	siebter	ADJ;FEM;SG	ADJ
espetáculo	show	espetáculo	show	N;MASC;SG	N
associações	assoziationen	associação	assoziation	N;FEM;PL	N;NOM;FEM;PL
associações	vereinigungen	associação	vereinigung	N;FEM;PL	N;NOM;FEM;PL
associações	verbände	associação	verbänden	N;FEM;PL	N;NOM;PL
sofrer	erleiden	sofrer	erleiden	V;NFIN	V;NFIN
sofrer	leidet	sofrer	leiden	V;NFIN	V;IND;SG;3;PRS;FIN
sofrer	leide	sofrer	leide	V;NFIN	V;IND;SG;3;PRS;FIN
atinge	erreicht	atingir	erreichen	V;IND;SG;3;PRS;FIN	V;V.PTCP
aplicado	angewandt	aplicar	anwenden	V;MASC;SG;V.PTCP	V;V.PTCP
aplicado	angewendet	aplicar	anwenden	V;MASC;SG;V.PTCP	V;V.PTCP
aplicado	beantragte	aplicar	beantragen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
confirmado	bestätigte	confirmar	bestätigen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
confirmado	bestätigt	confirmar	bestätigen	V;MASC;SG;V.PTCP	V;V.PTCP
arts	kunst	art	kunst	N;MASC;SG	N;NOM;FEM;SG
mapas	stadtplan	mapa	stadtplan	N;MASC;PL	N
meta	ziel	meta	ziel	N;FEM;SG	N;NOM;NEUT;SG
corrupção	korruptionsbekämpfung	corrupção	korruptionsbekämpfung	N;FEM;SG	N;NOM;FEM;SG
autorização	zulassung	autorização	zulassung	N;FEM;SG	N
autorização	bewilligung	autorização	bewilligung	N;FEM;SG	N;NOM;FEM;SG
resumo	übersicht	resumo	übersichen	N;MASC;SG	N;FEM;SG
negociações	beitrittsverhandlungen	negociação	beitrittsverhandlungen	N;FEM;PL	N;NOM;FEM;PL
negociações	verhandlung	negociação	verhandlung	N;FEM;PL	N
negociações	verhandlung	negociação	verhandlung	N;FEM;PL	N
negociações	beitrittsverhandlungen	negociação	beitrittsverhandlungen	N;FEM;PL	N;NOM;FEM;PL
roll	rolle	roll	roll	N;MASC;SG	N;NOM;FEM;SG
marcação	kennzeichnung	marcação	kennzeichnung	N;FEM;SG	N;NOM;FEM;SG
marcação	termin	marcação	termin	N;FEM;SG	N;SG
marcação	berufung	marcação	berufung	N;FEM;SG	N
marcação	bestellung	marcação	bestellung	N;FEM;SG	N;NOM;FEM;SG
vingança	rache	vingança	rachen	N;FEM;SG	N;NOM;SG
vingança	rache	vingança	rachen	N;FEM;SG	N;NOM;SG
vingança	rache	vingança	rachen	N;FEM;SG	N;NOM;SG
acreditava	geglaubt	acreditar	glauben	V;IND;SG;3;IPFV;FIN	V;V.PTCP
reprodução	züchtung	reprodução	züchtung	N;FEM;SG	N;NOM;FEM;SG
vazio	nichtig	vazio	nichtig	ADJ;MASC;SG	ADJ
vazio	ungültig	vazio	ungültig	ADJ;MASC;SG	ADJ
vazio	leerer	vazio	leer	ADJ;MASC;SG	ADJ
vazio	leer	vazio	leer	ADJ;MASC;SG	ADJ
vazio	leeren	vazio	leer	ADJ;MASC;SG	ADJ
curtas	kurze	curto	kurz	ADJ;FEM;PL	ADJ;NOM;FEM;PL
curtas	kurzer	curto	kurz	ADJ;FEM;PL	ADJ
curtas	kurz	curto	kurz	ADJ;FEM;PL	ADJ
cair	fallen	cair	fallen	V;NFIN	V;NFIN
cair	fällt	cair	fallen|fällen	V;NFIN	V;IND;SG;3;PRS;FIN
contribuir	beitragen	contribuir	beitragen	V;NFIN	V;NFIN
contribuir	beitragen	contribuir	beitragen	V;NFIN	V;NFIN
coordenação	koordinierung	coordenação	koordinierung	N;FEM;SG	N;NOM;FEM;SG
coordenação	koordination	coordenação	koordination	N;FEM;SG	N;NOM;FEM;SG
viajou	gereist	viajar	reisen	V;IND;SG;3;PST;FIN	V;V.PTCP
viajou	reiste	viajar	reisen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
viajou	gereist	viajar	reisen	V;IND;SG;3;PST;FIN	V;V.PTCP
viajou	reiste	viajar	reisen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
viajou	verreist	viajar	verreisen	V;IND;SG;3;PST;FIN	V;V.PTCP
artificial	künstlich	artificial	künstlich	ADJ;MASC;SG	ADJ
artificial	künstlichen	artificial	künstlich	ADJ;MASC;SG	ADJ
artificial	künstliches	artificial	künstlich	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
artificial	künstlicher	artificial	künstlich	ADJ;MASC;SG	ADJ
placas	bleche	placa	blechen	N;FEM;PL	N;NOM
infante	kind	infante	kind	N;MASC;SG	N;NOM;NEUT;SG
amarela	gelbes	amarela	gelb	N;FEM;SG	N;NOM;NEUT;SG
atualização	aktualisierung	atualização	aktualisierung	N;FEM;SG	N;NOM;FEM;SG
