para	dla	para	dla	ADP	ADP
restauração	odtworzenie	restauração	odtworzyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
restauração	przywrócenia	restauração	przywrócić	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
impressão	druk	impressão	druk	N;FEM;SG	N;NOM;MASC;SG
impressão	odcisk	impressão	odcisk	N;FEM;SG	N;NOM;MASC;SG
impressão	drukowanie	impressão	drukować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
impressão	wrażenie	impressão	wrażenie	N;FEM;SG	N;NOM;NEUT;SG
impressão	wyświetlenie	impressão	wyświetlenie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
impressão	druk	impressão	druk	N;FEM;SG	N;NOM;MASC;SG
impressão	druku	impressão	druk	N;FEM;SG	N;GEN;MASC;SG
impressão	drukowanie	impressão	drukować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
impressão	nadrukiem	impressão	nadruk	N;FEM;SG	N;INS;MASC;SG
bloqueios	bloków	bloqueio	blok	N;MASC;PL	N;GEN;MASC;PL
bloqueios	klocki	bloqueio	klocka	N;MASC;PL	N;NOM;MASC;PL
bloqueios	bloki	bloqueio	blok	N;MASC;PL	N;NOM;MASC;PL
derrotar	pokonać	derrotar	pokonać	V;NFIN	V;PFV;NFIN;ACT
confusão	niejasności	confusão	niejasność	N;FEM;SG	N;GEN;FEM;SG
confusão	zamęt	confusão	zamęt	N;FEM;SG	N;NOM;MASC;SG
confusão	zamieszanie	confusão	zamieszanie	N;FEM;SG	N;NOM;NEUT;SG
confusão	zakłopotanie	confusão	zakłopotanie	N;FEM;SG	N;NOM;NEUT;SG
caxias	caxias	caxia	caxias	N;MASC;SG	N;NOM;MASC;SG
dimensão	wymiar	dimensão	wymiar	N;FEM;SG	N;NOM;MASC;SG
dimensão	wielkość	dimensão	wielkość	N;FEM;SG	N;ACC;FEM;SG
dimensão	rozmiar	dimensão	rozmiar	N;FEM;SG	N;NOM;MASC;SG
tensão	napięcia	tensão	napięcie	N;FEM;SG	N;GEN;NEUT;SG
tensão	napięcie	tensão	napięcie	N;FEM;SG	N;NOM;NEUT;SG
tensão	napięcia	tensão	napięcie	N;FEM;SG	N;GEN;NEUT;SG
tensão	napięcie	tensão	napięcie	N;FEM;SG	N;NOM;NEUT;SG
causas	przyczyny	causa	przyczyna	N;FEM;PL	N;ACC;FEM;PL
causas	przyczyn	causa	przyczyna	N;FEM;PL	N;GEN;FEM;PL
cordas	liny	corda	lina	N;FEM;PL	N;ACC;FEM;PL
cordas	sznurki	corda	sznurek	N;FEM;PL	N;NOM;MASC;PL
cordas	struny	corda	struna	N;FEM;PL	N;NOM;FEM;PL
implantação	implantacji	implantação	implantacja	N;FEM;SG	N;GEN;FEM;SG
implantação	rozmieszczenia	implantação	rozmieszczyć	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
implantação	rozmieszczenie	implantação	rozmieszczenie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
assinado	podpisano	assinar	podpisać	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
depende	zależy	depender	zależeć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
desafio	wyzwanie	desafio	wyzwanie	N;MASC;SG	N;NOM;NEUT;SG
desafio	wyzwania	desafio	wyzwanie	N;MASC;SG	N;NOM;NEUT;SG
vencedores	zwycięzców	vencedor	zwycięzca	N;MASC;PL	N;ACC;MASC;PL
vencedores	zwycięzcami	vencedor	zwycięzca	N;MASC;PL	N;INS;MASC;PL
concertos	koncerty	concerto	koncert	N;MASC;PL	N;NOM;MASC;PL
pontuação	punktacji	pontuação	punktacja	N;FEM;SG	N;GEN;FEM;SG
pontuação	wynik	pontuação	wynik	N;FEM;SG	N;NOM;MASC;SG
pontuação	interpunkcja	pontuação	interpunkcja	N;FEM;SG	N;NOM;FEM;SG
pesca	rybołówstwa	pesca	rybołówstwo	N;FEM;SG	N;GEN;NEUT;SG
pesca	połowy	pesca	połowa	N;FEM;SG	N;ACC;FEM;SG
pesca	rybołówstwo	pesca	rybołówstwo	N;FEM;SG	N;NOM;NEUT;SG
pesca	rybołówstwa	pesca	rybołówstwo	N;FEM;SG	N;GEN;NEUT;SG
pesca	połowy	pesca	połowa	N;FEM;SG	N;ACC;FEM;SG
pesca	rybołówstwo	pesca	rybołówstwo	N;FEM;SG	N;NOM;NEUT;SG
cópia	kopia	cópia	kopia	N;FEM;SG	N;NOM;FEM;SG
cópia	kopiowanie	cópia	kopiować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
cópia	kopiowania	cópia	kopiować	N;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
cópia	kopiowanie	cópia	kopiować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
produtora	wytwórca	produtor	wytwórcać	N;FEM;SG	N;NOM;MASC;SG
wild	dziki	wild	dzik	N;MASC;SG	N;NOM;MASC;SG
inclusão	włączenie	inclusão	włączyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
inclusão	integracja	inclusão	integracja	N;FEM;SG	N;NOM;FEM;SG
inclusão	włączenia	inclusão	włączyć	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
memórias	wspomnienia	memória	wspomnienie	N;FEM;PL	N;NOM;NEUT;PL
memórias	wspomnień	memória	wspomnienie	N;FEM;PL	N;GEN;NEUT;PL
memórias	pamiętniki	memória	pamiętnik	N;FEM;PL	N;ACC;MASC;PL
precedente	precedens	precedente	precedens	N;MASC;SG	N;NOM;MASC;SG
precedente	precedensu	precedente	precedens	N;MASC;SG	N;GEN;MASC;SG
joana	katarzyna	joana	katarzyno	N;FEM;SG	N;NOM;FEM;SG
adversário	przeciwnika	adversário	przeciwnik	N;MASC;SG	N;ACC;MASC;SG
adversário	przeciwnikiem	adversário	przeciwnik	N;MASC;SG	N;INS;MASC;SG
adversário	przeciwnik	adversário	przeciwnik	N;MASC;SG	N;NOM;MASC;SG
estátua	figura	estátua	figura	N;FEM;SG	N;NOM;FEM;SG
estátua	pomnik	estátua	pomnik	N;FEM;SG	N;ACC;MASC;SG
estátua	posąg	estátua	posąg	N;FEM;SG	N;ACC;MASC;SG
fire	ogień	fire	ogień	N;MASC;SG	N;NOM;MASC;SG
fire	pożar	fire	pożar	N;MASC;SG	N;ACC;MASC;SG
recuperar	odzyskać	recuperar	odzyskać	V;NFIN	V;PFV;NFIN;ACT
recuperar	odzyskać	recuperar	odzyskać	V;NFIN	V;PFV;NFIN;ACT
placa	talerz	placa	talerz	N;FEM;SG	N;NOM;MASC;SG
placa	płyta	placa	płyta	N;FEM;SG	N;NOM;FEM;SG
placa	tabliczka	placa	tabliczka	N;FEM;SG	N;NOM;FEM;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;NOM;MASC;SG
ganhando	zarabiać	ganhar	zarabiać	V;V.MSDR	V;IPFV;NFIN;ACT
ganhando	wygrywa	ganhar	wygrywać	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
ganhando	wygrywają	ganhar	wygrywać	V;V.MSDR	V;IPFV;IND;PL;3;PRS;FIN;ACT
jornalismo	dziennikarstwo	jornalismo	dziennikarstwo	N;MASC;SG	N;NOM;NEUT;SG
retorna	zwraca	retornar	zwracać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
retorna	powraca	retornar	powracać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
recuperação	odzysk	recuperação	odzysk	N;FEM;SG	N;NOM;MASC;SG
recuperação	regeneracja	recuperação	regeneracja	N;FEM;SG	N;NOM;FEM;SG
recuperação	odzyskanie	recuperação	odzyskać	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
recuperação	odzysk	recuperação	odzysk	N;FEM;SG	N;NOM;MASC;SG
recuperação	odzyskiwanie	recuperação	odzyskiwać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
recuperação	odzysku	recuperação	odzysk	N;FEM;SG	N;GEN;MASC;SG
celular	komórka	celular	komórka	N;MASC;SG	N;NOM;FEM;SG
variações	warianty	variação	wariant	N;FEM;PL	N;NOM;MASC;PL
trechos	fragmenty	trecho	fragment	N;MASC;PL	N;ACC;MASC;PL
trechos	fragmentów	trecho	fragment	N;MASC;PL	N;GEN;MASC;PL
décima	dziesiątej	décimo	dziesiąty	ADJ;FEM;SG	ADJ;GEN;FEM;SG
décima	dziesiąty	décimo	dziesiąty	ADJ;FEM;SG	ADJ;NOM;MASC;SG
historiadores	historycy	historiador	historyk	N;MASC;PL	N;NOM;MASC;PL
atuando	stanowiąc	atuar	stanowić	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
gabinete	biura	gabinete	biuro	N;MASC;SG	N;NOM;NEUT;SG
gabinete	urząd	gabinete	urząd	N;MASC;SG	N;NOM;MASC;SG
gabinete	gabinet	gabinete	gabinet	N;MASC;SG	N;NOM;MASC;SG
estranho	dziwny	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
estranho	dziwna	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
estranho	dziwne	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
estranho	dziwny	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
estranho	dziwna	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
estranho	dziwne	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
estranho	dziwna	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
estranho	dziwne	estranho	dziwny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
estranho	niezręczne	estranho	niezręczny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
votações	głosy	votação	głos	N;FEM;PL	N;NOM;MASC;PL
votações	głosów	votação	głos	N;FEM;PL	N;GEN;MASC;PL
endereço	adres	endereço	adres	N;MASC;SG	N;ACC;MASC;SG
pacientes	pacjenci	paciente	pacjent	N;MASC;PL	N;NOM;MASC;PL
pacientes	pacjentów	paciente	pacjent	N;MASC;PL	N;ACC;MASC;PL
defendeu	bronił	defender	bronić	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
defendeu	broniła	defender	bronić	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
milão	mediolan	milão	mediolan	N;MASC;SG	N;NOM;NEUT;SG
sintomas	symptomy	sintoma	symptom	N;FEM;PL	N;NOM;MASC;PL
sintomas	objawami	sintoma	objaw	N;FEM;PL	N;INS;MASC;PL
sintomas	objawy	sintoma	objaw	N;FEM;PL	N;NOM;MASC;PL
sintomas	objawy	sintoma	objaw	N;FEM;PL	N;NOM;MASC;PL
custos	koszty	custo	koszt	N;MASC;PL	N;NOM;MASC;PL
custos	koszty	custo	koszt	N;MASC;PL	N;NOM;MASC;PL
perspectiva	perspektywa	perspectiva	perspektywa	N;FEM;SG	N;NOM;FEM;SG
perspectiva	perspektywa	perspectiva	perspektywa	N;FEM;SG	N;NOM;FEM;SG
perspectiva	perspektywę	perspectiva	perspektywa	N;FEM;SG	N;ACC;FEM;SG
dama	pani	dama	pani	N;FEM;SG	N;NOM;FEM;SG
trio	trójkąt	trio	trójkąt	N;MASC;SG	N;ACC;MASC;SG
marcha	marsz	marcha	marsz	N;FEM;SG	N;NOM;MASC;SG
composições	kompozycje	composição	kompozycja	N;FEM;PL	N;NOM;FEM;PL
exercício	ćwiczenie	exercício	ćwiczyć	N;MASC;SG	N;NOM;NEUT;SG
navegação	nawigacji	navegação	nawigacja	N;FEM;SG	N;GEN;FEM;SG
navegação	nawigacja	navegação	nawigacja	N;FEM;SG	N;NOM;FEM;SG
navegação	przeglądanie	navegação	przeglądać	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
navegação	przeglądania	navegação	przeglądać	N;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
citar	cytuję	citar	cytować	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
citar	cytuję	citar	cytować	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
citar	cytując	citar	cytować	V;NFIN	V;IPFV;PRS;V.CVB;ACT
citar	przytoczyć	citar	przytoczyć	V;NFIN	V;PFV;NFIN;ACT
manual	poradnik	manual	poradnik	N;MASC;SG	N;NOM;MASC;SG
manual	podręcznika	manual	podręcznik	N;MASC;SG	N;GEN;MASC;SG
manual	podręcznik	manual	podręcznik	N;MASC;SG	N;ACC;MASC;SG
manual	instrukcja	manual	instrukcja	N;MASC;SG	N;NOM;FEM;SG
manual	podręcznik	manual	podręcznik	N;MASC;SG	N;ACC;MASC;SG
clã	ród	clã	ród	N;MASC;SG	N;NOM;MASC;SG
clã	klanu	clã	klan	N;MASC;SG	N;GEN;MASC;SG
espanhóis	hiszpanie	espanhol	hiszpan	N;MASC;PL	N;NOM;MASC;PL
espanhóis	hiszpanie	espanhol	hiszpan	N;MASC;PL	N;NOM;MASC;PL
progresso	postępu	progresso	postęp	N;MASC;SG	N;GEN;MASC;SG
progresso	postęp	progresso	postęp	N;MASC;SG	N;NOM;MASC;SG
dragão	smoka	dragão	smoka	N;MASC;SG	N;ACC;MASC;SG
dragão	smok	dragão	smok	N;MASC;SG	N;NOM;MASC;SG
parede	ściana	parede	ściana	N;FEM;SG	N;NOM;FEM;SG
parede	mur	parede	mur	N;FEM;SG	N;NOM;MASC;SG
parede	ścianie	parede	ściana	N;FEM;SG	N;DAT;FEM;SG
parede	tablica	parede	tablica	N;FEM;SG	N;NOM;FEM;SG
toneladas	tonach	tonelada	ton	N;FEM;PL	N;GEN;MASC;PL
assume	zakłada	assumir	zakładać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
combustível	paliwo	combustível	paliwo	N;MASC;SG	N;NOM;NEUT;SG
mecanismo	mechanizm	mecanismo	mechanizm	N;MASC;SG	N;NOM;MASC;SG
mecanismo	mechanizmu	mecanismo	mechanizm	N;MASC;SG	N;GEN;MASC;SG
hitler	hitlera	hitler	hitler	N;MASC;SG	N;ACC;MASC;SG
hitler	hitler	hitler	hitler	N;MASC;SG	N;NOM;MASC;SG
evidências	dowody	evidência	dowód	N;FEM;PL	N;NOM;MASC;PL
significativa	znaczny	significativo	znaczny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
norma	normę	norma	norma	N;FEM;SG	N;ACC;FEM;SG
norma	normę	norma	norma	N;FEM;SG	N;ACC;FEM;SG
conjuntos	zestawy	conjunto	zestaw	N;MASC;PL	N;NOM;MASC;PL
conjuntos	komplety	conjunto	komplet	N;MASC;PL	N;NOM;MASC;PL
profundidade	głębokość	profundidade	głębokość	N;FEM;SG	N;NOM;FEM;SG
profundidade	głębokości	profundidade	głębokość	N;FEM;SG	N;GEN;FEM;SG
substituição	zastąpienia	substituição	zastąpić	N;FEM;SG	N;NOM;NEUT;SG
substituição	zastąpienie	substituição	zastąpienie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
substituição	wymiana	substituição	wymianać	N;FEM;SG	N;NOM;FEM;SG
substituição	zastąpienia	substituição	zastąpić	N;FEM;SG	N;NOM;NEUT;SG
substituição	zastępstwo	substituição	zastępstwo	N;FEM;SG	N;NOM;NEUT;SG
substituição	zastąpienie	substituição	zastąpienie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
nobreza	szlachetności	nobreza	szlachetność	N;FEM;SG	N;GEN;FEM;SG
cão	psie	cão	pić	N;MASC;SG	N;NOM;MASC;SG
cão	pies	cão	pies	N;MASC;SG	N;NOM;MASC;SG
cão	piesek	cão	piesek	N;MASC;SG	N;NOM;MASC;SG
cadeira	krzesło	cadeira	krzesło	N;FEM;SG	N;NOM;NEUT;SG
cadeira	fotel	cadeira	fotel	N;FEM;SG	N;NOM;MASC;SG
fight	walka	fight	walka	N;MASC;SG	N;NOM;FEM;SG
interpretar	interpretować	interpretar	interpretować	V;NFIN	V;IPFV;NFIN;ACT
ocidente	zachodni	ocidente	zachodni	N;MASC;SG	N;NOM;MASC;SG
ocidente	zachód	ocidente	zachód	N;MASC;SG	N;NOM;MASC;SG
over	odbiór	over	odbiór	N;MASC;SG	N;NOM;MASC;SG
come	jeść	comer	jeść	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
explica	wyjaśnić	explicar	wyjaśnić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
explica	wyjaśnia	explicar	wyjaśniać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
explica	tłumaczy	explicar	tłumaczyć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
restos	resztki	resto	resztka	N;MASC;PL	N;ACC;FEM;PL
governos	rządy	governo	rząd	N;MASC;PL	N;NOM;MASC;PL
governos	rządów	governo	rząd	N;MASC;PL	N;GEN;MASC;PL
lesão	uraz	lesão	uraz	N;FEM;SG	N;NOM;MASC;SG
lesão	uszkodzenie	lesão	uszkodzić	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
combinação	kombinacja	combinação	kombinacja	N;FEM;SG	N;NOM;FEM;SG
dei	dał	dar	dać	V;IND;SG;1;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
vegetação	roślinności	vegetação	roślinność	N;FEM;SG	N;GEN;FEM;SG
monarquia	monarchia	monarquia	monarchia	N;FEM;SG	N;NOM;FEM;SG
batalhão	batalion	batalhão	batalion	N;MASC;SG	N;NOM;MASC;SG
batalhão	batalionu	batalhão	batalion	N;MASC;SG	N;GEN;MASC;SG
começando	poczatek	começar	poczatek	V;V.MSDR	V;PFV;MASC;IND;SG;PST;FIN;ACT
começando	zaczyna	começar	zaczynać	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
começando	zaczynamy	começar	zaczynać	V;V.MSDR	V;IPFV;IND;PL;1;PRS;FIN;ACT
vozes	głosy	voz	głos	N;FEM;PL	N;NOM;MASC;PL
vozes	głosów	voz	głos	N;FEM;PL	N;GEN;MASC;PL
perseguição	prześladowanie	perseguição	prześladowanie	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
perseguição	pościgu	perseguição	pościg	N;FEM;SG	N;GEN;MASC;SG
perseguição	pościg	perseguição	pościg	N;FEM;SG	N;NOM;MASC;SG
perseguição	prześladowania	perseguição	prześladowanie	N;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
perseguição	prześladowanie	perseguição	prześladowanie	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
perseguição	nękanie	perseguição	nękać	N;FEM;SG	N;NOM;NEUT;SG
perseguição	prześladowanie	perseguição	prześladowanie	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
perseguição	molestowanie	perseguição	molestować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
perseguição	pościg	perseguição	pościg	N;FEM;SG	N;NOM;MASC;SG
veneza	wenecja	veneza	wenecja	N;FEM;SG	N;NOM;FEM;SG
channel	kanału	channel	kanał	N;MASC;SG	N;GEN;MASC;SG
channel	kanał	channel	kanał	N;MASC;SG	N;ACC;MASC;SG
asas	skrzydełka	asa	skrzydełko	N;FEM;PL	N;NOM;NEUT;PL
asas	skrzydła	asa	skrzydło	N;FEM;PL	N;NOM;NEUT;PL
conselheiro	doradca	conselheiro	doradca	N;MASC;SG	N;NOM;MASC;SG
conselheiro	doradca	conselheiro	doradca	N;MASC;SG	N;NOM;MASC;SG
conselheiro	doradca	conselheiro	doradca	N;MASC;SG	N;NOM;MASC;SG
conselheiro	doradca	conselheiro	doradca	N;MASC;SG	N;NOM;MASC;SG
conselheiro	doradcą	conselheiro	doradca	N;MASC;SG	N;INS;MASC;SG
tradições	tradycje	tradição	tradycja	N;FEM;PL	N;NOM;FEM;PL
tradições	tradycje	tradição	tradycja	N;FEM;PL	N;NOM;FEM;PL
comunicações	komunikaty	comunicação	komunikat	N;FEM;PL	N;NOM;MASC;PL
escritora	pisarz	escritor	pisarz	N;FEM;SG	N;NOM;MASC;SG
envolvido	zamieszany	envolver	zamieszany	V;MASC;SG;V.PTCP	V;PFV;IND;SG;PST;FIN;ACT
zagueiro	obrońca	zagueiro	obrońca	N;MASC;SG	N;NOM;MASC;SG
zagueiro	obrońcę	zagueiro	obrońca	N;MASC;SG	N;ACC;MASC;SG
zagueiro	obrońcy	zagueiro	obrońca	N;MASC;SG	N;NOM;MASC;SG
equação	równanie	equação	równać	N;FEM;SG	N;NOM;NEUT;SG
identificação	identyfikacja	identificação	identyfikacja	N;FEM;SG	N;NOM;FEM;SG
identificação	identyfikacji	identificação	identyfikacja	N;FEM;SG	N;GEN;FEM;SG
memorial	memorial	memorial	memorial	N;MASC;SG	N;NOM;MASC;SG
memorial	pomnik	memorial	pomnik	N;MASC;SG	N;ACC;MASC;SG
enviar	prześlij	enviar	przesłać	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
enviar	wyślij	enviar	wysłać	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
enviar	wysłać	enviar	wysłać	V;NFIN	V;PFV;NFIN;ACT
queen	królowej	queen	królowa	N;MASC;SG	N;GEN;FEM;SG
queen	królowa	queen	królowa	N;MASC;SG	N;NOM;FEM;SG
queen	królową	queen	królowa	N;MASC;SG	N;INS;FEM;SG
vinho	wino	vinho	wino	N;MASC;SG	N;NOM;NEUT;SG
carbono	węgiel	carbono	węgiel	N;MASC;SG	N;NOM;MASC;SG
virgem	panna	virgem	panna	N;FEM;SG	N;NOM;FEM;SG
virgem	dziewica	virgem	dziewica	N;FEM;SG	N;NOM;FEM;SG
conto	opowieść	conto	opowieść	N;MASC;SG	N;NOM;FEM;SG
mudo	niemy	mudo	niemy	N;MASC;SG	N;NOM;MASC;SG
bomba	pompa	bomba	pompa	N;FEM;SG	N;NOM;FEM;SG
bomba	bomby	bomba	bomba	N;FEM;SG	N;ACC;FEM;SG
dezenas	kilkadziesiąt	dezena	kilkadziesiąt	DET;MASC;PL	DET;ACC;MASC;PL
dream	marzenie	dream	marzenie	N;MASC;SG	N;NOM;NEUT;SG
dream	sen	dream	sen	N;MASC;SG	N;ACC;MASC;SG
friedrich	fryderyk	friedrich	fryderyk	N;MASC;SG	N;NOM;MASC;SG
subfamília	podrodziny	subfamília	podrodziny	N;FEM;SG	N;GEN;FEM;SG
companhias	firmy	companhia	firma	N;FEM;PL	N;NOM;FEM;PL
publicadas	opublikowano	publicar	opublikować	V;FEM;PL;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
escritório	biura	escritório	biuro	N;MASC;SG	N;NOM;NEUT;SG
escritório	urząd	escritório	urząd	N;MASC;SG	N;NOM;MASC;SG
magia	magii	magia	magaia	N;FEM;SG	N;GEN;FEM;SG
magia	magia	magia	magia	N;FEM;SG	N;NOM;FEM;SG
actividade	aktywność	actividade	aktywność	N;FEM;SG	N;NOM;FEM;SG
actividade	działalności	actividade	działalność	N;FEM;SG	N;GEN;FEM;SG
actividade	czynność	actividade	czynność	N;FEM;SG	N;NOM;FEM;SG
actividade	działalność	actividade	działalność	N;FEM;SG	N;NOM;FEM;SG
actividade	aktywności	actividade	aktywność	N;FEM;SG	N;GEN;FEM;SG
alimentação	żywności	alimentação	żywność	N;FEM;SG	N;GEN;FEM;SG
alimentação	pokarm	alimentação	pokarm	N;FEM;SG	N;NOM;MASC;SG
alimentação	żywność	alimentação	żywność	N;FEM;SG	N;NOM;FEM;SG
alimentação	jedzenie	alimentação	jedzenie	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
alimentação	odżywiania	alimentação	odżywiać	N;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
alimentação	żywieniu	alimentação	żywienie	N;FEM;SG	N;DAT;NEUT;SG
alimentação	karmienie	alimentação	karmienie	N;FEM;SG	N;NOM;NEUT;SG
alimentação	karmienia	alimentação	karmienie	N;FEM;SG	N;NOM;NEUT;SG
alimentação	dieta	alimentação	dieta	N;FEM;SG	N;NOM;FEM;SG
alimentação	diety	alimentação	dieta	N;FEM;SG	N;GEN;FEM;SG
válido	ważny	válido	ważny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
válido	ważne	válido	ważny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
válido	poprawny	válido	poprawny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
válido	ważna	válido	ważny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
nicolau	mikołaj	nicolar	mikołaj	N;MASC;SG	N;NOM;MASC;SG
place	miejsce	place	miejsce	N;MASC;SG	N;NOM;NEUT;SG
administrativo	administracyjna	administrativo	administracyjny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
administrativo	administracyjny	administrativo	administracyjny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
administrativo	administracyjne	administrativo	administracyjny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
brancos	biali	branco	bial	N;MASC;PL	N;NOM;MASC;PL
segredo	sekret	segredo	sekret	N;MASC;SG	N;NOM;MASC;SG
segredo	tajemnica	segredo	tajemnica	N;MASC;SG	N;NOM;FEM;SG
segredo	tajemnicy	segredo	tajemnica	N;MASC;SG	N;GEN;FEM;SG
decidir	decydować	decidir	decydować	V;NFIN	V;IPFV;NFIN;ACT
decidir	zdecydować	decidir	zdecydować	V;NFIN	V;PFV;NFIN;ACT
fuga	przeciek	fuga	przeciek	N;FEM;SG	N;NOM;MASC;SG
fuga	wyciek	fuga	wyciek	N;FEM;SG	N;NOM;MASC;SG
fuga	fuga	fuga	fuga	N;FEM;SG	N;NOM;FEM;SG
fuga	ucieczka	fuga	ucieczka	N;FEM;SG	N;NOM;FEM;SG
fuga	ucieczki	fuga	ucieczka	N;FEM;SG	N;ACC;FEM;SG
finalidade	celu	finalidade	cel	N;FEM;SG	N;GEN;MASC;SG
finalidade	cel	finalidade	cel	N;FEM;SG	N;NOM;MASC;SG
finalidade	przeznaczenie	finalidade	przeznaczenie	N;FEM;SG	N;NOM;NEUT;SG
garoto	chłopak	garoto	chłopak	N;MASC;SG	N;NOM;MASC;SG
garoto	chłopiec	garoto	chłopiec	N;MASC;SG	N;NOM;MASC;SG
garoto	dzieciak	garoto	dzieciak	N;MASC;SG	N;NOM;MASC;SG
ball	piłkę	ball	piłka	N;MASC;SG	N;ACC;FEM;SG
ball	piłka	ball	piłka	N;MASC;SG	N;NOM;FEM;SG
land	kraina	land	kraina	N;MASC;SG	N;NOM;FEM;SG
land	ląd	land	ląd	N;MASC;SG	N;NOM;MASC;SG
land	ziemia	land	ziemia	N;MASC;SG	N;NOM;FEM;SG
literacia	alfabetyzacji	literacia	alfabetyzacja	N;FEM;SG	N;GEN;FEM;SG
representado	reprezentował	representar	reprezentować	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
dragon	smoka	dragon	smoka	N;MASC;SG	N;ACC;MASC;SG
dragon	smok	dragon	smok	N;MASC;SG	N;NOM;MASC;SG
pares	parami	par	para	N;MASC;PL	N;INS;FEM;PL
pares	rówieśników	par	rówieśnik	N;MASC;PL	N;ACC;MASC;PL
florianópolis	florianópolis	florianópoli	florianópolis	N;MASC;SG	N;NOM;MASC;SG
east	wschód	east	wschód	N;MASC;SG	N;NOM;MASC;SG
