この	tento	この	tento	DET	DET;NOM;MASC;SG
ベッド	postele	ベッド	postel	N	N;NOM;FEM;PL;POS
ベッド	lůžka	ベッド	lůžko	N	N;NOM;NEUT;PL;POS
ベッド	lůžko	ベッド	lůžko	N	N;NOM;NEUT;SG;POS
ベッド	posteli	ベッド	postel	N	N;DAT;FEM;SG;POS
ベッド	postele	ベッド	postel	N	N;NOM;FEM;PL;POS
ベッド	postel	ベッド	postel	N	N;NOM;FEM;SG;POS
ブリス	blaho	ブリス	blaho	N	N;NOM;NEUT;SG;POS
円形	oběžník	円形	oběžník	N	N;INAN;NOM;MASC;SG;POS
参考	bibliografie	参考	bibliografie	N	N;NOM;FEM;SG;POS
参考	odkazy	参考	odkaz	N	N;INAN;NOM;MASC;PL;POS
参考	reference	参考	reference	N	N;NOM;FEM;PL;POS
魔法	kouzelník	魔法	kouzelník	N	N;ANIM;NOM;MASC;SG;POS
魔法	čaroděj	魔法	čaroděj	N	N;ANIM;NOM;MASC;SG;POS
魔法	čaroději	魔法	čaroděj	N	N;ANIM;DAT;MASC;PL;POS
錬金術	alchymista	錬金術	alchymista	N	N;ANIM;NOM;MASC;SG;POS
錬金術	alchymie	錬金術	alchymie	N	N;NOM;FEM;SG;POS
風俗	mores	風俗	mores	N	N;NOM;MASC;SG;POS
忠実	věrná	忠実	věrný	ADJ	ADJ;NOM;FEM;SG;POS
忠実	věrní	忠実	věrní	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
忠実	věrné	忠実	věrný	ADJ	ADJ;NOM;NEUT;SG;POS
忠実	věrný	忠実	věrný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
地面	země	地面	země	N	N;NOM;FEM;SG;POS
地面	zem	地面	země	N	N;ACC;FEM;SG;POS
ビタミン	vitamín	ビタミン	vitamín	N	N;INAN;NOM;MASC;SG;POS
ビタミン	vitamíny	ビタミン	vitamín	N	N;INAN;NOM;MASC;PL;POS
最適	optimální	最適	optimální	ADJ	ADJ;NOM;MASC;SG;POS
放射	radiace	放射	radiace	N	N;NOM;FEM;SG;POS
放射	ozařování	放射	ozařování	N	N;NOM;NEUT;SG;POS
放射	záření	放射	záření	N	N;NOM;NEUT;SG;POS
助言	poradit	助言	poradit	V	V;POS;NFIN
助言	poraďte	助言	poradit	V	V;PFV;IMP;PL;2;POS;FIN
索引	index	索引	index	N	N;INAN;NOM;MASC;SG;POS
索引	rejstřík	索引	rejstřík	N	N;INAN;NOM;MASC;SG;POS
索引	indexy	索引	index	N	N;INAN;NOM;MASC;PL;POS
タイミング	načasování	タイミング	načasování	N	N;NOM;NEUT;SG;POS
タイミング	časování	タイミング	časování	N	N;NOM;NEUT;SG;POS
シーク	šejk	シーク	šejk	N	N;ANIM;NOM;MASC;SG;POS
葬儀	pohřeb	葬儀	pohřeb	N	N;INAN;NOM;MASC;SG;POS
葬儀	pohřby	葬儀	pohřeb	N	N;INAN;NOM;MASC;PL;POS
見事	ohromující	見事	ohromující	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
ターゲット	cílení	ターゲット	cílení	N	N;NOM;NEUT;SG;POS
ターゲット	zacílení	ターゲット	zacílení	N	N;NOM;NEUT;SG;POS
ターゲット	cíl	ターゲット	cíl	N	N;INAN;NOM;MASC;SG;POS
ターゲット	cíle	ターゲット	cíl	N	N;INAN;NOM;MASC;PL;POS
テクノ	techno	テクノ	techno	N	N;NOM;NEUT;SG;POS
ヒップ	kyčle	ヒップ	kyčel	N	N;NOM;FEM;PL;POS
ヒップ	boky	ヒップ	bok	N	N;INAN;NOM;MASC;PL;POS
セリフ	serif	セリフ	serif	N	N;NOM;MASC;SG;POS
気圧	tlak	気圧	tlak	N	N;INAN;NOM;MASC;SG;POS
気圧	nátlak	気圧	nátlak	N	N;INAN;NOM;MASC;SG;POS
筋肉	svalů	筋肉	sval	N	N;INAN;GEN;MASC;PL;POS
筋肉	svaly	筋肉	sval	N	N;INAN;NOM;MASC;PL;POS
筋肉	svaly	筋肉	sval	N	N;INAN;NOM;MASC;PL;POS
筋肉	sval	筋肉	sval	N	N;INAN;NOM;MASC;SG;POS
グッズ	sběratelství	グッズ	sběratelství	N	N;NOM;NEUT;SG;POS
バッテリー	baterie	バッテリー	baterie	N	N;NOM;FEM;SG;POS
楽園	ráje	楽園	ráj	N	N;INAN;NOM;MASC;SG;POS
楽園	ráj	楽園	ráj	N	N;INAN;NOM;MASC;SG;POS
楽園	paradise	楽園	paradis	N	N;NOM;MASC;SG;POS
カンファレンス	konference	カンファレンス	konference	N	N;NOM;FEM;SG;POS
カンファレンス	konferenci	カンファレンス	konference	N	N;ACC;FEM;SG;POS
対称	symetrie	対称	symetrie	N	N;NOM;FEM;SG;POS
パイプ	potrubí	パイプ	potrubí	N	N;NOM;NEUT;SG;POS
パイプ	trubka	パイプ	trubka	N	N;NOM;FEM;SG;POS
パイプ	potrubí	パイプ	potrubí	N	N;NOM;NEUT;SG;POS
パイプ	trouby	パイプ	trouba	N	N;NOM;FEM;PL;POS
パイプ	trubky	パイプ	trubka	N	N;NOM;FEM;PL;POS
因子	činitel	因子	činitel	N	N;ANIM;NOM;MASC;SG;POS
因子	faktor	因子	faktor	N	N;INAN;NOM;MASC;SG;POS
クラッシュ	havárie	クラッシュ	havárie	N	N;NOM;FEM;SG;POS
クラッシュ	krach	クラッシュ	krach	N	N;INAN;NOM;MASC;SG;POS
クラッシュ	havárie	クラッシュ	havárie	N	N;NOM;FEM;SG;POS
トレーナー	trenér	トレーナー	trenér	N	N;ANIM;NOM;MASC;SG;POS
停車	zastávky	停車	zastávka	N	N;NOM;FEM;PL;POS
写像	mapování	写像	mapování	N	N;NOM;NEUT;SG;POS
引き分け	nakreslit	引き分け	nakreslit	V	V;PFV;POS;NFIN
引き分け	kreslit	引き分け	kreslit	V	V;IPFV;POS;NFIN
ドラマー	bubeník	ドラマー	bubeník	N	N;ANIM;NOM;MASC;SG;POS
ドラマー	bubeníci	ドラマー	bubeník	N	N;ANIM;NOM;MASC;PL;POS
園芸	zahradnictví	園芸	zahradnictví	N	N;NOM;NEUT;SG;POS
園芸	zahradničení	園芸	zahradničení	N	N;NOM;NEUT;SG;POS
十五	patnáct	十五	patnáct	NUM	NUM;NOM;SG
ガソリン	benzín	ガソリン	benzín	N	N;INAN;NOM;MASC;SG;POS
ガソリン	benzin	ガソリン	benzin	N	N;INAN;NOM;MASC;SG;POS
ガソリン	benzín	ガソリン	benzín	N	N;INAN;NOM;MASC;SG;POS
ガソリン	benzin	ガソリン	benzin	N	N;INAN;NOM;MASC;SG;POS
マスターズ	masters	マスターズ	master	N	N;INAN;NOM;MASC;SG;POS
マスターズ	mistři	マスターズ	mistr	N	N;ANIM;NOM;MASC;PL;POS
マスターズ	mistrů	マスターズ	mistr	N	N;ANIM;GEN;MASC;PL;POS
マスターズ	mistry	マスターズ	mistr	N	N;ANIM;INS;MASC;PL;POS
係数	koeficient	係数	koeficient	N	N;INAN;NOM;MASC;SG;POS
係数	koeficientů	係数	koeficient	N	N;INAN;GEN;MASC;PL;POS
係数	koeficienty	係数	koeficient	N	N;INAN;NOM;MASC;PL;POS
係数	činitel	係数	činitel	N	N;ANIM;NOM;MASC;SG;POS
係数	faktor	係数	faktor	N	N;INAN;NOM;MASC;SG;POS
読書	čtu	読書	číst	V	V;IND;SG;1;POS;PRS;FIN;ACT
トランペット	trumpety	トランペット	trumpet	N	N;INAN;NOM;MASC;PL;POS
トランペット	trubky	トランペット	trubka	N	N;NOM;FEM;PL;POS
トランペット	trumpetu	トランペット	trumpet	N	N;ACC;FEM;SG;POS
トランペット	trubka	トランペット	trubka	N	N;NOM;FEM;SG;POS
テクノロジー	technologie	テクノロジー	technologie	N	N;NOM;FEM;SG;POS
テクノロジー	technologii	テクノロジー	technologie	N	N;ACC;FEM;SG;POS
テクノロジー	technologie	テクノロジー	technologie	N	N;NOM;FEM;SG;POS
テクノロジー	technika	テクノロジー	technika	N	N;NOM;FEM;SG;POS
パズル	hádanka	パズル	hádanka	N	N;NOM;FEM;SG;POS
パズル	puzzle	パズル	puzzle	N	N;NOM;FEM;PL;POS
パズル	hlavolam	パズル	hlavolam	N	N;INAN;NOM;MASC;SG;POS
怪物	zrůda	怪物	zrůda	N	N;NOM;FEM;SG;POS
怪物	příšera	怪物	příšera	N	N;NOM;FEM;SG;POS
怪物	monstrum	怪物	monstrum	N	N;NOM;NEUT;SG;POS
怪物	monster	怪物	monster	N	N;NOM;MASC;SG;POS
延期	odložit	延期	odložit	V	V;PFV;POS;NFIN
延期	odložili	延期	odložit	V	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
延期	odložil	延期	odložit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
文法	gramatiku	文法	gramatika	N	N;ACC;FEM;SG;POS
医者	doktoři	医者	doktor	N	N;ANIM;NOM;MASC;PL;POS
医者	doktorů	医者	doktor	N	N;ANIM;GEN;MASC;PL;POS
医者	lékaři	医者	lékař	N	N;ANIM;NOM;MASC;PL;POS
医者	doktore	医者	doktor	N	N;INAN;NOM;MASC;SG;POS
医者	lékař	医者	lékař	N	N;ANIM;NOM;MASC;SG;POS
医者	doktor	医者	doktor	N	N;ANIM;NOM;MASC;SG;POS
医者	doctor	医者	doctor	N	N;INAN;NOM;MASC;SG;POS
辞書	slovníky	辞書	slovník	N	N;INAN;NOM;MASC;PL;POS
辞書	slovník	辞書	slovník	N	N;INAN;NOM;MASC;SG;POS
木材	dřevo	木材	dřevo	N	N;NOM;NEUT;SG;POS
木材	dřeva	木材	dřevo	N	N;NOM;NEUT;PL;POS
木材	dřevo	木材	dřevo	N	N;NOM;NEUT;SG;POS
個性	individualitu	個性	individualita	N	N;ACC;FEM;SG;POS
個性	osobnost	個性	osobnost	N	N;NOM;FEM;SG;POS
個性	osobnosti	個性	osobnost	N	N;NOM;FEM;PL;POS
家屋	rody	家屋	rod	N	N;INAN;NOM;MASC;PL;POS
家屋	domy	家屋	dům	N	N;INAN;NOM;MASC;PL;POS
ちょうど	prostě	ちょうど	prostě	ADV	ADV;POS
ルビー	ruby	ルビー	ruba	N	N;NOM;MASC;SG;POS
ルビー	rubín	ルビー	rubín	N	N;INAN;NOM;MASC;SG;POS
ストローク	tahy	ストローク	tah	N	N;INAN;NOM;MASC;PL;POS
ストローク	mrtvice	ストローク	mrtvice	N	N;NOM;FEM;SG;POS
ストローク	mrtvici	ストローク	mrtvice	N	N;ACC;FEM;SG;POS
ストローク	mrtvice	ストローク	mrtvice	N	N;NOM;FEM;SG;POS
アプローチ	přistupovat	アプローチ	přistupovat	V	V;IPFV;POS;NFIN
農家	statek	農家	statek	N	N;INAN;NOM;MASC;SG;POS
農家	zemědělce	農家	zemědělec	N	N;ANIM;ACC;MASC;PL;POS
農家	zemědělců	農家	zemědělec	N	N;ANIM;GEN;MASC;PL;POS
農家	farmáři	農家	farmář	N	N;ANIM;NOM;MASC;PL;POS
農家	zemědělci	農家	zemědělec	N	N;ANIM;NOM;MASC;PL;POS
農家	farmář	農家	farmář	N	N;ANIM;NOM;MASC;SG;POS
農家	zemědělec	農家	zemědělec	N	N;ANIM;NOM;MASC;SG;POS
セダン	sedan	セダン	sedan	N	N;INAN;NOM;MASC;SG;POS
ナトリウム	sodíku	ナトリウム	sodík	N	N;INAN;GEN;MASC;SG;POS
持株	držení	持株	držení	N	N;NOM;NEUT;SG;POS
持株	hospodářství	持株	hospodářství	N	N;NOM;NEUT;SG;POS
バリエーション	varianty	バリエーション	varianta	N	N;NOM;FEM;PL;POS
バリエーション	variace	バリエーション	variace	N	N;NOM;FEM;PL;POS
バリエーション	variace	バリエーション	variace	N	N;NOM;FEM;PL;POS
親族	příbuzných	親族	příbuzný	N	N;ANIM;GEN;MASC;PL;POS
親族	příbuzné	親族	příbuzný	N	N;ANIM;NOM;MASC;PL;POS
親族	příbuzní	親族	příbuzný	N	N;ANIM;NOM;MASC;PL;POS
届け	doručit	届ける	doručit	V	V;PFV;POS;NFIN
補強	posílit	補強	posílit	V	V;PFV;POS;NFIN
情勢	situace	情勢	situace	N	N;NOM;FEM;SG;POS
加算	přidejte	加算	přidej	V	V;PFV;IMP;PL;2;POS;FIN
加算	přidej	加算	přidej	V	V;IMP;SG;2;POS;FIN
加算	přidat	加算	přidat	V	V;PFV;POS;NFIN
通知	upozornit	通知	upozornit	V	V;PFV;POS;NFIN
通知	oznámí	通知	oznámit	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
通知	uvědomit	通知	uvědomit	V	V;PFV;POS;NFIN
通知	oznámit	通知	oznámit	V	V;PFV;POS;NFIN
厩舎	stáje	厩舎	stáj	N	N;NOM;FEM;PL;POS
厩舎	stájí	厩舎	stáj	N	N;INS;FEM;SG;POS
不参加	odmítnuta	不参加	odmítnutý	ADJ	ADJ;POS;V.PTCP;PASS
引く	odečíst	引く	odečíst	V	V;POS;NFIN
人質	rukojmí	人質	rukojmí	N	N;NOM;NEUT;SG;POS
人質	rukojmí	人質	rukojmí	N	N;NOM;NEUT;SG;POS
人質	rukojmích	人質	rukojmí	N	N;ANIM;GEN;MASC;PL;POS
ロッド	tyč	ロッド	tyč	N	N;NOM;FEM;SG;POS
ロッド	rod	ロッド	rod	N	N;INAN;NOM;MASC;SG;POS
ロッド	prut	ロッド	prut	N	N;INAN;NOM;MASC;SG;POS
焦点	soustředění	焦点	soustředění	N	N;NOM;NEUT;SG;POS
焦点	zaměření	焦点	zaměření	N	N;NOM;NEUT;SG;POS
歩く	chodit	歩く	chodit	V	V;IPFV;POS;NFIN
歩く	chodit	歩く	chodit	V	V;IPFV;POS;NFIN
ダッシュ	dash	ダッシュ	dash	N	N;INAN;NOM;MASC;SG;POS
ガム	guma	ガム	guma	N	N;NOM;FEM;SG;POS
ガム	žvýkačky	ガム	žvýkačka	N	N;NOM;FEM;PL;POS
ガム	žvýkačka	ガム	žvýkačka	N	N;NOM;FEM;SG;POS
魔術	čarodějnictví	魔術	čarodějnictví	N	N;NOM;NEUT;SG;POS
最上	mogami	最上	moci	N	N;NOM;FEM;SG;POS
ピッチ	nadhoz	ピッチ	nadhoz	N	N;INAN;NOM;MASC;SG;POS
サーバー	serverů	サーバー	server	N	N;INAN;GEN;MASC;PL;POS
サーバー	servery	サーバー	server	N	N;INAN;NOM;MASC;PL;POS
サーバー	serveru	サーバー	server	N	N;INAN;GEN;MASC;SG;POS
サーバー	server	サーバー	server	N	N;INAN;NOM;MASC;SG;POS
ユニフォーム	uniformy	ユニフォーム	uniforma	N	N;NOM;FEM;PL;POS
ユニフォーム	dresy	ユニフォーム	dres	N	N;INAN;NOM;MASC;PL;POS
ユニフォーム	uniforma	ユニフォーム	uniforma	N	N;NOM;FEM;SG;POS
ユニフォーム	uniformu	ユニフォーム	uniforma	N	N;ACC;FEM;SG;POS
ユニフォーム	uniformy	ユニフォーム	uniforma	N	N;NOM;FEM;PL;POS
ファーム	farma	ファーム	farma	N	N;NOM;FEM;SG;POS
ファーム	statek	ファーム	statek	N	N;INAN;NOM;MASC;SG;POS
ファーム	farmě	ファーム	farma	N	N;DAT;FEM;SG;POS
沿革	chronologie	沿革	chronologie	N	N;NOM;FEM;SG;POS
沿革	dějiny	沿革	dějiny	N	N;NOM;FEM;PL;POS
沿革	dějepis	沿革	dějepis	N	N;INAN;NOM;MASC;SG;POS
沿革	historie	沿革	historie	N	N;NOM;FEM;SG;POS
沿革	historii	沿革	historie	N	N;ACC;FEM;SG;POS
聖人	světec	聖人	světec	N	N;ANIM;NOM;MASC;SG;POS
合う	sedí	合う	sedět	V	V;IND;SG;3;POS;PRS;FIN;ACT
野党	opozice	野党	opozice	N	N;NOM;FEM;SG;POS
野党	nesouhlas	野党	nesouhlas	N	N;INAN;NOM;MASC;SG;POS
野党	odpor	野党	odpor	N	N;INAN;NOM;MASC;SG;POS
注文	objednat	注文	objednat	V	V;PFV;POS;NFIN
気分	pocit	気分	pocit	N	N;INAN;NOM;MASC;SG;POS
気分	náladu	気分	nálada	N	N;ACC;FEM;SG;POS
気分	nálada	気分	nálada	N	N;NOM;FEM;SG;POS
気分	nálady	気分	nálada	N	N;NOM;FEM;PL;POS
使者	vyslanec	使者	vyslanec	N	N;ANIM;NOM;MASC;SG;POS
シンガー	zpěvačka	シンガー	zpěvačka	N	N;NOM;FEM;SG;POS
シンガー	zpěvák	シンガー	zpěvák	N	N;ANIM;NOM;MASC;SG;POS
立法	legislativa	立法	legislativa	N	N;NOM;FEM;SG;POS
水着	plavky	水着	plavka	N	N;NOM;FEM;PL;POS
水着	plavky	水着	plavka	N	N;NOM;FEM;PL;POS
モニター	monitor	モニター	monitor	N	N;INAN;NOM;MASC;SG;POS
適応	přizpůsobit	適応	přizpůsobit	V	V;PFV;POS;NFIN
擁護	bránit	擁護	bránit	V	V;POS;NFIN
チョコレート	čokoládu	チョコレート	čokoláda	N	N;ACC;FEM;SG;POS
チョコレート	čokolády	チョコレート	čokoláda	N	N;NOM;FEM;PL;POS
チョコレート	čokoláda	チョコレート	čokoláda	N	N;NOM;FEM;SG;POS
青少年	teenageři	青少年	teenager	N	N;ANIM;NOM;MASC;PL;POS
エディション	edice	エディション	edice	N	N;NOM;FEM;SG;POS
エディション	vydání	エディション	vydání	N	N;NOM;NEUT;SG;POS
エディション	edice	エディション	edice	N	N;NOM;FEM;SG;POS
レンジ	dosah	レンジ	dosah	N	N;INAN;NOM;MASC;SG;POS
レンジ	rozsah	レンジ	rozsah	N	N;INAN;NOM;MASC;SG;POS
レンジ	rozmezí	レンジ	rozmezí	N	N;NOM;NEUT;SG;POS
スロット	slot	スロット	slot	N	N;INAN;NOM;MASC;SG;POS
スロット	sloty	スロット	slota	N	N;INAN;NOM;MASC;PL;POS
スロット	automaty	スロット	automat	N	N;INAN;NOM;MASC;PL;POS
野望	ambice	野望	ambice	N	N;NOM;FEM;PL;POS
ワニ	krokodýl	ワニ	krokodýl	N	N;ANIM;NOM;MASC;SG;POS
年表	chronologie	年表	chronologie	N	N;NOM;FEM;SG;POS
年表	timeline	年表	timeline	N	N;NOM;MASC;SG;POS
差し替え	nahradí	差し替える	nahradit	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
差し替え	nahrazuje	差し替える	nahrazovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
バッファ	nárazník	バッファ	nárazník	N	N;INAN;NOM;MASC;SG;POS
バッファ	nárazníky	バッファ	nárazník	N	N;INAN;NOM;MASC;PL;POS
記念碑	pomník	記念碑	pomník	N	N;INAN;NOM;MASC;SG;POS
記念碑	památník	記念碑	památník	N	N;INAN;NOM;MASC;SG;POS
記念碑	památky	記念碑	památka	N	N;NOM;FEM;PL;POS
記念碑	pomník	記念碑	pomník	N	N;INAN;NOM;MASC;SG;POS
記念碑	památník	記念碑	památník	N	N;INAN;NOM;MASC;SG;POS
記念碑	památka	記念碑	památka	N	N;NOM;FEM;SG;POS
記念碑	monument	記念碑	monument	N	N;INAN;NOM;MASC;SG;POS
待つ	počkej	待つ	počkej	V	V;IMP;SG;2;POS;FIN
アベニュー	avenue	アベニュー	avenue	N	N;NOM;FEM;SG;POS
ワード	slovo	ワード	slovo	N	N;NOM;NEUT;SG;POS
難民	uprchlík	難民	uprchlík	N	N;ANIM;NOM;MASC;SG;POS
難民	uprchlíka	難民	uprchlík	N	N;ANIM;ACC;MASC;SG;POS
難民	uprchlíků	難民	uprchlík	N	N;ANIM;GEN;MASC;PL;POS
難民	uprchlíky	難民	uprchlík	N	N;ANIM;ACC;MASC;PL;POS
難民	uprchlíci	難民	uprchlík	N	N;ANIM;NOM;MASC;PL;POS
予言	předpověděl	予言	předpovědět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
デバイス	zařízení	デバイス	zařízení	N	N;NOM;NEUT;SG;POS
デバイス	přístroje	デバイス	přístroj	N	N;INAN;NOM;MASC;PL;POS
デバイス	zařízení	デバイス	zařízení	N	N;NOM;NEUT;SG;POS
神学	teolog	神学	teolog	N	N;ANIM;NOM;MASC;SG;POS
神学	teologie	神学	teologie	N	N;NOM;FEM;SG;POS
ドライ	sucho	ドライ	sucho	N	N;NOM;NEUT;SG;POS
ファイア	oheň	ファイア	oheň	N	N;INAN;NOM;MASC;SG;POS
ファイア	požár	ファイア	požár	N	N;INAN;NOM;MASC;SG;POS
進撃	útok	進撃	útok	N	N;INAN;NOM;MASC;SG;POS
アルゴリズム	algoritmy	アルゴリズム	algoritmus	N	N;INAN;NOM;MASC;PL;POS
アルゴリズム	algoritmus	アルゴリズム	algoritmus	N	N;INAN;NOM;MASC;SG;POS
歩き	chodit	歩く	chodit	V	V;IPFV;POS;NFIN
浪人	ronin	浪人	ronina	N	N;INAN;NOM;MASC;SG;POS
イスラム	muslim	イスラム	muslit	N	N;ANIM;NOM;MASC;SG;POS
イスラム	muslimy	イスラム	muslim	N	N;ANIM;ACC;MASC;PL;POS
イスラム	muslimové	イスラム	muslim	N	N;ANIM;NOM;MASC;PL;POS
イスラム	muslimů	イスラム	muslim	N	N;ANIM;GEN;MASC;PL;POS
イスラム	islám	イスラム	islám	N	N;INAN;NOM;MASC;SG;POS
合金	slitin	合金	slitina	N	N;GEN;FEM;PL;POS
合金	slitiny	合金	slitina	N	N;NOM;FEM;PL;POS
リンゴ	jablko	リンゴ	jablko	N	N;NOM;NEUT;SG;POS
リンゴ	apple	リンゴ	apple	N	N;INAN;NOM;MASC;SG;POS
リンゴ	jablka	リンゴ	jablko	N	N;NOM;NEUT;PL;POS
リンゴ	jablek	リンゴ	jablek	N	N;GEN;NEUT;PL;POS
リンゴ	jablka	リンゴ	jablko	N	N;NOM;NEUT;PL;POS
フォント	písmo	フォント	písmo	N	N;NOM;NEUT;SG;POS
フォント	písma	フォント	písmo	N	N;NOM;NEUT;PL;POS
バナナ	banán	バナナ	banán	N	N;INAN;NOM;MASC;SG;POS
バナナ	banány	バナナ	banán	N	N;INAN;NOM;MASC;PL;POS
バナナ	banánů	バナナ	banán	N	N;INAN;GEN;MASC;PL;POS
バナナ	banány	バナナ	banán	N	N;INAN;NOM;MASC;PL;POS
計測	změřit	計測	změřit	V	V;PFV;POS;NFIN
関節	kloub	関節	kloub	N	N;INAN;NOM;MASC;SG;POS
関節	joint	関節	joint	N	N;INAN;NOM;MASC;SG;POS
関節	klouby	関節	kloub	N	N;INAN;NOM;MASC;PL;POS
関節	spoje	関節	spoj	N	N;INAN;NOM;MASC;PL;POS
関節	kloubů	関節	kloub	N	N;INAN;GEN;MASC;PL;POS
免疫	imunita	免疫	imunita	N	N;NOM;FEM;SG;POS
免疫	imunitu	免疫	imunita	N	N;ACC;FEM;SG;POS
カルチャー	kulturu	カルチャー	kultura	N	N;ACC;FEM;SG;POS
カルチャー	kultura	カルチャー	kultura	N	N;NOM;FEM;SG;POS
カルチャー	kultury	カルチャー	kultura	N	N;NOM;FEM;SG;POS
望ましい	žádoucí	望ましい	žádoucí	ADJ	ADJ;NOM;NEUT;SG;POS
望ましい	vhodnější	望ましい	vhodný	ADJ	ADJ;NOM;CMPR;MASC;SG;POS
メモリー	vzpomínka	メモリー	vzpomínka	N	N;NOM;FEM;SG;POS
メモリー	vzpomínky	メモリー	vzpomínka	N	N;NOM;FEM;PL;POS
メモリー	paměti	メモリー	paměť	N	N;NOM;FEM;SG;POS
メモリー	paměť	メモリー	paměť	N	N;NOM;FEM;SG;POS
パニック	paniku	パニック	panika	N	N;ACC;FEM;SG;POS
パニック	paniky	パニック	panika	N	N;NOM;FEM;PL;POS
パニック	panika	パニック	panika	N	N;NOM;FEM;SG;POS
プレステージ	prestiž	プレステージ	prestiž	N	N;NOM;FEM;SG;POS
リーチ	dosah	リーチ	dosah	N	N;INAN;NOM;MASC;SG;POS
シューティング	střelec	シューティング	střelec	N	N;ANIM;NOM;MASC;SG;POS
レーサー	závodníci	レーサー	závodník	N	N;ANIM;NOM;MASC;PL;POS
レーサー	závodnice	レーサー	závodnice	N	N;NOM;FEM;SG;POS
レーサー	závodník	レーサー	závodník	N	N;ANIM;NOM;MASC;SG;POS
稲荷	inari	稲荷	inari	N	N;NOM;FEM;SG;POS
ドレス	šaty	ドレス	šat	N	N;INAN;NOM;MASC;PL;POS
ドレス	šatů	ドレス	šat	N	N;INAN;GEN;MASC;PL;POS
ドレス	šaty	ドレス	šat	N	N;INAN;NOM;MASC;PL;POS
セールス	prodeje	セールス	prodej	N	N;INAN;NOM;MASC;SG;POS
セールス	prodej	セールス	prodej	N	N;INAN;NOM;MASC;SG;POS
鉱業	těžba	鉱業	těžba	N	N;NOM;FEM;SG;POS
パブリック	veřejnost	パブリック	veřejnost	N	N;NOM;FEM;SG;POS
手順	kroků	手順	krok	N	N;INAN;GEN;MASC;PL;POS
手順	schody	手順	schod	N	N;INAN;NOM;MASC;PL;POS
手順	kroky	手順	krok	N	N;INAN;NOM;MASC;PL;POS
手順	postupy	手順	postup	N	N;INAN;NOM;MASC;PL;POS
手順	procedury	手順	procedura	N	N;NOM;FEM;PL;POS
手順	postupů	手順	postup	N	N;INAN;GEN;MASC;PL;POS
手順	postup	手順	postup	N	N;INAN;NOM;MASC;SG;POS
手順	pokyny	手順	pokyn	N	N;INAN;NOM;MASC;PL;POS
手順	instrukce	手順	instrukce	N	N;NOM;FEM;PL;POS
手順	návod	手順	návod	N	N;INAN;NOM;MASC;SG;POS
エージェント	agenty	エージェント	agent	N	N;ANIM;INS;MASC;PL;POS
エージェント	agenti	エージェント	agent	N	N;ANIM;NOM;MASC;PL;POS
エージェント	zmocněnci	エージェント	zmocněnec	N	N;ANIM;NOM;MASC;PL;POS
エージェント	agentka	エージェント	agentka	N	N;NOM;FEM;SG;POS
エージェント	agent	エージェント	agent	N	N;ANIM;NOM;MASC;SG;POS
強盗	přepadení	強盗	přepadení	N	N;NOM;NEUT;SG;POS
強盗	lupič	強盗	lupič	N	N;ANIM;NOM;MASC;SG;POS
強盗	loupež	強盗	loupež	N	N;NOM;FEM;SG;POS
強盗	loupeže	強盗	loupež	N	N;NOM;FEM;PL;POS
ミルク	mléko	ミルク	mléko	N	N;NOM;NEUT;SG;POS
ミルク	mléka	ミルク	mléko	N	N;NOM;NEUT;PL;POS
作詞	textařka	作詞	textařka	N	N;NOM;FEM;SG;POS
パブ	hospody	パブ	hospoda	N	N;NOM;FEM;PL;POS
パブ	hospoda	パブ	hospoda	N	N;NOM;FEM;SG;POS
パブ	hospody	パブ	hospoda	N	N;NOM;FEM;PL;POS
パブ	hospodě	パブ	hospoda	N	N;DAT;FEM;SG;POS
処女	panictví	処女	panictví	N	N;NOM;NEUT;SG;POS
処女	panenství	処女	panenství	N	N;NOM;NEUT;SG;POS
処女	panic	処女	panic	N	N;INAN;NOM;MASC;SG;POS
処女	panna	処女	panna	N	N;NOM;FEM;SG;POS
処女	panny	処女	panna	N	N;NOM;FEM;PL;POS
司祭	knězi	司祭	kněz	N	N;ANIM;DAT;MASC;SG;POS
司祭	kněz	司祭	kněz	N	N;ANIM;NOM;MASC;SG;POS
司祭	kněžství	司祭	kněžství	N	N;NOM;NEUT;SG;POS
司祭	kněží	司祭	kněz	N	N;ANIM;NOM;MASC;PL;POS
ひまわり	slunečnice	ひまわり	slunečnice	N	N;NOM;FEM;SG;POS
カプセル	kapsle	カプセル	kapsle	N	N;NOM;NEUT;SG;POS
カプセル	tobolka	カプセル	tobolka	N	N;NOM;FEM;SG;POS
カプセル	tobolky	カプセル	tobolka	N	N;NOM;FEM;PL;POS
カプセル	tobolek	カプセル	tobolka	N	N;NOM;NEUT;SG;POS
カプセル	kapsle	カプセル	kapsle	N	N;NOM;NEUT;SG;POS
カプセル	tobolky	カプセル	tobolka	N	N;NOM;FEM;PL;POS
