egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
dokumentumok	έγγραφα	dokumentum	έγγραφο	N;NOM;PL	N;NOM;NEUT;PL
mese	παραμύθι	mese	παραμύθι	N;NOM;SG	N;NOM;NEUT;SG
mese	ιστορία	mese	ιστορία	N;NOM;SG	N;NOM;FEM;SG
mese	ιστορια	mese	ιστορια	N;NOM;SG	N;NOM;FEM;SG
mese	παραμύθι	mese	παραμύθι	N;NOM;SG	N;NOM;NEUT;SG
mese	μύθο	mese	μύθος	N;NOM;SG	N;NOM;MASC;SG
dalszerző	συνθέτης	dalszerző	συνθέτης	N;NOM;SG	N;NOM;MASC;SG
kezelése	διαχείριση	kezelés	διαχείριση	N;NOM;SG	N;NOM;FEM;SG
kezelése	χειρισμός	kezelés	χειρισμός	N;NOM;SG	N;NOM;MASC;SG
kezelése	θεραπεία	kezelés	θεραπείο	N;NOM;SG	N;NOM;FEM;SG
feltűnt	παρατηρήσει	fel+tűnik	παρατηρώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
string	χορδή	string	χορδή	N;NOM;SG	N;NOM;FEM;SG
betűk	γράμματα	betű	γράμμα	N;NOM;PL	N;NOM;NEUT;PL
betűk	επιστολές	betű	επιστολή	N;NOM;PL	N;NOM;FEM;PL
betűk	γραμματα	betű	γράμμα	N;NOM;PL	N;NOM;NEUT;PL
megszerzése	εξαγορά	megszerzés	εξαγορά	N;NOM;SG	N;NOM;FEM;SG
földtani	γεωλογική	földt	γεωλογικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
eltérés	αναντιστοιχία	eltérés	αναντιστοιχία	N;NOM;SG	N;NOM;FEM;SG
eltérés	ασυμφωνία	eltérés	ασυμφωνία	N;NOM;SG	N;NOM;FEM;SG
ösztöndíj	υποτροφία	ösztöndíj	υποτροφία	N;NOM;SG	N;NOM;FEM;SG
hibák	σφάλματα	hiba	σφάλμα	N;NOM;PL	N;NOM;NEUT;PL
hibák	λάθη	hiba	λάθος	N;NOM;PL	N;NOM;NEUT;PL
hibák	σφάλματα	hiba	σφάλμα	N;NOM;PL	N;NOM;NEUT;PL
hibák	λάθη	hiba	λάθος	N;NOM;PL	N;NOM;NEUT;PL
hibák	ελαττώματα	hiba	έλαττωμα	N;NOM;PL	N;NOM;NEUT;PL
utc	utc	utc	utc	N;NOM;SG	N
zóna	ζώνη	zóna	ζώνη	N;NOM;SG	N;NOM;FEM;SG
zóna	ζωνη	zóna	ζωνη	N;NOM;SG	N;NOM;FEM;SG
fogalmak	ορισμοί	fogalom	ορισμός	N;NOM;PL	N;NOM;MASC;PL
fogalmak	όροι	fogalom	όρος	N;NOM;PL	N;NOM;MASC;PL
elmegy	φεύγει	el+megy	φεύγω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
elmegy	αφήνοντας	el+megy	αφήνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
tárgyalások	διαπραγματεύσεις	tárgyalás	διαπραγμάτευση	N;NOM;PL	N;NOM;FEM;PL
tárgyalások	διαπραγματεύσεις	tárgyalás	διαπραγμάτευση	N;NOM;PL	N;NOM;FEM;PL
isztambul	κων	isztambul	κων	N;NOM;SG	N
módosítás	τροπολογία	módosítás	τροπολογία	N;NOM;SG	N;NOM;FEM;SG
megöli	σκοτώνει	megöli	σκοτώνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szolgálja	εξυπηρετεί	szolgál	εξυπηρίζω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szolgálja	υπηρετεί	szolgál	υπηρώ	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tanácsadó	συμβουλευτικό	tanácsadó	συμβουλευτικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
tanácsadó	συμβουλευτική	tanácsadó	συμβουλευτικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szőke	ξανθός	szőke	ξανθός	N;NOM;SG	N;NOM;MASC;SG
szőke	ξανθιά	szőke	ξανθιά	N;NOM;SG	N;NOM;FEM;SG
szőke	ξανθό	szőke	ξανθός	N;NOM;SG	N;NOM;NEUT;SG
szőke	ξανθός	szőke	ξανθός	N;NOM;SG	N;NOM;MASC;SG
szőke	ξανθιά	szőke	ξανθιά	N;NOM;SG	N;NOM;FEM;SG
szőke	ξανθό	szőke	ξανθός	N;NOM;SG	N;NOM;NEUT;SG
japánok	ιάπωνες	japán	ιάπωνας	N;NOM;PL	N;NOM;MASC;PL
japánok	γιαπωνέζοι	japán	γιαπωνώζος	N;NOM;PL	N;NOM;MASC;PL
küzdelem	αγώνας	küzdelem	αγώνας	N;NOM;SG	N;NOM;MASC;SG
küzdelem	πάλη	küzdelem	πάλη	N;NOM;SG	N;NOM;FEM;SG
mozgás	κίνημα	mozgás	κίνημα	N;NOM;SG	N;NOM;NEUT;SG
nézők	θεατές	néző	θεατός	N;NOM;PL	N;NOM;MASC;PL
nézők	θεατές	néző	θεατός	N;NOM;PL	N;NOM;MASC;PL
nézők	τηλεθεατές	néző	τηλεθεατής	N;NOM;PL	N;NOM;MASC;PL
tornász	γυμνάστρια	tornász	γυμνάστρια	N;NOM;SG	N;NOM;FEM;SG
megölte	δολοφόνησε	megöl	δολοφονώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
megölte	σκότωσε	megöl	σκοτώνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elliptikus	ελλειπτικό	elliptikus	ελλειπτικό	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
hawaii	χαβανέζικο	hapai	χαβανέζικος	N;NOM;SG	N;NOM;NEUT;SG
csontos	οστό	csontos	οστός	N;NOM;SG	N;NOM;NEUT;SG
csontos	κόκαλο	csontos	κόκαλος	N;NOM;SG	N;NOM;NEUT;SG
csontos	κόκκαλο	csontos	κόκκαλος	N;NOM;SG	N;NOM;NEUT;SG
intenzív	μεθ	intenzív	μεθ		
felfedezett	ανακάλυψε	felfedezett	ανακαλύπτω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
szobrok	γλυπτά	szobor	γλυπτά	N;NOM;PL	N;NOM;NEUT;PL
szobrok	αγάλματα	szobor	άγαλμα	N;NOM;PL	N;NOM;NEUT;PL
szobrok	γλυπτά	szobor	γλυπτά	N;NOM;PL	N;NOM;NEUT;PL
vírus	ιός	vírus	ιός	N;NOM;SG	N;NOM;MASC;SG
min	min	min	min		
ítélet	κριση	ítélet	κριση	N;NOM;SG	N;NOM;FEM;SG
ítélet	κριση	ítélet	κριση	N;NOM;SG	N;NOM;FEM;SG
ítélet	κρίση	ítélet	κρίση	N;NOM;SG	N;NOM;FEM;SG
barát	φίλος	bara	φίλος	N;NOM;SG	N;NOM;MASC;SG
barát	φίλη	bara	φίλος	N;NOM;SG	N;NOM;FEM;SG
példányok	δείγματα	példány	δείγμα	N;NOM;PL	N;NOM;NEUT;PL
példányok	αντίγραφα	példány	αντίγραφο	N;NOM;PL	N;NOM;NEUT;PL
példányok	αντίτυπα	példány	αντίτυπο	N;NOM;PL	N;NOM;NEUT;PL
eredményes	παραγωγική	eredményes	παραγωγικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
eredményes	παραγωγικό	eredményes	παραγωγικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
eredményes	αποτελεσματική	eredményes	αποτελεσματικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
eredményes	αποτελεσματικός	eredményes	αποτελεσματικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
eredményes	αποτελεσματικό	eredményes	αποτελεσματικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
eredményes	αποτελεσματική	eredményes	αποτελεσματικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
eredményes	αποτελεσματικό	eredményes	αποτελεσματικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
eredményes	αποδοτικό	eredményes	αποδοτικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
eredményes	αποδοτική	eredményes	αποδοτικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
diplomata	διπλωμάτης	diplomata	διπλωμάτης	N;NOM;SG	N;NOM;MASC;SG
fogadott	έλαβε	fogad	λαμβάνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
üzem	φυτό	üz	φυτό	N;NOM;SG	N;NOM;NEUT;SG
üzem	εργοστάσιο	üz	εργοστάσιο	N;NOM;SG	N;NOM;NEUT;SG
üzem	εργοστάσιο	üz	εργοστάσιο	N;NOM;SG	N;NOM;NEUT;SG
hiányzó	αγνοούμενος	hiányzó	αγνοούμενος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
törvényes	νόμιμος	törvényes	νόμιμος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
törvényes	νόμιμη	törvényes	νόμιμος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
törvényes	νόμιμη	törvényes	νόμιμος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
törvényes	νομικός	törvényes	νομικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
törvényes	νομικό	törvényes	νομικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
törvényes	νομική	törvényes	νομικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
törvényes	νόμιμη	törvényes	νόμιμος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
olvasók	αναγνώστες	olvasó	αναγνώστης	N;NOM;PL	N;NOM;MASC;PL
sérülés	τραύμα	sérülés	τραύμα	N;NOM;SG	N;NOM;NEUT;SG
sérülés	τραυματισμός	sérülés	τραυματισμός	N;NOM;SG	N;NOM;MASC;SG
kubai	κουβανός	kubai	κουβανός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
sort	σειρά	sor	σειρά	N;ACC;SG	N;ACC;FEM;SG
hétköznapi	περιστασιακή	hétköznapi	περιστασιακός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
hétköznapi	περιστασιακό	hétköznapi	περιστασιακός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szavazatok	ψηφοφορίες	szavazat	ψηφοφορία	N;NOM;PL	N;NOM;FEM;PL
szavazatok	ψήφους	szavazat	ψήφος	N;NOM;PL	N;NOM;FEM;PL
kötődik	δένει	kötődik	δένω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
réz	χαλκό	réz	χαλκός	N;NOM;SG	N;NOM;NEUT;SG
réz	χαλκός	réz	χαλκός	N;NOM;SG	N;NOM;MASC;SG
felsőfokú	τριτοβάθμια	felsőfokú	τριτοβάθμιος	N;NOM;SG	N;NOM;FEM;SG
turisták	τουρίστες	turista	τουρίστας	N;NOM;PL	N;NOM;MASC;PL
ügyek	θήκες	ügy	θήκη	N;NOM;PL	N;NOM;FEM;PL
ügyek	περιπτώσεις	ügy	περίπτωση	N;NOM;PL	N;NOM;FEM;PL
ügyek	υποθέσεις	ügy	υπόθεση	N;NOM;PL	N;NOM;FEM;PL
folyadék	υγρό	folyadék	υγρό	N;NOM;SG	N;NOM;NEUT;SG
folyadék	υγρό	folyadék	υγρό	N;NOM;SG	N;NOM;NEUT;SG
szeretet	αγαπη	szeretet	αγαπη	N;NOM;SG	N;NOM;FEM;SG
szeretet	έρωτας	szeretet	έρωτο	N;NOM;SG	N;NOM;MASC;SG
szeretet	αγάπη	szeretet	αγάπη	N;NOM;SG	N;NOM;FEM;SG
jelölést	υποψηφιότητα	jelölés	υποψηφιότητα	N;ACC;SG	N;ACC;FEM;SG
tél	χειμώνας	tél	χειμώνας	N;NOM;SG	N;NOM;MASC;SG
büntetés	κράτηση	büntetés	κράτηση	N;NOM;SG	N;NOM;FEM;SG
románok	ρουμάνοι	roma	ρουμάνος	N;NOM;PL	N;NOM;MASC;PL
ünnep	γιορτή	ünnep	γιορτής	N;NOM;SG	N;NOM;FEM;SG
ünnep	αργία	ünnep	αργία	N;NOM;SG	N;NOM;FEM;SG
ünnep	γιορτή	ünnep	γιορτής	N;NOM;SG	N;NOM;FEM;SG
ünnep	εορτασμός	ünnep	εορτασμός	N;NOM;SG	N;NOM;MASC;SG
indiánok	ινδιάνοι	indián	ινδιάνος	N;NOM;PL	N;NOM;MASC;PL
kiadók	εκδότες	kiadó	εκδότης	N;NOM;PL	N;NOM;MASC;PL
adattár	αποθετήριο	adattár	αποθετήριο	N;NOM;SG	N;NOM;NEUT;SG
hálózati	δίκτυο	hálózat	δίκτυο	N;NOM;SG	N;NOM;NEUT;SG
buszok	λεωφορεία	busz	λεωφορείο	N;NOM;PL	N;NOM;NEUT;PL
zászlóalj	τάγμα	zászlóalj	τάγμα	N;NOM;SG	N;NOM;NEUT;SG
zsinagóga	συναγωγή	zsinagóga	συναγωγή	N;NOM;SG	N;NOM;FEM;SG
közösségek	κοινότητες	közösség	κοινότητα	N;NOM;PL	N;NOM;FEM;PL
csinál	κάνοντας	csinál	κάνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
váltó	ρελέ	váltó	ρελός	N;NOM;SG	N;NOM;NEUT;SG
kiállítások	εκθέσεις	kiállítás	έκθεση	N;NOM;PL	N;NOM;FEM;PL
utalás	παραπομπή	utalás	παραπομπή	N;NOM;SG	N;NOM;FEM;SG
utalás	αναφορά	utalás	αναφορά	N;NOM;SG	N;NOM;FEM;SG
kerülni	αποφεύγοντας	kerül	αποφεύγω	V;NFIN;ACT	V;IPFV;V.CVB;ACT
kerülni	αποφεύγω	kerül	αποφεύγω	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
munkatársai	συνάδελφοί	munkatárs	συνάδελφος	N;NOM;PL	N;NOM;MASC;PL
munkatársai	συνεργάτες	munkatárs	συνεργάτης	N;NOM;PL	N;NOM;MASC;PL
kajak	καγιάκ	ka	καγιάκ	N;NOM;PL	N;NOM;NEUT;PL
hatóság	αρχή	hatóság	αρχή	N;NOM;SG	N;NOM;FEM;SG
hatóság	εξουσία	hatóság	εξουσία	N;NOM;SG	N;NOM;FEM;SG
ügynök	πράκτορας	ügynök	πράκτορας	N;NOM;SG	N;NOM;MASC;SG
körök	κύκλοι	körök	κύκλος	N;NOM;PL	N;NOM;MASC;PL
gondolkodás	σκέψη	gondolkodás	σκέψη	N;NOM;SG	N;NOM;FEM;SG
érdeklődés	συμφέρον	érdeklődés	συμφέρον	N;NOM;SG	N;NOM;NEUT;SG
érdeklődés	τόκος	érdeklődés	τόκος	N;NOM;SG	N;NOM;MASC;SG
autók	αμάξια	autó	αμάξι	N;NOM;PL	N;NOM;NEUT;PL
autók	αυτοκίνητα	autó	αυτοκίνητο	N;NOM;PL	N;NOM;NEUT;PL
barátnője	κοπέλα	barát	κοπέλα	N;NOM;SG	N;NOM;FEM;SG
barátnője	φιλενάδα	barát	φιλενάδα	N;NOM;SG	N;NOM;FEM;SG
útmutató	προσανατολισμός	útmutató	προσανατολισμός	N;NOM;SG	N;NOM;MASC;SG
útmutató	οδηγός	útmutató	οδηγός	N;NOM;SG	N;NOM;MASC;SG
hullám	κύμα	hullám	κύμα	N;NOM;SG	N;NOM;NEUT;SG
tünetek	συμπτώματα	tűnet	σύμπτωμα	N;NOM;PL	N;NOM;NEUT;PL
váratlan	απρόσμενη	váratlan	απρόσμενος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
váratlan	απρόσμενο	váratlan	απρόσμενος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
váratlan	απροσδόκητο	váratlan	απροσδόκητος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
irányelvek	προσανατολισμοί	irányelvek	προσανατολισμός	N;NOM;PL	N;NOM;MASC;PL
irányelvek	οδηγίες	irányelvek	οδηγία	N;NOM;PL	N;NOM;FEM;PL
oxigén	οξυγόνο	orige	οξυγόνο	N;NOM;SG	N;NOM;NEUT;SG
kiválasztott	επιλέξει	kiválasztott	επιλέγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
nemrég	πρόσφατα	nemrég	πρόσφατα	ADV	ADV
nemrég	προσφάτως	nemrég	προσφάτως	ADV	ADV
nemrég	πρόσφατα	nemrég	πρόσφατα	ADV	ADV
tényezők	συντελεστές	tényező	συντελεστής	N;NOM;PL	N;NOM;MASC;PL
tényezők	παράγοντες	tényező	παράγοντας	N;NOM;PL	N;NOM;MASC;PL
vegyületek	ενώσεις	vegyület	ένωση	N;NOM;PL	N;NOM;FEM;PL
futball	ποδόσφαιρο	futball	ποδόσφαιρος	N;NOM;SG	N;NOM;NEUT;SG
futball	ποδόσφαιρο	futball	ποδόσφαιρος	N;NOM;SG	N;NOM;NEUT;SG
tervezés	προγραμματισμός	tervezés	προγραμματισμός	N;NOM;SG	N;NOM;MASC;SG
tervezés	σχεδιασμός	tervezés	σχεδιασμός	N;NOM;SG	N;NOM;MASC;SG
tervezés	σχέδιο	tervezés	σχέδιο	N;NOM;SG	N;NOM;NEUT;SG
tervezés	σχεδιασμός	tervezés	σχεδιασμός	N;NOM;SG	N;NOM;MASC;SG
nemesség	αριστοκρατία	nemesség	αριστοκρατία	N;NOM;SG	N;NOM;FEM;SG
ügyvezető	διαχειριστής	ügyvezető	διαχειριστής	N;NOM;SG	N;NOM;MASC;SG
ügyvezető	διαχειριστή	ügyvezető	διαχειριστής	N;NOM;SG	N;NOM;FEM;SG
kifejezések	φράσεις	kifejezés	φράση	N;NOM;PL	N;NOM;FEM;PL
kifejezések	εκφράσεις	kifejezés	έκφραση	N;NOM;PL	N;NOM;FEM;PL
kifejezések	όροι	kifejezés	όρος	N;NOM;PL	N;NOM;MASC;PL
jég	πάγος	jég	πάγος	N;NOM;SG	N;NOM;MASC;SG
áldozat	θύμα	áldozat	θύμα	N;NOM;SG	N;NOM;NEUT;SG
szempont	πτυχή	szempont	πτυχή	N;NOM;SG	N;NOM;FEM;SG
ragadozó	σαρκοφάγο	ragadozó	σαρκοφάγος	N;NOM;SG	N;NOM;NEUT;SG
ragadozó	αντεροβγάλτη	ragadozó	αντεροβγάλτης	N;NOM;SG	N;NOM;NEUT;SG
ragadozó	αντεροβγάλτης	ragadozó	αντεροβγάλτης	N;NOM;SG	N;NOM;MASC;SG
ragadozó	κυνηγός	ragadozó	κυνηγός	N;NOM;SG	N;NOM;MASC;SG
fordító	διερμηνέας	fordító	διερμηνέας	N;NOM;SG	N;NOM;MASC;SG
fordító	μεταφραστής	fordító	μεταφραστής	N;NOM;SG	N;NOM;MASC;SG
fordító	μεταγλωττιστή	fordító	μεταγλωττιστής	N;NOM;SG	N;NOM;NEUT;SG
mészkő	ασβεστόλιθο	mészkő	ασβεστόλιθος	N;NOM;SG	N;NOM;NEUT;SG
mennyiség	όγκος	mennyiség	όγκος	N;NOM;SG	N;NOM;MASC;SG
mennyiség	τόμος	mennyiség	τόμος	N;NOM;SG	N;NOM;MASC;SG
mennyiség	ποσότητα	mennyiség	ποσότητα	N;NOM;SG	N;NOM;FEM;SG
teológus	θεολόγος	teológus	θεολόγος	N;NOM;SG	N;NOM;MASC;SG
biztonságos	ασφαλές	biztonságos	ασφαλής	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
biztonságos	ασφαλής	biztonságos	ασφαλής	ADJ;NOM;SG	ADJ;NOM;MASC;SG
biztonságos	ασφαλή	biztonságos	ασφαλής	ADJ;NOM;SG	ADJ;NOM;FEM;SG
biztonságos	ασφαλές	biztonságos	ασφαλής	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
biztonságos	ασφαλής	biztonságos	ασφαλής	ADJ;NOM;SG	ADJ;NOM;MASC;SG
költ	ξοδεύει	költ	ξοδεύω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pozíció	στίγμα	pozíció	στίγμα	N;NOM;SG	N;NOM;NEUT;SG
kezdeni	ξεκινήστε	kezd	ξεκινώ	V;NFIN;ACT	V;PFV;IND;PL;2;FIN;ACT
kezdeni	ξεκίνα	kezd	ξεκίνα	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
záró	κλείσιμο	záró	κλείσιμο	N;NOM;SG	N;NOM;NEUT;SG
záró	τελικο	záró	τελικο	N;NOM;SG	N;NOM;NEUT;SG
megfelelője	ισοδύναμο	megfelelő	ισοδύναμος	N;NOM;SG	N;NOM;NEUT;SG
unokaöccse	ανιψιός	unokaöccs	ανιψιός	N;NOM;SG	N;NOM;MASC;SG
unokaöccse	ανηψιός	unokaöccs	ανηψιός	N;NOM;SG	N;NOM;MASC;SG
felek	κόμματα	fél	κόμμα	N;NOM;PL	N;NOM;NEUT;PL
felek	μέρη	fél	μέρος	N;NOM;PL	N;NOM;NEUT;PL
illik	χωράει	illik	χωρώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
darabja	κομμάτι	darab	κομμάτι	N;NOM;SG	N;NOM;NEUT;SG
darabja	τεμάχιο	darab	τεμάχιο	N;NOM;SG	N;NOM;NEUT;SG
évszázadok	αιώνες	évszázad	αιώνας	N;NOM;PL	N;NOM;MASC;PL
mar	μαρ	mar	μαρ		
viszony	δεσμός	viszony	δεσμός	N;NOM;SG	N;NOM;MASC;SG
erőszak	βία	erősz	βία	N;NOM;SG	N;NOM;FEM;SG
erőszak	βια	erősz	βια	N;NOM;SG	N;NOM;FEM;SG
erőszak	βιασμός	erősz	βιασμός	N;NOM;SG	N;NOM;MASC;SG
megjegyzések	παρατηρήσεις	megjegyzés	παρατήρηση	N;NOM;PL	N;NOM;FEM;PL
megjegyzések	νότες	megjegyzés	νότος	N;NOM;PL	N;NOM;FEM;PL
megjegyzések	σημειώσεις	megjegyzés	σημείωση	N;NOM;PL	N;NOM;FEM;PL
megjegyzések	σχολια	megjegyzés	σχολια	N;NOM;PL	N;NOM;NEUT;PL
megjegyzések	σχόλια	megjegyzés	σχόλιο	N;NOM;PL	N;NOM;NEUT;PL
megjegyzések	παρατηρήσεις	megjegyzés	παρατήρηση	N;NOM;PL	N;NOM;FEM;PL
szakemberek	επαγγελματίες	szakember	επαγγελματίας	N;NOM;PL	N;NOM;MASC;PL
hatások	επιπτώσεις	hatás	επίπτωση	N;NOM;PL	N;NOM;FEM;PL
hatások	επιδράσεις	hatás	επίδραση	N;NOM;PL	N;NOM;FEM;PL
hatások	επιπτώσεις	hatás	επίπτωση	N;NOM;PL	N;NOM;FEM;PL
vállalkozó	επιχειρηματίας	vállalkozó	επιχειρηματίας	N;NOM;SG	N;NOM;FEM;SG
vállalkozó	εργολάβος	vállalkozó	εργολάβος	N;NOM;SG	N;NOM;MASC;SG
shaw	σο	shaw	σο		
veszteségek	απώλειες	veszteség	απώλεια	N;NOM;PL	N;NOM;FEM;PL
veszteségek	απώλειες	veszteség	απώλεια	N;NOM;PL	N;NOM;FEM;PL
veszteségek	ήττες	veszteség	ήττα	N;NOM;PL	N;NOM;FEM;PL
veszteségek	ζημίες	veszteség	ζημία	N;NOM;PL	N;NOM;FEM;PL
ellenzék	αντιπολίτευση	ellenzék	αντιπολίτευση	N;NOM;SG	N;NOM;FEM;SG
járőr	περίπολος	járőr	περίπολος	N;NOM;SG	N;NOM;MASC;SG
járőr	περιπολία	járőr	περιπολία	N;NOM;SG	N;NOM;FEM;SG
domb	λόφος	domb	λόφος	N;NOM;SG	N;NOM;MASC;SG
megyék	κομητείες	megyék	κομητεία	N;NOM;PL	N;NOM;FEM;PL
szórakoztató	διασκεδαστής	szórakoztató	διασκεδαστής	N;NOM;SG	N;NOM;MASC;SG
szórakoztató	διασκέδαση	szórakoztató	διασκέδαση	N;NOM;SG	N;NOM;FEM;SG
szórakoztató	ψυχαγωγία	szórakoztató	ψυχαγωγία	N;NOM;SG	N;NOM;FEM;SG
viszonya	δεσμός	viszony	δεσμός	N;NOM;SG	N;NOM;MASC;SG
páncélos	πανοπλία	páncélos	πανοπλία	N;NOM;SG	N;NOM;FEM;SG
menetrend	ατζέντα	menetrend	ατζέντα	N;NOM;SG	N;NOM;FEM;SG
menetrend	πρόγραμμα	menetrend	πρόγραμμα	N;NOM;SG	N;NOM;NEUT;SG
menetrend	χρονοδιάγραμμα	menetrend	χρονοδιάγραμμα	N;NOM;SG	N;NOM;NEUT;SG
menetrend	προγραμματισμός	menetrend	προγραμματισμός	N;NOM;SG	N;NOM;MASC;SG
menetrend	προγραμμα	menetrend	προγραμμα	N;NOM;SG	N;NOM;NEUT;SG
menetrend	χρονοδιάγραμμα	menetrend	χρονοδιάγραμμα	N;NOM;SG	N;NOM;NEUT;SG
tükör	καθρέφτη	tükör	καθρέπτης	N;NOM;SG	N;NOM;MASC;SG
tükör	καθρέφτης	tükör	καθρέφτης	N;NOM;SG	N;NOM;MASC;SG
tükör	καθρέπτη	tükör	καθρίπτης	N;NOM;SG	N;NOM;MASC;SG
dinamikus	δυναμική	dinamikus	δυναμικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
dinamikus	δυναμικός	dinamikus	δυναμικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
rabbi	ραβίνος	rabbi	ραβίνος	N;NOM;SG	N;NOM;MASC;SG
megtalálni	βρείτε	meg+talál	βρίσκω	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
megtalálni	βρες	meg+talál	βρες	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
megtalálni	βρω	meg+talál	βρω	V;NFIN;ACT	V;IPFV;IND;SG;1;FIN;ACT
geológiai	γεωλογική	geológiai	γεωλογικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
gyógyszer	φάρμακο	gyógyszer	φάρμακο	N;NOM;SG	N;NOM;NEUT;SG
gyógyszer	φάρμακο	gyógyszer	φάρμακο	N;NOM;SG	N;NOM;NEUT;SG
gyógyszer	ναρκωτικό	gyógyszer	ναρκωτικός	N;NOM;SG	N;NOM;NEUT;SG
pszichológus	ψυχολόγος	pszichológus	ψυχολόγος	N;NOM;SG	N;NOM;MASC;SG
sír	τάφος	sír	τάφος	N;NOM;SG	N;NOM;MASC;SG
sír	κραυγή	sír	κραυγή	N;NOM;SG	N;NOM;FEM;SG
sír	κλάμα	sír	κλάμα	N;NOM;SG	N;NOM;NEUT;SG
sír	τάφος	sír	τάφος	N;NOM;SG	N;NOM;MASC;SG
sír	κλάμα	sír	κλάμα	N;NOM;SG	N;NOM;NEUT;SG
érv	επιχείρημα	érv	επιχείρημα	N;NOM;SG	N;NOM;NEUT;SG
megérkezett	έφτασε	meg+érkezik	φτάνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
nyitva	ανοιχτά	nyitva	ανοικτά	ADV;V.CVB	ADV
műholdak	δορυφόρους	műhold	δορύφορος	N;NOM;PL	N;NOM;MASC;PL
bevezetés	εισαγωγη	bevezetés	εισαγωγή	N;NOM;SG	N;NOM;FEM;SG
bevezetés	εισαγωγή	bevezetés	εισαγωγή	N;NOM;SG	N;NOM;FEM;SG
győztesek	νικητές	győztes	νικητής	N;NOM;PL	N;NOM;MASC;PL
őrnagy	ταγματάρχης	őrnagy	ταγματάρχης	N;NOM;SG	N;NOM;MASC;SG
nőstények	θηλυκά	nőstény	θηλυκά	N;NOM;PL	N;NOM;NEUT;PL
tartományok	επαρχίες	tartomány	επαρχία	N;NOM;PL	N;NOM;FEM;PL
