per	pentru	per	pentru	ADP	ADP;ACC
mamma	mama	mamma	mamă	N;FEM;SG	N;DEF;FEM;SG
mamma	mamă	mamma	mamă	N;FEM;SG	N;INDF;FEM;SG
mamma	mama	mamma	mamă	N;FEM;SG	N;DEF;FEM;SG
mamma	mamă	mamma	mamă	N;FEM;SG	N;INDF;FEM;SG
sassofono	saxofon	sassofono	saxofon	N;MASC;SG	N;INDF;MASC;SG
sassofono	saxofon	sassofono	saxofon	N;MASC;SG	N;INDF;MASC;SG
gioia	joy	gioia	joy	N;FEM;SG	N;INDF;MASC;SG
gioia	bucurie	gioia	bucurie	N;FEM;SG	N;INDF;FEM;SG
gioia	veselie	gioia	veselie	N;FEM;SG	N;INDF;FEM;SG
gioia	bucuria	gioia	bucurie	N;FEM;SG	N;DEF;FEM;SG
locomotive	locomotive	locomotivo	locomotiv	N;FEM;PL	N;INDF;FEM;PL
locomotive	locomotive	locomotivo	locomotiv	N;FEM;PL	N;INDF;FEM;PL
betty	betty	betty	betty	N;FEM	N;INDF;MASC;SG
specchio	oglinda	specchio	oglindă	N;MASC;SG	N;DEF;FEM;SG
specchio	oglindă	specchio	oglindă	N;MASC;SG	N;INDF;FEM;SG
utilità	utilitatea	utilità	utilitate	N;FEM	N;DEF;FEM;SG
utilità	utilitare	utilità	utilitare	N;FEM	N;INDF;FEM;PL
utilità	utilitate	utilità	utilitate	N;FEM	N;INDF;FEM;SG
utilità	utilitatea	utilità	utilitate	N;FEM	N;DEF;FEM;SG
utilità	utilitar	utilità	utilitar	N;FEM	N;INDF;MASC;SG
lineare	liniar	lineare	liniar	ADJ;SG	ADJ;INDF;MASC;SG
lineare	liniară	lineare	liniar	ADJ;SG	ADJ;INDF;FEM;SG
positiva	pozitiv	positivo	pozitiv	ADJ;FEM;SG	ADJ;INDF;MASC;SG
positiva	pozitivă	positivo	pozitiv	ADJ;FEM;SG	ADJ;INDF;FEM;SG
cittadinanza	cetățenie	cittadinanza	cetățenie	N;FEM;SG	N;INDF;FEM;SG
cittadinanza	cetățenia	cittadinanza	cetățenie	N;FEM;SG	N;DEF;FEM;SG
cittadinanza	cetățenie	cittadinanza	cetățenie	N;FEM;SG	N;INDF;FEM;SG
cittadinanza	cetățenia	cittadinanza	cetățenie	N;FEM;SG	N;DEF;FEM;SG
tono	ton	tono	ton	N;MASC;SG	N;INDF;MASC;SG
tono	tonul	tono	ton	N;MASC;SG	N;DEF;MASC;SG
rame	cupru	rame	cupru	N;MASC;SG	N;INDF;MASC;SG
pianeti	planete	pianeta	planetă	N;MASC;PL	N;INDF;FEM;PL
pianeti	planetelor	pianeta	planetă	N;MASC;PL	N;DEF;FEM;PL
pianeti	planetele	pianeta	planetă	N;MASC;PL	N;DEF;FEM;PL
sorte	soarta	sorte	soartă	N;FEM;SG	N;DEF;FEM;SG
sorte	soartă	sorte	soartă	N;FEM;SG	N;INDF;FEM;SG
sorte	destin	sorte	destin	N;FEM;SG	N;INDF;MASC;SG
card	cardul	card	card	N;FEM	N;DEF;MASC;SG
card	card	card	card	N;FEM	N;INDF;MASC;SG
fucile	pusca	fucile	puscă	N;MASC;SG	N;DEF;FEM;SG
fucile	pistol	fucile	pistol	N;MASC;SG	N;INDF;MASC;SG
fucile	armă	fucile	armă	N;MASC;SG	N;INDF;FEM;SG
fucile	arma	fucile	armă	N;MASC;SG	N;DEF;FEM;SG
fucile	pusca	fucile	puscă	N;MASC;SG	N;DEF;FEM;SG
fucile	pușcă	fucile	pușcă	N;MASC;SG	N;INDF;FEM;SG
settimanale	săptămânală	settimanale	săptămânal	ADJ;SG	ADJ;INDF;FEM;SG
falso	fals	falso	fals	ADJ;MASC;SG	ADJ;INDF;MASC;SG
falso	falsa	falso	fals	ADJ;MASC;SG	ADJ;DEF;FEM;SG
falso	falsă	falso	fals	ADJ;MASC;SG	ADJ;INDF;FEM;SG
falso	fals	falso	fals	ADJ;MASC;SG	ADJ;INDF;MASC;SG
falso	falsă	falso	fals	ADJ;MASC;SG	ADJ;INDF;FEM;SG
prince	prințul	princia	prinț	N	N;DEF;MASC;SG
prince	prinţul	princia	pring	N	N;DEF;MASC;SG
prince	prinţ	princia	pringe	N	N;INDF;MASC;SG
prince	prinț	princia	prințe	N	N;INDF;MASC;SG
prince	print	princia	print	N	N;INDF;MASC;SG
prince	prince	princia	prince	N	N;INDF;MASC;SG
social	sociala	social	socială	N	N;DEF;FEM;SG
social	socializare	social	socializare	N	N;INDF;FEM;SG
frutti	fructe	frutto	fruct	N;MASC;PL	N;INDF;FEM;PL
frutti	fructele	frutto	fruct	N;MASC;PL	N;DEF;FEM;PL
supera	depășește	superare	depăși	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
riprendere	relua	riprendere	relua	V;NFIN	V;IND;SG;3;IPFV;FIN
riprendere	reia	riprendere	relua	V;NFIN	V;IND;SG;3;PRS;FIN
telespettatori	telespectatori	telespettatore	telespectator	N;MASC;PL	N;INDF;MASC;PL
telespettatori	telespectatorii	telespettatore	telespectator	N;MASC;PL	N;DEF;MASC;PL
telespettatori	spectatori	telespettatore	spectator	N;MASC;PL	N;INDF;MASC;PL
risposte	răspunsuri	risposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
risposte	răspunsurile	risposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
risposte	răspunsuri	risposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
risposte	raspunsuri	risposta	raspuns	N;FEM;PL	N;INDF;FEM;PL
risposte	răspunsurile	risposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
risposte	răspunsuri	risposta	răspuns	N;FEM;PL	N;INDF;FEM;PL
risposte	răspunsurile	risposta	răspuns	N;FEM;PL	N;DEF;FEM;PL
promessa	gaj	promessa	gaj	N;FEM;SG	N;INDF;MASC;SG
tentato	încercat	tentare	încerca	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
frontiera	frontiera	frontiera	frontieră	N;FEM;SG	N;DEF;FEM;SG
frontiera	granita	frontiera	granită	N;FEM;SG	N;DEF;FEM;SG
frontiera	frontieră	frontiera	frontieră	N;FEM;SG	N;INDF;FEM;SG
frontiera	frontiera	frontiera	frontieră	N;FEM;SG	N;DEF;FEM;SG
frontiera	frontieră	frontiera	frontieră	N;FEM;SG	N;INDF;FEM;SG
concetti	concepte	concetto	concept	N;MASC;PL	N;INDF;FEM;PL
concetti	conceptele	concetto	concept	N;MASC;PL	N;DEF;FEM;PL
decisioni	decizii	decisione	decizie	N;FEM;PL	N;INDF;FEM;PL
decisioni	deciziilor	decisione	decizie	N;FEM;PL	N;DEF;FEM;PL
decisioni	deciziile	decisione	decizie	N;FEM;PL	N;DEF;FEM;PL
delegazione	delegația	delegazione	delegație	N;FEM;SG	N;DEF;FEM;SG
delegazione	delegarea	delegazione	delegare	N;FEM;SG	N;DEF;FEM;SG
delegazione	delegare	delegazione	delegare	N;FEM;SG	N;INDF;FEM;SG
reazioni	reacțiile	reazione	reacție	N;FEM;PL	N;DEF;FEM;PL
reazioni	reacții	reazione	reacție	N;FEM;PL	N;INDF;FEM;PL
reazioni	reactii	reazione	reactie	N;FEM;PL	N;INDF;FEM;PL
farina	făină	farina	făină	N;FEM;SG	N;INDF;FEM;SG
farina	faina	farina	faină	N;FEM;SG	N;DEF;FEM;SG
farina	masă	farina	masă	N;FEM;SG	N;INDF;FEM;SG
farina	masa	farina	masă	N;FEM;SG	N;DEF;FEM;SG
farina	farina	farina	farină	N;FEM;SG	N;DEF;FEM;SG
telefono	telefon	telefono	telefon	N;MASC;SG	N;INDF;MASC;SG
telefono	telefonul	telefono	telefon	N;MASC;SG	N;DEF;MASC;SG
telefono	telefon	telefono	telefon	N;MASC;SG	N;INDF;MASC;SG
tredici	treisprezece	tredici	treisprezece	NUM	NUM;PL
racing	curse	racing	cursă	N;MASC	N;INDF;FEM;PL
rimbalzi	recuperări	rimbalzo	recuperare	N;MASC;PL	N;INDF;FEM;PL
trasformata	transformă	trasformare	transforma	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
bus	bus	bus	bus	N;MASC	N;INDF;MASC;SG
bus	autocar	bus	autocar	N;MASC	N;INDF;MASC;SG
bus	autobuz	bus	autobuz	N;MASC	N;INDF;MASC;SG
bus	autobuzul	bus	autobuz	N;MASC	N;DEF;MASC;SG
lisbona	lisbon	lisbonare	lisbon	N;FEM;SG	N;INDF;MASC;SG
assente	absent	assente	absent	ADJ;SG	ADJ;INDF;MASC;SG
assente	absentă	assente	absent	ADJ;SG	ADJ;INDF;FEM;SG
disegnatore	designer	disegnatore	designer	N;MASC;SG	N;INDF;MASC;SG
apple	mere	appla	mere	N;MASC	N;INDF;FEM;PL
apple	măr	appla	măr	N;MASC	N;INDF;MASC;SG
apple	apple	appla	appla	N;MASC	N;INDF
scoperte	descoperirile	scoprire	descoperire	N;FEM;PL	N;DEF;FEM;PL
scoperte	descoperiri	scoprire	descoperire	N;FEM;PL	N;INDF;FEM;PL
port	portul	port	port	N;MASC	N;DEF;MASC;SG
port	port	port	port	N;MASC	N;INDF;MASC;SG
pugile	boxer	pugile	boxer	N;MASC;SG	N;INDF;MASC;SG
pugile	boxerul	pugile	boxer	N;MASC;SG	N;DEF;MASC;SG
convincere	convinge	convincere	convinge	V;NFIN	V;IND;SG;3;PRS;FIN
convincere	convinge	convincere	convinge	V;NFIN	V;IND;SG;3;PRS;FIN
autobus	bus	autobus	bus	N;MASC	N;INDF;MASC;SG
autobus	autocar	autobus	autocar	N;MASC	N;INDF;MASC;SG
autobus	autobuz	autobus	autobuz	N;MASC	N;INDF;MASC;SG
autobus	autobuzul	autobus	autobuz	N;MASC	N;DEF;MASC;SG
coperto	acoperit	coperto	acoperi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
coperto	acoperită	coperto	acoperi	ADJ;MASC;SG	ADJ;INDF;FEM;SG
coperto	înnorat	coperto	înnoara	ADJ;MASC;SG	ADJ;INDF;MASC;SG
organizza	organizează	organizzare	organiza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
organizza	organizează	organizzare	organiza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
confusione	confuzia	confusione	confuzie	N;FEM;SG	N;DEF;FEM;SG
confusione	confuzie	confusione	confuzie	N;FEM;SG	N;INDF;FEM;SG
candidati	candidati	candidato	candidat	N;MASC;PL	N;INDF;MASC;PL
candidati	candidați	candidato	candidat	N;MASC;PL	N;INDF;MASC;PL
candidati	solicitanți	candidato	solicitant	N;MASC;PL	N;INDF;MASC;PL
grosseto	grosseto	grosseto	grosseto	N;MASC;SG	N;INDF;MASC;SG
adozione	adoptarea	adozione	adoptare	N;FEM;SG	N;DEF;FEM;SG
adozione	adoptare	adozione	adoptare	N;FEM;SG	N;INDF;FEM;SG
registi	directori	regista	director	N;MASC;PL	N;INDF;MASC;PL
registi	regizori	regista	regizor	N;MASC;PL	N;INDF;MASC;PL
registi	directorii	regista	director	N;MASC;PL	N;DEF;MASC;PL
bagno	baia	bagno	baie	N;MASC;SG	N;DEF;FEM;SG
bagno	baie	bagno	baie	N;MASC;SG	N;INDF;FEM;SG
bagno	baie	bagno	baie	N;MASC;SG	N;INDF;FEM;SG
bagno	bath	bagno	bath	N;MASC;SG	N;INDF;MASC;SG
scherma	scrimă	scherma	scrimă	N;FEM;SG	N;INDF;FEM;SG
padrone	maestru	padrone	maestru	N;MASC;SG	N;INDF;MASC;SG
guardie	gărzi	guardia	gardă	N;FEM;PL	N;INDF;FEM;PL
guardie	paznici	guardia	paznic	N;FEM;PL	N;INDF;MASC;PL
improvvisamente	brusc	improvvisamente	brusc	ADV	ADV
gallery	galerie	gallery	galerie	N;FEM	N;INDF;FEM;SG
gallery	galeria	gallery	galerie	N;FEM	N;DEF;FEM;SG
automobile	maşină	automobile	maşină	N;FEM;SG	N;INDF;FEM;SG
automobile	mașină	automobile	mașină	N;FEM;SG	N;INDF;FEM;SG
automobile	maşina	automobile	mașină	N;FEM;SG	N;DEF;FEM;SG
automobile	mașina	automobile	mașină	N;FEM;SG	N;DEF;FEM;SG
automobile	masina	automobile	masină	N;FEM;SG	N;DEF;FEM;SG
automobile	automobil	automobile	automobil	N;FEM;SG	N;INDF;MASC;SG
automobile	automobilul	automobile	automobil	N;FEM;SG	N;DEF;MASC;SG
concorrenti	competitori	concorrente	competitor	N;PL	N;INDF;MASC;PL
concorrenti	concurenți	concorrente	concurent	N;PL	N;INDF;MASC;PL
concorrenti	concurenții	concorrente	concurent	N;PL	N;DEF;MASC;PL
nodi	noduri	nodo	nod	N;MASC;PL	N;INDF;FEM;PL
nodi	noduri	nodo	nod	N;MASC;PL	N;INDF;FEM;PL
schede	cărţi	scheda	care	N;FEM;PL	N;INDF;FEM;PL
schede	carti	scheda	carti	N;FEM;PL	N;INDF;FEM;PL
schede	cărți	scheda	carte	N;FEM;PL	N;INDF;FEM;PL
schede	carduri	scheda	card	N;FEM;PL	N;INDF;FEM;PL
schede	file	scheda	filă	N;FEM;PL	N;INDF;FEM;PL
download	descărcări	download	descărcare	N	N;INDF;FEM;PL
estesa	prelungită	esteso	prelungit	ADJ;FEM;SG	ADJ;INDF;FEM;SG
estesa	prelungit	esteso	prelungi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
estesa	extins	esteso	extins	ADJ;FEM;SG	ADJ;INDF;MASC;SG
estesa	extinsă	esteso	extins	ADJ;FEM;SG	ADJ;INDF;FEM;SG
división	uruguayan	división	uruguayan	N;FEM	N;INDF;MASC;SG
velocemente	repede	velocemente	repede	ADV	ADV
cresce	creste	crescere	creste	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cresce	crește	crescere	crește	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cresce	creşte	crescere	creşte	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
caffè	cafea	caffè	cafea	N;MASC	N;DEF;FEM;SG
caffè	cafeaua	caffè	cafea	N;MASC	N;DEF;FEM;SG
caffè	cafenea	caffè	cafene	N;MASC	N;DEF;FEM;SG
caffè	cafe	caffè	cafe	N;MASC	N;INDF;MASC
caffè	cafeneaua	caffè	cafeneaua	N;MASC	N;DEF;FEM;SG
caffè	cafenea	caffè	cafene	N;MASC	N;DEF;FEM;SG
caffè	cafeneaua	caffè	cafeneaua	N;MASC	N;DEF;FEM;SG
caffè	cafe	caffè	cafe	N;MASC	N;INDF;MASC
giurisprudenza	jurisprudența	giurisprudenza	jurisprudență	N;FEM;SG	N;DEF;FEM;SG
giurisprudenza	jurisprudența	giurisprudenza	jurisprudență	N;FEM;SG	N;DEF;FEM;SG
wolf	lup	wolf	lup	N;MASC	N;INDF;MASC;SG
wolf	lupul	wolf	lup	N;MASC	N;DEF;MASC;SG
potenze	puterile	potenza	putere	N;FEM;PL	N;DEF;FEM;PL
potenze	puteri	potenza	putere	N;FEM;PL	N;INDF;FEM;PL
potenze	competențe	potenza	competență	N;FEM;PL	N;INDF;FEM;PL
goal	gol	goal	gol	N;MASC	N;INDF;MASC;SG
goal	obiectiv	goal	obiectiv	N;MASC	N;INDF;MASC;SG
goal	scopul	goal	scop	N;MASC	N;DEF;MASC;SG
ossigeno	oxigenul	ossigeno	oxigen	N;MASC;SG	N;DEF;MASC;SG
ossigeno	oxigen	ossigeno	oxigen	N;MASC;SG	N;INDF;MASC;SG
strategica	strategică	strategico	strategic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
strategica	strategic	strategico	strategic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
variabili	variabile	variabile	variabilă	N;FEM;PL	N;INDF;FEM;PL
variabili	variabilele	variabile	variabilă	N;FEM;PL	N;DEF;FEM;PL
variabili	variabile	variabile	variabilă	N;FEM;PL	N;INDF;FEM;PL
variabili	variabilelor	variabile	variabilă	N;FEM;PL	N;DEF;FEM;PL
carbonio	carbon	carbonio	carbon	N;MASC;SG	N;INDF;MASC;SG
carbonio	carbonul	carbonio	carbon	N;MASC;SG	N;DEF;MASC;SG
abitazioni	locuințe	abitazione	locuință	N;FEM;PL	N;INDF;FEM;PL
abitazioni	locuinţe	abitazione	locuingă	N;FEM;PL	N;INDF;FEM;PL
canna	butoi	canna	butoi	N;FEM;SG	N;INDF;MASC;SG
canna	trestie	canna	trestie	N;FEM;SG	N;INDF;FEM;SG
canna	baston	canna	baston	N;FEM;SG	N;INDF;MASC;SG
alfabeto	alfabet	alfabeto	alfabet	N;MASC;SG	N;INDF;MASC;SG
alfabeto	alfabetul	alfabeto	alfabet	N;MASC;SG	N;DEF;MASC;SG
indicazione	indicarea	indicazione	indicare	N;FEM;SG	N;DEF;FEM;SG
indicazione	indicație	indicazione	indicație	N;FEM;SG	N;INDF;FEM;SG
integrare	integrează	integrare	integra	V;NFIN	V;IND;3;PRS;FIN
integrare	integra	integrare	integra	V;NFIN	V;IND;SG;3;IPFV;FIN
gamba	picior	gamba	picior	N;FEM;SG	N;INDF;MASC;SG
gamba	piciorul	gamba	picior	N;FEM;SG	N;DEF;MASC;SG
montaggio	montare	montaggio	montare	N;MASC;SG	N;INDF;FEM;SG
montaggio	montarea	montaggio	montare	N;MASC;SG	N;DEF;FEM;SG
montaggio	montajul	montaggio	montaj	N;MASC;SG	N;DEF;MASC;SG
montaggio	editare	montaggio	editare	N;MASC;SG	N;INDF;FEM;SG
montaggio	editarea	montaggio	editare	N;MASC;SG	N;DEF;FEM;SG
montaggio	adunare	montaggio	adunare	N;MASC;SG	N;INDF;FEM;SG
montaggio	asamblare	montaggio	asamblare	N;MASC;SG	N;INDF;FEM;SG
montaggio	adunarea	montaggio	adunare	N;MASC;SG	N;DEF;FEM;SG
continuità	continuitatea	continuità	continuitate	N;FEM	N;DEF;FEM;SG
continuità	continuitate	continuità	continuitate	N;FEM	N;INDF;FEM;SG
cifra	cifra	cifra	cifră	N;FEM;SG	N;DEF;FEM;SG
cifra	cifră	cifra	cifră	N;FEM;SG	N;INDF;FEM;SG
islam	islamul	islam	islam	N;MASC	N;DEF;MASC;SG
islam	islamului	islam	islam	N;MASC	N;DEF;MASC;SG
islam	islam	islam	islam	N;MASC	N;INDF;MASC;SG
inc	inc	inc	inc	N	N;INDF;MASC;SG
attivista	activist	attivista	activist	N;SG	N;INDF;MASC;SG
creatura	creatură	creatura	creatură	N;FEM;SG	N;INDF;FEM;SG
creatura	creatura	creatura	creatură	N;FEM;SG	N;DEF;FEM;SG
vestito	rochie	vestire	rochie	N;MASC;SG	N;INDF;FEM;SG
pietà	milă	pietà	milă	N;FEM	N;INDF;FEM;SG
pietà	milă	pietà	milă	N;FEM	N;INDF;FEM;SG
pietà	mila	pietà	milă	N;FEM	N;DEF;FEM;SG
pietà	compasiune	pietà	compasiune	N;FEM	N;INDF;FEM;SG
pietà	compasiunea	pietà	compasiune	N;FEM	N;DEF;FEM;SG
pietà	pietà	pietà	pietà	N;FEM	N;INDF;MASC;SG
minerale	minerală	minerale	mineral	ADJ;SG	ADJ;INDF;FEM;SG
austro	austro	austro	austro	N;MASC;SG	N;INDF;MASC;SG
costiera	coastă	costiera	coastă	N;FEM;SG	N;INDF;FEM;SG
approvazione	omologare	approvazione	omologare	N;FEM;SG	N;INDF;FEM;SG
approvazione	omologarea	approvazione	omologare	N;FEM;SG	N;DEF;FEM;SG
approvazione	aprobarea	approvazione	aprobare	N;FEM;SG	N;DEF;FEM;SG
approvazione	aprobare	approvazione	aprobare	N;FEM;SG	N;INDF;FEM;SG
cronache	cronici	cronaca	cronică	N;FEM;PL	N;INDF;FEM;PL
cronache	cronicile	cronaca	cronică	N;FEM;PL	N;DEF;FEM;PL
austriaci	austrieci	austriaco	austriac	N;MASC;PL	N;INDF;MASC;PL
austriaci	austrieci	austriaco	austriac	N;MASC;PL	N;INDF;MASC;PL
polvere	praful	polvere	praf	N;FEM;SG	N;DEF;MASC;SG
polvere	praf	polvere	praf	N;FEM;SG	N;INDF;MASC;SG
polvere	pulbere	polvere	pulbere	N;FEM;SG	N;INDF;FEM;SG
polvere	praf	polvere	praf	N;FEM;SG	N;INDF;MASC;SG
polvere	pudră	polvere	pudru	N;FEM;SG	N;INDF;FEM;SG
nicolò	nicola	nicolare	nicola	N;MASC;SG	N;DEF;FEM;SG
sony	sony	sony	sony	N;MASC	N;INDF;MASC;SG
serial	serial	serial	serial	N;MASC	N;INDF;MASC;SG
colpisce	lovește	colpire	lovi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mago	vrăjitorul	mago	vrăjitor	N;MASC;SG	N;DEF;MASC;SG
mago	vrăjitor	mago	vrăjitor	N;MASC;SG	N;INDF;MASC;SG
mago	mag	mago	mag	N;MASC;SG	N;INDF;MASC;SG
mago	magicianul	mago	magician	N;MASC;SG	N;DEF;MASC;SG
mago	magician	mago	magician	N;MASC;SG	N;INDF;MASC;SG
luci	lumini	luce	lumină	N;FEM;PL	N;INDF;FEM;PL
luci	luminile	luce	lumină	N;FEM;PL	N;DEF;FEM;PL
galassia	galaxie	galassia	galaxie	N;FEM;SG	N;INDF;FEM;SG
galassia	galaxia	galassia	galaxia	N;FEM;SG	N;DEF;FEM;SG
galassia	galaxy	galassia	galaxy	N;FEM;SG	N;INDF;MASC;SG
cani	caini	cane	cain	N;MASC;PL	N;INDF;MASC;PL
cani	câinii	cane	câine	N;MASC;PL	N;DEF;MASC;PL
cani	câini	cane	câine	N;MASC;PL	N;INDF;MASC;PL
primato	primacy	primato	primacy	N;MASC;SG	N;INDF;MASC;SG
destinazione	destinația	destinazione	destinație	N;FEM;SG	N;DEF;FEM;SG
destinazione	destinatie	destinazione	destinatie	N;FEM;SG	N;INDF;FEM;SG
destinazione	destinație	destinazione	destinație	N;FEM;SG	N;INDF;FEM;SG
destinazione	destinatia	destinazione	destinatie	N;FEM;SG	N;DEF;FEM;SG
apice	apex	apice	apex	N;MASC;SG	N;INDF;MASC;SG
apice	vârf	apice	vârf	N;MASC;SG	N;INDF;MASC;SG
dialetti	dialecte	dialetto	dialect	N;MASC;PL	N;INDF;FEM;PL
combinazione	combinatie	combinazione	combinatie	N;FEM;SG	N;INDF;FEM;SG
combinazione	combinația	combinazione	combinație	N;FEM;SG	N;DEF;FEM;SG
combinazione	combinație	combinazione	combinație	N;FEM;SG	N;INDF;FEM;SG
combinazione	combo	combinazione	combo	N;FEM;SG	N;MASC
magic	magie	magic	magie	N	N;INDF;FEM;SG
magic	magia	magic	magie	N	N;DEF;FEM;SG
obbligo	obligația	obbligo	obligație	N;MASC;SG	N;DEF;FEM;SG
obbligo	obligație	obbligo	obligație	N;MASC;SG	N;INDF;FEM;SG
sculture	sculpturi	scultura	sculpt	N;FEM;PL	N;INDF;FEM;PL
blog	blog	blog	blog	N;MASC	N;INDF;MASC;SG
blog	blogul	blog	blog	N;MASC	N;DEF;MASC;SG
blog	bloguri	blog	blog	N;MASC	N;INDF;FEM;PL
cronometro	cronometru	cronometro	cronometru	N;MASC;SG	N;INDF;MASC;SG
cronometro	cronometru	cronometro	cronometru	N;MASC;SG	N;INDF;MASC;SG
cronometro	cronometrul	cronometro	cronometru	N;MASC;SG	N;DEF;MASC;SG
proteine	proteinele	proteina	proteină	N;FEM;PL	N;DEF;FEM;PL
proteine	proteine	proteina	proteină	N;FEM;PL	N;INDF;FEM;PL
proteine	proteinele	proteina	proteină	N;FEM;PL	N;DEF;FEM;PL
proteine	proteine	proteina	proteină	N;FEM;PL	N;INDF;FEM;PL
venezuela	venezuela	venezuela	venezuela	N;FEM;SG	N;DEF;FEM;SG
ram	berbec	ram	berbec	N;MASC	N;INDF;MASC;SG
ram	ram	ram	ram	N;MASC	N;INDF;MASC;SG
prefetto	prefect	prefetto	prefect	N;MASC;SG	N;INDF;MASC;SG
prefetto	prefectul	prefetto	prefect	N;MASC;SG	N;DEF;MASC;SG
emittente	emitentul	emittente	emitent	N;FEM;SG	N;DEF;MASC;SG
emittente	emitentului	emittente	emitent	N;FEM;SG	N;DEF;MASC;SG
emittente	emitent	emittente	emitent	N;FEM;SG	N;INDF;MASC;SG
trasformazioni	transformări	trasformazione	transformare	N;FEM;PL	N;INDF;FEM;PL
león	leon	león	leon	N;SG	N;INDF;MASC;SG
studioso	savant	studioso	savant	N;MASC;SG	N;INDF;MASC;SG
operatore	operator	operatore	operator	N;MASC;SG	N;INDF;MASC;SG
operatore	operatorul	operatore	operator	N;MASC;SG	N;DEF;MASC;SG
operatore	operatorului	operatore	operator	N;MASC;SG	N;DEF;MASC;SG
operatore	comerciant	operatore	comerciant	N;MASC;SG	N;INDF;MASC;SG
scioglimento	topirea	scioglimento	topire	N;MASC;SG	N;DEF;FEM;SG
scioglimento	topire	scioglimento	topir	N;MASC;SG	N;INDF;FEM;SG
scioglimento	dizolvare	scioglimento	dizolvare	N;MASC;SG	N;INDF;FEM;SG
scioglimento	dizolvarea	scioglimento	dizolvare	N;MASC;SG	N;DEF;FEM;SG
roland	roland	roland	roland	N;MASC	N;INDF;MASC;SG
farmaci	medicamente	farmaco	medicament	N;MASC;PL	N;INDF;FEM;PL
parallelo	paralela	parallelo	paralelă	N;MASC;SG	N;DEF;FEM;SG
assassinio	crimă	assassinio	crimă	N;MASC;SG	N;INDF;FEM;SG
assassinio	crima	assassinio	crimă	N;MASC;SG	N;DEF;FEM;SG
assassinio	asasinare	assassinio	asasinare	N;MASC;SG	N;INDF;FEM;SG
assassinio	asasinatul	assassinio	asasinat	N;MASC;SG	N;DEF;MASC;SG
assassinio	asasinarea	assassinio	asasinare	N;MASC;SG	N;DEF;FEM;SG
supremo	supremă	supremo	suprem	ADJ;MASC;SG	ADJ;INDF;FEM;SG
supremo	suprema	supremo	suprem	ADJ;MASC;SG	ADJ;DEF;FEM;SG
supremo	suprem	supremo	suprem	ADJ;MASC;SG	ADJ;INDF;MASC;SG
poliziotto	politist	poliziotto	politist	N;MASC;SG	N;INDF;MASC;SG
poliziotto	polițist	poliziotto	polițist	N;MASC;SG	N;INDF;MASC;SG
poliziotto	politist	poliziotto	politist	N;MASC;SG	N;INDF;MASC;SG
poliziotto	polițist	poliziotto	polițist	N;MASC;SG	N;INDF;MASC;SG
inno	imn	inno	imn	N;MASC;SG	N;INDF;MASC;SG
inno	imnul	inno	imn	N;MASC;SG	N;DEF;MASC;SG
inno	imn	inno	imn	N;MASC;SG	N;INDF;MASC;SG
giudici	judecătorilor	giudice	judecător	N;MASC;PL	N;DEF;MASC;PL
giudici	judecătorii	giudice	judecător	N;MASC;PL	N;DEF;MASC;PL
giudici	judecători	giudice	judecător	N;MASC;PL	N;INDF;MASC;PL
sat	sat	sat	sat	N	N;INDF;MASC;SG
major	maiorul	major	maior	N	N;DEF;MASC;SG
linda	linda	linda	lindă	N;FEM;SG	N;DEF;FEM;SG
fisso	fixă	fisso	fix	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fisso	fix	fisso	fix	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fisso	reparat	fisso	repara	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fisso	fixat	fisso	fixat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
giuria	juriu	giuria	juriu	N;FEM;SG	N;INDF;MASC;SG
giuria	juriul	giuria	juriu	N;FEM;SG	N;DEF;MASC;SG
roll	rola	roll	rola	N;MASC	N;DEF;FEM;SG
roll	roll	roll	roll	N;MASC	N;INDF;MASC;SG
voli	zborurile	volo	zbor	N;MASC;PL	N;DEF;FEM;PL
voli	zboruri	volo	zbor	N;MASC;PL	N;INDF;FEM;PL
turca	turcesc	turca	turcesc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
turca	turc	turca	turc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
serio	serioasă	serio	serios	ADJ;MASC;SG	ADJ;INDF;FEM;SG
