magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
barát	гаджето	bara	гадже	N;NOM;SG	N;DEF;NEUT;SG
példányok	образци	példány	образец	N;NOM;PL	N;INDF;MASC;PL
példányok	екземпляри	példány	екземпляр	N;NOM;PL	N;INDF;MASC;PL
példányok	копия	példány	копие	N;NOM;PL	N;INDF;NEUT;PL
eredményes	ефективна	eredményes	ефективен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
eredményes	ефективен	eredményes	ефективен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
eredményes	ефективна	eredményes	ефективен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
eredményes	ефикасен	eredményes	ефикасен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
eredményes	ефективен	eredményes	ефективен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
diplomata	дипломат	diplomata	дипломат	N;NOM;SG	N;INDF;MASC;SG
üzem	растение	üz	растение	N;NOM;SG	N;INDF;NEUT;SG
üzem	завод	üz	завод	N;NOM;SG	N;INDF;MASC;SG
üzem	фабрика	üz	фабрика	N;NOM;SG	N;INDF;FEM;SG
üzem	завод	üz	завод	N;NOM;SG	N;INDF;MASC;SG
üzem	фабриката	üz	фабрика	N;NOM;SG	N;DEF;FEM;SG
hiányzó	липсващ	hiányzó	липсвам	ADJ;NOM;SG	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
hiányzó	липсваща	hiányzó	липсвам	ADJ;NOM;SG	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
hivatkozik	отнася	hivatkozik	отнасям-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
katedrális	катедралата	katedrális	катедрала	N;NOM;SG	N;DEF;FEM;SG
katedrális	катедрала	katedrális	катедрал	N;NOM;SG	N;INDF;FEM;SG
törvényes	законна	törvényes	законен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
törvényes	легитимен	törvényes	легитимен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
törvényes	законен	törvényes	законен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
törvényes	легитимен	törvényes	легитимен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
törvényes	законен	törvényes	законен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
törvényes	правна	törvényes	правен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
törvényes	юридически	törvényes	юридически	ADJ;NOM;SG	ADJ;INDF;MASC;SG
törvényes	законна	törvényes	законен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
törvényes	законен	törvényes	законен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
olvasók	читатели	olvasó	читател	N;NOM;PL	N;INDF;MASC;PL
olvasók	читателите	olvasó	читател	N;NOM;PL	N;DEF;MASC;PL
sérülés	нараняване	sérülés	нараняване	N;NOM;SG	N;INDF;NEUT;SG
sérülés	контузия	sérülés	контузия	N;NOM;SG	N;INDF;FEM;SG
sérülés	травма	sérülés	травма	N;NOM;SG	N;INDF;FEM;SG
sérülés	вреда	sérülés	вреда	N;NOM;SG	N;INDF;FEM;SG
sérülés	увреждане	sérülés	увреждане	N;NOM;SG	N;INDF;NEUT;SG
sérülés	повреда	sérülés	повреда	N;NOM;SG	N;INDF;FEM;SG
kubai	кубинска	kubai	кубински	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kubai	кубински	kubai	кубински	ADJ;NOM;SG	ADJ;INDF;MASC;SG
sort	ред	sor	ред	N;ACC;SG	N;INDF;MASC;SG
hétköznapi	небрежен	hétköznapi	небрежен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hétköznapi	обикновен	hétköznapi	обикновен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hétköznapi	обикновена	hétköznapi	обикновен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
szavazatok	гласове	szavazat	глас	N;NOM;PL	N;INDF;MASC;PL
szerkesztése	редактиране	szerkesztés	редактиране	N;NOM;SG	N;INDF;NEUT;SG
kötődik	обвързва	kötődik	обвързвам-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
réz	мед	réz	мед	N;NOM;SG	N;INDF;MASC;SG
felsőfokú	висше	felsőfokú	висш	N;NOM;SG	N;INDF;NEUT;SG
turisták	туристи	turista	турист	N;NOM;PL	N;INDF;MASC;PL
turisták	туристи	turista	турист	N;NOM;PL	N;INDF;MASC;PL
ügyek	случаи	ügy	случай	N;NOM;PL	N;INDF;MASC;PL
folyadék	течност	folyadék	течност	N;NOM;SG	N;INDF;FEM;SG
folyadék	течност	folyadék	течност	N;NOM;SG	N;INDF;FEM;SG
folyadék	течен	folyadék	течен	N;NOM;SG	N;INDF;MASC;SG
chilei	чилийски	chilei	чилийски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
reformáció	реформацията	reformáció	реформация	N;NOM;SG	N;DEF;FEM;SG
szeretet	обич	szeretet	обич	N;NOM;SG	N;INDF;FEM;SG
szeretet	любов	szeretet	любов	N;NOM;SG	N;INDF;FEM;SG
szeretet	любовта	szeretet	любов	N;NOM;SG	N;DEF;FEM;SG
jelölést	номинация	jelölés	номинация	N;ACC;SG	N;INDF;FEM;SG
jelölést	номинацията	jelölés	номинация	N;ACC;SG	N;DEF;FEM;SG
tél	зима	tél	зима	N;NOM;SG	N;INDF;FEM;SG
tél	зимата	tél	зима	N;NOM;SG	N;DEF;FEM;SG
büntetés	наказание	büntetés	наказание	N;NOM;SG	N;INDF;NEUT;SG
büntetés	санкция	büntetés	санкция	N;NOM;SG	N;INDF;FEM;SG
büntetés	наказание	büntetés	наказание	N;NOM;SG	N;INDF;NEUT;SG
büntetés	наказанието	büntetés	наказание	N;NOM;SG	N;DEF;NEUT;SG
büntetés	задържане	büntetés	задържане	N;NOM;SG	N;INDF;NEUT;SG
románok	румънците	roma	румънец	N;NOM;PL	N;DEF;MASC;PL
románok	румънци	roma	румънец	N;NOM;PL	N;INDF;MASC;PL
honda	хонда	honda	хонд	N;NOM;SG	N;INDF;MASC;SG
ünnep	почивка	ünnep	почивка	N;NOM;SG	N;INDF;FEM;SG
ünnep	празник	ünnep	празник	N;NOM;SG	N;INDF;MASC;SG
ünnep	ваканция	ünnep	ваканция	N;NOM;SG	N;INDF;FEM;SG
ünnep	тържество	ünnep	тържество	N;NOM;SG	N;INDF;NEUT;SG
ünnep	празнуване	ünnep	празнуване	N;NOM;SG	N;INDF;NEUT;SG
ünnep	празник	ünnep	празник	N;NOM;SG	N;INDF;MASC;SG
ünnep	празненство	ünnep	празненство	N;NOM;SG	N;INDF;NEUT;SG
indiánok	индианци	indián	индианец	N;NOM;PL	N;INDF;MASC;PL
indiánok	индийци	indián	индиец	N;NOM;PL	N;INDF;MASC;PL
kiadók	издателите	kiadó	издател	N;NOM;PL	N;DEF;MASC;PL
kiadók	издатели	kiadó	издател	N;NOM;PL	N;INDF;MASC;PL
irak	ирак	irak	ирак	N;NOM;SG	N;INDF;MASC;SG
adattár	хранилището	adattár	хранилище	N;NOM;SG	N;DEF;NEUT;SG
adattár	хранилище	adattár	хранилище	N;NOM;SG	N;INDF;NEUT;SG
színpadon	стадий	színpad	стадий	N;ON+ESS;SG	N;INDF;MASC;SG
színpadon	сцена	színpad	сцена	N;ON+ESS;SG	N;INDF;FEM;SG
színpadon	етап	színpad	етап	N;ON+ESS;SG	N;INDF;MASC;SG
színpadon	сцената	színpad	сцена	N;ON+ESS;SG	N;DEF;FEM;SG
hálózati	мрежа	hálózat	мрежа	N;NOM;SG	N;INDF;FEM;SG
hálózati	мрежата	hálózat	мрежа	N;NOM;SG	N;DEF;FEM;SG
buszok	автобуси	busz	автобус	N;NOM;PL	N;INDF;MASC;PL
buszok	автобусите	busz	автобус	N;NOM;PL	N;DEF;MASC;PL
zászlóalj	батальона	zászlóalj	батальон	N;NOM;SG	N;DEF;MASC;SG
zászlóalj	батальон	zászlóalj	батальон	N;NOM;SG	N;INDF;MASC;SG
tengerparti	море	tengerparti	море	N;NOM;SG	N;INDF;NEUT;SG
zsinagóga	синагогата	zsinagóga	синагогат	N;NOM;SG	N;DEF;FEM;SG
közösségek	общности	közösség	общност	N;NOM;PL	N;INDF;FEM;PL
közösségek	общностите	közösség	общност	N;NOM;PL	N;DEF;FEM;PL
váltó	реле	váltó	реле	N;NOM;SG	N;INDF;NEUT;SG
kiállítások	експозиции	kiállítás	експозиция	N;NOM;PL	N;INDF;FEM;PL
kiállítások	изложби	kiállítás	изложба	N;NOM;PL	N;INDF;FEM;PL
kiállítások	изложения	kiállítás	изложение	N;NOM;PL	N;INDF;NEUT;PL
utalás	препратка	utalás	препратка	N;NOM;SG	N;INDF;FEM;SG
utalás	позоваване	utalás	позоваване	N;NOM;SG	N;INDF;NEUT;SG
kerülni	избягвам	kerül	избягвам	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
kerülni	избягва	kerül	избягвам	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
munkatársai	колеги	munkatárs	колега	N;NOM;PL	N;INDF;MASC;PL
megérkezik	пристига	megérkezik	пристигам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
hatóság	авторитет	hatóság	авторитет	N;NOM;SG	N;INDF;MASC;SG
hatóság	орган	hatóság	орган	N;NOM;SG	N;INDF;MASC;SG
ügynök	агент	ügynök	агент	N;NOM;SG	N;INDF;MASC;SG
körök	кръгове	körök	кръг	N;NOM;PL	N;INDF;MASC;PL
gnome	гном	gnom	гном	N;NOM;SG	N;INDF;MASC;SG
gondolkodás	мислене	gondolkodás	мислене	N;NOM;SG	N;INDF;NEUT;SG
érdeklődés	интерес	érdeklődés	интерес	N;NOM;SG	N;INDF;MASC;SG
érdeklődés	лихва	érdeklődés	лихва	N;NOM;SG	N;INDF;FEM;SG
autók	автомобили	autó	автомобил	N;NOM;PL	N;INDF;MASC;PL
autók	коли	autó	кола	N;NOM;PL	N;INDF;FEM;PL
barátnője	гадже	barát	гадже	N;NOM;SG	N;INDF;NEUT;SG
barátnője	приятелката	barát	приятелка	N;NOM;SG	N;DEF;FEM;SG
barátnője	приятелка	barát	приятелка	N;NOM;SG	N;INDF;FEM;SG
útmutató	ръководство	útmutató	ръководство	N;NOM;SG	N;INDF;NEUT;SG
útmutató	гид	útmutató	гид	N;NOM;SG	N;INDF;MASC;SG
útmutató	пътеводител	útmutató	пътеводител	N;NOM;SG	N;INDF;MASC;SG
útmutató	водач	útmutató	водач	N;NOM;SG	N;INDF;MASC;SG
útmutató	инструкция	útmutató	инструкция	N;NOM;SG	N;INDF;FEM;SG
hullám	вълната	hullám	вълна	N;NOM;SG	N;DEF;FEM;SG
hullám	вълна	hullám	вълна	N;NOM;SG	N;INDF;FEM;SG
tünetek	симптоми	tűnet	симптом	N;NOM;PL	N;INDF;MASC;PL
tünetek	симптомите	tűnet	симптом	N;NOM;PL	N;DEF;MASC;PL
váratlan	неочакван	váratlan	неочаквам	ADJ;NOM;SG	ADJ;INDF;MASC;SG
váratlan	неочаквана	váratlan	неочаквам	ADJ;NOM;SG	ADJ;INDF;FEM;SG
irányelvek	насоки	irányelvek	насока	N;NOM;PL	N;INDF;FEM;PL
irányelvek	директиви	irányelvek	директива	N;NOM;PL	N;INDF;FEM;PL
irányelvek	директивите	irányelvek	директива	N;NOM;PL	N;DEF;FEM;PL
ült	седна	ül	седна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
oxigén	кислород	orige	кислород	N;NOM;SG	N;INDF;MASC;SG
nemrég	напоследък	nemrég	напоследък	ADV	ADV
nemrég	наскоро	nemrég	наскоро	ADV	ADV
nemrég	неотдавна	nemrég	неотдавна	ADV	ADV
nemrég	скорошно	nemrég	скорошен	ADV	ADV
nemrég	отскоро	nemrég	отскоро	ADV	ADV
tényezők	фактори	tényező	фактор	N;NOM;PL	N;INDF;MASC;PL
tényezők	коефициенти	tényező	коефициент	N;NOM;PL	N;INDF;MASC;PL
szudán	судан	szuda	судан	N;NOM;SG	N;INDF;FEM;SG
vegyületek	съединения	vegyület	съединение	N;NOM;PL	N;INDF;NEUT;PL
felfedezése	откриване	felfedezés	откриване	N;NOM;SG	N;INDF;NEUT;SG
futball	футбол	futball	футбол	N;NOM;SG	N;INDF;MASC;SG
futball	футбол	futball	футбол	N;NOM;SG	N;INDF;MASC;SG
tervezés	планиране	tervezés	планиране	N;NOM;SG	N;INDF;NEUT;SG
tervezés	проектиране	tervezés	проектиране	N;NOM;SG	N;INDF;NEUT;SG
tervezés	дизайн	tervezés	дизайн	N;NOM;SG	N;INDF;MASC;SG
nemesség	благородство	nemesség	благородство	N;NOM;SG	N;INDF;NEUT;SG
ügyvezető	администратор	ügyvezető	администратор	N;NOM;SG	N;INDF;MASC;SG
kifejezések	фрази	kifejezés	фразя	N;NOM;PL	N;INDF;FEM;PL
kifejezések	термини	kifejezés	термин	N;NOM;PL	N;INDF;MASC;PL
kifejezések	условия	kifejezés	условие	N;NOM;PL	N;INDF;NEUT;PL
emelkedő	изгряваща	emelkedő	изгрявам	ADJ;NOM;SG	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
emelkedő	възходящ	emelkedő	възходящ	ADJ;NOM;SG	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
boeing	боинг	boeing	боинг	N;NOM;SG	N;INDF;MASC;SG
jég	айс	jég	айс	N;NOM;SG	N;INDF;MASC;SG
jég	лед	jég	лед	N;NOM;SG	N;INDF;MASC;SG
röplabda	волейбол	röplabda	волейбол	N;NOM;SG	N;INDF;MASC;SG
áldozat	жертвоприношение	áldozat	жертвоприношение	N;NOM;SG	N;INDF;NEUT;SG
áldozat	жертва	áldozat	жертва	N;NOM;SG	N;INDF;FEM;SG
áldozat	саможертва	áldozat	саможертвам	N;NOM;SG	N;INDF;FEM;SG
áldozat	жертва	áldozat	жертва	N;NOM;SG	N;INDF;FEM;SG
áldozat	жертвата	áldozat	жертва	N;NOM;SG	N;DEF;FEM;SG
bundesliga	бундеслига	bundesliga	бундеслига	N;NOM;SG	N;INDF;FEM;SG
szempont	аспект	szempont	аспект	N;NOM;SG	N;INDF;MASC;SG
mentális	умствена	mentális	умствен	N;NOM;SG	N;INDF;FEM;SG
ragadozó	хищник	ragadozó	хищник	N;NOM;SG	N;INDF;MASC;SG
ragadozó	изкормвача	ragadozó	изкормвачам	N;NOM;SG	N;DEF;MASC;SG
ragadozó	хищник	ragadozó	хищник	N;NOM;SG	N;INDF;MASC;SG
fordító	преводач	fordító	преводач	N;NOM;SG	N;INDF;MASC;SG
fordító	преводача	fordító	преводач	N;NOM;SG	N;DEF;MASC;SG
fordító	компилатор	fordító	компилатор	N;NOM;SG	N;INDF;MASC;SG
lazio	лацио	lazio	лацио	N;NOM;SG	N;INDF;MASC;SG
spanyolok	испанци	spanyol	испанец	N;NOM;PL	N;INDF;MASC;PL
spanyolok	испанци	spanyol	испанец	N;NOM;PL	N;INDF;MASC;PL
körzetben	радиус	körzet	радиус	N;IN+ESS;SG	N;INDF;MASC;SG
mészkő	варовик	mészkő	варовик	N;NOM;SG	N;INDF;MASC;SG
ism	изъм	ism	изъм	N;NOM;SG	N;INDF;MASC;SG
mennyiség	обем	mennyiség	обем	N;NOM;SG	N;INDF;MASC;SG
mennyiség	количество	mennyiség	количество	N;NOM;SG	N;INDF;NEUT;SG
piraeus	пирея	piraeus	пирея	N;NOM;SG	N;INDF;FEM;SG
teológus	теолог	teológus	теолог	N;NOM;SG	N;INDF;MASC;SG
biztonságos	безопасен	biztonságos	безопасен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
biztonságos	сигурна	biztonságos	сигурен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
börtönben	затворът	börtönben	затвор	N;IN+ESS;SG	N;DEF;MASC;SG
börtönben	затвор	börtönben	затвор	N;IN+ESS;SG	N;INDF;MASC;SG
börtönben	затвора	börtönben	затвор	N;IN+ESS;SG	N;DEF;MASC;SG
költ	прекарва	költ	прекарвам-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
költ	харчи	költ	харча-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pozíció	позиция	pozíció	позиция	N;NOM;SG	N;INDF;FEM;SG
pozíció	положение	pozíció	положение	N;NOM;SG	N;INDF;NEUT;SG
pozíció	длъжност	pozíció	длъжност	N;NOM;SG	N;INDF;FEM;SG
corporation	корпорация	corporation	корпорация	N;NOM;SG	N;INDF;FEM;SG
corporation	корпорейшън	corporation	корпорейшън	N;NOM;SG	N;INDF;MASC;SG
kezdeni	започнете	kezd	започна	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN
záró	затваряне	záró	затваряне	N;NOM;SG	N;INDF;NEUT;SG
záró	закриване	záró	закриване	N;NOM;SG	N;INDF;NEUT;SG
záró	финал	záró	финал	N;NOM;SG	N;INDF;MASC;SG
megfelelője	еквивалент	megfelelő	еквивалент	N;NOM;SG	N;INDF;MASC;SG
unokaöccse	племенник	unokaöccs	племенник	N;NOM;SG	N;INDF;MASC;SG
unokaöccse	племенника	unokaöccs	племенник	N;NOM;SG	N;DEF;MASC;SG
felek	партита	fél	партита	N;NOM;PL	N;INDF;NEUT;PL
felek	партии	fél	партия	N;NOM;PL	N;INDF;FEM;PL
felek	купони	fél	купон	N;NOM;PL	N;INDF;MASC;PL
felek	страни	fél	страна	N;NOM;PL	N;INDF;FEM;PL
illik	пасва	illik	пасвам-(се)	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
illik	съвпада	illik	съвпадам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
darabja	късче	darab	късче	N;NOM;SG	N;INDF;NEUT;SG
darabja	парченце	darab	парченце	N;NOM;SG	N;INDF;NEUT;SG
darabja	парче	darab	парче	N;NOM;SG	N;INDF;NEUT;SG
évszázadok	вековете	évszázad	век	N;NOM;PL	N;DEF;MASC;PL
évszázadok	столетия	évszázad	столетие	N;NOM;PL	N;INDF;NEUT;PL
évszázadok	векове	évszázad	век	N;NOM;PL	N;INDF;MASC;PL
könyvtárban	директория	könyvtár	директория	N;IN+ESS;SG	N;INDF;FEM;SG
könyvtárban	директорията	könyvtár	директория	N;IN+ESS;SG	N;DEF;FEM;SG
könyvtárban	указател	könyvtár	указател	N;IN+ESS;SG	N;INDF;MASC;SG
könyvtárban	библиотеката	könyvtár	библиотека	N;IN+ESS;SG	N;DEF;FEM;SG
könyvtárban	библиотека	könyvtár	библиотека	N;IN+ESS;SG	N;INDF;FEM;SG
viszony	афера	viszony	афера	N;NOM;SG	N;INDF;FEM;SG
erőszak	насилието	erősz	насилие	N;NOM;SG	N;DEF;NEUT;SG
erőszak	насилие	erősz	насилие	N;NOM;SG	N;INDF;NEUT;SG
erőszak	изнасилване	erősz	изнасилване	N;NOM;SG	N;INDF;NEUT;SG
megjegyzések	забележки	megjegyzés	забележка	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	забележки	megjegyzés	забележка	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	записки	megjegyzés	записка	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	бележки	megjegyzés	бележка	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	ноти	megjegyzés	нот	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	забележки	megjegyzés	забележка	N;NOM;PL	N;INDF;FEM;PL
megjegyzések	коментари	megjegyzés	коментар	N;NOM;PL	N;INDF;MASC;PL
megjegyzések	мнения	megjegyzés	мнение	N;NOM;PL	N;INDF;NEUT;PL
szakemberek	професионалисти	szakember	професионалист	N;NOM;PL	N;INDF;MASC;PL
szakemberek	специалисти	szakember	специалист	N;NOM;PL	N;INDF;MASC;PL
szakemberek	специалистите	szakember	специалист	N;NOM;PL	N;DEF;MASC;PL
melbourne	мелбърн	melbour	мелбърн	N;NOM;SG	N;INDF;MASC;SG
hatások	последици	hatás	последица	N;NOM;PL	N;INDF;FEM;PL
hatások	ефекти	hatás	ефект	N;NOM;PL	N;INDF;MASC;PL
hatások	въздействия	hatás	въздействие	N;NOM;PL	N;INDF;NEUT;PL
vállalkozó	предприемач	vállalkozó	предприемач	N;NOM;SG	N;INDF;MASC;SG
vállalkozó	изпълнител	vállalkozó	изпълнител	N;NOM;SG	N;INDF;MASC;SG
vállalkozó	предприемач	vállalkozó	предприемач	N;NOM;SG	N;INDF;MASC;SG
veszteségek	загуби	veszteség	загуба	N;NOM;PL	N;INDF;FEM;PL
veszteségek	загуби	veszteség	загуба	N;NOM;PL	N;INDF;FEM;PL
veszteségek	загубите	veszteség	загуба	N;NOM;PL	N;DEF;FEM;PL
ellenzék	възражение	ellenzék	възражение	N;NOM;SG	N;INDF;NEUT;SG
ellenzék	опозиция	ellenzék	опозиция	N;NOM;SG	N;INDF;FEM;SG
ellenzék	противопоставяне	ellenzék	противопоставяне	N;NOM;SG	N;INDF;NEUT;SG
ellenzék	опозицията	ellenzék	опозиция	N;NOM;SG	N;DEF;FEM;SG
befolyása	влияние	befolyás	влияние	N;NOM;SG	N;INDF;NEUT;SG
alain	ален	alain	ален	N;NOM;SG	N;INDF;MASC;SG
járőr	патрул	járőr	патрул	N;NOM;SG	N;INDF;MASC;SG
domb	хълм	domb	хълм	N;NOM;SG	N;INDF;MASC;SG
szórakoztató	артист	szórakoztató	артист	N;NOM;SG	N;INDF;MASC;SG
szórakoztató	забавление	szórakoztató	забавление	N;NOM;SG	N;INDF;NEUT;SG
szórakoztató	развлечение	szórakoztató	развлечение	N;NOM;SG	N;INDF;NEUT;SG
viszonya	афера	viszony	афера	N;NOM;SG	N;INDF;FEM;SG
páncélos	броня	páncélos	броня	N;NOM;SG	N;INDF;FEM;SG
menetrend	график	menetrend	график	N;NOM;SG	N;INDF;MASC;SG
menetrend	графика	menetrend	график	N;NOM;SG	N;DEF;MASC;SG
menetrend	разписание	menetrend	разписание	N;NOM;SG	N;INDF;NEUT;SG
menetrend	график	menetrend	график	N;NOM;SG	N;INDF;MASC;SG
menetrend	разписание	menetrend	разписание	N;NOM;SG	N;INDF;NEUT;SG
tükör	огледалата	tükör	огледам-(се)	N;NOM;SG	N;DEF;FEM;SG
tükör	огледалото	tükör	огледало	N;NOM;SG	N;DEF;NEUT;SG
tükör	огледалце	tükör	огледалце	N;NOM;SG	N;INDF;NEUT;SG
tükör	огледало	tükör	огледало	N;NOM;SG	N;INDF;NEUT;SG
dinamikus	динамична	dinamikus	динамичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
dinamikus	динамичен	dinamikus	динамичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
rabbi	равин	rabbi	равин	N;NOM;SG	N;INDF;MASC;SG
rabbi	равина	rabbi	равина	N;NOM;SG	N;INDF;FEM;SG
megtalálni	открийте	meg+talál	открия-(се)	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN
megtalálni	намерете	meg+talál	намеря-(се)	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN
megtalálni	намери	meg+talál	намеря-(се)	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
megtalálni	намеря	meg+talál	намеря-(се)	V;NFIN;ACT	V;PFV;IND;SG;1;PRS;FIN;ACT
gyógyszer	медицина	gyógyszer	медицина	N;NOM;SG	N;INDF;FEM;SG
gyógyszer	лекарство	gyógyszer	лекарство	N;NOM;SG	N;INDF;NEUT;SG
gyógyszer	дрога	gyógyszer	дрога	N;NOM;SG	N;INDF;FEM;SG
gyógyszer	наркотик	gyógyszer	наркотик	N;NOM;SG	N;INDF;MASC;SG
gyógyszer	лекарство	gyógyszer	лекарство	N;NOM;SG	N;INDF;NEUT;SG
pszichológus	психолог	pszichológus	психолог	N;NOM;SG	N;INDF;MASC;SG
sír	гроб	sír	гроб	N;NOM;SG	N;INDF;MASC;SG
sír	гробница	sír	гробница	N;NOM;SG	N;INDF;FEM;SG
sír	гробницата	sír	гробница	N;NOM;SG	N;DEF;FEM;SG
sír	гроб	sír	гроб	N;NOM;SG	N;INDF;MASC;SG
sír	плач	sír	плач	N;NOM;SG	N;INDF;MASC;SG
sír	плача	sír	плача-(се)	N;NOM;SG	N;INDF;FEM;SG
érv	спор	érv	спор	N;NOM;SG	N;INDF;MASC;SG
érv	аргумент	érv	аргумент	N;NOM;SG	N;INDF;MASC;SG
senna	сена	senna	сена	N;NOM;SG	N;INDF;MASC;SG
megérkezett	пристигнал	meg+érkezik	пристигна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
megérkezett	пристигна	meg+érkezik	пристигна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
eszperantó	есперанто	eszperantó	есперанто	N;NOM;SG	N;INDF;MASC;SG
nyitva	отворено	nyitva	отворя	ADV;V.CVB	ADV
lét	съществуването	lét	съществуване	N;NOM;SG	N;DEF;NEUT;SG
lét	съществуване	lét	съществуване	N;NOM;SG	N;INDF;NEUT;SG
műholdak	спътници	műhold	спътник	N;NOM;PL	N;INDF;MASC;PL
műholdak	сателитите	műhold	сателит	N;NOM;PL	N;DEF;MASC;PL
műholdak	сателити	műhold	сателит	N;NOM;PL	N;INDF;MASC;PL
spartacus	спартак	spartacus	спартак	N;NOM;SG	N;INDF;MASC;SG
bevezetés	въведение	bevezetés	въведение	N;NOM;SG	N;INDF;NEUT;SG
bevezetés	въвеждане	bevezetés	въвеждане	N;NOM;SG	N;INDF;NEUT;SG
bevezetés	въведение	bevezetés	въведение	N;NOM;SG	N;INDF;NEUT;SG
bevezetés	интро	bevezetés	интро	N;NOM;SG	N;INDF;NEUT;SG
győztesek	победители	győztes	победител	N;NOM;PL	N;INDF;MASC;PL
győztesek	победителите	győztes	победител	N;NOM;PL	N;DEF;MASC;PL
koronát	краун	korona	краун	N;ACC;SG	N;INDF;MASC;SG
koronát	корона	korona	корон	N;ACC;SG	N;INDF;FEM;SG
koronát	короната	korona	корона	N;ACC;SG	N;DEF;FEM;SG
őrnagy	майорът	őrnagy	майор	N;NOM;SG	N;DEF;MASC;SG
őrnagy	майор	őrnagy	майор	N;NOM;SG	N;INDF;MASC;SG
tartományok	области	tartomány	област	N;NOM;PL	N;INDF;FEM;PL
tartományok	провинции	tartomány	провинция	N;NOM;PL	N;INDF;FEM;PL
vállalkozás	предприятие	vállalkozás	предприятие	N;NOM;SG	N;INDF;NEUT;SG
vállalkozás	предприемачество	vállalkozás	предприемачество	N;NOM;SG	N;INDF;NEUT;SG
vállalkozás	предприятие	vállalkozás	предприятие	N;NOM;SG	N;INDF;NEUT;SG
vállalkozás	ентърпрайз	vállalkozás	ентърпрайз	N;NOM;SG	N;INDF;MASC;SG
vállalkozás	ентърпрайс	vállalkozás	ентърпрайс	N;NOM;SG	N;INDF;MASC;SG
teréz	тереза	teréz	тереза	N;NOM;SG	N;INDF;FEM;SG
teréz	тереса	teréz	терес	N;NOM;SG	N;INDF;FEM;SG
rangers	рейнджърс	rangers	рейнджърс	N;NOM;SG	N;INDF;MASC;SG
rangers	рейнджър	rangers	рейнджър	N;NOM;SG	N;INDF;MASC;SG
táncos	танцьорка	táncos	танцьорка	N;NOM;SG	N;INDF;FEM;SG
táncos	танцьор	táncos	танцьор	N;NOM;SG	N;INDF;MASC;SG
gyártás	производство	gyártás	производство	N;NOM;SG	N;INDF;NEUT;SG
