त्रिज्या	radius	त्रिज्या	radius	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
केक	lagkage	केक	lagkage	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
साख	velvilje	साख	velvilje	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
साख	goodwill	साख	goodwill	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
जिज्ञासा	nysgerrighed	जिज्ञासा	nysgerrighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अनुसूची	skema	अनुसूची	skema	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
अनुसूची	tidsplanen	अनुसूची	tidsplan	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
अनुसूची	tidsplan	अनुसूची	tidsplan	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
एनिमेशन	animation	एनिमेशन	animation	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
देखो	se	देखो	se	V;SBJV;SG;FIN;ACT	V;NFIN;ACT
हिम्मत	mod	हिम्मत	mod	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
प्रमाणपत्र	attest	प्रमाणपत्र	atten	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रमाणपत्र	certifikat	प्रमाणपत्र	certifikat	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
असमानता	ulighed	असमानता	ulighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
असमानता	uligheden	असमानता	ulighed	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
आमदनी	indtægt	आमदनी	indtægt	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
आमदनी	indkomst	आमदनी	indkomst	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
घनी	fyldig	घना	fyldig	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
घनी	tyk	घना	tyk	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
एस्पिरिन	acetylsalicylsyre	एस्पिरिन	acetylsalicylsyre	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
एस्पिरिन	aspirin	एस्पिरिन	aspirin	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सोर्स	kilde	सोर्स	kilde	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
विश्लेषक	analytiker	विश्लेषक	analytiker	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रिश्तों	relationer	रिश्ता	relation	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
संन्यास	pensionering	संन्यास	pensionering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पुनर्वास	afvænning	पुनर्वास	afvænning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पुनर्वास	rehabilitering	पुनर्वास	rehabilitering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पुनर्वास	revalidering	पुनर्वास	revalidering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पुनर्वास	genoptræning	पुनर्वास	genoptræning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पुनर्वास	istandsættelse	पुनर्वास	istandsættelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रोसेसर	processor	प्रोसेसर	processor	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्ट्रीम	vandløb	स्ट्रीम	vandløb	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
स्ट्रीम	bæk	स्ट्रीम	bæk	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्ट्रीम	strøm	स्ट्रीम	strøm	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वक्तव्य	erklæring	वक्तव्य	erklæring	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वक्तव्य	redegørelse	वक्तव्य	redegørelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चंद्रगुप्त	chandragupta	चंद्रगुप्त	chandragupta	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कृत्यों	funktionerne	कृत्य	funktion	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
कृत्यों	funktioner	कृत्य	funktion	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
बारहवीं	tolvte	बारहवां	tolve	ADJ;NOM;FEM;SG	ADJ
अचार	pickles	अचार	pickel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अचार	lage	अचार	lage	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अचार	pickles	अचार	pickel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अचार	agurk	अचार	agurk	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रदाताओं	udbyderne	प्रदाता	udbyde	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
प्रदाताओं	udbydere	प्रदाता	udbyder	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
फेंकने	smider	फेंक	smide	V;NFIN;ACT	V;IND;PRS;FIN;ACT
फेंकने	smide	फेंक	smide	V;NFIN;ACT	V;NFIN;ACT
फेंकने	kaster	फेंक	kaste	V;NFIN;ACT	V;IND;PRS;FIN;ACT
शर्तें	betingelser	शर्त	betingelse	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
शर्तें	vilkår	शर्त	vilkår	N;NOM;FEM;PL;3	N;INDF;NEUT;PL
शर्तें	termer	शर्त	term	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
शर्तें	benævnelser	शर्त	benævnelse	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
शर्तें	vilkår	शर्त	vilkår	N;NOM;FEM;PL;3	N;INDF;NEUT;PL
मॉड्यूल	modul	मॉड्यूल	modul	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
मॉड्यूल	modulet	मॉड्यूल	module	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
पिकनिक	skovtur	पिकनिक	skovtur	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पिकनिक	picnic	पिकनिक	picnic	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ज़िन्दगी	liv	ज़िन्दगी	liv	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
ज़िन्दगी	livet	ज़िन्दगी	liv	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
ज़िन्दगी	livstid	ज़िन्दगी	livstid	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अपघटन	forrådnelse	अपघटन	forrådnelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अपघटन	nedbrydning	अपघटन	nedbrydning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्वार्थ	egoisme	स्वार्थ	egoisme	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वीजा	visum	वीजा	visum	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
वीजा	visa	वीजा	visa	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वीजा	visum	वीजा	visum	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
वीजा	visa	वीजा	visa	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बैनर	banner	बैनर	banne	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
उत्साहित	spændt	उत्साहित	spændt	ADJ	ADJ;INDF;SG
घटती	faldende	घट	falde	V;IPFV;FEM;SG;V.PTCP;ACT	V;PRS;V.PTCP
घटती	vigende	घट	vige	V;IPFV;FEM;SG;V.PTCP;ACT	V;PRS;V.PTCP
घटती	aftagende	घट	aftage	V;IPFV;FEM;SG;V.PTCP;ACT	V;PRS;V.PTCP
रिले	relæ	रिला	relæ	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
चुनौतियों	udfordringerne	चुनौती	udfordring	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
चुनौतियों	udfordringer	चुनौती	udfordring	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
हालात	odds	हालात	odds	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
हालात	oddsene	हालात	odds	N;NOM;MASC;PL;3	N;DEF;NEUT;PL
हालात	omstændighederne	हालात	omstændighed	N;NOM;MASC;PL;3	N;DEF;MASC+FEM;PL
हालात	omstændigheder	हालात	omstændighed	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
महाद्वीपों	kontinenter	महाद्वीप	kontinent	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
महाद्वीपों	verdensdele	महाद्वीप	verdensdel	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
समाचारपत्र	avispapir	समाचारपत्र	avispapir	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
समाचारपत्र	avisen	समाचारपत्र	avis	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
समाचारपत्र	avis	समाचारपत्र	avis	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
समाचारपत्र	dagbladet	समाचारपत्र	dagblad	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
रनवे	bane	रनवे	bane	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रनवे	landingsbane	रनवे	landingsbane	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सफ़र	rejsen	सफ़र	rejse	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
सफ़र	rejse	सफ़र	rejse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खींचा	trukket	खींच	trække	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खींचा	hev	खींच	hev	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
खींचा	hevet	खींच	hive	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खींचा	trak	खींच	trække	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
खींचा	trak	खींच	trække	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
खींचा	tegnede	खींच	tegne	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
सल्फर	svovl	सल्फर	svovl	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
सल्फर	svovl	सल्फर	svovl	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
डाकू	røver	डाकू	røve	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
फ़ुटबॉल	fodbold	फ़ुटबॉल	fodbold	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
फ़ुटबॉल	football	फ़ुटबॉल	football	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बांस	bambus	बाँस	bambus	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
सहिष्णुता	tolerancen	सहिष्णुता	tolerance	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
सहिष्णुता	tolerance	सहिष्णुता	tolerance	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
परिपक्वता	modenhed	परिपक्वता	modenhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
परिपक्वता	løbetid	परिपक्वता	løbetid	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
निरंतरता	kontinuiteten	निरंतरता	kontinuitet	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
निरंतरता	kontinuitet	निरंतरता	kontinuitet	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
निरंतरता	bæredygtighed	निरंतरता	bæredygtighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
हिरासत	forældremyndighed	हिरासत	forældremyndighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
हिरासत	varetægt	हिरासत	varetægt	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
हिरासत	varetægtsfængslet	हिरासत	varetægtsfængslet	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
हिरासत	forældremyndigheden	हिरासत	forældremyndighed	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
लड़	kæmper	लड़	kæmpe	V;ACT	V;IND;PRS;FIN;ACT
गुणात्मक	kvalitativ	गुणात्मक	kvalitativ	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रेखाचित्र	tegning	रेखाचित्र	tegning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रेखाचित्र	trækning	रेखाचित्र	trækning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
धब्बे	lapper	धब्बे	lappe	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
धब्बे	plastre	धब्बे	plastre	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
धब्बे	rettelser	धब्बे	rettelse	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
धब्बे	pletter	धब्बे	plet	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
माउस	musse	माउस	musse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
माउस	musen	माउस	mus	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
माउस	mus	माउस	mus	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पहियों	hjul	पही	hjul	N;ACC;FEM;PL;3	N;INDF;NEUT;PL
पहियों	hjulene	पही	hjæl	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
बहू	bruden	बहू	brud	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
बहू	brud	बहू	brud	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
वेबसाइटों	hjemmesider	वेबसाइट	hjemmeside	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
वेबसाइटों	websteder	वेबसाइट	websted	N;ACC;FEM;PL;3	N;INDF;NEUT;PL
वेबसाइटों	websites	वेबसाइट	websites	N;ACC;FEM;PL;3	N;INDF;NEUT;PL
वेबसाइटों	websider	वेबसाइट	webside	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
छठा	sjette	छठा	sjette	ADJ;NOM;MASC;SG	ADJ
संभाला	håndteret	संभाल	håndtere	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
संभाला	håndterede	संभाल	håndtere	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
स्पा	spa	स्पा	spa	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
मातृभूमि	fædreland	मातृभूमि	fædreland	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
मातृभूमि	fædreland	मातृभूमि	fædreland	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
मातृभूमि	hjemlandet	मातृभूमि	hjemland	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
मातृभूमि	hjemland	मातृभूमि	hjemland	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
मशीनें	maskiner	मशीन	maskine	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
पनडुब्बी	ubåden	पनडुब्बी	ubåd	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
पनडुब्बी	ubåd	पनडुब्बी	ubåd	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
काउंटर	tælleren	काउंटर	tæller	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
पूर्णांक	heltal	पूर्णांक	heltal	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
शौक	hobby	शौक	hobby	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निचला	lavere	निचला	lav	ADJ;NOM;MASC;SG	ADJ;CMPR
निचला	nedre	निचला	nedre	ADJ;NOM;MASC;SG	ADJ
वानर	abe	वानर	abe	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
टार्ज़न	tarzan	टार्ज़न	tarzan	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बसों	busser	बस	bus	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
बसों	busserne	बस	bus	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
सतहों	overflader	सतह	overflade	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
सतहों	flader	सतह	flade	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
टिक	markér	टिक	mark	V;ACT	V;IND;PRS;FIN;ACT
क्राइस्ट	kristus	क्राइस्ट	kristus	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रायोजक	sponsor	प्रायोजक	sponsor	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ब्रिगेड	brigade	ब्रिगेड	brigade	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पॉलिसी	politik	पॉलिसी	politik	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
दस्त	diarré	दस्त	diarré	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
दस्त	diaré	दस्त	diaré	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
दस्त	diarre	दस्त	diarre	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कलाई	håndled	कलाई	håndled	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
कलाई	håndleddet	कलाई	håndled	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
संभोग	samleje	संभोग	samleje	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
परित्याग	afkald	परित्याग	afkald	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
ग्रंथियों	kirtler	ग्रंथी	kirtel	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
ट्रैफिक	trafik	ट्रैफिक	trafik	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ट्रैफिक	trafikken	ट्रैफिक	trafik	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
सिखाया	lærte	सिखा	lære	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
सिखाया	lært	सिखा	lære	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
सिखाया	undervist	सिखा	undervist	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खंडहर	ruin	खंडहर	ruin	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रेरण	fremkaldelse	प्रेरण	fremkaldelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रेरण	induktion	प्रेरण	induktion	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लेज़र	laseren	लेज़र	laser	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
धक्का	pres	धक्का	pres	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
धक्का	skub	धक्का	skub	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
आविष्कारक	opfinder	आविष्कारक	opfinder	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गोपनीय	krypteret	गोपनीय	kryptere	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
गोपनीय	hemmelighed	गोपनीय	hemmelighed	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सप्ताहांत	weekenden	सप्ताहांत	weekend	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
सप्ताहांत	weekend	सप्ताहांत	weekend	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कब्रिस्तान	kirkegård	कब्रिस्तान	kirkegård	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कब्रिस्तान	kirkegården	कब्रिस्तान	kirkegård	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
पासपोर्ट	pas	पासपोर्ट	pas	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
लोप	lop	लोप	lop	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ब्लाक	blokering	ब्लाक	blokering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ब्लाक	blok	ब्लाक	blok	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सत्यापन	verifikation	सत्यापन	verifikation	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सत्यापन	verificering	सत्यापन	verificering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ग्रैमी	grammy	ग्रैमी	grammy	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लॉन्च	opsendelse	लॉन्च	opsendelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लॉन्च	lancering	लॉन्च	lancering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लॉन्च	affyring	लॉन्च	affyring	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लटका	hængt	लटका	hænge	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
लटका	hang	लटका	hænge	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP
लटका	hængte	लटका	hænge	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
डिस्ट्रिक्ट	distriktet	डिस्ट्रिक्ट	distrikte	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
डिस्ट्रिक्ट	district	डिस्ट्रिक्ट	district	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
डिस्ट्रिक्ट	distrikt	डिस्ट्रिक्ट	distrikt	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
सीखना	lærer	सीखना	lære	V;MASC;NFIN;ACT	V;IND;PRS;FIN;ACT
डॉक्टरों	lægerne	डॉक्टर	læge	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
डॉक्टरों	læger	डॉक्टर	læge	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
गला	hals	गला	hals	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गला	svælg	गला	svælg	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गला	halsen	गला	hals	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
गला	strube	गला	strube	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गला	hals	गला	hals	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गला	halsen	गला	hals	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
गला	nakken	गला	nakke	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
गला	nakke	गला	nakke	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
स्ट्रॉस	strauss	स्ट्रॉस	straus	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निद्रा	sleep	निद्रा	sleep	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
निद्रा	søvn	निद्रा	søvn	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
बिज़नेस	forretning	बिज़नेस	forretning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बिज़नेस	erhvervslivet	बिज़नेस	erhvervsliv	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
बिज़नेस	business	बिज़नेस	business	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बिज़नेस	virksomhed	बिज़नेस	virksomhed	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कॉलोनी	koloni	कॉलोनी	koloni	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
कॉलोनी	kolonien	कॉलोनी	kolonie	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
आवंटन	fordeling	आवंटन	fordeling	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आवंटन	allokering	आवंटन	allokering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आवंटन	tildeling	आवंटन	tildeling	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आवंटन	tildeling	आवंटन	tildeling	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अनोखा	unik	अनोखा	unik	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
अनोखा	enestående	अनोखा	enestående	ADJ;NOM;MASC;SG	ADJ
अनोखा	unikt	अनोखा	unikt	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
रिएक्टर	reaktor	रिएक्टर	reaktor	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
रिएक्टर	reaktoren	रिएक्टर	reaktor	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
कपाल	kranie	कपाल	kranie	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कपाल	kranium	कपाल	kranium	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कपाल	kraniet	कपाल	kranie	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
श्रोता	publikum	श्रोता	publikum	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
श्रोता	målgruppe	श्रोता	målgruppe	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
श्रोता	målgruppen	श्रोता	målgruppe	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
आपेक्षिकता	relativitet	आपेक्षिकता	relativitet	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
प्याज	løg	प्याज	løg	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
प्याज	løg	प्याज	løg	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
असीमित	uendelig	असीमित	uendelig	ADJ;NOM	ADJ;INDF;MASC+FEM;SG
असीमित	uendelige	असीमित	uendelig	ADJ;NOM	ADJ;PL
असीमित	ubundet	असीमित	ubundet	ADJ;NOM	ADJ;INDF;SG
असीमित	grænseløs	असीमित	grænseløs	ADJ;NOM	ADJ;INDF;MASC+FEM;SG
मेहमान	gæsten	मेहमान	gæsten	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
मेहमान	gæst	मेहमान	gæst	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मगरमच्छ	krokodille	मगरमच्छ	krokodille	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
संख्याएँ	tal	संख्या	tal	N;NOM;FEM;PL;3	N;INDF;NEUT;PL
संख्याएँ	numre	संख्या	nummer	N;NOM;FEM;PL;3	N;INDF;NEUT;PL
सुगंध	aroma	सुगंध	aroma	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सरकारें	regeringer	सरकार	regering	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
सरकारें	regeringerne	सरकार	regering	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
अहंकार	ego	अहंकार	ego	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
फ़ोर्स	kraft	फानर्स	kraft	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सीरम	serum	सीरम	serum	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
नतीजतन	følgelig	नतीजतन	følgelig	ADV	ADV
नहरें	floder	नहर	flode	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
नहरें	floderne	नहर	flod	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
हमलावर	angribere	हमलावर	angribere	N;NOM;MASC;PL;3	N;INDF;MASC+FEM;PL
सराहा	påskønnet	सराह	påskønne	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
लैंडिंग	landing	लैंडिंग	landing	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
नाविक	matros	नाविक	matros	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नाविक	sømand	नाविक	sømand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नाविक	navigatør	नाविक	navigatør	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
