com	con	com	con	ADP	ADP
gosta	gusta	gostar	gustar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
terminar	acabar	terminar	acabar	V;NFIN	V;NFIN
terminar	terminar	terminar	terminar	V;NFIN	V;NFIN
terminar	finalizar	terminar	finalizar	V;NFIN	V;NFIN
batalhas	batallas	batalha	batalla	N;FEM;PL	N;FEM;PL
gastrópode	gasterópodo	gastrópode	gasterópodo	ADJ;MASC;SG	ADJ;MASC;SG
cobre	cobre	cobre	cobre	N;MASC;SG	N;MASC;SG
lúcio	lucio	lúcio	lucio	N;MASC;SG	N;MASC;SG
lúcio	pike	lúcio	pike	N;MASC;SG	N
lúcio	lucio	lúcio	lucio	N;MASC;SG	N;MASC;SG
lúcio	lucio	lúcio	lucio	N;MASC;SG	N;MASC;SG
recusou	declinó	recusar	declinar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
recusou	rechazó	recusar	rechazar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
quadros	bastidores	quadro	bastidor	N;MASC;PL	N;MASC;PL
quadros	marcos	quadro	marco	N;MASC;PL	N;MASC;PL
quadros	mesas	quadro	mesa	N;MASC;PL	N;FEM;PL
quadros	tablas	quadro	tabla	N;MASC;PL	N;FEM;PL
quadros	cuadros	quadro	cuadro	N;MASC;PL	N;MASC;PL
quadros	pinturas	quadro	pintura	N;MASC;PL	N;FEM;PL
quadros	cuadros	quadro	cuadro	N;MASC;PL	N;MASC;PL
enfrentou	enfrentó	enfrentar	enfrentar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
ida	ida	ida	ida	N;FEM;SG	N;FEM;SG
commons	commons	commom	commons	N;FEM;SG	N;FEM;SG
equilíbrio	balanza	equilíbrio	balanza	N;MASC;SG	N;FEM;SG
equilíbrio	balance	equilíbrio	balance	N;MASC;SG	N;MASC;SG
equilíbrio	saldo	equilíbrio	saldo	N;MASC;SG	N;MASC;SG
equilíbrio	equilibrio	equilíbrio	equilibrio	N;MASC;SG	N;MASC;SG
equilíbrio	balanceo	equilíbrio	balanceo	N;MASC;SG	N;MASC;SG
equilíbrio	equilibrio	equilíbrio	equilibrio	N;MASC;SG	N;MASC;SG
equilíbrio	equilibrio	equilíbrio	equilibrio	N;MASC;SG	N;MASC;SG
espiritual	espiritual	espiritual	espiritual	ADJ;MASC;SG	ADJ;SG
camada	capa	camada	capa	N;FEM;SG	N;FEM;SG
defensor	defensor	defensor	defensor	N;MASC;SG	N;MASC;SG
defensor	defensora	defensor	defensora	N;MASC;SG	N;FEM;SG
director	directora	director	directora	N;MASC;SG	N;FEM;SG
director	director	director	director	N;MASC;SG	N;MASC;SG
relevantes	relevantes	relevante	relevante	ADJ;MASC;PL	ADJ;PL
relevantes	pertinentes	relevante	pertinente	ADJ;MASC;PL	ADJ;PL
católicos	católicos	católico	católico	N;MASC;PL	N;MASC;PL
católicos	católicos	católico	católico	N;MASC;PL	N;MASC;PL
morre	morir	morrer	morir	V;IND;SG;3;PRS;FIN	V;NFIN
morre	muere	morrer	morir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
morre	muere	morrer	morir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
próximas	próximas	próximo	próximo	ADJ;FEM;PL	ADJ;FEM;PL
próximas	próximos	próximo	próximo	ADJ;FEM;PL	ADJ;MASC;PL
limpeza	limpieza	limpeza	limpieza	N;FEM;SG	N;FEM;SG
limpeza	limpieza	limpeza	limpieza	N;FEM;SG	N;FEM;SG
hip	hip	hip	hip	N;MASC;SG	N;MASC;SG
hip	cadera	hip	cadera	N;MASC;SG	N;FEM;SG
testamento	testamento	testamento	testamento	N;MASC;SG	N;MASC;SG
familiar	familiar	familiar	familiar	ADJ;MASC;SG	ADJ;SG
familiar	familiarizado	familiar	familiarizado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
avô	abuelo	avô	abuelo	N;MASC;SG	N;MASC;SG
avô	abuelito	avô	abuelito	N;MASC;SG	N;MASC;SG
avô	abuelo	avô	abuelo	N;MASC;SG	N;MASC;SG
avô	abuelito	avô	abuelito	N;MASC;SG	N;MASC;SG
avô	abuelo	avô	abuelo	N;MASC;SG	N;MASC;SG
partículas	partículas	partícula	partícula	N;FEM;PL	N;FEM;PL
partículas	partículas	partícula	partícula	N;FEM;PL	N;FEM;PL
partículas	partículas	partícula	partícula	N;FEM;PL	N;FEM;PL
tribos	tribus	tribo	tribu	N;MASC;PL	N;FEM;PL
basquete	básquetbol	basquete	básquetbol	N;MASC;SG	N;MASC;SG
basquete	baloncesto	basquete	baloncesto	N;MASC;SG	N;MASC;SG
hipótese	hipótesis	hipótese	hipótesis	N;FEM;SG	N;FEM
indústrias	industrias	indústria	industria	N;FEM;PL	N;FEM;PL
fator	factor	fator	factor	N;MASC;SG	N;MASC;SG
transformar	transformarse	transformar	transformar	V;NFIN	V;SBJV;SG;3;PRS;FIN
transformar	transformar	transformar	transformar	V;NFIN	V;NFIN
transformar	transforma	transformar	transformar	V;NFIN	V;IND;SG;3;PRS;FIN
illinois	illinois	illinol	illinois	N;MASC;SG	N;MASC;SG
mariana	mariana	mariana	mariana	N;FEM;SG	N;FEM;SG
mariana	marianne	mariana	marianne	N;FEM;SG	N;FEM;SG
gordon	gordon	gordon	gordon	N;MASC;SG	N;MASC;SG
santuário	santuario	santuário	santuario	N;MASC;SG	N;MASC;SG
santuário	santuario	santuário	santuario	N;MASC;SG	N;MASC;SG
cantar	canta	cantar	cantar	V;NFIN	V;IND;SG;3;PRS;FIN
cantar	canten	cantar	cantar	V;NFIN	V;IMP;PL;3;FIN
cantar	cantar	cantar	cantar	V;NFIN	V;NFIN
cantar	cantando	cantar	cantar	V;NFIN	V;V.MSDR
cantar	cantar	cantar	cantar	V;NFIN	V;NFIN
hard	hard	hard	hard	N;MASC;SG	N;SG
planejamento	planificación	planejamento	planificación	N;MASC;SG	N;FEM;SG
planejamento	planeación	planejamento	planeación	N;MASC;SG	N;FEM;SG
planejamento	planeamiento	planejamento	planeamiento	N;MASC;SG	N;MASC;SG
restauração	restablecimiento	restauração	restablecimiento	N;FEM;SG	N;MASC;SG
restauração	restauración	restauração	restauración	N;FEM;SG	N;FEM;SG
impressão	huella	impressão	huella	N;FEM;SG	N;FEM;SG
impressão	impresión	impressão	impresión	N;FEM;SG	N;FEM;SG
impressão	impresión	impressão	impresión	N;FEM;SG	N;FEM;SG
impressão	imprenta	impressão	imprenta	N;FEM;SG	N;FEM;SG
impressão	impresión	impressão	impresión	N;FEM;SG	N;FEM;SG
impressão	impresión	impressão	impresión	N;FEM;SG	N;FEM;SG
impressão	impronta	impressão	improntar	N;FEM;SG	N;FEM;SG
impressão	huella	impressão	huella	N;FEM;SG	N;FEM;SG
bloqueios	bloques	bloqueio	bloque	N;MASC;PL	N;MASC;PL
bloqueios	cuadras	bloqueio	cuadra	N;MASC;PL	N;FEM;PL
bloqueios	bloqueos	bloqueio	bloqueo	N;MASC;PL	N;MASC;PL
derrotar	venciendo	derrotar	vencer	V;NFIN	V;V.MSDR
derrotar	derrotando	derrotar	derrotar	V;NFIN	V;V.MSDR
derrotar	derrotar	derrotar	derrotar	V;NFIN	V;NFIN
confusão	confusión	confusão	confusión	N;FEM;SG	N;FEM;SG
dimensão	dimensión	dimensão	dimensión	N;FEM;SG	N;FEM;SG
dimensão	size	dimensão	sizar	N;FEM;SG	N
dimensão	talla	dimensão	talla	N;FEM;SG	N;FEM;SG
dimensão	tamaño	dimensão	tamaño	N;FEM;SG	N;MASC;SG
luso	luso	luso	luso	N;MASC;SG	N;MASC;SG
tensão	tensión	tensão	tensión	N;FEM;SG	N;FEM;SG
tensão	voltaje	tensão	voltaje	N;FEM;SG	N;MASC;SG
tensão	tensión	tensão	tensión	N;FEM;SG	N;FEM;SG
causas	causas	causa	causa	N;FEM;PL	N;FEM;PL
cordas	cuerdas	corda	cuerda	N;FEM;PL	N;FEM;PL
cordas	cuerdas	corda	cuerda	N;FEM;PL	N;FEM;PL
cordas	cadenas	corda	cadena	N;FEM;PL	N;FEM;PL
implantação	implantación	implantação	implantación	N;FEM;SG	N;FEM;SG
implantação	despliegue	implantação	despliegue	N;FEM;SG	N;MASC;SG
when	when	when	when	N;MASC;SG	N
depende	depende	depender	depender	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
siqueira	siqueira	siqueira	siqueira	N;MASC;SG	N;MASC;SG
desafio	impugnación	desafio	impugnación	N;MASC;SG	N;FEM;SG
desafio	challenge	desafio	challenge	N;MASC;SG	N;SG
desafio	reto	desafio	reto	N;MASC;SG	N;MASC;SG
desafio	desafio	desafio	desafio	N;MASC;SG	N;MASC;SG
desafio	desafío	desafio	desafío	N;MASC;SG	N;MASC;SG
desafio	desafío	desafio	desafío	N;MASC;SG	N;MASC;SG
free	free	free	freer	N;MASC;SG	N
aço	acero	aço	acero	N;MASC;SG	N;MASC;SG
alchemilla	alchemilla	alchemilla	alchemilla	N;FEM;SG	N;FEM;SG
leon	león	leon	león	N;MASC;SG	N;MASC;SG
leon	leon	leon	leer	N;MASC;SG	N
vencedores	vencedores	vencedor	vencedor	N;MASC;PL	N;MASC;PL
vencedores	ganadores	vencedor	ganador	N;MASC;PL	N;MASC;PL
concertos	conciertos	concerto	concierto	N;MASC;PL	N;MASC;PL
concertos	conciertos	concerto	concierto	N;MASC;PL	N;MASC;PL
pontuação	puntuación	pontuação	puntuación	N;FEM;SG	N;FEM;SG
pontuação	puntuación	pontuação	puntuación	N;FEM;SG	N;FEM;SG
pontuação	partitura	pontuação	partitura	N;FEM;SG	N;FEM;SG
pontuação	puntuación	pontuação	puntuación	N;FEM;SG	N;FEM;SG
pontuação	puntuación	pontuação	puntuación	N;FEM;SG	N;FEM;SG
pesca	pesca	pesca	pesca	N;FEM;SG	N;FEM;SG
pesca	pesquería	pesca	pesquería	N;FEM;SG	N;FEM;SG
pesca	pesca	pesca	pesca	N;FEM;SG	N;FEM;SG
cópia	copia	cópia	copia	N;FEM;SG	N;FEM;SG
cópia	copia	cópia	copia	N;FEM;SG	N;FEM;SG
produtora	productor	produtor	productor	N;FEM;SG	N;MASC;SG
produtora	productora	produtor	productora	N;FEM;SG	N;FEM;SG
wild	wild	wild	wild	N;MASC;SG	N
inclusão	inclusión	inclusão	inclusión	N;FEM;SG	N;FEM;SG
memórias	recuerdos	memória	recuerdo	N;FEM;PL	N;MASC;PL
memórias	memorias	memória	memoria	N;FEM;PL	N;FEM;PL
memórias	memorias	memória	memoria	N;FEM;PL	N;FEM;PL
pdf	pdf	pdf	pdf	N;MASC;SG	N;MASC;SG
joana	jane	joana	janer	N;FEM;SG	N;FEM;SG
joana	juana	joana	juana	N;FEM;SG	N;FEM;SG
joana	joana	joana	joana	N;FEM;SG	N;FEM;SG
joana	juana	joana	juana	N;FEM;SG	N;FEM;SG
joana	joanna	joana	joanna	N;FEM;SG	N;FEM;SG
joana	juana	joana	juana	N;FEM;SG	N;FEM;SG
joana	juana	joana	juana	N;FEM;SG	N;FEM;SG
joana	jeanne	joana	jeanne	N;FEM;SG	N;FEM;SG
adversário	adversario	adversário	adversario	N;MASC;SG	N;MASC;SG
adversário	oponente	adversário	oponente	N;MASC;SG	N;SG
adversário	adversario	adversário	adversario	N;MASC;SG	N;MASC;SG
margarida	margarita	margarida	margarita	N;FEM;SG	N;FEM;SG
margarida	daisy	margarida	daisy	N;FEM;SG	N;FEM;SG
margarida	margarita	margarida	margarita	N;FEM;SG	N;FEM;SG
estátua	estatua	estátua	estatua	N;FEM;SG	N;FEM;SG
fire	incendio	fire	incendio	N;MASC;SG	N;MASC;SG
fire	fuego	fire	fuego	N;MASC;SG	N;MASC;SG
recuperar	recuperar	recuperar	recuperar	V;NFIN	V;NFIN
recuperar	recupera	recuperar	recuperar	V;NFIN	V;IND;SG;3;PRS;FIN
recuperar	recupere	recuperar	recuperar	V;NFIN	V;SBJV;SG;3;FIN
recuperar	recuperarse	recuperar	recuperar	V;NFIN	V;SBJV;SG;3;IPFV;FIN
recuperar	recuperar	recuperar	recuperar	V;NFIN	V;NFIN
recuperar	recupera	recuperar	recuperar	V;NFIN	V;IND;SG;3;PRS;FIN
rolling	rolling	rolling	rolling	N;MASC;SG	N
rolling	laminado	rolling	laminado	N;MASC;SG	N;MASC;SG
rolling	laminación	rolling	laminación	N;MASC;SG	N;FEM;SG
ernesto	ernest	ernesto	ernest	N;MASC;SG	N;MASC;SG
ernesto	ernesto	ernesto	ernesto	N;MASC;SG	N;MASC;SG
ernesto	ernesto	ernesto	ernesto	N;MASC;SG	N;MASC;SG
placa	placa	placa	placa	N;FEM;SG	N;FEM;SG
placa	plato	placa	plato	N;FEM;SG	N;MASC;SG
placa	placa	placa	placa	N;FEM;SG	N;FEM;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;MASC;SG
ganhando	ganando	ganhar	ganar	V;V.MSDR	V;V.MSDR
ganhando	ganar	ganhar	ganar	V;V.MSDR	V;NFIN
ganhando	ganando	ganhar	ganar	V;V.MSDR	V;V.MSDR
jornalismo	periodismo	jornalismo	periodismo	N;MASC;SG	N;MASC;SG
mau	malo	mau	malo	ADJ;MASC;SG	ADJ;MASC;SG
mau	mala	mau	malo	ADJ;MASC;SG	ADJ;FEM;SG
retorna	regresa	retornar	regresar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
retorna	devuelve	retornar	devolver	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
basicamente	básicamente	basicamente	básicamente	ADV	ADV
basicamente	basicamente	basicamente	basicamente	ADV	ADV
recuperação	regeneración	recuperação	regeneración	N;FEM;SG	N;FEM;SG
recuperação	recuperación	recuperação	recuperación	N;FEM;SG	N;FEM;SG
recuperação	valorización	recuperação	valorización	N;FEM;SG	N;FEM;SG
celular	movil	celular	movil	N;MASC;SG	N;MASC;SG
celular	móvil	celular	móvil	N;MASC;SG	N;SG
variações	variaciones	variação	variación	N;FEM;PL	N;FEM;PL
variações	variantes	variação	variante	N;FEM;PL	N;FEM;PL
pmdb	pmdb	pmdb	pmdb	N;MASC;SG	N;MASC;SG
trechos	extractos	trecho	extracto	N;MASC;PL	N;MASC;PL
trechos	fragmentos	trecho	fragmento	N;MASC;PL	N;MASC;PL
externos	externos	externo	externo	ADJ;MASC;PL	ADJ;MASC;PL
décima	décimo	décimo	décimo	ADJ;FEM;SG	ADJ;MASC;SG
historiadores	historiadores	historiador	historiador	N;MASC;PL	N;MASC;PL
atuando	actuar	atuar	actuar	V;V.MSDR	V;NFIN
atuando	actuando	atuar	actuar	V;V.MSDR	V;V.MSDR
gabinete	oficina	gabinete	oficina	N;MASC;SG	N;FEM;SG
gabinete	office	gabinete	office	N;MASC;SG	N;SG
gabinete	despacho	gabinete	despacho	N;MASC;SG	N;MASC;SG
gabinete	armario	gabinete	armario	N;MASC;SG	N;MASC;SG
gabinete	gabinete	gabinete	gabinete	N;MASC;SG	N;MASC;SG
estranho	extraño	estranho	extraño	ADJ;MASC;SG	ADJ;MASC;SG
estranho	raro	estranho	raro	ADJ;MASC;SG	ADJ;MASC;SG
estranho	extraña	estranho	extraño	ADJ;MASC;SG	ADJ;FEM;SG
estranho	extraño	estranho	extraño	ADJ;MASC;SG	ADJ;MASC;SG
estranho	impar	estranho	impar	ADJ;MASC;SG	ADJ;SG
estranho	extraño	estranho	extraño	ADJ;MASC;SG	ADJ;MASC;SG
estranho	incomodo	estranho	incomodo	ADJ;MASC;SG	ADJ;MASC;SG
estranho	incómoda	estranho	incómodo	ADJ;MASC;SG	ADJ;FEM;SG
estranho	torpe	estranho	torpe	ADJ;MASC;SG	ADJ;SG
estranho	incómodo	estranho	incómodo	ADJ;MASC;SG	ADJ;MASC;SG
estranho	extraña	estranho	extraño	ADJ;MASC;SG	ADJ;FEM;SG
estranho	extraño	estranho	extraño	ADJ;MASC;SG	ADJ;MASC;SG
votações	votos	votação	voto	N;FEM;PL	N;MASC;PL
votações	votaciones	votação	votación	N;FEM;PL	N;FEM;PL
votações	votaciones	votação	votación	N;FEM;PL	N;FEM;PL
html	html	html	html	N;MASC;SG	N;MASC;SG
mexicano	mexicano	mexicano	mexicano	N;MASC;SG	N;MASC;SG
seca	sequía	seca	sequía	N;FEM;SG	N;FEM;SG
seca	secado	seca	secado	N;FEM;SG	N;MASC;SG
endereço	dirección	endereço	dirección	N;MASC;SG	N;FEM;SG
endereço	domicilio	endereço	domicilio	N;MASC;SG	N;MASC;SG
endereço	direccion	endereço	direccion	N;MASC;SG	N;FEM;SG
pacientes	pacientes	paciente	paciente	N;MASC;PL	N;PL
pacientes	pacientes	paciente	paciente	N;MASC;PL	N;PL
defendeu	defendió	defender	defender	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
milão	milán	milão	milán	N;MASC;SG	N;MASC;SG
milão	milan	milão	milar	N;MASC;SG	N;MASC;SG
milão	milano	milão	milano	N;MASC;SG	N;MASC;SG
sintomas	síntomas	sintoma	síntoma	N;FEM;PL	N;MASC;PL
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	N;MASC;SG
álvaro	alvaro	álvaro	alvaro	N;MASC;SG	N;MASC;SG
álvaro	alvaro	álvaro	alvaro	N;MASC;SG	N;MASC;SG
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	N;MASC;SG
mangá	manga	mangar	manga	N;MASC;SG	N;FEM;SG
custos	costos	custo	costo	N;MASC;PL	N;MASC;PL
custos	costes	custo	coste	N;MASC;PL	N;MASC;PL
perspectiva	prospecto	perspectiva	prospecto	N;FEM;SG	N;MASC;SG
perspectiva	perspectiva	perspectiva	perspectiva	N;FEM;SG	N;FEM;SG
maddox	maddox	maddox	maddox	N;MASC;SG	N;MASC;SG
dama	señora	dama	señora	N;FEM;SG	N;FEM;SG
dama	dama	dama	dama	N;FEM;SG	N;FEM;SG
dama	senora	dama	senoro	N;FEM;SG	N;FEM;SG
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
marcha	marcha	marcha	marcha	N;FEM;SG	N;FEM;SG
marcha	marzo	marcha	marzo	N;FEM;SG	N
inspirado	inspiró	inspirar	inspirar	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
composições	composiciones	composição	composición	N;FEM;PL	N;FEM;PL
boys	boys	boy	boy	N;MASC;SG	N
exercício	ejercicio	exercício	ejercicio	N;MASC;SG	N;MASC;SG
navegação	navegación	navegação	navegación	N;FEM;SG	N;FEM;SG
navegação	navegación	navegação	navegación	N;FEM;SG	N;FEM;SG
culturas	cosechas	cultura	cosecha	N;FEM;PL	N;FEM;PL
culturas	cultivos	cultura	cultivo	N;FEM;PL	N;MASC;PL
culturas	cultivos	cultura	cultivo	N;FEM;PL	N;MASC;PL
culturas	culturas	cultura	cultura	N;FEM;PL	N;FEM;PL
citar	citar	citar	citar	V;NFIN	V;NFIN
citar	cotizar	citar	cotizar	V;NFIN	V;NFIN
citar	citar	citar	citar	V;NFIN	V;NFIN
citar	citando	citar	citar	V;NFIN	V;V.MSDR
citar	citar	citar	citar	V;NFIN	V;NFIN
citar	cite	citar	cite	V;NFIN	V;IMP;SG;3;FIN
clã	clan	clã	clan	N;MASC;SG	N;MASC;SG
var	var	var	var	N;MASC;SG	N
adicionais	adicionales	adicional	adicional	ADJ;MASC;PL	ADJ;PL
espanhóis	españoles	espanhol	español	N;MASC;PL	N;MASC;PL
progresso	progress	progresso	progress	N;MASC;SG	N
progresso	progreso	progresso	progreso	N;MASC;SG	N;MASC;SG
dragão	dragón	dragão	dragón	N;MASC;SG	N;MASC;SG
dragão	dragon	dragão	dragon	N;MASC;SG	N;MASC;SG
parede	muralla	parede	muralla	N;FEM;SG	N;FEM;SG
parede	pared	parede	pared	N;FEM;SG	N;FEM;SG
parede	muro	parede	muro	N;FEM;SG	N;MASC;SG
toneladas	toneladas	tonelada	tonelada	N;FEM;PL	N;FEM;PL
toneladas	toneladas	tonelada	tonelada	N;FEM;PL	N;FEM;PL
assume	asume	assumir	asumir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
combustível	combustible	combustível	combustible	N;MASC;SG	N;MASC;SG
combustível	carburante	combustível	carburante	N;MASC;SG	N;MASC;SG
mecanismo	mecanismo	mecanismo	mecanismo	N;MASC;SG	N;MASC;SG
hitler	hitler	hitler	hitler	N;MASC;SG	N;MASC;SG
evidências	evidencias	evidência	evidencia	N;FEM;PL	N;FEM;PL
evidências	pruebas	evidência	prueba	N;FEM;PL	N;FEM;PL
congo	congo	congo	congo	N;MASC;SG	N;MASC;SG
significativa	significativo	significativo	significativo	ADJ;FEM;SG	ADJ;MASC;SG
significativa	significativa	significativo	significativo	ADJ;FEM;SG	ADJ;FEM;SG
significativa	significativo	significativo	significativo	ADJ;FEM;SG	ADJ;MASC;SG
significativa	significativa	significativo	significativo	ADJ;FEM;SG	ADJ;FEM;SG
significativa	significante	significativo	significante	ADJ;FEM;SG	ADJ;SG
norma	norma	norma	norma	N;FEM;SG	N;FEM;SG
norma	norma	norma	norma	N;FEM;SG	N;FEM;SG
norma	norma	norma	norma	N;FEM;SG	N;FEM;SG
conjuntos	conjuntos	conjunto	conjunto	N;MASC;PL	N;MASC;PL
conjuntos	sets	conjunto	set	N;MASC;PL	N;MASC;PL
profundidade	profundidad	profundidade	profundidad	N;FEM;SG	N;FEM;SG
substituição	reemplazo	substituição	reemplazo	N;FEM;SG	N;MASC;SG
substituição	substitución	substituição	substitución	N;FEM;SG	N;FEM;SG
substituição	sustitución	substituição	sustitución	N;FEM;SG	N;FEM;SG
substituição	reemplazo	substituição	reemplazo	N;FEM;SG	N;MASC;SG
substituição	sustitución	substituição	sustitución	N;FEM;SG	N;FEM;SG
nobreza	nobleza	nobreza	nobleza	N;FEM;SG	N;FEM;SG
cão	perrita	cão	perrita	N;MASC;SG	N;FEM;SG
cão	perro	cão	perro	N;MASC;SG	N;MASC;SG
cadeira	cátedra	cadeira	cátedra	N;FEM;SG	N;FEM;SG
cadeira	silla	cadeira	silla	N;FEM;SG	N;FEM;SG
fight	pelea	fight	pelea	N;MASC;SG	N;FEM;SG
fight	fight	fight	fight	N;MASC;SG	N
fight	lucha	fight	lucha	N;MASC;SG	N;FEM;SG
interpretar	interpreta	interpretar	interpretar	V;NFIN	V;IND;SG;3;PRS;FIN
interpretar	interpretar	interpretar	interpretar	V;NFIN	V;NFIN
ocidente	west	ocidente	west	N;MASC;SG	N;MASC;SG
ocidente	occidente	ocidente	occidente	N;MASC;SG	N;MASC;SG
ocidente	oeste	ocidente	oeste	N;MASC;SG	N;MASC;SG
come	come	comer	come	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
come	comer	comer	comer	V;IND;SG;3;PRS;FIN	V;NFIN
come	come	comer	come	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ivan	iván	ivan	iván	N;MASC;SG	N;MASC;SG
mexicana	mexicano	mexicano	mexicano	N;FEM;SG	N;MASC;SG
françois	francois	françol	francois	N;MASC;SG	N
françois	françois	françol	françois	N;MASC;SG	N;MASC
françois	francois	françol	francois	N;MASC;SG	N
françois	françois	françol	françois	N;MASC;SG	N;MASC
explica	explicar	explicar	explicar	V;IND;SG;3;PRS;FIN	V;NFIN
explica	explica	explicar	explicar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
explica	explica	explicar	explicar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
restos	restos	resto	resto	N;MASC;PL	N;MASC;PL
restos	sobras	resto	sobras	N;MASC;PL	N;FEM;PL
governos	gobiernos	governo	gobierno	N;MASC;PL	N;MASC;PL
lesão	lesión	lesão	lesión	N;FEM;SG	N;FEM;SG
lesão	lesión	lesão	lesión	N;FEM;SG	N;FEM;SG
combinação	combinación	combinação	combinación	N;FEM;SG	N;FEM;SG
vegetação	vegetación	vegetação	vegetación	N;FEM;SG	N;FEM;SG
monarquia	monarquía	monarquia	monarquía	N;FEM;SG	N;FEM;SG
johann	johann	johann	johann	N;MASC;SG	N;MASC;SG
batalhão	batallón	batalhão	batallón	N;MASC;SG	N;MASC;SG
começando	empezando	começar	empezar	V;V.MSDR	V;V.MSDR
começando	comenzando	começar	comenzar	V;V.MSDR	V;V.MSDR
começando	empezando	começar	empezar	V;V.MSDR	V;V.MSDR
começando	iniciando	começar	iniciar	V;V.MSDR	V;V.MSDR
começando	comenzando	começar	comenzar	V;V.MSDR	V;V.MSDR
vozes	voces	voz	voz	N;FEM;PL	N;FEM;PL
vozes	voices	voz	voice	N;FEM;PL	N
perseguição	acoso	perseguição	acoso	N;FEM;SG	N;MASC;SG
perseguição	acecho	perseguição	acecho	N;FEM;SG	N;MASC;SG
perseguição	persecución	perseguição	persecución	N;FEM;SG	N;FEM;SG
perseguição	persecución	perseguição	persecución	N;FEM;SG	N;FEM;SG
perseguição	acoso	perseguição	acoso	N;FEM;SG	N;MASC;SG
perseguição	hostigamiento	perseguição	hostigamiento	N;FEM;SG	N;MASC;SG
perseguição	persecución	perseguição	persecución	N;FEM;SG	N;FEM;SG
perseguição	chase	perseguição	chase	N;FEM;SG	N;SG
existia	existía	existir	existir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
veneza	venecia	veneza	venecia	N;FEM;SG	N;FEM;SG
channel	canal	channel	canal	N;MASC;SG	N;MASC;SG
channel	channel	channel	channel	N;MASC;SG	N;SG
proposto	proponía	propor	proponer	V;MASC;SG;V.PTCP	V;IND;SG;3;IPFV;FIN
proposto	propuso	propor	proponer	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
asas	alas	asa	ala	N;FEM;PL	N;FEM;PL
asas	wings	asa	wings	N;FEM;PL	N
asas	alitas	asa	alita	N;FEM;PL	N;FEM;PL
conselheiro	consejera	conselheiro	consejera	N;MASC;SG	N;FEM;SG
conselheiro	asesora	conselheiro	asesora	N;MASC;SG	N;FEM;SG
conselheiro	asesor	conselheiro	asesor	N;MASC;SG	N;MASC;SG
conselheiro	consejero	conselheiro	consejero	N;MASC;SG	N;MASC;SG
conselheiro	consejera	conselheiro	consejera	N;MASC;SG	N;FEM;SG
conselheiro	consejero	conselheiro	consejero	N;MASC;SG	N;MASC;SG
conselheiro	consejera	conselheiro	consejera	N;MASC;SG	N;FEM;SG
conselheiro	consejero	conselheiro	consejero	N;MASC;SG	N;MASC;SG
conselheiro	consejera	conselheiro	consejera	N;MASC;SG	N;FEM;SG
conselheiro	asesora	conselheiro	asesora	N;MASC;SG	N;FEM;SG
conselheiro	asesor	conselheiro	asesor	N;MASC;SG	N;MASC;SG
conselheiro	consejero	conselheiro	consejero	N;MASC;SG	N;MASC;SG
tradições	tradiciones	tradição	tradición	N;FEM;PL	N;FEM;PL
tradições	tradiciones	tradição	tradición	N;FEM;PL	N;FEM;PL
comunicações	comunicaciones	comunicação	comunicación	N;FEM;PL	N;FEM;PL
almirante	almirante	almirante	almirante	N;MASC;SG	N;MASC;SG
escritora	escritora	escritor	escritora	N;FEM;SG	N;FEM;SG
escritora	escritor	escritor	escritor	N;FEM;SG	N;MASC;SG
escritora	writer	escritor	writer	N;FEM;SG	N;MASC;SG
montes	montes	monte	monte	N;MASC;PL	N;MASC;PL
montes	lotes	monte	lote	N;MASC;PL	N;MASC;PL
montes	montones	monte	montón	N;MASC;PL	N;MASC;PL
caio	cayo	caio	cayo	N;MASC;SG	N;MASC;SG
caio	gaius	caio	gaius	N;MASC;SG	N;MASC;SG
caio	caio	caio	caio	N;MASC;SG	N;MASC;SG
