המשלוח	expediere	המשלוח	expediere	N;MASC;SG	N;INDF;FEM;SG
מפורש	explicita	מפורש	explicita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
קניין	cumparator	קניין	cumparator	N;MASC;SG	N;INDF;MASC;SG
קניין	cumparatorul	קניין	cumparator	N;MASC;SG	N;DEF;MASC;SG
סוציולוגיה	sociologie	סוציולוגיה	sociologie	N	N;INDF;FEM;SG
מנות	vase	מנה	vas	N;FEM;PL	N;INDF;FEM;PL
מנות	doze	מנה	doză	N;FEM;PL	N;INDF;FEM;PL
מנות	dozele	מנה	doză	N;FEM;PL	N;DEF;FEM;PL
קירוב	aproximare	קירוב	aproximare	N;MASC;SG	N;INDF;FEM;SG
אלימה	violenta	אלים	violentă	N;FEM;SG	N;DEF;FEM;SG
משמעותיות	semnificative	משמעותי	semnificativ	ADJ;FEM;PL	ADJ;INDF;FEM;PL
מקלדת	tastatura	קילד	tastatură	N;FEM;SG	N;DEF;FEM;SG
מקלדת	tastatura	קילד	tastatură	N;FEM;SG	N;DEF;FEM;SG
מיומנויות	aptitudini	מיומנות	aptitudine	N;FEM;PL	N;INDF;FEM;PL
מפתחות	taste	מפתח	tast	N;MASC;PL	N;INDF;FEM;PL
מפתחות	cheile	מפתח	chel	N;MASC;PL	N;DEF;FEM;PL
מפתחות	chei	מפתח	chei	N;MASC;PL	N;INDF;FEM;PL
מסוקים	elicopterele	מסוק	elicoptere	N;MASC;PL	N;DEF;FEM;PL
מסוקים	elicoptere	מסוק	elicoptere	N;MASC;PL	N;INDF;FEM;PL
קומנדו	comando	קומנדו	comando	N;MASC;SG	N;INDF;MASC;SG
קומנדו	comando	קומנדו	comando	N;MASC;SG	N;INDF;MASC;SG
מודעת	constient	מודעה	constient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מודעת	constient	מודעה	constient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מודעת	constient	מודעה	constient	ADJ;FEM;SG	ADJ;INDF;MASC;SG
נוצות	penele	נוצה	penă	N;FEM;PL	N;DEF;FEM;PL
נוצות	pene	נוצה	pană	N;FEM;PL	N;INDF;FEM;PL
מתנות	daruri	מתנה	dar	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadouri	מתנה	cadou	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadouri	מתנה	cadou	N;FEM;PL	N;INDF;FEM;PL
מתנות	cadourile	מתנה	cadou	N;FEM;PL	N;DEF;FEM;PL
המלצה	recomandata	המלצה	recomandată	N;FEM;SG	N;DEF;FEM;SG
המלצה	recomandare	המלצה	recomandare	N;FEM;SG	N;INDF;FEM;SG
המלצה	recomandarea	המלצה	recomandare	N;FEM;SG	N;DEF;FEM;SG
מילולי	literal	מילולי	literal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מילולי	verbala	מילולי	verbală	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מילולי	verbal	מילולי	verbal	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לקות	handicap	None	handicap	N;FEM;SG	N;INDF;MASC;SG
לקות	invaliditate	None	invaliditate	N;FEM;SG	N;INDF;FEM;SG
לקות	incapacitate	None	incapacitate	N;FEM;SG	N;INDF;FEM;SG
בלוטת	glanda	בלוטת	glandă	N;FEM;SG	N;DEF;FEM;SG
אצילים	nobililor	אציל	nobil	N;MASC;PL	N;DEF;MASC;PL
אצילים	nobili	אציל	nobil	N;MASC;PL	N;INDF;MASC;PL
אצילים	nobilii	אציל	nobil	N;MASC;PL	N;DEF;MASC;PL
מטענים	incarcatoare	מטען	incarcator	N;MASC;PL	N;INDF;FEM;PL
סצנות	scene	סצנות	scenă	N;FEM;PL	N;INDF;FEM;PL
סצנות	scenele	סצנות	scenă	N;FEM;PL	N;DEF;FEM;PL
לסבול	sufera	סבל	suferi	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסבול	sufera	סבל	suferi	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסבול	tolera	סבל	toleră	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לסבול	tolereaza	סבל	tolerează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
נחשים	serpi	נחשה	serp	N;MASC;PL	N;INDF;MASC;PL
מועמדויות	nominalizari	מועמדות	nominalizare	N;FEM;PL	N;INDF;MASC;PL
להקדיש	dedica	הקדיש	dedica	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להקדיש	dedica	הקדיש	dedica	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להקדיש	dedic	הקדיש	dedic	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
רגיש	sensibila	רגיש	sensibilă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
רגיש	sensibila	רגיש	sensibilă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
רגיש	sensibil	רגיש	sensibil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
משמעויות	sensuri	משמעות	sens	N;FEM;PL	N;INDF;FEM;PL
בחולון	holon	בחולון	holon		
נזירים	calugari	נזיר	calugar	N;MASC;PL	N;INDF;MASC;PL
נזירים	calugarii	נזיר	calugarie	N;MASC;PL	N;DEF;MASC;PL
פיצול	split	פיצול	split	N;MASC;SG	N;INDF;MASC;SG
פיצול	divizare	פיצול	divizare	N;MASC;SG	N;INDF;FEM;SG
פיצול	divizarea	פיצול	divizare	N;MASC;SG	N;DEF;FEM;SG
להודות	admite	הודה	admite	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
האשמות	acuzatii	האשמה	acuzat	N;FEM;PL	N;INDF;FEM;PL
האשמות	acuzatii	האשמה	acuzat	N;FEM;PL	N;INDF;FEM;PL
לאם	lam	לאם	lam		
המארחת	gazda	המארחה	gazdă	N;FEM;SG	N;DEF;FEM;SG
משקעים	reziduuri	משקע	reziduu	N;MASC;PL	N;INDF;FEM;PL
יהלום	diamond	הלם	diamond	N;MASC;SG	N;INDF;MASC;SG
יהלום	diamantul	הלם	diamant	N;MASC;SG	N;DEF;MASC;SG
יהלום	diamant	הלם	diamant	N;MASC;SG	N;INDF;MASC;SG
גמישות	flexibilitate	גמישה	flexibilitate	N;FEM;SG	N;INDF;FEM;SG
גמישות	flexibilitatea	גמישה	flexibilitate	N;FEM;SG	N;DEF;FEM;SG
גמישות	elasticitatea	גמישה	elasticitate	N;FEM;SG	N;DEF;FEM;SG
קירור	racirea	קירור	racire	N;MASC;SG	N;DEF;FEM;SG
קירור	racire	קירור	racire	N;MASC;SG	N;INDF;FEM;SG
קירור	refrigerare	קירור	refrigerare	N;MASC;SG	N;INDF;FEM;SG
מרוצה	multumit	מרוצה	multumi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מרוצה	satisfacut	מרוצה	satisface	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מרוצה	fericita	מרוצה	fericita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מרוצה	fericita	מרוצה	fericita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מרוצה	fericit	מרוצה	fericit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
פאי	pie	פאי	pie		
בריטניקה	britannica	בריטניקה	britannic	N;FEM;SG	N;DEF;FEM;SG
צלעות	coastele	צלעות	coastă	N;FEM;PL	N;DEF;FEM;PL
צלעות	coaste	צלעות	coastă	N;FEM;PL	N;INDF;FEM;PL
הליבה	nucleul	הליבה	nucleu	N;FEM;SG	N;DEF;MASC;SG
הליבה	core	הליבה	core	N;FEM;SG	N;INDF;MASC;SG
הליבה	miezul	הליבה	miez	N;FEM;SG	N;DEF;MASC;SG
הליבה	miez	הליבה	miez	N;FEM;SG	N;INDF;MASC;SG
הליבה	nucleu	הליבה	nucleu	N;FEM;SG	N;INDF;MASC;SG
התגובות	comentarii	התגובות	comentariu	N;FEM;PL	N;INDF;FEM;PL
התגובות	comentariile	התגובות	comentariu	N;FEM;PL	N;DEF;FEM;PL
התגובות	observatii	התגובות	observat	N;FEM;PL	N;INDF;FEM;PL
טיולים	excursii	טיול	excursie	N;MASC;PL	N;INDF;FEM;PL
התמוטטות	detaliere	התמוטטות	detaliere	N;FEM;SG	N;INDF;FEM;SG
התמוטטות	colapsul	התמוטטות	colaps	N;FEM;SG	N;DEF;MASC;SG
התמוטטות	colaps	התמוטטות	colaps	N;FEM;SG	N;INDF;MASC;SG
שליטים	conducatori	שליט	conducator	N;MASC;PL	N;INDF;MASC;PL
שליטים	conducatorii	שליט	conducatoriu	N;MASC;PL	N;DEF;MASC;PL
שנתית	anual	שנתי	anual	ADV	ADV
שנתית	anual	שנתי	anual	ADV	ADV
עליונות	superioritatea	עליונות	superioritate	N;FEM;SG	N;DEF;FEM;SG
שחיתות	coruptie	שחיתות	coruptie	N;FEM;SG	N;INDF;FEM;SG
הומוסקסואלים	homosexualii	הומוסקסואלים	homosexual	N;MASC;PL	N;DEF;MASC;PL
ידיד	prieten	ידיד	prieten	N;MASC;SG	N;INDF;MASC;SG
ידיד	prietena	ידיד	prietenă	N;MASC;SG	N;DEF;FEM;SG
לגיטימי	legitima	לגיטימי	legitimă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
לגיטימי	legitim	לגיטימי	legitim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לגיטימי	legitima	לגיטימי	legitimă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
לגיטימי	legitim	לגיטימי	legitim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
לנטוש	abandoneaza	נטש	abandoneaz	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
תיאום	coordonata	תיאום	coordonată	N;MASC;SG	N;DEF;FEM;SG
תיאום	coordonare	תיאום	coordonare	N;MASC;SG	N;INDF;FEM;SG
תיאום	coordonarea	תיאום	coordonare	N;MASC;SG	N;DEF;FEM;SG
הוספה	adaugare	הוספה	adaugare	N;FEM;SG	N;INDF;FEM;SG
מטבח	bucatarie	מטבח	bucatarie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucatarie	מטבח	bucatarie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucataria	מטבח	bucatarie	N;MASC;SG	N;DEF;FEM;SG
מטבח	bucatarie	מטבח	bucatarie	N;MASC;SG	N;INDF;FEM;SG
מטבח	bucataria	מטבח	bucatarie	N;MASC;SG	N;DEF;FEM;SG
אתלטיקה	atletism	אתלטיקה	atletism	N;FEM;SG	N;INDF;MASC;SG
החלקה	patinaj	החלקה	patinaj	N;FEM;SG	N;INDF;MASC;SG
החלקה	uniformizare	החלקה	uniformizare	N;FEM;SG	N;INDF;FEM;SG
מוכיח	dovedind	הוכיח	dovedi	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
חכמה	smart	חכמה	smart	N;FEM;SG	N;INDF;MASC;SG
חכמה	inteligenta	חכמה	inteligent	N;FEM;SG	N;DEF;FEM;SG
חכמה	intelepciune	חכמה	intelepciune	N;FEM;SG	N;INDF;FEM;SG
חכמה	intelepciune	חכמה	intelepciune	N;FEM;SG	N;INDF;FEM;SG
חתולים	pisicile	חתולים	pisică	N;MASC;PL	N;DEF;FEM;PL
חתולים	pisici	חתולים	pisică	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptile	זחל	reptă	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptile	זחל	reptă	N;MASC;PL	N;INDF;FEM;PL
זוחלים	reptilele	זחל	reptilă	N;MASC;PL	N;DEF;FEM;PL
הפצה	distributie	הפצה	distributie	N;FEM;SG	N;INDF;FEM;SG
הפצה	distributia	הפצה	distributie	N;FEM;SG	N;DEF;FEM;SG
הפצה	distributia	הפצה	distributie	N;FEM;SG	N;DEF;FEM;SG
הפצה	distribuire	הפצה	distribuire	N;FEM;SG	N;INDF;FEM;SG
הפצה	distributie	הפצה	distributie	N;FEM;SG	N;INDF;FEM;SG
הפצה	difuzarea	הפצה	difuzare	N;FEM;SG	N;DEF;FEM;SG
הפצה	difuzare	הפצה	difuzare	N;FEM;SG	N;INDF;FEM;SG
הפצה	diseminarea	הפצה	diseminare	N;FEM;SG	N;DEF;FEM;SG
מכובד	respectat	מכובד	respecta	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	respectata	מכובד	respecta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מכובד	onorabila	מכובד	onorabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מכובד	onorabil	מכובד	onorabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	distins	מכובד	distins	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מכובד	distinsa	מכובד	distinsa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מכובד	demn	מכובד	demn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
אינסופי	infinita	אינסופי	infinită	ADJ;MASC;SG	ADJ;DEF;FEM;SG
אלופה	champ	אלופה	champ	N;FEM;SG	N;INDF;MASC;SG
אלופה	campion	אלופה	campion	N;FEM;SG	N;INDF;MASC;SG
אלופה	campioana	אלופה	campioană	N;FEM;SG	N;DEF;FEM;SG
אלופה	campioana	אלופה	campioană	N;FEM;SG	N;DEF;FEM;SG
אלופה	campionul	אלופה	campion	N;FEM;SG	N;DEF;MASC;SG
מתוכננת	planuit	מתוכנן	planui	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מתוכננת	planificat	מתוכנן	planificat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מתוכננת	planificata	מתוכנן	planificat	ADJ;FEM;SG	ADJ;DEF;FEM;SG
אונייה	nava	אונייה	navă	N;FEM;SG	N;DEF;FEM;SG
אונייה	nava	אונייה	navă	N;FEM;SG	N;DEF;FEM;SG
אונייה	vapor	אונייה	vapor	N;FEM;SG	N;INDF;MASC;SG
אונייה	corabie	אונייה	corabie	N;FEM;SG	N;INDF;FEM;SG
סיפרה	spus	סיפר	spune	V;FEM;SG;3;PST;ACT	V;MASC;SG;V.PTCP
מולי	mollie	מולי	mollie		
ניקוי	curatenie	ניקוי	curatenie	N;MASC;SG	N;INDF;FEM;SG
ניקוי	curatarea	ניקוי	curatare	N;MASC;SG	N;DEF;FEM;SG
ניקוי	curatare	ניקוי	curatare	N;MASC;SG	N;INDF;FEM;SG
ניקוי	curatenie	ניקוי	curatenie	N;MASC;SG	N;INDF;FEM;SG
ניקוי	purificare	ניקוי	purificare	N;MASC;SG	N;INDF;FEM;SG
חלומות	visele	חלום	vise	N;MASC;PL	N;DEF;FEM;PL
חלומות	visuri	חלום	vis	N;MASC;PL	N;INDF;FEM;PL
חלומות	vise	חלום	vis	N;MASC;PL	N;INDF;FEM;PL
פסול	descalificat	פסול	descalifica	ADJ;MASC;SG	ADJ;INDF;MASC;SG
אגודות	asociatii	אגודה	asociat	N;FEM;PL	N;INDF;FEM;PL
אגודות	asocieri	אגודה	asociere	N;FEM;PL	N;INDF;FEM;PL
אגודות	asociatii	אגודה	asociat	N;FEM;PL	N;INDF;FEM;PL
משוואה	ecuatie	משוואה	ecuatie	N;FEM;SG	N;INDF;FEM;SG
הרך	moale	הרך	moale		
סופו	sfarsit	סופה	sfarsi		
סופו	sfarsit	סופה	sfarsi		
בנקים	bancile	בנק	bancă	N;MASC;PL	N;DEF;FEM;PL
בנקים	banci	בנק	bancă	N;MASC;PL	N;INDF;FEM;PL
בנקים	banci	בנק	bancă	N;MASC;PL	N;INDF;FEM;PL
בנקים	bancile	בנק	bancă	N;MASC;PL	N;DEF;FEM;PL
תאורטית	teoretic	תאורטית	teoretic	ADV	ADV
תאורטית	teoretic	תאורטית	teoretic	ADV	ADV
קתולים	catolici	קתולי	catolic	N;MASC;PL	N;INDF;MASC;PL
קתולים	catolicii	קתולי	catolic	N;MASC;PL	N;DEF;MASC;PL
מוכשר	talentat	מוכשר	talentat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	dotat	מוכשר	dota	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	inzestrat	מוכשר	inzestra	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	talentat	מוכשר	talentat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מוכשר	talentata	מוכשר	talentat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מוכשר	talentata	מוכשר	talentat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
חומרה	hardware	חומרה	hardware	N;FEM;SG	N;INDF;MASC
פסיכולוגית	psihologica	פסיכולוג	psihologică	N	N;DEF;FEM;SG
פסיכולוגית	psiholog	פסיכולוג	psiholog	N	N;INDF;MASC;SG
מפגינים	protestatarii	מפגין	protestatar	N;MASC;PL	N;DEF;MASC;PL
מפגינים	protestatari	מפגין	protestatar	N;MASC;PL	N;INDF;MASC;PL
מפגינים	protestatarii	מפגין	protestatar	N;MASC;PL	N;DEF;MASC;PL
מפגינים	protestatari	מפגין	protestatar	N;MASC;PL	N;INDF;MASC;PL
חללים	spatii	חלל	spate	N;MASC;PL	N;INDF;FEM;PL
חללים	spatiile	חלל	spatiu	N;MASC;PL	N;DEF;FEM;PL
חללים	spatii	חלל	spate	N;MASC;PL	N;INDF;FEM;PL
חללים	victime	חלל	victimă	N;MASC;PL	N;INDF;FEM;PL
חללים	pierderi	חלל	pierdere	N;MASC;PL	N;INDF;FEM;PL
תהילים	psalmi	תהיל	psalmă	N;MASC;PL	N;INDF;MASC;PL
ללכוד	captureaza	ללכוד	capturează	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
האצילים	nobililor	האצילים	nobil	N;MASC;PL	N;DEF;MASC;PL
האצילים	nobili	האצילים	nobil	N;MASC;PL	N;INDF;MASC;PL
האצילים	nobilii	האצילים	nobil	N;MASC;PL	N;DEF;MASC;PL
הצהרה	declaratie	הצהרה	declaratie	N;FEM;SG	N;INDF;FEM;SG
הצהרה	declaratia	הצהרה	declaratie	N;FEM;SG	N;DEF;FEM;SG
תביעות	pretentii	תביעה	pretent	N;FEM;PL	N;INDF;FEM;PL
תביעות	creante	תביעה	creantă	N;FEM;PL	N;INDF;FEM;PL
תביעות	procese	תביעה	proces	N;FEM;PL	N;INDF;FEM;PL
לוחמת	warrior	לוחם	warrior	N;FEM;SG	N;INDF;MASC;SG
לוחמת	razboinicul	לוחם	razboinic	N;FEM;SG	N;DEF;MASC;SG
לוחמת	luptator	לוחם	luptator	N;FEM;SG	N;INDF;MASC;SG
לוחמת	luptatorul	לוחם	luptator	N;FEM;SG	N;DEF;MASC;SG
לוחמת	luptator	לוחם	luptator	N;FEM;SG	N;INDF;MASC;SG
פיזיקאים	fizicieni	פיזיקאי	fizician	N;MASC;PL	N;INDF;MASC;PL
פיזיקאים	fizicienii	פיזיקאי	fizician	N;MASC;PL	N;DEF;MASC;PL
סכין	cutit	סכין	cuti	N;SG	N;INDF;MASC;SG
סכין	cutit	סכין	cuti	N;SG	N;INDF;MASC;SG
כפל	multiplicare	כפל	multiplicare	N;MASC;SG	N;INDF;FEM;SG
פג	peg	פג	peg		
חוויה	experienta	חוויה	experient	N;FEM;SG	N;DEF;FEM;SG
חוויה	experienta	חוויה	experient	N;FEM;SG	N;DEF;FEM;SG
חוויה	experienta	חוויה	experient	N;FEM;SG	N;DEF;FEM;SG
ריבית	interes	ריבית	interes	N;FEM;SG	N;INDF;MASC;SG
ריבית	dobanda	ריבית	dobandă	N;FEM;SG	N;DEF;FEM;SG
ריבית	dobanda	ריבית	dobandă	N;FEM;SG	N;DEF;FEM;SG
ריבית	interesul	ריבית	interes	N;FEM;SG	N;DEF;MASC;SG
מלכותי	majestic	מלכותי	majestic	N;MASC;SG	N;INDF;MASC;SG
מלכותי	royal	מלכותי	royal	N;MASC;SG	N;INDF;MASC;SG
אובייקטים	obiectele	אובייקט	obiect	N;MASC;PL	N;DEF;FEM;PL
אובייקטים	obiecte	אובייקט	obiect	N;MASC;PL	N;INDF;FEM;PL
רשומות	discuri	רשם	disc	N;FEM;PL	N;INDF;FEM;PL
רשומות	inregistrari	רשם	inregistrare	N;FEM;PL	N;INDF;FEM;PL
רשומות	recorduri	רשם	record	N;FEM;PL	N;INDF;FEM;PL
רשומות	intrari	רשם	intrare	N;FEM;PL	N;INDF;FEM;PL
רשומות	mentiuni	רשם	mentiune	N;FEM;PL	N;INDF;FEM;PL
הלוואות	imprumuturile	הלוואה	imprumut	N;FEM;PL	N;DEF;FEM;PL
הלוואות	imprumuturi	הלוואה	imprumut	N;FEM;PL	N;INDF;FEM;PL
רלוונטית	relevant	רלוונטי	relevant	ADJ;FEM;SG	ADJ;INDF;MASC;SG
זכאים	eligibili	זכאי	eligibil	ADJ;MASC;PL	ADJ;INDF;MASC;PL
זכאים	eligibile	זכאי	eligibil	ADJ;MASC;PL	ADJ;INDF;FEM;PL
נהיגה	conducand	נהיגה	conduca	N;FEM;SG	N;INDF;MASC;SG
נהיגה	conducere	נהיגה	conducere	N;FEM;SG	N;INDF;FEM;SG
אויבים	dusmani	אויב	dusman	N;MASC;PL	N;INDF;MASC;PL
אויבים	inamici	אויב	inamic	N;MASC;PL	N;INDF;MASC;PL
אויבים	dusmani	אויב	dusman	N;MASC;PL	N;INDF;MASC;PL
אויבים	inamicii	אויב	inamic	N;MASC;PL	N;DEF;MASC;PL
עיצורים	consoane	עיצורים	consoană	N;MASC;PL	N;INDF;FEM;PL
פציעות	leziuni	פציעה	leziune	N;FEM;PL	N;INDF;FEM;PL
מלחים	marinari	מלח	marinar	N;MASC;PL	N;INDF;MASC;PL
מלחים	marinarii	מלח	marinar	N;MASC;PL	N;DEF;MASC;PL
סדנה	atelier	סדנה	atelier	N;FEM;SG	N;INDF;MASC;SG
סדנה	atelierul	סדנה	atelier	N;FEM;SG	N;DEF;MASC;SG
מחזאים	dramaturgi	מחזאים	dramaturg	N;MASC;PL	N;INDF;MASC;PL
חמישיית	cvintet	חמישייה	cvintet	N;FEM;SG	N;INDF;MASC;SG
בובה	iubire	בובה	iubire	N;FEM;SG	N;INDF;FEM;SG
בובה	copil	בובה	copil	N;FEM;SG	N;INDF;MASC;SG
בובה	iubito	בובה	iubito	N;FEM;SG	N;INDF;MASC;SG
בובה	marioneta	בובה	marionetă	N;FEM;SG	N;DEF;FEM;SG
בובה	marioneta	בובה	marionetă	N;FEM;SG	N;DEF;FEM;SG
בובה	papusa	בובה	papusă	N;FEM;SG	N;DEF;FEM;SG
בובה	papusa	בובה	papusă	N;FEM;SG	N;DEF;FEM;SG
דיאלוג	dialogul	דיאלוג	dialog	N;MASC;SG	N;DEF;MASC;SG
דיאלוג	dialog	דיאלוג	dialog	N;MASC;SG	N;INDF;MASC;SG
דיאלוג	dialog	דיאלוג	dialog	N;MASC;SG	N;INDF;MASC;SG
אינטרס	interes	אינטרס	interes	N;MASC;SG	N;INDF;MASC;SG
אינטרס	dobanda	אינטרס	dobandă	N;MASC;SG	N;DEF;FEM;SG
אינטרס	dobanda	אינטרס	dobandă	N;MASC;SG	N;DEF;FEM;SG
אינטרס	interesul	אינטרס	interes	N;MASC;SG	N;DEF;MASC;SG
חריגה	exceptie	חריגה	exceptie	N;FEM;SG	N;INDF;FEM;SG
חריגה	exceptie	חריגה	exceptie	N;FEM;SG	N;INDF;FEM;SG
קוצ	kucha	קוצ	kucha		
העשרה	imbogatire	העשרה	imbogatire	N;FEM;SG	N;INDF;FEM;SG
שריפת	ardere	שריפה	ardere	N;FEM;SG	N;INDF;FEM;SG
השמדה	anihilare	השמדה	anihilare	N;FEM;SG	N;INDF;FEM;SG
השמדה	anihilarea	השמדה	anihilare	N;FEM;SG	N;DEF;FEM;SG
השמדה	exterminare	השמדה	exterminare	N;FEM;SG	N;INDF;FEM;SG
השמדה	exterminarea	השמדה	exterminare	N;FEM;SG	N;DEF;FEM;SG
הלורדים	lorzilor	הלורדים	lorză	N;MASC;PL	N;DEF;FEM;PL
הלורדים	lorzi	הלורדים	lorz	N;MASC;PL	N;INDF;MASC;PL
הלורדים	lorzii	הלורדים	lorzie	N;MASC;PL	N;DEF;MASC;PL
אנדרטאות	monumente	אנדרטאות	monument	N;FEM;PL	N;INDF;FEM;PL
אנדרטאות	monumentele	אנדרטאות	monument	N;FEM;PL	N;DEF;FEM;PL
שתייה	baut	שתייה	baut	N;FEM;SG	N;INDF;MASC;SG
שתייה	bautura	שתייה	bautură	N;FEM;SG	N;DEF;FEM;SG
נעליים	pantofi	נעל	pantof	N;FEM;PL	N;INDF;MASC;PL
פשעים	infractiuni	פשע	infractiune	N;MASC;PL	N;INDF;FEM;PL
פשעים	delicte	פשע	delict	N;MASC;PL	N;INDF;FEM;PL
פשעים	infractiuni	פשע	infractiune	N;MASC;PL	N;INDF;FEM;PL
פשעים	crime	פשע	crimă	N;MASC;PL	N;INDF;FEM;PL
וריאציות	variatii	וריאצי	variat	N;FEM;PL	N;INDF;FEM;PL
פלא	minunea	פלא	minunie	N;MASC;SG	N;DEF;FEM;SG
פלא	mirare	פלא	mirare	N;MASC;SG	N;INDF;FEM;SG
מתוק	dulce	מתוק	dulce		
נחוץ	necesara	נחוץ	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
נחוץ	necesara	נחוץ	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
נספח	completare	נספח	completare	N;MASC;SG	N;INDF;FEM;SG
נספח	anexa	נספח	anexă	N;MASC;SG	N;DEF;FEM;SG
נספח	apendicele	נספח	apendice	N;MASC;SG	N;DEF;MASC;SG
נספח	apendice	נספח	apendic	N;MASC;SG	N;INDF;MASC;SG
מעטות	putini	מעט	putin		
מעטות	putini	מעט	putin		
עימותים	ciocniri	עימות	ciocnire	N;FEM;PL	N;INDF;FEM;PL
עימותים	conflictele	עימות	conflict	N;FEM;PL	N;DEF;FEM;PL
עימותים	conflicte	עימות	conflict	N;FEM;PL	N;INDF;FEM;PL
עימותים	confruntari	עימות	confruntar	N;FEM;PL	N;INDF;FEM;PL
צריח	tura	צריח	tură	N;MASC;SG	N;DEF;FEM;SG
צריח	tura	צריח	tură	N;MASC;SG	N;DEF;FEM;SG
צריח	turla	צריח	turlă	N;MASC;SG	N;DEF;FEM;SG
הארכה	extensie	הארכה	extensie	N;FEM;SG	N;INDF;FEM;SG
הארכה	prelungirea	הארכה	prelungire	N;FEM;SG	N;DEF;FEM;SG
הארכה	extindere	הארכה	extindere	N;FEM;SG	N;INDF;FEM;SG
הארכה	prelungire	הארכה	prelungire	N;FEM;SG	N;INDF;FEM;SG
הארכה	extensia	הארכה	extensie	N;FEM;SG	N;DEF;FEM;SG
חמורות	severe	חמור	sever	ADJ;FEM;PL	ADJ;INDF;FEM;PL
יריות	focuri	ירייה	foc	N;FEM;PL	N;INDF;FEM;PL
מדידות	masuratori	מדידה	masurator	N;FEM;PL	N;INDF;MASC;PL
מדידות	masuratorile	מדידה	masurator	N;FEM;PL	N;DEF;FEM;PL
עיגול	cercul	עיגול	cerc	N;MASC;SG	N;DEF;MASC;SG
עיגול	circle	עיגול	circlu	N;MASC;SG	N;INDF;MASC;SG
עיגול	cerc	עיגול	cerc	N;MASC;SG	N;INDF;MASC;SG
