melampaui	transcende	menlampaui	transcend	V;SG;ACT	V;IND;SG;3;PRS;FIN
lift	lifturile	lift	liftură	N	N;DEF;FEM;PL
lift	ridicare	lift	ridicare	N	N;INDF;FEM;SG
lift	liftul	lift	lift	N	N;DEF;MASC;SG
lift	lift	lift	lift	N	N;INDF;MASC;SG
lift	ascensor	lift	ascensor	N	N;INDF;MASC;SG
mempercayai	crezând	menpercayai	crede	V;SG;ACT	V;V.MSDR
monitor	monitor	monitor	monitor	N;SG	N;INDF;MASC;SG
monitor	monitorul	monitor	monitor	N;SG	N;DEF;MASC;SG
pelestarian	conservarea	pelestarian	conservare	N;SG	N;DEF;FEM;SG
pelestarian	conservare	pelestarian	conservare	N;SG	N;INDF;FEM;SG
oksidasi	oxidare	oksidasi	oxidare	N;SG	N;INDF;FEM;SG
zakat	zakat	zakat	zakat	N;SG	N;INDF;MASC;SG
zakat	pomana	zakat	pomană	N;SG	N;DEF;FEM;SG
zakat	pomană	zakat	pomană	N;SG	N;INDF;FEM;SG
assembly	adunare	assembly	adunare	N	N;INDF;FEM;SG
assembly	asamblare	assembly	asamblare	N	N;INDF;FEM;SG
assembly	adunarea	assembly	adunare	N	N;DEF;FEM;SG
pernapasan	respiratie	pernapasan	respiratie	N;SG	N;INDF;FEM;SG
pernapasan	respirație	pernapasan	respirație	N;SG	N;INDF;FEM;SG
mengepung	înconjoară	menkepung	înconjura	V;SG;ACT	V;IND;3;PRS;FIN
mengepung	inconjoara	menkepung	inconjoară	V;SG;ACT	V;IND;SG;3;IPFV;FIN
yudaisme	iudaism	yudaisme	iudaism	N;SG	N;INDF;MASC;SG
berlian	diamond	berlian	diamond	N;SG	N;INDF;MASC;SG
berlian	diamantul	berlian	diamant	N;SG	N;DEF;MASC;SG
berlian	diamant	berlian	diamant	N;SG	N;INDF;MASC;SG
penyu	turtle	penyu	turtlu	N	N;INDF;MASC;SG
kemah	tabără	kemah	tabără	N;SG	N;INDF;FEM;SG
kemah	camp	kemah	camp	N;SG	N;INDF;MASC;SG
kemah	tabăra	kemah	tabără	N;SG	N;DEF;FEM;SG
kemah	lagăr	kemah	lagăr	N;SG	N;INDF;MASC;SG
kemah	tabara	kemah	tabară	N;SG	N;DEF;FEM;SG
fleksibel	flexibilă	fleksibel	flexibil	ADJ;SG	ADJ;INDF;FEM;SG
fleksibel	flexibil	fleksibel	flexibil	ADJ;SG	ADJ;INDF;MASC;SG
bermigrasi	migrează	bermigrasi	migra	V;SG;ACT	V;IND;3;PRS;FIN
vihara	manastirea	vihara	manastire	N	N;DEF;FEM;SG
vihara	mănăstirea	vihara	mănăstire	N	N;DEF;FEM;SG
vihara	manastire	vihara	manastire	N	N;INDF;FEM;SG
vihara	mânăstire	vihara	mânăstire	N	N;INDF;FEM;SG
vihara	mănăstire	vihara	mănăstire	N	N;INDF;FEM;SG
awalan	prefix	awalan	prefix	N;SG	N;INDF;MASC;SG
awalan	prefixul	awalan	prefix	N;SG	N;DEF;MASC;SG
awalan	pornire	awalan	pornire	N;SG	N;INDF;FEM;SG
kera	maimuta	kera	maimut	N	N;DEF;FEM;SG
kera	maimuță	kera	maimuță	N	N;INDF;FEM;SG
kera	maimuta	kera	maimut	N	N;DEF;FEM;SG
pencernaan	digestie	pencernaan	digestie	N;SG	N;INDF;FEM;SG
pencerahan	iluminare	pencerahan	iluminare	N;SG	N;INDF;FEM;SG
pencerahan	iluminarea	pencerahan	iluminare	N;SG	N;DEF;FEM;SG
mis	mis	mis	mis		
pluto	pluto	pluto	pluto	N	N;INDF;MASC;SG
kaidah	regula	kaidah	regulă	N;SG	N;DEF;FEM;SG
kaidah	regulă	kaidah	regulă	N;SG	N;INDF;FEM;SG
moneter	monetar	moneter	monetar	N;SG	N;INDF;MASC;SG
diabetes	diabetul	diabetes	diabet	N;SG	N;DEF;MASC;SG
diabetes	diabet	diabetes	diabet	N;SG	N;INDF;MASC;SG
klorida	clorură	klorida	clorură	N	N;INDF;FEM;SG
kacamata	ochelari	kacamata	ochelari	N	N;INDF;MASC;PL
kacamata	paharele	kacamata	pahar	N	N;DEF;FEM;PL
kacamata	ochelarii	kacamata	ochelari	N	N;DEF;MASC;PL
kacamata	pahare	kacamata	pahar	N	N;INDF;FEM;PL
tukar	comutator	tukar	comutator	N;SG;ACT	N;INDF;MASC;SG
tukar	comutare	tukar	comutare	N;SG;ACT	N;INDF;FEM;SG
tukar	schimb	tukar	schimb	N;SG;ACT	N;INDF;MASC;SG
tukar	schimbul	tukar	schimb	N;SG;ACT	N;DEF;MASC;SG
persaudaraan	fraternitate	persaudaraan	fraternitate	N;SG	N;INDF;FEM;SG
persaudaraan	fraternitate	persaudaraan	fraternitate	N;SG	N;INDF;FEM;SG
derek	remorcare	derek	remorcare	N	N;INDF;FEM;SG
derek	macara	derek	macara	N	N;DEF;FEM;SG
glukosa	glucoză	glukosa	glucoză	N	N;INDF;FEM;SG
eksekusi	execuție	eksekusi	execuție	N;SG	N;INDF;FEM;SG
eksekusi	executare	eksekusi	executare	N;SG	N;INDF;FEM;SG
eksekusi	executie	eksekusi	executie	N;SG	N;INDF;FEM;SG
eksekusi	executarea	eksekusi	executare	N;SG	N;DEF;FEM;SG
iphone	iphone	iphone	iphon	N	N;INDF;FEM
penafsiran	interpretarea	penafsiran	interpretare	N;SG	N;DEF;FEM;SG
penafsiran	interpretare	penafsiran	interpretare	N;SG	N;INDF;FEM;SG
matematikawan	matematician	matematikawan	matematician	N	N;INDF;MASC;SG
matematikawan	matematicieni	matematikawan	matematician	N	N;INDF;MASC;PL
dangkal	banal	dangkal	banal	ADJ;SG	ADJ;INDF;MASC;SG
dangkal	banală	dangkal	banal	ADJ;SG	ADJ;INDF;FEM;SG
dangkal	superficială	dangkal	superficial	ADJ;SG	ADJ;INDF;FEM;SG
dangkal	superficială	dangkal	superficial	ADJ;SG	ADJ;INDF;FEM;SG
