agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
sin	hriechu	sin	hriech	N;MASC;SG	N;INAN;GEN;MASC;SG
sin	hriech	sin	hriech	N;MASC;SG	N;INAN;NOM;MASC;SG
coragem	odvaha	coragem	odvaha	N;FEM;SG	N;NOM;FEM;SG
coragem	odvahu	coragem	odvaha	N;FEM;SG	N;ACC;FEM;SG
coragem	odvahy	coragem	odvaha	N;FEM;SG	N;GEN;FEM;SG
coragem	statočnosť	coragem	statočnosť	N;FEM;SG	N;NOM;FEM;SG
atitudes	prístupy	atitude	prístup	N;FEM;PL	N;INAN;NOM;MASC;PL
atitudes	postoje	atitude	postoj	N;FEM;PL	N;INAN;NOM;MASC;PL
atitudes	postojov	atitude	postoj	N;FEM;PL	N;INAN;GEN;MASC;PL
vantagens	prínosy	vantagem	prínos	N;FEM;PL	N;INAN;NOM;MASC;PL
vantagens	výhody	vantagem	výhod	N;FEM;PL	N;INAN;NOM;MASC;PL
vantagens	dávky	vantagem	dávka	N;FEM;PL	N;NOM;FEM;PL
vantagens	výhody	vantagem	výhod	N;FEM;PL	N;INAN;NOM;MASC;PL
básicas	základy	básico	základ	N;FEM;PL	N;INAN;NOM;MASC;PL
directamente	priamo	directamente	priamo	ADV	ADV
ilegal	nelegálne	ilegal	legálny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
ilegal	nelegálna	ilegal	legálny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
ilegal	nezákonné	ilegal	nezákonný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
ilegal	nelegálny	ilegal	nelegálny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ilegal	nezákonné	ilegal	nezákonný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
ilegal	nezákonný	ilegal	nezákonný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
mansão	sídlo	mansão	sídlo	N;FEM;SG	N;NOM;NEUT;SG
mansão	panstvo	mansão	panstvo	N;FEM;SG	N;NOM;NEUT;SG
vítor	viktor	vítor	viktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
vítor	viktor	vítor	viktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
sugeriu	navrhol	sugerir	navrhnúť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
submarino	ponorku	submarino	ponorka	N;MASC;SG	N;ACC;FEM;SG
submarino	ponorka	submarino	ponorka	N;MASC;SG	N;NOM;FEM;SG
mudado	zmenilo	mudar	zmeniť	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;POS;PST;V.PTCP
mudado	zmenil	mudar	zmeniť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
mudado	zmenila	mudar	zmeniť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
intenso	intenzívna	intenso	intenzívny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
intenso	intenzívny	intenso	intenzívny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
intenso	intenzívny	intenso	intenzívny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
intenso	intenzívna	intenso	intenzívny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
adquirir	získať	adquirir	získať	V;NFIN	V;PFV;POS;NFIN
adquirir	nadobudnúť	adquirir	nadobudnúť	V;NFIN	V;PFV;POS;NFIN
adquirir	nadobúdať	adquirir	nadobúdať	V;NFIN	V;IPFV;POS;NFIN
ferrari	ferrari	ferrari	ferrari	N;MASC;SG	N;INAN;NOM;MASC;SG
trilhas	stopy	trilha	stopa	N;FEM;PL	N;NOM;FEM;PL
trilhas	stôp	trilha	stôp	N;FEM;PL	N;GEN;FEM;PL
trilhas	skladby	trilha	skladba	N;FEM;PL	N;NOM;FEM;PL
trilhas	trate	trilha	triata	N;FEM;PL	N;NOM;FEM;PL
assistir	pozeraj	assistir	pozerať	V;NFIN	V;IPFV;IMP;SG;2;POS;FIN
assistir	sledovať	assistir	sledovať	V;NFIN	V;IPFV;POS;NFIN
assistir	sledujte	assistir	sledovať	V;NFIN	V;IPFV;IMP;PL;2;POS;FIN
assistir	pozerať	assistir	pozerať	V;NFIN	V;IPFV;POS;NFIN
espelho	zrkadlo	espelho	zrkadlo	N;MASC;SG	N;NOM;NEUT;SG
expandir	rozšíriť	expandir	rozšíriť	V;NFIN	V;PFV;POS;NFIN
expandir	rozvinúť	expandir	rozvinúť	V;NFIN	V;PFV;POS;NFIN
existiu	existovala	existir	existovať	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
existiu	existoval	existir	existovať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
existiu	existovalo	existir	existovať	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP
area	oblasť	area	oblasť	N;FEM;SG	N;NOM;FEM;SG
area	plocha	area	plocha	N;FEM;SG	N;NOM;FEM;SG
impede	bráni	impedir	brániť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
impede	zabraňuje	impedir	zabraňovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
boeing	boeing	boeing	boeing	N;MASC;SG	N;INAN;NOM;MASC;SG
assalto	útok	assalto	útok	N;MASC;SG	N;INAN;NOM;MASC;SG
assalto	napadnutie	assalto	napadnutie	N;MASC;SG	N;NOM;NEUT;SG
assalto	lúpež	assalto	lúpež	N;MASC;SG	N;NOM;FEM;SG
assalto	krádež	assalto	krádež	N;MASC;SG	N;NOM;FEM;SG
assalto	prepad	assalto	prepad	N;MASC;SG	N;INAN;NOM;MASC;SG
assalto	prepadnutie	assalto	prepadnutie	N;MASC;SG	N;NOM;NEUT;SG
bourbon	bourbon	bourbon	bourbon	N;MASC;SG	N;INAN;NOM;MASC;SG
fêmeas	samice	fêmea	samica	N;FEM;PL	N;NOM;NEUT;PL
fêmeas	samíc	fêmea	samíc	N;FEM;PL	N;GEN;NEUT;PL
fêmeas	ženy	fêmea	žena	N;FEM;PL	N;NOM;FEM;PL
trens	vlaky	trem	vlak	N;MASC;PL	N;INAN;NOM;MASC;PL
trens	vlakov	trem	vlak	N;MASC;PL	N;INAN;GEN;MASC;PL
sudão	sudán	sudão	sudán	N;MASC;SG	N;INAN;NOM;MASC;SG
sudão	sudánu	sudão	sudán	N;MASC;SG	N;INAN;GEN;MASC;SG
verbo	sloveso	verbo	sloveso	N;MASC;SG	N;NOM;NEUT;SG
móvel	mobile	móvel	mobiť	N;MASC;SG	N;NOM;FEM;SG
móvel	mobil	móvel	mobiť	N;MASC;SG	N;INAN;NOM;MASC;SG
ampliação	zväčšenie	ampliação	zväčšenie	N;FEM;SG	N;NOM;NEUT;SG
ampliação	priblíženie	ampliação	priblíženie	N;FEM;SG	N;NOM;NEUT;SG
ampliação	zoom	ampliação	zoj	N;FEM;SG	N;INAN;NOM;MASC;SG
abraço	objatie	abraço	objatie	N;MASC;SG	N;NOM;NEUT;SG
abraço	objatie	abraço	objatie	N;MASC;SG	N;NOM;NEUT;SG
copas	srdcia	copa	srdce	N;FEM;PL	N;NOM;NEUT;PL
vestido	obliecť	vestir	obliecť	V;MASC;SG;V.PTCP	V;PFV;POS;NFIN
muralhas	múry	muralha	múr	N;FEM;PL	N;INAN;NOM;MASC;PL
muralhas	steny	muralha	stena	N;FEM;PL	N;NOM;FEM;PL
muralhas	stien	muralha	stieň	N;FEM;PL	N;GEN;FEM;PL
barragem	priehrada	barragem	priehrada	N;FEM;SG	N;NOM;FEM;SG
informar	informujte	informar	informovať	V;NFIN	V;IPFV;IMP;PL;2;POS;FIN
informar	informuje	informar	informovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
informar	informovať	informar	informovať	V;NFIN	V;IPFV;POS;NFIN
simão	šimon	simão	šimon	N;MASC;SG	N;ANIM;NOM;MASC;SG
delegação	delegácia	delegação	delegácia	N;FEM;SG	N;NOM;FEM;SG
expresso	vyjadriť	expresso	vyjadriť	V;MASC;SG;V.PTCP	V;PFV;POS;NFIN
expresso	vyjadrila	expresso	vyjadriť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
human	človek	human	človek	N;MASC;SG	N;ANIM;NOM;MASC;SG
corda	lano	corda	lano	N;FEM;SG	N;NOM;NEUT;SG
corda	povraz	corda	povraz	N;FEM;SG	N;INAN;NOM;MASC;SG
corda	lana	corda	lana	N;FEM;SG	N;NOM;NEUT;SG
espíritos	liehoviny	espírito	liehovina	N;MASC;PL	N;NOM;FEM;PL
espíritos	duchovia	espírito	duch	N;MASC;PL	N;ANIM;NOM;MASC;PL
espíritos	destiláty	espírito	destilát	N;MASC;PL	N;INAN;NOM;MASC;PL
espíritos	duchov	espírito	duch	N;MASC;PL	N;INAN;GEN;MASC;PL
espíritos	duše	espírito	duša	N;MASC;PL	N;NOM;FEM;PL
ritual	rituál	ritual	rituál	N;MASC;SG	N;INAN;NOM;MASC;SG
luna	luna	luna	luna	N;FEM;SG	N;NOM;FEM;SG
procurou	hľadal	procurar	hľadať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
procurou	hľadal	procurar	hľadať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
procurou	hľadala	procurar	hľadať	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
concluir	dokončiť	concluir	dokončiť	V;NFIN	V;PFV;POS;NFIN
concluir	uzatvárať	concluir	uzatvárať	V;NFIN	V;IPFV;POS;NFIN
concluir	uzavrieť	concluir	uzavrieť	V;NFIN	V;PFV;POS;NFIN
concluir	uzatvoriť	concluir	uzatvoriť	V;NFIN	V;PFV;POS;NFIN
teto	strop	teto	strop	N;MASC;SG	N;INAN;NOM;MASC;SG
teto	streche	teto	strecha	N;MASC;SG	N;DAT;FEM;SG
teto	strecha	teto	strecha	N;MASC;SG	N;NOM;FEM;SG
teto	strechu	teto	strecha	N;MASC;SG	N;ACC;FEM;SG
possibilidades	možností	possibilidade	možnosť	N;FEM;PL	N;GEN;FEM;PL
possibilidades	možnosti	possibilidade	možnosť	N;FEM;PL	N;NOM;FEM;PL
restaurantes	reštaurácie	restaurante	reštaurácia	N;MASC;PL	N;NOM;FEM;PL
cozinha	kuchyňa	cozinha	kuchyňa	N;FEM;SG	N;NOM;FEM;SG
cozinha	kuchyne	cozinha	kuchyňa	N;FEM;SG	N;GEN;FEM;SG
cozinha	varenie	cozinha	varenie	N;FEM;SG	N;NOM;NEUT;SG
cozinha	kuchyňa	cozinha	kuchyňa	N;FEM;SG	N;NOM;FEM;SG
cozinha	kuchyni	cozinha	kuchyňa	N;FEM;SG	N;DAT;FEM;SG
cozinha	kuchyne	cozinha	kuchyňa	N;FEM;SG	N;GEN;FEM;SG
mariano	mariano	mariano	mariano	N;MASC;SG	N;ANIM;NOM;MASC;SG
introduziu	zaviedla	introduzir	zaviesť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
explorar	preskúmať	explorar	preskúmať	V;NFIN	V;PFV;POS;NFIN
explorar	skúmať	explorar	skúmať	V;NFIN	V;IPFV;POS;NFIN
explorar	objavovať	explorar	objavovať	V;NFIN	V;IPFV;POS;NFIN
delgada	štíhla	delgada	štíhnuť	N;FEM;SG	N;NOM;FEM;SG
comer	jem	comer	jem	V;NFIN	V;IPFV;IND;SG;1;POS;PRS;FIN
comer	jesť	comer	jesť	V;NFIN	V;IPFV;POS;NFIN
comer	zjesť	comer	zjesť	V;NFIN	V;PFV;POS;NFIN
comer	jesť	comer	jesť	V;NFIN	V;IPFV;POS;NFIN
mísseis	strely	míssil	strela	N;MASC;PL	N;NOM;FEM;PL
mísseis	rakety	míssil	raketa	N;MASC;PL	N;NOM;FEM;PL
dívida	dlhu	dívida	dlh	N;FEM;SG	N;INAN;GEN;MASC;SG
dívida	dlh	dívida	dlh	N;FEM;SG	N;INAN;NOM;MASC;SG
dívida	pohľadávka	dívida	pohľadávka	N;FEM;SG	N;NOM;FEM;SG
field	pole	field	pole	N;MASC;SG	N;NOM;NEUT;SG
complementar	doplnkový	complementar	doplnkový	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
complementar	doplnková	complementar	doplnkový	ADJ;MASC;SG	ADJ;NOM;FEM;SG
complementar	doplňujúce	complementar	doplňujúci	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
complementar	doplnkové	complementar	doplnkový	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
complementar	doplňujúca	complementar	doplňujúci	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
complementar	doplnkový	complementar	doplnkový	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
complementar	doplnková	complementar	doplnkový	ADJ;MASC;SG	ADJ;NOM;FEM;SG
complementar	doplňujúce	complementar	doplňujúci	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
complementar	doplnkové	complementar	doplnkový	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
raças	preteky	raça	preteky	N;FEM;PL	N;INAN;NOM;MASC;PL
raças	závody	raça	závod	N;FEM;PL	N;INAN;NOM;MASC;PL
raças	rasy	raça	rasa	N;FEM;PL	N;NOM;FEM;PL
raças	plemien	raça	plemeno	N;FEM;PL	N;GEN;NEUT;PL
albânia	albánska	albânia	albánsky	N;FEM;SG	N;NOM;FEM;SG
albânia	albánska	albânia	albánsky	N;FEM;SG	N;NOM;FEM;SG
second	sekunda	second	sekunda	N;MASC;SG	N;NOM;FEM;SG
médias	priemery	média	priemer	N;FEM;PL	N;INAN;NOM;MASC;PL
amar	milovať	amar	milovať	V;NFIN	V;IPFV;POS;NFIN
fio	drôt	fio	drôt	N;MASC;SG	N;INAN;NOM;MASC;SG
fio	drôtu	fio	drôt	N;MASC;SG	N;INAN;GEN;MASC;SG
fio	vlákno	fio	vlákno	N;MASC;SG	N;NOM;NEUT;SG
fio	niť	fio	niť	N;MASC;SG	N;NOM;FEM;SG
tricolor	tricolor	tricolor	tricolor	N;MASC;SG	N;INAN;NOM;MASC;SG
infecção	infekcia	infecção	infekcia	N;FEM;SG	N;NOM;FEM;SG
aparelhos	pomôcky	aparelho	pomôcka	N;MASC;PL	N;NOM;FEM;PL
aparelhos	prístroje	aparelho	prístroj	N;MASC;PL	N;INAN;NOM;MASC;PL
aparelhos	zariadenia	aparelho	zariadenie	N;MASC;PL	N;NOM;NEUT;PL
aparelhos	prístroje	aparelho	prístroj	N;MASC;PL	N;INAN;NOM;MASC;PL
ideais	ideály	ideal	ideál	N;MASC;PL	N;INAN;NOM;MASC;PL
vizinha	sused	vizinha	sused	N;FEM;SG	N;ANIM;NOM;MASC;SG
vizinha	suseda	vizinha	sused	N;FEM;SG	N;ANIM;ACC;MASC;SG
vizinha	susedka	vizinha	susedka	N;FEM;SG	N;NOM;FEM;SG
vizinha	sused	vizinha	sused	N;FEM;SG	N;ANIM;NOM;MASC;SG
vizinha	susedka	vizinha	susedka	N;FEM;SG	N;NOM;FEM;SG
vizinha	suseda	vizinha	sused	N;FEM;SG	N;ANIM;ACC;MASC;SG
fame	sláva	fame	slávať	N;MASC;SG	N;NOM;FEM;SG
fame	slávu	fame	sláva	N;MASC;SG	N;ACC;FEM;SG
águia	orol	águia	orol	N;FEM;SG	N;ANIM;NOM;MASC;SG
soberania	zvrchovanosť	soberania	zvrchovanosť	N;FEM;SG	N;NOM;FEM;SG
soberania	suverenitu	soberania	suverenita	N;FEM;SG	N;ACC;FEM;SG
oklahoma	oklahoma	oklahoma	oklah	N;MASC;SG	N;INAN;NOM;MASC;SG
main	hlavny	main	hlavny	N;MASC;SG	N;ANIM;NOM;MASC;SG
sabor	chut	sabor	chut	N;MASC;SG	N;NOM;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	chuti	sabor	chuť	N;MASC;SG	N;GEN;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	príchuť	sabor	príchuť	N;MASC;SG	N;NOM;FEM;SG
sabor	chuť	sabor	chuť	N;MASC;SG	N;NOM;FEM;SG
sabor	aróma	sabor	aróma	N;MASC;SG	N;NOM;FEM;SG
sabor	príchuť	sabor	príchuť	N;MASC;SG	N;NOM;FEM;SG
negativo	negatívna	negativo	gatívny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
negativo	negatívny	negativo	negatívny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
negativo	záporné	negativo	záporný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
causado	spôsobila	causar	spôsobiť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
causado	spôsobil	causar	spôsobiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
protestantes	protestantov	protestante	protestant	N;MASC;PL	N;ANIM;ACC;MASC;PL
protestantes	demonštrantov	protestante	demonštrant	N;MASC;PL	N;ANIM;GEN;MASC;PL
inês	inez	inês	inez	N;FEM;SG	N;INAN;NOM;MASC;SG
inês	ines	inês	ines	N;FEM;SG	N;NOM;FEM;SG
bonita	pekná	bonito	pekný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
navegador	navigátor	navegador	navigátor	N;MASC;SG	N;ANIM;NOM;MASC;SG
navegador	prehliadač	navegador	prehliadač	N;MASC;SG	N;INAN;NOM;MASC;SG
passe	prejsť	passar	prejsť	V;SBJV;SG;3;PRS;FIN	V;PFV;POS;NFIN
petersburgo	petersburgu	petersburgo	petersburg	N;MASC;SG	N;INAN;GEN;MASC;SG
remo	veslo	remo	veslo	N;MASC;SG	N;NOM;NEUT;SG
juízes	sudcov	juíz	sudca	N;MASC;PL	N;ANIM;ACC;MASC;PL
juízes	sudcovia	juíz	sudca	N;MASC;PL	N;ANIM;NOM;MASC;PL
silver	striebro	silver	striebro	N;MASC;SG	N;NOM;NEUT;SG
silver	silver	silver	silver	N;MASC;SG	N;ANIM;NOM;MASC;SG
moça	dievča	moça	dievča	N;FEM;SG	N;NOM;NEUT;SG
moça	dievčatko	moça	dievčatko	N;FEM;SG	N;NOM;NEUT;SG
moça	pani	moça	pani	N;FEM;SG	N;NOM;FEM;SG
moça	dáma	moça	dáma	N;FEM;SG	N;NOM;FEM;SG
moça	lady	moça	lada	N;FEM;SG	N;NOM;FEM;SG
heaven	neba	heaven	nebo	N;MASC;SG	N;GEN;NEUT;SG
heaven	nebo	heaven	nebo	N;MASC;SG	N;NOM;NEUT;SG
corretamente	riadne	corretamente	riadne	ADV	ADV
corretamente	poriadne	corretamente	poriadne	ADV	ADV
entende	chápe	entender	cháp	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
entende	nechápe	entender	chápať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;NEG;PRS;FIN
entende	rozumie	entender	rozumieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
entende	porozumieť	entender	porozumieť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
entende	pochopiť	entender	pochopiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
entende	rozumieť	entender	rozumieť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
responde	odpovedať	responder	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
responde	odpovedať	responder	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
responde	odpovedať	responder	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
responde	reagovať	responder	reagovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
penas	peria	pena	perieť	N;FEM;PL	N;NOM;NEUT;PL
penas	peria	pena	perieť	N;FEM;PL	N;NOM;NEUT;PL
gardens	záhrad	gardem	záhrad	N;MASC;PL	N;GEN;FEM;PL
gardens	záhrady	gardem	záhrada	N;MASC;PL	N;NOM;FEM;PL
segura	bezpečné	seguro	bezpečný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
segura	bezpečná	seguro	bezpečný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
segura	bezpečný	seguro	bezpečný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
segura	bezpečné	seguro	bezpečný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
segura	zabezpečená	seguro	zabezpečený	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
segura	zabezpečené	seguro	zabezpečený	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
introduzida	zaviedla	introduzir	zaviesť	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
jesuítas	jezuitov	jesuíta	jezuit	N;MASC;PL	N;ANIM;ACC;MASC;PL
chipre	cyprus	chipre	cyprus	N;MASC;SG	N;INAN;NOM;MASC;SG
falcão	sokol	falcão	sokol	N;MASC;SG	N;ANIM;NOM;MASC;SG
falcão	sokol	falcão	sokol	N;MASC;SG	N;ANIM;NOM;MASC;SG
falcão	jastrab	falcão	jastrab	N;MASC;SG	N;INAN;NOM;MASC;SG
falcão	falcão	falcão	falcão	N;MASC;SG	N;INAN;NOM;MASC;SG
capturar	zachytiť	capturar	zachytiť	V;NFIN	V;PFV;POS;NFIN
capturar	zajať	capturar	zajať	V;NFIN	V;PFV;POS;NFIN
saudita	saudská	saudita	saudský	N;FEM;SG	N;NOM;FEM;SG
saudita	saudskej	saudita	saudský	N;FEM;SG	N;GEN;FEM;SG
pen	perom	pen	pero	N;MASC;SG	N;INS;NEUT;SG
pen	pero	pen	pero	N;MASC;SG	N;NOM;NEUT;SG
pen	pera	pen	pero	N;MASC;SG	N;GEN;NEUT;SG
inseto	hmyzu	inseto	hmyz	N;MASC;SG	N;INAN;GEN;MASC;SG
inseto	hmyz	inseto	hmyz	N;MASC;SG	N;INAN;NOM;MASC;SG
inseto	chrobák	inseto	chrobák	N;MASC;SG	N;ANIM;NOM;MASC;SG
expectativa	očakávanie	expectativa	očakávanie	N;FEM;SG	N;NOM;NEUT;SG
expectativa	očakávanie	expectativa	očakávanie	N;FEM;SG	N;NOM;NEUT;SG
sultão	sultán	sultão	sultán	N;MASC;SG	N;ANIM;NOM;MASC;SG
gerenciamento	spravovanie	gerenciamento	spravovanie	N;MASC;SG	N;NOM;NEUT;SG
gerenciamento	hospodárenie	gerenciamento	hospodárenie	N;MASC;SG	N;NOM;NEUT;SG
gerenciamento	riadenie	gerenciamento	riadenie	N;MASC;SG	N;NOM;NEUT;SG
gerenciamento	vedenie	gerenciamento	vedenie	N;MASC;SG	N;NOM;NEUT;SG
gerenciamento	manažment	gerenciamento	manažment	N;MASC;SG	N;INAN;NOM;MASC;SG
gerenciamento	spravovanie	gerenciamento	spravovanie	N;MASC;SG	N;NOM;NEUT;SG
formados	tvorili	formar	tvoriť	V;MASC;PL;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
financiamento	financovanie	financiamento	financovanie	N;MASC;SG	N;NOM;NEUT;SG
financiamento	financovaním	financiamento	financovanie	N;MASC;SG	N;INS;NEUT;SG
financiamento	financovanie	financiamento	financovanie	N;MASC;SG	N;NOM;NEUT;SG
protesto	námietku	protesto	námietok	N;MASC;SG	N;ACC;FEM;SG
protesto	námietka	protesto	námietok	N;MASC;SG	N;NOM;FEM;SG
protesto	protest	protesto	protest	N;MASC;SG	N;INAN;NOM;MASC;SG
pecado	hriechu	pecado	hriech	N;MASC;SG	N;INAN;GEN;MASC;SG
pecado	hriech	pecado	hriech	N;MASC;SG	N;INAN;NOM;MASC;SG
fugiu	utiekol	fugir	utiecť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fugiu	ušiel	fugir	ujsť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fugiu	utiekla	fugir	utiecť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
fugiu	utiekol	fugir	utiecť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fugiu	utiekla	fugir	utiecť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
fugiu	ušiel	fugir	ujsť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
drive	disk	drive	disk	N;MASC;SG	N;INAN;NOM;MASC;SG
drive	pohon	drive	pohon	N;MASC;SG	N;INAN;NOM;MASC;SG
burocratas	byrokratov	burocrata	byrokrat	N;MASC;PL	N;ANIM;GEN;MASC;PL
pensando	myslel	pensar	myslieť	V;V.MSDR	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
pensando	premýšľa	pensar	premýšľa	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
wellington	wellington	wellington	wellington	N;MASC;SG	N;INAN;NOM;MASC;SG
pilar	stĺp	pilar	stĺp	N;MASC;SG	N;INAN;NOM;MASC;SG
pilar	piliera	pilar	pilier	N;MASC;SG	N;INAN;GEN;MASC;SG
pilar	pilier	pilar	pilier	N;MASC;SG	N;INAN;NOM;MASC;SG
geográfico	geografický	geográfico	geografický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
geográfico	geografická	geográfico	geografický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
geográfico	zemepisné	geográfico	zemepisný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
geográfico	geografické	geográfico	geografický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
geográfico	geografický	geográfico	geografický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
geográfico	geografická	geográfico	geografický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
geográfico	zemepisné	geográfico	zemepisný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
geográfico	geografické	geográfico	geografický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
full	plnú	full	plný	N;MASC;SG	N;ACC;FEM;SG
full	plný	full	plný	N;MASC;SG	N;INAN;NOM;MASC;SG
pato	kačka	pato	kačka	N;MASC;SG	N;NOM;FEM;SG
pato	kačica	pato	kačica	N;MASC;SG	N;NOM;FEM;SG
participante	účastník	participante	účastník	N;MASC;SG	N;ANIM;NOM;MASC;SG
participante	účastníka	participante	účastník	N;MASC;SG	N;ANIM;ACC;MASC;SG
concreto	betónu	concreto	betón	N;MASC;SG	N;INAN;GEN;MASC;SG
concreto	betón	concreto	betón	N;MASC;SG	N;INAN;NOM;MASC;SG
ama	ľúbi	amar	ľúbiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
ama	miluje	amar	milovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
fiável	spoľahlivé	fiável	spoľahlivý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
fiável	spoľahlivá	fiável	spoľahlivý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
fiável	spoľahlivý	fiável	spoľahlivý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
prefixo	predpona	prefixo	predpona	N;MASC;SG	N;NOM;FEM;SG
institucional	inštitucionálne	institucional	inštitucionálny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
