som	wie	som	wie	ADP	ADP
ekstremt	extrem	ekstrem	extrem	ADJ;INDF;NEUT;SG	ADJ
ekstremt	extremer	ekstrem	extremer	ADJ;INDF;NEUT;SG	ADJ
ekstremt	extremen	ekstrem	extrem	ADJ;INDF;NEUT;SG	ADJ
forbinder	verbindet	forbinde	verbinden	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
flate	wohnung	flate	wohnung	N;INDF;NEUT;SG	N;NOM;FEM;SG
funksjonen	funktion	funksjon	Funktion	N;DEF;MASC;SG	N;SG
fjerning	umzug	fjerning	umzugen	N;INDF;FEM;SG	N;SG
fjerning	beseitigung	fjerning	Beseitigung	N;INDF;FEM;SG	N;NOM;FEM;SG
digitale	digitale	digital	digital	ADJ;PL	ADJ;NOM;FEM;PL
digitale	digital	digital	digital	ADJ;PL	ADJ
billboard	plakat	billboard	plakat	N;INDF;MASC;SG	N;NOM;NEUT;SG
hemmelig	geheimnis	hemmelig	geheimnis	N;INDF;MASC;SG	N;NOM;NEUT;SG
utstilling	ausstellung	utstilling	ausstellingen	N;INDF;FEM;SG	N;NOM;FEM;SG
utstilling	ausstellung	utstilling	ausstellingen	N;INDF;FEM;SG	N;NOM;FEM;SG
utstilling	messegelände	utstilling	messegelände	N;INDF;FEM;SG	N;NOM;FEM;SG
portrett	porträt	portrett	porträt	N;INDF;NEUT;SG	N;SG
skjult	verborgene	skjule	verborgen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
skjult	verborgen	skjule	verborgen	ADJ;INDF;SG;V.PTCP	ADJ
skjult	versteckt	skjule	verstecken	ADJ;INDF;SG;V.PTCP	ADJ
skjult	verborgen	skjule	verborgen	ADJ;INDF;SG;V.PTCP	ADJ
skjult	verdeckt	skjule	verdecken	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
anledninger	anlässe	anledninger	anlassen	N;INDF;FEM;PL	N;NOM;FEM;PL
mountain	gebirge	mountain	gebirge	N;INDF;NEUT;SG	N
inspirasjon	inspiration	inspirasjon	inspiration	N;INDF;MASC;SG	N;NOM;FEM;SG
tynne	dünn	tynn	dünn	ADJ;PL	ADJ
tynne	dünne	tynn	dünn	ADJ;PL	ADJ;NOM;PL
sosialistisk	sozialistischer	sosialistisk	sozialistisch	ADJ;INDF;NEUT;SG	ADJ
erstatning	ersetzung	erstatning	Ersetzung	N;INDF;FEM;SG	N;NOM;FEM;SG
oppdatering	aktualisierung	oppdatering	aktualisierung	N;INDF;FEM;SG	N;NOM;FEM;SG
oppdatering	aktualisierung	oppdatering	aktualisierung	N;INDF;FEM;SG	N;NOM;FEM;SG
marianne	marianne	marianne	marianne	N;INDF;MASC;SG	N;NOM;FEM;SG
bosetning	abrechnung	bosetning	abrechnung	N;INDF;FEM;SG	N;NOM;FEM;SG
bosetning	ansiedlung	bosetning	ansiedlung	N;INDF;FEM;SG	N;SG
oppløsning	auflösung	oppløsning	auflösung	N;INDF;FEM;SG	N;NOM;FEM;SG
oppløsning	auflösung	oppløsning	auflösung	N;INDF;FEM;SG	N;NOM;FEM;SG
oppløsning	entschließung	oppløsning	Entschließung	N;INDF;FEM;SG	N;FEM;SG
angivelig	angeblich	angivelig	angeblich	ADJ;INDF;NEUT;SG	ADJ
angivelig	vermeintlich	angivelig	vermeintlich	ADJ;INDF;NEUT;SG	ADJ
angivelig	angeblich	angivelig	angeblich	ADJ;INDF;NEUT;SG	ADJ
angivelig	vermeintlich	angivelig	vermeintlich	ADJ;INDF;NEUT;SG	ADJ
demning	staudamm	demning	staudamm	N;INDF;FEM;SG	N;SG
demning	stausee	demning	stausen	N;INDF;FEM;SG	N;SG
musikalsk	musikalisch	musikalsk	musikalisch	ADJ;INDF;NEUT;SG	ADJ
musikalsk	musikalisches	musikalsk	musikalisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
musikalsk	musikalisch	musikalsk	musikalisch	ADJ;INDF;NEUT;SG	ADJ
dokumentert	belegt	dokumentere	belegen	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
klubbene	diskotheken	klubbe	diskotheken	N;DEF;FEM;PL	N;NOM;PL
hurtig	rasch	hurtig	rasch	ADJ;INDF;NEUT;SG	ADJ
hurtig	schneller	hurtig	schnell	ADJ;INDF;NEUT;SG	ADJ
hurtig	schnell	hurtig	schnell	ADJ;INDF;NEUT;SG	ADJ
hurtig	schnellen	hurtig	schnell	ADJ;INDF;NEUT;SG	ADJ
oppføring	eingang	oppføring	eingehen	N;INDF;FEM;SG	N;SG
oppføring	eintrag	oppføring	eintrag	N;INDF;FEM;SG	N
oppføring	liste	oppføring	lassen	N;INDF;FEM;SG	N;NOM;FEM;SG
oppføring	notierung	oppføring	notierung	N;INDF;FEM;SG	N;NOM;FEM;SG
uklart	undeutlich	uklar	undeutlich	ADJ;INDF;NEUT;SG	ADJ
uklart	unklar	uklar	unklar	ADJ;INDF;NEUT;SG	ADJ
persiske	persischen	persisk	persisch	ADJ;PL	ADJ
persiske	persische	persisk	persisch	ADJ;PL	ADJ;NOM;FEM;PL
persiske	persisch	persisk	persisch	ADJ;PL	ADJ
fødsel	geburt	fødsel	geburen	N;INDF;MASC;SG	N;SG
fødsel	geburt	fødsel	geburen	N;INDF;MASC;SG	N;SG
diskutere	diskutieren	diskutere	diskutieren	V;NFIN	V;NFIN
diskutere	diskutieren	diskutere	diskutieren	V;NFIN	V;NFIN
diskutere	besprechen	diskutere	besprechen	V;NFIN	V;NFIN
studie	studium	studium	studium	N;INDF;MASC;SG	N;NOM;NEUT;SG
studie	studie	studium	studie	N;INDF;MASC;SG	N;NOM;FEM;SG
opptreden	leistung	opptred	leistung	N;DEF;MASC;SG	N;NOM;FEM;SG
påvirkning	beeinflussung	påvirkning	beeinflussung	N;INDF;FEM;SG	N;NOM;FEM;SG
påvirkning	einfluß	påvirkning	einfluß	N;INDF;FEM;SG	N
opererer	betriebskosten	operere	betriebskosten	V;IND;PRS;FIN	V;PL;FIN
opererer	operieren	operere	operieren	V;IND;PRS;FIN	V;NFIN
opererer	betreibt	operere	betreiben	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
opererer	operiert	operere	operieren	V;IND;PRS;FIN	V;V.PTCP
lanserte	startete	lansere	starten	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
lanserte	lanciert	lansere	lancieren	V;IND;PST;FIN	V;V.PTCP
lanserte	gestartet	lansere	starten	V;IND;PST;FIN	V;V.PTCP
council	rat	council	rat	N	N
skala	skala	skal	skala	N;DEF;NEUT;PL	N
kommunestyret	rat	kommunestyre	rat	N;DEF;NEUT;SG	N
ruten	strecke	rut	strecken	N;DEF;MASC;SG	N;SG
akademisk	akademiker	akademisk	akademik	ADJ;INDF;NEUT;SG	ADJ
akademisk	akademisches	akademisk	akademisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
akademisk	akademischer	akademisk	akademisch	ADJ;INDF;NEUT;SG	ADJ
metall	metallverarbeitung	metall	metallverarbeitung	N;INDF;NEUT;SG	N;NOM;FEM;SG
forskjeller	unterschiede	forskjelle	unterscheiden	N;INDF;MASC;PL	N;NOM
kandidater	kandidaten	kandidat	kandidat	N;INDF;FEM;PL	N;NOM;PL
kandidater	beitrittskandidaten	kandidat	beitrittskandidaten	N;INDF;FEM;PL	N;NOM;PL
nødvendige	notwendige	nødvendig	notwendig	ADJ;PL	ADJ;NOM;FEM;PL
nødvendige	erforderlich	nødvendig	erforderlich	ADJ;PL	ADJ
nødvendige	notwendig	nødvendig	notwendig	ADJ;PL	ADJ
nødvendige	nötig	nødvendig	nötig	ADJ;PL	ADJ
lavt	niedrig	levje	niedrig	ADJ;INDF;NEUT;SG	ADJ
lavt	niedrigen	levje	niedrig	ADJ;INDF;NEUT;SG	ADJ
farlig	gefährlicher	farlig	gefährlich	ADJ;INDF;NEUT;SG	ADJ
farlig	gefährlich	farlig	gefährlich	ADJ;INDF;NEUT;SG	ADJ
farlig	gefährlichen	farlig	gefährlich	ADJ;INDF;NEUT;SG	ADJ
farlig	gefährlich	farlig	gefährlich	ADJ;INDF;NEUT;SG	ADJ
farlig	riskant	farlig	riskant	ADJ;INDF;NEUT;SG	ADJ
farlig	gefährlichen	farlig	gefährlich	ADJ;INDF;NEUT;SG	ADJ
oppfatning	stellungnahme	oppfatning	stellungnahme	N;INDF;FEM;SG	N;NOM;FEM;SG
oppfatning	meinung	oppfatning	meinung	N;INDF;FEM;SG	N;NOM;FEM;SG
skjold	abschirmung	skjold	abschirmung	N;INDF;NEUT;SG	N;NOM;FEM;SG
verksted	werkstatt	verksted	Werkstatt	N;INDF;NEUT;SG	N;NOM;FEM;SG
svak	schwachen	svak	schwachen	ADJ;INDF;NEUT;SG	ADJ
svak	schwach	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
svak	schwacher	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
site	website	sitje	websit	N;INDF;MASC;SG	N;SG
site	seite	sitje	seit	N;INDF;MASC;SG	N
posten	mail	post	mail	N;DEF;MASC;SG	N;NOM;FEM;SG
review	überprüfung	review	überprüfung	N	N;NOM;FEM;SG
vedlikehold	wartung	vedlikehold	wartung	N;INDF;NEUT;SG	N;NOM;SG
menneskelig	menschlicher	menneskelig	menschlich	ADJ;INDF;NEUT;SG	ADJ
menneskelig	menschlichen	menneskelig	menschlich	ADJ;INDF;NEUT;SG	ADJ
flott	toll	flott	toll	ADJ;INDF;NEUT;SG	ADJ
flott	großartig	flott	großartig	ADJ;INDF;NEUT;SG	ADJ
flott	groß	flott	groß	ADJ;INDF;NEUT;SG	ADJ
biblioteket	bibliotheken	bibliotek	bibliothek	N;DEF;NEUT;SG	N
biblioteket	bibliothek	bibliotek	bibliothek	N;DEF;NEUT;SG	N;NOM;FEM;SG
eiendommer	objekte	eiendom	objeken	N;INDF;MASC;PL	N;NOM;NEUT;PL
stasjoner	tankstellen	stasjon	tankstellen	N;INDF;MASC;PL	N;NOM;PL
stasjoner	bahnhöfe	stasjon	bahnhöfen	N;INDF;MASC;PL	N;NOM;MASC;PL
stasjoner	stationen	stasjon	station	N;INDF;MASC;PL	N;NOM;FEM;PL
stasjoner	haltestellen	stasjon	haltestellen	N;INDF;MASC;PL	N;NOM;FEM;PL
fremover	vorwärts	fremover	vorwärts	ADV	ADV
fremover	vorwärts	fremover	vorwärts	ADV	ADV
grundig	gründlich	grundig	gründlich	ADJ;INDF;NEUT;SG	ADJ
grundig	gründlich	grundig	gründlich	ADJ;INDF;NEUT;SG	ADJ
grundig	eingehend	grundig	eingehend	ADJ;INDF;NEUT;SG	ADJ
grundig	gründlicher	grundig	gründlich	ADJ;INDF;NEUT;SG	ADJ
grundig	sorgfältig	grundig	sorgfältig	ADJ;INDF;NEUT;SG	ADJ
bevare	erhaltung	bevare	erhaltung	N;INDF;NEUT;SG	N;SG
prestegjeld	pfarrkirche	prestegjeld	pfarrkirche	N;INDF;NEUT;SG	N;NOM;FEM;SG
prestegjeld	gemeinde	prestegjeld	gemeinde	N;INDF;NEUT;SG	N;NOM;FEM;SG
ødelegge	zerstöre	ødelegge	zerstöre	V;IMP;FIN	V;SG;FIN
ødelegge	vernichten	ødelegge	vernichten	V;IMP;FIN	V;NFIN
ødelegge	vernichtet	ødelegge	vernichten	V;IMP;FIN	V;V.PTCP
ødelegge	zerstören	ødelegge	zerstören	V;IMP;FIN	V;NFIN
ødelegge	ruinieren	ødelegge	ruinieren	V;IMP;FIN	V;NFIN
ødelegge	verderben	ødelegge	verderben	V;IMP;FIN	V;NFIN
ødelegge	verderben	ødelegge	verderben	V;IMP;FIN	V;NFIN
omstridt	umstritten	omstridd	umstritten	ADJ;INDF;NEUT;SG	ADJ
sammensatt	verbund	sammensatt	verbinden	ADJ;INDF;NEUT;SG	ADJ
sammensatt	zusammengesetzte	sammensatt	zusammengesetzt	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
doctor	arzt	doctor	arzen	N	N;SG
doctor	doktor	doctor	doktor	N	N;SG
doctor	ärztin	doctor	ärztin	N	N;SG
turneringer	wettkämpfe	turneringer	wettkampf	N;INDF;FEM;PL	N;NOM
utsikt	ansicht	utsikt	ansechen	N;INDF;MASC;SG	N
reformasjonen	reformierung	reformasjon	Reformierung	N;DEF;MASC;SG	N;NOM;FEM;SG
effektivt	effizient	effektiv	effizient	ADJ;INDF;NEUT;SG	ADJ
effektivt	effizientes	effektiv	effizient	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
effektivt	effiziente	effektiv	effizient	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
effektivt	effektiv	effektiv	effektiv	ADJ;INDF;NEUT;SG	ADJ
effektivt	wirksam	effektiv	wirksam	ADJ;INDF;NEUT;SG	ADJ
effektivt	effektiver	effektiv	effektiv	ADJ;INDF;NEUT;SG	ADJ
effektivt	effektiv	effektiv	effektiv	ADJ;INDF;NEUT;SG	ADJ
effektivt	effizient	effektiv	effizient	ADJ;INDF;NEUT;SG	ADJ
utøver	ausüben	utøver	ausüben	V;IND;PRS;FIN	V;NFIN
forhandlinger	beitrittsverhandlungen	forhandlinger	beitrittsverhandlungen	N;INDF;FEM;PL	N;NOM;FEM;PL
forhandlinger	beitrittsverhandlungen	forhandlinger	beitrittsverhandlungen	N;INDF;FEM;PL	N;NOM;FEM;PL
forhandlinger	verhandlung	forhandlinger	verhandlung	N;INDF;FEM;PL	N
forhandlinger	verhandlung	forhandlinger	verhandlung	N;INDF;FEM;PL	N
champions	meister	champions	meist	N	N;NOM;MASC;SG
avanserte	fortgeschrittene	avansere	fortgeschritten	ADJ;PL;V.PTCP	ADJ;NOM;FEM;PL
skåne	ersatzteile	skåne	ersatzteil	N;INDF;MASC;SG	N;NOM;FEM;SG
samarbeide	zusammenarbeiten	samarbeide	zusammenarbeiten	V;NFIN	V;NFIN
samarbeide	mitarbeiten	samarbeide	mitarbeiten	V;NFIN	V;NFIN
samarbeide	kooperieren	samarbeide	kooperieren	V;NFIN	V;NFIN
samarbeide	zusammenarbeiten	samarbeide	zusammenarbeiten	V;NFIN	V;NFIN
samarbeide	mitarbeiten	samarbeide	mitarbeiten	V;NFIN	V;NFIN
samarbeide	zusammenarbeiten	samarbeide	zusammenarbeiten	V;NFIN	V;NFIN
samarbeide	mitarbeiten	samarbeide	mitarbeiten	V;NFIN	V;NFIN
samarbeide	kooperieren	samarbeide	kooperieren	V;NFIN	V;NFIN
movie	kino	movie	kino	N;INDF	N;NOM;NEUT;SG
kontrollere	steuern	kontrollere	steuern	V;NFIN	V;NFIN
kontrollere	kontrollieren	kontrollere	kontrollieren	V;NFIN	V;NFIN
kompani	firma	kompani	firma	N;INDF;NEUT;SG	N;NOM;FEM;SG
nordligste	nördlichsten	nordlig	nördlich	ADJ;DEF;RL	ADJ;PL
nordligste	nördlichste	nordlig	nördlich	ADJ;DEF;RL	ADJ;NOM;FEM;SG
dagene	tage	dag	tagen	N;DEF;FEM;PL	N;NOM;MASC;PL
femten	fünfzehn	femten	fünfzehn	NUM;PL	NUM
kommersiell	kommerziellen	kommersiell	kommerziell	ADJ;INDF;SG	ADJ
kommersiell	kommerziell	kommersiell	kommerziell	ADJ;INDF;SG	ADJ
rikt	reiches	rik	reich	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
rikt	reich	rik	reich	ADJ;INDF;NEUT;SG	ADJ
ulovlig	illegal	ulovlig	illegal	ADJ;INDF;NEUT;SG	ADJ
ulovlig	illegales	ulovlig	illegal	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
synlige	erkennbar	synlig	erkennbar	ADJ;PL	ADJ
synlige	sichtbaren	synlig	sichtbar	ADJ;PL	ADJ
synlige	sichtbare	synlig	sichtbar	ADJ;PL	ADJ;NOM;FEM;PL
synlige	sichtbar	synlig	sichtbar	ADJ;PL	ADJ
synlige	sichtbarer	synlig	sichtbar	ADJ;PL	ADJ
assosiert	verbunden	assosiere	verbinden	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
assosiert	verbundene	assosiere	verbunden	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
idé	idee	idé	idee	N;INDF;MASC;SG	N;NOM;FEM;SG
entertainment	unterhaltung	entertainment	unterhaltung	N;INDF;NEUT;SG	N;NOM;SG
svekket	schwächung	svekk	schwächung	N;DEF;NEUT;SG	N;SG
act	gesetz	act	gesetz	N	N;NOM;NEUT;SG
kveld	nacht	kveld	nacht	N;INDF;MASC;SG	N
omgjort	umgerechnet	omgjere	umgerechnet	ADJ;INDF;SG;V.PTCP	ADJ
rangert	rangfolge	rangere	rangfolge	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
rangert	geordnet	rangere	ordnen	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
maritime	maritime	maritim	maritime	ADJ;PL	ADJ;NOM;FEM;PL
bevisst	bewusst	bevisst	bewußt	ADJ;INDF;NEUT;SG	ADJ
bevisst	bewußt	bevisst	bewußen	ADJ;INDF;NEUT;SG	ADJ
bevisst	absichtlich	bevisst	absichtlich	ADJ;INDF;NEUT;SG	ADJ
bevisst	vorsätzlich	bevisst	vorsätzlich	ADJ;INDF;NEUT;SG	ADJ
bevisst	bewusst	bevisst	bewußt	ADJ;INDF;NEUT;SG	ADJ
bevisst	bewusste	bevisst	bewußt	ADJ;INDF;NEUT;SG	ADJ
bevisst	bewußt	bevisst	bewußen	ADJ;INDF;NEUT;SG	ADJ
spenning	anspannung	spenning	anspannung	N;INDF;FEM;SG	N
early	anfang	early	anfang	N	N;ACC;MASC;SG
ytelse	leistung	ytelse	leistung	N;INDF;MASC;SG	N;NOM;FEM;SG
test	test	test	test	N;INDF;MASC;SG	N
test	prüfung	test	prüfung	N;INDF;MASC;SG	N;SG
test	test	test	test	N;INDF;MASC;SG	N
test	prüfung	test	prüfung	N;INDF;MASC;SG	N;SG
test	tests	test	tests	N;INDF;MASC;SG	N
flertallet	mehrheit	flertall	mehrheit	N;DEF;NEUT;SG	N;NOM;SG
gult	gelb	gul	gelb	ADJ;INDF;NEUT;SG	ADJ
grønt	grün	grøn	grün	ADJ;INDF;NEUT;SG	ADJ
grønt	grünen	grøn	grün	ADJ;INDF;NEUT;SG	ADJ
smal	schmalen	smal	schmal	ADJ;INDF;SG	ADJ
smal	eng	smal	eng	ADJ;INDF;SG	ADJ
smal	enge	smal	eng	ADJ;INDF;SG	ADJ;NOM;FEM;SG
smal	engen	smal	eng	ADJ;INDF;SG	ADJ
smal	schmal	smal	schmal	ADJ;INDF;SG	ADJ
liknende	vergleichbar	liknende	vergleichbar	ADJ;INDF;NEUT;SG	ADJ
liknende	ähnliches	liknende	ähnlich	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
liknende	ähnlich	liknende	ähnlich	ADJ;INDF;NEUT;SG	ADJ
liknende	ähnlichen	liknende	ähnlich	ADJ;INDF;NEUT;SG	ADJ
variere	variieren	variere	variieren	V;NFIN	V;NFIN
variere	variiert	variere	variieren	V;NFIN	V;V.PTCP
walk	spaziergang	walk	spaziergang	N;INDF;MASC;SG	N
dokumentasjon	dokumentation	dokumentasjon	dokumentation	N;INDF;MASC;SG	N;NOM;FEM;SG
redigeringer	bearbeitungen	redigeringer	bearbeitungen	N;INDF;FEM;PL	N;NOM;FEM;PL
tillater	ermöglicht	tillate	ermöglichen	V;IND;PRS;FIN	V;V.PTCP
tillater	erlaubt	tillate	erlauben	V;IND;PRS;FIN	V;V.PTCP
komplisert	kompliziert	komplisere	kompliziert	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
komplisert	komplizierter	komplisere	komplizierter	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
komplisert	komplizierte	komplisere	kompliziert	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;SG
konseptet	konzeption	konsept	konzeption	N;DEF;NEUT;SG	N;SG
konseptet	konzept	konsept	konzept	N;DEF;NEUT;SG	N;NOM;NEUT;SG
konseptet	begriff	konsept	begreifen	N;DEF;NEUT;SG	N;MASC;SG
latinsk	lateinisch	latinsk	lateinisch	ADJ;INDF;SG	ADJ
latinsk	latein	latinsk	latein	ADJ;INDF;SG	ADJ
usikkert	unklar	usikker	unklar	ADJ;INDF;NEUT;SG	ADJ
usikkert	unsicher	usikker	unsich	ADJ;INDF;NEUT;SG	ADJ
usikkert	ungewiss	usikker	ungewiß	ADJ;INDF;NEUT;SG	ADJ
mekaniske	mechanisch	mekanisk	mechanisch	ADJ;PL	ADJ
mekaniske	maschinenbau	mekanisk	maschinenbau	ADJ;PL	ADJ
mekaniske	mechanischen	mekanisk	mechanisch	ADJ;PL	ADJ
mekaniske	mechanische	mekanisk	mechanisch	ADJ;PL	ADJ;NOM;FEM;PL
demokratisk	demokratischer	demokratisk	demokratisch	ADJ;INDF;NEUT;SG	ADJ
demokratisk	demokratisch	demokratisk	demokratisch	ADJ;INDF;NEUT;SG	ADJ
definerer	definiert	definere	definieren	V;IND;PRS;FIN	V;V.PTCP
definerer	definieren	definere	definieren	V;IND;PRS;FIN	V;NFIN
definerer	bestimmen	definere	bestimmen	V;IND;PRS;FIN	V;FIN
definerer	definieren	definere	definieren	V;IND;PRS;FIN	V;NFIN
budsjett	haushaltsplan	budsjett	haushaltsplan	N;INDF;NEUT;SG	N
mottar	empfangen	motte	empfangen	V;IND;PRS;FIN	V;V.PTCP
mottar	erhält	motte	erhalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
mottar	empfangen	motte	empfangen	V;IND;PRS;FIN	V;V.PTCP
mottar	empfängt	motte	empfangen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
mottar	erhält	motte	erhalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
radikale	radikal	radikal	radikal	ADJ;PL	ADJ
radikale	radikalen	radikal	radikal	ADJ;PL	ADJ
radikale	radikaler	radikal	radikal	ADJ;PL	ADJ
radikale	radikale	radikal	radikal	ADJ;PL	ADJ;NOM;FEM;PL
radikale	radikalen	radikal	radikal	ADJ;PL	ADJ
radikale	radikaler	radikal	radikal	ADJ;PL	ADJ
radikale	radikale	radikal	radikal	ADJ;PL	ADJ;NOM;FEM;PL
antenner	antennen	antenne	antennen	N;INDF;FEM;PL	N;NOM;PL
angriper	angriffen	angripe	angreifen	V;IND;PRS;FIN	V;NFIN
angriper	angreifen	angripe	angreifen	V;IND;PRS;FIN	V;NFIN
angriper	angreifen	angripe	angreifen	V;IND;PRS;FIN	V;NFIN
kunstig	künstlich	kunstig	künstlich	ADJ;INDF;NEUT;SG	ADJ
kunstig	künstlichen	kunstig	künstlich	ADJ;INDF;NEUT;SG	ADJ
kunstig	künstliches	kunstig	künstlich	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
kunstig	künstlicher	kunstig	künstlich	ADJ;INDF;NEUT;SG	ADJ
republikanske	republikaner	republikansk	republikaner	ADJ;PL	ADJ
republikanske	republikanischen	republikansk	republikanisch	ADJ;PL	ADJ;NOM;MASC;PL
republikanske	republikanische	republikansk	republikanisch	ADJ;PL	ADJ;NOM;FEM;PL
forsvinner	verschwinden	forsvinner	verschwinden	V;IND;PRS;FIN	V;NFIN
forsvinner	verschwindet	forsvinner	verschwinden	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
forsvinner	verschwindet	forsvinner	verschwinden	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
forsvinner	verschwinden	forsvinner	verschwinden	V;IND;PRS;FIN	V;NFIN
forsvinner	verschwindet	forsvinner	verschwinden	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
forsvinner	verschwinden	forsvinner	verschwinden	V;IND;PRS;FIN	V;NFIN
forsvinner	verschwindet	forsvinner	verschwinden	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
forsvinner	verschwinde	forsvinner	verschwinde	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
tungt	schwerer	tung	schwer	ADJ;INDF;NEUT;SG	ADJ
tungt	schwer	tung	schwer	ADJ;INDF;NEUT;SG	ADJ
tungt	schweren	tung	schwer	ADJ;INDF;NEUT;SG	ADJ;SG
akustisk	akustischen	akustisk	akustisch	ADJ;INDF;NEUT;SG	ADJ
negativ	negativen	negativ	negativ	ADJ;INDF;SG	ADJ
negativ	negatives	negativ	negativ	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
negativ	negativer	negativ	negativ	ADJ;INDF;SG	ADJ
negativ	negativ	negativ	negativ	ADJ;INDF;SG	ADJ
okkupert	belegt	okkupere	belegen	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
følelser	gefühl	følelse	Gefühl	N;INDF;MASC;SG	N;NOM;NEUT;SG
gater	straßen	gater	straß	N;INDF;FEM;PL	N;NOM;PL
skandinaviske	skandinavischen	skandinavisk	skandinavisch	ADJ;PL	ADJ
skandinaviske	skandinavische	skandinavisk	skandinavisch	ADJ;PL	ADJ;NOM;FEM;PL
rekkefølge	ordnung	rekkefølg	ordnung	N;INDF;MASC;SG	N
rekkefølge	auftrag	rekkefølg	auftragen	N;INDF;MASC;SG	N;MASC;SG
rekkefølge	bestellung	rekkefølg	bestellung	N;INDF;MASC;SG	N;NOM;FEM;SG
relaterte	verwandt	relatere	verwandt	ADJ;PL;V.PTCP	ADJ
produkt	produkt	produkt	produkt	N;INDF;NEUT;SG	N
pan	pfanne	pan	pfannen	N;INDF;NEUT;SG	N;SG
økning	zunahme	økning	zunahme	N;INDF;FEM;SG	N;SG
økning	erhöhung	økning	erhöhung	N;INDF;FEM;SG	N;NOM;FEM;SG
utstillingen	ausstellung	utstilling	ausstellingen	N;DEF;MASC;SG	N;NOM;FEM;SG
utstillingen	ausstellung	utstilling	ausstellingen	N;DEF;MASC;SG	N;NOM;FEM;SG
utstillingen	messegelände	utstilling	messegelände	N;DEF;MASC;SG	N;NOM;FEM;SG
redigere	editieren	redigere	editieren	V;NFIN	V;NFIN
redigere	bearbeiten	redigere	bearbeiten	V;NFIN	V;NFIN
redigere	editieren	redigere	editieren	V;NFIN	V;NFIN
redigere	bearbeiten	redigere	bearbeiten	V;NFIN	V;NFIN
medal	medaille	medal	medaill	N;INDF;MASC;SG	N;NOM;FEM;SG
gjentatte	wiederholt	gjentatt	wiederholt	ADJ;PL;V.PTCP	ADJ
office	geschäftsstelle	office	geschäftsstelle	N;INDF;MASC;SG	N;NOM;FEM;SG
office	amt	office	amt	N;INDF;MASC;SG	N;NOM;NEUT;SG
straff	todesstrafe	straff	todesstraf	N;INDF;FEM;SG	N;NOM;FEM;SG
straff	bestrafung	straff	bestrafung	N;INDF;FEM;SG	N;NOM;FEM;SG
publikasjoner	publikation	publikasjon	publikation	N;INDF;MASC;SG	N;NOM;FEM;SG
punkter	punkten	punkter	punken	N;INDF;FEM;PL	N;NOM;MASC;PL
punkter	punkte	punkter	punken	N;INDF;FEM;PL	N;NOM;MASC;PL
fordeler	nutzen	fordel	nutzen	V;IND;PRS;FIN	V;NFIN
fordeler	leistungen	fordel	leistung	V;IND;PRS;FIN	V;PL
mister	verlieren	miste	verlieren	V;IND;PRS;FIN	V;NFIN
mister	verliert	miste	verlieren	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
turnering	wettkampf	turnering	wettkampf	N;INDF;FEM;SG	N
detaljert	detaillierte	detaljere	detaillieren	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;SG
detaljert	detailliert	detaljere	detaillieren	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;V.PTCP
detaljert	detaillierter	detaljere	detaillierter	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
detaljert	ausführlich	detaljere	ausführlich	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
