של	shel	של	shel	PART;GEN	
חיידקים	bakterii	חיידק	bakteria	N;MASC;PL	
חיידקים	bakterie	חיידק	bakter	N;MASC;PL	
חיידקים	bakterii	חיידק	bakteria	N;MASC;PL	
חיידקים	bakteria	חיידק	bakteria	N;MASC;PL	N;NOM;FEM;SG
חיידקים	bakterie	חיידק	bakter	N;MASC;PL	
קבלה	kabale	קבלה	kabał	N;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
קבלה	paragon	קבלה	paragon	N;FEM;SG	
צילומי	fotograficzny	צילום	fotograficzny	PROPN	ADJ;NOM;MASC;SG
צילומי	fotograficzne	צילום	fotograficzny	PROPN	ADJ;NOM;NEUT;SG
מניות	udostępnienia	מנייה	udostępnienie	N;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
זקן	stary	זקן	stary		ADJ;NOM;MASC;SG
זקן	brodę	זקן	broda		N;ACC;FEM;SG
זקן	broda	זקן	broda		N;NOM;FEM;SG
מצודת	cytadela	מצודה	cytadel	N;FEM;SG	
מיל	młyn	מיל	młyn	PROPN	N;NOM;MASC;SG
מיל	mill	מיל	mill	PROPN	
יתכן	prawdopodobnie	יתכן	prawdopodobnie	V;SG;3;FUT	ADV
הושפע	dotknięty	הושפע	dotknięty	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
הושפע	dotknięte	הושפע	dotknąć	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
המאפשרת	umożliwiające	המאפשר	umożliwiać	PROPN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
המאפשרת	umożliwienie	המאפשר	umożliwienie	PROPN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
המאפשרת	włączanie	המאפשר	włączać	PROPN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
המאפשרת	pozwalając	המאפשר	pozwalać	PROPN	V;IPFV;PRS;V.CVB;ACT
הפקות	productions	הפקה	productions	N;FEM;PL	
אופנה	moda	אופנה	moda	PROPN	
אופנה	fashion	אופנה	fashion	PROPN	
אופנה	mody	אופנה	moda	PROPN	
הורדוס	herod	הורדוס	herod	PROPN	N;NOM;MASC;SG
מצבה	nagrobek	ציבה	nagrobek		N;ACC;MASC;SG
מצבה	nagrobek	ציבה	nagrobek		N;ACC;MASC;SG
ראויה	wart	ראוי	wart	ADJ;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
טוקיו	tokyo	טוקיו	tokyo	PROPN	
טוקיו	tokio	טוקיו	tokio	PROPN	
ילדות	girls	ילד	girls	N;FEM;PL	
ילדות	dzieciństwa	ילד	dzieciństwo	N;FEM;PL	N;GEN;NEUT;SG
ילדות	dzieciństwo	ילד	dzieciństwo	N;FEM;PL	N;NOM;NEUT;SG
ילדות	dzieciństwie	ילד	dzieciństwo	N;FEM;PL	N;DAT;NEUT;SG
חווה	farma	חווה	farma	N;FEM;SG	
חווה	ewa	חווה	ewa	N;FEM;SG	PROPN;NOM;FEM;SG
חווה	ewo	חווה	ewo	N;FEM;SG	
חווה	eve	חווה	eve	N;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
חווה	ewy	חווה	ewy	N;FEM;SG	
חזון	wizjoner	חזון	wizjoner		N;NOM;MASC;SG
חזון	wzrok	חזון	wzrok		N;NOM;MASC;SG
חזון	wizji	חזון	wizja		N;GEN;FEM;SG
חזון	wizja	חזון	wizja		N;NOM;FEM;SG
חזון	widzenie	חזון	widzenie		N;NOM;NEUT;SG
מעץ	drewniany	מעץ	drewniany		ADJ;NOM;MASC;SG
מעץ	drewniana	מעץ	drewniany		ADJ;NOM;FEM;SG
מעץ	drewniane	מעץ	drewniany		ADJ;NOM;NEUT;SG
רום	rom	רום	rom	PROPN	
רום	rumu	רום	rum	PROPN	
רום	rum	רום	rum	PROPN	
מפיץ	dystrybutor	מפיץ	dystrybutor	V;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
מפיץ	dystry	מפיץ	dystry	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
הושלמה	zrealizowane	הושלם	zrealizować	V;FEM;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הושלמה	zakończone	הושלם	zakończyć	V;FEM;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הושלמה	zakończona	הושלם	zakończyć	V;FEM;SG;3;PST;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
הושלמה	zaliczone	הושלם	zaliczyć	V;FEM;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הושלמה	ukończone	הושלם	ukończyć	V;FEM;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
סודאן	sudan	סודאן	sudan	PROPN	N;NOM;MASC;SG
סודאן	sudanie	סודאן	sudać	PROPN	N;NOM;NEUT;SG
סודאן	sudanu	סודאן	sudan	PROPN	N;GEN;MASC;SG
האופוזיציה	opozycja	האופוזיציה	opozycja	PROPN	N;NOM;FEM;SG
האופוזיציה	opozycji	האופוזיציה	opozycja	PROPN	N;GEN;FEM;SG
האופוזיציה	sprzeciw	האופוזיציה	sprzeciw	PROPN	N;NOM;MASC;SG
לאחור	wstecz	לאחור	wstecz	ADV	
לאחור	back	לאחור	back	ADV	
לאחור	wstecz	לאחור	wstecz	ADV	
לאחור	powrót	לאחור	powrót	ADV	
מלכות	królowe	מלכה	królowy		N;NOM;MASC;PL
מובילה	prowadząca	הוביל	prowadząca	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
מובילה	prowadzący	הוביל	prowadzić	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
מובילה	prowadzące	הוביל	prowadzić	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
מובילה	prowadzenie	הוביל	prowadzenie	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS;V.MSDR
בלט	baletu	בלט	balet		N;GEN;MASC;SG
בלט	balet	בלט	balet		N;NOM;MASC;SG
שרדו	przeżył	שרד	przeżyć	V;PL;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
שרדו	przetrwał	שרד	przetrwać	V;PL;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
אנדרה	andre	אנדרה	andra	PROPN	PROPN;NOM;MASC;SG
אנדרה	andré	אנדרה	andra	PROPN	PROPN;NOM;MASC;SG
אנדרה	andré	אנדרה	andra	PROPN	PROPN;NOM;MASC;SG
אנדרה	andre	אנדרה	andra	PROPN	PROPN;NOM;MASC;SG
חור	otwór	חור	otwór		N;NOM;MASC;SG
חור	dołek	חור	dołek		N;NOM;MASC;SG
חור	dziura	חור	dziura		N;NOM;FEM;SG
רושם	wrażenia	רושם	wrażenie	N;MASC;SG	N;NOM;NEUT;PL
שואה	shoah	שואה	shoah	N;FEM;SG	
מסמל	symbolizuje	מסמל	symbolizować		V;IPFV;IND;SG;3;PRS;FIN;ACT
מחולקת	podzielona	חולק	podzielić	V;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
מחולקת	dzielone	חולק	dzielić	V;FEM;SG;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
מחולקת	podzielone	חולק	podzielić	V;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
מחולקת	podzielony	חולק	podzielić	V;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
סיירת	patrole	סיירת	patrol	N;FEM;SG	N;NOM;MASC;PL
קופר	coopera	קופר	cooper	PROPN	N;ACC;MASC;SG
קופר	cooper	קופר	cooper	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
שואל	pyta	שאל	pytać	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שואל	pyta	שאל	pytać	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שואל	prosi	שאל	prosić	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
פוגש	spotyka	פגש	spotykać	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
פוגש	spełnia	פגש	spełnia	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מושגים	koncepcji	מושג	koncepcja	N;MASC;PL	N;GEN;FEM;SG
מושגים	pojęcia	מושג	pojęcie	N;MASC;PL	N;NOM;NEUT;SG
תפס	chwycił	תפס	chwycić	PROPN	V;PFV;MASC;IND;SG;PST;FIN;ACT
תפס	złapany	תפס	złapać	PROPN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
תפס	złapana	תפס	złapać	PROPN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
תפס	przyłapany	תפס	przyłapać	PROPN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
תפס	złapani	תפס	złapać	PROPN	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
תפס	przejęte	תפס	przejąć	PROPN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
דרישות	wymagania	דרישה	wymagać	N;FEM;PL	N;NOM;NEUT;SG
דרישות	wymogi	דרישה	wymoga	N;FEM;PL	
נסיכות	księstwo	נסיכה	księstwo	PROPN	N;NOM;NEUT;SG
נסיכות	księstwa	נסיכה	księstwo	PROPN	N;GEN;NEUT;SG
נסיכות	księżniczki	נסיכה	księżniczka	PROPN	N;GEN;FEM;SG
שלבי	shelby	שלב	shelb	N;MASC;PL	
האוסטרלי	australian	האוסטרלי	australianin	PROPN	
האוסטרלי	australii	האוסטרלי	australia	PROPN	PROPN;GEN;FEM;SG
האוסטרלי	australijski	האוסטרלי	australijski	PROPN	ADJ;NOM;MASC;SG
נדירים	rzadka	נדיר	rzadka	ADJ;MASC;PL	ADJ;NOM;FEM;SG
נדירים	rzadkość	נדיר	rzadkość	ADJ;MASC;PL	N;NOM;FEM;SG
נדירים	rzadkie	נדיר	rzadki	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
נדירים	rzadki	נדיר	rzadka	ADJ;MASC;PL	ADJ;NOM;MASC;SG
נדירים	rzadko	נדיר	rzadko	ADJ;MASC;PL	ADV
בוטל	odwołane	בוטל	odwołać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
בוטל	odwołany	בוטל	odwołać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
בוטל	anulowane	בוטל	anulować	V;MASC;SG;3;PST;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
בוטל	odwołany	בוטל	odwołać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
בוטל	odwołane	בוטל	odwołać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
בוטל	anulowane	בוטל	anulować	V;MASC;SG;3;PST;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
בוטל	przerwany	בוטל	przerwać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
בוטל	przerwana	בוטל	przerwać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
בוטל	przerwano	בוטל	przerwać	V;MASC;SG;3;PST;PASS	V;PFV;IND;0;PST;FIN;ACT
בוטל	przerwane	בוטל	przerwać	V;MASC;SG;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נשארה	pozostał	נשאר	pozostać	V;FEM;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
מחלקות	przegrody	מחלקה	przegroda	N;FEM;PL	N;ACC;FEM;SG
מחלקות	działy	מחלקה	dziać	N;FEM;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
מחלקות	działy	מחלקה	dziać	N;FEM;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
הוט	gorąco	הוט	gorąco		ADV
הוט	gorące	הוט	gorący		ADJ;NOM;NEUT;SG
הוט	gorąca	הוט	gorący		ADJ;NOM;FEM;SG
הוט	gorący	הוט	gorący		ADJ;NOM;MASC;SG
מייצגת	reprezentuje	ייצג	reprezentować	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מייצגת	reprezentujący	ייצג	reprezentować	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
מייצגת	reprezentujących	ייצג	reprezentować	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
מייצגת	reprezentujące	ייצג	reprezentować	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
מייצגת	reprezentuje	ייצג	reprezentować	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ההולנדי	dutch	ההולנד	dutch	PROPN	PROPN;NOM;MASC;SG
ההולנדי	holenderskie	ההולנד	holenderski	PROPN	ADJ;NOM;NEUT;SG
ההולנדי	holenderski	ההולנד	holenderski	PROPN	ADJ;NOM;MASC;SG
יזרעאל	jezreel	יזרעאל	jezreel	PROPN	
מיידית	natychmiastowe	מיידי	natychmiastowy	ADV	ADJ;NOM;NEUT;SG
מיידית	natychmiastowa	מיידי	natychmiastowy	ADV	ADJ;NOM;FEM;SG
מיידית	natychmiastowy	מיידי	natychmiastowy	ADV	ADJ;NOM;MASC;SG
דיוויד	dawid	דיוויד	dawid	PROPN	PROPN;NOM;MASC;SG
דיוויד	david	דיוויד	david	PROPN	PROPN;NOM;MASC;SG
וסט	zachodnia	וסט	zachodni	PROPN	
וסט	west	וסט	wysta	PROPN	
וסט	zachodni	וסט	zachodni	PROPN	N;NOM;MASC;SG
וסט	zachód	וסט	zachód	PROPN	N;NOM;MASC;SG
וסט	kamizelkę	וסט	kamizelka	PROPN	N;ACC;FEM;SG
וסט	kamizelki	וסט	kamizelka	PROPN	N;ACC;FEM;PL
וסט	kamizelka	וסט	kamizelka	PROPN	N;NOM;FEM;SG
מכירה	sprzedaż	מכירה	sprzedaż	N;FEM;SG	
מכירה	sprzedaży	מכירה	sprzedaż	N;FEM;SG	
מכירה	sprzedaży	מכירה	sprzedaż	N;FEM;SG	
מכירה	sale	מכירה	sala	N;FEM;SG	N;NOM;FEM;PL
מכירה	sprzedaż	מכירה	sprzedaż	N;FEM;SG	
מכירה	wyprzedaż	מכירה	wyprzedaż	N;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
מכירה	know	מכירה	know	N;FEM;SG	
מרכיבים	składniki	הרכיב	składnik	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
מרכיבים	składników	הרכיב	składnik	V;MASC;PL;V.PTCP;ACT	N;GEN;MASC;PL
חיוביות	pozytywna	חיובי	pozytywny	ADJ;FEM;PL	ADJ;NOM;FEM;SG
חיוביות	pozytywne	חיובי	pozytywny	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
חיוביות	dodatni	חיובי	dodatnić	ADJ;FEM;PL	
חיוביות	pozytywnie	חיובי	pozytywnie	ADJ;FEM;PL	ADV
חיוביות	pozytywny	חיובי	pozytywny	ADJ;FEM;PL	ADJ;NOM;MASC;SG
חיוביות	optymizm	חיובי	optymizm	ADJ;FEM;PL	N;NOM;MASC;SG
פשוטים	prosty	פשוט	prosty	ADJ;MASC;PL	ADJ;NOM;MASC;SG
פשוטים	prosta	פשוט	prosty	ADJ;MASC;PL	
פשוטים	proste	פשוט	prosty	ADJ;MASC;PL	
קליפ	magazynek	קליפ	magazynka	PROPN	N;NOM;MASC;SG
קליפ	klip	קליפ	klip	PROPN	N;ACC;MASC;SG
קן	ken	קן	ken	PROPN	
קן	kena	קן	kena	PROPN	
קן	gniazda	קן	gniazda	PROPN	N;ACC;NEUT;SG
קן	gniazdo	קן	gniazdo	PROPN	N;NOM;NEUT;SG
חסות	sponsorowane	חסות	sponsorować	N;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
חסות	sponsora	חסות	sponsór	N;FEM;SG	
נעלם	odszedł	נעלם	odejść	V;MASC;SG;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נעלם	zniknął	נעלם	zniknąć	V;MASC;SG;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
אוליבר	olivera	אוליבר	oliver	PROPN	
אוליבר	oliver	אוליבר	oliver	PROPN	N;NOM;MASC;SG
הצבעים	barwy	הצבע	barwa	N;MASC;PL	
ירח	księżyca	ירח	księżyc	PROPN	N;GEN;MASC;SG
ירח	moon	ירח	moon	PROPN	
ירח	księżycu	ירח	księżyc	PROPN	N;GEN;MASC;SG
ירח	księżyc	ירח	księżyc	PROPN	N;NOM;MASC;SG
דקה	minute	דקה	minuta	N;FEM;SG	N;NOM;FEM;PL
גרעינית	nuklearne	גרעיני	nuklearny	ADV	ADJ;NOM;NEUT;SG
גרעינית	jądrowa	גרעיני	jądrowa	ADV	ADJ;NOM;FEM;SG
גרעינית	nuklearna	גרעיני	nuklearny	ADV	ADJ;NOM;FEM;SG
גרעינית	jądrowe	גרעיני	jądrowy	ADV	ADJ;NOM;NEUT;SG
גרעינית	nuklearny	גרעיני	nuklearny	ADV	ADJ;NOM;MASC;SG
גרעינית	jądrowej	גרעיני	jądrowy	ADV	ADJ;GEN;FEM;SG
שייכים	należeć	שייך	należeć	ADJ;MASC;PL	V;IPFV;NFIN;ACT
שייכים	należą	שייך	należeć	ADJ;MASC;PL	V;IPFV;IND;PL;3;PRS;FIN;ACT
הבת	córka	הבת	córka		N;NOM;FEM;SG
הבת	córeczka	הבת	córeczka		N;NOM;FEM;SG
זקוק	potrzebuje	None	potrzebować	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
זקוק	potrzeba	None	potrzeba	ADJ;MASC;SG	V;IND;PRS;FIN
זקוק	potrzebuję	None	potrzebować	ADJ;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
נמכרו	sprzedane	נמכר	sprzedać	V;PL;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נמכרו	sprzedano	נמכר	sprzedać	V;PL;3;PST;MID	V;PFV;IND;0;PST;FIN;ACT
נמכרו	sprzedany	נמכר	sprzedać	V;PL;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נמכרו	sprzedana	נמכר	sprzedać	V;PL;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
אירו	eur	אירו	eur	PROPN	
אירו	euro	אירו	euro	PROPN	
אירו	euro	אירו	euro	PROPN	
עתיקות	starożytny	עתיקות	starożytny		ADJ;NOM;MASC;SG
עתיקות	starożytnych	עתיקות	starożytny		ADJ;GEN;MASC;PL
עתיקות	starożytni	עתיקות	starożytnia		N;NOM;MASC;PL
עתיקות	starożytna	עתיקות	starożytny		ADJ;NOM;FEM;SG
עתיקות	starożytne	עתיקות	starożytny		ADJ;NOM;NEUT;SG
עתיקות	antyki	עתיקות	antyka		N;NOM;MASC;PL
בחסות	sponsorowane	בחסות	sponsorować		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נוזל	płyny	נוזל	płyn	N;MASC;SG	N;NOM;MASC;PL
נוזל	płynny	נוזל	płynny	N;MASC;SG	ADJ;NOM;MASC;SG
נוזל	płynne	נוזל	płynny	N;MASC;SG	
הטבלה	chrzest	הטבלה	chrzest	PROPN	N;NOM;MASC;SG
לאומיות	nacjonalizm	לאומיות	nacjonalizm	N;FEM;PL	N;NOM;MASC;SG
נפלה	spadł	נפל	spaść	N;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
נפלה	spadła	נפל	spaść	N;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
נפלה	upadła	נפל	upaść	N;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
נפלה	upadł	נפל	upaść	N;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
כמויות	ilości	כמות	ilość	N;FEM;PL	N;GEN;FEM;SG
הצאר	car	הצאר	car	PROPN	
הצאר	cara	הצאר	carać	PROPN	
הועלו	dodano	הועלה	dodać	V;PL;3;PST;PASS	V;PFV;IND;0;PST;FIN;ACT
הועלו	przesłano	הועלה	przesłać	V;PL;3;PST;PASS	V;PFV;IND;0;PST;FIN;ACT
הועלו	wysłane	הועלה	wysłać	V;PL;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הועלו	przesłane	הועלה	przesłać	V;PL;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הועלו	dodane	הועלה	dodać	V;PL;3;PST;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הזוכה	zwycięzca	הזוך	zwycięzca	ADV	N;NOM;MASC;SG
קפריסין	cypr	קפריסין	cypra	PROPN	PROPN;NOM;MASC;SG
מלכה	królowej	מלכה	królowa	PROPN	N;GEN;FEM;SG
מלכה	królowa	מלכה	królowa	PROPN	N;NOM;FEM;SG
מלכה	queen	מלכה	queen	PROPN	
מלכה	królowo	מלכה	królowa	PROPN	V;IPFV;IMP;SG;2;FIN;ACT
מלכה	królową	מלכה	królowa	PROPN	N;INS;FEM;SG
אחות	sis	אחות	sis	N;FEM;SG	
אחות	siostro	אחות	siostro	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
אחות	pielęgniarki	אחות	pielęgniarka	N;FEM;SG	N;NOM;FEM;PL
מחודש	odnowione	מחודש	odnowić	V;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
מחודש	odnowiony	מחודש	odnowić	V;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
צבר	sabra	צבר	sabra	N;MASC;SG	
צבר	zdobyte	צבר	zdobyć	N;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
לעודד	zachęcanie	עודד	zachęcać	V;NFIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
אפי	effie	אפי	effa		PROPN;NOM;MASC;SG
רובינשטיין	rubinstein	רובינשטיין	rubinstein	PROPN	
שלילית	negatywne	שלילי	negatywny	ADV	ADJ;NOM;NEUT;SG
שלילית	negatywny	שלילי	negatywny	ADV	ADJ;NOM;MASC;SG
להאמין	uwierz	האמין	uwierzyć	V;NFIN;ACT	
נר	świeca	נר	świeca		N;NOM;FEM;SG
נר	świecę	נר	świeca		N;ACC;FEM;SG
נר	świece	נר	świeca		N;NOM;FEM;PL
ניק	nick	ניק	nick		N;NOM;MASC;SG
ניק	nicka	ניק	nicka		N;ACC;MASC;SG
צלזיוס	celsjusza	צלזיוס	celsjusz	PROPN	N;GEN;MASC;SG
נושאת	przewoźnik	נשא	przewoźnik	V;FEM;SG;V.PTCP;ACT	N;NOM;MASC;SG
נושאת	przewoźnika	נשא	przewoźnik	V;FEM;SG;V.PTCP;ACT	N;ACC;MASC;SG
נושאת	nośnik	נשא	nośnik	V;FEM;SG;V.PTCP;ACT	N;NOM;MASC;SG
כנף	skrzydło	כנף	skrzydło		N;NOM;NEUT;SG
גורן	goren	גורן	goren	PROPN	
תאומות	bliźniaczki	תאומה	bliźniaczka	N;FEM;PL	N;NOM;FEM;SG
תאומות	bliźnięta	תאומה	bliźnąć	N;FEM;PL	ADJ;NOM;FEM;SG
חלום	dream	חלום	drwać	N;MASC;SG	
חלום	marzenia	חלום	marzenie	N;MASC;SG	N;NOM;NEUT;PL
אקדמי	akademickich	אקדמי	akademicki	ADJ;MASC;SG	ADJ;GEN;MASC;PL
רובי	rubin	רובה	rubin	PROPN	
רובי	ruby	רובה	ruba	PROPN	
רובי	robbie	רובה	robba	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
מעולה	świetne	מעולה	świetny		ADJ;NOM;NEUT;SG
מעולה	świetnie	מעולה	świetnie		ADV
מעולה	doskonała	מעולה	doskonały		ADJ;NOM;FEM;SG
מעולה	doskonale	מעולה	doskonale		ADV
מרקו	marko	מרק	marko	PROPN	PROPN;NOM;MASC;SG
מרקו	marco	מרק	marco	PROPN	PROPN;NOM;MASC;SG
ברברה	barbary	ברבר	barbara	PROPN	
ברברה	barbara	ברבר	barbar	PROPN	PROPN;NOM;FEM;SG
ברברה	barbaro	ברבר	barbaro	PROPN	
פרה	krowa	פרה	krować		N;NOM;FEM;SG
מיקרוסופט	microsoft	מיקרוסופט	microsoft	PROPN	
האמין	uwierzyli	האמין	uwierzyć	V;MASC;SG;3;PST;ACT	V;PFV;MASC;IND;PL;PST;FIN;ACT
האמין	wierzyli	האמין	wierzyć	V;MASC;SG;3;PST;ACT	V;IPFV;MASC;IND;PL;PST;FIN;ACT
אוגוסטוס	augustus	אוגוסטוס	augustus	PROPN	N;NOM;MASC;SG
יורה	strzelec	יורה	strzelec	PROPN	N;NOM;MASC;SG
הקדיש	poświęcone	הקדיש	poświęcić	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הקדיש	oddany	הקדיש	oddać	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
הקדיש	poświęcona	הקדיש	poświęcić	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
הקדיש	poświęcony	הקדיש	poświęcić	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
הקדיש	oddani	הקדיש	oddać	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
הופעתה	powstanie	הופעה	powstać	V;FEM;SG;3;PST;PASS	
הופעתה	wystąpienie	הופעה	wystąpienie	V;FEM;SG;3;PST;PASS	N;NOM;NEUT;SG
אקראי	losowo	אקראי	losowo	ADJ;MASC;SG	ADV
קלאסי	elegancko	קלאסי	elegancko	ADJ;MASC;SG	ADV
קלאסי	klasyka	קלאסי	klasyka	ADJ;MASC;SG	
קלאסי	klasyk	קלאסי	klasyk	ADJ;MASC;SG	N;NOM;MASC;SG
קלאסי	klasyka	קלאסי	klasyka	ADJ;MASC;SG	
קלאסי	classic	קלאסי	classicie	ADJ;MASC;SG	
מופעים	instancji	מופע	instancja	N;MASC;PL	N;GEN;FEM;SG
מופעים	pokazuje	מופע	pokazywać	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
התאבדות	samobójcze	התאבדות	samobójczy	N;FEM;SG	ADJ;NOM;NEUT;SG
מדויקת	precyzyjnie	מדויק	precyzyjnie	ADJ;FEM;SG	ADV
נלסון	nelson	נלסון	nelson	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
שירו	śpiewaj	שירו	śpiewać		V;IPFV;IMP;SG;2;FIN;ACT
מחשבה	myślał	מחשבה	myśleć	N;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
